
[00:00:00.000 --> 00:00:03.000]  以下是正道的時間
[00:04:11.000 --> 00:04:12.000]  他們很煩
[00:04:12.000 --> 00:04:15.000]  因為猶太人要靠守律法
[00:04:15.000 --> 00:04:17.000]  他們有套律法
[00:04:17.000 --> 00:04:18.000]  要守的
[00:04:18.000 --> 00:04:20.000]  如果不守
[00:04:20.000 --> 00:04:23.000]  其實就會有點麻煩
[00:04:23.000 --> 00:04:25.000]  他們就很看重這件事
[00:04:25.000 --> 00:04:28.000]  例如有些國禮 洗手等等
[00:04:28.000 --> 00:04:29.000]  要做足的
[00:04:29.000 --> 00:04:30.000]  如果不是
[00:04:30.000 --> 00:04:35.000]  你就不能被算為是上帝的選民了
[00:04:35.000 --> 00:04:37.000]  但其實在那個年代
[00:04:37.000 --> 00:04:39.000]  那些猶太人他們守律法
[00:04:39.000 --> 00:04:41.000]  已經去到一個扭曲
[00:04:41.000 --> 00:04:43.000]  即是瘋狂的地步
[00:04:43.000 --> 00:04:46.000]  其實律法本身是為甚麼要設立呢?
[00:04:46.000 --> 00:04:48.000]  上帝給他們一些律法
[00:04:48.000 --> 00:04:50.000]  當然想他們守
[00:04:50.000 --> 00:04:52.000]  但其實守律法
[00:04:52.000 --> 00:04:54.000]  他很想在結果上帶來
[00:04:54.000 --> 00:04:56.000]  這些人跟著律法去生活
[00:04:56.000 --> 00:04:59.000]  慢慢去培養他們內在的品格
[00:04:59.000 --> 00:05:02.000]  他們做人的態度等等
[00:05:02.000 --> 00:05:05.000]  不只是想他們做了那些規條
[00:05:05.000 --> 00:05:06.000]  即是現在律法規定
[00:05:06.000 --> 00:05:08.000]  你星期日要回教會
[00:05:08.000 --> 00:05:10.000]  每個人要一個侍奉崗位
[00:05:10.000 --> 00:05:11.000]  就跟著做了
[00:05:11.000 --> 00:05:13.000]  但做完之後
[00:05:13.000 --> 00:05:15.000]  其實他可能沒甚麼改變
[00:05:15.000 --> 00:05:18.000]  結果就錯了重點
[00:05:18.000 --> 00:05:21.000]  所以保羅在《迦拉太書》想跟人說
[00:05:21.000 --> 00:05:25.000]  你不要覺得信上帝現在給你一套規則
[00:05:25.000 --> 00:05:27.000]  你跟著去做
[00:05:27.000 --> 00:05:29.000]  做對了就很好
[00:05:29.000 --> 00:05:32.000]  做錯了就自己反省一下
[00:05:32.000 --> 00:05:34.000]  他就說不是這樣的
[00:05:34.000 --> 00:05:38.000]  其實我們是靠聖靈生活
[00:05:38.000 --> 00:05:40.000]  他就說了這件事
[00:05:40.000 --> 00:05:43.000]  那是甚麼一回事呢?
[00:05:43.000 --> 00:05:46.000]  其實我自己有時都覺得
[00:05:46.000 --> 00:05:49.000]  看那些猶太人、法理賽人他們說的那些
[00:05:49.000 --> 00:05:51.000]  你又不可以說他們全錯了
[00:05:51.000 --> 00:05:54.000]  他們說的那些聽起來都很對
[00:05:54.000 --> 00:05:57.000]  神不是說我們不要犯罪嗎?
[00:05:57.000 --> 00:05:59.000]  法理賽人都是強調
[00:05:59.000 --> 00:06:01.000]  我們不要犯罪
[00:06:01.000 --> 00:06:04.000]  要做足所有律法的要求
[00:06:04.000 --> 00:06:06.000]  神那麼愛我們
[00:06:06.000 --> 00:06:12.000]  憑甚麼我們可以說不盡力去避免犯錯呢?
[00:06:12.000 --> 00:06:16.000]  其實我以前在大學生的福音機構侍奉
[00:06:16.000 --> 00:06:18.000]  我認識不少人
[00:06:18.000 --> 00:06:21.000]  有些弟兄姊妹他們都很認真去信
[00:06:21.000 --> 00:06:23.000]  只不過慢慢信了一下就發覺
[00:06:23.000 --> 00:06:27.000]  聖經裏面說的那些都很難做到
[00:06:27.000 --> 00:06:29.000]  開始慢慢心淡
[00:06:29.000 --> 00:06:31.000]  或者變得有點緊張
[00:06:31.000 --> 00:06:35.000]  哎呀,糟了,我好像很多事都做不到
[00:06:35.000 --> 00:06:36.000]  他又見到
[00:06:36.000 --> 00:06:39.000]  回教會就會見到身邊的人
[00:06:39.000 --> 00:06:41.000]  其實原來很多都
[00:06:41.000 --> 00:06:45.000]  大家都不是很做得到那些事
[00:06:45.000 --> 00:06:49.000]  就開始有種灰心的感覺
[00:06:49.000 --> 00:06:55.000]  我想這種感覺在很多香港的教會裏面都不罕見
[00:06:55.000 --> 00:06:59.000]  例如我有機會認識不同教會的弟兄姊妹
[00:06:59.000 --> 00:07:01.000]  有很多是職稱來的
[00:07:01.000 --> 00:07:04.000]  我記得有很多職稱經常都會這樣說
[00:07:04.000 --> 00:07:06.000]  我在公司裏面
[00:07:06.000 --> 00:07:09.000]  我的同事不知道我是基督徒
[00:07:09.000 --> 00:07:12.000]  因為我不敢跟他們說我是基督徒
[00:07:12.000 --> 00:07:13.000]  為甚麼呢?
[00:07:13.000 --> 00:07:16.000]  因為如果我的言行出了問題
[00:07:16.000 --> 00:07:17.000]  那就糟了
[00:07:17.000 --> 00:07:19.000]  我就影衰整間教會
[00:07:19.000 --> 00:07:21.000]  整個香港教會就倒了
[00:07:21.000 --> 00:07:25.000]  會有這樣的擔心
[00:07:25.000 --> 00:07:27.000]  這個也不是一個兩個
[00:07:27.000 --> 00:07:32.000]  我聽不少弟兄姊妹有這樣的憂慮
[00:07:32.000 --> 00:07:34.000]  一開始我就會這樣想
[00:07:34.000 --> 00:07:35.000]  有沒有搞錯?
[00:07:35.000 --> 00:07:38.000]  明明聖經說我們要作見證
[00:07:38.000 --> 00:07:41.000]  你不勇敢一點
[00:07:41.000 --> 00:07:47.000]  我這樣說好像沒有人可以說我不對
[00:07:47.000 --> 00:07:50.000]  但其實後來我自己慢慢在想
[00:07:50.000 --> 00:07:55.000]  究竟這些弟兄姊妹是否信得不認真
[00:07:55.000 --> 00:07:58.000]  所以就不敢跟別人說他們是基督徒
[00:07:58.000 --> 00:08:00.000]  後來我發覺都未必
[00:08:00.000 --> 00:08:02.000]  如果他們不認真
[00:08:02.000 --> 00:08:05.000]  其實他們都懶得想究竟我會否失見證
[00:08:05.000 --> 00:08:06.000]  我管你怎樣看我
[00:08:06.000 --> 00:08:08.000]  我做回我自己就行了
[00:08:08.000 --> 00:08:13.000]  反而有些弟兄姊妹覺得信仰是認真的
[00:08:13.000 --> 00:08:16.000]  我知道我自己不夠好
[00:08:16.000 --> 00:08:18.000]  我不知道他們用甚麼做標準
[00:08:18.000 --> 00:08:20.000]  其實他們心裏有個標準
[00:08:20.000 --> 00:08:22.000]  總之他們覺得自己不夠好
[00:08:22.000 --> 00:08:25.000]  可能覺得我偶爾都會說粗口
[00:08:25.000 --> 00:08:26.000]  那無謂了
[00:08:26.000 --> 00:08:30.000]  人們說基督徒你都說粗口
[00:08:30.000 --> 00:08:32.000]  但其實我覺得這些弟兄姊妹
[00:08:32.000 --> 00:08:36.000]  起碼他們是認真地去想過
[00:08:36.000 --> 00:08:40.000]  他們才決定不要讓別人知道自己是基督徒
[00:08:40.000 --> 00:08:44.000]  所以我都會想究竟他們要好到一個怎樣的地步
[00:08:44.000 --> 00:08:48.000]  才可以有信心跟別人說
[00:08:48.000 --> 00:08:51.000]  我是基督徒了 我夠好了
[00:08:51.000 --> 00:08:53.000]  你們看看我的生命
[00:08:53.000 --> 00:08:56.000]  你們看看我便見到耶穌
[00:08:56.000 --> 00:08:59.000]  是否要這樣去想呢
[00:08:59.000 --> 00:09:02.000]  所以我自己慢慢調轉去想
[00:09:02.000 --> 00:09:07.000]  我就開始想會否其實是有種氛圍
[00:09:07.000 --> 00:09:13.000]  可能是社會的大氣候 文化都很喜歡批評
[00:09:13.000 --> 00:09:18.000]  或者是要求很高 很刻薄
[00:09:18.000 --> 00:09:21.000]  多不少影響一些弟兄姊妹
[00:09:21.000 --> 00:09:24.000]  他們就覺得上帝都是吹毛求疵的
[00:09:24.000 --> 00:09:27.000]  總之我有少少的意欲
[00:09:27.000 --> 00:09:29.000]  或者有些不太好的事
[00:09:29.000 --> 00:09:32.000]  我都不夠資格去作見證
[00:09:32.000 --> 00:09:35.000]  其實我以前接觸很多的學生
[00:09:35.000 --> 00:09:37.000]  他們成長過程裏面
[00:09:37.000 --> 00:09:40.000]  他們都是比別人多彈彈彈
[00:09:40.000 --> 00:09:44.000]  很努力或者做了很多事
[00:09:44.000 --> 00:09:46.000]  就覺得英憤
[00:09:46.000 --> 00:09:48.000]  很少說欣賞 肯定
[00:09:48.000 --> 00:09:52.000]  他們不太看到自己的價值在哪裏
[00:09:52.000 --> 00:09:55.000]  但剛好他們又信了耶穌
[00:09:55.000 --> 00:09:59.000]  經常說你要怎樣怎樣
[00:09:59.000 --> 00:10:03.000]  難怪有些青少年的弟兄姊妹
[00:10:03.000 --> 00:10:05.000]  我自己接觸多些的青少年
[00:10:05.000 --> 00:10:08.000]  他們信耶穌是有份壓力在裏面
[00:10:08.000 --> 00:10:12.000]  覺得這些事我做不到
[00:10:12.000 --> 00:10:16.000]  他們開始覺得要作見證這些事
[00:10:16.000 --> 00:10:18.000]  就開始不太聽得入耳
[00:10:18.000 --> 00:10:22.000]  因為這些事對他們來說基本上是遙不可及
[00:10:22.000 --> 00:10:25.000]  所以我真的有時問上帝
[00:10:25.000 --> 00:10:30.000]  其實上帝是否這樣看事物呢?
[00:10:30.000 --> 00:10:32.000]  我在聖經裏看到的
[00:10:32.000 --> 00:10:34.000]  是一個頗特別的圖畫
[00:10:34.000 --> 00:10:35.000]  我和大家分享一下
[00:10:35.000 --> 00:10:39.000]  上帝是一個一擔擔的上帝
[00:10:39.000 --> 00:10:40.000]  是甚麼來的呢?
[00:10:40.000 --> 00:10:42.000]  保羅是這樣說的
[00:10:42.000 --> 00:10:43.000]  他就說
[00:10:43.000 --> 00:10:46.000]  若有人偶然避過凡所性
[00:10:46.000 --> 00:10:49.000]  屬靈的人就要用溫柔的心
[00:10:49.000 --> 00:10:51.000]  把他挽回過來
[00:10:51.000 --> 00:10:53.000]  首先這段經文
[00:10:53.000 --> 00:10:55.000]  保羅很直接指出
[00:10:55.000 --> 00:10:57.000]  人有一個實際的情況
[00:10:57.000 --> 00:11:00.000]  我們都是偶然被過犯所性
[00:11:00.000 --> 00:11:02.000]  甚麼意思呢?
[00:11:02.000 --> 00:11:03.000]  是否即是說若不是偶然
[00:11:03.000 --> 00:11:05.000]  經常的,每天都犯罪
[00:11:05.000 --> 00:11:07.000]  你就不要挽回他
[00:11:07.000 --> 00:11:08.000]  是否這樣呢?
[00:11:08.000 --> 00:11:10.000]  其實都很難計算
[00:11:10.000 --> 00:11:13.000]  如果有個劫匪是信耶穌的
[00:11:13.000 --> 00:11:15.000]  他一年只去打劫一次銀行
[00:11:15.000 --> 00:11:17.000]  其實你這樣看他靈明都幾好
[00:11:17.000 --> 00:11:20.000]  一年只搶一次,去節制
[00:11:20.000 --> 00:11:23.000]  所以其實都不是這樣計算
[00:11:23.000 --> 00:11:26.000]  是量不出來的
[00:11:26.000 --> 00:11:29.000]  反而原文的意思其實是
[00:11:29.000 --> 00:11:31.000]  在說
[00:11:31.000 --> 00:11:34.000]  被罪出其不意地抓住
[00:11:34.000 --> 00:11:36.000]  有時你都猜不到的
[00:11:36.000 --> 00:11:39.000]  如果用廣東話說出來
[00:11:39.000 --> 00:11:41.000]  就是在說人
[00:11:41.000 --> 00:11:44.000]  你確保不到自己何時會壞
[00:11:44.000 --> 00:11:49.000]  你不要說一些沒有道德對錯的錯誤
[00:11:49.000 --> 00:11:51.000]  有時擺烏龍都會
[00:11:51.000 --> 00:11:53.000]  更何況是犯罪
[00:11:53.000 --> 00:11:56.000]  你自己都不能寫爆單
[00:11:56.000 --> 00:11:59.000]  所以每一個人都是這樣
[00:11:59.000 --> 00:12:01.000]  你可能說錯話,不知道
[00:12:01.000 --> 00:12:02.000]  得罪了人
[00:12:02.000 --> 00:12:03.000]  你控制不到的
[00:12:03.000 --> 00:12:05.000]  又或者有時候你知道的
[00:12:05.000 --> 00:12:07.000]  但那一刻的情緒來到
[00:12:07.000 --> 00:12:09.000]  或者衝動
[00:12:09.000 --> 00:12:11.000]  你都是做了那些壞事
[00:12:11.000 --> 00:12:13.000]  即是不好的事
[00:12:13.000 --> 00:12:15.000]  總之人就是這樣
[00:12:15.000 --> 00:12:18.000]  其實就是我們說原文的
[00:12:19.000 --> 00:12:21.000]  你不犯錯嗎?
[00:12:21.000 --> 00:12:23.000]  基本上是不可能的
[00:12:23.000 --> 00:12:25.000]  那怎樣做見證呢?如果是這樣
[00:12:25.000 --> 00:12:29.000]  所以保羅想告訴我們一件事
[00:12:29.000 --> 00:12:30.000]  首先他說
[00:12:30.000 --> 00:12:33.000]  屬靈的人
[00:12:33.000 --> 00:12:35.000]  要用溫柔的心將
[00:12:35.000 --> 00:12:38.000]  如果有些弟兄姊妹真的犯錯
[00:12:38.000 --> 00:12:41.000]  將它挽回過來
[00:12:41.000 --> 00:12:44.000]  屬靈的人的意思是那些領受了聖靈
[00:12:44.000 --> 00:12:45.000]  即其實是我們
[00:12:45.000 --> 00:12:47.000]  領受了聖靈的人
[00:12:47.000 --> 00:12:50.000]  要用溫柔的心去挽回這些犯錯的人
[00:12:50.000 --> 00:12:52.000]  溫柔的心其實就
[00:12:52.000 --> 00:12:53.000]  不只是指這個語氣
[00:12:53.000 --> 00:12:54.000]  即不是說好聲好氣
[00:12:54.000 --> 00:12:56.000]  但你都照樣說
[00:12:56.000 --> 00:12:57.000]  你死了
[00:12:57.000 --> 00:12:59.000]  為甚麼你做這些事
[00:12:59.000 --> 00:13:00.000]  不是說語氣
[00:13:00.000 --> 00:13:03.000]  而是說一種體諒
[00:13:03.000 --> 00:13:06.000]  明白其實犯錯的人本身就是這樣
[00:13:06.000 --> 00:13:08.000]  他就是不知道為甚麼
[00:13:08.000 --> 00:13:10.000]  他就是有時會犯錯
[00:13:10.000 --> 00:13:15.000]  保羅他想告訴我們的是
[00:13:15.000 --> 00:13:18.000]  上帝怎樣去看人的犯錯
[00:13:18.000 --> 00:13:20.000]  上帝對人犯錯的時候
[00:13:20.000 --> 00:13:23.000]  不是一來就一巴掌打過來
[00:13:23.000 --> 00:13:25.000]  就說我見到你
[00:13:25.000 --> 00:13:26.000]  你死了
[00:13:26.000 --> 00:13:27.000]  你做了這些壞事
[00:13:27.000 --> 00:13:29.000]  想死嗎?
[00:13:29.000 --> 00:13:30.000]  不是這樣的
[00:13:30.000 --> 00:13:32.000]  上帝第一個反應
[00:13:32.000 --> 00:13:34.000]  他即時的反應
[00:13:34.000 --> 00:13:36.000]  他是先體諒了人
[00:13:36.000 --> 00:13:38.000]  因為上帝本身就
[00:13:38.000 --> 00:13:40.000]  他預計到人都是不完美的
[00:13:40.000 --> 00:13:43.000]  他都不會預計我們很好
[00:13:43.000 --> 00:13:45.000]  不是說上帝認同人犯的錯
[00:13:45.000 --> 00:13:47.000]  即是如果你錯了
[00:13:47.000 --> 00:13:49.000]  上帝不認同的是你做的那件事
[00:13:49.000 --> 00:13:52.000]  但他仍然肯定你這個人
[00:13:52.000 --> 00:13:55.000]  他不會說你這個人這麼沒用
[00:13:55.000 --> 00:13:57.000]  教極你都不聽
[00:13:57.000 --> 00:13:59.000]  他不會這樣去將你的人否定
[00:13:59.000 --> 00:14:01.000]  因為在上帝眼中
[00:14:01.000 --> 00:14:05.000]  他知道其實你可以不同
[00:14:05.000 --> 00:14:07.000]  他幫你
[00:14:07.000 --> 00:14:09.000]  你可以想像一下
[00:14:09.000 --> 00:14:10.000]  上帝的圖畫應該是這樣的
[00:14:10.000 --> 00:14:14.000]  其實上帝是會走去犯錯的人那裡
[00:14:14.000 --> 00:14:17.000]  然後搭著他的肩膀跟他說
[00:14:17.000 --> 00:14:20.000]  我知道你不想的
[00:14:20.000 --> 00:14:22.000]  我幫你
[00:14:22.000 --> 00:14:24.000]  上帝是支持我們的上帝
[00:14:24.000 --> 00:14:25.000]  就算我們犯錯
[00:14:25.000 --> 00:14:28.000]  他的態度都不是要去到
[00:14:28.000 --> 00:14:31.000]  一隻手指插死我們
[00:14:31.000 --> 00:14:32.000]  其實我發覺
[00:14:32.000 --> 00:14:36.000]  我不知道大家是否認識這樣的上帝
[00:14:36.000 --> 00:14:37.000]  我發覺我以前接觸
[00:14:37.000 --> 00:14:39.000]  甚至我自己
[00:14:39.000 --> 00:14:40.000]  弟兄姊妹
[00:14:40.000 --> 00:14:42.000]  其實如果要想像
[00:14:42.000 --> 00:14:44.000]  圖畫就是上帝看著你的時候
[00:14:44.000 --> 00:14:46.000]  你覺得上帝是怎樣想的呢
[00:14:46.000 --> 00:14:48.000]  比較容易想到
[00:14:48.000 --> 00:14:50.000]  上帝會見到我很多不配
[00:14:50.000 --> 00:14:53.000]  很多不足
[00:14:53.000 --> 00:14:54.000]  就是這樣
[00:14:54.000 --> 00:14:58.000]  上帝會很容易看到人有很多不完美的地方
[00:14:58.000 --> 00:15:00.000]  但反過來如果說
[00:15:00.000 --> 00:15:01.000]  其實上帝很肯定你
[00:15:01.000 --> 00:15:03.000]  很了解你
[00:15:03.000 --> 00:15:06.000]  他不會因為你那些不完美
[00:15:06.000 --> 00:15:09.000]  而很生氣很介意
[00:15:09.000 --> 00:15:11.000]  這個圖畫其實比較難
[00:15:11.000 --> 00:15:15.000]  我發覺要這樣認識上帝
[00:15:15.000 --> 00:15:21.000]  通常都未必是很多弟兄姊妹第一的反應
[00:15:21.000 --> 00:15:23.000]  我自己都慢慢覺得
[00:15:23.000 --> 00:15:27.000]  可能是很多人的習慣
[00:15:27.000 --> 00:15:28.000]  就是要做得很好
[00:15:28.000 --> 00:15:30.000]  要做得很完美
[00:15:30.000 --> 00:15:32.000]  才值得去被肯定
[00:15:32.000 --> 00:15:34.000]  而不是很知道我們犯錯的時候
[00:15:34.000 --> 00:15:36.000]  究竟上帝怎樣看
[00:15:36.000 --> 00:15:38.000]  我們接收到的可能是
[00:15:38.000 --> 00:15:39.000]  錯的時候就要罵
[00:15:39.000 --> 00:15:40.000]  就要改
[00:15:40.000 --> 00:15:41.000]  就是不好
[00:15:41.000 --> 00:15:44.000]  有一種很羞愧的心在那裏
[00:15:44.000 --> 00:15:47.000]  但上帝其實和我們
[00:15:47.000 --> 00:15:49.000]  可能是世界的文化
[00:15:49.000 --> 00:15:51.000]  和這個世界的文化是很不同
[00:15:51.000 --> 00:15:52.000]  雖然祂很完美
[00:15:52.000 --> 00:15:54.000]  祂都真的說明了
[00:15:54.000 --> 00:15:57.000]  祂想我們和祂一樣可以完全
[00:15:57.000 --> 00:16:01.000]  但祂對我們的缺陷的第一個反應
[00:16:01.000 --> 00:16:04.000]  完全是不同的
[00:16:04.000 --> 00:16:07.000]  所以我自己覺得現實世界中
[00:16:07.000 --> 00:16:10.000]  其實現實是人往往比上帝更嚴
[00:16:10.000 --> 00:16:12.000]  不知道大家覺得是這樣嗎
[00:16:12.000 --> 00:16:14.000]  其實可能上帝根本都未生氣
[00:16:14.000 --> 00:16:16.000]  他根本心裏都覺得
[00:16:16.000 --> 00:16:19.000]  都是不要緊
[00:16:19.000 --> 00:16:21.000]  的時候可能人已經比他快
[00:16:21.000 --> 00:16:22.000]  很生氣
[00:16:22.000 --> 00:16:23.000]  為什麼你這樣
[00:16:23.000 --> 00:16:24.000]  不斷指責
[00:16:24.000 --> 00:16:28.000]  要互相攻擊
[00:16:28.000 --> 00:16:31.000]  而事實上
[00:16:31.000 --> 00:16:34.000]  如果人太著眼於人的軟弱
[00:16:34.000 --> 00:16:36.000]  亦都是沒有積極意義的
[00:16:36.000 --> 00:16:37.000]  原因是
[00:16:37.000 --> 00:16:39.000]  因為教會根本就是一個
[00:16:39.000 --> 00:16:41.000]  集體犯錯的地方
[00:16:41.000 --> 00:16:43.000]  保羅說
[00:16:43.000 --> 00:16:45.000]  我們之所以要學習體諒犯錯的人
[00:16:45.000 --> 00:16:49.000]  是因為其實我們全部都是一擔擔的人
[00:16:49.000 --> 00:16:52.000]  保羅說
[00:16:52.000 --> 00:16:53.000]  你要去挽回人的時候
[00:16:53.000 --> 00:16:54.000]  那個人
[00:16:54.000 --> 00:16:56.000]  他自己都要留意
[00:16:56.000 --> 00:16:59.000]  免得被引誘
[00:16:59.000 --> 00:17:00.000]  他指出了這個事實
[00:17:00.000 --> 00:17:03.000]  我用廣東話翻譯
[00:17:03.000 --> 00:17:06.000]  如果你是他
[00:17:06.000 --> 00:17:13.000]  你可能都會須同一樣東西
[00:17:13.000 --> 00:17:15.000]  如果我們要挽回人
[00:17:15.000 --> 00:17:17.000]  我們要去幫人
[00:17:17.000 --> 00:17:18.000]  是因為我們比他好
[00:17:18.000 --> 00:17:20.000]  我們才做到
[00:17:20.000 --> 00:17:21.000]  保羅說
[00:17:21.000 --> 00:17:24.000]  這個是錯的
[00:17:24.000 --> 00:17:27.000]  因為大家的等級都是差不多
[00:17:27.000 --> 00:17:29.000]  在加拿大書六章三至五節
[00:17:29.000 --> 00:17:31.000]  其實他有這樣補充
[00:17:31.000 --> 00:17:32.000]  有些細節
[00:17:32.000 --> 00:17:33.000]  我讀出來
[00:17:33.000 --> 00:17:34.000]  他說
[00:17:34.000 --> 00:17:35.000]  人若會有什麼了不起
[00:17:35.000 --> 00:17:37.000]  自以為了不起的
[00:17:37.000 --> 00:17:39.000]  就是自欺
[00:17:39.000 --> 00:17:41.000]  各人要審查自己的行為
[00:17:41.000 --> 00:17:43.000]  這樣他所誇口的
[00:17:43.000 --> 00:17:45.000]  只在自己而不在別人
[00:17:45.000 --> 00:17:49.000]  因為人人必須擔當自己的擔子
[00:17:49.000 --> 00:17:52.000]  人人都有自己的問題要面對
[00:17:52.000 --> 00:17:55.000]  這是100%可以的
[00:17:55.000 --> 00:17:56.000]  生活的擔子很多
[00:17:56.000 --> 00:17:58.000]  不在話下
[00:17:58.000 --> 00:18:00.000]  保羅這裡特別提到
[00:18:00.000 --> 00:18:03.000]  我們每個人都是犯罪的人
[00:18:03.000 --> 00:18:04.000]  無論你是牧師
[00:18:04.000 --> 00:18:05.000]  你是傳道的
[00:18:05.000 --> 00:18:06.000]  執事堂董
[00:18:06.000 --> 00:18:08.000]  導師敬拜隊會友
[00:18:08.000 --> 00:18:09.000]  你是什麼人都好
[00:18:09.000 --> 00:18:13.000]  全部都是一擔擔
[00:18:13.000 --> 00:18:14.000]  是不是真的這樣呢
[00:18:14.000 --> 00:18:17.000]  我不知道大家會不會有這樣的感覺
[00:18:17.000 --> 00:18:19.000]  起碼我以前也是接觸過一些大學生
[00:18:19.000 --> 00:18:20.000]  有些真的是他這樣看的
[00:18:20.000 --> 00:18:21.000]  他說不是的
[00:18:21.000 --> 00:18:23.000]  教會裡面的傳道
[00:18:23.000 --> 00:18:26.000]  導師是很厲害的
[00:18:26.000 --> 00:18:27.000]  有敬虔
[00:18:27.000 --> 00:18:29.000]  然後到處做見證
[00:18:29.000 --> 00:18:30.000]  很有恩賜
[00:18:30.000 --> 00:18:34.000]  可能有很多技能
