
[00:00:00.000 --> 00:00:05.360]  而今日宣講的講題就是「善務作看門人」
[00:03:49.120 --> 00:03:50.320]  仍然是這麼激昂
[00:03:50.320 --> 00:03:52.160]  仍然是這麼有力
[00:03:52.160 --> 00:03:53.520]  都不容易的
[00:03:53.520 --> 00:03:54.560]  要操練
[00:03:54.560 --> 00:03:57.280]  我們不知道何時可能需要停
[00:03:57.280 --> 00:03:58.240]  我們都未知
[00:03:58.240 --> 00:04:01.280]  今天跟大家講這一篇的信息
[00:04:01.280 --> 00:04:03.840]  善務作看門的人
[00:04:03.840 --> 00:04:08.320]  就是來自84篇的第十節
[00:04:08.320 --> 00:04:09.440]  詩人說
[00:04:09.440 --> 00:04:13.440]  他寧願在神的殿中看門
[00:04:13.440 --> 00:04:15.040]  在聖殿
[00:04:15.040 --> 00:04:19.360]  看門是最低級的一個工作
[00:04:19.360 --> 00:04:22.320]  他們有一個叫做離題靈
[00:04:22.320 --> 00:04:23.920]  其實有個典故
[00:04:23.920 --> 00:04:26.640]  是當時約書亞記的時候
[00:04:26.640 --> 00:04:28.960]  有一些外族的人
[00:04:28.960 --> 00:04:30.720]  那些叫做欺騙人
[00:04:30.720 --> 00:04:33.040]  他們就騙了約書亞
[00:04:33.040 --> 00:04:36.800]  說他們是很遠很遠的地方來
[00:04:36.800 --> 00:04:41.520]  很怕以色列人要侵略他們
[00:04:41.520 --> 00:04:43.040]  要奪他們的地方
[00:04:43.040 --> 00:04:44.800]  所以他們就投降
[00:04:44.800 --> 00:04:46.480]  原來後來發現
[00:04:46.480 --> 00:04:48.960]  他們是很近的鄰居
[00:04:48.960 --> 00:04:50.800]  他們是要滅絕的
[00:04:50.800 --> 00:04:52.720]  但是因為立了一個約
[00:04:52.720 --> 00:04:54.160]  就不能夠更改
[00:04:54.160 --> 00:04:56.640]  所以約書亞由那個時候開始
[00:04:56.640 --> 00:04:59.280]  就命令這些欺騙人
[00:04:59.280 --> 00:05:00.720]  雖然我們不殺你
[00:05:00.720 --> 00:05:02.720]  但是你要幫我們世世代代
[00:05:02.720 --> 00:05:04.160]  做擔台的工作
[00:05:04.160 --> 00:05:05.680]  在聖殿的範圍
[00:05:05.680 --> 00:05:08.560]  來做一些很重的操活
[00:05:08.560 --> 00:05:10.720]  那些欺騙人就說當然好
[00:05:10.720 --> 00:05:13.520]  所以後來一直到大衛的年代
[00:05:13.520 --> 00:05:15.360]  都是有些叫做欺騙人
[00:05:15.360 --> 00:05:17.440]  他們就定了一些崗位
[00:05:17.440 --> 00:05:18.960]  叫做離題靈
[00:05:18.960 --> 00:05:20.800]  就是一些叫做殿役
[00:05:20.800 --> 00:05:24.000]  一個詩人
[00:05:24.000 --> 00:05:26.080]  他們上去聖殿
[00:05:26.080 --> 00:05:32.000]  一年有三次機會上聖殿去敬拜神
[00:05:32.000 --> 00:05:36.640]  如月節、五秦節和鑄棚節
[00:05:36.640 --> 00:05:39.760]  詩人就反映他的內心
[00:05:39.760 --> 00:05:41.440]  一開始已經說
[00:05:41.440 --> 00:05:46.800]  他很渴慕要來去住在神的院裏面
[00:05:46.800 --> 00:05:49.440]  甚至乎他用一種擬人法就是
[00:05:49.440 --> 00:05:52.480]  連那些麻將連那些燕子
[00:05:52.480 --> 00:05:57.280]  又是很賤生的禽鳥
[00:05:57.280 --> 00:06:03.600]  說他們在聖殿找到自己的居所
[00:06:03.600 --> 00:06:07.440]  其實在祭壇是整個的聖殿
[00:06:07.440 --> 00:06:10.400]  或者舊時的回眸
[00:06:10.400 --> 00:06:14.560]  最繁囂最多人出入的地方
[00:06:14.560 --> 00:06:20.400]  只是聖所和致聖所才會較為寧靜
[00:06:20.400 --> 00:06:27.360]  詩人說在祭壇都有這些麻將燕子
[00:06:27.360 --> 00:06:30.000]  可以得到那份安寧
[00:06:30.000 --> 00:06:33.680]  得到那份他們住在那裏的寧靜
[00:06:33.680 --> 00:06:35.120]  其實是沒有可能的
[00:06:35.120 --> 00:06:37.040]  人聲鼎沸
[00:06:37.040 --> 00:06:41.360]  那些鳥都不敢這樣來到這麼安靜的抱初
[00:06:41.360 --> 00:06:43.200]  就是看著自己的嬰兒
[00:06:43.200 --> 00:06:44.400]  很少這樣的
[00:06:44.400 --> 00:06:45.840]  你可想而知
[00:06:45.840 --> 00:06:48.080]  詩人的內心裏面
[00:06:48.080 --> 00:06:50.480]  對於神的殿
[00:06:50.480 --> 00:06:52.480]  對於神的渴慕
[00:06:52.480 --> 00:06:56.240]  是日於言表的那種心境
[00:06:56.240 --> 00:07:00.640]  當然最後其實他要帶進的是第十一節
[00:07:00.640 --> 00:07:04.880]  和十二節最重要的核心
[00:07:04.880 --> 00:07:06.080]  整篇詩
[00:07:06.080 --> 00:07:07.920]  你看看鋪排
[00:07:07.920 --> 00:07:12.640]  首先表達他內心深處對神殿的渴慕
[00:07:12.640 --> 00:07:14.080]  很想去
[00:07:14.080 --> 00:07:16.640]  接著就說有些朝聖者
[00:07:16.640 --> 00:07:20.880]  令到整個沿途他們去的過程
[00:07:20.880 --> 00:07:24.960]  那個流淚谷都變成一個優美的
[00:07:24.960 --> 00:07:26.800]  你看看聖經怎樣描述
[00:07:26.800 --> 00:07:30.400]  變成這個全元之地
[00:07:30.400 --> 00:07:32.080]  流淚谷有另外一個名稱
[00:07:32.080 --> 00:07:34.800]  就是比加谷
[00:07:34.800 --> 00:07:37.280]  或者叫乾旱的地方
[00:07:37.280 --> 00:07:40.080]  可能他們由很南面的
[00:07:40.080 --> 00:07:42.480]  這個以色列的國境
[00:07:42.480 --> 00:07:46.080]  一直向著耶路撒冷上去
[00:07:46.080 --> 00:07:48.880]  你想想那個心境
[00:07:48.880 --> 00:07:52.720]  很乾燥的河谷
[00:07:52.720 --> 00:07:55.280]  可以變成很滋潤的
[00:07:55.280 --> 00:07:57.600]  有秋雨之福的谷
[00:07:57.600 --> 00:07:59.120]  可想而知作者
[00:07:59.120 --> 00:08:02.320]  表達他的內心對神殿的渴慕
[00:08:02.320 --> 00:08:03.840]  很想快點去到
[00:08:03.840 --> 00:08:08.080]  很想在那裏得到神的恩典
[00:08:08.080 --> 00:08:09.840]  過年
[00:08:09.840 --> 00:08:13.040]  你想想看門的人是最熱門的
[00:08:13.040 --> 00:08:14.720]  初一至初三
[00:08:14.720 --> 00:08:16.400]  不知道你家裏有沒有留意
[00:08:16.400 --> 00:08:18.160]  你家裏的看更
[00:08:18.160 --> 00:08:19.520]  特別精神
[00:08:19.520 --> 00:08:21.280]  不睡覺
[00:08:21.280 --> 00:08:24.560]  在網上找找看門大概的意思
[00:08:24.560 --> 00:08:26.320]  大概是保安
[00:08:26.320 --> 00:08:28.880]  或者是一些
[00:08:28.880 --> 00:08:30.720]  我們的管理員
[00:08:30.720 --> 00:08:33.200]  網上有個笑話
[00:08:33.200 --> 00:08:36.000]  住公屋做保安
[00:08:36.000 --> 00:08:38.720]  可以直到地老天荒
[00:08:38.720 --> 00:08:40.000]  很押韻的
[00:08:40.000 --> 00:08:45.680]  代表著只要你有居住穩定
[00:08:45.680 --> 00:08:48.240]  你做保安就很好了
[00:08:48.240 --> 00:08:49.360]  當然說笑而已
[00:08:49.360 --> 00:08:53.920]  過年他們很想很殷勤服侍他們的住客
[00:08:53.920 --> 00:08:55.840]  或者那些租客等等
[00:08:55.840 --> 00:08:58.080]  表達出這種
[00:08:58.080 --> 00:09:02.240]  中國人香港人那種有趣的生態
[00:09:02.240 --> 00:09:05.840]  平時三百天都不是很殷勤
[00:09:05.840 --> 00:09:08.160]  大概那幾天就是分外殷勤
[00:09:08.160 --> 00:09:10.400]  各位
[00:09:10.400 --> 00:09:12.640]  這裏告訴我們
[00:09:12.640 --> 00:09:15.120]  詩人將他的內心深處
[00:09:15.120 --> 00:09:20.160]  他肯定不是一個可以在聖殿開門的人
[00:09:20.160 --> 00:09:22.240]  他是去到朝聖
[00:09:22.240 --> 00:09:27.120]  和一班猶太的同胞是南丁
[00:09:27.120 --> 00:09:29.840]  一定要上去來守節
[00:09:29.840 --> 00:09:31.840]  在這個過程裏面
[00:09:31.840 --> 00:09:35.600]  他很想來和他們的神
[00:09:35.600 --> 00:09:37.120]  這位耶和華神
[00:09:37.120 --> 00:09:39.760]  說了很多次在這篇詩裏面
[00:09:39.760 --> 00:09:41.360]  萬鈞的耶和華
[00:09:41.360 --> 00:09:42.720]  說了很多次
[00:09:42.720 --> 00:09:45.520]  很想來和這位造物主
[00:09:45.520 --> 00:09:49.040]  有很強烈的心靈的接觸
[00:09:49.040 --> 00:09:51.360]  他很想去到那個地方
[00:09:51.360 --> 00:09:52.960]  那個地方有什麼呢
[00:09:52.960 --> 00:09:55.040]  是有神在其中
[00:09:55.040 --> 00:09:59.280]  他很想和神有一個生命上的聯繫
[00:09:59.280 --> 00:10:02.880]  他是不是有一個很嚴重的抑鬱
[00:10:02.880 --> 00:10:06.880]  令到他要這樣來到不斷的渴慕呢
[00:10:06.880 --> 00:10:08.720]  因為他的內心深處
[00:10:08.720 --> 00:10:11.440]  這個朝聖裏面
[00:10:11.440 --> 00:10:14.640]  是有一個很大的對神的愛
[00:10:14.640 --> 00:10:17.120]  不是太知道
[00:10:17.120 --> 00:10:18.560]  到底他的心境
[00:10:18.560 --> 00:10:20.080]  是一個負面的
[00:10:20.080 --> 00:10:21.760]  還是一個正面的
[00:10:21.760 --> 00:10:23.040]  他來到他很想
[00:10:23.040 --> 00:10:24.480]  好像尋根
[00:10:24.480 --> 00:10:28.240]  好像去尋找神的居所
[00:10:28.240 --> 00:10:29.760]  甚至乎我要住在那裏
[00:10:29.760 --> 00:10:30.800]  我不走
[00:10:30.800 --> 00:10:32.400]  我住一天也好
[00:10:32.400 --> 00:10:36.480]  比外面的那些惡人的帳篷好
[00:10:36.480 --> 00:10:38.560]  是不是他面對壁壩呢
[00:10:38.560 --> 00:10:39.680]  是不是他面對一些
[00:10:39.680 --> 00:10:41.920]  他自己解決不了的困難
[00:10:41.920 --> 00:10:43.440]  所以他要來到去
[00:10:43.440 --> 00:10:44.880]  用這種的心境
[00:10:44.880 --> 00:10:47.360]  我要在那裏住一天呢
[00:10:47.360 --> 00:10:49.760]  我一直找這些資料
[00:10:49.760 --> 00:10:52.560]  我打一下Doorkeeper
[00:10:52.560 --> 00:10:58.240]  我偶然間找到一個真人真事的事件
[00:10:58.240 --> 00:11:00.880]  在美國的曼克頓區
[00:11:00.880 --> 00:11:03.120]  有一位叫做阿彪
[00:11:03.120 --> 00:11:06.160]  BILL先生
[00:11:06.160 --> 00:11:07.920]  接近70歲
[00:11:07.920 --> 00:11:10.880]  原來他過去40年有多
[00:11:10.880 --> 00:11:13.440]  都是做一個
[00:11:13.440 --> 00:11:15.920]  我不知道那個大廈是怎樣
[00:11:15.920 --> 00:11:17.920]  他是那個Doorkeeper
[00:11:17.920 --> 00:11:19.680]  看門的人
[00:11:19.680 --> 00:11:20.880]  他在那裏做
[00:11:20.880 --> 00:11:22.400]  一直都很開心
[00:11:22.400 --> 00:11:25.040]  因為你想想做了這麼多年
[00:11:25.040 --> 00:11:28.880]  很多每天上班的人都認識他
[00:11:28.880 --> 00:11:32.720]  他又根本對很多的事情很熟悉
[00:11:32.720 --> 00:11:34.640]  等於我們家裏的看更
[00:11:34.640 --> 00:11:38.080]  整層樓哪一座哪一個姓什麼
[00:11:38.080 --> 00:11:39.040]  基本上很熟悉
[00:11:39.040 --> 00:11:40.800]  如果做了超過10年以上
[00:11:40.800 --> 00:11:43.200]  如果又是很有記性的
[00:11:43.200 --> 00:11:50.480]  這個阿彪公司就覺得開始有些更新
[00:11:50.480 --> 00:11:54.080]  這個大廈似乎是整座大廈
[00:11:54.080 --> 00:11:56.960]  就要改那些設施
[00:11:56.960 --> 00:11:58.320]  他就不想一刀切
[00:11:58.320 --> 00:12:00.560]  就將阿彪來炒魷魚
[00:12:00.560 --> 00:12:02.640]  其實已經接近70歲
[00:12:02.640 --> 00:12:08.720]  等他有些尊嚴地慢慢適應
[00:12:08.720 --> 00:12:11.360]  他就改動了一些裝置
[00:12:11.360 --> 00:12:13.760]  就是那些人不需要有人開門
[00:12:13.760 --> 00:12:15.680]  自己都可以進去
[00:12:15.680 --> 00:12:17.120]  改動了之後
[00:12:17.120 --> 00:12:19.120]  阿彪就有些時間更加多
[00:12:19.120 --> 00:12:23.360]  可以跟那些每天來的人聊天等等
[00:12:23.360 --> 00:12:24.560]  因為他很熟悉
[00:12:24.560 --> 00:12:27.360]  過去差不多40年他都做這件事
[00:12:27.360 --> 00:12:29.760]  過了一年左右
[00:12:29.760 --> 00:12:33.200]  管理層其實真的想裁員
[00:12:33.200 --> 00:12:36.400]  因為都不需要他的出現
[00:12:36.400 --> 00:12:38.800]  就真的將他lay off
[00:12:38.800 --> 00:12:42.080]  將他解僱了或者遣散了
[00:12:42.080 --> 00:12:45.120]  他已經是接近70歲
[00:12:45.120 --> 00:12:48.240]  他就覺得自己完全沒用了
[00:12:48.240 --> 00:12:52.800]  也都不同那個時代有一個可以同步的改變
[00:12:52.800 --> 00:12:57.280]  覺得自己那個存在價值已經沒用了
[00:12:57.280 --> 00:12:59.920]  由此而來他又抑鬱
[00:12:59.920 --> 00:13:02.640]  慢慢就病了
[00:13:02.640 --> 00:13:06.480]  他有個好朋友知道之後來探望他
[00:13:06.480 --> 00:13:08.640]  探望完他之後就安慰他
[00:13:08.640 --> 00:13:10.560]  你找個第二份工作吧
[00:13:10.560 --> 00:13:12.240]  阿彪已經很生氣了
[00:13:12.240 --> 00:13:13.760]  我70歲了
[00:13:13.760 --> 00:13:16.160]  我還可以找什麼工作呢
[00:13:16.160 --> 00:13:21.520]  這個朋友就輾轉回到紐約
[00:13:21.520 --> 00:13:23.360]  好奇
[00:13:23.360 --> 00:13:26.160]  這個朋友去機場的時候
[00:13:26.160 --> 00:13:29.360]  就走過一間Walmart
[00:13:29.360 --> 00:13:34.880]  他就進去想買些卡
[00:13:34.880 --> 00:13:38.640]  回到家之後就寫給這位好朋友
[00:13:38.640 --> 00:13:40.320]  很多年的朋友
[00:13:40.320 --> 00:13:44.240]  無意中在那個Walmart的門口
[00:13:44.240 --> 00:13:46.320]  見到一個告示
[00:13:46.400 --> 00:13:49.040]  就是招請一個Twitter
[00:13:49.040 --> 00:13:51.440]  一個迎賓
[00:13:51.440 --> 00:13:52.400]  很特別
[00:13:52.400 --> 00:13:54.880]  不知道他們是否信教還是什麼
[00:13:54.880 --> 00:13:58.400]  就是用詩篇84篇第十節
[00:13:58.400 --> 00:14:02.240]  寧可在我神殿中看門
[00:14:02.240 --> 00:14:05.360]  就用那個告示就是這個
[00:14:05.360 --> 00:14:06.560]  他覺得很特別
[00:14:06.560 --> 00:14:09.680]  他那個告示就是請迎賓
[00:14:09.680 --> 00:14:12.800]  來招呼我們這些來買東西的人
[00:14:12.800 --> 00:14:14.720]  例如給他一輛推車
[00:14:14.720 --> 00:14:19.840]  告訴他哪裡是服務等等
[00:14:19.840 --> 00:14:23.280]  這樣來招呼來買東西的人
[00:14:23.280 --> 00:14:24.800]  這個朋友見到之後
[00:14:24.800 --> 00:14:27.200]  就馬上寫下那個告示
[00:14:27.200 --> 00:14:29.200]  寄給阿彪
[00:14:29.200 --> 00:14:31.680]  阿彪沒多久就慢慢出院了
[00:14:31.680 --> 00:14:34.960]  回到家就見到這個朋友寄來的信
[00:14:34.960 --> 00:14:36.240]  他很好奇
[00:14:36.240 --> 00:14:37.760]  就看看
[00:14:37.760 --> 00:14:44.800]  但是那個朋友沒有寫到哪一間的Walmart
[00:14:44.800 --> 00:14:46.320]  那怎麼辦呢
[00:14:46.320 --> 00:14:50.640]  他就想起可能在附近有
[00:14:50.640 --> 00:14:53.600]  那個朋友一直向著機場的方向
[00:14:53.600 --> 00:14:54.720]  他就試一下
[00:14:54.720 --> 00:14:57.920]  大概在他家附近的十多分鐘的車程
[00:14:57.920 --> 00:14:59.680]  他就找到這間Walmart
[00:14:59.680 --> 00:15:01.280]  就去問那個經理
[00:15:01.280 --> 00:15:05.920]  那個經理說我們從來沒有這樣登這些告示的
[00:15:05.920 --> 00:15:09.520]  怎麼會用《引聖經》先84篇10節呢
[00:15:09.520 --> 00:15:10.880]  他就覺得很奇怪
[00:15:10.880 --> 00:15:12.720]  就和他聊天
[00:15:12.720 --> 00:15:15.120]  又發現這個阿彪
[00:15:15.120 --> 00:15:18.000]  這一方面真的適合他們用
[00:15:18.000 --> 00:15:19.680]  反正我們都
[00:15:19.680 --> 00:15:22.080]  如果你說有這個迎賓都是好的
[00:15:22.080 --> 00:15:25.040]  反正他們的管理層真的想這樣改變
[00:15:25.040 --> 00:15:26.880]  果然就請了阿彪
[00:15:26.880 --> 00:15:29.520]  做那個Greeter一個迎賓
[00:15:29.520 --> 00:15:31.440]  一個70歲的老人家
[00:15:31.440 --> 00:15:33.120]  就在那個門口
[00:15:33.120 --> 00:15:37.280]  招呼每一個來買東西的顧客
[00:15:37.280 --> 00:15:39.280]  就和他這樣講解
[00:15:39.280 --> 00:15:42.560]  今天什麼特價什麼什麼
[00:15:42.560 --> 00:15:45.920]  如是者阿彪整個人生猛了
[00:15:45.920 --> 00:15:47.040]  很開心
[00:15:47.040 --> 00:15:50.320]  他的工作帶給他很大的滿足感
[00:15:50.320 --> 00:15:52.320]  直至有一次
[00:15:52.320 --> 00:15:55.200]  我看那個報道
[00:15:55.200 --> 00:15:56.640]  大概過了一個多月
[00:15:56.640 --> 00:15:58.240]  還是兩個月
[00:15:58.240 --> 00:16:02.560]  就有一個女士抱著一個嬰兒來買東西
[00:16:02.560 --> 00:16:05.120]  接著不知道什麼原因
[00:16:05.120 --> 00:16:06.400]  可能她有病
[00:16:06.400 --> 00:16:07.920]  就暈倒了
[00:16:07.920 --> 00:16:09.920]  就很危急
[00:16:09.920 --> 00:16:12.000]  阿彪看到馬上衝過去
[00:16:12.000 --> 00:16:12.960]  他的下意識
[00:16:12.960 --> 00:16:14.240]  因為他過去40年
[00:16:14.240 --> 00:16:17.920]  都是做一個門口的一個看門人
[00:16:17.920 --> 00:16:19.840]  他有學過急救術
[00:16:19.840 --> 00:16:21.200]  馬上幫他急救
[00:16:21.200 --> 00:16:23.200]  當然也有其他人馬上報警
[00:16:23.200 --> 00:16:25.600]  那些救護來到的時候
[00:16:25.600 --> 00:16:28.160]  很安全地送了他上救護車
[00:16:28.160 --> 00:16:31.120]  如是者就進了醫院
[00:16:31.120 --> 00:16:33.920]  阿彪完成了他的工作
[00:16:33.920 --> 00:16:35.440]  過了一兩天之後
[00:16:35.440 --> 00:16:38.160]  就主動去探望這位女士
[00:16:38.160 --> 00:16:40.160]  不探望也好
[00:16:40.160 --> 00:16:42.160]  這個女士康復之後
[00:16:42.160 --> 00:16:45.200]  就知道阿彪曾經幫她做心外壓
[00:16:45.200 --> 00:16:47.200]  就很感謝她
[00:16:47.200 --> 00:16:50.960]  接著就給她一個嬰兒抱著拍照
[00:16:50.960 --> 00:16:53.920]  突然間那個女士就問一個問題
[00:16:54.160 --> 00:17:02.000]  你是不是很多年前在曼克頓區的那個看門
[00:17:02.000 --> 00:17:03.200]  阿彪說你怎麼知道的
[00:17:03.200 --> 00:17:05.200]  我說是的
[00:17:05.200 --> 00:17:07.680]  就說原來這個婦人
[00:17:07.680 --> 00:17:10.160]  她說你這次第二次救了我
[00:17:10.160 --> 00:17:12.160]  帶我去到神那裡
[00:17:12.160 --> 00:17:14.480]  她就沒有解釋詳細
[00:17:14.480 --> 00:17:15.680]  阿彪問什麼原因
[00:17:15.680 --> 00:17:16.720]  為什麼你會認識我
[00:17:16.720 --> 00:17:20.480]  為什麼我會帶你去到神那裡
[00:17:20.480 --> 00:17:24.560]  如是者這件事就這樣過去了
[00:17:24.560 --> 00:17:26.880]  阿彪就想
[00:17:26.880 --> 00:17:31.040]  他說那個告示
[00:17:31.040 --> 00:17:33.040]  為什麼那個朋友會這樣說
[00:17:33.040 --> 00:17:34.320]  有這個告示
[00:17:34.320 --> 00:17:38.640]  而Walmart那個零售店
[00:17:38.640 --> 00:17:41.280]  說根本從來沒有這個告白的
[00:17:41.280 --> 00:17:44.000]  為什麼他會這樣做了
[00:17:44.000 --> 00:17:45.520]  當然是因為他過去
[00:17:45.520 --> 00:17:47.520]  他那個對人的服侍
[00:17:47.520 --> 00:17:49.520]  很感動到這個經理
[00:17:49.520 --> 00:17:51.520]  願意破格地試試用
[00:17:51.520 --> 00:17:53.520]  有一個新的職位
[00:17:53.520 --> 00:17:55.520]  一個迎賓的職位
[00:17:55.520 --> 00:17:57.520]  可以讓那些顧客賓至如歸
[00:17:57.520 --> 00:18:00.400]  感受到一種愛等等
[00:18:00.400 --> 00:18:02.400]  而又剛好遇到這件事
[00:18:02.400 --> 00:18:05.520]  而這個女士又認得這個
[00:18:05.520 --> 00:18:08.720]  她是很小的時候就認得這位阿彪
[00:18:08.720 --> 00:18:12.720]  就帶給這個女士的信仰有一個更新
[00:18:12.720 --> 00:18:14.720]  阿彪自己回顧
[00:18:14.720 --> 00:18:18.160]  我不知道是不是由他打出來的一個故事
[00:18:18.160 --> 00:18:20.160]  一個真人真事的故事
[00:18:20.160 --> 00:18:22.160]  親愛的兄弟姐妹
[00:18:22.160 --> 00:18:28.160]  詩人很強烈渴望要來回歸神
[00:18:28.160 --> 00:18:31.760]  到底他是不是有一個很嚴重的depress
[00:18:31.760 --> 00:18:34.800]  一個的痛苦抑鬱
[00:18:34.800 --> 00:18:38.880]  導致他很想逃難到神的殿
[00:18:38.880 --> 00:18:40.880]  住一天也好
[00:18:40.880 --> 00:18:43.840]  比在外面那些惡人的帳篷好
[00:18:43.840 --> 00:18:45.840]  是不是在反照他的內心
[00:18:45.840 --> 00:18:47.840]  有一種極大的痛苦
[00:18:47.840 --> 00:18:49.840]  要導致他這樣逃避呢
[00:18:49.840 --> 00:18:51.840]  如果不是的
[00:18:51.840 --> 00:18:55.840]  因為上文的開始整個鋪排
[00:18:55.840 --> 00:18:59.840]  是由他自己內心最深處那種渴慕
[00:18:59.840 --> 00:19:01.840]  然後就開始投影給我們知道
[00:19:01.840 --> 00:19:03.840]  有每年的朝聖客
[00:19:03.840 --> 00:19:05.840]  他們上去
[00:19:05.840 --> 00:19:07.840]  來到去要親近神
[00:19:07.840 --> 00:19:09.840]  要敬拜神
[00:19:09.840 --> 00:19:11.840]  這些朝聖客
[00:19:11.840 --> 00:19:13.840]  帶給整個旅途
[00:19:13.840 --> 00:19:15.840]  充滿了歡樂
[00:19:15.840 --> 00:19:17.840]  有福樂
[00:19:17.840 --> 00:19:19.840]  秋雨的福樂
[00:19:19.840 --> 00:19:21.840]  帶給整個地方
[00:19:21.840 --> 00:19:23.840]  有一種很大的福樂
[00:19:23.840 --> 00:19:27.840]  因為各人去到石安去朝見神
