
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹早安,主佑你們平安
[00:05:04.840 --> 00:05:05.880]  我可不可以幫他
[00:05:05.880 --> 00:05:07.160]  這樣也會爭論的
[00:05:07.160 --> 00:05:08.120]  是不是?
[00:05:08.120 --> 00:05:12.120]  有很多這樣的都市傳說在背後
[00:05:12.120 --> 00:05:13.520]  其實
[00:05:13.520 --> 00:05:16.240]  好像我剛才所說
[00:05:16.240 --> 00:05:18.040]  實際應用的時候
[00:05:18.040 --> 00:05:19.800]  日常生活好好的
[00:05:19.800 --> 00:05:22.000]  你一遇到這些都市傳說的時候
[00:05:22.000 --> 00:05:23.600]  你怎樣去梳理呢?
[00:05:23.600 --> 00:05:25.880]  如果你本身沒有一個神學的根底
[00:05:25.880 --> 00:05:29.520]  或者你不明白我們信仰背後的原理的時候
[00:05:29.520 --> 00:05:31.240]  你遇到這些東西的時候
[00:05:31.240 --> 00:05:33.400]  你就回去找傳道人
[00:05:33.400 --> 00:05:35.920]  但是為什麼我經常說道
[00:05:35.920 --> 00:05:37.440]  甚至安息這個主題
[00:05:37.440 --> 00:05:38.360]  我也要分三次
[00:05:38.360 --> 00:05:39.800]  我就是希望大家
[00:05:39.800 --> 00:05:42.480]  你很清楚背後的神學
[00:05:42.480 --> 00:05:44.320]  你梳理清楚的時候
[00:05:44.320 --> 00:05:45.760]  你應用的時候
[00:05:45.760 --> 00:05:48.120]  就不會這麼混亂
[00:05:48.120 --> 00:05:49.600]  起碼對於聖經的時候
[00:05:49.600 --> 00:05:50.520]  你看的時候
[00:05:50.520 --> 00:05:52.520]  你會多一層心意在裡面
[00:05:52.520 --> 00:05:54.400]  而不是留於表面
[00:05:54.400 --> 00:05:57.880]  今天我的示範
[00:05:57.880 --> 00:05:59.600]  可能說完之後
[00:05:59.600 --> 00:06:04.840]  會將安息背後的神學
[00:06:04.840 --> 00:06:05.800]  以及一些看法
[00:06:05.800 --> 00:06:07.880]  應用在一個新約的經文裡面
[00:06:07.880 --> 00:06:09.400]  大家可以了解一下
[00:06:09.400 --> 00:06:11.640]  我們首先溫習一下
[00:06:11.640 --> 00:06:13.360]  上次兩次我們說的
[00:06:13.360 --> 00:06:14.160]  關於安息
[00:06:14.160 --> 00:06:15.040]  安息是什麼呢?
[00:06:15.640 --> 00:06:17.760]  安息是神眼中看為好
[00:06:17.760 --> 00:06:20.880]  當初上帝創造這個世界的時候
[00:06:20.880 --> 00:06:22.880]  他認為萬物都甚好
[00:06:22.880 --> 00:06:24.000]  好到一個點
[00:06:24.000 --> 00:06:25.440]  就是你再加一些東西下去
[00:06:25.440 --> 00:06:26.480]  就畫蛇添足了
[00:06:26.480 --> 00:06:29.160]  因此上帝就可以休息
[00:06:29.160 --> 00:06:30.280]  停下
[00:06:30.280 --> 00:06:30.880]  安息
[00:06:30.880 --> 00:06:32.800]  他賜福第七日為聖日
[00:06:32.800 --> 00:06:35.160]  他看他所做的一切甚好
[00:06:35.160 --> 00:06:36.440]  所以安息是好
[00:06:36.440 --> 00:06:38.440]  我們作為基督徒
[00:06:38.440 --> 00:06:40.200]  我們有責任讓這個世界
[00:06:40.200 --> 00:06:43.000]  回到上帝創造的時候的好
[00:06:43.640 --> 00:06:46.680]  當然我們現在令到世界非常不好
[00:06:46.680 --> 00:06:50.040]  所以我們需要將世界回到好一面
[00:06:50.040 --> 00:06:53.800]  安息是分別出來的
[00:06:53.800 --> 00:06:57.000]  在古代世界沒有所謂的假期
[00:06:57.000 --> 00:06:58.160]  沒有工作假期
[00:06:58.160 --> 00:06:59.240]  沒有紅日
[00:06:59.240 --> 00:07:00.480]  那時候
[00:07:00.480 --> 00:07:02.040]  總之你的工作就是賺錢
[00:07:02.040 --> 00:07:03.320]  你手停就口停
[00:07:03.320 --> 00:07:04.600]  你不斷地去做
[00:07:04.600 --> 00:07:07.920]  但是竟然有一群相信耶和華的人
[00:07:07.920 --> 00:07:09.160]  他們不是這樣的
[00:07:09.160 --> 00:07:11.320]  他們做六天會停一天
[00:07:11.600 --> 00:07:14.200]  對於其他人來說很奇怪
[00:07:14.200 --> 00:07:16.360]  為什麼不工作呢?
[00:07:16.360 --> 00:07:18.680]  對於今天來說也是
[00:07:18.680 --> 00:07:21.520]  我們無緣無故星期天不用上班
[00:07:21.520 --> 00:07:22.800]  你還教這麼早鬧鐘
[00:07:22.800 --> 00:07:23.680]  做什麼?
[00:07:23.680 --> 00:07:24.400]  我上教會
[00:07:24.400 --> 00:07:25.920]  有沒有搞錯?
[00:07:25.920 --> 00:07:27.080]  星期天不睡晚一點
[00:07:27.080 --> 00:07:30.880]  透過這些與這個世界不同的行為
[00:07:30.880 --> 00:07:33.280]  與這個世界與別不同的行為
[00:07:33.280 --> 00:07:36.640]  人是會發覺你們基督徒是不同的
[00:07:36.640 --> 00:07:38.960]  是和這個世界分別出來的
[00:07:38.960 --> 00:07:40.800]  安息有一種作用
[00:07:40.800 --> 00:07:43.280]  讓人看到你們是與別不同的
[00:07:43.280 --> 00:07:44.280]  是分開的
[00:07:44.280 --> 00:07:45.280]  是不同的
[00:07:45.280 --> 00:07:47.200]  安息
[00:07:47.200 --> 00:07:48.680]  就是安心休息
[00:07:48.680 --> 00:07:50.480]  什麼叫做安心休息呢?
[00:07:50.480 --> 00:07:52.520]  很多人是不得安息的
[00:07:52.520 --> 00:07:54.400]  就算現在特別是
[00:07:54.400 --> 00:07:56.200]  三更半夜都收到WhatsApp
[00:07:56.200 --> 00:07:57.320]  叫你做這件事
[00:07:57.320 --> 00:07:59.160]  老闆也是叫你做這件事
[00:07:59.160 --> 00:08:01.480]  以前還說打風可以放假
[00:08:01.480 --> 00:08:03.520]  現在原來打風也可以工作
[00:08:03.520 --> 00:08:06.720]  病假也想你工作開會
[00:08:06.720 --> 00:08:08.360]  現在世界不得休息
[00:08:08.360 --> 00:08:09.400]  就算不是這些
[00:08:09.400 --> 00:08:11.880]  你可能晚上也在看美國的股市
[00:08:11.880 --> 00:08:14.080]  大家的時間、時區不同的時候
[00:08:14.080 --> 00:08:15.480]  時間到就拿部機出來
[00:08:15.480 --> 00:08:16.360]  白天上班
[00:08:16.360 --> 00:08:17.360]  晚上看股市
[00:08:17.360 --> 00:08:19.520]  我們是很不得安息的現代人
[00:08:19.520 --> 00:08:23.440]  但是安息就是讓我們去到安心休息
[00:08:23.440 --> 00:08:25.280]  我們去到停下
[00:08:25.280 --> 00:08:27.000]  我們相信上帝的供應
[00:08:27.000 --> 00:08:29.800]  我們相信上帝是供應你的上帝
[00:08:29.800 --> 00:08:33.280]  你不需要24小時都不斷地腦子在運作
[00:08:33.280 --> 00:08:34.960]  去到為自己的生活
[00:08:34.960 --> 00:08:35.960]  去到籌算
[00:08:35.960 --> 00:08:37.600]  你可以停的
[00:08:37.600 --> 00:08:38.720]  你是可以停的
[00:08:38.920 --> 00:08:41.400]  安息是要讓人安心的休息
[00:08:41.400 --> 00:08:44.600]  包括那些可能真正手停口停的人
[00:08:44.600 --> 00:08:46.840]  我們有責任去幫助他們
[00:08:46.840 --> 00:08:48.280]  都可以安息
[00:08:48.280 --> 00:08:51.680]  安息是對世界的關懷
[00:08:51.680 --> 00:08:54.720]  因為這個世界是上帝給人的
[00:08:54.720 --> 00:08:56.920]  這個世界所有的資源
[00:08:56.920 --> 00:09:00.240]  都是上帝讓人可以賴以為生的
[00:09:00.240 --> 00:09:03.880]  不是給某一部分人去到私有化
[00:09:03.880 --> 00:09:04.840]  擁有了它
[00:09:04.840 --> 00:09:08.760]  然後讓它成為自己的資本
[00:09:08.760 --> 00:09:13.080]  其實上帝是讓人可以在這個世界裏面
[00:09:13.080 --> 00:09:15.640]  透過擁有這個世界一切的東西
[00:09:15.640 --> 00:09:16.840]  而去得到安息
[00:09:16.840 --> 00:09:18.280]  去使用這些東西
[00:09:18.280 --> 00:09:20.360]  所以所有的土地
[00:09:20.360 --> 00:09:22.760]  所有上帝給人的恩賜
[00:09:22.760 --> 00:09:23.640]  給人的資源
[00:09:23.640 --> 00:09:27.160]  都是用來去到幫助人得益處
[00:09:27.160 --> 00:09:30.280]  其實這個是對人的一種尊重
[00:09:30.280 --> 00:09:34.320]  安息也是給予弱勢的人的禮物
[00:09:34.320 --> 00:09:37.240]  因為這個世界上有很多弱勢的群體
[00:09:37.240 --> 00:09:38.960]  他們是不得安息的
[00:09:38.960 --> 00:09:41.000]  當我們放假的時候
[00:09:41.000 --> 00:09:42.600]  我們慶高彩列的時候
[00:09:42.600 --> 00:09:44.520]  我們可能是為公眾假期
[00:09:44.520 --> 00:09:46.160]  或者打風開心的時候
[00:09:46.160 --> 00:09:48.200]  有一些人是手停口停的
[00:09:48.200 --> 00:09:50.600]  有一些人是很
[00:09:50.600 --> 00:09:53.720]  他的工作就是以時薪計算
[00:09:53.720 --> 00:09:54.400]  或者是
[00:09:54.400 --> 00:09:57.640]  譬如我最近都有叫外賣
[00:09:57.640 --> 00:09:59.720]  你看到外面大風雨的時候
[00:09:59.720 --> 00:10:01.560]  那個外賣員來到
[00:10:01.560 --> 00:10:02.920]  他外賣又濕
[00:10:02.920 --> 00:10:04.360]  他人又濕的時候
[00:10:04.360 --> 00:10:06.240]  你都明白其實他很辛苦
[00:10:06.240 --> 00:10:07.440]  但是這樣的情況
[00:10:07.440 --> 00:10:08.520]  你不叫外賣
[00:10:08.520 --> 00:10:10.320]  他就少了收入
[00:10:10.320 --> 00:10:12.520]  那個矛盾位就在這裡
[00:10:12.520 --> 00:10:15.920]  你說這個橫風橫雨不要叫了
[00:10:15.920 --> 00:10:18.680]  但其實他都是手停口停
[00:10:18.680 --> 00:10:21.080]  我自己都試過做兼職的時候
[00:10:21.080 --> 00:10:22.760]  同事在談放假去哪裡
[00:10:22.760 --> 00:10:24.960]  我就想下個月我少出三天的薪水
[00:10:24.960 --> 00:10:27.840]  我下個月最好就不要去哪裡了
[00:10:27.840 --> 00:10:31.000]  這些就是我們弱勢的人
[00:10:31.000 --> 00:10:32.320]  他們會想的東西
[00:10:32.320 --> 00:10:35.920]  所以安息不是我們自己休息就可以了
[00:10:35.920 --> 00:10:37.840]  我們要讓那些人都可以休息
[00:10:37.840 --> 00:10:39.000]  你做老闆的時候
[00:10:39.000 --> 00:10:39.680]  你想一下
[00:10:39.680 --> 00:10:42.560]  怎樣可以讓他可以安心休息
[00:10:42.560 --> 00:10:45.480]  你就是讓人安心休息的那個
[00:10:45.480 --> 00:10:48.800]  這些之前的港獨錄音
[00:10:48.800 --> 00:10:50.120]  大家去追回
[00:10:50.120 --> 00:10:52.000]  最後一點也是今天說的
[00:10:52.000 --> 00:10:54.280]  就是安息是宣告自由
[00:10:54.280 --> 00:10:56.600]  是宣告人自由
[00:10:56.600 --> 00:10:59.200]  今天這段經文其實
[00:10:59.200 --> 00:11:02.880]  就是講了關於欺憐
[00:11:02.880 --> 00:11:05.000]  其實之前有講安息日
[00:11:05.600 --> 00:11:06.520]  安息年
[00:11:06.520 --> 00:11:08.360]  原來還有一個欺憐
[00:11:08.360 --> 00:11:09.440]  就是七個安息年
[00:11:09.440 --> 00:11:10.760]  就是七七四十九年
[00:11:10.760 --> 00:11:12.880]  但是定義有一點點模糊的
[00:11:12.880 --> 00:11:17.080]  到底是四十九年就是欺憐
[00:11:17.080 --> 00:11:20.400]  還是四十九年之後那一年是欺憐呢?
[00:11:20.400 --> 00:11:23.680]  就是一個安息年再加一個欺憐
[00:11:23.680 --> 00:11:24.960]  就是兩年連在一起
[00:11:24.960 --> 00:11:26.560]  有一點點模糊的
[00:11:26.560 --> 00:11:28.840]  也沒有一個肯定的說法
[00:11:28.840 --> 00:11:31.280]  所以大家知道一下就可以了
[00:11:31.280 --> 00:11:34.400]  總之就是七個安息年就是一個欺憐
[00:11:34.840 --> 00:11:38.640]  剛才那個經文講到第十節
[00:11:38.640 --> 00:11:42.280]  Kitty幫我按了第十節
[00:11:42.280 --> 00:11:46.160]  你們要以第五十年為盛年
[00:11:46.160 --> 00:11:50.560]  在全地向所有的居民宣告自由
[00:11:50.560 --> 00:11:51.800]  這是你們的欺憐
[00:11:51.800 --> 00:11:53.680]  各人的產業要歸還自己
[00:11:53.680 --> 00:11:55.520]  各人要歸回自己的家
[00:11:55.520 --> 00:11:58.280]  產業要歸回自己
[00:11:58.280 --> 00:11:59.840]  又要歸家
[00:11:59.840 --> 00:12:02.240]  其實第二十三節也有講
[00:12:02.240 --> 00:12:03.720]  地不可以賣斷
[00:12:03.720 --> 00:12:05.360]  因為地是我的
[00:12:05.360 --> 00:12:08.240]  你們在我面前是客裡是寄居的
[00:12:08.240 --> 00:12:11.240]  在你們所得的為業的地
[00:12:11.240 --> 00:12:13.680]  要准許人將地贖回
[00:12:13.680 --> 00:12:16.120]  你的弟兄若漸漸貧窮
[00:12:16.120 --> 00:12:18.160]  賣了他的一些產業
[00:12:18.160 --> 00:12:22.320]  他的至親就要把弟兄所賣的贖回
[00:12:22.320 --> 00:12:24.600]  若沒有人能為他贖回
[00:12:24.600 --> 00:12:26.920]  他的手頭漸漸寬裕
[00:12:26.920 --> 00:12:29.400]  要計算賣後的年數
[00:12:29.400 --> 00:12:32.680]  把剩餘的年數的價歸還給那賣主
[00:12:32.680 --> 00:12:35.040]  他的地便歸還自己
[00:12:35.040 --> 00:12:37.640]  若他手頭的財力不夠贖回
[00:12:37.640 --> 00:12:40.280]  所賣的地就要留在賣主手裡
[00:12:40.280 --> 00:12:43.840]  直到欺憐地要歸還賣主
[00:12:43.840 --> 00:12:47.080]  這段我沒有擺出來
[00:12:47.080 --> 00:12:50.800]  意思就是地賣了出去
[00:12:50.800 --> 00:12:52.960]  我們以現代人的想法
[00:12:52.960 --> 00:12:54.560]  賣了出去就沒有了
[00:12:54.560 --> 00:12:55.800]  賣了就沒有了
[00:12:55.800 --> 00:12:57.200]  這裡說法不是
[00:12:57.200 --> 00:12:59.160]  第一你要給機會他贖回
[00:12:59.160 --> 00:13:01.240]  你一定要給機會他贖回
[00:13:01.240 --> 00:13:02.680]  第二就是
[00:13:02.680 --> 00:13:04.760]  如果賣的時候
[00:13:04.760 --> 00:13:06.400]  計算年期
[00:13:06.400 --> 00:13:12.360]  數目是減的
[00:13:12.360 --> 00:13:15.560]  因為欺憐地是要歸還的
[00:13:15.560 --> 00:13:16.960]  就是說
[00:13:16.960 --> 00:13:18.560]  你越近欺憐地
[00:13:18.560 --> 00:13:21.120]  地的價值就越低
[00:13:21.120 --> 00:13:26.120]  因為你擁有地的日子就越來越短
[00:13:26.120 --> 00:13:28.560]  到欺憐地你是無條件要歸還
[00:13:28.560 --> 00:13:30.400]  譬如肥沙賣了地給我
[00:13:30.880 --> 00:13:34.280]  到欺憐地的時候我就要歸還
[00:13:34.280 --> 00:13:36.160]  就沒得爭辯了
[00:13:36.160 --> 00:13:37.600]  這個在我們現代人
[00:13:37.600 --> 00:13:40.440]  資本主義社會裡面覺得是非常不可思議的
[00:13:40.440 --> 00:13:42.360]  賣了就賣了
[00:13:42.360 --> 00:13:43.880]  沒理由歸還他
[00:13:43.880 --> 00:13:45.240]  所以在神的心目中
[00:13:45.240 --> 00:13:47.360]  地不是一種這麼隨便的商品
[00:13:47.360 --> 00:13:49.160]  不是說賣了就算了
[00:13:49.160 --> 00:13:50.000]  為什麼呢?
[00:13:50.000 --> 00:13:53.280]  因為地和人之間有一個很強的結連
[00:13:53.280 --> 00:13:56.680]  當初上帝他應許阿伯拉罕
[00:13:56.680 --> 00:14:00.400]  就是說你會有後裔
[00:14:00.400 --> 00:14:01.560]  成為一個大國
[00:14:01.560 --> 00:14:03.600]  他應許了一個地給他們
[00:14:03.600 --> 00:14:05.360]  那就是迦南地
[00:14:05.360 --> 00:14:09.840]  他們一直以色列人的理想就是要進去迦南地
[00:14:09.840 --> 00:14:11.480]  拿那個應許之地
[00:14:11.480 --> 00:14:14.800]  地和上帝是一個很強的結連
[00:14:14.800 --> 00:14:16.920]  地是上帝的應許
[00:14:16.920 --> 00:14:19.240]  就算對我們基督徒來說
[00:14:19.240 --> 00:14:21.200]  現在很多人都沒有地了
[00:14:21.200 --> 00:14:24.480]  你買一層樓其實地也不是完全屬於你的
[00:14:24.480 --> 00:14:26.800]  但是對我們基督徒來說
[00:14:26.800 --> 00:14:29.280]  上帝應許了有一個新天新地
[00:14:29.680 --> 00:14:31.880]  這個新天新地不是說
[00:14:31.880 --> 00:14:33.520]  你將來死了之後
[00:14:33.520 --> 00:14:34.840]  背後有對翼
[00:14:34.840 --> 00:14:35.760]  頭頂有一個光圈
[00:14:35.760 --> 00:14:37.560]  然後在天上不知道在哪裡
[00:14:37.560 --> 00:14:39.640]  新天新地是說
[00:14:39.640 --> 00:14:41.560]  上帝耶穌基督會回來
[00:14:41.560 --> 00:14:43.640]  並且更新這個世界
[00:14:43.640 --> 00:14:46.080]  到時候我們真的有一個地方
[00:14:46.080 --> 00:14:47.520]  我們有肉體的
[00:14:47.520 --> 00:14:49.280]  我們有肉體復活的
[00:14:49.280 --> 00:14:50.840]  這是我們的信仰
[00:14:50.840 --> 00:14:54.880]  地其實象徵著神和人之間的約
[00:14:54.880 --> 00:14:57.000]  神和人之間的約定
[00:14:57.200 --> 00:15:00.440]  所以不可以完全將一個人
[00:15:00.440 --> 00:15:03.200]  和土地割裂
[00:15:03.200 --> 00:15:05.520]  如果他賣了他的地
[00:15:05.520 --> 00:15:07.400]  你一定要給他機會贖回
[00:15:07.400 --> 00:15:09.520]  你一定要給他機會贖回
[00:15:09.520 --> 00:15:11.520]  到了希年你要給他
[00:15:11.520 --> 00:15:13.360]  在古代社會
[00:15:13.360 --> 00:15:14.880]  就是一個農業社會
[00:15:14.880 --> 00:15:16.400]  其實你沒有田耕
[00:15:16.400 --> 00:15:17.480]  你沒有了地
[00:15:17.480 --> 00:15:21.680]  基本上你一定只有向下流
[00:15:21.680 --> 00:15:24.560]  你失去了繼續向上流的機會
[00:15:24.560 --> 00:15:26.400]  你會出現經濟的問題
[00:15:26.400 --> 00:15:28.160]  你人生裡面
[00:15:28.160 --> 00:15:29.560]  就是沒有了地
[00:15:29.560 --> 00:15:31.080]  你就可以玩完了
[00:15:31.080 --> 00:15:33.800]  因此上帝是要讓人
[00:15:33.800 --> 00:15:36.480]  你一生人裡面起碼有一次機會
[00:15:36.480 --> 00:15:37.960]  你是能夠翻身的
[00:15:37.960 --> 00:15:38.760]  是不是?
[00:15:38.760 --> 00:15:40.680]  如果說77、49年的話
[00:15:40.680 --> 00:15:44.360]  我想我們很大部分人只有一次機會
[00:15:44.360 --> 00:15:45.920]  幸好有兩次
[00:15:45.920 --> 00:15:46.680]  但是很小的時候
[00:15:46.680 --> 00:15:48.880]  我想你不會小時候有了地
[00:15:48.880 --> 00:15:50.040]  然後賣掉的
[00:15:50.040 --> 00:15:53.080]  但是起碼人生裡面有一次機會
[00:15:53.720 --> 00:15:57.200]  是讓人可以去到翻身
[00:15:57.200 --> 00:16:00.520]  在第39到41節是這麼說的
