
[00:00:00.000 --> 00:00:07.000]  你們是地上的鹽,鹽若失了味,怎能叫它再鹹呢?
[00:04:13.000 --> 00:04:27.000]  我就想起,耶穌在世間上的時候,他用了兩樣在我們生活上經常接觸到的事物,去形容我們基督徒的生命。
[00:04:27.000 --> 00:04:29.000]  不如我們試試看。
[00:04:29.000 --> 00:04:36.000]  今天的投射機,令我們看得很專注。
[00:04:36.000 --> 00:04:51.000]  好,第一種耶穌用的題材是什麼呢?
[00:04:51.000 --> 00:04:54.000]  用鹽,相信大兄子們都很熟悉。
[00:04:54.000 --> 00:04:57.000]  鹽有它的弱點,為什麼呢?
[00:04:57.000 --> 00:05:01.000]  因為鹽很小顆,差點看不到,
[00:05:01.000 --> 00:05:09.000]  又不起眼,價錢又很便宜,可能一元就有一袋。
[00:05:09.000 --> 00:05:15.000]  所以,鹽給人的印象好像很普遍,很普通,沒有什麼特別。
[00:05:15.000 --> 00:05:21.000]  不過,原來耶穌用鹽這個題材是很有意思的,
[00:05:21.000 --> 00:05:29.000]  因為起碼去表彰基督徒的生命有四樣很獨特的功能。
[00:05:29.000 --> 00:05:33.000]  我相信大家都很熟悉的,第一樣功能是什麼呢?
[00:05:33.000 --> 00:05:42.000]  就是防腐,以前我們沒有雪櫃,現在才有雪櫃。
[00:05:42.000 --> 00:05:45.000]  大家都明白以前的年代沒有雪櫃,
[00:05:45.000 --> 00:05:54.000]  父母買完魚肉回來就用鹽灑下去,醃一醃它,保持它新鮮。
[00:05:54.000 --> 00:05:59.000]  所以這些叫防腐,所以長者就很明白了。
[00:05:59.000 --> 00:06:08.000]  鹽的功能真的有一種防腐的作用在當中,
[00:06:08.000 --> 00:06:12.000]  所以大家不要小看鹽的價值,
[00:06:12.000 --> 00:06:20.000]  現在才說便宜,一元,以前五毛錢,原來鹽是很矜貴的。
[00:06:20.000 --> 00:06:27.000]  在清朝的時候有一個官叫鹽官,有沒有聽過鹽官?
[00:06:27.000 --> 00:06:30.000]  做鹽也可以做官,這麼厲害?
[00:06:30.000 --> 00:06:38.000]  原來以前的鹽很搶手,家家戶戶都要用鹽,
[00:06:38.000 --> 00:06:43.000]  生活上又要用鹽,所以鹽的供應不是很多。
[00:06:43.000 --> 00:06:54.000]  所以有一個鹽官,鹽官就監督著鹽倉,鹽的配給是如何分配,
[00:06:54.000 --> 00:06:59.000]  所以你知道那時候原來鹽是這麼矜貴,為什麼呢?
[00:06:59.000 --> 00:07:02.000]  因為它有一種防腐的作用在當中。
[00:07:02.000 --> 00:07:08.000]  在士司紀曾經發生一件事,就是阿比米勒攻打一個城,
[00:07:08.000 --> 00:07:13.000]  攻陷了這個城,殺了城內的人,
[00:07:13.000 --> 00:07:19.000]  他們用鹽殺在屍體上,是一個防腐的情況。
[00:07:19.000 --> 00:07:28.000]  除了這個鹽官,在烈王紀上也有一個先知叫做以利沙,
[00:07:28.000 --> 00:07:33.000]  以利沙在耶利哥的地方發現有一灘水,
[00:07:33.000 --> 00:07:42.000]  水源是壞死的,很惡劣的,喝了會有窩,
[00:07:42.000 --> 00:07:50.000]  種植時,囂冠淋到死,所以當地的居民懇求,
[00:07:50.000 --> 00:07:58.000]  所以以利沙就行一個神蹟,將鹽殺在很惡劣的水上,
[00:07:58.000 --> 00:08:04.000]  讓水再一次成為一個有生命力,有生產力的,
[00:08:04.000 --> 00:08:12.000]  所以喝了之後,淋了的植物有生長,
[00:08:12.000 --> 00:08:18.000]  所以鹽也象徵著功能在裡面。
[00:08:18.000 --> 00:08:25.000]  除了有種防腐,這種防腐的特徵和我們基督徒的生命很有功效,
[00:08:25.000 --> 00:08:29.000]  為什麼呢?因為我們基督徒到了世間上,
[00:08:29.000 --> 00:08:33.000]  我們在社會當中的生活,其實就被人感覺到什麼?
[00:08:33.000 --> 00:08:38.000]  他發覺基督徒的生活,基督徒的生命,
[00:08:38.000 --> 00:08:44.000]  真的和罪惡,和一些不好的東西分得很清,
[00:08:44.000 --> 00:08:49.000]  我還記得以前有一個弟兄他講見證,
[00:08:49.000 --> 00:08:53.000]  他說他的辦公室裡面,不知道為什麼,
[00:08:53.000 --> 00:08:58.000]  很流行買六合彩,一到食午飯,
[00:08:58.000 --> 00:09:02.000]  那些人之前就已經夾好錢了,
[00:09:02.000 --> 00:09:05.000]  一吃午飯就飆出去買六合彩,
[00:09:05.000 --> 00:09:11.000]  不斷收的時候,輪到弟兄表態了,
[00:09:11.000 --> 00:09:20.000]  他說不好意思,我不夾份,我不參加這個一起集體去買六合彩,
[00:09:20.000 --> 00:09:26.000]  他表明他的立場,他明知有些東西是不對的,
[00:09:26.000 --> 00:09:30.000]  他就有一個很清晰的立場,也不去參與,
[00:09:30.000 --> 00:09:35.000]  所以當然令到其他同事很刮目相看,
[00:09:35.000 --> 00:09:40.000]  會不會將來排擠他呢?或者將來會不會取笑他呢?
[00:09:40.000 --> 00:09:44.000]  但這個弟兄也不放在他的考慮之內,
[00:09:44.000 --> 00:09:48.000]  他最重要是什麼呢?是要表明自己的立場,
[00:09:48.000 --> 00:09:54.000]  他不想聽一些賭博性的東西,他不想參與,
[00:09:54.000 --> 00:10:00.000]  我覺得他的表達就好像一種防護的作用,
[00:10:00.000 --> 00:10:05.000]  一種讓人知道原來有些東西不是那麼好的,
[00:10:05.000 --> 00:10:08.000]  甚至我們都知道現在社會的風氣,
[00:10:08.000 --> 00:10:17.000]  社會的潮流,有些地方是和聖經的教導很違背的,
[00:10:17.000 --> 00:10:20.000]  背道而馳的,我們作為一個基督徒,
[00:10:20.000 --> 00:10:25.000]  在當中我們都表達我們的心聲,表達我們的立場,
[00:10:25.000 --> 00:10:29.000]  其實別人怎麼看,或者別人怎麼評價,
[00:10:29.000 --> 00:10:33.000]  這個是別人的事情,但是起碼他會覺得
[00:10:33.000 --> 00:10:39.000]  我們信了主的人在我們的生活言行上是有點不同的,
[00:10:39.000 --> 00:10:43.000]  這種不同是什麼呢?就是一種炎的作用,
[00:10:43.000 --> 00:10:51.000]  我們再看,第二,大家都很熟悉,就是調和的作用,
[00:10:51.000 --> 00:10:57.000]  我現在明白為什麼我在醫院工作的時候,
[00:10:57.000 --> 00:11:01.000]  發覺病人經常跟我投訴,投訴什麼呢?
[00:11:01.000 --> 00:11:07.000]  食物不好吃,淡淡的,沒辦法,
[00:11:07.000 --> 00:11:11.000]  因為經過營養師的設計安排之後,
[00:11:11.000 --> 00:11:16.000]  為了病人的好處,所以食物沒有什麼味道,
[00:11:16.000 --> 00:11:21.000]  沒有鹽在裡面,所以他覺得淡淡的,
[00:11:21.000 --> 00:11:25.000]  但是大家知道,如果正常的餐,
[00:11:25.000 --> 00:11:28.000]  難怪病人很喜歡吃私家餐,
[00:11:28.000 --> 00:11:34.000]  因為有味道了,有鹽,口味不同了,
[00:11:34.000 --> 00:11:37.000]  他就好像很喜歡吃一樣,
[00:11:37.000 --> 00:11:45.000]  這種調和的作用也是我們基督徒一個很明顯的,
[00:11:45.000 --> 00:11:51.000]  在這個社會當中,令到很平凡的事情,
[00:11:51.000 --> 00:11:56.000]  或者令到一些好像很通俗的事情,
[00:11:56.000 --> 00:11:59.000]  但是因為基督徒在當中,
[00:11:59.000 --> 00:12:06.000]  他的生活表現就令到大家之間有種調和的作用,
[00:12:06.000 --> 00:12:10.000]  尤其是有些地方,或者一些社交場合,
[00:12:10.000 --> 00:12:14.000]  或者一些工作的地方,你會發覺那些人,
[00:12:14.000 --> 00:12:20.000]  有時候都很煩躁的,很容易就很暴躁的,
[00:12:20.000 --> 00:12:24.000]  很容易就會罵人的,很容易就會發脾氣的,
[00:12:24.000 --> 00:12:29.000]  甚至有些地方的工作環境,
[00:12:29.000 --> 00:12:32.000]  你經常聽到那些人,要不說話,
[00:12:32.000 --> 00:12:35.000]  一說話就很多座語詞的,很多髒話的,
[00:12:35.000 --> 00:12:38.000]  那你怎麼辦呢?在那個地方,
[00:12:38.000 --> 00:12:43.000]  你就提醒自己,我要做一個和平之子,
[00:12:43.000 --> 00:12:46.000]  我要令到大家在工作的環境,
[00:12:46.000 --> 00:12:50.000]  社交的圈子都讓他們感受到,
[00:12:50.000 --> 00:12:54.000]  我作為神的兒女,我的說話,我的表達,
[00:12:54.000 --> 00:12:57.000]  可以很和和氣氣的,
[00:12:57.000 --> 00:13:01.000]  我不一定需要說髒話才表達我的意思的,
[00:13:01.000 --> 00:13:03.000]  各位電視節目的觀眾,
[00:13:03.000 --> 00:13:06.000]  如果想起哥羅西書,保羅怎麼說呢?
[00:13:06.000 --> 00:13:12.000]  保羅就說,你們的說話要常常帶著什麼?
[00:13:12.000 --> 00:13:17.000]  和氣,好像用鹽來調和,
[00:13:17.000 --> 00:13:20.000]  這就是我們今天基督徒的生命,
[00:13:20.000 --> 00:13:23.000]  為什麼是一種超凡脫俗的生命呢?
[00:13:23.000 --> 00:13:27.000]  就是因為我們的生命可以發揮到我們的影響力,
[00:13:27.000 --> 00:13:30.000]  雖然我們不是做高官,大家明白,
[00:13:30.000 --> 00:13:34.000]  雖然我們不是很厲害,有什麼權勢,
[00:13:34.000 --> 00:13:39.000]  但是你的生命力,你的生活的表現,
[00:13:39.000 --> 00:13:42.000]  實在是不知不覺間,
[00:13:42.000 --> 00:13:48.000]  令到身邊的人感覺到你是有點不同的,
[00:13:48.000 --> 00:13:50.000]  你一出現,不知道為什麼,
[00:13:50.000 --> 00:13:54.000]  整個氣氛都好像舒服了,
[00:13:54.000 --> 00:13:59.000]  或者你一出現,氣氛都好像很緩和的氣氛,
[00:13:59.000 --> 00:14:01.000]  是因為什麼呢?
[00:14:01.000 --> 00:14:04.000]  因為我們有這種生命的特質在當中。
[00:14:04.000 --> 00:14:07.000]  我們再看,耶穌用這個比方,
[00:14:07.000 --> 00:14:13.000]  還有第三個功能,是一種潔淨的功能。
[00:14:13.000 --> 00:14:20.000]  以西傑書有一句話說,
[00:14:20.000 --> 00:14:25.000]  當以色列人不聽話的時候,
[00:14:25.000 --> 00:14:29.000]  先知說你們原本是野孩子,
[00:14:29.000 --> 00:14:32.000]  被上帝執了回來,
[00:14:32.000 --> 00:14:34.000]  執回來後很好照顧你們,
[00:14:34.000 --> 00:14:40.000]  又幫你們抹乾淨身上的污糟,
[00:14:40.000 --> 00:14:43.000]  怎樣愛護你們,
[00:14:43.000 --> 00:14:50.000]  原來先知說你們這些野孩子執回來的時候,
[00:14:50.000 --> 00:14:54.000]  身上是沒有塗上鹽,
[00:14:54.000 --> 00:14:57.000]  因為你們是野孩子,
[00:14:57.000 --> 00:15:01.000]  好像孤兒被人遺棄,
[00:15:01.000 --> 00:15:03.000]  你們執了回來,
[00:15:03.000 --> 00:15:06.000]  其實在聖經記載,
[00:15:06.000 --> 00:15:09.000]  原來小朋友出生的時候,
[00:15:09.000 --> 00:15:12.000]  他身上是要塗上鹽的,
[00:15:12.000 --> 00:15:16.000]  會灑一層鹽在嬰兒的身上,
[00:15:16.000 --> 00:15:18.000]  象徵著一種潔淨,
[00:15:18.000 --> 00:15:20.000]  當然不會灑很多,
[00:15:20.000 --> 00:15:23.000]  只是灑少少,
[00:15:23.000 --> 00:15:26.000]  象徵著嬰兒得到潔淨,
[00:15:26.000 --> 00:15:30.000]  這是猶太人的禮儀,
[00:15:30.000 --> 00:15:33.000]  大家明白這個意思吧。
[00:15:33.000 --> 00:15:37.000]  這是潔淨的目的,
[00:15:37.000 --> 00:15:41.000]  當然耶穌說到鹽還有第四個目的,
[00:15:41.000 --> 00:15:46.000]  第四個目的是不變,
[00:15:46.000 --> 00:15:48.000]  這個不變很特別,
[00:15:48.000 --> 00:15:53.000]  大家知道猶太人要獻祭給上帝,
[00:15:53.000 --> 00:15:55.000]  有很多祭,
[00:15:55.000 --> 00:15:56.000]  例如有什麼祭?
[00:15:56.000 --> 00:16:02.000]  有凡祭、掃祭、平安祭、贖罪祭、獻祭,
[00:16:02.000 --> 00:16:03.000]  很多祭,
[00:16:03.000 --> 00:16:06.000]  不過其中一種祭是很特別的,
[00:16:06.000 --> 00:16:07.000]  不說你不知道,
[00:16:07.000 --> 00:16:10.000]  你要留心看你未記才看得出,
[00:16:10.000 --> 00:16:11.000]  是什麼祭?
[00:16:11.000 --> 00:16:14.000]  原來那個叫掃祭,
[00:16:14.000 --> 00:16:17.000]  當以色列人要獻掃祭的時候,
[00:16:17.000 --> 00:16:24.000]  上帝就命令你們掃祭的祭品要灑上鹽,
[00:16:24.000 --> 00:16:32.000]  有鹽在當中灑在供物上,
[00:16:32.000 --> 00:16:34.000]  然後你才可以獻祭,
[00:16:34.000 --> 00:16:36.000]  這種鹽的意思,
[00:16:36.000 --> 00:16:40.000]  象徵著你獻祭的時候,
[00:16:40.000 --> 00:16:41.000]  上帝閲立了,
[00:16:41.000 --> 00:16:42.000]  閲立之後,
[00:16:42.000 --> 00:16:48.000]  上帝與你的關係保持不變,
[00:16:48.000 --> 00:16:52.000]  所以到了另一節的經文,
[00:16:52.000 --> 00:16:55.000]  在文掃祭出現了一隻字,
[00:16:55.000 --> 00:16:58.000]  這隻字叫閻若,
[00:16:58.000 --> 00:17:01.000]  為什麼若和立若?
[00:17:01.000 --> 00:17:04.000]  為什麼立若也有閻?
[00:17:04.000 --> 00:17:07.000]  原來用閻叫閻若,
[00:17:07.000 --> 00:17:11.000]  意思是上帝與人立的若是不會毀壞的,
[00:17:11.000 --> 00:17:13.000]  不會改變的,
[00:17:13.000 --> 00:17:20.000]  是一直支撐著下去的,
[00:17:20.000 --> 00:17:25.000]  所以我們今天明白這個閻,
[00:17:25.000 --> 00:17:27.000]  還有第四個功能,
[00:17:27.000 --> 00:17:28.000]  是一個不變,
[00:17:28.000 --> 00:17:29.000]  換句話來說,
[00:17:29.000 --> 00:17:34.000]  我們基督徒給其他人的感覺是一種什麼?
[00:17:34.000 --> 00:17:36.000]  是一種可以信賴的,
[00:17:36.000 --> 00:17:38.000]  可靠的,
[00:17:38.000 --> 00:17:39.000]  穩陣的,
[00:17:39.000 --> 00:17:41.000]  大家明白這個意思吧?
[00:17:41.000 --> 00:17:46.000]  我現在也開始明白為什麼有些同事不開心,
[00:17:46.000 --> 00:17:48.000]  有心事的時候,
[00:17:48.000 --> 00:17:52.000]  其實他很想找人談,
[00:17:52.000 --> 00:17:55.000]  不過整個辦公室裡十幾人,
[00:17:55.000 --> 00:17:57.000]  他也不找其他人談,
[00:17:57.000 --> 00:18:00.000]  唯獨找你談,
[00:18:00.000 --> 00:18:01.000]  大家明白這個意思嗎?
[00:18:01.000 --> 00:18:05.000]  他為什麼要選中你和你談呢?
[00:18:05.000 --> 00:18:08.000]  是因為你給他的印象,
[00:18:08.000 --> 00:18:10.000]  在平時的感覺,
[00:18:10.000 --> 00:18:12.000]  他覺得你這個人是很可靠的,
[00:18:12.000 --> 00:18:14.000]  很穩陣的,
[00:18:14.000 --> 00:18:16.000]  甚至很願意幫人的,
[00:18:16.000 --> 00:18:19.000]  所以這種氣質的表現,
[00:18:19.000 --> 00:18:22.000]  就令到你很吸引人,
[00:18:22.000 --> 00:18:25.000]  而且令到人對你信任,
[00:18:25.000 --> 00:18:29.000]  所以這種表現就像閻若,
[00:18:29.000 --> 00:18:31.000]  一種不變的情況,
[00:18:31.000 --> 00:18:35.000]  不會讓人覺得你這個人不要相信他,
[00:18:35.000 --> 00:18:37.000]  他五時花,六時變,
[00:18:37.000 --> 00:18:39.000]  經常一時這樣一時那樣,
[00:18:39.000 --> 00:18:41.000]  不會讓人有這種感覺,
[00:18:41.000 --> 00:18:43.000]  所以感謝上帝,
[00:18:43.000 --> 00:18:46.000]  主耶穌給我們新的生命,
[00:18:46.000 --> 00:18:48.000]  給我們基督徒的生命,
[00:18:48.000 --> 00:18:52.000]  你說是不是一種很超凡脫俗的生命,
[00:18:52.000 --> 00:18:56.000]  用閻作為一種這樣的形容在當中,
[00:18:56.000 --> 00:18:59.000]  當然第二個題材,
[00:18:59.000 --> 00:19:01.000]  大家都熟悉的,
[00:19:01.000 --> 00:19:03.000]  是什麼?是光,
[00:19:03.000 --> 00:19:06.000]  耶穌說你們是世上的什麼?
[00:19:06.000 --> 00:19:08.000]  光,成造在山上,
[00:19:08.000 --> 00:19:10.000]  那是哪座城呢?
[00:19:10.000 --> 00:19:12.000]  我給你看看,成造在山上,
[00:19:12.000 --> 00:19:13.000]  是這一座城,
[00:19:13.000 --> 00:19:15.000]  這是什麼城?
[00:19:15.000 --> 00:19:17.000]  這是耶路撒冷城,
[00:19:17.000 --> 00:19:19.000]  是今天的照片,
[00:19:19.000 --> 00:19:22.000]  不是昔日的照片,
[00:19:22.000 --> 00:19:25.000]  因為我們沒有這些資料,
[00:19:25.000 --> 00:19:28.000]  但是這個金黃色的頂,
[00:19:28.000 --> 00:19:32.000]  不是猶太人的聖殿,
[00:19:32.000 --> 00:19:34.000]  是猶太人以前的聖殿的位置,
[00:19:34.000 --> 00:19:38.000]  不過現在做了一個回教寺在上面,
[00:19:38.000 --> 00:19:40.000]  這個城,
[00:19:40.000 --> 00:19:42.000]  耶穌的年代,
[00:19:42.000 --> 00:19:44.000]  耶穌說成造在山上,
[00:19:44.000 --> 00:19:45.000]  是不能隱藏,
[00:19:45.000 --> 00:19:47.000]  是真實的,
[00:19:47.000 --> 00:19:49.000]  因為這一座耶路撒冷城,
[00:19:49.000 --> 00:19:55.000]  是建在水平線以上,
[00:19:55.000 --> 00:19:59.000]  是一個二千呎高的地方,
[00:19:59.000 --> 00:20:01.000]  換句話來說,
[00:20:01.000 --> 00:20:04.000]  耶路撒冷城建在一座山上,
[00:20:04.000 --> 00:20:07.000]  離開海拔有二千多呎,
[00:20:07.000 --> 00:20:10.000]  所以耶穌說成造在山上,
[00:20:10.000 --> 00:20:12.000]  每個人一去一看,
[00:20:12.000 --> 00:20:14.000]  就看到那座城,
[00:20:14.000 --> 00:20:15.000]  是不能隱藏的,
[00:20:15.000 --> 00:20:17.000]  就好像人點著燈,
[00:20:17.000 --> 00:20:19.000]  燈不會在枱底點,
[00:20:19.000 --> 00:20:22.000]  是放在枱面上點,
[00:20:22.000 --> 00:20:24.000]  就能夠照亮一家人,
[00:20:24.000 --> 00:20:25.000]  換句話來說,
[00:20:25.000 --> 00:20:27.000]  耶穌用第二個題材,
[00:20:27.000 --> 00:20:29.000]  你們是世上的光,
[00:20:29.000 --> 00:20:30.000]  光即是什麼?
[00:20:30.000 --> 00:20:32.000]  即是沒有黑暗,
[00:20:32.000 --> 00:20:35.000]  即是說我們基督徒的生命,
[00:20:35.000 --> 00:20:39.000]  除了光明正大,
[00:20:39.000 --> 00:20:40.000]  被人看到之外,
[00:20:40.000 --> 00:20:42.000]  還有一個作用,
[00:20:42.000 --> 00:20:45.000]  就是我們可以將耶穌基督的光,
[00:20:45.000 --> 00:20:46.000]  因為耶穌說,
[00:20:46.000 --> 00:20:50.000]  「我就是世界的光,
[00:20:50.000 --> 00:20:52.000]  凡跟從我的,
[00:20:52.000 --> 00:20:54.000]  就不在黑暗裡走。」
[00:20:54.000 --> 00:20:55.000]  有印象嗎?
[00:20:55.000 --> 00:20:57.000]  世上的光,
[00:20:57.000 --> 00:20:58.000]  世界的光,
[00:20:58.000 --> 00:21:01.000]  耶穌是光的源頭,
[00:21:01.000 --> 00:21:02.000]  當祂一照,
[00:21:02.000 --> 00:21:04.000]  照射在我們身上的時候,
[00:21:04.000 --> 00:21:05.000]  弟子們,
[00:21:05.000 --> 00:21:08.000]  你和我都是世上的光,
[00:21:08.000 --> 00:21:11.000]  然後我們領受耶穌的光,
[00:21:11.000 --> 00:21:13.000]  就將祂折射出去,
[00:21:13.000 --> 00:21:15.000]  大家知道光可以折射,
[00:21:15.000 --> 00:21:18.000]  所以我們領受耶穌的光之後,
[00:21:18.000 --> 00:21:20.000]  我們就將這個光,
[00:21:20.000 --> 00:21:22.000]  這個生命的特質,
[00:21:22.000 --> 00:21:24.000]  反映出來了,
[00:21:24.000 --> 00:21:28.000]  以致到身邊周圍的人,
[00:21:28.000 --> 00:21:30.000]  就會發覺,
[00:21:30.000 --> 00:21:33.000]  「你真是不同一點,
[00:21:33.000 --> 00:21:35.000]  雖然我家附近有很多鄰舍,
[00:21:35.000 --> 00:21:37.000]  但你這一家人,
[00:21:37.000 --> 00:21:41.000]  總是讓我們覺得很不同。」
[00:21:41.000 --> 00:21:42.000]  弟子們,
[00:21:42.000 --> 00:21:44.000]  這就是一種光的作用,
[00:21:44.000 --> 00:21:46.000]  將祂折射出去,
[00:21:46.000 --> 00:21:48.000]  照亮四周圍的人,
[00:21:48.000 --> 00:21:52.000]  這就是耶穌用光的目的,
[00:21:52.000 --> 00:21:55.000]  當然第二個目的也有的,
[00:21:55.000 --> 00:21:59.000]  就是一種溫暖的感覺,
[00:21:59.000 --> 00:22:01.000]  大家都知道,
[00:22:01.000 --> 00:22:03.000]  今天夏天,
[00:22:03.000 --> 00:22:06.000]  真的很怕陽光照著,
[00:22:06.000 --> 00:22:08.000]  因為很熱,
[00:22:08.000 --> 00:22:09.000]  但你試一下,
[00:22:09.000 --> 00:22:11.000]  到了冬天的時候,
[00:22:11.000 --> 00:22:13.000]  你喜不喜歡陽光?
[00:22:13.000 --> 00:22:15.000]  很喜歡陽光,
[00:22:15.000 --> 00:22:18.000]  如果你在冬天的時候,
[00:22:18.000 --> 00:22:20.000]  經常在樹下,
[00:22:20.000 --> 00:22:23.000]  你就會很冷,
[00:22:23.000 --> 00:22:24.000]  但一走出去,
[00:22:24.000 --> 00:22:26.000]  有陽光照射著你,
[00:22:26.000 --> 00:22:30.000]  你就會覺得整個人有種溫暖的感覺,
[00:22:30.000 --> 00:22:33.000]  所以光第二個功能,
[00:22:33.000 --> 00:22:36.000]  就是令人感覺到溫暖,
[00:22:36.000 --> 00:22:38.000]  溫馨的作用,
[00:22:38.000 --> 00:22:40.000]  因為你的出現,
[00:22:40.000 --> 00:22:42.000]  因為你在當中的緣故,
[00:22:42.000 --> 00:22:43.000]  大家感覺到,
[00:22:43.000 --> 00:22:47.000]  原來你真的帶給我們一種溫暖的感覺,
[00:22:47.000 --> 00:22:50.000]  好像在寒流中的暖流,
[00:22:50.000 --> 00:22:51.000]  各位弟子們,
[00:22:51.000 --> 00:22:53.000]  今天這一種生命,
[00:22:53.000 --> 00:22:55.000]  就是基督徒的生命,
[00:22:55.000 --> 00:22:58.000]  應該去表現那種特質,
[00:22:58.000 --> 00:22:59.000]  令到其他的,
[00:22:59.000 --> 00:23:01.000]  令到這個冰冷的社會,
[00:23:01.000 --> 00:23:02.000]  覺得,
[00:23:02.000 --> 00:23:04.000]  為什麼你們基督徒,
[00:23:04.000 --> 00:23:07.000]  都很不計較人家的缺失,
[00:23:07.000 --> 00:23:09.000]  或者很不計較人家的背景,
[00:23:09.000 --> 00:23:11.000]  都願意去關心,
[00:23:11.000 --> 00:23:14.000]  去接納這麼多有需要的人呢?
[00:23:14.000 --> 00:23:15.000]  曾經有人說,
[00:23:15.000 --> 00:23:17.000]  為什麼你們教會,
[00:23:17.000 --> 00:23:20.000]  這麼多一些,
[00:23:20.000 --> 00:23:21.000]  怎麼說呢?
[00:23:21.000 --> 00:23:22.000]  又有病,
[00:23:22.000 --> 00:23:24.000]  身體不好,
[00:23:24.000 --> 00:23:26.000]  甚至精神有問題,
[00:23:26.000 --> 00:23:28.000]  其實大家都很明白,
[00:23:28.000 --> 00:23:31.000]  這個社會是一個很現實的社會,
[00:23:31.000 --> 00:23:33.000]  甚至這個社會,
[00:23:33.000 --> 00:23:38.000]  是一種很弱肉強食的社會,
[00:23:38.000 --> 00:23:41.000]  所以你不能夠有實力,
[00:23:41.000 --> 00:23:42.000]  就被人打低,
[00:23:42.000 --> 00:23:43.000]  很現實,
[00:23:43.000 --> 00:23:45.000]  所以你覺得有時候,
[00:23:45.000 --> 00:23:47.000]  這個社會很冷冰冰,
[00:23:47.000 --> 00:23:48.000]  很冷漠,
[00:23:48.000 --> 00:23:51.000]  但是這個社會裏面,
[00:23:51.000 --> 00:23:53.000]  也都被人感覺到,
[00:23:53.000 --> 00:23:55.000]  有一線的希望是什麼呢?
[00:23:55.000 --> 00:23:58.000]  就是當他們見到教會裏面,
[00:23:58.000 --> 00:24:00.000]  原來教會裏面,
