
[00:00:00.000 --> 00:00:03.000]  多謝天父給我們一直都有機會
[00:06:36.500 --> 00:06:37.500]  我就印了出來
[00:06:37.500 --> 00:06:39.500]  我要完了
[00:06:39.500 --> 00:06:41.500]  今晚我才把PDF給大家
[00:06:41.500 --> 00:06:42.500]  很好看的
[00:06:42.500 --> 00:06:43.500]  很容易看的
[00:06:43.500 --> 00:06:46.500]  還有幾個信念是很寶貴
[00:06:46.500 --> 00:06:47.500]  很重要
[00:06:47.500 --> 00:06:51.500]  因為我現在沒有帶那個
[00:06:51.500 --> 00:06:53.500]  我自己印刷的那本
[00:06:53.500 --> 00:06:55.500]  就給不了大家
[00:06:55.500 --> 00:06:56.500]  我又保留不了給大家看
[00:06:56.500 --> 00:06:59.500]  因為現在屏幕就在PowerPoint上
[00:06:59.500 --> 00:07:01.500]  我稍後就會把PDF給大家
[00:07:01.500 --> 00:07:03.500]  大家回去可以再看一下
[00:07:03.500 --> 00:07:05.500]  嘉爾文怎樣看一個
[00:07:05.500 --> 00:07:08.500]  蒙了主耶穌拯救的人
[00:07:08.500 --> 00:07:10.500]  他的人生應該怎樣呢
[00:07:10.500 --> 00:07:12.500]  其實有幾個信念
[00:07:12.500 --> 00:07:14.500]  就是很簡單的信念
[00:07:14.500 --> 00:07:16.500]  就是要過一個很
[00:07:16.500 --> 00:07:18.500]  Humble
[00:07:18.500 --> 00:07:21.500]  簡樸的生活
[00:07:21.500 --> 00:07:24.500]  和盡量把神給你的恩賜
[00:07:24.500 --> 00:07:25.500]  來去發揮
[00:07:25.500 --> 00:07:27.500]  還有很重要
[00:07:27.500 --> 00:07:30.500]  要照顧那些有需要的人
[00:07:30.500 --> 00:07:32.500]  就是說要有一個憐憫的心腸
[00:07:32.500 --> 00:07:33.500]  大致上是這樣
[00:07:33.500 --> 00:07:35.500]  因為他有好幾個Point
[00:07:35.500 --> 00:07:37.500]  我就簡單的總結了
[00:07:37.500 --> 00:07:41.500]  我們稍後會講到很多點
[00:07:41.500 --> 00:07:43.500]  因為我稍後要逐點和大家看
[00:07:43.500 --> 00:07:45.500]  整套的嘉爾文的神學
[00:07:45.500 --> 00:07:47.500]  我們就開始進入
[00:07:47.500 --> 00:07:49.500]  其實有些枯燥的
[00:07:49.500 --> 00:07:50.500]  如果你累的話
[00:07:50.500 --> 00:07:52.500]  先喝一口水和洗個臉
[00:07:52.500 --> 00:07:56.500]  因為都要多些心力
[00:07:56.500 --> 00:07:57.500]  三個重點
[00:07:57.500 --> 00:07:59.500]  我們上一堂講過了
[00:07:59.500 --> 00:08:01.500]  真的很重要的
[00:08:01.500 --> 00:08:05.500]  嘉爾文整套的神學
[00:08:05.500 --> 00:08:08.500]  完全是建立在聖經神學裏面
[00:08:08.500 --> 00:08:12.500]  所以如果你真的買本嘉爾文的基督教要義
[00:08:12.500 --> 00:08:14.500]  其實你看到
[00:08:14.500 --> 00:08:16.500]  就是系統神學的將神
[00:08:16.500 --> 00:08:19.500]  聖經啟示的神是怎樣的
[00:08:19.500 --> 00:08:20.500]  他的屬性
[00:08:20.500 --> 00:08:21.500]  他的位格
[00:08:21.500 --> 00:08:22.500]  等等
[00:08:22.500 --> 00:08:26.500]  接著就是基督論
[00:08:26.500 --> 00:08:27.500]  接著就是聖靈論
[00:08:27.500 --> 00:08:29.500]  接著就是教會
[00:08:29.500 --> 00:08:32.500]  當然夾雜的是救恩和人論
[00:08:32.500 --> 00:08:34.500]  他都有講的
[00:08:34.500 --> 00:08:36.500]  所以真是完完本本的
[00:08:36.500 --> 00:08:38.500]  一本系統神學的書
[00:08:38.500 --> 00:08:40.500]  他一個人寫的基督教要義
[00:08:40.500 --> 00:08:42.500]  但是更寶貴的就是
[00:08:42.500 --> 00:08:44.500]  他是基於聖經神學
[00:08:44.500 --> 00:08:48.500]  來確立他自己的信仰和綱領
[00:08:48.500 --> 00:08:53.500]  來跟隨他在日內瓦的三萬多人
[00:08:53.500 --> 00:08:54.500]  那個人口
[00:08:54.500 --> 00:08:55.500]  當然其他人
[00:08:55.500 --> 00:08:57.500]  有些在外面的都會跟隨的
[00:08:57.500 --> 00:08:59.500]  因為開始印刷術
[00:08:59.500 --> 00:09:01.500]  都已經是蓬勃了
[00:09:01.500 --> 00:09:03.500]  所以這一套的神學
[00:09:03.500 --> 00:09:05.500]  就成為整個歐洲
[00:09:05.500 --> 00:09:08.500]  一路發揚光大的嘉爾文神學
[00:09:08.500 --> 00:09:12.500]  所以聖經神學是嘉爾文整個神學的精髓
[00:09:12.500 --> 00:09:14.500]  這個就真是很寶貴了
[00:09:14.500 --> 00:09:16.500]  我們華人教會
[00:09:16.500 --> 00:09:18.500]  都受嘉爾文神學很大影響的
[00:09:18.500 --> 00:09:20.500]  所以我們對簡選論
[00:09:20.500 --> 00:09:22.500]  對於長老字會
[00:09:22.500 --> 00:09:23.500]  長老鐘
[00:09:23.500 --> 00:09:25.500]  我們一點都不陌生的
[00:09:25.500 --> 00:09:30.500]  我們華人教會大部分都是以長老制造那個字會的
[00:09:30.500 --> 00:09:32.500]  我們上一堂課講過
[00:09:32.500 --> 00:09:35.500]  他當時在日內瓦已經奠基了
[00:09:35.500 --> 00:09:37.500]  牧師和傳道
[00:09:37.500 --> 00:09:40.500]  就是治理教會的
[00:09:40.500 --> 00:09:44.500]  或者那個神的事情的
[00:09:44.500 --> 00:09:45.500]  他要探訪
[00:09:45.500 --> 00:09:46.500]  要講道
[00:09:46.500 --> 00:09:48.500]  要做聖禮
[00:09:48.500 --> 00:09:50.500]  這個他們都會這樣做
[00:09:50.500 --> 00:09:53.500]  但是一般世俗的事
[00:09:53.500 --> 00:09:57.500]  就會有長老和會有那個執事
[00:09:57.500 --> 00:09:59.500]  來負責
[00:09:59.500 --> 00:10:04.500]  來帶領那個社會的秩序
[00:10:04.500 --> 00:10:06.500]  因為嘉爾文認為
[00:10:06.500 --> 00:10:09.500]  神安排了有一個社會
[00:10:09.500 --> 00:10:11.500]  就不可以不管的
[00:10:11.500 --> 00:10:14.500]  因為人是必須要教育
[00:10:14.500 --> 00:10:16.500]  所以正面是教育
[00:10:16.500 --> 00:10:19.500]  不聽才是要管
[00:10:19.500 --> 00:10:23.500]  你可以說是教育的某程度的雛形
[00:10:23.500 --> 00:10:26.500]  因為當時都沒有普及教育
[00:10:26.500 --> 00:10:32.500]  神學院基本上後來就成為了很多大學的前身
[00:10:32.500 --> 00:10:35.500]  所以這些都是一個宗教改革的發展
[00:10:35.500 --> 00:10:38.500]  所以嘉爾文都很著重那個大學教育的
[00:10:38.500 --> 00:10:43.500]  或者普及的宗教和一般的教育
[00:10:43.500 --> 00:10:45.500]  所以神學和聖經
[00:10:45.500 --> 00:10:47.500]  其實是在嘉爾文裏面
[00:10:47.500 --> 00:10:50.500]  是完全無縫的結合的
[00:10:50.500 --> 00:10:52.500]  你看基督教要義
[00:10:52.500 --> 00:10:55.500]  大量的聖經是他引述的
[00:10:55.500 --> 00:10:57.500]  所以有些人說他對聖經
[00:10:57.500 --> 00:11:03.500]  簡直是去到一種近乎瘋狂的愛慕和尊重
[00:11:03.500 --> 00:11:07.500]  這個你可以說對嘉爾文的了解
[00:11:07.500 --> 00:11:11.500]  就是他真的很認定聖經的無誤
[00:11:11.500 --> 00:11:13.500]  聖經的權威
[00:11:13.500 --> 00:11:18.500]  一切的東西都是要根據聖經來執行
[00:11:18.500 --> 00:11:21.500]  聖靈比較重要的是什麼呢?
[00:11:21.500 --> 00:11:23.500]  他有一個章節的
[00:11:23.500 --> 00:11:26.500]  但是更重要的是上個星期我們說過
[00:11:26.500 --> 00:11:28.500]  就是在聖餐裏面
[00:11:28.500 --> 00:11:32.500]  聖靈是嘉爾文獨到之處
[00:11:32.500 --> 00:11:33.500]  不再是變質
[00:11:33.500 --> 00:11:35.500]  更加不是同質
[00:11:35.500 --> 00:11:39.500]  馬丁路德就是兩樣都是
[00:11:39.500 --> 00:11:40.500]  又是變質
[00:11:40.500 --> 00:11:42.500]  但是其實是沒有變的
[00:11:42.500 --> 00:11:45.500]  主耶穌臨在那些餅和杯
[00:11:45.500 --> 00:11:49.500]  所以某程度上都是質地有一點點共同
[00:11:49.500 --> 00:11:51.500]  你吃的是餅
[00:11:51.500 --> 00:11:53.500]  喝的是葡萄酒
[00:11:53.500 --> 00:11:58.500]  但是其實意義上就等於主耶穌的血
[00:11:58.500 --> 00:12:00.500]  但是嘉爾文
[00:12:00.500 --> 00:12:02.500]  第三個就是慈雲尼
[00:12:02.500 --> 00:12:03.500]  就說一概不是
[00:12:03.500 --> 00:12:04.500]  只是紀念
[00:12:04.500 --> 00:12:06.500]  不需要想得那麼神聖
[00:12:06.500 --> 00:12:09.500]  紀念耶穌十下的犧牲
[00:12:09.500 --> 00:12:12.500]  但是嘉爾文再加多一樣東西
[00:12:12.500 --> 00:12:14.500]  在紀念裏面
[00:12:14.500 --> 00:12:16.500]  每一次聚集的聖餐
[00:12:16.500 --> 00:12:18.500]  這個我們真的要學習
[00:12:18.500 --> 00:12:19.500]  要經歷
[00:12:19.500 --> 00:12:21.500]  因為現在你和我都是每個月
[00:12:21.500 --> 00:12:23.500]  或者每個星期
[00:12:23.500 --> 00:12:25.500]  我們真的在做
[00:12:25.500 --> 00:12:28.500]  所以我們要有一個等候
[00:12:28.500 --> 00:12:32.500]  讓聖靈在我們的聖餐裏面充滿
[00:12:32.500 --> 00:12:34.500]  這個是嘉爾文主義
[00:12:34.500 --> 00:12:37.500]  對聖靈這一方面他很著重
[00:12:37.500 --> 00:12:39.500]  所以我們就
[00:12:39.500 --> 00:12:40.500]  又不是變質
[00:12:40.500 --> 00:12:41.500]  又不是同質
[00:12:41.500 --> 00:12:42.500]  又不是只是紀念
[00:12:42.500 --> 00:12:44.500]  而是有聖靈臨在
[00:12:44.500 --> 00:12:46.500]  那就是說聖靈代表著主耶穌臨在
[00:12:46.500 --> 00:12:48.500]  在我們的聚會裏面
[00:12:48.500 --> 00:12:50.500]  在我們一班的聖徒
[00:12:50.500 --> 00:12:52.500]  領聖餐的時候
[00:12:52.500 --> 00:12:53.500]  所以盡量克制自己
[00:12:53.500 --> 00:12:54.500]  不要胡思亂想
[00:12:54.500 --> 00:12:57.500]  不要想著待會午餐吃什麼好呢
[00:12:57.500 --> 00:12:59.500]  那些東西都可以吃的
[00:12:59.500 --> 00:13:02.500]  但是聖餐聖靈的臨在
[00:13:02.500 --> 00:13:05.500]  就是我們應該要這樣學悟
[00:13:05.500 --> 00:13:08.500]  所以這個也是嘉爾文神學其中一個
[00:13:08.500 --> 00:13:10.500]  你可以說是獨到之處
[00:13:10.500 --> 00:13:12.500]  這個我們上個星期講過了
[00:13:12.500 --> 00:13:16.500]  我們進入到每一個point
[00:13:16.500 --> 00:13:19.500]  我和大家逐點去分析
[00:13:19.500 --> 00:13:20.500]  剛才提過了
[00:13:20.500 --> 00:13:25.500]  聖經神學就是整個嘉爾文神學最重要的核心
[00:13:25.500 --> 00:13:29.500]  就是一定是對聖經的啟示
[00:13:29.500 --> 00:13:31.500]  所以根本分不開的
[00:13:31.500 --> 00:13:33.500]  沒有聖經的啟示
[00:13:33.500 --> 00:13:34.500]  沒有神的啟示
[00:13:34.500 --> 00:13:36.500]  根本就不會有66卷的聖經
[00:13:36.500 --> 00:13:41.500]  所以根本就是一種不正自明的
[00:13:41.500 --> 00:13:44.500]  因為有神直接的啟示
[00:13:44.500 --> 00:13:46.500]  所以有聖經
[00:13:46.500 --> 00:13:50.500]  所以有我們今天的66卷的聖經
[00:13:50.500 --> 00:13:53.500]  所以嘉爾文就是說
[00:13:53.500 --> 00:13:55.500]  這個啟示是超自然的
[00:13:55.500 --> 00:13:57.500]  是神已經透過不同的時代
[00:13:57.500 --> 00:13:59.500]  給了我們有祂的話語
[00:13:59.500 --> 00:14:03.500]  所以聖經的神學是絕對的權威
[00:14:03.500 --> 00:14:05.500]  教會存在
[00:14:05.500 --> 00:14:09.500]  我們要根據聖經來帶領
[00:14:09.500 --> 00:14:11.500]  牧羊教導信徒
[00:14:11.500 --> 00:14:13.500]  直到主耶穌回來
[00:14:13.500 --> 00:14:17.500]  所以這個對於華人教會是沒有困難的
[00:14:17.500 --> 00:14:21.500]  不過如果近代開始對聖經的批判
[00:14:21.500 --> 00:14:23.500]  那就是另外的話題了
[00:14:23.500 --> 00:14:27.500]  因為已經將聖經可能有錯的那種觀念
[00:14:27.500 --> 00:14:29.500]  如果滲得太嚴重
[00:14:29.500 --> 00:14:31.500]  有錯字是正常的
[00:14:31.500 --> 00:14:33.500]  因為執字凹凸錯很正常
[00:14:33.500 --> 00:14:35.500]  我們看出有些字不同
[00:14:35.500 --> 00:14:37.500]  甚至有不同的抄本
[00:14:37.500 --> 00:14:43.500]  那些是人為抄寫過程的錯誤
[00:14:43.500 --> 00:14:45.500]  是很合理的
[00:14:45.500 --> 00:14:49.500]  但是在整個我們說的默示裏面
[00:14:49.500 --> 00:14:52.500]  神的啟示裏面是沒有錯的
[00:14:52.500 --> 00:14:54.500]  所以那個原典
[00:14:54.500 --> 00:14:56.500]  第一個的原稿是沒有錯的
[00:14:56.500 --> 00:14:58.500]  但我們已經不是要崇拜
[00:14:58.500 --> 00:15:00.500]  去拜那個原典
[00:15:00.500 --> 00:15:02.500]  因為已經失傳了
[00:15:02.500 --> 00:15:03.500]  已經找不到了
[00:15:03.500 --> 00:15:05.500]  已經幾千年沒有了
[00:15:05.500 --> 00:15:07.500]  但是那個首抄的過程
[00:15:07.500 --> 00:15:10.500]  是有少少的手誤
[00:15:10.500 --> 00:15:16.500]  但是不足以令到這個啟示來到被挑戰
[00:15:16.500 --> 00:15:18.500]  甚至我們要否定整個啟示
[00:15:18.500 --> 00:15:20.500]  這個是絕對不行的
[00:15:20.500 --> 00:15:24.500]  因為這個涉及到信仰的問題
[00:15:24.500 --> 00:15:28.500]  就是我們對聖經絕對權威的捍衛
[00:15:28.500 --> 00:15:31.500]  嘉義文就是應該和我們華人神學
[00:15:31.500 --> 00:15:32.500]  有一脈相承
[00:15:32.500 --> 00:15:36.500]  我們都是秉承這個聖經神學的權威性
[00:15:36.500 --> 00:15:38.500]  這個真的是很重要的
[00:15:38.500 --> 00:15:40.500]  我絕對不是所謂古老
[00:15:40.500 --> 00:15:43.500]  而是不能討價還價的
[00:15:43.500 --> 00:15:45.500]  什麼時候哪個傳道人
[00:15:45.500 --> 00:15:48.500]  他說我不信聖經是神所默示
[00:15:48.500 --> 00:15:51.500]  那個傳道人是立即要被解僱的
[00:15:51.500 --> 00:15:54.500]  因為他根本已經是離經半道
[00:15:54.500 --> 00:15:57.500]  所以這個是不能討價還價的
[00:15:57.500 --> 00:15:59.500]  這是絕對性的真理
[00:15:59.500 --> 00:16:04.500]  應該說福音派絕對看為聖經是無誤的
[00:16:04.500 --> 00:16:06.500]  這樣才有東西可以談的
[00:16:06.500 --> 00:16:08.500]  如果你說聖經這件事那裡不行那裡不行
[00:16:08.500 --> 00:16:09.500]  那就沒得說了
[00:16:09.500 --> 00:16:11.500]  你不知道哪裡對哪裡錯
[00:16:11.500 --> 00:16:13.500]  那就帶來一個很大的問題
[00:16:13.500 --> 00:16:14.500]  這個要留意了
[00:16:14.500 --> 00:16:16.500]  因為近代的學者
[00:16:16.500 --> 00:16:20.500]  未必真的相信聖經絕對的無誤
[00:16:20.500 --> 00:16:22.500]  已經有些教會
[00:16:22.500 --> 00:16:26.500]  有些宗派是未必再這樣捍衛的了
[00:16:26.500 --> 00:16:31.500]  我聽郭文慈牧師在播神的神學講座
[00:16:31.500 --> 00:16:33.500]  他都沒有點名
[00:16:33.500 --> 00:16:39.500]  有些神學院已經將他自己的聖經無誤修改了
[00:16:39.500 --> 00:16:42.500]  即是神學宣言都修改了
[00:16:42.500 --> 00:16:43.500]  你可以想像得到
[00:16:43.500 --> 00:16:48.500]  這些絕對不是我們要追求的古老等等
[00:16:48.500 --> 00:16:50.500]  所以我們回來集中就是
[00:16:50.500 --> 00:16:54.500]  嘉爾文神學一定是聖經神學做那個骨幹的
[00:16:54.500 --> 00:16:57.500]  就是因為有聖經有這個啟示
[00:16:57.500 --> 00:17:01.500]  所以就有他的神學的出現
[00:17:01.500 --> 00:17:05.500]  所以他的基督教要義就是等於聖經神學
[00:17:05.500 --> 00:17:10.500]  有系統地將聖經神學逐個部分去詮釋
[00:17:10.500 --> 00:17:13.500]  有系統地將神是怎樣的
[00:17:13.500 --> 00:17:19.500]  基督、聖靈、教會、人論和為什麼要有救恩
[00:17:19.500 --> 00:17:21.500]  諸如此類就是這樣的聖經神學
[00:17:21.500 --> 00:17:23.500]  那麼關於啟示
[00:17:23.500 --> 00:17:28.500]  不如我直接讀一段我在基督教要義裡面所抄出來的
[00:17:28.500 --> 00:17:31.500]  應該是將他的說法說出來
[00:17:31.500 --> 00:17:34.500]  關乎啟示我覺得這個很精彩
[00:17:34.500 --> 00:17:38.500]  一切的起點為什麼會有基督教呢?
[00:17:38.500 --> 00:17:42.500]  就是因為神直接向人類啟示他自己
[00:17:42.500 --> 00:17:44.500]  我直接讀了
[00:17:44.500 --> 00:17:46.500]  因為這樣是更加原汁原味
[00:17:46.500 --> 00:17:53.500]  當然是由拉丁文轉為我們現在翻譯成中文
[00:17:53.500 --> 00:17:55.500]  當然那個遞減是有一些
[00:17:55.500 --> 00:18:01.500]  但是都不足以將人類的原著的意思完全扭曲
[00:18:01.500 --> 00:18:02.500]  一定不會
[00:18:02.500 --> 00:18:04.500]  所以我讀給大家聽
[00:18:04.500 --> 00:18:06.500]  關乎啟示這個topic
[00:18:06.500 --> 00:18:08.500]  神所有的啟示的目的
[00:18:08.500 --> 00:18:10.500]  是為了人的幸福
[00:18:10.500 --> 00:18:12.500]  但是因為人的罪
[00:18:12.500 --> 00:18:15.500]  創造的啟示的結果
[00:18:15.500 --> 00:18:18.500]  反而使人的罪更加深
[00:18:18.500 --> 00:18:22.500]  因為已經否定這位造物主的存在
[00:18:22.500 --> 00:18:27.500]  否定他向人類直接啟示他自己
[00:18:27.500 --> 00:18:30.500]  他是絕對的榮耀
[00:18:30.500 --> 00:18:31.500]  全能
[00:18:31.500 --> 00:18:33.500]  他自己的存在
[00:18:33.500 --> 00:18:36.500]  但是當他要這樣來到
[00:18:36.500 --> 00:18:37.500]  他好像書專降貴
[00:18:37.500 --> 00:18:39.500]  啟示給我們知道
[00:18:39.500 --> 00:18:41.500]  這一切的啟示的目的背後
[00:18:41.500 --> 00:18:44.500]  都是為了人類最大的幸福
[00:18:44.500 --> 00:18:47.500]  但是因為人已經有罪了
[00:18:47.500 --> 00:18:49.500]  所以對神的啟示
[00:18:49.500 --> 00:18:53.500]  對神要介入我們人類的社會
[00:18:53.500 --> 00:18:55.500]  我們就有很大的抗拒
[00:18:55.500 --> 00:18:57.500]  所以我很快就想到
[00:18:57.500 --> 00:18:59.500]  我們那時候查過《約翰福音》
