
[00:00:00.000 --> 00:00:09.000]  經文記載在《路加福音》23章32-49節和《約翰福音》第19章30節
[00:02:47.000 --> 00:02:50.000]  經文讀筆
[00:02:50.000 --> 00:02:57.000]  很高興今天晚上有本堂傳道,老傳道在我們當中正道
[00:02:57.000 --> 00:03:01.000]  今日的講題是:我們所做的,我們知道嗎?
[00:03:01.000 --> 00:03:03.000]  恭請老傳道
[00:03:03.000 --> 00:03:07.000]  各位錦村家的弟兄姊妹,平安
[00:03:07.000 --> 00:03:15.000]  如果你剛才有打開我們和學本修訂拜安聖經的時候,我希望你不要蓋上
[00:03:15.000 --> 00:03:23.000]  最近在看一本由日本作家遠藤周作所寫的翻譯小說,名字叫《沉默》
[00:03:23.000 --> 00:03:30.000]  故事講兩個葡萄牙神父,他們想去日本找他們師父的一個經歷
[00:03:30.000 --> 00:03:40.000]  因為他們收到教廷的一個消息,他們的師父在日本放棄了他的信仰,也就是叛教
[00:03:40.000 --> 00:03:44.000]  兩個徒弟很不明白師父為什麼要這樣做
[00:03:44.000 --> 00:03:52.000]  所以他們很想去日本找他們師父,去求證一下這件事情的真偽
[00:03:52.000 --> 00:04:02.000]  故事講到這兩個神父去日本,他親身體驗到當時日本的所覺策略
[00:04:02.000 --> 00:04:10.000]  當時的幕府政權執政官井上如何用酷刑去迫害信徒
[00:04:10.000 --> 00:04:20.000]  而信徒就在信仰和生活的逼迫裡面掙扎,以及如何對信仰作出回應
[00:04:20.000 --> 00:04:25.000]  在很多逃避,很多被追捕的過程裡面
[00:04:25.000 --> 00:04:32.000]  神父見到當地日本信徒如何為了救他們而作出一張犧牲
[00:04:32.000 --> 00:04:36.000]  其中一個神父向神埋怨
[00:04:36.000 --> 00:04:42.000]  他說:「主啊,我恨祢一直都保持沉默」
[00:04:42.000 --> 00:04:48.000]  他埋怨神為什麼在他的苦難過程一直都不出聲
[00:04:48.000 --> 00:04:54.000]  就是當他向神發出一個埋怨的請求的時候
[00:04:54.000 --> 00:04:58.000]  另一把聲音回應他
[00:04:58.000 --> 00:05:05.000]  「我並不是沉默,而是我和你一起受苦」
[00:05:05.000 --> 00:05:11.000]  另一個片段讓我印象很深刻的
[00:05:11.000 --> 00:05:17.000]  就是當神父最後選擇了用腳踐踏聖像
[00:05:17.000 --> 00:05:22.000]  向聖權表明要叛教
[00:05:22.000 --> 00:05:29.000]  他聽見聖像的聲音說:「踏下來吧,踏下來吧
[00:05:29.000 --> 00:05:35.000]  你腳上的痛是我最清楚的,踏下去吧
[00:05:35.000 --> 00:05:41.000]  我是為了要讓你們踐踏才來到這個世上的
[00:05:41.000 --> 00:05:49.000]  是為了分擔你們的痛苦才背負十字架的
[00:05:49.000 --> 00:05:53.000]  我們所相信的神在我們受苦的時候
[00:05:53.000 --> 00:05:58.000]  祂並不是沉默,而是要我們一起受苦
[00:05:58.000 --> 00:06:06.000]  我們所相信的耶穌是要分擔我們的痛苦而走上十字架
[00:06:06.000 --> 00:06:09.000]  今天是受難節的翌日
[00:06:09.000 --> 00:06:13.000]  我們一起透過路加福音23章32至49節
[00:06:13.000 --> 00:06:17.000]  藉著耶穌在十字架上的一個片段
[00:06:17.000 --> 00:06:23.000]  去反思耶穌在十字架上的救贖對我們帶來什麼意義
[00:06:23.000 --> 00:06:25.000]  我們一起去祈禱
[00:06:25.000 --> 00:06:32.000]  「主耶穌,我們感謝祢,因為祢是為我們而來到這個世上
[00:06:32.000 --> 00:06:35.000]  祢也是為我們的緣故走上十字架
[00:06:35.000 --> 00:06:38.000]  祢承托著我們整個的生命
[00:06:38.000 --> 00:06:45.000]  祂也讓我們每一天所言所行都能與祢的恩典相稱
[00:06:45.000 --> 00:06:49.000]  不做一個污辱主名的信徒
[00:06:49.000 --> 00:06:52.000]  我們祈禱奉主耶穌的聖名祈求」
[00:06:52.000 --> 00:06:54.000]  阿們
[00:06:54.000 --> 00:06:59.000]  如果我們仔細地去對比四卷福音書
[00:06:59.000 --> 00:07:04.000]  我們就會發覺耶穌被釘上十字架之後
[00:07:04.000 --> 00:07:07.000]  一共說了七句說話
[00:07:07.000 --> 00:07:11.000]  在路加福音記載了三句
[00:07:11.000 --> 00:07:15.000]  約翰福音又記載了三句
[00:07:15.000 --> 00:07:19.000]  馬太和馬可同樣記載了一句
[00:07:19.000 --> 00:07:23.000]  所以如果綜合四卷福音書的內容
[00:07:23.000 --> 00:07:27.000]  我們可以歸納出耶穌被釘上十字架之後
[00:07:27.000 --> 00:07:29.000]  祂說了七句說話
[00:07:29.000 --> 00:07:33.000]  我們稱為十加七言
[00:07:33.000 --> 00:07:38.000]  在我們手中的和合本修訂版聖經
[00:07:38.000 --> 00:07:44.000]  在路加福音第23章34節那一道有一個括號
[00:07:44.000 --> 00:07:49.000]  這篇聖經的左下角有一個注釋
[00:07:49.000 --> 00:07:56.000]  注釋寫著「有古卷,沒有括號裡的文字」
[00:07:56.000 --> 00:07:59.000]  這是什麼意思呢?
[00:07:59.000 --> 00:08:03.000]  即是當時聖經翻譯的時候
[00:08:03.000 --> 00:08:08.000]  手上的譯本有第34節的經文
[00:08:08.000 --> 00:08:11.000]  後來有些考古學的發現
[00:08:11.000 --> 00:08:13.000]  發覺有些很古舊的抄本
[00:08:13.000 --> 00:08:17.000]  原來沒有這節經文
[00:08:17.000 --> 00:08:19.000]  翻譯的學者
[00:08:19.000 --> 00:08:23.000]  他不肯定這節經文是有還是沒有
[00:08:23.000 --> 00:08:26.000]  而這節經文又不是可有可無
[00:08:26.000 --> 00:08:29.000]  不是可以隨隨便便刪減掉的
[00:08:29.000 --> 00:08:34.000]  所以在修訂的時候就加了這個注釋
[00:08:34.000 --> 00:08:41.000]  而這篇經文正正是耶穌被釘上十字架之後那一句
[00:08:41.000 --> 00:08:48.000]  「父啊,赦免他們,因為他們所做的,他們不知道」
[00:08:48.000 --> 00:08:52.000]  如果聖經真的沒有這節經文的話
[00:08:52.000 --> 00:08:58.000]  那就只有十加六言,而不是十加七言
[00:08:58.000 --> 00:09:01.000]  另外還需要問的是
[00:09:01.000 --> 00:09:03.000]  就算有這節經文
[00:09:03.000 --> 00:09:05.000]  但這節經文裡面
[00:09:05.000 --> 00:09:11.000]  「赦免他們,因為他們所做的,他們不知道」
[00:09:11.000 --> 00:09:16.000]  這三個「他們」究竟是指什麼人?
[00:09:16.000 --> 00:09:19.000]  是否指同樣被釘十字架
[00:09:19.000 --> 00:09:21.000]  在耶穌左右兩邊的犯人?
[00:09:21.000 --> 00:09:25.000]  因為他們對於自己所犯的錯,不知道
[00:09:25.000 --> 00:09:28.000]  所以耶穌求天父赦免他們?
[00:09:28.000 --> 00:09:36.000]  還是嘲笑和戲弄耶穌的羅馬官長和士兵?
[00:09:36.000 --> 00:09:43.000]  他們不知道其實他們所釘的耶穌就是神
[00:09:43.000 --> 00:09:45.000]  而他們卻不知道
[00:09:46.000 --> 00:09:52.000]  因此耶穌請求天父赦免他們的無知
[00:09:52.000 --> 00:09:56.000]  又抑或耶穌所指的是另有其人呢?
[00:09:56.000 --> 00:09:59.000]  會不會是要求釘死他的猶太人
[00:09:59.000 --> 00:10:04.000]  和大祭司蓋亞法和他的祭司黨羽呢?
[00:10:04.000 --> 00:10:07.000]  又或者明知耶穌沒有罪
[00:10:07.000 --> 00:10:09.000]  但又交耶穌給猶太人
[00:10:09.000 --> 00:10:15.000]  和被判釘十字架的羅馬巡撫比拉多呢?
[00:10:15.000 --> 00:10:21.000]  我們試試根據《路加福音》23章32至49章的經文
[00:10:21.000 --> 00:10:25.000]  我們一起看看耶穌在被釘十字架期間
[00:10:25.000 --> 00:10:27.000]  圍繞著耶穌的人
[00:10:27.000 --> 00:10:31.000]  他們對耶穌有什麼看法和反應
[00:10:31.000 --> 00:10:33.000]  從而估計一下
[00:10:33.000 --> 00:10:39.000]  耶穌在34節所說的「他們」究竟是什麼人
[00:10:39.000 --> 00:10:41.000]  如果我們是舊仙主席已經讀過了
[00:10:41.000 --> 00:10:43.000]  我們就不再詳細讀一次
[00:10:43.000 --> 00:10:45.000]  但從經文的觀察
[00:10:45.000 --> 00:10:49.000]  我們可以發覺有五批人
[00:10:49.000 --> 00:10:50.000]  第一批
[00:10:50.000 --> 00:10:55.000]  在35至37節裏的官長和士兵
[00:10:55.000 --> 00:10:58.000]  士兵說:你若是猶太人的王
[00:10:58.000 --> 00:11:01.000]  救救你自己吧
[00:11:01.000 --> 00:11:04.000]  在耶穌上方有一個牌寫著
[00:11:04.000 --> 00:11:08.000]  「這是猶太人的王」
[00:11:08.000 --> 00:11:10.000]  士兵對耶穌的認識
[00:11:10.000 --> 00:11:15.000]  是根據掛在耶穌的頸上的牌而來的
[00:11:15.000 --> 00:11:18.000]  因為掛在耶穌的牌裏面寫著
[00:11:18.000 --> 00:11:20.000]  「這是猶太人的王」
[00:11:20.000 --> 00:11:23.000]  所以士兵是根據牌裏面的資料
[00:11:23.000 --> 00:11:26.000]  對耶穌作出嘲諷
[00:11:26.000 --> 00:11:28.000]  士兵嘲諷耶穌
[00:11:28.000 --> 00:11:30.000]  你既是猶太人的王
[00:11:30.000 --> 00:11:34.000]  那就救救你自己吧
[00:11:34.000 --> 00:11:38.000]  從士兵對待耶穌的態度可以知道
[00:11:38.000 --> 00:11:41.000]  他們既不相信耶穌的身份
[00:11:41.000 --> 00:11:45.000]  也不相信耶穌有這樣的能力
[00:11:45.000 --> 00:11:49.000]  這種對人的態度源於無知
[00:11:49.000 --> 00:11:51.000]  因為他對人的判斷
[00:11:51.000 --> 00:11:54.000]  只是從眼所見
[00:11:54.000 --> 00:11:58.000]  眼睛見到甚麼就決定甚麼
[00:11:58.000 --> 00:12:01.000]  這是一種淺薄的認知
[00:12:01.000 --> 00:12:03.000]  一個無知的人
[00:12:03.000 --> 00:12:09.000]  是不是耶穌要求天父赦免的對象呢
[00:12:09.000 --> 00:12:11.000]  另外長官
[00:12:11.000 --> 00:12:14.000]  長官應該是一個羅馬人
[00:12:14.000 --> 00:12:20.000]  一個羅馬人不應該有猶太社群的信仰背景
[00:12:20.000 --> 00:12:24.000]  不過我們看看長官如何嘲笑耶穌
[00:12:24.000 --> 00:12:26.000]  他救了別人
[00:12:26.000 --> 00:12:28.000]  他若是基督
[00:12:28.000 --> 00:12:30.000]  是神所揀選的
[00:12:30.000 --> 00:12:33.000]  救救他自己吧
[00:12:33.000 --> 00:12:35.000]  一個羅馬的官長
[00:12:35.000 --> 00:12:40.000]  為甚麼會知道耶穌是基督這個稱謂呢
[00:12:40.000 --> 00:12:47.000]  又怎知道耶穌是神所揀選的呢
[00:12:47.000 --> 00:12:49.000]  一個羅馬的長官
[00:12:49.000 --> 00:12:51.000]  稱呼耶穌是基督
[00:12:51.000 --> 00:12:53.000]  相對於一個士兵
[00:12:53.000 --> 00:12:56.000]  稱呼耶穌是猶太人的王
[00:12:56.000 --> 00:12:59.000]  長官這個基督的稱呼
[00:12:59.000 --> 00:13:03.000]  更加貼近耶穌的真實身份
[00:13:03.000 --> 00:13:06.000]  而且長官不單止對耶穌的身份
[00:13:06.000 --> 00:13:09.000]  有較貼切的稱呼
[00:13:09.000 --> 00:13:11.000]  他對耶穌過往的行為
[00:13:11.000 --> 00:13:14.000]  亦都比士兵多一些了解
[00:13:14.000 --> 00:13:18.000]  他說他救了別人
[00:13:18.000 --> 00:13:22.000]  他怎知道耶穌救了別人呢
[00:13:22.000 --> 00:13:24.000]  長官知道耶穌救了別人
[00:13:24.000 --> 00:13:29.000]  可能他聽到耶穌曾經行過的神蹟
[00:13:29.000 --> 00:13:31.000]  耶穌行過甚麼神蹟呢
[00:13:31.000 --> 00:13:33.000]  好像拉撒路
[00:13:33.000 --> 00:13:36.000]  好像管會堂的艾路的女兒
[00:13:36.000 --> 00:13:39.000]  或者拿恩城寡婦的兒子
[00:13:39.000 --> 00:13:42.000]  這些事件都是耶穌使人復活
[00:13:42.000 --> 00:13:46.000]  救過別人的一些真實的例子
[00:13:46.000 --> 00:13:48.000]  如果計算耶穌醫病趕鬼
[00:13:48.000 --> 00:13:50.000]  就更加多
[00:13:50.000 --> 00:13:53.000]  得知使人復活的神蹟
[00:13:53.000 --> 00:13:55.000]  在加利利猶太地被傳開
[00:13:55.000 --> 00:13:58.000]  很多人都會談論
[00:13:58.000 --> 00:14:00.000]  所以羅馬的官長
[00:14:00.000 --> 00:14:02.000]  可能聽過猶太人談論過
[00:14:02.000 --> 00:14:05.000]  耶穌行神蹟的事件
[00:14:05.000 --> 00:14:07.000]  而且亦可能聽過一些猶太人
[00:14:07.000 --> 00:14:11.000]  對耶穌身份的猜測
[00:14:11.000 --> 00:14:14.000]  耶穌曾經問過門徒
[00:14:14.000 --> 00:14:17.000]  人說我是誰
[00:14:17.000 --> 00:14:19.000]  當時門徒說
[00:14:19.000 --> 00:14:22.000]  大家都說你是伊利亞
[00:14:22.000 --> 00:14:23.000]  你是耶利米
[00:14:23.000 --> 00:14:26.000]  是先知中的一位
[00:14:26.000 --> 00:14:28.000]  耶穌再問
[00:14:28.000 --> 00:14:31.000]  你們說我是誰
[00:14:31.000 --> 00:14:33.000]  彼得就回答
[00:14:33.000 --> 00:14:35.000]  是神所立的基督
[00:14:35.000 --> 00:14:38.000]  是永生神的兒子
[00:14:38.000 --> 00:14:40.000]  耶穌是基督
[00:14:40.000 --> 00:14:42.000]  是神的兒子這個身份
[00:14:42.000 --> 00:14:44.000]  被門徒正式確認了
[00:14:44.000 --> 00:14:46.000]  亦被傳開了
[00:14:46.000 --> 00:14:49.000]  因此長官對耶穌的能力
[00:14:49.000 --> 00:14:51.000]  對耶穌身份的認識
[00:14:51.000 --> 00:14:55.000]  應該是從別人的口中聽到的
[00:14:55.000 --> 00:14:59.000]  雖然長官聽過耶穌的身份
[00:14:59.000 --> 00:15:01.000]  聽過耶穌的能力
[00:15:01.000 --> 00:15:05.000]  亦聽過耶穌曾經救過很多人
[00:15:05.000 --> 00:15:08.000]  但是他根本不尊重
[00:15:08.000 --> 00:15:13.000]  亦不相信耶穌的身份和能力
[00:15:13.000 --> 00:15:17.000]  或者我用另一個說法
[00:15:17.000 --> 00:15:19.000]  羅馬長官根本認為
[00:15:19.000 --> 00:15:22.000]  是和他無關
[00:15:22.000 --> 00:15:25.000]  這只不過是猶太人的信仰
[00:15:25.000 --> 00:15:27.000]  耶穌就算是神
[00:15:27.000 --> 00:15:29.000]  也只不過是猶太人的神
[00:15:29.000 --> 00:15:31.000]  我是一個羅馬人
[00:15:31.000 --> 00:15:34.000]  我的神就是凱撒
[00:15:34.000 --> 00:15:36.000]  否則他不會這樣去譏笑
[00:15:36.000 --> 00:15:39.000]  耶穌的身份和能力
[00:15:39.000 --> 00:15:42.000]  羅馬長官是一個異教的信徒
[00:15:42.000 --> 00:15:45.000]  一個異教的信徒
[00:15:45.000 --> 00:15:49.000]  是不是耶穌要求天父赦免一個對象呢?
[00:15:49.000 --> 00:15:54.000]  還有第二批人
[00:15:54.000 --> 00:16:00.000]  記載在第33節和39-43節的兩個犯人
[00:16:00.000 --> 00:16:04.000]  和耶穌一起被釘十字架的有兩個犯人
[00:16:04.000 --> 00:16:06.000]  一個在耶穌的左邊
[00:16:06.000 --> 00:16:07.000]  一個在耶穌的右邊
[00:16:07.000 --> 00:16:09.000]  其中一個說
[00:16:09.000 --> 00:16:10.000]  你不是基督嗎?
[00:16:10.000 --> 00:16:14.000]  救救你自己和我們吧
[00:16:14.000 --> 00:16:17.000]  這個犯人是一個猶太人
[00:16:17.000 --> 00:16:20.000]  不過這個犯人對耶穌的認知
[00:16:20.000 --> 00:16:25.000]  只不過是根據長官和士兵的口述
[00:16:25.000 --> 00:16:28.000]  長官說耶穌是基督
[00:16:28.000 --> 00:16:29.000]  救過人
[00:16:29.000 --> 00:16:32.000]  這個犯人就要嘲笑他口吻
[00:16:32.000 --> 00:16:33.000]  你不是基督嗎?
[00:16:33.000 --> 00:16:37.000]  救救你自己和我們吧
[00:16:37.000 --> 00:16:41.000]  他可能連基督的身份代表什麼都不知道
[00:16:41.000 --> 00:16:45.000]  更加不知道耶穌要救過什麼人
[00:16:45.000 --> 00:16:50.000]  當然他也不會相信耶穌真的能夠拯救他
[00:16:50.000 --> 00:16:52.000]  他只是一個人魂亦魂
[00:16:52.000 --> 00:17:00.000]  再加上一個輕視和不相信的心態的犯人
[00:17:00.000 --> 00:17:04.000]  一個口中說耶穌是基督
[00:17:04.000 --> 00:17:07.000]  要求耶穌拯救
[00:17:07.000 --> 00:17:13.000]  但是心裡完全不相信耶穌是一個拯救主的人
[00:17:13.000 --> 00:17:21.000]  這個人是不是耶穌要求天父赦免的一個對象
[00:17:21.000 --> 00:17:24.000]  另一個犯人就不同
[00:17:24.000 --> 00:17:27.000]  他說:你是一樣受罰的
[00:17:27.000 --> 00:17:29.000]  你還不怕神嗎?
[00:17:29.000 --> 00:17:31.000]  我們是應得的
[00:17:31.000 --> 00:17:34.000]  因為我們是自作自受
[00:17:34.000 --> 00:17:40.000]  但是這個人沒有做過一件不對的事
[00:17:40.000 --> 00:17:45.000]  這段說話表達了這個犯人心裡的一些看法
[00:17:45.000 --> 00:17:46.000]  我們是應得的
[00:17:46.000 --> 00:17:48.000]  因為我們是自作自受的
[00:17:48.000 --> 00:17:52.000]  表明了我們是有罪的
[00:17:52.000 --> 00:17:55.000]  但是這個人沒有做過一件不對的事
[00:17:55.000 --> 00:17:59.000]  表明耶穌是沒有罪的
[00:17:59.000 --> 00:18:01.000]  你是一樣受罰的
[00:18:01.000 --> 00:18:03.000]  你還不怕神嗎?
[00:18:03.000 --> 00:18:05.000]  表明一個有罪的人
[00:18:05.000 --> 00:18:10.000]  在神面前應該害怕
[00:18:10.000 --> 00:18:12.000]  而耶穌正正就是神
[00:18:12.000 --> 00:18:15.000]  為什麼在神面前
[00:18:15.000 --> 00:18:18.000]  你仍然毫無悔意
[00:18:18.000 --> 00:18:24.000]  毫無敬畏的心呢?
[00:18:24.000 --> 00:18:26.000]  兩個犯人相比
[00:18:26.000 --> 00:18:28.000]  一個犯人輕看耶穌
[00:18:28.000 --> 00:18:31.000]  對自己的罪毫無悔意
[00:18:31.000 --> 00:18:33.000]  面對神的兒子耶穌
[00:18:33.000 --> 00:18:36.000]  毫無敬畏的心
[00:18:36.000 --> 00:18:38.000]  一個犯人知道自己有罪
[00:18:38.000 --> 00:18:40.000]  所以對耶穌說
[00:18:40.000 --> 00:18:43.000]  耶穌說:你進入你的國的時候
[00:18:43.000 --> 00:18:45.000]  求你紀念我
[00:18:45.000 --> 00:18:49.000]  一個很想很想被神紀念的人
[00:18:49.000 --> 00:18:52.000]  他的結局究竟會是怎樣?
[00:18:52.000 --> 00:18:55.000]  耶穌對他作出一個回應
[00:18:55.000 --> 00:18:57.000]  就是我實在告訴你
[00:18:57.000 --> 00:19:01.000]  今天你要和我在樂園裡了
[00:19:01.000 --> 00:19:06.000]  一個犯人正在十字架上受刑
[00:19:06.000 --> 00:19:07.000]  你想一想
[00:19:07.000 --> 00:19:12.000]  應該是對人生充滿失望
[00:19:12.000 --> 00:19:14.000]  犯人面對死亡
[00:19:14.000 --> 00:19:17.000]  內心應該充滿恐懼
[00:19:17.000 --> 00:19:19.000]  但因為他珍惜
[00:19:19.000 --> 00:19:22.000]  他珍惜耶穌就在他身邊
[00:19:22.000 --> 00:19:24.000]  他對耶穌有另一個體會
[00:19:24.000 --> 00:19:26.000]  這個體會有別於另一個犯人
[00:19:26.000 --> 00:19:29.000]  也有別於羅馬的長官和士兵
[00:19:29.000 --> 00:19:33.000]  雖然他和耶穌相遇的時間很短暫
[00:19:33.000 --> 00:19:37.000]  而且場景也不是一個很莊嚴神聖的地方
[00:19:37.000 --> 00:19:40.000]  但是最重要的是
[00:19:40.000 --> 00:19:43.000]  這個犯人把握了這個機會
[00:19:43.000 --> 00:19:45.000]  他把握了一個機會
[00:19:45.000 --> 00:19:48.000]  向神所立的基督永生神的兒子耶穌
[00:19:48.000 --> 00:19:50.000]  作出一個請求
[00:19:50.000 --> 00:19:52.000]  這個承認自己的罪
[00:19:52.000 --> 00:19:55.000]  將自己的生命交託給耶穌的請求
[00:19:55.000 --> 00:20:00.000]  帶來的是耶穌對他作出一個充滿永恆的應許
[00:20:00.000 --> 00:20:05.000]  你將會永遠與我同在
[00:20:05.000 --> 00:20:07.000]  這個犯人的經歷
[00:20:07.000 --> 00:20:11.000]  起碼對我們有提醒
[00:20:11.000 --> 00:20:12.000]  第一
[00:20:12.000 --> 00:20:15.000]  就算時間多麼短暫
[00:20:15.000 --> 00:20:17.000]  環境多麼不理想
[00:20:17.000 --> 00:20:20.000]  但只要我們肯向神求
[00:20:20.000 --> 00:20:23.000]  神都會回應我們
[00:20:23.000 --> 00:20:26.000]  第二就是無論我們做錯了什麼
[00:20:26.000 --> 00:20:30.000]  都可以在神面前坦然尋求協助
[00:20:30.000 --> 00:20:36.000]  一個願意在耶穌面前去認罪悔改的人
[00:20:36.000 --> 00:20:43.000]  是不是耶穌要求天父赦免的一個對象呢?
[00:20:43.000 --> 00:20:45.000]  第三批人
[00:20:45.000 --> 00:20:48.000]  伯夫長
[00:20:48.000 --> 00:20:51.000]  伯夫長應該是一個羅馬人
[00:20:51.000 --> 00:20:53.000]  不過他對耶穌的認識
[00:20:53.000 --> 00:20:57.000]  就不同其他羅馬的長官
[00:20:57.000 --> 00:20:59.000]  他見到這一切的事件
[00:20:59.000 --> 00:21:01.000]  他就歸榮耀給神
[00:21:01.000 --> 00:21:03.000]  為什麼要歸榮耀給神呢?
[00:21:03.000 --> 00:21:07.000]  因為他知道耶穌是一個無罪的人
[00:21:07.000 --> 00:21:10.000]  但卻被釘在十字架上
[00:21:10.000 --> 00:21:11.000]  所以他說
[00:21:11.000 --> 00:21:15.000]  「這人曾是個異人」
[00:21:15.000 --> 00:21:19.000]  異人可以指是一個無可指責的意思
[00:21:19.000 --> 00:21:22.000]  這個伯夫長對耶穌的評價就是
[00:21:22.000 --> 00:21:25.000]  耶穌是一個無可指責的人
[00:21:25.000 --> 00:21:29.000]  這個評價和羅馬官方的判斷
[00:21:29.000 --> 00:21:33.000]  有一個很大的落差
[00:21:33.000 --> 00:21:36.000]  對於一個羅馬人
[00:21:36.000 --> 00:21:38.000]  一個小小的伯夫長
[00:21:38.000 --> 00:21:41.000]  在羅馬的政權底下
[00:21:41.000 --> 00:21:45.000]  他能夠堅持做一個真誠的人
[00:21:45.000 --> 00:21:49.000]  去說出事實的真相
[00:21:49.000 --> 00:21:54.000]  耶穌是一個無可指責的人
[00:21:54.000 --> 00:21:56.000]  能夠說出這番說話
[00:21:56.000 --> 00:21:58.000]  需要一份無比的勇氣
[00:21:58.000 --> 00:22:03.000]  對於一個擇善而行的羅馬伯夫長
[00:22:03.000 --> 00:22:09.000]  是不是耶穌要求天父赦免這個對象呢?
[00:22:09.000 --> 00:22:11.000]  第四批人
[00:22:11.000 --> 00:22:13.000]  在第48節
[00:22:13.000 --> 00:22:16.000]  和35節
[00:22:16.000 --> 00:22:18.000]  聚集觀看者是眾人
[00:22:18.000 --> 00:22:23.000]  另外35節的百姓站在那裏觀看
[00:22:23.000 --> 00:22:24.000]  48節
[00:22:24.000 --> 00:22:27.000]  聚集觀看的眾人和35節的百姓
[00:22:27.000 --> 00:22:28.000]  是否同一批人呢?
[00:22:28.000 --> 00:22:30.000]  他們是甚麼人呢?
[00:22:30.000 --> 00:22:32.000]  經文沒有說
[00:22:32.000 --> 00:22:37.000]  是否有份要求釘死耶穌的猶太群眾呢?
[00:22:37.000 --> 00:22:40.000]  是否有份審判耶穌的祭司
[00:22:40.000 --> 00:22:44.000]  和聖殿的領袖呢?
[00:22:44.000 --> 00:22:49.000]  我猜應該不是這班人
[00:22:49.000 --> 00:22:51.000]  經文說
[00:22:51.000 --> 00:22:55.000]  這些人都隨著空回去了
[00:22:55.000 --> 00:22:57.000]  看到整個過程
[00:22:57.000 --> 00:23:00.000]  而有這些反應的
[00:23:00.000 --> 00:23:03.000]  應該是同情耶穌的人
[00:23:03.000 --> 00:23:06.000]  他們認為耶穌是無辜的
[00:23:06.000 --> 00:23:11.000]  但是卻如此被殘酷的對待
[00:23:11.000 --> 00:23:14.000]  只因他們無權無勢
[00:23:14.000 --> 00:23:16.000]  不可以做甚麼
[00:23:16.000 --> 00:23:21.000]  所以只能夠隨著空回去
[00:23:21.000 --> 00:23:23.000]  他們可能聽過耶穌的事跡
[00:23:23.000 --> 00:23:25.000]  亦可能認為他是一個先知
[00:23:25.000 --> 00:23:27.000]  或者是一個神人
[00:23:27.000 --> 00:23:29.000]  但他們對耶穌的反應
[00:23:29.000 --> 00:23:32.000]  是面對強權
[00:23:32.000 --> 00:23:35.000]  只能愛莫能助
[00:23:35.000 --> 00:23:37.000]  他們有良知
[00:23:37.000 --> 00:23:40.000]  但沒有能力作出回應
[00:23:40.000 --> 00:23:42.000]  或者正確地說
[00:23:42.000 --> 00:23:45.000]  他們不敢去回應
[00:23:45.000 --> 00:23:51.000]  因為他們是一班弱勢社群
[00:23:51.000 --> 00:23:54.000]  一班弱勢的社群
[00:23:54.000 --> 00:24:01.000]  是否耶穌要求天父赦免的對象呢?
