
[00:00:00.000 --> 00:00:01.540]  我們一起再祈禱吧
[00:01:59.500 --> 00:02:01.700]  一路歸榮耀與神
[00:02:01.700 --> 00:02:03.500]  眾人看見這事
[00:02:03.500 --> 00:02:04.800]  也讚美神
[00:02:04.800 --> 00:02:06.700]  這裡特別是提到
[00:02:06.700 --> 00:02:08.800]  將近耶利哥的時候
[00:02:08.800 --> 00:02:11.000]  如果在《平行經文》
[00:02:11.000 --> 00:02:12.600]  另外的福音書
[00:02:12.600 --> 00:02:13.500]  《馬太》
[00:02:13.500 --> 00:02:15.400]  在第十九章
[00:02:15.400 --> 00:02:17.100]  都有記載這一段
[00:02:17.100 --> 00:02:17.700]  不過
[00:02:17.700 --> 00:02:20.400]  那裡記載有兩個的乞子
[00:02:20.400 --> 00:02:23.000]  有可能就是其中一個乞子
[00:02:23.000 --> 00:02:25.100]  那個的描述
[00:02:25.600 --> 00:02:28.200]  他得到耶穌的醫治
[00:02:28.200 --> 00:02:31.700]  以至他能夠一路歸榮耀給神
[00:02:31.700 --> 00:02:33.800]  特別強調
[00:02:33.800 --> 00:02:36.100]  他們是進入耶利哥的時候
[00:02:36.100 --> 00:02:37.200]  那麼就
[00:02:37.200 --> 00:02:39.300]  在《馬太》
[00:02:39.300 --> 00:02:41.400]  我們上一個星期說過
[00:02:41.400 --> 00:02:43.700]  關於那個財富
[00:02:43.700 --> 00:02:47.100]  關於那個少年的官
[00:02:47.100 --> 00:02:50.100]  關於他來找耶穌
[00:02:50.100 --> 00:02:51.600]  而後來
[00:02:51.600 --> 00:02:53.300]  耶穌來到去
[00:02:53.300 --> 00:02:54.800]  邀請他
[00:02:55.100 --> 00:02:57.600]  進入那個跟隨的行列
[00:02:57.600 --> 00:02:59.300]  成為耶穌的門徒
[00:02:59.300 --> 00:03:01.000]  不過其中有一樣
[00:03:01.000 --> 00:03:02.800]  就是耶穌看出
[00:03:02.800 --> 00:03:05.200]  他是一個財主
[00:03:05.200 --> 00:03:07.200]  有錢的少年的官
[00:03:07.200 --> 00:03:09.800]  就希望來幫助他
[00:03:09.800 --> 00:03:12.400]  其實是很想凸顯他的有限
[00:03:12.400 --> 00:03:16.300]  他那個心靈的捆綁
[00:03:16.300 --> 00:03:19.100]  就是他以偶像
[00:03:19.100 --> 00:03:20.700]  就是貪婪
[00:03:20.700 --> 00:03:22.300]  作為他的神
[00:03:22.300 --> 00:03:24.900]  那麼他就再不能夠容納
[00:03:25.100 --> 00:03:26.500]  另外一位的主
[00:03:26.500 --> 00:03:27.900]  在他的生命裡面
[00:03:27.900 --> 00:03:29.400]  所以主耶穌說
[00:03:29.400 --> 00:03:31.100]  有錢財的人
[00:03:31.100 --> 00:03:33.000]  進入神的國是難的
[00:03:33.000 --> 00:03:34.600]  那個難就是
[00:03:34.600 --> 00:03:38.400]  因為心底已經有一個安全感了
[00:03:38.400 --> 00:03:41.900]  很難再有在耶穌以外
[00:03:41.900 --> 00:03:44.800]  那個倚靠了
[00:03:44.800 --> 00:03:45.900]  所以
[00:03:45.900 --> 00:03:48.100]  宗教變成一個點綴
[00:03:48.100 --> 00:03:49.300]  變成更加
[00:03:49.300 --> 00:03:50.700]  好像
[00:03:50.700 --> 00:03:52.600]  更加的來到去
[00:03:53.100 --> 00:03:55.100]  在他的面上燙金
[00:03:55.100 --> 00:03:56.100]  就是說
[00:03:56.100 --> 00:03:57.500]  其實有沒有宗教
[00:03:57.500 --> 00:03:59.100]  我都不是太在意的
[00:03:59.100 --> 00:04:01.100]  不過信了你的耶穌
[00:04:01.100 --> 00:04:02.000]  給你面子
[00:04:02.000 --> 00:04:03.000]  那我也無所謂
[00:04:03.000 --> 00:04:04.700]  反正有宗教的修為
[00:04:04.700 --> 00:04:06.400]  都是好事來的
[00:04:06.400 --> 00:04:07.900]  但是
[00:04:07.900 --> 00:04:10.400]  跟一個真的需要救恩的人
[00:04:10.400 --> 00:04:12.200]  是兩碼子的事來的
[00:04:12.200 --> 00:04:13.000]  所以
[00:04:13.000 --> 00:04:13.900]  很特別就是
[00:04:13.900 --> 00:04:14.900]  路加
[00:04:14.900 --> 00:04:17.300]  沒有記載葡萄園那個比喻
[00:04:17.300 --> 00:04:18.900]  但是就記載
[00:04:18.900 --> 00:04:21.700]  凸顯了有其中一個的核子
[00:04:21.700 --> 00:04:23.000]  開眼
[00:04:23.400 --> 00:04:25.900]  一種很急切的呼求
[00:04:25.900 --> 00:04:28.400]  門徒攔阻他
[00:04:28.400 --> 00:04:29.200]  但是
[00:04:29.200 --> 00:04:32.000]  他拼命找這個機會
[00:04:32.000 --> 00:04:32.800]  去
[00:04:32.800 --> 00:04:34.100]  要來到去
[00:04:34.100 --> 00:04:36.400]  其實見不到耶穌的
[00:04:36.400 --> 00:04:38.000]  他聽到耶穌
[00:04:38.000 --> 00:04:39.100]  經過而已
[00:04:39.100 --> 00:04:40.500]  那些人在談論
[00:04:40.500 --> 00:04:41.600]  耶穌經過
[00:04:41.600 --> 00:04:43.800]  那他大聲的呼求
[00:04:43.800 --> 00:04:45.200]  大衛的子孫
[00:04:45.200 --> 00:04:46.600]  你可憐我吧
[00:04:46.600 --> 00:04:48.500]  叫到一個地步就是
[00:04:48.500 --> 00:04:49.900]  耶穌聽到
[00:04:49.900 --> 00:04:51.500]  接著就來到去
[00:04:51.600 --> 00:04:52.600]  跟他講
[00:04:52.600 --> 00:04:53.300]  接著
[00:04:53.300 --> 00:04:54.100]  就是說
[00:04:54.100 --> 00:04:55.400]  你要這件事
[00:04:55.400 --> 00:04:56.100]  得
[00:04:56.100 --> 00:04:57.200]  你的信心
[00:04:57.200 --> 00:04:58.100]  救了你
[00:04:58.100 --> 00:05:00.400]  路加
[00:05:00.400 --> 00:05:02.400]  這一句話
[00:05:02.400 --> 00:05:04.400]  有時間大家回去查一查
[00:05:04.400 --> 00:05:05.700]  又是
[00:05:05.700 --> 00:05:07.300]  值得要研究的
[00:05:07.300 --> 00:05:10.300]  那個的十二年的
[00:05:10.300 --> 00:05:12.100]  血流婦人
[00:05:12.100 --> 00:05:14.500]  耶穌又是要他
[00:05:14.500 --> 00:05:17.700]  在大庭廣眾
[00:05:17.700 --> 00:05:20.100]  你不要再隱藏
[00:05:20.300 --> 00:05:22.300]  不要再隱藏自己
[00:05:22.300 --> 00:05:25.100]  剛剛那些背景
[00:05:25.100 --> 00:05:26.100]  如果大家熟悉
[00:05:26.100 --> 00:05:27.600]  在利美記
[00:05:27.600 --> 00:05:29.800]  如果你是患了血流
[00:05:29.800 --> 00:05:32.100]  又未止的
[00:05:32.100 --> 00:05:34.300]  那你是要
[00:05:34.300 --> 00:05:35.300]  遮住
[00:05:35.300 --> 00:05:36.900]  和要宣告
[00:05:36.900 --> 00:05:38.200]  我是一個不潔的人
[00:05:38.200 --> 00:05:39.800]  就是說你要隔離的
[00:05:39.800 --> 00:05:42.700]  你不可以混入那些人群
[00:05:42.700 --> 00:05:45.100]  所以那個經文的描述
[00:05:45.100 --> 00:05:46.600]  那個婦人
[00:05:46.600 --> 00:05:48.700]  以為有一個
[00:05:49.300 --> 00:05:50.600]  錯誤的理解
[00:05:50.600 --> 00:05:52.800]  都是善意的理解
[00:05:52.800 --> 00:05:54.800]  就是我只需要摸一下
[00:05:54.800 --> 00:05:57.000]  耶穌的衣裳的睡紙
[00:05:57.000 --> 00:05:58.900]  他就有能力出來
[00:05:58.900 --> 00:05:59.900]  治好我
[00:05:59.900 --> 00:06:02.600]  他真的帶著這個信心
[00:06:02.600 --> 00:06:05.000]  去摸耶穌的衣裳睡紙
[00:06:05.000 --> 00:06:07.200]  而且當時人群是
[00:06:07.200 --> 00:06:09.400]  擠用得很厲害
[00:06:09.400 --> 00:06:11.100]  還有耶穌當時
[00:06:11.100 --> 00:06:13.100]  是準備去艾魯
[00:06:13.100 --> 00:06:14.000]  那個的
[00:06:14.000 --> 00:06:16.100]  這個管會堂的一個人
[00:06:16.100 --> 00:06:17.100]  叫做艾魯
[00:06:17.100 --> 00:06:19.100]  他的女兒又是十二歲
[00:06:19.400 --> 00:06:21.000]  但是已經死了
[00:06:21.000 --> 00:06:22.400]  叫耶穌去
[00:06:22.400 --> 00:06:23.400]  醫治她
[00:06:23.400 --> 00:06:24.200]  按手
[00:06:24.200 --> 00:06:27.000]  所以他們是去的時候
[00:06:27.000 --> 00:06:28.900]  但是有很多人擁擠
[00:06:28.900 --> 00:06:31.700]  那個十二年的血流的婦人
[00:06:31.700 --> 00:06:33.300]  就混入人群
[00:06:33.300 --> 00:06:34.800]  就是說她那個迫切
[00:06:34.800 --> 00:06:36.300]  她都不理那麼多
[00:06:36.300 --> 00:06:38.800]  不理那些宗教的習俗
[00:06:38.800 --> 00:06:40.600]  猶太人的規矩
[00:06:40.600 --> 00:06:41.600]  她去
[00:06:41.600 --> 00:06:44.000]  所以她摸完之後其實可以走了
[00:06:44.000 --> 00:06:44.800]  不過
[00:06:44.800 --> 00:06:46.600]  耶穌就知道
[00:06:46.600 --> 00:06:49.000]  如果她這樣走
[00:06:49.500 --> 00:06:51.600]  她的信仰都捱不了多久
[00:06:51.600 --> 00:06:55.100]  當她下一次再有嚴重的
[00:06:55.100 --> 00:06:56.400]  犯法的時候
[00:06:56.400 --> 00:06:57.200]  糟了
[00:06:57.200 --> 00:06:59.600]  現在耶穌不在我摸誰呢
[00:06:59.600 --> 00:07:01.100]  我摸什麼睡紙呢
[00:07:01.100 --> 00:07:03.800]  是不是要去摸一些神聖的聖物
[00:07:03.800 --> 00:07:06.200]  耶穌的衣服
[00:07:06.200 --> 00:07:07.200]  果絲布
[00:07:07.200 --> 00:07:08.200]  我去摸他呢
[00:07:08.200 --> 00:07:10.200]  所以那個信仰
[00:07:10.200 --> 00:07:12.000]  變成一種迷信
[00:07:12.000 --> 00:07:15.300]  所以耶穌在那個時候就很奇怪
[00:07:15.300 --> 00:07:17.300]  就說誰摸我
[00:07:18.200 --> 00:07:19.800]  那些門徒又懂得回答
[00:07:19.800 --> 00:07:20.800]  耶穌說
[00:07:20.800 --> 00:07:22.500]  那麼多人擁擠你
[00:07:22.500 --> 00:07:23.400]  誰摸你
[00:07:23.400 --> 00:07:24.600]  當然有人撞到你
[00:07:24.600 --> 00:07:25.600]  很正常的
[00:07:25.600 --> 00:07:26.600]  你走花市
[00:07:26.600 --> 00:07:27.500]  是不是
[00:07:27.500 --> 00:07:28.700]  你去蘭桂坊
[00:07:28.700 --> 00:07:30.200]  年三十晚
[00:07:30.200 --> 00:07:32.700]  年宵
[00:07:32.700 --> 00:07:34.400]  就是十二月三十一日倒數
[00:07:34.400 --> 00:07:35.500]  當然多人
[00:07:35.500 --> 00:07:37.000]  當然會撞到的
[00:07:37.000 --> 00:07:38.100]  耶穌說不是
[00:07:38.100 --> 00:07:38.900]  有人摸我
[00:07:38.900 --> 00:07:41.800]  因為我有能力在我身上出來
[00:07:41.800 --> 00:07:43.400]  接著就
[00:07:43.400 --> 00:07:47.500]  就是那個婦人見不能夠隱藏
[00:07:48.000 --> 00:07:49.900]  就靠近耶穌的面前
[00:07:49.900 --> 00:07:53.400]  向耶穌坦承她的需要
[00:07:53.400 --> 00:07:54.200]  還有
[00:07:54.200 --> 00:07:56.200]  她為什麼會摸耶穌
[00:07:56.200 --> 00:07:57.700]  接著耶穌就說
[00:07:57.700 --> 00:07:59.200]  婦人
[00:07:59.200 --> 00:08:01.900]  平平安安的去吧
[00:08:01.900 --> 00:08:03.600]  你的信救了你
[00:08:03.600 --> 00:08:06.300]  所以耶穌是要帶回她看
[00:08:06.300 --> 00:08:07.700]  不是我的衣服
[00:08:07.700 --> 00:08:09.800]  是我的能力
[00:08:09.800 --> 00:08:11.900]  是你要相信的是我
[00:08:11.900 --> 00:08:12.700]  這一位的
[00:08:12.700 --> 00:08:13.500]  造物主
[00:08:13.500 --> 00:08:14.300]  尼塞亞
[00:08:14.300 --> 00:08:15.100]  所以
[00:08:15.100 --> 00:08:16.700]  這個的核子
[00:08:16.700 --> 00:08:17.700]  同樣
[00:08:18.000 --> 00:08:20.000]  都是得到這個的安慰
[00:08:20.000 --> 00:08:22.100]  你的信救了你
[00:08:22.100 --> 00:08:24.100]  所以今天我們信耶穌
[00:08:24.100 --> 00:08:25.500]  記住我們是信
[00:08:25.500 --> 00:08:26.900]  我們這一位耶穌
[00:08:26.900 --> 00:08:29.300]  為我們的罪釘十字架
[00:08:29.300 --> 00:08:32.000]  所以我們就得到生命的拯救
[00:08:32.000 --> 00:08:33.900]  出死入生
[00:08:33.900 --> 00:08:36.400]  我們就得到神的那個
[00:08:36.400 --> 00:08:37.600]  恩典
[00:08:37.600 --> 00:08:39.600]  我們成為神的兒女
[00:08:39.600 --> 00:08:42.100]  待會十七章的
[00:08:42.100 --> 00:08:44.200]  第六節
[00:08:44.200 --> 00:08:46.300]  創世記
[00:08:47.100 --> 00:08:49.100]  神就開始說那個福樂
[00:08:49.100 --> 00:08:51.300]  和阿爸男所納的藥
[00:08:51.300 --> 00:08:54.000]  很特別的地方就是
[00:08:54.000 --> 00:08:55.100]  突然之間
[00:08:55.100 --> 00:08:56.900]  上文說完那個
[00:08:56.900 --> 00:09:01.300]  不能夠進天國的那個原因的
[00:09:01.300 --> 00:09:02.600]  就是財主
[00:09:02.600 --> 00:09:05.000]  因為他裡面自己有錢財
[00:09:05.000 --> 00:09:06.400]  成為他的安全感
[00:09:06.400 --> 00:09:08.400]  他很難再放下
[00:09:08.400 --> 00:09:09.300]  但是
[00:09:09.300 --> 00:09:11.400]  耶穌說了一句話
[00:09:11.400 --> 00:09:12.300]  因為門徒問
[00:09:12.300 --> 00:09:14.100]  哇 那誰可以得救啊
[00:09:14.100 --> 00:09:15.600]  耶穌說
[00:09:15.600 --> 00:09:16.500]  在神
[00:09:17.500 --> 00:09:18.700]  凡事都能
[00:09:18.700 --> 00:09:19.900]  在人
[00:09:19.900 --> 00:09:21.000]  不能夠的
[00:09:21.000 --> 00:09:22.400]  但是在神
[00:09:22.400 --> 00:09:23.400]  凡事都能
[00:09:23.400 --> 00:09:25.900]  這個給我們有一個很大的
[00:09:25.900 --> 00:09:27.400]  心靈的超越
[00:09:27.400 --> 00:09:30.200]  可以超越我們自己的個性
[00:09:30.200 --> 00:09:32.600]  我們自己的一些劣根
[00:09:32.600 --> 00:09:35.300]  或者我們自己的一些創傷
[00:09:35.300 --> 00:09:37.300]  我們原生家庭
[00:09:37.300 --> 00:09:39.600]  都有很多很多的創傷的
[00:09:39.600 --> 00:09:40.900]  小時候
[00:09:40.900 --> 00:09:42.700]  兄弟姐妹那些
[00:09:42.700 --> 00:09:44.400]  有時候爭吵
[00:09:45.100 --> 00:09:47.900]  或者有時候爸爸媽媽重男輕女
[00:09:47.900 --> 00:09:49.400]  又或者
[00:09:49.400 --> 00:09:51.500]  有其他的因素
[00:09:51.500 --> 00:09:55.100]  我們總會有這些成長的陰影
[00:09:55.100 --> 00:09:56.000]  創傷
[00:09:56.000 --> 00:09:58.600]  我們都可以在主耶穌這些
[00:09:58.600 --> 00:10:00.700]  教義真理裡面
[00:10:00.700 --> 00:10:02.000]  英許裡面
[00:10:02.000 --> 00:10:04.900]  來得到那個心靈的醫治
[00:10:04.900 --> 00:10:06.600]  十九章
[00:10:06.600 --> 00:10:09.000]  只是路加有記載
[00:10:09.000 --> 00:10:11.700]  路加很有興趣對財主
[00:10:11.700 --> 00:10:13.000]  對財富
[00:10:13.700 --> 00:10:16.800]  對一些他們怎樣去面對耶穌
[00:10:16.800 --> 00:10:17.600]  的人
[00:10:17.600 --> 00:10:19.300]  尤其是一些在
[00:10:19.300 --> 00:10:21.400]  那個當時的社會
[00:10:21.400 --> 00:10:24.800]  是一個非常之特殊的階層的
[00:10:24.800 --> 00:10:26.200]  有些是
[00:10:26.200 --> 00:10:28.900]  比喻裡面是白手興家的
[00:10:28.900 --> 00:10:31.200]  沒有做壞事沒有做惡事的
[00:10:31.200 --> 00:10:33.200]  但是宗教離他們很遠
[00:10:33.200 --> 00:10:34.600]  心靈裡面
[00:10:34.600 --> 00:10:36.100]  已經有安全感了
[00:10:36.100 --> 00:10:38.100]  再不需要有另外一位神
[00:10:38.100 --> 00:10:40.300]  或者說獨一的真神
[00:10:40.300 --> 00:10:42.200]  成為他真正的安全感
[00:10:42.500 --> 00:10:44.100]  這樣的人又不能夠信主
[00:10:44.100 --> 00:10:45.000]  但是
[00:10:45.000 --> 00:10:46.600]  也有另外一個階層
[00:10:46.600 --> 00:10:48.100]  說到整個階層
[00:10:48.100 --> 00:10:50.700]  是當時湧現的一個社會現象
[00:10:50.700 --> 00:10:51.500]  就是
[00:10:51.500 --> 00:10:52.500]  這些的
[00:10:52.500 --> 00:10:54.000]  稅利
[00:10:54.000 --> 00:10:56.100]  稅利因為是羅馬帝國
[00:10:56.100 --> 00:10:57.500]  聘請的
[00:10:57.500 --> 00:10:59.700]  來去專責
[00:10:59.700 --> 00:11:02.500]  收回猶太人自己的稅
[00:11:02.500 --> 00:11:04.400]  你就很容易
[00:11:04.400 --> 00:11:05.900]  因為是自己人
[00:11:05.900 --> 00:11:07.000]  你就很明白
[00:11:07.000 --> 00:11:09.300]  不需要再有一些翻譯
[00:11:09.300 --> 00:11:11.700]  不需要再有一些文化差異
[00:11:12.000 --> 00:11:12.500]  所以
[00:11:12.500 --> 00:11:14.200]  很多這些稅利
[00:11:14.200 --> 00:11:15.900]  都是猶太人做的
[00:11:15.900 --> 00:11:18.700]  馬太固然自己就是稅利
[00:11:18.700 --> 00:11:21.100]  坐在稅關上面蒙照的
[00:11:21.100 --> 00:11:22.200]  但是
[00:11:22.200 --> 00:11:23.300]  稅利
[00:11:23.300 --> 00:11:25.300]  其中一個他們能夠
[00:11:25.300 --> 00:11:26.500]  做到稅利
[00:11:26.500 --> 00:11:27.400]  是要
[00:11:27.400 --> 00:11:29.600]  買這些位置的
[00:11:29.600 --> 00:11:30.500]  所以
[00:11:30.500 --> 00:11:31.800]  這些是一些很
[00:11:31.800 --> 00:11:34.500]  肥缺來的
[00:11:34.500 --> 00:11:35.300]  所以
[00:11:35.300 --> 00:11:37.300]  買了這些位置之後
[00:11:37.300 --> 00:11:38.700]  很自然就要在
[00:11:38.700 --> 00:11:40.000]  民間
[00:11:40.700 --> 00:11:42.500]  收購了政府
[00:11:42.500 --> 00:11:44.800]  就是羅馬政府要求的那個
[00:11:44.800 --> 00:11:47.100]  特定的稅收之後
[00:11:47.100 --> 00:11:49.000]  他們就要自己
[00:11:49.000 --> 00:11:50.800]  再在民間
[00:11:50.800 --> 00:11:52.300]  壓制
[00:11:52.300 --> 00:11:55.100]  用不同的考量名目
[00:11:55.100 --> 00:11:57.500]  這樣來收取一些
[00:11:57.500 --> 00:11:59.700]  羅馬人沒有規定的稅
[00:11:59.700 --> 00:12:00.600]  所以
[00:12:00.600 --> 00:12:01.900]  對猶太人來說
[00:12:01.900 --> 00:12:05.400]  既是他們投誠於羅馬的政權
[00:12:05.400 --> 00:12:07.400]  更加就是
[00:12:07.400 --> 00:12:09.500]  用這個身份
[00:12:09.500 --> 00:12:10.300]  去
[00:12:10.500 --> 00:12:11.900]  訛詐欺騙
[00:12:11.900 --> 00:12:15.100]  和壓迫自己的本國的同胞
[00:12:15.100 --> 00:12:15.800]  所以
[00:12:15.800 --> 00:12:17.900]  稅利是和罪人
[00:12:17.900 --> 00:12:18.900]  槍技
[00:12:18.900 --> 00:12:20.700]  是成為一個行列的
[00:12:20.700 --> 00:12:21.900]  也是
[00:12:21.900 --> 00:12:23.000]  在當時代
[00:12:23.000 --> 00:12:26.500]  一般人都不會和稅利做朋友的
[00:12:26.500 --> 00:12:27.800]  所以
[00:12:27.800 --> 00:12:29.300]  耶穌基督
[00:12:29.300 --> 00:12:31.800]  他是稅利和罪人的朋友
[00:12:31.800 --> 00:12:33.400]  這個是一個很
[00:12:33.400 --> 00:12:35.600]  貶義的一個稱呼來的
[00:12:35.600 --> 00:12:36.300]  就是說
[00:12:36.300 --> 00:12:37.600]  在某一些人
[00:12:37.600 --> 00:12:38.500]  眼中
[00:12:38.500 --> 00:12:39.400]  耶穌
[00:12:39.400 --> 00:12:40.000]  是
[00:12:40.200 --> 00:12:41.400]  和這些人一起
[00:12:41.400 --> 00:12:43.900]  只不過是可能貪他們的錢
[00:12:43.900 --> 00:12:46.000]  有什麼的好處
[00:12:46.000 --> 00:12:48.400]  或者時時都去飲食
[00:12:48.400 --> 00:12:50.800]  這樣來錯怪了耶穌
[00:12:50.800 --> 00:12:54.000]  所以十九章這裡又有一點代表性
[00:12:54.000 --> 00:12:55.700]  是路加特別記載
[00:12:55.700 --> 00:12:57.900]  四卷呼音書只有這裡記載
[00:12:57.900 --> 00:12:59.400]  就在耶利哥
[00:12:59.400 --> 00:13:00.500]  這個地方
[00:13:00.500 --> 00:13:01.800]  有一個稅利獎
[00:13:01.800 --> 00:13:04.500]  第十九章的一到第十節
[00:13:04.500 --> 00:13:06.500]  耶穌進了耶利哥
[00:13:06.500 --> 00:13:08.800]  正經過的時候
[00:13:09.100 --> 00:13:11.000]  有一個人名叫撒該
[00:13:11.000 --> 00:13:12.300]  作稅利獎
[00:13:12.300 --> 00:13:13.600]  是個財主
[00:13:13.600 --> 00:13:15.400]  他要看看耶穌
[00:13:15.400 --> 00:13:16.800]  是怎樣的人
[00:13:16.800 --> 00:13:18.400]  只因為人多
[00:13:18.400 --> 00:13:20.100]  他的身量又矮
[00:13:20.100 --> 00:13:21.700]  所以不得看見
[00:13:21.700 --> 00:13:23.500]  就跑到前頭
[00:13:23.500 --> 00:13:25.200]  爬上桑樹
[00:13:25.200 --> 00:13:26.800]  要看耶穌
[00:13:26.800 --> 00:13:29.500]  因為耶穌必從那裡經過
[00:13:29.500 --> 00:13:31.200]  耶穌到了那裡
[00:13:31.200 --> 00:13:32.600]  抬頭一看
[00:13:32.600 --> 00:13:33.600]  對他說
[00:13:33.600 --> 00:13:34.600]  撒該
[00:13:34.600 --> 00:13:35.500]  快下來
[00:13:35.500 --> 00:13:36.400]  今天
[00:13:36.400 --> 00:13:38.300]  我必住在你家裡
[00:13:38.600 --> 00:13:40.000]  他就急忙下來
[00:13:40.000 --> 00:13:42.500]  歡歡喜喜的接待耶穌
[00:13:42.500 --> 00:13:43.600]  就是說
[00:13:43.600 --> 00:13:45.500]  接耶穌到他家裡
[00:13:45.500 --> 00:13:47.300]  也可以這麼說
[00:13:47.300 --> 00:13:48.400]  就是那個坐席
[00:13:48.400 --> 00:13:49.600]  請客
[00:13:49.600 --> 00:13:50.700]  那麼
[00:13:50.700 --> 00:13:51.700]  稅利
[00:13:51.700 --> 00:13:52.800]  都不會
[00:13:52.800 --> 00:13:54.800]  陌生的就是
[00:13:54.800 --> 00:13:56.300]  很多時候他們會
[00:13:56.300 --> 00:13:58.700]  邀請自己的同行
[00:13:58.700 --> 00:14:01.800]  自己一些認識的朋友
[00:14:01.800 --> 00:14:03.700]  來去坐席
[00:14:03.700 --> 00:14:06.200]  馬太信主之後也是這樣的
[00:14:06.600 --> 00:14:09.400]  這個是馬太福音第四章有記載的
[00:14:09.400 --> 00:14:11.700]  接著就是說
[00:14:11.700 --> 00:14:13.100]  第七節
[00:14:13.100 --> 00:14:15.800]  眾人看見都斯夏爾淪說
[00:14:15.800 --> 00:14:18.800]  他警到罪人家裡去住宿
[00:14:18.800 --> 00:14:21.200]  已經是將財主
[00:14:21.200 --> 00:14:22.600]  稅利
[00:14:22.600 --> 00:14:23.600]  罪人
[00:14:23.600 --> 00:14:24.600]  已經是
[00:14:24.600 --> 00:14:26.300]  同義詞的了
[00:14:26.300 --> 00:14:27.400]  掛了勾的
[00:14:27.400 --> 00:14:28.300]  所以
[00:14:28.300 --> 00:14:29.600]  稅利長
[00:14:29.600 --> 00:14:31.600]  他有財
[00:14:31.600 --> 00:14:32.500]  有勢力
[00:14:32.500 --> 00:14:33.300]  但是
[00:14:33.300 --> 00:14:36.300]  絕對不會有真正的朋友和友誼
[00:14:36.600 --> 00:14:37.100]  是的
[00:14:37.100 --> 00:14:37.700]  那麼
[00:14:37.700 --> 00:14:39.600]  一直等待機會
[00:14:39.600 --> 00:14:41.700]  一直可能對著那些錢
[00:14:41.700 --> 00:14:44.200]  他內心沒有那份的平安
