
[00:00:00.000 --> 00:00:03.720]  一起來去禱告 真是天賦
[00:05:46.140 --> 00:05:49.900]  是當時無論得時不得時
[00:05:49.900 --> 00:05:53.940]  都是需要來到去行常的聚集
[00:05:53.940 --> 00:05:57.420]  偶然間司徒函主告訴我們
[00:05:57.420 --> 00:06:02.140]  在耶路撒冷的時候就是天天的聚集的
[00:06:02.140 --> 00:06:05.180]  天天的來到去準備
[00:06:05.180 --> 00:06:07.780]  好像神的感動
[00:06:07.780 --> 00:06:10.460]  或者神的差遣未到
[00:06:10.460 --> 00:06:13.820]  後來就用的壩令到他們要分散
[00:06:13.820 --> 00:06:15.260]  必須要走
[00:06:15.260 --> 00:06:17.660]  就一直去到第八章講的
[00:06:17.660 --> 00:06:22.140]  就是去到撒冷亞、龜撒尼亞等等
[00:06:22.140 --> 00:06:25.900]  然後去到土耳其的安提摩等等
[00:06:25.900 --> 00:06:30.020]  然後再由司徒保羅和巴拿巴
[00:06:30.020 --> 00:06:33.300]  正式有聖靈的差遣
[00:06:33.300 --> 00:06:37.540]  就開始一個宣教的一二三次的旅程
[00:06:37.540 --> 00:06:40.420]  這樣來到去有系統的
[00:06:40.420 --> 00:06:44.660]  由教會差派的去宣教
[00:06:44.660 --> 00:06:47.380]  這裡就是聖經告訴我們
[00:06:47.380 --> 00:06:50.460]  意味著當時的教會
[00:06:50.460 --> 00:06:52.460]  剛剛成立的教會
[00:06:52.460 --> 00:06:56.140]  還不是一個很大的、很嚴峻的
[00:06:56.140 --> 00:06:59.420]  很公開的一個壁壩的時期
[00:06:59.420 --> 00:07:03.940]  所以教會就開始在不同的地方
[00:07:03.940 --> 00:07:06.380]  來設立聚會點
[00:07:06.380 --> 00:07:08.420]  早些你信了主
[00:07:08.420 --> 00:07:10.420]  你就會去那個地方
[00:07:10.420 --> 00:07:11.940]  所以在羅馬
[00:07:11.940 --> 00:07:13.540]  等一下我們不是等一下
[00:07:13.540 --> 00:07:14.380]  是下一次
[00:07:14.380 --> 00:07:17.180]  我們就會看到第十三章打後
[00:07:17.180 --> 00:07:20.940]  就有猶太人和外邦的希臘人
[00:07:20.940 --> 00:07:24.660]  或者其他種族的外邦人
[00:07:24.660 --> 00:07:28.340]  都是在羅馬的教會一起聚會
[00:07:28.340 --> 00:07:31.380]  那就是另外一種倫理文化
[00:07:31.380 --> 00:07:33.620]  彼此怎樣來到去
[00:07:33.620 --> 00:07:36.340]  又守著自己的傳統
[00:07:36.340 --> 00:07:39.180]  但是又要尊重別人的傳統
[00:07:39.180 --> 00:07:41.620]  但是又在這兩個傳統底下
[00:07:41.620 --> 00:07:44.420]  不要抵觸、不要論斷
[00:07:44.420 --> 00:07:46.860]  不要去爭拗
[00:07:46.860 --> 00:07:50.580]  反而不要讓真理說沒所謂
[00:07:50.580 --> 00:07:52.380]  你喜歡怎樣做就怎樣做
[00:07:52.380 --> 00:07:53.700]  就不是這樣的
[00:07:53.700 --> 00:07:57.820]  所以這些真是有一個很大的
[00:07:57.820 --> 00:07:59.620]  保羅的教導我們
[00:07:59.620 --> 00:08:04.460]  所以我們來到這個群體的教導
[00:08:04.460 --> 00:08:08.700]  所以第九節一直到第二十一節的
[00:08:08.700 --> 00:08:10.380]  第三個段落
[00:08:10.380 --> 00:08:13.820]  就是告訴我們每一個基督徒
[00:08:13.820 --> 00:08:16.620]  在一個群體的生活裏面
[00:08:16.620 --> 00:08:21.700]  個人應該怎樣來到對自己的生命
[00:08:21.700 --> 00:08:24.980]  有一個認知的過程
[00:08:24.980 --> 00:08:30.540]  就是怎樣和其他人、和外人來到相處、交往
[00:08:30.540 --> 00:08:33.340]  這個就是第三個段落
[00:08:33.340 --> 00:08:35.140]  想要探討的
[00:08:35.140 --> 00:08:37.660]  我們一路進入PARAPAN裏面
[00:08:37.660 --> 00:08:39.540]  跟大家來到去看看
[00:08:39.540 --> 00:08:43.140]  很快的轉折點
[00:08:43.140 --> 00:08:46.460]  說了群體的恩賜彼此
[00:08:46.460 --> 00:08:49.860]  服侍彼此來到去學習的時間
[00:08:49.860 --> 00:08:55.060]  接著很快就繼續說到關於
[00:08:55.060 --> 00:09:00.060]  個人的生命的操守
[00:09:00.060 --> 00:09:03.620]  那個態度、那個內心
[00:09:03.620 --> 00:09:07.180]  好像保羅已經意味著
[00:09:07.180 --> 00:09:11.700]  基督徒是擁有一個新生命
[00:09:11.700 --> 00:09:17.220]  而這個新生命是有一個很大的神的愛
[00:09:17.220 --> 00:09:20.580]  這樣來到去在我們的內心
[00:09:20.580 --> 00:09:22.620]  所以說完第八節
[00:09:22.620 --> 00:09:27.380]  那個恩賜彼此的協調去用的時間
[00:09:27.380 --> 00:09:29.700]  我們看第八節
[00:09:29.700 --> 00:09:32.140]  或者作勸化的
[00:09:32.140 --> 00:09:34.420]  當專一的勸化
[00:09:34.420 --> 00:09:37.620]  就是去做一些的取消
[00:09:37.620 --> 00:09:39.900]  去幫助一些有困難的人
[00:09:39.900 --> 00:09:44.820]  接著施捨、周濟、幫人
[00:09:44.820 --> 00:09:46.260]  可能是金錢的
[00:09:46.260 --> 00:09:49.220]  可能是一些時間的付出的
[00:09:49.220 --> 00:09:51.580]  或者是一些生命的付出的
[00:09:51.580 --> 00:09:53.700]  當然說到就是
[00:09:53.700 --> 00:09:58.700]  似乎金錢上會比較明顯些、比較多些
[00:09:58.700 --> 00:10:00.180]  就當誠實
[00:10:00.180 --> 00:10:03.260]  就是說要做在光明當中
[00:10:03.260 --> 00:10:04.900]  不要沽名釣譽
[00:10:04.900 --> 00:10:06.500]  不要假道學
[00:10:06.500 --> 00:10:11.300]  不要只是為了一個好像打卡
[00:10:11.300 --> 00:10:13.340]  是一種的炫耀
[00:10:13.340 --> 00:10:18.300]  或者是來去博取所謂的呃Like
[00:10:18.300 --> 00:10:20.540]  古代人不知道什麼叫呃Like
[00:10:20.540 --> 00:10:25.540]  不要只是博取別人覺得你是很有熱心的
[00:10:25.540 --> 00:10:28.180]  就是說要很誠實地
[00:10:28.180 --> 00:10:32.140]  很低調地來默默地去做
[00:10:32.140 --> 00:10:33.700]  不需要打鑼打鼓
[00:10:33.700 --> 00:10:35.380]  這樣叫誠實
[00:10:35.380 --> 00:10:39.060]  接著治理事情就要殷勤
[00:10:39.060 --> 00:10:41.540]  就是說任勞任怨
[00:10:41.540 --> 00:10:43.900]  以及要動聲
[00:10:43.900 --> 00:10:45.820]  要做一些事情
[00:10:45.820 --> 00:10:47.980]  一定有紛爭的
[00:10:47.980 --> 00:10:51.260]  比如耶路撒冷也曾經有過
[00:10:51.260 --> 00:10:54.660]  希臘的婦人和希伯來的婦人
[00:10:54.660 --> 00:10:56.500]  因為言語的因素
[00:10:56.500 --> 00:10:58.220]  言語還是其次
[00:10:58.220 --> 00:11:01.620]  而可能會覺得有口齒薄彼
[00:11:01.620 --> 00:11:03.820]  當一些治理的時候
[00:11:03.820 --> 00:11:06.060]  總是會有人覺得
[00:11:06.060 --> 00:11:08.620]  是有一些快慢
[00:11:08.620 --> 00:11:10.540]  或者多少
[00:11:10.540 --> 00:11:13.700]  或者用廣東話的大細超
[00:11:13.700 --> 00:11:15.300]  就會很容易
[00:11:15.300 --> 00:11:19.020]  很快就受眾就會有怨言
[00:11:19.020 --> 00:11:25.300]  所以當治理的人必須要有一個付出之後
[00:11:25.300 --> 00:11:27.140]  還要有一種的殷勤
[00:11:27.140 --> 00:11:31.540]  就可以讓那些事情盡量持平
[00:11:31.540 --> 00:11:32.620]  客觀
[00:11:32.620 --> 00:11:34.620]  以及均勻
[00:11:34.620 --> 00:11:38.140]  不要讓人有一種誤解
[00:11:38.140 --> 00:11:41.180]  接著憐憫的要甘心
[00:11:41.180 --> 00:11:42.860]  甘心樂意這樣做
[00:11:42.860 --> 00:11:46.140]  也某程度上真的反映了那個心態
[00:11:46.140 --> 00:11:48.660]  因為被憐憫的
[00:11:48.660 --> 00:11:52.060]  可能又會有很多的反效果
[00:11:52.060 --> 00:11:56.100]  所以當帶著一個甘心樂意去做
[00:11:56.100 --> 00:11:57.540]  做的目的
[00:11:57.540 --> 00:12:00.540]  都已經有了那個心理準備
[00:12:00.540 --> 00:12:04.980]  就不會這麼快因為可能少許的誤會
[00:12:04.980 --> 00:12:07.540]  就會自己都受傷
[00:12:07.540 --> 00:12:09.060]  而自己都退卻
[00:12:09.060 --> 00:12:10.820]  那就不是這麼好了
[00:12:10.820 --> 00:12:12.140]  所以第二之間
[00:12:12.140 --> 00:12:14.420]  說到這個群體之間
[00:12:14.420 --> 00:12:16.740]  彼此的相交之後
[00:12:16.740 --> 00:12:19.500]  好像一直都在說教會
[00:12:19.500 --> 00:12:22.140]  地方教會的setting
[00:12:22.140 --> 00:12:25.820]  那個內圍的一班信徒
[00:12:25.820 --> 00:12:29.380]  似乎只是很想告訴我們
[00:12:29.380 --> 00:12:32.060]  只需要在教會工作就可以了
[00:12:32.060 --> 00:12:35.420]  在教會不需要在教會外面
[00:12:35.420 --> 00:12:38.060]  但是第9到第21節
[00:12:38.060 --> 00:12:40.340]  就正正告訴我們
[00:12:40.340 --> 00:12:42.060]  有外人的
[00:12:42.060 --> 00:12:45.460]  而且是有些反對福音的外人的
[00:12:45.460 --> 00:12:49.300]  而且教會是要面向外人的
[00:12:49.300 --> 00:12:52.380]  就讓我們看到原來教會
[00:12:52.380 --> 00:12:55.180]  從保羅的世界神學
[00:12:55.180 --> 00:12:57.820]  已經是無牆教會
[00:12:57.820 --> 00:13:01.740]  已經是不要自己去規範了
[00:13:01.740 --> 00:13:04.540]  一個自己的尼巴
[00:13:04.540 --> 00:13:07.420]  就沒有了其他的淪陷
[00:13:07.420 --> 00:13:10.780]  外面的不信的人
[00:13:10.780 --> 00:13:14.300]  他們的救恩的情況
[00:13:14.300 --> 00:13:15.740]  怎麼辦呢?
[00:13:15.740 --> 00:13:17.820]  所以很寶貴
[00:13:17.820 --> 00:13:19.180]  雖然是短短
[00:13:19.180 --> 00:13:21.620]  很多好像很格言式的
[00:13:21.620 --> 00:13:23.300]  很短的精句
[00:13:23.300 --> 00:13:27.140]  每一句其實當我們要真的去實踐
[00:13:27.140 --> 00:13:28.980]  從來都不容易的
[00:13:28.980 --> 00:13:31.860]  所以這些倫理的教導
[00:13:31.860 --> 00:13:36.500]  一定是在一個很重要的基礎
[00:13:36.500 --> 00:13:42.580]  就是必須清楚自己是蒙了救恩
[00:13:42.580 --> 00:13:44.340]  恩順清義
[00:13:44.340 --> 00:13:47.820]  是在神的憐憫下
[00:13:47.820 --> 00:13:51.500]  我們是一個很虧欠神恩典的人
[00:13:51.500 --> 00:13:58.300]  所以我們必須不斷去更新自己的心靈
[00:13:58.300 --> 00:14:00.060]  我們是一個活祭
[00:14:00.060 --> 00:14:01.940]  我們在神面前
[00:14:01.940 --> 00:14:03.700]  我們是呈獻給神
[00:14:03.700 --> 00:14:08.580]  呈獻給神就是要用在教會上彼此的服事
[00:14:08.580 --> 00:14:10.580]  教會成為一個平台
[00:14:10.580 --> 00:14:14.260]  去祝福我們信主的弟兄姊妹
[00:14:14.260 --> 00:14:18.620]  另外當我們自己有一定的準備
[00:14:18.620 --> 00:14:23.460]  我們就要祝福外面世界拒絕
[00:14:23.460 --> 00:14:26.860]  未明白、未認識福音的人
[00:14:26.860 --> 00:14:32.380]  所以這個就是保羅在第十二章的
[00:14:32.380 --> 00:14:38.780]  活祭的生命裡面
[00:14:38.780 --> 00:14:41.860]  帶給我們有一個這樣的世界觀
[00:14:41.860 --> 00:14:43.780]  新的世界觀
[00:14:43.780 --> 00:14:48.900]  新的我們基督徒的新生命
[00:14:48.900 --> 00:14:53.340]  所以很快就說愛一定是從神而來
[00:14:53.340 --> 00:14:59.580]  所以基督徒就能夠用真誠去愛不可愛的人
[00:14:59.580 --> 00:15:05.700]  所以我們不能夠控制虛假的心靈
[00:15:05.700 --> 00:15:10.100]  我們不能夠去改變其他人
[00:15:10.100 --> 00:15:18.260]  他們用一些虛偽、用一些有機心的交往
[00:15:18.260 --> 00:15:21.860]  來欺騙我們基督徒的愛心
[00:15:21.860 --> 00:15:26.940]  所以當我們去處理這些倫理經文的時候
[00:15:26.940 --> 00:15:31.740]  我們就要知道保羅很想讓弟兄姊妹基督徒
[00:15:31.740 --> 00:15:36.940]  羅馬的教會要有一個這樣的重要的前設
[00:15:36.940 --> 00:15:41.540]  不斷說的就是我們自己不能夠有虛假
[00:15:41.540 --> 00:15:46.540]  我們要厭惡一些惡事、神不喜悅的事
[00:15:46.540 --> 00:15:50.620]  然後善、善就是美善
[00:15:50.620 --> 00:15:53.500]  goodness、好的事
[00:15:53.500 --> 00:15:58.340]  我們就要持守、愛主裡面的弟兄姊妹
[00:15:58.340 --> 00:16:01.260]  就是說可能跟你不同性格
[00:16:01.260 --> 00:16:03.260]  可能現在所謂的愛人
[00:16:03.260 --> 00:16:06.380]  現在有所謂的外向的依人等等
[00:16:06.380 --> 00:16:12.540]  都是心理學上給我們人有不同的性格、品格
[00:16:12.540 --> 00:16:15.500]  有不同的做事的方法
[00:16:15.500 --> 00:16:19.060]  都是不斷告訴我們
[00:16:19.060 --> 00:16:22.100]  原來真的需要有不同的藝術
[00:16:22.100 --> 00:16:24.420]  需要對人有不同的認識
[00:16:24.420 --> 00:16:26.500]  這樣我們就不會撞板
[00:16:26.500 --> 00:16:29.140]  但是這個告訴我們
[00:16:29.140 --> 00:16:32.700]  當我們要去實踐這個愛的時候
[00:16:32.700 --> 00:16:38.580]  自己是真心實意很想去關心、去愛其他人
[00:16:38.580 --> 00:16:41.060]  但是記得是很容易受傷的
[00:16:41.060 --> 00:16:45.860]  所以我們自己首先有一個不虛假的愛心
[00:16:45.860 --> 00:16:48.860]  但是當我們去愛其他人的時候
[00:16:48.860 --> 00:16:52.580]  我們就要有一種彼此的相親、相愛
[00:16:52.580 --> 00:16:56.340]  就是說仍然待人以禮
[00:16:56.340 --> 00:16:59.260]  給人有空間
[00:16:59.260 --> 00:17:00.860]  這些真的很重要的
[00:17:00.860 --> 00:17:06.380]  我成長都是在一個很沒有愛心的家庭
[00:17:06.380 --> 00:17:09.220]  大家一直聽我說過
[00:17:09.220 --> 00:17:11.700]  13個兄弟姐妹
[00:17:11.700 --> 00:17:15.300]  出生的時候我已經是排第九
[00:17:15.300 --> 00:17:18.180]  我還有4個弟弟妹妹
[00:17:18.180 --> 00:17:21.060]  16個減4個
[00:17:21.060 --> 00:17:23.460]  我家裡一出生我就12個
[00:17:23.460 --> 00:17:25.260]  你可以想象得到
[00:17:25.260 --> 00:17:28.060]  接著我陸續看到我的弟弟妹妹出生
[00:17:28.060 --> 00:17:30.780]  16個人在一個木屋區
[00:17:30.780 --> 00:17:34.940]  其實是完全沒有什麼所謂愛心的感覺的
[00:17:34.940 --> 00:17:38.580]  成長是很冷漠的
[00:17:38.580 --> 00:17:40.860]  還要是一個木屋區
[00:17:40.860 --> 00:17:46.420]  很多犯罪、販毒、黑社會等等
[00:17:46.420 --> 00:17:47.980]  又窮
[00:17:47.980 --> 00:17:49.940]  社會又窮
[00:17:49.940 --> 00:17:51.540]  家裡就更加窮
[00:17:51.540 --> 00:17:53.380]  你可以想象得到
[00:17:53.380 --> 00:17:56.860]  從小在小學都是這樣掙扎
[00:17:56.860 --> 00:18:00.300]  中學也是在一個班班的學校
[00:18:00.300 --> 00:18:03.140]  就是你不兇就會被人欺負
[00:18:03.140 --> 00:18:05.420]  就是說整個環境
[00:18:05.420 --> 00:18:07.740]  是令我很壓門的人
[00:18:07.740 --> 00:18:12.540]  是完全不懂得去憐憫、關心
[00:18:12.540 --> 00:18:16.580]  對人有一種了解、同理心
[00:18:16.580 --> 00:18:18.980]  沒有的 完全沒有的
[00:18:18.980 --> 00:18:22.340]  家裡只會鬥快搶吃飯的
[00:18:22.340 --> 00:18:25.980]  嫌宋是鬥快的
[00:18:25.980 --> 00:18:29.100]  最喜歡小朋友就是最喜歡打風
[00:18:29.100 --> 00:18:32.500]  因為那些問題與我無關
[00:18:32.500 --> 00:18:34.500]  但是開飯與我無關
[00:18:34.500 --> 00:18:35.580]  就是開罐頭
[00:18:35.580 --> 00:18:38.100]  最喜歡開午餐肉
[00:18:38.100 --> 00:18:41.020]  鬥快還沒裝半碗飯
[00:18:41.020 --> 00:18:42.660]  馬上就夾了兩塊
[00:18:42.660 --> 00:18:44.900]  夾多一塊都會被人罵的
[00:18:44.900 --> 00:18:47.020]  但是在你家裡就沒有了
[00:18:47.020 --> 00:18:48.580]  你就可以想象得到
[00:18:48.580 --> 00:18:52.260]  這個就是在這樣的家庭長大
[00:18:52.260 --> 00:18:55.500]  但是保留給我們的教導
[00:18:55.500 --> 00:18:57.940]  真的是非常寶貴
[00:18:57.940 --> 00:19:00.900]  要我們真是這一種的愛
[00:19:00.900 --> 00:19:03.900]  是有同理心的愛
[00:19:03.900 --> 00:19:07.020]  不是說你強迫別人做任何事情叫做愛
[00:19:07.020 --> 00:19:09.660]  而是你要令到對方舒服
[00:19:09.660 --> 00:19:11.940]  要令到對方不會受傷
[00:19:11.940 --> 00:19:14.020]  要令到對方感覺到
[00:19:14.020 --> 00:19:16.220]  這是一種很有禮貌
[00:19:16.220 --> 00:19:19.540]  很有愛心的一個彼此的付出
[00:19:19.540 --> 00:19:22.020]  是彼此 是雙方的
[00:19:22.020 --> 00:19:24.980]  所以單是一句話
[00:19:24.980 --> 00:19:27.500]  已經是讓我們可以感受到
[00:19:27.500 --> 00:19:30.460]  這一種這樣的相親相愛
[00:19:30.460 --> 00:19:31.980]  你可以想象得到
[00:19:31.980 --> 00:19:33.620]  別人走過叫聲你
[00:19:33.620 --> 00:19:35.660]  如果你不喜歡他的
[00:19:35.660 --> 00:19:37.100]  理他也不理
[00:19:37.100 --> 00:19:39.100]  這樣叫做弟兄姊妹
[00:19:39.100 --> 00:19:40.980]  你嚇死人了
[00:19:40.980 --> 00:19:42.300]  在教堂裡面
[00:19:42.300 --> 00:19:45.180]  大家已經是神的兒女了
[00:19:45.180 --> 00:19:49.060]  你不是說有些人現在是迫不及待教他的回教徒
[00:19:49.060 --> 00:19:50.740]  或者是一些人
[00:19:50.740 --> 00:19:51.700]  不是的
[00:19:51.700 --> 00:19:54.740]  大家是洗禮的弟兄姊妹
[00:19:54.740 --> 00:19:57.460]  還要大家一起走去擺餅
[00:19:57.460 --> 00:19:59.460]  你可以想象得到
[00:19:59.460 --> 00:20:00.860]  你可以想一下
[00:20:00.860 --> 00:20:03.300]  你想一下神怎麼看我們
[00:20:03.300 --> 00:20:04.980]  在聖餐聚會
[00:20:04.980 --> 00:20:06.860]  在感受這麼遠
[00:20:06.860 --> 00:20:09.060]  走到外面拿聖餐
[00:20:09.060 --> 00:20:11.500]  你看到某個弟兄某個姊妹
[00:20:11.500 --> 00:20:15.700]  然後立刻勾起你那個仇恨的心
[00:20:15.700 --> 00:20:17.060]  不喜歡他的心
[00:20:17.060 --> 00:20:18.660]  立刻板著臉
[00:20:18.660 --> 00:20:20.140]  看都不看他
[00:20:20.140 --> 00:20:22.940]  然後一直走過去拿聖餐
[00:20:22.940 --> 00:20:25.460]  然後很開心地吃聖餐
[00:20:25.460 --> 00:20:29.380]  神怎麼看我們這樣的虛假呢?
[00:20:29.380 --> 00:20:31.740]  這樣的舉動呢?
[00:20:31.740 --> 00:20:37.340]  這樣的不願意饒恕的舉措呢?
[00:20:37.340 --> 00:20:38.700]  如果做物主
[00:20:38.700 --> 00:20:40.700]  猜顯他的愛子
[00:20:40.700 --> 00:20:43.820]  這樣無條件的釘十字架
[00:20:43.820 --> 00:20:46.260]  而我們對一個人
[00:20:46.260 --> 00:20:48.180]  還要是我們的弟兄姊妹
[00:20:48.180 --> 00:20:49.180]  一個人
[00:20:49.180 --> 00:20:51.500]  我們視他為我們的
[00:20:51.500 --> 00:20:52.900]  好像眼中釘
[00:20:52.900 --> 00:20:55.140]  最好他不要出現在我面前
[00:20:55.140 --> 00:21:00.140]  這樣的就不是這段聖經的教導
[00:21:00.140 --> 00:21:04.100]  可以想像到一對一對的經文
[00:21:04.100 --> 00:21:06.900]  好像一些牌匾一樣
[00:21:06.900 --> 00:21:10.060]  愛要彼此的相親相愛
[00:21:10.060 --> 00:21:11.300]  尊重人
[00:21:11.300 --> 00:21:14.620]  就是對人有一種敬重
[00:21:14.620 --> 00:21:16.540]  欣賞
[00:21:16.540 --> 00:21:20.700]  總有每個人的長處優點
[00:21:20.700 --> 00:21:26.060]  來彼此有一種這樣的欣賞之外
[00:21:26.060 --> 00:21:30.980]  彼此一種真心的對別人的一種讚賞
[00:21:30.980 --> 00:21:33.060]  訴諸於口
[00:21:33.060 --> 00:21:36.660]  由心靈發出的對別人的欣賞
[00:21:36.660 --> 00:21:38.580]  相當不容易的
[00:21:38.580 --> 00:21:42.700]  因為你稍微對一個人有一個意見
[00:21:42.700 --> 00:21:45.340]  就會累積那種不喜歡
[00:21:45.340 --> 00:21:49.220]  這種不喜歡不斷地增加
[00:21:49.220 --> 00:21:52.260]  你就不斷看到他的過失
