
[00:00:00.000 --> 00:00:02.000]  大兄姊妹,早安!
[00:03:16.000 --> 00:03:17.000]  建立教會
[00:03:17.000 --> 00:03:18.000]  同樣地
[00:03:18.000 --> 00:03:20.000]  如果有人說
[00:03:20.000 --> 00:03:23.000]  素羅是一個神學家
[00:03:23.000 --> 00:03:25.000]  我相信大家都不會否認的
[00:03:25.000 --> 00:03:29.000]  因為他在聖經新約當中
[00:03:29.000 --> 00:03:31.000]  有十三封書信
[00:03:31.000 --> 00:03:34.000]  裡面揚入著很豐富
[00:03:34.000 --> 00:03:37.000]  很淵博的一個神學思想
[00:03:37.000 --> 00:03:41.000]  所以素羅保羅是一個神學家
[00:03:41.000 --> 00:03:42.000]  大家都公認的
[00:03:42.000 --> 00:03:44.000]  不過可能少人知道
[00:03:44.000 --> 00:03:49.000]  原來保羅也是一個生命師傅
[00:03:49.000 --> 00:03:51.000]  大家知道嗎?
[00:03:51.000 --> 00:03:54.000]  或者我試試提一兩個名字
[00:03:54.000 --> 00:03:56.000]  看看你們有沒有印象
[00:03:56.000 --> 00:03:58.000]  先提一些比較三普的
[00:03:58.000 --> 00:04:03.000]  大家有沒有人聽過一個名字叫做阿居拉和伯基拉
[00:04:03.000 --> 00:04:05.000]  有沒有聽過?
[00:04:05.000 --> 00:04:06.000]  沒有什麼反應
[00:04:06.000 --> 00:04:08.000]  即是沒有聽過
[00:04:08.000 --> 00:04:14.000]  有沒有人聽過阿尼西姆這個名字呢?
[00:04:14.000 --> 00:04:17.000]  好像沒有什麼反應
[00:04:17.000 --> 00:04:19.000]  不如說一個你們比較熟悉的
[00:04:19.000 --> 00:04:21.000]  提摩泰聽過沒有?
[00:04:21.000 --> 00:04:23.000]  每個人都點頭了
[00:04:23.000 --> 00:04:25.000]  可能你都叫Timothy都未定
[00:04:25.000 --> 00:04:26.000]  提摩泰
[00:04:26.000 --> 00:04:27.000]  好,大家很熟悉
[00:04:27.000 --> 00:04:31.000]  原來保羅都做過他們的生命師傅
[00:04:31.000 --> 00:04:32.000]  接著你會問
[00:04:32.000 --> 00:04:37.000]  哪一個人是保羅、是素羅的生命師傅呢?
[00:04:37.000 --> 00:04:40.000]  答案剛才已經說了出來
[00:04:40.000 --> 00:04:42.000]  就是巴拿巴
[00:04:42.000 --> 00:04:46.000]  就是素羅的生命師傅
[00:04:46.000 --> 00:04:52.000]  巴拿巴怎樣可以成為保羅的生命師傅呢?
[00:04:52.000 --> 00:04:56.000]  是因為他擁有三項特質
[00:04:56.000 --> 00:05:00.000]  在他的生命當中流露三項條件
[00:05:00.000 --> 00:05:02.000]  這個特質是很重要的
[00:05:02.000 --> 00:05:05.000]  不如說到現在我才知道
[00:05:05.000 --> 00:05:08.000]  我有一個PowerPoint在這裡
[00:05:08.000 --> 00:05:12.000]  給大家看看
[00:05:12.000 --> 00:05:15.000]  巴拿巴成為素羅的生命師傅
[00:05:15.000 --> 00:05:17.000]  他有三項特質
[00:05:17.000 --> 00:05:19.000]  第一個特質是什麼呢?
[00:05:19.000 --> 00:05:25.000]  就是巴拿巴樂意去接待
[00:05:25.000 --> 00:05:28.000]  當然你知道是接待素羅
[00:05:28.000 --> 00:05:30.000]  情況是這樣的
[00:05:30.000 --> 00:05:32.000]  大家剛才讀經文都知道
[00:05:32.000 --> 00:05:34.000]  素羅信了耶穌之後
[00:05:34.000 --> 00:05:37.000]  在大馬色的路上遇見主
[00:05:37.000 --> 00:05:38.000]  他就迴轉了
[00:05:38.000 --> 00:05:39.000]  他就悔改了
[00:05:39.000 --> 00:05:41.000]  信耶穌
[00:05:41.000 --> 00:05:43.000]  當他信了耶穌之後
[00:05:43.000 --> 00:05:44.000]  他就很熱心
[00:05:44.000 --> 00:05:48.000]  他就很想繼續追求靈命成長
[00:05:48.000 --> 00:05:50.000]  於是他就回到一間教會
[00:05:50.000 --> 00:05:52.000]  叫做耶路撒冷的教會
[00:05:52.000 --> 00:05:56.000]  但誰不知當他回到那間教會之後
[00:05:56.000 --> 00:05:58.000]  就好像潑冷水
[00:05:58.000 --> 00:05:59.000]  為什麼呢?
[00:05:59.000 --> 00:06:03.000]  因為當他進入耶路撒冷的教會的時候
[00:06:03.000 --> 00:06:07.000]  人們就害怕了他
[00:06:07.000 --> 00:06:09.000]  不敢接近他
[00:06:09.000 --> 00:06:15.000]  覺得素羅信耶穌是真是假
[00:06:15.000 --> 00:06:16.000]  你明白我的意思嗎?
[00:06:16.000 --> 00:06:18.000]  素羅你真的講清楚
[00:06:18.000 --> 00:06:20.000]  你是真信還是假信
[00:06:20.000 --> 00:06:21.000]  不要耍花樣
[00:06:21.000 --> 00:06:22.000]  你明白我的意思嗎?
[00:06:22.000 --> 00:06:26.000]  因為素羅的名字
[00:06:26.000 --> 00:06:28.000]  在當時耶路撒冷來說
[00:06:28.000 --> 00:06:30.000]  是臭名遠播的
[00:06:30.000 --> 00:06:32.000]  大家有沒有印象
[00:06:32.000 --> 00:06:38.000]  因為他經常捉拿基督徒去坐牢
[00:06:38.000 --> 00:06:42.000]  難怪在教會的人一聽到這個名字
[00:06:42.000 --> 00:06:44.000]  嘩!現在還見到一個真人
[00:06:44.000 --> 00:06:46.000]  還怕多幾次
[00:06:46.000 --> 00:06:48.000]  在這樣的情況之後
[00:06:48.000 --> 00:06:50.000]  人們都彈開
[00:06:50.000 --> 00:06:53.000]  一見到他就閃開
[00:06:53.000 --> 00:06:56.000]  個個都不想來接觸他
[00:06:56.000 --> 00:07:01.000]  所以當時素羅去到這間教會的時候
[00:07:01.000 --> 00:07:07.000]  就真的好像一盤冷水潑下來
[00:07:07.000 --> 00:07:10.000]  人們有這樣的反應都很正常
[00:07:10.000 --> 00:07:11.000]  為什麼呢?
[00:07:11.000 --> 00:07:15.000]  因為都不知道素羅是否真的信耶穌
[00:07:15.000 --> 00:07:17.000]  如果他來到我們教會
[00:07:17.000 --> 00:07:19.000]  搜集資料
[00:07:19.000 --> 00:07:20.000]  收集名單
[00:07:20.000 --> 00:07:22.000]  交給大祭司
[00:07:22.000 --> 00:07:23.000]  再抓我們的話
[00:07:23.000 --> 00:07:25.000]  那就不得了了
[00:07:25.000 --> 00:07:27.000]  所以他們有這種反應
[00:07:27.000 --> 00:07:29.000]  也是很正常的
[00:07:29.000 --> 00:07:32.000]  但是對素羅來說
[00:07:32.000 --> 00:07:34.000]  的確遇到三個困境
[00:07:34.000 --> 00:07:37.000]  因為人們不接受他的時候
[00:07:37.000 --> 00:07:39.000]  他遇到哪三個困境呢?
[00:07:39.000 --> 00:07:43.000]  第一個困境就是
[00:07:43.000 --> 00:07:48.000]  素羅的靈命是很幼嫩
[00:07:48.000 --> 00:07:51.000]  一個剛信耶穌的人
[00:07:51.000 --> 00:07:54.000]  剛信主的素羅來到教會
[00:07:54.000 --> 00:07:58.000]  其實他也很想靈命上有栽培
[00:07:58.000 --> 00:07:59.000]  有跟進
[00:07:59.000 --> 00:08:03.000]  但問題是人們覺得他好像傳染病
[00:08:03.000 --> 00:08:07.000]  個個一聽到他的名字就彈開了
[00:08:07.000 --> 00:08:09.000]  不敢靠近他
[00:08:09.000 --> 00:08:11.000]  沒有人夠膽去栽培他
[00:08:11.000 --> 00:08:14.000]  沒有人夠膽去培訓他
[00:08:14.000 --> 00:08:16.000]  其實對於素羅來說
[00:08:16.000 --> 00:08:20.000]  真是一個可以說是先天不足
[00:08:20.000 --> 00:08:22.000]  因為他回到教會
[00:08:22.000 --> 00:08:24.000]  剛信耶穌的時候
[00:08:24.000 --> 00:08:28.000]  他應該要去參加教會的初信班
[00:08:28.000 --> 00:08:31.000]  或者是回教會的主日學
[00:08:31.000 --> 00:08:36.000]  但現在教會裡沒有人來跟進栽培他
[00:08:36.000 --> 00:08:39.000]  所以對於靈命幼嫩的素羅來說
[00:08:39.000 --> 00:08:43.000]  他的信仰根基是很容易動搖的
[00:08:43.000 --> 00:08:45.000]  這是其一
[00:08:45.000 --> 00:08:49.000]  其二就是素羅回到教會的時候
[00:08:49.000 --> 00:08:56.000]  人們看他的時候是奇異的眼光
[00:08:56.000 --> 00:09:00.000]  又或者人們看他是一種懷疑的眼光
[00:09:00.000 --> 00:09:03.000]  到底你是真信還是假信呢?
[00:09:03.000 --> 00:09:04.000]  各位聽眾
[00:09:04.000 --> 00:09:06.000]  當你回到教會
[00:09:06.000 --> 00:09:09.000]  人們用這麼怪的眼光看你的時候
[00:09:09.000 --> 00:09:12.000]  你覺得很不自然
[00:09:12.000 --> 00:09:15.000]  你覺得渾身不自在
[00:09:15.000 --> 00:09:17.000]  為什麼人們會這樣看我呢?
[00:09:17.000 --> 00:09:23.000]  因為當時候的人的確對素羅是很抗拒的
[00:09:23.000 --> 00:09:25.000]  所以在這樣的情況下
[00:09:25.000 --> 00:09:29.000]  素羅就落在一個單人匹馬
[00:09:29.000 --> 00:09:33.000]  即是孤立無援的光景當中
[00:09:33.000 --> 00:09:37.000]  因為人們都不敢來接近他
[00:09:37.000 --> 00:09:40.000]  所以當時候我相信
[00:09:40.000 --> 00:09:42.000]  素羅回到教會
[00:09:42.000 --> 00:09:46.000]  受到很大的打擊
[00:09:46.000 --> 00:09:47.000]  各位靈體姐妹們
[00:09:47.000 --> 00:09:50.000]  這種情況如果發生在我們身上
[00:09:50.000 --> 00:09:52.000]  真的會很笨拙
[00:09:52.000 --> 00:09:53.000]  你有沒有想過
[00:09:53.000 --> 00:09:54.000]  如果你回到教會
[00:09:54.000 --> 00:09:56.000]  沒有人理你
[00:09:56.000 --> 00:09:57.000]  沒有人理你
[00:09:57.000 --> 00:09:59.000]  沒有人跟你聊天
[00:09:59.000 --> 00:10:02.000]  你坐在哪裡都沒有人關心
[00:10:02.000 --> 00:10:04.000]  你是不是在這裡
[00:10:04.000 --> 00:10:06.000]  都好像隱形了
[00:10:06.000 --> 00:10:08.000]  你明白我的意思嗎?
[00:10:08.000 --> 00:10:10.000]  如果你說我回到教會是這樣的情況
[00:10:10.000 --> 00:10:14.000]  你就一定不會再回到第二第三次
[00:10:14.000 --> 00:10:15.000]  為什麼呢?
[00:10:15.000 --> 00:10:18.000]  因為當時人們好像很冷漠
[00:10:18.000 --> 00:10:20.000]  我這樣形容
[00:10:20.000 --> 00:10:23.000]  你現在是不是開始明白多一點素羅的光景
[00:10:23.000 --> 00:10:25.000]  他的處境就是這樣
[00:10:25.000 --> 00:10:28.000]  很孤立、很孤單、模糊
[00:10:28.000 --> 00:10:30.000]  在這樣的情況下
[00:10:30.000 --> 00:10:34.000]  上帝竟然安排了一個人出現
[00:10:34.000 --> 00:10:35.000]  這個人是誰呢?
[00:10:35.000 --> 00:10:37.000]  就是巴拿巴
[00:10:37.000 --> 00:10:39.000]  巴拿巴的出現
[00:10:39.000 --> 00:10:42.000]  對素羅來說非常重要
[00:10:42.000 --> 00:10:43.000]  為什麼呢?
[00:10:43.000 --> 00:10:47.000]  因為巴拿巴當時是獨排眾議
[00:10:47.000 --> 00:10:50.000]  他去接待素羅
[00:10:50.000 --> 00:10:52.000]  因為他感覺到
[00:10:52.000 --> 00:10:58.000]  這個素羅與別不同
[00:10:58.000 --> 00:11:00.000]  在他的眼中可能覺得
[00:11:00.000 --> 00:11:06.000]  這個素羅會是我們教會將來一個莫大的祝福
[00:11:06.000 --> 00:11:12.000]  這個素羅可能就是我們教會一個很寶貴的屬靈的果子
[00:11:12.000 --> 00:11:15.000]  所以當時巴拿巴看素羅的時候
[00:11:15.000 --> 00:11:18.000]  他的眼光截然不同
[00:11:18.000 --> 00:11:24.000]  所以他就獨排眾議去接待素羅
[00:11:24.000 --> 00:11:26.000]  等於節目門說起接待
[00:11:26.000 --> 00:11:28.000]  你都要有一個概念
[00:11:28.000 --> 00:11:31.000]  原來當時在新約的時候
[00:11:31.000 --> 00:11:32.000]  你要去接待一個人
[00:11:32.000 --> 00:11:35.000]  即是說你要去栽培一個人的時候
[00:11:35.000 --> 00:11:36.000]  是怎樣的呢?
[00:11:36.000 --> 00:11:40.000]  原來你要跟他一起吃
[00:11:40.000 --> 00:11:42.000]  一起住
[00:11:42.000 --> 00:11:43.000]  一起生活
[00:11:43.000 --> 00:11:45.000]  一起侍奉
[00:11:45.000 --> 00:11:47.000]  大家明白這個意思嗎?
[00:11:47.000 --> 00:11:49.000]  即是說你去接待一個人
[00:11:49.000 --> 00:11:51.000]  你去培訓一個人的時候
[00:11:51.000 --> 00:11:57.000]  你差不多要放上你整副的心機
[00:11:57.000 --> 00:11:59.000]  用你很多精神時間
[00:11:59.000 --> 00:12:01.000]  這樣為止是甚麼呢?
[00:12:01.000 --> 00:12:03.000]  你只要去接待一個人
[00:12:03.000 --> 00:12:06.000]  可能你覺得牧師這樣搞法
[00:12:06.000 --> 00:12:08.000]  我們香港地不可以
[00:12:08.000 --> 00:12:09.000]  為什麼呢?
[00:12:09.000 --> 00:12:11.000]  我們人多地細
[00:12:11.000 --> 00:12:12.000]  家裡又小
[00:12:12.000 --> 00:12:14.000]  怎麼可以接待一個人來住呢?
[00:12:14.000 --> 00:12:16.000]  你明白我的意思嗎?
[00:12:16.000 --> 00:12:19.000]  雖然我們有些客觀的困難
[00:12:19.000 --> 00:12:21.000]  不過我覺得巴拿巴的做法
[00:12:21.000 --> 00:12:23.000]  給我們有些啟迪
[00:12:23.000 --> 00:12:27.000]  就是當你去培訓一個人
[00:12:27.000 --> 00:12:29.000]  你想去栽培一個人的時候
[00:12:29.000 --> 00:12:30.000]  你要記得
[00:12:30.000 --> 00:12:33.000]  你不只是跟他吃個包
[00:12:33.000 --> 00:12:35.000]  喝杯咖啡
[00:12:35.000 --> 00:12:36.000]  這樣就完了
[00:12:36.000 --> 00:12:38.000]  你也不是
[00:12:38.000 --> 00:12:41.000]  你跟他單單開一次團契
[00:12:41.000 --> 00:12:42.000]  這樣就完了
[00:12:42.000 --> 00:12:43.000]  一個月一次團契
[00:12:43.000 --> 00:12:45.000]  或者兩個星期一次團契
[00:12:45.000 --> 00:12:47.000]  或者你跟他開一個小組
[00:12:47.000 --> 00:12:48.000]  開一次小組
[00:12:48.000 --> 00:12:49.000]  這樣就完了
[00:12:49.000 --> 00:12:50.000]  不是
[00:12:50.000 --> 00:12:51.000]  頂智慕們
[00:12:51.000 --> 00:12:53.000]  如果我們要去培訓
[00:12:53.000 --> 00:12:55.000]  栽培一個人的時候
[00:12:55.000 --> 00:12:56.000]  請你記得
[00:12:56.000 --> 00:13:02.000]  千萬不要忽略平日的關心
[00:13:02.000 --> 00:13:04.000]  你平日對他的關懷
[00:13:04.000 --> 00:13:06.000]  是很重要的
[00:13:06.000 --> 00:13:10.000]  你平日對他的那種關心
[00:13:10.000 --> 00:13:13.000]  你怎樣跟他聊天
[00:13:13.000 --> 00:13:14.000]  跟他聯繫
[00:13:14.000 --> 00:13:17.000]  你發一些金句給他
[00:13:17.000 --> 00:13:19.000]  你跟他一起祈禱
[00:13:19.000 --> 00:13:22.000]  你對他的關懷
[00:13:22.000 --> 00:13:24.000]  是非常重要的
[00:13:24.000 --> 00:13:27.000]  我記得在錦宣家
[00:13:27.000 --> 00:13:31.000]  我自己就參加星期三晚的祈禱會
[00:13:31.000 --> 00:13:33.000]  叫做沙田區祈禱會
[00:13:33.000 --> 00:13:35.000]  顧名思義
[00:13:35.000 --> 00:13:37.000]  這個祈禱會裏面
[00:13:37.000 --> 00:13:39.000]  大部份的人都是沙田友
[00:13:39.000 --> 00:13:42.000]  我們在這個祈禱會當中
[00:13:42.000 --> 00:13:45.000]  是有些不同的經歷
[00:13:45.000 --> 00:13:47.000]  就是我覺得這個祈禱會
[00:13:47.000 --> 00:13:48.000]  對我來說
[00:13:48.000 --> 00:13:51.000]  是一個很強的凝聚力
[00:13:51.000 --> 00:13:54.000]  因為我們不是單單祈禱這麼簡單
[00:13:54.000 --> 00:13:56.000]  我發覺這個祈禱會
[00:13:56.000 --> 00:13:58.000]  原來在平日
[00:13:58.000 --> 00:14:00.000]  他是會很留心關心
[00:14:00.000 --> 00:14:03.000]  祈禱會裏面的弟兄姊妹
[00:14:03.000 --> 00:14:07.000]  他會用電話聯絡弟兄姊妹
[00:14:07.000 --> 00:14:10.000]  如果遇到有弟兄姊妹不舒服
[00:14:10.000 --> 00:14:11.000]  病了
[00:14:11.000 --> 00:14:13.000]  或者家人病了的時候
[00:14:13.000 --> 00:14:14.000]  這個祈禱會
[00:14:14.000 --> 00:14:18.000]  會有兩三個人去醫院探病
[00:14:18.000 --> 00:14:21.000]  如果他知道自己的團友
[00:14:21.000 --> 00:14:25.000]  有些人家裏有些問題的時候
[00:14:25.000 --> 00:14:27.000]  同樣這個祈禱會
[00:14:27.000 --> 00:14:31.000]  也有兩三個人去家訪弟兄姊妹
[00:14:31.000 --> 00:14:33.000]  換句話來說
[00:14:33.000 --> 00:14:36.000]  當你在這個祈禱會當中
[00:14:36.000 --> 00:14:38.000]  無論你是什麼時候
[00:14:38.000 --> 00:14:41.000]  平日你的處境是有什麼需要
[00:14:41.000 --> 00:14:44.000]  甚至知道你快要做生日的時候
[00:14:44.000 --> 00:14:46.000]  他們會開個生日會和你慶祝
[00:14:46.000 --> 00:14:48.000]  是否開心?
[00:14:48.000 --> 00:14:49.000]  很開心
[00:14:49.000 --> 00:14:50.000]  弟兄姊妹們
[00:14:50.000 --> 00:14:51.000]  換句話來說
[00:14:51.000 --> 00:14:57.000]  一個對人靈命成長的栽培
[00:14:57.000 --> 00:14:59.000]  其實很重要的是什麼呢?
[00:14:59.000 --> 00:15:03.000]  是你平日對他的關愛有多少
[00:15:03.000 --> 00:15:07.000]  你有沒有留意到他在靈性上的需要呢?
[00:15:07.000 --> 00:15:09.000]  你有沒有和他一起讀聖經
[00:15:09.000 --> 00:15:11.000]  和他一起祈禱
[00:15:11.000 --> 00:15:12.000]  一起分享呢?
[00:15:12.000 --> 00:15:13.000]  各位弟兄姊妹們
[00:15:13.000 --> 00:15:15.000]  當我們這樣做的時候
[00:15:15.000 --> 00:15:20.000]  其實就好像巴拿巴接待素羅
[00:15:20.000 --> 00:15:25.000]  對他有一個很全面的關懷、關心
[00:15:25.000 --> 00:15:31.000]  以致更加可以鼓勵到他靈命的成長
[00:15:31.000 --> 00:15:33.000]  我們說完了
[00:15:33.000 --> 00:15:36.000]  作為生命師父的第一個特質
[00:15:36.000 --> 00:15:40.000]  是我們願意接待、栽培
[00:15:40.000 --> 00:15:43.000]  生命師父第二個特質是什麼呢?
[00:15:43.000 --> 00:15:45.000]  第二個特質
[00:15:45.000 --> 00:15:48.000]  我不是很習慣用PowerPoint
[00:15:48.000 --> 00:15:52.000]  說完之後才按給你們看
[00:15:52.000 --> 00:15:59.000]  第二個特質就是巴拿巴是很積極的侍奉
[00:15:59.000 --> 00:16:06.000]  因為不知道是不是當時教會發生一些事情
[00:16:06.000 --> 00:16:09.000]  所以母會耶路撒冷教會
[00:16:09.000 --> 00:16:13.000]  就差派巴拿巴去到安提亞的地方
[00:16:13.000 --> 00:16:15.000]  去處理一些問題
[00:16:15.000 --> 00:16:19.000]  那你知不知道這次的任務是多少人去?
[00:16:19.000 --> 00:16:23.000]  原來這次的任務是一個人去
[00:16:23.000 --> 00:16:25.000]  那你說孤不孤單?
[00:16:25.000 --> 00:16:27.000]  淒不淒涼?
[00:16:27.000 --> 00:16:30.000]  弟兄姊妹們你們當中有沒有人去過短孫?
[00:16:30.000 --> 00:16:32.000]  去過短孫舉手給我看看
[00:16:32.000 --> 00:16:33.000]  有沒有人去過短孫?
[00:16:33.000 --> 00:16:37.000]  有沒有說參加過短孫是你一個人去的?
[00:16:37.000 --> 00:16:39.000]  沒有的嘛
[00:16:39.000 --> 00:16:41.000]  如果你一個人去
[00:16:41.000 --> 00:16:44.000]  通常都是幾倫盡的
[00:16:44.000 --> 00:16:45.000]  你明不明白我的意思?
[00:16:45.000 --> 00:16:49.000]  其實巴拿巴當時被教會這樣委任差派
[00:16:49.000 --> 00:16:51.000]  他心裏可以去想
[00:16:51.000 --> 00:16:55.000]  這次教會是否籌備得很倉促?
[00:16:55.000 --> 00:16:56.000]  你明不明白我的意思?
[00:16:56.000 --> 00:16:58.000]  只有我一個人去的?
[00:16:58.000 --> 00:17:01.000]  這個可能是第一個問題會問的
[00:17:01.000 --> 00:17:03.000]  可能去問第二個問題
[00:17:03.000 --> 00:17:06.000]  這次為甚麼教會只派我一個人去呢?
[00:17:06.000 --> 00:17:11.000]  是不是這次的差事沒有人喜歡去呢?
[00:17:11.000 --> 00:17:15.000]  通常沒有人去只是派你一個人去
[00:17:15.000 --> 00:17:17.000]  你有沒有留意到?
[00:17:17.000 --> 00:17:20.000]  沒有人喜歡做的事通常都是派你一個人去
[00:17:20.000 --> 00:17:21.000]  你有沒有留意到?
[00:17:21.000 --> 00:17:23.000]  如果派你一個人去
[00:17:23.000 --> 00:17:26.000]  有時你心想不妨是好得多了
[00:17:26.000 --> 00:17:27.000]  怎麼搞的?
[00:17:27.000 --> 00:17:28.000]  每個人都不派?
[00:17:28.000 --> 00:17:30.000]  只是派我一個?
[00:17:30.000 --> 00:17:33.000]  其實很多人心裏都有這些問號
[00:17:33.000 --> 00:17:34.000]  是很自然的
[00:17:34.000 --> 00:17:37.000]  不過對巴拿巴來說
[00:17:37.000 --> 00:17:39.000]  他作為一個生命的師父
[00:17:39.000 --> 00:17:44.000]  他就在他的侍奉上流露了一個美好的見證
[00:17:44.000 --> 00:17:45.000]  他是甚麼?
[00:17:45.000 --> 00:17:47.000]  他是順服差派
[00:17:47.000 --> 00:17:50.000]  他沒有質詢教會
[00:17:50.000 --> 00:17:52.000]  為甚麼你這樣去做
[00:17:52.000 --> 00:17:54.000]  沒有懷疑教會
[00:17:54.000 --> 00:17:56.000]  為甚麼你這樣派我出去
[00:17:56.000 --> 00:17:57.000]  他就是甚麼?
[00:17:57.000 --> 00:17:59.000]  他順服差派
[00:17:59.000 --> 00:18:03.000]  單獨一個人去到安提亞的地方
[00:18:03.000 --> 00:18:06.000]  當他一個人去到安提亞的地方的時候
[00:18:06.000 --> 00:18:07.000]  各位弟兄姊妹
[00:18:07.000 --> 00:18:10.000]  他就很用心的
[00:18:10.000 --> 00:18:12.000]  跟安提亞教會的弟兄姊妹
[00:18:12.000 --> 00:18:17.000]  大家有談有交流有分享有了解
[00:18:17.000 --> 00:18:20.000]  明白知道教會有甚麼需要
[00:18:20.000 --> 00:18:21.000]  遇到甚麼問題
[00:18:21.000 --> 00:18:25.000]  結果他跟安提亞教會的人
[00:18:25.000 --> 00:18:28.000]  是非常融洽
[00:18:28.000 --> 00:18:31.000]  而且都能夠在主的裏面
[00:18:31.000 --> 00:18:33.000]  大家互相的勉勵
[00:18:33.000 --> 00:18:35.000]  互相的鼓勵
[00:18:35.000 --> 00:18:38.000]  就算發生甚麼問題都好
[00:18:38.000 --> 00:18:43.000]  都讓這些問題可以找出解決的方法
[00:18:43.000 --> 00:18:44.000]  各位弟兄姊妹們
[00:18:44.000 --> 00:18:46.000]  你有沒有留意到原來
[00:18:46.000 --> 00:18:51.000]  當巴拿巴這樣去服侍
[00:18:51.000 --> 00:18:54.000]  以一種順服的心態
[00:18:54.000 --> 00:18:56.000]  積極的去侍奉的時候
