
[00:00:00.000 --> 00:00:03.480]  記住我們今天有我們的牧師
[00:11:43.400 --> 00:11:45.880]  其實你一直看《路加福音》
[00:11:45.880 --> 00:11:47.520]  瑞利
[00:11:47.520 --> 00:11:49.520]  聚人
[00:11:49.520 --> 00:11:51.160]  在福音書裡面
[00:11:51.160 --> 00:11:54.240]  或者在《路加》一路的鋪排裡面
[00:11:54.240 --> 00:11:56.720]  都是蒙恩的
[00:11:56.720 --> 00:12:00.440]  都是會得到耶穌的賞識
[00:12:00.440 --> 00:12:01.800]  愛戴
[00:12:01.800 --> 00:12:04.360]  以及得到神的恩典
[00:12:04.360 --> 00:12:05.840]  耶穌自己也說
[00:12:05.840 --> 00:12:07.480]  在這個比喻裡面
[00:12:07.480 --> 00:12:08.800]  兩個人的祈禱
[00:12:08.800 --> 00:12:11.040]  剛才我沒有讀給大家聽
[00:12:11.040 --> 00:12:13.880]  你自己快點拿出電話
[00:12:13.880 --> 00:12:15.160]  暫時先不要看WhatsApp
[00:12:15.160 --> 00:12:16.160]  你快點看看
[00:12:16.160 --> 00:12:17.560]  這個人到底是誰呢
[00:12:17.560 --> 00:12:19.680]  他怎樣祈禱呢
[00:12:19.680 --> 00:12:22.320]  他祈禱得到神的英文
[00:12:22.320 --> 00:12:24.880]  「這個人回家
[00:12:24.880 --> 00:12:28.440]  倒比那個人為夷」
[00:12:28.440 --> 00:12:32.320]  即是說神已經閱立了這個人的祈禱
[00:12:32.320 --> 00:12:34.120]  他帶著平安
[00:12:34.120 --> 00:12:36.040]  很清潔的良心
[00:12:36.040 --> 00:12:38.280]  回家了
[00:12:38.280 --> 00:12:40.560]  神閱立了他
[00:12:40.560 --> 00:12:41.240]  好了
[00:12:41.240 --> 00:12:43.320]  這個祈禱
[00:12:43.320 --> 00:12:46.160]  以及這個人到底是誰呢
[00:12:46.160 --> 00:12:49.000]  第十一節
[00:12:49.000 --> 00:12:52.200]  「發利賽人獨自站著
[00:12:52.200 --> 00:12:55.040]  自言自語地禱告說
[00:12:55.040 --> 00:12:56.400]  神啊
[00:12:56.400 --> 00:12:58.160]  我感謝祢」
[00:12:58.160 --> 00:13:00.120]  邀請大家閉上眼睛
[00:13:00.120 --> 00:13:02.240]  聽聽這個是不是那個人呢
[00:13:02.240 --> 00:13:03.880]  還是另外那個人呢
[00:13:03.880 --> 00:13:05.440]  現在兩個人祈禱
[00:13:05.440 --> 00:13:06.840]  邀請大家閉上眼睛
[00:13:06.840 --> 00:13:08.960]  讓我慢慢讀
[00:13:08.960 --> 00:13:10.920]  「神啊我感謝祢
[00:13:10.920 --> 00:13:12.840]  我不像那個別人
[00:13:12.840 --> 00:13:13.920]  勒索
[00:13:13.920 --> 00:13:14.920]  不義
[00:13:14.920 --> 00:13:16.120]  奸淫
[00:13:16.120 --> 00:13:19.160]  也不像這個瑞麗」
[00:13:19.160 --> 00:13:20.600]  即是站在他旁邊的
[00:13:20.600 --> 00:13:23.120]  「我每週禁食兩次
[00:13:23.120 --> 00:13:24.480]  凡是我所得的
[00:13:24.480 --> 00:13:26.920]  我都獻上十分之一
[00:13:26.920 --> 00:13:29.160]  凡我所得」
[00:13:29.160 --> 00:13:31.960]  現在中國做居民證
[00:13:31.960 --> 00:13:33.920]  全球的收入都要計算
[00:13:33.920 --> 00:13:35.400]  居民
[00:13:35.400 --> 00:13:36.640]  現在這個說
[00:13:36.640 --> 00:13:38.200]  不用你調查
[00:13:38.200 --> 00:13:39.880]  凡是我所得的
[00:13:39.880 --> 00:13:41.280]  無論是工資
[00:13:41.280 --> 00:13:42.640]  可能我的股息
[00:13:42.640 --> 00:13:44.880]  可能我被騙不告訴別人的
[00:13:44.880 --> 00:13:46.600]  我都奉獻十分之一
[00:13:46.600 --> 00:13:48.120]  「something like」就是這樣
[00:13:48.120 --> 00:13:51.000]  這個「法利賽人」
[00:13:51.000 --> 00:13:52.320]  「十三節
[00:13:52.320 --> 00:13:55.200]  那瑞麗遠遠的站著
[00:13:55.200 --> 00:13:57.320]  連舉目望天都不敢
[00:13:57.320 --> 00:13:58.640]  只垂著空說
[00:13:58.640 --> 00:13:59.480]  神啊
[00:13:59.480 --> 00:14:00.560]  開恩
[00:14:00.560 --> 00:14:02.680]  可憐我這個罪人」
[00:14:02.680 --> 00:14:06.480]  耶穌給了我們答案
[00:14:06.480 --> 00:14:08.280]  這個人
[00:14:08.280 --> 00:14:11.240]  是緊接上文的瑞麗
[00:14:11.240 --> 00:14:13.240]  他認自己是一個罪人
[00:14:14.520 --> 00:14:15.560]  神啊
[00:14:15.560 --> 00:14:16.960]  開恩
[00:14:16.960 --> 00:14:18.760]  可憐我
[00:14:18.760 --> 00:14:21.280]  一來到聖殿
[00:14:21.280 --> 00:14:25.680]  遠遠就立即看到自己的罪惡
[00:14:25.680 --> 00:14:27.760]  在神面前閉上眼睛
[00:14:27.760 --> 00:14:30.800]  就看到自己無助
[00:14:30.800 --> 00:14:33.320]  對神的虧欠
[00:14:33.320 --> 00:14:36.120]  自己是一個瑞麗
[00:14:36.120 --> 00:14:38.360]  自己的罪惡
[00:14:38.360 --> 00:14:39.800]  不需要別人說
[00:14:39.800 --> 00:14:42.920]  自己來向神坦誠
[00:14:42.920 --> 00:14:45.800]  「法利賽人」的祈禱
[00:14:45.800 --> 00:14:48.800]  一開口感謝神
[00:14:48.800 --> 00:14:52.360]  全部的內容都是很美麗的
[00:14:52.360 --> 00:14:54.200]  但是很可惜
[00:14:54.200 --> 00:14:56.200]  最困難的
[00:14:56.200 --> 00:14:59.120]  完全看不到自己的內心
[00:14:59.120 --> 00:15:00.880]  在神眼中
[00:15:00.880 --> 00:15:04.160]  是怎樣的一個光景
[00:15:04.160 --> 00:15:08.480]  主耶穌為我們解答了這個提問
[00:15:08.480 --> 00:15:10.960]  主耶穌設一個比喻
[00:15:10.960 --> 00:15:13.320]  就是看到一些人
[00:15:13.320 --> 00:15:16.720]  當時在他的群眾的行列裏面
[00:15:16.720 --> 00:15:18.800]  有一部分這樣的人
[00:15:18.800 --> 00:15:22.120]  一直對耶穌的教導
[00:15:22.120 --> 00:15:24.280]  有一種抗拒
[00:15:24.280 --> 00:15:26.800]  是一些自以為而
[00:15:26.800 --> 00:15:29.920]  而藐視別人的人
[00:15:29.920 --> 00:15:33.640]  耶穌就設一個這樣的比喻
[00:15:33.640 --> 00:15:39.440]  一直活在自己的自以為而的安全區裏面
[00:15:39.440 --> 00:15:42.360]  看不到自己的心靈的需要
[00:15:42.360 --> 00:15:48.200]  看到的是這些瑞麗在社會上的訛詐、犯罪
[00:15:48.200 --> 00:15:52.880]  看不到的是神憐憫每一個人
[00:15:52.880 --> 00:15:55.000]  「法利賽人」神都憐憫
[00:15:55.000 --> 00:15:57.480]  「罪人」神更加憐憫
[00:15:57.480 --> 00:16:02.280]  但是「法利賽人」不覺得需要神的憐憫
[00:16:02.280 --> 00:16:04.000]  是這個問題
[00:16:04.000 --> 00:16:06.200]  大進下面的經文
[00:16:06.200 --> 00:16:08.280]  接著很特別
[00:16:08.280 --> 00:16:10.520]  福音書只是路加這裏
[00:16:10.520 --> 00:16:12.840]  來將這些經文串聯在一起
[00:16:12.840 --> 00:16:16.120]  有小孩子被帶到耶穌面前
[00:16:16.120 --> 00:16:18.320]  門徒就禁止了
[00:16:18.320 --> 00:16:21.200]  和上下文又是有一個關聯
[00:16:21.200 --> 00:16:24.440]  留意一下第十六節
[00:16:24.440 --> 00:16:25.680]  「耶穌卻叫他們來
[00:16:25.680 --> 00:16:27.920]  讓小孩子到我這裡來
[00:16:27.920 --> 00:16:29.240]  不要阻止他們
[00:16:29.240 --> 00:16:33.120]  因為在神的國正是這樣的人」
[00:16:33.120 --> 00:16:34.120]  第十七節
[00:16:34.120 --> 00:16:35.400]  「我實在告訴你們
[00:16:35.400 --> 00:16:37.560]  凡是要接受神國的
[00:16:37.560 --> 00:16:39.920]  如果不像小孩子
[00:16:39.920 --> 00:16:41.760]  絕對不能進去」
[00:16:41.760 --> 00:16:44.360]  有沒有留意到經文?
[00:16:44.360 --> 00:16:47.800]  路加醫生將這些經文串聯在一起
[00:16:47.800 --> 00:16:51.360]  要有小孩子的樣式
[00:16:51.360 --> 00:16:52.880]  在當時的世代
[00:16:52.880 --> 00:16:55.760]  小孩子無助、無社會地位
[00:16:55.760 --> 00:16:58.160]  自己沒有任何的stay
[00:16:58.160 --> 00:16:59.840]  不同今日的
[00:16:59.840 --> 00:17:03.480]  好像是每個家庭裏面最如珠如寶的
[00:17:03.480 --> 00:17:06.400]  當他是最重要的
[00:17:06.400 --> 00:17:10.160]  任何的廣告都要來凸顯他
[00:17:10.160 --> 00:17:11.720]  最後都要他笑一笑
[00:17:11.720 --> 00:17:13.080]  媽媽就會很開心
[00:17:13.080 --> 00:17:16.000]  就會買那隻奶粉
[00:17:16.000 --> 00:17:17.680]  打動你的心靈
[00:17:17.680 --> 00:17:20.560]  但是耶穌時代的小孩子不是這樣的
[00:17:20.560 --> 00:17:24.040]  無助、無地位
[00:17:24.040 --> 00:17:26.600]  耶穌居然說
[00:17:26.600 --> 00:17:28.880]  「若進入神國道的
[00:17:28.880 --> 00:17:30.840]  不像小孩子
[00:17:30.840 --> 00:17:32.960]  斷不能進去」
[00:17:32.960 --> 00:17:34.960]  怎樣像小孩子呢?
[00:17:34.960 --> 00:17:38.960]  相信上下文會更加清晰
[00:17:38.960 --> 00:17:42.840]  就是你真真正正感受到自己的無助
[00:17:42.840 --> 00:17:45.520]  要懇求神的恩典
[00:17:45.520 --> 00:17:50.080]  接著有一個很重要的例子告訴我們
[00:17:50.080 --> 00:17:52.360]  一個教導
[00:17:52.360 --> 00:17:54.920]  怎樣可以得到神的國呢?
[00:17:54.920 --> 00:17:55.800]  不過
[00:17:55.800 --> 00:17:57.080]  十八節這一段
[00:17:57.080 --> 00:17:59.960]  剛才主席已經讀了的經文
[00:17:59.960 --> 00:18:02.360]  是一個反連的例子
[00:18:02.360 --> 00:18:06.240]  哪些人是不能夠進入神的國
[00:18:06.240 --> 00:18:08.640]  很清楚告訴我們
[00:18:08.640 --> 00:18:11.320]  留意一下這裡有一個這樣的記載
[00:18:11.320 --> 00:18:13.560]  有一個官問耶穌
[00:18:13.560 --> 00:18:14.920]  「善良的老師啊
[00:18:14.920 --> 00:18:16.640]  我該做甚麼
[00:18:16.640 --> 00:18:19.560]  可以來到去承受永生呢?」
[00:18:19.560 --> 00:18:21.840]  嘩!你想想
[00:18:21.840 --> 00:18:24.560]  如果我們十五號、十六號的報道會
[00:18:24.560 --> 00:18:26.760]  坐第一行的朋友
[00:18:26.760 --> 00:18:27.800]  曾牧師
[00:18:27.800 --> 00:18:29.000]  或者陳牧師
[00:18:29.000 --> 00:18:30.200]  或者吳博士
[00:18:30.200 --> 00:18:31.800]  我怎樣可以承受永生呢?
