
[00:00:00.000 --> 00:00:06.000]  好,弟兄姊妹,我們天氣雖然冷,但是室內也很溫暖,
[00:04:36.000 --> 00:04:38.000]  我們不可能要對號入座的,
[00:04:38.000 --> 00:04:41.000]  因為到底是哪一個時代的那一天,
[00:04:41.000 --> 00:04:44.000]  是沒有告訴我們後世的人知道的,
[00:04:44.000 --> 00:04:51.000]  我們只能夠透過預言和講述來掌握,
[00:04:51.000 --> 00:04:56.000]  十一章上一次,前一次提到,
[00:04:56.000 --> 00:05:00.000]  撒加利亞要扮演一些戲劇的角色,
[00:05:00.000 --> 00:05:05.000]  他要扮演一個忠心的牧羊人,
[00:05:05.000 --> 00:05:09.000]  見到那些賣羊的和買羊的,
[00:05:09.000 --> 00:05:14.000]  好像一個牧場的舞台劇,
[00:05:14.000 --> 00:05:17.000]  那些賣的不顧惜那些羊,
[00:05:17.000 --> 00:05:22.000]  買的又以為自己是怎樣來有勢力等等,
[00:05:22.000 --> 00:05:26.000]  就變成了那個中間人,撒加利亞,
[00:05:26.000 --> 00:05:32.000]  後來他又將那些不稱職的牧羊人解僱,
[00:05:32.000 --> 00:05:39.000]  但最終他還是得不到百姓的喜歡,
[00:05:39.000 --> 00:05:44.000]  所以他只能夠有三十塊錢的公價,
[00:05:44.000 --> 00:05:48.000]  所以當主耶穌看回這些經文的時候,
[00:05:48.000 --> 00:05:51.000]  主前四百多年,撒加利亞書,
[00:05:51.000 --> 00:05:56.000]  你會感受到主耶穌看到自己將來,
[00:05:56.000 --> 00:05:58.000]  即是他成長的時候,
[00:05:58.000 --> 00:06:00.000]  他就是那個好牧人,
[00:06:00.000 --> 00:06:03.000]  他的下場就是被人出賣了,
[00:06:03.000 --> 00:06:06.000]  被猶大自己的門徒出賣了,
[00:06:06.000 --> 00:06:09.000]  三十塊錢,很少的價值,
[00:06:09.000 --> 00:06:12.000]  來到他出賣了耶穌,
[00:06:12.000 --> 00:06:17.000]  使得主耶穌要被交在這些祭司長,
[00:06:17.000 --> 00:06:19.000]  法利賽人的手中,
[00:06:19.000 --> 00:06:24.000]  所以很實物教材,很戲劇性,
[00:06:24.000 --> 00:06:27.000]  撒加利亞就扮演著這個好牧人的角色,
[00:06:27.000 --> 00:06:34.000]  被出賣,被百姓所憎惡的一個結局,
[00:06:34.000 --> 00:06:36.000]  後來他又扮演另一個角色,
[00:06:36.000 --> 00:06:38.000]  就是不好的牧人,
[00:06:38.000 --> 00:06:43.000]  那個描述就是,
[00:06:43.000 --> 00:06:47.000]  那個不好就會帶來更大的破壞,
[00:06:47.000 --> 00:06:51.000]  就是群羊沒有人醫治,
[00:06:51.000 --> 00:06:55.000]  沒有牧者來幫助他們,
[00:06:55.000 --> 00:06:58.000]  來餵養他們,
[00:06:58.000 --> 00:07:00.000]  就變成沒用的牧人,
[00:07:00.000 --> 00:07:02.000]  丟棄了羊群,
[00:07:02.000 --> 00:07:06.000]  羊群就失去了那個依靠等等,
[00:07:06.000 --> 00:07:09.000]  這些其實對於撒加利亞來說,
[00:07:09.000 --> 00:07:11.000]  他其實自己都不是很明白的,
[00:07:11.000 --> 00:07:13.000]  為什麼要這樣扮演,
[00:07:13.000 --> 00:07:15.000]  神為什麼要安排我做一個
[00:07:15.000 --> 00:07:18.000]  這樣的愚昧牧者的角色呢?
[00:07:18.000 --> 00:07:21.000]  我們看到第十一章,十五節,
[00:07:21.000 --> 00:07:24.000]  我們之前上一次提過的,
[00:07:24.000 --> 00:07:26.000]  但是去到十二章,
[00:07:26.000 --> 00:07:33.000]  仍然都有牧羊人這個身份的責備,
[00:07:33.000 --> 00:07:35.000]  十三章就再明顯一點,
[00:07:35.000 --> 00:07:38.000]  所以我們看看第十二章,
[00:07:38.000 --> 00:07:40.000]  上一次我們都有提到,
[00:07:40.000 --> 00:07:44.000]  有兩種的勝利,
[00:07:44.000 --> 00:07:48.000]  第一種是戰爭的勝利,
[00:07:48.000 --> 00:07:50.000]  以色列不知什麼時候,
[00:07:50.000 --> 00:07:52.000]  它非常強大,
[00:07:52.000 --> 00:07:56.000]  周圍的列國都被它打敗了,
[00:07:56.000 --> 00:07:59.000]  但是如果用第十節,
[00:07:59.000 --> 00:08:00.000]  去到十四,
[00:08:00.000 --> 00:08:03.000]  甚至去到十三章的第一節,
[00:08:03.000 --> 00:08:05.000]  那個分段你就會看到,
[00:08:05.000 --> 00:08:09.000]  那種的勝利就不是硬件,
[00:08:09.000 --> 00:08:11.000]  不是要征服,
[00:08:11.000 --> 00:08:13.000]  不是要去侵略,
[00:08:13.000 --> 00:08:17.000]  而是裏面的那個潔淨,
[00:08:17.000 --> 00:08:20.000]  所謂裏面不是以色列的內部,
[00:08:20.000 --> 00:08:24.000]  是人心靈的內部的那個潔淨,
[00:08:24.000 --> 00:08:27.000]  即是人人願意將自己,
[00:08:27.000 --> 00:08:31.000]  放在神的洗罪泉源裏面,
[00:08:31.000 --> 00:08:34.000]  來得到那個活水,
[00:08:34.000 --> 00:08:36.000]  這樣的勝利,
[00:08:36.000 --> 00:08:40.000]  就是神使得百姓的心靈改變,
[00:08:40.000 --> 00:08:43.000]  所以這一章聖經又是很戲劇性的,
[00:08:43.000 --> 00:08:47.000]  這些都是在新約有引述的經文,
[00:08:47.000 --> 00:08:49.000]  十二章第一節開始,
[00:08:49.000 --> 00:08:52.000]  關乎到默示,
[00:08:52.000 --> 00:08:55.000]  英文都有些翻譯,
[00:08:55.000 --> 00:08:57.000]  不是一個vision,
[00:08:57.000 --> 00:08:59.000]  有些是vision的,
[00:08:59.000 --> 00:09:01.000]  即是有一個視野,
[00:09:01.000 --> 00:09:03.000]  有一個啟示,
[00:09:03.000 --> 00:09:06.000]  但是很多數在舊約的,
[00:09:06.000 --> 00:09:08.000]  關乎到默示,
[00:09:08.000 --> 00:09:10.000]  是burden,
[00:09:10.000 --> 00:09:12.000]  burden即是重擔的字,
[00:09:12.000 --> 00:09:15.000]  即是關乎到以色列的重擔,
[00:09:15.000 --> 00:09:18.000]  即是得到默示的才知道,
[00:09:18.000 --> 00:09:20.000]  得到預言的才知道,
[00:09:20.000 --> 00:09:23.000]  他看這個訊息是很沈重的,
[00:09:23.000 --> 00:09:25.000]  所以叫burden的意思,
[00:09:25.000 --> 00:09:28.000]  即是要釋放一個訊息,
[00:09:28.000 --> 00:09:30.000]  是神要你說,
[00:09:30.000 --> 00:09:34.000]  其實某程度上如果那個訊息不是一個皆大歡喜,
[00:09:34.000 --> 00:09:36.000]  是關乎到一些的,
[00:09:36.000 --> 00:09:39.000]  可能是審判,可能是刑罰,
[00:09:39.000 --> 00:09:43.000]  說的人就有一種重擔的感覺,
[00:09:43.000 --> 00:09:45.000]  這個大家要留意,
[00:09:45.000 --> 00:09:47.000]  十二章第一節,
[00:09:47.000 --> 00:09:50.000]  耶和華論以色列的默示,
[00:09:50.000 --> 00:09:52.000]  鋪張朱天,建立地基,
[00:09:52.000 --> 00:09:55.000]  做人裏面之靈的耶和華說,
[00:09:55.000 --> 00:09:59.000]  我必使耶路撒冷被圍困的時候,
[00:09:59.000 --> 00:10:01.000]  向四圍列國的民,
[00:10:01.000 --> 00:10:04.000]  成為令人昏醉的杯,
[00:10:04.000 --> 00:10:07.000]  這默示也論到猶大,
[00:10:07.000 --> 00:10:13.000]  那日我必使耶路撒冷向聚集攻擊他的萬民,
[00:10:13.000 --> 00:10:15.000]  當作一塊重的石頭,
[00:10:15.000 --> 00:10:18.000]  凡是舉起的必受重傷,
[00:10:18.000 --> 00:10:19.000]  耶和華說,
[00:10:19.000 --> 00:10:23.000]  到那日我必使一切馬匹驚惶,
[00:10:23.000 --> 00:10:26.000]  使騎馬的癲狂,
[00:10:26.000 --> 00:10:29.000]  我必看顧猶大家,
[00:10:29.000 --> 00:10:33.000]  使到列國的一切馬匹黑眼,
[00:10:33.000 --> 00:10:35.000]  當然用現代的,
[00:10:35.000 --> 00:10:37.000]  就是一切的軍事,
[00:10:37.000 --> 00:10:40.000]  在神的時間,
[00:10:40.000 --> 00:10:42.000]  在耶路撒冷,
[00:10:42.000 --> 00:10:44.000]  都完全失去效力,
[00:10:44.000 --> 00:10:48.000]  好像沒有電,
[00:10:48.000 --> 00:10:53.000]  或者完全被黑客入侵,
[00:10:53.000 --> 00:10:56.000]  電腦的程式壞了,
[00:10:56.000 --> 00:10:58.000]  完全都插不著,
[00:10:58.000 --> 00:11:00.000]  類似這樣,
[00:11:00.000 --> 00:11:01.000]  如果在古代,
[00:11:01.000 --> 00:11:04.000]  他們沒有這些先進的飛機大炮,
[00:11:04.000 --> 00:11:06.000]  他們能夠想到的就是,
[00:11:06.000 --> 00:11:09.000]  在戰場那些馬都瞎了,
[00:11:09.000 --> 00:11:11.000]  到處亂跑,
[00:11:11.000 --> 00:11:13.000]  上來攻擊耶路撒冷的,
[00:11:13.000 --> 00:11:16.000]  他們全部好像喝醉了,
[00:11:16.000 --> 00:11:18.000]  你可以想像到,
[00:11:18.000 --> 00:11:19.000]  其實沒有可能,
[00:11:19.000 --> 00:11:22.000]  在戰爭的時候是最精銳的,
[00:11:22.000 --> 00:11:25.000]  但是去到有一個時候,
[00:11:25.000 --> 00:11:28.000]  神要使到列國攻擊,
[00:11:28.000 --> 00:11:29.000]  是完全失效,
[00:11:29.000 --> 00:11:30.000]  失靈,
[00:11:30.000 --> 00:11:32.000]  這些其實我們都知道,
[00:11:32.000 --> 00:11:34.000]  稍為有些黑客入侵,
[00:11:34.000 --> 00:11:37.000]  現在所有的東西都是高度的,
[00:11:37.000 --> 00:11:40.000]  中央的電腦化,
[00:11:40.000 --> 00:11:42.000]  只要癱瘓了某些東西,
[00:11:42.000 --> 00:11:44.000]  其實什麼都失靈了,
[00:11:44.000 --> 00:11:49.000]  這個是我們都能夠明白理解的,
[00:11:49.000 --> 00:11:51.000]  在這裡告訴我們,
[00:11:51.000 --> 00:11:54.000]  一切的馬匹乞懶,
[00:11:54.000 --> 00:11:57.000]  猶大的族長必心裡說,
[00:11:57.000 --> 00:11:59.000]  耶路撒冷的居民,
[00:11:59.000 --> 00:12:02.000]  倚靠萬軍之耶和華他們的神,
[00:12:02.000 --> 00:12:04.000]  就作我們的能力,
[00:12:04.000 --> 00:12:07.000]  那日,出現很多次,
[00:12:07.000 --> 00:12:10.000]  我必使猶大的族長,
[00:12:10.000 --> 00:12:12.000]  如火盤在木柴中,
[00:12:12.000 --> 00:12:15.000]  猶如火把在禍菌裡,
[00:12:15.000 --> 00:12:20.000]  他們必左右消滅四圍列國的民,
[00:12:20.000 --> 00:12:22.000]  耶路撒冷的人,
[00:12:22.000 --> 00:12:24.000]  必凝住本處,
[00:12:24.000 --> 00:12:26.000]  就是耶路撒冷,
[00:12:26.000 --> 00:12:29.000]  耶和華必先拯救猶大的帳篷,
[00:12:29.000 --> 00:12:32.000]  免得大衛家的榮耀,
[00:12:32.000 --> 00:12:36.000]  和耶路撒冷居民的榮耀勝過猶大,
[00:12:36.000 --> 00:12:40.000]  那日,耶和華必保護耶路撒冷的居民,
[00:12:40.000 --> 00:12:44.000]  他們中間軟弱的必如大衛,
[00:12:44.000 --> 00:12:47.000]  大衛的家必如神,
[00:12:47.000 --> 00:12:50.000]  如行在他們前面,
[00:12:50.000 --> 00:12:52.000]  知耶和華的使者,
[00:12:52.000 --> 00:12:59.000]  那日,我必定義滅絕來攻擊耶路撒冷各國的民,
[00:12:59.000 --> 00:13:01.000]  你可以想像到,
[00:13:01.000 --> 00:13:05.000]  那個保護,那個德性,那個榮耀,
[00:13:05.000 --> 00:13:09.000]  在那天,我們是不知道哪一天,
[00:13:09.000 --> 00:13:12.000]  什麼時期,我們都不知道,
[00:13:12.000 --> 00:13:15.000]  但是有一個預言,
[00:13:15.000 --> 00:13:18.000]  就是神定義要釋放,
[00:13:18.000 --> 00:13:21.000]  拯救祂自己的選民,
[00:13:21.000 --> 00:13:24.000]  這個絕對不是所謂偏心,
[00:13:24.000 --> 00:13:28.000]  所謂助紂為虐,絕對不是的,
[00:13:28.000 --> 00:13:33.000]  因為神有祂自己的工作,
[00:13:33.000 --> 00:13:38.000]  在這個民族的心靈裏面,
[00:13:38.000 --> 00:13:40.000]  所以第十節,
[00:13:40.000 --> 00:13:43.000]  有些人就說兩段經文好像不是很協調,
[00:13:43.000 --> 00:13:48.000]  有些不是和上下文有拉上關係,
[00:13:48.000 --> 00:13:50.000]  其實正正就是那個關係,
[00:13:50.000 --> 00:13:55.000]  我們表面看就是神要出手,
[00:13:55.000 --> 00:14:00.000]  使耶路撒冷,以色列,猶大,
[00:14:00.000 --> 00:14:03.000]  得到那個應該得到的榮耀,
[00:14:03.000 --> 00:14:05.000]  因為他們強大起來了,
[00:14:05.000 --> 00:14:08.000]  列國都不可以攻擊他們,
[00:14:08.000 --> 00:14:15.000]  但是現在不是說只是單方面給他們一切武器,
[00:14:15.000 --> 00:14:17.000]  而是最重要,
[00:14:17.000 --> 00:14:20.000]  反而是第十節,
[00:14:20.000 --> 00:14:23.000]  一直去到十三章的第一節的經文,
[00:14:23.000 --> 00:14:26.000]  這裏很特別的,
[00:14:26.000 --> 00:14:30.000]  這次又是提以色列的國家國護,
[00:14:30.000 --> 00:14:35.000]  不過這次提他們不是有什麼強大的武力,
[00:14:35.000 --> 00:14:37.000]  四圍的保護,
[00:14:37.000 --> 00:14:41.000]  或者是有神怎樣來令列國,
[00:14:41.000 --> 00:14:45.000]  他們的軍備全部瓦解,
[00:14:45.000 --> 00:14:47.000]  完全不是這樣,
[00:14:47.000 --> 00:14:51.000]  而是內部有一個泉源,
[00:14:51.000 --> 00:14:58.000]  有一個能夠解決他們內心問題的泉源,
[00:14:58.000 --> 00:15:01.000]  這裏真的很寶貴,
[00:15:01.000 --> 00:15:03.000]  如果我們要背今句,
[00:15:03.000 --> 00:15:04.000]  這些真是今句了,
[00:15:04.000 --> 00:15:06.000]  整段都是今句,
[00:15:06.000 --> 00:15:10.000]  「我必將那斯恩叫人懇求的靈,
[00:15:10.000 --> 00:15:15.000]  囂冠大維加和耶路撒冷的居民,
[00:15:15.000 --> 00:15:17.000]  他們必仰望我,
[00:15:17.000 --> 00:15:19.000]  就是他們所擇的」,
[00:15:19.000 --> 00:15:26.000]  這個擇字已經是一個很形象化的比喻,
[00:15:26.000 --> 00:15:30.000]  好像來象徵著這位耶和華,
[00:15:30.000 --> 00:15:33.000]  這位的目者被擇,
[00:15:33.000 --> 00:15:35.000]  即是受傷,
[00:15:35.000 --> 00:15:39.000]  這個被擇令你想起誰呢?
[00:15:39.000 --> 00:15:44.000]  很明顯就是主耶穌被羅馬的兵丁
[00:15:44.000 --> 00:15:49.000]  用長矛去刺入他的胸膛,
[00:15:49.000 --> 00:15:51.000]  看看他死了沒有,
[00:15:51.000 --> 00:15:54.000]  流出血和水,
[00:15:54.000 --> 00:15:56.000]  約翰福音就是引這段,
[00:15:56.000 --> 00:16:01.000]  他們要仰望自己所擇的人,
[00:16:01.000 --> 00:16:04.000]  我們如果還沒有讀完這段經文之前,
[00:16:04.000 --> 00:16:07.000]  和大家揭一揭約翰福音十九章,
[00:16:07.000 --> 00:16:11.000]  就是耶穌離世斷氣的情景,
[00:16:11.000 --> 00:16:13.000]  所以很奇妙,
[00:16:13.000 --> 00:16:16.000]  撒加利亞書這些舊約的經文很少人讀,
[00:16:16.000 --> 00:16:18.000]  但是新約的作者,
[00:16:18.000 --> 00:16:19.000]  福音書的作者,
[00:16:19.000 --> 00:16:22.000]  是引很多撒加利亞書的,
[00:16:22.000 --> 00:16:26.000]  十九章,
[00:16:26.000 --> 00:16:31.000]  可能我們讀多一點經文,
[00:16:31.000 --> 00:16:35.000]  由第十七節開始,
[00:16:35.000 --> 00:16:38.000]  約翰福音十九章十七節,
[00:16:38.000 --> 00:16:41.000]  他們就把耶穌帶了去,
[00:16:41.000 --> 00:16:44.000]  耶穌背著自己的十字架出來,
[00:16:44.000 --> 00:16:46.000]  到了一個地方名叫獨留地,
[00:16:46.000 --> 00:16:48.000]  那個獨字不是夫,
[00:16:48.000 --> 00:16:51.000]  獨留,獨白那個獨,
[00:16:51.000 --> 00:16:53.000]  希伯來話就叫各各他,
[00:16:53.000 --> 00:16:56.000]  他們就在那裡釘他在十字架上,
[00:16:56.000 --> 00:16:58.000]  還有兩個人,
[00:16:58.000 --> 00:16:59.000]  當然是那兩個強盜,
[00:16:59.000 --> 00:17:01.000]  一同釘著,
[00:17:01.000 --> 00:17:02.000]  一邊一個,
[00:17:02.000 --> 00:17:04.000]  耶穌在中間,
[00:17:04.000 --> 00:17:07.000]  比拉多又用牌子寫了一個名號,
[00:17:07.000 --> 00:17:09.000]  安在十字架上,
[00:17:09.000 --> 00:17:12.000]  寫的就是叫猶太人的王,
[00:17:12.000 --> 00:17:14.000]  拿撒勒人耶穌,
[00:17:14.000 --> 00:17:17.000]  有許多猶太人念這名號,
[00:17:17.000 --> 00:17:20.000]  因為耶穌被釘十字架的地方,
[00:17:20.000 --> 00:17:22.000]  與城相近,
[00:17:22.000 --> 00:17:24.000]  並且是用希伯來,
[00:17:24.000 --> 00:17:26.000]  羅馬,羅馬就是拉丁文,
[00:17:26.000 --> 00:17:28.000]  希利尼,就是希列文,
[00:17:28.000 --> 00:17:30.000]  三個文字寫,
[00:17:30.000 --> 00:17:32.000]  猶太人的王,
[00:17:32.000 --> 00:17:34.000]  那個罪名,
[00:17:34.000 --> 00:17:36.000]  變相就是,
[00:17:36.000 --> 00:17:38.000]  一讀經文的時候,
[00:17:38.000 --> 00:17:40.000]  就以為是那個,
[00:17:40.000 --> 00:17:42.000]  開會,
[00:17:42.000 --> 00:17:46.000]  就以為是他的身份,
[00:17:46.000 --> 00:17:48.000]  其實是罪名,
[00:17:48.000 --> 00:17:50.000]  猶太人的王的罪名,
[00:17:50.000 --> 00:17:53.000]  猶太人的祭司長對比拉多說,
[00:17:53.000 --> 00:17:55.000]  不要寫猶太人的王,
[00:17:55.000 --> 00:17:57.000]  要寫他自己說,
[00:17:57.000 --> 00:17:59.000]  我是猶太人的王,
[00:17:59.000 --> 00:18:02.000]  要讓路過的人看到,
[00:18:02.000 --> 00:18:04.000]  不要誤會了,
[00:18:04.000 --> 00:18:06.000]  他是猶太人的王,
[00:18:06.000 --> 00:18:09.000]  是他自己說自己是猶太人的王,
[00:18:09.000 --> 00:18:11.000]  我們是不承認的,
[00:18:11.000 --> 00:18:13.000]  他們要這樣拗文擲字,
[00:18:13.000 --> 00:18:16.000]  其實那個人已經釘在十字架上,
[00:18:16.000 --> 00:18:20.000]  他們都要這樣來據理力爭,
[00:18:20.000 --> 00:18:21.000]  一來就是,
[00:18:21.000 --> 00:18:22.000]  那些羅馬兵兵,
[00:18:22.000 --> 00:18:23.000]  管你那麼多,
[00:18:23.000 --> 00:18:25.000]  都不認識你誰來的,
[00:18:25.000 --> 00:18:27.000]  只是當其中一個死囚,
[00:18:27.000 --> 00:18:30.000]  當耶穌和那兩個強盜一樣,
[00:18:30.000 --> 00:18:32.000]  是罪大惡極,
[00:18:32.000 --> 00:18:35.000]  或者是私通外地,
[00:18:35.000 --> 00:18:37.000]  叛國等等,
[00:18:37.000 --> 00:18:40.000]  所以就要將他置於死地,
[00:18:40.000 --> 00:18:42.000]  但是二十二節,
[00:18:42.000 --> 00:18:43.000]  比拉多說,
[00:18:43.000 --> 00:18:45.000]  我所寫的我已經寫上了,
[00:18:45.000 --> 00:18:47.000]  繼續留意,
[00:18:47.000 --> 00:18:50.000]  兵兵既然將耶穌釘在十字架上,
[00:18:50.000 --> 00:18:52.000]  就拿他的衣服分為四份,
[00:18:52.000 --> 00:18:53.000]  每兵一份,
[00:18:53.000 --> 00:18:55.000]  又拿他的女衣,
[00:18:55.000 --> 00:18:57.000]  這件女衣原來沒有縫而,
[00:18:57.000 --> 00:18:59.000]  是上下一片織成的,
[00:18:59.000 --> 00:19:01.000]  即是織出來的,
[00:19:01.000 --> 00:19:03.000]  他們就彼此說,
[00:19:03.000 --> 00:19:04.000]  我們不要撕開,
[00:19:04.000 --> 00:19:06.000]  只要拈溝,
[00:19:06.000 --> 00:19:07.000]  即是抽籤,
[00:19:07.000 --> 00:19:09.000]  看誰得著,
[00:19:09.000 --> 00:19:11.000]  這要應嚴經常的話說,
[00:19:11.000 --> 00:19:14.000]  他們分了我的外衣,
[00:19:14.000 --> 00:19:15.000]  為我的女衣,
[00:19:15.000 --> 00:19:16.000]  即是內衣,
[00:19:16.000 --> 00:19:17.000]  來拈溝,
[00:19:17.000 --> 00:19:19.000]  這個詩篇二十二篇,
[00:19:19.000 --> 00:19:21.000]  尼塞亞的仇虎詩,
[00:19:21.000 --> 00:19:23.000]  二十三篇我們很熟,
[00:19:23.000 --> 00:19:24.000]  耶和華是我們的目者,
[00:19:24.000 --> 00:19:29.000]  但二十二篇是仇虎的僕人的詩篇,
[00:19:29.000 --> 00:19:34.000]  所以意味著作者寫得很隱晦,
[00:19:34.000 --> 00:19:37.000]  其實外衣被人拆了,
[00:19:37.000 --> 00:19:39.000]  女衣也被人拆了,
[00:19:39.000 --> 00:19:41.000]  即是赤裸裸的耶穌,
[00:19:41.000 --> 00:19:48.000]  暴露在所有的一個大街大巷的小山丘上,
[00:19:48.000 --> 00:19:50.000]  即是人們走過,
[00:19:50.000 --> 00:19:51.000]  見到這個罪名,
[00:19:51.000 --> 00:19:53.000]  猶太人的王,
[00:19:53.000 --> 00:19:57.000]  但見到這個被人打得血淋淋,
[00:19:57.000 --> 00:20:00.000]  又完全是赤裸裸的耶穌,
[00:20:00.000 --> 00:20:03.000]  是極大的羞辱,
[00:20:03.000 --> 00:20:09.000]  對於這位萬王之王的一個很隱晦的描述,
[00:20:09.000 --> 00:20:11.000]  即是大家自己可以聯想,
[00:20:11.000 --> 00:20:12.000]  是多羞恥,
[00:20:12.000 --> 00:20:14.000]  是多麼痛苦,
[00:20:14.000 --> 00:20:16.000]  是多麼值得那些人,
[00:20:16.000 --> 00:20:18.000]  即是不認識他的人,
[00:20:18.000 --> 00:20:20.000]  來詛咒他,
[00:20:20.000 --> 00:20:23.000]  即是朱般的咒罵,
[00:20:23.000 --> 00:20:24.000]  在那一刻,
[00:20:24.000 --> 00:20:25.000]  那一段時間,
[00:20:25.000 --> 00:20:28.000]  好像那裏特別黑暗,
[00:20:28.000 --> 00:20:30.000]  所以到十二點鐘,
[00:20:30.000 --> 00:20:32.000]  耶穌釘十字架的時候,
[00:20:32.000 --> 00:20:34.000]  整個天都黑了,
[00:20:34.000 --> 00:20:36.000]  你想想周圍的人,
[00:20:36.000 --> 00:20:38.000]  所有不認識耶穌的人,
[00:20:38.000 --> 00:20:40.000]  誤會耶穌的人,
[00:20:40.000 --> 00:20:42.000]  都盡量將他的咒罵,
[00:20:42.000 --> 00:20:44.000]  來咒這個人,
[00:20:44.000 --> 00:20:47.000]  即是他一個人擔當我們眾人的罪,
[00:20:47.000 --> 00:20:49.000]  我們就不會滅亡,
