
[00:00:00.000 --> 00:00:02.000]   各位網友 本堂的義務傳道
[00:11:22.680 --> 00:11:24.680]   這個要刻意去經營才行
[00:11:24.680 --> 00:11:26.680]   我們可以披著基督徒的外衣
[00:11:26.680 --> 00:11:28.680]   但是裏面可以是完全世俗化的
[00:11:28.680 --> 00:11:30.680]   你可以細心地看看自己
[00:11:30.680 --> 00:11:32.680]   一章十八節
[00:11:32.680 --> 00:11:34.680]   十八節是我們成為基督徒的
[00:11:34.680 --> 00:11:36.680]   你可以細心地看看自己
[00:11:36.680 --> 00:11:38.680]   一章十八節裏面說
[00:11:38.680 --> 00:11:40.680]   大哥書說
[00:11:40.680 --> 00:11:42.680]   我們要在神的面前謙卑
[00:11:42.680 --> 00:11:44.680]   是讓神的話語去審查我們
[00:11:44.680 --> 00:11:46.680]   哇 這件事很難做的
[00:11:46.680 --> 00:11:48.680]   讓我們在崇靈生命上結果子
[00:11:48.680 --> 00:11:50.680]   第二 一章十九節
[00:11:50.680 --> 00:11:52.680]   叫我們快快地聽
[00:11:52.680 --> 00:11:54.680]   快快地聽即是甚麼
[00:11:54.680 --> 00:11:56.680]   主動地聽
[00:11:56.680 --> 00:11:58.680]   聽甚麼呀 聽神的話
[00:11:58.680 --> 00:12:00.680]   當然第二
[00:12:00.680 --> 00:12:02.680]   就要聽下人說話
[00:12:02.680 --> 00:12:04.680]   我們不要先入為主
[00:12:04.680 --> 00:12:06.680]   有了自己的選擇
[00:12:06.680 --> 00:12:08.680]   然後去聽神的話
[00:12:08.680 --> 00:12:10.680]   因為這樣是偏聽 你明嗎
[00:12:10.680 --> 00:12:12.680]   其實我有時都會感覺到
[00:12:12.680 --> 00:12:14.680]   從事神學研究的人
[00:12:14.680 --> 00:12:16.680]   都有這個毛病
[00:12:16.680 --> 00:12:18.680]   所以我們經常都會問
[00:12:18.680 --> 00:12:20.680]   我這樣想 是不是我已經有了定案
[00:12:20.680 --> 00:12:22.680]   找一些聖經來支撐一下
[00:12:22.680 --> 00:12:24.680]   還是我真的對整本聖經
[00:12:24.680 --> 00:12:26.680]   有一個比較完整的理解
[00:12:26.680 --> 00:12:28.680]   然後去推論出
[00:12:28.680 --> 00:12:30.680]   對現在的分析等等
[00:12:30.680 --> 00:12:32.680]   同樣我們聽人的話
[00:12:32.680 --> 00:12:34.680]   也不要偏聽
[00:12:34.680 --> 00:12:36.680]   不要只聽自己喜歡聽的
[00:12:36.680 --> 00:12:38.680]   不要只聽那些不喜歡聽的
[00:12:38.680 --> 00:12:42.680]   所以我曾經在Facebook上
[00:12:42.680 --> 00:12:46.680]   說我是引用TVB的片段
[00:12:46.680 --> 00:12:50.680]   有些同道說你連TVB都看
[00:12:50.680 --> 00:12:52.680]   這樣說的
[00:12:52.680 --> 00:12:54.680]   我就說其實你要正反比較
[00:12:54.680 --> 00:12:56.680]   這不就是最好的
[00:12:56.680 --> 00:12:58.680]   你不贊成它都是叫反面材料
[00:12:58.680 --> 00:13:00.680]   我們做研究就是這樣
[00:13:00.680 --> 00:13:03.680]   我們真的需要改變偏聽的態度
[00:13:03.680 --> 00:13:05.680]   要堅聽
[00:13:05.680 --> 00:13:07.680]   即是不同的東西你都要聽
[00:13:07.680 --> 00:13:10.680]   還有我們敢於面對自己的弱點
[00:13:10.680 --> 00:13:12.680]   你才是真正有突破
[00:13:12.680 --> 00:13:15.680]   在最近修訂逃犯條例的事裡面
[00:13:15.680 --> 00:13:18.680]   我們實在需要學習聆聽的功課
[00:13:18.680 --> 00:13:20.680]   我們應該參考不同角度的材料
[00:13:20.680 --> 00:13:22.680]   互相比較
[00:13:22.680 --> 00:13:24.680]   你盡量去了解真相
[00:13:24.680 --> 00:13:27.680]   只有尋找真相你才會說不被誤導
[00:13:27.680 --> 00:13:29.680]   在客觀聆聽上
[00:13:29.680 --> 00:13:31.680]   你再做一個中肯的分析
[00:13:31.680 --> 00:13:34.680]   這個功夫當然是很難的
[00:13:34.680 --> 00:13:36.680]   第二部分 說說中肯的分析
[00:13:36.680 --> 00:13:40.680]   很多時候我知道很多應該的東西
[00:13:40.680 --> 00:13:42.680]   但我們是沒有實踐的
[00:13:42.680 --> 00:13:44.680]   我們知道應該聆聽不同的意見
[00:13:44.680 --> 00:13:47.680]   但我們自己又不喜歡聽別人的意見
[00:13:47.680 --> 00:13:49.680]   是這樣的
[00:13:49.680 --> 00:13:52.680]   現在的情況就是各方面的人都執著他的道理
[00:13:52.680 --> 00:13:54.680]   現在是各不相讓
[00:13:54.680 --> 00:13:56.680]   大家都看到這個現實
[00:13:56.680 --> 00:13:59.680]   如果有人說嘗試中立一點
[00:13:59.680 --> 00:14:01.680]   大家冷靜一點
[00:14:01.680 --> 00:14:04.680]   不要將對立的行動升級
[00:14:04.680 --> 00:14:06.680]   可能出來的答案就是
[00:14:06.680 --> 00:14:08.680]   就是因為對方說的
[00:14:08.680 --> 00:14:09.680]   對方做的事
[00:14:09.680 --> 00:14:11.680]   所以我才會這樣
[00:14:11.680 --> 00:14:13.680]   是不是很慣常你聽到的
[00:14:13.680 --> 00:14:15.680]   或者見到的事
[00:14:15.680 --> 00:14:19.680]   基本上不同的人說的說法都是一樣
[00:14:19.680 --> 00:14:21.680]   錯的一定是對方
[00:14:21.680 --> 00:14:24.680]   所以現在我做的事一點都不會過份
[00:14:24.680 --> 00:14:28.680]   所以為什麼我會說衝入立法會的行為是錯的
[00:14:28.680 --> 00:14:30.680]   就是因為當我們說
[00:14:30.680 --> 00:14:32.680]   別人的錯所以我這樣
[00:14:32.680 --> 00:14:36.680]   就是說別人的錯可以成為我做錯的合理原因
[00:14:36.680 --> 00:14:37.680]   大家明不明白我的意思
[00:14:37.680 --> 00:14:41.680]   這個是倫理學上一個很難講得通的東西
[00:14:41.680 --> 00:14:46.680]   現在的階段已經不是再討論修訂逃犯條例的法律爭議
[00:14:46.680 --> 00:14:47.680]   已經不是爭論這件事
[00:14:47.680 --> 00:14:51.680]   現在是說處理手法的問題一直爭論下去
[00:14:51.680 --> 00:14:52.680]   是收不到課
[00:14:52.680 --> 00:14:54.680]   是一個政治的問題
[00:14:54.680 --> 00:14:57.680]   我在講下面的之前
[00:14:57.680 --> 00:14:58.680]   我就告訴大家
[00:14:58.680 --> 00:15:01.680]   我最近其實不知為什麼
[00:15:01.680 --> 00:15:03.680]   突然間變了另外一個人
[00:15:03.680 --> 00:15:07.680]   為什麼變了人
[00:15:07.680 --> 00:15:09.680]   第一我在Facebook上講了很多東西
[00:15:09.680 --> 00:15:12.680]   第二我真的做過功課
[00:15:12.680 --> 00:15:14.680]   我講得出
[00:15:14.680 --> 00:15:16.680]   我那篇文是放在Facebook上
[00:15:16.680 --> 00:15:19.680]   有些法律界的人看完都沒有說我怎樣錯
[00:15:19.680 --> 00:15:23.680]   為什麼呢?整件事應該是回看1998年
[00:15:23.680 --> 00:15:28.680]   在立法會保安事務委員會裏面有一份報告
[00:15:28.680 --> 00:15:33.680]   裏面是講當時張玉強的案
[00:15:33.680 --> 00:15:37.680]   為什麼當時提到修訂逃犯條例
[00:15:37.680 --> 00:15:39.680]   而在那個會議紀錄裏面
[00:15:39.680 --> 00:15:44.680]   有很多議員已經講了很多法律上的觀點需要處理
[00:15:44.680 --> 00:15:50.680]   我又看今年立法會保安局發出來的文件
[00:15:50.680 --> 00:15:53.680]   例如2月15日、18日、26日的文件
[00:15:53.680 --> 00:15:56.680]   保安局局長怎樣解釋
[00:15:56.680 --> 00:15:58.680]   我是看完所有文件
[00:15:58.680 --> 00:16:04.680]   另外我也有看大律師公會的聲明
[00:16:04.680 --> 00:16:08.680]   香港大學國立學院的某個教授的論文
[00:16:08.680 --> 00:16:15.680]   我也看立法會法律顧問提出的一些疑問
[00:16:15.680 --> 00:16:18.680]   我甚至看不同的資料
[00:16:18.680 --> 00:16:23.680]   我有看過公安條例245章第18、19條
[00:16:23.680 --> 00:16:26.680]   我看過立法會議事規則第64條
[00:16:26.680 --> 00:16:30.680]   很多很多應該有的文件我都看過
[00:16:30.680 --> 00:16:32.680]   我不是讀法律的
[00:16:32.680 --> 00:16:34.680]   但是我盡了我基本的責任
[00:16:34.680 --> 00:16:38.680]   去明白正反雙方在說什麼
[00:16:38.680 --> 00:16:42.680]   所以我很明白為何林鄭可以說得出
[00:16:42.680 --> 00:16:44.680]   她說「壽終正寢」
[00:16:44.680 --> 00:16:46.680]   如果她有完全法律的理據
[00:16:46.680 --> 00:16:48.680]   她不會說這些話
[00:16:48.680 --> 00:16:52.680]   我想不要在這裡宣傳某些東西
[00:16:52.680 --> 00:16:55.680]   但事實上你真的去做比較的時候
[00:16:55.680 --> 00:16:57.680]   是有很多法律的課題
[00:16:57.680 --> 00:16:59.680]   是還沒有很清楚解釋
[00:16:59.680 --> 00:17:02.680]   好了 接下來我很想說
[00:17:02.680 --> 00:17:05.680]   最近其實有一個很重要的人
[00:17:05.680 --> 00:17:10.680]   就是前終審法院的首席法官李國能
[00:17:10.680 --> 00:17:12.680]   他開聲
[00:17:12.680 --> 00:17:14.680]   我相信大家都想到
[00:17:14.680 --> 00:17:16.680]   他這個人都不需要說這麼多話
[00:17:16.680 --> 00:17:18.680]   但他為何都要說呢
[00:17:18.680 --> 00:17:20.680]   就是因為見到現在太過混亂
[00:17:20.680 --> 00:17:22.680]   他的意見有12點
[00:17:22.680 --> 00:17:25.680]   我就為了不要弄錯
[00:17:25.680 --> 00:17:28.680]   我就引用他英文的其中3點
[00:17:28.680 --> 00:17:33.680]   中文的翻譯大家可以去思考
[00:17:33.680 --> 00:17:35.680]   我會讀給大家聽的
[00:17:35.680 --> 00:17:37.680]   可能下面會引下去
[00:17:37.680 --> 00:17:40.680]   第一就是講到第三點
