
[00:00:00.000 --> 00:00:03.400]  今日有張超子傳道在我們中間正道
[00:03:34.200 --> 00:03:38.200]  我們教會門口也有一棵?
[00:03:38.200 --> 00:03:39.200]  Q&A時間
[00:03:39.200 --> 00:03:40.200]  你知不知道我們外面
[00:03:40.200 --> 00:03:42.200]  有多少隻色的鹿
[00:03:42.200 --> 00:03:45.200]  放在聖誕樹上?
[00:03:45.200 --> 00:03:47.200]  有沒有留意到?
[00:03:47.200 --> 00:03:49.200]  一隻色
[00:03:49.200 --> 00:03:51.200]  兩隻色
[00:03:51.200 --> 00:03:52.200]  三隻色
[00:03:52.200 --> 00:03:53.200]  多少隻色?
[00:03:53.200 --> 00:03:55.200]  四隻色
[00:03:55.200 --> 00:03:56.200]  放在聖誕樹上的不准說話
[00:03:56.200 --> 00:03:59.200]  你放在聖誕樹上吧
[00:03:59.200 --> 00:04:01.200]  有時候我們不會花時間去看
[00:04:01.200 --> 00:04:03.200]  這些美麗的東西
[00:04:03.200 --> 00:04:04.200]  當這些東西發生在身邊時
[00:04:04.200 --> 00:04:06.200]  我們根本未必去留意
[00:04:06.200 --> 00:04:07.200]  為什麼家裏要佈置一棵聖誕樹?
[00:04:07.200 --> 00:04:09.200]  為什麼我們要把聖誕樹
[00:04:09.200 --> 00:04:11.200]  佈置得這麼美麗?
[00:04:11.200 --> 00:04:13.200]  我就想今天
[00:04:13.200 --> 00:04:15.200]  在我這個講道系列裏
[00:04:15.200 --> 00:04:16.200]  我會告訴大家
[00:04:16.200 --> 00:04:17.200]  不如我們留意一下
[00:04:17.200 --> 00:04:19.200]  為什麼聖誕樹
[00:04:19.200 --> 00:04:21.200]  會佈置在聖誕樹上?
[00:04:21.200 --> 00:04:24.200]  在網上會流傳兩個版本
[00:04:24.200 --> 00:04:26.200]  普遍兩個版本
[00:04:26.200 --> 00:04:28.200]  第一個就告訴你
[00:04:28.200 --> 00:04:31.200]  關乎一個農夫和一個年青人
[00:04:31.200 --> 00:04:33.200]  在歐洲那段時間
[00:04:33.200 --> 00:04:35.200]  有一個農夫
[00:04:35.200 --> 00:04:36.200]  在廣告史上
[00:04:36.200 --> 00:04:38.200]  很久很久之前
[00:04:38.200 --> 00:04:39.200]  就有位農夫
[00:04:39.200 --> 00:04:41.200]  這位農夫心地很好
[00:04:41.200 --> 00:04:43.200]  又很善良
[00:04:43.200 --> 00:04:44.200]  他又很努力
[00:04:44.200 --> 00:04:45.200]  但是他不富有
[00:04:45.200 --> 00:04:47.200]  他就很付出他的努力
[00:04:47.200 --> 00:04:50.200]  在環境裏面
[00:04:50.200 --> 00:04:51.200]  努力耕種
[00:04:51.200 --> 00:04:52.200]  幫助別人
[00:04:52.200 --> 00:04:55.200]  這位農夫很明顯是典型的好人
[00:04:55.200 --> 00:04:56.200]  有一天
[00:04:56.200 --> 00:04:59.200]  因為那裏發生大饑荒
[00:04:59.200 --> 00:05:00.200]  那裏的饑荒
[00:05:00.200 --> 00:05:02.200]  當然是沒有糧食出產
[00:05:02.200 --> 00:05:03.200]  有一天
[00:05:03.200 --> 00:05:07.200]  突然間在門口聽到
[00:05:07.200 --> 00:05:10.200]  「咯咯」
[00:05:10.200 --> 00:05:11.200]  那是什麼意思?
[00:05:11.200 --> 00:05:12.200]  即是有人敲門
[00:05:12.200 --> 00:05:13.200]  很簡單的說話
[00:05:13.200 --> 00:05:14.200]  敲醒大家
[00:05:14.200 --> 00:05:17.200]  有人敲門
[00:05:17.200 --> 00:05:19.200]  他一打開門就看到一個年青人
[00:05:19.200 --> 00:05:20.200]  這個年青人的樣貌是怎樣呢?
[00:05:20.200 --> 00:05:22.200]  這個年青人瘦得不得了
[00:05:22.200 --> 00:05:24.200]  大概三分之一我的身材
[00:05:24.200 --> 00:05:26.200]  應該夠瘦吧
[00:05:26.200 --> 00:05:28.200]  瘦成這樣
[00:05:28.200 --> 00:05:30.200]  這個年青人看著這個農夫就跟他說
[00:05:30.200 --> 00:05:33.200]  「哎呀,農夫,好心的先生」
[00:05:33.200 --> 00:05:35.200]  「你可不可以給我一些食物?」
[00:05:35.200 --> 00:05:37.200]  「我很久都沒有吃過東西了」
[00:05:37.200 --> 00:05:39.200]  這個農夫就問他
[00:05:39.200 --> 00:05:40.200]  「你的家人呢?」
[00:05:40.200 --> 00:05:41.200]  「我沒有爸爸了」
[00:05:41.200 --> 00:05:43.200]  「爸爸已經過世了」
[00:05:43.200 --> 00:05:46.200]  「我媽媽現在餓得病了都來不了」
[00:05:46.200 --> 00:05:47.200]  「是我一個人來的」
[00:05:47.200 --> 00:05:49.200]  哇,農夫一聽到
[00:05:49.200 --> 00:05:51.200]  換了是你,你會怎樣做呢?
[00:05:51.200 --> 00:05:53.200]  馬上連問他
[00:05:53.200 --> 00:05:55.200]  不過你看看自己的實力
[00:05:55.200 --> 00:05:57.200]  因為是大饑荒
[00:05:57.200 --> 00:05:58.200]  不過這個說明是好好的先生
[00:05:58.200 --> 00:06:01.200]  我們當然不要去反駁這個故事
[00:06:01.200 --> 00:06:03.200]  這個好好的先生聽到之後
[00:06:03.200 --> 00:06:04.200]  哇,你這麼慘啊
[00:06:04.200 --> 00:06:07.200]  他就動了這個連問
[00:06:07.200 --> 00:06:09.200]  他就將一些他僅有的
[00:06:09.200 --> 00:06:11.200]  因為饑荒他自己也不是很多
[00:06:11.200 --> 00:06:12.200]  他僅有的
[00:06:12.200 --> 00:06:13.200]  所以這個故事開頭說明
[00:06:13.200 --> 00:06:14.200]  他不是很富有
[00:06:14.200 --> 00:06:15.200]  僅有的一些食物
[00:06:15.200 --> 00:06:17.200]  包括麵包、馬鈴薯
[00:06:17.200 --> 00:06:19.200]  就給了這個年輕人
[00:06:19.200 --> 00:06:20.200]  年輕人拿到
[00:06:20.200 --> 00:06:21.200]  哇,有食物了
[00:06:21.200 --> 00:06:22.200]  實在太高興
[00:06:22.200 --> 00:06:24.200]  因為那一刻他需要的是
[00:06:24.200 --> 00:06:26.200]  生命的一些補充
[00:06:26.200 --> 00:06:28.200]  以致生命能夠繼續延續下去
[00:06:28.200 --> 00:06:30.200]  他拿到的時候就很開心
[00:06:30.200 --> 00:06:32.200]  他就謝謝這個農夫
[00:06:32.200 --> 00:06:34.200]  他就很有禮貌
[00:06:34.200 --> 00:06:37.200]  他說「我不單要謝謝你的好意」
[00:06:37.200 --> 00:06:39.200]  「我還希望能夠回報你」
[00:06:39.200 --> 00:06:41.200]  「哎呀,年輕人你這麼貧窮」
[00:06:41.200 --> 00:06:43.200]  「你還可以有什麼回報啊」
[00:06:43.200 --> 00:06:46.200]  他說「是的,我一天什麼都沒有」
[00:06:46.200 --> 00:06:49.200]  「不過我有一枝松樹枝」
[00:06:49.200 --> 00:06:51.200]  「松樹的枝管」
[00:06:51.200 --> 00:06:53.200]  「我送給你吧」
[00:06:53.200 --> 00:06:55.200]  正所謂看故事
[00:06:55.200 --> 00:06:56.200]  我們一定要不要太過理性
[00:06:56.200 --> 00:06:59.200]  不然會出現很多問題
[00:06:59.200 --> 00:07:01.200]  你為什麼要送一枝樹枝給別人呢?
[00:07:01.200 --> 00:07:02.200]  是不是?
[00:07:02.200 --> 00:07:03.200]  不過很奇怪
[00:07:03.200 --> 00:07:05.200]  故事就說他送了給他
[00:07:05.200 --> 00:07:06.200]  這個農夫又很奇怪
[00:07:06.200 --> 00:07:07.200]  他說「好啊,謝謝你」
[00:07:07.200 --> 00:07:09.200]  「這麼有心,你也回報」
[00:07:09.200 --> 00:07:11.200]  而這個農夫竟然拿著樹枝
[00:07:11.200 --> 00:07:13.200]  不是拿去透火
[00:07:13.200 --> 00:07:14.200]  他拿去做什麼呢?
[00:07:14.200 --> 00:07:16.200]  他拿去他的屋苑外面
[00:07:16.200 --> 00:07:19.200]  自己的屋門前插了下去
[00:07:19.200 --> 00:07:22.200]  一枝已經切斷的枝管
[00:07:22.200 --> 00:07:24.200]  你再插回泥裡
[00:07:24.200 --> 00:07:26.200]  結果是怎樣呢?
[00:07:26.200 --> 00:07:27.200]  其實沒有變的
[00:07:27.200 --> 00:07:28.200]  一切都沒有變的
[00:07:28.200 --> 00:07:30.200]  只是多了一枝東西在泥上
[00:07:30.200 --> 00:07:31.200]  正確嗎?
[00:07:31.200 --> 00:07:32.200]  這個很理性
[00:07:32.200 --> 00:07:34.200]  但不是這個故事
[00:07:34.200 --> 00:07:37.200]  故事就說一晚就過去了
[00:07:37.200 --> 00:07:39.200]  第二晚發生什麼事呢?
[00:07:39.200 --> 00:07:41.200]  大家已經看過了
[00:07:41.200 --> 00:07:44.200]  第二晚多開心
[00:07:44.200 --> 00:07:46.200]  整棵松樹就長起來了
[00:07:46.200 --> 00:07:47.200]  長起來了
[00:07:47.200 --> 00:07:48.200]  是不是這麼奇怪呢?
[00:07:48.200 --> 00:07:49.200]  當然不是
[00:07:49.200 --> 00:07:50.200]  最奇怪的是
[00:07:50.200 --> 00:07:52.200]  突然間樹上掛了什麼呢?
[00:07:52.200 --> 00:07:54.200]  我看這個版本掛了什麼呢?
[00:07:54.200 --> 00:07:56.200]  掛了什麼呢?
[00:07:56.200 --> 00:08:00.200]  我聽不到,不過不要緊
[00:08:00.200 --> 00:08:01.200]  對了
[00:08:01.200 --> 00:08:02.200]  他掛了一些食物
[00:08:02.200 --> 00:08:03.200]  已經很奇怪了
[00:08:03.200 --> 00:08:04.200]  掛了食物
[00:08:04.200 --> 00:08:05.200]  不過不要緊
[00:08:05.200 --> 00:08:06.200]  更奇怪的是
[00:08:06.200 --> 00:08:09.200]  有些版本掛了黃金和珠寶
[00:08:09.200 --> 00:08:11.200]  哇
[00:08:11.200 --> 00:08:13.200]  農夫一看到
[00:08:13.200 --> 00:08:14.200]  哇,不得了了
[00:08:14.200 --> 00:08:16.200]  為什麼這棵樹這麼神奇呢?
[00:08:16.200 --> 00:08:18.200]  他就覺得
[00:08:18.200 --> 00:08:21.200]  這個人一定是我們中文裡所說的什麼
[00:08:21.200 --> 00:08:22.200]  對了
[00:08:22.200 --> 00:08:23.200]  因為這是西方故事
[00:08:23.200 --> 00:08:25.200]  所以這個不合情理
[00:08:25.200 --> 00:08:27.200]  是一個特別的人
[00:08:27.200 --> 00:08:28.200]  一個很有能力的人
[00:08:28.200 --> 00:08:30.200]  他能夠令這些東西突然長起來
[00:08:30.200 --> 00:08:31.200]  來回報我
[00:08:31.200 --> 00:08:34.200]  這個人一定是來報恩的一個人
[00:08:34.200 --> 00:08:35.200]  所以
[00:08:35.200 --> 00:08:36.200]  長起了這棵樹之後
[00:08:36.200 --> 00:08:39.200]  這個農夫就為了紀念這件事情
[00:08:39.200 --> 00:08:41.200]  讓他自己能夠記得
[00:08:41.200 --> 00:08:44.200]  他每年都會在這棵松樹裡掛一些東西
[00:08:44.200 --> 00:08:47.200]  這個故事就在他村子裡
[00:08:47.200 --> 00:08:48.200]  在其他地方傳開了
[00:08:48.200 --> 00:08:49.200]  那些人就覺得
[00:08:49.200 --> 00:08:51.200]  哇,不錯
[00:08:51.200 --> 00:08:53.200]  這種情景
[00:08:53.200 --> 00:08:54.200]  什麼情景呢?
[00:08:54.200 --> 00:08:56.200]  就是這麼有心的人
[00:08:56.200 --> 00:08:57.200]  一個這麼好的人
[00:08:57.200 --> 00:08:59.200]  一個對人這麼憐憫的人
[00:08:59.200 --> 00:09:00.200]  去做這樣的行徑
[00:09:00.200 --> 00:09:01.200]  然後有這麼多回報
[00:09:01.200 --> 00:09:03.200]  他們就相繼效法
[00:09:03.200 --> 00:09:06.200]  開始每個人家裡都弄一棵差不多
[00:09:06.200 --> 00:09:09.200]  松樹就開始掛了那些裝飾品
[00:09:09.200 --> 00:09:10.200]  時至今日
[00:09:10.200 --> 00:09:12.200]  我不知道大家是不是同樣有這種心態
[00:09:12.200 --> 00:09:15.200]  就希望那些吊在那裡的裝飾品
[00:09:15.200 --> 00:09:17.200]  遲些就變成一些食物
[00:09:17.200 --> 00:09:19.200]  或者變成一些珠寶
[00:09:19.200 --> 00:09:20.200]  其實可以自己放進去
[00:09:20.200 --> 00:09:22.200]  這樣出現了
[00:09:22.200 --> 00:09:23.200]  這個就是第一個
[00:09:23.200 --> 00:09:24.200]  我們了解到的
[00:09:24.200 --> 00:09:25.200]  在聖誕節裡
[00:09:25.200 --> 00:09:26.200]  那些人為什麼會很開心
[00:09:26.200 --> 00:09:28.200]  就是因為那棵聖誕樹
[00:09:28.200 --> 00:09:31.200]  因為一些好事情
[00:09:31.200 --> 00:09:33.200]  所以你看到在這個時代裡
[00:09:33.200 --> 00:09:35.200]  在十二月份裡
[00:09:35.200 --> 00:09:37.200]  特別是不論你是信主的
[00:09:37.200 --> 00:09:39.200]  不論你是不信主的
[00:09:39.200 --> 00:09:41.200]  都會有很多關懷事宮都會展開
[00:09:41.200 --> 00:09:42.200]  因為這個故事
[00:09:42.200 --> 00:09:44.200]  我猜不只是影響了歐洲
[00:09:44.200 --> 00:09:45.200]  不是影響了一群人
[00:09:45.200 --> 00:09:46.200]  應該影響了全世界
[00:09:46.200 --> 00:09:47.200]  在這些時間裡
[00:09:47.200 --> 00:09:48.200]  在珠江新的裡邊
[00:09:48.200 --> 00:09:51.200]  我們應該做多一點關懷別人的事
[00:09:51.200 --> 00:09:53.200]  多做一些連戌人的事情
[00:09:53.200 --> 00:09:56.200]  讓他們能夠得到那份關愛
[00:09:56.200 --> 00:09:59.200]  所以有需要的人
[00:09:59.200 --> 00:10:00.200]  飢餓的人
[00:10:00.200 --> 00:10:02.200]  我們會去派食物給他們
[00:10:02.200 --> 00:10:04.200]  當他沒有人探望的話
[00:10:04.200 --> 00:10:06.200]  我們盡量去探望他
[00:10:06.200 --> 00:10:08.200]  當他在聖誕節很孤單的裡邊
[00:10:08.200 --> 00:10:10.200]  我們盡量令他不孤單
[00:10:10.200 --> 00:10:12.200]  所以有時候我們搞很多活動
[00:10:12.200 --> 00:10:13.200]  讓他們感到很熱鬧
[00:10:13.200 --> 00:10:15.200]  他們就會很開心
[00:10:15.200 --> 00:10:16.200]  是不是?
[00:10:16.200 --> 00:10:18.200]  生命是不是因為很熱鬧
[00:10:18.200 --> 00:10:20.200]  很多這些關愛
[00:10:20.200 --> 00:10:21.200]  我們生命就能夠得著
[00:10:21.200 --> 00:10:23.200]  歡喜快樂
[00:10:23.200 --> 00:10:25.200]  聖誕節是不是就這麼簡單呢?
[00:10:25.200 --> 00:10:29.200]  似乎這個聖誕節的流傳
[00:10:29.200 --> 00:10:31.200]  關於聖誕節的事情
[00:10:31.200 --> 00:10:34.200]  跟我們作為信主的人
[00:10:34.200 --> 00:10:37.200]  有些不是很完全相關連
[00:10:37.200 --> 00:10:38.200]  跟主降生
[00:10:38.200 --> 00:10:40.200]  好像還是差一點點
[00:10:40.200 --> 00:10:44.200]  所以普遍的第二個傳說是什麼呢?
[00:10:44.200 --> 00:10:45.200]  流傳的故事
[00:10:45.200 --> 00:10:48.200]  就關乎於我們改革中的先驅者
[00:10:48.200 --> 00:10:49.200]  就是馬丁路德
[00:10:49.200 --> 00:10:51.200]  話說在十六世紀的時候
[00:10:51.200 --> 00:10:54.200]  他因為他是一個天主教神父
[00:10:54.200 --> 00:10:57.200]  原本他在神學院教書
[00:10:57.200 --> 00:10:59.200]  他對聖經是非常熟悉的
[00:10:59.200 --> 00:11:01.200]  他在聖經裡得到一些亮光
[00:11:01.200 --> 00:11:03.200]  就發現他生命裡邊
[00:11:03.200 --> 00:11:07.200]  其實一直有一個導航者帶領著他
[00:11:07.200 --> 00:11:08.200]  我猜這個很清晰
[00:11:08.200 --> 00:11:09.200]  大家都明白
[00:11:09.200 --> 00:11:11.200]  這個導航者就是基督
[00:11:11.200 --> 00:11:12.200]  這個就是上帝
[00:11:12.200 --> 00:11:15.200]  一直在我們生命裡邊帶著我們走
[00:11:15.200 --> 00:11:16.200]  我猜這個就是我們普遍的經歷
[00:11:16.200 --> 00:11:17.200]  作為信主的人
[00:11:17.200 --> 00:11:18.200]  他這種經歷
[00:11:18.200 --> 00:11:22.200]  讓他心心放在心裡邊
[00:11:22.200 --> 00:11:23.200]  所以一天的晚上
[00:11:23.200 --> 00:11:24.200]  他走路的時候
[00:11:24.200 --> 00:11:25.200]  抬高頭
[00:11:25.200 --> 00:11:27.200]  他就看到那些星
[00:11:27.200 --> 00:11:28.200]  看到那些星
[00:11:28.200 --> 00:11:29.200]  他就有很多的感觸
[00:11:29.200 --> 00:11:31.200]  如果你玩過一些
[00:11:31.200 --> 00:11:34.200]  如果你本身對行山都有經驗
[00:11:34.200 --> 00:11:36.200]  現在就有GPS
[00:11:36.200 --> 00:11:37.200]  以前是沒有的
[00:11:37.200 --> 00:11:38.200]  以前沒有的時候
[00:11:38.200 --> 00:11:41.200]  我們行山是怎樣找方位的呢?
[00:11:41.200 --> 00:11:43.200]  不知道大家知不知道
[00:11:43.200 --> 00:11:46.200]  我們通常先定位北方
[00:11:46.200 --> 00:11:48.200]  那就找哪一隻星呢?
[00:11:48.200 --> 00:11:49.200]  我們找北極星
[00:11:49.200 --> 00:11:50.200]  找了北極星
[00:11:50.200 --> 00:11:52.200]  我們就能夠分辨東南西北
[00:11:52.200 --> 00:11:54.200]  他在同一個情況下
[00:11:54.200 --> 00:11:55.200]  他看到這些引領
[00:11:55.200 --> 00:11:56.200]  基督帶領的時候
[00:11:56.200 --> 00:11:57.200]  他看到這些星星
[00:11:57.200 --> 00:11:58.200]  他彷彿覺得
[00:11:58.200 --> 00:12:01.200]  是呀!基督一直帶著我的生命前進
[00:12:01.200 --> 00:12:03.200]  所以他回到家的時候
[00:12:03.200 --> 00:12:04.200]  他就看到一棵很美麗的樹
[00:12:04.200 --> 00:12:06.200]  他就把它裝飾一下
[00:12:06.200 --> 00:12:07.200]  他就放了一些裝飾
[00:12:07.200 --> 00:12:09.200]  最特別的
[00:12:09.200 --> 00:12:10.200]  就是
[00:12:10.200 --> 00:12:12.200]  不要理會它是否安全
[00:12:12.200 --> 00:12:13.200]  最特別的
[00:12:13.200 --> 00:12:15.200]  他把蠟燭綁在一棵樹上
[00:12:15.200 --> 00:12:18.200]  所以我們不要理會它是否安全
[00:12:18.200 --> 00:12:20.200]  彷彿就好像在他生命裡邊
[00:12:20.200 --> 00:12:22.200]  照著這個光一直引領著他
[00:12:22.200 --> 00:12:24.200]  那些人看到
[00:12:24.200 --> 00:12:26.200]  覺得很美麗不只是
[00:12:26.200 --> 00:12:27.200]  很有意思
[00:12:27.200 --> 00:12:29.200]  而他說選了什麼樹來做呢?
[00:12:29.200 --> 00:12:30.200]  就是長青樹
[00:12:30.200 --> 00:12:32.200]  長青樹的表述是
[00:12:32.200 --> 00:12:34.200]  比較來日子
[00:12:34.200 --> 00:12:36.200]  一種永生的預表
[00:12:36.200 --> 00:12:38.200]  故事是這樣說的
[00:12:38.200 --> 00:12:41.200]  那後人就會開始
[00:12:41.200 --> 00:12:42.200]  慢慢地這樣做了
[00:12:42.200 --> 00:12:44.200]  所以在聖誕樹裡面
[00:12:44.200 --> 00:12:46.200]  他特別注重一件事情
[00:12:46.200 --> 00:12:48.200]  他以前就綁蠟燭
[00:12:48.200 --> 00:12:49.200]  作為那個光
[00:12:49.200 --> 00:12:51.200]  現在我們慢慢地開始發現
[00:12:51.200 --> 00:12:54.200]  是那顆星
[00:12:54.200 --> 00:12:56.200]  就是我們聖經所描述
[00:12:56.200 --> 00:12:58.200]  一顆星帶著他那顆星
[00:12:58.200 --> 00:13:00.200]  所以你看到聖誕樹是有星
[00:13:00.200 --> 00:13:01.200]  有些是沒有星的
[00:13:01.200 --> 00:13:04.200]  可能是跟著不同的傳說
[00:13:04.200 --> 00:13:05.200]  我們教會的外面
[00:13:05.200 --> 00:13:07.200]  你猜猜有沒有星呢?
[00:13:07.200 --> 00:13:10.200]  有沒有人看過呢?
[00:13:10.200 --> 00:13:11.200]  你等一下留意一下
[00:13:11.200 --> 00:13:14.200]  我不告訴你
[00:13:14.200 --> 00:13:17.200]  馬丁路根為什麼會有這麼大的感觸呢?
[00:13:17.200 --> 00:13:19.200]  就是因為他正在經歷
[00:13:19.200 --> 00:13:20.200]  整個信仰的改變
[00:13:20.200 --> 00:13:23.200]  聖誕節其實是我們一個很大的機會
[00:13:23.200 --> 00:13:24.200]  再一次幫助我們
[00:13:24.200 --> 00:13:26.200]  作為信徒們
[00:13:26.200 --> 00:13:27.200]  今天的對象
[00:13:27.200 --> 00:13:28.200]  我剛才說的對象
[00:13:28.200 --> 00:13:31.200]  是一群已經信著的弟兄姊妹
[00:13:31.200 --> 00:13:32.200]  是再思想一下
[00:13:32.200 --> 00:13:35.200]  給自己一個機會再想一想
[00:13:35.200 --> 00:13:38.200]  以前我在加拿大住的時候
[00:13:38.200 --> 00:13:39.200]  上教會的時候
[00:13:39.200 --> 00:13:41.200]  我有些西方的朋友
[00:13:41.200 --> 00:13:42.200]  他跟我說
[00:13:42.200 --> 00:13:43.200]  他一年只會上一次教會
[00:13:43.200 --> 00:13:45.200]  我說為什麼這麼有趣?
[00:13:45.200 --> 00:13:48.200]  我一年只會上聖誕節那一天
[00:13:48.200 --> 00:13:51.200]  你這麼厲害
[00:13:51.200 --> 00:13:52.200]  為什麼只會上聖誕節?
[00:13:52.200 --> 00:13:56.200]  因為那天是耶穌基督降臨的意義最大的
[00:13:56.200 --> 00:13:58.200]  連一些未信主
[00:13:58.200 --> 00:13:59.200]  或者信主不是很堅定的人
[00:13:59.200 --> 00:14:02.200]  都知道原來那一個經歷
