
[00:00:00.000 --> 00:00:03.640]  歐長光博士與我們分享訊息
[00:02:10.320 --> 00:02:14.760]  耶路撒冷全城的人也都不安
[00:02:14.760 --> 00:02:19.400]  他就召集了祭司長和民間的民事
[00:02:19.400 --> 00:02:20.920]  問他們:
[00:02:20.920 --> 00:02:24.000]  「記督該生在哪裡?」
[00:02:24.000 --> 00:02:25.160]  他們說:
[00:02:25.160 --> 00:02:27.600]  「在猶大的百里行」
[00:02:27.600 --> 00:02:31.120]  「因為有先知記著」
[00:02:31.120 --> 00:02:33.200]  「猶大地的百里行」
[00:02:33.200 --> 00:02:37.520]  「你在猶大諸城中並不是最少的」
[00:02:37.520 --> 00:02:40.600]  「因為將來有一位統治者」
[00:02:40.600 --> 00:02:42.760]  「要從你那裡出來」
[00:02:42.760 --> 00:02:45.480]  「牧養我以色列民」
[00:02:45.480 --> 00:02:50.160]  於是希律暗地裡召了博學之侍來
[00:02:50.160 --> 00:02:54.800]  查問那星是什麼時候出現的
[00:02:54.800 --> 00:02:57.360]  就派他們往百里行去
[00:02:57.360 --> 00:02:58.400]  說:
[00:02:58.400 --> 00:03:01.760]  「你們去仔細尋訪那小孩子」
[00:03:01.760 --> 00:03:04.520]  「找到了,就來報信」
[00:03:04.520 --> 00:03:07.440]  「我也好去拜他」
[00:03:07.440 --> 00:03:10.880]  他們聽了王的話就去了
[00:03:10.880 --> 00:03:14.800]  忽然在東方所看到的那顆星
[00:03:14.800 --> 00:03:17.160]  在前面引領他們
[00:03:17.160 --> 00:03:21.400]  一直行到小孩子所在地方的上方
[00:03:21.400 --> 00:03:23.760]  就停住了
[00:03:23.760 --> 00:03:28.640]  他們看見那星就非常歡喜
[00:03:28.640 --> 00:03:30.040]  進了房子
[00:03:30.040 --> 00:03:33.320]  看見小孩子和他母親瑪利亞
[00:03:33.320 --> 00:03:36.320]  就俯伏拜那小孩子
[00:03:36.320 --> 00:03:37.840]  揭開寶盒
[00:03:37.840 --> 00:03:41.400]  拿出黃金、乳香、抹藥
[00:03:41.400 --> 00:03:44.840]  作為禮物獻給他
[00:03:44.840 --> 00:03:47.520]  今天來到這裡有請區博士
[00:03:47.520 --> 00:04:11.520]  (記者招待會)
[00:04:11.520 --> 00:04:14.520]  好 大家機密交換
[00:04:14.520 --> 00:04:23.520]  (記者招待會)
[00:04:23.520 --> 00:04:26.000]  很高興能夠來到大家當中
[00:04:26.000 --> 00:04:29.840]  我也是第一次開車進來加州花園
[00:04:29.840 --> 00:04:34.520]  也失去了出口
[00:04:34.520 --> 00:04:36.880]  也繞了一段時間才來得到
[00:04:36.880 --> 00:04:40.600]  原來找路也是一個挑戰
[00:04:40.600 --> 00:04:45.520]  聖誕節 我今天想和大家分享的題目是
[00:04:45.520 --> 00:04:47.520]  聖誕的兩個記號
[00:04:47.520 --> 00:04:50.600]  我不知道大家在聖誕節
[00:04:50.600 --> 00:04:53.760]  在一個商業的社會裏面
[00:04:53.760 --> 00:04:58.720]  一想起聖誕節 你們想起什麼記號
[00:04:58.720 --> 00:05:00.240]  聖誕樹 我們這裡
[00:05:00.240 --> 00:05:03.000]  外面門口也有一棵很漂亮的聖誕樹
[00:05:03.000 --> 00:05:05.880]  聽聞是可以用來打卡的
[00:05:05.880 --> 00:05:08.000]  你們那裡打卡了嗎
[00:05:08.000 --> 00:05:09.320]  聖誕樹
[00:05:09.320 --> 00:05:14.400]  還有一些聖誕老人好像越來越色彩繽紛
[00:05:14.400 --> 00:05:19.000]  比較少做聖誕老人的記號
[00:05:19.000 --> 00:05:23.320]  然後聖誕燈飾
[00:05:23.320 --> 00:05:25.520]  現在也很方便
[00:05:25.520 --> 00:05:29.880]  你們在WhatsApp上有沒有收到
[00:05:29.880 --> 00:05:33.800]  人家發給你香港最大型的商場
[00:05:33.800 --> 00:05:36.040]  裏面有什麼燈飾漂亮的
[00:05:36.040 --> 00:05:40.080]  有沒有收到那個Apps的訊息
[00:05:40.080 --> 00:05:42.320]  多方便 不用去看也可以
[00:05:42.320 --> 00:05:45.560]  在那裏看就行了
[00:05:45.560 --> 00:05:49.080]  我自己本身是上班在九龍塘
[00:05:49.080 --> 00:05:53.600]  所以遊一城是我出沒的地方
[00:05:53.600 --> 00:05:59.400]  遊一城每年中間都有一個地方擺
[00:05:59.400 --> 00:06:04.360]  通常是做聖誕樹的
[00:06:04.360 --> 00:06:06.800]  但今年不知為何很少
[00:06:06.800 --> 00:06:09.360]  擺了很多一件一件的禮物
[00:06:09.360 --> 00:06:12.720]  我特意拍了照片給家人
[00:06:12.720 --> 00:06:17.000]  這麼商業味道 這麼厲害
[00:06:17.000 --> 00:06:18.400]  其實想起聖誕
[00:06:18.400 --> 00:06:26.160]  我不知道大家覺得聖誕的記號最突出是什麼
[00:06:26.160 --> 00:06:29.040]  剛才跟大家讀了兩段經文
[00:06:29.040 --> 00:06:33.600]  一段是講馬槽
[00:06:33.600 --> 00:06:37.520]  一段是關於三博士透過一顆星
[00:06:37.520 --> 00:06:39.960]  找到耶穌
[00:06:39.960 --> 00:06:44.520]  今天也很想透過這兩個故事
[00:06:44.520 --> 00:06:47.200]  跟大家重溫一下
[00:06:47.200 --> 00:06:49.400]  其實我們信仰裏面
[00:06:49.400 --> 00:06:52.000]  神給我們福音的訊息
[00:06:52.000 --> 00:06:54.640]  其實是在說什麼
[00:06:54.640 --> 00:06:58.440]  我也好奇想知道一下
[00:06:58.440 --> 00:06:59.600]  在座當中
[00:06:59.600 --> 00:07:06.000]  有沒有誰是未決志信耶穌加入教會
[00:07:06.000 --> 00:07:07.800]  你也在這裏慕道當中
[00:07:07.800 --> 00:07:11.960]  很想認識福音的訊息是什麼
[00:07:11.960 --> 00:07:13.640]  請問有沒有這樣的朋友
[00:07:13.640 --> 00:07:16.640]  舉手看看
[00:07:16.640 --> 00:07:21.120]  有沒有未決志信耶穌的
[00:07:21.120 --> 00:07:22.160]  也不多
[00:07:22.160 --> 00:07:24.800]  有一兩位
[00:07:24.800 --> 00:07:27.240]  我很想透過這兩段經文
[00:07:27.240 --> 00:07:33.600]  幫我們看主耶穌來到這個世界上
[00:07:33.600 --> 00:07:35.960]  和我們的關係是怎麼樣
[00:07:35.960 --> 00:07:40.360]  兩段經文我逐段跟大家說一下
[00:07:40.360 --> 00:07:45.560]  路加福音其實是寫給外邦信徒看的
[00:07:45.560 --> 00:07:50.560]  所以它的重點是對外邦人的訊息
[00:07:50.560 --> 00:07:53.480]  馬太福音是寫給猶太人
[00:07:53.480 --> 00:07:57.960]  所以訊息是和猶太人經歷的事
[00:07:57.960 --> 00:08:00.880]  比較相關
[00:08:00.880 --> 00:08:04.240]  我想和大家一起看看
[00:08:04.240 --> 00:08:08.440]  當中的人物和他們的反應
[00:08:08.440 --> 00:08:10.360]  我也想大家想一下
[00:08:10.360 --> 00:08:12.680]  我們信了神 信了耶穌
[00:08:12.680 --> 00:08:14.200]  在今天聖誕節
[00:08:14.200 --> 00:08:18.680]  一個我們信仰這麼核心的節日
[00:08:18.680 --> 00:08:20.240]  對我們來說
[00:08:20.240 --> 00:08:24.320]  我們對耶穌基督來到這個世界上
[00:08:24.320 --> 00:08:28.400]  我們有什麼回應呢
[00:08:28.400 --> 00:08:30.080]  我們先看路加福音
[00:08:30.080 --> 00:08:32.840]  路加福音一開始說
[00:08:32.840 --> 00:08:35.440]  在伯利恆的野地裡有牧羊人
[00:08:35.440 --> 00:08:39.280]  夜間按著羹刺看守羊群
[00:08:39.280 --> 00:08:42.080]  然後有主的使者站在他們旁邊
[00:08:42.080 --> 00:08:45.360]  主的榮光四面照著他們
[00:08:45.360 --> 00:08:48.520]  牧羊人甚懼怕
[00:08:48.520 --> 00:08:50.880]  我想看看
[00:08:50.880 --> 00:08:53.480]  原來神的訊息來到
[00:08:53.480 --> 00:08:55.480]  和我們相遇
[00:08:55.480 --> 00:09:00.360]  其實有很多不同的可能
[00:09:00.360 --> 00:09:02.720]  對於牧羊人來說
[00:09:02.720 --> 00:09:07.240]  他們要開夜
[00:09:07.240 --> 00:09:09.400]  在開羹
[00:09:09.400 --> 00:09:11.520]  其實香港地也有很多工作
[00:09:11.520 --> 00:09:13.520]  也需要輪班
[00:09:13.520 --> 00:09:18.240]  七十一或者交通工具等等
[00:09:18.240 --> 00:09:23.840]  原來福音來到和我們相遇
[00:09:23.840 --> 00:09:32.400]  這裡說天使是去到牧羊人所在的地方
[00:09:32.400 --> 00:09:36.840]  祂是和我們生活
[00:09:36.840 --> 00:09:38.480]  在哪裡
[00:09:38.480 --> 00:09:39.760]  在做什麼
[00:09:39.760 --> 00:09:42.600]  祂是臨在我們
[00:09:42.600 --> 00:09:44.680]  祂來找我們
[00:09:44.680 --> 00:09:45.840]  行不行
[00:09:46.440 --> 00:09:48.720]  其實神就是這樣
[00:09:48.720 --> 00:09:50.320]  道成肉身來到這個世界上
[00:09:50.320 --> 00:09:52.840]  想和我們相遇
[00:09:52.840 --> 00:09:58.080]  好在乎我們有沒有向神有一種開放的心
[00:09:58.080 --> 00:10:04.120]  祂很想在我們所在的地方和我們見面
[00:10:04.120 --> 00:10:06.400]  這是一方面
[00:10:06.400 --> 00:10:08.600]  我們轉去馬太福音
[00:10:08.600 --> 00:10:12.040]  其實就是講那三博士
[00:10:12.040 --> 00:10:16.200]  那三博士和牧羊人的差別
[00:10:16.200 --> 00:10:20.240]  牧羊人就是站在自己所在地
[00:10:20.240 --> 00:10:25.520]  天使來到向他報喜訊
[00:10:25.520 --> 00:10:30.000]  那三個博士又如何
[00:10:30.000 --> 00:10:31.760]  他們觀星
[00:10:31.760 --> 00:10:37.720]  很想找到世界的大智慧
[00:10:37.720 --> 00:10:41.160]  他們是遠遠的
[00:10:41.160 --> 00:10:43.400]  千里迢迢的
[00:10:43.400 --> 00:10:45.720]  看到那顆星是一個記號
[00:10:45.720 --> 00:10:49.000]  就去尋找
[00:10:49.000 --> 00:10:52.720]  原來福音來到我們
[00:10:52.720 --> 00:10:56.040]  其實有兩個形態
[00:10:56.040 --> 00:11:00.840]  有時候是神很主動的
[00:11:00.840 --> 00:11:02.920]  來到我們
[00:11:02.920 --> 00:11:04.800]  讓我們認識祂
[00:11:04.800 --> 00:11:08.880]  但有時候我們需要去尋找
[00:11:08.880 --> 00:11:10.240]  我們要去找
[00:11:10.240 --> 00:11:12.320]  要去搜索
[00:11:12.320 --> 00:11:16.480]  今天你信耶穌的經歷
[00:11:16.480 --> 00:11:20.080]  你覺得是神來找你
[00:11:20.080 --> 00:11:22.960]  還是你去尋找祂
[00:11:22.960 --> 00:11:24.920]  你是搜索祂
[00:11:24.920 --> 00:11:30.880]  還是祂來找你
[00:11:30.880 --> 00:11:32.600]  我也想看看大家
[00:11:32.600 --> 00:11:35.760]  如果回望自己信仰的經歷
[00:11:35.760 --> 00:11:40.840]  你覺得是神來到你
[00:11:40.840 --> 00:11:42.200]  很近親
[00:11:42.200 --> 00:11:44.320]  或者在你人生的低谷裡
[00:11:44.320 --> 00:11:48.120]  祂和你相遇
[00:11:48.120 --> 00:11:52.000]  還是你很想探索人生
[00:11:52.000 --> 00:11:54.360]  世界的智慧
[00:11:54.360 --> 00:11:56.200]  如何找到信仰的根基
[00:11:56.200 --> 00:11:58.320]  以致我活得好一點
[00:11:58.320 --> 00:12:00.360]  你是很清楚自己在這裡
[00:12:00.360 --> 00:12:01.720]  一直去尋索
[00:12:01.720 --> 00:12:04.080]  可能不是第一
[00:12:04.080 --> 00:12:04.920]  接觸到基督教
[00:12:04.920 --> 00:12:06.360]  可能你有其他宗教
[00:12:06.360 --> 00:12:07.520]  有其他信仰
[00:12:07.520 --> 00:12:12.080]  但最後你找到主耶穌基督
[00:12:12.080 --> 00:12:19.080]  是你可以寄託你一生的位置
[00:12:19.080 --> 00:12:20.320]  我想看看大家
[00:12:20.320 --> 00:12:21.720]  你的情況是怎樣
[00:12:21.720 --> 00:12:22.760]  我希望今天的訊息
[00:12:22.760 --> 00:12:25.680]  可以讓你重溫一下自己的信仰
[00:12:25.680 --> 00:12:29.240]  誰覺得是神臨到你
[00:12:29.240 --> 00:12:30.520]  走近你的
[00:12:30.520 --> 00:12:34.560]  誰覺得是神去尋找
[00:12:34.560 --> 00:12:37.280]  你說不是,兩者都有
[00:12:37.280 --> 00:12:39.600]  騎牆我也接受
[00:12:39.600 --> 00:12:42.520]  誰覺得是神主動臨在你
[00:12:42.520 --> 00:12:45.160]  以致你相信祂
[00:12:45.160 --> 00:12:47.760]  很多
[00:12:47.760 --> 00:12:50.040]  誰覺得你是很追求
[00:12:50.040 --> 00:12:52.160]  很想找到人生的奧秘道理
[00:12:52.160 --> 00:12:53.880]  然後你追求回來
[00:12:53.880 --> 00:12:56.200]  舉手看看
[00:12:56.200 --> 00:12:57.600]  還是神主動
[00:12:57.600 --> 00:12:58.600]  神主動多一點
[00:12:58.600 --> 00:13:01.200]  似乎在信仰的歷程裡
[00:13:01.200 --> 00:13:05.120]  我想和大家看看這兩班人
[00:13:05.120 --> 00:13:08.400]  這兩人其實很不同
[00:13:08.400 --> 00:13:11.040]  第一,牧羊人
[00:13:11.040 --> 00:13:14.960]  牧羊人也是一個很普通的工作
[00:13:14.960 --> 00:13:20.840]  算是低下階層也不一定
[00:13:20.840 --> 00:13:23.840]  晚上也要工作
[00:13:23.840 --> 00:13:27.040]  只是一個普羅大眾
[00:13:27.040 --> 00:13:30.360]  一般人
[00:13:30.360 --> 00:13:34.760]  但是神上去選他們
[00:13:34.760 --> 00:13:39.280]  天使就直接向他們報喜訊
[00:13:39.280 --> 00:13:43.360]  博士,有識之士
[00:13:43.360 --> 00:13:46.440]  很有學歷的
[00:13:46.440 --> 00:13:49.080]  通曉很多東西的
[00:13:49.080 --> 00:13:51.360]  原來我們的信仰是
[00:13:51.360 --> 00:13:56.360]  兩邊的人都需要的
[00:13:56.360 --> 00:13:57.920]  也可以理解的
[00:13:57.920 --> 00:14:01.280]  也歡迎的一個訊息
[00:14:01.280 --> 00:14:04.000]  你說那些高學問
[00:14:04.000 --> 00:14:05.880]  讀了博士
[00:14:05.880 --> 00:14:07.360]  研究很多東西的人
[00:14:07.360 --> 00:14:13.840]  信仰是否能通過理性的分析呢
[00:14:13.840 --> 00:14:15.560]  大家有沒有想過這件事呢
[00:14:15.560 --> 00:14:18.160]  其實你身邊可能有很多
[00:14:18.160 --> 00:14:20.240]  把學思書的人
[00:14:20.240 --> 00:14:22.960]  但是他仍然看到
[00:14:22.960 --> 00:14:24.280]  我們這個福音
[00:14:24.280 --> 00:14:28.000]  我們這個聖經裡面所說的訊息
[00:14:28.000 --> 00:14:33.240]  是通過我們一個真心的去追尋
[00:14:33.240 --> 00:14:34.760]  去反思
[00:14:34.760 --> 00:14:36.800]  很合我們的邏輯
[00:14:36.800 --> 00:14:42.760]  很能夠通過我們理性的信仰
[00:14:42.760 --> 00:14:45.560]  對於牧羊人來說
[00:14:45.560 --> 00:14:47.320]  他們讀書不多
[00:14:47.320 --> 00:14:50.000]  但是他們都看到
[00:14:50.000 --> 00:14:53.040]  他們很需要這個救恩
[00:14:53.040 --> 00:14:57.120]  他們在等待這個訊息
[00:14:57.120 --> 00:15:00.120]  我今天來到這裡
[00:15:00.120 --> 00:15:01.360]  第一次來
[00:15:01.360 --> 00:15:04.040]  你們佳恩樓其實都很特別的
[00:15:04.040 --> 00:15:07.000]  大家有沒有覺得很特別
[00:15:07.000 --> 00:15:09.120]  整層給你們拿了
[00:15:09.120 --> 00:15:11.600]  同時間
[00:15:11.600 --> 00:15:14.360]  什麼人都有
[00:15:14.360 --> 00:15:15.920]  有香港人
[00:15:15.920 --> 00:15:17.680]  有菲律賓人
[00:15:17.680 --> 00:15:21.120]  有印尼人
[00:15:21.120 --> 00:15:23.560]  你們有很多不同的士工
[00:15:23.560 --> 00:15:25.520]  在說什麼呢
[00:15:25.520 --> 00:15:29.920]  其實福音是對任何人都會適切的
[00:15:29.920 --> 00:15:32.760]  他們都需要的
[00:15:32.760 --> 00:15:34.920]  還有美麗的地方就是
[00:15:34.920 --> 00:15:36.240]  無論博士
[00:15:36.240 --> 00:15:37.240]  牧羊人
[00:15:37.240 --> 00:15:40.280]  我們都可以在一起
[00:15:40.280 --> 00:15:43.800]  一個群體其實就應該是這樣
[00:15:43.800 --> 00:15:47.240]  就是神愛世人
[00:15:47.240 --> 00:15:49.800]  對於有學之士
[00:15:49.800 --> 00:15:52.680]  對於普羅大眾
[00:15:52.680 --> 00:15:55.160]  一樣需要
[00:15:55.160 --> 00:15:58.760]  一樣適切
[00:15:58.760 --> 00:16:00.320]  所以我們不是很需要
[00:16:00.320 --> 00:16:02.720]  因為我有一個什麼身份
[00:16:02.720 --> 00:16:03.920]  我讀書少
[00:16:03.920 --> 00:16:08.480]  或者我賺的工資不高
[00:16:08.480 --> 00:16:11.800]  我猜住在加州分院都OK的
[00:16:11.800 --> 00:16:14.800]  你們的經濟背景
[00:16:14.800 --> 00:16:15.320]  我不知道
[00:16:15.320 --> 00:16:17.600]  其實每個人的處境都不同
[00:16:17.600 --> 00:16:19.960]  但都不要緊
[00:16:19.960 --> 00:16:21.920]  每個人在他人生裡面
[00:16:21.920 --> 00:16:25.600]  其實都需要主耶穌基督
[00:16:25.600 --> 00:16:31.040]  同樣對我們重要
[00:16:31.040 --> 00:16:38.280]  其實我們看了神怎樣跟我們相遇
[00:16:38.280 --> 00:16:41.840]  又看到其實神對我們每個人
[00:16:41.840 --> 00:16:43.840]  無論是窮人
[00:16:43.840 --> 00:16:45.240]  中等人
[00:16:45.240 --> 00:16:46.720]  有錢人
[00:16:46.720 --> 00:16:47.920]  有學識的人
[00:16:47.920 --> 00:16:49.400]  學識少的人
[00:16:49.400 --> 00:16:52.200]  其實無論是菲律賓人
[00:16:52.200 --> 00:16:53.040]  印尼人
[00:16:53.040 --> 00:16:54.400]  香港人
[00:16:54.400 --> 00:16:58.720]  這個福音都是我們可以擁抱的
[00:16:58.720 --> 00:17:01.120]  我們需要的
[00:17:01.120 --> 00:17:04.160]  我想跟大家看看
[00:17:04.160 --> 00:17:06.360]  耶穌來到這個世界上
[00:17:06.360 --> 00:17:08.200]  好像我今天說的那個記號
[00:17:08.200 --> 00:17:12.240]  其實那兩個記號都挺大差異的
[00:17:12.240 --> 00:17:13.920]  馬槽
[00:17:13.920 --> 00:17:17.640]  一個很卑微的地方
[00:17:17.640 --> 00:17:21.000]  可能都很骯髒
[00:17:21.000 --> 00:17:23.880]  很狹小的地方
[00:17:23.880 --> 00:17:26.600]  這個就是那個記號
[00:17:26.600 --> 00:17:29.400]  對大家來說
[00:17:29.400 --> 00:17:32.000]  神為什麼要選擇一個地方
[00:17:32.000 --> 00:17:34.280]  這樣的地方而出生
[00:17:34.280 --> 00:17:38.840]  其實就正正超然偉大的神
[00:17:38.840 --> 00:17:42.240]  他降卑來到世界上面
[00:17:42.240 --> 00:17:46.440]  就是去選擇一個最卑微的地方
[00:17:46.440 --> 00:17:50.040]  讓我們能夠認同
[00:17:50.040 --> 00:17:52.240]  但另一邊廂
[00:17:52.240 --> 00:17:54.600]  博士是看到一個星
[00:17:54.600 --> 00:17:56.760]  星通常我們看到
[00:17:56.760 --> 00:18:02.680]  就是給我們人生一個很大的指引
[00:18:02.680 --> 00:18:07.440]  星其實是一個奧秘
[00:18:07.440 --> 00:18:09.000]  在天上
[00:18:09.000 --> 00:18:11.560]  但他又給了一些指引我們
[00:18:11.560 --> 00:18:12.760]  博士就看著那顆星
[00:18:12.760 --> 00:18:17.240]  可以找到耶穌所在的地方
[00:18:17.240 --> 00:18:20.800]  我們的神是有超然偉大的一面
[00:18:20.800 --> 00:18:24.080]  整個世界宇宙都是他創造
[00:18:24.080 --> 00:18:26.440]  所以那顆星怎樣走
[00:18:26.440 --> 00:18:27.760]  什麼時候停
[00:18:27.760 --> 00:18:31.880]  博士就透過那顆星停下來
[00:18:31.880 --> 00:18:35.520]  去找到耶穌
[00:18:35.520 --> 00:18:38.520]  我們的神就是這麼奇妙
[00:18:38.520 --> 00:18:44.680]  其實耶穌是由聖靈感恩而生
[00:18:44.680 --> 00:18:48.200]  我們馬上想起
[00:18:48.200 --> 00:18:50.840]  出生在馬槽
[00:18:50.840 --> 00:18:55.720]  有一段時間在神學院
[00:18:55.720 --> 00:19:01.800]  有一次有位講完跟我們去賣相的時候
[00:19:01.800 --> 00:19:04.200]  他就再將耶穌的出生
[00:19:04.200 --> 00:19:06.640]  再推前一點給我們想想
[00:19:06.640 --> 00:19:10.160]  你想想一個創造者
[00:19:10.160 --> 00:19:13.000]  創造世界創造我們的神
[00:19:13.000 --> 00:19:24.200]  他竟然在瑪利亞的肚子裡懷胎十月
[00:19:24.200 --> 00:19:29.520]  一個整個宇宙都可以擁抱的神
[00:19:29.520 --> 00:19:34.720]  卑微到由一個細胞
[00:19:34.720 --> 00:19:38.960]  然後在胎裡成長
[00:19:38.960 --> 00:19:42.840]  他願意採取這樣的經歷
[00:19:42.840 --> 00:19:45.120]  跟我們認同
[00:19:45.120 --> 00:19:50.320]  其實很值得我們感動
[00:19:50.320 --> 00:19:53.760]  他就這樣來到這個世界上
[00:19:53.760 --> 00:19:56.320]  跟我們一起
[00:19:56.320 --> 00:19:59.800]  所以今天我們看到的主耶穌基督
[00:19:59.800 --> 00:20:01.520]  那兩個記號
[00:20:01.520 --> 00:20:03.920]  馬槽、星
[00:20:03.920 --> 00:20:06.240]  似乎是一個很大的對比
[00:20:06.240 --> 00:20:08.000]  但我們的神就是這樣
[00:20:08.000 --> 00:20:11.720]  他有臨在卑微、降卑的一面
[00:20:11.720 --> 00:20:14.680]  但他也有一個創造主
[00:20:14.680 --> 00:20:16.080]  超然偉大的一面
[00:20:16.080 --> 00:20:22.680]  所以我們都需要去崇敬他、親近他
[00:20:22.680 --> 00:20:25.680]  我們接著看
[00:20:25.680 --> 00:20:31.000]  當牧羊人去到那個地方
[00:20:31.000 --> 00:20:35.520]  頒佈的信息
[00:20:35.520 --> 00:20:38.160]  路加福音和馬太福音
[00:20:38.160 --> 00:20:43.200]  對我們的主耶穌基督的描述是不同的
[00:20:43.200 --> 00:20:47.960]  路加福音是說救主
[00:20:47.960 --> 00:20:55.200]  馬太福音是說猶太的王
[00:20:55.200 --> 00:20:57.880]  耶穌是我們的救主
[00:20:57.880 --> 00:21:00.200]  也是我們的王
[00:21:00.200 --> 00:21:09.200]  兩方面都會令我們有一個很不同的回應
[00:21:09.200 --> 00:21:12.720]  你今天心目中
[00:21:12.720 --> 00:21:14.960]  會不會兩樣都是
[00:21:14.960 --> 00:21:17.760]  耶穌是我們的救主、也是我們的王
[00:21:17.760 --> 00:21:21.080]  但如果我們看耶穌作為救主
[00:21:21.080 --> 00:21:26.200]  我們裏面會生發一些什麼回應呢?
[00:21:26.200 --> 00:21:27.560]  如果耶穌基督是救主
[00:21:27.560 --> 00:21:31.600]  即是我們需要被拯救
[00:21:31.600 --> 00:21:35.000]  我們承認我們是有罪
[00:21:35.000 --> 00:21:38.480]  自己不能夠自救
[00:21:38.480 --> 00:21:44.240]  所以等待一個救主的臨在
[00:21:44.240 --> 00:21:49.560]  我們應該生發一種對主耶穌感恩的心
[00:21:49.560 --> 00:21:52.960]  不知今天在聖誕節的日子裏
[00:21:52.960 --> 00:21:58.160]  你沒有為自己信仰的生命
[00:21:58.160 --> 00:22:02.160]  本來你可能都是一個浪子
[00:22:02.160 --> 00:22:07.000]  沒有走在神的計劃裏面
[00:22:07.000 --> 00:22:10.320]  今天你被祂感動
[00:22:10.320 --> 00:22:12.280]  祂來到這個世界上
[00:22:12.280 --> 00:22:16.640]  就是成為我們的救主
[00:22:16.640 --> 00:22:19.320]  馬太福音形容主耶穌基督
[00:22:19.320 --> 00:22:26.320]  或者整個猶太人其實在期待猶太人的王的出現
[00:22:26.320 --> 00:22:31.280]  所以希律知道這件事都令他很不安
[00:22:31.280 --> 00:22:33.080]  但我們看到
[00:22:33.080 --> 00:22:40.680]  如果我們期望那位君王的來臨
[00:22:40.680 --> 00:22:45.880]  大家有沒有看
[00:22:45.880 --> 00:22:48.920]  《British Got Talent》那套
[00:22:48.920 --> 00:22:51.560]  星期六、星期日有看
[00:22:51.560 --> 00:22:55.400]  原來美國和英國有一個不同
[00:22:55.400 --> 00:22:57.440]  英國如果得獎
[00:22:57.440 --> 00:23:04.600]  有機會在英女皇面前獻唱、表演
[00:23:04.600 --> 00:23:10.000]  《British Got Talent》節目其中一個賣點
[00:23:10.000 --> 00:23:14.800]  原來我們能夠見到皇帝
[00:23:14.800 --> 00:23:16.920]  見到英女皇也好
[00:23:16.920 --> 00:23:20.800]  更何況我們見到我們的大君王耶穌
[00:23:20.800 --> 00:23:27.080]  其實我們興建了那種心裏的回應是很不同的
[00:23:27.080 --> 00:23:29.360]  當你要見一個王的時候
[00:23:29.360 --> 00:23:31.680]  你會怎樣?
