
[00:00:00.000 --> 00:00:05.000]  在此我們開始時再一次一同禱告
[00:01:52.000 --> 00:01:55.000]  只是說我們回來有崗位的服侍
[00:01:55.000 --> 00:01:58.000]  我們沒有崗位的服侍也是可以的
[00:01:58.000 --> 00:02:02.000]  我們是否仍然努力地做神的僕人呢
[00:02:02.000 --> 00:02:04.000]  說起服侍
[00:02:04.000 --> 00:02:06.000]  我不得不承認
[00:02:06.000 --> 00:02:11.000]  最近我不知道大家有沒有機會接觸或了解到
[00:02:11.000 --> 00:02:16.000]  其實最近異端比之前更加活躍了
[00:02:16.000 --> 00:02:21.000]  在社會運動和疫症之前
[00:02:22.000 --> 00:02:25.000]  其實都有異端
[00:02:25.000 --> 00:02:27.000]  在不同的位置擺攤位
[00:02:27.000 --> 00:02:30.000]  他們會派一些刊物等等
[00:02:30.000 --> 00:02:35.000]  但到現在他們的活動更加頻繁
[00:02:35.000 --> 00:02:41.000]  我看到他們把握這個機會去搶靈魂
[00:02:41.000 --> 00:02:43.000]  我不會說是救靈魂
[00:02:43.000 --> 00:02:45.000]  是去搶靈魂
[00:02:45.000 --> 00:02:47.000]  因為現在這個時勢非常亂
[00:02:47.000 --> 00:02:49.000]  這個亂還未停止
[00:02:50.000 --> 00:02:51.000]  因為疫情停止了
[00:02:51.000 --> 00:02:54.000]  還有很多政治事件等等
[00:02:54.000 --> 00:02:56.000]  都沒有停止過
[00:02:56.000 --> 00:02:59.000]  人心惶惶
[00:02:59.000 --> 00:03:01.000]  每個人都在尋找出路
[00:03:01.000 --> 00:03:04.000]  那時勢如何呢
[00:03:04.000 --> 00:03:06.000]  下一步可以怎樣走呢
[00:03:06.000 --> 00:03:08.000]  我的幫助從何而來呢
[00:03:08.000 --> 00:03:10.000]  大家在尋找的時候
[00:03:10.000 --> 00:03:14.000]  於是異端就覺得機會臨到了
[00:03:14.000 --> 00:03:17.000]  是一個好的時間就要去跟別人說
[00:03:18.000 --> 00:03:21.000]  我們有沒有把握這個機會
[00:03:21.000 --> 00:03:23.000]  告訴別人
[00:03:23.000 --> 00:03:26.000]  在耶穌基督那裡有出路
[00:03:26.000 --> 00:03:29.000]  我們有沒有把握這個機會
[00:03:29.000 --> 00:03:32.000]  我們在福音的工作上
[00:03:32.000 --> 00:03:35.000]  有沒有做一個好僕人呢
[00:03:35.000 --> 00:03:39.000]  很但願今天的經文成為我們的提醒
[00:03:39.000 --> 00:03:43.000]  我們回到提摩太后書這裡
[00:03:44.000 --> 00:03:48.000]  提摩太后書是一個教務書信
[00:03:48.000 --> 00:03:50.000]  一般來說
[00:03:50.000 --> 00:03:55.000]  這本書信很多時候成為教務同工
[00:03:55.000 --> 00:03:58.000]  或者信徒領袖的很大的提醒
[00:03:58.000 --> 00:04:00.000]  但其實這本書
[00:04:00.000 --> 00:04:05.000]  同樣可以成為我和你很大的提醒
[00:04:05.000 --> 00:04:07.000]  在很多的服事上
[00:04:07.000 --> 00:04:10.000]  在很多跟神的相處上
[00:04:10.000 --> 00:04:12.000]  成為我們的提醒
[00:04:13.000 --> 00:04:14.000]  所以今天我們去看的時候
[00:04:14.000 --> 00:04:16.000]  可以撇開眼光
[00:04:16.000 --> 00:04:18.000]  這個教務書信
[00:04:18.000 --> 00:04:20.000]  只是給教務人員領袖的
[00:04:20.000 --> 00:04:23.000]  其實和我和你都有關係的
[00:04:23.000 --> 00:04:25.000]  保羅藉著這本書
[00:04:25.000 --> 00:04:28.000]  要去鼓勵提摩太后
[00:04:28.000 --> 00:04:30.000]  忠心地服事神
[00:04:30.000 --> 00:04:33.000]  要勇敢地面對教會內外的問題
[00:04:33.000 --> 00:04:37.000]  當時提摩太后被差遣到
[00:04:37.000 --> 00:04:39.000]  以弗所的教會裡去服事
[00:04:39.000 --> 00:04:41.000]  而以弗所這個地方
[00:04:42.000 --> 00:04:43.000]  在1100年的時候
[00:04:43.000 --> 00:04:47.000]  是由一些土著叫亞細亞人建立的
[00:04:47.000 --> 00:04:51.000]  這個地方非常繁榮富裕
[00:04:51.000 --> 00:04:53.000]  有點像香港
[00:04:53.000 --> 00:04:55.000]  有點像我們
[00:04:55.000 --> 00:05:00.000]  他們是以敬拜亞底米女神為名
[00:05:00.000 --> 00:05:02.000]  到了保羅的時期
[00:05:02.000 --> 00:05:05.000]  這個地方成為了亞細亞城市當中
[00:05:05.000 --> 00:05:08.000]  很重要的一個地方
[00:05:08.000 --> 00:05:11.000]  當時提摩太后所要面對的問題
[00:05:11.000 --> 00:05:12.000]  非常多
[00:05:12.000 --> 00:05:14.000]  對外的
[00:05:14.000 --> 00:05:16.000]  是偶像崇拜的問題
[00:05:16.000 --> 00:05:18.000]  但其實那不是最嚴重的
[00:05:18.000 --> 00:05:21.000]  最嚴重的是信仰上的逼迫
[00:05:21.000 --> 00:05:24.000]  對內就要面對假教師的問題
[00:05:24.000 --> 00:05:28.000]  所以可以說內外夾攻
[00:05:28.000 --> 00:05:32.000]  這不是她唯一所要面對的
[00:05:32.000 --> 00:05:34.000]  我們要想想
[00:05:34.000 --> 00:05:36.000]  代入提摩太后這個人
[00:05:36.000 --> 00:05:40.000]  這個目者本身是一個怎樣的目者呢
[00:05:40.000 --> 00:05:41.000]  一般我們看目者
[00:05:41.000 --> 00:05:43.000]  總覺得他們
[00:05:43.000 --> 00:05:45.000]  通常目者都是很強的
[00:05:45.000 --> 00:05:47.000]  屬靈上很強的
[00:05:47.000 --> 00:05:49.000]  有很多的恩賜
[00:05:49.000 --> 00:05:53.000]  通常都是她去祝福弟兄姊妹
[00:05:53.000 --> 00:05:55.000]  去幫助弟兄姊妹
[00:05:55.000 --> 00:05:58.000]  但我們面前看到的提摩太后
[00:05:58.000 --> 00:06:00.000]  卻又不是這樣的形象
[00:06:00.000 --> 00:06:02.000]  雖然提摩太后是很忠心
[00:06:02.000 --> 00:06:06.000]  是能夠完成保羅很多的託付
[00:06:06.000 --> 00:06:09.000]  但提摩太后本身的性格非常內向
[00:06:09.000 --> 00:06:11.000]  膽怯
[00:06:11.000 --> 00:06:13.000]  缺乏自信心
[00:06:13.000 --> 00:06:16.000]  甚至乎在面對困難的時候
[00:06:16.000 --> 00:06:18.000]  會容易退縮
[00:06:18.000 --> 00:06:20.000]  你會想
[00:06:20.000 --> 00:06:22.000]  神會選擇這樣的人去服侍嗎
[00:06:22.000 --> 00:06:24.000]  會呀
[00:06:24.000 --> 00:06:26.000]  神就是會選擇這樣的人去服侍她
[00:06:26.000 --> 00:06:32.000]  以顯出一切的奇妙的事
[00:06:32.000 --> 00:06:34.000]  是出自於那位全能的上帝
[00:06:34.000 --> 00:06:36.000]  在這個時候
[00:06:37.000 --> 00:06:39.000]  除了提摩太后的性格缺陷外
[00:06:39.000 --> 00:06:41.000]  還有提摩太后的師父
[00:06:41.000 --> 00:06:44.000]  在這段時間面對很嚴峻的處境
[00:06:44.000 --> 00:06:46.000]  他的師父就是保羅
[00:06:46.000 --> 00:06:49.000]  這段時間
[00:06:49.000 --> 00:06:51.000]  保羅寫這本書的時候
[00:06:51.000 --> 00:06:53.000]  應該是在羅馬
[00:06:53.000 --> 00:06:55.000]  他再一次坐牢
[00:06:55.000 --> 00:06:57.000]  而這段時間
[00:06:57.000 --> 00:07:02.000]  尼祿下令把基督教視為非法宗教
[00:07:02.000 --> 00:07:06.000]  所以尼祿會大肆逼迫基督徒
[00:07:06.000 --> 00:07:08.000]  保羅寫信的時候
[00:07:08.000 --> 00:07:12.000]  距離他的殉道不是很遠
[00:07:12.000 --> 00:07:15.000]  他快要離開的時候
[00:07:15.000 --> 00:07:17.000]  他就在想
[00:07:17.000 --> 00:07:19.000]  我的徒弟
[00:07:19.000 --> 00:07:22.000]  我的屬靈的兒子提摩太太怎麼辦呢
[00:07:22.000 --> 00:07:25.000]  他面對的處境很困難
[00:07:25.000 --> 00:07:27.000]  他自己的生命也有很多挑戰
[00:07:27.000 --> 00:07:31.000]  於是他寫這本書去鼓勵他
[00:07:31.000 --> 00:07:33.000]  去挑戰他
[00:07:35.000 --> 00:07:37.000]  當我們回看提摩太太的時候
[00:07:37.000 --> 00:07:39.000]  我們會想
[00:07:39.000 --> 00:07:41.000]  會不會從她的生命裡
[00:07:41.000 --> 00:07:43.000]  也找到自己的寫照呢
[00:07:43.000 --> 00:07:46.000]  我們會不會也有內向的時候
[00:07:46.000 --> 00:07:48.000]  膽怯
[00:07:48.000 --> 00:07:50.000]  我們缺乏自信心
[00:07:50.000 --> 00:07:53.000]  我們會不會也面對困難容易退縮
[00:07:53.000 --> 00:07:58.000]  現在我們是否有內憂 有外患
[00:07:58.000 --> 00:08:01.000]  外面有很多事情發生
[00:08:02.000 --> 00:08:04.000]  在我們裡面有很多困難
[00:08:04.000 --> 00:08:07.000]  我們會不會就像提摩太太一樣
[00:08:07.000 --> 00:08:10.000]  會不會保羅的鼓勵
[00:08:10.000 --> 00:08:13.000]  也成為我們很大的提醒呢
[00:08:13.000 --> 00:08:15.000]  我們回看
[00:08:15.000 --> 00:08:18.000]  保羅寫提摩太太後書的時候
[00:08:18.000 --> 00:08:20.000]  有很多寶貴的教導
[00:08:20.000 --> 00:08:22.000]  其中今天這一段
[00:08:22.000 --> 00:08:24.000]  是非常豐富
[00:08:24.000 --> 00:08:27.000]  他在說做忠心的僕人
[00:08:27.000 --> 00:08:29.000]  要有什麼質素
[00:08:31.000 --> 00:08:32.000]  做忠心的僕人
[00:08:32.000 --> 00:08:35.000]  有三大質素是很重要的
[00:08:35.000 --> 00:08:38.000]  我們透過他那三個命令
[00:08:38.000 --> 00:08:40.000]  看那三個質素是什麼
[00:08:40.000 --> 00:08:42.000]  大家一起看聖經
[00:08:42.000 --> 00:08:44.000]  第一個命令
[00:08:44.000 --> 00:08:48.000]  在二章第一節
[00:08:48.000 --> 00:08:50.000]  那裡是這樣說
[00:08:50.000 --> 00:08:52.000]  是一個命令
[00:08:52.000 --> 00:08:54.000]  我兒啊
[00:08:54.000 --> 00:08:57.000]  你要在基督耶穌的恩典上剛強起來
[00:08:57.000 --> 00:08:59.000]  原文那裡這樣說
[00:09:00.000 --> 00:09:01.000]  我兒啊
[00:09:01.000 --> 00:09:03.000]  所以我兒啊
[00:09:03.000 --> 00:09:06.000]  你要在基督耶穌的恩典上剛強起來
[00:09:06.000 --> 00:09:09.000]  第一個要素是什麼
[00:09:09.000 --> 00:09:12.000]  要在主裡面剛強起來
[00:09:12.000 --> 00:09:15.000]  在基督耶穌的恩典上
[00:09:15.000 --> 00:09:18.000]  修訂版這裡是恩典上
[00:09:18.000 --> 00:09:20.000]  其實直接的翻譯
[00:09:20.000 --> 00:09:22.000]  更好的翻譯應該說
[00:09:22.000 --> 00:09:24.000]  是在基督耶穌裡的恩典
[00:09:24.000 --> 00:09:26.000]  在耶穌裡的恩典
[00:09:26.000 --> 00:09:28.000]  因為我們信耶穌
[00:09:29.000 --> 00:09:31.000]  因為我們和耶穌有一個很緊密的關係
[00:09:31.000 --> 00:09:34.000]  所以我們可以從上帝那裡
[00:09:34.000 --> 00:09:37.000]  得到源源不絕的恩典
[00:09:37.000 --> 00:09:39.000]  是因為這個緣故
[00:09:39.000 --> 00:09:42.000]  所以我們才變得剛強有力
[00:09:42.000 --> 00:09:44.000]  這個是很重要
[00:09:44.000 --> 00:09:46.000]  令我們想起
[00:09:46.000 --> 00:09:48.000]  這節經文你聽我讀就行了
[00:09:48.000 --> 00:09:50.000]  《約翰福音》十五章五節那裡這樣說
[00:09:50.000 --> 00:09:52.000]  我就是葡萄樹
[00:09:52.000 --> 00:09:54.000]  你們是枝子
[00:09:54.000 --> 00:09:56.000]  尚在我裡面的
[00:09:57.000 --> 00:09:59.000]  我也尚在他裡面
[00:09:59.000 --> 00:10:01.000]  這人就多結果子
[00:10:01.000 --> 00:10:06.000]  枝子尚尚在葡萄樹裡面
[00:10:06.000 --> 00:10:09.000]  就可以靠著這個樹
[00:10:09.000 --> 00:10:11.000]  可以得到很充足的養分
[00:10:11.000 --> 00:10:14.000]  他就可以結出很豐盛的果子
[00:10:14.000 --> 00:10:17.000]  同樣地當我們在主裡面
[00:10:17.000 --> 00:10:19.000]  我們經常去親近神
[00:10:19.000 --> 00:10:21.000]  我們就可以得到
[00:10:21.000 --> 00:10:23.000]  從神而來的恩典
[00:10:24.000 --> 00:10:26.000]  然後我們的生命
[00:10:26.000 --> 00:10:29.000]  都可以結出很多很多的果子
[00:10:29.000 --> 00:10:33.000]  我們的生命可以過得很豐富
[00:10:33.000 --> 00:10:36.000]  豐盛和很有力
[00:10:36.000 --> 00:10:38.000]  是同一個理由
[00:10:38.000 --> 00:10:40.000]  在這裡我們看到的時候
[00:10:40.000 --> 00:10:44.000]  神原來是我們能力的源頭
[00:10:44.000 --> 00:10:49.000]  其實這個道理並不是今天我們才聽到的
[00:10:49.000 --> 00:10:52.000]  我肯定我們信耶穌以來
[00:10:53.000 --> 00:10:55.000]  我們聽了很多年
[00:10:55.000 --> 00:10:58.000]  有時候信耶穌久了
[00:10:58.000 --> 00:11:00.000]  我們會淡忘了
[00:11:00.000 --> 00:11:03.000]  淡忘了神是我們能力的源頭
[00:11:03.000 --> 00:11:06.000]  所以我們絕對不是靠自己
[00:11:06.000 --> 00:11:08.000]  去變得很有能力
[00:11:08.000 --> 00:11:10.000]  不是靠自己變得很剛強
[00:11:10.000 --> 00:11:14.000]  而是靠上帝得到的力量
[00:11:14.000 --> 00:11:20.000]  我記得我人生第一次去參加短宣的時候
[00:11:21.000 --> 00:11:23.000]  是很多年前
[00:11:23.000 --> 00:11:27.000]  當時我跟著我的母會去蒙古國
[00:11:27.000 --> 00:11:29.000]  不是我們中國的內蒙古
[00:11:29.000 --> 00:11:31.000]  是蒙古國
[00:11:31.000 --> 00:11:35.000]  在那裡第一次人生這麼大的女兒
[00:11:35.000 --> 00:11:38.000]  去一個這麼遠的地方
[00:11:38.000 --> 00:11:41.000]  然後接待我們的
[00:11:41.000 --> 00:11:44.000]  是一個我真的想像不到
[00:11:44.000 --> 00:11:49.000]  一個非常嬌小玲瓏的女孫教士
[00:11:50.000 --> 00:11:52.000]  我要用嬌小玲瓏來形容她
[00:11:52.000 --> 00:11:54.000]  她實在是不高
[00:11:54.000 --> 00:11:56.000]  她很可愛
[00:11:56.000 --> 00:12:01.000]  我們在那裡住了一個多星期
[00:12:01.000 --> 00:12:04.000]  對那裡的地方開始有些認識
[00:12:04.000 --> 00:12:06.000]  接觸當地的人
[00:12:06.000 --> 00:12:08.000]  我們也做了很多呼音的工作
[00:12:08.000 --> 00:12:10.000]  我們有向當地人傳呼音
[00:12:10.000 --> 00:12:12.000]  我們也有向華人傳呼音
[00:12:12.000 --> 00:12:15.000]  在過程中最深刻的體會
[00:12:15.000 --> 00:12:17.000]  不是有多少人信主
[00:12:18.000 --> 00:12:21.000]  或是神在過程中做了多少奇妙的事
[00:12:21.000 --> 00:12:25.000]  而是覺得這個小女子很不簡單
[00:12:25.000 --> 00:12:29.000]  這個小女子還未結婚
[00:12:29.000 --> 00:12:31.000]  又沒有男朋友
[00:12:31.000 --> 00:12:33.000]  又嬌小玲瓏
[00:12:33.000 --> 00:12:35.000]  在那個地方住
[00:12:35.000 --> 00:12:37.000]  是一個很大的挑戰
[00:12:37.000 --> 00:12:39.000]  為什麼呢?
[00:12:39.000 --> 00:12:42.000]  因為她經常要周旋於蒙古大漢當中
[00:12:42.000 --> 00:12:44.000]  蒙古大漢
[00:12:44.000 --> 00:12:46.000]  真是說大漢
[00:12:47.000 --> 00:12:49.000]  而且他們有些習慣
[00:12:49.000 --> 00:12:53.000]  當中有很多人很喜歡喝酒
[00:12:53.000 --> 00:12:58.000]  馬克一喝到有兩三分醉意的時候就來了
[00:12:58.000 --> 00:13:00.000]  想搞事
[00:13:00.000 --> 00:13:02.000]  在這裡那裡搞事
[00:13:02.000 --> 00:13:05.000]  所以治安不是很好
[00:13:05.000 --> 00:13:07.000]  而且在那個地方
[00:13:07.000 --> 00:13:09.000]  蒙古人是有些排華的
[00:13:09.000 --> 00:13:11.000]  不太喜歡華人
[00:13:11.000 --> 00:13:14.000]  所以我們那個女孫教士
[00:13:14.000 --> 00:13:16.000]  在當中服侍的時候
[00:13:16.000 --> 00:13:18.000]  真是很大的挑戰
[00:13:18.000 --> 00:13:20.000]  我經常擔心她的安危
[00:13:20.000 --> 00:13:22.000]  這樣是否真的可以呢?
[00:13:22.000 --> 00:13:25.000]  如果被欺負的時候又如何呢?
[00:13:25.000 --> 00:13:27.000]  她又不是柔道的高手
[00:13:27.000 --> 00:13:29.000]  又不會耍功夫
[00:13:29.000 --> 00:13:32.000]  誰來保護你呢?
[00:13:32.000 --> 00:13:34.000]  心裏經常這樣想
[00:13:34.000 --> 00:13:38.000]  但是這個女孫教士
[00:13:38.000 --> 00:13:40.000]  總是很勇敢
[00:13:40.000 --> 00:13:42.000]  總是笑眉眉
[00:13:42.000 --> 00:13:44.000]  充滿陽光
[00:13:45.000 --> 00:13:46.000]  看著她的臉
[00:13:46.000 --> 00:13:48.000]  感到很有盼望
[00:13:48.000 --> 00:13:51.000]  她是一個經常親近神的人
[00:13:51.000 --> 00:13:54.000]  經常在主裏面的人
[00:13:54.000 --> 00:13:56.000]  一個常常禱告
[00:13:56.000 --> 00:13:59.000]  一個常常看神的話語
[00:13:59.000 --> 00:14:01.000]  從神的話語得力量的人
[00:14:01.000 --> 00:14:04.000]  就是這樣
[00:14:04.000 --> 00:14:06.000]  她縱然微小
[00:14:06.000 --> 00:14:09.000]  她也可以從神得到源源不絕的力量
[00:14:09.000 --> 00:14:12.000]  還有那裡的交通非常混亂
[00:14:13.000 --> 00:14:16.000]  我一過馬路就感到很苦惱
[00:14:16.000 --> 00:14:18.000]  甚至害怕
[00:14:18.000 --> 00:14:20.000]  我也不知道怎樣過
[00:14:20.000 --> 00:14:23.000]  好像很少的交通燈
[00:14:23.000 --> 00:14:26.000]  所以真的覺得很困難
[00:14:26.000 --> 00:14:28.000]  我短孫也覺得很困難
[00:14:28.000 --> 00:14:30.000]  何況在那裏要長住
[00:14:30.000 --> 00:14:32.000]  要在那裏宣教
[00:14:32.000 --> 00:14:34.000]  還有很多很多
[00:14:34.000 --> 00:14:36.000]  孫教士也是這樣
[00:14:36.000 --> 00:14:39.000]  一一靠著神的恩典去勝過
[00:14:39.000 --> 00:14:42.000]  她縱然微小
[00:14:43.000 --> 00:14:44.000]  卻是很剛強
[00:14:44.000 --> 00:14:46.000]  很有力
[00:14:46.000 --> 00:14:48.000]  她不是靠自己
[00:14:48.000 --> 00:14:51.000]  她真的靠在她裏面的神
[00:14:51.000 --> 00:14:53.000]  她在神裏面
[00:14:53.000 --> 00:14:55.000]  今天問我們
[00:14:55.000 --> 00:14:59.000]  無論是社會運動也好
[00:14:59.000 --> 00:15:01.000]  疫症也好
[00:15:01.000 --> 00:15:03.000]  我們的政治事件也好
[00:15:03.000 --> 00:15:06.000]  有沒有令我們感到害怕呢
[00:15:06.000 --> 00:15:09.000]  有沒有令我們感到軟弱呢
[00:15:11.000 --> 00:15:12.000]  不要緊的
[00:15:12.000 --> 00:15:14.000]  我們本來就是很軟弱的人
[00:15:14.000 --> 00:15:16.000]  但在軟弱裏面
[00:15:16.000 --> 00:15:18.000]  懂得要回到神那裏
[00:15:18.000 --> 00:15:20.000]  回到神那裏
[00:15:20.000 --> 00:15:22.000]  從祂那裏支取力量
[00:15:22.000 --> 00:15:24.000]  這是最重要的
[00:15:24.000 --> 00:15:26.000]  當我們支取力量之後
[00:15:26.000 --> 00:15:28.000]  不單止是自己得到力量
[00:15:28.000 --> 00:15:30.000]  我們剛強
[00:15:30.000 --> 00:15:32.000]  最重要的是我們現在是在說
[00:15:32.000 --> 00:15:34.000]  作神服人的一個要素
[00:15:34.000 --> 00:15:36.000]  我們是靠著這件事
[00:15:36.000 --> 00:15:38.000]  努力服侍我們的神
[00:15:38.000 --> 00:15:40.000]  我們要告訴別人
[00:15:40.000 --> 00:15:41.000]  我們得力的秘訣在哪裏
[00:15:41.000 --> 00:15:45.000]  秘訣不是上什麼課程
[00:15:45.000 --> 00:15:47.000]  靠著哪個人
[00:15:47.000 --> 00:15:52.000]  而是純粹回到神裏面
[00:15:52.000 --> 00:15:54.000]  得到力量
[00:15:54.000 --> 00:15:57.000]  然後我們可以好好服侍
[00:15:57.000 --> 00:15:59.000]  這是第一個要素
[00:15:59.000 --> 00:16:03.000]  第二個命令我們來看看
[00:16:03.000 --> 00:16:05.000]  第一個命令是這樣說的
[00:16:05.000 --> 00:16:07.000]  在許多見證人面前
[00:16:08.000 --> 00:16:09.000]  聽見我所教導的
[00:16:09.000 --> 00:16:11.000]  也要交託那忠心
[00:16:11.000 --> 00:16:13.000]  而又能教導別人的人
[00:16:13.000 --> 00:16:16.000]  這是第二個命令
[00:16:16.000 --> 00:16:19.000]  作神忠心的獨人
[00:16:19.000 --> 00:16:21.000]  第二個要素是
[00:16:21.000 --> 00:16:25.000]  要使使命傳承下去
[00:16:25.000 --> 00:16:28.000]  要使使命傳承下去
[00:16:28.000 --> 00:16:30.000]  這是第二個要素
[00:16:30.000 --> 00:16:33.000]  我們看回這一節的命令
[00:16:33.000 --> 00:16:35.000]  我們會大概了解到
[00:16:36.000 --> 00:16:40.000]  保羅可能經常在公開的場合
[00:16:40.000 --> 00:16:43.000]  去教導提摩太
[00:16:43.000 --> 00:16:46.000]  所以既然說到公開的場合
[00:16:46.000 --> 00:16:48.000]  很多人在這些場合
[00:16:48.000 --> 00:16:50.000]  就會聽保羅的說話
[00:16:50.000 --> 00:16:52.000]  他教訓提摩太
[00:16:52.000 --> 00:16:54.000]  旁邊就有些人在聽他說話
[00:16:54.000 --> 00:16:56.000]  而這些人就成為了見證人
[00:16:56.000 --> 00:17:00.000]  他們的見證非常可信和有力
[00:17:00.000 --> 00:17:02.000]  保羅要提醒這些人
[00:17:02.000 --> 00:17:05.000]  就在這些見證人面前
[00:17:05.000 --> 00:17:07.000]  我教了很多東西給你
[00:17:07.000 --> 00:17:09.000]  我教了很多東西
[00:17:09.000 --> 00:17:11.000]  這個教導是什麼呢
[00:17:11.000 --> 00:17:14.000]  是講述整個福音的傳統
[00:17:14.000 --> 00:17:17.000]  是整個福音的善導
[00:17:17.000 --> 00:17:21.000]  保羅要提摩太
[00:17:21.000 --> 00:17:24.000]  將整個福音的傳統
[00:17:24.000 --> 00:17:26.000]  交託給忠心
[00:17:26.000 --> 00:17:29.000]  而又能教導別人的人
[00:17:29.000 --> 00:17:32.000]  保羅不只是叫提摩太
[00:17:32.000 --> 00:17:34.000]  你好好做傳福音的工作
[00:17:34.000 --> 00:17:37.000]  你叫更多人信耶穌
[00:17:37.000 --> 00:17:40.000]  你做得越多福音工作越好
[00:17:40.000 --> 00:17:42.000]  他不只是停在那裏
[00:17:42.000 --> 00:17:46.000]  他要你再培訓你的接班人
[00:17:46.000 --> 00:17:49.000]  你要培訓你的接班人
[00:17:49.000 --> 00:17:52.000]  就是那些你不是隨便選擇的
[00:17:52.000 --> 00:17:54.000]  真的選擇一些好的
[00:17:54.000 --> 00:17:56.000]  是忠心的
[00:17:56.000 --> 00:17:59.000]  那些忠心而又能教導別人的人
[00:17:59.000 --> 00:18:01.000]  忠心的意思是
[00:18:01.000 --> 00:18:03.000]  那些人是很值得信賴的
[00:18:04.000 --> 00:18:05.000]  我指的是生命的質素
[00:18:05.000 --> 00:18:07.000]  有生命質素
[00:18:07.000 --> 00:18:09.000]  然後還有什麼呢
[00:18:09.000 --> 00:18:11.000]  能力上要有的
[00:18:11.000 --> 00:18:13.000]  那些人很善於教導
[00:18:13.000 --> 00:18:17.000]  有些人很值得信賴
[00:18:17.000 --> 00:18:19.000]  生命質素很好
[00:18:19.000 --> 00:18:23.000]  但是他的恩賜能力可能不是這方面
[00:18:23.000 --> 00:18:25.000]  是另一方面
[00:18:25.000 --> 00:18:27.000]  所以他未必很善於教導
[00:18:27.000 --> 00:18:29.000]  很善於傳福音
[00:18:29.000 --> 00:18:32.000]  有些人的恩賜很強
[00:18:32.000 --> 00:18:33.000]  能力也是這方面
[00:18:33.000 --> 00:18:39.000]  但是生命質素不到位
[00:18:39.000 --> 00:18:42.000]  生命質素不太值得信賴
[00:18:42.000 --> 00:18:44.000]  這樣是不可以的
[00:18:44.000 --> 00:18:47.000]  不可以只有生命質素沒有能力
[00:18:47.000 --> 00:18:51.000]  或者只有能力沒有生命質素
[00:18:51.000 --> 00:18:53.000]  兩者都需要有
[00:18:53.000 --> 00:18:57.000]  本來要他選擇這些人
[00:18:57.000 --> 00:19:00.000]  你就將你的棒交給他們
[00:19:01.000 --> 00:19:05.000]  以至到福音的事公可以一代一代傳下去
[00:19:05.000 --> 00:19:08.000]  這一點很重要
[00:19:08.000 --> 00:19:13.000]  在整個神的國度裏
[00:19:13.000 --> 00:19:16.000]  我們真的需要有這樣的工人
[00:19:16.000 --> 00:19:18.000]  一代傳一代
[00:19:18.000 --> 00:19:20.000]  為什麼呢
[00:19:20.000 --> 00:19:23.000]  我想寶蘭這一刻心裏很明白
[00:19:23.000 --> 00:19:25.000]  她快要殉道了
[00:19:25.000 --> 00:19:28.000]  她就算再強再成熟也好
[00:19:29.000 --> 00:19:31.000]  也不可能一直拿著福音事公
[00:19:31.000 --> 00:19:33.000]  直到永遠
[00:19:33.000 --> 00:19:35.000]  提摩太宗賢很好
[00:19:35.000 --> 00:19:37.000]  神很喜悅他
[00:19:37.000 --> 00:19:40.000]  他也不可能做一世
