
[00:00:00.000 --> 00:00:02.760]  在講道之前我們同心祈禱
[00:02:20.760 --> 00:02:23.760]  這三封的教目書信寫給誰呢
[00:02:23.760 --> 00:02:26.760]  是寫給當時的以弗所的教會
[00:02:26.760 --> 00:02:29.760]  究竟當時的以弗所教會的情況是怎樣呢
[00:02:29.760 --> 00:02:34.760]  以至司徒保羅要寫三封教目書信給他們呢
[00:02:34.760 --> 00:02:36.760]  我們看看地圖
[00:02:36.760 --> 00:02:38.760]  我們看看以弗所城
[00:02:38.760 --> 00:02:40.760]  以弗所城是在一個港口的旁邊
[00:02:40.760 --> 00:02:42.760]  首先我們要了解
[00:02:42.760 --> 00:02:45.760]  當時以弗所城是一個大城
[00:02:45.760 --> 00:02:47.760]  並且在新約的時期
[00:02:47.760 --> 00:02:50.760]  教會在崇拜裏面
[00:02:50.760 --> 00:02:53.760]  他們會宣讀保羅的書上
[00:02:53.760 --> 00:02:57.760]  作為向回眾的一個牧養和教導
[00:02:57.760 --> 00:02:59.760]  所以書信的開始
[00:02:59.760 --> 00:03:01.760]  收信人是提摩太
[00:03:01.760 --> 00:03:06.760]  因為提摩太是當時在以弗所教會裏面
[00:03:06.760 --> 00:03:08.760]  來做牧養的工作
[00:03:08.760 --> 00:03:13.760]  所以他是代表教會來收這封信
[00:03:13.760 --> 00:03:16.760]  並且向回眾宣讀
[00:03:16.760 --> 00:03:19.760]  所以這封信不只是寫給提摩太
[00:03:19.760 --> 00:03:23.760]  這封信是寫給當時的以弗所教會
[00:03:23.760 --> 00:03:25.760]  以弗所城
[00:03:25.760 --> 00:03:28.760]  在羅馬帝國的時期
[00:03:28.760 --> 00:03:30.760]  是亞西亞省的首府
[00:03:30.760 --> 00:03:32.760]  大家知道了
[00:03:32.760 --> 00:03:34.760]  那個紅色的地方
[00:03:34.760 --> 00:03:37.760]  其實就是今天土耳其的西部
[00:03:37.760 --> 00:03:38.760]  那個地方
[00:03:38.760 --> 00:03:40.760]  當時有學者說
[00:03:40.760 --> 00:03:41.760]  可能是一個大城
[00:03:41.760 --> 00:03:42.760]  大到怎樣呢
[00:03:42.760 --> 00:03:43.760]  一個城裏面
[00:03:43.760 --> 00:03:46.760]  大約可能三十至五十萬的人口
[00:03:46.760 --> 00:03:48.760]  這個城是很富裕的
[00:03:48.760 --> 00:03:51.760]  但它不是出名在
[00:03:51.760 --> 00:03:53.760]  不單只是商業
[00:03:53.760 --> 00:03:55.760]  貿易的港口上
[00:03:55.760 --> 00:03:58.760]  這個城市當時在世界裏面
[00:03:58.760 --> 00:03:59.760]  最出名的是甚麼呢
[00:03:59.760 --> 00:04:02.760]  是他們一個大敗偶像的城市
[00:04:02.760 --> 00:04:04.760]  這個城市他們最出名的是甚麼呢
[00:04:04.760 --> 00:04:08.760]  是有一個亞底米女神的神廟
[00:04:08.760 --> 00:04:09.760]  不單止
[00:04:09.760 --> 00:04:11.760]  不單止他們大敗偶像
[00:04:11.760 --> 00:04:14.760]  他們還喜歡流行神神秘秘的巫術
[00:04:14.760 --> 00:04:17.760]  又很聽羅馬政府的話
[00:04:17.760 --> 00:04:22.760]  他們很喜歡拜羅馬的皇帝
[00:04:22.760 --> 00:04:26.760]  和皇族裏面的親人
[00:04:26.760 --> 00:04:28.760]  他們都會為他們建立一個廟宇
[00:04:28.760 --> 00:04:29.760]  換句話來說
[00:04:29.760 --> 00:04:33.760]  這是一個流行拜偶像和巫術的城市
[00:04:33.760 --> 00:04:37.760]  姆羅在他第二次宣教旅程的時候
[00:04:37.760 --> 00:04:40.760]  就建立了這個以弗所的教會
[00:04:40.760 --> 00:04:41.760]  以弗所教會
[00:04:41.760 --> 00:04:43.760]  我們可想而知
[00:04:43.760 --> 00:04:46.760]  它自身是一個宗教背景的城市
[00:04:46.760 --> 00:04:49.760]  要向城裏的人傳福音
[00:04:49.760 --> 00:04:51.760]  是一個很困難的事
[00:04:51.760 --> 00:04:54.760]  耶穌基督的福音要在當中傳揚
[00:04:54.760 --> 00:04:55.760]  真的不簡單
[00:04:55.760 --> 00:04:57.760]  很大的挑戰
[00:04:57.760 --> 00:05:00.760]  最困擾的不單止是外面
[00:05:00.760 --> 00:05:02.760]  是教會裏面
[00:05:02.760 --> 00:05:03.760]  教會裏面有甚麼呢
[00:05:03.760 --> 00:05:05.760]  有些假教師
[00:05:05.760 --> 00:05:07.760]  他們是假借
[00:05:07.760 --> 00:05:09.760]  服侍耶穌基督
[00:05:09.760 --> 00:05:11.760]  在教會裏面侍奉
[00:05:11.760 --> 00:05:12.760]  傳福音
[00:05:12.760 --> 00:05:15.760]  其實他們是要在教會裏面弄權
[00:05:15.760 --> 00:05:18.760]  他們是要推走提摩太
[00:05:18.760 --> 00:05:20.760]  來奪權
[00:05:20.760 --> 00:05:23.760]  來成為教會的領袖
[00:05:23.760 --> 00:05:25.760]  但他們所講的福音是假的
[00:05:25.760 --> 00:05:26.760]  我們記住
[00:05:26.760 --> 00:05:28.760]  是假教師的影響
[00:05:28.760 --> 00:05:30.760]  所以教會內部
[00:05:30.760 --> 00:05:31.760]  外面
[00:05:31.760 --> 00:05:34.760]  都是受到很大的攻擊
[00:05:34.760 --> 00:05:36.760]  我們可想而知提摩太
[00:05:36.760 --> 00:05:37.760]  這個屬靈的領袖
[00:05:37.760 --> 00:05:40.760]  在當中的處境是多麼困難
[00:05:40.760 --> 00:05:43.760]  提摩太的侍奉是多麼艱鉅
[00:05:43.760 --> 00:05:46.760]  他正處於一個爭戰當中
[00:05:46.760 --> 00:05:48.760]  所以保羅就寫了一封信
[00:05:48.760 --> 00:05:51.760]  給已忽所謂教會和提摩太
[00:05:51.760 --> 00:05:53.760]  告訴他們現在的狀態
[00:05:53.760 --> 00:05:54.760]  狀況是怎樣
[00:05:54.760 --> 00:05:56.760]  正在打仗
[00:05:56.760 --> 00:05:58.760]  所以你們要迎戰
[00:05:58.760 --> 00:06:00.760]  一開始他就說
[00:06:00.760 --> 00:06:02.760]  所以我兒啊
[00:06:02.760 --> 00:06:05.760]  你應當在基督耶穌的恩典裏
[00:06:05.760 --> 00:06:06.760]  剛強起來
[00:06:06.760 --> 00:06:10.760]  又應當把你在許多見證人面前
[00:06:10.760 --> 00:06:12.760]  從我這類聽見的
[00:06:12.760 --> 00:06:17.760]  教託給那又忠心又能夠教導別人的人
[00:06:17.760 --> 00:06:19.760]  所以表達了
[00:06:19.760 --> 00:06:21.760]  他是一個敦促
[00:06:21.760 --> 00:06:23.760]  不是一個勸勉這麼簡單
[00:06:23.760 --> 00:06:24.760]  是一個敦促
[00:06:24.760 --> 00:06:27.760]  就是說你要這樣你要這樣
[00:06:27.760 --> 00:06:28.760]  你要怎樣
[00:06:28.760 --> 00:06:31.760]  你要立志在神的恩典裏
[00:06:31.760 --> 00:06:32.760]  剛強
[00:06:32.760 --> 00:06:35.760]  這個剛強是指我們的心智
[00:06:35.760 --> 00:06:38.760]  我們的心智意志上的剛強
[00:06:38.760 --> 00:06:41.760]  不是在才幹或能力上的表現
[00:06:41.760 --> 00:06:43.760]  不是提摩太
[00:06:43.760 --> 00:06:46.760]  你要怎樣表現自己有多本事
[00:06:46.760 --> 00:06:47.760]  有多聰明
[00:06:47.760 --> 00:06:48.760]  有多才多藝
[00:06:48.760 --> 00:06:49.760]  不是這樣
[00:06:49.760 --> 00:06:51.760]  而是你要在心智上
[00:06:51.760 --> 00:06:52.760]  你要立志
[00:06:52.760 --> 00:06:56.760]  你要立志在耶穌基督的恩典上剛強
[00:06:56.760 --> 00:06:58.760]  我們知道當兵
[00:06:58.760 --> 00:07:01.760]  當兵第一個條件就是強壯的身體
[00:07:01.760 --> 00:07:04.760]  更加重要的一個看不到的條件
[00:07:04.760 --> 00:07:06.760]  就是一個強壯的心智
[00:07:06.760 --> 00:07:08.760]  他是要為國家出力
[00:07:08.760 --> 00:07:09.760]  要打贏這場仗
[00:07:09.760 --> 00:07:12.760]  所以他的任務是很大的
[00:07:12.760 --> 00:07:14.760]  他搶到戰場
[00:07:14.760 --> 00:07:15.760]  有前線的攻擊
[00:07:15.760 --> 00:07:17.760]  激戰是很劇烈的
[00:07:17.760 --> 00:07:20.760]  敵人的攻擊是很厲害的
[00:07:20.760 --> 00:07:22.760]  所以沒有剛強的身心
[00:07:22.760 --> 00:07:24.760]  是不能夠成為一個戰士
[00:07:24.760 --> 00:07:26.760]  不能夠成為一個士兵的
[00:07:26.760 --> 00:07:27.760]  但是保羅在這裡說
[00:07:27.760 --> 00:07:28.760]  所說的剛強
[00:07:28.760 --> 00:07:30.760]  我們要留心看
[00:07:30.760 --> 00:07:32.760]  不是靠自己鍛鍊出來的
[00:07:32.760 --> 00:07:36.760]  不是我們鍛鍊就像看衝上雲霄那樣
[00:07:36.760 --> 00:07:38.760]  鍛鍊多少多少
[00:07:38.760 --> 00:07:39.760]  不是這麼簡單
[00:07:39.760 --> 00:07:44.760]  他說你要在基督耶穌的恩典上剛強
[00:07:44.760 --> 00:07:52.760]  所以我讓你當在基督耶穌的恩典上剛強
[00:07:52.760 --> 00:07:53.760]  原文的意思是說
[00:07:53.760 --> 00:07:55.760]  要在基督耶穌的恩典裡面
[00:07:55.760 --> 00:07:58.760]  發現或者找出來的力量
[00:07:58.760 --> 00:08:00.760]  你要在耶穌基督的恩典裡面
[00:08:00.760 --> 00:08:04.760]  發現找出你的力量
[00:08:04.760 --> 00:08:05.760]  也就是說
[00:08:05.760 --> 00:08:07.760]  基督耶穌的精兵的力量
[00:08:07.760 --> 00:08:09.760]  不在於自己的鍛鍊
[00:08:09.760 --> 00:08:11.760]  而是在於他的統帥
[00:08:11.760 --> 00:08:13.760]  基督耶穌的恩典裡面
[00:08:13.760 --> 00:08:16.760]  怎樣才能夠在基督耶穌的恩典裡面
[00:08:16.760 --> 00:08:17.760]  找到力量
[00:08:17.760 --> 00:08:20.760]  以致我們能夠成為剛強的精兵呢
[00:08:20.760 --> 00:08:24.760]  基督徒可以在基督的裡面剛強
[00:08:24.760 --> 00:08:27.760]  因為我們所相信的耶穌
[00:08:27.760 --> 00:08:29.760]  他是那位勝過死亡
[00:08:29.760 --> 00:08:31.760]  從死裡復活的神
[00:08:31.760 --> 00:08:32.760]  他是一個活的神
[00:08:32.760 --> 00:08:34.760]  他是勝過死亡
[00:08:34.760 --> 00:08:35.760]  他赦免了我們的罪
[00:08:35.760 --> 00:08:36.760]  洗了所有的犯
[00:08:36.760 --> 00:08:37.760]  相信耶穌基督的人
[00:08:37.760 --> 00:08:40.760]  在基督裡面成為一個新造的人
[00:08:40.760 --> 00:08:42.760]  成為神的兒女
[00:08:42.760 --> 00:08:43.760]  有永生的生命
[00:08:43.760 --> 00:08:45.760]  並且有性命的來著
[00:08:45.760 --> 00:08:48.760]  所以昔日耶穌對他的門徒說
[00:08:48.760 --> 00:08:49.760]  我要求父
[00:08:49.760 --> 00:08:53.760]  父就另外賜給你們一位保衛師
[00:08:53.760 --> 00:08:55.760]  叫他永遠與你們同在
[00:08:55.760 --> 00:08:57.760]  保衛師
[00:08:57.760 --> 00:08:59.760]  就是父因我的名
[00:08:59.760 --> 00:09:01.760]  要差來的聖靈
[00:09:01.760 --> 00:09:04.760]  他要將一切的事指教你們
[00:09:04.760 --> 00:09:06.760]  並且要叫你們想起
[00:09:06.760 --> 00:09:09.760]  我對你們所說的一切話
[00:09:09.760 --> 00:09:12.760]  一個聖靈是內著的生命
[00:09:12.760 --> 00:09:13.760]  是怎樣的
[00:09:13.760 --> 00:09:14.760]  他這個是神
[00:09:14.760 --> 00:09:17.760]  神要將一切的事指教你們
[00:09:17.760 --> 00:09:18.760]  告訴你們
[00:09:18.760 --> 00:09:19.760]  告訴你們
[00:09:19.760 --> 00:09:21.760]  教導你們
[00:09:21.760 --> 00:09:24.760]  我們已經得著從神而來的能力了
[00:09:24.760 --> 00:09:25.760]  弟兄姊妹
[00:09:25.760 --> 00:09:26.760]  這個能力
[00:09:26.760 --> 00:09:27.760]  在信耶穌那一刻
[00:09:27.760 --> 00:09:29.760]  聖靈內著在心裡
[00:09:29.760 --> 00:09:31.760]  所以我們不需要覺得
[00:09:31.760 --> 00:09:32.760]  這些東西留給誰做呢
[00:09:32.760 --> 00:09:33.760]  我能做到嗎
[00:09:33.760 --> 00:09:35.760]  不是這樣的
[00:09:35.760 --> 00:09:37.760]  他要將一切的事
[00:09:37.760 --> 00:09:39.760]  是關乎神國的事
[00:09:39.760 --> 00:09:40.760]  指教你
[00:09:40.760 --> 00:09:41.760]  你已經得著這個能力
[00:09:41.760 --> 00:09:43.760]  你可以明白聖經
[00:09:43.760 --> 00:09:44.760]  你可以祈禱
[00:09:44.760 --> 00:09:46.760]  尋求神的帶領
[00:09:46.760 --> 00:09:48.760]  所以藉著耶穌基督
[00:09:48.760 --> 00:09:49.760]  救贖的恩典
[00:09:49.760 --> 00:09:51.760]  基督徒可以在世上活出
[00:09:51.760 --> 00:09:55.760]  基督徒剛強的意志和堅毅的忍耐
[00:09:55.760 --> 00:09:57.760]  在敵黨福音的世界裡
[00:09:57.760 --> 00:09:59.760]  能夠持守福音的真理
[00:09:59.760 --> 00:10:01.760]  為主作見證
[00:10:01.760 --> 00:10:02.760]  就如保羅自己
[00:10:02.760 --> 00:10:04.760]  他在福音的戰場上
[00:10:04.760 --> 00:10:05.760]  在人看來
[00:10:05.760 --> 00:10:07.760]  真是屢敗屢戰
[00:10:07.760 --> 00:10:08.760]  我們看看
[00:10:08.760 --> 00:10:11.760]  他說我為這福音受苦難
[00:10:11.760 --> 00:10:13.760]  甚至被捆綁
[00:10:13.760 --> 00:10:15.760]  像犯人一樣
[00:10:15.760 --> 00:10:20.760]  然而神的道卻不被捆綁
[00:10:20.760 --> 00:10:23.760]  保羅自從在大馬塞的路上
[00:10:23.760 --> 00:10:25.760]  遇見主耶穌
[00:10:25.760 --> 00:10:27.760]  呼召他之後
[00:10:27.760 --> 00:10:28.760]  主耶穌說
[00:10:28.760 --> 00:10:30.760]  他就是保羅
[00:10:30.760 --> 00:10:32.760]  是我所揀選的器皿
[00:10:32.760 --> 00:10:36.760]  是要在外邦人和君王
[00:10:36.760 --> 00:10:38.760]  並以色列人面前
[00:10:38.760 --> 00:10:40.760]  宣揚我的名
[00:10:40.760 --> 00:10:46.760]  他認定了自己在耶穌基督裡的照明
[00:10:46.760 --> 00:10:47.760]  他就立定心志了
[00:10:47.760 --> 00:10:50.760]  要把耶穌基督的福音
[00:10:50.760 --> 00:10:52.760]  傳到當時世界最遠的地方
[00:10:52.760 --> 00:10:55.760]  當時世界觀裡最遠的地方
[00:10:55.760 --> 00:10:57.760]  就是現在歐洲的西班牙
[00:10:57.760 --> 00:11:00.760]  現在有很多朝聖
[00:11:00.760 --> 00:11:03.760]  聖雅各朝聖之旅
[00:11:03.760 --> 00:11:05.760]  聽說很快
[00:11:05.760 --> 00:11:08.760]  只要一天可以走七八個小時
[00:11:08.760 --> 00:11:10.760]  可以走四十天
[00:11:10.760 --> 00:11:11.760]  就能走到
[00:11:11.760 --> 00:11:14.760]  由法國的比利尤斯沙
[00:11:14.760 --> 00:11:16.760]  走到世界的嘟嘟那裡
[00:11:16.760 --> 00:11:18.760]  這是一個朝聖之旅
[00:11:18.760 --> 00:11:19.760]  是一個屬靈的操練
[00:11:19.760 --> 00:11:21.760]  這也是我的心志
[00:11:21.760 --> 00:11:23.760]  希望一天可以走過去
[00:11:23.760 --> 00:11:26.760]  但當時保羅的心志比我更大
[00:11:26.760 --> 00:11:29.760]  他立志要把耶穌的福音
[00:11:29.760 --> 00:11:33.760]  傳到世界最遠最遠的地方
[00:11:33.760 --> 00:11:34.760]  要把耶穌的福音
[00:11:34.760 --> 00:11:37.760]  傳遍整個世界
[00:11:37.760 --> 00:11:40.760]  我們知道
[00:11:40.760 --> 00:11:41.760]  聖經告訴我們
[00:11:41.760 --> 00:11:44.760]  保羅的心志
[00:11:44.760 --> 00:11:45.760]  雖然他的心志未成
[00:11:45.760 --> 00:11:49.760]  因為第四次宣教旅程
[00:11:49.760 --> 00:11:51.760]  他走不久
[00:11:51.760 --> 00:11:54.760]  寫了保羅的教目書信
[00:11:54.760 --> 00:11:55.760]  他被人抓了
[00:11:55.760 --> 00:11:58.760]  在監獄寫教目書信
[00:11:58.760 --> 00:11:59.760]  因為他知道
[00:11:59.760 --> 00:12:02.760]  自己殉道的日子即將來臨
[00:12:02.760 --> 00:12:05.760]  但保羅的宣教
[00:12:05.760 --> 00:12:07.760]  耶穌基督的福音
[00:12:07.760 --> 00:12:11.760]  已經傳遍當時小亞細亞地區
[00:12:11.760 --> 00:12:12.760]  如果大家有印象
[00:12:12.760 --> 00:12:14.760]  剛才那個地圖的話
[00:12:14.760 --> 00:12:16.760]  整個圈的地方
[00:12:16.760 --> 00:12:18.760]  都是因著保羅的宣教工作
[00:12:18.760 --> 00:12:21.760]  來有教會建立
[00:12:21.760 --> 00:12:24.760]  並且有歐洲當時的羅馬帝國
[00:12:24.760 --> 00:12:26.760]  裡面是意大利的羅馬
[00:12:26.760 --> 00:12:28.760]  在耶穌基督的救恩裡面
[00:12:28.760 --> 00:12:30.760]  保羅是戰戰兢兢
[00:12:30.760 --> 00:12:31.760]  奮戰不懈
[00:12:31.760 --> 00:12:33.760]  為主打美好的仗
[00:12:33.760 --> 00:12:36.760]  所以在提摩泰後書
[00:12:36.760 --> 00:12:37.760]  他已經講明了
[00:12:37.760 --> 00:12:38.760]  他說
[00:12:38.760 --> 00:12:41.760]  美好的仗我已經打過了
[00:12:41.760 --> 00:12:44.760]  當跑的路我已經跑盡
[00:12:44.760 --> 00:12:47.760]  所信的道我已經守住
[00:12:47.760 --> 00:12:49.760]  所以他現在會做什麼呢
[00:12:49.760 --> 00:12:50.760]  他跟提摩泰說
[00:12:50.760 --> 00:12:54.760]  要將福音的棒傳承下去
[00:12:54.760 --> 00:12:56.760]  這個不單止是一代一代
[00:12:56.760 --> 00:12:57.760]  而是在現在這個世代
[00:12:57.760 --> 00:12:58.760]  此時此刻
[00:12:58.760 --> 00:13:00.760]  我們又要找些人來
[00:13:00.760 --> 00:13:02.760]  一起接住這個棒
[00:13:02.760 --> 00:13:04.760]  現在他預料自己
[00:13:04.760 --> 00:13:05.760]  快要殉道了
[00:13:05.760 --> 00:13:06.760]  他認識的提摩泰
[00:13:06.760 --> 00:13:08.760]  是一個什麼樣的人呢
[00:13:08.760 --> 00:13:09.760]  認識的提摩泰和保羅
[00:13:09.760 --> 00:13:11.760]  是兩個性格的人
[00:13:11.760 --> 00:13:14.760]  提摩泰是一個性格比較內斂
[00:13:14.760 --> 00:13:16.760]  體質也比較弱
[00:13:16.760 --> 00:13:17.760]  聖經學者說
[00:13:17.760 --> 00:13:21.760]  推論他可能長期都受了胃病
[00:13:21.760 --> 00:13:23.760]  那個痛苦
[00:13:23.760 --> 00:13:24.760]  所以經常都
[00:13:24.760 --> 00:13:25.760]  哎呀胃病
[00:13:25.760 --> 00:13:26.760]  大家知道有胃痛
[00:13:26.760 --> 00:13:27.760]  這樣
[00:13:27.760 --> 00:13:28.760]  大家知道
[00:13:28.760 --> 00:13:30.760]  提摩泰給人的印象
[00:13:30.760 --> 00:13:33.760]  都是比較柔弱一點
[00:13:33.760 --> 00:13:35.760]  所以他用這個經文
[00:13:35.760 --> 00:13:37.760]  一開始就向提摩泰
[00:13:37.760 --> 00:13:39.760]  這個屬靈的兒子
[00:13:39.760 --> 00:13:41.760]  他福音的戰友
[00:13:41.760 --> 00:13:42.760]  跟他打氣了
[00:13:42.760 --> 00:13:43.760]  他說
[00:13:43.760 --> 00:13:47.760]  你要在基督耶穌的恩典上
[00:13:47.760 --> 00:13:49.760]  剛強
[00:13:49.760 --> 00:13:51.760]  你要回想和謹記
[00:13:51.760 --> 00:13:52.760]  你要想想
[00:13:52.760 --> 00:13:53.760]  你要想回
[00:13:53.760 --> 00:13:54.760]  想回什麼呢
[00:13:54.760 --> 00:13:56.760]  他說你在許多見證人面前
[00:13:56.760 --> 00:14:01.760]  從我這類所聽見的
[00:14:01.760 --> 00:14:02.760]  就是我跟你一起
[00:14:02.760 --> 00:14:04.760]  向小亞洲地方
[00:14:04.760 --> 00:14:06.760]  一起傳福音的時候
[00:14:06.760 --> 00:14:08.760]  你沒有傳過耶穌基督的福音
[00:14:08.760 --> 00:14:11.760]  你要繼續傳真真純正的福音
[00:14:11.760 --> 00:14:13.760]  這個就是向著教會裏面
[00:14:13.760 --> 00:14:15.760]  假教師的異端
[00:14:15.760 --> 00:14:17.760]  你要向準
[00:14:17.760 --> 00:14:19.760]  一定要傳純正的福音
[00:14:19.760 --> 00:14:20.760]  將耶穌基督的福音
[00:14:20.760 --> 00:14:22.760]  一路傳揚開去
[00:14:22.760 --> 00:14:24.760]  還要找那些
[00:14:24.760 --> 00:14:27.760]  忠心能夠教導人的信徒
[00:14:27.760 --> 00:14:30.760]  訓練他們成為福音的教師
[00:14:30.760 --> 00:14:32.760]  繼續為主打打美好的仗
[00:14:32.760 --> 00:14:34.760]  提摩泰當時的處境
[00:14:34.760 --> 00:14:35.760]  很困難
[00:14:35.760 --> 00:14:36.760]  不容易
[00:14:36.760 --> 00:14:38.760]  教會無論在教會外
[00:14:38.760 --> 00:14:40.760]  教會內挑戰重重
[00:14:40.760 --> 00:14:42.760]  要將這個福音的火焰
[00:14:42.760 --> 00:14:45.760]  繼續延續下去的話
[00:14:45.760 --> 00:14:47.760]  侍奉主的人
[00:14:47.760 --> 00:14:49.760]  在基督裏面要剛強
[00:14:49.760 --> 00:14:52.760]  用現代心理學的論述
[00:14:52.760 --> 00:14:53.760]  就是要在基督耶穌的恩典裏
[00:14:53.760 --> 00:14:55.760]  發揮你的健康情緒
[00:14:55.760 --> 00:14:57.760]  你的EQ要高一點
[00:14:57.760 --> 00:14:59.760]  你的AQ就是逆境情商
[00:14:59.760 --> 00:15:00.760]  困難嘛
[00:15:00.760 --> 00:15:01.760]  逆境嘛
[00:15:01.760 --> 00:15:03.760]  逆境裏面情商要高一點
[00:15:03.760 --> 00:15:05.760]  無論多麼困難
[00:15:05.760 --> 00:15:07.760]  基督耶穌的恩典
[00:15:07.760 --> 00:15:08.760]  包底
[00:15:08.760 --> 00:15:10.760]  你要在基督裏面
[00:15:10.760 --> 00:15:11.760]  剛強起來
[00:15:11.760 --> 00:15:13.760]  管理好自己的情緒
[00:15:13.760 --> 00:15:15.760]  心靈要強壯
[00:15:15.760 --> 00:15:17.760]  保羅血冕提摩泰
[00:15:17.760 --> 00:15:18.760]  就是這樣
[00:15:18.760 --> 00:15:21.760]  你在裏外受敵的環境裏
[00:15:21.760 --> 00:15:23.760]  要強心建靈
[00:15:23.760 --> 00:15:24.760]  很重要的
[00:15:24.760 --> 00:15:26.760]  秘訣就是
[00:15:26.760 --> 00:15:27.760]  從十昔日
[00:15:27.760 --> 00:15:28.760]  要記住
[00:15:28.760 --> 00:15:30.760]  昔日你信主
[00:15:30.760 --> 00:15:32.760]  還未被選召的時候
[00:15:32.760 --> 00:15:35.760]  你被選召加入保羅福音
[00:15:35.760 --> 00:15:38.760]  宣教隊伍的時候
[00:15:38.760 --> 00:15:41.760]  那種信心和志向
[00:15:41.760 --> 00:15:42.760]  抓緊
[00:15:42.760 --> 00:15:44.760]  昔日你那種立志
[00:15:44.760 --> 00:15:45.760]  你願意
[00:15:45.760 --> 00:15:46.760]  你為主
[00:15:46.760 --> 00:15:48.760]  願意成為一個tough
[00:15:48.760 --> 00:15:50.760]  成為一個不怕辛苦的
[00:15:50.760 --> 00:15:51.760]  克苦的
[00:15:51.760 --> 00:15:52.760]  內奴的
[00:15:52.760 --> 00:15:53.760]  硬淨的福音戰士
[00:15:53.760 --> 00:15:55.760]  這個志向你要持定
[00:15:55.760 --> 00:15:56.760]  剛強起來
[00:15:56.760 --> 00:15:59.760]  不要因為這個環境的惡劣而退縮
[00:15:59.760 --> 00:16:01.760]  相反要硬淨一點
[00:16:01.760 --> 00:16:02.760]  硬淨一點是怎樣?
[00:16:02.760 --> 00:16:04.760]  不是自己堅持那麼簡單
[00:16:04.760 --> 00:16:06.760]  是要多找些人增強
[00:16:06.760 --> 00:16:08.760]  搞大軍隊
[00:16:08.760 --> 00:16:09.760]  和他打過
[00:16:09.760 --> 00:16:10.760]  認戰
