
[00:00:00.000 --> 00:00:02.540]  我們一起看神的話語之前
[00:11:56.760 --> 00:11:58.760]  你也不會找這些人
[00:11:58.760 --> 00:12:00.760]  你也不會找拜神
[00:12:00.760 --> 00:12:02.760]  他一定會罵你
[00:12:02.760 --> 00:12:04.760]  我愛你
[00:12:04.760 --> 00:12:06.760]  你一定不敢跟他們講
[00:12:06.760 --> 00:12:08.760]  甚至你家人也是不拜神的
[00:12:08.760 --> 00:12:10.760]  你也不會跟他們講
[00:12:10.760 --> 00:12:12.760]  但不是絕對的
[00:12:12.760 --> 00:12:14.760]  我們聽到弟兄姊妹的見證
[00:12:14.760 --> 00:12:16.760]  他們往往不敢出聲
[00:12:16.760 --> 00:12:18.760]  但沒看到
[00:12:18.760 --> 00:12:20.760]  如果他們願意講的時候
[00:12:20.760 --> 00:12:22.760]  家人肯聽
[00:12:22.760 --> 00:12:24.760]  也願意相信
[00:12:24.760 --> 00:12:26.760]  所以弟兄姊妹
[00:12:26.760 --> 00:12:28.760]  不要將自己的印象
[00:12:28.760 --> 00:12:30.760]  代入你的家人
[00:12:30.760 --> 00:12:32.760]  或者你的朋友當中
[00:12:32.760 --> 00:12:34.760]  原來他們有可能信主
[00:12:34.760 --> 00:12:36.760]  我們沒有靠主
[00:12:36.760 --> 00:12:38.760]  是靠自己的想法
[00:12:38.760 --> 00:12:40.760]  你看到這個女人
[00:12:40.760 --> 00:12:42.760]  人也不會跟她傳福音
[00:12:42.760 --> 00:12:44.760]  但是你看到神
[00:12:44.760 --> 00:12:46.760]  很看重人的生命
[00:12:46.760 --> 00:12:48.760]  神竟然選擇她
[00:12:48.760 --> 00:12:50.760]  你有沒有看到
[00:12:50.760 --> 00:12:52.760]  神選擇她
[00:12:52.760 --> 00:12:54.760]  所以你看到
[00:12:54.760 --> 00:12:56.760]  神沒有偏袒人
[00:12:56.760 --> 00:12:58.760]  不會因為地位卑微
[00:12:58.760 --> 00:13:00.760]  看不起就沒有機會信主
[00:13:00.760 --> 00:13:02.760]  不是的
[00:13:02.760 --> 00:13:04.760]  神是沒有偏袒人的
[00:13:04.760 --> 00:13:06.760]  所以這個女人也很奇怪
[00:13:06.760 --> 00:13:08.760]  她不是以色列人
[00:13:08.760 --> 00:13:10.760]  但她看到神的作為
[00:13:10.760 --> 00:13:12.760]  她很有信心
[00:13:12.760 --> 00:13:14.760]  你看到她的表現
[00:13:14.760 --> 00:13:16.760]  就已經看到她有信心
[00:13:16.760 --> 00:13:18.760]  她知道這塊地
[00:13:18.760 --> 00:13:20.760]  遲早神是應許給以色列人
[00:13:20.760 --> 00:13:22.760]  她已經看到
[00:13:22.760 --> 00:13:24.760]  她遲早會玩完
[00:13:24.760 --> 00:13:26.760]  所以她孤注一擲
[00:13:26.760 --> 00:13:28.760]  她說
[00:13:28.760 --> 00:13:30.760]  我要向你們投誠
[00:13:30.760 --> 00:13:32.760]  所以她跟他們說
[00:13:32.760 --> 00:13:34.760]  條件
[00:13:34.760 --> 00:13:36.760]  弟兄姊妹
[00:13:36.760 --> 00:13:38.760]  你對神的心是怎樣
[00:13:38.760 --> 00:13:40.760]  你是不是真的相信神
[00:13:40.760 --> 00:13:42.760]  沒錯
[00:13:42.760 --> 00:13:44.760]  今天我們一起崇拜
[00:13:44.760 --> 00:13:46.760]  沒事的
[00:13:46.760 --> 00:13:48.760]  很平安
[00:13:48.760 --> 00:13:50.760]  在人群裡
[00:13:50.760 --> 00:13:52.760]  你是不是真的相信神
[00:13:52.760 --> 00:13:54.760]  你敢不敢跟他講福音
[00:13:54.760 --> 00:13:56.760]  你的心是怎樣想
[00:13:56.760 --> 00:13:58.760]  其實很重要
[00:13:58.760 --> 00:14:00.760]  你的信心
[00:14:00.760 --> 00:14:02.760]  有沒有打折扣
[00:14:02.760 --> 00:14:04.760]  我們都不知道神是否真的
[00:14:04.760 --> 00:14:06.760]  怎樣開口
[00:14:06.760 --> 00:14:08.760]  不知道下一分鐘會怎樣
[00:14:08.760 --> 00:14:10.760]  因為我們說的時候
[00:14:10.760 --> 00:14:12.760]  都沒有好祈禱
[00:14:12.760 --> 00:14:14.760]  也沒有求神給你智慧
[00:14:14.760 --> 00:14:16.760]  你這樣撞過去
[00:14:16.760 --> 00:14:18.760]  當然撞板
[00:14:18.760 --> 00:14:20.760]  所以她看到
[00:14:20.760 --> 00:14:22.760]  你去傳福音的時候
[00:14:22.760 --> 00:14:24.760]  你對神的信心是怎樣
[00:14:24.760 --> 00:14:26.760]  你會不會像她
[00:14:26.760 --> 00:14:28.760]  孤注一擲
[00:14:28.760 --> 00:14:30.760]  我跟你的
[00:14:30.760 --> 00:14:32.760]  跟她講條件
[00:14:32.760 --> 00:14:34.760]  所以她的不怕死的勇氣
[00:14:34.760 --> 00:14:36.760]  是值得我們去想的
[00:14:36.760 --> 00:14:38.760]  因為今天我們來到教會
[00:14:38.760 --> 00:14:40.760]  我們可能經常聽到
[00:14:40.760 --> 00:14:42.760]  我們很多聖經的知識
[00:14:42.760 --> 00:14:44.760]  但我們都不懂
[00:14:44.760 --> 00:14:46.760]  聖經是知識
[00:14:46.760 --> 00:14:48.760]  但我們要實踐
[00:14:48.760 --> 00:14:50.760]  因為神是要我們很靈活的
[00:14:50.760 --> 00:14:52.760]  去讀他的聖經
[00:14:52.760 --> 00:14:54.760]  不只是在家裡空中流覺
[00:14:54.760 --> 00:14:56.760]  去欣賞
[00:14:56.760 --> 00:14:58.760]  我所認識的知識
[00:14:58.760 --> 00:15:00.760]  神是怎樣
[00:15:00.760 --> 00:15:02.760]  但去到人群的時候
[00:15:02.760 --> 00:15:04.760]  你有沒有實踐呢
[00:15:04.760 --> 00:15:06.760]  因為神的道是活的
[00:15:06.760 --> 00:15:08.760]  是要透過你的流通的管子
[00:15:08.760 --> 00:15:10.760]  去實踐
[00:15:10.760 --> 00:15:12.760]  我們會不會只是背了很多金句
[00:15:12.760 --> 00:15:14.760]  我們很多東西
[00:15:14.760 --> 00:15:16.760]  我都沒有信心
[00:15:16.760 --> 00:15:18.760]  我都不知道行不行
[00:15:18.760 --> 00:15:20.760]  但你看到這個女人就很有信心
[00:15:20.760 --> 00:15:22.760]  很有勇氣
[00:15:22.760 --> 00:15:24.760]  所以縱然她的做事方法有問題
[00:15:24.760 --> 00:15:26.760]  你會覺得
[00:15:26.760 --> 00:15:28.760]  她在說謊
[00:15:28.760 --> 00:15:30.760]  但神
[00:15:30.760 --> 00:15:32.760]  沒有說謊是對的
[00:15:32.760 --> 00:15:34.760]  說謊是有罪的
[00:15:34.760 --> 00:15:36.760]  但神欣賞她的信心
[00:15:36.760 --> 00:15:38.760]  神是成就的
[00:15:38.760 --> 00:15:40.760]  因為她的信心
[00:15:40.760 --> 00:15:42.760]  是有罪的
[00:15:42.760 --> 00:15:44.760]  所以你看到
[00:15:44.760 --> 00:15:46.760]  在《亞國書》2章25節
[00:15:46.760 --> 00:15:48.760]  《亞國書》是
[00:15:48.760 --> 00:15:50.760]  行為的
[00:15:50.760 --> 00:15:52.760]  有信心沒有行為是死的
[00:15:52.760 --> 00:15:54.760]  《亞國書》很著重
[00:15:54.760 --> 00:15:56.760]  要走出來的
[00:15:56.760 --> 00:15:58.760]  所以你看到這個
[00:15:58.760 --> 00:16:00.760]  妓女拉合接待這個使者
[00:16:00.760 --> 00:16:02.760]  還放他們走另一條路
[00:16:02.760 --> 00:16:04.760]  所以你看到
[00:16:04.760 --> 00:16:06.760]  不也是因行為
[00:16:06.760 --> 00:16:08.760]  稱義嗎
[00:16:08.760 --> 00:16:10.760]  身體沒有靈魂
[00:16:10.760 --> 00:16:12.760]  是死的
[00:16:12.760 --> 00:16:14.760]  同樣的
[00:16:14.760 --> 00:16:16.760]  信心沒有行為
[00:16:16.760 --> 00:16:18.760]  也是死的
[00:16:18.760 --> 00:16:20.760]  原來在聖經裡面
[00:16:20.760 --> 00:16:22.760]  記載到
[00:16:22.760 --> 00:16:24.760]  當你看幾段經文的時候
[00:16:24.760 --> 00:16:26.760]  神不是高舉她說的謊
[00:16:26.760 --> 00:16:28.760]  而是神高舉了她的信心
[00:16:28.760 --> 00:16:30.760]  她很有信心
[00:16:30.760 --> 00:16:32.760]  於是她就這樣走出來
[00:16:32.760 --> 00:16:34.760]  她這樣去做
[00:16:34.760 --> 00:16:36.760]  所以今天我們看到
[00:16:36.760 --> 00:16:38.760]  她冒著生命危險
[00:16:38.760 --> 00:16:40.760]  去講這個條件
[00:16:40.760 --> 00:16:42.760]  可能很危險的
[00:16:42.760 --> 00:16:44.760]  因為被人發現
[00:16:44.760 --> 00:16:46.760]  是漢奸
[00:16:46.760 --> 00:16:48.760]  死路一條
[00:16:48.760 --> 00:16:50.760]  如果揭露了這個秘密
[00:16:50.760 --> 00:16:52.760]  這兩個人
[00:16:52.760 --> 00:16:54.760]  都不能回去
[00:16:54.760 --> 00:16:56.760]  你會看到
[00:16:56.760 --> 00:16:58.760]  她怎樣去
[00:16:58.760 --> 00:17:00.760]  依靠這位信她的神
[00:17:00.760 --> 00:17:02.760]  你看到在《馬太福音》
[00:17:02.760 --> 00:17:04.760]  第一章五節
[00:17:04.760 --> 00:17:06.760]  都是講到後來
[00:17:06.760 --> 00:17:08.760]  女子拉合
[00:17:08.760 --> 00:17:12.760]  和薩滿結婚
[00:17:12.760 --> 00:17:14.760]  她有了後代
[00:17:14.760 --> 00:17:16.760]  就是波亞斯
[00:17:16.760 --> 00:17:18.760]  波亞斯和路德
[00:17:18.760 --> 00:17:20.760]  就生了奧比德
[00:17:20.760 --> 00:17:22.760]  奧比德又生了耶西
[00:17:22.760 --> 00:17:24.760]  耶西就是大衛的爸爸
[00:17:24.760 --> 00:17:26.760]  我們看到
[00:17:26.760 --> 00:17:28.760]  整個系列
[00:17:28.760 --> 00:17:30.760]  神正在預備這條路
[00:17:30.760 --> 00:17:32.760]  所以弟兄姊妹
[00:17:32.760 --> 00:17:34.760]  每個人走的路
[00:17:34.760 --> 00:17:36.760]  都不一樣
[00:17:36.760 --> 00:17:38.760]  但神正在預備
[00:17:38.760 --> 00:17:40.760]  我不知道神在什麼時候
[00:17:40.760 --> 00:17:42.760]  讓你認識他
[00:17:42.760 --> 00:17:44.760]  神正在預備你的路
[00:17:44.760 --> 00:17:46.760]  你的路走的
[00:17:46.760 --> 00:17:48.760]  很艱難很崎嶇
[00:17:48.760 --> 00:17:50.760]  每個人都不一樣
[00:17:50.760 --> 00:17:52.760]  但神一定有他的旨意在當中
[00:17:52.760 --> 00:17:54.760]  你會看到
[00:17:54.760 --> 00:17:56.760]  沒想到這是妓女的身份
[00:17:56.760 --> 00:17:58.760]  她竟然是大衛王的祖先
[00:17:58.760 --> 00:18:00.760]  有沒有想到
[00:18:00.760 --> 00:18:02.760]  你看看
[00:18:02.760 --> 00:18:04.760]  你走的人生路
[00:18:04.760 --> 00:18:06.760]  我們沒想到你今天是怎樣的
[00:18:06.760 --> 00:18:08.760]  你過去是怎樣的
