
[00:00:00.000 --> 00:00:03.520]  願因平安 從我們天父上帝並救主耶穌
[00:11:47.500 --> 00:11:53.500]  二百五十六公里為甚麼可以走了這麼久呢
[00:11:53.500 --> 00:11:54.500]  多久呢
[00:11:54.500 --> 00:11:56.500]  四十年
[00:11:56.500 --> 00:12:00.500]  十一日的路程走了四十年
[00:12:00.500 --> 00:12:02.500]  換句話來說
[00:12:02.500 --> 00:12:04.500]  很多冤枉路
[00:12:04.500 --> 00:12:08.500]  以色列人走了很多冤枉路
[00:12:08.500 --> 00:12:11.500]  我今天去思考這個問題的時候
[00:12:11.500 --> 00:12:12.500]  我會和大家去看看
[00:12:12.500 --> 00:12:15.500]  香港教會的狀況
[00:12:15.500 --> 00:12:19.500]  其實都很大可能走了很多冤枉路
[00:12:19.500 --> 00:12:23.500]  最少香港的教會
[00:12:23.500 --> 00:12:27.500]  今天的警方是退回三十年前
[00:12:27.500 --> 00:12:28.500]  為甚麼呢
[00:12:28.500 --> 00:12:32.500]  因為一九九四年有教會崇拜的人數的統計
[00:12:32.500 --> 00:12:34.500]  是已經有十九萬九千人
[00:12:34.500 --> 00:12:36.500]  差不多二十萬
[00:12:36.500 --> 00:12:38.500]  比對二一年的統計
[00:12:38.500 --> 00:12:41.500]  五月都只剩下十八萬人
[00:12:41.500 --> 00:12:46.500]  是否已經是退回三十年都不止呢
[00:12:46.500 --> 00:12:48.500]  這幾年的疫情
[00:12:48.500 --> 00:12:50.500]  社會事件
[00:12:50.500 --> 00:12:52.500]  經濟的下滑
[00:12:52.500 --> 00:12:54.500]  走了幾十萬
[00:12:54.500 --> 00:12:59.500]  內中其實有不少的教會的支柱
[00:12:59.500 --> 00:13:01.500]  我們知道
[00:13:01.500 --> 00:13:04.500]  我都去不同的地方去講道
[00:13:04.500 --> 00:13:06.500]  很多人現在找侍奉人員
[00:13:06.500 --> 00:13:07.500]  是不容易的
[00:13:07.500 --> 00:13:09.500]  經濟接下來
[00:13:09.500 --> 00:13:11.500]  是要擔心的一件事
[00:13:11.500 --> 00:13:13.500]  回顧這些過去
[00:13:13.500 --> 00:13:15.500]  面對我們現在的現狀
[00:13:15.500 --> 00:13:21.500]  其實我們怎樣去看神給我們未來的應許呢
[00:13:21.500 --> 00:13:24.500]  正如以色列文
[00:13:24.500 --> 00:13:26.500]  他得應許之地
[00:13:26.500 --> 00:13:28.500]  他就在這個曠野
[00:13:28.500 --> 00:13:32.500]  在摩亞地面對這個應許之地
[00:13:32.500 --> 00:13:34.500]  如果我們從哈西路
[00:13:34.500 --> 00:13:37.500]  從巴蘭可以學到功課的話
[00:13:37.500 --> 00:13:39.500]  其實提醒我們
[00:13:39.500 --> 00:13:41.500]  首先帶領的人
[00:13:41.500 --> 00:13:43.500]  我們教會的教睦
[00:13:43.500 --> 00:13:46.500]  我們教會的執事長老們
[00:13:46.500 --> 00:13:48.500]  其實他們帶領教會是不容易的
[00:13:48.500 --> 00:13:50.500]  我們的導師們
[00:13:50.500 --> 00:13:52.500]  他們不是容易的
[00:13:52.500 --> 00:13:53.500]  我們需要甚麼
[00:13:53.500 --> 00:13:55.500]  我們需要謙卑的
[00:13:55.500 --> 00:13:56.500]  有信心的
[00:13:56.500 --> 00:13:59.500]  跟他們一起去建立
[00:13:59.500 --> 00:14:00.500]  另一方面
[00:14:00.500 --> 00:14:04.500]  在第四節當中提了兩個得勝的例子
[00:14:04.500 --> 00:14:10.500]  提到摩西戰勝了巴山王岳
[00:14:10.500 --> 00:14:14.500]  和阿摩利王這個西弘
[00:14:14.500 --> 00:14:17.500]  其實是一個得勝的印證
[00:14:17.500 --> 00:14:19.500]  這個印證是告訴我們
[00:14:19.500 --> 00:14:23.500]  指明你是可以得勝的
[00:14:23.500 --> 00:14:24.500]  好 使道以色列人
[00:14:24.500 --> 00:14:27.500]  他可以進入神所應許的地方
[00:14:27.500 --> 00:14:29.500]  可以使我們今天進入
[00:14:29.500 --> 00:14:33.500]  神給我們未來的地方
[00:14:33.500 --> 00:14:35.500]  換句話來說
[00:14:35.500 --> 00:14:37.500]  勝敗得失
[00:14:37.500 --> 00:14:41.500]  其實都可以成為我們的借鏡
[00:14:41.500 --> 00:14:46.500]  上帝要我們得他所謂我們預備的地方
[00:14:46.500 --> 00:14:50.500]  記住這個不是一個地方的問題
[00:14:50.500 --> 00:14:51.500]  這個預備的地方
[00:14:51.500 --> 00:14:52.500]  這裡已經很好了
[00:14:52.500 --> 00:14:57.500]  不是 而是得未得之物
[00:14:57.500 --> 00:14:59.500]  這個才是最重要
[00:14:59.500 --> 00:15:01.500]  我們怎樣看到
[00:15:01.500 --> 00:15:07.500]  神在我們的過去和我們的未來
[00:15:07.500 --> 00:15:11.500]  帶領著我們得著未得之物呢
[00:15:11.500 --> 00:15:13.500]  另外當我們繼續去讀
[00:15:13.500 --> 00:15:15.500]  第一節 第三節 第五節
[00:15:15.500 --> 00:15:16.500]  我再重複一次
[00:15:16.500 --> 00:15:20.500]  以下的是摩西在約旦河東曠野
[00:15:20.500 --> 00:15:22.500]  一直講到的就是
[00:15:22.500 --> 00:15:24.500]  他所說的話
[00:15:24.500 --> 00:15:25.500]  跟著第三節
[00:15:25.500 --> 00:15:28.500]  出埃及記第四十年十一月初一
[00:15:28.500 --> 00:15:29.500]  摩西照耶和華
[00:15:29.500 --> 00:15:31.500]  借著他所吩咐的
[00:15:31.500 --> 00:15:32.500]  以色列人的話
[00:15:32.500 --> 00:15:33.500]  曉喻他們
[00:15:33.500 --> 00:15:34.500]  第五節說
[00:15:34.500 --> 00:15:39.500]  摩西在約旦河東摩雅的地方講解律法
[00:15:39.500 --> 00:15:42.500]  這三節其實都講到
[00:15:42.500 --> 00:15:44.500]  摩西是主角
[00:15:44.500 --> 00:15:46.500]  他的主要的工作是甚麼
[00:15:46.500 --> 00:15:49.500]  向他們講神的話
[00:15:49.500 --> 00:15:51.500]  他主要的工作就是
[00:15:51.500 --> 00:15:53.500]  第一節和第三節
[00:15:53.500 --> 00:15:58.500]  就是向他們講神的話
[00:15:58.500 --> 00:16:02.500]  而第五節他就會解釋那個律法
[00:16:02.500 --> 00:16:04.500]  因此在這三節當中
[00:16:04.500 --> 00:16:07.500]  猶太人的解釋家就說
[00:16:07.500 --> 00:16:10.500]  其實這裡是在說猶太人
[00:16:10.500 --> 00:16:17.500]  每個禮拜都需要讀兩次希伯來文聖經
[00:16:17.500 --> 00:16:19.500]  然後讀一次阿蘭文
[00:16:19.500 --> 00:16:21.500]  即是他們的他爾根的
[00:16:21.500 --> 00:16:23.500]  意譯的聖經
[00:16:23.500 --> 00:16:24.500]  解釋聖經
[00:16:24.500 --> 00:16:29.500]  所以他們在他們的猶太人的會堂裏面
[00:16:29.500 --> 00:16:31.500]  是這樣做的
[00:16:31.500 --> 00:16:34.500]  其實對我們來說
[00:16:34.500 --> 00:16:37.500]  對我們來說可以很簡單去體會的就是
[00:16:37.500 --> 00:16:40.500]  研讀上帝的話
[00:16:40.500 --> 00:16:44.500]  其實就是我們探索前路的關鍵
[00:16:44.500 --> 00:16:47.500]  因為神的話提醒我們很多
[00:16:47.500 --> 00:16:51.500]  我們自己走過的失敗的道路
[00:16:51.500 --> 00:16:56.500]  和我們體會神給我們得勝的方法
[00:16:56.500 --> 00:16:58.500]  研讀神的話
[00:16:58.500 --> 00:17:00.500]  是我們每一個基督徒
[00:17:00.500 --> 00:17:02.500]  我們每一個人
[00:17:02.500 --> 00:17:09.500]  承擔神給我們的託付的一個重要的方法
[00:17:09.500 --> 00:17:12.500]  除了歷史為鑑之外
[00:17:12.500 --> 00:17:14.500]  這段經文提醒我們第二件事
[00:17:14.500 --> 00:17:18.500]  就是承擔使命
[00:17:18.500 --> 00:17:21.500]  對於以色列子民來說
[00:17:21.500 --> 00:17:24.500]  進入應許之地
[00:17:24.500 --> 00:17:27.500]  是他們的目標和使命
[00:17:27.500 --> 00:17:31.500]  為要完成神對列祖的應許
[00:17:31.500 --> 00:17:34.500]  在第六節裏面
[00:17:34.500 --> 00:17:36.500]  這裏寫了第五節是錯的
[00:17:36.500 --> 00:17:37.500]  在第六節裏面說
[00:17:37.500 --> 00:17:41.500]  你們在這個山的日子已經夠了
[00:17:41.500 --> 00:17:47.500]  我讀的是一個老的和學本
[00:17:47.500 --> 00:17:52.500]  這裏翻譯是一個新的修訂版
[00:17:52.500 --> 00:17:55.500]  從領受上帝話語
[00:17:55.500 --> 00:17:59.500]  到行動承擔使命
[00:17:59.500 --> 00:18:06.500]  使到神對列祖的應許可以實現的話
[00:18:06.500 --> 00:18:08.500]  摩西提醒他們
[00:18:08.500 --> 00:18:12.500]  你們在這裏已經夠了
[00:18:12.500 --> 00:18:16.500]  我下一年就要離開杜豐山
[00:18:16.500 --> 00:18:20.500]  因為我住杜豐山的日子都已經夠了
[00:18:20.500 --> 00:18:23.500]  意思就是說我要下山
[00:18:23.500 --> 00:18:26.500]  我住了三十多年
[00:18:26.500 --> 00:18:30.500]  在我們的日子已經夠了
[00:18:30.500 --> 00:18:34.500]  這可以說一方面提醒我們
[00:18:34.500 --> 00:18:39.500]  我們在現在這樣的情況已經夠了
[00:18:39.500 --> 00:18:41.500]  我們需要做些事
[00:18:41.500 --> 00:18:43.500]  我們需要做些事
[00:18:43.500 --> 00:18:47.500]  如果我們說神要賜給我們這一代
[00:18:47.500 --> 00:18:49.500]  祂的應許的話
[00:18:49.500 --> 00:18:53.500]  神所立的約和列祖所立的約
[00:18:53.500 --> 00:18:56.500]  就是這個國度的開始
[00:18:56.500 --> 00:19:02.500]  不過要去承受這個國才能夠實現的話
[00:19:02.500 --> 00:19:05.500]  這樣我們可以怎樣做呢
[00:19:05.500 --> 00:19:12.500]  神不希望祂的子民滿足在這個曠野的生活
[00:19:12.500 --> 00:19:14.500]  曠野的現況
[00:19:14.500 --> 00:19:16.500]  祂要我們繼續
[00:19:16.500 --> 00:19:21.500]  直到我們看到承受應許的地方
[00:19:21.500 --> 00:19:24.500]  記住不是place
[00:19:24.500 --> 00:19:27.500]  現在是說另一個理念
[00:19:27.500 --> 00:19:31.500]  今天上帝也很希望我們滿足
[00:19:31.500 --> 00:19:33.500]  不要滿足我們的現況
[00:19:33.500 --> 00:19:36.500]  祂要我們踏出信心的一步
[00:19:36.500 --> 00:19:41.500]  去承受祂要我們得著的地方
[00:19:41.500 --> 00:19:46.500]  主耶穌其實一開始祂的事公的時候
[00:19:46.500 --> 00:19:49.500]  祂第一句話說了些甚麼呢
[00:19:49.500 --> 00:19:51.500]  我們可以看一下
[00:19:51.500 --> 00:19:54.500]  馬可福音的第一章第十五節
[00:19:54.500 --> 00:19:56.500]  祂說日期滿了
[00:19:56.500 --> 00:19:58.500]  神的國近了
[00:19:58.500 --> 00:20:00.500]  你們要悔改
[00:20:00.500 --> 00:20:02.500]  順福音
[00:20:02.500 --> 00:20:07.500]  其實就好像摩西在第六節裏面所說
[00:20:07.500 --> 00:20:11.500]  你們在這個山上住的日子夠了
[00:20:11.500 --> 00:20:15.500]  對於我們現代的教會來說
[00:20:15.500 --> 00:20:17.500]  我們承擔使命
[00:20:17.500 --> 00:20:20.500]  作洗萬民造門徒
[00:20:20.500 --> 00:20:24.500]  其實是一個我們都覺得很自然的事
[00:20:24.500 --> 00:20:28.500]  不過大家可能不知道
[00:20:28.500 --> 00:20:32.500]  其實對現今的基督徒來說
[00:20:32.500 --> 00:20:34.500]  不是所有人都知道
[00:20:34.500 --> 00:20:37.500]  他們需要承擔使命
[00:20:37.500 --> 00:20:40.500]  至少我看回2018年
[00:20:40.500 --> 00:20:45.500]  Bana Research有一個調查的結果告訴我們
[00:20:45.500 --> 00:20:50.500]  在美國至少有51%的基督徒
[00:20:50.500 --> 00:20:53.500]  他們根本不知道甚麼是大使命
[00:20:53.500 --> 00:20:55.500]  有25%的基督徒
[00:20:55.500 --> 00:21:00.500]  他們不確定知不知道甚麼是大使命
[00:21:00.500 --> 00:21:02.500]  如果加起來的時候
[00:21:02.500 --> 00:21:05.500]  至少有四分三的基督徒
[00:21:05.500 --> 00:21:09.500]  很大可能他們沒有傳過福音
[00:21:09.500 --> 00:21:11.500]  在第八節
[00:21:11.500 --> 00:21:15.500]  上帝的賜予應許之地
[00:21:15.500 --> 00:21:18.500]  擺在了以色列人的面前
[00:21:18.500 --> 00:21:20.500]  神已經給了
[00:21:20.500 --> 00:21:24.500]  不過問題是有另外兩個動詞
[00:21:24.500 --> 00:21:26.500]  這兩個動詞就是
[00:21:26.500 --> 00:21:29.500]  進去得
[00:21:29.500 --> 00:21:32.500]  進去得為業
[00:21:32.500 --> 00:21:35.500]  其實是要行動的
[00:21:35.500 --> 00:21:36.500]  換句話來說
[00:21:36.500 --> 00:21:41.500]  是需要有信心去承受的
[00:21:41.500 --> 00:21:45.500]  我相信擺在我們今天面前的
[00:21:45.500 --> 00:21:47.500]  有好幾樣重要的事
[00:21:47.500 --> 00:21:49.500]  第一就是
[00:21:49.500 --> 00:21:53.500]  我們有很多的信徒可能已經移民了
[00:21:53.500 --> 00:21:56.500]  在他們不同的地方當中
[00:21:56.500 --> 00:22:00.500]  沒有辦法參與教會的話
[00:22:00.500 --> 00:22:03.500]  其實我們作為教會的
[00:22:03.500 --> 00:22:05.500]  在這個互聯網的時代
[00:22:05.500 --> 00:22:10.500]  我們很應當繼續藉著互聯網去牧養他們
[00:22:10.500 --> 00:22:14.500]  直到他們可以參與地方的教會為止
[00:22:14.500 --> 00:22:16.500]  第二就是
[00:22:16.500 --> 00:22:17.500]  面對不少
[00:22:17.500 --> 00:22:21.500]  我覺得說從內地移港的同胞
[00:22:21.500 --> 00:22:26.500]  我們同樣的承擔著這個使命
[00:22:26.500 --> 00:22:29.500]  或者我們都可能會體會的
[00:22:29.500 --> 00:22:31.500]  就是香港的轉變
[00:22:31.500 --> 00:22:36.500]  是在於香港有很多青壯的人離開
[00:22:36.500 --> 00:22:39.500]  但是我可以肯定告訴大家
[00:22:39.500 --> 00:22:41.500]  也有很多青壯的人
[00:22:41.500 --> 00:22:46.500]  會從內地來到這裡
[00:22:46.500 --> 00:22:50.500]  除了150人
[00:22:50.500 --> 00:22:57.500]  還要加上我們叫做高材的人員
[00:22:57.500 --> 00:23:00.500]  那些人仍然都是青壯的人
[00:23:00.500 --> 00:23:02.500]  他們來到這裡
[00:23:02.500 --> 00:23:04.500]  人生路不熟
[00:23:04.500 --> 00:23:08.500]  仍然需要很多的關顧
[00:23:08.500 --> 00:23:11.500]  不過我覺得他們最重要的一件事
[00:23:11.500 --> 00:23:13.500]  是需要福音
[00:23:13.500 --> 00:23:16.500]  他們最重要的是福音
[00:23:16.500 --> 00:23:19.500]  不過我們看看
[00:23:19.500 --> 00:23:25.500]  我們這個開始衰落的教會的時候
