
[00:00:00.000 --> 00:00:02.800]  講題是「隨舊迎新」
[00:03:23.000 --> 00:03:25.000]  (石牧師:今天是新曆新年嗎?)
[00:03:25.000 --> 00:03:27.000]  (石牧師:今天是新曆新年嗎?)
[00:03:27.000 --> 00:03:29.000]  (石牧師:今天是新曆新年嗎?)
[00:03:29.000 --> 00:03:31.000]  (石牧師:今天是新曆新年嗎?)
[00:03:31.000 --> 00:03:33.000]  (石牧師:今天是新曆新年嗎?)
[00:03:33.000 --> 00:03:35.000]  (石牧師:今天是新曆新年嗎?)
[00:03:35.000 --> 00:03:37.000]  (石牧師:今天是新曆新年嗎?)
[00:03:37.000 --> 00:03:39.000]  (石牧師:今天是新曆新年嗎?)
[00:03:39.000 --> 00:03:41.000]  (石牧師:今天是新曆新年嗎?)
[00:03:41.000 --> 00:03:43.000]  (石牧師:今天是新曆新年嗎?)
[00:03:43.000 --> 00:03:45.000]  (石牧師:今天是新曆新年嗎?)
[00:03:45.000 --> 00:03:47.000]  (石牧師:今天是新曆新年嗎?)
[00:03:47.000 --> 00:03:49.000]  (石牧師:今天是新曆新年嗎?)
[00:03:49.000 --> 00:03:51.000]  (石牧師:今天是新曆新年嗎?)
[00:03:51.000 --> 00:03:53.000]  (石牧師:今天是新曆新年嗎?)
[00:03:53.000 --> 00:03:55.000]  (石牧師:今天是新曆新年嗎?)
[00:03:55.000 --> 00:03:57.000]  (石牧師:今天是新曆新年嗎?)
[00:03:57.000 --> 00:03:59.000]  (石牧師:今天是新曆新年嗎?)
[00:03:59.000 --> 00:04:01.000]  (石牧師:今天是新曆新年嗎?)
[00:04:01.000 --> 00:04:03.000]  (石牧師:今天是新曆新年嗎?)
[00:04:03.000 --> 00:04:05.000]  (石牧師:今天是新曆新年嗎?)
[00:04:05.000 --> 00:04:07.000]  (石牧師:今天是新曆新年嗎?)
[00:04:07.000 --> 00:04:09.000]  (石牧師:今天是新曆新年嗎?)
[00:04:09.000 --> 00:04:11.000]  (石牧師:今天是新曆新年嗎?)
[00:04:11.000 --> 00:04:13.000]  (石牧師:今天是新曆新年嗎?)
[00:04:13.000 --> 00:04:15.000]  (石牧師:今天是新曆新年嗎?)
[00:04:15.000 --> 00:04:17.000]  (石牧師:今天是新曆新年嗎?)
[00:04:17.000 --> 00:04:19.000]  (石牧師:今天是新曆新年嗎?)
[00:04:19.000 --> 00:04:21.000]  (石牧師:今天是新曆新年嗎?)
[00:04:21.000 --> 00:04:23.000]  (石牧師:今天是新曆新年嗎?)
[00:04:23.000 --> 00:04:25.000]  (石牧師:今天是新曆新年嗎?)
[00:04:25.000 --> 00:04:27.000]  (石牧師:今天是新曆新年嗎?)
[00:04:27.000 --> 00:04:29.000]  (石牧師:今天是新曆新年嗎?)
[00:04:29.000 --> 00:04:35.000]  (主持人:原來清潔家真的可以發大財)
[00:04:35.000 --> 00:04:40.000]  (主持人:但剛才那段經文又告訴我們一件事)
[00:04:40.000 --> 00:04:45.000]  (主持人:當我們去清洗我們的生命的時候)
[00:04:45.000 --> 00:04:51.000]  (主持人:在我們的生命裏面就會有大收穫)
[00:04:51.000 --> 00:04:54.000]  (主持人:當我們不去清洗,不去潔淨我們的生命)
[00:04:54.000 --> 00:04:59.000]  (主持人:任由我們的生命骯髒的時候)
[00:04:59.000 --> 00:05:02.000]  (主持人:我們的生命會有損傷)
[00:05:02.000 --> 00:05:07.000]  (主持人:神的審判也會跟著來)
[00:05:07.000 --> 00:05:13.000]  (主持人:我們先看看在2028年的時候)
[00:05:13.000 --> 00:05:16.000]  (主持人:不知為何它不肯去下一幅)
[00:05:16.000 --> 00:05:28.000]  (主持人:我按了ON)
[00:05:28.000 --> 00:05:31.000]  (主持人:謝謝)
[00:05:31.000 --> 00:05:38.000]  (主持人:我們先看看2028年)
[00:05:38.000 --> 00:05:42.000]  (主持人:如何去清洗我們的生命骯髒)
[00:05:42.000 --> 00:05:47.000]  (主持人:剛才讀第一節的裏面)
[00:05:47.000 --> 00:05:51.000]  (主持人:它說我們要在石安吹角)
[00:05:51.000 --> 00:05:57.000]  (主持人:在聖山裏面大聲吹角)
[00:05:57.000 --> 00:06:02.000]  (主持人:在舊約聖經當吹號角的時候)
[00:06:02.000 --> 00:06:07.000]  (主持人:就表示有些很重要的東西要講出來)
[00:06:07.000 --> 00:06:11.000]  (主持人:在揚角的時候有不同的聲音)
[00:06:11.000 --> 00:06:18.000]  (主持人:有些聲音表示有警告的訊號發出來)
[00:06:18.000 --> 00:06:21.000]  (主持人:就說很重要的)
[00:06:21.000 --> 00:06:24.000]  (主持人:在經文裏面就告訴我們)
[00:06:24.000 --> 00:06:28.000]  (主持人:接著就會有一些訊息)
[00:06:28.000 --> 00:06:35.000]  (主持人:說會有蝗蟲會來攻擊這個地方)
[00:06:35.000 --> 00:06:38.000]  (主持人:好像我們現在這樣)
[00:06:38.000 --> 00:06:43.000]  (主持人:我們一聽到警車或十字車聲)
[00:06:43.000 --> 00:06:50.000]  (主持人:就知道在周圍一定會有危急的事情發生)
[00:06:50.000 --> 00:06:53.000]  (主持人:我記得我們小時候)
[00:06:53.000 --> 00:06:57.000]  (主持人:我媽媽很怕聽到火警車的聲音)
[00:06:57.000 --> 00:07:00.000]  (主持人:因為我們住在木樓)
[00:07:00.000 --> 00:07:03.000]  (主持人:很容易就會有火警車)
[00:07:03.000 --> 00:07:05.000]  (主持人:有時我看到我媽媽)
[00:07:05.000 --> 00:07:10.000]  (主持人:在火警車上看著那些紙幣)
[00:07:10.000 --> 00:07:12.000]  (主持人:可能是幾個仙的錢)
[00:07:12.000 --> 00:07:14.000]  (主持人:會爛掉)
[00:07:14.000 --> 00:07:18.000]  (主持人:看著拿著飯慢慢黏著)
[00:07:18.000 --> 00:07:20.000]  (主持人:所以一聽到火警車聲)
[00:07:20.000 --> 00:07:23.000]  (主持人:她就會很緊張)
[00:07:23.000 --> 00:07:26.000]  (主持人:不知道是不是燒我們家)
[00:07:26.000 --> 00:07:28.000]  (主持人:那段經文就說)
[00:07:28.000 --> 00:07:34.000]  (主持人:將會有蝗蟲來入侵城市)
[00:07:34.000 --> 00:07:38.000]  (主持人:當蝗蟲入侵某個城市時)
[00:07:38.000 --> 00:07:43.000]  (主持人:都會造成很大的傷害)
[00:07:43.000 --> 00:07:46.000]  (主持人:因為經文說到)
[00:07:46.000 --> 00:07:49.000]  (主持人:耶和華的日子臨到了)
[00:07:49.000 --> 00:07:53.000]  (主持人:審判就來到這個地方)
[00:07:53.000 --> 00:07:58.000]  (主持人:要藉著蝗蟲作為軍隊)
[00:07:58.000 --> 00:08:00.000]  (主持人:作為武器)
[00:08:00.000 --> 00:08:04.000]  (主持人:去審判清洗)
[00:08:04.000 --> 00:08:10.000]  (主持人:以色列民對上帝不忠的罪孽)
[00:08:10.000 --> 00:08:17.000]  (主持人:老人家可能會知道蝗蟲來臨的情況)
[00:08:17.000 --> 00:08:22.000]  (主持人:我媽媽以前在鄉下時)
[00:08:22.000 --> 00:08:26.000]  (主持人:如果突然化成天色全黑)
[00:08:26.000 --> 00:08:31.000]  (主持人:然後就會知道田地裡)
[00:08:31.000 --> 00:08:35.000]  (主持人:所有農作物都會消失)
[00:08:35.000 --> 00:08:37.000]  (主持人:我們在城市裡)
[00:08:37.000 --> 00:08:39.000]  (主持人:看不到這些景象)
[00:08:39.000 --> 00:08:42.000]  (主持人:但何時我們會看到呢?)
[00:08:42.000 --> 00:08:45.000]  (主持人:吃自助餐的時候)
[00:08:45.000 --> 00:08:49.000]  (主持人:當有些好東西拿出來的時候)
[00:08:49.000 --> 00:08:51.000]  (主持人:可能在吃東西的時候)
[00:08:51.000 --> 00:08:53.000]  (主持人:會突然很嘈吵)
[00:08:53.000 --> 00:08:56.000]  (主持人:有點像剛才那段經文的描述)
[00:08:56.000 --> 00:08:58.000]  (主持人:突然化得很嘈吵)
[00:08:58.000 --> 00:09:02.000]  (主持人:然後人們就會在座位上衝衝衝)
[00:09:02.000 --> 00:09:06.000]  (主持人:如果在這種情況下)
[00:09:06.000 --> 00:09:07.000]  (主持人:千萬不要執著)
[00:09:07.000 --> 00:09:10.000]  (主持人:最好衝出去拿碟子)
[00:09:10.000 --> 00:09:13.000]  (主持人:在他們後面一直跟上去)
[00:09:13.000 --> 00:09:17.000]  (主持人:然後跟到前面看有什麼好東西拿)
[00:09:17.000 --> 00:09:20.000]  (主持人:但很多時候只要慢了半步)
[00:09:20.000 --> 00:09:25.000]  (主持人:你走到前面就已經什麼都沒有了)
[00:09:25.000 --> 00:09:33.000]  (主持人:這就是蝗蟲禍害的多麼深奧)
[00:09:33.000 --> 00:09:38.000]  (主持人:上帝會藉著蝗蟲來做軍隊)
[00:09:38.000 --> 00:09:45.000]  (主持人:來毀滅以色列人的罪孽)
[00:09:45.000 --> 00:09:50.000]  (主持人:所以以色列人聽到吹羊角的聲音時)
[00:09:50.000 --> 00:09:52.000]  (主持人:他們也震驚)
[00:09:52.000 --> 00:09:54.000]  (主持人:他們想想,糟了)
[00:09:54.000 --> 00:10:01.000]  (主持人:這次上帝要用龍作物來審判他們)
[00:10:01.000 --> 00:10:07.000]  (主持人:所以如果我們要避過這些審判)
[00:10:07.000 --> 00:10:09.000]  (主持人:我們應該要怎樣做呢?)
[00:10:09.000 --> 00:10:13.000]  (主持人:在新約,保羅教導我們)
[00:10:13.000 --> 00:10:17.000]  (主持人:要致死你們在地上的肢體)
[00:10:17.000 --> 00:10:24.000]  (主持人:如淫亂、污穢、邪情、惡慾和貪婪)
[00:10:24.000 --> 00:10:32.000]  (主持人:要將我們在情慾上的事情致死)
[00:10:32.000 --> 00:10:35.000]  (主持人:什麼叫致死呢?)
[00:10:35.000 --> 00:10:39.000]  (主持人:就是逢親和上帝對立)
[00:10:39.000 --> 00:10:49.000]  (主持人:我們要將違背的真理致死)
[00:10:49.000 --> 00:10:52.000]  (主持人:什麼叫致死呢?)
[00:10:52.000 --> 00:10:59.000]  (主持人:今天天氣冷了很多)
[00:10:59.000 --> 00:11:03.000]  (主持人:今天5時15分鬧鐘響起)
[00:11:03.000 --> 00:11:06.000]  (主持人:很想起床)
[00:11:06.000 --> 00:11:09.000]  (主持人:但又覺得很冷)
[00:11:09.000 --> 00:11:12.000]  (主持人:於是又覺得很不想起床)
[00:11:12.000 --> 00:11:14.000]  (主持人:但我又要出門口)
[00:11:14.000 --> 00:11:15.000]  (主持人:我6時半要出門口)
[00:11:15.000 --> 00:11:18.000]  (主持人:還不起床就不行了)
[00:11:18.000 --> 00:11:21.000]  (主持人:所以就要跟自己說)
[00:11:21.000 --> 00:11:26.000]  (主持人:我要跟那張暖暖的床致死)
[00:11:26.000 --> 00:11:31.000]  (主持人:一定要跟它脫離關係)
[00:11:31.000 --> 00:11:34.000]  (主持人:或者當我們看到)
[00:11:34.000 --> 00:11:37.000]  (主持人:在社會上一些混亂的場景)
[00:11:37.000 --> 00:11:41.000]  (主持人:當某一方被人推到地上)
[00:11:41.000 --> 00:11:43.000]  (主持人:其他人會怎樣呢?)
[00:11:43.000 --> 00:11:47.000]  (主持人:快點走來,拿著棍繼續打)
[00:11:47.000 --> 00:11:52.000]  (主持人:目的就是要將對方致死)
[00:11:52.000 --> 00:11:54.000]  (主持人:在這裡,保羅所說)
[00:11:54.000 --> 00:11:57.000]  (主持人:要致死你們在地上的肢體)
[00:11:57.000 --> 00:12:02.000]  (主持人:就如淫亂、污穢、邪情、惡慾)
[00:12:02.000 --> 00:12:05.000]  (主持人:保羅就這樣教我們)
[00:12:05.000 --> 00:12:10.000]  (主持人:要將這些不符合上帝真理的思想)
[00:12:10.000 --> 00:12:15.000]  (主持人:或者行為,來致死你們)
[00:12:15.000 --> 00:12:20.000]  (主持人:在今天的婚姻以外的關係)
[00:12:20.000 --> 00:12:26.000]  (主持人:那些情慾,在世界上是很普遍的)
[00:12:26.000 --> 00:12:29.000]  (主持人:在一些不信耶穌基督的人)
[00:12:29.000 --> 00:12:35.000]  (主持人:甚至覺得沒有所謂的生活習慣)
[00:12:35.000 --> 00:12:39.000]  (主持人:但上帝很清楚地吩咐)
[00:12:39.000 --> 00:12:44.000]  (主持人:他所有的子民不可姦淫)
[00:12:44.000 --> 00:12:50.000]  (主持人:不可以在婚姻以外有情慾的關係)
[00:12:50.000 --> 00:12:56.000]  (主持人:所以一定要將這些全部來致死他們)
[00:12:56.000 --> 00:13:01.000]  (主持人:我記得卡特總統在競選的時候)
[00:13:01.000 --> 00:13:04.000]  (主持人:接受一位記者的訪問)
[00:13:04.000 --> 00:13:10.000]  (主持人:通常這些候選總統準備被選的時候)
[00:13:10.000 --> 00:13:14.000]  (主持人:記者都很喜歡問很多問題)
[00:13:14.000 --> 00:13:17.000]  (主持人:其中一位記者就問他)
[00:13:17.000 --> 00:13:25.000]  (主持人:卡特,你在婚姻上有沒有曾經違背過你的太太呢?)
[00:13:25.000 --> 00:13:29.000]  (主持人:卡特怎麼回答呢?)
[00:13:29.000 --> 00:13:34.000]  (主持人:他說他在婚姻上從未出過軌)
[00:13:34.000 --> 00:13:39.000]  (主持人:從未做過違背太太的事情)
[00:13:39.000 --> 00:13:44.000]  (主持人:但如果以耶穌基督的標準來說)
[00:13:44.000 --> 00:13:49.000]  (主持人:他說他心裡曾經犯過淫亂)
[00:13:49.000 --> 00:13:52.000]  (主持人:如果在耶穌基督的標準裡)
[00:13:52.000 --> 00:13:55.000]  (主持人:他真的曾經犯過淫亂)
[00:13:55.000 --> 00:13:58.000]  (主持人:耶穌基督的標準是怎樣?)
[00:13:58.000 --> 00:14:00.000]  (主持人:耶穌說)
[00:14:00.000 --> 00:14:06.000]  (主持人:「他們聽見有話說,不可姦淫,只是我告訴你們」)
[00:14:06.000 --> 00:14:16.000]  (主持人:「犯看見婦女就動淫亂的這人心裡已經與她犯姦淫了」)
[00:14:16.000 --> 00:14:20.000]  (主持人:耶穌基督的標準很高,想都想不到)
[00:14:20.000 --> 00:14:25.000]  (主持人:就算馬丁路德也說過)
[00:14:25.000 --> 00:14:30.000]  (主持人:「千萬不要讓小鳥在你頭上觸巢」)
[00:14:30.000 --> 00:14:36.000]  (主持人:小鳥可以飛來飛去,但不要讓牠在你頭上觸巢)
[00:14:36.000 --> 00:14:41.000]  (主持人:意思是我們周圍的社會有很多人有)
[00:14:41.000 --> 00:14:48.000]  (主持人:但千萬不要讓這些人有淫亂、污穢邪情的思想)
[00:14:48.000 --> 00:14:56.000]  (主持人:讓它在你腦裡生根,因為當一旦生根的時候)
[00:14:56.000 --> 00:15:04.000]  (主持人:你就會很容易跟著下一步行動犯錯了)
[00:15:04.000 --> 00:15:07.000]  (主持人:哥林多前書也說)
[00:15:07.000 --> 00:15:11.000]  (主持人:這些污穢、道德上的不潔)
[00:15:11.000 --> 00:15:17.000]  (主持人:這些人是不可以承受上帝的覺的)
[00:15:17.000 --> 00:15:26.000]  (主持人:所以保羅不斷提醒我們要棄絕這一切的事情)
[00:15:26.000 --> 00:15:33.000]  (主持人:所以姐妹們,我們要在心靈裡洗邋遢)
[00:15:33.000 --> 00:15:37.000]  (主持人:如果我們自己不清洗的時候)
[00:15:37.000 --> 00:15:44.000]  (主持人:到上帝出手的時候,後果就不堪設想了)
[00:15:44.000 --> 00:15:49.000]  (主持人:剛才我們讀到的經文,他提到)
[00:15:49.000 --> 00:15:54.000]  (主持人:在審判的日子,國中的居民都要發戰)
[00:15:54.000 --> 00:15:59.000]  (主持人:上帝在審判出手的時候,怕得震驚)
[00:15:59.000 --> 00:16:09.000]  (主持人:他說那些日子是黑暗的、幽暗的、污穢密布的日子)
[00:16:09.000 --> 00:16:12.000]  (主持人:所以當我們陷在罪當中的時候)
[00:16:12.000 --> 00:16:19.000]  (主持人:我們會發覺到我們整個人是污穿黑地的)
[00:16:19.000 --> 00:16:23.000]  (主持人:那怎樣洗這個邋遢呢?)
[00:16:23.000 --> 00:16:27.000]  (主持人:同樣在聖經裡說到我們要)
[00:16:27.000 --> 00:16:34.000]  (主持人:「遠避淫亂、邪念和惡辱」)
[00:16:34.000 --> 00:16:37.000]  (主持人:這個遠避的意思是)
[00:16:37.000 --> 00:16:40.000]  (主持人:有那麼遠,走那麼遠)
[00:16:40.000 --> 00:16:43.000]  (主持人:我記得我家人劉都說過)
[00:16:43.000 --> 00:16:47.000]  (主持人:有位弟兄以前很懶賭)
[00:16:47.000 --> 00:16:50.000]  (主持人:當他信了耶穌之後)
[00:16:50.000 --> 00:16:53.000]  (主持人:他決心戒掉這個賭印的時候)
[00:16:53.000 --> 00:16:57.000]  (主持人:每逢他回家的時候)
[00:16:57.000 --> 00:17:00.000]  (主持人:都會經過頭柱站)
[00:17:00.000 --> 00:17:01.000]  (主持人:那他以後怎樣呢?)
[00:17:01.000 --> 00:17:03.000]  (主持人:為了戒掉這個賭印)
[00:17:03.000 --> 00:17:07.000]  (主持人:繞路走,繞過兩三條街)
[00:17:07.000 --> 00:17:09.000]  (主持人:避開了這個頭柱站)
[00:17:09.000 --> 00:17:14.000]  (主持人:直到他慢慢戒掉了賭印)
[00:17:14.000 --> 00:17:19.000]  (主持人:所以要遠避,有那麼遠,走那麼遠)
[00:17:19.000 --> 00:17:25.000]  (主持人:積極方面,在《針研》裡說到)
[00:17:25.000 --> 00:17:28.000]  (主持人:你要保守你的心)
[00:17:28.000 --> 00:17:31.000]  (主持人:勝過保守一切)
[00:17:31.000 --> 00:17:34.000]  (主持人:怎樣保守我們的心呢?)
[00:17:34.000 --> 00:17:38.000]  (主持人:保守就好像把一些東西包著)
[00:17:38.000 --> 00:17:42.000]  (主持人:就像我們有時候拍了一些照片)
[00:17:42.000 --> 00:17:45.000]  (主持人:現在少一點了,不會曬)
[00:17:45.000 --> 00:17:47.000]  (主持人:但以前我們會曬照片)
[00:17:47.000 --> 00:17:51.000]  (主持人:曬了出來,但放久了就會脫色)
[00:17:51.000 --> 00:17:54.000]  (主持人:所以就曬了照片出來)
[00:17:54.000 --> 00:17:58.000]  (主持人:為了要保護它,就要拿照片去過膠)
[00:17:58.000 --> 00:18:02.000]  (主持人:過了膠之後,就不會那麼容易脫色)
[00:18:02.000 --> 00:18:04.000]  (主持人:還有過了膠之後)
[00:18:04.000 --> 00:18:09.000]  (主持人:就算被水淹沒,也不會爛掉)
[00:18:09.000 --> 00:18:12.000]  (主持人:我們要保守我們的心)
[00:18:12.000 --> 00:18:15.000]  (主持人:想辦法去保護它)
[00:18:15.000 --> 00:18:21.000]  (主持人:不要讓它碰到污穢、邪情、辱念)
[00:18:21.000 --> 00:18:24.000]  (主持人:怎樣保護它呢?)
[00:18:24.000 --> 00:18:26.000]  (主持人:保羅又再說)
[00:18:26.000 --> 00:18:31.000]  (主持人:他就說你們要思念上面的事情)
[00:18:31.000 --> 00:18:34.000]  (主持人:不要思念地上的事情)
[00:18:34.000 --> 00:18:37.000]  (主持人:多想天上的事情)
[00:18:37.000 --> 00:18:39.000]  (主持人:多想神國的事情)
[00:18:39.000 --> 00:18:44.000]  (主持人:多想耶穌基督喜歡的東西)
[00:18:44.000 --> 00:18:49.000]  (主持人:而不是時時想想自己喜歡什麼)
[00:18:49.000 --> 00:18:51.000]  (主持人:多想天上的事情)
[00:18:51.000 --> 00:18:53.000]  (主持人:多想耶穌基督的事情)
[00:18:53.000 --> 00:19:00.000]  (主持人:我們就不會那麼容易落入罪惡圈套)
[00:19:00.000 --> 00:19:05.000]  (主持人:另一方面我們就看)
[00:19:05.000 --> 00:19:08.000]  (主持人:當年初一的時候洗完邋遢)
[00:19:08.000 --> 00:19:12.000]  (主持人:我們就可以慶新生)
[00:19:12.000 --> 00:19:15.000]  (主持人:新的一年開始)
[00:19:15.000 --> 00:19:20.000]  (主持人:在剛才所讀的經文裡說到)
[00:19:20.000 --> 00:19:24.000]  (主持人:我差遣到你們中間的大軍隊)
[00:19:24.000 --> 00:19:28.000]  (主持人:這個大軍隊就是剛才我們所說的黃蟲)
[00:19:28.000 --> 00:19:32.000]  (主持人:他們一直吃了很多農作物)
[00:19:32.000 --> 00:19:37.000]  (主持人:但是當我們脫離了罪惡之後)
[00:19:37.000 --> 00:19:39.000]  (主持人:上帝會賜福)
[00:19:39.000 --> 00:19:41.000]  (主持人:在那句話裡說)
[00:19:41.000 --> 00:19:46.000]  (主持人:那些年間的黃蟲所吃的)
[00:19:46.000 --> 00:19:50.000]  (主持人:我要補還給你)
[00:19:50.000 --> 00:19:55.000]  (主持人:就是說只要你回轉的時候)
[00:19:55.000 --> 00:19:58.000]  (主持人:你損失了的東西)
[00:19:58.000 --> 00:20:02.000]  (主持人:上帝會補還給我們)
[00:20:02.000 --> 00:20:04.000]  (主持人:所以剛才所讀的經文裡說)
[00:20:04.000 --> 00:20:07.000]  (主持人:耶和華親自呼籲以色列民)
[00:20:07.000 --> 00:20:10.000]  (主持人:要禁食,哭泣,回轉)
[00:20:10.000 --> 00:20:15.000]  (主持人:要撕裂心腸,不要單撕裂衣服)
[00:20:15.000 --> 00:20:18.000]  (主持人:我們要徹徹底底)
[00:20:18.000 --> 00:20:21.000]  (主持人:為了我們的罪孽)
[00:20:21.000 --> 00:20:23.000]  (主持人:為了我們曾經所做的事情)
[00:20:23.000 --> 00:20:27.000]  (主持人:我們要悔改,要回轉)
[00:20:27.000 --> 00:20:30.000]  (主持人:正如謝牧師剛才派餐時所說)
[00:20:30.000 --> 00:20:34.000]  (主持人:我們要悔改,一定要有行動)
[00:20:34.000 --> 00:20:39.000]  (主持人:要停止一切的邪情私慾)
[00:20:39.000 --> 00:20:44.000]  (主持人:在這裡說要撕裂心腸,不要撕裂衣服)
