
[00:00:00.000 --> 00:00:02.600]  各位姐妹我們一起同心禱告
[00:04:29.700 --> 00:04:33.040]  不信就不是神沒有揀選
[00:04:33.040 --> 00:04:38.640]  是他拒絕福音的選召、呼籲
[00:04:38.640 --> 00:04:41.440]  所以兩者的平衡
[00:04:41.440 --> 00:04:43.700]  就不會給我們一種錯覺
[00:04:43.700 --> 00:04:47.160]  他選擇我們就不用做自己的責任
[00:04:47.160 --> 00:04:48.540]  一定會相信的
[00:04:48.540 --> 00:04:52.720]  這些又是一個推搪的邏輯
[00:04:52.720 --> 00:04:54.900]  所以我們要記得
[00:04:54.900 --> 00:04:58.420]  但是在原來很多的事情上
[00:04:58.420 --> 00:05:00.820]  的而且確神的主權
[00:05:00.820 --> 00:05:06.500]  他引用摩西和法老十宰的比試
[00:05:06.500 --> 00:05:09.220]  法老是一而再
[00:05:09.220 --> 00:05:11.860]  那些災禍一放鬆
[00:05:11.860 --> 00:05:15.240]  他就將那個心來硬
[00:05:15.240 --> 00:05:16.980]  把心一橫
[00:05:16.980 --> 00:05:19.180]  應該把心一硬
[00:05:19.180 --> 00:05:22.220]  法老就是這樣
[00:05:22.220 --> 00:05:24.540]  因為恃著自己有權力
[00:05:24.540 --> 00:05:27.980]  恃著自己還有那個能力
[00:05:27.980 --> 00:05:31.820]  更加可能就是訴諸於他們拜的
[00:05:31.820 --> 00:05:34.740]  他們自己的埃及的假神等等
[00:05:34.740 --> 00:05:37.240]  所以你可以想像得到
[00:05:37.240 --> 00:05:40.580]  這個是神的主權
[00:05:40.580 --> 00:05:44.740]  來將法老成為一個示範單位
[00:05:44.740 --> 00:05:48.100]  示範一個人輾轉拒絕
[00:05:48.100 --> 00:05:50.660]  可能有一點聲音的雜音
[00:05:50.660 --> 00:05:51.660]  大家不要介意
[00:05:51.660 --> 00:05:54.740]  如果有些人還沒有關咪
[00:05:54.740 --> 00:05:57.420]  就要關一下咪
[00:05:57.420 --> 00:05:58.960]  好 多謝
[00:05:58.960 --> 00:06:02.220]  我們繼續這個講道
[00:06:02.220 --> 00:06:05.100]  所以以色列人最終
[00:06:05.100 --> 00:06:07.180]  保羅給我們的結論
[00:06:07.180 --> 00:06:11.340]  他們沒有去運用神給他們的信心
[00:06:11.340 --> 00:06:13.060]  到第十章
[00:06:13.060 --> 00:06:16.540]  我們又來看看
[00:06:16.540 --> 00:06:21.180]  這個第十章很重要的發言
[00:06:21.180 --> 00:06:22.940]  保羅他想強調的
[00:06:22.940 --> 00:06:26.220]  仍然是信心而不是律法
[00:06:26.220 --> 00:06:31.220]  所以是主耶穌被神差遣來到這個世界
[00:06:31.220 --> 00:06:34.140]  去到第十三到十五節
[00:06:34.140 --> 00:06:35.780]  真的告訴我們
[00:06:35.780 --> 00:06:39.380]  如果沒有傳道的人
[00:06:39.380 --> 00:06:41.980]  人聽不到福音
[00:06:41.980 --> 00:06:44.140]  聽不到福音
[00:06:44.140 --> 00:06:45.940]  人就不能夠信
[00:06:45.940 --> 00:06:48.140]  或者不能夠透過福音
[00:06:48.140 --> 00:06:51.260]  燃點他內心的渴望
[00:06:51.260 --> 00:06:52.860]  那個需要
[00:06:52.860 --> 00:06:54.860]  他就看到自己
[00:06:54.860 --> 00:06:56.860]  原來在神的面前
[00:06:56.860 --> 00:06:58.860]  是有那個罪
[00:06:58.860 --> 00:07:01.180]  他需要得到神的拯救
[00:07:01.180 --> 00:07:03.380]  這個是一個很重要的
[00:07:03.380 --> 00:07:04.900]  聖明光照
[00:07:04.900 --> 00:07:08.420]  但是都是需要有傳道者
[00:07:08.420 --> 00:07:12.660]  有意識地帶著神的道
[00:07:12.660 --> 00:07:13.940]  神的愛
[00:07:13.940 --> 00:07:16.620]  來呼籲人去悔改
[00:07:16.620 --> 00:07:20.420]  所以如果我們真的有這一份報福音
[00:07:20.420 --> 00:07:22.620]  傳喜訊的心靈
[00:07:22.620 --> 00:07:23.700]  心態
[00:07:23.700 --> 00:07:24.980]  這樣的人
[00:07:24.980 --> 00:07:27.500]  腳中是何等佳理
[00:07:27.500 --> 00:07:29.500]  自己都會忘福
[00:07:29.500 --> 00:07:32.700]  提安太后書第二章
[00:07:32.700 --> 00:07:34.220]  保羅就說
[00:07:34.220 --> 00:07:36.220]  叫提安太要留意
[00:07:36.220 --> 00:07:38.780]  我們是基督耶穌的徵兵
[00:07:38.780 --> 00:07:41.380]  凡在軍中當兵
[00:07:41.380 --> 00:07:44.020]  就不將誓無前身
[00:07:44.020 --> 00:07:49.300]  就是很專注在自己的神的召命
[00:07:49.300 --> 00:07:51.980]  然後
[00:07:51.980 --> 00:07:57.220]  人在牆上比武
[00:07:57.220 --> 00:07:59.220]  非按規矩
[00:07:59.220 --> 00:08:01.460]  就不能夠得冠冕
[00:08:01.460 --> 00:08:04.380]  那個牆上可能是運動場
[00:08:04.380 --> 00:08:06.380]  可能是當時的馬拉松
[00:08:06.380 --> 00:08:07.900]  或者其它的競技
[00:08:07.900 --> 00:08:10.100]  有很多不同的競技
[00:08:10.100 --> 00:08:11.900]  但是要按規矩
[00:08:11.900 --> 00:08:13.900]  就是說要按那個
[00:08:13.900 --> 00:08:18.260]  設計體育運動的規則
[00:08:18.260 --> 00:08:19.460]  來去進行
[00:08:19.460 --> 00:08:22.900]  就是踢球你不能用手
[00:08:22.900 --> 00:08:25.140]  一用手就犯規了
[00:08:25.140 --> 00:08:27.140]  這個就是按規矩
[00:08:27.140 --> 00:08:28.860]  就不能夠得冠冕
[00:08:28.860 --> 00:08:32.020]  提安太可能在他的時代
[00:08:32.020 --> 00:08:36.420]  有很多壞了心術的傳道者
[00:08:36.420 --> 00:08:39.340]  或者有其它目的的傳道人
[00:08:39.340 --> 00:08:42.900]  是為了要得利來去傳
[00:08:42.900 --> 00:08:46.380]  或者甚至乎在《肥沃表書》有提到
[00:08:46.380 --> 00:08:49.300]  有些人是因為保羅坐牢
[00:08:49.300 --> 00:08:52.620]  就故意去激他
[00:08:52.620 --> 00:08:54.620]  不是想傳福音
[00:08:54.620 --> 00:08:57.020]  是想激保羅
[00:08:57.020 --> 00:08:59.020]  現在我們去傳了
[00:08:59.020 --> 00:09:01.020]  我們要做給你看了
[00:09:01.020 --> 00:09:03.020]  現在你坐牢了
[00:09:03.020 --> 00:09:06.940]  保羅就說他不介意他的安康
[00:09:06.940 --> 00:09:11.740]  或者是真心或者是假意又如何呢?
[00:09:11.740 --> 00:09:13.740]  基督被傳開
[00:09:13.740 --> 00:09:15.740]  他就歡喜了
[00:09:15.740 --> 00:09:18.540]  就是說就算你們不認同保羅
[00:09:18.540 --> 00:09:19.380]  有什麼所謂呢?
[00:09:19.380 --> 00:09:20.380]  你們去傳
[00:09:20.380 --> 00:09:21.140]  有人信
[00:09:21.140 --> 00:09:22.740]  那就是神的恩賢
[00:09:22.740 --> 00:09:26.820]  我得不得到那個高舉
[00:09:26.820 --> 00:09:29.420]  被人讚賞又何妨呢?
[00:09:29.420 --> 00:09:31.700]  這個又是一個很大的胸襟
[00:09:31.700 --> 00:09:33.700]  接著就是第三個
[00:09:33.700 --> 00:09:35.340]  保羅有第三個血面
[00:09:35.340 --> 00:09:36.740]  應該是儀章的
[00:09:36.740 --> 00:09:38.740]  我忘記了第四、五、六節
[00:09:38.740 --> 00:09:41.700]  勞力的祿夫
[00:09:41.700 --> 00:09:44.900]  你當先得糧食
[00:09:44.900 --> 00:09:46.540]  這個也很重要
[00:09:46.540 --> 00:09:48.060]  一個傳道者
[00:09:48.060 --> 00:09:51.220]  或者一個真心想服侍神的人
[00:09:51.220 --> 00:09:53.860]  一定要專注的勞力
[00:09:53.860 --> 00:09:58.820]  勞力就是說你自己背後為一個人的禱告
[00:09:58.820 --> 00:10:01.860]  你是想方設法的
[00:10:01.860 --> 00:10:07.780]  希望他能夠慢慢進入福音的胃口
[00:10:07.780 --> 00:10:10.260]  很多可能的御公
[00:10:10.260 --> 00:10:12.860]  你跟他不是一句信耶穌
[00:10:12.860 --> 00:10:14.140]  不信就先這樣
[00:10:14.140 --> 00:10:16.140]  這樣就很難的
[00:10:16.140 --> 00:10:18.140]  不是說不行
[00:10:18.140 --> 00:10:19.660]  但是一般都不行
[00:10:20.300 --> 00:10:24.060]  可能是建立了一個友誼、信任、關係
[00:10:24.060 --> 00:10:26.980]  這些就好像要存錢一樣
[00:10:26.980 --> 00:10:28.980]  每次親一些、每次親一些
[00:10:28.980 --> 00:10:31.780]  我們做一個勞力的祿夫
[00:10:31.780 --> 00:10:34.300]  就是說如果我們在世界上
[00:10:34.300 --> 00:10:39.460]  我們尚且都專注我們自己喜歡的人事物
[00:10:39.460 --> 00:10:41.180]  有些人喜歡音樂
[00:10:41.180 --> 00:10:42.860]  有些人喜歡看運動
[00:10:42.860 --> 00:10:45.860]  有些人喜歡其它的投資或者其它的東西
[00:10:45.860 --> 00:10:48.740]  有些人喜歡車的研究
[00:10:48.740 --> 00:10:50.260]  或者研究相機
[00:10:50.260 --> 00:10:51.820]  這些全部很忠誠的
[00:10:51.820 --> 00:10:53.820]  一些嗜好、一些興趣
[00:10:53.820 --> 00:10:55.220]  這些沒有壞事的
[00:10:55.220 --> 00:10:59.460]  但是如果我們能夠專注在那個程度上
[00:10:59.460 --> 00:11:01.940]  勞力的祿夫
[00:11:01.940 --> 00:11:04.180]  用自己的勞力
[00:11:04.180 --> 00:11:06.420]  可能是汗水
[00:11:06.420 --> 00:11:08.020]  可能是眼淚
[00:11:08.020 --> 00:11:10.580]  來去囂觀一個人的生命
[00:11:10.580 --> 00:11:12.500]  這樣的勞力
[00:11:12.500 --> 00:11:15.660]  你當他自己先得糧食
[00:11:15.660 --> 00:11:19.540]  或者他自己會得到神的豐厚恩典
[00:11:19.540 --> 00:11:22.260]  其實那個過程已經令到他自己
[00:11:22.260 --> 00:11:24.580]  不斷從一個感恩的心
[00:11:24.580 --> 00:11:26.540]  不斷從一個自己
[00:11:26.540 --> 00:11:31.020]  都會將自己放在神的恩典裏面
[00:11:31.020 --> 00:11:33.260]  這樣來做一個服侍的人
[00:11:33.260 --> 00:11:37.420]  得到的功勞、得到的感恩
[00:11:37.420 --> 00:11:39.900]  其實榮耀是歸給神的
[00:11:39.900 --> 00:11:42.020]  因為每個人都是這麼軟弱的
[00:11:42.020 --> 00:11:44.100]  所以更加重要的就是
[00:11:44.100 --> 00:11:47.620]  福音不單止是猶太人的尊美
[00:11:47.620 --> 00:11:51.940]  而是他們反而拒絕十章後面一會兒會說的
[00:11:51.940 --> 00:11:54.940]  反而福音是一個普世性
[00:11:54.940 --> 00:11:56.980]  你看看很巧妙的
[00:11:56.980 --> 00:11:59.900]  保羅怎樣引幾段舊約的聖經
[00:11:59.900 --> 00:12:01.980]  其實表面真的很不吉利
[00:12:01.980 --> 00:12:05.020]  引詩篇的十九篇第四節
[00:12:05.020 --> 00:12:07.140]  引五十三篇的第一節
[00:12:07.140 --> 00:12:10.580]  又引六十五篇的二賽亞書等等
[00:12:10.580 --> 00:12:13.700]  其實表面跟那個福音沒有什麼關係
[00:12:13.700 --> 00:12:18.940]  但是保羅就能夠游刃有餘地引述那些經文
[00:12:18.940 --> 00:12:24.300]  而且那些經文本身又真的不是離經叛道的
[00:12:24.300 --> 00:12:26.900]  跟上下文沒有關係的
[00:12:26.900 --> 00:12:28.660]  你可以想像保羅
[00:12:28.660 --> 00:12:31.940]  他那種東西能夠將舊約的精華
[00:12:31.940 --> 00:12:34.780]  放在他自己的福音的宣講
[00:12:34.780 --> 00:12:39.380]  來講述到底猶太人現在在救恩那裏
[00:12:39.380 --> 00:12:41.140]  他是什麼定位呢?
[00:12:41.140 --> 00:12:44.780]  怎樣將他帶回去救恩的軌跡呢?
[00:12:44.780 --> 00:12:47.020]  這個九至十一章
[00:12:47.020 --> 00:12:51.300]  就真的給我們有很大的眼光
[00:12:51.300 --> 00:12:54.060]  視野
[00:12:54.060 --> 00:13:00.100]  更加重要就是神透過保羅給我們的啟示
[00:13:00.100 --> 00:13:02.620]  所以很重要的
[00:13:02.620 --> 00:13:08.180]  這十章的九節
[00:13:08.180 --> 00:13:10.580]  保羅告訴我們
[00:13:10.580 --> 00:13:13.260]  福音其實就在我們的口裏
[00:13:13.260 --> 00:13:14.740]  在我們的心裏
[00:13:14.740 --> 00:13:18.820]  上個星期都跟大家讀過《生命記》的三十章
[00:13:18.820 --> 00:13:22.900]  摩西林中跟這些以色列人講
[00:13:22.900 --> 00:13:25.820]  你不要以為要認識神
[00:13:25.820 --> 00:13:27.500]  要上天下海
[00:13:27.500 --> 00:13:31.940]  要去很遠的地方尋道、去問道
[00:13:31.940 --> 00:13:34.980]  好像那些人要踏破鐵鞋那樣
[00:13:34.980 --> 00:13:38.620]  要找冰山雪蓮這樣的心情
[00:13:38.620 --> 00:13:39.860]  其實是不需要的
[00:13:39.860 --> 00:13:42.820]  這個道就在我們的口裏面
[00:13:42.820 --> 00:13:44.100]  在我們的心裏
[00:13:44.100 --> 00:13:48.020]  當時是在講摩西的律法書十誡
[00:13:48.020 --> 00:13:49.340]  摩西死了
[00:13:49.340 --> 00:13:52.220]  留下的就是神頒布的十誡
[00:13:52.220 --> 00:13:56.780]  和一路衍生的神的各方面的話語
[00:13:56.780 --> 00:14:02.060]  但是保羅講的這個宣認
[00:14:02.060 --> 00:14:07.740]  就是一路在講神差遣他的愛子
[00:14:07.740 --> 00:14:12.220]  尼塞亞耶穌來成為人類的救贖
[00:14:12.220 --> 00:14:14.860]  所以我們一宣認耶穌
[00:14:14.860 --> 00:14:16.780]  就立即可以得救
[00:14:16.780 --> 00:14:20.540]  所以這裏不僅是一隻重要的金句
[00:14:20.540 --> 00:14:24.060]  而是告訴我們整個的時代
[00:14:24.060 --> 00:14:27.260]  是一個里程碑的開始
[00:14:27.260 --> 00:14:30.620]  就是主耶穌降生在馬槽
[00:14:30.620 --> 00:14:33.100]  長大、傳道
[00:14:33.100 --> 00:14:35.580]  被人殺害
[00:14:35.580 --> 00:14:37.180]  第三天復活
[00:14:37.180 --> 00:14:40.620]  在地上四十天
[00:14:40.620 --> 00:14:42.380]  升天
[00:14:42.380 --> 00:14:45.100]  現在坐在神寶座的右邊
[00:14:45.100 --> 00:14:46.540]  將來要再回來
[00:14:46.540 --> 00:14:49.020]  一個整全的福音
[00:14:49.020 --> 00:14:51.380]  就是我們要宣認
[00:14:51.380 --> 00:14:52.780]  一宣認
[00:14:52.780 --> 00:14:56.060]  一令一個人聽明了這個套餐
[00:14:56.060 --> 00:14:58.940]  是耶穌一生所做的
[00:14:58.940 --> 00:15:03.260]  和他本身的榮耀的身份屬性
[00:15:03.260 --> 00:15:05.260]  那個人就立即得救
[00:15:05.260 --> 00:15:07.660]  所以是一件很寶貴
[00:15:07.660 --> 00:15:09.100]  很美麗的事
[00:15:09.100 --> 00:15:12.860]  我們在人生能夠盡量搶救一個得一個
[00:15:12.860 --> 00:15:16.300]  所以我們一定要加入傳福音的行列
[00:15:16.300 --> 00:15:20.140]  去做一個福音的傳道者
[00:15:20.140 --> 00:15:22.460]  接著我們就下去
[00:15:22.460 --> 00:15:25.020]  真正的問題就是
[00:15:25.020 --> 00:15:27.980]  猶太人缺乏的是真的知識
[00:15:27.980 --> 00:15:29.420]  所謂真的知識
[00:15:29.420 --> 00:15:31.100]  其實在道育一種就有的
[00:15:31.100 --> 00:15:35.020]  不過他們一直都用十誡
[00:15:35.020 --> 00:15:39.580]  用那些生活的條例
[00:15:39.580 --> 00:15:42.300]  或者一些猶太人的習俗
[00:15:42.300 --> 00:15:44.300]  一些拉比的傳說
[00:15:44.300 --> 00:15:46.620]  做了很多的移民
[00:15:46.620 --> 00:15:48.380]  很多的傳統
[00:15:48.380 --> 00:15:52.060]  這樣來到去慢慢以為
[00:15:52.060 --> 00:15:55.340]  這樣就是他們的一個護身符
[00:15:55.340 --> 00:15:57.020]  一個保護罩
[00:15:57.020 --> 00:16:00.220]  拒絕一個好像很嶄新的
[00:16:00.220 --> 00:16:02.700]  突然間的新的道理
[00:16:02.700 --> 00:16:05.100]  就是有一個人說自己是神
[00:16:05.100 --> 00:16:06.620]  你就要相信他
[00:16:06.620 --> 00:16:08.860]  起初不相信是很合理
[00:16:08.860 --> 00:16:10.780]  但是慢慢慢慢發現
[00:16:10.780 --> 00:16:12.460]  原來這位耶穌
[00:16:12.460 --> 00:16:15.740]  必須是要你用信心去
[00:16:15.740 --> 00:16:18.140]  將他接納在心裏
[00:16:18.140 --> 00:16:19.180]  認信
[00:16:19.180 --> 00:16:21.180]  所以這個就是真的知識
[00:16:21.180 --> 00:16:25.260]  猶太人有他們自己的防衛機制
[00:16:25.260 --> 00:16:29.420]  就是他們一直都是有律法的人
[00:16:29.420 --> 00:16:33.500]  這個律法還要是來自神的摩西的十誡
[00:16:33.500 --> 00:16:38.060]  還有在西瀨山上已經立了一個榮約
[00:16:38.060 --> 00:16:39.900]  他們是神的子民
[00:16:39.900 --> 00:16:42.300]  所以不是因為這樣
[00:16:42.300 --> 00:16:43.900]  令到他們叛變
[00:16:43.900 --> 00:16:47.180]  而是仍然是好像保羅引述的
[00:16:47.180 --> 00:16:49.260]  《以賽亞書》的28章
[00:16:49.260 --> 00:16:53.900]  仍然是因為這個被驗證過的石頭
[00:16:53.900 --> 00:16:56.140]  寶貴的防國石
[00:16:56.140 --> 00:16:59.420]  耶穌基督使得他們叛變
[00:16:59.420 --> 00:17:01.820]  所以他們不是叛變在律法
[00:17:01.820 --> 00:17:02.860]  他們的知識
[00:17:02.860 --> 00:17:06.540]  是叛變在耶穌這一位真神的兒子
[00:17:06.540 --> 00:17:08.300]  尼塞亞的身上
[00:17:08.300 --> 00:17:13.660]  所以我們信主不斷需要更新我們自己的神學
[00:17:13.660 --> 00:17:17.100]  我們自己都要不斷與時俱進
[00:17:17.100 --> 00:17:20.060]  那個真理的更新
[00:17:20.060 --> 00:17:21.820]  真理是不變的
[00:17:21.820 --> 00:17:25.180]  但是我們個人的成見
[00:17:25.180 --> 00:17:28.060]  就有越來越牢固的偏見
[00:17:28.060 --> 00:17:32.540]  這個不知不覺會令到我們
[00:17:32.540 --> 00:17:35.260]  與真理有時真的背道而馳
[00:17:35.260 --> 00:17:37.180]  我們自己都不以為意的
[00:17:37.180 --> 00:17:40.220]  所以每一代的人都要反省
[00:17:40.220 --> 00:17:45.660]  每一代的基督徒都需要去追尋那個真理
[00:17:45.660 --> 00:17:47.660]  真理從來都沒有變過
[00:17:47.660 --> 00:17:51.820]  只不過是我們接近真理的那個路
[00:17:51.820 --> 00:17:53.820]  有時就越來越遠
[00:17:53.820 --> 00:17:55.980]  我們自己的喜好
[00:17:55.980 --> 00:17:57.580]  我們自己的執著
[00:17:57.580 --> 00:17:59.660]  我們自己的成見
[00:17:59.660 --> 00:18:01.500]  有些人一回到教會
[00:18:01.500 --> 00:18:05.260]  就好像很多的恩怨情仇就開始了
[00:18:05.260 --> 00:18:07.660]  完全連最基本回來教會
[00:18:07.660 --> 00:18:10.700]  就是真心的開放自己
[00:18:10.700 --> 00:18:14.300]  與神與人的相交、相愛
[00:18:14.300 --> 00:18:17.100]  不應該有任何的嚴規
[00:18:17.100 --> 00:18:19.660]  有嚴規、有誤會
[00:18:19.660 --> 00:18:23.740]  就應該尋求和睦一心的追趕
[00:18:23.740 --> 00:18:27.020]  這樣的返教會的目的
[00:18:27.020 --> 00:18:29.020]  每個返教會的人都知道的
[00:18:29.020 --> 00:18:33.980]  但是慢慢就原來我們自己那一套的知識
[00:18:33.980 --> 00:18:38.060]  就原來與真理可以是這麼遙遠的
[00:18:38.060 --> 00:18:40.060]  這樣真的很可惜的
[00:18:40.060 --> 00:18:41.820]  你可以想像得到
[00:18:41.820 --> 00:18:45.500]  有時神在教會的情況
[00:18:45.500 --> 00:18:47.500]  其實是一樣的
[00:18:47.500 --> 00:18:50.940]  猶太人一代一代都是這樣守著那些律法
[00:18:50.940 --> 00:18:53.260]  都是這樣拒絕福音
[00:18:53.260 --> 00:18:57.180]  甚至將耶穌彌賽馬置於死地
[00:18:57.180 --> 00:18:58.540]  他們都要這樣做
[00:18:58.540 --> 00:19:01.500]  還以為自己是守著神的戒律
[00:19:01.500 --> 00:19:03.100]  可以想像得到
[00:19:03.100 --> 00:19:07.420]  原來這個真知識真的多重要
[00:19:07.420 --> 00:19:11.820]  我們需要不斷的要來與時俱進
[00:19:11.820 --> 00:19:15.660]  讓神的道在我們大家的心靈裏面
[00:19:15.660 --> 00:19:19.500]  不斷的更新我們
[00:19:19.500 --> 00:19:24.140]  所以我們很重要的責任就是要人人去到基督那裏
[00:19:24.140 --> 00:19:26.540]  這些全部是上個星期講的
[00:19:26.540 --> 00:19:30.300]  我們可以來做一個很簡單的總結
[00:19:30.300 --> 00:19:34.060]  今天我們會從第16節開始看起
[00:19:34.060 --> 00:19:36.540]  猶太人沒有真的知識
[00:19:36.540 --> 00:19:39.020]  是沒有得救的真的知識
[00:19:39.020 --> 00:19:41.500]  其實就是我們衛邦人很清楚的
[00:19:41.500 --> 00:19:44.060]  告訴別人耶穌就是你的救主
[00:19:44.060 --> 00:19:45.500]  就是你的生命的主
[00:19:45.500 --> 00:19:49.100]  你相信祂 你就可以得到新生命
[00:19:49.100 --> 00:19:51.020]  與神和好
[00:19:51.020 --> 00:19:54.140]  本來我們衛邦人根本不知道哪一位神
[00:19:54.140 --> 00:19:56.380]  我們拜都拜錯了
[00:19:56.380 --> 00:20:01.340]  沒有人會拜一位他不懂得又敬畏的神
[00:20:01.340 --> 00:20:04.860]  和不斷尋找祂 是沒有的
[00:20:04.860 --> 00:20:08.860]  但是透過聖經我們就認識了
[00:20:08.860 --> 00:20:10.300]  我們就知道了
[00:20:10.300 --> 00:20:13.740]  原來做民主一直呼喚我們 尋找我們
[00:20:13.740 --> 00:20:15.580]  所以我們有了這個真知識
[00:20:15.580 --> 00:20:18.380]  我們就可以來得救了
[00:20:18.380 --> 00:20:21.020]  這個就是猶太人沒有的真知識
[00:20:21.020 --> 00:20:23.900]  我們衛邦人很早就已經有了
[00:20:23.900 --> 00:20:26.860]  所以這些告訴我們
