
[00:00:00.000 --> 00:00:02.560]  各位弟兄姊妹主里面平安
[00:10:14.680 --> 00:10:17.880]  如果时代要我们为耶稣作见证
[00:10:17.880 --> 00:10:20.680]  是要我们的生命受到威胁
[00:10:20.680 --> 00:10:23.080]  求主给我们这份勇气
[00:10:23.080 --> 00:10:25.680]  教会要做的是祷告
[00:10:25.680 --> 00:10:26.880]  教托
[00:10:26.880 --> 00:10:29.680]  让神来管理
[00:10:29.680 --> 00:10:34.480]  这是逆境困难的时候的勇气
[00:10:34.480 --> 00:10:37.680]  另外一段圣经是记载在
[00:10:37.680 --> 00:10:40.280]  《尼西米记》的第二章
[00:10:40.280 --> 00:10:42.480]  这里有一个
[00:10:42.480 --> 00:10:45.080]  称呼自己是在王面前
[00:10:45.080 --> 00:10:47.080]  阿达舍西王面前
[00:10:47.080 --> 00:10:51.080]  做走证的一位犹太人
[00:10:51.080 --> 00:10:56.080]  这是一章第十一节
[00:10:56.080 --> 00:11:00.080]  我是作王走证的
[00:11:00.080 --> 00:11:02.480]  头尾两章
[00:11:02.480 --> 00:11:05.280]  记载了两个时间
[00:11:05.280 --> 00:11:07.680]  犹太人的节日
[00:11:07.680 --> 00:11:10.080]  一个是基斯留月
[00:11:10.080 --> 00:11:12.480]  都是阿达舍西王二十年
[00:11:12.480 --> 00:11:15.480]  另一个就是第二章的第一节
[00:11:15.480 --> 00:11:17.080]  弥撒月
[00:11:17.080 --> 00:11:18.880]  基斯留月
[00:11:18.880 --> 00:11:22.680]  是大概我们现在的日历的
[00:11:22.680 --> 00:11:25.080]  十一到十二月
[00:11:25.080 --> 00:11:27.480]  因为他们是以
[00:11:27.480 --> 00:11:28.880]  阴历的计算
[00:11:28.880 --> 00:11:33.280]  所以不是好像我们的年历那样
[00:11:33.280 --> 00:11:34.680]  有可能是十一月
[00:11:34.680 --> 00:11:36.680]  有时可能是十二月
[00:11:36.680 --> 00:11:40.080]  弥撒月
[00:11:40.080 --> 00:11:43.480]  就是三至四月
[00:11:43.480 --> 00:11:47.880]  这里大概有四个月的时间
[00:11:48.880 --> 00:11:51.480]  这位尼希米
[00:11:51.480 --> 00:11:53.480]  他本来在波斯帝国
[00:11:53.480 --> 00:11:56.880]  阿达舍西王的王里面
[00:11:56.880 --> 00:11:59.280]  来作一个官职
[00:11:59.280 --> 00:12:02.680]  他是在王的一个近侍臣
[00:12:02.680 --> 00:12:05.880]  来作王的走证
[00:12:05.880 --> 00:12:07.880]  很重要的官阶
[00:12:07.880 --> 00:12:09.480]  官职来的
[00:12:09.480 --> 00:12:12.880]  也就是说很得到王的信任
[00:12:12.880 --> 00:12:14.080]  一个犹太人
[00:12:14.080 --> 00:12:16.080]  因为整个智利行间
[00:12:16.080 --> 00:12:19.880]  他承认自己是犹太人
[00:12:19.880 --> 00:12:20.680]  在这个时候
[00:12:20.680 --> 00:12:22.880]  阿达舍西王的时候
[00:12:22.880 --> 00:12:25.080]  其实距离所罗巴伯的
[00:12:25.080 --> 00:12:27.680]  第一次的重建圣殿
[00:12:27.680 --> 00:12:31.880]  已经是过了一百二十多年了
[00:12:31.880 --> 00:12:33.080]  你可以肯定就是
[00:12:33.080 --> 00:12:35.880]  尼希米绝对不是在耶路撒冷
[00:12:35.880 --> 00:12:38.480]  国破家亡的时候出世
[00:12:38.480 --> 00:12:41.680]  或者在那里来到成长的
[00:12:41.680 --> 00:12:45.680]  尼希米是在波斯帝国长大
[00:12:45.680 --> 00:12:50.480]  第二第三代的犹太人
[00:12:50.480 --> 00:12:53.480]  为什么他要这样来到去
[00:12:53.480 --> 00:12:56.680]  让王发现他面带仇荣
[00:12:56.680 --> 00:13:00.280]  和询问他什么原因
[00:13:00.280 --> 00:13:03.480]  就是第一章有一些的背景
[00:13:03.480 --> 00:13:05.280]  就是在基斯留约
[00:13:05.280 --> 00:13:07.680]  当时在苏珊城里面
[00:13:07.680 --> 00:13:09.680]  有一些的犹太人
[00:13:09.680 --> 00:13:12.680]  由耶路撒冷下来
[00:13:12.680 --> 00:13:15.880]  其中一个叫哈拿尼的弟兄
[00:13:15.880 --> 00:13:18.880]  尼希米就问他
[00:13:18.880 --> 00:13:21.880]  现在耶路撒冷的情况如何
[00:13:21.880 --> 00:13:25.080]  他就告诉我们知道
[00:13:25.080 --> 00:13:27.680]  第一章的第二节
[00:13:27.680 --> 00:13:31.280]  那时我有一个兄弟哈拿尼
[00:13:31.280 --> 00:13:34.080]  和几个人从犹太来
[00:13:34.080 --> 00:13:37.480]  我问他们那些被捞归回
[00:13:37.480 --> 00:13:40.280]  剩下残存的犹太人
[00:13:40.280 --> 00:13:42.680]  和耶路撒冷的情况
[00:13:42.680 --> 00:13:44.680]  他们对我说
[00:13:44.680 --> 00:13:48.680]  那些被捞归回剩下的愚民
[00:13:48.680 --> 00:13:53.680]  在犹太省那里遭大难受凌辱
[00:13:53.680 --> 00:13:57.080]  耶路撒冷的城墙被拆毁
[00:13:57.080 --> 00:14:00.680]  城门被火焚烧
[00:14:00.680 --> 00:14:04.480]  第四节我听见者说
[00:14:04.480 --> 00:14:08.680]  就坐下哭泣悲哀几日
[00:14:08.680 --> 00:14:11.080]  在天上的神面前
[00:14:11.080 --> 00:14:14.080]  禁食祈祷
[00:14:14.080 --> 00:14:20.880]  然后他就开始向神讨告的内容
[00:14:20.880 --> 00:14:23.080]  其中第八节
[00:14:23.080 --> 00:14:28.080]  求祢纪念所吩咐祢僕人摩西的话
[00:14:28.080 --> 00:14:31.080]  说:你们若犯罪
[00:14:31.080 --> 00:14:34.280]  我就把你们分散在万民中
[00:14:34.280 --> 00:14:36.680]  但你们若归向我
[00:14:36.680 --> 00:14:39.680]  谨守遵行我的诫命
[00:14:39.680 --> 00:14:43.480]  你们被赶散的人虽在天涯
[00:14:43.480 --> 00:14:48.280]  我也必从那里将他们召集回来
[00:14:48.280 --> 00:14:50.880]  带到我所选择
[00:14:50.880 --> 00:14:54.080]  立为我明居所的地方
[00:14:54.080 --> 00:14:57.080]  有个阔湖的
[00:14:57.080 --> 00:15:01.880]  是《生命纪》28章
[00:15:01.880 --> 00:15:04.680]  你希望有这些古籍
[00:15:04.680 --> 00:15:06.680]  他来到去中毒
[00:15:06.680 --> 00:15:08.680]  在祷告里面
[00:15:08.680 --> 00:15:10.080]  他来到去
[00:15:10.080 --> 00:15:13.280]  知取摩西的应许
[00:15:13.280 --> 00:15:15.680]  神的应许
[00:15:15.680 --> 00:15:17.680]  大家要记住
[00:15:17.680 --> 00:15:23.680]  尼西米是主前大概445年的一个时代
[00:15:23.680 --> 00:15:26.080]  摩西五经
[00:15:26.080 --> 00:15:29.080]  是主前的13世纪
[00:15:29.080 --> 00:15:31.680]  相差成900年
[00:15:31.680 --> 00:15:34.680]  经过了很多的时代
[00:15:34.680 --> 00:15:37.680]  但现在在这样的情况
[00:15:37.680 --> 00:15:39.680]  这个走证
[00:15:39.680 --> 00:15:43.680]  只不过听到耶路撒冷现在的光景
[00:15:43.680 --> 00:15:45.680]  光景就是
[00:15:45.680 --> 00:15:51.680]  犹大省那里遭大难受凌辱
[00:15:51.680 --> 00:15:55.680]  耶路撒冷的城墙被拆毁
[00:15:55.680 --> 00:15:58.680]  城门被火焚烧
[00:15:58.680 --> 00:16:03.680]  即是说耶路撒冷的确圣殿已经做好了
[00:16:03.680 --> 00:16:07.680]  已经有他们初步的敬拜
[00:16:07.680 --> 00:16:13.680]  但是绝对不是神期望那种荣耀的敬拜
[00:16:13.680 --> 00:16:16.680]  和犹太的选民
[00:16:16.680 --> 00:16:22.680]  想去重建回归那种昔日的荣耀光彩
[00:16:22.680 --> 00:16:26.680]  绝对不是那个的景况
[00:16:26.680 --> 00:16:30.680]  甚至现在的破落
[00:16:30.680 --> 00:16:32.680]  遭到凌辱
[00:16:32.680 --> 00:16:34.680]  第二章我们就知道
[00:16:34.680 --> 00:16:36.680]  其中有当地的原居民
[00:16:36.680 --> 00:16:40.680]  这个又掺杂了历史的背景
[00:16:40.680 --> 00:16:42.680]  我们不讲太长远了
[00:16:42.680 --> 00:16:45.680]  参巴拉 多比亚
[00:16:45.680 --> 00:16:50.680]  这些人来攻击犹太人
[00:16:50.680 --> 00:16:55.680]  第二章的第九节
[00:16:55.680 --> 00:16:59.680]  王派了军官和骑兵护送我
[00:16:59.680 --> 00:17:01.680]  我到了河西的省长那里
[00:17:01.680 --> 00:17:04.680]  将王的诏书交给他们
[00:17:04.680 --> 00:17:06.680]  留意第十节
[00:17:06.680 --> 00:17:08.680]  第二章的第十节
[00:17:08.680 --> 00:17:13.680]  和伦人参巴拉和作神伏的阿满人多比亚
[00:17:13.680 --> 00:17:17.680]  听见有人来为以色列人争取利益
[00:17:17.680 --> 00:17:22.680]  就很恼恨
[00:17:22.680 --> 00:17:25.680]  这两个领袖
[00:17:25.680 --> 00:17:30.680]  一直盘踞在犹太人的地方耶路撒冷
[00:17:30.680 --> 00:17:33.680]  因为历史就是因为
[00:17:33.680 --> 00:17:39.680]  当时的亚述的一个君王
[00:17:39.680 --> 00:17:44.680]  将一些的外邦人迁徙到耶路撒冷
[00:17:44.680 --> 00:17:48.680]  又将犹太人迁走
[00:17:48.680 --> 00:17:52.680]  然后他们的异族通婚
[00:17:52.680 --> 00:17:57.680]  转变成当地的犹太人
[00:17:57.680 --> 00:18:00.680]  再加上巴比伦有70年
[00:18:00.680 --> 00:18:03.680]  将犹太人迁徙到
[00:18:03.680 --> 00:18:09.680]  这个书山早期的巴比伦帝国
[00:18:09.680 --> 00:18:11.680]  你就会知道
[00:18:11.680 --> 00:18:15.680]  在耶路撒冷有一些不属神的人
[00:18:15.680 --> 00:18:20.680]  盘踞在神的地方
[00:18:20.680 --> 00:18:23.680]  所以120年
[00:18:23.680 --> 00:18:27.680]  辗转他们偶然间有复兴
[00:18:27.680 --> 00:18:29.680]  但大体来说
[00:18:29.680 --> 00:18:34.680]  他们未有自己的城墙家国
[00:18:34.680 --> 00:18:36.680]  所以利欺密第三章开始
[00:18:36.680 --> 00:18:39.680]  就是一直到第六章
[00:18:39.680 --> 00:18:44.680]  是如何来建造耶路撒冷的城墙
[00:18:44.680 --> 00:18:49.680]  在灵性上要求犹太人
[00:18:49.680 --> 00:18:52.680]  和这些已经通婚的外邦人
[00:18:52.680 --> 00:18:54.680]  来去离绝
[00:18:54.680 --> 00:18:59.680]  要行使一个敬虔属灵的血统身份
[00:18:59.680 --> 00:19:01.680]  这个已经是后话了
[00:19:01.680 --> 00:19:05.680]  今天集中我们的焦点是说勇气
[00:19:05.680 --> 00:19:08.680]  首先我们看到利欺密
[00:19:08.680 --> 00:19:12.680]  第三代的犹太人
[00:19:12.680 --> 00:19:14.680]  他能够在神面前
[00:19:14.680 --> 00:19:16.680]  一章第四节
[00:19:16.680 --> 00:19:20.680]  坐下哭泣悲哀几日
[00:19:20.680 --> 00:19:23.680]  在天上的神面前禁食祈祷
[00:19:23.680 --> 00:19:25.680]  刚才我们没有读的圣经
[00:19:25.680 --> 00:19:30.680]  就是在神面前认罪
[00:19:30.680 --> 00:19:33.680]  阿耶和华天上大而可谓的神
[00:19:33.680 --> 00:19:36.680]  向爱你守你诫命的人
[00:19:36.680 --> 00:19:39.680]  守约思慈爱的神
[00:19:39.680 --> 00:19:42.680]  愿你睁眼看质疑听
[00:19:42.680 --> 00:19:46.680]  你僕人今天就夜在你面前
[00:19:46.680 --> 00:19:49.680]  为你宗僕人以色列人的祈祷
[00:19:49.680 --> 00:19:52.680]  承认我们以色列人
[00:19:52.680 --> 00:19:54.680]  向你所犯的罪
[00:19:54.680 --> 00:19:58.680]  我与我父家都犯了罪
[00:19:58.680 --> 00:20:02.680]  我们向你所行的非常败坏
[00:20:02.680 --> 00:20:04.680]  没有遵守你吩咐
[00:20:04.680 --> 00:20:10.680]  你僕人摩西的诫命律例典章
[00:20:10.680 --> 00:20:15.680]  将自己摆在犯罪的行列
[00:20:15.680 --> 00:20:19.680]  将自己摆在什么叫做罪的定义
[00:20:19.680 --> 00:20:23.680]  我们离开了摩西的律法书
[00:20:23.680 --> 00:20:27.680]  神的诫命律例典章
[00:20:27.680 --> 00:20:30.680]  一个外邦的酒精
[00:20:30.680 --> 00:20:33.680]  在皇室工作的
[00:20:33.680 --> 00:20:36.680]  酒精不是掌管刑法
[00:20:36.680 --> 00:20:42.680]  每天上班就要坐在审判台
[00:20:42.680 --> 00:20:43.680]  审判不同的人
[00:20:43.680 --> 00:20:45.680]  审判不同的罪
[00:20:45.680 --> 00:20:47.680]  这样的工作很难做的
[00:20:47.680 --> 00:20:49.680]  听起来都是罪恶
[00:20:49.680 --> 00:20:50.680]  就是法庭
[00:20:50.680 --> 00:20:52.680]  但他不是
[00:20:52.680 --> 00:20:54.680]  是做一个酒精
[00:20:54.680 --> 00:20:57.680]  每天就是要令到皇感到平安
[00:20:57.680 --> 00:21:00.680]  他的饮食
[00:21:00.680 --> 00:21:06.680]  是要令到皇有足够的健康去工作
[00:21:06.680 --> 00:21:09.680]  或者是一些宫廷的重要宴会
[00:21:09.680 --> 00:21:13.680]  他要令到这个大帝国的波斯帝国
[00:21:13.680 --> 00:21:15.680]  有足够的排场
[00:21:15.680 --> 00:21:20.680]  让人看到国势的兴盛等等
[00:21:20.680 --> 00:21:23.680]  酒精就是说每天都要开心的
[00:21:23.680 --> 00:21:28.680]  令到皇不会感到困难痛苦等等
[00:21:28.680 --> 00:21:36.680]  但是听到哈拿尼描述耶路撒冷的光景
[00:21:36.680 --> 00:21:42.680]  就已经很上心的去认真地认罪讨告
[00:21:42.680 --> 00:21:45.680]  将自己摆在犹太人
[00:21:45.680 --> 00:21:48.680]  以色列人这个身份
[00:21:48.680 --> 00:21:53.680]  和不为什么得罪了天上的我们的造物主
[00:21:53.680 --> 00:21:56.680]  我们犹太人的真神耶和华
