
[00:00:00.000 --> 00:00:04.320]  多謝敬拜隊給我們一個很美好的敬拜
[00:05:37.400 --> 00:05:39.640]  比舅父更信任
[00:05:39.640 --> 00:05:42.520]  誰知道舅父不是把他當成自己人
[00:05:42.520 --> 00:05:44.120]  雖然他稱呼他為兄弟
[00:05:44.120 --> 00:05:46.200]  但其實真的對他的時候
[00:05:46.200 --> 00:05:49.120]  他當他是一個奴隸
[00:05:49.120 --> 00:05:50.760]  住了一個月的時候
[00:05:50.760 --> 00:05:52.840]  於是大家就坐在一起
[00:05:52.840 --> 00:05:56.800]  就說我有什麼可以給你呢
[00:05:56.800 --> 00:05:59.240]  於是就開展了一個
[00:05:59.240 --> 00:06:04.280]  阿哥服侍拉班十四年的相當長
[00:06:04.280 --> 00:06:07.520]  他將阿哥人生最黃金的時間
[00:06:07.520 --> 00:06:11.200]  都投放在拉班的家裡
[00:06:11.200 --> 00:06:12.320]  大家知道應該不是真的吧
[00:06:12.320 --> 00:06:13.920]  他愛你
[00:06:13.920 --> 00:06:16.080]  所以拉班告訴他
[00:06:16.080 --> 00:06:17.080]  好啊
[00:06:17.080 --> 00:06:19.840]  你服侍我七年
[00:06:19.840 --> 00:06:23.320]  我就將我的小女兒許配給你
[00:06:23.320 --> 00:06:24.360]  誰知道他騙他
[00:06:24.360 --> 00:06:26.040]  然後再做七年
[00:06:26.040 --> 00:06:27.360]  十四年之後
[00:06:27.360 --> 00:06:30.960]  才能夠完成他承諾的
[00:06:30.960 --> 00:06:36.640]  將兩個女兒都嫁給他
[00:06:36.640 --> 00:06:37.800]  一時不短的日子
[00:06:37.800 --> 00:06:38.480]  大家想想
[00:06:38.480 --> 00:06:39.600]  好像很簡單
[00:06:39.600 --> 00:06:40.640]  本來也說
[00:06:40.640 --> 00:06:42.680]  想著愛拉結七年很快
[00:06:42.680 --> 00:06:44.520]  想著就成家立室
[00:06:44.520 --> 00:06:45.760]  然後就應該回家
[00:06:45.760 --> 00:06:47.840]  可能大概當時是這樣
[00:06:47.840 --> 00:06:49.360]  七年不要緊
[00:06:49.360 --> 00:06:50.680]  值得投資
[00:06:50.680 --> 00:06:52.080]  然後娶完老婆就回家
[00:06:52.080 --> 00:06:53.040]  可能是這樣想
[00:06:53.040 --> 00:06:54.200]  誰知道遇上一個
[00:06:54.200 --> 00:06:58.640]  更加狡猾的舅父拉班
[00:06:58.640 --> 00:07:02.680]  可以說他用了黃金最青春的時間
[00:07:02.680 --> 00:07:07.000]  去服侍他
[00:07:07.000 --> 00:07:09.560]  後來經文再說
[00:07:09.560 --> 00:07:11.160]  阿哥為了兩個妻子
[00:07:11.160 --> 00:07:13.680]  然後就進入另一個悲劇
[00:07:13.680 --> 00:07:14.320]  我還說
[00:07:14.320 --> 00:07:16.520]  阿哥為妻子
[00:07:16.520 --> 00:07:17.760]  婢女生十一個兒子
[00:07:17.760 --> 00:07:19.320]  通常都是女子
[00:07:19.320 --> 00:07:21.280]  女人為男人所生
[00:07:21.280 --> 00:07:22.440]  如果大家看看那段經文
[00:07:22.440 --> 00:07:24.720]  基本上阿哥是被動的
[00:07:24.720 --> 00:07:27.120]  阿哥被他兩個太太
[00:07:27.120 --> 00:07:30.560]  疾度互相鬥生子的遊戲
[00:07:30.560 --> 00:07:32.600]  令他無來無去
[00:07:32.600 --> 00:07:33.520]  簡單來說就是這樣
[00:07:33.520 --> 00:07:36.120]  結果為了兩個妻子
[00:07:36.120 --> 00:07:39.880]  和他的婢女生了十一個兒子
[00:07:39.880 --> 00:07:42.000]  最後生的是弱嬰
[00:07:42.000 --> 00:07:43.240]  當時
[00:07:43.240 --> 00:07:45.680]  於是去到這個時候
[00:07:45.680 --> 00:07:47.440]  他又有兩個太太
[00:07:47.440 --> 00:07:49.680]  又有十一個兒子
[00:07:49.680 --> 00:07:51.680]  你再想想
[00:07:51.680 --> 00:07:52.680]  十四年
[00:07:52.680 --> 00:07:54.280]  我不知道三十一個兒子要多少時間
[00:07:54.280 --> 00:07:54.880]  大家想想
[00:07:54.880 --> 00:07:55.320]  我不知道
[00:07:55.320 --> 00:07:56.400]  你當十五年吧
[00:07:56.400 --> 00:07:57.960]  至少吧
[00:07:57.960 --> 00:08:00.000]  差不多花了八十年時間
[00:08:00.000 --> 00:08:02.760]  服侍了拉班的家
[00:08:02.760 --> 00:08:03.960]  要走了
[00:08:03.960 --> 00:08:04.880]  還不走
[00:08:04.880 --> 00:08:06.760]  最初想著三個月就走
[00:08:06.760 --> 00:08:09.840]  誰知三十年都還未走
[00:08:09.840 --> 00:08:11.840]  於是去到二十五節開始
[00:08:11.840 --> 00:08:12.880]  我都有點紅色
[00:08:12.880 --> 00:08:14.880]  其實是一個開始
[00:08:14.880 --> 00:08:18.120]  大家有一個決裂的時候開始
[00:08:18.120 --> 00:08:19.840]  阿哥第一次向拉班請辭
[00:08:19.840 --> 00:08:21.000]  來自慈公
[00:08:21.000 --> 00:08:24.320]  只是娶老婆
[00:08:24.320 --> 00:08:25.400]  得了兒子
[00:08:25.400 --> 00:08:28.400]  其實阿哥一分一毛都沒有拿過
[00:08:28.400 --> 00:08:29.520]  到現在
[00:08:29.520 --> 00:08:32.240]  到這個位置
[00:08:32.240 --> 00:08:33.880]  接著拉班又和他坐下來
[00:08:33.880 --> 00:08:35.040]  又談
[00:08:35.040 --> 00:08:36.280]  好像第一次和他談的時候
[00:08:36.280 --> 00:08:37.760]  你不可以服侍我
[00:08:37.760 --> 00:08:39.400]  甚麼都沒有
[00:08:39.400 --> 00:08:41.000]  你要甚麼我給你
[00:08:41.000 --> 00:08:41.680]  又是這樣
[00:08:41.680 --> 00:08:43.080]  拉班挽留他
[00:08:43.080 --> 00:08:45.600]  你要甚麼我給你
[00:08:45.600 --> 00:08:47.320]  於是簡單來說
[00:08:47.320 --> 00:08:48.960]  剛才讀完經文都有提及
[00:08:48.960 --> 00:08:50.960]  阿哥用自己的方法
[00:08:50.960 --> 00:08:55.160]  為自己增添了很多很多的財富
[00:08:55.160 --> 00:08:56.080]  羔羊
[00:08:56.080 --> 00:08:57.440]  當時本來就是說
[00:08:57.440 --> 00:08:58.480]  有班點 有文
[00:08:58.480 --> 00:09:00.040]  羊歸給我
[00:09:00.040 --> 00:09:01.680]  其他羊歸給你
[00:09:01.680 --> 00:09:06.120]  阿哥和他有這樣的協議
[00:09:06.120 --> 00:09:08.200]  這次我想他也不是蠢
[00:09:08.200 --> 00:09:09.320]  被騙了十四年
[00:09:09.320 --> 00:09:10.360]  八百
[00:09:10.360 --> 00:09:11.720]  甚麼都沒有的時候
[00:09:11.720 --> 00:09:13.840]  一毫子都沒有賺過的時候
[00:09:13.840 --> 00:09:15.280]  這次表面上好像很吃虧
[00:09:15.280 --> 00:09:17.800]  有文 有班點
[00:09:17.800 --> 00:09:19.600]  羊通常都不是好的
[00:09:19.600 --> 00:09:20.720]  接著拉班也很聰明
[00:09:20.720 --> 00:09:22.120]  好吧 我答應你
[00:09:22.120 --> 00:09:23.120]  你再看回經文
[00:09:23.120 --> 00:09:24.720]  其實最詳細的說
[00:09:24.720 --> 00:09:25.480]  我答應你之後
[00:09:25.480 --> 00:09:28.320]  但卻不是給他去牧養那些羊
[00:09:28.320 --> 00:09:29.800]  他將有班點 有文的羊
[00:09:29.800 --> 00:09:31.760]  放到跟阿哥的羊
[00:09:31.760 --> 00:09:32.880]  跟他自己拉班的羊
[00:09:32.880 --> 00:09:34.800]  分開三天的距離
[00:09:34.800 --> 00:09:36.800]  由他自己拉班的羊
[00:09:36.800 --> 00:09:37.560]  去控制
[00:09:37.560 --> 00:09:39.080]  即是去牧養那些
[00:09:39.080 --> 00:09:40.600]  有班點 有文的羊
[00:09:40.600 --> 00:09:42.240]  他要阿哥牧養那些
[00:09:42.240 --> 00:09:43.640]  他自己本身沒有班點
[00:09:43.640 --> 00:09:44.360]  沒有文的羊
[00:09:44.360 --> 00:09:45.520]  怎會生到那些
[00:09:45.520 --> 00:09:47.240]  有班點 有文的羊屬於他呢
[00:09:47.240 --> 00:09:48.720]  那班羊在那裡嘔
[00:09:48.720 --> 00:09:50.000]  一定是很受削的
[00:09:50.000 --> 00:09:51.480]  讓他一定
[00:09:51.480 --> 00:09:52.680]  明知道羊屬於阿哥
[00:09:52.680 --> 00:09:54.280]  他拉班的小孩
[00:09:54.280 --> 00:09:57.240]  一定不會好好地去飼養他們
[00:09:57.240 --> 00:09:58.920]  所以整個形勢很不利
[00:09:58.920 --> 00:09:59.720]  但阿哥可能
[00:09:59.720 --> 00:10:00.240]  我不知道
[00:10:00.240 --> 00:10:02.520]  在這裡看經文說的時候
[00:10:02.520 --> 00:10:04.320]  經文就說
[00:10:04.320 --> 00:10:05.520]  阿哥說
[00:10:05.520 --> 00:10:08.520]  上帝為他奪回
[00:10:08.520 --> 00:10:11.040]  他應該得到的東西
[00:10:11.040 --> 00:10:11.720]  那些甚麼
[00:10:11.720 --> 00:10:12.520]  不知道甚麼插支法
[00:10:12.520 --> 00:10:13.040]  我不說了
[00:10:13.040 --> 00:10:13.960]  即是怎樣
[00:10:13.960 --> 00:10:15.920]  他能夠將兩隻羊
[00:10:15.920 --> 00:10:16.960]  交配的時候
[00:10:16.960 --> 00:10:18.600]  生出一些有班點 有文的羊
[00:10:18.600 --> 00:10:19.600]  然後慢慢
[00:10:19.600 --> 00:10:21.360]  在那羊群越來越多
[00:10:21.360 --> 00:10:22.480]  本來沒有文 沒有班點
[00:10:22.480 --> 00:10:24.160]  越來越多有文 有班點 有羊
[00:10:24.160 --> 00:10:26.680]  而且更加將牠養得越肥越白
[00:10:26.680 --> 00:10:29.120]  於是他的資產就越來越多
[00:10:29.120 --> 00:10:31.600]  是在一個這樣的不利形勢之下
[00:10:31.600 --> 00:10:33.920]  而為此增添了很多財富
[00:10:33.920 --> 00:10:35.200]  這個就是經文的背景
[00:10:35.200 --> 00:10:40.960]  來到三十章的四十三節
[00:10:40.960 --> 00:10:41.920]  大概不簡單
[00:10:41.920 --> 00:10:44.760]  你想想一個初出茅廬的小子
[00:10:44.760 --> 00:10:47.040]  他想著
[00:10:47.040 --> 00:10:51.600]  都未離開過母親的照顧任避之下
[00:10:51.600 --> 00:10:52.880]  他離開家裡
[00:10:52.880 --> 00:10:54.120]  可能他想著
[00:10:54.120 --> 00:10:55.280]  他幾個月會回來
[00:10:55.280 --> 00:10:56.800]  交換回來
[00:10:56.800 --> 00:10:58.920]  一去就三十年
[00:10:58.920 --> 00:11:01.440]  而且他還一無所成
[00:11:01.440 --> 00:11:02.840]  怎樣回到家裡呢
[00:11:02.840 --> 00:11:05.240]  這個是當時的阿哥
[00:11:05.240 --> 00:11:07.480]  我想大家留意一下阿哥的心情
[00:11:07.480 --> 00:11:10.040]  我特意這裡有幾段經文
[00:11:10.040 --> 00:11:12.720]  是一些阿哥自己的剖白
[00:11:12.720 --> 00:11:16.560]  第一段就是他當時
[00:11:16.560 --> 00:11:19.200]  以為七年之後服侍了
[00:11:19.200 --> 00:11:21.200]  即是跟他洞房的是拉傑
[00:11:21.200 --> 00:11:23.800]  誰知道被安排是利亞
[00:11:23.800 --> 00:11:27.080]  他早晨一醒發現身邊的人是利亞
[00:11:27.080 --> 00:11:28.640]  阿哥對拉班說
[00:11:28.640 --> 00:11:30.360]  你向我做了甚麼事呢
[00:11:30.360 --> 00:11:31.600]  我服侍你
[00:11:31.600 --> 00:11:33.120]  不是為拉傑嗎
[00:11:33.120 --> 00:11:36.280]  你為甚麼欺騙我呢
[00:11:36.280 --> 00:11:37.720]  你還記得這個字嗎
[00:11:37.720 --> 00:11:40.200]  是以素說回阿哥
[00:11:40.200 --> 00:11:41.880]  你的兄弟和阿哥
[00:11:41.880 --> 00:11:44.040]  即是以素和以撒說
[00:11:44.040 --> 00:11:48.360]  我的兄弟亞哥就是欺騙我的
[00:11:48.360 --> 00:11:49.520]  現在以其人之道
[00:11:49.520 --> 00:11:50.480]  還是其人之世
[00:11:50.480 --> 00:11:54.400]  即是他遭受一個更大的騙治
[00:11:54.400 --> 00:11:55.880]  來欺騙他
[00:11:55.880 --> 00:11:57.440]  你為甚麼欺騙我呢
[00:11:57.440 --> 00:11:59.680]  我想著你有舅父
[00:11:59.680 --> 00:12:01.720]  你應該照顧我
[00:12:01.720 --> 00:12:03.080]  看著我的
[00:12:03.080 --> 00:12:04.800]  為甚麼你這個時候
[00:12:04.800 --> 00:12:07.640]  還當我是一個甚麼工具
[00:12:07.640 --> 00:12:09.280]  來玩弄我呢
[00:12:09.280 --> 00:12:11.800]  這是阿哥第一次
[00:12:11.800 --> 00:12:17.280]  很震驚的一個反應
[00:12:17.280 --> 00:12:18.400]  第二個
[00:12:18.400 --> 00:12:21.040]  我想他也開始知道不對勁了
[00:12:21.040 --> 00:12:23.200]  事情不是那麼簡單
[00:12:23.200 --> 00:12:25.240]  他遇上一個生命更大
[00:12:25.240 --> 00:12:26.840]  更艱險的對手
[00:12:26.840 --> 00:12:28.280]  他要回家這件事
[00:12:28.280 --> 00:12:30.000]  不是那麼容易發生
[00:12:30.000 --> 00:12:31.800]  去到後來
[00:12:31.800 --> 00:12:32.840]  剛才說了
[00:12:32.840 --> 00:12:34.720]  29次的時候
[00:12:34.720 --> 00:12:37.200]  當他要請辭的時候
[00:12:37.200 --> 00:12:40.080]  跟拉班有來來回回兩三次的對話
[00:12:40.080 --> 00:12:41.680]  最後亞哥就說了
[00:12:41.680 --> 00:12:43.080]  亞哥對拉班說
[00:12:43.080 --> 00:12:44.200]  我怎樣服侍你呢
[00:12:44.200 --> 00:12:45.400]  你都知道了
[00:12:45.400 --> 00:12:48.120]  現在你已經有很多了
[00:12:48.120 --> 00:12:49.080]  因為耶和說
[00:12:49.080 --> 00:12:51.560]  隨著我的腳步賜福給你
[00:12:51.560 --> 00:12:52.960]  你知道的
[00:12:52.960 --> 00:12:54.240]  我甚麼時候才可以
[00:12:54.240 --> 00:12:56.040]  為我自己的家做點事呢
[00:12:56.040 --> 00:12:57.360]  是懸盟的意思
[00:12:57.360 --> 00:12:59.280]  或者說和修本易做
[00:12:59.280 --> 00:13:01.680]  成家立業呢
[00:13:01.680 --> 00:13:03.920]  我一輩子服侍你
[00:13:03.920 --> 00:13:05.920]  我只有一個家
[00:13:05.920 --> 00:13:08.880]  我沒有任何的所有的東西
[00:13:08.880 --> 00:13:11.640]  我都應該為自己的家著想一下
[00:13:11.640 --> 00:13:15.320]  我都為自己的父家做點事情
[00:13:15.320 --> 00:13:16.160]  很合理吧
[00:13:16.160 --> 00:13:17.240]  這個也是
[00:13:17.240 --> 00:13:18.560]  亞哥是一個
[00:13:18.560 --> 00:13:20.320]  仍然帶著一個
[00:13:20.320 --> 00:13:22.440]  很真實的感受
[00:13:22.440 --> 00:13:26.120]  這樣和拉班傾訴
[00:13:26.120 --> 00:13:27.120]  他全部攤出來說
[00:13:27.120 --> 00:13:28.360]  你知道的
[00:13:28.360 --> 00:13:30.240]  現在你有的東西不是你拿回來的
[00:13:30.240 --> 00:13:31.040]  我還沒來的時候
[00:13:31.040 --> 00:13:32.720]  你甚麼都沒有的
[00:13:32.720 --> 00:13:34.440]  所有東西是我來到當中
[00:13:34.440 --> 00:13:36.120]  和你服侍的時候
[00:13:36.120 --> 00:13:38.040]  你才得到的
[00:13:38.040 --> 00:13:39.680]  現在我為自己做點事
[00:13:39.680 --> 00:13:40.880]  為我家庭建立
[00:13:40.880 --> 00:13:41.840]  做點事
[00:13:41.840 --> 00:13:44.800]  很合理而已
[00:13:44.800 --> 00:13:46.160]  到
[00:13:46.160 --> 00:13:46.840]  剛才說了
[00:13:46.840 --> 00:13:49.160]  其實接著的
[00:13:49.160 --> 00:13:50.120]  心情的流露
[00:13:50.120 --> 00:13:50.640]  還有
[00:13:50.640 --> 00:13:52.080]  有一張有幾段的
[00:13:52.080 --> 00:13:54.520]  其中一段就是剛才也讀過
[00:13:54.520 --> 00:13:56.880]  當他在
[00:13:56.880 --> 00:13:59.240]  我就形容為田園的一個秘密會議
[00:13:59.240 --> 00:14:01.520]  一個家庭的秘密會議
[00:14:01.520 --> 00:14:03.000]  他對兩位妻子說
[00:14:03.000 --> 00:14:04.360]  拉傑尼亞說
[00:14:04.360 --> 00:14:05.360]  你也知道
[00:14:05.360 --> 00:14:08.520]  我盡力去服侍你們的父親
[00:14:08.520 --> 00:14:09.200]  但是
[00:14:09.200 --> 00:14:11.240]  你的父親欺騙我
[00:14:11.240 --> 00:14:12.360]  十次
[00:14:12.360 --> 00:14:13.960]  他改了我的工資
[00:14:13.960 --> 00:14:14.560]  但是
[00:14:14.560 --> 00:14:15.480]  神
[00:14:15.480 --> 00:14:20.840]  不容許他傷害我
[00:14:20.840 --> 00:14:22.400]  亞哥
[00:14:22.400 --> 00:14:25.080]  再不是一個
[00:14:25.080 --> 00:14:27.600]  純粹偷偷拐騙騙人的亞哥
[00:14:27.600 --> 00:14:30.920]  他將事實呈現出來
[00:14:30.920 --> 00:14:31.800]  你也知道的
[00:14:31.800 --> 00:14:33.160]  他對著兩個妻子說
[00:14:33.160 --> 00:14:34.840]  你的父親怎樣對我
[00:14:34.840 --> 00:14:35.680]  你知道的
[00:14:35.680 --> 00:14:36.880]  他這樣對她說
[00:14:36.880 --> 00:14:39.240]  事實擺在眼前
[00:14:39.240 --> 00:14:42.080]  我怎樣盡力服侍他
[00:14:42.080 --> 00:14:46.240]  但是他十次將我的工資改了
[00:14:46.240 --> 00:14:47.960]  我白白
[00:14:47.960 --> 00:14:49.480]  一無所有
[00:14:49.480 --> 00:14:51.240]  到了後來
[00:14:51.240 --> 00:14:52.720]  沙章後面那四十多字的時候
[00:14:52.720 --> 00:14:55.040]  如果大家有機會將沙章全章看完
[00:14:55.040 --> 00:14:56.320]  你會更加看到
[00:14:56.320 --> 00:14:58.360]  當拉賓追上來
[00:14:58.360 --> 00:15:00.520]  去遇上亞哥的時候
[00:15:00.520 --> 00:15:02.240]  亞哥很憤怒
[00:15:02.240 --> 00:15:04.480]  如果他跟我同座的時候
[00:15:04.480 --> 00:15:08.720]  你一定要我白白空手離開
[00:15:08.720 --> 00:15:11.680]  這是他眼中的舅父
[00:15:11.680 --> 00:15:13.560]  一個守財奴
[00:15:13.560 --> 00:15:16.840]  一個全部東西都抓著不放的
[00:15:16.840 --> 00:15:19.240]  一個暴發戶
[00:15:19.240 --> 00:15:21.880]  他連妻子也覺得不會寄望
[00:15:21.880 --> 00:15:25.560]  這個舅父會容許他帶她離開
[00:15:25.560 --> 00:15:29.240]  姑勿論他的兒子和其他牛羊
[00:15:29.240 --> 00:15:31.240]  當時他最後的表達
[00:15:31.240 --> 00:15:35.320]  亞哥帶了一個很憤怒的心情
[00:15:35.320 --> 00:15:39.280]  我想大家觸摸一下亞哥的心情
[00:15:39.280 --> 00:15:43.760]  亞哥由他離開父家很驚慌
[00:15:43.760 --> 00:15:46.800]  其實去到遇上拉班這三十多年
[00:15:46.800 --> 00:15:49.680]  我相信他真的很多壓抑了很辛苦
[00:15:49.680 --> 00:15:53.560]  他被舅父那種不公義的對待
[00:15:53.560 --> 00:15:56.120]  其實默默承受
[00:15:56.120 --> 00:15:59.240]  他不容易找人傾訴
[00:15:59.240 --> 00:16:03.640]  但屢次說是上帝跟他同座
[00:16:03.640 --> 00:16:05.600]  甚至大家可以想像上帝
[00:16:05.600 --> 00:16:07.680]  會成為他一個傾訴的隊長
[00:16:07.680 --> 00:16:09.960]  這個很重要
[00:16:09.960 --> 00:16:13.640]  否則他一定會勾足病
[00:16:13.640 --> 00:16:16.360]  一定情緒、心情各樣
[00:16:16.360 --> 00:16:21.240]  會令到他自己相當不理想
[00:16:21.240 --> 00:16:22.480]  但他也忍不住
[00:16:22.480 --> 00:16:24.680]  當面對著他舅父、面對著太太
[00:16:24.680 --> 00:16:30.600]  他也要流露出一些他自己心底的說話
