
[00:00:00.000 --> 00:00:02.000]  定智妹早晨
[00:05:47.000 --> 00:05:49.000]  一千銀紙的比喻
[00:05:49.000 --> 00:05:51.000]  一倍的比喻
[00:05:51.000 --> 00:05:52.000]  即是一倍的回報率
[00:05:52.000 --> 00:05:54.000]  五千就賺五千
[00:05:54.000 --> 00:05:56.000]  二千的就賺二千
[00:05:56.000 --> 00:05:57.000]  一千的就賺一千
[00:05:57.000 --> 00:06:02.000]  不過相比之下路加福音的回報率是瘋狂地高
[00:06:02.000 --> 00:06:03.000]  是多少
[00:06:03.000 --> 00:06:07.000]  是一定銀紙就賺十定銀紙
[00:06:07.000 --> 00:06:10.000]  大家不知道有沒有這樣的概念
[00:06:10.000 --> 00:06:12.000]  這是一個一倍十的概念
[00:06:12.000 --> 00:06:16.000]  即是基本上你用到一萬元
[00:06:16.000 --> 00:06:17.000]  可以賺到十萬元
[00:06:17.000 --> 00:06:18.000]  這樣的概念
[00:06:18.000 --> 00:06:22.000]  一個非常非常瘋狂的回報率
[00:06:22.000 --> 00:06:26.000]  就算是路加福音所說的第二步人也好
[00:06:26.000 --> 00:06:28.000]  一定銀紙賺到五定
[00:06:28.000 --> 00:06:30.000]  其實都是五倍的回報率
[00:06:30.000 --> 00:06:33.000]  一個非常非常不尋常的回報率
[00:06:33.000 --> 00:06:37.000]  大家銀行收息其實都是最多幾厘
[00:06:37.000 --> 00:06:42.000]  但你說的是一個五倍十倍的概念
[00:06:42.000 --> 00:06:46.000]  所以要問究竟怎樣才是
[00:06:46.000 --> 00:06:51.000]  為何路加福音所說的回報率這麼大
[00:06:51.000 --> 00:06:54.000]  一倍十一倍五的概念
[00:06:54.000 --> 00:06:58.000]  不知道大家有沒有這樣的概念
[00:06:58.000 --> 00:07:01.000]  我們明白十倍利潤是什麼意思
[00:07:01.000 --> 00:07:05.000]  但你知道十倍利潤即是言下之意是什麼意思
[00:07:05.000 --> 00:07:14.000]  你要承擔一倍十的風險
[00:07:14.000 --> 00:07:16.000]  大家都很明白
[00:07:16.000 --> 00:07:20.000]  回報越多風險就會越大
[00:07:20.000 --> 00:07:23.000]  你所承擔的風險就越高
[00:07:23.000 --> 00:07:25.000]  利潤越高風險就越大
[00:07:25.000 --> 00:07:30.000]  這是一個世間的定律
[00:07:30.000 --> 00:07:33.000]  無論你說的是股票期權大小
[00:07:33.000 --> 00:07:37.000]  甚至乎任何的都是一個這樣的定律
[00:07:37.000 --> 00:07:42.000]  你要去承受更多的獎勵的時候
[00:07:42.000 --> 00:07:46.000]  就需要去承受相對更多的風險
[00:07:46.000 --> 00:07:50.000]  這幾年大家的NPF都知道
[00:07:50.000 --> 00:07:52.000]  都已經虧蝕了不少
[00:07:52.000 --> 00:07:56.000]  大家知道你越進取
[00:07:56.000 --> 00:07:59.000]  虧蝕就越進取
[00:07:59.000 --> 00:08:01.000]  所以這都是一個世間定律
[00:08:01.000 --> 00:08:07.000]  路加福音似乎是說一個賺十倍賺五倍的股票
[00:08:07.000 --> 00:08:13.000]  但這也是在承受十倍和五倍風險的
[00:08:13.000 --> 00:08:18.000]  十倍風險是什麼一回事呢
[00:08:18.000 --> 00:08:21.000]  大家都不會賭錢
[00:08:21.000 --> 00:08:27.000]  但你也知道如果你看回一些足球的話
[00:08:27.000 --> 00:08:30.000]  一倍十是什麼概念
[00:08:30.000 --> 00:08:32.000]  如果大家有看波弟兄就知道
[00:08:32.000 --> 00:08:35.000]  一倍十大概是什麼呢
[00:08:35.000 --> 00:08:38.000]  大概就是我之前也看過一些網站
[00:08:38.000 --> 00:08:40.000]  一倍十是什麼呢
[00:08:40.000 --> 00:08:42.000]  就是哈佛柏林對拜博尼克
[00:08:42.000 --> 00:08:45.000]  你也明白如果看波的話就知道
[00:08:45.000 --> 00:08:49.000]  哈佛柏林贏到拜仁大概是一倍十的概念
[00:08:49.000 --> 00:08:52.000]  或者大家不熟悉的可能看世界盃的時候
[00:08:52.000 --> 00:08:55.000]  英格蘭對伊朗那場
[00:08:55.000 --> 00:09:00.000]  伊朗能夠贏英格蘭大概就是一倍十的概念
[00:09:00.000 --> 00:09:02.000]  可能你不看波弟兄也知道我意思
[00:09:02.000 --> 00:09:05.000]  大概是一個又不能說贏的
[00:09:05.000 --> 00:09:07.000]  英格蘭也有時候會爆爛的
[00:09:07.000 --> 00:09:10.000]  但你會發覺大概就是這樣
[00:09:10.000 --> 00:09:11.000]  也挺難贏的
[00:09:11.000 --> 00:09:14.000]  贏了就賠十倍給你
[00:09:14.000 --> 00:09:15.000]  不是不可能
[00:09:15.000 --> 00:09:18.000]  但是有些困難
[00:09:18.000 --> 00:09:24.000]  這個就是十倍風險的意思
[00:09:24.000 --> 00:09:29.000]  原來聖經強調耶穌所稱讚的
[00:09:29.000 --> 00:09:32.000]  忠心良善的僕人
[00:09:32.000 --> 00:09:37.000]  這班能夠一錠銀紙賺十錠銀紙的僕人
[00:09:37.000 --> 00:09:42.000]  正正都是一班承受著一倍十
[00:09:42.000 --> 00:09:44.000]  十倍風險的人
[00:09:44.000 --> 00:09:48.000]  真人沒有一個上帝所交託給我們的責任
[00:09:48.000 --> 00:09:51.000]  是不需要承擔風險的
[00:09:51.000 --> 00:09:53.000]  每一件美事的事情
[00:09:53.000 --> 00:09:57.000]  你都一定要承受一定程度的風險
[00:09:57.000 --> 00:09:59.000]  憑著信心去做
[00:09:59.000 --> 00:10:01.000]  任何一個向上主負責的人
[00:10:01.000 --> 00:10:04.000]  無論是基督徒、教會領袖
[00:10:04.000 --> 00:10:07.000]  都是要為一些美善的事情
[00:10:07.000 --> 00:10:11.000]  去承擔一定程度的風險
[00:10:11.000 --> 00:10:13.000]  尤其是今天的社會
[00:10:13.000 --> 00:10:16.000]  每一件的事情、每一件好事
[00:10:16.000 --> 00:10:19.000]  其實都是有一定的風險的
[00:10:19.000 --> 00:10:22.000]  教會要做一件應該要做的事情的時候
[00:10:22.000 --> 00:10:25.000]  都是要承擔一定的風險
[00:10:25.000 --> 00:10:29.000]  以前我們在國內的短訊也都明白
[00:10:29.000 --> 00:10:31.000]  你要帶聖經上去
[00:10:31.000 --> 00:10:33.000]  或者你要做一些聚會
[00:10:33.000 --> 00:10:35.000]  都可能有一定的風險要承擔
[00:10:35.000 --> 00:10:40.000]  相反耶穌譴責那些自以為忠心的僕人
[00:10:40.000 --> 00:10:44.000]  他們以為自己能夠守得住家業
[00:10:44.000 --> 00:10:47.000]  可以很安全
[00:10:47.000 --> 00:10:48.000]  Play safe
[00:10:48.000 --> 00:10:51.000]  這樣去做一個忠心的人
[00:10:51.000 --> 00:10:54.000]  耶穌是譴責這班人
[00:10:54.000 --> 00:10:58.000]  當我們去留心這個比喻的時候
[00:10:58.000 --> 00:11:02.000]  聖經怎樣去描述這班被斥責的僕人
[00:11:02.000 --> 00:11:07.000]  聖經說當主人去讚頭那兩個僕人的時候
[00:11:07.000 --> 00:11:11.000]  第三個僕人就馬上去做一件事
[00:11:11.000 --> 00:11:13.000]  他說主啊你看
[00:11:13.000 --> 00:11:15.000]  你看那一錠銀子
[00:11:15.000 --> 00:11:18.000]  我一直保存在手筋裡面
[00:11:18.000 --> 00:11:21.000]  這是一個很有圖畫的畫面
[00:11:21.000 --> 00:11:24.000]  他可能馬上藏在一個洞裡
[00:11:24.000 --> 00:11:25.000]  然後拿出來
[00:11:25.000 --> 00:11:28.000]  然後用手筋包得很緊
[00:11:28.000 --> 00:11:29.000]  拿出來
[00:11:29.000 --> 00:11:31.000]  主啊這個就是你的錢
[00:11:31.000 --> 00:11:34.000]  他很安全地放在隔萬裡
[00:11:34.000 --> 00:11:36.000]  用手筋包住
[00:11:36.000 --> 00:11:39.000]  用一條手筋包住
[00:11:39.000 --> 00:11:41.000]  既安全又穩陣
[00:11:41.000 --> 00:11:43.000]  感覺非常良好
[00:11:43.000 --> 00:11:45.000]  不怕弄濕不怕弄髒
[00:11:45.000 --> 00:11:48.000]  不怕弄得不好不見
[00:11:48.000 --> 00:11:50.000]  你問這個僕人細不細心
[00:11:50.000 --> 00:11:51.000]  非常細心
[00:11:51.000 --> 00:11:54.000]  你問這個僕人是不是很穩陣
[00:11:54.000 --> 00:11:55.000]  非常穩陣
[00:11:55.000 --> 00:11:57.000]  這個人做事可不可靠
[00:11:57.000 --> 00:11:58.000]  都是很可靠
[00:11:58.000 --> 00:12:04.000]  但這個不是天國福音的態度
[00:12:04.000 --> 00:12:09.000]  甚至乎聖經是稱呼這個僕人做惡僕
[00:12:09.000 --> 00:12:11.000]  一個wicked servant
[00:12:11.000 --> 00:12:17.000]  我們問為什麼一個穩陣又安全的人
[00:12:17.000 --> 00:12:21.000]  為什麼會被主人稱之為惡呢
[00:12:21.000 --> 00:12:26.000]  為什麼用手筋包住錢
[00:12:26.000 --> 00:12:28.000]  那麼好保存固息的人
[00:12:28.000 --> 00:12:31.000]  為什麼會稱之為惡僕呢
[00:12:31.000 --> 00:12:35.000]  這個人是多麼的caring
[00:12:35.000 --> 00:12:36.000]  多麼的謹慎
[00:12:36.000 --> 00:12:39.000]  多麼的愛惜主人的錢財
[00:12:39.000 --> 00:12:43.000]  多麼的想虧了主人的錢
[00:12:43.000 --> 00:12:46.000]  究竟這個人惡在哪裡呢
[00:12:46.000 --> 00:12:48.000]  答案非常簡單
[00:12:48.000 --> 00:12:52.000]  這個僕人沒有回應主人的要求
[00:12:52.000 --> 00:12:57.000]  這個正正是耶穌基督對我們的要求
[00:12:57.000 --> 00:12:59.000]  說真一句
[00:12:59.000 --> 00:13:00.000]  在比喻裡面
[00:13:00.000 --> 00:13:04.000]  這個主人的要求是挺高的
[00:13:04.000 --> 00:13:07.000]  甚至乎是有點harsh
[00:13:07.000 --> 00:13:09.000]  說我原是怕你
[00:13:09.000 --> 00:13:11.000]  因為你是一個嚴厲的人
[00:13:11.000 --> 00:13:14.000]  即是這個僕人都清楚的說
[00:13:14.000 --> 00:13:16.000]  這個主人是一個嚴厲的人
[00:13:16.000 --> 00:13:18.000]  所謂嚴厲
[00:13:18.000 --> 00:13:20.000]  其實是一個挺harsh的人
[00:13:20.000 --> 00:13:22.000]  事實上連主人自己都承認
[00:13:22.000 --> 00:13:25.000]  他是一個要求很高的人
[00:13:25.000 --> 00:13:27.000]  主人的要求有多高呢
[00:13:27.000 --> 00:13:30.000]  主人要求的僕人沒有放下的
[00:13:30.000 --> 00:13:32.000]  還是要去拿
[00:13:32.000 --> 00:13:34.000]  沒有種下的還是要去收
[00:13:34.000 --> 00:13:37.000]  主人要求的僕人
[00:13:37.000 --> 00:13:46.000]  要求他們追求一個這樣的風險
[00:13:46.000 --> 00:13:51.000]  來承擔一個高的匯報
[00:13:51.000 --> 00:13:56.000]  要求他們面對一個這麼大的風險
[00:13:56.000 --> 00:14:00.000]  主人說你明知我harsh你都不去做
[00:14:00.000 --> 00:14:02.000]  親子弟弟好姐妹
[00:14:02.000 --> 00:14:04.000]  我們要這樣去說
[00:14:04.000 --> 00:14:06.000]  對於我們基督徒來說
[00:14:06.000 --> 00:14:08.000]  承受風險
[00:14:08.000 --> 00:14:10.000]  憑著信心
[00:14:10.000 --> 00:14:12.000]  迎向未來
[00:14:12.000 --> 00:14:14.000]  承擔一定程度的風險
[00:14:14.000 --> 00:14:16.000]  不是一個option來的
[00:14:16.000 --> 00:14:20.000]  也不是一個純粹的選擇
[00:14:20.000 --> 00:14:23.000]  這是耶穌基督對我們每個人的一個命令
[00:14:23.000 --> 00:14:26.000]  你為了福音為了上帝
[00:14:26.000 --> 00:14:28.000]  為了你自己面對將來的時候
[00:14:28.000 --> 00:14:31.000]  你要承擔一定程度的風險
[00:14:31.000 --> 00:14:35.000]  先不說早期教會的先賢先成
[00:14:35.000 --> 00:14:42.000]  他們怎樣來承擔風險去傳開福音
[00:14:42.000 --> 00:14:49.000]  也不說我們200年前帶一艘船來中國報道的風險
[00:14:49.000 --> 00:14:54.000]  作為基督徒你或多或少都要學習
[00:14:54.000 --> 00:14:57.000]  一定程度的信心
[00:14:57.000 --> 00:15:00.000]  承擔一定程度的風險
[00:15:00.000 --> 00:15:03.000]  去迎面我們的未來
[00:15:03.000 --> 00:15:07.000]  一個或多或少的不確定性
[00:15:07.000 --> 00:15:13.000]  我們坦白說我們不知道我們前面的前景
[00:15:13.000 --> 00:15:15.000]  無論是我們自己的生命
[00:15:15.000 --> 00:15:16.000]  今日的香港
[00:15:16.000 --> 00:15:19.000]  甚至今日錦繡堂
[00:15:19.000 --> 00:15:21.000]  我們面對的前面
[00:15:21.000 --> 00:15:26.000]  但我們知道的就是我們始終都要承擔一定程度的風險
[00:15:26.000 --> 00:15:28.000]  來走下去
[00:15:28.000 --> 00:15:31.000]  今日這個社會裏面
[00:15:31.000 --> 00:15:38.000]  很多時候我們都習慣將風險轉嫁給別人
[00:15:38.000 --> 00:15:40.000]  做了自己的部分
[00:15:40.000 --> 00:15:42.000]  那就叫做很安全
[00:15:42.000 --> 00:15:45.000]  我就不承擔風險
[00:15:45.000 --> 00:15:48.000]  那份過於謹守
[00:15:48.000 --> 00:15:51.000]  過於怕什麼
[00:15:51.000 --> 00:15:53.000]  然後place
[00:15:53.000 --> 00:15:54.000]  這樣的文化
[00:15:54.000 --> 00:15:57.000]  但這個不是我們作為教會
[00:15:57.000 --> 00:15:59.000]  應該要有的態度
[00:15:59.000 --> 00:16:05.000]  教會作為上帝的一個僕人的時候
[00:16:05.000 --> 00:16:11.000]  我們應該一定程度要去被要求承擔這個命令
[00:16:11.000 --> 00:16:15.000]  承擔上帝耶穌基督給我們的風險
[00:16:15.000 --> 00:16:20.000]  很多人都以為面對風險
[00:16:20.000 --> 00:16:23.000]  第一個反應就是怎樣去避免它
[00:16:23.000 --> 00:16:27.000]  他們以為面對風險要做的事情
[00:16:27.000 --> 00:16:29.000]  就是要避免風險
[00:16:29.000 --> 00:16:36.000]  我們都覺得我們似乎是面對著很多這樣的事
[00:16:36.000 --> 00:16:38.000]  我們總之是不要惹禍上身
[00:16:38.000 --> 00:16:41.000]  總之就做好一些公關
[00:16:41.000 --> 00:16:43.000]  做好一些一切
[00:16:43.000 --> 00:16:45.000]  這樣就叫做好
[00:16:45.000 --> 00:16:46.000]  很真的
[00:16:46.000 --> 00:16:48.000]  耶穌基督這個銀支給我們
[00:16:48.000 --> 00:16:51.000]  告訴我們風險是必然存在的
[00:16:51.000 --> 00:16:56.000]  問題關鍵不是你如何去避免風險
[00:16:56.000 --> 00:17:02.000]  而是你為著誰去承擔風險
[00:17:02.000 --> 00:17:03.000]  事實上面對著未來
[00:17:03.000 --> 00:17:05.000]  風險是必然存在
[00:17:05.000 --> 00:17:07.000]  沒有一個沒有未來的風險
[00:17:07.000 --> 00:17:08.000]  做事有風險
[00:17:08.000 --> 00:17:11.000]  不做事也有風險
[00:17:11.000 --> 00:17:13.000]  進取有風險
[00:17:13.000 --> 00:17:15.000]  其實play safe也有風險
[00:17:15.000 --> 00:17:19.000]  不過我們看不到那些沒有做事的風險
[00:17:19.000 --> 00:17:23.000]  風險是你選擇承擔什麼風險
[00:17:23.000 --> 00:17:27.000]  站在什麼角度去理解風險
[00:17:27.000 --> 00:17:32.000]  如果我們詳細去探討風險這回事的話
[00:17:32.000 --> 00:17:35.000]  風險可以大概分為三類
[00:17:35.000 --> 00:17:37.000]  看很多恩人這樣說的時候
[00:17:37.000 --> 00:17:39.000]  一個就叫做已知風險
[00:17:39.000 --> 00:17:44.000]  風險就是出現在一些既定的規律裏面
[00:17:44.000 --> 00:17:47.000]  作為一個已經知道多少風險你會承擔到的
[00:17:47.000 --> 00:17:49.000]  譬如大小風險就是多少
[00:17:49.000 --> 00:17:52.000]  50 50這樣的情況
[00:17:52.000 --> 00:17:54.000]  這個是已經知道的風險
[00:17:54.000 --> 00:17:57.000]  第二就是一些未知的風險
[00:17:57.000 --> 00:18:02.000]  這個風險的規律你是不知道的
[00:18:02.000 --> 00:18:04.000]  不能夠準確地告訴你
[00:18:04.000 --> 00:18:10.000]  很多人只是關注於一些已知的風險和未知的風險
[00:18:10.000 --> 00:18:14.000]  他們以為面對著已知和未知的風險
[00:18:14.000 --> 00:18:16.000]  最後的方法就是play safe
[00:18:16.000 --> 00:18:18.000]  做多少風險的時候
[00:18:18.000 --> 00:18:21.000]  多做事就多風險
[00:18:21.000 --> 00:18:22.000]  少做事就少風險
[00:18:22.000 --> 00:18:24.000]  不做事就沒有風險
[00:18:24.000 --> 00:18:29.000]  不過教會往往是規定了第三類的風險
[00:18:29.000 --> 00:18:32.000]  就是一個叫做隱藏的風險
[00:18:32.000 --> 00:18:34.000]  隱藏風險是隱藏的
[00:18:34.000 --> 00:18:35.000]  是長遠的
[00:18:35.000 --> 00:18:37.000]  是慢性的
[00:18:37.000 --> 00:18:38.000]  是未來的
[00:18:38.000 --> 00:18:45.000]  隱藏風險是在今天我們純粹是平庸無為的背後
[00:18:45.000 --> 00:18:49.000]  當教會以為我們要保持穩定
[00:18:49.000 --> 00:18:51.000]  先不要亂來
[00:18:51.000 --> 00:18:53.000]  不要錯的時候
[00:18:53.000 --> 00:18:57.000]  隱藏的風險其實是靜靜地不斷地去累積
[00:18:57.000 --> 00:19:01.000]  當教會沒有做一件要去做的事情
[00:19:01.000 --> 00:19:04.000]  當教會沒有做當下要做的最好的事情
[00:19:04.000 --> 00:19:07.000]  不去追求最好的時候
[00:19:07.000 --> 00:19:10.000]  選擇不斷地去play safe的時候
[00:19:10.000 --> 00:19:15.000]  不斷地去累積自己應該看不到的風險
[00:19:15.000 --> 00:19:18.000]  即是在惡毒上都是這樣
[00:19:18.000 --> 00:19:21.000]  用自己的手帕包著自己主人的錢的時候
[00:19:21.000 --> 00:19:24.000]  這個似乎是最play safe的方法
[00:19:24.000 --> 00:19:26.000]  這個最安全的方法
[00:19:26.000 --> 00:19:27.000]  當下來說
[00:19:27.000 --> 00:19:30.000]  但是當他一直用手帕包著的時候
[00:19:30.000 --> 00:19:37.000]  他就不斷地去累積著一個慢慢長遠的隱藏的死亡
[00:19:37.000 --> 00:19:39.000]  大家不要誤會
[00:19:39.000 --> 00:19:43.000]  大家不要覺得這樣說純粹是叫大家去搏
[00:19:43.000 --> 00:19:46.000]  純粹是大膽地去不要理風險
[00:19:46.000 --> 00:19:48.000]  或者是不斷地去冒險
[00:19:48.000 --> 00:19:50.000]  不要理這樣
[00:19:50.000 --> 00:19:55.000]  我們仍然是要去謹慎風險的問題
[00:19:55.000 --> 00:19:58.000]  仍然要好好去管理風險
[00:19:58.000 --> 00:20:00.000]  今天都很流行這個詞
[00:20:00.000 --> 00:20:02.000]  Risk management
[00:20:02.000 --> 00:20:06.000]  我們要認清我們面對的是一個什麼風險
[00:20:06.000 --> 00:20:10.000]  為了誰而去冒這個風險
[00:20:10.000 --> 00:20:13.000]  事實上今天有很多人都說
[00:20:13.000 --> 00:20:16.000]  有一樣風險絕對是要避免的
[00:20:16.000 --> 00:20:18.000]  就是所謂的滅頂風險
[00:20:18.000 --> 00:20:20.000]  滅頂之災的風險
[00:20:20.000 --> 00:20:22.000]  即是你一鋪身家過大海
[00:20:22.000 --> 00:20:25.000]  賣大伯加諾一賣就贏
[00:20:25.000 --> 00:20:27.000]  就是輸的那種
