
[00:00:00.000 --> 00:00:02.000]  請接受早晨
[00:01:57.000 --> 00:02:01.000]  一個衰老了 退化了的生命的時候
[00:02:01.000 --> 00:02:04.000]  就不能夠成為上帝合用的器皿
[00:02:04.000 --> 00:02:09.000]  也不能夠實踐上帝給我們的使命
[00:02:09.000 --> 00:02:12.000]  所以 保羅就在《羅馬書》裡面
[00:02:12.000 --> 00:02:15.000]  提醒那幫信徒
[00:02:15.000 --> 00:02:18.000]  要心意更新而變化
[00:02:18.000 --> 00:02:23.000]  去察驗上帝所喜悅的旨意
[00:02:23.000 --> 00:02:25.000]  我們知道《羅馬書》
[00:02:25.000 --> 00:02:30.000]  大約寫成在公元55到57年
[00:02:30.000 --> 00:02:32.000]  當時一般的人
[00:02:32.000 --> 00:02:37.000]  都在羅馬政權的迫迫下
[00:02:37.000 --> 00:02:39.000]  特別是那幫基督徒
[00:02:39.000 --> 00:02:42.000]  受到羅馬政府很多的迫害
[00:02:42.000 --> 00:02:45.000]  保羅就寫了這封書信
[00:02:45.000 --> 00:02:48.000]  來鼓勵那幫信徒
[00:02:48.000 --> 00:02:50.000]  也在第十二章打後
[00:02:50.000 --> 00:02:53.000]  就寫了很多生活上的要怎麼做
[00:02:53.000 --> 00:02:57.000]  怎麼做來提醒他們
[00:02:57.000 --> 00:02:59.000]  我們就看一下
[00:02:59.000 --> 00:03:01.000]  從這個消極方面
[00:03:01.000 --> 00:03:03.000]  保羅就去提醒了
[00:03:03.000 --> 00:03:05.000]  提醒那幫信徒
[00:03:05.000 --> 00:03:12.000]  不可以效法這個世界
[00:03:12.000 --> 00:03:16.000]  在另外的新譯本
[00:03:16.000 --> 00:03:22.000]  就講到不可以模仿這個世界
[00:03:22.000 --> 00:03:23.000]  我們來看一下
[00:03:23.000 --> 00:03:27.000]  這個世界 效法這個字怎麼解釋
[00:03:27.000 --> 00:03:31.000]  這個效法就是講到這個外表的我
[00:03:31.000 --> 00:03:36.000]  這個外表是會一直變的
[00:03:36.000 --> 00:03:39.000]  你看這個帥不帥
[00:03:39.000 --> 00:03:42.000]  這個是三歲的我
[00:03:42.000 --> 00:03:44.000]  當時被稱為肥婆四
[00:03:44.000 --> 00:03:46.000]  因為排在第四
[00:03:46.000 --> 00:03:49.000]  但到現在成長了這麼多年之後
[00:03:49.000 --> 00:03:51.000]  就要退休的我
[00:03:51.000 --> 00:03:53.000]  就是這樣的
[00:03:53.000 --> 00:03:55.000]  我們看到
[00:03:55.000 --> 00:03:58.000]  人一直一直的變
[00:03:58.000 --> 00:04:00.000]  不要效法這個世界
[00:04:00.000 --> 00:04:03.000]  不是說樣子不可以一直變
[00:04:03.000 --> 00:04:05.000]  因為效法這個字
[00:04:05.000 --> 00:04:09.000]  是要引伸到同化
[00:04:09.000 --> 00:04:12.000]  或者是埋堆跟風
[00:04:12.000 --> 00:04:13.000]  保羅就說了
[00:04:13.000 --> 00:04:16.000]  千萬不要隨便的埋堆
[00:04:16.000 --> 00:04:19.000]  千萬不要隨便跟風
[00:04:19.000 --> 00:04:21.000]  剛才開始崇拜的時候
[00:04:21.000 --> 00:04:24.000]  我們看到一位師姐妹
[00:04:24.000 --> 00:04:26.000]  我們看到現在有些口罩
[00:04:26.000 --> 00:04:28.000]  這裡就會有東西
[00:04:28.000 --> 00:04:30.000]  你都奇怪是什麼
[00:04:30.000 --> 00:04:31.000]  你想問一下
[00:04:31.000 --> 00:04:33.000]  原來是一些香薰來的
[00:04:33.000 --> 00:04:35.000]  等你的口罩香一點
[00:04:35.000 --> 00:04:37.000]  有時候有位弟兄問我
[00:04:37.000 --> 00:04:39.000]  可以嗎
[00:04:39.000 --> 00:04:41.000]  這些跟風沒什麼所謂
[00:04:41.000 --> 00:04:42.000]  但有些東西
[00:04:42.000 --> 00:04:45.000]  我們就不能夠隨便跟風
[00:04:45.000 --> 00:04:48.000]  不可以跟著這個世界的風氣走
[00:04:48.000 --> 00:04:50.000]  這個世界現在怎麼樣
[00:04:50.000 --> 00:04:52.000]  喜歡鬥爭
[00:04:52.000 --> 00:04:53.000]  喜歡去批評
[00:04:53.000 --> 00:04:55.000]  喜歡講很多負面的東西
[00:04:55.000 --> 00:04:57.000]  或者這個世界怎麼樣
[00:04:57.000 --> 00:04:59.000]  喜歡去拜牛像
[00:04:59.000 --> 00:05:01.000]  喜歡去未婚同居
[00:05:01.000 --> 00:05:02.000]  所以很多的青年人
[00:05:02.000 --> 00:05:04.000]  現在覺得未婚同居
[00:05:04.000 --> 00:05:05.000]  有什麼不對的
[00:05:05.000 --> 00:05:07.000]  保羅就提醒
[00:05:07.000 --> 00:05:08.000]  在這個世界上
[00:05:08.000 --> 00:05:10.000]  一些風氣
[00:05:10.000 --> 00:05:12.000]  一些慣性的做事
[00:05:12.000 --> 00:05:14.000]  我們就要小心
[00:05:14.000 --> 00:05:17.000]  一定不可以去模仿
[00:05:17.000 --> 00:05:21.000]  我們接著看看
[00:05:21.000 --> 00:05:24.000]  這個先不可以看
[00:05:24.000 --> 00:05:26.000]  接著第二方面
[00:05:26.000 --> 00:05:28.000]  這個不要
[00:05:28.000 --> 00:05:30.000]  這個就要
[00:05:30.000 --> 00:05:32.000]  積極方面
[00:05:32.000 --> 00:05:34.000]  要更新而變化
[00:05:34.000 --> 00:05:39.000]  要更新而變化
[00:05:39.000 --> 00:05:41.000]  我們看一些字眼
[00:05:41.000 --> 00:05:45.000]  看更新這個字怎麼解釋
[00:05:45.000 --> 00:05:47.000]  更新這個字是講到一些
[00:05:47.000 --> 00:05:50.000]  質地的變
[00:05:50.000 --> 00:05:52.000]  一些質地的變
[00:05:52.000 --> 00:05:54.000]  在這個物質
[00:05:54.000 --> 00:05:56.000]  或者這個事情
[00:05:56.000 --> 00:05:58.000]  就會有新有舊之分
[00:05:58.000 --> 00:06:00.000]  當你人剛剛結婚的時候
[00:06:00.000 --> 00:06:02.000]  就叫什麼
[00:06:02.000 --> 00:06:04.000]  新婚夫婦
[00:06:04.000 --> 00:06:06.000]  過了二十年三十年之後
[00:06:06.000 --> 00:06:07.000]  就叫什麼
[00:06:07.000 --> 00:06:09.000]  老夫老妻
[00:06:09.000 --> 00:06:11.000]  會變的
[00:06:11.000 --> 00:06:13.000]  但更新這個字
[00:06:13.000 --> 00:06:15.000]  保羅說要更新
[00:06:15.000 --> 00:06:17.000]  心意更新而變化
[00:06:17.000 --> 00:06:19.000]  這個更新就指到
[00:06:19.000 --> 00:06:22.000]  這個質地上高的新
[00:06:22.000 --> 00:06:24.000]  是不會變的
[00:06:24.000 --> 00:06:26.000]  所以我們現在住的房子
[00:06:26.000 --> 00:06:28.000]  住上三幾年或十年之後
[00:06:28.000 --> 00:06:30.000]  就會變舊
[00:06:30.000 --> 00:06:32.000]  但將來這個新耶路撒冷
[00:06:32.000 --> 00:06:34.000]  新耶路撒冷
[00:06:34.000 --> 00:06:38.000]  它的新是永遠都不會變舊的
[00:06:38.000 --> 00:06:40.000]  所以放心
[00:06:40.000 --> 00:06:43.000]  這個更新是質地的新
[00:06:43.000 --> 00:06:45.000]  是講到我們的生命
[00:06:45.000 --> 00:06:47.000]  我們的生命裡面
[00:06:47.000 --> 00:06:49.000]  都保持著那份
[00:06:49.000 --> 00:06:52.000]  新的質地
[00:06:52.000 --> 00:06:54.000]  在哥倫多後書
[00:06:54.000 --> 00:06:56.000]  保羅也說
[00:06:56.000 --> 00:06:59.000]  我們愛在的人會漸漸的老壞
[00:06:59.000 --> 00:07:01.000]  內心一天
[00:07:01.000 --> 00:07:03.000]  身詞一天
[00:07:03.000 --> 00:07:05.000]  我們人的樣子
[00:07:05.000 --> 00:07:07.000]  人的身體
[00:07:07.000 --> 00:07:09.000]  由那個肥婆四
[00:07:09.000 --> 00:07:11.000]  到現在不知道變成什麼的時候
[00:07:11.000 --> 00:07:15.000]  這個在裡面會變的
[00:07:15.000 --> 00:07:19.000]  但是在生命裡面
[00:07:19.000 --> 00:07:21.000]  早早相信耶穌
[00:07:21.000 --> 00:07:25.000]  我裡面的生命質地
[00:07:25.000 --> 00:07:27.000]  就不會變的
[00:07:27.000 --> 00:07:29.000]  這個更新的質地
[00:07:29.000 --> 00:07:31.000]  是不會變的
[00:07:31.000 --> 00:07:34.000]  有一個學者John Stott說
[00:07:34.000 --> 00:07:38.000]  他說內在的新
[00:07:38.000 --> 00:07:43.000]  也可以說是基督裡面的成長
[00:07:43.000 --> 00:07:45.000]  保羅這裡說
[00:07:45.000 --> 00:07:50.000]  要心意更新而變化
[00:07:50.000 --> 00:07:52.000]  這個變化是怎樣呢
[00:07:52.000 --> 00:07:55.000]  就是那個質地又會變一變
[00:07:55.000 --> 00:07:58.000]  是一個徹底的改變
[00:07:58.000 --> 00:08:01.000]  就是說當我們信了耶穌之後
[00:08:01.000 --> 00:08:03.000]  我們從一個老我
[00:08:03.000 --> 00:08:06.000]  變成一個新的我
[00:08:06.000 --> 00:08:08.000]  所以說要去更新之前
[00:08:08.000 --> 00:08:10.000]  是要怎樣呢
[00:08:10.000 --> 00:08:14.000]  才會有這個改變
[00:08:14.000 --> 00:08:18.000]  只要我們心意是更新
[00:08:18.000 --> 00:08:20.000]  變化了
[00:08:20.000 --> 00:08:22.000]  我們就可以測驗
[00:08:22.000 --> 00:08:24.000]  何謂上帝的善良
[00:08:24.000 --> 00:08:28.000]  祂有什麼是真正所喜悅的
[00:08:28.000 --> 00:08:32.000]  但是如果我們的心意沒有更新
[00:08:32.000 --> 00:08:34.000]  沒有變化的時候
[00:08:34.000 --> 00:08:36.000]  我們就測驗不到
[00:08:36.000 --> 00:08:40.000]  上帝的心意
[00:08:40.000 --> 00:09:01.000]  我們曾經聽過
[00:09:01.000 --> 00:09:06.000]  一個爸爸和兒子一起騎雷的故事
[00:09:06.000 --> 00:09:10.000]  現在有人就將它改成
[00:09:10.000 --> 00:09:14.000]  老婆和老公騎雷的故事
[00:09:14.000 --> 00:09:18.000]  有些人就看到
[00:09:18.000 --> 00:09:23.000]  老婆和老公一起騎在小雷的那裡
[00:09:23.000 --> 00:09:25.000]  雷仔很慘很淒涼
[00:09:25.000 --> 00:09:27.000]  這兩夫妻很殘忍
[00:09:27.000 --> 00:09:30.000]  有些人就當老公坐
[00:09:30.000 --> 00:09:32.000]  老婆不坐了
[00:09:32.000 --> 00:09:34.000]  這個臭老頭
[00:09:34.000 --> 00:09:37.000]  霸著自己不疼老婆
[00:09:37.000 --> 00:09:38.000]  好了
[00:09:38.000 --> 00:09:40.000]  於是就改變了
[00:09:40.000 --> 00:09:41.000]  老公不敢坐了
[00:09:41.000 --> 00:09:43.000]  讓太太坐了
[00:09:43.000 --> 00:09:45.000]  於是人們就說
[00:09:45.000 --> 00:09:47.000]  這個老婆真是壞了
[00:09:47.000 --> 00:09:48.000]  不捨得
[00:09:48.000 --> 00:09:50.000]  疼老公
[00:09:50.000 --> 00:09:51.000]  然後呢
[00:09:51.000 --> 00:09:54.000]  這兩個人就被人說
[00:09:54.000 --> 00:09:56.000]  兩個人都不敢騎了
[00:09:56.000 --> 00:09:58.000]  又有另外一批人就說
[00:09:58.000 --> 00:10:01.000]  這個人真是傻的 白痴的
[00:10:01.000 --> 00:10:03.000]  走雷仔都不坐
[00:10:03.000 --> 00:10:05.000]  沒用
[00:10:05.000 --> 00:10:07.000]  我們中國的故事最後怎樣
[00:10:07.000 --> 00:10:10.000]  兩父子就抬實著雷
[00:10:10.000 --> 00:10:13.000]  但這裏不是這樣
[00:10:13.000 --> 00:10:18.000]  但若果按照保羅所教我們
[00:10:18.000 --> 00:10:21.000]  要心意更新而變化
[00:10:21.000 --> 00:10:25.000]  即是改變一些事情的時候
[00:10:25.000 --> 00:10:28.000]  會變成怎樣呢
[00:10:28.000 --> 00:10:32.000]  當兩個人都站在雷仔上的時候
[00:10:32.000 --> 00:10:33.000]  人們就稱讚
[00:10:33.000 --> 00:10:36.000]  哇 雷仔好健康
[00:10:36.000 --> 00:10:38.000]  你們兩夫妻懂得買
[00:10:38.000 --> 00:10:42.000]  買到這麼強壯的雷仔
[00:10:42.000 --> 00:10:47.000]  當老公坐的時候
[00:10:47.000 --> 00:10:49.000]  於是就說
[00:10:49.000 --> 00:10:52.000]  這個老婆真是很溫柔
[00:10:52.000 --> 00:10:55.000]  很體貼 很赤的老公
[00:10:55.000 --> 00:10:58.000]  當老婆坐的時候
[00:10:58.000 --> 00:11:00.000]  人們又稱讚
[00:11:00.000 --> 00:11:04.000]  這個老公很好 真是值得稱讚
[00:11:04.000 --> 00:11:07.000]  現在兩個人都不騎了
[00:11:07.000 --> 00:11:09.000]  都不坐了
[00:11:09.000 --> 00:11:12.000]  哇 他們真是夠健康
[00:11:12.000 --> 00:11:14.000]  寧願自己運動多些
[00:11:14.000 --> 00:11:17.000]  有勞都不坐
[00:11:17.000 --> 00:11:18.000]  凡事
[00:11:18.000 --> 00:11:22.000]  看我們怎樣去看 怎樣去說
[00:11:22.000 --> 00:11:23.000]  今年初
[00:11:23.000 --> 00:11:26.000]  我開始進修
[00:11:26.000 --> 00:11:30.000]  讀了一個三年的靈修指導課程
[00:11:30.000 --> 00:11:33.000]  每逢星期一去上課
[00:11:33.000 --> 00:11:34.000]  課程說
[00:11:34.000 --> 00:11:36.000]  要做這個靈修指導的時候
[00:11:36.000 --> 00:11:40.000]  就一定要先去整頓自己的生命
[00:11:40.000 --> 00:11:42.000]  如果自己都做不好的時候
[00:11:42.000 --> 00:11:45.000]  根本不可以去幫人
[00:11:45.000 --> 00:11:47.000]  所以整個課程裏面
[00:11:47.000 --> 00:11:51.000]  我上了十堂
[00:11:51.000 --> 00:11:56.000]  很著重靈修的教導
[00:11:56.000 --> 00:12:00.000]  做了基督徒幾十年
[00:12:00.000 --> 00:12:03.000]  到現在還去講靈修
[00:12:03.000 --> 00:12:05.000]  但給我很大的反省
[00:12:05.000 --> 00:12:08.000]  就是過往有做靈修
[00:12:08.000 --> 00:12:10.000]  不過真是
[00:12:10.000 --> 00:12:12.000]  要不就水過鴨背
[00:12:12.000 --> 00:12:15.000]  要不就只是向天父有個交代
[00:12:15.000 --> 00:12:17.000]  天父我今天做了事
[00:12:17.000 --> 00:12:19.000]  跟你打招呼
[00:12:19.000 --> 00:12:22.000]  但在整個課程裏面
[00:12:22.000 --> 00:12:23.000]  不斷提醒
[00:12:23.000 --> 00:12:26.000]  怎樣用心去讀經
[00:12:26.000 --> 00:12:27.000]  祈禱
[00:12:27.000 --> 00:12:28.000]  晚上的時候
[00:12:28.000 --> 00:12:31.000]  怎樣去用一個意識
[00:12:31.000 --> 00:12:36.000]  去反思整天我自己做過甚麼
[00:12:36.000 --> 00:12:39.000]  有甚麼需要改善
[00:12:39.000 --> 00:12:43.000]  唯有整個人生在基督的裏面
[00:12:43.000 --> 00:12:47.000]  然後才可以將每一件事
[00:12:47.000 --> 00:12:51.000]  本來可能是很壞的事
[00:12:51.000 --> 00:12:55.000]  但因著耶穌基督的介入
[00:12:55.000 --> 00:12:59.000]  我們可以將整件事轉化
[00:12:59.000 --> 00:13:04.000]  因而我們可以去活出一個生命之道
[00:13:04.000 --> 00:13:06.000]  這個生命之道是要怎樣的呢
[00:13:06.000 --> 00:13:09.000]  就是因著耶穌基督的愛
[00:13:09.000 --> 00:13:12.000]  我們可以學習到怎樣去忍耐
[00:13:12.000 --> 00:13:13.000]  怎樣去接納
[00:13:13.000 --> 00:13:14.000]  怎樣去憐憫
[00:13:14.000 --> 00:13:16.000]  怎樣去寬恕
[00:13:16.000 --> 00:13:19.000]  怎樣去愛惜
[00:13:19.000 --> 00:13:22.000]  上帝是很好的
[00:13:22.000 --> 00:13:24.000]  甚麼時候上完課
[00:13:24.000 --> 00:13:27.000]  他就給我實習的機會
[00:13:27.000 --> 00:13:29.000]  星期一上完課
[00:13:29.000 --> 00:13:33.000]  星期一上課我就學了這個表
[00:13:33.000 --> 00:13:38.000]  星期三早上上帝就給我去實習
[00:13:38.000 --> 00:13:41.000]  不過這個表當然是改了一些東西
[00:13:41.000 --> 00:13:43.000]  星期三早上
[00:13:43.000 --> 00:13:47.000]  我就在吃麵包準備回教會
[00:13:47.000 --> 00:13:51.000]  吃早餐的時候就看見印尼姐姐
[00:13:51.000 --> 00:13:53.000]  在看手機
[00:13:53.000 --> 00:13:57.000]  看著看著就看到她面帶愁容
[00:13:57.000 --> 00:13:59.000]  擁抱著她
[00:13:59.000 --> 00:14:02.000]  「甚麼事啊?」
[00:14:02.000 --> 00:14:05.000]  其實我也猜到是甚麼事
[00:14:05.000 --> 00:14:07.000]  「很煩啊」
[00:14:07.000 --> 00:14:09.000]  甚麼這麼煩啊
[00:14:09.000 --> 00:14:12.000]  「我媳婦進了醫院」
[00:14:12.000 --> 00:14:14.000]  「她很瘦很瘦」
[00:14:14.000 --> 00:14:17.000]  「但肚子很大很大」
[00:14:17.000 --> 00:14:19.000]  「不是 還沒進醫院」
[00:14:19.000 --> 00:14:22.000]  「我媳婦要進醫院」
[00:14:22.000 --> 00:14:25.000]  「她很瘦的 但肚子很大」
[00:14:25.000 --> 00:14:28.000]  「不過沒有錢進」
[00:14:28.000 --> 00:14:30.000]  又是那樣東西
[00:14:30.000 --> 00:14:31.000]  我想想
[00:14:31.000 --> 00:14:34.000]  星期三 六月二號
[00:14:34.000 --> 00:14:37.000]  前兩天就出糧了
[00:14:37.000 --> 00:14:39.000]  接著呢
[00:14:39.000 --> 00:14:41.000]  印尼姐姐就繼續說
[00:14:41.000 --> 00:14:43.000]  「唉呀 我快不做了」
[00:14:43.000 --> 00:14:45.000]  「我一定回印尼」
[00:14:45.000 --> 00:14:48.000]  「每個人沒錢都來找我的」
[00:14:48.000 --> 00:14:50.000]  「媳婦夠有她媽媽了」
[00:14:50.000 --> 00:14:52.000]  「為甚麼她又不找她媽媽呢?」
[00:14:52.000 --> 00:14:56.000]  她就這樣說
[00:14:56.000 --> 00:14:58.000]  我就套用這個表
[00:14:58.000 --> 00:15:01.000]  剛剛星期一學的表
[00:15:01.000 --> 00:15:04.000]  本來是入院借錢事件
[00:15:04.000 --> 00:15:08.000]  印尼和以前的中國大陸一樣
[00:15:08.000 --> 00:15:10.000]  沒錢就不用進醫院
[00:15:10.000 --> 00:15:12.000]  不會幫你工作
[00:15:12.000 --> 00:15:15.000]  好了 入院借錢事件
[00:15:15.000 --> 00:15:17.000]  如果我是好人
[00:15:17.000 --> 00:15:19.000]  我會立即給錢她
[00:15:19.000 --> 00:15:21.000]  然後大家就相安無事
[00:15:21.000 --> 00:15:23.000]  但可惜我是一般般的好人
[00:15:23.000 --> 00:15:26.000]  我只是想著兩天前出糧了
[00:15:26.000 --> 00:15:27.000]  我有錢的
[00:15:27.000 --> 00:15:32.000]  於是就有一個負面的處理
[00:15:32.000 --> 00:15:36.000]  我心裏一直在想
[00:15:36.000 --> 00:15:38.000]  我印尼姐姐就想
[00:15:38.000 --> 00:15:41.000]  每個人沒錢都來找我的
[00:15:41.000 --> 00:15:42.000]  我心想
[00:15:42.000 --> 00:15:45.000]  「你常常沒錢都來找我」
[00:15:45.000 --> 00:15:46.000]  她就想
[00:15:46.000 --> 00:15:48.000]  「你常常說借錢」
[00:15:48.000 --> 00:15:51.000]  「但借錢之後都沒怎麼還給我」
[00:15:51.000 --> 00:15:53.000]  於是呢
[00:15:53.000 --> 00:15:54.000]  我開始在裏面
[00:15:54.000 --> 00:15:58.000]  我自己一直都否定她的那些事
[00:15:58.000 --> 00:16:01.000]  接著就有個惡勢
[00:16:01.000 --> 00:16:03.000]  我兩天前出糧了
[00:16:03.000 --> 00:16:05.000]  我這次死都不借
[00:16:05.000 --> 00:16:07.000]  死都不借
[00:16:07.000 --> 00:16:10.000]  然後想著死都不借後果會怎樣
[00:16:10.000 --> 00:16:12.000]  可能大家當中有工人姐姐用的
[00:16:12.000 --> 00:16:13.000]  你們都知道
[00:16:13.000 --> 00:16:16.000]  就會大家黑口黑臉
[00:16:16.000 --> 00:16:19.000]  然後工作就很忙
[00:16:19.000 --> 00:16:22.000]  或者她就會終日愁眉苦臉
[00:16:22.000 --> 00:16:24.000]  甚麼都做不了
[00:16:24.000 --> 00:16:25.000]  我就想
[00:16:25.000 --> 00:16:27.000]  快點吃完麵包
[00:16:27.000 --> 00:16:29.000]  快點走
[00:16:29.000 --> 00:16:32.000]  快點上班 快點回教會
[00:16:32.000 --> 00:16:34.000]  但上完課
[00:16:34.000 --> 00:16:36.000]  我想起一個場景
[00:16:36.000 --> 00:16:38.000]  我怎樣能夠繼續
[00:16:38.000 --> 00:16:42.000]  和我的印尼姐姐保持關係呢
[00:16:42.000 --> 00:16:44.000]  就是從負面情緒裏面
[00:16:44.000 --> 00:16:46.000]  怎樣靈修轉化
[00:16:46.000 --> 00:16:49.000]  就不是立即拿一本聖經出來做靈修
[00:16:49.000 --> 00:16:52.000]  而是那一刻我都冷靜我自己
[00:16:52.000 --> 00:16:53.000]  冷靜我自己
[00:16:53.000 --> 00:16:55.000]  去想一想
[00:16:55.000 --> 00:16:57.000]  上帝你教我怎樣做
[00:16:57.000 --> 00:16:59.000]  很快的
[00:16:59.000 --> 00:17:01.000]  當我們問
[00:17:01.000 --> 00:17:03.000]  耶穌你教我怎樣做
[00:17:03.000 --> 00:17:05.000]  很快耶穌就會教我們
[00:17:05.000 --> 00:17:07.000]  耶穌就說
[00:17:07.000 --> 00:17:10.000]  究竟錢重要些
[00:17:10.000 --> 00:17:13.000]  還是生命重要些呢
[00:17:13.000 --> 00:17:15.000]  耶穌就跟我說
[00:17:15.000 --> 00:17:17.000]  你很明白
[00:17:17.000 --> 00:17:19.000]  你印尼姐姐的家
[00:17:19.000 --> 00:17:21.000]  她雖然一個媽一個老公一個兒子
[00:17:21.000 --> 00:17:25.000]  但她一群人是二十幾三十個
[00:17:25.000 --> 00:17:28.000]  所以不能生病不能進醫院
[00:17:28.000 --> 00:17:31.000]  耶穌就跟我說
[00:17:31.000 --> 00:17:33.000]  你忍心
[00:17:33.000 --> 00:17:35.000]  忍心見到一個生命
[00:17:35.000 --> 00:17:37.000]  一直受著痛苦
[00:17:37.000 --> 00:17:39.000]  都不理嗎
[00:17:39.000 --> 00:17:41.000]  因為印尼姐姐她哥哥也是
[00:17:41.000 --> 00:17:43.000]  最初在新加坡工作的時候
[00:17:43.000 --> 00:17:45.000]  他哥哥肚子痛痛得不得了
[00:17:45.000 --> 00:17:47.000]  因為沒有錢入院
[00:17:47.000 --> 00:17:49.000]  結果很快就回天父家
[00:17:49.000 --> 00:17:54.000]  那你忍心見到
[00:17:54.000 --> 00:17:58.000]  一個生命這麼痛苦嗎
[00:17:58.000 --> 00:18:00.000]  你應該要感恩
[00:18:00.000 --> 00:18:02.000]  一路在心靈裡面說話
[00:18:02.000 --> 00:18:04.000]  你應該要感恩
[00:18:04.000 --> 00:18:08.000]  你有能力幫到其他人
[00:18:08.000 --> 00:18:11.000]  我去到這裏的時候
[00:18:11.000 --> 00:18:14.000]  我覺得我自己都平靜了下來
[00:18:14.000 --> 00:18:18.000]  上帝都叫我不要只看著錢
[00:18:18.000 --> 00:18:20.000]  來去看
[00:18:20.000 --> 00:18:22.000]  要去看人的生命
[00:18:22.000 --> 00:18:25.000]  於是我就跟印尼姐姐說
[00:18:25.000 --> 00:18:29.000]  我一會兒在銀行轉一些錢過去給你
[00:18:29.000 --> 00:18:31.000]  轉幾千元過去給你
[00:18:31.000 --> 00:18:34.000]  你快點叫你媳婦進醫院
[00:18:34.000 --> 00:18:36.000]  立即開心了
[00:18:36.000 --> 00:18:38.000]  謝謝 謝謝
[00:18:38.000 --> 00:18:40.000]  於是做事都會精神一點
[00:18:40.000 --> 00:18:45.000]  只要我將一些很負面的情緒
[00:18:45.000 --> 00:18:47.000]  很負面的想法
[00:18:47.000 --> 00:18:49.000]  覺得可能會騙我
[00:18:49.000 --> 00:18:52.000]  如果真的騙我
[00:18:52.000 --> 00:18:54.000]  我自己向上帝交代
[00:18:54.000 --> 00:18:56.000]  他也是信耶穌的
[00:18:56.000 --> 00:18:58.000]  不過我覺得他不會騙我的
[00:18:58.000 --> 00:19:00.000]  認識了十幾年
[00:19:00.000 --> 00:19:02.000]  沒有二十年了
[00:19:02.000 --> 00:19:05.000]  所以在這裏轉的時候
[00:19:05.000 --> 00:19:08.000]  我想不單止可以幫到人
[00:19:08.000 --> 00:19:10.000]  我也跟他有關係
[00:19:10.000 --> 00:19:12.000]  可以很好
[00:19:12.000 --> 00:19:17.000]  可以繼續正常的生活
[00:19:17.000 --> 00:19:20.000]  這就是保羅所說的
[00:19:20.000 --> 00:19:25.000]  要生而更生而變化
[00:19:25.000 --> 00:19:29.000]  我們在這個跟上帝有一個緊密的關係
[00:19:29.000 --> 00:19:34.000]  由上帝的靈一直引導著我們生命的時候
[00:19:34.000 --> 00:19:37.000]  我們可以在耶穌基督裏面
[00:19:37.000 --> 00:19:41.000]  有祂那份憐憫
[00:19:41.000 --> 00:19:45.000]  有祂那份忍耐、接納
[00:19:45.000 --> 00:19:50.000]  我們對人會不同一點
[00:19:50.000 --> 00:19:52.000]  一個更生
[00:19:52.000 --> 00:19:55.000]  就是將我們裏面的老我
[00:19:55.000 --> 00:19:57.000]  變化過來
[00:19:57.000 --> 00:19:58.000]  所以更生
[00:19:58.000 --> 00:20:01.000]  生了之後就會變化
