
[00:00:00.000 --> 00:00:04.220]  願意我們開始之前 我們都有一個祈禱 好嗎
[00:01:37.980 --> 00:01:42.980]  當時最後的環節 就是將「在」字貼上一個字
[00:01:42.980 --> 00:01:45.980]  大家有沒有印象是什麼字 有參與的
[00:01:45.980 --> 00:01:47.980]  齊 聽到嗎
[00:01:47.980 --> 00:01:54.980]  當最後的時候 我們將「在」字貼上「心系吾家齊躍動」
[00:01:54.980 --> 00:01:59.980]  當我們這段時間說「心系吾家齊躍動」的時候
[00:01:59.980 --> 00:02:03.980]  這個不只是單單一個口號
[00:02:03.980 --> 00:02:08.980]  大家可能在過去幾年的疫情的影響
[00:02:08.980 --> 00:02:13.980]  坦白 教會都是面對很多不同的挑戰
[00:02:13.980 --> 00:02:19.980]  甚或可能因著環境的限制 有很多的事工都要停滯
[00:02:19.980 --> 00:02:26.980]  而現在這段時間 我們看到疫情已經慢慢開始緩和的時候
[00:02:26.980 --> 00:02:30.980]  我們作為錦宣家的一份子
[00:02:30.980 --> 00:02:36.980]  實在很需要我們每一個再次一起去躍動起來
[00:02:36.980 --> 00:02:40.980]  為著神的家 一同去擺上
[00:02:40.980 --> 00:02:45.980]  而今天分享的經文當中 都有很多的提醒
[00:02:45.980 --> 00:02:51.980]  在當中 神的話語教導我們如何建立教會
[00:02:51.980 --> 00:02:55.980]  建立基督的身體 建立神的家
[00:02:55.980 --> 00:03:01.980]  首先問問大家的問題 大家覺得教會是什麼呢
[00:03:01.980 --> 00:03:04.980]  在二弗所書 即是我們今天讀的這本書裏
[00:03:04.980 --> 00:03:08.980]  保羅在二弗所書一章二十三節裏說
[00:03:08.980 --> 00:03:11.980]  教會是基督的身體
[00:03:11.980 --> 00:03:14.980]  很多時候我們都說我們回教會了
[00:03:14.980 --> 00:03:18.980]  很容易我們會覺得教會就是這個地方
[00:03:18.980 --> 00:03:22.980]  就是這個建築物 這個地方就是教會
[00:03:22.980 --> 00:03:25.980]  沒錯 這個地方事實上是一個教會
[00:03:25.980 --> 00:03:31.980]  但聖經裏面告訴我們 教會不是單單說這個地方
[00:03:31.980 --> 00:03:36.980]  教會不是一件硬件 不是一個死物
[00:03:36.980 --> 00:03:39.980]  教會是你和我
[00:03:39.980 --> 00:03:44.980]  是你和我 我們一起去組成教會
[00:03:44.980 --> 00:03:47.980]  是有生命的
[00:03:47.980 --> 00:03:51.980]  所以聖經說教會是基督的身體的時候
[00:03:51.980 --> 00:03:57.980]  今天你和我就是基督的身體的一部分
[00:03:57.980 --> 00:04:01.980]  當我們去揭開今天我們看的經文的時候
[00:04:01.980 --> 00:04:04.980]  四章十一至十二節當中提到
[00:04:04.980 --> 00:04:11.980]  他所賜的有使徒 有先知 有傳福音的 有牧者和教師
[00:04:11.980 --> 00:04:17.980]  為要裝備聖徒做侍奉的工作 建立基督的身體
[00:04:17.980 --> 00:04:24.980]  聖經在這裏提到 神賜給教會有不同的恩賜
[00:04:24.980 --> 00:04:26.980]  賜給不同人有不同的恩賜
[00:04:26.980 --> 00:04:31.980]  恩賜英文是gift 即是禮物
[00:04:31.980 --> 00:04:35.980]  因此是上帝給我們的禮物
[00:04:35.980 --> 00:04:37.980]  而恩賜的定義就是
[00:04:37.980 --> 00:04:41.980]  只由聖靈隨他自己的意思
[00:04:41.980 --> 00:04:46.980]  給每一個信徒有一個特殊的才能
[00:04:46.980 --> 00:04:50.980]  而恩賜的目的是要來服侍教會
[00:04:50.980 --> 00:04:55.980]  如果我們看羅馬書十二章 或者哥倫多前書十二章
[00:04:55.980 --> 00:05:00.980]  當中也提到很多很多不同的屬靈恩賜
[00:05:00.980 --> 00:05:03.980]  想問問 今天在座的每一位
[00:05:03.980 --> 00:05:08.980]  大家知不知道自己有什麼恩賜
[00:05:08.980 --> 00:05:12.980]  記得之前我在讀神學的時候
[00:05:12.980 --> 00:05:15.980]  神學院的老師教屬靈恩賜的時候
[00:05:15.980 --> 00:05:18.980]  他同樣問過我們這個問題
[00:05:18.980 --> 00:05:21.980]  我當時是不懂得回答的
[00:05:21.980 --> 00:05:26.980]  因為覺得自己好像沒有什麼特別的恩賜
[00:05:26.980 --> 00:05:28.980]  我好像看不到有什麼
[00:05:28.980 --> 00:05:30.980]  有什麼恩賜在自己身上
[00:05:30.980 --> 00:05:32.980]  但是當時老師教我們說
[00:05:32.980 --> 00:05:36.980]  我們每一個信耶穌的人
[00:05:36.980 --> 00:05:42.980]  我們最少最少也有一個恩賜
[00:05:42.980 --> 00:05:47.980]  那怎樣去知道自己的恩賜呢
[00:05:47.980 --> 00:05:49.980]  而我們不清楚自己的恩賜的時候
[00:05:49.980 --> 00:05:52.980]  原來不是因為我們沒有我們的恩賜
[00:05:52.980 --> 00:05:57.980]  原來是你還沒有發掘自己的恩賜
[00:05:57.980 --> 00:06:00.980]  那怎樣去知道呢
[00:06:00.980 --> 00:06:02.980]  原來要知道我們的恩賜
[00:06:02.980 --> 00:06:08.980]  就是將我們自己放在不同的崗位上去嘗試
[00:06:08.980 --> 00:06:12.980]  而且當我們去運用我們的恩賜的時候
[00:06:12.980 --> 00:06:15.980]  上帝是會加給我們的
[00:06:15.980 --> 00:06:18.980]  之前聽有一個朋友分享
[00:06:18.980 --> 00:06:21.980]  他原本是教書的
[00:06:21.980 --> 00:06:24.980]  他在教會開始服事的時候
[00:06:24.980 --> 00:06:28.980]  很容易立即想到在主教學做教導的工作
[00:06:28.980 --> 00:06:30.980]  但是聽他分享的時候
[00:06:30.980 --> 00:06:35.980]  他慢慢發覺他的恩賜好像不是在教導
[00:06:35.980 --> 00:06:38.980]  雖然教導對他來說不是很困難
[00:06:38.980 --> 00:06:41.980]  在一次的機會裡面
[00:06:41.980 --> 00:06:46.980]  這位的肢體有機會出去傳福音去報道
[00:06:46.980 --> 00:06:51.980]  完結之後他心裡很雀躍很開心
[00:06:51.980 --> 00:06:53.980]  他很熱心的去傳福音
[00:06:53.980 --> 00:06:56.980]  身邊的人都被他感染了
[00:06:56.980 --> 00:07:00.980]  後來他發現原來在傳福音的過程裡
[00:07:00.980 --> 00:07:04.980]  他發掘到神給他的那份恩賜
[00:07:04.980 --> 00:07:09.980]  另外我曾經聽過一位姐妹分享
[00:07:09.980 --> 00:07:13.980]  她覺得自己平時很平庸
[00:07:13.980 --> 00:07:16.980]  好像沒有什麼特別的才能
[00:07:16.980 --> 00:07:18.980]  好像沒有什麼特別的恩賜
[00:07:18.980 --> 00:07:21.980]  有一次她有機會在教會裡
[00:07:21.980 --> 00:07:23.980]  嘗試幫助教會團契
[00:07:23.980 --> 00:07:28.980]  做一個家中的愛妍的接待
[00:07:28.980 --> 00:07:34.980]  在過程裡發現她很有服事款待的恩賜
[00:07:34.980 --> 00:07:36.980]  在那次的愛妍裡
[00:07:36.980 --> 00:07:39.980]  她打點得很正正有條
[00:07:39.980 --> 00:07:41.980]  參與的弟兄姐妹很開心
[00:07:41.980 --> 00:07:44.980]  而且在過程中這位姐妹自己也覺得很開心
[00:07:44.980 --> 00:07:47.980]  她還說很希望很樂意
[00:07:47.980 --> 00:07:51.980]  開放她自己的家裡給團友去參加聚會
[00:07:51.980 --> 00:07:55.980]  因為她發現原來上帝給了她服事的恩賜的時候
[00:07:55.980 --> 00:07:58.980]  當她運用她的恩賜的時候
[00:07:58.980 --> 00:08:00.980]  去服事教會
[00:08:00.980 --> 00:08:02.980]  她感到很開心
[00:08:02.980 --> 00:08:09.980]  所以原來有時候恩賜未必是說我們的專長
[00:08:09.980 --> 00:08:10.980]  我們的才剛
[00:08:10.980 --> 00:08:14.980]  當然上帝是可以使用我們的專長
[00:08:14.980 --> 00:08:17.980]  使用我們的才剛去做他要做的事
[00:08:17.980 --> 00:08:19.980]  但我想說的是
[00:08:19.980 --> 00:08:23.980]  有時候恩賜未必是我們所想的
[00:08:23.980 --> 00:08:30.980]  而當我們嘗試將自己放在教會不同的崗位上
[00:08:30.980 --> 00:08:34.980]  我們的恩賜會慢慢被發掘出來
[00:08:34.980 --> 00:08:38.980]  回到聖經裡
[00:08:38.980 --> 00:08:40.980]  在《熱忽所書》提到
[00:08:40.980 --> 00:08:42.980]  有使徒先知傳福音
[00:08:42.980 --> 00:08:44.980]  有學者教師
[00:08:44.980 --> 00:08:47.980]  有些人稱這個為五重即是
[00:08:47.980 --> 00:08:51.980]  其實這個是初代教會的侍奉模式
[00:08:51.980 --> 00:08:52.980]  有些人會討論
[00:08:52.980 --> 00:08:55.980]  究竟現在還有沒有使徒有沒有先知呢
[00:08:55.980 --> 00:08:57.980]  如果我們看回《熱忽所書》
[00:08:57.980 --> 00:09:00.980]  在二章二十節和三章五節裡說
[00:09:00.980 --> 00:09:05.980]  我們知道使徒和先知是當時建立教會的根基
[00:09:05.980 --> 00:09:07.980]  但當第一世紀過後
[00:09:07.980 --> 00:09:10.980]  教會的根基已經立定了
[00:09:10.980 --> 00:09:12.980]  而且加上當時十二使徒
[00:09:12.980 --> 00:09:16.980]  連保羅著作的權威都已經可以得到認可之後
[00:09:16.980 --> 00:09:19.980]  其實現在是沒有使徒這個職份
[00:09:19.980 --> 00:09:23.980]  不過使徒的功能我相信仍然有
[00:09:23.980 --> 00:09:26.980]  就好像在一些宣教士
[00:09:26.980 --> 00:09:30.980]  他帶著使命帶著神給他的意象
[00:09:30.980 --> 00:09:33.980]  去到不同地方建立教會
[00:09:33.980 --> 00:09:36.980]  這些都是使徒的功能
[00:09:36.980 --> 00:09:40.980]  而先知的職份在舊約裡
[00:09:40.980 --> 00:09:43.980]  我們知道先知就是神的代言人
[00:09:43.980 --> 00:09:45.980]  很多時候先知去說話之前
[00:09:45.980 --> 00:09:47.980]  就是耶和華如此說
[00:09:47.980 --> 00:09:49.980]  但我們今天知道
[00:09:49.980 --> 00:09:51.980]  上帝要跟我們說的話
[00:09:51.980 --> 00:09:55.980]  已經完完全全在整本聖經裡
[00:09:55.980 --> 00:09:59.980]  所以現在沒有先知的職份
[00:09:59.980 --> 00:10:02.980]  但是我們如果看回新約
[00:10:02.980 --> 00:10:03.980]  哥林多前書十四章
[00:10:03.980 --> 00:10:06.980]  我們更加知道現在先知的功能
[00:10:06.980 --> 00:10:09.980]  不是說我們那些未卜先知的先知
[00:10:09.980 --> 00:10:11.980]  而是先知講道之能
[00:10:11.980 --> 00:10:14.980]  就是可以講解上帝的說話
[00:10:14.980 --> 00:10:17.980]  讓人得到安慰勸勉
[00:10:17.980 --> 00:10:20.980]  至於在經文裡提到的
[00:10:20.980 --> 00:10:22.980]  傳福音牧者教師
[00:10:22.980 --> 00:10:25.980]  我相信大家很容易在教會就知道
[00:10:25.980 --> 00:10:28.980]  上帝實在有賜予一些人
[00:10:28.980 --> 00:10:29.980]  有這些職份
[00:10:29.980 --> 00:10:31.980]  也有這些恩賜
[00:10:31.980 --> 00:10:34.980]  不過最重要的是
[00:10:34.980 --> 00:10:38.980]  當我們看到保羅在二弗所書裡說
[00:10:38.980 --> 00:10:42.980]  神為什麼賜不同的恩賜
[00:10:42.980 --> 00:10:45.980]  和職份的人在教會當中
[00:10:45.980 --> 00:10:52.980]  原因是要裝備聖徒做侍奉的工作
[00:10:52.980 --> 00:10:54.980]  建立基督的身體
[00:10:54.980 --> 00:10:57.980]  聖徒
[00:10:57.980 --> 00:11:00.980]  大家一聽到會想起什麼
[00:11:00.980 --> 00:11:02.980]  可能大家馬上想到
[00:11:02.980 --> 00:11:05.980]  聖徒一定是一些特別聖潔的人
[00:11:05.980 --> 00:11:08.980]  可能是一些特別敬虔的人
[00:11:08.980 --> 00:11:10.980]  那些就是聖徒
[00:11:10.980 --> 00:11:12.980]  但如果我們看聖經
[00:11:12.980 --> 00:11:14.980]  聖潔的意思
[00:11:14.980 --> 00:11:17.980]  其實是分別出來的意思
[00:11:17.980 --> 00:11:19.980]  分別為聖的意思
[00:11:19.980 --> 00:11:22.980]  他不是說本質上的聖潔
[00:11:22.980 --> 00:11:24.980]  他說可以分別出來
[00:11:24.980 --> 00:11:27.980]  給神使用
[00:11:27.980 --> 00:11:32.980]  今天我們每一個相信主耶穌的人
[00:11:32.980 --> 00:11:38.980]  我們都是被神在萬民之中分別出來
[00:11:38.980 --> 00:11:41.980]  所以今天我們在座每一個
[00:11:41.980 --> 00:11:43.980]  我們都是聖徒
[00:11:43.980 --> 00:11:45.980]  如果這樣看的時候
[00:11:45.980 --> 00:11:46.980]  回到經文
[00:11:46.980 --> 00:11:48.980]  這段的意思就是說
[00:11:48.980 --> 00:11:52.980]  耶穌基督賜下恩賜給我們
[00:11:52.980 --> 00:11:56.980]  目的是要裝備我們每一個的信徒
[00:11:56.980 --> 00:11:59.980]  很叫我們一起去侍奉
[00:11:59.980 --> 00:12:01.980]  去建立基督的身體
[00:12:01.980 --> 00:12:06.980]  讓基督的身體被建立起來
[00:12:06.980 --> 00:12:09.980]  大家可以想一下
[00:12:09.980 --> 00:12:14.980]  如果你的身體只有一半懂得活動的時候
[00:12:14.980 --> 00:12:16.980]  是怎樣呢
[00:12:16.980 --> 00:12:18.980]  就好像中風一樣
[00:12:18.980 --> 00:12:20.980]  一半懂得活動
[00:12:20.980 --> 00:12:22.980]  很難去活動
[00:12:22.980 --> 00:12:24.980]  所以教會
[00:12:24.980 --> 00:12:29.980]  我們應該在我們的崗位上
[00:12:29.980 --> 00:12:31.980]  在我們的恩賜上
[00:12:31.980 --> 00:12:33.980]  我們去承擔侍奉的工作
[00:12:33.980 --> 00:12:36.980]  我們一起建立基督的身體
[00:12:36.980 --> 00:12:41.980]  這個我們看到是聖經裏面所教導我們
[00:12:41.980 --> 00:12:45.980]  一個很理想的教會的侍奉模式
[00:12:45.980 --> 00:12:49.980]  舉例就好像一個管弦樂團
[00:12:49.980 --> 00:12:51.980]  一些大型管弦樂團
[00:12:51.980 --> 00:12:53.980]  都稱為交響樂團
[00:12:53.980 --> 00:12:56.980]  原來我看一個很大型的交響樂團
[00:12:56.980 --> 00:12:59.980]  起碼超過70個以上的演奏家
[00:12:59.980 --> 00:13:03.980]  甚至過百個演奏家去參與這個樂團
[00:13:03.980 --> 00:13:05.980]  大家不知道有沒有看過這些表演
[00:13:05.980 --> 00:13:08.980]  在當中每一位的演奏家
[00:13:08.980 --> 00:13:13.980]  他們都運用自己不同的樂器去奏出音樂
[00:13:13.980 --> 00:13:18.980]  最後可以組成一首很美妙的樂章
[00:13:18.980 --> 00:13:20.980]  如果缺少了一個
[00:13:20.980 --> 00:13:24.980]  整首樂章就變得很單調
[00:13:24.980 --> 00:13:26.980]  建立教會
[00:13:26.980 --> 00:13:29.980]  建立基督的身體都是一樣
[00:13:29.980 --> 00:13:34.980]  都是需要大家一起去努力
[00:13:34.980 --> 00:13:38.980]  接著如果我們再去看一段經文的時候
[00:13:38.980 --> 00:13:43.980]  上帝去賜下恩賜要建立基督的身體
[00:13:43.980 --> 00:13:46.980]  但是這個其實只是一個開始
[00:13:46.980 --> 00:13:49.980]  還有一些延續性的目的
[00:13:49.980 --> 00:13:50.980]  當中就是說
[00:13:50.980 --> 00:13:55.980]  「直等到我們眾人在信仰上同歸於一
[00:13:55.980 --> 00:13:58.980]  認識神的兒子得以長大成人
[00:13:58.980 --> 00:14:02.980]  達到基督完全長成的新娘」
[00:14:02.980 --> 00:14:11.980]  在這裡本來在說教會的建立是一個過程
[00:14:11.980 --> 00:14:14.980]  是需要時間的
[00:14:14.980 --> 00:14:16.980]  就好像一個小朋友
[00:14:16.980 --> 00:14:19.980]  他要長大成人
[00:14:19.980 --> 00:14:21.980]  是需要時間的
[00:14:21.980 --> 00:14:26.980]  基督的身體都是需要時間去成長
[00:14:26.980 --> 00:14:30.980]  但是成長與不同增長
[00:14:30.980 --> 00:14:35.980]  一個小朋友他可以長高長大
[00:14:35.980 --> 00:14:39.980]  他今年比去年大一歲
[00:14:39.980 --> 00:14:41.980]  他可能高了多少
[00:14:41.980 --> 00:14:43.980]  重了多少
[00:14:43.980 --> 00:14:47.980]  但是這些只不過是身體上的成長
[00:14:47.980 --> 00:14:51.980]  但實際內裡可以是沒有成長的
[00:14:51.980 --> 00:14:55.980]  現代有一個字叫做Kidult
[00:14:55.980 --> 00:14:57.980]  大家有沒有聽過
[00:14:57.980 --> 00:15:00.980]  就是Kid加Adult
[00:15:00.980 --> 00:15:02.980]  就是小孩加成人的合體
[00:15:02.980 --> 00:15:07.980]  當中就比喻一些心理上長不大的成年人
[00:15:07.980 --> 00:15:10.980]  就是心思意念還是像小朋友一樣
[00:15:10.980 --> 00:15:13.980]  雖然他已經是一個成年人
[00:15:13.980 --> 00:15:19.980]  所以成人與小孩的分別在哪裡呢
[00:15:19.980 --> 00:15:25.980]  小孩我們知道小朋友可能比較幼嫩
[00:15:25.980 --> 00:15:27.980]  比較幼稚
[00:15:27.980 --> 00:15:28.980]  未必很穩定
[00:15:28.980 --> 00:15:32.980]  他需要大人去餵養照顧
[00:15:32.980 --> 00:15:34.980]  特別是嬰兒
[00:15:34.980 --> 00:15:37.980]  他肚子餓、尿尿或身體不舒服的時候
[00:15:37.980 --> 00:15:40.980]  就直接哭出來表達
[00:15:40.980 --> 00:15:45.980]  小朋友、小孩子是需要被人服侍的
[00:15:45.980 --> 00:15:48.980]  而小孩子的表達都是很直接
[00:15:48.980 --> 00:15:49.980]  沒有遮掩
[00:15:49.980 --> 00:15:52.980]  也很容易被人騙
[00:15:52.980 --> 00:15:56.980]  而在追求屬靈的生命過程
[00:15:56.980 --> 00:15:57.980]  都是這樣
[00:15:57.980 --> 00:16:00.980]  都是這樣需要成長
[00:16:00.980 --> 00:16:08.980]  不過我們不可以一直停留在做小孩的層次
[00:16:08.980 --> 00:16:10.980]  聖經裏面告訴我們
[00:16:10.980 --> 00:16:12.980]  我們不要再作小孩子
[00:16:12.980 --> 00:16:17.980]  那裏是說不要再作屬靈上的小孩子
[00:16:17.980 --> 00:16:19.980]  第十四節那裏這樣說
[00:16:19.980 --> 00:16:22.980]  這樣我們不再作小孩子
[00:16:22.980 --> 00:16:25.980]  眾了人的詭計和欺騙的法術
[00:16:25.980 --> 00:16:27.980]  被一切邪說之風搖動
[00:16:27.980 --> 00:16:29.980]  飄來飄去
[00:16:29.980 --> 00:16:32.980]  當時保羅為何這樣說呢
[00:16:32.980 --> 00:16:35.980]  因為當時保羅所面對的
[00:16:35.980 --> 00:16:37.980]  是一個叫做諾斯底主義
[00:16:37.980 --> 00:16:40.980]  這個學說引誘當時的信徒
[00:16:40.980 --> 00:16:42.980]  偏離了神的道
[00:16:42.980 --> 00:16:46.980]  他們相信二元主義
[00:16:46.980 --> 00:16:49.980]  認為所有物質都不是好的
[00:16:49.980 --> 00:16:51.980]  唯有靈性才好
[00:16:51.980 --> 00:16:55.980]  所以他們否定了耶穌基督的位格
[00:16:55.980 --> 00:16:58.980]  也否定了耶穌道成肉身
[00:16:58.980 --> 00:17:02.980]  而今天我們所處的環境
[00:17:02.980 --> 00:17:04.980]  我們都要小心
[00:17:04.980 --> 00:17:09.980]  最近有機會和弟兄姊妹聊天分享的時候
[00:17:09.980 --> 00:17:11.980]  原來在我們的群體裏
[00:17:11.980 --> 00:17:16.980]  都有不少遇到異端向他們招手
[00:17:16.980 --> 00:17:18.980]  都是很近期發生的
[00:17:18.980 --> 00:17:22.980]  其中有些甚至在元朗Yoho Mall
[00:17:22.980 --> 00:17:24.980]  不知道大家有沒有遇過
[00:17:24.980 --> 00:17:26.980]  在元朗Yoho Mall遇到的
[00:17:26.980 --> 00:17:29.980]  有些人外表和平常人沒有分別
[00:17:29.980 --> 00:17:31.980]  他們會主動問對方
[00:17:31.980 --> 00:17:33.980]  你有沒有去教會
[00:17:33.980 --> 00:17:35.980]  你是否基督徒
[00:17:35.980 --> 00:17:38.980]  接著一起聊一些信仰的內容
[00:17:38.980 --> 00:17:43.980]  甚至想邀請對方去參與他們的教會
[00:17:43.980 --> 00:17:45.980]  其中一個肢體和我分享
[00:17:45.980 --> 00:17:47.980]  後來他問對方
[00:17:47.980 --> 00:17:49.980]  你是甚麼教會
[00:17:49.980 --> 00:17:53.980]  原來他們對方的教會叫做上帝的教會
[00:17:53.980 --> 00:17:56.980]  聽名字好像很相似
[00:17:56.980 --> 00:17:57.980]  大家都是上帝的教會
[00:17:57.980 --> 00:17:59.980]  但當他發現的時候
[00:17:59.980 --> 00:18:00.980]  原來他們的教義
[00:18:00.980 --> 00:18:01.980]  在網上看到
[00:18:01.980 --> 00:18:05.980]  他們認為上帝是有母親的形象
[00:18:05.980 --> 00:18:07.980]  而且他們更加認為
[00:18:07.980 --> 00:18:09.980]  唯有他們這個教會
[00:18:09.980 --> 00:18:11.980]  才可以迎接到
[00:18:11.980 --> 00:18:14.980]  新婦迎接到聖靈的教會
[00:18:14.980 --> 00:18:16.980]  所以弟兄姊妹
[00:18:16.980 --> 00:18:18.980]  聽下去的時候
[00:18:18.980 --> 00:18:20.980]  我們其實要小心
[00:18:20.980 --> 00:18:22.980]  耶穌在福音書裏面也說
[00:18:22.980 --> 00:18:24.980]  在末世裏面
[00:18:24.980 --> 00:18:26.980]  有很多的假先知
[00:18:26.980 --> 00:18:28.980]  很多的假教師會出現
[00:18:28.980 --> 00:18:30.980]  誘惑我們
[00:18:30.980 --> 00:18:34.980]  以致離開所信仰的真道
[00:18:34.980 --> 00:18:36.980]  所以我們需要求主
[00:18:36.980 --> 00:18:38.980]  讓我們有智慧去懂得
[00:18:38.980 --> 00:18:40.980]  如何去分辨
[00:18:40.980 --> 00:18:43.980]  如果我們回到經文裏面
[00:18:43.980 --> 00:18:48.980]  聖經說我們不要再做小孩子的時候
[00:18:48.980 --> 00:18:52.980]  那怎樣才能為之長大呢
[00:18:52.980 --> 00:18:53.980]  聖經裏面說
[00:18:53.980 --> 00:18:56.980]  直到我們眾人在信仰上
[00:18:56.980 --> 00:18:57.980]  同歸於一
[00:18:57.980 --> 00:19:00.980]  認識神的兒子
[00:19:00.980 --> 00:19:03.980]  新譯本在《伊治的經文》這樣說
[00:19:03.980 --> 00:19:07.980]  直到我們眾人對神的兒子
[00:19:07.980 --> 00:19:11.980]  都有一致的信仰和認識
[00:19:11.980 --> 00:19:13.980]  可以長大成人
[00:19:13.980 --> 00:19:17.980]  達到基督豐盛長成的新娘
[00:19:17.980 --> 00:19:20.980]  整個意思就是說
[00:19:20.980 --> 00:19:22.980]  我們對神的兒子
[00:19:22.980 --> 00:19:24.980]  要有一致的信仰和認識
[00:19:24.980 --> 00:19:26.980]  不過這個認識
[00:19:26.980 --> 00:19:30.980]  不是單單頭腦上的認識
[00:19:30.980 --> 00:19:34.980]  而是在生命上經歷到信仰
[00:19:34.980 --> 00:19:38.980]  以致我們真的可以長大成人
[00:19:38.980 --> 00:19:40.980]  成長到一個地步
[00:19:40.980 --> 00:19:43.980]  就是可以活出基督的樣式
[00:19:43.980 --> 00:19:45.980]  就是我們的生命
[00:19:45.980 --> 00:19:49.980]  可以流露到耶穌基督的性情
[00:19:49.980 --> 00:19:54.980]  這個就是滿有基督長成的新娘
[00:19:54.980 --> 00:19:58.980]  所以當我們說建立基督的身體
[00:19:58.980 --> 00:20:01.980]  有基督長成的新娘
[00:20:01.980 --> 00:20:05.980]  不是在說教會人數的增加
[00:20:05.980 --> 00:20:12.980]  而是在說教會屬靈的生命的成長和成熟
[00:20:12.980 --> 00:20:16.980]  教會屬靈的生命成長和成熟
[00:20:16.980 --> 00:20:22.980]  也就是我們屬靈的生命的成長和成熟
[00:20:22.980 --> 00:20:27.980]  所以我們要追求屬靈生命的成長
[00:20:27.980 --> 00:20:31.980]  我們要追求屬靈生命的進步
[00:20:31.980 --> 00:20:35.980]  我們不要去做屬靈的小孩子
[00:20:35.980 --> 00:20:41.980]  接著我們剛才說在經文裏
[00:20:41.980 --> 00:20:46.980]  我們已經看到神給了教會有恩賜
[00:20:46.980 --> 00:20:49.980]  而且恩賜的目的是甚麼
[00:20:49.980 --> 00:20:52.980]  當中的內容 當中的要求
[00:20:52.980 --> 00:20:55.980]  接著我們看回這段經文
[00:20:55.980 --> 00:21:00.980]  當中是繼續提到具體的實行
[00:21:00.980 --> 00:21:03.980]  在經文第56節這樣說
[00:21:03.980 --> 00:21:06.980]  我們反而要用愛心說誠實話
[00:21:06.980 --> 00:21:09.980]  各方面向著基督長進
[00:21:09.980 --> 00:21:11.980]  憐於元首基督
[00:21:11.980 --> 00:21:15.980]  靠著他全身都憐得緊湊
[00:21:15.980 --> 00:21:17.980]  百折各按各職
[00:21:17.980 --> 00:21:20.980]  照著各體的功用彼此相助
[00:21:20.980 --> 00:21:23.980]  使身體漸漸增長
[00:21:23.980 --> 00:21:25.980]  在愛中建立自己
[00:21:25.980 --> 00:21:29.980]  在這兩節的經文裏面
[00:21:29.980 --> 00:21:33.980]  提到要建立基督的身體裏面
[00:21:33.980 --> 00:21:36.980]  實際有四個原則
[00:21:36.980 --> 00:21:41.980]  第一個原則就是要用愛心說誠實話
[00:21:41.980 --> 00:21:47.980]  在這裏的誠實不是只是包括言語的層面
[00:21:47.980 --> 00:21:49.980]  即是我們有沒有說謊的誠實
[00:21:49.980 --> 00:21:52.980]  而是包括行為的層面
[00:21:52.980 --> 00:21:55.980]  也就是在言語和行為上
[00:21:55.980 --> 00:21:59.980]  要流露出愛心和真理
[00:21:59.980 --> 00:22:02.980]  如果在新譯本裏面
[00:22:02.980 --> 00:22:06.980]  他講的是要在愛中過誠實的生活
[00:22:06.980 --> 00:22:09.980]  另一個意思是更加清楚的
[00:22:09.980 --> 00:22:12.980]  即是要在愛裏面持守真理
[00:22:12.980 --> 00:22:15.980]  就是因著愛神的緣故
[00:22:15.980 --> 00:22:19.980]  不計代價地去持守真理
[00:22:19.980 --> 00:22:24.980]  真理大家怎樣去看呢
