
[00:00:00.000 --> 00:00:03.680]  我相傳烈火戰車是由同行
[00:01:53.960 --> 00:01:56.200]  以利亞對以利沙說
[00:01:56.200 --> 00:01:59.320]  耶和華差遣我往耶利哥去
[00:01:59.320 --> 00:02:02.040]  你可以留在這裡
[00:02:02.040 --> 00:02:03.520]  以利沙說
[00:02:03.520 --> 00:02:05.760]  我指著永生的耶和華
[00:02:05.760 --> 00:02:08.560]  又指著你的性命起誓
[00:02:08.560 --> 00:02:10.800]  我必不離開你
[00:02:10.800 --> 00:02:14.560]  於是已引到了耶利哥
[00:02:14.560 --> 00:02:17.320]  載耶利哥的先知的門徒
[00:02:17.320 --> 00:02:19.480]  來靠近以利沙
[00:02:19.480 --> 00:02:21.120]  對他說
[00:02:21.120 --> 00:02:24.560]  耶和華今天要接你的師父離開你
[00:02:24.560 --> 00:02:26.520]  你知不知道
[00:02:26.520 --> 00:02:28.480]  他說 我知道
[00:02:28.480 --> 00:02:31.040]  你們不要作聲
[00:02:31.040 --> 00:02:33.520]  以利亞對以利沙說
[00:02:33.520 --> 00:02:36.600]  耶和華差遣我往約旦河去
[00:02:36.600 --> 00:02:38.720]  你可以留在這裡
[00:02:38.720 --> 00:02:40.040]  以利沙說
[00:02:40.040 --> 00:02:42.720]  我指著永生的耶和華
[00:02:42.720 --> 00:02:45.240]  又指著你的性命起誓
[00:02:45.240 --> 00:02:47.480]  我必不離開你
[00:02:47.480 --> 00:02:51.440]  於是二人一同往前行
[00:02:51.440 --> 00:02:54.760]  有五十個先知的門徒同去
[00:02:54.760 --> 00:02:57.960]  遠遠地站在他們對面
[00:02:57.960 --> 00:03:06.600]  他們二人在約旦河邊站著
[00:03:06.600 --> 00:03:09.320]  以利亞捲起自己的外衣
[00:03:09.320 --> 00:03:11.080]  用來打水
[00:03:11.080 --> 00:03:13.720]  水就左右分開
[00:03:13.720 --> 00:03:16.720]  二人走乾地過去
[00:03:16.720 --> 00:03:18.040]  過去之後
[00:03:18.040 --> 00:03:20.440]  以利亞對以利沙說
[00:03:20.440 --> 00:03:23.640]  我未被接去離開你以前
[00:03:23.640 --> 00:03:25.760]  你要我為你做甚麼
[00:03:25.760 --> 00:03:27.080]  只管求
[00:03:27.080 --> 00:03:28.280]  以利沙說
[00:03:28.280 --> 00:03:29.840]  願感動你的靈
[00:03:29.840 --> 00:03:32.560]  雙倍感動我
[00:03:32.560 --> 00:03:33.720]  以利亞說
[00:03:33.720 --> 00:03:36.360]  你求的是一件難事
[00:03:36.360 --> 00:03:38.880]  我被接去離開你的時候
[00:03:38.880 --> 00:03:42.040]  你若看見我就必得著
[00:03:42.040 --> 00:03:46.680]  若不然就得不著了
[00:03:46.680 --> 00:03:50.000]  他們邊走邊說話的時候
[00:03:50.000 --> 00:03:51.000]  看啊
[00:03:51.000 --> 00:03:54.280]  有火馬和火焰車出現
[00:03:54.280 --> 00:03:56.080]  把二人隔開
[00:03:56.080 --> 00:04:00.240]  以利亞就乘船風升天去了
[00:04:00.240 --> 00:04:02.000]  以利亞看見
[00:04:02.000 --> 00:04:03.640]  就呼叫說
[00:04:03.640 --> 00:04:06.040]  我父啊 我父啊
[00:04:06.040 --> 00:04:09.040]  以色列的戰車騎兵啊
[00:04:09.040 --> 00:04:12.360]  以利沙不再看見他的時候
[00:04:12.360 --> 00:04:16.360]  就把自己的衣服撕為兩片
[00:04:16.360 --> 00:04:20.320]  他拾起以利亞身上掉下來的外衣
[00:04:20.320 --> 00:04:23.440]  回去站在約旦河邊
[00:04:23.440 --> 00:04:28.200]  他用以利亞身上掉下來的外衣打水
[00:04:28.200 --> 00:04:29.200]  說
[00:04:29.200 --> 00:04:30.600]  耶和華
[00:04:30.600 --> 00:04:33.120]  以利亞的神在哪裡呢
[00:04:33.120 --> 00:04:34.600]  打水之後
[00:04:34.600 --> 00:04:36.840]  水也左右分開
[00:04:36.840 --> 00:04:39.160]  以利沙就過去了
[00:04:39.160 --> 00:04:41.160]  我們請吳牧師
[00:04:41.160 --> 00:04:47.160]  請問吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:04:47.160 --> 00:04:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:04:51.160 --> 00:04:55.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:04:55.160 --> 00:04:59.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:04:59.160 --> 00:05:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:03.160 --> 00:05:07.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:07.160 --> 00:05:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:12.160 --> 00:05:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:15.160 --> 00:05:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:18.160 --> 00:05:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:21.160 --> 00:05:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:24.160 --> 00:05:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:27.160 --> 00:05:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:30.160 --> 00:05:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:33.160 --> 00:05:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:36.160 --> 00:05:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:39.160 --> 00:05:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:42.160 --> 00:05:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:45.160 --> 00:05:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:48.160 --> 00:05:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:51.160 --> 00:05:54.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:54.160 --> 00:05:57.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:05:57.160 --> 00:06:00.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:00.160 --> 00:06:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:03.160 --> 00:06:06.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:06.160 --> 00:06:09.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:09.160 --> 00:06:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:12.160 --> 00:06:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:15.160 --> 00:06:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:18.160 --> 00:06:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:21.160 --> 00:06:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:24.160 --> 00:06:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:27.160 --> 00:06:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:30.160 --> 00:06:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:33.160 --> 00:06:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:36.160 --> 00:06:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:39.160 --> 00:06:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:42.160 --> 00:06:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:45.160 --> 00:06:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:48.160 --> 00:06:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:51.160 --> 00:06:54.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:54.160 --> 00:06:57.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:06:57.160 --> 00:07:00.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:00.160 --> 00:07:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:03.160 --> 00:07:06.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:06.160 --> 00:07:09.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:09.160 --> 00:07:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:12.160 --> 00:07:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:15.160 --> 00:07:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:18.160 --> 00:07:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:21.160 --> 00:07:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:24.160 --> 00:07:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:27.160 --> 00:07:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:30.160 --> 00:07:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:33.160 --> 00:07:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:36.160 --> 00:07:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:39.160 --> 00:07:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:42.160 --> 00:07:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:45.160 --> 00:07:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:48.160 --> 00:07:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:51.160 --> 00:07:54.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:54.160 --> 00:07:57.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:07:57.160 --> 00:08:00.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:00.160 --> 00:08:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:03.160 --> 00:08:06.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:06.160 --> 00:08:09.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:09.160 --> 00:08:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:12.160 --> 00:08:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:15.160 --> 00:08:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:18.160 --> 00:08:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:21.160 --> 00:08:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:24.160 --> 00:08:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:27.160 --> 00:08:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:30.160 --> 00:08:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:33.160 --> 00:08:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:36.160 --> 00:08:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:39.160 --> 00:08:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:42.160 --> 00:08:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:45.160 --> 00:08:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:48.160 --> 00:08:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:51.160 --> 00:08:54.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:54.160 --> 00:08:57.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:08:57.160 --> 00:09:00.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:00.160 --> 00:09:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:03.160 --> 00:09:06.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:06.160 --> 00:09:09.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:09.160 --> 00:09:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:12.160 --> 00:09:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:15.160 --> 00:09:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:18.160 --> 00:09:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:21.160 --> 00:09:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:24.160 --> 00:09:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:27.160 --> 00:09:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:30.160 --> 00:09:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:33.160 --> 00:09:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:36.160 --> 00:09:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:39.160 --> 00:09:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:42.160 --> 00:09:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:45.160 --> 00:09:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:48.160 --> 00:09:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:51.160 --> 00:09:54.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:54.160 --> 00:09:57.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:09:57.160 --> 00:10:00.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:00.160 --> 00:10:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:03.160 --> 00:10:06.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:06.160 --> 00:10:09.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:09.160 --> 00:10:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:12.160 --> 00:10:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:15.160 --> 00:10:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:18.160 --> 00:10:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:21.160 --> 00:10:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:24.160 --> 00:10:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:27.160 --> 00:10:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:30.160 --> 00:10:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:33.160 --> 00:10:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:36.160 --> 00:10:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:39.160 --> 00:10:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:42.160 --> 00:10:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:45.160 --> 00:10:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:48.160 --> 00:10:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:51.160 --> 00:10:54.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:54.160 --> 00:10:57.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:10:57.160 --> 00:11:00.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:00.160 --> 00:11:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:03.160 --> 00:11:06.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:06.160 --> 00:11:09.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:09.160 --> 00:11:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:12.160 --> 00:11:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:15.160 --> 00:11:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:18.160 --> 00:11:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:21.160 --> 00:11:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:24.160 --> 00:11:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:27.160 --> 00:11:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:30.160 --> 00:11:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:33.160 --> 00:11:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:36.160 --> 00:11:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:39.160 --> 00:11:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:42.160 --> 00:11:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:45.160 --> 00:11:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:48.160 --> 00:11:51.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:51.160 --> 00:11:54.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:54.160 --> 00:11:57.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:11:57.160 --> 00:12:00.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:00.160 --> 00:12:03.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:03.160 --> 00:12:06.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:06.160 --> 00:12:09.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:09.160 --> 00:12:12.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:12.160 --> 00:12:15.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:15.160 --> 00:12:18.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:18.160 --> 00:12:21.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:21.160 --> 00:12:24.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:24.160 --> 00:12:27.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:27.160 --> 00:12:30.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:30.160 --> 00:12:33.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:33.160 --> 00:12:36.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:36.160 --> 00:12:39.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:39.160 --> 00:12:42.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:42.160 --> 00:12:45.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:45.160 --> 00:12:48.160]  吳牧師在約旦河邊的水裡是怎麼回事呢?
[00:12:48.160 --> 00:13:00.160]  所以,藤牧師代表華人教會向大牧師,代表西方教會,表示感謝他們將福音的棒傳給華人。
[00:13:00.160 --> 00:13:04.160]  台上大牧師說了一句很震撼人的話,
[00:13:04.160 --> 00:13:11.160]  他說:「我生在中國,我也要死在中國。」
[00:13:11.160 --> 00:13:14.160]  他說:「有一天我死,我也要死在中國。」
[00:13:14.160 --> 00:13:18.160]  是不是呢?待會兒後會分解。
[00:13:18.160 --> 00:13:24.160]  大肇曾牧師在他在任之內,將他所帶領的宣教機構,
[00:13:24.160 --> 00:13:31.160]  無論是OMF,即是海外基督使團,前身就是中國內地會,
[00:13:31.160 --> 00:13:35.160]  幾次都是西人做總裁,CEO的,
[00:13:35.160 --> 00:13:41.160]  他就交給在銀幕的右邊第二位,那個叫馮浩留醫生,
[00:13:41.160 --> 00:13:46.160]  Dr. Patrick Fung,即是華人開始接管的領導人。
[00:13:46.160 --> 00:13:49.160]  左邊第二位是誰呢?
[00:13:49.160 --> 00:13:53.160]  這個大肇曾牧師又去開創另一個機構叫MSI,
[00:13:53.160 --> 00:13:58.160]  Medical Services International,後來成為國際專業服務機構,
[00:13:58.160 --> 00:14:06.160]  專門招募宣教士去中國西藏、四川、貴州、雲南、新疆,
[00:14:06.160 --> 00:14:09.160]  偏遠的那些少數民族地方去服侍。
[00:14:09.160 --> 00:14:14.160]  而他又將這個機構交給一位優秀的新加坡醫生,
[00:14:14.160 --> 00:14:21.160]  叫Dr. Matthew Koh,許錦王醫生,外科手術醫生,又是很厲害。
[00:14:21.160 --> 00:14:26.160]  所以兩個機構都交給華人,真是傳承了,薪火相傳了。
[00:14:26.160 --> 00:14:30.160]  在右邊最右那個叫Dr. Michael Bentley Taylor,
[00:14:30.160 --> 00:14:35.160]  他是加拿大多倫多的心臟科醫生,是我的好朋友,他那次也去參加。
[00:14:35.160 --> 00:14:38.160]  最左邊那個,你應該認得出是我了吧,
[00:14:38.160 --> 00:14:43.160]  不過那時候頭髮比較多,我們幾位一起拍張照片。
[00:14:43.160 --> 00:14:49.160]  讓你知道什麼呢?良師受徒是不斷提攜,
[00:14:49.160 --> 00:14:55.160]  第一點就是Mentorship involves initiation and instigation,
[00:14:55.160 --> 00:14:59.160]  我想你記住兩個英文字,Initiation就是你主動的,
[00:14:59.160 --> 00:15:04.160]  如果你是師傅的話,你是以利亞,你就要找一個以利沙出來,
[00:15:04.160 --> 00:15:09.160]  你主動去找人,Instigation就好像撩他一樣,
[00:15:09.160 --> 00:15:12.160]  都不知道真假,一時要他一時不要他,
[00:15:12.160 --> 00:15:18.160]  以利沙跟著以利亞,以利亞好像想甩掉他一樣,你記不記得?
[00:15:18.160 --> 00:15:22.160]  為什麼這樣做呢?第一點,我們要選拔門徒,
[00:15:22.160 --> 00:15:28.160]  你看到以利亞親自走過去,就把衣服,
[00:15:28.160 --> 00:15:32.160]  剛才我說Green Jacket,一搭,搭在以利沙身上,
[00:15:32.160 --> 00:15:38.160]  你是要主動去找一個比你年輕,有潛質的人,
[00:15:38.160 --> 00:15:42.160]  去把你一切的信仰、領受、傳授給他。
[00:15:42.160 --> 00:15:47.160]  斯魯普羅也是這樣說,在提摩塔書2章第二節,
[00:15:47.160 --> 00:15:56.160]  他說你在許多見證人面前,聽見我所教訓的也要交托那忠心能教導別人的人,
[00:15:56.160 --> 00:16:00.160]  你見不見到你有多少代呢?應該是有四代。
[00:16:00.160 --> 00:16:04.160]  保羅就交給他的徒弟提摩塔,
[00:16:04.160 --> 00:16:08.160]  但他又吩咐提摩塔要找那些可以教導別人,
[00:16:08.160 --> 00:16:12.160]  還要忠心教導別人,那就是第三代。
[00:16:12.160 --> 00:16:18.160]  那些人再去教導別人的人,那些第四代,四代同堂。
[00:16:18.160 --> 00:16:22.160]  如果有孫子的,你應該很感恩。
[00:16:22.160 --> 00:16:29.160]  如果你有四代爭孫子的,我們廣東話說「塞」,你當然開心到不得了。
[00:16:29.160 --> 00:16:35.160]  原來我都做爺爺了,你們想不到我有四個孫子,
[00:16:35.160 --> 00:16:39.160]  我大兒子結婚了,所以就有四個孫子。
[00:16:39.160 --> 00:16:47.160]  我的大孫女叫April,四月份的April,現在八歲了,很漂亮的,
[00:16:47.160 --> 00:16:51.160]  但她小時候,兩三歲的時候,沒什麼頭髮,
[00:16:51.160 --> 00:16:55.160]  她走路大搖大擺,都不像個女孩子。
[00:16:55.160 --> 00:17:01.160]  人們說她像你,像爺爺,像哈定,我說為什麼?
[00:17:01.160 --> 00:17:05.160]  因為你走路大搖大擺,我說是嗎?
[00:17:05.160 --> 00:17:11.160]  我自己不知道的,原來其實她像我,因為她像她的爸爸,
[00:17:11.160 --> 00:17:15.160]  她的爸爸Clarence,就是我的兒子,也是這樣走路大搖大擺。
[00:17:15.160 --> 00:17:21.160]  所以當如果你能夠有兒子,有孫子,還有爭孫子,
[00:17:21.160 --> 00:17:26.160]  而是屬靈的兒女,好像保羅訓練出來的提摩太,
[00:17:26.160 --> 00:17:30.160]  又可以向人傳福音,又帶人信主,那個又帶人信主,
[00:17:30.160 --> 00:17:33.160]  如果你有生之年,有四代,你開不開心?
[00:17:33.160 --> 00:17:37.160]  肯定很開心,如果人家說她像你。
[00:17:37.160 --> 00:17:40.160]  所以你如果是良師受徒不斷提攜,
[00:17:40.160 --> 00:17:44.160]  你主動要找一個人,然後栽培他,
[00:17:44.160 --> 00:17:47.160]  但是你要考驗他的質素,為什麼呢?
[00:17:47.160 --> 00:17:53.160]  因為經文剛才第二節,第四節,第六節重覆,我們不看了,
[00:17:53.160 --> 00:17:57.160]  你都記得那個故事,當然你有一天要再見了,
[00:17:57.160 --> 00:18:03.160]  他要離開了,他由吉甲走到白特利,
[00:18:03.160 --> 00:18:08.160]  白特利又走到耶利哥,耶利哥又走到約旦河邊,
[00:18:08.160 --> 00:18:11.160]  為什麼呢?因為他有很多先知學校,
[00:18:11.160 --> 00:18:18.160]  很多神學院的分校,那些學生就傳來傳去,
