
[00:00:00.000 --> 00:00:02.000]  主文字幕師為我們正道
[00:02:27.000 --> 00:02:28.000]  如果有聖經就
[00:02:28.000 --> 00:02:32.000]  《路加福音》第十章
[00:02:32.000 --> 00:02:35.000]  如果你有請你翻開
[00:02:35.000 --> 00:02:37.000]  如果不是聽我讀出就行了
[00:02:37.000 --> 00:02:38.000]  三節
[00:02:38.000 --> 00:02:41.000]  補充剛才的經文
[00:02:41.000 --> 00:02:44.000]  《路加福音》第十章第一節
[00:02:44.000 --> 00:02:46.000]  謝奢侍以後
[00:02:46.000 --> 00:02:49.000]  主令外指定七十二個人
[00:02:49.000 --> 00:02:52.000]  差遣他們兩個兩個地
[00:02:52.000 --> 00:02:54.000]  在他們面前
[00:02:54.000 --> 00:02:59.000]  往自己所要到的各城各地去
[00:02:59.000 --> 00:03:01.000]  主耶穌對他們說
[00:03:01.000 --> 00:03:03.000]  要收的莊稼多
[00:03:03.000 --> 00:03:05.000]  做工的人少
[00:03:05.000 --> 00:03:08.000]  所以你們要求莊稼的主
[00:03:08.000 --> 00:03:10.000]  差遣工人
[00:03:10.000 --> 00:03:13.000]  出去收他的莊稼
[00:03:13.000 --> 00:03:15.000]  你們去吧
[00:03:15.000 --> 00:03:16.000]  看啊
[00:03:16.000 --> 00:03:18.000]  我差你們出去
[00:03:18.000 --> 00:03:22.000]  與同羔羊進入狼群
[00:03:22.000 --> 00:03:28.000]  今天思想的題目
[00:03:28.000 --> 00:03:31.000]  主耶穌看到無目之羊
[00:03:31.000 --> 00:03:33.000]  祂看到
[00:03:33.000 --> 00:03:36.000]  這兩段經文的背景
[00:03:36.000 --> 00:03:40.000]  都差不多兩三句都說了
[00:03:40.000 --> 00:03:45.000]  主耶穌等了三十年在地上
[00:03:45.000 --> 00:03:50.000]  在天堂等了都不知道多少年
[00:03:50.000 --> 00:03:53.000]  等了很多千年萬年
[00:03:53.000 --> 00:03:57.000]  在神未創造這個世界之前
[00:03:57.000 --> 00:04:00.000]  神已經在等一些東西
[00:04:00.000 --> 00:04:02.000]  等著一個時段
[00:04:02.000 --> 00:04:03.000]  祂來到地上之後
[00:04:03.000 --> 00:04:05.000]  等了三十年
[00:04:05.000 --> 00:04:06.000]  時間到了
[00:04:06.000 --> 00:04:08.000]  主耶穌就到處去
[00:04:08.000 --> 00:04:12.000]  到處去宣講天國的道
[00:04:12.000 --> 00:04:14.000]  到處去告訴人聽
[00:04:14.000 --> 00:04:20.000]  原來人不用死在罪惡過犯當中
[00:04:20.000 --> 00:04:24.000]  人只來為要尋找拯救失散的人
[00:04:24.000 --> 00:04:26.000]  主耶穌來到
[00:04:26.000 --> 00:04:28.000]  祂自己做
[00:04:28.000 --> 00:04:33.000]  所以我們開始時看那段經文
[00:04:33.000 --> 00:04:35.000]  主耶穌基督
[00:04:35.000 --> 00:04:37.000]  到處去
[00:04:37.000 --> 00:04:38.000]  做什麼呢?
[00:04:38.000 --> 00:04:40.000]  我們看回就看到
[00:04:40.000 --> 00:04:42.000]  祂報道的
[00:04:42.000 --> 00:04:45.000]  祂先講天國的道理
[00:04:45.000 --> 00:04:49.000]  那些人有病祂就醫他們
[00:04:49.000 --> 00:04:51.000]  主耶穌基督
[00:04:51.000 --> 00:04:54.000]  到處去傳福音
[00:04:54.000 --> 00:04:57.000]  醫治各樣的疾病
[00:04:57.000 --> 00:05:00.000]  當祂見到那麼多人的時候
[00:05:00.000 --> 00:05:01.000]  祂見到之後
[00:05:01.000 --> 00:05:04.000]  聖經說這個人子基督
[00:05:04.000 --> 00:05:06.000]  有人的心腸
[00:05:06.000 --> 00:05:09.000]  憐憫這班人
[00:05:09.000 --> 00:05:12.000]  神子基督
[00:05:12.000 --> 00:05:17.000]  神的心腸憐憫人
[00:05:17.000 --> 00:05:19.000]  因為神來世
[00:05:19.000 --> 00:05:21.000]  主耶穌基督見到一些人
[00:05:21.000 --> 00:05:23.000]  以下都見到的
[00:05:23.000 --> 00:05:25.000]  但是祂見到的東西
[00:05:25.000 --> 00:05:28.000]  和我們見到的好像不太一樣
[00:05:28.000 --> 00:05:29.000]  在巴勒斯坦
[00:05:29.000 --> 00:05:31.000]  在中東
[00:05:31.000 --> 00:05:32.000]  你見到牧羊人的
[00:05:32.000 --> 00:05:34.000]  現在都見到的
[00:05:34.000 --> 00:05:36.000]  牧羊人其實很辛苦的
[00:05:36.000 --> 00:05:38.000]  第一就是黑人憎的
[00:05:38.000 --> 00:05:40.000]  吃羊肉都怕羶
[00:05:40.000 --> 00:05:43.000]  羊真的很羶
[00:05:43.000 --> 00:05:45.000]  那些味道和駱駝差不多
[00:05:45.000 --> 00:05:47.000]  那麼黑人怕的
[00:05:47.000 --> 00:05:48.000]  所以你去中東旅行不要那麼傻
[00:05:48.000 --> 00:05:50.000]  給很多錢坐駱駝
[00:05:50.000 --> 00:05:51.000]  坐完之後洗很多次澡
[00:05:51.000 --> 00:05:53.000]  都會有駱駝味
[00:05:53.000 --> 00:05:55.000]  羊不是那麼好味
[00:05:55.000 --> 00:05:59.000]  你要做牧羊和羊一起
[00:05:59.000 --> 00:06:00.000]  你的生活是要和
[00:06:00.000 --> 00:06:03.000]  差不多普通人隔絕的
[00:06:03.000 --> 00:06:05.000]  不是一個容易的生涯
[00:06:05.000 --> 00:06:07.000]  牧羊的人不容易生涯
[00:06:07.000 --> 00:06:10.000]  羊是一個很特別的動物
[00:06:10.000 --> 00:06:13.000]  有很多東西是很明顯的
[00:06:13.000 --> 00:06:15.000]  牠不識路的
[00:06:15.000 --> 00:06:16.000]  經常走錯路
[00:06:16.000 --> 00:06:19.000]  第二牠不懂得危險
[00:06:19.000 --> 00:06:21.000]  有很多動物其實很聰明
[00:06:21.000 --> 00:06:23.000]  你捉牠捉不到
[00:06:23.000 --> 00:06:24.000]  白兔子
[00:06:24.000 --> 00:06:26.000]  你捉牠捉不到
[00:06:26.000 --> 00:06:27.000]  中國人
[00:06:27.000 --> 00:06:29.000]  包括我們香港人
[00:06:29.000 --> 00:06:31.000]  去到歐洲的時候
[00:06:31.000 --> 00:06:33.000]  就見到空地的白鴿
[00:06:33.000 --> 00:06:35.000]  有些人不知道
[00:06:35.000 --> 00:06:38.000]  以為捉到就好了
[00:06:38.000 --> 00:06:40.000]  捉來捉去都捉不到
[00:06:40.000 --> 00:06:42.000]  萬一你捉到
[00:06:42.000 --> 00:06:44.000]  回去煮的時候
[00:06:44.000 --> 00:06:46.000]  煮完之後你會很後悔
[00:06:46.000 --> 00:06:48.000]  因為韌得不得了
[00:06:48.000 --> 00:06:49.000]  說明香港的燒乳鴿
[00:06:49.000 --> 00:06:50.000]  你又不聽話
[00:06:50.000 --> 00:06:52.000]  那麼老的那些
[00:06:52.000 --> 00:06:53.000]  捉到都哭了一輪
[00:06:53.000 --> 00:06:54.000]  很韌的
[00:06:54.000 --> 00:06:58.000]  不過一百次都沒有一次捉到一隻
[00:06:58.000 --> 00:07:01.000]  那些白鴿都很警覺的
[00:07:01.000 --> 00:07:02.000]  很多動物都很警覺的
[00:07:02.000 --> 00:07:04.000]  羊不是的
[00:07:04.000 --> 00:07:05.000]  牠又不識路
[00:07:05.000 --> 00:07:08.000]  又不知危險
[00:07:08.000 --> 00:07:11.000]  又不識保護自己
[00:07:11.000 --> 00:07:12.000]  最慘
[00:07:12.000 --> 00:07:16.000]  牠不是有草吃就一定慢慢吃的
[00:07:16.000 --> 00:07:18.000]  牠怕牠又不吃
[00:07:18.000 --> 00:07:20.000]  最慘是喝水
[00:07:20.000 --> 00:07:22.000]  有水牠不識喝
[00:07:22.000 --> 00:07:25.000]  直到牠覺得很安心很安定才喝
[00:07:25.000 --> 00:07:27.000]  所以師篇都說
[00:07:27.000 --> 00:07:32.000]  我們牧人帶領羊去到可安的水邊
[00:07:32.000 --> 00:07:35.000]  所以羊其實是一個很特殊的動物
[00:07:35.000 --> 00:07:36.000]  基本上來說
[00:07:36.000 --> 00:07:38.000]  牠不識保護自己
[00:07:38.000 --> 00:07:39.000]  是很可憐的
[00:07:39.000 --> 00:07:42.000]  是需要有人可憐
[00:07:42.000 --> 00:07:44.000]  牠才能生存
[00:07:44.000 --> 00:07:46.000]  有一次在巴勒斯坦
[00:07:46.000 --> 00:07:47.000]  高速公路上
[00:07:47.000 --> 00:07:48.000]  在行車
[00:07:48.000 --> 00:07:50.000]  突然間看到一個很奇怪的現象
[00:07:50.000 --> 00:07:52.000]  有一個很漂亮的BMW
[00:07:52.000 --> 00:07:53.000]  遠遠都能看到
[00:07:53.000 --> 00:07:54.000]  當然漂亮
[00:07:54.000 --> 00:07:56.000]  不走高路
[00:07:56.000 --> 00:07:57.000]  走到那些泥路上
[00:07:57.000 --> 00:08:01.000]  那些沙泥跟著車
[00:08:01.000 --> 00:08:03.000]  去到沒有雷公那麼遠
[00:08:03.000 --> 00:08:04.000]  去到很遠的地方
[00:08:04.000 --> 00:08:06.000]  停在那裡
[00:08:06.000 --> 00:08:10.000]  原來那裡有大批羊在吃草
[00:08:10.000 --> 00:08:12.000]  遠遠都能看到
[00:08:12.000 --> 00:08:15.000]  套著頭
[00:08:15.000 --> 00:08:17.000]  穿著那些
[00:08:17.000 --> 00:08:18.000]  土人的衣服
[00:08:18.000 --> 00:08:20.000]  即是阿拉伯人的衣服
[00:08:20.000 --> 00:08:21.000]  那些牧羊人
[00:08:21.000 --> 00:08:23.000]  很遠都能看到
[00:08:23.000 --> 00:08:27.000]  車停下來之後
[00:08:27.000 --> 00:08:28.000]  就回頭
[00:08:28.000 --> 00:08:29.000]  停一會兒就回頭
[00:08:29.000 --> 00:08:30.000]  回來的時候
[00:08:30.000 --> 00:08:32.000]  沙石沒有那麼多
[00:08:32.000 --> 00:08:34.000]  回到公路上
[00:08:34.000 --> 00:08:38.000]  車一按開篷的按鈕
[00:08:38.000 --> 00:08:40.000]  真是威風
[00:08:40.000 --> 00:08:41.000]  我就覺得
[00:08:41.000 --> 00:08:42.000]  不明白
[00:08:42.000 --> 00:08:44.000]  就問我本地宣教士
[00:08:44.000 --> 00:08:45.000]  問我做什麼事
[00:08:45.000 --> 00:08:46.000]  他說
[00:08:46.000 --> 00:08:48.000]  我們以色列國
[00:08:48.000 --> 00:08:52.000]  有五十多萬個巴勒斯坦人
[00:08:52.000 --> 00:08:54.000]  他們是正式的公民
[00:08:54.000 --> 00:08:57.000]  他們享受一切的福利
[00:08:57.000 --> 00:08:59.000]  以色列的福利很好的
[00:08:59.000 --> 00:09:01.000]  每個人都分房子
[00:09:01.000 --> 00:09:03.000]  兩個人加起來就大一點
[00:09:03.000 --> 00:09:06.000]  四個人加起來就更大
[00:09:06.000 --> 00:09:10.000]  每個人都有多優越的錢
[00:09:10.000 --> 00:09:11.000]  有多少錢
[00:09:11.000 --> 00:09:13.000]  可以過多優越的生活
[00:09:13.000 --> 00:09:14.000]  只要你是以色列公民
[00:09:14.000 --> 00:09:16.000]  無論是巴勒斯坦人也好
[00:09:16.000 --> 00:09:19.000]  生在以色列的以色列人也好
[00:09:19.000 --> 00:09:21.000]  在外國回來的以色列人也好
[00:09:21.000 --> 00:09:22.000]  只要你是
[00:09:22.000 --> 00:09:24.000]  你就享受福利
[00:09:24.000 --> 00:09:26.000]  但是很多那些巴勒斯坦人
[00:09:26.000 --> 00:09:29.000]  是世世代代做牧羊的
[00:09:29.000 --> 00:09:31.000]  他們很疼愛那些羊
[00:09:31.000 --> 00:09:33.000]  他們不捨得那些羊
[00:09:33.000 --> 00:09:35.000]  所以爸爸媽媽
[00:09:35.000 --> 00:09:37.000]  幾個叔叔伯伯
[00:09:37.000 --> 00:09:39.000]  就天天都騎著駱駝
[00:09:39.000 --> 00:09:40.000]  騎著馬仔
[00:09:40.000 --> 00:09:43.000]  跟著那些羊
[00:09:43.000 --> 00:09:45.000]  在山莫到
[00:09:45.000 --> 00:09:47.000]  到處走
[00:09:47.000 --> 00:09:50.000]  過很艱苦的生活
[00:09:50.000 --> 00:09:52.000]  那些兒子坐BMW
[00:09:52.000 --> 00:09:53.000]  住羊樓
[00:09:53.000 --> 00:09:55.000]  午飯給他們吃
[00:09:55.000 --> 00:09:57.000]  吃完之後就回家
[00:09:57.000 --> 00:09:59.000]  那些年輕人回家享受
[00:09:59.000 --> 00:10:00.000]  爸爸媽媽
[00:10:00.000 --> 00:10:02.000]  叔叔伯伯就跟著羊
[00:10:02.000 --> 00:10:04.000]  不斷在山過山
[00:10:04.000 --> 00:10:05.000]  靚過靚
[00:10:05.000 --> 00:10:08.000]  你要很愛那些羊
[00:10:08.000 --> 00:10:09.000]  你才會這樣
[00:10:09.000 --> 00:10:11.000]  問問他們
[00:10:11.000 --> 00:10:14.000]  為什麼你會在現代的世界
[00:10:14.000 --> 00:10:16.000]  可以這麼享受
[00:10:16.000 --> 00:10:18.000]  你看見羊有什麼好
[00:10:18.000 --> 00:10:20.000]  我們見到又這麼羶
[00:10:20.000 --> 00:10:21.000]  又這麼不聽話
[00:10:21.000 --> 00:10:22.000]  這麼愚蠢
[00:10:22.000 --> 00:10:23.000]  那些牧羊人
[00:10:23.000 --> 00:10:25.000]  牧羊人一直看著你
[00:10:25.000 --> 00:10:27.000]  他覺得你像怪獸
[00:10:27.000 --> 00:10:28.000]  他不明白
[00:10:28.000 --> 00:10:30.000]  他說他們很可愛
[00:10:30.000 --> 00:10:32.000]  耶穌基督等了
[00:10:32.000 --> 00:10:34.000]  不知道多少億年
[00:10:34.000 --> 00:10:36.000]  在創世之前
[00:10:36.000 --> 00:10:38.000]  在神的永恆裏
[00:10:38.000 --> 00:10:40.000]  神就預知到
[00:10:40.000 --> 00:10:42.000]  有人要在地上
[00:10:42.000 --> 00:10:44.000]  而且人是會犯罪
[00:10:44.000 --> 00:10:46.000]  人是不停地背語神
[00:10:46.000 --> 00:10:48.000]  由亞當夏娃開始
[00:10:48.000 --> 00:10:51.000]  神的心早就愛上他們
[00:10:51.000 --> 00:10:54.000]  在他們不聽話之下
[00:10:54.000 --> 00:10:56.000]  神都預了愛他們
[00:10:56.000 --> 00:10:59.000]  而且很痛苦地愛他們
[00:10:59.000 --> 00:11:00.000]  他們傷神的心
[00:11:00.000 --> 00:11:03.000]  是不停地傷神愛他們
[00:11:03.000 --> 00:11:06.000]  所以耶穌基督及時後滿足
[00:11:06.000 --> 00:11:09.000]  生在律法之下
[00:11:09.000 --> 00:11:11.000]  為婦人所生
[00:11:11.000 --> 00:11:14.000]  因為來到要拯救人
[00:11:14.000 --> 00:11:16.000]  以前神積著
[00:11:16.000 --> 00:11:17.000]  在古代積著中
[00:11:17.000 --> 00:11:19.000]  才知道多次多方的
[00:11:19.000 --> 00:11:20.000]  你們要救人
[00:11:20.000 --> 00:11:21.000]  人聽不睬
[00:11:21.000 --> 00:11:23.000]  所以主耶穌基督
[00:11:23.000 --> 00:11:24.000]  神的兒子
[00:11:24.000 --> 00:11:25.000]  永恆的神
[00:11:25.000 --> 00:11:27.000]  三位一體的真神
[00:11:27.000 --> 00:11:29.000]  用他們無盡的智慧
[00:11:29.000 --> 00:11:32.000]  要差遣神子耶穌來地上
[00:11:32.000 --> 00:11:34.000]  將救恩帶給人
[00:11:34.000 --> 00:11:37.000]  主耶穌等了三十年
[00:11:37.000 --> 00:11:39.000]  開始出來傳道
[00:11:39.000 --> 00:11:41.000]  在一個不信的世代
[00:11:41.000 --> 00:11:44.000]  只有很少人信他
[00:11:44.000 --> 00:11:45.000]  就是那班門徒
[00:11:45.000 --> 00:11:47.000]  那十二個
[00:11:47.000 --> 00:11:48.000]  那七十二個
[00:11:48.000 --> 00:11:49.000]  還有一堆的
[00:11:49.000 --> 00:11:51.000]  不過都是少數
[00:11:51.000 --> 00:11:53.000]  在一個不信的世代
[00:11:53.000 --> 00:11:55.000]  只有一群少數的人
[00:11:55.000 --> 00:11:57.000]  聽他講
[00:11:57.000 --> 00:12:01.000]  分享他的熱誠
[00:12:01.000 --> 00:12:05.000]  分享他的愛心
[00:12:05.000 --> 00:12:07.000]  主耶穌基督
[00:12:07.000 --> 00:12:09.000]  一直在傳道的時候
[00:12:09.000 --> 00:12:11.000]  看到還有很多人未信
[00:12:11.000 --> 00:12:13.000]  所以主耶穌
[00:12:13.000 --> 00:12:14.000]  他的眼睛看到他們
[00:12:14.000 --> 00:12:17.000]  覺得他們是無目之羊
[00:12:17.000 --> 00:12:19.000]  淒涼
[00:12:19.000 --> 00:12:21.000]  主耶穌不想
[00:12:21.000 --> 00:12:23.000]  主耶穌自己做的
[00:12:23.000 --> 00:12:27.000]  但是他需要幫忙
[00:12:27.000 --> 00:12:29.000]  他選了一班人
[00:12:29.000 --> 00:12:32.000]  這一班人跟他近一點
[00:12:32.000 --> 00:12:34.000]  明白他多一點
[00:12:34.000 --> 00:12:36.000]  主耶穌就要靠他們
[00:12:36.000 --> 00:12:38.000]  彼得、額外向那班
[00:12:38.000 --> 00:12:40.000]  這七十個人
[00:12:40.000 --> 00:12:42.000]  七十二個門徒
[00:12:42.000 --> 00:12:43.000]  還有一點
[00:12:43.000 --> 00:12:44.000]  不過起碼這一班
[00:12:44.000 --> 00:12:45.000]  主耶穌說
[00:12:45.000 --> 00:12:47.000]  你們請看一看
[00:12:47.000 --> 00:12:52.000]  請你們用我的眼鏡
[00:12:52.000 --> 00:12:54.000]  從我的角度
[00:12:54.000 --> 00:12:57.000]  看這些人
[00:12:57.000 --> 00:12:59.000]  你不要看他們是普通人
[00:12:59.000 --> 00:13:01.000]  你看到他們是可憐
[00:13:01.000 --> 00:13:03.000]  需要懲罰的人
[00:13:03.000 --> 00:13:06.000]  主耶穌說我看見
[00:13:06.000 --> 00:13:09.000]  我想你們也看見
[00:13:09.000 --> 00:13:10.000]  所以今晚
[00:13:10.000 --> 00:13:12.000]  主耶穌跟我們說
[00:13:12.000 --> 00:13:14.000]  你們看不看見
[00:13:14.000 --> 00:13:15.000]  你們看不看見
[00:13:15.000 --> 00:13:17.000]  你身邊那些人
[00:13:17.000 --> 00:13:20.000]  是無目之羊
[00:13:20.000 --> 00:13:21.000]  不知危險
[00:13:21.000 --> 00:13:25.000]  不認路
[00:13:25.000 --> 00:13:27.000]  喝水都不懂得自己喝
[00:13:27.000 --> 00:13:29.000]  保護不到自己
[00:13:29.000 --> 00:13:31.000]  主耶穌主動去找他們
[00:13:31.000 --> 00:13:33.000]  主耶穌主動要餵養他們
[00:13:33.000 --> 00:13:36.000]  主耶穌要護他們
[00:13:36.000 --> 00:13:38.000]  主耶穌要保護他們
[00:13:38.000 --> 00:13:41.000]  但是主耶穌需要幫忙
[00:13:41.000 --> 00:13:43.000]  所以今天他跟我們說
[00:13:43.000 --> 00:13:45.000]  你們看不看見
[00:13:45.000 --> 00:13:47.000]  你走這個感受
[00:13:47.000 --> 00:13:49.000]  有很多東西可以看
[00:13:49.000 --> 00:13:51.000]  如果還有光的時候
[00:13:51.000 --> 00:13:52.000]  你望一望
[00:13:52.000 --> 00:13:53.000]  不知有多遠
[00:13:53.000 --> 00:13:54.000]  有兩棟大樓
[00:13:54.000 --> 00:13:55.000]  很近
[00:13:55.000 --> 00:13:56.000]  我大鄉里
[00:13:56.000 --> 00:13:57.000]  我問不知道是哪裡
[00:13:57.000 --> 00:13:59.000]  那裡是元朗還是上水
[00:13:59.000 --> 00:14:01.000]  他說不是,是中國大陸
[00:14:01.000 --> 00:14:03.000]  是不是深圳
[00:14:03.000 --> 00:14:05.000]  是吧
[00:14:05.000 --> 00:14:09.000]  那麼近就是了
[00:14:09.000 --> 00:14:11.000]  不知你們看不看到
[00:14:11.000 --> 00:14:13.000]  那裡很近的深圳
[00:14:13.000 --> 00:14:17.000]  現在的東西不是很漂亮
[00:14:17.000 --> 00:14:18.000]  那裡有很多人
[00:14:18.000 --> 00:14:20.000]  十幾億人
[00:14:20.000 --> 00:14:23.000]  他們住在或者一水之隔
[00:14:23.000 --> 00:14:24.000]  他們的建築物
[00:14:24.000 --> 00:14:27.000]  表面跟我們差不多
[00:14:27.000 --> 00:14:29.000]  甚至他們的那些禮堂
[00:14:29.000 --> 00:14:30.000]  跟我們差不多漂亮
[00:14:30.000 --> 00:14:32.000]  有些比我們漂亮
[00:14:32.000 --> 00:14:34.000]  但是就是我們這一部分
[00:14:34.000 --> 00:14:36.000]  就是我們這一處
[00:14:36.000 --> 00:14:40.000]  我們又不怕他們拆我們的十字架
[00:14:40.000 --> 00:14:43.000]  拆了也可以補回玻璃
[00:14:43.000 --> 00:14:47.000]  但是那裡已經拆了很多間十字架
[00:14:47.000 --> 00:14:49.000]  很多禮堂拆了十字架
[00:14:49.000 --> 00:14:54.000]  拆十字架都不是很慘
[00:14:54.000 --> 00:14:56.000]  我們教會有很多弟兄姊妹
[00:14:56.000 --> 00:14:58.000]  四代同堂
[00:14:58.000 --> 00:15:00.000]  即爺爺
[00:15:00.000 --> 00:15:04.000]  爹地媽咪的孫
[00:15:04.000 --> 00:15:06.000]  甚至室都在聚會
[00:15:06.000 --> 00:15:08.000]  四代同堂
[00:15:08.000 --> 00:15:09.000]  三代的很多
[00:15:09.000 --> 00:15:11.000]  這一格不是很遠
[00:15:11.000 --> 00:15:15.000]  就是那裡
[00:15:15.000 --> 00:15:18.000]  你的子女不能回到堂
[00:15:18.000 --> 00:15:20.000]  沒有住學的
[00:15:20.000 --> 00:15:21.000]  不能講道理的
[00:15:21.000 --> 00:15:22.000]  沒有親戚團體的
[00:15:22.000 --> 00:15:27.000]  拉的、鎖的、困的、充公的
[00:15:27.000 --> 00:15:28.000]  真的
[00:15:28.000 --> 00:15:29.000]  一向都是
[00:15:29.000 --> 00:15:31.000]  現在是很厲害
[00:15:31.000 --> 00:15:32.000]  剛才我早些來
[00:15:32.000 --> 00:15:35.000]  看到小朋友穿藍衣
[00:15:35.000 --> 00:15:36.000]  散出去
[00:15:36.000 --> 00:15:38.000]  開心得不得了
[00:15:38.000 --> 00:15:39.000]  沒得開心的
[00:15:39.000 --> 00:15:42.000]  上面沒有的
[00:15:42.000 --> 00:15:44.000]  因為不準的
[00:15:44.000 --> 00:15:48.000]  下一代沒機會信主的成數很高的
[00:15:48.000 --> 00:15:51.000]  在街上看到穿得漂亮的人
[00:15:51.000 --> 00:15:54.000]  越來越多穿得漂亮的中國人
[00:15:54.000 --> 00:15:56.000]  越來越多
[00:15:56.000 --> 00:15:59.000]  袋中沒錢
[00:15:59.000 --> 00:16:00.000]  到處可以用
[00:16:00.000 --> 00:16:02.000]  可以買
[00:16:02.000 --> 00:16:04.000]  很自由、很舒服的那些
[00:16:04.000 --> 00:16:06.000]  我們的同胞
[00:16:06.000 --> 00:16:08.000]  大國人、中國人
[00:16:08.000 --> 00:16:10.000]  他們在那裡
[00:16:10.000 --> 00:16:14.000]  其實是無目之洋
[00:16:14.000 --> 00:16:17.000]  主耶穌看見他們的時候很心痛
[00:16:17.000 --> 00:16:20.000]  主耶穌很巴不得
[00:16:20.000 --> 00:16:22.000]  他們趁著機會在那裡
[00:16:22.000 --> 00:16:24.000]  自由行的時候
[00:16:24.000 --> 00:16:25.000]  行幾幾
[00:16:25.000 --> 00:16:26.000]  不要只去SOGO、YOOGO
[00:16:26.000 --> 00:16:27.000]  不要只去半島
[00:16:27.000 --> 00:16:29.000]  不要只買那些漂亮的東西
[00:16:29.000 --> 00:16:33.000]  如果他剛巧碰到我們
[00:16:33.000 --> 00:16:35.000]  那算他的弟兄姊妹
[00:16:35.000 --> 00:16:37.000]  碰到其他教會的弟兄姊妹
[00:16:37.000 --> 00:16:40.000]  跟他們聊兩句
[00:16:40.000 --> 00:16:42.000]  教他們怎麼坐地鐵
[00:16:42.000 --> 00:16:45.000]  塞張單張給他們
[00:16:45.000 --> 00:16:48.000]  說一聲問他們聽了主耶穌愛不愛他們
[00:16:48.000 --> 00:16:50.000]  請他們吃飯、喝杯水
[00:16:50.000 --> 00:16:52.000]  如果他們不怕,你們也不怕
[00:16:52.000 --> 00:16:54.000]  讓他們知道
[00:16:54.000 --> 00:16:56.000]  在這裡
[00:16:56.000 --> 00:16:58.000]  有聽耶穌的自由
[00:16:58.000 --> 00:17:01.000]  有講耶穌的自由
[00:17:01.000 --> 00:17:05.000]  要兒女可以陪你上天堂的自由
[00:17:05.000 --> 00:17:10.000]  要兒孫孫在神的恩典裡
[00:17:10.000 --> 00:17:13.000]  享受永生的自由
[00:17:13.000 --> 00:17:15.000]  如果你這樣看
[00:17:15.000 --> 00:17:17.000]  多數你不會再叫我們中國的同胞
[00:17:17.000 --> 00:17:20.000]  叫黃重黃和
[00:17:20.000 --> 00:17:22.000]  你也不會讓他們那麼漂亮
[00:17:22.000 --> 00:17:24.000]  那麼威風、那麼威猛
[00:17:24.000 --> 00:17:26.000]  氣得你生氣
[00:17:26.000 --> 00:17:28.000]  又小小的妒忌他們
[00:17:28.000 --> 00:17:29.000]  就不喜歡看著他們
[00:17:29.000 --> 00:17:31.000]  你不會的
[00:17:31.000 --> 00:17:33.000]  你會像我們很多
[00:17:33.000 --> 00:17:35.000]  我們本香港的弟兄姊妹
