
[00:00:00.000 --> 00:00:03.000]  各位頂智妹,主內平安
[00:08:12.000 --> 00:08:13.000]  各位頂尖的朋友們
[00:08:13.000 --> 00:08:18.000]  當我們遇到一重又一重的難關的時候
[00:08:18.000 --> 00:08:22.000]  的確是容易令人氣餒的
[00:08:22.000 --> 00:08:23.000]  但很感謝神
[00:08:23.000 --> 00:08:27.000]  我們知道如果這個祈禱大會
[00:08:27.000 --> 00:08:30.000]  這個祈福聚會是神所喜悅的
[00:08:30.000 --> 00:08:35.000]  是上帝要我們每一個人
[00:08:35.000 --> 00:08:38.000]  在年初三的時候
[00:08:38.000 --> 00:08:40.000]  一個很重要的日子
[00:08:40.000 --> 00:08:41.000]  大家都知道
[00:08:41.000 --> 00:08:43.000]  初三對中國人來說
[00:08:43.000 --> 00:08:46.000]  特別是在香港的地方
[00:08:46.000 --> 00:08:49.000]  大家都知道人們要去廟宇
[00:08:49.000 --> 00:08:51.000]  又要去跑馬
[00:08:51.000 --> 00:08:52.000]  又要做這樣做那樣
[00:08:52.000 --> 00:08:55.000]  但是我們作為神的兒女
[00:08:55.000 --> 00:08:57.000]  我們覺得年初三這個日子
[00:08:57.000 --> 00:09:04.000]  應該是大家一齊去同心向上帝禱告
[00:09:04.000 --> 00:09:11.000]  呼求上帝也為新界的原居民去禱告
[00:09:11.000 --> 00:09:14.000]  也為我們香港求平安
[00:09:14.000 --> 00:09:17.000]  也希望疫情能夠壓制下去
[00:09:17.000 --> 00:09:21.000]  在種種的難關裏面
[00:09:21.000 --> 00:09:25.000]  我們發覺到我們真的需要很懇切祈禱了
[00:09:25.000 --> 00:09:27.000]  也很感謝神
[00:09:27.000 --> 00:09:30.000]  上帝幫助我們衝破這些難關
[00:09:30.000 --> 00:09:34.000]  令到我們年初三的祈福聚會
[00:09:34.000 --> 00:09:38.000]  果然是能夠如期的舉行
[00:09:38.000 --> 00:09:43.000]  而且在網上發放出去的時候
[00:09:43.000 --> 00:09:47.000]  令到無論在香港的
[00:09:47.000 --> 00:09:49.000]  在外地的
[00:09:49.000 --> 00:09:50.000]  在外國的地方
[00:09:50.000 --> 00:09:51.000]  都沒有受限制
[00:09:51.000 --> 00:09:56.000]  一齊來參加祈禱祈福的聚會
[00:09:56.000 --> 00:10:02.000]  結果我們見到原來上帝成就這件事
[00:10:02.000 --> 00:10:05.000]  不是在乎人多人少
[00:10:05.000 --> 00:10:07.000]  所以各位頂智妹們
[00:10:07.000 --> 00:10:09.000]  我們今天侍奉上帝
[00:10:09.000 --> 00:10:14.000]  有時候我們遇到一些極大的困難
[00:10:14.000 --> 00:10:16.000]  重重的難關
[00:10:16.000 --> 00:10:17.000]  但我們都不要放棄
[00:10:17.000 --> 00:10:18.000]  我們仰望神
[00:10:18.000 --> 00:10:22.000]  因為上帝要成就祂的美事的時候
[00:10:22.000 --> 00:10:25.000]  不在乎人多人少
[00:10:25.000 --> 00:10:29.000]  這是第一個約拿丹取勝的因素
[00:10:29.000 --> 00:10:32.000]  我們看看第二個因素
[00:10:32.000 --> 00:10:37.000]  約拿丹這次能夠打贏仗
[00:10:37.000 --> 00:10:40.000]  能夠攻入敵人的陣地
[00:10:40.000 --> 00:10:45.000]  是因為他身邊有同心的人
[00:10:45.000 --> 00:10:46.000]  各位頂智妹們
[00:10:46.000 --> 00:10:48.000]  原來拿兵器的
[00:10:48.000 --> 00:10:50.000]  就跟約拿丹說
[00:10:50.000 --> 00:10:53.000]  我一定會跟隨你
[00:10:53.000 --> 00:10:55.000]  與你同心
[00:10:55.000 --> 00:10:56.000]  各位頂智妹們
[00:10:56.000 --> 00:11:00.000]  這句說話真的非常重要
[00:11:00.000 --> 00:11:04.000]  這句說話也是振奮人心的
[00:11:04.000 --> 00:11:05.000]  你認同嗎?
[00:11:05.000 --> 00:11:07.000]  原來在我們的服侍
[00:11:07.000 --> 00:11:09.000]  在我們的侍奉當中
[00:11:09.000 --> 00:11:12.000]  能夠找到有同心合意的人
[00:11:12.000 --> 00:11:15.000]  是非常非常寶貴的
[00:11:15.000 --> 00:11:16.000]  各位頂智妹們
[00:11:16.000 --> 00:11:19.000]  今天我在醫院
[00:11:19.000 --> 00:11:21.000]  阮牧的服侍當中
[00:11:21.000 --> 00:11:24.000]  真的經歷到上帝
[00:11:24.000 --> 00:11:27.000]  能夠祝福阮牧的工作
[00:11:27.000 --> 00:11:32.000]  是因為參與阮牧侍奉的弟兄姊妹
[00:11:32.000 --> 00:11:38.000]  他們都願意大家攜手合作
[00:11:38.000 --> 00:11:41.000]  同心合意的一起侍奉
[00:11:41.000 --> 00:11:44.000]  我自己在新界西阮牧侍奉的服侍當中
[00:11:44.000 --> 00:11:49.000]  要照顧的病人
[00:11:49.000 --> 00:11:52.000]  有五間醫院
[00:11:52.000 --> 00:11:55.000]  這五間醫院的病人
[00:11:55.000 --> 00:12:01.000]  加起來有近一萬張病床
[00:12:01.000 --> 00:12:04.000]  員工也不少
[00:12:04.000 --> 00:12:08.000]  一個這麼大的工場
[00:12:08.000 --> 00:12:10.000]  一個屬靈的禾場
[00:12:10.000 --> 00:12:16.000]  真的需要很多同工義工一起參與
[00:12:16.000 --> 00:12:21.000]  然後我們才能夠將上帝的愛
[00:12:21.000 --> 00:12:23.000]  上帝的福音
[00:12:23.000 --> 00:12:24.000]  上帝的安慰
[00:12:24.000 --> 00:12:27.000]  上帝的扶持
[00:12:27.000 --> 00:12:33.000]  能夠傳遞給有需要的病人和家人
[00:12:33.000 --> 00:12:35.000]  所以各位頂智妹們
[00:12:35.000 --> 00:12:39.000]  我們在服侍的當中
[00:12:39.000 --> 00:12:41.000]  我們真的發現到
[00:12:41.000 --> 00:12:44.000]  原來有人跟你同心合意
[00:12:44.000 --> 00:12:47.000]  跟你齊心去服侍
[00:12:47.000 --> 00:12:50.000]  這是一個非常非常之寶貴
[00:12:50.000 --> 00:12:55.000]  這也是能夠見到團隊的侍奉
[00:12:55.000 --> 00:12:58.000]  必然是一個成功的侍奉
[00:12:58.000 --> 00:13:01.000]  因為團隊是大家同心的
[00:13:01.000 --> 00:13:05.000]  無論是遇到我們在侍奉當中
[00:13:05.000 --> 00:13:08.000]  好像最近因為疫情的緣故
[00:13:08.000 --> 00:13:14.000]  我們定期的常規的探病都停止了
[00:13:14.000 --> 00:13:16.000]  但是各位頂智妹們
[00:13:16.000 --> 00:13:20.000]  我們其實每一天都收到不少的轉介
[00:13:20.000 --> 00:13:23.000]  每一天都聽不少的電話
[00:13:23.000 --> 00:13:25.000]  因為有不少的家人
[00:13:25.000 --> 00:13:29.000]  他們的親人在醫院當中的時候
[00:13:29.000 --> 00:13:31.000]  是很需要有人關心
[00:13:31.000 --> 00:13:34.000]  所以在這個恩恤的探訪
[00:13:34.000 --> 00:13:36.000]  緊急的探訪
[00:13:36.000 --> 00:13:38.000]  這些緊急的轉介裏面
[00:13:38.000 --> 00:13:42.000]  上帝仍然給我們與睦同工
[00:13:42.000 --> 00:13:45.000]  各盡其力
[00:13:45.000 --> 00:13:51.000]  一齊去服侍在醫院當中有需要的人
[00:13:51.000 --> 00:13:54.000]  所以我很深深體會到
[00:13:54.000 --> 00:13:58.000]  一個成功的服侍
[00:13:58.000 --> 00:14:02.000]  必須背後有一個同心合意的團隊
[00:14:02.000 --> 00:14:04.000]  正如若拿丹
[00:14:04.000 --> 00:14:08.000]  他能夠去到敵人的陣地
[00:14:08.000 --> 00:14:11.000]  是因為拿兵器的人跟他說
[00:14:11.000 --> 00:14:13.000]  我要與你同心
[00:14:13.000 --> 00:14:16.000]  這個就是第二個因素
[00:14:16.000 --> 00:14:20.000]  我們再看看第三個因素
[00:14:20.000 --> 00:14:23.000]  就是若拿丹
[00:14:23.000 --> 00:14:28.000]  他在進入敵人的陣地的時候
[00:14:28.000 --> 00:14:30.000]  打這一場仗是很冒險的
[00:14:30.000 --> 00:14:32.000]  因為他只有兩個人
[00:14:32.000 --> 00:14:36.000]  而對方是非常大的陣容
[00:14:36.000 --> 00:14:41.000]  如何可以殺入敵方的陣地呢?
[00:14:41.000 --> 00:14:46.000]  關鍵是他真的很謹慎
[00:14:46.000 --> 00:14:50.000]  他在上帝的面前尋求一個憑據
[00:14:50.000 --> 00:14:53.000]  這個憑據是
[00:14:53.000 --> 00:14:57.000]  如果敵方的人叫我們站在那裏
[00:14:57.000 --> 00:15:00.000]  我們沒有動的時候
[00:15:00.000 --> 00:15:02.000]  他們過來我們就不敢動
[00:15:02.000 --> 00:15:04.000]  我們就不要前進
[00:15:04.000 --> 00:15:08.000]  如果敵人說你想來我們這裏
[00:15:08.000 --> 00:15:10.000]  當他們叫我們上來的時候
[00:15:10.000 --> 00:15:13.000]  其實這個就是一個印證
[00:15:13.000 --> 00:15:17.000]  證明上帝要將敵人交在我們的手上
[00:15:17.000 --> 00:15:21.000]  所以我們就要勇往前行
[00:15:21.000 --> 00:15:25.000]  這個就是若拿丹和拿兵器的人
[00:15:25.000 --> 00:15:28.000]  大家在默契當中
[00:15:28.000 --> 00:15:30.000]  尋求神的旨意裏面
[00:15:30.000 --> 00:15:33.000]  大家有一個共識
[00:15:33.000 --> 00:15:43.000]  其實若拿丹在危險的形勢裏面
[00:15:43.000 --> 00:15:46.000]  他能夠很謹慎地行事
[00:15:46.000 --> 00:15:50.000]  的確成為我們一個非常好的提醒
[00:15:50.000 --> 00:15:52.000]  各位頂尖智慧媒體
[00:15:52.000 --> 00:15:56.000]  我們今天要做的功夫
[00:15:56.000 --> 00:15:58.000]  要面對的工作
[00:15:58.000 --> 00:16:01.000]  或者有相當大的挑戰
[00:16:01.000 --> 00:16:05.000]  或者可能在你人生的歷程當中
[00:16:05.000 --> 00:16:08.000]  你要面對很大的抉擇
[00:16:08.000 --> 00:16:10.000]  我應該怎樣去做決定呢?
[00:16:10.000 --> 00:16:14.000]  你怎樣去尋求上帝的心意呢?
[00:16:14.000 --> 00:16:17.000]  又或者你怎樣去明白神的旨意
[00:16:17.000 --> 00:16:21.000]  而幫助你做一個正確的抉擇呢?
[00:16:21.000 --> 00:16:23.000]  各位頂尖智慧媒體
[00:16:23.000 --> 00:16:27.000]  其實我們在這些重要的關頭的時候
[00:16:27.000 --> 00:16:30.000]  更加需要多些的等候
[00:16:30.000 --> 00:16:32.000]  更加需要多些的安靜
[00:16:32.000 --> 00:16:34.000]  多些的祈禱
[00:16:34.000 --> 00:16:36.000]  多些讀神的話語
[00:16:36.000 --> 00:16:40.000]  多些思想神在你的身上
[00:16:40.000 --> 00:16:42.000]  祂有甚麼的帶領
[00:16:42.000 --> 00:16:43.000]  有甚麼的作為呢?
[00:16:43.000 --> 00:16:44.000]  是很重要的
[00:16:44.000 --> 00:16:48.000]  其實在人生的歷程中
[00:16:48.000 --> 00:16:50.000]  有很多的決定要做
[00:16:50.000 --> 00:16:56.000]  我想最大的決定莫過於你的婚姻
[00:16:56.000 --> 00:16:58.000]  當你要結婚的時候
[00:16:58.000 --> 00:17:01.000]  你要選擇你的伴侶
[00:17:01.000 --> 00:17:04.000]  這個是你一生人的伴侶
[00:17:04.000 --> 00:17:06.000]  怎樣去明白
[00:17:06.000 --> 00:17:11.000]  知道上帝是為你預備合適的配偶呢?
[00:17:11.000 --> 00:17:15.000]  這個我們真的需要尋求神的心意
[00:17:15.000 --> 00:17:18.000]  又或者移民的決定
[00:17:18.000 --> 00:17:20.000]  到底移不移民呢?
[00:17:20.000 --> 00:17:22.000]  留在香港還是移去外地呢?
[00:17:22.000 --> 00:17:24.000]  這些很重大的決擇
[00:17:24.000 --> 00:17:28.000]  都是很需要謹慎、小心
[00:17:28.000 --> 00:17:30.000]  明白神的心意
[00:17:30.000 --> 00:17:32.000]  然後作出決定
[00:17:32.000 --> 00:17:34.000]  所以我們見到約拿丹
[00:17:34.000 --> 00:17:37.000]  在他的行動當中
[00:17:37.000 --> 00:17:41.000]  他是非常小心
[00:17:41.000 --> 00:17:46.000]  沒有很魯莽、很衝動去做一些決定
[00:17:46.000 --> 00:17:49.000]  由此讓我們今天
[00:17:49.000 --> 00:17:53.000]  在屬靈的功課裏面
[00:17:53.000 --> 00:17:56.000]  有一個美好的學習
[00:17:56.000 --> 00:18:02.000]  就是我們凡事都要去尋求上帝的心意
[00:18:02.000 --> 00:18:04.000]  以致我們所行所做
[00:18:04.000 --> 00:18:07.000]  都是行在上帝的旨意當中
[00:18:07.000 --> 00:18:11.000]  我們的人生就是一個蒙福的人生
[00:18:11.000 --> 00:18:15.000]  我們的人生亦都是成為一個祝福別人的人生
[00:18:15.000 --> 00:18:18.000]  我們再看第四個
[00:18:18.000 --> 00:18:22.000]  他能夠戰勝敵人的因素
[00:18:22.000 --> 00:18:27.000]  第四點就是說
[00:18:27.000 --> 00:18:32.000]  當菲律賓人跟約拿丹說
[00:18:32.000 --> 00:18:34.000]  你們想來我們這裏
[00:18:34.000 --> 00:18:37.000]  他們以為這些以色列人
[00:18:37.000 --> 00:18:42.000]  現在怕完之後就走出山洞
[00:18:42.000 --> 00:18:44.000]  你不如過來我們這邊
[00:18:44.000 --> 00:18:46.000]  讓我們來收服你
[00:18:46.000 --> 00:18:51.000]  當約拿丹聽到這些說話的時候
[00:18:51.000 --> 00:18:53.000]  他跟拿兵器的人說
[00:18:53.000 --> 00:18:55.000]  跟我上來吧
[00:18:55.000 --> 00:18:56.000]  跟我去
[00:18:56.000 --> 00:19:02.000]  因為耶和華已經將敵人交在我們的手裏
[00:19:02.000 --> 00:19:03.000]  感謝神
[00:19:03.000 --> 00:19:09.000]  因為他們的印證已經見到很清晰的憑據
[00:19:09.000 --> 00:19:13.000]  知道這次的行動一定成功
[00:19:13.000 --> 00:19:18.000]  上帝一定會將敵人交在他們的手上
[00:19:18.000 --> 00:19:24.000]  所以你見到約拿丹跟拿兵器的人說
[00:19:24.000 --> 00:19:25.000]  我們上去吧
[00:19:25.000 --> 00:19:29.000]  其實我們一起上去都不簡單
[00:19:29.000 --> 00:19:31.000]  需要有很大的信心
[00:19:31.000 --> 00:19:32.000]  很大的勇氣
[00:19:32.000 --> 00:19:36.000]  因為始終我們都是人丁擔膊
[00:19:36.000 --> 00:19:39.000]  而對方是人強馬壯
[00:19:39.000 --> 00:19:41.000]  我們怎樣去面對呢?
[00:19:41.000 --> 00:19:46.000]  我們面對敵人這麼大的威嚇的時候
[00:19:46.000 --> 00:19:47.000]  頂著門
[00:19:47.000 --> 00:19:50.000]  我們只要有神的話語
[00:19:50.000 --> 00:19:53.000]  只要我們得到上帝的應許
[00:19:53.000 --> 00:19:56.000]  只要我們清楚我們所行的
[00:19:56.000 --> 00:19:59.000]  是走在神的旨意當中
[00:19:59.000 --> 00:20:01.000]  我們就不需要懼怕
[00:20:01.000 --> 00:20:06.000]  反而我們需要有更充足的信心和勇氣
[00:20:06.000 --> 00:20:10.000]  來聽從上帝的指引
[00:20:10.000 --> 00:20:13.000]  我們願意採取行動
[00:20:13.000 --> 00:20:19.000]  所以我們見到約拿丹和拿兵器的人
[00:20:19.000 --> 00:20:21.000]  他們險中求勝
[00:20:21.000 --> 00:20:23.000]  他們帶著信心
[00:20:23.000 --> 00:20:24.000]  帶著勇氣
[00:20:24.000 --> 00:20:28.000]  直闖敵人的陣地
[00:20:28.000 --> 00:20:30.000]  在這個行動裏面
[00:20:30.000 --> 00:20:32.000]  我們見到今天
[00:20:32.000 --> 00:20:40.000]  我們面對一些生活裏面
[00:20:40.000 --> 00:20:43.000]  一些很大的困境
[00:20:43.000 --> 00:20:45.000]  劣境的時候
[00:20:45.000 --> 00:20:48.000]  都成為我們一個很好的提醒
[00:20:48.000 --> 00:20:49.000]  一個很好的借鏡
[00:20:49.000 --> 00:20:52.000]  或者就以我們最近香港人
[00:20:52.000 --> 00:20:58.000]  面對兩年多以來
[00:20:58.000 --> 00:21:03.000]  這種大疫情這麼肆虐的時候
[00:21:03.000 --> 00:21:04.000]  嚴峻的時候
[00:21:04.000 --> 00:21:08.000]  我們香港人見到數目
[00:21:08.000 --> 00:21:10.000]  天天都增加的時候
[00:21:10.000 --> 00:21:13.000]  甚至去到四位數字的時候
[00:21:13.000 --> 00:21:17.000]  我們面對那種來勢洶洶的疫情
[00:21:17.000 --> 00:21:19.000]  怎樣去應對呢?
[00:21:19.000 --> 00:21:21.000]  各位頂智的朋友們
[00:21:21.000 --> 00:21:22.000]  請我們記得
[00:21:22.000 --> 00:21:27.000]  當我們面對一個疫情
[00:21:27.000 --> 00:21:30.000]  好像一個很龐大的巨人
[00:21:30.000 --> 00:21:31.000]  敵人的時候
[00:21:31.000 --> 00:21:33.000]  我們不要恐慌
[00:21:33.000 --> 00:21:37.000]  相反我們要抓緊上帝的應許
[00:21:37.000 --> 00:21:41.000]  我們知道當上帝與我們同在的時候
[00:21:41.000 --> 00:21:43.000]  我們不需要懼怕
[00:21:43.000 --> 00:21:46.000]  當上帝為我們去爭戰的時候
[00:21:46.000 --> 00:21:48.000]  我們知道這一場仗
[00:21:48.000 --> 00:21:50.000]  我們是可以打贏的
[00:21:50.000 --> 00:21:54.000]  如果有這樣的信心和勇氣的時候
[00:21:54.000 --> 00:21:56.000]  各位頂智的朋友們
[00:21:56.000 --> 00:21:58.000]  我相信你和我
[00:21:58.000 --> 00:22:04.000]  就能夠去戰勝香港
[00:22:04.000 --> 00:22:09.000]  所面對這麼厲害的疫情
[00:22:09.000 --> 00:22:12.000]  如果真的說得更加嚴重一點
[00:22:12.000 --> 00:22:18.000]  這個疫情差不多是香港近年歷史當中
[00:22:18.000 --> 00:22:23.000]  未曾遇到這麼大的挑戰
[00:22:23.000 --> 00:22:28.000]  當我們有信心和勇氣的時候
[00:22:28.000 --> 00:22:34.000]  我們相信我們必定能夠走出黑暗的隧道
[00:22:34.000 --> 00:22:38.000]  我們能夠見到曙光在我們的眼前
[00:22:38.000 --> 00:22:41.000]  因為上帝與我們同在的時候
[00:22:41.000 --> 00:22:47.000]  我們必然能夠戰勝任何的困難
[00:22:47.000 --> 00:22:50.000]  和任何的困境
[00:22:50.000 --> 00:22:53.000]  頂智我們看到約拿丹和拿兵器的人
[00:22:53.000 --> 00:22:55.000]  有信心和勇氣
[00:22:55.000 --> 00:22:56.000]  然後是怎樣呢?
[00:22:56.000 --> 00:22:58.000]  我們看看第五個因素
