
[00:00:00.000 --> 00:00:03.000]  好 弟兄姊妹我們一同在晚上
[00:06:50.700 --> 00:06:52.380]  比那個死人更加慘
[00:06:52.380 --> 00:06:55.180]  那個死人可能被人一刀就死了
[00:06:55.180 --> 00:06:56.660]  但是那個活的人
[00:06:56.660 --> 00:06:59.940]  那個懲罰就是被綁在死人裡面
[00:06:59.940 --> 00:07:01.260]  你可以想像得到
[00:07:01.260 --> 00:07:03.220]  如果保羅是用這個當時
[00:07:03.220 --> 00:07:07.140]  大家能夠聽得明白的這樣的一個例子
[00:07:07.140 --> 00:07:08.540]  那就可以想像得到
[00:07:08.540 --> 00:07:12.980]  原來罪在我們舊有的人身上
[00:07:12.980 --> 00:07:15.140]  就是這樣的一種狀態
[00:07:15.140 --> 00:07:18.660]  讓我們根本上動彈不得
[00:07:18.660 --> 00:07:22.100]  還有在一種很大的痛苦裡面
[00:07:22.100 --> 00:07:24.940]  既不能夠行神的旨意
[00:07:24.940 --> 00:07:27.060]  沒有力量去行神的旨意
[00:07:27.060 --> 00:07:29.420]  但是同時間我們自己
[00:07:29.420 --> 00:07:34.140]  又因為罪帶來各種的後遺症
[00:07:34.140 --> 00:07:36.300]  人際關係的疏離
[00:07:36.300 --> 00:07:40.860]  或者自己犯罪之後的種種的刑罰等等
[00:07:40.860 --> 00:07:43.340]  你可以想像得到
[00:07:43.340 --> 00:07:50.300]  24節就應該是一個在罪惡裡面痛苦掙扎的人
[00:07:50.300 --> 00:07:53.140]  偶然間有時候都要去探監
[00:07:53.140 --> 00:07:57.020]  有些等待判監的
[00:07:57.020 --> 00:07:59.660]  早幾個月了 最近我都沒有去了
[00:07:59.660 --> 00:08:01.820]  就是你沒有辦法
[00:08:01.820 --> 00:08:05.100]  因為已經是當場抓到販毒
[00:08:05.100 --> 00:08:06.540]  那你可以想像得到
[00:08:06.540 --> 00:08:11.100]  一位的男士都跟我差不多年紀
[00:08:11.100 --> 00:08:14.460]  是一位肢體的親戚
[00:08:14.460 --> 00:08:17.940]  去赤柱去探望有什麼可以做呢?
[00:08:17.940 --> 00:08:20.940]  就跟他祈禱 希望他信主
[00:08:20.940 --> 00:08:23.420]  他當下都表示信的
[00:08:23.420 --> 00:08:29.300]  但是你感受到一直都在等待上庭判決等等
[00:08:29.300 --> 00:08:32.460]  因為已經初步自己都承認了罪
[00:08:32.460 --> 00:08:34.660]  因為當場抓到販毒
[00:08:34.660 --> 00:08:37.260]  你就幫人帶
[00:08:37.260 --> 00:08:42.460]  你可以想像得到那種罪帶來的後果
[00:08:42.460 --> 00:08:46.180]  那個刑罰 雖然香港沒有死刑
[00:08:46.180 --> 00:08:47.660]  但是你都可以想像得到
[00:08:47.660 --> 00:08:51.340]  他的人生就是這樣 基本上沒有的
[00:08:51.340 --> 00:08:53.940]  都不少這樣的情況
[00:08:53.940 --> 00:08:58.180]  這樣的人有時候在香港或者其它地方的監獄
[00:08:58.180 --> 00:09:01.900]  但是這裡說的是我們生命裡面的
[00:09:01.900 --> 00:09:05.980]  囚禁著我們 就是罪這個性情
[00:09:05.980 --> 00:09:09.540]  在羅馬書很想探討這件事
[00:09:09.540 --> 00:09:12.980]  是每一個人 生而為人的人
[00:09:12.980 --> 00:09:16.300]  都有這個罪的性情在我們裡面
[00:09:16.300 --> 00:09:18.900]  現在整個羅馬書就是告訴我們
[00:09:18.900 --> 00:09:23.300]  一個在神救恩裡面的新造的人
[00:09:23.300 --> 00:09:27.780]  就是用什麼新的救恩
[00:09:27.780 --> 00:09:33.420]  帶我們離開這個罪的死亡和罪的律呢?
[00:09:33.420 --> 00:09:36.060]  所以你看到七章二十四節
[00:09:36.060 --> 00:09:40.140]  和七章二十五節的對比是很強烈的
[00:09:40.140 --> 00:09:42.980]  我這個人是多麼的痛苦呢?
[00:09:42.980 --> 00:09:45.780]  二十五節就立即告訴我們
[00:09:45.780 --> 00:09:49.220]  感謝神藉著我們的主耶穌基督
[00:09:49.220 --> 00:09:53.180]  就能夠脫離這個取死的身體
[00:09:53.180 --> 00:09:56.140]  接著保羅就做了一個這樣的總結
[00:09:56.140 --> 00:10:00.340]  就是說我現在有一個新的律去支配我
[00:10:00.340 --> 00:10:04.020]  去帶領我 去愛我 引導我
[00:10:04.020 --> 00:10:08.980]  我怎樣去信服祂 而達至那個自由呢?
[00:10:08.980 --> 00:10:12.540]  那個救恩帶給我的榮耀
[00:10:12.540 --> 00:10:17.180]  那個用我們講的是升級呢?
[00:10:17.180 --> 00:10:20.940]  我們的階級都可以提升呢?
[00:10:20.940 --> 00:10:23.100]  信耶穌真是的
[00:10:23.100 --> 00:10:27.020]  你真的會越來越斯文啊
[00:10:27.020 --> 00:10:29.980]  大方啊 禮拜天回教會啊
[00:10:29.980 --> 00:10:33.380]  真是每個人如果你真的順從聖靈呢
[00:10:33.380 --> 00:10:35.940]  真是會有這個提升的
[00:10:35.940 --> 00:10:39.820]  慢慢的原來子女讀書又變得厲害了
[00:10:39.820 --> 00:10:42.620]  在家裡都不再講髒話 不再賭馬
[00:10:42.620 --> 00:10:45.980]  不再吸煙喝酒 不再去花天酒地的時候
[00:10:45.980 --> 00:10:47.420]  多點時間照顧子女
[00:10:47.420 --> 00:10:49.500]  子女出生就一起帶回教會
[00:10:49.500 --> 00:10:53.060]  明顯你是整個階層的改變的
[00:10:53.060 --> 00:10:57.100]  不過這些就是那個救恩的副產品
[00:10:57.100 --> 00:10:59.900]  真正的那個救恩是
[00:10:59.900 --> 00:11:04.460]  保羅這裡所針對的是每個信主的人的內心
[00:11:04.460 --> 00:11:08.940]  有了一個新的動力 就是聖靈的律
[00:11:08.940 --> 00:11:13.820]  所以你看到24和25節那個強烈的對比
[00:11:13.820 --> 00:11:17.940]  就已經保羅從一個真是苦到感謝神
[00:11:17.940 --> 00:11:20.620]  就已經是一個很強烈的對比
[00:11:20.620 --> 00:11:26.700]  就是說保羅是很巧妙地帶進那個
[00:11:26.700 --> 00:11:31.540]  就座底下的人類舊有的亞當的族類
[00:11:31.540 --> 00:11:35.700]  是沒有任何的辦法可以解決的
[00:11:35.700 --> 00:11:38.020]  最終將來還要面對神的審判
[00:11:38.020 --> 00:11:43.260]  但是在耶穌這一位新的亞當的來臨
[00:11:43.260 --> 00:11:47.780]  拯救我們透過信進入這個救恩裡面
[00:11:47.780 --> 00:11:53.420]  就要不要只是得救 要看在我們的人生
[00:11:53.420 --> 00:11:57.820]  怎樣去讓聖靈去
[00:11:57.820 --> 00:12:02.060]  任何一節第八章都找不到支配這個字的
[00:12:02.060 --> 00:12:05.180]  你一路找到的就是 等一下我會再跟大家分析
[00:12:05.180 --> 00:12:09.820]  引導、貼近、隨從
[00:12:09.820 --> 00:12:12.540]  這些某程度是支配的
[00:12:12.540 --> 00:12:17.900]  不過這個支配是要那個人選擇去跟隨的
[00:12:17.900 --> 00:12:20.300]  同罪就真的支配了
[00:12:20.300 --> 00:12:22.020]  你不能不選擇的
[00:12:22.020 --> 00:12:24.260]  你都不到你有選擇的
[00:12:24.260 --> 00:12:28.340]  所以保羅用的字眼都是不斷告訴我們
[00:12:28.340 --> 00:12:30.460]  聖靈是不會禁止我們
[00:12:30.460 --> 00:12:32.220]  聖靈是不會強迫我們
[00:12:32.220 --> 00:12:34.100]  但是聖靈會感動我們
[00:12:34.100 --> 00:12:35.900]  讓我們越來越長大
[00:12:35.900 --> 00:12:37.900]  我們是很主動地
[00:12:37.900 --> 00:12:40.620]  所謂我們中國人說的生性
[00:12:40.620 --> 00:12:42.740]  長大了 生性了
[00:12:42.740 --> 00:12:44.460]  我弟弟的兒子就是這樣
[00:12:44.460 --> 00:12:46.460]  他小學五年級
[00:12:46.460 --> 00:12:49.220]  因為太太 就是媽媽離開世界
[00:12:49.220 --> 00:12:51.980]  他在天蘇圍的小學是很壞的
[00:12:51.980 --> 00:12:52.980]  沒有人理會
[00:12:52.980 --> 00:12:55.060]  爸爸就在日本工作
[00:12:55.060 --> 00:12:57.220]  三個月才回來一次
[00:12:57.220 --> 00:12:59.300]  媽媽就患重病
[00:12:59.300 --> 00:13:02.140]  他就很壞 很頑皮
[00:13:02.140 --> 00:13:03.940]  就是想引人注意
[00:13:03.940 --> 00:13:07.660]  他根本上就是突然間的突變
[00:13:07.660 --> 00:13:10.140]  媽媽離開世界之後就帶他去日本
[00:13:10.140 --> 00:13:13.180]  他一去就已經跟日本人打架了
[00:13:13.180 --> 00:13:15.700]  因為進屋又穿一雙鞋
[00:13:15.700 --> 00:13:17.300]  去廁所又換另一雙鞋
[00:13:17.300 --> 00:13:19.300]  然後每件事都要一起做的
[00:13:19.300 --> 00:13:20.580]  他完全不習慣
[00:13:20.580 --> 00:13:22.260]  但是我這次過去
[00:13:22.260 --> 00:13:23.660]  其實很多年沒有見他了
[00:13:23.660 --> 00:13:26.220]  已經是一個很斯文
[00:13:26.220 --> 00:13:31.620]  很有紀律的一個小朋友
[00:13:31.620 --> 00:13:32.500]  一個青年人
[00:13:32.500 --> 00:13:37.020]  又有教養 有禮貌
[00:13:37.020 --> 00:13:38.820]  當然一去到某些地方
[00:13:38.820 --> 00:13:41.060]  他跟爸爸很快就衝突了
[00:13:41.060 --> 00:13:44.180]  因為他的模仿是很少的
[00:13:44.180 --> 00:13:48.460]  因為只有他自己跟爸爸在日本
[00:13:48.460 --> 00:13:50.780]  還有他的後母媽媽
[00:13:50.780 --> 00:13:55.100]  所以成長真的是有一個改變
[00:13:55.100 --> 00:13:56.900]  但是這裡說的是
[00:13:56.900 --> 00:13:59.020]  我們信了主之後
[00:13:59.020 --> 00:14:01.100]  盡快要知道
[00:14:01.100 --> 00:14:04.420]  所以羅馬書為什麼是這麼重要的一本書
[00:14:04.420 --> 00:14:08.060]  就是救恩我們很多時候以為信了耶穌
[00:14:08.060 --> 00:14:10.780]  我們就會自動成長
[00:14:10.780 --> 00:14:12.140]  但其實不是的
[00:14:12.140 --> 00:14:14.860]  我們必須對保羅這個神學
[00:14:14.860 --> 00:14:17.420]  有一個充分全面的掌握
[00:14:17.420 --> 00:14:19.660]  這裡用第八章
[00:14:19.660 --> 00:14:25.700]  來將第六章、第七章的不准犯罪
[00:14:25.700 --> 00:14:30.460]  還有罪在我們裡面是不會離開的
[00:14:30.460 --> 00:14:34.780]  到死才會解除那個咒詛的
[00:14:34.780 --> 00:14:37.740]  所以在我們離開世界之前
[00:14:37.740 --> 00:14:40.420]  罪的律和聖靈的律
[00:14:40.420 --> 00:14:42.340]  我們是並存的
[00:14:42.340 --> 00:14:44.820]  所以第八章的重要就是
[00:14:44.820 --> 00:14:47.820]  要我們成為一個成長的基督徒
[00:14:47.820 --> 00:14:55.420]  就是要開始貼近選擇跟隨聖靈的感動引導
[00:14:55.420 --> 00:14:59.740]  我們就能夠不再在那個律法的咒詛
[00:14:59.740 --> 00:15:02.860]  和罪的引誘下
[00:15:02.860 --> 00:15:04.740]  所以保羅就告訴我們
[00:15:04.740 --> 00:15:06.020]  這樣看來
[00:15:06.020 --> 00:15:09.740]  一方面我自己在理智上服事神的律
[00:15:09.740 --> 00:15:13.660]  另一方面肉體卻服事罪的律
[00:15:13.660 --> 00:15:16.740]  就是說是完全並存的
[00:15:16.740 --> 00:15:22.460]  於是我們自己是否願意成為一個成熟的基督徒呢?
[00:15:22.460 --> 00:15:28.420]  每樣都能夠隨從聖靈在我們內心的帶領引導
[00:15:28.420 --> 00:15:30.740]  這就是七章的二十五節
[00:15:30.740 --> 00:15:32.820]  接著很快就第八章
[00:15:32.820 --> 00:15:35.060]  就是「餘金」
[00:15:35.060 --> 00:15:37.220]  我們讀讀這部經文
[00:15:37.220 --> 00:15:38.020]  「餘金」
[00:15:38.020 --> 00:15:41.700]  保羅一而再用了好幾次「餘金」
[00:15:41.700 --> 00:15:43.620]  就是說不是時間
[00:15:43.620 --> 00:15:47.340]  而是在救恩的發展裡面
[00:15:47.340 --> 00:15:50.220]  現在在基督耶穌裡面的人
[00:15:50.220 --> 00:15:53.820]  所以就不是現在這個時刻的時間
[00:15:53.820 --> 00:15:56.780]  而是每一個在耶穌的救恩裡面的人
[00:15:56.780 --> 00:15:58.380]  都必須要認識
[00:15:58.380 --> 00:16:01.660]  我們現在在主的救恩裡面
[00:16:01.660 --> 00:16:04.740]  第一個就是不再定罪的自由
[00:16:04.740 --> 00:16:07.260]  或者說一個釋放的因典
[00:16:07.260 --> 00:16:11.540]  來在我們裡面的運作過程
[00:16:11.540 --> 00:16:13.580]  就是生命、聖靈的律
[00:16:13.580 --> 00:16:14.420]  第二節
[00:16:14.420 --> 00:16:17.740]  在基督耶穌裡面將我們釋放
[00:16:17.740 --> 00:16:22.140]  使我們脫離罪和死的律
[00:16:22.140 --> 00:16:25.420]  所以不是罪根拔掉了
[00:16:25.420 --> 00:16:31.220]  而是罪的性情仍然在我們每一個基督徒的內心
[00:16:31.220 --> 00:16:34.020]  但是聖靈
[00:16:34.020 --> 00:16:36.700]  這位是生命的聖靈
[00:16:36.700 --> 00:16:38.500]  在我們裡面
[00:16:38.500 --> 00:16:41.340]  藉著耶穌將我們釋放了
[00:16:41.340 --> 00:16:45.500]  所以相信這個就是那個氛圍了
[00:16:45.500 --> 00:16:50.380]  是那個全面對真理的認知和認同
[00:16:50.380 --> 00:16:52.500]  和完全在我們的生活
[00:16:52.500 --> 00:16:55.380]  投入在這樣的氛圍裡面
[00:16:55.380 --> 00:16:59.100]  我們就會感受到這種這樣的生命
[00:16:59.100 --> 00:17:03.140]  所以如果你去一些很有因典
[00:17:03.140 --> 00:17:06.140]  有聖靈同在的聚會
[00:17:06.140 --> 00:17:09.180]  你會感受到一份平安
[00:17:09.180 --> 00:17:13.260]  一份內心的那份溫暖
[00:17:13.260 --> 00:17:15.780]  感受到弟兄姊妹之間
[00:17:15.780 --> 00:17:17.100]  就算沒有說話
[00:17:17.100 --> 00:17:20.380]  都有一份力量給予互相的支援
[00:17:20.380 --> 00:17:24.180]  這個就是聖靈臨在聚會裡面
[00:17:24.180 --> 00:17:26.420]  所以我們經常在這樣的氛圍
[00:17:26.420 --> 00:17:28.980]  或者和這樣的弟兄姊妹相交
[00:17:28.980 --> 00:17:33.540]  能夠大家都是為神的國度這樣服侍
[00:17:33.540 --> 00:17:37.100]  你就會感受到生命聖靈的律
[00:17:37.100 --> 00:17:44.580]  那種活潑、那種玲瓏浮特的同在
[00:17:44.580 --> 00:17:47.900]  相信大家我們感酸
[00:17:47.900 --> 00:17:50.420]  有時候有些大型的音樂會
[00:17:50.420 --> 00:17:52.780]  敬拜的聚會
[00:17:52.780 --> 00:17:57.380]  有時候大家很投入地去帶領那些聖詩
[00:17:57.380 --> 00:17:59.180]  你又加入去唱
[00:17:59.180 --> 00:18:01.580]  你是一心一意去敬拜神
[00:18:01.580 --> 00:18:03.220]  包括你自己
[00:18:03.220 --> 00:18:06.780]  包括那些回眾都感受到神的同在
[00:18:06.780 --> 00:18:08.380]  這個就是
[00:18:08.380 --> 00:18:10.340]  保羅就很想告訴我們
[00:18:10.340 --> 00:18:14.700]  就是因為聖靈的工作在信徒的內心
[00:18:14.700 --> 00:18:16.300]  所以這裡告訴我們
[00:18:16.300 --> 00:18:18.340]  這裡第一件事就是說
[00:18:18.340 --> 00:18:21.100]  第八章就肯定很想告訴我們
[00:18:21.100 --> 00:18:25.540]  不再探討罪的問題
[00:18:25.540 --> 00:18:28.180]  而是透過聖靈
[00:18:28.180 --> 00:18:34.020]  怎樣可以幫我們去解除罪的性情
[00:18:34.020 --> 00:18:37.380]  過去的那個引誘
[00:18:37.380 --> 00:18:39.780]  當然第六章曾經都說過
[00:18:39.780 --> 00:18:40.780]  保羅說
[00:18:40.780 --> 00:18:47.380]  你從前是怎樣將自己獻給不法不義做奴隸
[00:18:47.380 --> 00:18:49.980]  現在你要做一個新的奴隸
[00:18:49.980 --> 00:18:54.300]  就是要將你自己的身體獻給主
[00:18:54.300 --> 00:18:56.180]  做主的奴隸
[00:18:56.180 --> 00:19:04.260]  這樣又是一個整個內心生命的轉
[00:19:04.260 --> 00:19:08.060]  去另一個主人的問題
[00:19:08.060 --> 00:19:11.220]  所以來到這裡保羅告訴我們
[00:19:11.220 --> 00:19:12.980]  生命聖靈的律
[00:19:12.980 --> 00:19:16.980]  在我們信主的那一刻已經注進我們的心靈
[00:19:16.980 --> 00:19:18.380]  現在它的運作
[00:19:18.380 --> 00:19:22.820]  首先是要讓我們感受到不再定罪
[00:19:22.820 --> 00:19:25.460]  和不再犯罪的自由
[00:19:25.460 --> 00:19:27.460]  因為它已經釋放了我們
[00:19:27.460 --> 00:19:28.860]  所以這個釋放
[00:19:28.860 --> 00:19:32.260]  大家不要以為你就好像一了百了
[00:19:32.260 --> 00:19:34.180]  其實是一生的戰鬥
[00:19:34.180 --> 00:19:36.660]  因為下面一直繼續會說
[00:19:36.660 --> 00:19:42.460]  你必須要學習隨從、體貼、聽取引導
[00:19:42.460 --> 00:19:46.820]  和不願有這種共證的心靈
[00:19:46.820 --> 00:19:49.900]  我們是神兒女的生命
[00:19:49.900 --> 00:19:52.500]  不斷你要感受到
[00:19:52.500 --> 00:19:54.300]  所以其實如果你在崇拜
[00:19:54.300 --> 00:19:57.900]  首先問一問在座今日或者最近
[00:19:57.900 --> 00:20:00.380]  你覺不覺得自己是神的兒女呢?
[00:20:00.380 --> 00:20:02.900]  你有沒有這種感受到的福氣呢?
[00:20:02.900 --> 00:20:05.020]  可能這個這麼簡單的問題
[00:20:05.020 --> 00:20:06.860]  不是每個人都敢回答你
[00:20:06.860 --> 00:20:08.100]  其實不是的
[00:20:08.100 --> 00:20:08.820]  我信耶穌
[00:20:08.820 --> 00:20:10.780]  理性上我就是神的兒女
[00:20:10.780 --> 00:20:11.900]  有洗禮證的
[00:20:11.900 --> 00:20:14.900]  但是那個生命的關係
[00:20:14.900 --> 00:20:17.300]  你能夠很真誠地
[00:20:17.300 --> 00:20:21.220]  一閉上眼睛就能夠稱呼神是你的阿爸父
[00:20:21.220 --> 00:20:24.900]  這個是聖靈的印證
[00:20:24.900 --> 00:20:29.980]  所以這個是關係上的共證
[00:20:29.980 --> 00:20:34.300]  所以其實一直到已經大概有17方面的
[00:20:34.300 --> 00:20:37.820]  在這一章由第一節到17節
[00:20:37.820 --> 00:20:40.100]  這裡已經有7個方面
[00:20:40.100 --> 00:20:43.300]  18節是明顯另外一個段落
[00:20:43.300 --> 00:20:45.660]  本來我今晚要講的
[00:20:45.660 --> 00:20:48.980]  就是聖靈帶動萬物的復興
[00:20:48.980 --> 00:20:52.620]  因為18節是要再一次帶我們去看
[00:20:52.620 --> 00:20:55.020]  保羅再帶我們去看
[00:20:55.020 --> 00:20:58.740]  墮落了的人類世界
[00:20:58.740 --> 00:21:01.660]  怎樣得到那個改變呢?
[00:21:01.660 --> 00:21:06.620]  所以保羅的視野是在講創造
[00:21:06.620 --> 00:21:08.660]  是在講人類的墮落
[00:21:08.660 --> 00:21:10.140]  一來他有舊約
[00:21:10.140 --> 00:21:11.940]  他是舊約的拉比
