
[00:00:00.000 --> 00:00:02.000]  各位鄧小平安
[00:06:08.800 --> 00:06:09.800]  為甚麼會說我們受苦
[00:06:09.800 --> 00:06:11.800]  為甚麼說我們受死呢
[00:06:11.800 --> 00:06:13.800]  連一些猶太的解經家
[00:06:13.800 --> 00:06:14.800]  他們都認為
[00:06:14.800 --> 00:06:16.800]  尼塞亞人應該是
[00:06:16.800 --> 00:06:19.800]  一個德性的英雄
[00:06:19.800 --> 00:06:21.800]  他們真的不明白
[00:06:21.800 --> 00:06:22.800]  以塞亞先知
[00:06:22.800 --> 00:06:24.800]  去指導尼塞亞
[00:06:24.800 --> 00:06:25.800]  就是這個
[00:06:25.800 --> 00:06:27.800]  說我們受苦的僕人這個預言
[00:06:27.800 --> 00:06:32.800]  他們真的很難去解釋
[00:06:32.800 --> 00:06:34.800]  所以今天
[00:06:34.800 --> 00:06:37.800]  所有跟隨耶穌的人
[00:06:37.800 --> 00:06:39.800]  他們的心情是怎樣
[00:06:39.800 --> 00:06:41.800]  很困惑
[00:06:41.800 --> 00:06:43.800]  耶穌為甚麼
[00:06:43.800 --> 00:06:45.800]  不是一個英雄的姿勢呢
[00:06:45.800 --> 00:06:47.800]  為甚麼說我們受苦呢
[00:06:47.800 --> 00:06:49.800]  還要死呢
[00:06:49.800 --> 00:06:52.800]  連他的門徒彼得
[00:06:52.800 --> 00:06:54.800]  彼得都極力地
[00:06:54.800 --> 00:06:56.800]  阻止
[00:06:56.800 --> 00:06:58.800]  阻止耶穌去做這件事
[00:06:58.800 --> 00:07:00.800]  他說千萬不可以這樣
[00:07:00.800 --> 00:07:02.800]  這件事絕對不可以
[00:07:02.800 --> 00:07:04.800]  發生在你身上
[00:07:04.800 --> 00:07:06.800]  他在當中阻止了耶穌
[00:07:06.800 --> 00:07:08.800]  但是耶穌說甚麼呢
[00:07:08.800 --> 00:07:10.800]  撒旦去到我後面去
[00:07:10.800 --> 00:07:12.800]  你是我的絆腳石
[00:07:12.800 --> 00:07:15.800]  因為你不體會上帝的心意
[00:07:15.800 --> 00:07:19.800]  而是體會人的意思
[00:07:19.800 --> 00:07:21.800]  主不是說
[00:07:21.800 --> 00:07:22.800]  這個彼得真是撒旦
[00:07:22.800 --> 00:07:24.800]  而是他說話的裏面
[00:07:24.800 --> 00:07:29.800]  因為他有撒旦的試探的含義在裏面
[00:07:29.800 --> 00:07:32.800]  表面上他好像很關心耶穌
[00:07:32.800 --> 00:07:37.800]  但是他仍然有人的慾望
[00:07:37.800 --> 00:07:44.800]  但是神的道路是人愛和寫記的
[00:07:44.800 --> 00:07:46.800]  耶穌說
[00:07:46.800 --> 00:07:50.800]  這個彼得是成為他的絆腳石
[00:07:50.800 --> 00:07:52.800]  所以你會見到就是
[00:07:52.800 --> 00:07:55.800]  曾經去試探耶穌的時候
[00:07:55.800 --> 00:08:04.800]  他就是讓耶穌去逃避受苦
[00:08:04.800 --> 00:08:09.800]  然後現在彼得的口又再次去試探耶穌
[00:08:09.800 --> 00:08:13.800]  讓他不用受苦
[00:08:13.800 --> 00:08:17.800]  但是耶穌看出他的心意
[00:08:17.800 --> 00:08:18.800]  耶穌說甚麼呢
[00:08:18.800 --> 00:08:21.800]  撒旦退去吧
[00:08:21.800 --> 00:08:24.800]  他沒有體會神的心意
[00:08:24.800 --> 00:08:28.800]  而是體會人的意思
[00:08:28.800 --> 00:08:32.800]  耶穌沒有因為他這樣說
[00:08:32.800 --> 00:08:35.800]  就中了魔鬼的鬼計
[00:08:35.800 --> 00:08:37.800]  為二人死是少有的
[00:08:37.800 --> 00:08:40.800]  為人人死或者有感度的
[00:08:40.800 --> 00:08:41.800]  二人是甚麼呢
[00:08:41.800 --> 00:08:47.800]  二人就是指那些很嚴格去遵守律法的人
[00:08:47.800 --> 00:08:49.800]  人人是甚麼呢
[00:08:49.800 --> 00:08:52.800]  就在精神上或聖庭上
[00:08:52.800 --> 00:08:56.800]  他是超越了律法的要求
[00:08:56.800 --> 00:09:03.800]  耶穌曾經一再的對他的門徒說甚麼呢
[00:09:03.800 --> 00:09:05.800]  若有人要跟從我
[00:09:05.800 --> 00:09:10.800]  就當這幾人會在自己的十字架內跟從我
[00:09:10.800 --> 00:09:12.800]  所以你見到就是
[00:09:12.800 --> 00:09:16.800]  耶穌希望那些門徒
[00:09:16.800 --> 00:09:20.800]  是要行十字架的道路
[00:09:20.800 --> 00:09:24.800]  十字架是一個捨己的行動
[00:09:24.800 --> 00:09:27.800]  從耶穌基督他道成肉身
[00:09:27.800 --> 00:09:29.800]  他成為人開始
[00:09:29.800 --> 00:09:30.800]  他的傳道
[00:09:30.800 --> 00:09:32.800]  他的醫病
[00:09:32.800 --> 00:09:36.800]  他行的十字架的過程裏面
[00:09:36.800 --> 00:09:40.800]  你一一都可以看到他捨己的表現
[00:09:40.800 --> 00:09:42.800]  他成為我們的榜樣
[00:09:42.800 --> 00:09:44.800]  我們今天要做主的門徒
[00:09:44.800 --> 00:09:50.800]  我們都要負責任去學習這個捨己
[00:09:50.800 --> 00:09:54.800]  捨己不是說我狠地
[00:09:54.800 --> 00:09:57.800]  丟棄了我自己的壞習慣
[00:09:57.800 --> 00:10:02.800]  或者是放棄了我的世俗的享樂
[00:10:02.800 --> 00:10:05.800]  或者我對好一點
[00:10:05.800 --> 00:10:06.800]  我去修行
[00:10:06.800 --> 00:10:08.800]  其實這些是表面的
[00:10:08.800 --> 00:10:11.800]  這些並不是耶穌基督的要求
[00:10:11.800 --> 00:10:16.800]  耶穌基督是要我們毫無保留地去信服他的
[00:10:16.800 --> 00:10:21.800]  所以捨己是一個做門徒的主要的部分
[00:10:21.800 --> 00:10:26.800]  我們要遵行主的旨意
[00:10:26.800 --> 00:10:28.800]  當我們說我們要聽神的話的時候
[00:10:28.800 --> 00:10:30.800]  你必須第一件事要做什麼
[00:10:30.800 --> 00:10:32.800]  就是要放下自己
[00:10:32.800 --> 00:10:35.800]  你還有腦海裏面的時候
[00:10:35.800 --> 00:10:37.800]  你聽不到
[00:10:37.800 --> 00:10:39.800]  你說而已
[00:10:39.800 --> 00:10:42.800]  但你要做的時候
[00:10:42.800 --> 00:10:44.800]  就走了
[00:10:44.800 --> 00:10:46.800]  你不會去做的
[00:10:46.800 --> 00:10:48.800]  因為腦海裏面是卡住你
[00:10:48.800 --> 00:10:50.800]  不讓你去跟耶穌
[00:10:50.800 --> 00:10:56.800]  要將自己當死的
[00:10:56.800 --> 00:10:58.800]  要放棄自己
[00:10:58.800 --> 00:11:02.800]  而我們身體的死亡都是交給耶穌的
[00:11:02.800 --> 00:11:06.800]  沒有由你自己去做主的
[00:11:06.800 --> 00:11:08.800]  你要放棄自己
[00:11:08.800 --> 00:11:10.800]  將自己完全交在神的手裏
[00:11:10.800 --> 00:11:12.800]  這是一個很大的功課
[00:11:12.800 --> 00:11:14.800]  由他去安排你
[00:11:14.800 --> 00:11:17.800]  所以我們要在神門前承諾
[00:11:17.800 --> 00:11:19.800]  在這個捨己的時候你要承諾
[00:11:19.800 --> 00:11:21.800]  你要聽神的話
[00:11:21.800 --> 00:11:23.800]  遵行他的旨意
[00:11:23.800 --> 00:11:24.800]  之外呢
[00:11:24.800 --> 00:11:27.800]  你將別人的需要擺在前面
[00:11:27.800 --> 00:11:30.800]  擺在你的興趣之先
[00:11:30.800 --> 00:11:32.800]  曾經有一個人
[00:11:34.800 --> 00:11:36.800]  有一個雜誌寫到
[00:11:36.800 --> 00:11:40.800]  在甘肅的南州的師範大學
[00:11:40.800 --> 00:11:42.800]  舉辦了一個論壇
[00:11:42.800 --> 00:11:46.800]  他們在探討西部農村的教師的現況和未來
[00:11:46.800 --> 00:11:51.800]  有一個31歲的代課老師
[00:11:51.800 --> 00:11:53.800]  做了13年
[00:11:53.800 --> 00:11:55.800]  他就在那裏發言
[00:11:55.800 --> 00:11:57.800]  開始講
[00:11:57.800 --> 00:12:00.800]  令到全場的專家或者老師
[00:12:00.800 --> 00:12:02.800]  都淚流滿面
[00:12:02.800 --> 00:12:04.800]  發生什麼事呢
[00:12:04.800 --> 00:12:09.800]  他是在陝西南田縣
[00:12:09.800 --> 00:12:11.800]  只有9間房的
[00:12:11.800 --> 00:12:17.800]  一個鄉鎮吳子村小學裏面的一個李小峰老師
[00:12:17.800 --> 00:12:20.800]  他分兼數職
[00:12:20.800 --> 00:12:22.800]  他又做校長
[00:12:22.800 --> 00:12:23.800]  又做教師
[00:12:23.800 --> 00:12:25.800]  又做主任
[00:12:25.800 --> 00:12:26.800]  又做後勤
[00:12:26.800 --> 00:12:28.800]  只有一腳尺
[00:12:28.800 --> 00:12:30.800]  現在學校只有他一個人
[00:12:30.800 --> 00:12:32.800]  就是一個教職員
[00:12:32.800 --> 00:12:34.800]  去管理學校
[00:12:34.800 --> 00:12:38.800]  其實
[00:12:38.800 --> 00:12:44.800]  他原本是一個高三的學生
[00:12:44.800 --> 00:12:47.800]  他兩個月之後就要考高考
[00:12:47.800 --> 00:12:49.800]  前途無量
[00:12:49.800 --> 00:12:51.800]  他對自己很有信心
[00:12:51.800 --> 00:12:52.800]  一定可以考到的
[00:12:52.800 --> 00:12:55.800]  但是天有不測風雲
[00:12:55.800 --> 00:12:58.800]  他父親患了末期癌症
[00:12:58.800 --> 00:13:01.800]  很快就去世了
[00:13:01.800 --> 00:13:03.800]  但是在醫治裏面
[00:13:03.800 --> 00:13:04.800]  花了很多錢
[00:13:04.800 --> 00:13:06.800]  於是在樓下
[00:13:06.800 --> 00:13:08.800]  要去還債
[00:13:08.800 --> 00:13:10.800]  他母親就病了
[00:13:10.800 --> 00:13:12.800]  怎麼辦呢
[00:13:12.800 --> 00:13:14.800]  看到一個年幼的妹妹
[00:13:14.800 --> 00:13:15.800]  她心想
[00:13:15.800 --> 00:13:17.800]  考到都沒有用
[00:13:17.800 --> 00:13:18.800]  要還債
[00:13:18.800 --> 00:13:19.800]  哪有錢還呢
[00:13:19.800 --> 00:13:23.800]  這個時候
[00:13:23.800 --> 00:13:26.800]  農村的幹部就來找他
[00:13:26.800 --> 00:13:29.800]  他說你是我們村唯一的高中生
[00:13:29.800 --> 00:13:32.800]  我們想請你去我們村教書
[00:13:32.800 --> 00:13:34.800]  因為沒有人肯教
[00:13:34.800 --> 00:13:36.800]  薪水太便宜
[00:13:36.800 --> 00:13:38.800]  沒有人肯來做
[00:13:38.800 --> 00:13:39.800]  想請你做
[00:13:39.800 --> 00:13:41.800]  他問你多少錢
[00:13:41.800 --> 00:13:43.800]  他說一個月53元
[00:13:43.800 --> 00:13:44.800]  他想
[00:13:44.800 --> 00:13:47.800]  那要一年才能還錢
[00:13:47.800 --> 00:13:50.800]  因為欠債是一萬元
[00:13:50.800 --> 00:13:52.800]  他說好
[00:13:52.800 --> 00:13:53.800]  試試
[00:13:53.800 --> 00:13:56.800]  他就簽了一年
[00:13:56.800 --> 00:13:58.800]  於是他就開始
[00:13:58.800 --> 00:14:01.800]  因為他也有資格
[00:14:01.800 --> 00:14:02.800]  他是高中生
[00:14:02.800 --> 00:14:08.800]  他就開始將他擁有的方法去教
[00:14:08.800 --> 00:14:12.800]  他教的就變成了複式教學
[00:14:12.800 --> 00:14:14.800]  同一時間
[00:14:14.800 --> 00:14:16.800]  兩級的人在那裏教
[00:14:16.800 --> 00:14:19.800]  你要知道是怎樣的騷擾
[00:14:19.800 --> 00:14:21.800]  他可能在備課上
[00:14:21.800 --> 00:14:23.800]  每一級都要準備
[00:14:23.800 --> 00:14:25.800]  同一時間他就給這個人做作業
[00:14:25.800 --> 00:14:27.800]  他就去教這班
[00:14:27.800 --> 00:14:29.800]  如是者每一級
[00:14:29.800 --> 00:14:31.800]  15分鐘就一堂
[00:14:31.800 --> 00:14:35.800]  教了這麼多班
[00:14:35.800 --> 00:14:37.800]  教到下一個時候
[00:14:37.800 --> 00:14:38.800]  你會發現
[00:14:38.800 --> 00:14:41.800]  原來有時候又遇到下雪
[00:14:41.800 --> 00:14:43.800]  天氣不好下雨
[00:14:43.800 --> 00:14:45.800]  年幼怎麼辦呢
[00:14:45.800 --> 00:14:47.800]  可能他叫你不要回家
[00:14:47.800 --> 00:14:48.800]  留在學校
[00:14:48.800 --> 00:14:50.800]  留在學校給你吃
[00:14:50.800 --> 00:14:51.800]  又增加他
[00:14:51.800 --> 00:14:53.800]  他哪有這麼多錢
[00:14:53.800 --> 00:14:56.800]  經濟上又有很多負擔
[00:14:56.800 --> 00:14:58.800]  你會看到
[00:14:58.800 --> 00:15:01.800]  有時候他還要上門去輔導他們
[00:15:01.800 --> 00:15:03.800]  因為他沒有上學
[00:15:03.800 --> 00:15:05.800]  每個家長都很開心
[00:15:05.800 --> 00:15:07.800]  有人幫他帶孩子
[00:15:07.800 --> 00:15:10.800]  但你也知道他薪水又這麼少
[00:15:10.800 --> 00:15:12.800]  怎樣去支持呢
[00:15:12.800 --> 00:15:16.800]  接著沒多久就去找警察說要退婚
[00:15:16.800 --> 00:15:18.800]  人工這麼少
[00:15:18.800 --> 00:15:20.800]  做了幾年都是73元
[00:15:20.800 --> 00:15:22.800]  怎樣的
[00:15:22.800 --> 00:15:23.800]  退婚
[00:15:23.800 --> 00:15:25.800]  他媽覺得很沒面子
[00:15:25.800 --> 00:15:27.800]  女方說退婚
[00:15:27.800 --> 00:15:30.800]  他也不想回去教書
[00:15:30.800 --> 00:15:32.800]  於是那年暑假
[00:15:32.800 --> 00:15:35.800]  他就決定去找工作
[00:15:35.800 --> 00:15:37.800]  於是他去找工作
[00:15:37.800 --> 00:15:39.800]  去西安打工
[00:15:39.800 --> 00:15:41.800]  就是400元
[00:15:41.800 --> 00:15:43.800]  很開心
[00:15:43.800 --> 00:15:45.800]  相比73元差這麼多
[00:15:45.800 --> 00:15:46.800]  很快就還債
[00:15:46.800 --> 00:15:48.800]  我可以繼續讀書
[00:15:48.800 --> 00:15:51.800]  做到九月
[00:15:51.800 --> 00:15:54.800]  農村的書記來找他
[00:15:54.800 --> 00:15:57.800]  說新聞仔等著你
[00:15:57.800 --> 00:15:58.800]  沒人教書
[00:15:58.800 --> 00:16:00.800]  怎辦呢
[00:16:00.800 --> 00:16:01.800]  他心想
[00:16:01.800 --> 00:16:02.800]  對呀
[00:16:02.800 --> 00:16:03.800]  小朋友教了五年
[00:16:03.800 --> 00:16:04.800]  很有感情
[00:16:04.800 --> 00:16:05.800]  不捨得他們
[00:16:05.800 --> 00:16:07.800]  他又回去教書
[00:16:07.800 --> 00:16:09.800]  回家後又不同了
[00:16:09.800 --> 00:16:10.800]  人們對他的態度
[00:16:10.800 --> 00:16:12.800]  有什麼就給他吃
[00:16:12.800 --> 00:16:14.800]  小朋友老師還沒來
[00:16:14.800 --> 00:16:16.800]  把房間掃乾淨
[00:16:16.800 --> 00:16:18.800]  等老師來教
[00:16:18.800 --> 00:16:20.800]  開始轉性了
[00:16:20.800 --> 00:16:22.800]  但仍然很少錢
[00:16:22.800 --> 00:16:27.800]  他就是這樣過他日子
[00:16:27.800 --> 00:16:31.800]  當這個論壇出現之後
[00:16:31.800 --> 00:16:34.800]  網上很多網民
[00:16:34.800 --> 00:16:36.800]  很方便
[00:16:36.800 --> 00:16:38.800]  每個人都爭著去拜訪他
[00:16:38.800 --> 00:16:41.800]  開始有轉機
[00:16:43.800 --> 00:16:45.800]  今天我們說
[00:16:45.800 --> 00:16:47.800]  我們學習寫記
[00:16:47.800 --> 00:16:49.800]  我們怎樣將人的意義
[00:16:49.800 --> 00:16:51.800]  和將人的事情
[00:16:51.800 --> 00:16:53.800]  放在我們興趣之前
[00:16:53.800 --> 00:16:55.800]  其實這個人是足足有餘的
[00:16:55.800 --> 00:16:56.800]  當然
[00:16:56.800 --> 00:16:57.800]  學他就死了
[00:16:57.800 --> 00:16:59.800]  當然沒有老婆
[00:16:59.800 --> 00:17:00.800]  不過他最後有成家的
[00:17:00.800 --> 00:17:02.800]  不用怕
[00:17:02.800 --> 00:17:04.800]  我們繼續看
[00:17:04.800 --> 00:17:05.800]  就是
[00:17:05.800 --> 00:17:07.800]  我們要去
[00:17:07.800 --> 00:17:09.800]  跟從耶穌
[00:17:09.800 --> 00:17:12.800]  希臘文的門徒
[00:17:12.800 --> 00:17:14.800]  就是一個學習者
[00:17:14.800 --> 00:17:16.800]  門徒是一個跟隨者
[00:17:16.800 --> 00:17:19.800]  我們怎樣去跟從耶穌
[00:17:19.800 --> 00:17:21.800]  學一下我們的師父
[00:17:21.800 --> 00:17:23.800]  就算是多麼艱難
[00:17:23.800 --> 00:17:25.800]  甚至學到他
[00:17:25.800 --> 00:17:26.800]  為了他的緣故
[00:17:26.800 --> 00:17:27.800]  你要死
[00:17:27.800 --> 00:17:28.800]  你要學這件事
[00:17:28.800 --> 00:17:31.800]  我們說跟從他
[00:17:31.800 --> 00:17:32.800]  跟著他走
[00:17:32.800 --> 00:17:33.800]  不是很容易
[00:17:33.800 --> 00:17:34.800]  跟著他死
[00:17:34.800 --> 00:17:36.800]  是不容易的
[00:17:36.800 --> 00:17:40.800]  我們跟從耶穌
[00:17:40.800 --> 00:17:43.800]  包括了我們要遵從他的旨意
[00:17:43.800 --> 00:17:44.800]  要聽他的教訓
[00:17:44.800 --> 00:17:46.800]  要學他的榜樣
[00:17:46.800 --> 00:17:51.800]  第三方面就是
[00:17:51.800 --> 00:17:54.800]  十字架既然是我們世人唯一的拯救
[00:17:54.800 --> 00:17:57.800]  這個耶穌基督
[00:17:57.800 --> 00:17:59.800]  他就是甘心樂意的
[00:17:59.800 --> 00:18:01.800]  去為我們死人
[00:18:01.800 --> 00:18:03.800]  所以唯有基督
[00:18:03.800 --> 00:18:06.800]  在我們還俗罪人的時候
[00:18:06.800 --> 00:18:08.800]  為我們死
[00:18:08.800 --> 00:18:10.800]  神的愛就在這裡向我們顯明
[00:18:10.800 --> 00:18:12.800]  耶穌基督在赫西瑪利園
[00:18:12.800 --> 00:18:14.800]  他去為我們祈禱
[00:18:14.800 --> 00:18:17.800]  就開始了一個捨己行動
[00:18:17.800 --> 00:18:19.800]  其實以耶穌基督的身份
[00:18:19.800 --> 00:18:21.800]  有神子的地位
[00:18:21.800 --> 00:18:23.800]  與神同等的話
[00:18:23.800 --> 00:18:27.800]  他不用這樣做的
[00:18:27.800 --> 00:18:31.800]  但是他情願要聽神的旨意
[00:18:31.800 --> 00:18:32.800]  他為我們去禱告
[00:18:32.800 --> 00:18:34.800]  希望神的旨意成就
[00:18:34.800 --> 00:18:36.800]  以耶穌的能力
[00:18:36.800 --> 00:18:39.800]  他可以不用被人捉
[00:18:39.800 --> 00:18:41.800]  以耶穌的智慧
