
[00:00:00.000 --> 00:00:01.600]  到了第六個月
[00:03:57.800 --> 00:04:00.520]  應該是去到致聖所裡面
[00:04:00.520 --> 00:04:01.880]  因為當時
[00:04:01.880 --> 00:04:06.520]  撒加利亞她是按照祭司的班次
[00:04:06.520 --> 00:04:10.280]  她是亞比亞班的其中一個祭司
[00:04:10.280 --> 00:04:12.720]  抽籤輪到她
[00:04:12.720 --> 00:04:15.320]  她進入到聖殿裡面
[00:04:15.320 --> 00:04:17.760]  來準備燒香
[00:04:17.760 --> 00:04:21.920]  而且是百姓在聖殿外面等候她
[00:04:21.920 --> 00:04:25.600]  燒香之後就會出來
[00:04:25.600 --> 00:04:27.840]  出來向眾民祝福
[00:04:27.840 --> 00:04:30.480]  這是利未寄給我們的場景
[00:04:30.480 --> 00:04:34.120]  但是撒加利亞這位孫子
[00:04:34.120 --> 00:04:36.640]  在公獻獻祭的時候
[00:04:36.640 --> 00:04:38.440]  在那裡侍奉的時候
[00:04:38.440 --> 00:04:41.800]  居然在聖殿的內室
[00:04:41.800 --> 00:04:43.760]  遇見神跡
[00:04:43.760 --> 00:04:47.600]  就是天使長加伯列向她顯現
[00:04:47.600 --> 00:04:50.720]  和瑪利亞在自己的家裡
[00:04:50.720 --> 00:04:53.800]  那撒勒一個很小的地方
[00:04:53.800 --> 00:04:56.400]  都是一個窮苦人家
[00:04:56.400 --> 00:05:01.200]  來到她又是遇見同一位天使長加伯列
[00:05:01.200 --> 00:05:03.360]  很明顯作者路加醫生
[00:05:03.360 --> 00:05:05.520]  將兩個婦人
[00:05:05.520 --> 00:05:07.600]  或者兩個的家庭
[00:05:07.600 --> 00:05:09.440]  來到她做一個比較
[00:05:09.440 --> 00:05:11.960]  一個是很有信心
[00:05:11.960 --> 00:05:13.160]  瑪利亞說
[00:05:13.160 --> 00:05:15.160]  我是主的使女
[00:05:15.160 --> 00:05:18.160]  情願照你的說話去成就
[00:05:18.160 --> 00:05:20.000]  但是你要記住
[00:05:20.000 --> 00:05:23.520]  作者已經告訴我們背景了
[00:05:23.520 --> 00:05:25.320]  她是未婚的
[00:05:25.320 --> 00:05:28.240]  她的丈夫
[00:05:28.240 --> 00:05:30.600]  還沒有來迎娶她
[00:05:30.600 --> 00:05:34.440]  要面對的當時是這個處境
[00:05:34.440 --> 00:05:36.440]  是相當不容易的
[00:05:36.440 --> 00:05:37.920]  就是說
[00:05:37.920 --> 00:05:42.800]  瑪利亞由她答應天使長的說話之後
[00:05:43.040 --> 00:05:46.040]  她就要含一個
[00:05:46.040 --> 00:05:49.040]  叫做忍辱負重
[00:05:49.040 --> 00:05:51.160]  來等待她的肚子
[00:05:51.160 --> 00:05:54.000]  一天一天地來到她的大
[00:05:54.000 --> 00:05:56.800]  到最終她要生耶穌出來
[00:05:56.800 --> 00:05:59.680]  就要面對當時的社會
[00:05:59.680 --> 00:06:03.520]  很大的對她的歧視
[00:06:03.520 --> 00:06:05.000]  和針對
[00:06:05.000 --> 00:06:07.320]  但是相對剛才我們再說的
[00:06:07.320 --> 00:06:08.680]  有另外一個人
[00:06:08.680 --> 00:06:10.280]  這個就是撒加利亞了
[00:06:10.320 --> 00:06:13.280]  一個被人覺得是很勁權的大祭司
[00:06:13.280 --> 00:06:16.160]  而且還在聖殿裡面
[00:06:16.160 --> 00:06:18.760]  準備來燒香獻祭的時候
[00:06:18.760 --> 00:06:20.760]  天使長向她顯現
[00:06:20.760 --> 00:06:22.200]  同樣告訴她
[00:06:22.200 --> 00:06:26.880]  你的太太很快就要生一個兒子了
[00:06:26.880 --> 00:06:28.320]  因為是出於神的
[00:06:28.320 --> 00:06:32.040]  撒加利亞就說
[00:06:32.040 --> 00:06:33.600]  怎麼能夠有這樣的事情呢?
[00:06:33.600 --> 00:06:35.040]  我的年紀都大了
[00:06:35.040 --> 00:06:37.040]  我太太的年紀都大了
[00:06:37.040 --> 00:06:38.880]  一個是一對夫婦
[00:06:39.480 --> 00:06:40.800]  要生孩子
[00:06:40.800 --> 00:06:42.600]  相信神蹟
[00:06:42.600 --> 00:06:44.080]  不是太難的事
[00:06:44.080 --> 00:06:46.120]  但是對一個馬利亞
[00:06:46.120 --> 00:06:47.600]  完全還沒有結婚的
[00:06:47.600 --> 00:06:49.480]  但是相信神蹟
[00:06:49.480 --> 00:06:51.640]  相信神會在她生命裡面
[00:06:51.640 --> 00:06:54.720]  來到她有一個這樣的工作
[00:06:54.720 --> 00:06:58.880]  大家可能不是對舊約太認識
[00:06:58.880 --> 00:07:01.280]  太純熟地記憶
[00:07:01.280 --> 00:07:04.840]  但是對一個猶太的女子來說
[00:07:04.840 --> 00:07:06.840]  特別是未婚的女子
[00:07:07.200 --> 00:07:12.000]  他們很多人會等待一個預言的應驗
[00:07:12.000 --> 00:07:15.800]  就是《爾賽亞書》七章十四節
[00:07:15.800 --> 00:07:18.720]  「必有同女生子
[00:07:18.720 --> 00:07:22.640]  人要稱她的名為以馬來利」
[00:07:22.640 --> 00:07:25.200]  不過既然是預言
[00:07:25.200 --> 00:07:28.160]  但是如果要發生在你的身上
[00:07:28.160 --> 00:07:30.640]  可能是另一個話題了
[00:07:30.640 --> 00:07:32.160]  沒錯
[00:07:32.160 --> 00:07:33.720]  神有一個預言
[00:07:33.720 --> 00:07:37.520]  將來必定會有同女懷孕生子的
[00:07:37.520 --> 00:07:38.680]  不過
[00:07:38.680 --> 00:07:41.720]  現在到了那個時候滿足
[00:07:41.720 --> 00:07:44.520]  而發生在你的身上
[00:07:44.520 --> 00:07:46.320]  你會怎樣面對呢?
[00:07:46.320 --> 00:07:49.440]  馬利亞就讓我們看到
[00:07:49.440 --> 00:07:51.320]  她就是這樣去面對
[00:07:51.320 --> 00:07:54.320]  我要收窄範圍
[00:07:54.320 --> 00:08:00.800]  我不會再跟大家說撒加利亞和伊麗莎白的這對夫婦了
[00:08:00.800 --> 00:08:03.440]  因為這裡集中的告訴我們
[00:08:03.600 --> 00:08:05.960]  有一個敬虔的家庭
[00:08:05.960 --> 00:08:08.640]  有一位弱嬰
[00:08:08.640 --> 00:08:12.280]  雖然這裡沒有太詳細記載弱嬰的故事
[00:08:12.280 --> 00:08:15.680]  因為在《馬太福音》另外一段經文第一章
[00:08:15.680 --> 00:08:17.400]  有記載關於弱嬰
[00:08:17.400 --> 00:08:19.040]  他是一個異人
[00:08:19.040 --> 00:08:25.880]  他準備知道這個未認娶的太太
[00:08:25.880 --> 00:08:27.880]  懷了新人
[00:08:27.880 --> 00:08:29.440]  馬太就這樣記載了
[00:08:29.440 --> 00:08:33.520]  就說他準備要去休這個太太
[00:08:33.840 --> 00:08:36.520]  未認娶過門的太太
[00:08:36.520 --> 00:08:38.080]  準備要休她
[00:08:38.080 --> 00:08:41.520]  準備這樣去休的時候
[00:08:41.520 --> 00:08:44.400]  突然間有一個異象
[00:08:44.400 --> 00:08:46.200]  天使向他顯現
[00:08:46.200 --> 00:08:50.040]  不要休這個太太
[00:08:50.040 --> 00:08:52.720]  而是將她認娶過來
[00:08:52.720 --> 00:08:56.520]  因為她所懷的胎是出於神的
[00:08:56.520 --> 00:08:59.680]  所以這個弱嬰醒了之後
[00:08:59.680 --> 00:09:02.120]  他就去認娶馬利亞
[00:09:02.360 --> 00:09:04.720]  來成為自己的太太
[00:09:04.720 --> 00:09:10.680]  而且等待這個太太馬利亞生孩子之後
[00:09:10.680 --> 00:09:12.360]  聖經告訴我們
[00:09:12.360 --> 00:09:16.120]  他才正式與馬利亞同房
[00:09:16.120 --> 00:09:18.720]  然後再生其他的弟弟妹妹
[00:09:18.720 --> 00:09:20.200]  這就是弱嬰
[00:09:20.200 --> 00:09:23.960]  讓我們看到在耶穌的成長
[00:09:23.960 --> 00:09:25.680]  那個生命的歷程
[00:09:25.680 --> 00:09:28.720]  有一個很重要的家庭
[00:09:28.720 --> 00:09:30.600]  當然這裡告訴我們
[00:09:30.600 --> 00:09:33.760]  有一個很重要的女孩
[00:09:33.760 --> 00:09:35.200]  同女
[00:09:35.200 --> 00:09:36.280]  馬利亞
[00:09:36.280 --> 00:09:38.560]  她有什麼偉大呢?
[00:09:38.560 --> 00:09:42.240]  當知道自己
[00:09:42.240 --> 00:09:46.240]  是要成為耶穌的媽媽
[00:09:46.240 --> 00:09:49.200]  她二話不說
[00:09:49.200 --> 00:09:53.080]  不會覺得是一個惡作劇
[00:09:53.080 --> 00:09:54.880]  二話不說
[00:09:54.880 --> 00:09:58.680]  情願照理的話
[00:09:59.280 --> 00:10:01.760]  成就在我的生命裡面
[00:10:01.760 --> 00:10:06.120]  她就要面對整個社會
[00:10:06.120 --> 00:10:10.560]  對她的敵視
[00:10:10.560 --> 00:10:15.080]  我們要將那個場景
[00:10:15.080 --> 00:10:16.720]  將那個情況
[00:10:16.720 --> 00:10:20.720]  回到二千年前的拿撒勒這個漁村
[00:10:20.720 --> 00:10:23.040]  這個地方
[00:10:23.040 --> 00:10:25.080]  猶太的文化
[00:10:25.080 --> 00:10:28.000]  這樣去想耶穌基督
[00:10:28.880 --> 00:10:30.080]  你就會知道
[00:10:30.080 --> 00:10:32.680]  馬利亞的生命
[00:10:32.680 --> 00:10:34.760]  這個女士的偉大
[00:10:34.760 --> 00:10:38.480]  這種忍耐
[00:10:38.480 --> 00:10:40.160]  其實很難的
[00:10:40.160 --> 00:10:44.360]  昨晚我看了一些故事
[00:10:44.360 --> 00:10:46.760]  其實也認識的一對夫婦
[00:10:46.760 --> 00:10:48.720]  就是莎士
[00:10:48.720 --> 00:10:51.400]  2003年的莎士
[00:10:51.400 --> 00:10:56.040]  你知不知道第一個病人
[00:10:56.040 --> 00:10:58.120]  第一個入院
[00:10:58.920 --> 00:11:00.480]  第一個要搶救的
[00:11:00.480 --> 00:11:02.040]  是一位醫生
[00:11:02.040 --> 00:11:04.600]  叫做楊敏
[00:11:04.600 --> 00:11:07.080]  這位醫生
[00:11:07.080 --> 00:11:09.720]  就是他不知道什麼原因
[00:11:09.720 --> 00:11:10.640]  在聯合醫院
[00:11:10.640 --> 00:11:11.840]  他是急症科的
[00:11:11.840 --> 00:11:15.840]  不知道為什麼突然間中招了
[00:11:15.840 --> 00:11:17.440]  就感染了
[00:11:17.440 --> 00:11:20.120]  而且那個情況是很危急
[00:11:20.120 --> 00:11:23.480]  根本趕不及回家拿那些醫物
[00:11:23.480 --> 00:11:25.320]  那些日用品
[00:11:25.320 --> 00:11:26.520]  各樣東西都不行
[00:11:26.640 --> 00:11:29.960]  要立即在聯合醫院住院
[00:11:29.960 --> 00:11:34.160]  當時他的太太懷孕四個月
[00:11:34.160 --> 00:11:36.120]  你想想
[00:11:36.120 --> 00:11:40.040]  當時那個情況是很危急
[00:11:40.040 --> 00:11:41.120]  很混亂
[00:11:41.120 --> 00:11:42.400]  瞬息混亂
[00:11:42.400 --> 00:11:43.200]  用什麼藥
[00:11:43.200 --> 00:11:44.160]  怎樣用法
[00:11:44.160 --> 00:11:45.240]  都不知道
[00:11:45.240 --> 00:11:47.800]  是第一個的病人
[00:11:47.800 --> 00:11:49.880]  由醫生變成病人
[00:11:49.880 --> 00:11:52.200]  本來他是準備
[00:11:52.200 --> 00:11:54.880]  那個內科病房是要他做
[00:11:54.880 --> 00:11:55.840]  in charge(負責)
[00:11:55.840 --> 00:11:59.600]  去治療那些可能會有SARS的病人
[00:11:59.600 --> 00:12:01.280]  誰知道他由醫生
[00:12:01.280 --> 00:12:03.800]  變成那個病房的病人
[00:12:03.800 --> 00:12:06.320]  那個情況他描述
[00:12:06.320 --> 00:12:07.920]  因為過了一段時間
[00:12:07.920 --> 00:12:09.480]  有些記者就追訪他
[00:12:09.480 --> 00:12:10.120]  問他
[00:12:10.120 --> 00:12:11.520]  楊醫生
[00:12:11.520 --> 00:12:13.320]  他現在在元朗開診
[00:12:13.320 --> 00:12:14.720]  太太
[00:12:14.720 --> 00:12:16.120]  剛才我說的太太
[00:12:16.120 --> 00:12:18.680]  她當時懷胎四個月
[00:12:18.680 --> 00:12:21.280]  當時
[00:12:21.280 --> 00:12:24.600]  楊醫生再憶述
[00:12:25.400 --> 00:12:28.160]  他說是他太太對他的支持
[00:12:28.160 --> 00:12:30.600]  他太太那種堅強
[00:12:30.600 --> 00:12:34.440]  不會因為當時很危急的情況
[00:12:34.440 --> 00:12:36.520]  令他很擔心
[00:12:36.520 --> 00:12:39.600]  每一次和楊醫生通電話
[00:12:39.600 --> 00:12:42.160]  太太都給他鼓勵
[00:12:42.160 --> 00:12:44.000]  叫他不要擔心
[00:12:44.000 --> 00:12:46.120]  其實太太是最懼怕
[00:12:46.120 --> 00:12:47.720]  當時自己懷孕
[00:12:47.720 --> 00:12:49.560]  有沒有感染呢?
[00:12:49.560 --> 00:12:50.880]  如果感染了
[00:12:50.880 --> 00:12:52.000]  就很大件事了
[00:12:52.000 --> 00:12:53.920]  當然感謝神
[00:12:53.920 --> 00:12:55.920]  她的女兒現在已經很高大了
[00:12:55.920 --> 00:12:58.480]  楊太是回晚塘
[00:12:58.480 --> 00:13:00.360]  錦宣那邊的姐妹
[00:13:00.360 --> 00:13:03.280]  是一個很好的家庭
[00:13:03.280 --> 00:13:04.280]  很好的姐妹
[00:13:04.280 --> 00:13:05.160]  很好的弟兄
[00:13:05.160 --> 00:13:06.920]  當時
[00:13:06.920 --> 00:13:08.680]  沒有人知道那個情況
[00:13:08.680 --> 00:13:09.800]  但是
[00:13:09.800 --> 00:13:13.560]  在這麼困難的情況下
[00:13:13.560 --> 00:13:15.160]  太太
[00:13:15.160 --> 00:13:18.080]  是用很大的忍耐
[00:13:18.080 --> 00:13:20.200]  來愛心
[00:13:20.200 --> 00:13:22.440]  來支持丈夫
[00:13:22.640 --> 00:13:24.000]  叫他不要灰心
[00:13:24.000 --> 00:13:25.000]  加油
[00:13:25.000 --> 00:13:27.200]  在隔離病房裡面
[00:13:27.200 --> 00:13:30.640]  來等待醫生幫他的治療
[00:13:30.640 --> 00:13:32.800]  令到楊醫生
[00:13:32.800 --> 00:13:35.400]  就能夠可以來到去
[00:13:35.400 --> 00:13:39.400]  也是最快出院的一個病人
[00:13:39.400 --> 00:13:42.960]  脫離了SARS的感染
[00:13:42.960 --> 00:13:44.040]  而且
[00:13:44.040 --> 00:13:45.080]  他說到今天
[00:13:45.080 --> 00:13:47.440]  他沒有太多的併發症
[00:13:47.440 --> 00:13:49.600]  有些人有很多併發症
[00:13:49.600 --> 00:13:51.360]  會骨枯等等
[00:13:52.120 --> 00:13:53.400]  我在神學院有一個同學
[00:13:53.400 --> 00:13:54.800]  就是SARS期間
[00:13:54.800 --> 00:13:55.760]  骨枯
[00:13:55.760 --> 00:13:58.800]  有一段時間要用拐杖上山
[00:13:58.800 --> 00:14:00.960]  她是一個社工
[00:14:00.960 --> 00:14:02.960]  後來奉獻做傳道
[00:14:02.960 --> 00:14:05.360]  就是看到生命的無常
[00:14:05.360 --> 00:14:07.800]  這就是SARS期間的情況
[00:14:07.800 --> 00:14:10.560]  女性原來很
[00:14:10.560 --> 00:14:13.000]  有那種韌力
[00:14:13.000 --> 00:14:15.960]  可以很強的忍耐
[00:14:15.960 --> 00:14:17.840]  各位弟兄姐妹
[00:14:17.840 --> 00:14:21.560]  我們來到教會
[00:14:21.760 --> 00:14:22.920]  這個場景
[00:14:22.920 --> 00:14:24.640]  姐妹
[00:14:24.640 --> 00:14:27.760]  如果能夠在這些事情上
[00:14:27.760 --> 00:14:29.120]  能夠忍耐
[00:14:29.120 --> 00:14:32.360]  能夠在教會的發展上
[00:14:32.360 --> 00:14:34.560]  對丈夫
[00:14:34.560 --> 00:14:35.800]  對弟兄
[00:14:35.800 --> 00:14:37.160]  對家庭
[00:14:37.160 --> 00:14:39.040]  對神的國度
[00:14:39.040 --> 00:14:40.360]  如果能夠有這一份
[00:14:40.360 --> 00:14:42.640]  好像瑪利亞那樣的忍耐
[00:14:42.640 --> 00:14:44.640]  既然是出於神的
[00:14:44.640 --> 00:14:46.240]  我就願意
[00:14:46.240 --> 00:14:47.600]  來到去面對
[00:14:47.600 --> 00:14:50.200]  如果你有這種力量
[00:14:50.200 --> 00:14:51.480]  相信
[00:14:51.800 --> 00:14:53.600]  教會的發展
[00:14:53.600 --> 00:14:55.320]  是會很大
[00:14:55.320 --> 00:14:56.240]  很大的
[00:14:56.240 --> 00:14:58.080]  因為當男性
[00:14:58.080 --> 00:15:01.600]  來到去為著神的國度去打拼的時候
[00:15:01.600 --> 00:15:04.640]  原來是有很多很多的姐妹
[00:15:04.640 --> 00:15:06.040]  帶著溫柔
[00:15:06.040 --> 00:15:07.120]  忍耐
[00:15:07.120 --> 00:15:08.400]  力量
[00:15:08.400 --> 00:15:10.760]  這樣來支持的時候
[00:15:10.760 --> 00:15:12.000]  我相信
[00:15:12.000 --> 00:15:15.040]  教會的發展一定是會很大
[00:15:15.040 --> 00:15:18.000]  當然回到家庭裡
[00:15:18.000 --> 00:15:19.400]  就更加重要了
[00:15:19.920 --> 00:15:22.280]  家庭裡的太太
[00:15:22.280 --> 00:15:25.040]  特別是神做女性
[00:15:25.040 --> 00:15:29.520]  那種忍耐的力度是我們男性未必有的
[00:15:29.520 --> 00:15:32.520]  還有那種持續性的忍耐
[00:15:32.520 --> 00:15:34.040]  也是很強的
[00:15:34.040 --> 00:15:36.200]  我們今天不夠時間
[00:15:36.200 --> 00:15:39.760]  去將整個瑪利亞的經文
[00:15:39.760 --> 00:15:41.240]  去跟大家串聯
[00:15:41.240 --> 00:15:44.280]  瑪利亞由明白
[00:15:44.280 --> 00:15:45.760]  接受
[00:15:45.760 --> 00:15:48.280]  而至去執行的時候
[00:15:48.520 --> 00:15:50.920]  她未來的三十年
[00:15:50.920 --> 00:15:52.960]  她要面對的
[00:15:52.960 --> 00:15:55.880]  是很多很多的
[00:15:55.880 --> 00:15:57.960]  我讀聖經給大家聽
[00:15:57.960 --> 00:16:00.360]  是聖經自己講述
[00:16:00.360 --> 00:16:03.720]  瑪利亞的人生將要面對的事情
[00:16:03.720 --> 00:16:08.640]  留意一下第二章這裡
[00:16:08.640 --> 00:16:14.080]  稍等,讓我站起來
[00:16:14.080 --> 00:16:18.280]  第二章的三十三節
[00:16:19.280 --> 00:16:20.880]  我讀給大家聽
[00:16:21.760 --> 00:16:23.920]  盧格分第二章三十三節
[00:16:23.920 --> 00:16:28.000]  孩子的父母恩論耶穌的這些說話
[00:16:28.000 --> 00:16:29.040]  就驚訝了
[00:16:29.040 --> 00:16:32.520]  當時一位老人家在聖殿裡
[00:16:32.520 --> 00:16:35.400]  一位老人家就跟他說
[00:16:35.400 --> 00:16:38.320]  西面就給他們祝福
[00:16:38.320 --> 00:16:41.440]  又對孩子的母親瑪利亞說
[00:16:41.440 --> 00:16:43.160]  這個孩子被勒
[00:16:43.160 --> 00:16:45.960]  是要叫以色列中很多人跌倒
[00:16:45.960 --> 00:16:47.360]  很多人興起
[00:16:47.360 --> 00:16:49.840]  又要成為毀謗的對象
[00:16:50.040 --> 00:16:53.640]  叫很多人心裡的意念顯露出來
[00:16:53.640 --> 00:16:55.720]  留意一下這裡,聖經這樣描述
[00:16:55.720 --> 00:16:59.000]  西面這位老人家這樣說
[00:16:59.000 --> 00:17:01.080]  他說你自己的心靈
[00:17:01.080 --> 00:17:03.360]  也要被劍石頭
[00:17:03.360 --> 00:17:06.840]  你自己會被劍石頭
[00:17:06.840 --> 00:17:08.720]  當然不是有人刺他
[00:17:08.720 --> 00:17:10.840]  不是有什麼意外
[00:17:10.840 --> 00:17:13.120]  是每一次耶穌
[00:17:13.120 --> 00:17:16.000]  要公開地傳道
[00:17:16.000 --> 00:17:19.800]  或者他要以神的兒子的身份
[00:17:20.040 --> 00:17:22.160]  出來的時候
[00:17:22.160 --> 00:17:25.600]  他就好像心如刀割一樣
[00:17:25.600 --> 00:17:27.600]  因為他知道一件事
[00:17:27.600 --> 00:17:29.960]  或者說他應該要知道這件事就是
[00:17:29.960 --> 00:17:35.320]  這個兒子不再屬於你一個人擁有
[00:17:35.320 --> 00:17:39.400]  耶穌是屬於全人類
[00:17:39.400 --> 00:17:44.280]  耶穌的將來的成就
[00:17:44.280 --> 00:17:47.040]  是要在十字架上
[00:17:47.040 --> 00:17:49.480]  你作為母親
[00:17:49.960 --> 00:17:52.360]  你想不想看到兒子
[00:17:52.360 --> 00:17:55.560]  這樣來受這樣的痛苦呢?
[00:17:55.560 --> 00:17:57.320]  被人嘲笑
[00:17:57.320 --> 00:17:58.840]  被人擊打
[00:17:58.840 --> 00:18:00.120]  被人侮辱
[00:18:00.120 --> 00:18:02.640]  被人最終殺害
[00:18:02.640 --> 00:18:04.960]  而且曾經愛戴你
[00:18:04.960 --> 00:18:07.080]  跟隨你的群眾
[00:18:07.080 --> 00:18:09.800]  就是要來嘲笑
[00:18:09.800 --> 00:18:12.040]  侮辱你的群眾
[00:18:12.040 --> 00:18:15.320]  瑪利亞就是在十字架下面
[00:18:15.320 --> 00:18:17.480]  那是最終的場景
[00:18:17.600 --> 00:18:20.200]  在往後的幾十年
[00:18:20.200 --> 00:18:21.920]  瑪利亞面對的
[00:18:21.920 --> 00:18:24.960]  一個不再屬於自己的兒子
[00:18:24.960 --> 00:18:28.160]  是屬於全人類的救主
[00:18:28.160 --> 00:18:30.320]  你的心
[00:18:30.320 --> 00:18:33.600]  是要被刀割一樣
[00:18:33.600 --> 00:18:36.160]  好像被劍來去刺透
[00:18:36.160 --> 00:18:37.800]  你想想
[00:18:37.800 --> 00:18:39.280]  一個母親
[00:18:39.280 --> 00:18:43.480]  最不想看到的就是自己的骨肉受苦
[00:18:43.480 --> 00:18:45.720]  最不想看到就是這樣
[00:18:46.480 --> 00:18:47.840]  我感恩
[00:18:47.840 --> 00:18:50.360]  我現在很多時候都回望過去
