
[00:00:00.000 --> 00:00:02.000]  各位「頂」姐妹主裡面平安
[00:02:25.000 --> 00:02:27.000]  作者叫張直
[00:02:27.000 --> 00:02:31.000]  是唐朝時代的一些文官
[00:02:31.000 --> 00:02:36.000]  當時唐朝是一個群同割據的時代
[00:02:36.000 --> 00:02:41.000]  有很多人都是霸山頭
[00:02:41.000 --> 00:02:43.000]  都是招兵買馬
[00:02:43.000 --> 00:02:49.000]  希望有多一些的文官武官去到他身邊追隨他
[00:02:49.000 --> 00:02:51.000]  其實就是有意造反
[00:02:51.000 --> 00:02:54.000]  當時有一個叫李思道的人
[00:02:54.000 --> 00:02:57.000]  他就去招攬張直
[00:02:57.000 --> 00:03:02.000]  而張直就作了這首詩之後送給他
[00:03:02.000 --> 00:03:05.000]  大家明白背後的意思是什麼嗎
[00:03:05.000 --> 00:03:08.000]  就是告訴他我是不會背叛朝廷的
[00:03:08.000 --> 00:03:12.000]  我沒有想過成為你手下的人
[00:03:12.000 --> 00:03:14.000]  去到你的旗下
[00:03:14.000 --> 00:03:19.000]  你會發覺原來你知道背後的故事的時候
[00:03:19.000 --> 00:03:21.000]  這首詩是不同解法的
[00:03:21.000 --> 00:03:23.000]  是完全兩件事來的
[00:03:23.000 --> 00:03:26.000]  所以我們看聖經的時候
[00:03:26.000 --> 00:03:29.000]  我最怕有些弟兄姊妹完全跟字面
[00:03:29.000 --> 00:03:31.000]  拿個字面出來就跟我爭辯
[00:03:31.000 --> 00:03:34.000]  就說聖經是這樣寫是這樣解
[00:03:34.000 --> 00:03:39.000]  但是你不理背後的背景
[00:03:39.000 --> 00:03:40.000]  或者背後發生什麼事
[00:03:40.000 --> 00:03:41.000]  你只是按字面解
[00:03:41.000 --> 00:03:44.000]  很多時候的東西你解得通
[00:03:44.000 --> 00:03:45.000]  那首詩解得通
[00:03:45.000 --> 00:03:47.000]  但是是不是這樣的意思呢
[00:03:47.000 --> 00:03:49.000]  聖經都說了不讓女人講道
[00:03:49.000 --> 00:03:52.000]  教會的姐妹回來要蒙頭
[00:03:52.000 --> 00:03:55.000]  你們有多少人沒有蒙頭
[00:03:55.000 --> 00:03:57.000]  我們都有女牧師
[00:03:57.000 --> 00:03:59.000]  我們不是罪大滔天
[00:03:59.000 --> 00:04:02.000]  有些東西不是可以忽略背景去解
[00:04:02.000 --> 00:04:04.000]  我想大家明白
[00:04:04.000 --> 00:04:06.000]  用了這個做一個開場
[00:04:06.000 --> 00:04:08.000]  其實就是想大家去看看
[00:04:08.000 --> 00:04:11.000]  當我們去看詩篇十一篇的時候
[00:04:11.000 --> 00:04:15.000]  到底背景是什麼呢
[00:04:15.000 --> 00:04:18.000]  詩篇十一篇的背景其實就傳統
[00:04:18.000 --> 00:04:25.000]  我們相信是大衛王給他的兒子亞沙隆追殺的時候所寫的
[00:04:25.000 --> 00:04:27.000]  大衛是誰呢
[00:04:27.000 --> 00:04:29.000]  大衛是以色列的第二任君王
[00:04:29.000 --> 00:04:32.000]  是很出名的一個君王
[00:04:32.000 --> 00:04:33.000]  他在以色列史上
[00:04:33.000 --> 00:04:36.000]  聖經裡面都是非常重要
[00:04:36.000 --> 00:04:37.000]  他的地位很高
[00:04:37.000 --> 00:04:41.000]  甚至耶穌基督都被稱為大衛的子孫
[00:04:41.000 --> 00:04:44.000]  是很重要的人物
[00:04:44.000 --> 00:04:46.000]  是很高地位的
[00:04:46.000 --> 00:04:51.000]  撒姆爾基和歷代之下
[00:04:51.000 --> 00:04:56.000]  都有很多記載是關於大衛王的
[00:04:56.000 --> 00:04:58.000]  他是一個很有領導才能的人
[00:04:58.000 --> 00:05:02.000]  也是一個可以說是一個象徵性的人物
[00:05:02.000 --> 00:05:03.000]  很重要
[00:05:03.000 --> 00:05:08.000]  但是他的兒子亞沙隆卻是想推翻他
[00:05:08.000 --> 00:05:09.000]  為什麼呢
[00:05:09.000 --> 00:05:11.000]  其實事件的起因
[00:05:11.000 --> 00:05:15.000]  就是亞沙隆有一個妹妹叫做他瑪
[00:05:15.000 --> 00:05:20.000]  但是她被他同父異母的兄弟暗戀強暴了
[00:05:20.000 --> 00:05:25.000]  這件事你可以說是一個家庭糾紛
[00:05:25.000 --> 00:05:29.000]  但其實也是一個皇帝皇室裡面的事情
[00:05:29.000 --> 00:05:31.000]  當大衛知道了之後
[00:05:31.000 --> 00:05:33.000]  你猜他有什麼反應呢
[00:05:33.000 --> 00:05:36.000]  大衛知道了之後非常憤怒
[00:05:36.000 --> 00:05:39.000]  但是他沒有做事
[00:05:39.000 --> 00:05:44.000]  於是這件事就成為了往後的事情的導火線
[00:05:44.000 --> 00:05:46.000]  亞沙隆懷恨在心
[00:05:46.000 --> 00:05:51.000]  兩年之後他設計殺死了暗戀
[00:05:51.000 --> 00:05:53.000]  殺了他的兄弟
[00:05:53.000 --> 00:05:55.000]  自然不可以當沒事發生
[00:05:55.000 --> 00:05:57.000]  於是就被迫要逃亡
[00:05:57.000 --> 00:05:58.000]  要逃走
[00:05:58.000 --> 00:06:02.000]  但是大衛其實也很愛惜亞沙隆
[00:06:02.000 --> 00:06:05.000]  最後是被亞沙隆再回來
[00:06:05.000 --> 00:06:06.000]  這件事就平息了
[00:06:06.000 --> 00:06:08.000]  但是這樣就沒事了嗎
[00:06:08.000 --> 00:06:09.000]  不是的
[00:06:09.000 --> 00:06:12.000]  亞沙隆似乎氣都還沒有順
[00:06:12.000 --> 00:06:14.000]  他繼續招兵買馬
[00:06:14.000 --> 00:06:16.000]  他的勢力越來越大
[00:06:16.000 --> 00:06:21.000]  去到最後連他爸爸大衛都怕了他要逃亡
[00:06:21.000 --> 00:06:24.000]  因為很可能接下來就會政變
[00:06:24.000 --> 00:06:28.000]  其實這一切的發生
[00:06:28.000 --> 00:06:32.000]  我看過電視劇《攻心計》
[00:06:32.000 --> 00:06:35.000]  看下去更誇張的劇情
[00:06:35.000 --> 00:06:37.000]  所以大家要追一追
[00:06:37.000 --> 00:06:38.000]  看回《聖經》
[00:06:38.000 --> 00:06:41.000]  其實整件事
[00:06:41.000 --> 00:06:47.000]  你會發覺基於大衛作為一個皇帝也好
[00:06:47.000 --> 00:06:49.000]  作為一個父親也好
[00:06:49.000 --> 00:06:52.000]  他沒有好好處理到他的家事
[00:06:52.000 --> 00:06:54.000]  或者他國家裏面發生的事
[00:06:54.000 --> 00:06:57.000]  而導致一些這樣的情況
[00:06:57.000 --> 00:06:58.000]  而亞沙隆
[00:06:58.000 --> 00:07:00.000]  你不要以為他為了妹妹報仇
[00:07:00.000 --> 00:07:01.000]  他就是好人
[00:07:01.000 --> 00:07:03.000]  其實整件事裏面
[00:07:03.000 --> 00:07:06.000]  你也看到他沒有什麼道德可言
[00:07:06.000 --> 00:07:07.000]  他不敬畏上帝
[00:07:07.000 --> 00:07:09.000]  也不敬畏他的爸爸
[00:07:09.000 --> 00:07:10.000]  他為了權利
[00:07:10.000 --> 00:07:12.000]  他什麼都做得出
[00:07:12.000 --> 00:07:17.000]  所以某程度上他可以不折不扣是一個惡人
[00:07:17.000 --> 00:07:19.000]  在大衛被亞沙隆追殺的時候
[00:07:19.000 --> 00:07:22.000]  他就寫了這仇詩
[00:07:22.000 --> 00:07:23.000]  第一節說到
[00:07:23.000 --> 00:07:24.000]  我投靠耶和華
[00:07:24.000 --> 00:07:25.000]  你們怎麼對我說
[00:07:25.000 --> 00:07:29.000]  你當將鳥屠到山去
[00:07:29.000 --> 00:07:31.000]  大衛在危險之中
[00:07:31.000 --> 00:07:32.000]  他依然是有信心
[00:07:32.000 --> 00:07:34.000]  他是信靠耶和華的
[00:07:34.000 --> 00:07:36.000]  他是投靠耶和華的
[00:07:36.000 --> 00:07:37.000]  他的說法
[00:07:37.000 --> 00:07:38.000]  我現在不是逃難
[00:07:38.000 --> 00:07:40.000]  我是投靠耶和華
[00:07:40.000 --> 00:07:42.000]  但是有一個人跟他說
[00:07:42.000 --> 00:07:44.000]  有可能真的有一個這樣的人
[00:07:44.000 --> 00:07:47.000]  也有可能這是文學的表達手法
[00:07:47.000 --> 00:07:48.000]  自言自語
[00:07:48.000 --> 00:07:50.000]  大家知道這首詩
[00:07:50.000 --> 00:07:53.000]  一首詩就有一點創作在裏面
[00:07:53.000 --> 00:07:54.000]  他說
[00:07:54.000 --> 00:07:57.000]  你當將鳥屠到你們的山去
[00:07:57.000 --> 00:07:59.000]  用廣東話怎麼說
[00:07:59.000 --> 00:08:01.000]  雞咁腳咁走
[00:08:01.000 --> 00:08:03.000]  當將鳥屠到山去
[00:08:03.000 --> 00:08:05.000]  你就是要雞咁腳咁走
[00:08:05.000 --> 00:08:07.000]  為什麼要雞咁腳咁走
[00:08:07.000 --> 00:08:08.000]  看吶
[00:08:08.000 --> 00:08:09.000]  惡人頑弓
[00:08:09.000 --> 00:08:11.000]  把箭踏在弦上
[00:08:11.000 --> 00:08:13.000]  要暗中射那
[00:08:13.000 --> 00:08:15.000]  心裡正直的人
[00:08:15.000 --> 00:08:17.000]  弓拉得的時候
[00:08:17.000 --> 00:08:18.000]  把箭放上去
[00:08:18.000 --> 00:08:20.000]  接著就要射了
[00:08:20.000 --> 00:08:21.000]  你不要看我這樣
[00:08:21.000 --> 00:08:23.000]  其實我以前教過一下射箭
[00:08:23.000 --> 00:08:25.000]  太久沒有做運動
[00:08:25.000 --> 00:08:27.000]  你拉了弓
[00:08:27.000 --> 00:08:29.000]  你準備射
[00:08:29.000 --> 00:08:31.000]  你不能hold很久
[00:08:31.000 --> 00:08:33.000]  hold得很久手腕就一直開始震
[00:08:33.000 --> 00:08:34.000]  所以拉弓
[00:08:34.000 --> 00:08:36.000]  接著下一步就射了
[00:08:36.000 --> 00:08:38.000]  就是描述那種
[00:08:38.000 --> 00:08:39.000]  如箭在弦
[00:08:39.000 --> 00:08:40.000]  一觸即發
[00:08:40.000 --> 00:08:42.000]  轉個頭就會發生
[00:08:42.000 --> 00:08:43.000]  這樣的情況
[00:08:43.000 --> 00:08:45.000]  當然要雞咁腳咁走
[00:08:45.000 --> 00:08:47.000]  根基若毀壞
[00:08:47.000 --> 00:08:49.000]  義人還能做什麼呢
[00:08:49.000 --> 00:08:52.000]  大概意思就是說服大衛要走
[00:08:52.000 --> 00:08:53.000]  用廣東話就是
[00:08:53.000 --> 00:08:54.000]  留得青山在
[00:08:54.000 --> 00:08:56.000]  哪怕無柴燒
[00:08:56.000 --> 00:08:58.000]  你留住青山
[00:08:58.000 --> 00:09:02.000]  將來自然就還有機會翻身
[00:09:02.000 --> 00:09:04.000]  根基若毀壞
[00:09:04.000 --> 00:09:05.000]  就是沒有了
[00:09:05.000 --> 00:09:07.000]  還有什麼可以做呢
[00:09:07.000 --> 00:09:10.000]  這裡提到正直人
[00:09:10.000 --> 00:09:12.000]  義人正直人
[00:09:12.000 --> 00:09:13.000]  都是指向大衛
[00:09:13.000 --> 00:09:15.000]  惡人就指向亞沙隆
[00:09:15.000 --> 00:09:18.000]  其實聖經裏面關於義人
[00:09:18.000 --> 00:09:19.000]  這個概念
[00:09:19.000 --> 00:09:21.000]  義人這個概念是很重要的
[00:09:21.000 --> 00:09:23.000]  那些是用來描述
[00:09:23.000 --> 00:09:25.000]  那個人是遵守上帝的誡命
[00:09:25.000 --> 00:09:27.000]  他在品德行為方面
[00:09:27.000 --> 00:09:29.000]  都是正直的公平的
[00:09:29.000 --> 00:09:31.000]  在上帝眼中是什麼呢
[00:09:31.000 --> 00:09:32.000]  是合理的
[00:09:32.000 --> 00:09:33.000]  是合義的
[00:09:33.000 --> 00:09:34.000]  是合乎道德的
[00:09:34.000 --> 00:09:36.000]  三個合不是三合一
[00:09:36.000 --> 00:09:38.000]  合理合義合乎道德的
[00:09:38.000 --> 00:09:40.000]  三個合
[00:09:40.000 --> 00:09:44.000]  這一種人是上帝祝福的義人
[00:09:44.000 --> 00:09:46.000]  他們過著幸福的生活
[00:09:46.000 --> 00:09:47.000]  他們對上帝是忠誠
[00:09:47.000 --> 00:09:48.000]  是正直
[00:09:48.000 --> 00:09:50.000]  是其他人的榜樣
[00:09:50.000 --> 00:09:52.000]  他們的生活裏面
[00:09:52.000 --> 00:09:54.000]  充滿了公義和真理
[00:09:54.000 --> 00:09:56.000]  一看到他們就知道
[00:09:56.000 --> 00:09:58.000]  受到上帝的祝福
[00:09:58.000 --> 00:09:59.000]  是好事來的
[00:09:59.000 --> 00:10:01.000]  是值得尊重的
[00:10:01.000 --> 00:10:02.000]  其實聖經裏面
[00:10:02.000 --> 00:10:04.000]  都很多關於義人的記載
[00:10:04.000 --> 00:10:06.000]  例如《針研》
[00:10:06.000 --> 00:10:08.000]  但義人的路好像黎明的光
[00:10:08.000 --> 00:10:10.000]  越照越明直到正午
[00:10:10.000 --> 00:10:12.000]  惡人的道路幽暗
[00:10:12.000 --> 00:10:14.000]  自己不知因何跌倒
[00:10:14.000 --> 00:10:18.000]  將公義人和惡人去比較
[00:10:18.000 --> 00:10:19.000]  義人行為純正
[00:10:19.000 --> 00:10:22.000]  他後代的子孫有福了
[00:10:22.000 --> 00:10:24.000]  肯切求善的
[00:10:24.000 --> 00:10:25.000]  就求得恩寵
[00:10:25.000 --> 00:10:26.000]  但求惡的
[00:10:26.000 --> 00:10:27.000]  惡必臨到他
[00:10:27.000 --> 00:10:29.000]  依靠財富的
[00:10:29.000 --> 00:10:30.000]  自己必跌倒
[00:10:30.000 --> 00:10:32.000]  義人必興旺如綠葉
[00:10:32.000 --> 00:10:34.000]  這裏又是說義人一定會興旺的
[00:10:34.000 --> 00:10:36.000]  好的
[00:10:36.000 --> 00:10:38.000]  不義之財毫無益處
[00:10:38.000 --> 00:10:41.000]  唯有公義能救人脫離死亡
[00:10:41.000 --> 00:10:43.000]  這裏說到不義之財
[00:10:43.000 --> 00:10:46.000]  即是不義的財富是沒有用的
[00:10:46.000 --> 00:10:49.000]  但是財富是否真的完全不好呢
[00:10:49.000 --> 00:10:50.000]  再看詩篇
[00:10:50.000 --> 00:10:52.000]  Hallelujah 敬畏耶和華
[00:10:52.000 --> 00:10:54.000]  甚喜愛他命令的
[00:10:54.000 --> 00:10:55.000]  這人有福了
[00:10:55.000 --> 00:10:57.000]  他的後裔在世必強盛
[00:10:57.000 --> 00:10:59.000]  正直人的後代必蒙福
[00:10:59.000 --> 00:11:01.000]  他的家中有金銀財寶
[00:11:01.000 --> 00:11:04.000]  他的義行傳到永遠
[00:11:04.000 --> 00:11:06.000]  不是說金銀財寶不好
[00:11:06.000 --> 00:11:09.000]  金銀財寶都是上帝的祝福
[00:11:09.000 --> 00:11:13.000]  問題是到底那些金銀財寶是不義還是公義
[00:11:13.000 --> 00:11:15.000]  新約也有說
[00:11:15.000 --> 00:11:16.000]  羅馬書一句
[00:11:16.000 --> 00:11:18.000]  我們一定熟悉的
[00:11:18.000 --> 00:11:20.000]  義人必因信得生
[00:11:20.000 --> 00:11:23.000]  義人是因著他的信而得到上帝的祝福
[00:11:23.000 --> 00:11:25.000]  他永生
[00:11:25.000 --> 00:11:29.000]  這些經文其實是表達義人是怎樣的人
[00:11:29.000 --> 00:11:32.000]  彷彿是這個世界上最高的標準
[00:11:32.000 --> 00:11:34.000]  他們是上帝眼中合
[00:11:34.000 --> 00:11:35.000]  三個合
[00:11:35.000 --> 00:11:36.000]  合而合乎
[00:11:36.000 --> 00:11:41.000]  合理和合乎上帝的道德標準
[00:11:41.000 --> 00:11:45.000]  得到上帝讚許和欣賞的人
[00:11:45.000 --> 00:11:53.000]  但是怎樣才能夠合乎上帝的標準呢
[00:11:53.000 --> 00:11:54.000]  第四節說到
[00:11:54.000 --> 00:11:56.000]  耶和華在他的殿中
[00:11:56.000 --> 00:11:58.000]  耶和華在天上的寶座
[00:11:58.000 --> 00:12:00.000]  所有他的眼睛察看
[00:12:00.000 --> 00:12:03.000]  他的眼目察驗世人
[00:12:03.000 --> 00:12:05.000]  上帝是會看著世人
[00:12:05.000 --> 00:12:07.000]  即是上帝監視著你
[00:12:07.000 --> 00:12:08.000]  上帝看著你是甚麼呢
[00:12:08.000 --> 00:12:12.000]  他是為了去看看你到底是否守他的公義
[00:12:12.000 --> 00:12:17.000]  到底你所做的事是否合乎他的心意
[00:12:17.000 --> 00:12:19.000]  我們要說到公義
[00:12:19.000 --> 00:12:20.000]  義人的標準
[00:12:20.000 --> 00:12:22.000]  一定要回到上帝那裏
[00:12:22.000 --> 00:12:24.000]  一定不是人的標準
[00:12:24.000 --> 00:12:27.000]  人的標準是會不停地去改變
[00:12:27.000 --> 00:12:29.000]  剛才說到唐朝的詩人
[00:12:29.000 --> 00:12:31.000]  唐朝另一樣令人想起的就是
[00:12:31.000 --> 00:12:33.000]  他們的審美眼光
[00:12:33.000 --> 00:12:36.000]  當時圓潤的才叫做漂亮
[00:12:36.000 --> 00:12:40.000]  大份幾乎看不到頸的那些
[00:12:40.000 --> 00:12:42.000]  那就叫做漂亮
[00:12:42.000 --> 00:12:44.000]  瘦猛猛的就不受歡迎
[00:12:44.000 --> 00:12:46.000]  但是來到現代不是的
[00:12:46.000 --> 00:12:49.000]  瘦猛猛的腰很幼
[00:12:49.000 --> 00:12:50.000]  臉很小
[00:12:50.000 --> 00:12:51.000]  臉尖尖
[00:12:51.000 --> 00:12:53.000]  那些才叫做漂亮
[00:12:53.000 --> 00:12:56.000]  美的標準是會不同的
[00:12:56.000 --> 00:12:59.000]  又或者是人世間的一些標準都會變的
[00:12:59.000 --> 00:13:05.000]  以前大陸那裏要生很多小朋友才叫做好的
[00:13:05.000 --> 00:13:09.000]  所以我有個姑媽就生了七個小朋友
[00:13:09.000 --> 00:13:11.000]  我有七個表哥表姐
[00:13:11.000 --> 00:13:14.000]  但是後來就不是了
[00:13:14.000 --> 00:13:15.000]  一孩政策
[00:13:15.000 --> 00:13:16.000]  要生一個
[00:13:16.000 --> 00:13:18.000]  所以我那七個表哥表姐
[00:13:18.000 --> 00:13:20.000]  全部下面都只有一個
[00:13:20.000 --> 00:13:22.000]  然後去到現在
[00:13:22.000 --> 00:13:24.000]  原來早幾年有個三孩政策
[00:13:24.000 --> 00:13:25.000]  又要生三個了
[00:13:25.000 --> 00:13:30.000]  你會發覺標準是不停地在變的
[00:13:30.000 --> 00:13:34.000]  你不知道哪些標準才是對的
[00:13:34.000 --> 00:13:36.000]  有沒有一個永恆的標準
[00:13:36.000 --> 00:13:38.000]  又或者是大家都明白
[00:13:38.000 --> 00:13:39.000]  近這幾年
[00:13:39.000 --> 00:13:42.000]  有些事情在以前做是沒有問題的
[00:13:42.000 --> 00:13:44.000]  但是到了今天去到做
[00:13:44.000 --> 00:13:47.000]  你會發覺原來已經是不可以的了
[00:13:47.000 --> 00:13:49.000]  是不許可的了
[00:13:49.000 --> 00:13:52.000]  所以說我們要尋求公義
[00:13:52.000 --> 00:13:53.000]  我們要尋求正義
[00:13:53.000 --> 00:13:56.000]  我們尋求這個標準是甚麼呢
[00:13:56.000 --> 00:13:58.000]  我們只能夠回到上帝那裏
[00:13:58.000 --> 00:14:00.000]  因為人的標準
[00:14:00.000 --> 00:14:02.000]  人的所謂的公義
[00:14:02.000 --> 00:14:07.000]  人的看法是會不停地改變的
[00:14:07.000 --> 00:14:10.000]  但是上帝的標準又是怎樣呢
[00:14:10.000 --> 00:14:12.000]  上帝是否定了一些規矩出來
[00:14:12.000 --> 00:14:15.000]  我們跟著去守到完全足夠就算成功呢
[00:14:15.000 --> 00:14:16.000]  如果是這樣的話
[00:14:16.000 --> 00:14:18.000]  我們看回舊約的律法
[00:14:18.000 --> 00:14:20.000]  你跟著做就行了
[00:14:20.000 --> 00:14:23.000]  你守安息日甚麼都不可以做
[00:14:23.000 --> 00:14:26.000]  或者是你不要吃不潔的食物
[00:14:26.000 --> 00:14:28.000]  記得不要吃豬肉
[00:14:28.000 --> 00:14:29.000]  不要有血的
[00:14:29.000 --> 00:14:30.000]  那就糟糕了
[00:14:30.000 --> 00:14:32.000]  我最喜歡吃叉燒的
[00:14:32.000 --> 00:14:36.000]  牛扒那些通常都有血的
[00:14:36.000 --> 00:14:37.000]  如果你跟足
[00:14:37.000 --> 00:14:39.000]  你守回舊約的規矩
[00:14:39.000 --> 00:14:41.000]  是否就可以讓你是公義呢
[00:14:41.000 --> 00:14:43.000]  你守回那些規矩
[00:14:43.000 --> 00:14:45.000]  是否就可以呢
[00:14:45.000 --> 00:14:48.000]  其實上帝的標準是很特別的
[00:14:48.000 --> 00:14:51.000]  義和信是分不開的
[00:14:51.000 --> 00:14:53.000]  一定是關乎信心的
[00:14:53.000 --> 00:14:54.000]  《雅各書》有說
[00:14:54.000 --> 00:14:56.000]  阿伯拉罕信了神
[00:14:56.000 --> 00:14:59.000]  這就算他為義
[00:14:59.000 --> 00:15:02.000]  這個是《雅各書》說的
[00:15:02.000 --> 00:15:04.000]  另外《希伯來書》也有說
[00:15:04.000 --> 00:15:05.000]  我還要說甚麼呢
[00:15:05.000 --> 00:15:09.000]  若要細說基甸巴拉參宣耶伏他大位
[00:15:09.000 --> 00:15:11.000]  殺母耳和眾仙之的事
[00:15:11.000 --> 00:15:12.000]  時間就不夠了
[00:15:12.000 --> 00:15:13.000]  他們藉著信
[00:15:13.000 --> 00:15:14.000]  制服了敵國
[00:15:14.000 --> 00:15:15.000]  行了公義
[00:15:15.000 --> 00:15:16.000]  得了應許
[00:15:16.000 --> 00:15:18.000]  堵住獅子的口
[00:15:18.000 --> 00:15:19.000]  滅了烈火的威力
[00:15:19.000 --> 00:15:22.000]  在鋒利的刀劍下逃生
[00:15:22.000 --> 00:15:24.000]  從軟弱變為剛強
[00:15:24.000 --> 00:15:26.000]  征戰中顯出勇猛
[00:15:26.000 --> 00:15:28.000]  打退外邦的全軍
[00:15:28.000 --> 00:15:31.000]  這些歌詞也有得唱
[00:15:31.000 --> 00:15:34.000]  因著信就是在這首歌
[00:15:34.000 --> 00:15:36.000]  做基礎作出來的
[00:15:36.000 --> 00:15:40.000]  你會發覺有很多在聖經裏面的人物
[00:15:40.000 --> 00:15:42.000]  被稱為信心的榜樣
[00:15:42.000 --> 00:15:43.000]  鬼人
[00:15:43.000 --> 00:15:45.000]  稱他們為公義
[00:15:45.000 --> 00:15:46.000]  但是你看看名字
[00:15:46.000 --> 00:15:48.000]  是不是真的很公義
[00:15:48.000 --> 00:15:50.000]  這班人平時做的事
[00:15:50.000 --> 00:15:51.000]  是不是真的很公義呢
[00:15:51.000 --> 00:15:52.000]  阿伯拉罕
[00:15:52.000 --> 00:15:54.000]  信心之父
[00:15:54.000 --> 00:15:56.000]  他也是榜樣
[00:15:56.000 --> 00:16:00.000]  但是他也試過兩次不認自己老婆
[00:16:00.000 --> 00:16:02.000]  搞到他老婆被人搶了
[00:16:02.000 --> 00:16:03.000]  我也奇怪
[00:16:03.000 --> 00:16:05.000]  其實他老婆應該七八十歲
[00:16:05.000 --> 00:16:07.000]  還可以被人搶走去做老婆
[00:16:07.000 --> 00:16:10.000]  應該真的很漂亮才會這樣
[00:16:10.000 --> 00:16:11.000]  七八十歲也很漂亮
[00:16:11.000 --> 00:16:14.000]  但是情況的重點是
[00:16:14.000 --> 00:16:17.000]  阿伯拉罕他沒有誠實地承認那是自己老婆
[00:16:17.000 --> 00:16:21.000]  為了自己的安全而去到隱瞞了一些事實
[00:16:21.000 --> 00:16:23.000]  你說他是不是很公義
[00:16:23.000 --> 00:16:26.000]  又或者是忌顛
[00:16:26.000 --> 00:16:30.000]  忌顛他晚年其實不是很好
[00:16:30.000 --> 00:16:34.000]  他晚年有七十個子女
[00:16:34.000 --> 00:16:36.000]  為什麼會有七十個
[00:16:36.000 --> 00:16:38.000]  因為他有很多很多的老婆
[00:16:38.000 --> 00:16:40.000]  他有很多很多的老婆
[00:16:40.000 --> 00:16:41.000]  他的兒子耶律巴力
[00:16:41.000 --> 00:16:43.000]  你看回史詩記的記載
[00:16:43.000 --> 00:16:45.000]  是一個很差的人
[00:16:45.000 --> 00:16:48.000]  耶律巴力
[00:16:48.000 --> 00:16:50.000]  他是一個很差的人
[00:16:50.000 --> 00:16:51.000]  為什麼叫耶律巴力
[00:16:51.000 --> 00:16:53.000]  他的意思就是
[00:16:53.000 --> 00:16:55.000]  我爸爸是王
[00:16:55.000 --> 00:16:57.000]  你會不會和你的兒子改一個這樣的名字
[00:16:57.000 --> 00:16:59.000]  你爸爸是王
[00:16:59.000 --> 00:17:02.000]  暗示我你爸爸很厲害
[00:17:02.000 --> 00:17:04.000]  不會的
[00:17:04.000 --> 00:17:06.000]  你不會這樣去改一個名字
[00:17:06.000 --> 00:17:09.000]  其實某程度上他就是想做皇帝
[00:17:09.000 --> 00:17:11.000]  他有很多的妃嬪
[00:17:11.000 --> 00:17:12.000]  很多的妾侍
[00:17:12.000 --> 00:17:13.000]  很多的子女
