
[00:00:00.000 --> 00:00:03.000]  請我們再一次低頭祈禱
[00:02:40.000 --> 00:02:43.500]  清受割離的猶太人為二
[00:02:43.500 --> 00:02:45.500]  也要直著信
[00:02:45.500 --> 00:02:50.000]  清那些未受割離的外邦人為二
[00:02:50.000 --> 00:02:52.500]  這樣我們直著信
[00:02:52.500 --> 00:02:54.500]  是否廢棄了律法呢?
[00:02:54.500 --> 00:02:55.500]  當然不是
[00:02:55.500 --> 00:02:58.500]  更加令律法更加堅固
[00:02:58.500 --> 00:03:00.500]  神是一位
[00:03:00.500 --> 00:03:01.500]  獨一的
[00:03:01.500 --> 00:03:06.000]  所以一切的眾生都是祂創造的
[00:03:06.000 --> 00:03:09.500]  保羅在這裡做了一個很重要的總結
[00:03:09.500 --> 00:03:13.000]  就是任何的民族
[00:03:13.000 --> 00:03:15.500]  只能夠透過耶穌
[00:03:15.500 --> 00:03:19.500]  得到這個信而來的清夷
[00:03:19.500 --> 00:03:21.500]  因為在第一章
[00:03:21.500 --> 00:03:24.500]  由十八節開始
[00:03:24.500 --> 00:03:26.000]  立即就說
[00:03:26.000 --> 00:03:28.500]  神的憤怒
[00:03:28.500 --> 00:03:32.500]  是向每一個人顯明的
[00:03:32.500 --> 00:03:34.500]  一路說的時候
[00:03:34.500 --> 00:03:37.500]  哪些人可以脫離神的憤怒呢?
[00:03:37.500 --> 00:03:39.500]  而得到神的義呢?
[00:03:39.500 --> 00:03:41.500]  是由一章十八節
[00:03:41.500 --> 00:03:44.000]  一路說到三章二十節
[00:03:44.000 --> 00:03:45.500]  接著二十一節就說
[00:03:45.500 --> 00:03:47.500]  三章是二十一節
[00:03:47.500 --> 00:03:48.500]  但是現在
[00:03:48.500 --> 00:03:50.000]  神的義
[00:03:50.000 --> 00:03:51.500]  在律法以外
[00:03:51.500 --> 00:03:53.500]  已經顯明瞭
[00:03:53.500 --> 00:03:55.500]  有律法和先知
[00:03:55.500 --> 00:03:57.000]  即是舊約聖經
[00:03:57.000 --> 00:03:59.000]  作為一個證明、證據
[00:03:59.000 --> 00:04:00.500]  就是二十二節
[00:04:00.500 --> 00:04:02.500]  就是神的義
[00:04:02.500 --> 00:04:07.500]  現在可以加給一切信耶穌的人
[00:04:07.500 --> 00:04:09.500]  所以你會看到這裡
[00:04:09.500 --> 00:04:11.500]  有兩個很重要
[00:04:11.500 --> 00:04:14.500]  保羅已經給了我們看到的
[00:04:14.500 --> 00:04:17.500]  就是神的憤怒
[00:04:17.500 --> 00:04:19.500]  如何可以逃避呢?
[00:04:19.500 --> 00:04:22.000]  哪個人能夠靠自己
[00:04:22.000 --> 00:04:24.500]  逃避神的憤怒呢?
[00:04:24.500 --> 00:04:25.500]  沒有
[00:04:25.500 --> 00:04:27.500]  只能夠在耶穌裡面
[00:04:27.500 --> 00:04:28.500]  接著
[00:04:28.500 --> 00:04:30.000]  原來在主耶穌裡面
[00:04:30.000 --> 00:04:32.000]  就不是藉著自己的行為
[00:04:32.000 --> 00:04:34.000]  自己去修煉
[00:04:34.000 --> 00:04:36.000]  得到神的喜悅
[00:04:36.000 --> 00:04:38.000]  稱為神的義
[00:04:38.000 --> 00:04:40.000]  神自己本質的義
[00:04:40.000 --> 00:04:41.500]  我們可以得到
[00:04:41.500 --> 00:04:43.500]  保羅說都不是靠自己
[00:04:43.500 --> 00:04:46.500]  只能夠靠耶穌基督
[00:04:46.500 --> 00:04:49.500]  一直講到四章結尾
[00:04:49.500 --> 00:04:50.500]  都是講
[00:04:50.500 --> 00:04:54.500]  如何可以恩順清義
[00:04:54.500 --> 00:04:55.500]  接著
[00:04:55.500 --> 00:04:57.000]  第五章一開始
[00:04:57.000 --> 00:04:59.000]  就有一個所以
[00:04:59.000 --> 00:05:03.500]  就是恩順清義的基督徒
[00:05:03.500 --> 00:05:06.000]  包括猶太人、外邦人
[00:05:06.000 --> 00:05:09.000]  這個統稱就是跟隨耶穌的人
[00:05:09.000 --> 00:05:11.500]  在恩順清義之後
[00:05:11.500 --> 00:05:15.000]  會得到什麼福氣呢?
[00:05:15.000 --> 00:05:19.500]  保羅盡他的瞭解
[00:05:19.500 --> 00:05:25.000]  好像一個現在很流行的網絡大貨
[00:05:25.000 --> 00:05:27.500]  最近有一個很出名的明星
[00:05:27.500 --> 00:05:28.500]  戴得很慘
[00:05:28.500 --> 00:05:31.500]  沒有人買
[00:05:31.500 --> 00:05:33.000]  姓李的
[00:05:33.000 --> 00:05:35.500]  原來戴貨都不是那麼簡單
[00:05:35.500 --> 00:05:37.500]  王祖南就說你來香港
[00:05:37.500 --> 00:05:39.500]  我教你怎麼戴
[00:05:39.500 --> 00:05:41.500]  代理
[00:05:41.500 --> 00:05:46.000]  即是說保羅是一個屬靈的推銷員
[00:05:46.000 --> 00:05:48.000]  他告訴基督徒
[00:05:48.000 --> 00:05:50.500]  羅馬的教會
[00:05:50.500 --> 00:05:53.000]  你信了這位耶穌
[00:05:53.000 --> 00:05:57.000]  你會得到什麼屬靈的福氣呢?
[00:05:57.000 --> 00:06:01.000]  這裡是由一個很清楚的段落
[00:06:01.000 --> 00:06:03.000]  就是首先你要知道
[00:06:03.000 --> 00:06:06.500]  你本來在神的憤怒裡面
[00:06:06.500 --> 00:06:08.500]  與神為敵的
[00:06:08.500 --> 00:06:11.500]  如何能夠在最後第十一節
[00:06:11.500 --> 00:06:14.500]  以神為樂
[00:06:14.500 --> 00:06:16.500]  神是你的滿足
[00:06:16.500 --> 00:06:18.500]  不是你拿神來玩
[00:06:18.500 --> 00:06:19.500]  很開心啊
[00:06:19.500 --> 00:06:20.500]  很好玩啊
[00:06:20.500 --> 00:06:22.500]  不是這樣的玩
[00:06:22.500 --> 00:06:25.500]  神是不能說笑的
[00:06:25.500 --> 00:06:27.500]  不是可以拿神來玩的
[00:06:27.500 --> 00:06:29.500]  他是做物主的
[00:06:29.500 --> 00:06:31.500]  我們是受造之物
[00:06:31.500 --> 00:06:32.500]  但是你的心靈
[00:06:32.500 --> 00:06:34.500]  你的人生
[00:06:34.500 --> 00:06:37.500]  最高的那個享受
[00:06:37.500 --> 00:06:39.500]  就是以這位做物主
[00:06:39.500 --> 00:06:43.500]  作為你人生的最大的滿足
[00:06:43.500 --> 00:06:46.500]  你能夠無論服侍他
[00:06:46.500 --> 00:06:48.500]  無論你想到他
[00:06:48.500 --> 00:06:50.500]  他就在你的生命裡面
[00:06:50.500 --> 00:06:54.500]  有這種令你滿足的力量
[00:06:54.500 --> 00:06:57.500]  這裡就是給我們一個很大的嚮導
[00:06:57.500 --> 00:06:59.500]  由是受敵
[00:06:59.500 --> 00:07:01.500]  到以神為樂
[00:07:01.500 --> 00:07:05.500]  也就是說我們大家的人生
[00:07:05.500 --> 00:07:06.500]  你有你的一生
[00:07:06.500 --> 00:07:08.500]  我有我的一生
[00:07:08.500 --> 00:07:09.500]  如何走呢
[00:07:09.500 --> 00:07:11.500]  神是會帶領的
[00:07:11.500 --> 00:07:13.500]  這個人生裡面
[00:07:13.500 --> 00:07:15.500]  由信主
[00:07:15.500 --> 00:07:17.500]  認識救恩
[00:07:17.500 --> 00:07:19.500]  在你生命裡面的意義
[00:07:19.500 --> 00:07:20.500]  到你離開
[00:07:20.500 --> 00:07:22.500]  安息主懷
[00:07:22.500 --> 00:07:23.500]  這一段的人生
[00:07:23.500 --> 00:07:25.500]  你要知道自己是
[00:07:25.500 --> 00:07:27.500]  由敵對神的狀態
[00:07:27.500 --> 00:07:31.500]  到離開成為以神為樂
[00:07:31.500 --> 00:07:33.500]  這個範疇
[00:07:33.500 --> 00:07:35.500]  保羅就在推銷
[00:07:35.500 --> 00:07:38.500]  保羅就告訴基督徒
[00:07:38.500 --> 00:07:41.500]  保羅就告訴他們
[00:07:41.500 --> 00:07:43.500]  你們以前本來是沒有份的
[00:07:43.500 --> 00:07:45.500]  是我們猶太人才有的
[00:07:45.500 --> 00:07:49.500]  但是現在他明白了
[00:07:49.500 --> 00:07:51.500]  他自己知道
[00:07:51.500 --> 00:07:54.500]  原來他被舊約的框架
[00:07:54.500 --> 00:07:56.500]  框住了他自己
[00:07:56.500 --> 00:07:59.500]  其實就不關立法事
[00:07:59.500 --> 00:08:02.500]  是他自己一知半解的
[00:08:02.500 --> 00:08:05.500]  猶太人那種驕傲
[00:08:05.500 --> 00:08:07.500]  那種恣意
[00:08:07.500 --> 00:08:09.500]  帶來他們以為
[00:08:09.500 --> 00:08:13.500]  恩典只是我們猶太民族
[00:08:13.500 --> 00:08:15.500]  其他人是沒有份的
[00:08:15.500 --> 00:08:16.500]  但當他明白了
[00:08:16.500 --> 00:08:17.500]  不是
[00:08:17.500 --> 00:08:20.500]  耶穌向他顯現
[00:08:20.500 --> 00:08:22.500]  耶穌告訴他
[00:08:22.500 --> 00:08:26.500]  本來他一生人這樣守律法
[00:08:26.500 --> 00:08:29.500]  其實根本就沒有得到神的意義
[00:08:29.500 --> 00:08:32.500]  現在因為耶穌
[00:08:32.500 --> 00:08:35.500]  他就能夠得到神的意義了
[00:08:35.500 --> 00:08:40.500]  所以他現在是以一個過來人的大貨身份
[00:08:40.500 --> 00:08:46.500]  他真的在享用耶穌令他與神和好
[00:08:46.500 --> 00:08:49.500]  他能夠將這個寶貴的經驗
[00:08:49.500 --> 00:08:54.500]  告訴外邦羅馬的信徒
[00:08:54.500 --> 00:08:58.500]  你們要與神和好
[00:08:58.500 --> 00:09:01.500]  你們要以神為樂
[00:09:01.500 --> 00:09:04.500]  你們要在人生裡面
[00:09:04.500 --> 00:09:07.500]  享用神的愛
[00:09:07.500 --> 00:09:10.500]  藉著聖靈這個宗寶
[00:09:10.500 --> 00:09:15.500]  來去敲冠在你們大家的心靈裡面
[00:09:15.500 --> 00:09:19.500]  使你能夠在患難裡面
[00:09:19.500 --> 00:09:24.500]  都可以歡歡喜喜
[00:09:24.500 --> 00:09:29.500]  患難可以歡歡喜喜
[00:09:29.500 --> 00:09:31.500]  怎樣可以呢?
[00:09:31.500 --> 00:09:34.500]  有聖靈就可以了
[00:09:34.500 --> 00:09:37.500]  聖靈是會貫注神的愛
[00:09:37.500 --> 00:09:39.500]  在你的生命裡面
[00:09:39.500 --> 00:09:41.500]  在2016年
[00:09:41.500 --> 00:09:44.500]  有一個很小的小朋友五歲
[00:09:44.500 --> 00:09:47.500]  在美國的華盛頓州
[00:09:47.500 --> 00:09:49.500]  這個小朋友
[00:09:49.500 --> 00:09:55.500]  他被證實了一種神經的肌肉萎縮的症
[00:09:55.500 --> 00:09:57.500]  是一個絕症
[00:09:57.500 --> 00:10:01.500]  慢慢慢慢那些肌肉一路一路萎縮
[00:10:01.500 --> 00:10:04.500]  是一定會死的
[00:10:04.500 --> 00:10:06.500]  父母很擔心
[00:10:06.500 --> 00:10:08.500]  也很傷心
[00:10:08.500 --> 00:10:09.500]  很難過
[00:10:09.500 --> 00:10:11.500]  但是這個小朋友
[00:10:11.500 --> 00:10:14.500]  有很堅定的信仰
[00:10:14.500 --> 00:10:16.500]  堅定到一個地步就是
[00:10:16.500 --> 00:10:19.500]  媽媽,我不想在醫院
[00:10:19.500 --> 00:10:21.500]  媽媽說醫院有最好的
[00:10:21.500 --> 00:10:23.500]  媽媽是一個醫生
[00:10:23.500 --> 00:10:27.500]  爸爸是一個戰鬥機的機師
[00:10:27.500 --> 00:10:31.500]  醫院可以有最好的儀器幫助你
[00:10:31.500 --> 00:10:33.500]  讓你沒有那麼痛苦
[00:10:33.500 --> 00:10:35.500]  大小朋友堅持
[00:10:35.500 --> 00:10:38.500]  想有自己一個最後的心願
[00:10:38.500 --> 00:10:40.500]  很平靜
[00:10:40.500 --> 00:10:43.500]  他要開一個的歡送會
[00:10:43.500 --> 00:10:45.500]  一個的派對
[00:10:45.500 --> 00:10:48.500]  所有來參加的小朋友
[00:10:48.500 --> 00:10:50.500]  都要穿很漂亮的衣服
[00:10:50.500 --> 00:10:53.500]  都要很開心
[00:10:53.500 --> 00:10:57.500]  他要為自己辦一個這樣的派對
[00:10:57.500 --> 00:11:01.500]  去歡送自己進入天堂
[00:11:01.500 --> 00:11:03.500]  媽媽很擔心
[00:11:03.500 --> 00:11:08.500]  但是慢慢慢慢看到他很堅定的意志和決心
[00:11:08.500 --> 00:11:10.500]  很平靜的心靈
[00:11:10.500 --> 00:11:12.500]  真的幫他辦
[00:11:12.500 --> 00:11:16.500]  在教會裡面幫他辦一場這樣的派對
[00:11:16.500 --> 00:11:18.500]  來的人很開心
[00:11:18.500 --> 00:11:21.500]  這個小朋友的堅定就是
[00:11:21.500 --> 00:11:23.500]  媽媽和他說
[00:11:23.500 --> 00:11:27.500]  我們不可以陪伴你進入天堂
[00:11:27.500 --> 00:11:29.500]  小朋友怎麼回答呢
[00:11:29.500 --> 00:11:31.500]  不要緊
[00:11:31.500 --> 00:11:34.500]  因為上帝已經在我的心裡
[00:11:34.500 --> 00:11:37.500]  因為上帝和我一起
[00:11:37.500 --> 00:11:41.500]  我進入天堂不是去孤單的地方
[00:11:41.500 --> 00:11:44.500]  令到很多很多的大人
[00:11:44.500 --> 00:11:47.500]  身邊的主診的醫生等等
[00:11:47.500 --> 00:11:50.500]  都感受到這份平安
[00:11:50.500 --> 00:11:53.500]  有YouTube的大家可以上網看一下
[00:11:53.500 --> 00:11:57.500]  這位叫做Juliana Slo
[00:11:57.500 --> 00:11:59.500]  這位小朋友
[00:11:59.500 --> 00:12:01.500]  五歲
[00:12:01.500 --> 00:12:05.500]  知道自己命不久矣
[00:12:05.500 --> 00:12:08.500]  知道自己一定會死
[00:12:08.500 --> 00:12:13.500]  她有這樣的這麼強烈的對主的信心
[00:12:13.500 --> 00:12:17.500]  這樣安慰身邊的人
[00:12:17.500 --> 00:12:19.500]  原來信心
[00:12:19.500 --> 00:12:21.500]  以神為樂
[00:12:21.500 --> 00:12:24.500]  在你的生命裡面
[00:12:24.500 --> 00:12:26.500]  不一定你的年紀
[00:12:26.500 --> 00:12:30.500]  不一定你的信主的年日多
[00:12:30.500 --> 00:12:34.500]  就會有正比例的增長
[00:12:34.500 --> 00:12:38.500]  而是我們真的需要開放我們的心靈
[00:12:38.500 --> 00:12:41.500]  讓聖靈在我們內心裡面
[00:12:41.500 --> 00:12:44.500]  不斷灌注、臨花
[00:12:44.500 --> 00:12:48.500]  這樣來挑灌在我們的心靈裡面
[00:12:48.500 --> 00:12:52.500]  即是說我們的心靈隨時會乾
[00:12:52.500 --> 00:12:56.500]  隨時會失去的是神的愛
[00:12:56.500 --> 00:13:00.500]  太多社會上的新聞
[00:13:00.500 --> 00:13:04.500]  容易讓我們看到很負面、無愛的世界
[00:13:04.500 --> 00:13:07.500]  比如不知道是不是真實
[00:13:07.500 --> 00:13:09.500]  王力宏的太太
[00:13:09.500 --> 00:13:14.500]  四千多字數自己離婚的丈夫
[00:13:14.500 --> 00:13:18.500]  一個超級巨星、明星、歌星
[00:13:18.500 --> 00:13:20.500]  如果他是在在你的偶像
[00:13:20.500 --> 00:13:24.500]  那就會更加明白人性
[00:13:24.500 --> 00:13:26.500]  細節我們不能夠講
[00:13:26.500 --> 00:13:29.500]  也都沒必要講這些細節
[00:13:29.500 --> 00:13:34.500]  你就會看見原來那些所謂童話婚姻
[00:13:34.500 --> 00:13:36.500]  原來真的是童話
[00:13:36.500 --> 00:13:37.500]  不是真實的
[00:13:37.500 --> 00:13:41.500]  沒有真愛
[00:13:41.500 --> 00:13:44.500]  很多很多的微信女
[00:13:44.500 --> 00:13:47.500]  哇,多漂亮的女孩
[00:13:47.500 --> 00:13:49.500]  有沒有興趣啊
[00:13:49.500 --> 00:13:51.500]  做做護膚啊
[00:13:51.500 --> 00:13:52.500]  投資啊
[00:13:52.500 --> 00:13:54.500]  這些股票是實蹤的
[00:13:54.500 --> 00:13:57.500]  有內幕貼士啊
[00:13:57.500 --> 00:13:59.500]  總有人下達信的
[00:13:59.500 --> 00:14:03.500]  總有人會這樣來到自己
[00:14:03.500 --> 00:14:06.500]  後來都不知道自己原來受騙的
[00:14:06.500 --> 00:14:09.500]  很多很多這些再再告訴我們
[00:14:09.500 --> 00:14:11.500]  這個世界是極其真實的
[00:14:11.500 --> 00:14:14.500]  真實就是沒有真正的
[00:14:14.500 --> 00:14:16.500]  可以令到你信任
[00:14:16.500 --> 00:14:19.500]  可以令到有安全感的平安
[00:14:19.500 --> 00:14:22.500]  很多東西都是經過包裝的
[00:14:22.500 --> 00:14:26.500]  這麼簡單的經文擺了二千年了
[00:14:26.500 --> 00:14:28.500]  歷史歷代的聖徒
[00:14:28.500 --> 00:14:30.500]  偶然間有發現
[00:14:30.500 --> 00:14:34.500]  馬丁路德發現羅馬書的恩順清義
[00:14:34.500 --> 00:14:36.500]  由一個天主教的神父
[00:14:36.500 --> 00:14:39.500]  自己慢慢的改變
[00:14:39.500 --> 00:14:43.500]  你想想每天在威登堡教堂德國那裡
[00:14:43.500 --> 00:14:44.500]  自己跪上去
[00:14:44.500 --> 00:14:46.500]  去為自己贖罪
[00:14:46.500 --> 00:14:49.500]  突然間他自己讀的聖經
[00:14:49.500 --> 00:14:50.500]  就閃入他的心了
[00:14:50.500 --> 00:14:54.500]  為異人恩順特生
[00:14:54.500 --> 00:14:57.500]  立刻再看羅馬書
[00:14:57.500 --> 00:15:00.500]  就發現原來不是靠我自己
[00:15:00.500 --> 00:15:02.500]  是靠耶穌就行了
[00:15:02.500 --> 00:15:08.500]  就開始在德國傳恩順耶穌的福音
[00:15:08.500 --> 00:15:12.500]  就帶動宗教改革
[00:15:12.500 --> 00:15:15.500]  還有的維斯利約翰
[00:15:15.500 --> 00:15:17.500]  還有其他的聖徒
[00:15:17.500 --> 00:15:23.500]  例如再早的奧古斯丁
[00:15:23.500 --> 00:15:25.500]  本來不是基督教裡面
[00:15:25.500 --> 00:15:28.500]  一個很重要的護教學的神學家
[00:15:28.500 --> 00:15:32.500]  是一個已經完全背棄自己信仰
[00:15:32.500 --> 00:15:36.500]  小時候跟媽媽回教會的一個年輕人
[00:15:36.500 --> 00:15:39.500]  後來就放縱得很厲害了
[00:15:39.500 --> 00:15:42.500]  突然間他自己的自傳
[00:15:42.500 --> 00:15:44.500]  說收到一張紙
[00:15:44.500 --> 00:15:46.500]  吹到他面前
[00:15:46.500 --> 00:15:49.500]  就是羅馬書十三章
[00:15:49.500 --> 00:15:52.500]  黑夜已深 白晝將近
[00:15:52.500 --> 00:15:55.500]  我們要脫去暗昧的行為
[00:15:55.500 --> 00:15:57.500]  穿上光明的兵器
[00:15:57.500 --> 00:15:59.500]  行事為人 要端正
[00:15:59.500 --> 00:16:03.500]  不可以再方言聚酒 好色邪道
[00:16:03.500 --> 00:16:06.500]  總要披戴主耶穌基督
[00:16:06.500 --> 00:16:09.500]  這句話就完全改變他的生命
[00:16:09.500 --> 00:16:14.500]  重新來到去面對這位神
[00:16:14.500 --> 00:16:18.500]  就成為了當代第四第五世紀的神學家
[00:16:18.500 --> 00:16:21.500]  很重要的捍衛神學
[00:16:21.500 --> 00:16:23.500]  奧古斯丁
[00:16:23.500 --> 00:16:26.500]  很多人就是這樣被神的話語
[00:16:26.500 --> 00:16:27.500]  特別是羅馬書
[00:16:27.500 --> 00:16:31.500]  這麼有系統地將舊恩講解
[00:16:31.500 --> 00:16:34.500]  猶太人在舊恩裡面是什麼位置呢?
[00:16:34.500 --> 00:16:40.500]  外邦人本來與祖宗的約無關
[00:16:40.500 --> 00:16:43.500]  如何可以成為神的兒女
[00:16:43.500 --> 00:16:46.500]  成為屬靈的亞伯拉罕的子孫呢?
[00:16:46.500 --> 00:16:49.500]  很有系統地講解
[00:16:49.500 --> 00:16:52.500]  一到第八章就講外邦人信主
[00:16:52.500 --> 00:16:54.500]  第九到第十一章
[00:16:54.500 --> 00:16:57.500]  為什麼猶太人信不了主?
[00:16:57.500 --> 00:16:59.500]  十二章就開始教會
[00:16:59.500 --> 00:17:01.500]  大家是弟兄姐妹之間
[00:17:01.500 --> 00:17:04.500]  你的倫理 你的性格
[00:17:04.500 --> 00:17:07.500]  如何受福音的影響
[00:17:07.500 --> 00:17:09.500]  來慢慢地改變
[00:17:09.500 --> 00:17:13.500]  十二章一直到十三章
[00:17:13.500 --> 00:17:15.500]  十四章開始講
[00:17:15.500 --> 00:17:17.500]  人與人之間的相交
[00:17:17.500 --> 00:17:22.500]  要如何來到有一種愛的同心
[00:17:22.500 --> 00:17:25.500]  重點都是十五章
[00:17:25.500 --> 00:17:29.500]  整個羅馬書最重要的中心思想
[00:17:29.500 --> 00:17:33.500]  福音一定要傳去全世界
[00:17:33.500 --> 00:17:37.500]  你們要裝備自己成為宣教士
[00:17:37.500 --> 00:17:41.500]  宣講基督的福音到地極
[00:17:41.500 --> 00:17:43.500]  如果教會是四分五裂
[00:17:43.500 --> 00:17:45.500]  何來傳福音呢?
[00:17:45.500 --> 00:17:49.500]  何來有力量傳心的傳福音呢?
[00:17:49.500 --> 00:17:52.500]  如果每一個個別的信徒
[00:17:52.500 --> 00:17:53.500]  自己都不明白
[00:17:53.500 --> 00:17:56.500]  同神的關係是已經完全和好
[00:17:56.500 --> 00:17:59.500]  因為耶穌的緣故已經完全和好
[00:17:59.500 --> 00:18:04.500]  又何來有力量來組織強大的福音隊伍
[00:18:04.500 --> 00:18:06.500]  將福音傳到西班牙
[00:18:06.500 --> 00:18:09.500]  去支持保羅這個宣教士呢?
[00:18:10.500 --> 00:18:12.500]  很有系統地去講
[00:18:12.500 --> 00:18:15.500]  由神的憤怒開始
[00:18:15.500 --> 00:18:18.500]  所以我們看的第五章第五節
[00:18:18.500 --> 00:18:20.500]  從第五章開始
[00:18:20.500 --> 00:18:23.500]  一直延展到第八章
[00:18:23.500 --> 00:18:26.500]  神的愛重復地出現
[00:18:26.500 --> 00:18:29.500]  聖靈在這裡開始出現
[00:18:29.500 --> 00:18:30.500]  第五章
[00:18:30.500 --> 00:18:35.500]  一直講到第十五章都有
[00:18:35.500 --> 00:18:39.500]  都有神的聖靈的工作
[00:18:39.500 --> 00:18:41.500]  你可想而知
[00:18:41.500 --> 00:18:46.500]  神的愛是必須透過聖靈
[00:18:46.500 --> 00:18:49.500]  在我們的心裡面來工作
[00:18:49.500 --> 00:18:51.500]  我們要經歷神的愛
[00:18:51.500 --> 00:18:53.500]  必須是透過聖靈
[00:18:53.500 --> 00:18:58.500]  而聖靈必須是會透過耶穌的十誡
[00:18:58.500 --> 00:18:59.500]  讓你去思想
[00:18:59.500 --> 00:19:01.500]  讓你去感受
[00:19:01.500 --> 00:19:06.500]  讓你知道耶穌是這樣愛你的罪人
[00:19:06.500 --> 00:19:10.500]  但是神就是這樣接納我們
[00:19:10.500 --> 00:19:12.500]  在基督裡面
[00:19:12.500 --> 00:19:15.500]  所以當我們將這個簡單的
[00:19:15.500 --> 00:19:17.500]  整個羅馬書的框架
[00:19:17.500 --> 00:19:20.500]  稍微幫大家做了這個詩經的時候
[00:19:20.500 --> 00:19:23.500]  我們回到第五章這一段經文
[00:19:23.500 --> 00:19:26.500]  信耶穌有什麼福氣
[00:19:26.500 --> 00:19:31.500]  保羅以一個猶太的拉比的訓練
[00:19:31.500 --> 00:19:33.500]  一個人生
[00:19:33.500 --> 00:19:39.500]  來勉勵外邦人進入一個新的關係
[00:19:39.500 --> 00:19:42.500]  與神和好的關係
[00:19:42.500 --> 00:19:46.500]  造物主不是我們猶太人專利的
[00:19:46.500 --> 00:19:48.500]  造物主是每個人
[00:19:48.500 --> 00:19:52.500]  你都可以向他求告的
[00:19:52.500 --> 00:19:54.500]  十章九節
[00:19:54.500 --> 00:19:56.500]  十章十一節
[00:19:56.500 --> 00:20:00.500]  求告主名的必得救
[00:20:00.500 --> 00:20:06.500]  他會厚待一切求告他名的人
[00:20:06.500 --> 00:20:09.500]  厚待
[00:20:09.500 --> 00:20:11.500]  有多少弟兄姐妹
[00:20:11.500 --> 00:20:13.500]  你能不能舉手
[00:20:13.500 --> 00:20:14.500]  敢不敢舉手
