
[00:00:00.000 --> 00:00:02.000]  各位姐妹 主內平安
[00:04:19.000 --> 00:04:23.000]  上帝向阿伯拉罕作出的應許
[00:04:23.000 --> 00:04:26.000]  我們再看第二次的時候
[00:04:26.000 --> 00:04:31.000]  在《創世紀》的十五章一到六節
[00:04:31.000 --> 00:04:33.000]  這裡上帝怎麼說呢?
[00:04:33.000 --> 00:04:34.000]  上帝說
[00:04:34.000 --> 00:04:40.000]  「你本身所生的才成為你的後裔」
[00:04:40.000 --> 00:04:41.000]  換句話來說
[00:04:41.000 --> 00:04:45.000]  第二次上帝和阿伯拉罕說話的時候
[00:04:45.000 --> 00:04:47.000]  很清晰地告訴他
[00:04:47.000 --> 00:04:53.000]  「是由你所出的先後正式成為你的後裔」
[00:04:53.000 --> 00:04:59.000]  這是第二次上帝向阿伯拉罕發出的應許
[00:04:59.000 --> 00:05:02.000]  第三次又來了
[00:05:02.000 --> 00:05:07.000]  第三次就是《創世紀》的十七章一到七節
[00:05:07.000 --> 00:05:11.000]  和十七章二到十二節
[00:05:11.000 --> 00:05:12.000]  這裡怎麼說呢?
[00:05:12.000 --> 00:05:13.000]  這裡上帝說
[00:05:13.000 --> 00:05:17.000]  「你會成為一個多國的父」
[00:05:17.000 --> 00:05:18.000]  為什麼呢?
[00:05:18.000 --> 00:05:22.000]  因為「我以納你成為多國的父」
[00:05:22.000 --> 00:05:24.000]  甚至聖經說
[00:05:24.000 --> 00:05:28.000]  「國度是因你而建立」
[00:05:28.000 --> 00:05:30.000]  「君王是因你而出」
[00:05:30.000 --> 00:05:36.000]  所以這裡已經很明顯地告訴阿伯拉罕
[00:05:36.000 --> 00:05:40.000]  你將來會成為一個多國的父
[00:05:40.000 --> 00:05:45.000]  你是天下間一個何等蒙福的人
[00:05:45.000 --> 00:05:48.000]  因為你將會成為多國的父
[00:05:48.000 --> 00:05:52.000]  說完第三次應許之後
[00:05:52.000 --> 00:05:54.000]  來到第四次
[00:05:54.000 --> 00:05:56.000]  第四次就是剛才我們所讀的
[00:05:56.000 --> 00:06:00.000]  《聖經》《創世紀》的十八章九到十五節
[00:06:00.000 --> 00:06:06.000]  這裡就是阿伯拉罕接待三位耶和華的使者
[00:06:06.000 --> 00:06:07.000]  其中一位跟他說
[00:06:07.000 --> 00:06:12.000]  「明年這個時候撒拉必生一個兒子」
[00:06:12.000 --> 00:06:15.000]  他說明年很清楚
[00:06:15.000 --> 00:06:19.000]  這次的應許是有時間表的
[00:06:19.000 --> 00:06:21.000]  告訴他明年
[00:06:21.000 --> 00:06:23.000]  是明年這個時候
[00:06:23.000 --> 00:06:26.000]  你就會成為媽媽
[00:06:26.000 --> 00:06:28.000]  你會生一個兒子
[00:06:28.000 --> 00:06:29.000]  各位
[00:06:29.000 --> 00:06:36.000]  這就是上帝頭尾四次跟阿伯拉罕說話
[00:06:36.000 --> 00:06:40.000]  向他作出應許的一個經歷
[00:06:40.000 --> 00:06:46.000]  在這一堆歷程當中
[00:06:46.000 --> 00:06:51.000]  雖然上帝是好幾次向阿伯拉罕作出應許
[00:06:51.000 --> 00:06:57.000]  但很可惜阿伯拉罕都不敢寄予厚望
[00:06:57.000 --> 00:06:59.000]  為什麼他不敢寄予厚望呢?
[00:06:59.000 --> 00:07:03.000]  因為阿伯拉罕始終是人
[00:07:03.000 --> 00:07:04.000]  跟你和我一樣
[00:07:04.000 --> 00:07:07.000]  有時候我們的信心會很高漲
[00:07:07.000 --> 00:07:09.000]  很大的信心
[00:07:09.000 --> 00:07:13.000]  有時候我們會看自己看得太多
[00:07:13.000 --> 00:07:16.000]  看環境看得太多的時候
[00:07:16.000 --> 00:07:19.000]  我們對神的話語、神的應許
[00:07:19.000 --> 00:07:21.000]  好像不夠信心了
[00:07:21.000 --> 00:07:22.000]  缺乏信心
[00:07:22.000 --> 00:07:28.000]  難怪撒拉和阿伯拉罕都暗笑在當中
[00:07:28.000 --> 00:07:30.000]  各位弟兄姊妹們
[00:07:30.000 --> 00:07:34.000]  我們在這個時間看到人的軟弱
[00:07:34.000 --> 00:07:37.000]  所以我們不能夠驕傲
[00:07:37.000 --> 00:07:39.000]  我們不能夠自恥
[00:07:39.000 --> 00:07:44.000]  不要以為自己的信心很堅定
[00:07:44.000 --> 00:07:46.000]  天下無敵
[00:07:46.000 --> 00:07:47.000]  不是的
[00:07:47.000 --> 00:07:50.000]  原來我們人始終都有我們軟弱的時候
[00:07:50.000 --> 00:07:53.000]  正如阿伯拉罕和撒拉
[00:07:53.000 --> 00:07:55.000]  他們都有信心軟弱的時候
[00:07:55.000 --> 00:07:57.000]  所以在這個時候
[00:07:57.000 --> 00:08:04.000]  阿伯拉罕直接向上帝回答
[00:08:04.000 --> 00:08:06.000]  他怎樣向上帝回答呢?
[00:08:06.000 --> 00:08:09.000]  他說:上帝不如這樣吧
[00:08:09.000 --> 00:08:13.000]  我家中心的老僕
[00:08:13.000 --> 00:08:17.000]  以利以謝就做我的承繼人吧
[00:08:17.000 --> 00:08:18.000]  為什麼呢?
[00:08:18.000 --> 00:08:20.000]  因為我既然沒有子
[00:08:20.000 --> 00:08:22.000]  我沒有兒子、沒有後代
[00:08:22.000 --> 00:08:25.000]  我的老僕以利以謝
[00:08:25.000 --> 00:08:28.000]  他就做我的繼承人
[00:08:28.000 --> 00:08:32.000]  這的確是有這樣的事情
[00:08:32.000 --> 00:08:33.000]  為什麼呢?
[00:08:33.000 --> 00:08:35.000]  根據考古學家
[00:08:35.000 --> 00:08:40.000]  他們發掘到格拉底斯河的上游
[00:08:40.000 --> 00:08:42.000]  找到一些文獻
[00:08:42.000 --> 00:08:47.000]  文獻說當時人的風俗是說
[00:08:47.000 --> 00:08:52.000]  如果某一個家族沒有兒子、沒有後代的時候
[00:08:52.000 --> 00:08:57.000]  他就可以揀選他家中心的僕人
[00:08:57.000 --> 00:09:00.000]  承繼他所有的產業
[00:09:00.000 --> 00:09:07.000]  難怪我們見到阿伯拉罕開始用人的方法
[00:09:07.000 --> 00:09:09.000]  來回答上帝
[00:09:09.000 --> 00:09:13.000]  不如讓我的老僕做繼承人吧
[00:09:13.000 --> 00:09:21.000]  這是阿伯拉罕第一次向上帝的回應
[00:09:21.000 --> 00:09:25.000]  當上帝繼續與他講話之後
[00:09:25.000 --> 00:09:29.000]  阿伯拉罕又做出第二次的回應
[00:09:29.000 --> 00:09:32.000]  第二次的回應他就與上帝說
[00:09:32.000 --> 00:09:35.000]  他說:上帝不如這樣吧
[00:09:35.000 --> 00:09:41.000]  我下格為我生了一個兒子
[00:09:41.000 --> 00:09:44.000]  名字叫以實瑪利
[00:09:44.000 --> 00:09:49.000]  不如就以實瑪利當作我的後代吧
[00:09:49.000 --> 00:09:52.000]  因為他從我而出
[00:09:52.000 --> 00:09:59.000]  這也可見到阿伯拉罕兩次向上帝的回答
[00:09:59.000 --> 00:10:02.000]  都是用人的方法來回答上帝
[00:10:02.000 --> 00:10:05.000]  當他這樣回答上帝的時候
[00:10:05.000 --> 00:10:08.000]  上帝的回應是怎樣呢?
[00:10:08.000 --> 00:10:15.000]  上帝很清晰地否定了阿伯拉罕所有的計劃
[00:10:15.000 --> 00:10:20.000]  因為阿伯拉罕的做法都是從人的層面去做
[00:10:20.000 --> 00:10:26.000]  所以上帝就將他的做法、計劃全盤否定
[00:10:26.000 --> 00:10:34.000]  結果上帝再一次地清晰地、肯定地告訴阿伯拉罕
[00:10:34.000 --> 00:10:37.000]  這些計劃都不能夠成功
[00:10:37.000 --> 00:10:39.000]  都不是我的心意
[00:10:39.000 --> 00:10:46.000]  唯有是你和撒拉所生的兒子
[00:10:46.000 --> 00:10:50.000]  才正式成為你的後裔
[00:10:50.000 --> 00:10:52.000]  各位頂子們
[00:10:52.000 --> 00:10:58.000]  上帝這番說話、這番應許
[00:10:58.000 --> 00:11:01.000]  真的又肯定又清晰
[00:11:01.000 --> 00:11:06.000]  當上帝這樣跟他說的時候
[00:11:06.000 --> 00:11:16.000]  我們發覺阿伯拉罕其實他心裏面仍然有很多的擔心
[00:11:16.000 --> 00:11:17.000]  為什麼呢?
[00:11:17.000 --> 00:11:20.000]  因為他也開始評估一下自己
[00:11:20.000 --> 00:11:29.000]  他說:怎麼可能我有機會還能夠生小朋友呢?
[00:11:29.000 --> 00:11:33.000]  無論是我的年紀、我的能力、我的條件
[00:11:33.000 --> 00:11:35.000]  都做不到這件事的
[00:11:35.000 --> 00:11:37.000]  都是不可能發生的
[00:11:37.000 --> 00:11:38.000]  為什麼呢?
[00:11:38.000 --> 00:11:43.000]  因為撒拉都已經是九十歲了
[00:11:43.000 --> 00:11:45.000]  我呢?就一百歲
[00:11:45.000 --> 00:11:48.000]  我們都已經年紀老邁了
[00:11:48.000 --> 00:11:51.000]  況且撒拉的月經都停了
[00:11:51.000 --> 00:11:53.000]  既然是這樣的時候
[00:11:53.000 --> 00:11:58.000]  有什麼辦法還能夠生小朋友呢?
[00:11:58.000 --> 00:12:03.000]  這件事情簡直是令人失望的
[00:12:03.000 --> 00:12:05.000]  當你們這樣想的時候
[00:12:05.000 --> 00:12:08.000]  就好像在做白日夢一樣
[00:12:08.000 --> 00:12:13.000]  所以這個就是阿伯拉罕
[00:12:13.000 --> 00:12:19.000]  他從人的層面、從人的理性來思想
[00:12:19.000 --> 00:12:23.000]  從人的知識來想這件事情
[00:12:23.000 --> 00:12:27.000]  結果他告訴自己都是沒有什麼可能的
[00:12:27.000 --> 00:12:28.000]  各位頂子們
[00:12:28.000 --> 00:12:31.000]  這個真的有多類似呢?
[00:12:31.000 --> 00:12:35.000]  今天你和我在我們的信心道路上
[00:12:35.000 --> 00:12:38.000]  有時候我們一些的經歷都是這樣的
[00:12:38.000 --> 00:12:42.000]  我們會對上帝對我們的帶領
[00:12:42.000 --> 00:12:45.000]  上帝你帶領我的前途
[00:12:45.000 --> 00:12:47.000]  你要我去做這件事情
[00:12:47.000 --> 00:12:49.000]  但我覺得是沒有可能的
[00:12:49.000 --> 00:12:53.000]  如果從我人的層面去看
[00:12:53.000 --> 00:12:55.000]  我是做不到這件事情的
[00:12:55.000 --> 00:12:57.000]  如果從理性去分析
[00:12:57.000 --> 00:12:59.000]  我也沒有這種能力去做
[00:12:59.000 --> 00:13:04.000]  如果從知識的層面去分解
[00:13:04.000 --> 00:13:10.000]  我也不能夠相信自己可以做到這個任務
[00:13:10.000 --> 00:13:12.000]  各位頂子們
[00:13:12.000 --> 00:13:18.000]  有時候當你發覺上帝要差派你做一件事情
[00:13:18.000 --> 00:13:21.000]  上帝給你一個任務去完成的時候
[00:13:21.000 --> 00:13:23.000]  或者你在侍奉的經歷當中
[00:13:23.000 --> 00:13:24.000]  各位頂子們
[00:13:24.000 --> 00:13:28.000]  你有沒有覺得在侍奉的歷程裏面
[00:13:28.000 --> 00:13:30.000]  也有這樣的感覺
[00:13:30.000 --> 00:13:31.000]  好像很吃力
[00:13:31.000 --> 00:13:33.000]  好像力猶不逮
[00:13:33.000 --> 00:13:38.000]  上帝為什麼會給我做一件這麼艱難
[00:13:38.000 --> 00:13:41.000]  這麼艱鉅的工作呢?
[00:13:41.000 --> 00:13:42.000]  所以各位頂子們
[00:13:42.000 --> 00:13:48.000]  當上帝有時候要指定你去做某一件工作
[00:13:48.000 --> 00:13:50.000]  要你完成某個任務的時候
[00:13:50.000 --> 00:13:56.000]  或許你和我都好像阿伯拉罕那樣的光景
[00:13:56.000 --> 00:13:58.000]  我們思前想後
[00:13:58.000 --> 00:14:02.000]  我們的心不能夠釋放
[00:14:02.000 --> 00:14:05.000]  我們也有很多的憂慮、擔心
[00:14:05.000 --> 00:14:11.000]  我們也有很多的來看我們自己的實力
[00:14:11.000 --> 00:14:14.000]  根本是很難做到這件事情
[00:14:14.000 --> 00:14:15.000]  各位頂子們
[00:14:15.000 --> 00:14:21.000]  我相信這種經歷你和我都會常常經歷的
[00:14:21.000 --> 00:14:26.000]  我還想起在這幾年的疫情當中
[00:14:26.000 --> 00:14:31.000]  大家都知道我們受很多的限聚令影響
[00:14:31.000 --> 00:14:34.000]  我們又不可以超過四個人
[00:14:34.000 --> 00:14:36.000]  又不可以超過兩個人
[00:14:36.000 --> 00:14:40.000]  所以在疫情反反覆覆裏面的時候
[00:14:40.000 --> 00:14:43.000]  我們的限聚令令我們很多的活動
[00:14:43.000 --> 00:14:47.000]  很多的聚會都是受影響的
[00:14:47.000 --> 00:14:48.000]  我還記得這一兩年
[00:14:48.000 --> 00:14:54.000]  當我們新界西阮目時宮要舉行步行籌款的時候
[00:14:54.000 --> 00:14:58.000]  都被疫情衝擊著
[00:14:58.000 --> 00:15:04.000]  所以有一次我們不如這樣吧
[00:15:04.000 --> 00:15:06.000]  不可以一起走
[00:15:06.000 --> 00:15:10.000]  我們步行籌款自由行
[00:15:10.000 --> 00:15:13.000]  結果又感謝神
[00:15:13.000 --> 00:15:16.000]  當我們憑信心自由行的時候
[00:15:16.000 --> 00:15:19.000]  我們仰望神又成功了
[00:15:19.000 --> 00:15:25.000]  還有前一年我記得我們連走都沒有機會走的時候
[00:15:25.000 --> 00:15:27.000]  我們都很懇切禱告
[00:15:27.000 --> 00:15:30.000]  我們上帝計劃就做了
[00:15:30.000 --> 00:15:32.000]  但很可惜疫情打擊我們
[00:15:32.000 --> 00:15:35.000]  沒有辦法可以走
[00:15:35.000 --> 00:15:39.000]  所以前一年我們很懇切禱告
[00:15:39.000 --> 00:15:41.000]  但上帝都施恩憐憫
[00:15:41.000 --> 00:15:48.000]  仍然讓我的愛心奉獻支持我們阮目的工作
[00:15:48.000 --> 00:15:51.000]  當我有這樣的經歷的時候
[00:15:51.000 --> 00:15:56.000]  我就會想起到底我們走這個信心的道路
[00:15:56.000 --> 00:16:02.000]  是不是真的專注看自己的能力
[00:16:02.000 --> 00:16:04.000]  看自己的條件呢?
[00:16:04.000 --> 00:16:05.000]  就正如阿伯拉罕
[00:16:05.000 --> 00:16:10.000]  當他的眼睛只是注視在自己身上的時候
[00:16:10.000 --> 00:16:14.000]  我們發覺他遇到的困難
[00:16:14.000 --> 00:16:17.000]  是不能夠解決的
[00:16:17.000 --> 00:16:22.000]  難怪他覺得如果上帝告訴他有一個孩子
[00:16:22.000 --> 00:16:24.000]  能夠再生一個兒子
[00:16:24.000 --> 00:16:27.000]  他覺得是不可能的事情
[00:16:27.000 --> 00:16:29.000]  各位聽眾
[00:16:29.000 --> 00:16:33.000]  雖然我們發覺有很多事情都不可能
[00:16:33.000 --> 00:16:36.000]  但是上帝是很奇妙
[00:16:36.000 --> 00:16:41.000]  上帝可以將我們所謂的白日夢
[00:16:41.000 --> 00:16:45.000]  令到它可以夢境成真
[00:16:45.000 --> 00:16:48.000]  怎麼可以夢境成真呢?
[00:16:48.000 --> 00:16:54.000]  原來關鍵就是上帝的介入
[00:16:54.000 --> 00:16:57.000]  因為上帝當時親自跟阿伯拉罕說
[00:16:57.000 --> 00:16:59.000]  雖然你們缺乏信心
[00:16:59.000 --> 00:17:02.000]  你和撒拉都曾經暗笑過
[00:17:02.000 --> 00:17:04.000]  但是我想告訴你們
[00:17:04.000 --> 00:17:08.000]  耶和華豈有難成的事呢?
[00:17:08.000 --> 00:17:11.000]  原來在上帝來說
[00:17:11.000 --> 00:17:14.000]  沒有一件事情是困難的
[00:17:14.000 --> 00:17:15.000]  在上帝來說
[00:17:15.000 --> 00:17:16.000]  沒有一件事情
[00:17:16.000 --> 00:17:18.000]  當他要去做的時候
[00:17:18.000 --> 00:17:20.000]  是不能夠做成的
[00:17:20.000 --> 00:17:24.000]  所以很關鍵的一點就是
[00:17:24.000 --> 00:17:29.000]  這件事情是上帝親自動功
[00:17:29.000 --> 00:17:31.000]  頂止無門
[00:17:31.000 --> 00:17:33.000]  當上帝親自動功的時候
[00:17:33.000 --> 00:17:38.000]  事情就可以真真正正達成了
[00:17:38.000 --> 00:17:40.000]  正如我剛才分享
[00:17:40.000 --> 00:17:44.000]  遠目時宮經歷上帝奇妙的供應
[00:17:44.000 --> 00:17:47.000]  和上帝奇妙的祝福的時候
[00:17:47.000 --> 00:17:50.000]  事情就能夠達標了
[00:17:50.000 --> 00:17:55.000]  如果當我們在很多的考慮
[00:17:55.000 --> 00:17:59.000]  很多的猶豫當中做不到的時候
[00:17:59.000 --> 00:18:00.000]  頂止無門請你記得
[00:18:00.000 --> 00:18:05.000]  你和我雖然能力做不到
[00:18:05.000 --> 00:18:06.000]  力有不逮
[00:18:06.000 --> 00:18:08.000]  但是在人不能
[00:18:08.000 --> 00:18:11.000]  在神他凡事都能
[00:18:11.000 --> 00:18:12.000]  感謝主
[00:18:12.000 --> 00:18:14.000]  當神親自介入的時候
[00:18:14.000 --> 00:18:17.000]  親自動功的時候
[00:18:17.000 --> 00:18:19.000]  事情就可以成就
[00:18:19.000 --> 00:18:20.000]  為什麼?
[00:18:20.000 --> 00:18:23.000]  因為上帝所動的功
[00:18:23.000 --> 00:18:27.000]  這件工作是神的工作
[00:18:27.000 --> 00:18:30.000]  這工作是神的計劃
[00:18:30.000 --> 00:18:34.000]  這是一個最重要的要點
[00:18:34.000 --> 00:18:35.000]  各位頂止無門
[00:18:35.000 --> 00:18:39.000]  我們看到當神動功的時候
[00:18:39.000 --> 00:18:43.000]  是因為上帝成就這件事情
[00:18:43.000 --> 00:18:45.000]  不是因為我們的緣故
[00:18:45.000 --> 00:18:48.000]  你和我不過是一個器皿
[00:18:48.000 --> 00:18:50.000]  是一個工具
[00:18:50.000 --> 00:18:53.000]  原來當上帝要動功的時候
[00:18:53.000 --> 00:18:58.000]  是因為這件工作是神自己的工作
[00:18:58.000 --> 00:19:00.000]  是祂的計劃
[00:19:00.000 --> 00:19:04.000]  所以神必定令這個工作計劃
[00:19:04.000 --> 00:19:06.000]  是可以完成的
[00:19:06.000 --> 00:19:10.000]  在這裡大家剛才讀經文
[00:19:10.000 --> 00:19:12.000]  有沒有留意到?
[00:19:12.000 --> 00:19:16.000]  原來當上帝和阿伯拉罕說話的時候
[00:19:16.000 --> 00:19:18.000]  發出應許的時候
[00:19:18.000 --> 00:19:20.000]  上帝告訴他
[00:19:20.000 --> 00:19:22.000]  你不僅成為多國的父
[00:19:22.000 --> 00:19:23.000]  甚至是什麼?
[00:19:23.000 --> 00:19:27.000]  甚至國道因你而建立
[00:19:27.000 --> 00:19:30.000]  君王也從你而出
[00:19:30.000 --> 00:19:33.000]  這兩句說話很重要
[00:19:33.000 --> 00:19:34.000]  為什麼?
[00:19:34.000 --> 00:19:36.000]  原來這兩句說話是表明
[00:19:36.000 --> 00:19:38.000]  當阿伯拉罕能夠有兒子
[00:19:38.000 --> 00:19:43.000]  不是因為單單滿足他個人的需要
[00:19:43.000 --> 00:19:47.000]  也不是單單滿足他的家庭的需要
[00:19:47.000 --> 00:19:50.000]  也不是單單滿足他家族的需要
[00:19:50.000 --> 00:19:53.000]  原來當上帝這樣來應許的時候
[00:19:53.000 --> 00:19:56.000]  上帝這樣來講說話的時候
[00:19:56.000 --> 00:19:58.000]  要讓阿伯拉罕知道
[00:19:58.000 --> 00:20:00.000]  他所得的這個兒子
[00:20:00.000 --> 00:20:07.000]  這個兒子就正是要承傳上帝救恩奇妙的計劃
[00:20:07.000 --> 00:20:08.000]  為什麼?
[00:20:08.000 --> 00:20:12.000]  因為國道因你而建立
[00:20:12.000 --> 00:20:17.000]  這個國道明顯將來在阿伯拉罕的族譜裡
[00:20:17.000 --> 00:20:22.000]  有大衛的王朝、大衛的國道
[00:20:22.000 --> 00:20:24.000]  在引申下去的時候
[00:20:24.000 --> 00:20:27.000]  大衛的國道所延續下去的時候
[00:20:27.000 --> 00:20:29.000]  就是耶穌基督
[00:20:29.000 --> 00:20:34.000]  上帝所差離到地上的尼塞亞
[00:20:34.000 --> 00:20:36.000]  我們的救贖主
[00:20:36.000 --> 00:20:44.000]  這位救贖主就是上帝要去承就救恩的計劃
[00:20:44.000 --> 00:20:49.000]  所以當上帝這樣動功的時候
[00:20:49.000 --> 00:20:51.000]  其實是要讓他知道
[00:20:51.000 --> 00:20:54.000]  這個工作其實就是神的計劃
[00:20:54.000 --> 00:20:58.000]  就是神的工作透過阿伯拉罕這個器皿
[00:20:58.000 --> 00:21:04.000]  來承傳上帝在歷世歷代以來
[00:21:04.000 --> 00:21:08.000]  所要承就的偉大的救恩
[00:21:08.000 --> 00:21:12.000]  所以無論是大衛的國道
[00:21:12.000 --> 00:21:14.000]  一直引申到耶穌的身上
[00:21:14.000 --> 00:21:16.000]  大衛做君王
[00:21:16.000 --> 00:21:22.000]  一直演繹到耶穌基督
[00:21:22.000 --> 00:21:26.000]  就是那位萬王之王、萬主之主
[00:21:26.000 --> 00:21:31.000]  所以當上帝要賜給阿伯拉罕有兒子的時候
[00:21:31.000 --> 00:21:34.000]  各位弟兄姊妹們請你記得
[00:21:34.000 --> 00:21:37.000]  這是神親自的工作
[00:21:37.000 --> 00:21:41.000]  是屬於神的工作、屬於神的計劃
[00:21:41.000 --> 00:21:44.000]  所以今天我們感謝主
[00:21:44.000 --> 00:21:47.000]  當你和我有時候發覺自己
[00:21:47.000 --> 00:21:54.000]  好像沒有什麼獨特的地方
[00:21:54.000 --> 00:21:59.000]  或者你和我自己都覺得不是比別人厲害很多
[00:21:59.000 --> 00:22:01.000]  恩賜不是比別人多
[00:22:01.000 --> 00:22:04.000]  又或者自己經驗不是比別人多
[00:22:04.000 --> 00:22:07.000]  自己的實力是很微薄
[00:22:07.000 --> 00:22:08.000]  當你這樣去想的時候
[00:22:08.000 --> 00:22:10.000]  弟兄姊妹們請你記得
[00:22:10.000 --> 00:22:12.000]  不要妄自菲薄
[00:22:12.000 --> 00:22:13.000]  為什麼呢?
[00:22:13.000 --> 00:22:17.000]  因為上帝今天要用的你
[00:22:17.000 --> 00:22:21.000]  是要讓你成為祂手中合用的工具
[00:22:21.000 --> 00:22:25.000]  是要讓你成為神手中合用的器皿
[00:22:25.000 --> 00:22:29.000]  你有時候都可以去再反思一下
[00:22:29.000 --> 00:22:30.000]  弟兄姊妹們
