
[00:00:00.000 --> 00:00:02.000]  鄭英姐妹平安
[00:06:05.000 --> 00:06:09.000]  他更加要向全世界的人
[00:06:09.000 --> 00:06:12.000]  宣告一件事
[00:06:12.000 --> 00:06:16.000]  就是尼賽亞
[00:06:16.000 --> 00:06:18.000]  他自己的獨人
[00:06:18.000 --> 00:06:20.000]  他將要來救贖
[00:06:20.000 --> 00:06:22.000]  所以第一節的後半節
[00:06:22.000 --> 00:06:24.000]  他說自出母胎
[00:06:24.000 --> 00:06:27.000]  也就是說選召我
[00:06:27.000 --> 00:06:29.000]  自出母腹
[00:06:29.000 --> 00:06:32.000]  他就稱呼我的名
[00:06:32.000 --> 00:06:33.000]  以賽亞宣之
[00:06:33.000 --> 00:06:37.000]  就預言七百多年之後
[00:06:37.000 --> 00:06:39.000]  尼賽亞
[00:06:39.000 --> 00:06:40.000]  耶穌基督
[00:06:40.000 --> 00:06:45.000]  他就來到世間降生成為人
[00:06:45.000 --> 00:06:49.000]  但很容易就說
[00:06:49.000 --> 00:06:52.000]  他這個萬邦之光
[00:06:52.000 --> 00:06:53.000]  我們不行
[00:06:53.000 --> 00:06:56.000]  上帝沒有給我們這樣的呼召
[00:06:56.000 --> 00:07:00.000]  但在我對宣教的認識裏
[00:07:00.000 --> 00:07:03.000]  我知道他整個宣教
[00:07:03.000 --> 00:07:06.000]  分開三個層面
[00:07:06.000 --> 00:07:08.000]  第一方面叫M1
[00:07:08.000 --> 00:07:10.000]  Mission 1
[00:07:10.000 --> 00:07:15.000]  按照《使徒行傳》第一章第八節說
[00:07:15.000 --> 00:07:22.000]  將福音傳到耶路撒冷和猶太傳遞
[00:07:22.000 --> 00:07:24.000]  這個很容易
[00:07:24.000 --> 00:07:27.000]  就是和文化的人傳福音
[00:07:27.000 --> 00:07:31.000]  和我們在香港周圍的鄰居
[00:07:31.000 --> 00:07:34.000]  傳福音
[00:07:34.000 --> 00:07:40.000]  第二就是將福音傳到薩馬利亞
[00:07:40.000 --> 00:07:44.000]  一些近文化的地區
[00:07:44.000 --> 00:07:46.000]  可能去到國內
[00:07:46.000 --> 00:07:48.000]  或者台灣
[00:07:48.000 --> 00:07:49.000]  太北
[00:07:49.000 --> 00:07:52.000]  因為太北很多人都是說普通話
[00:07:52.000 --> 00:07:55.000]  這些都應該可以
[00:07:55.000 --> 00:07:58.000]  雖然我們普通話是刨冬瓜
[00:07:58.000 --> 00:08:01.000]  但都可以刨到一點
[00:08:01.000 --> 00:08:04.000]  到第三類
[00:08:04.000 --> 00:08:08.000]  就是要將福音傳到地極
[00:08:08.000 --> 00:08:11.000]  是一個完全跨文化
[00:08:11.000 --> 00:08:14.000]  跨語言的使命
[00:08:14.000 --> 00:08:18.000]  這些是上帝特別的選照
[00:08:18.000 --> 00:08:20.000]  去到非洲
[00:08:20.000 --> 00:08:23.000]  去到很遠很落後的地方
[00:08:23.000 --> 00:08:26.000]  那些語言要全部重新再學
[00:08:26.000 --> 00:08:32.000]  那些飲食文化完全都不同
[00:08:32.000 --> 00:08:35.000]  這個上帝
[00:08:35.000 --> 00:08:40.000]  上帝早知道自己創造的世人
[00:08:40.000 --> 00:08:42.000]  我們這班世人
[00:08:42.000 --> 00:08:45.000]  很容易就陷入一個罪惡
[00:08:45.000 --> 00:08:47.000]  失敗
[00:08:47.000 --> 00:08:49.000]  苦困的光景
[00:08:49.000 --> 00:08:54.000]  但上帝就一早選照了這個僕人
[00:08:54.000 --> 00:08:57.000]  他就專指到尼賽亞
[00:08:57.000 --> 00:09:01.000]  但也進一步指到我們每一個信徒
[00:09:01.000 --> 00:09:04.000]  在我們沒有福的時候
[00:09:04.000 --> 00:09:06.000]  他已經提醒我們的
[00:09:06.000 --> 00:09:08.000]  因為說到耶穌基督
[00:09:08.000 --> 00:09:10.000]  在沒有福的時候
[00:09:10.000 --> 00:09:12.000]  他是聖靈感恩的
[00:09:12.000 --> 00:09:15.000]  並且耶穌基督這個名字
[00:09:15.000 --> 00:09:19.000]  是上帝藉著天使指明
[00:09:19.000 --> 00:09:22.000]  祂要叫耶穌的
[00:09:22.000 --> 00:09:24.000]  本來以色列人
[00:09:24.000 --> 00:09:27.000]  是上帝特別挑選的民族
[00:09:27.000 --> 00:09:30.000]  希望他們在這個世界上
[00:09:30.000 --> 00:09:32.000]  成為祭司成為先知
[00:09:32.000 --> 00:09:35.000]  成為宣教的民族
[00:09:35.000 --> 00:09:40.000]  但以色列一次又一次的背道
[00:09:40.000 --> 00:09:43.000]  一次又一次的犯罪
[00:09:43.000 --> 00:09:45.000]  其實我們也是
[00:09:45.000 --> 00:09:46.000]  很多時候犯了罪
[00:09:46.000 --> 00:09:47.000]  做錯了事
[00:09:47.000 --> 00:09:48.000]  認罪
[00:09:48.000 --> 00:09:49.000]  悔改
[00:09:49.000 --> 00:09:51.000]  沒多久又再犯
[00:09:51.000 --> 00:09:54.000]  但以色列人他們太嚴重了
[00:09:54.000 --> 00:09:58.000]  所以上帝就興起周圍的列邦
[00:09:58.000 --> 00:10:01.000]  來去管教他們
[00:10:01.000 --> 00:10:03.000]  也在他們第一步
[00:10:03.000 --> 00:10:07.000]  被擄到巴比倫之後
[00:10:07.000 --> 00:10:08.000]  七十年之後
[00:10:08.000 --> 00:10:12.000]  上帝又興起波斯
[00:10:12.000 --> 00:10:17.000]  這個波斯王採取懷柔的政策
[00:10:17.000 --> 00:10:21.000]  所以他對被擄的民族很好
[00:10:21.000 --> 00:10:24.000]  他又出錢又出力
[00:10:24.000 --> 00:10:26.000]  讓那些以色列人
[00:10:26.000 --> 00:10:31.000]  回到耶路撒冷重建聖殿
[00:10:31.000 --> 00:10:35.000]  這些以色列人當時很感恩
[00:10:35.000 --> 00:10:37.000]  但回頭看
[00:10:37.000 --> 00:10:39.000]  回到聖殿的時候
[00:10:39.000 --> 00:10:43.000]  很快就念念不忘巴比倫
[00:10:43.000 --> 00:10:47.000]  上帝就覺得
[00:10:47.000 --> 00:10:49.000]  這些民族搞不定
[00:10:49.000 --> 00:10:51.000]  於是就在這個
[00:10:51.000 --> 00:10:54.000]  希伯來民族裡面
[00:10:54.000 --> 00:10:57.000]  興起了一個中堡
[00:10:57.000 --> 00:10:59.000]  就是耶穌基督
[00:10:59.000 --> 00:11:01.000]  就是神的兒子
[00:11:01.000 --> 00:11:05.000]  他就將百姓從罪惡當中
[00:11:05.000 --> 00:11:09.000]  拯救出來
[00:11:09.000 --> 00:11:11.000]  如果再進一步講到
[00:11:11.000 --> 00:11:17.000]  上帝其實都同樣選召你和我
[00:11:17.000 --> 00:11:20.000]  成為了萬邦之國
[00:11:20.000 --> 00:11:22.000]  雖然我們未必一定
[00:11:22.000 --> 00:11:24.000]  每個人都去到第三重
[00:11:24.000 --> 00:11:25.000]  去到非洲
[00:11:25.000 --> 00:11:28.000]  去到很遠的地方
[00:11:28.000 --> 00:11:31.000]  但起碼在我們周圍身邊的人
[00:11:31.000 --> 00:11:34.000]  我們都需要和他們去講
[00:11:34.000 --> 00:11:36.000]  耶穌基督的救恩
[00:11:36.000 --> 00:11:38.000]  將這個被人盼望的救恩
[00:11:38.000 --> 00:11:43.000]  傳過給他們
[00:11:43.000 --> 00:11:44.000]  他在這裡說
[00:11:44.000 --> 00:11:48.000]  上帝要使我們成為萬邦之國
[00:11:48.000 --> 00:11:50.000]  我們作為信徒
[00:11:50.000 --> 00:11:55.000]  我們的生命應該是光明的
[00:11:55.000 --> 00:11:58.000]  有時我都會講到一個比喻
[00:11:58.000 --> 00:12:01.000]  假設這個房間裡面
[00:12:01.000 --> 00:12:03.000]  裡面是沒有窗
[00:12:03.000 --> 00:12:05.000]  沒有燈的
[00:12:05.000 --> 00:12:06.000]  黑漆漆的
[00:12:06.000 --> 00:12:08.000]  當你關上它
[00:12:08.000 --> 00:12:11.000]  半年 一年 兩年之後
[00:12:11.000 --> 00:12:14.000]  裡面全部都是蜘蛛網
[00:12:14.000 --> 00:12:17.000]  全部都是老鼠 蟑螂
[00:12:17.000 --> 00:12:18.000]  很骯髒
[00:12:18.000 --> 00:12:20.000]  沒有人喜歡進去
[00:12:20.000 --> 00:12:22.000]  但如果將
[00:12:22.000 --> 00:12:24.000]  當我們有一天
[00:12:24.000 --> 00:12:27.000]  我們拿著一個大電筒
[00:12:27.000 --> 00:12:28.000]  開了一道門
[00:12:28.000 --> 00:12:31.000]  一照著大電筒進去的時候
[00:12:31.000 --> 00:12:33.000]  接著會有什麼發生呢
[00:12:33.000 --> 00:12:36.000]  裡面的老鼠 蟑螂 蜘蛛
[00:12:36.000 --> 00:12:39.000]  全部都會飛出來
[00:12:39.000 --> 00:12:43.000]  所以上帝要我們作萬邦之光
[00:12:43.000 --> 00:12:45.000]  在地上高位去發光
[00:12:45.000 --> 00:12:47.000]  就是要在世人
[00:12:47.000 --> 00:12:49.000]  在一個暗淡
[00:12:49.000 --> 00:12:50.000]  在生命幽暗
[00:12:50.000 --> 00:12:53.000]  沒有盼望 沒有方向的裡面
[00:12:53.000 --> 00:12:54.000]  我們藉著
[00:12:54.000 --> 00:12:59.000]  我們燃點耶穌基督的光的時候
[00:12:59.000 --> 00:13:03.000]  叫世人得到盼望
[00:13:03.000 --> 00:13:07.000]  生命可以得到豐盛
[00:13:07.000 --> 00:13:10.000]  但上帝選擇你和我
[00:13:10.000 --> 00:13:12.000]  成為了無論你是做第一階段
[00:13:12.000 --> 00:13:16.000]  第二階段 第三階段都好
[00:13:16.000 --> 00:13:18.000]  不是因為我們有什麼長處
[00:13:18.000 --> 00:13:21.000]  也不是因為我們有什麼優點
[00:13:21.000 --> 00:13:23.000]  有什麼好行為
[00:13:23.000 --> 00:13:26.000]  而是上帝憐憫我們
[00:13:26.000 --> 00:13:29.000]  祂的主權淋到我們的生命當中
[00:13:29.000 --> 00:13:32.000]  祂要差派我們出去
[00:13:32.000 --> 00:13:34.000]  在我們差派出去的時候
[00:13:34.000 --> 00:13:37.000]  真是奉主命來工作的時候
[00:13:37.000 --> 00:13:39.000]  我們就經歷到了
[00:13:39.000 --> 00:13:41.000]  我記得在神學院的時候
[00:13:41.000 --> 00:13:43.000]  有兩位姐妹
[00:13:43.000 --> 00:13:45.000]  她去到在國內
[00:13:45.000 --> 00:13:49.000]  在很北的地方去短孫
[00:13:49.000 --> 00:13:52.000]  但有一次很危險
[00:13:52.000 --> 00:13:55.000]  她們真的被人抓到
[00:13:55.000 --> 00:13:58.000]  就抓她們去跟她們聊天
[00:13:58.000 --> 00:14:01.000]  審問她們
[00:14:01.000 --> 00:14:04.000]  就好像我們剛才讀的啟應經文
[00:14:04.000 --> 00:14:06.000]  你被人抓去見官的時候
[00:14:06.000 --> 00:14:08.000]  不用想著說什麼
[00:14:08.000 --> 00:14:09.000]  不用想的
[00:14:09.000 --> 00:14:11.000]  聖靈會引導的
[00:14:11.000 --> 00:14:13.000]  在那次裡面
[00:14:13.000 --> 00:14:15.000]  她們就在那裡
[00:14:15.000 --> 00:14:18.000]  前面就是審問她們的人
[00:14:18.000 --> 00:14:20.000]  怎麼辦呢?
[00:14:20.000 --> 00:14:21.000]  怎麼回答呢?
[00:14:21.000 --> 00:14:22.000]  怎麼說呢?
[00:14:22.000 --> 00:14:25.000]  後來就想到了
[00:14:25.000 --> 00:14:27.000]  一個懂普通話
[00:14:27.000 --> 00:14:29.000]  懂得聽普通話
[00:14:29.000 --> 00:14:32.000]  另一個又不懂得聽又不懂得說
[00:14:32.000 --> 00:14:36.000]  所以當那些人問話的時候
[00:14:36.000 --> 00:14:38.000]  問到她的時候
[00:14:38.000 --> 00:14:40.000]  她就不懂得聽又不懂得說
[00:14:40.000 --> 00:14:42.000]  所以就要這個人
[00:14:42.000 --> 00:14:45.000]  來翻譯廣東話
[00:14:45.000 --> 00:14:48.000]  其實上帝就給她們機會
[00:14:48.000 --> 00:14:50.000]  大家在那裡互通
[00:14:50.000 --> 00:14:52.000]  想想什麼的辦法
[00:14:52.000 --> 00:14:54.000]  想想什麼的答案
[00:14:54.000 --> 00:14:56.000]  是可以最好的
[00:14:56.000 --> 00:14:59.000]  上帝就是這麼奇妙
[00:14:59.000 --> 00:15:02.000]  上帝就是這麼奇妙
[00:15:02.000 --> 00:15:06.000]  以致我們為她們去工作的時候
[00:15:06.000 --> 00:15:08.000]  上帝就讓我們經歷到
[00:15:08.000 --> 00:15:10.000]  原來聖靈的工作
[00:15:10.000 --> 00:15:13.000]  可以讓我們在不同的時間裡面
[00:15:13.000 --> 00:15:17.000]  經歷祂奇妙的作為
[00:15:17.000 --> 00:15:20.000]  我們原本都是不配的
[00:15:20.000 --> 00:15:23.000]  我們也覺得我們沒有用
[00:15:23.000 --> 00:15:25.000]  所以能夠被神選召
[00:15:25.000 --> 00:15:27.000]  這兩位姐妹回到
[00:15:27.000 --> 00:15:30.000]  在我們神學院講見證的時候
[00:15:30.000 --> 00:15:34.000]  她說「全是恩典」
[00:15:34.000 --> 00:15:36.000]  所以弟兄姐妹
[00:15:36.000 --> 00:15:38.000]  上帝都呼召了你和我
[00:15:38.000 --> 00:15:40.000]  成為了他們的僕人
[00:15:40.000 --> 00:15:43.000]  我們要好好地珍惜
[00:15:43.000 --> 00:15:45.000]  但我們也會容易說
[00:15:45.000 --> 00:15:47.000]  「哎呀我很害羞我很害怕」
[00:15:47.000 --> 00:15:49.000]  「我很怕被拒絕」
[00:15:49.000 --> 00:15:52.000]  「我不懂得說」
[00:15:52.000 --> 00:15:54.000]  人人都怕被拒絕
[00:15:54.000 --> 00:15:56.000]  但我們想到
[00:15:56.000 --> 00:15:59.000]  他們拒絕的時候不是拒絕我們
[00:15:59.000 --> 00:16:02.000]  而是拒絕耶穌基督的時候
[00:16:02.000 --> 00:16:05.000]  我們就將這個不好的感覺
[00:16:05.000 --> 00:16:07.000]  交給耶穌
[00:16:07.000 --> 00:16:09.000]  叫耶穌給我們
[00:16:09.000 --> 00:16:13.000]  在使命上我們有份
[00:16:13.000 --> 00:16:16.000]  在聖經裡面說到
[00:16:16.000 --> 00:16:18.000]  使命給了我們
[00:16:18.000 --> 00:16:20.000]  若果我們不存的時候
[00:16:20.000 --> 00:16:23.000]  我們就有禍了
[00:16:23.000 --> 00:16:26.000]  第二方面
[00:16:26.000 --> 00:16:30.000]  上帝要我們成為了萬邦之光
[00:16:30.000 --> 00:16:33.000]  祂不會扔下我們不管的
[00:16:33.000 --> 00:16:36.000]  祂會給我們栽培
[00:16:36.000 --> 00:16:38.000]  在第二節
[00:16:38.000 --> 00:16:41.000]  祂使我的口如塊刀
[00:16:41.000 --> 00:16:44.000]  把我藏在祂手刃之下
[00:16:44.000 --> 00:16:47.000]  又使我成為無力的箭
[00:16:47.000 --> 00:16:51.000]  把我藏在祂的箭袋之中
[00:16:51.000 --> 00:16:54.000]  這個刀和劍
[00:16:54.000 --> 00:16:57.000]  都是非常鋒利
[00:16:57.000 --> 00:16:59.000]  是說到什麼呢
[00:16:59.000 --> 00:17:01.000]  就是上帝的話語
[00:17:01.000 --> 00:17:03.000]  上帝的話語
[00:17:03.000 --> 00:17:05.000]  就像希伯來書所說
[00:17:05.000 --> 00:17:07.000]  可以去刺透人心
[00:17:07.000 --> 00:17:10.000]  將骨折和骨折之間
[00:17:10.000 --> 00:17:13.000]  都可以去否開
[00:17:13.000 --> 00:17:16.000]  所以當我們宣講耶穌基督的時候
[00:17:16.000 --> 00:17:18.000]  講耶穌基督的話的時候
[00:17:18.000 --> 00:17:21.000]  我們不需要怕被人拒絕
[00:17:21.000 --> 00:17:24.000]  不需要別人覺得不中聽
[00:17:24.000 --> 00:17:27.000]  上帝的話一出的時候
[00:17:27.000 --> 00:17:30.000]  這個能力就出來了
[00:17:30.000 --> 00:17:32.000]  他說
[00:17:32.000 --> 00:17:36.000]  祂使我們的口快如刀
[00:17:36.000 --> 00:17:38.000]  然後把刀
[00:17:38.000 --> 00:17:42.000]  藏在祂的手刃之下
[00:17:42.000 --> 00:17:44.000]  就是拿緊了刀
[00:17:44.000 --> 00:17:47.000]  當你把刀磨利之後
[00:17:47.000 --> 00:17:49.000]  你拿緊在手上
[00:17:49.000 --> 00:17:50.000]  即是怎樣
[00:17:50.000 --> 00:17:52.000]  隨時可以用
[00:17:52.000 --> 00:17:55.000]  隨時就可以用
[00:17:55.000 --> 00:17:57.000]  然後這個箭
[00:17:57.000 --> 00:18:00.000]  箭頭磨利之後
[00:18:00.000 --> 00:18:02.000]  就放在箭袋之中
[00:18:02.000 --> 00:18:05.000]  隨時可以拿出來射
[00:18:05.000 --> 00:18:07.000]  如果你把刀不利
[00:18:07.000 --> 00:18:09.000]  你出去打仗的時候
[00:18:09.000 --> 00:18:11.000]  你不會拿一把鋒利的刀
[00:18:11.000 --> 00:18:13.000]  殺人獸的刀出去
[00:18:13.000 --> 00:18:14.000]  不會的
[00:18:14.000 --> 00:18:17.000]  如果箭頭不尖
[00:18:17.000 --> 00:18:19.000]  你也不會拿出來打仗
[00:18:19.000 --> 00:18:21.000]  用來射人
[00:18:21.000 --> 00:18:22.000]  就是說
[00:18:22.000 --> 00:18:24.000]  上帝親自到來
[00:18:24.000 --> 00:18:29.000]  每一個屬於祂的僕人
[00:18:29.000 --> 00:18:30.000]  所以
[00:18:30.000 --> 00:18:32.000]  當我們說我們沒有膽量
[00:18:32.000 --> 00:18:34.000]  我們很害怕
[00:18:34.000 --> 00:18:36.000]  我們不懂得說的時候
[00:18:36.000 --> 00:18:39.000]  接受訓練
[00:18:39.000 --> 00:18:41.000]  在上帝的話語裡面
[00:18:41.000 --> 00:18:43.000]  多去讀
[00:18:43.000 --> 00:18:46.000]  多去接受上帝的訓練
[00:18:46.000 --> 00:18:47.000]  但另外
[00:18:47.000 --> 00:18:49.000]  上帝也會在我們的生活
[00:18:49.000 --> 00:18:52.000]  我們周圍發生的事裡面
[00:18:52.000 --> 00:18:54.000]  會訓練我們
[00:18:54.000 --> 00:18:57.000]  我記得應該是七八年前
[00:18:57.000 --> 00:19:01.000]  我就帶著這個福音樂曲隊
[00:19:01.000 --> 00:19:03.000]  去到澳門
[00:19:03.000 --> 00:19:07.000]  有四日三夜的短訓
[00:19:07.000 --> 00:19:10.000]  最近也跟一些團契分享
[00:19:10.000 --> 00:19:13.000]  當時黎光偉傳道
[00:19:13.000 --> 00:19:15.000]  就在澳門
[00:19:15.000 --> 00:19:17.000]  他就訂了一輛小巴
[00:19:17.000 --> 00:19:19.000]  二十四人的小巴
[00:19:19.000 --> 00:19:21.000]  跟我們在澳門
[00:19:21.000 --> 00:19:23.000]  的公園裡面
[00:19:23.000 --> 00:19:25.000]  我們就下去唱一下方月曲
[00:19:25.000 --> 00:19:28.000]  跟人家派一下單張
[00:19:28.000 --> 00:19:30.000]  在我們出門之前
[00:19:30.000 --> 00:19:34.000]  去三町四足
