
[00:00:00.000 --> 00:00:02.000]  第四節講題是
[00:01:14.000 --> 00:01:16.000]  去守望著他們
[00:01:16.000 --> 00:01:18.000]  關心著他們
[00:01:18.000 --> 00:01:21.000]  為Jason傳道祈禱
[00:01:21.000 --> 00:01:26.000]  他都不幸地吸了些催淚氣
[00:01:26.000 --> 00:01:28.000]  也都請大家
[00:01:28.000 --> 00:01:30.000]  更加的為曾牧師祈禱
[00:01:30.000 --> 00:01:31.000]  我未來之前
[00:01:31.000 --> 00:01:33.000]  我都是一位堂主任
[00:01:33.000 --> 00:01:34.000]  我很明白做堂主任
[00:01:34.000 --> 00:01:36.000]  是這一刻的不容易
[00:01:36.000 --> 00:01:38.000]  因為大家會有不同的看法
[00:01:38.000 --> 00:01:40.000]  我們要承載的
[00:01:40.000 --> 00:01:41.000]  不是一方面
[00:01:41.000 --> 00:01:43.000]  而是眾方面
[00:01:43.000 --> 00:01:45.000]  但我今天跟大家分享的時候
[00:01:45.000 --> 00:01:47.000]  我想大家去明白
[00:01:47.000 --> 00:01:50.000]  我不是意圖要去
[00:01:50.000 --> 00:01:53.000]  有任何一方面的贊成與不贊成
[00:01:53.000 --> 00:01:54.000]  為什麼呢
[00:01:54.000 --> 00:01:55.000]  我要再強調
[00:01:55.000 --> 00:01:56.000]  就算以前
[00:01:56.000 --> 00:01:57.000]  佔中到今天
[00:01:57.000 --> 00:01:59.000]  我經常都說一件事
[00:01:59.000 --> 00:02:00.000]  我不是黃的
[00:02:00.000 --> 00:02:01.000]  我也不是藍的
[00:02:01.000 --> 00:02:02.000]  為什麼呢
[00:02:02.000 --> 00:02:06.000]  因為我是屬於上帝的
[00:02:06.000 --> 00:02:08.000]  我看的只是聖經
[00:02:08.000 --> 00:02:10.000]  上帝給我們的原則
[00:02:10.000 --> 00:02:13.000]  我今天講這篇經文的緣故
[00:02:13.000 --> 00:02:16.000]  是因為這個星期裏面
[00:02:16.000 --> 00:02:21.000]  太多人都說我以公義行事
[00:02:21.000 --> 00:02:23.000]  無論你是站在哪一邊
[00:02:23.000 --> 00:02:28.000]  你都會覺得自己是公義
[00:02:28.000 --> 00:02:29.000]  同樣這段經文
[00:02:29.000 --> 00:02:33.000]  亦都是很多人不斷拿出來
[00:02:33.000 --> 00:02:37.000]  是上帝叫我們要行公義
[00:02:37.000 --> 00:02:40.000]  好憐憫存偏悲的心
[00:02:40.000 --> 00:02:43.000]  所以我要站出來
[00:02:43.000 --> 00:02:46.000]  我絕對不反對大家
[00:02:46.000 --> 00:02:49.000]  你們有任何自己的表達
[00:02:49.000 --> 00:02:51.000]  但是我很盼望我們一班信耶穌的人
[00:02:51.000 --> 00:02:54.000]  回到聖經裏面
[00:02:54.000 --> 00:02:56.000]  特別是你看聖經
[00:02:56.000 --> 00:02:57.000]  你用聖經
[00:02:57.000 --> 00:02:58.000]  請你回到聖經
[00:02:58.000 --> 00:03:02.000]  看看這段經文講什麼
[00:03:02.000 --> 00:03:04.000]  我今天想和大家分享的時候
[00:03:04.000 --> 00:03:05.000]  因為這篇道
[00:03:05.000 --> 00:03:07.000]  我希望大家聽的時候
[00:03:07.000 --> 00:03:09.000]  剛才的主題是
[00:03:09.000 --> 00:03:11.000]  從自己開始
[00:03:11.000 --> 00:03:14.000]  我希望大家幫自己聽
[00:03:14.000 --> 00:03:17.000]  不要做任何的對號入座
[00:03:17.000 --> 00:03:19.000]  不要一說到某某事的時候
[00:03:19.000 --> 00:03:20.000]  某某就不應該這樣
[00:03:20.000 --> 00:03:21.000]  某某就不應該這樣
[00:03:21.000 --> 00:03:24.000]  不是
[00:03:24.000 --> 00:03:25.000]  因為這段經文
[00:03:25.000 --> 00:03:26.000]  它由開始的時候
[00:03:26.000 --> 00:03:32.000]  就已經回到人自己本身
[00:03:32.000 --> 00:03:35.000]  這段經文是有背景的
[00:03:35.000 --> 00:03:37.000]  這段經文是尼加先知
[00:03:37.000 --> 00:03:41.000]  是以塞瓦自己同一個時期的先知
[00:03:41.000 --> 00:03:45.000]  當時已經差不多到希西加的時候
[00:03:45.000 --> 00:03:47.000]  其實你會發覺這段經文
[00:03:47.000 --> 00:03:49.000]  不過已經沒有了
[00:03:49.000 --> 00:03:51.000]  已經被亞述佔據了
[00:03:51.000 --> 00:03:53.000]  亞述也開始沒落了
[00:03:53.000 --> 00:03:56.000]  正當他們很開心的時候
[00:03:56.000 --> 00:04:01.000]  但是巴比倫又興起了
[00:04:01.000 --> 00:04:03.000]  在其他的先知書裏面
[00:04:03.000 --> 00:04:04.000]  他同樣告訴你
[00:04:04.000 --> 00:04:06.000]  當時處境的不容易是為什麼呢
[00:04:06.000 --> 00:04:10.000]  似乎困難好像一波一波又來
[00:04:10.000 --> 00:04:13.000]  有很多的記者都不明白
[00:04:13.000 --> 00:04:14.000]  開始特別是去到
[00:04:14.000 --> 00:04:15.000]  如果大家有機會
[00:04:15.000 --> 00:04:17.000]  可以回去看很多的小先知書
[00:04:17.000 --> 00:04:19.000]  特別是到最後那幾卷
[00:04:19.000 --> 00:04:21.000]  是不斷有人去質問上帝
[00:04:21.000 --> 00:04:23.000]  上帝你是不是看不到公義
[00:04:23.000 --> 00:04:25.000]  上帝你是不是看不到現在我們的處境
[00:04:25.000 --> 00:04:26.000]  為什麼你這麼殘忍
[00:04:26.000 --> 00:04:29.000]  為什麼你看不見
[00:04:29.000 --> 00:04:30.000]  所以你就會發覺
[00:04:30.000 --> 00:04:31.000]  當日的時候
[00:04:31.000 --> 00:04:34.000]  有很多先知的訊息走出來
[00:04:34.000 --> 00:04:36.000]  而尼加書在這裏出來的時候
[00:04:36.000 --> 00:04:37.000]  其實同樣
[00:04:37.000 --> 00:04:40.000]  一開始他同樣繼續宣佈
[00:04:40.000 --> 00:04:41.000]  是你們要
[00:04:41.000 --> 00:04:42.000]  我要告訴你
[00:04:42.000 --> 00:04:44.000]  巴比倫人的出現
[00:04:44.000 --> 00:04:46.000]  是我要去你
[00:04:46.000 --> 00:04:48.000]  潔淨你們的
[00:04:48.000 --> 00:04:49.000]  懲罰你們的
[00:04:49.000 --> 00:04:50.000]  為什麼呢
[00:04:50.000 --> 00:04:53.000]  是為了要去挽救你們
[00:04:53.000 --> 00:04:54.000]  因為在這段經文裏面
[00:04:54.000 --> 00:04:57.000]  先知直接了當的
[00:04:57.000 --> 00:04:59.000]  去對著這班撒瑪利亞人
[00:04:59.000 --> 00:05:00.000]  和對著猶太人
[00:05:00.000 --> 00:05:02.000]  不斷去告訴他們
[00:05:02.000 --> 00:05:03.000]  指出兩件事
[00:05:03.000 --> 00:05:05.000]  特別是這本書裏面的兩個重點
[00:05:05.000 --> 00:05:06.000]  第一
[00:05:06.000 --> 00:05:08.000]  你們拜偶像
[00:05:08.000 --> 00:05:09.000]  第二
[00:05:09.000 --> 00:05:11.000]  你們行不義
[00:05:11.000 --> 00:05:15.000]  為什麼今天有這件事發生
[00:05:15.000 --> 00:05:18.000]  因為我的文裏面
[00:05:18.000 --> 00:05:21.000]  你們行不義
[00:05:21.000 --> 00:05:23.000]  我不是現在講完
[00:05:23.000 --> 00:05:25.000]  明天我就做這件事
[00:05:25.000 --> 00:05:27.000]  我是講了幾百年
[00:05:27.000 --> 00:05:29.000]  我透過很多的先知告訴你
[00:05:29.000 --> 00:05:31.000]  你不聽
[00:05:31.000 --> 00:05:35.000]  所以我所講的話就出現
[00:05:35.000 --> 00:05:36.000]  所以我想大家留意的
[00:05:36.000 --> 00:05:39.000]  就是這段經文並不是無端端出現
[00:05:39.000 --> 00:05:42.000]  而是當時在這樣的處境裏面
[00:05:42.000 --> 00:05:43.000]  你就會發覺一件事
[00:05:43.000 --> 00:05:46.000]  為什麼上帝這麼強調
[00:05:46.000 --> 00:05:48.000]  拜偶像和行不義呢
[00:05:48.000 --> 00:05:50.000]  先講拜偶像
[00:05:50.000 --> 00:05:53.000]  有很多人經常都會搞錯了
[00:05:53.000 --> 00:05:55.000]  他以為我們這班基督徒
[00:05:55.000 --> 00:05:57.000]  我們當然是回來崇拜
[00:05:57.000 --> 00:05:58.000]  我們只是相信上帝
[00:05:58.000 --> 00:06:00.000]  我們哪有拜偶像
[00:06:00.000 --> 00:06:01.000]  對不起
[00:06:01.000 --> 00:06:03.000]  聖經裏面想告訴你
[00:06:03.000 --> 00:06:05.000]  只需要有任何一件事
[00:06:05.000 --> 00:06:06.000]  你比上帝高
[00:06:06.000 --> 00:06:11.000]  你就是拜偶像
[00:06:11.000 --> 00:06:14.000]  我們常常不妨問問自己
[00:06:14.000 --> 00:06:17.000]  究竟哪樣重要
[00:06:17.000 --> 00:06:19.000]  究竟今天在這個生命裏面
[00:06:19.000 --> 00:06:22.000]  上帝真的這麼重要嗎
[00:06:22.000 --> 00:06:25.000]  我今早剛剛去完天崇講道
[00:06:25.000 --> 00:06:26.000]  跟天崇的年青人去講道
[00:06:26.000 --> 00:06:28.000]  可以輕鬆一點
[00:06:28.000 --> 00:06:30.000]  我跟他們對話
[00:06:30.000 --> 00:06:31.000]  我問他
[00:06:31.000 --> 00:06:33.000]  今次有多少人走出去
[00:06:33.000 --> 00:06:34.000]  有的人很開心
[00:06:34.000 --> 00:06:36.000]  我就問他
[00:06:36.000 --> 00:06:37.000]  如果那天
[00:06:37.000 --> 00:06:39.000]  星期日上星期不遊行
[00:06:39.000 --> 00:06:41.000]  平時你做什麼的
[00:06:41.000 --> 00:06:44.000]  他在笑
[00:06:44.000 --> 00:06:47.000]  平時如果星期日不崇拜
[00:06:47.000 --> 00:06:48.000]  不用遊行的話
[00:06:48.000 --> 00:06:51.000]  下午你做什麼的
[00:06:51.000 --> 00:06:53.000]  他說
[00:06:53.000 --> 00:06:55.000]  如果我回崇拜就回崇拜
[00:06:55.000 --> 00:06:58.000]  起不到身就不回
[00:06:58.000 --> 00:07:01.000]  然後睡到差不多了
[00:07:01.000 --> 00:07:04.000]  起床就問媽媽有飯吃了嗎
[00:07:04.000 --> 00:07:05.000]  然後就想想
[00:07:05.000 --> 00:07:07.000]  平時這麼辛苦
[00:07:07.000 --> 00:07:08.000]  就玩遊戲機
[00:07:08.000 --> 00:07:10.000]  看哪個遊戲好玩
[00:07:10.000 --> 00:07:13.000]  繼續玩
[00:07:13.000 --> 00:07:14.000]  一直玩到晚上
[00:07:14.000 --> 00:07:16.000]  玩到夠皮
[00:07:16.000 --> 00:07:17.000]  應該說還不夠皮
[00:07:17.000 --> 00:07:19.000]  但沒有時間了
[00:07:19.000 --> 00:07:26.000]  然後就繼續進入平時的生活裏面
[00:07:26.000 --> 00:07:31.000]  上帝是否真的這麼重要
[00:07:31.000 --> 00:07:33.000]  第二個層面
[00:07:33.000 --> 00:07:39.000]  拜偶像是跟畢義連結在一起
[00:07:39.000 --> 00:07:41.000]  頂尖的我希望大家明白
[00:07:41.000 --> 00:07:45.000]  當上帝真正心痛的原因
[00:07:45.000 --> 00:07:48.000]  並不是你不認祂是上帝
[00:07:48.000 --> 00:07:52.000]  而是去見到祂的子民受苦
[00:07:52.000 --> 00:07:53.000]  你可以說
[00:07:53.000 --> 00:07:54.000]  不是吧
[00:07:54.000 --> 00:07:56.000]  你叫那些人來懲罰我
[00:07:56.000 --> 00:07:59.000]  不是更苦嗎
[00:07:59.000 --> 00:08:01.000]  不是
[00:08:01.000 --> 00:08:04.000]  按照當日他們拜偶像
[00:08:04.000 --> 00:08:07.000]  其中一樣是令人很難過的
[00:08:07.000 --> 00:08:10.000]  他要叫他們的兒女經火
[00:08:10.000 --> 00:08:12.000]  大家知道是什麼嗎
[00:08:12.000 --> 00:08:15.000]  就在他們拜偶像的儀式裏面
[00:08:15.000 --> 00:08:16.000]  大家有沒有看過
[00:08:16.000 --> 00:08:17.000]  有一些片段
[00:08:17.000 --> 00:08:19.000]  戴上牛角
[00:08:19.000 --> 00:08:20.000]  蒙著臉
[00:08:20.000 --> 00:08:21.000]  化了妝
[00:08:21.000 --> 00:08:22.000]  在那裏砰砰砰砰
[00:08:22.000 --> 00:08:23.000]  然後前面有一堆火
[00:08:23.000 --> 00:08:26.000]  然後找個人出來祭神
[00:08:26.000 --> 00:08:28.000]  他們崇拜的裏面
[00:08:28.000 --> 00:08:32.000]  就是要讓他們的兒女經火
[00:08:32.000 --> 00:08:33.000]  如果再實際一點
[00:08:33.000 --> 00:08:35.000]  今天很多東南亞國家
[00:08:35.000 --> 00:08:36.000]  他們求神求雨
[00:08:36.000 --> 00:08:37.000]  他們要什麼
[00:08:37.000 --> 00:08:42.000]  要踩那些炭
[00:08:42.000 --> 00:08:44.000]  為什麼他們這麼殘忍
[00:08:44.000 --> 00:08:46.000]  為什麼他們要兒女經火
[00:08:46.000 --> 00:08:48.000]  因為我們的神話
[00:08:48.000 --> 00:08:50.000]  我們覺得這樣就是敬畏神
[00:08:50.000 --> 00:08:54.000]  究竟誰受傷害
[00:08:54.000 --> 00:08:56.000]  在世界裏面
[00:08:56.000 --> 00:08:58.000]  為什麼上帝會這麼傷心
[00:08:58.000 --> 00:09:01.000]  是因為世界裏面有很多苦
[00:09:01.000 --> 00:09:02.000]  我經常說
[00:09:02.000 --> 00:09:03.000]  今天香港無論如何
[00:09:03.000 --> 00:09:06.000]  香港是相對和平
[00:09:06.000 --> 00:09:08.000]  相對安全
[00:09:08.000 --> 00:09:11.000]  但如果大家願意放眼去看看這個世界
[00:09:11.000 --> 00:09:14.000]  這個世界是否真的這麼安全
[00:09:14.000 --> 00:09:16.000]  就是因為人有很多的罪
[00:09:16.000 --> 00:09:18.000]  人有很多很多的自私
[00:09:18.000 --> 00:09:21.000]  所以有很多惡在裏面進行
[00:09:21.000 --> 00:09:23.000]  大家知道嗎
[00:09:23.000 --> 00:09:26.000]  泰國是大家經常去的地方
[00:09:26.000 --> 00:09:28.000]  裏面有一個特別的人
[00:09:28.000 --> 00:09:30.000]  叫做人妖
[00:09:30.000 --> 00:09:32.000]  或者叫變性人
[00:09:32.000 --> 00:09:34.000]  今天很多人去美化
[00:09:34.000 --> 00:09:36.000]  找一些人出來做訪問
[00:09:36.000 --> 00:09:38.000]  他說不是,是我喜歡
[00:09:38.000 --> 00:09:39.000]  我可以這樣這樣
[00:09:39.000 --> 00:09:42.000]  你再看多些研究,好嗎
[00:09:42.000 --> 00:09:45.000]  其實是有很多很多落後的地方
[00:09:45.000 --> 00:09:46.000]  他們生活都搞不定
[00:09:46.000 --> 00:09:51.000]  他們的父母刻意把他們的兒子當成女兒
[00:09:51.000 --> 00:09:54.000]  從小到大培養你,讓你穿裙子
[00:09:54.000 --> 00:09:55.000]  用很多的方法
[00:09:55.000 --> 00:09:57.000]  以致於長大的時候
[00:09:57.000 --> 00:09:58.000]  理所當然
[00:09:58.000 --> 00:09:59.000]  媽媽,我喜歡做女人
[00:09:59.000 --> 00:10:02.000]  之後就讓你去成為一個變性人
[00:10:02.000 --> 00:10:03.000]  為什麼
[00:10:03.000 --> 00:10:05.000]  最終目的因為你做變性人
[00:10:05.000 --> 00:10:07.000]  你可以改善家裏的生活
[00:10:07.000 --> 00:10:13.000]  在印度
[00:10:13.000 --> 00:10:15.000]  2015年的統計
[00:10:15.000 --> 00:10:17.000]  每一天
[00:10:17.000 --> 00:10:21.000]  平均有95宗的強暴案
[00:10:21.000 --> 00:10:25.000]  我看最近2018
[00:10:25.000 --> 00:10:26.000]  是改善了很多
[00:10:26.000 --> 00:10:29.000]  但平均每天仍然有7宗
[00:10:29.000 --> 00:10:32.000]  為什麼會這樣
[00:10:32.000 --> 00:10:36.000]  因為他看到女性的地位很低
[00:10:36.000 --> 00:10:40.000]  他看到女性的地位很賤
[00:10:40.000 --> 00:10:44.000]  所以他們覺得我們可以任意妄為
[00:10:44.000 --> 00:10:46.000]  最可怕的地方就是
[00:10:46.000 --> 00:10:48.000]  當受害人提出控訴的時候
[00:10:48.000 --> 00:10:51.000]  反而被人說他有問題
[00:10:51.000 --> 00:10:54.000]  說你是淫亂
[00:10:54.000 --> 00:10:56.000]  說你是淫蕩
[00:10:56.000 --> 00:10:58.000]  為什麼會這樣
[00:10:58.000 --> 00:11:00.000]  就是這個社會裏面
[00:11:00.000 --> 00:11:03.000]  他接受了這種所謂人
[00:11:03.000 --> 00:11:04.000]  我認為對
[00:11:04.000 --> 00:11:07.000]  我認為公義的原則
[00:11:07.000 --> 00:11:11.000]  所以變得毫無公義
[00:11:11.000 --> 00:11:14.000]  上帝就是想告訴我們
[00:11:14.000 --> 00:11:18.000]  他指責因為當日他的子民
[00:11:18.000 --> 00:11:19.000]  你們有沒有看到
[00:11:19.000 --> 00:11:20.000]  連你們自己的地方
[00:11:20.000 --> 00:11:22.000]  你們自己都行緊不義
[00:11:22.000 --> 00:11:24.000]  在尼加書裏面的時候
[00:11:24.000 --> 00:11:25.000]  整個尼加書
[00:11:25.000 --> 00:11:27.000]  不斷提及這個問題
[00:11:27.000 --> 00:11:28.000]  第一
[00:11:28.000 --> 00:11:30.000]  他們說所有的民眾
[00:11:30.000 --> 00:11:32.000]  有一段一至二節的經文
[00:11:32.000 --> 00:11:35.000]  禍災那些在床上圖謀罪孽
[00:11:35.000 --> 00:11:37.000]  做作奸惡的
[00:11:37.000 --> 00:11:38.000]  天一發亮
[00:11:38.000 --> 00:11:40.000]  因手有能力
[00:11:40.000 --> 00:11:41.000]  就行出來了
[00:11:41.000 --> 00:11:43.000]  他們貪圖田地就佔據
[00:11:43.000 --> 00:11:45.000]  貪圖房屋便奪取
[00:11:45.000 --> 00:11:47.000]  他們欺壓人
[00:11:47.000 --> 00:11:49.000]  霸佔房屋和產業
[00:11:49.000 --> 00:11:52.000]  當時的以色列人
[00:11:52.000 --> 00:11:54.000]  他們的狀態是什麼
[00:11:54.000 --> 00:11:57.000]  一睜大眼睛就想
[00:11:57.000 --> 00:12:00.000]  我怎樣去侵佔別人的東西
[00:12:00.000 --> 00:12:05.000]  香港是很實際的
[00:12:08.000 --> 00:12:10.000]  有很多人自己都承認
[00:12:10.000 --> 00:12:12.000]  我要賺錢
[00:12:12.000 --> 00:12:14.000]  上次有一個朋友
[00:12:14.000 --> 00:12:16.000]  他走出來遊行
[00:12:16.000 --> 00:12:18.000]  他說一句話
[00:12:18.000 --> 00:12:19.000]  香港人很實在
[00:12:19.000 --> 00:12:21.000]  有時間的
[00:12:21.000 --> 00:12:22.000]  多賺點錢
[00:12:22.000 --> 00:12:24.000]  我都睡久一點
[00:12:24.000 --> 00:12:25.000]  我都去玩
[00:12:25.000 --> 00:12:26.000]  我為什麼走出來
[00:12:26.000 --> 00:12:31.000]  你會發覺
[00:12:31.000 --> 00:12:33.000]  如果連他們的子民裏面
[00:12:33.000 --> 00:12:36.000]  一睜大眼睛就已經想
[00:12:36.000 --> 00:12:38.000]  去搶奪別人的東西的時候
[00:12:38.000 --> 00:12:40.000]  這個有多可怕
[00:12:40.000 --> 00:12:42.000]  第二
[00:12:42.000 --> 00:12:44.000]  他在說領袖和官長
[00:12:44.000 --> 00:12:46.000]  第三章一至三節
[00:12:46.000 --> 00:12:47.000]  我說亞國的首領
[00:12:47.000 --> 00:12:49.000]  以色列的家長官
[00:12:49.000 --> 00:12:50.000]  你們要聽
[00:12:50.000 --> 00:12:52.000]  你們不當知道公平嗎
[00:12:52.000 --> 00:12:54.000]  你們惡善好惡
[00:12:54.000 --> 00:12:56.000]  從人身上剝皮
[00:12:56.000 --> 00:12:58.000]  從人骨頭上剔肉
[00:12:58.000 --> 00:13:00.000]  剔我民的肉
[00:13:00.000 --> 00:13:01.000]  剝他們的皮
[00:13:01.000 --> 00:13:02.000]  打折他們的骨頭
[00:13:02.000 --> 00:13:03.000]  分成筷子
[00:13:03.000 --> 00:13:05.000]  杖要下窩
[00:13:05.000 --> 00:13:07.000]  幼將府中的肉
[00:13:07.000 --> 00:13:09.000]  這些官員
[00:13:09.000 --> 00:13:11.000]  本來上帝呼召他們出來的時候
[00:13:11.000 --> 00:13:14.000]  是用來幫助他們的民
[00:13:14.000 --> 00:13:16.000]  但是現在是
[00:13:16.000 --> 00:13:18.000]  將他們煎皮
[00:13:18.000 --> 00:13:19.000]  拆骨
[00:13:19.000 --> 00:13:21.000]  因為我有能力
[00:13:21.000 --> 00:13:24.000]  說到關於假先知
[00:13:24.000 --> 00:13:25.000]  當我看到的時候
[00:13:25.000 --> 00:13:27.000]  我自己不斷圖告
[00:13:27.000 --> 00:13:29.000]  第三章五節
[00:13:29.000 --> 00:13:32.000]  論到使我民走差路的先知
[00:13:32.000 --> 00:13:34.000]  他們的牙齒有所著的
[00:13:34.000 --> 00:13:36.000]  他們就呼喊說平安了
[00:13:36.000 --> 00:13:38.000]  凡不攻擊他們的血
[00:13:38.000 --> 00:13:41.000]  他們就預備攻擊他
[00:13:41.000 --> 00:13:45.000]  連上帝所選召神的僕人
[00:13:45.000 --> 00:13:46.000]  都一樣
[00:13:46.000 --> 00:13:48.000]  你給我好處
[00:13:48.000 --> 00:13:49.000]  你給我好處
[00:13:49.000 --> 00:13:51.000]  我就平安
[00:13:51.000 --> 00:13:53.000]  你不給我
[00:13:53.000 --> 00:13:55.000]  我跟你拼了
[00:13:55.000 --> 00:13:56.000]  其實你發覺
[00:13:56.000 --> 00:13:57.000]  整個圖畫裡
[00:13:57.000 --> 00:13:58.000]  告訴我們
[00:13:58.000 --> 00:14:02.000]  當時屬於上帝自己的民
[00:14:02.000 --> 00:14:04.000]  由平民到他們的領袖
[00:14:04.000 --> 00:14:06.000]  到他們的先知
[00:14:06.000 --> 00:14:10.000]  全部都是為自己的利益出發
[00:14:10.000 --> 00:14:12.000]  自私自利
[00:14:12.000 --> 00:14:14.000]  貪圖錢財
[00:14:14.000 --> 00:14:16.000]  貪圖安逸
[00:14:16.000 --> 00:14:19.000]  完全不是在神自己的道路上
[00:14:19.000 --> 00:14:22.000]  我經常都說一件事
[00:14:22.000 --> 00:14:23.000]  今天我們這些基督徒
[00:14:23.000 --> 00:14:25.000]  我們在地上的時候
[00:14:25.000 --> 00:14:28.000]  我們有一個很重要尊貴的身份
[00:14:28.000 --> 00:14:30.000]  我們代表著上帝
[00:14:30.000 --> 00:14:32.000]  在地上的時候
[00:14:32.000 --> 00:14:34.000]  去作炎作光
[00:14:34.000 --> 00:14:36.000]  我們是不應該參與
[00:14:36.000 --> 00:14:38.000]  在這些事情裡面
[00:14:38.000 --> 00:14:39.000]  但我想問一下
[00:14:39.000 --> 00:14:42.000]  有多少人能夠逃避這些事呢
[00:14:42.000 --> 00:14:44.000]  其實是很難的
[00:14:44.000 --> 00:14:50.000]  今天有很多年輕人
[00:14:50.000 --> 00:14:52.000]  為什麼他們會這麼不安
[00:14:52.000 --> 00:14:56.000]  只需要你不要去爭拗
[00:14:56.000 --> 00:14:58.000]  你想清楚
[00:14:58.000 --> 00:15:00.000]  今天的年輕人
[00:15:00.000 --> 00:15:02.000]  在香港這個環境裡面
[00:15:02.000 --> 00:15:04.000]  是不是真的有平安
[00:15:04.000 --> 00:15:06.000]  是不是真的有盼望
[00:15:06.000 --> 00:15:07.000]  我經常說
[00:15:07.000 --> 00:15:09.000]  我這個在80年代畢業的人
[00:15:09.000 --> 00:15:11.000]  我沒有資格說這句話
[00:15:11.000 --> 00:15:13.000]  80年代的我
[00:15:13.000 --> 00:15:15.000]  是最經濟起飛的
[00:15:15.000 --> 00:15:17.000]  我很記得
[00:15:17.000 --> 00:15:19.000]  我這個讀不成書
[00:15:19.000 --> 00:15:22.000]  出來做一份很普通的工作
[00:15:22.000 --> 00:15:24.000]  只需要我肯努力
[00:15:24.000 --> 00:15:27.000]  我就能夠在幾年的裡面
[00:15:27.000 --> 00:15:29.000]  儲到第一筆首期
[00:15:29.000 --> 00:15:31.000]  我不用去騷擾父母
[00:15:31.000 --> 00:15:33.000]  我可以去買我的房子
[00:15:33.000 --> 00:15:35.000]  我可以去過我的生活
[00:15:35.000 --> 00:15:38.000]  但大家有沒有看報紙
[00:15:38.000 --> 00:15:42.000]  有沒有聽過年輕人自己怎麼說
[00:15:42.000 --> 00:15:45.000]  他們是告訴你
[00:15:45.000 --> 00:15:47.000]  我已經很努力了
[00:15:47.000 --> 00:15:50.000]  是你們父母告訴我
[00:15:50.000 --> 00:15:52.000]  我讀書有出息
[00:15:52.000 --> 00:15:53.000]  是不是
[00:15:53.000 --> 00:15:55.000]  我很努力了
[00:15:55.000 --> 00:15:56.000]  讀書已經很辛苦
[00:15:56.000 --> 00:15:58.000]  我很努力畢業了
[00:15:58.000 --> 00:16:01.000]  但問題是我讀完了
[00:16:01.000 --> 00:16:04.000]  接著我不吃好不好
[00:16:04.000 --> 00:16:06.000]  我不玩好不好
[00:16:06.000 --> 00:16:08.000]  但是
[00:16:08.000 --> 00:16:11.000]  我能夠達到我自己的未來嗎
[00:16:11.000 --> 00:16:15.000]  沒有盼望
[00:16:15.000 --> 00:16:16.000]  我想問一下
[00:16:16.000 --> 00:16:18.000]  誰造成的
[00:16:18.000 --> 00:16:21.000]  不就是今天有很多很貪婪的人
[00:16:21.000 --> 00:16:24.000]  我們讀很多歷史
[00:16:24.000 --> 00:16:25.000]  我想大家都很記得
[00:16:25.000 --> 00:16:26.000]  有沒有聽過
[00:16:26.000 --> 00:16:27.000]  我們寫的字叫做
[00:16:27.000 --> 00:16:29.000]  團職堆期
[00:16:29.000 --> 00:16:31.000]  團職居期
[00:16:31.000 --> 00:16:35.000]  什麼意思
[00:16:35.000 --> 00:16:37.000]  儲著很多糧食
[00:16:37.000 --> 00:16:39.000]  死都不賣出去
[00:16:39.000 --> 00:16:41.000]  什麼時候賣
[00:16:41.000 --> 00:16:43.000]  失收
[00:16:43.000 --> 00:16:44.000]  饑荒
[00:16:44.000 --> 00:16:46.000]  炒高很多價錢
