
[00:00:00.000 --> 00:00:02.640]  親愛的天父,我們再次感恩
[00:06:25.160 --> 00:06:27.160]  後來就坐
[00:06:27.160 --> 00:06:30.160]  當要離開伊甸園之後
[00:06:30.160 --> 00:06:32.760]  祂要來種地
[00:06:32.760 --> 00:06:37.360]  地就或者說祂要來到汗流滿面
[00:06:37.360 --> 00:06:39.360]  才可以糊口
[00:06:39.360 --> 00:06:42.360]  接著去到該人的時候
[00:06:42.360 --> 00:06:45.160]  就明顯剛才十一節十二節說
[00:06:45.160 --> 00:06:48.360]  地是受因為祂的緣故受就坐
[00:06:48.360 --> 00:06:51.760]  因為祂流無辜人阿伯弟弟的血
[00:06:51.760 --> 00:06:53.760]  所以地是受就坐
[00:06:53.760 --> 00:06:55.760]  地不會再為祂效力
[00:06:55.760 --> 00:06:58.560]  那個就坐是越來越嚴重的
[00:06:58.560 --> 00:07:00.560]  去到第九節
[00:07:00.560 --> 00:07:03.960]  我首先撇開了上文的敘述
[00:07:03.960 --> 00:07:08.360]  因為那個是洪水滅世的原因
[00:07:08.360 --> 00:07:12.960]  作者很詳細交代
[00:07:12.960 --> 00:07:16.160]  為什麼要有洪水滅世
[00:07:16.160 --> 00:07:21.760]  以及用什麼方式來毀滅大地
[00:07:21.760 --> 00:07:23.560]  第六章第九節
[00:07:23.560 --> 00:07:29.160]  這個段落稱為每一個創世紀的分段標題
[00:07:29.160 --> 00:07:33.160]  羅亞的後代記載下面
[00:07:33.160 --> 00:07:36.360]  羅亞是一個二人
[00:07:36.360 --> 00:07:39.760]  在當時的世代是一個原傳人
[00:07:39.760 --> 00:07:42.360]  羅亞與神同行
[00:07:42.360 --> 00:07:45.560]  和上文第五章說的
[00:07:45.560 --> 00:07:48.160]  以洛與神同行
[00:07:48.160 --> 00:07:50.560]  是完全一樣的
[00:07:50.560 --> 00:07:54.760]  現在神找到一個與祂同行的人
[00:07:54.760 --> 00:07:57.960]  一個在那個時代的原傳人
[00:07:57.960 --> 00:08:00.760]  作者再用另一個描述
[00:08:00.760 --> 00:08:02.160]  就是他是一個二人
[00:08:02.160 --> 00:08:03.760]  第十節
[00:08:03.760 --> 00:08:06.960]  羅亞生了三個兒子
[00:08:06.960 --> 00:08:08.760]  閃、含、瓦、忽
[00:08:08.760 --> 00:08:09.960]  就是剛才所說的
[00:08:09.960 --> 00:08:13.560]  世界在神面前敗壞
[00:08:13.560 --> 00:08:15.960]  地上滿了強暴
[00:08:15.960 --> 00:08:17.960]  神觀看世界
[00:08:17.960 --> 00:08:19.960]  見事敗壞了
[00:08:19.960 --> 00:08:22.560]  凡是有血氣的人
[00:08:22.560 --> 00:08:25.960]  在地上都敗壞了行為
[00:08:26.960 --> 00:08:29.960]  現在我們要回頭看
[00:08:29.960 --> 00:08:33.960]  神為什麼要揀選羅亞
[00:08:33.960 --> 00:08:38.960]  因為作者第九節開始說羅亞的家譜
[00:08:38.960 --> 00:08:40.560]  羅亞的後代
[00:08:40.560 --> 00:08:41.960]  記載下面
[00:08:41.960 --> 00:08:43.960]  就是祂三個兒子
[00:08:43.960 --> 00:08:48.760]  就是整個方舟的序事
[00:08:48.760 --> 00:08:50.160]  由六章九節開始
[00:08:50.160 --> 00:08:53.960]  一直到九章二十九節
[00:08:53.960 --> 00:08:57.960]  我們回頭看第六章一到四節
[00:08:57.960 --> 00:09:01.960]  這個就是一個很重要的敘述
[00:09:01.960 --> 00:09:03.360]  這個敘述
[00:09:03.360 --> 00:09:06.960]  看你想將它分在哪個部分
[00:09:06.960 --> 00:09:09.560]  因為原文沒有標題
[00:09:09.560 --> 00:09:12.960]  也沒有所謂節數
[00:09:12.960 --> 00:09:15.560]  六章一到第四節
[00:09:15.560 --> 00:09:17.760]  可以是一個獨立的分段
[00:09:17.760 --> 00:09:21.960]  到底這個分段是放在下面的第五節
[00:09:21.960 --> 00:09:25.960]  還是緊接第五章的結論
[00:09:25.960 --> 00:09:30.960]  即是說第五章的一個總結
[00:09:30.960 --> 00:09:32.960]  第五章是說什麼呢
[00:09:32.960 --> 00:09:35.560]  十個家譜的人物
[00:09:35.560 --> 00:09:38.760]  阿當的十個子孫
[00:09:38.760 --> 00:09:40.960]  或者說由阿當算起
[00:09:40.960 --> 00:09:42.160]  總共十代
[00:09:42.160 --> 00:09:44.960]  去到羅亞就停止了
[00:09:44.960 --> 00:09:50.960]  這是第五章很清楚的描述
[00:09:50.960 --> 00:09:53.960]  因為第五章第一節
[00:09:53.960 --> 00:09:57.960]  所以大家可能要對這些分段有印象
[00:09:57.960 --> 00:09:59.960]  你留意一下第五章第一節
[00:09:59.960 --> 00:10:02.960]  有沒有留意一個很相熟的句子
[00:10:02.960 --> 00:10:05.960]  阿當的後代記在下面
[00:10:05.960 --> 00:10:08.960]  這是一個新的分段
[00:10:08.960 --> 00:10:11.960]  是告訴我們現在作者要記載
[00:10:11.960 --> 00:10:14.960]  阿當和另外他所生的
[00:10:14.960 --> 00:10:16.960]  他的後代是不是即是塞特亞
[00:10:16.960 --> 00:10:18.960]  是不是即是戈癮
[00:10:18.960 --> 00:10:19.960]  原來不是
[00:10:19.960 --> 00:10:21.960]  下面立即說
[00:10:21.960 --> 00:10:23.960]  是說生了塞特亞
[00:10:23.960 --> 00:10:25.960]  你就知道在第五章
[00:10:25.960 --> 00:10:28.960]  作者是想說阿當的十代
[00:10:28.960 --> 00:10:30.960]  第十代那個人是很重要
[00:10:30.960 --> 00:10:32.960]  就是羅亞
[00:10:32.960 --> 00:10:35.960]  所以一說到羅亞就停止了
[00:10:35.960 --> 00:10:38.960]  整個焦點就放在羅亞身上
[00:10:38.960 --> 00:10:41.960]  所以羅亞這個人是相當重要的
[00:10:41.960 --> 00:10:45.960]  也可以說是帶進一個舊有的毀滅
[00:10:45.960 --> 00:10:47.960]  到新的創造
[00:10:47.960 --> 00:10:49.960]  他就是那個經歷
[00:10:49.960 --> 00:10:54.960]  好像兩個世代的一個人
[00:10:54.960 --> 00:10:57.960]  很多時候科幻片
[00:10:57.960 --> 00:10:59.960]  都有一兩個人
[00:10:59.960 --> 00:11:03.960]  經歷了人類的毀滅
[00:11:03.960 --> 00:11:07.960]  核戰之後諸如此類
[00:11:07.960 --> 00:11:10.960]  都相當像羅亞
[00:11:10.960 --> 00:11:15.960]  不過他就真的面對整個大地的毀滅
[00:11:15.960 --> 00:11:18.960]  整個方舟只剩下八個人
[00:11:18.960 --> 00:11:21.960]  第六章第一到第四節
[00:11:21.960 --> 00:11:23.960]  就非常非常重要
[00:11:23.960 --> 00:11:26.960]  因為作者要引導我們去看
[00:11:26.960 --> 00:11:32.960]  往後的方舟洪水的事件
[00:11:32.960 --> 00:11:35.960]  當人在世上多起來
[00:11:35.960 --> 00:11:37.960]  又生女兒的時候
[00:11:37.960 --> 00:11:41.960]  臣的兒子們看見人的女子美貌
[00:11:41.960 --> 00:11:44.960]  就隨意挑選取來為妻
[00:11:44.960 --> 00:11:46.960]  耶和華說
[00:11:46.960 --> 00:11:48.960]  人既屬乎血氣
[00:11:48.960 --> 00:11:52.960]  我的靈就不永遠住在他裡面
[00:11:52.960 --> 00:11:56.960]  然而他的日子還可到一百二十年
[00:11:56.960 --> 00:12:00.960]  那時候有偉人在地上
[00:12:00.960 --> 00:12:04.960]  後來臣的兒子們和人的女子們
[00:12:04.960 --> 00:12:06.960]  交合生子
[00:12:06.960 --> 00:12:10.960]  那就是上古英武有名的人
[00:12:10.960 --> 00:12:12.960]  上古英武有名的人
[00:12:12.960 --> 00:12:16.960]  波西作者記載這些事情的時候
[00:12:16.960 --> 00:12:19.960]  提到他們的先祖
[00:12:19.960 --> 00:12:21.960]  在他們那個時候
[00:12:21.960 --> 00:12:24.960]  當然完全沒有出迦南
[00:12:24.960 --> 00:12:26.960]  完全沒有亞伯拉罕
[00:12:26.960 --> 00:12:29.960]  因為很後期才出現亞伯拉罕
[00:12:29.960 --> 00:12:33.960]  你會看到是古代的英武的人
[00:12:33.960 --> 00:12:35.960]  即是很英明神武
[00:12:35.960 --> 00:12:39.960]  很有才幹的人出來
[00:12:39.960 --> 00:12:43.960]  就是由臣的兒子和人的女子
[00:12:43.960 --> 00:12:48.960]  來交合所生的兒女
[00:12:48.960 --> 00:12:49.960]  這些後代
[00:12:49.960 --> 00:12:54.960]  到底想暗示什麼呢?
[00:12:54.960 --> 00:13:01.960]  臣的兒子又是天使和人的結合
[00:13:01.960 --> 00:13:03.960]  天使是靈體
[00:13:03.960 --> 00:13:06.960]  做了一些大逆不道的事
[00:13:06.960 --> 00:13:08.960]  所以出現的就是一些怪物
[00:13:08.960 --> 00:13:13.960]  文數記十三章再出現這個巨人
[00:13:13.960 --> 00:13:18.960]  這些所謂的偉人
[00:13:18.960 --> 00:13:23.960]  我們看文數記十三章
[00:13:23.960 --> 00:13:29.960]  大家不知道有沒有聽過這些論述
[00:13:29.960 --> 00:13:32.960]  十三章就是規定
[00:13:32.960 --> 00:13:36.960]  由二十五節文數記十三章
[00:13:36.960 --> 00:13:39.960]  再出現這個偉人這個字
[00:13:39.960 --> 00:13:41.960]  過了四十天
[00:13:41.960 --> 00:13:44.960]  他們窺探那地才回來
[00:13:44.960 --> 00:13:48.960]  到了巴蘭曠野的迦底斯見摩西亞倫
[00:13:48.960 --> 00:13:53.960]  並以色列的傳回眾回報摩西亞倫
[00:13:53.960 --> 00:13:56.960]  並傳回眾又把那地的果子給他們看
[00:13:56.960 --> 00:13:58.960]  又告訴摩西說
[00:13:58.960 --> 00:14:02.960]  我們到了你所打發我們去的那地
[00:14:02.960 --> 00:14:04.960]  果然是流瀾與物之地
[00:14:04.960 --> 00:14:06.960]  這就是那地的果子
[00:14:06.960 --> 00:14:12.960]  然而著那地的民強壯成一堅固寬大
[00:14:12.960 --> 00:14:16.960]  並且我們在那裡看見了阿納族的人
[00:14:16.960 --> 00:14:18.960]  阿瑪力人住在南地
[00:14:18.960 --> 00:14:21.960]  南地就是猶大曠野那一帶
[00:14:21.960 --> 00:14:24.960]  最南面的再下就是埃及
[00:14:24.960 --> 00:14:26.960]  黑人耶布斯人
[00:14:26.960 --> 00:14:28.960]  阿摩利人住在山地
[00:14:28.960 --> 00:14:33.960]  迦南人住在海邊約旦河旁
[00:14:33.960 --> 00:14:35.960]  接著第30節
[00:14:35.960 --> 00:14:37.960]  迦勒就是其中一個探子
[00:14:37.960 --> 00:14:39.960]  猶大之派
[00:14:39.960 --> 00:14:42.960]  迦勒在摩西面前安撫百姓說
[00:14:42.960 --> 00:14:45.960]  我們立刻上去得那地吧
[00:14:45.960 --> 00:14:47.960]  我們足能得勝
[00:14:47.960 --> 00:14:49.960]  但那些和他同去的人說
[00:14:49.960 --> 00:14:52.960]  我們不能上去攻擊那民
[00:14:52.960 --> 00:14:54.960]  因為他們比我們強壯
[00:14:54.960 --> 00:14:57.960]  探子中有人論到所窺探之地
[00:14:57.960 --> 00:14:59.960]  向以色列人報惡訊說
[00:14:59.960 --> 00:15:03.960]  我們所窺探經過之地是吞吃居民之地
[00:15:03.960 --> 00:15:06.960]  我們在那裡所看見的人民
[00:15:06.960 --> 00:15:07.960]  留意這裡
[00:15:07.960 --> 00:15:09.960]  都身量高大
[00:15:09.960 --> 00:15:11.960]  我們在那裡看見阿納族人
[00:15:11.960 --> 00:15:13.960]  就是偉人
[00:15:13.960 --> 00:15:15.960]  原文這個字
[00:15:15.960 --> 00:15:17.960]  Nephilim就是偉人
[00:15:17.960 --> 00:15:22.960]  和第六章剛才讀的神的兒子們
[00:15:22.960 --> 00:15:26.960]  和人的女子們的交合所生的
[00:15:26.960 --> 00:15:29.960]  就是這些上古英武有名的偉人
[00:15:29.960 --> 00:15:31.960]  就是這個字
[00:15:31.960 --> 00:15:33.960]  這些阿納族的人
[00:15:33.960 --> 00:15:36.960]  非常之高大威猛
[00:15:36.960 --> 00:15:38.960]  強悍
[00:15:38.960 --> 00:15:41.960]  甚至乎後來去到文數記
[00:15:41.960 --> 00:15:42.960]  說有一個
[00:15:42.960 --> 00:15:44.960]  我忘記了哪一個支派
[00:15:44.960 --> 00:15:46.960]  哪一個族
[00:15:46.960 --> 00:15:48.960]  好像都是阿納族
[00:15:48.960 --> 00:15:51.960]  有六隻手指
[00:15:51.960 --> 00:15:53.960]  腳指
[00:15:53.960 --> 00:15:55.960]  真的有六隻手指
[00:15:55.960 --> 00:15:59.960]  有些很abnormal的怪人
[00:15:59.960 --> 00:16:02.960]  可能基因突變了
[00:16:02.960 --> 00:16:06.960]  因為神造我們有五隻手指
[00:16:06.960 --> 00:16:08.960]  基本上七十億都很少
[00:16:08.960 --> 00:16:11.960]  真的少之又少
[00:16:11.960 --> 00:16:14.960]  變了有六隻手指七隻手指
[00:16:14.960 --> 00:16:16.960]  很偶然
[00:16:16.960 --> 00:16:18.960]  我想數千年都未必有一次
[00:16:18.960 --> 00:16:20.960]  你就可以想像到
[00:16:20.960 --> 00:16:23.960]  神造我們是非常精準的
[00:16:23.960 --> 00:16:25.960]  沒有什麼異常
[00:16:25.960 --> 00:16:27.960]  除非是很特別的異常
[00:16:27.960 --> 00:16:29.960]  所以近親的通婚
[00:16:29.960 --> 00:16:32.960]  都真的被證實會亂倫之後
[00:16:32.960 --> 00:16:35.960]  所生的會畸形等等
[00:16:35.960 --> 00:16:38.960]  是有這個可能性的
[00:16:38.960 --> 00:16:41.960]  所以我們回來看這裡的時候
[00:16:41.960 --> 00:16:43.960]  他們是偉人的後裔
[00:16:43.960 --> 00:16:45.960]  據我們看自己
[00:16:45.960 --> 00:16:47.960]  就好像蚱蜢
[00:16:47.960 --> 00:16:49.960]  據他們看我們都是這樣
[00:16:49.960 --> 00:16:51.960]  到底有什麼暗示
[00:16:51.960 --> 00:16:54.960]  是不是他們真的看到一些很恐怖的事情
[00:16:54.960 --> 00:16:56.960]  去到好像巨人國
[00:16:56.960 --> 00:16:59.960]  令到他們怕得要死
[00:16:59.960 --> 00:17:02.960]  抬的葡萄都要兩個人抬回來
[00:17:02.960 --> 00:17:04.960]  是不是去了一個巨人國
[00:17:04.960 --> 00:17:06.960]  原來他們自己是正常
[00:17:06.960 --> 00:17:08.960]  不是小人國而是去了巨人國
[00:17:08.960 --> 00:17:12.960]  所以導致他們就不敢入迦南
[00:17:12.960 --> 00:17:14.960]  可能是一個解釋
[00:17:14.960 --> 00:17:16.960]  不過似乎不是這個意思
[00:17:16.960 --> 00:17:18.960]  我們回來創世紀這裡的時候
[00:17:18.960 --> 00:17:22.960]  這個解釋是很多人說的
[00:17:22.960 --> 00:17:24.960]  當然是早期
[00:17:24.960 --> 00:17:27.960]  後來一般的解釋
[00:17:27.960 --> 00:17:31.960]  相對比較自然簡單
[00:17:31.960 --> 00:17:37.960]  就不要用靈界進入了一個人類的世界
[00:17:37.960 --> 00:17:40.960]  這一種逆鱗的事
[00:17:40.960 --> 00:17:43.960]  因為他們的假設就是這樣
[00:17:43.960 --> 00:17:44.960]  神的兒子
[00:17:44.960 --> 00:17:47.960]  他們就假設這個一定是天使
[00:17:47.960 --> 00:17:49.960]  就是說天使和人
[00:17:49.960 --> 00:17:52.960]  就是說那個罪惡去到一個地步
[00:17:52.960 --> 00:17:53.960]  神都看不過眼了
[00:17:53.960 --> 00:17:56.960]  要毀滅整個世界
[00:17:56.960 --> 00:17:59.960]  是因為神的使者
[00:17:59.960 --> 00:18:02.960]  天使進入到人的社會
[00:18:02.960 --> 00:18:07.960]  和人的女子來去交合生子
[00:18:07.960 --> 00:18:09.960]  就生了這些毀人出來
[00:18:09.960 --> 00:18:12.960]  就導致神要毀滅
[00:18:12.960 --> 00:18:17.960]  其中一個神學家或解經的人的論述
[00:18:17.960 --> 00:18:20.960]  但是這個我很早期初信的時候
[00:18:20.960 --> 00:18:22.960]  我都採納的
[00:18:22.960 --> 00:18:24.960]  很早期就是二十多年前
[00:18:24.960 --> 00:18:28.960]  但是再看更多不同的資料
[00:18:28.960 --> 00:18:30.960]  和更加自然
[00:18:30.960 --> 00:18:32.960]  為什麼剛才我說第五章
[00:18:32.960 --> 00:18:35.960]  其實第四章近尾
[00:18:35.960 --> 00:18:37.960]  去到第五章的全章
[00:18:37.960 --> 00:18:42.960]  其實是一個很重要的單元
[00:18:42.960 --> 00:18:47.960]  是說阿當的一個新的創造
[00:18:47.960 --> 00:18:52.960]  神給阿當和夏娃一個新的後代
[00:18:52.960 --> 00:18:56.960]  一直數到第十代的羅亞
[00:18:56.960 --> 00:18:58.960]  經過十代之後
[00:18:58.960 --> 00:19:00.960]  這個比較自然的解釋
[00:19:00.960 --> 00:19:01.960]  我現在說第二個解釋
[00:19:01.960 --> 00:19:03.960]  看看你採納哪個解釋
[00:19:03.960 --> 00:19:06.960]  因為他們說的神的兒子
[00:19:06.960 --> 00:19:09.960]  就是他們引用大量的約伯記
[00:19:09.960 --> 00:19:11.960]  其他關於靈界
[00:19:11.960 --> 00:19:13.960]  特別是尤大書
[00:19:13.960 --> 00:19:14.960]  我們揭封尤大書
[00:19:14.960 --> 00:19:16.960]  我講第一個的解釋
[00:19:16.960 --> 00:19:18.960]  關於神的兒子
[00:19:18.960 --> 00:19:19.960]  就是天使
[00:19:19.960 --> 00:19:21.960]  尤大書就是這樣
[00:19:21.960 --> 00:19:25.960]  但是這些有時候會讀多了
[00:19:25.960 --> 00:19:30.960]  就未必是最合適經文本身的意思
[00:19:30.960 --> 00:19:33.960]  尤大書只有一章
[00:19:33.960 --> 00:19:35.960]  第五節
[00:19:35.960 --> 00:19:39.960]  從前主救了他的百姓出埃及地
[00:19:39.960 --> 00:19:42.960]  後來就把那些不信的滅絕了
[00:19:42.960 --> 00:19:44.960]  就是說四十年的奏助
[00:19:44.960 --> 00:19:46.960]  在曠野的漂流
[00:19:46.960 --> 00:19:52.960]  由他們回來去窺探迦南地
[00:19:52.960 --> 00:19:54.960]  回來之後
[00:19:54.960 --> 00:19:58.960]  輾轉已經過了差不多一年多
[00:19:58.960 --> 00:19:59.960]  這樣的情況
[00:19:59.960 --> 00:20:01.960]  所以就要計算那個數
[00:20:01.960 --> 00:20:02.960]  四十天就要頂
[00:20:02.960 --> 00:20:05.960]  四十天每天頂一年
[00:20:05.960 --> 00:20:08.960]  所以就四十年一個齊頭數
[00:20:08.960 --> 00:20:10.960]  要他們那一代的人
[00:20:10.960 --> 00:20:13.960]  都要來倒閉在曠野
[00:20:13.960 --> 00:20:15.960]  這個是不斷新約的作者
[00:20:15.960 --> 00:20:17.960]  都有時候會提醒我們
[00:20:17.960 --> 00:20:19.960]  譬如希伯來書的三章
[00:20:19.960 --> 00:20:21.960]  四章
[00:20:21.960 --> 00:20:23.960]  現在這裡尤大書又再講
[00:20:23.960 --> 00:20:24.960]  這一切的事
[00:20:24.960 --> 00:20:26.960]  你們雖然都知道
[00:20:26.960 --> 00:20:28.960]  我卻仍要提醒你們
[00:20:28.960 --> 00:20:29.960]  又有
[00:20:29.960 --> 00:20:31.960]  留意到第六節
[00:20:31.960 --> 00:20:34.960]  所以如果你熟悉聖經和他們的論述
[00:20:34.960 --> 00:20:35.960]  你就會知道
[00:20:35.960 --> 00:20:37.960]  他們就是有根有據的
[00:20:37.960 --> 00:20:38.960]  根據這些經文
[00:20:38.960 --> 00:20:40.960]  他們認為神的遺址
[00:20:40.960 --> 00:20:42.960]  一定是天使的
[00:20:42.960 --> 00:20:43.960]  第六節
[00:20:43.960 --> 00:20:45.960]  又有不守本位
[00:20:45.960 --> 00:20:47.960]  離開自己住處的天使
[00:20:47.960 --> 00:20:49.960]  主用鎖鏈
[00:20:49.960 --> 00:20:52.960]  把他們永遠拘留在黑暗裡
[00:20:52.960 --> 00:20:54.960]  等候大日的審判
[00:20:54.960 --> 00:20:55.960]  就是說現在還沒有
[00:20:55.960 --> 00:20:57.960]  現在好像關了一個黑牢
[00:20:57.960 --> 00:20:59.960]  大的黑牢
[00:20:59.960 --> 00:21:01.960]  即是牢獄
[00:21:01.960 --> 00:21:02.960]  來到去
[00:21:02.960 --> 00:21:04.960]  好像現在不能夠再放出來了
