
[00:00:00.000 --> 00:00:04.800]  今日很想透過《約翰福音》十六章五至十五節的經文
[00:02:54.720 --> 00:02:56.000]  沒有人問祂呢
[00:02:56.000 --> 00:02:57.600]  答案是
[00:02:57.600 --> 00:02:59.040]  不是
[00:02:59.040 --> 00:03:02.160]  因為在十三章三十六節
[00:03:02.160 --> 00:03:03.680]  西門彼得就問耶穌
[00:03:03.680 --> 00:03:06.000]  「主啊 你去哪裏」
[00:03:06.000 --> 00:03:07.600]  耶穌就回答
[00:03:07.600 --> 00:03:10.880]  「我所去的地方你現在不能跟我去」
[00:03:10.880 --> 00:03:13.040]  「以後卻要跟我去」
[00:03:13.040 --> 00:03:14.560]  彼得還說
[00:03:14.560 --> 00:03:17.280]  「主啊 為什麼我現在不能夠跟你去呢」
[00:03:17.280 --> 00:03:19.280]  「我願意為你捨命的」
[00:03:19.840 --> 00:03:21.040]  耶穌回答
[00:03:21.040 --> 00:03:23.040]  「你願意為我捨命嗎」
[00:03:23.040 --> 00:03:25.040]  「我實實在在告訴你」
[00:03:25.040 --> 00:03:28.480]  「計較之前你要三次不認我」
[00:03:28.480 --> 00:03:32.480]  彼得曾經問過耶穌
[00:03:32.480 --> 00:03:34.480]  「你去哪裏」
[00:03:34.480 --> 00:03:38.400]  並且彼得願意跟隨耶穌前去
[00:03:38.400 --> 00:03:41.840]  不單止彼得問過
[00:03:41.840 --> 00:03:46.160]  在十四章五節多瑪同樣都問過耶穌
[00:03:46.160 --> 00:03:49.200]  「主啊 我們不知道你去哪裏」
[00:03:49.200 --> 00:03:52.240]  「怎麼知道那條路呢」
[00:03:52.240 --> 00:03:54.720]  耶穌就對他說
[00:03:54.720 --> 00:03:58.960]  「我就是道路 真理 生命」
[00:03:58.960 --> 00:04:00.320]  「若不直著我」
[00:04:00.320 --> 00:04:02.960]  「沒有人能夠到庫那裏去」
[00:04:02.960 --> 00:04:08.720]  多瑪亦曾經問過耶穌相類似的問題
[00:04:08.720 --> 00:04:12.240]  而耶穌亦曾經回應過多瑪
[00:04:12.240 --> 00:04:16.240]  所以門徒不是沒有問過耶穌去哪裏
[00:04:18.480 --> 00:04:22.000]  門徒有問過耶穌「你去到哪裏」
[00:04:22.000 --> 00:04:25.040]  但因為另外一些原因
[00:04:25.040 --> 00:04:28.000]  混淆了門徒去明白
[00:04:28.000 --> 00:04:29.920]  耶穌為何要去
[00:04:29.920 --> 00:04:32.240]  以及去的目的是甚麼
[00:04:32.240 --> 00:04:35.760]  第六節 耶穌說出答案
[00:04:35.760 --> 00:04:38.240]  「只因我對你們說了這事」
[00:04:38.240 --> 00:04:40.720]  「你們就滿心憂愁」
[00:04:40.720 --> 00:04:44.400]  當耶穌跟門徒說他要離去了
[00:04:44.400 --> 00:04:47.280]  門徒就滿心憂愁
[00:04:48.240 --> 00:04:50.800]  滿心憂愁是很容易理解的
[00:04:50.800 --> 00:04:53.360]  因為門徒跟了耶穌三年
[00:04:53.360 --> 00:04:55.600]  現在耶穌說要離開
[00:04:55.600 --> 00:05:00.400]  門徒的憂愁蓋過了一切
[00:05:00.400 --> 00:05:03.200]  門徒的憂愁蓋過了
[00:05:03.200 --> 00:05:05.520]  明白耶穌來到這個世界的目的
[00:05:05.520 --> 00:05:08.240]  門徒的憂愁亦蓋過了
[00:05:08.240 --> 00:05:12.160]  耶穌離開他們的目的是甚麼
[00:05:12.160 --> 00:05:14.320]  或者可以這樣說
[00:05:14.720 --> 00:05:15.760]  在這一刻
[00:05:15.760 --> 00:05:17.840]  在這一刻
[00:05:17.840 --> 00:05:20.400]  門徒的憂愁蓋過了
[00:05:20.400 --> 00:05:24.240]  耶穌的使命就是要走上十字架
[00:05:24.240 --> 00:05:28.400]  因此耶穌向門徒再重申一次
[00:05:28.400 --> 00:05:30.160]  他為何要離開
[00:05:30.160 --> 00:05:31.600]  以及離開的目的
[00:05:31.600 --> 00:05:32.800]  在第七節
[00:05:32.800 --> 00:05:34.400]  他說「我若不去」
[00:05:34.400 --> 00:05:38.000]  「保衛師就不會到你們這裏來」
[00:05:38.000 --> 00:05:39.760]  「我若去」
[00:05:39.760 --> 00:05:42.640]  「就猜他到你們這裏來」
[00:05:42.960 --> 00:05:44.880]  在四福音裏面
[00:05:44.880 --> 00:05:51.600]  就只有約翰用「保衛師」這三個字來形容聖靈
[00:05:51.600 --> 00:05:54.640]  其他福音書裏面沒有用這個字
[00:05:54.640 --> 00:05:57.440]  而耶穌五次應許聖靈的來臨
[00:05:57.440 --> 00:06:02.800]  就有四次用「保衛師」這個字眼來形容聖靈
[00:06:02.800 --> 00:06:07.440]  「保衛師」的另一種解釋就是「辯護者」
[00:06:07.440 --> 00:06:10.640]  辯護者就是在審訊裏面
[00:06:10.640 --> 00:06:14.160]  為答辯人作出最好的陳述
[00:06:14.160 --> 00:06:19.280]  在路加福音的十二章十一至十二節
[00:06:19.280 --> 00:06:23.680]  對保衛師的工作有一個很好的補充
[00:06:23.680 --> 00:06:26.560]  他說「有人帶你們到會堂」
[00:06:26.560 --> 00:06:31.200]  「官長和掌權的人面前」
[00:06:31.200 --> 00:06:34.480]  「不要擔心怎樣答辯」
[00:06:34.480 --> 00:06:37.120]  「不要擔心說甚麼話」
[00:06:37.120 --> 00:06:40.640]  「不要擔心說甚麼話」
[00:06:40.640 --> 00:06:42.640]  「因為就在那時候」
[00:06:42.640 --> 00:06:46.720]  「聖靈要指教你們該說的話」
[00:06:46.720 --> 00:06:49.360]  在個人的層面
[00:06:49.360 --> 00:06:52.080]  保衛師幫助信徒面對質詢的時候
[00:06:52.080 --> 00:06:53.760]  能夠有適當的回應
[00:06:53.760 --> 00:06:57.120]  在世界的層面
[00:06:57.120 --> 00:07:00.640]  保衛師將要指控這個世界
[00:07:00.640 --> 00:07:03.040]  在八節十一節這樣說
[00:07:03.040 --> 00:07:09.120]  他來的時候要為罪為義為審判指證世人
[00:07:09.120 --> 00:07:12.560]  為罪是因為他們不信我
[00:07:12.560 --> 00:07:15.920]  為義因我到腐乸去
[00:07:15.920 --> 00:07:18.800]  他們將不再見到我
[00:07:18.800 --> 00:07:24.080]  為審判是因為這個世界的統治者已經受了審判
[00:07:24.080 --> 00:07:28.320]  怎樣理解這三節的經文
[00:07:28.320 --> 00:07:32.960]  《新漢語》譯本將第八節翻譯得很精準
[00:07:32.960 --> 00:07:44.720]  他說「他來的時候要在罪在義在審判這幾方面使世人自知有罪」
[00:07:44.720 --> 00:07:47.920]  因此聖靈要指定的就是世人在罪裏面
[00:07:47.920 --> 00:07:48.960]  在義裏面
[00:07:48.960 --> 00:07:51.920]  在審判裏面的一個錯誤觀念
[00:07:51.920 --> 00:07:55.520]  世人這些錯誤觀念使他們得罪了神
[00:07:55.520 --> 00:08:00.240]  他們自己都不知道
[00:08:00.240 --> 00:08:04.080]  聖靈要指出世人第一個錯誤的觀念就是為罪
[00:08:04.080 --> 00:08:06.640]  因為他們不信我
[00:08:06.640 --> 00:08:12.400]  他們不信我的意思就是指世人拒絕相信主耶穌
[00:08:12.400 --> 00:08:15.600]  世界上有一個錯誤的觀念
[00:08:15.600 --> 00:08:18.400]  就是每個神都是好的
[00:08:18.400 --> 00:08:20.720]  每個神都是導人向善的
[00:08:20.720 --> 00:08:23.280]  信誰都無所謂
[00:08:23.280 --> 00:08:28.160]  反正每一個宗教都是叫人做好人
[00:08:28.160 --> 00:08:33.120]  叫人做善事
[00:08:33.120 --> 00:08:36.880]  不過聖靈指出不是
[00:08:36.880 --> 00:08:38.960]  不是這樣的
[00:08:38.960 --> 00:08:41.360]  一個原本屬於神的人
[00:08:41.360 --> 00:08:45.360]  當他拒絕歸於主的名下
[00:08:45.360 --> 00:08:48.000]  這個是罪
[00:08:48.000 --> 00:08:50.240]  一個原本屬於神的人
[00:08:50.240 --> 00:08:53.680]  他仍然堅持活在自我當中
[00:08:53.680 --> 00:08:57.200]  這個是罪
[00:08:57.200 --> 00:09:03.600]  一個受造之物拒絕承認他的創造主
[00:09:03.600 --> 00:09:05.920]  這個是罪
[00:09:05.920 --> 00:09:08.880]  聖靈更加指出世人最大的罪
[00:09:08.880 --> 00:09:13.440]  就是拒絕承認主耶穌是我們生命的主
[00:09:13.440 --> 00:09:17.840]  也拒絕讓主耶穌去拯救
[00:09:17.840 --> 00:09:21.760]  這個罪使世人永遠在神的憤怒當中
[00:09:21.760 --> 00:09:27.120]  無法與神復和
[00:09:27.120 --> 00:09:28.320]  各位靈靈姐妹
[00:09:28.320 --> 00:09:30.960]  我們要感恩
[00:09:30.960 --> 00:09:31.920]  我們要感恩
[00:09:31.920 --> 00:09:36.320]  因為我們已經不是被這個罪裡面所控訴
[00:09:36.320 --> 00:09:38.720]  我們今天不是被這個罪裡面所控訴
[00:09:38.720 --> 00:09:41.680]  因為我們已經相信了主耶穌
[00:09:41.680 --> 00:09:45.200]  不過我們仍然要反省的就是
[00:09:45.200 --> 00:09:49.440]  究竟我們有沒有將主權交給耶穌
[00:09:49.440 --> 00:09:51.360]  我們信了耶穌
[00:09:51.360 --> 00:09:54.000]  但是我們被神去拯救
[00:09:54.000 --> 00:09:55.840]  被主耶穌的拯救
[00:09:55.840 --> 00:10:01.120]  但是我們有沒有將主權交給主耶穌
[00:10:01.120 --> 00:10:04.320]  聖靈要指出我們世人第二個錯誤的觀念就是
[00:10:04.320 --> 00:10:07.040]  世人以為將耶穌釘在十字架
[00:10:07.040 --> 00:10:10.080]  就是彰顯出耶穌的不義
[00:10:10.080 --> 00:10:12.720]  好像耶穌身邊那兩個強盜那樣
[00:10:12.720 --> 00:10:16.560]  只有犯了罪的人才會被釘在十字架
[00:10:16.560 --> 00:10:22.720]  現在耶穌正正就是被釘在十字架之上
[00:10:22.720 --> 00:10:24.400]  但是聖靈要指出
[00:10:24.400 --> 00:10:28.160]  神的計劃卻是要顛覆這個事實
[00:10:28.160 --> 00:10:31.520]  神要使十字架成為一個榮耀之處
[00:10:31.520 --> 00:10:39.040]  是要讓耶穌的清白和公義在十字架上彰顯出來
[00:10:39.040 --> 00:10:43.280]  世人認為十字架之後不會再見到耶穌了
[00:10:43.280 --> 00:10:46.320]  因為耶穌已經死了
[00:10:46.320 --> 00:10:48.560]  一個已經死去的人
[00:10:48.560 --> 00:10:52.640]  是沒有理由我們能夠再見得到的
[00:10:52.640 --> 00:10:54.000]  聖靈就指出
[00:10:54.000 --> 00:10:56.320]  我們見不到耶穌
[00:10:56.320 --> 00:10:59.120]  不是因為耶穌而死
[00:10:59.120 --> 00:11:00.160]  經文提到
[00:11:00.160 --> 00:11:05.280]  「我到乎那裡去,你們將不再見到我」
[00:11:05.280 --> 00:11:06.560]  我們見不到耶穌
[00:11:06.560 --> 00:11:10.880]  是因為耶穌已經升了上天上的寶座
[00:11:10.880 --> 00:11:13.040]  得到當得的榮耀
[00:11:13.040 --> 00:11:16.320]  與聖父同在
[00:11:16.320 --> 00:11:18.720]  耶穌復活升天
[00:11:18.720 --> 00:11:21.280]  坐在全能乎上帝的右邊
[00:11:21.280 --> 00:11:23.200]  將來必從那裡降臨
[00:11:23.200 --> 00:11:25.360]  審判活人死人
[00:11:25.360 --> 00:11:31.520]  這正是聖靈要向世人彰顯的事實
[00:11:31.520 --> 00:11:34.960]  耶穌不是死了
[00:11:34.960 --> 00:11:37.680]  耶穌是在寶座上
[00:11:37.680 --> 00:11:40.960]  而世人卻拒絕接受
[00:11:40.960 --> 00:11:42.640]  弟兄姊妹
[00:11:42.640 --> 00:11:45.920]  復活節是紀念耶穌的死和復
[00:11:45.920 --> 00:11:51.600]  是思想耶穌復活之後所得的德性榮耀
[00:11:51.600 --> 00:11:55.360]  不是紀念那隻色彩繽紛的兔子
[00:11:55.360 --> 00:11:59.440]  和那隻復活蛋
[00:11:59.440 --> 00:12:03.520]  聖靈要指出世人第三個錯誤的觀念
[00:12:03.520 --> 00:12:08.080]  世人去審判耶穌是要想定耶穌的罪
[00:12:08.080 --> 00:12:10.960]  但最後審判的結果
[00:12:10.960 --> 00:12:13.200]  耶穌是沒有罪的
[00:12:13.200 --> 00:12:14.800]  沒有罪的耶穌
[00:12:14.800 --> 00:12:17.920]  卻要被釘上十字架
[00:12:17.920 --> 00:12:21.440]  聖靈要指出世人的審判是不合理的
[00:12:21.440 --> 00:12:23.440]  是失實的
[00:12:23.440 --> 00:12:27.200]  審判耶穌最終帶來的結果就是
[00:12:27.200 --> 00:12:30.560]  世人反而被定罪
[00:12:30.560 --> 00:12:36.080]  經文提到是因為這個世界的統治者已經受了審判
[00:12:36.080 --> 00:12:39.680]  世界的統治者不是指當時的羅馬皇帝
[00:12:39.680 --> 00:12:41.760]  而是指撒旦
[00:12:41.760 --> 00:12:43.360]  撒旦與聖子
[00:12:43.360 --> 00:12:45.360]  這個聖靈的屬靈爭戰
[00:12:45.360 --> 00:12:48.960]  隨著耶穌的復活已經結束了
[00:12:48.960 --> 00:12:51.520]  爭戰雖然仍然持續
[00:12:51.520 --> 00:12:57.920]  但耶穌的得勝結果已經確定和公佈
[00:12:57.920 --> 00:13:02.000]  雖然撒旦今天仍然可以掌權一段時間
[00:13:02.000 --> 00:13:07.760]  但我們深信最後的勝利是屬於主耶穌
[00:13:07.760 --> 00:13:09.920]  今日
[00:13:09.920 --> 00:13:15.040]  今日世界仍然跟著這個世界的價值觀去走
[00:13:15.040 --> 00:13:20.160]  以世界的標準為我們追求的目標
[00:13:20.160 --> 00:13:22.320]  聖靈指出
[00:13:22.320 --> 00:13:26.000]  這個世界已經被審判
[00:13:26.000 --> 00:13:28.880]  隨著主耶穌的降臨
[00:13:28.880 --> 00:13:32.240]  世界的謊言將會被揭破
[00:13:32.240 --> 00:13:34.560]  所有跟隨世界的
[00:13:34.560 --> 00:13:39.040]  最終都會被審判
[00:13:39.040 --> 00:13:41.680]  專家弟兄姊妹
[00:13:41.680 --> 00:13:45.040]  耶穌差派聖靈保衛師來到這個世界
[00:13:45.040 --> 00:13:48.480]  是要向世人去指出
[00:13:48.480 --> 00:13:52.000]  他們所相信的是錯誤
[00:13:52.000 --> 00:13:58.400]  他們認為正確的是有偏差
[00:13:58.400 --> 00:14:03.760]  聖靈既然要為罪為義為審判去指控世人
[00:14:03.760 --> 00:14:09.040]  那麼誰是聖靈的代言人?
[00:14:09.040 --> 00:14:16.480]  聖靈如何向世人去指出他們的錯誤?
[00:14:16.480 --> 00:14:17.440]  今日
[00:14:17.440 --> 00:14:21.840]  我們說教會作為主耶穌基督的身體
[00:14:21.840 --> 00:14:26.480]  教會需要在地上為主耶穌作見證
[00:14:26.480 --> 00:14:29.760]  教會需要向世界宣佈
[00:14:29.760 --> 00:14:33.200]  我們每一個都是罪人
[00:14:33.200 --> 00:14:35.040]  每一個都是罪人
[00:14:35.040 --> 00:14:38.240]  每一個都是陷在罪惡之中
[00:14:38.240 --> 00:14:44.400]  每一個都需要主耶穌基督的救贖
[00:14:44.400 --> 00:14:50.000]  教會作為主耶穌在地上的登台和代言人
[00:14:50.000 --> 00:14:52.480]  教會實在很需要有勇氣
[00:14:52.480 --> 00:14:54.320]  去展現
[00:14:54.320 --> 00:14:56.400]  去承認
[00:14:56.400 --> 00:15:00.880]  我們是有罪的這個胸襟和情操
[00:15:00.880 --> 00:15:03.680]  如果教會都不願意身先自卒
[00:15:03.680 --> 00:15:06.640]  帶領信徒在主耶穌面前
[00:15:06.640 --> 00:15:10.720]  去承擔認罪的使命的話
[00:15:10.720 --> 00:15:14.080]  我相信世人是不可能藉著教會
[00:15:14.080 --> 00:15:20.320]  去認識這位赦罪的主耶穌
[00:15:20.320 --> 00:15:23.680]  那麼我們呢?
[00:15:23.680 --> 00:15:25.760]  作為神的兒女
[00:15:25.760 --> 00:15:30.480]  既然我們確認聖靈內在我們每一個屬神的信徒心裏面
[00:15:30.480 --> 00:15:33.360]  我們就有一份信仰的責任
[00:15:33.360 --> 00:15:38.720]  向世界彰顯一份分別為性的生命
[00:15:38.720 --> 00:15:40.400]  讓世人能夠見到
[00:15:40.400 --> 00:15:44.560]  生命可以有另一種方式去展現出來
[00:15:44.560 --> 00:15:50.240]  生命不是單單只是追求物質的
[00:15:50.240 --> 00:15:54.880]  一種能夠包含信望愛的生命
[00:15:54.880 --> 00:15:59.600]  一種行公義、好憐憫的生活態度
[00:15:59.600 --> 00:16:11.120]  而不是只是單單去追求一些沒有永恆價值的目標
[00:16:11.120 --> 00:16:14.080]  聖靈來到世界的第二個目的
[00:16:14.080 --> 00:16:18.320]  就是引導信徒進入真理
[00:16:18.320 --> 00:16:22.160]  經文講出了當時門徒的一個限制
[00:16:22.160 --> 00:16:23.680]  在十二節
[00:16:23.680 --> 00:16:26.400]  他說:「我還有好些事要告訴你們
[00:16:26.400 --> 00:16:29.280]  但你們現在擔當不了」
[00:16:29.280 --> 00:16:31.840]  擔當不了是甚麼意思?
[00:16:31.840 --> 00:16:37.280]  即是說你承受不了
[00:16:37.280 --> 00:16:39.360]  換句話說
[00:16:39.360 --> 00:16:45.200]  說了給你聽也沒有用
[00:16:45.200 --> 00:16:47.040]  因為沒有聖靈的引導
[00:16:47.040 --> 00:16:51.280]  你們沒有辦法承受
[00:16:51.280 --> 00:16:58.000]  這節經文印證了門徒沒有聖靈引導的那種無知
[00:16:58.000 --> 00:17:01.040]  在耶穌前往耶路撒冷的路上
[00:17:01.040 --> 00:17:08.000]  耶穌曾經三次向門徒預言自己將要受難和服的事
[00:17:08.000 --> 00:17:11.280]  而門徒當時由於沒有聖靈的引導
[00:17:11.280 --> 00:17:15.680]  所以完全不明白耶穌為何要受難和受死
[00:17:15.680 --> 00:17:19.920]  門徒當時還要爭論誰為大
[00:17:19.920 --> 00:17:22.800]  還要爭誰坐在耶穌的左邊
[00:17:22.800 --> 00:17:26.160]  誰坐在耶穌的右邊
[00:17:26.160 --> 00:17:30.240]  彼得當時還斥責耶穌「你不要這樣做」
[00:17:30.240 --> 00:17:36.640]  然後被耶穌稱呼為「撒旦」
[00:17:36.640 --> 00:17:38.960]  說彼得不體貼神的心意
[00:17:38.960 --> 00:17:41.520]  只是體貼人的心意
[00:17:41.520 --> 00:17:46.400]  反映出門徒當時完全不明白耶穌所說的是甚麼
[00:17:46.400 --> 00:17:49.040]  正正就是這節經文所說的
[00:17:49.040 --> 00:17:56.080]  「你們現在擔當不了」的印證
[00:17:56.080 --> 00:18:01.440]  聖靈重覆了三次向門徒傳達真理
[00:18:01.440 --> 00:18:02.640]  在第十三節
[00:18:02.640 --> 00:18:06.560]  「要把將要來的事向你們傳達」
[00:18:06.560 --> 00:18:07.840]  在第十四節
[00:18:07.840 --> 00:18:11.840]  「要把從我領受的向你們傳達」
[00:18:11.840 --> 00:18:13.120]  在第十五節
[00:18:13.120 --> 00:18:17.840]  「要把從我領受的向你們傳達」
[00:18:17.840 --> 00:18:22.960]  「傳達」這個字的原文就是「宣告」的意思
[00:18:22.960 --> 00:18:29.120]  聖靈三次的宣告顯示出
[00:18:29.120 --> 00:18:34.640]  所要宣告的真理是很重要很重要
[00:18:34.640 --> 00:18:38.240]  而聖靈要引導門徒認識的真理
[00:18:38.240 --> 00:18:40.000]  起碼有兩方面
[00:18:40.000 --> 00:18:44.880]  第一方面就是聖靈和門徒的關係
[00:18:44.880 --> 00:18:45.920]  在第十三節上
[00:18:45.920 --> 00:18:47.840]  「當真理的靈來的時候」
[00:18:47.840 --> 00:18:50.720]  「祂要引導你們進入一切真理」
[00:18:50.720 --> 00:18:54.880]  約翰今次不用「保衛斯」來形容聖靈
[00:18:54.880 --> 00:18:58.240]  是用「真理」去形容聖靈
[00:18:58.240 --> 00:19:02.240]  「真理的聖靈幫助門徒進入真理裏面」
[00:19:02.240 --> 00:19:05.840]  那真理的內容是甚麼?
[00:19:05.840 --> 00:19:07.840]  在第十三節下
[00:19:07.840 --> 00:19:12.720]  「要把將要來的事向你們傳達」
[00:19:12.720 --> 00:19:14.960]  新漢語譯本是這樣譯的
[00:19:14.960 --> 00:19:18.800]  「向你們宣告將要來臨的事」
[00:19:18.800 --> 00:19:23.920]  這個「真理」涉及將要來臨的事
[00:19:23.920 --> 00:19:25.840]  將要來臨的事是甚麼事?
[00:19:25.840 --> 00:19:30.960]  就是指耶穌往後被釘十字架的整個事件
[00:19:30.960 --> 00:19:33.920]  隨著五旬節的降臨
[00:19:33.920 --> 00:19:36.720]  或者隨著五旬節聖靈的降臨
[00:19:36.720 --> 00:19:39.600]  聖靈引導門徒對耶穌的位格
[00:19:39.600 --> 00:19:42.560]  侍奉十字架、死和復活
[00:19:42.560 --> 00:19:47.600]  有更深入的了解和一連串的聯繫
[00:19:47.600 --> 00:19:54.000]  「真理的聖靈讓門徒明白耶穌在十字架救恩上的角色和使命」
[00:19:54.000 --> 00:19:55.600]  另外「將要來臨的事」
[00:19:55.600 --> 00:19:59.600]  亦是指聖靈與門徒同在
[00:19:59.600 --> 00:20:03.760]  較早之前在《向福音14章》16至17節
[00:20:03.760 --> 00:20:06.720]  主耶穌向門徒保證
[00:20:06.720 --> 00:20:09.840]  聖靈要永遠與他們同在
[00:20:09.840 --> 00:20:12.160]  住在他們心中間
[00:20:12.160 --> 00:20:14.880]  活在他們的心裏面
[00:20:14.880 --> 00:20:20.000]  這個保證隨著五旬節聖靈降臨的時候
[00:20:20.000 --> 00:20:23.600]  這個承諾就遂現了
[00:20:23.600 --> 00:20:26.480]  另一個聖靈要向門徒提示的就是
[00:20:26.480 --> 00:20:28.960]  要讓門徒想起
[00:20:28.960 --> 00:20:32.720]  耶穌從前在傳道期間所說的話
[00:20:32.720 --> 00:20:39.200]  當門徒能夠回想起耶穌在特定的場合、環境而說過的話的時候
[00:20:39.200 --> 00:20:43.760]  就更加明白耶穌當時所說的話的用意
[00:20:43.760 --> 00:20:47.600]  或者是特殊意義
[00:20:47.600 --> 00:20:51.680]  在《向福音》不難找出這些痕跡
[00:20:51.680 --> 00:20:58.160]  在2章的17節、22節、12章的16節、14章的26節或16章的4節
[00:20:58.160 --> 00:21:00.720]  全部都能夠分別記載到
[00:21:00.720 --> 00:21:08.320]  門徒事後想起耶穌曾經所說的話
[00:21:08.320 --> 00:21:11.920]  就記得原來是這樣
[00:21:11.920 --> 00:21:16.080]  因此透過聖靈與門徒的同在和提醒
[00:21:16.080 --> 00:21:20.240]  能夠明白耶穌一切的言行和真正的意義
[00:21:20.240 --> 00:21:23.120]  並且記錄下來成為經卷
[00:21:23.120 --> 00:21:26.240]  將耶穌的出生、侍奉、死亡、復活
[00:21:26.240 --> 00:21:33.680]  一個很有連繫性的耶穌事件有一個真確的理解
[00:21:33.680 --> 00:21:36.240]  聖靈與門徒同在
[00:21:36.240 --> 00:21:39.120]  引導門徒明白耶穌的身份
[00:21:39.120 --> 00:21:42.160]  耶穌來到這個世界的使命和目的
[00:21:42.160 --> 00:21:46.960]  就是在十字架上所要成就的救恩
[00:21:46.960 --> 00:21:52.160]  以及復活之後對撒旦得勝的宣判
[00:21:52.160 --> 00:21:57.920]  聖靈讓門徒明白整個救恩的真理
[00:21:57.920 --> 00:22:00.400]  那麼,孫家弟兄姊妹
[00:22:00.400 --> 00:22:05.360]  今天真理的聖靈亦與我們同在
[00:22:05.360 --> 00:22:08.880]  真理的聖靈在我們心裏面
[00:22:08.880 --> 00:22:12.320]  但是我們能否藉著聖靈的引導
[00:22:12.320 --> 00:22:16.240]  我們對這個救恩、這個真理
[00:22:16.240 --> 00:22:23.520]  有更加多、有更加深入的了解和認識
[00:22:23.520 --> 00:22:28.080]  也就是說,我信了耶穌
[00:22:28.080 --> 00:22:30.400]  信了耶穌便可以了
[00:22:30.400 --> 00:22:35.040]  今天我們對靈修很抗拒
[00:22:35.040 --> 00:22:36.720]  有些信徒跟我反映過
[00:22:36.720 --> 00:22:44.640]  他說:我打開聖經已經打瞌睡了
[00:22:44.640 --> 00:22:47.520]  如果我們不能藉著聖靈引導
[00:22:47.520 --> 00:22:51.120]  我們便要明白
[00:22:51.120 --> 00:22:55.520]  我們如何可以認識更多的真理
[00:22:55.520 --> 00:22:58.080]  當然,靈修不單單是指讀聖經
