
[00:00:00.000 --> 00:00:08.000]  歡迎各位弟兄姊妹回到天崇的崇拜
[00:15:45.000 --> 00:15:49.000]  你弄的房間弄得怎麼樣
[00:15:49.000 --> 00:15:53.000]  當大兒子一打開房門的時候
[00:15:53.000 --> 00:15:57.000]  很多爛銅爛鐵就掉下來了
[00:15:57.000 --> 00:16:00.000]  烏煙瘴氣
[00:16:00.000 --> 00:16:04.000]  那個爸爸就覺得頭痛
[00:16:04.000 --> 00:16:06.000]  到了第二個兒子
[00:16:06.000 --> 00:16:08.000]  一打開房門的時候
[00:16:08.000 --> 00:16:11.000]  蛇蟲鼠蟻都出來了
[00:16:11.000 --> 00:16:13.000]  因為兒子用很多錢
[00:16:13.000 --> 00:16:15.000]  買了很多爛報紙
[00:16:15.000 --> 00:16:20.000]  總之什麼爛東西都塞滿了房間
[00:16:20.000 --> 00:16:23.000]  真是臭氣昏天
[00:16:23.000 --> 00:16:26.000]  到了第三個兒子
[00:16:26.000 --> 00:16:30.000]  一打開房間
[00:16:30.000 --> 00:16:36.000]  那個爸爸就怒火沖天
[00:16:36.000 --> 00:16:38.000]  什麼都沒有
[00:16:38.000 --> 00:16:42.000]  那個大兒子就很輕鬆地吹著口哨
[00:16:42.000 --> 00:16:46.000]  在袋子裡拿出一支蠟燭
[00:16:46.000 --> 00:16:49.000]  放在房間的中間
[00:16:49.000 --> 00:16:52.000]  另一隻手又進入袋子裡
[00:16:52.000 --> 00:16:54.000]  拿出打火機
[00:16:54.000 --> 00:16:59.000]  一打開就點著蠟燭
[00:16:59.000 --> 00:17:02.000]  他很輕鬆地告訴爸爸
[00:17:02.000 --> 00:17:05.000]  蠟燭只要兩塊錢
[00:17:05.000 --> 00:17:08.000]  打火機也是兩塊錢
[00:17:08.000 --> 00:17:11.000]  但是在這個時間
[00:17:11.000 --> 00:17:17.000]  整個房間就充滿了光芒
[00:17:17.000 --> 00:17:19.000]  那個爸爸就覺得
[00:17:19.000 --> 00:17:23.000]  原來最聰明的是那個小孩
[00:17:23.000 --> 00:17:28.000]  這個光可以驅走黑暗
[00:17:28.000 --> 00:17:33.000]  令整個黑漆漆的房間充滿了光明
[00:17:33.000 --> 00:17:35.000]  我相信在房間裡
[00:17:35.000 --> 00:17:37.000]  不單充滿了光明
[00:17:37.000 --> 00:17:40.000]  也充滿了熱力
[00:17:40.000 --> 00:17:43.000]  充滿了溫暖
[00:17:43.000 --> 00:17:45.000]  在聖經裡告訴我們
[00:17:45.000 --> 00:17:50.000]  這個光更加可以醫治百病
[00:17:50.000 --> 00:17:52.000]  在聖經裡
[00:17:52.000 --> 00:17:54.000]  很多時候都說到
[00:17:54.000 --> 00:17:58.000]  耶穌基督來到世界上
[00:17:58.000 --> 00:18:05.000]  就像一道真光進入黑暗世界裡
[00:18:05.000 --> 00:18:09.000]  剛才我們讀那三節經文裡
[00:18:09.000 --> 00:18:12.000]  是耶穌基督的一個親戚
[00:18:12.000 --> 00:18:14.000]  叫做撒加尼亞
[00:18:14.000 --> 00:18:16.000]  他是一個祭司
[00:18:16.000 --> 00:18:18.000]  他被聖靈充滿的時候
[00:18:18.000 --> 00:18:22.000]  他就發出了這個預言
[00:18:22.000 --> 00:18:26.000]  介紹一下這個撒加尼亞這個祭司
[00:18:26.000 --> 00:18:30.000]  他和他的太太伊麗莎白結了婚
[00:18:30.000 --> 00:18:35.000]  他時時都求上帝給他一個兒子
[00:18:35.000 --> 00:18:37.000]  因為那時候是舊約的時代
[00:18:37.000 --> 00:18:39.000]  這個兒子很重要
[00:18:39.000 --> 00:18:41.000]  但是他天天這樣求
[00:18:41.000 --> 00:18:43.000]  到他年老的時候
[00:18:43.000 --> 00:18:46.000]  上帝都沒有給過他
[00:18:46.000 --> 00:18:52.000]  前一天天使加伯列就去和撒加尼亞說
[00:18:52.000 --> 00:18:54.000]  上帝已經允許你了
[00:18:54.000 --> 00:18:59.000]  禱告你的太太將要懷孕生子了
[00:18:59.000 --> 00:19:01.000]  但是撒加尼亞覺得
[00:19:01.000 --> 00:19:03.000]  是不是啊
[00:19:03.000 --> 00:19:05.000]  我的太太已經很老了
[00:19:05.000 --> 00:19:09.000]  他自己有一個祭司
[00:19:09.000 --> 00:19:13.000]  又天天向上帝祈禱
[00:19:13.000 --> 00:19:16.000]  但到現在上帝已經允許了
[00:19:16.000 --> 00:19:18.000]  他又竟然不相信
[00:19:18.000 --> 00:19:22.000]  上帝就給他一些管教
[00:19:22.000 --> 00:19:28.000]  就令他不能夠出聲說話
[00:19:28.000 --> 00:19:32.000]  到他太太十月懷胎之後
[00:19:32.000 --> 00:19:34.000]  就生了這個小孩
[00:19:34.000 --> 00:19:40.000]  他和太太都堅持按照上帝的命令
[00:19:40.000 --> 00:19:44.000]  就改了這個小孩叫做約翰
[00:19:44.000 --> 00:19:49.000]  這個就是我們所認識的施洗約翰
[00:19:49.000 --> 00:19:52.000]  當他這樣決定之後
[00:19:52.000 --> 00:19:56.000]  他就開始可以說話了
[00:19:56.000 --> 00:19:58.000]  大家都可以想像
[00:19:58.000 --> 00:20:02.000]  如果我們這個十個月都啞了
[00:20:02.000 --> 00:20:04.000]  說不出話的時候
[00:20:04.000 --> 00:20:07.000]  到我一開始說話的時候
[00:20:07.000 --> 00:20:10.000]  我們會說什麼呢
[00:20:10.000 --> 00:20:13.000]  撒加尼亞的祭司
[00:20:13.000 --> 00:20:15.000]  他在這個時刻裏面
[00:20:15.000 --> 00:20:18.000]  他第一句就是稱頌上帝
[00:20:18.000 --> 00:20:25.000]  他說主以色列的上帝是應當稱頌的
[00:20:25.000 --> 00:20:28.000]  因為這個時間他很興奮
[00:20:28.000 --> 00:20:30.000]  他啞了十個月
[00:20:30.000 --> 00:20:38.000]  並且這個時間他已經期待了很久的兒子出世了
[00:20:38.000 --> 00:20:42.000]  雖然十個月啞了說不出話
[00:20:42.000 --> 00:20:44.000]  但在這個時間裏面
[00:20:44.000 --> 00:20:47.000]  他立即稱頌上帝
[00:20:47.000 --> 00:20:53.000]  他說上帝是那位救贖他的上帝
[00:20:53.000 --> 00:20:58.000]  是那位隨時幫助他的上帝
[00:20:58.000 --> 00:21:03.000]  在剛才的第68節這樣說
[00:21:03.000 --> 00:21:07.000]  主以色列的上帝是應當稱頌的
[00:21:07.000 --> 00:21:10.000]  因為他眷顧他的百姓
[00:21:10.000 --> 00:21:12.000]  為他們施行救贖
[00:21:12.000 --> 00:21:16.000]  也為他們的僕人大衛加
[00:21:16.000 --> 00:21:21.000]  為他們興起了拯救的國
[00:21:21.000 --> 00:21:25.000]  因為撒加尼亞知道
[00:21:25.000 --> 00:21:29.000]  上帝曾經應許過他的祖先
[00:21:29.000 --> 00:21:32.000]  在他的大衛的家裏面
[00:21:32.000 --> 00:21:38.000]  一定會有一個拯救者尼塞亞出現
[00:21:38.000 --> 00:21:40.000]  並且這個尼塞亞是怎樣的呢
[00:21:40.000 --> 00:21:44.000]  是一個拯救的國
[00:21:44.000 --> 00:21:49.000]  這個國是用來打架的
[00:21:49.000 --> 00:21:54.000]  即是表示他很有能力
[00:21:54.000 --> 00:21:59.000]  他就說在大衛的後代裏面
[00:21:59.000 --> 00:22:02.000]  一定會有一位拯救者
[00:22:02.000 --> 00:22:04.000]  他充滿能力
[00:22:04.000 --> 00:22:09.000]  他就離去救贖萬民
[00:22:09.000 --> 00:22:15.000]  他就說因為上帝要眷顧這班百姓
[00:22:15.000 --> 00:22:18.000]  所以他這樣做
[00:22:18.000 --> 00:22:21.000]  眷顧這個字很有趣
[00:22:21.000 --> 00:22:25.000]  他在原本的希臘文裏面
[00:22:25.000 --> 00:22:28.000]  意思就是管轄
[00:22:28.000 --> 00:22:31.000]  一聽到管轄就不太喜歡
[00:22:31.000 --> 00:22:33.000]  被人管住了
[00:22:33.000 --> 00:22:35.000]  沒有自由
[00:22:35.000 --> 00:22:40.000]  但是上帝管轄我們
[00:22:40.000 --> 00:22:42.000]  不是令我們沒有自由
[00:22:42.000 --> 00:22:43.000]  把我們綁死
[00:22:43.000 --> 00:22:47.000]  而是意思是要看緊我們
[00:22:47.000 --> 00:22:50.000]  照顧著我們
[00:22:50.000 --> 00:22:55.000]  他的目的是想我們好
[00:22:55.000 --> 00:22:58.000]  以致我們不會跌在一些試探
[00:22:58.000 --> 00:23:02.000]  或者不會陷入一些危險當中
[00:23:02.000 --> 00:23:05.000]  聖經是很奇妙的
[00:23:05.000 --> 00:23:09.000]  他繼續解釋這個眷顧的字的時候
[00:23:09.000 --> 00:23:15.000]  在這個剛才我們讀過第78和79節裏面說到
[00:23:15.000 --> 00:23:20.000]  因為我們的神憐憫的心腸
[00:23:20.000 --> 00:23:25.000]  叫清晨的日光從高天臨到我們
[00:23:25.000 --> 00:23:29.000]  要照亮在黑暗中和死刃裏的人
[00:23:29.000 --> 00:23:34.000]  將他們的腳引到和平的路上
[00:23:34.000 --> 00:23:38.000]  你看到我剛才就確實了眷顧這個字
[00:23:38.000 --> 00:23:43.000]  到這裏我又確實了臨到這個字
[00:23:43.000 --> 00:23:47.000]  上帝在聖經裏面是很特別的
[00:23:47.000 --> 00:23:55.000]  原來這個眷顧和臨到這兩個字語
[00:23:55.000 --> 00:23:58.000]  在原本的文字在希臘文裏面
[00:23:58.000 --> 00:24:03.000]  竟然是同一個字
[00:24:03.000 --> 00:24:06.000]  我最初想都很不明白
[00:24:06.000 --> 00:24:09.000]  這兩個字怎會是同一個字呢
[00:24:09.000 --> 00:24:12.000]  完全好像沒有關係
[00:24:12.000 --> 00:24:14.000]  但是在去年裏面
[00:24:14.000 --> 00:24:17.000]  我聽到一位姐妹講見證的時候
[00:24:17.000 --> 00:24:20.000]  我突然間就「啪」一聲就通了
[00:24:20.000 --> 00:24:23.000]  講到這位姐妹
[00:24:23.000 --> 00:24:27.000]  她有一個孫子正在讀小學三年班
[00:24:27.000 --> 00:24:31.000]  你知道現在很流行的
[00:24:31.000 --> 00:24:33.000]  三年班就是小學
[00:24:33.000 --> 00:24:37.000]  很喜歡去到不同的地方學術交流
[00:24:37.000 --> 00:24:39.000]  是去年發生的
[00:24:39.000 --> 00:24:45.000]  他們打算去台灣的學校就帶他們去台灣
[00:24:45.000 --> 00:24:49.000]  但在出發之前一個星期
[00:24:49.000 --> 00:24:53.000]  這個小朋友就病了要吃藥
[00:24:53.000 --> 00:24:59.000]  到出發之前的兩三天就好了七七八八
[00:24:59.000 --> 00:25:01.000]  感恩感恩
[00:25:01.000 --> 00:25:04.000]  但仍然還有兩天藥未吃完
[00:25:04.000 --> 00:25:06.000]  那怎麼辦呢
[00:25:06.000 --> 00:25:09.000]  他們就覺得小朋友這麼小
[00:25:09.000 --> 00:25:11.000]  去到台灣的時候
[00:25:11.000 --> 00:25:14.000]  自己怎會記得吃藥呢
[00:25:14.000 --> 00:25:18.000]  又不想麻煩老師來照顧他
[00:25:18.000 --> 00:25:20.000]  所謂的公公婆婆
[00:25:20.000 --> 00:25:23.000]  為了要照顧他
[00:25:23.000 --> 00:25:25.000]  眷顧他
[00:25:25.000 --> 00:25:29.000]  他們就拿了學校的行程表
[00:25:29.000 --> 00:25:34.000]  又查到學校那天會坐哪一班機
[00:25:34.000 --> 00:25:38.000]  他們就買同一班機票
[00:25:38.000 --> 00:25:45.000]  然後就預約了他們將要入住的酒店房間
[00:25:45.000 --> 00:25:49.000]  以至他們去到台灣的時候
[00:25:49.000 --> 00:25:51.000]  可以照顧著這個小朋友
[00:25:51.000 --> 00:25:54.000]  可以餵他吃藥
[00:25:54.000 --> 00:26:01.000]  所以這對公公婆婆為了要眷顧這個孫子
[00:26:01.000 --> 00:26:05.000]  他們就從香港飛到台灣
[00:26:05.000 --> 00:26:12.000]  幫助和提醒孫子要吃藥
[00:26:12.000 --> 00:26:17.000]  同樣上帝對我們的眷顧也是
[00:26:17.000 --> 00:26:19.000]  那份無微不至
[00:26:19.000 --> 00:26:24.000]  我想比公公婆婆更加細緻
[00:26:24.000 --> 00:26:28.000]  為了要時時看著我們
[00:26:28.000 --> 00:26:31.000]  在她的時間裡
[00:26:31.000 --> 00:26:34.000]  她就出手幫助我們
[00:26:34.000 --> 00:26:37.000]  所以她就叫這個清晨的日光
[00:26:37.000 --> 00:26:41.000]  從高天淋到地上
[00:26:41.000 --> 00:26:45.000]  以至我們可以從這個死暗
[00:26:45.000 --> 00:26:49.000]  這個黑暗當中被提拔出來
[00:26:49.000 --> 00:26:51.000]  走在和平之路
[00:26:51.000 --> 00:26:53.000]  我們要記住
[00:26:53.000 --> 00:26:57.000]  這個眷顧不是一個將我們勒死
[00:26:57.000 --> 00:27:02.000]  而是上帝要成為我們隨時的幫助
[00:27:02.000 --> 00:27:09.000]  我們看第二方面
[00:27:09.000 --> 00:27:16.000]  這個真光的臨世
[00:27:16.000 --> 00:27:18.000]  除了眷顧我們之外
[00:27:18.000 --> 00:27:22.000]  目的就是要賜給我們平安
[00:27:22.000 --> 00:27:28.000]  同樣是第78和79節
[00:27:28.000 --> 00:27:30.000]  剛才我們說到
[00:27:30.000 --> 00:27:34.000]  因為上帝憐憫我們的心腸
[00:27:34.000 --> 00:27:37.000]  叫清晨的日光
