
[00:00:00.000 --> 00:00:05.000]  今日的講題是「為人受苦的耶穌基督」
[00:03:21.900 --> 00:03:25.900]  我不知道你是否過去聽過耶穌基督的福音
[00:03:25.900 --> 00:03:29.900]  我也都很清楚就是短短的幾十分鐘
[00:03:29.900 --> 00:03:31.900]  要你做一個決定是很困難的
[00:03:31.900 --> 00:03:34.900]  但是我們憑著神給我們的勇氣
[00:03:34.900 --> 00:03:38.900]  我們去做我們應該要做的事
[00:03:38.900 --> 00:03:42.900]  剛才富哥他提到很多很深層的觀念
[00:03:42.900 --> 00:03:43.900]  人生的無常
[00:03:43.900 --> 00:03:45.900]  人性的那種聚性
[00:03:45.900 --> 00:03:47.900]  人的成就慾
[00:03:47.900 --> 00:03:50.900]  或者是人會有欺騙
[00:03:50.900 --> 00:03:55.900]  或者人要去好好抓住目前的機會
[00:03:55.900 --> 00:03:59.900]  或者當自己去到一個環境不是那麼理想的時候
[00:03:59.900 --> 00:04:01.900]  內心會矛盾會掙扎
[00:04:01.900 --> 00:04:04.900]  當我們去想到死亡的時候
[00:04:04.900 --> 00:04:08.900]  又會發覺我們自己完全不到我們自己的決定
[00:04:08.900 --> 00:04:11.900]  很多這些課題我們平時很少講
[00:04:11.900 --> 00:04:13.900]  講道的時候我們都會講經文
[00:04:13.900 --> 00:04:15.900]  不會講那麼多這些東西
[00:04:15.900 --> 00:04:18.900]  但是今天我都會嘗試一個突破
[00:04:18.900 --> 00:04:24.900]  我知道近年我每一次講道都寫了一些講章
[00:04:24.900 --> 00:04:27.900]  我們的小靈姐妹很幽默
[00:04:27.900 --> 00:04:31.900]  她說我是否從事做龍牙志工
[00:04:31.900 --> 00:04:34.900]  因為我全部都打了出來
[00:04:34.900 --> 00:04:38.900]  我這次嘗試不要這樣做
[00:04:38.900 --> 00:04:41.900]  原因就是這次是一個福音主人
[00:04:41.900 --> 00:04:44.900]  我們可以坦誠地去講
[00:04:44.900 --> 00:04:45.900]  為什麼我要信
[00:04:45.900 --> 00:04:49.900]  為什麼這個基督的信仰是真實
[00:04:49.900 --> 00:04:52.900]  我相信這個是大家心裏要解答的問題
[00:04:52.900 --> 00:04:55.900]  我自己祈禱的時候領受這段經文
[00:04:55.900 --> 00:04:58.900]  就是《菲律賓書》第二章五到十一節
[00:04:58.900 --> 00:05:00.900]  是講那位耶穌基督
[00:05:00.900 --> 00:05:03.900]  我們現在焦點是講耶穌基督
[00:05:03.900 --> 00:05:07.900]  祂為我們的人類去受苦受死
[00:05:07.900 --> 00:05:14.900]  剛剛富哥沒有講到一個很明顯的一個課題
[00:05:14.900 --> 00:05:15.900]  就是苦難
[00:05:15.900 --> 00:05:18.900]  我相信他說他跌落十八重地獄
[00:05:18.900 --> 00:05:22.900]  我用苦難這個字去形容他都應該不會過份
[00:05:22.900 --> 00:05:25.900]  其實我們很少去想這些問題
[00:05:25.900 --> 00:05:27.900]  其實我不想嚇大家
[00:05:27.900 --> 00:05:29.900]  因為我以前在報道會決志
[00:05:29.900 --> 00:05:31.900]  都是那些講你快要死了
[00:05:31.900 --> 00:05:32.900]  世界大亂
[00:05:32.900 --> 00:05:33.900]  我不是去嚇大家
[00:05:33.900 --> 00:05:36.900]  而是講一些實際的事情
[00:05:36.900 --> 00:05:39.900]  在農曆年那段時間
[00:05:39.900 --> 00:05:43.900]  香港發生一件很嚴重的交通意外
[00:05:43.900 --> 00:05:46.900]  有很多人是突然死亡的
[00:05:46.900 --> 00:05:48.900]  我神學院裏面
[00:05:48.900 --> 00:05:50.900]  我的小組有一個同學
[00:05:50.900 --> 00:05:55.900]  他現在在讀院目的時工課程
[00:05:55.900 --> 00:05:56.900]  他未是院目
[00:05:56.900 --> 00:06:00.900]  但是他就被徵召去到醫院裏面
[00:06:00.900 --> 00:06:04.900]  來去幫手去面對很多的人
[00:06:04.900 --> 00:06:07.900]  他的家人是突然離世
[00:06:07.900 --> 00:06:09.900]  是突然離世
[00:06:09.900 --> 00:06:11.900]  是一批人這麼多
[00:06:11.900 --> 00:06:14.900]  所以當我們去想到那個苦難的時候
[00:06:14.900 --> 00:06:16.900]  其中一樣東西就是說
[00:06:16.900 --> 00:06:21.900]  是突然離世對我們構成的那種痛苦
[00:06:21.900 --> 00:06:23.900]  這個其中一樣
[00:06:23.900 --> 00:06:26.900]  如果我們再看看現在的新聞的時間
[00:06:26.900 --> 00:06:29.900]  你發覺中東是有很多的戰禍
[00:06:29.900 --> 00:06:34.900]  敘利亞、伊拉克、阿富汗
[00:06:34.900 --> 00:06:35.900]  很多很多的地方
[00:06:35.900 --> 00:06:38.900]  很多的嬰兒、很多的小朋友
[00:06:38.900 --> 00:06:41.900]  他們本來可以有很好的機會去讀書
[00:06:41.900 --> 00:06:42.900]  可以玩玩具
[00:06:42.900 --> 00:06:44.900]  很幸福
[00:06:44.900 --> 00:06:46.900]  但是他們很可惜
[00:06:46.900 --> 00:06:50.900]  就被戰火來摧毀他們的家
[00:06:50.900 --> 00:06:54.900]  或者他炸到沒有手沒有腳等等
[00:06:54.900 --> 00:06:57.900]  或者救出來是滿身的灰塵
[00:06:57.900 --> 00:07:01.900]  我們都會問這些事情為什麼會發生
[00:07:01.900 --> 00:07:03.900]  當然還有其他的事情
[00:07:03.900 --> 00:07:05.900]  大自然的災禍
[00:07:05.900 --> 00:07:08.900]  還有很多其他的事情
[00:07:08.900 --> 00:07:10.900]  我們試試去想想
[00:07:10.900 --> 00:07:13.900]  究竟為什麼會發生這些事
[00:07:13.900 --> 00:07:16.900]  我希望說了這個現象之後
[00:07:16.900 --> 00:07:20.900]  就輕輕的帶入不同的宗教、哲學
[00:07:20.900 --> 00:07:22.900]  他們提供一些什麼解釋
[00:07:22.900 --> 00:07:25.900]  其中一個解釋是很理性的
[00:07:25.900 --> 00:07:28.900]  凡事都有因有果
[00:07:28.900 --> 00:07:29.900]  對不對
[00:07:29.900 --> 00:07:32.900]  你種瓜得瓜,種豆得豆
[00:07:32.900 --> 00:07:34.900]  種善因得善果
[00:07:34.900 --> 00:07:37.900]  這個邏輯推論是一定對的
[00:07:37.900 --> 00:07:40.900]  不過我想大家一起去想
[00:07:40.900 --> 00:07:42.900]  人生是很複雜的
[00:07:42.900 --> 00:07:44.900]  不只是我做的事情
[00:07:44.900 --> 00:07:46.900]  我自己承受的
[00:07:46.900 --> 00:07:49.900]  有時候是別人做的事情
[00:07:49.900 --> 00:07:50.900]  我承受的
[00:07:50.900 --> 00:07:52.900]  是不是
[00:07:52.900 --> 00:07:56.900]  你可以看看現在香港很多的情況
[00:07:56.900 --> 00:07:58.900]  可能是父母做的事情
[00:07:58.900 --> 00:08:00.900]  子女承受的
[00:08:00.900 --> 00:08:01.900]  譬如什麼呢
[00:08:01.900 --> 00:08:02.900]  你看報紙會說
[00:08:02.900 --> 00:08:05.900]  兩個父母都是吸毒的
[00:08:05.900 --> 00:08:08.900]  他沒有好好照顧他的兒女
[00:08:08.900 --> 00:08:10.900]  那些兒女很孤單的成長
[00:08:10.900 --> 00:08:12.900]  又會學壞
[00:08:12.900 --> 00:08:15.900]  他們這些青年人學壞
[00:08:15.900 --> 00:08:16.900]  那個原因是什麼呢
[00:08:16.900 --> 00:08:18.900]  不一定只是他自己
[00:08:18.900 --> 00:08:19.900]  還有其他的原因
[00:08:19.900 --> 00:08:20.900]  家庭的原因
[00:08:20.900 --> 00:08:22.900]  或者社會的原因
[00:08:22.900 --> 00:08:25.900]  你再想想原來人類的社會是一個網絡
[00:08:25.900 --> 00:08:29.900]  不是我做的因就做成我的果
[00:08:29.900 --> 00:08:31.900]  可能別人做的因就做成我的果
[00:08:31.900 --> 00:08:33.900]  但是這麼多人做的因
[00:08:33.900 --> 00:08:35.900]  可以做成那個果
[00:08:35.900 --> 00:08:37.900]  是會散發出去互相影響的
[00:08:37.900 --> 00:08:39.900]  你可以再想的時候
[00:08:39.900 --> 00:08:40.900]  因果的時候
[00:08:40.900 --> 00:08:41.900]  因因果果
[00:08:41.900 --> 00:08:43.900]  這件事真的很複雜
[00:08:43.900 --> 00:08:46.900]  我希望大家不要讓我搞亂
[00:08:46.900 --> 00:08:47.900]  但我真的想說
[00:08:47.900 --> 00:08:49.900]  因果這個推論
[00:08:49.900 --> 00:08:52.900]  你要放在一個立體的層面去想
[00:08:52.900 --> 00:08:53.900]  是很複雜的
[00:08:53.900 --> 00:08:55.900]  但你再想下去的時候
[00:08:55.900 --> 00:08:57.900]  這個因果的關係
[00:08:57.900 --> 00:09:02.900]  如果有一個因是由第二個因做成的時候
[00:09:02.900 --> 00:09:04.900]  我一直追溯下去的時間
[00:09:04.900 --> 00:09:06.900]  就算這個人類社會有多複雜
[00:09:06.900 --> 00:09:10.900]  它背後有沒有一個共同的原因呢
[00:09:10.900 --> 00:09:11.900]  是不是
[00:09:11.900 --> 00:09:13.900]  大家有沒有想過這些問題
[00:09:13.900 --> 00:09:15.900]  這個很合理的問題
[00:09:15.900 --> 00:09:17.900]  有沒有第一因呢
[00:09:17.900 --> 00:09:21.900]  造成人類社會痛苦災難
[00:09:21.900 --> 00:09:23.900]  有沒有第一個原因呢
[00:09:23.900 --> 00:09:26.900]  是不是
[00:09:26.900 --> 00:09:28.900]  如果有又有什麼分別
[00:09:28.900 --> 00:09:30.900]  沒有又有什麼分別呢
[00:09:30.900 --> 00:09:32.900]  我就想說
[00:09:32.900 --> 00:09:34.900]  那些說沒有的
[00:09:34.900 --> 00:09:37.900]  我記得我小時候
[00:09:37.900 --> 00:09:39.900]  都看過電視劇
[00:09:39.900 --> 00:09:40.900]  我想你們都看過
[00:09:40.900 --> 00:09:42.900]  《亞信的故事》
[00:09:42.900 --> 00:09:45.900]  你記不記得那首主題曲
[00:09:45.900 --> 00:09:48.900]  我們解構一下那首主題曲的第一二句
[00:09:48.900 --> 00:09:57.900]  「凡命運是對手,永不低頭,從沒抱怨半句,不去問理由。」
[00:09:57.900 --> 00:10:02.900]  你有沒有想到這首歌裡面說的是什麼訊息呢
[00:10:02.900 --> 00:10:05.900]  它說的是命運是我的對手
[00:10:05.900 --> 00:10:11.900]  就是說如果我要說我個人人生裡面很多的困境
[00:10:11.900 --> 00:10:12.900]  是什麼造成的呢
[00:10:12.900 --> 00:10:14.900]  是命運造成的
[00:10:14.900 --> 00:10:16.900]  但是它說不出命運是什麼
[00:10:16.900 --> 00:10:17.900]  是不是
[00:10:17.900 --> 00:10:18.900]  好了
[00:10:18.900 --> 00:10:20.900]  這個命運和我作對的時候
[00:10:20.900 --> 00:10:21.900]  我是什麼態度呢
[00:10:21.900 --> 00:10:23.900]  我永不低頭
[00:10:23.900 --> 00:10:26.900]  我不會抱怨
[00:10:26.900 --> 00:10:28.900]  我不會問為什麼
[00:10:28.900 --> 00:10:29.900]  因為問都沒有用
[00:10:29.900 --> 00:10:30.900]  你明不明白
[00:10:30.900 --> 00:10:32.900]  其中一個的做法就是這樣
[00:10:32.900 --> 00:10:34.900]  我就去奮鬥
[00:10:34.900 --> 00:10:36.900]  我就去和命運作對
[00:10:36.900 --> 00:10:38.900]  或者是鬥過
[00:10:38.900 --> 00:10:39.900]  其實這種是怎麼樣呢
[00:10:39.900 --> 00:10:43.900]  有一點人定勝天的想法
[00:10:43.900 --> 00:10:45.900]  我多麼艱難
[00:10:45.900 --> 00:10:46.900]  我要熬過去
[00:10:46.900 --> 00:10:48.900]  其實他不會追問第一因
[00:10:48.900 --> 00:10:53.900]  命運到了這個地步就差不多停了
[00:10:53.900 --> 00:10:55.900]  在希臘的神話故事裡面
[00:10:55.900 --> 00:10:58.900]  有一個叫西西弗斯
[00:10:58.900 --> 00:10:59.900]  不知道有沒有人記得
[00:10:59.900 --> 00:11:00.900]  或者聽過
[00:11:00.900 --> 00:11:09.900]  這個人物被懲罰在斜坡上把石頭推上山頂
[00:11:09.900 --> 00:11:11.900]  不過他每次推到山頂
[00:11:11.900 --> 00:11:13.900]  石頭都會滾下去
[00:11:13.900 --> 00:11:14.900]  他不斷在推
[00:11:14.900 --> 00:11:15.900]  循環
[00:11:15.900 --> 00:11:17.900]  整個人生就是做這個動作
[00:11:17.900 --> 00:11:20.900]  就是你不斷把困難推到頂
[00:11:20.900 --> 00:11:22.900]  然後又滾下去
[00:11:22.900 --> 00:11:23.900]  那就是說什麼
[00:11:23.900 --> 00:11:24.900]  玩啊
[00:11:24.900 --> 00:11:26.900]  所以有人就會說
[00:11:26.900 --> 00:11:28.900]  命運是怎麼樣
[00:11:28.900 --> 00:11:29.900]  和我作弄
[00:11:29.900 --> 00:11:31.900]  在這個地步的時候
[00:11:31.900 --> 00:11:34.900]  有些人再推前一步
[00:11:34.900 --> 00:11:36.900]  就是說天意弄人
[00:11:36.900 --> 00:11:38.900]  如果有天的話就天意弄人
[00:11:38.900 --> 00:11:40.900]  大家明白我在說什麼嗎
[00:11:40.900 --> 00:11:42.900]  其實在一般的宗教觀哲學
[00:11:42.900 --> 00:11:44.900]  都是大概說這些
[00:11:44.900 --> 00:11:46.900]  但是有一種學問是很深奧的
[00:11:46.900 --> 00:11:48.900]  我不要說它的名字
[00:11:48.900 --> 00:11:52.900]  其實凡事都是有因果的
[00:11:52.900 --> 00:11:57.900]  每一樣東西都是因緣際會而生的
[00:11:57.900 --> 00:12:01.900]  所有的東西本身是沒有真實的存在的
[00:12:01.900 --> 00:12:03.900]  它的本性就是空的
[00:12:03.900 --> 00:12:06.900]  所以你看到所有東西
[00:12:06.900 --> 00:12:08.900]  你只要不要那麼執著
[00:12:08.900 --> 00:12:11.900]  你就可以解決你的問題
[00:12:11.900 --> 00:12:14.900]  這個叫緣起勝空的道理
[00:12:14.900 --> 00:12:16.900]  很多人就要解答人生的苦難
[00:12:16.900 --> 00:12:19.900]  人生各種的失序的現象
[00:12:19.900 --> 00:12:20.900]  就是告訴我們
[00:12:20.900 --> 00:12:23.900]  最主要是你自己的內心怎麼看
[00:12:23.900 --> 00:12:25.900]  正面思維
[00:12:25.900 --> 00:12:27.900]  其實富哥剛才說的那些東西
[00:12:27.900 --> 00:12:28.900]  如果我們不用神
[00:12:28.900 --> 00:12:29.900]  不用基督的信仰
[00:12:29.900 --> 00:12:30.900]  我抽走它
[00:12:30.900 --> 00:12:31.900]  你正面一點
[00:12:31.900 --> 00:12:33.900]  你不要想歪了
[00:12:33.900 --> 00:12:35.900]  你馬死下來走
[00:12:35.900 --> 00:12:37.900]  你重新開始
[00:12:37.900 --> 00:12:39.900]  這些絕對可以
[00:12:39.900 --> 00:12:41.900]  接著我很想和大家說
[00:12:41.900 --> 00:12:43.900]  我很想告訴大家
[00:12:43.900 --> 00:12:46.900]  其實我也是一個很理性的人
[00:12:46.900 --> 00:12:47.900]  我未信耶穌的時候
[00:12:47.900 --> 00:12:49.900]  都叫我讀一下中國的文學
[00:12:49.900 --> 00:12:51.900]  那時候我讀理科都讀一下中國文學
[00:12:51.900 --> 00:12:52.900]  我都會想一下
[00:12:52.900 --> 00:12:53.900]  原來我們中國文化裡面
[00:12:53.900 --> 00:12:55.900]  有很多很多的智慧
[00:12:55.900 --> 00:12:57.900]  教我們做人處事
[00:12:57.900 --> 00:13:01.900]  為什麼我要接受另一種的信仰呢
[00:13:01.900 --> 00:13:03.900]  也都真的很感謝神
[00:13:03.900 --> 00:13:05.900]  我都不明白為什麼我那時候
[00:13:05.900 --> 00:13:07.900]  那麼喜歡讀聖經
[00:13:07.900 --> 00:13:09.900]  我都不太明白
[00:13:09.900 --> 00:13:10.900]  但是很感謝神
[00:13:10.900 --> 00:13:12.900]  祂開了我的眼睛
[00:13:12.900 --> 00:13:13.900]  當然
[00:13:13.900 --> 00:13:15.900]  富哥剛才說的東西也都很有意思
[00:13:15.900 --> 00:13:17.900]  他當年中三缺志的時候
[00:13:17.900 --> 00:13:21.900]  和今天所看的信仰的深度是很兩回事
[00:13:21.900 --> 00:13:23.900]  當年就是說
[00:13:23.900 --> 00:13:25.900]  有一個神可以這樣接納我就好了
[00:13:25.900 --> 00:13:27.900]  可以令到我提升自己
[00:13:27.900 --> 00:13:29.900]  我想我們很多基督徒
[00:13:29.900 --> 00:13:31.900]  都不會公開告訴別人
[00:13:31.900 --> 00:13:34.900]  我當年信耶穌就是那麼膚淺的
[00:13:34.900 --> 00:13:35.900]  是不是
[00:13:35.900 --> 00:13:38.900]  或者我就是想去學校讀書的
[00:13:38.900 --> 00:13:40.900]  或者我想認識女孩子男孩子的
[00:13:40.900 --> 00:13:42.900]  當然今天不會說的
[00:13:42.900 --> 00:13:44.900]  但是神感動我們富哥
[00:13:44.900 --> 00:13:46.900]  祂不怕將這些
[00:13:46.900 --> 00:13:49.900]  祂自己實實在在的經歷和感受
[00:13:49.900 --> 00:13:52.900]  和大家攤開出來
[00:13:52.900 --> 00:13:53.900]  因為為什麼呢
[00:13:53.900 --> 00:13:57.900]  有信仰的人就不怕被人笑
[00:13:57.900 --> 00:13:59.900]  因為我的神都不笑我
[00:13:59.900 --> 00:14:00.900]  我的神都接納我
[00:14:00.900 --> 00:14:02.900]  我都不怕什麼都不說
[00:14:02.900 --> 00:14:04.900]  我也都不需要藏私
[00:14:04.900 --> 00:14:07.900]  所以我們可以再更加深層的去想
[00:14:07.900 --> 00:14:09.900]  為什麼你要信耶穌
[00:14:09.900 --> 00:14:12.900]  還有我們現在說的這個神
[00:14:12.900 --> 00:14:14.900]  是不是真神
[00:14:14.900 --> 00:14:17.900]  還有我有沒有其他可行的方法去選
[00:14:17.900 --> 00:14:20.900]  這個是我想和大家說的那個事情
[00:14:20.900 --> 00:14:22.900]  剛才我說到就是說
[00:14:22.900 --> 00:14:23.900]  有不同的想法
[00:14:23.900 --> 00:14:26.900]  來面對和解釋人間的疾苦
[00:14:26.900 --> 00:14:27.900]  無論各種的經歷
[00:14:27.900 --> 00:14:30.900]  我們可以很理性的去消解它
[00:14:30.900 --> 00:14:31.900]  我知道今天說不完
[00:14:31.900 --> 00:14:33.900]  如果要說完其他不同的宗教哲學
[00:14:33.900 --> 00:14:36.900]  主題就扭曲了
[00:14:36.900 --> 00:14:38.900]  但我想說就是說
[00:14:38.900 --> 00:14:41.900]  我們基督徒所相信的耶穌基督
[00:14:41.900 --> 00:14:44.900]  為什麼我一定要信呢
[00:14:44.900 --> 00:14:46.900]  為什麼這麼值得我信呢
[00:14:46.900 --> 00:14:48.900]  為什麼我一定要做基督徒呢
[00:14:48.900 --> 00:14:50.900]  這個才是關鍵的問題
[00:14:50.900 --> 00:14:53.900]  如果其他的方法可以做到的
[00:14:53.900 --> 00:14:56.900]  那我就選其他方法沒那麼辛苦
[00:14:56.900 --> 00:14:59.900]  但如果這個世界只是這個方法
[00:14:59.900 --> 00:15:01.900]  或者這個神是真神的時候
[00:15:01.900 --> 00:15:03.900]  我相信後果大家很明白
[00:15:03.900 --> 00:15:06.900]  就是我們只有選擇這條路
[00:15:06.900 --> 00:15:07.900]  對不對
[00:15:07.900 --> 00:15:09.900]  所以在這裡我很想和大家說
[00:15:09.900 --> 00:15:10.900]  為什麼
[00:15:10.900 --> 00:15:11.900]  好了
[00:15:11.900 --> 00:15:12.900]  大家記不記得呢
[00:15:12.900 --> 00:15:16.900]  有些人可能聽過蒼世紀第四章
[00:15:16.900 --> 00:15:20.900]  就是在說亞當犯罪之後的一個故事
[00:15:20.900 --> 00:15:21.900]  從文學角度來說
[00:15:21.900 --> 00:15:24.900]  第四章是開始在說亞當的兒子
[00:15:24.900 --> 00:15:27.900]  戈隱和亞伯兩兄弟
[00:15:27.900 --> 00:15:28.900]  很有趣的
[00:15:28.900 --> 00:15:31.900]  蒼世紀其實是一個敘事文體
[00:15:31.900 --> 00:15:32.900]  詩歌散文體
[00:15:32.900 --> 00:15:34.900]  很多敘事在裡面
[00:15:34.900 --> 00:15:36.900]  這個故事說的兩兄弟
[00:15:36.900 --> 00:15:39.900]  就是大家有爭鬥
[00:15:39.900 --> 00:15:41.900]  戈隱就殺了亞伯
[00:15:41.900 --> 00:15:43.900]  但是你要知道
[00:15:43.900 --> 00:15:44.900]  那時候的以色列人
[00:15:44.900 --> 00:15:47.900]  是用一些比較原始的文字
[00:15:47.900 --> 00:15:49.900]  或者文學的手法說
[00:15:49.900 --> 00:15:50.900]  他就說
[00:15:50.900 --> 00:15:52.900]  耶和華問戈隱
[00:15:52.900 --> 00:15:54.900]  你的兄弟去哪了
[00:15:54.900 --> 00:15:55.900]  他說關我什麼事
[00:15:55.900 --> 00:15:56.900]  我不是看著他
[00:15:56.900 --> 00:15:58.900]  耶和華就跟他說
[00:15:58.900 --> 00:16:03.900]  你弟弟的血在土地上
[00:16:03.900 --> 00:16:05.900]  有聲音和我說話
[00:16:05.900 --> 00:16:07.900]  是不是好像以人化的方法
[00:16:07.900 --> 00:16:10.900]  就是怎麼血會有聲音和我說話呢
[00:16:10.900 --> 00:16:13.900]  這個記載就說
[00:16:13.900 --> 00:16:18.900]  原來人類開始有這麼多的痛苦罪惡
[00:16:18.900 --> 00:16:21.900]  就在家庭那裡開始
[00:16:21.900 --> 00:16:23.900]  先是兩兄弟
[00:16:23.900 --> 00:16:26.900]  然後你再看後面那些族長的故事
[00:16:26.900 --> 00:16:28.900]  就是同族的了
[00:16:28.900 --> 00:16:31.900]  同族人之間的矛盾相爭
[00:16:31.900 --> 00:16:34.900]  接著就是民族與民族的相爭
[00:16:34.900 --> 00:16:36.900]  如果你這樣看聖經的時候
[00:16:36.900 --> 00:16:37.900]  你就很明白
[00:16:37.900 --> 00:16:40.900]  原來他鋪陳出來的故事就是
[00:16:40.900 --> 00:16:42.900]  所有的痛苦
[00:16:42.900 --> 00:16:45.900]  是來自一個源頭
[00:16:45.900 --> 00:16:47.900]  剛才我要問這個問題
[00:16:47.900 --> 00:16:49.900]  有沒有第一因
[00:16:49.900 --> 00:16:52.900]  還有他要解答痛苦的原因
[00:16:52.900 --> 00:16:54.900]  是因為人有罪
[00:16:54.900 --> 00:16:57.900]  這個就是我們基督信仰最獨特的地方
[00:16:57.900 --> 00:16:59.900]  大家明白我說什麼嗎
[00:16:59.900 --> 00:17:03.900]  如果我可以想好一點
[00:17:03.900 --> 00:17:04.900]  正面一點
[00:17:04.900 --> 00:17:05.900]  或者我做多一點善事
[00:17:05.900 --> 00:17:07.900]  解決到我的問題的話
[00:17:07.900 --> 00:17:09.900]  那就OK了
[00:17:09.900 --> 00:17:11.900]  但是我們基督信仰說的話
[00:17:11.900 --> 00:17:14.900]  就是說人性裡面
[00:17:14.900 --> 00:17:16.900]  不是完全的良善
[00:17:16.900 --> 00:17:19.900]  人性裡面有罪惡
[00:17:19.900 --> 00:17:21.900]  你會問為什麼有罪惡
[00:17:21.900 --> 00:17:22.900]  我剛才也說了
[00:17:22.900 --> 00:17:24.900]  《創世紀》第三章就說了
[00:17:24.900 --> 00:17:25.900]  亞當·夏娃犯罪
