
[00:00:00.000 --> 00:00:05.000]  很感恩,又到星期四晚的茶經班
[00:02:03.000 --> 00:02:09.000]  我們知道的新月形的以色列地圖
[00:02:09.000 --> 00:02:13.000]  即是猶太人現在回歸1948年
[00:02:13.000 --> 00:02:16.000]  他們回去得回自己的國家
[00:02:16.000 --> 00:02:21.000]  被整個阿拉伯世界圍繞著中東的局勢
[00:02:21.000 --> 00:02:28.000]  也是猶太教的聖殿所在
[00:02:28.000 --> 00:02:30.000]  所羅門的聖殿
[00:02:30.000 --> 00:02:33.000]  你可以想像得到
[00:02:33.000 --> 00:02:36.000]  那裡的地方現在也有一個清真寺
[00:02:36.000 --> 00:02:42.000]  所以其實是一個很大的諷刺
[00:02:42.000 --> 00:02:47.000]  也是一個歷史一直拖著解決不了的問題
[00:02:47.000 --> 00:02:50.000]  表面上就是不斷的衝突
[00:02:50.000 --> 00:02:53.000]  但實際上我們要看到
[00:02:53.000 --> 00:02:56.000]  在某些敬虔的猶太人的內心
[00:02:56.000 --> 00:02:59.000]  等候第三聖殿的重建
[00:02:59.000 --> 00:03:02.000]  即是說所羅門的聖殿沒有了
[00:03:02.000 --> 00:03:04.000]  耶穌基督的那個是希律王
[00:03:04.000 --> 00:03:07.000]  大希律王的那個是一個第二聖殿
[00:03:07.000 --> 00:03:10.000]  他們在等待一個新的將來的
[00:03:10.000 --> 00:03:13.000]  就是尼塞爾瓦會降臨的一個新的聖殿
[00:03:13.000 --> 00:03:16.000]  據聞很多的材料都已經預備好了
[00:03:16.000 --> 00:03:21.000]  但問題是那個局勢仍然在短暫
[00:03:21.000 --> 00:03:24.000]  我們眼見的都改變不了
[00:03:24.000 --> 00:03:27.000]  當我們現在回歸歷史的時候
[00:03:27.000 --> 00:03:30.000]  說到李希米他這個時代
[00:03:30.000 --> 00:03:35.000]  是一個神感動這些領袖要去重建的
[00:03:35.000 --> 00:03:39.000]  我們讀過這個《以色列記》一到第七章
[00:03:39.000 --> 00:03:42.000]  就是以色列的技術
[00:03:42.000 --> 00:03:44.000]  又是一個好像自傳式的
[00:03:44.000 --> 00:03:46.000]  技術第一次
[00:03:46.000 --> 00:03:53.000]  真是神的刑罰猶太人70年的時間期滿了
[00:03:53.000 --> 00:04:00.000]  神感動在當時的波斯王古列大帝
[00:04:00.000 --> 00:04:04.000]  用一個很懷柔的政策
[00:04:04.000 --> 00:04:07.000]  使得不同國家的秘魯的人
[00:04:07.000 --> 00:04:10.000]  都可以回到他們的原居地
[00:04:10.000 --> 00:04:11.000]  所以不只是猶太人
[00:04:11.000 --> 00:04:14.000]  是其他國家的亡國的人
[00:04:14.000 --> 00:04:16.000]  都可以回去重建
[00:04:16.000 --> 00:04:20.000]  尤其是給他們有宗教上的自由
[00:04:20.000 --> 00:04:22.000]  他們的自治
[00:04:22.000 --> 00:04:26.000]  所以猶太人就回去重建聖殿
[00:04:26.000 --> 00:04:30.000]  既然是聖經的歷史
[00:04:30.000 --> 00:04:34.000]  是整個舊約一直前進
[00:04:34.000 --> 00:04:38.000]  是說和舊恩
[00:04:38.000 --> 00:04:40.000]  神的救贖計劃
[00:04:40.000 --> 00:04:42.000]  人類有關連
[00:04:42.000 --> 00:04:46.000]  所以歷史只會記這一筆
[00:04:46.000 --> 00:04:48.000]  不會記其他國家其他民族
[00:04:48.000 --> 00:04:50.000]  所以大家不要誤會了
[00:04:50.000 --> 00:04:53.000]  以為只是猶太人可以回去重建
[00:04:53.000 --> 00:04:56.000]  但是因為聖經是要記載猶太人
[00:04:56.000 --> 00:04:58.000]  他們的復國
[00:04:58.000 --> 00:05:00.000]  神的審判完結了
[00:05:00.000 --> 00:05:02.000]  他們就回去重建
[00:05:02.000 --> 00:05:06.000]  輾轉輾轉在那個時間裏面
[00:05:06.000 --> 00:05:10.000]  他們也是面對很大的阻力
[00:05:10.000 --> 00:05:12.000]  他們怎樣去克服
[00:05:12.000 --> 00:05:15.000]  接著就去到第八章開始
[00:05:15.000 --> 00:05:17.000]  其實應該是第七章
[00:05:17.000 --> 00:05:24.000]  以色列是第二批回去重建的領袖
[00:05:24.000 --> 00:05:26.000]  他特別強調
[00:05:26.000 --> 00:05:29.000]  他自己是一個很敏捷的文士
[00:05:29.000 --> 00:05:34.000]  也是通達神摩西律法書的教師
[00:05:34.000 --> 00:05:39.000]  所以他回去發現那個情況
[00:05:39.000 --> 00:05:43.000]  不只是硬件出現了破損
[00:05:43.000 --> 00:05:47.000]  而是猶太人出現了一個
[00:05:47.000 --> 00:05:50.000]  好像心靈的真空的狀況
[00:05:50.000 --> 00:05:54.000]  所以他就很想鼓勵自己的同胞
[00:05:54.000 --> 00:05:58.000]  要回去神摩西的律法書的教導
[00:05:58.000 --> 00:06:00.000]  所以就有一個復興
[00:06:00.000 --> 00:06:02.000]  在以色列記第八章
[00:06:02.000 --> 00:06:04.000]  一直延伸到第十章
[00:06:04.000 --> 00:06:06.000]  有一個記載
[00:06:06.000 --> 00:06:08.000]  就是一次的復興
[00:06:08.000 --> 00:06:11.000]  在整個耶路撒冷的蔓延
[00:06:11.000 --> 00:06:14.000]  他們要有一個決心
[00:06:14.000 --> 00:06:18.000]  甚至乎好像要簽一個協議書
[00:06:18.000 --> 00:06:21.000]  就是遵照摩西的律法
[00:06:21.000 --> 00:06:22.000]  在他們那個時代
[00:06:22.000 --> 00:06:26.000]  在他們那個有限對真理的詮釋底下
[00:06:26.000 --> 00:06:30.000]  他們要來將自己娶過的
[00:06:30.000 --> 00:06:33.000]  外邦的當地女子
[00:06:33.000 --> 00:06:38.000]  要來跟他們離開離婚
[00:06:38.000 --> 00:06:41.000]  生了小朋友都要趕走
[00:06:41.000 --> 00:06:45.000]  就成為了以色列記在後半段
[00:06:45.000 --> 00:06:49.000]  一次頗噁心的復興
[00:06:49.000 --> 00:06:52.000]  但是作者以色列
[00:06:52.000 --> 00:06:56.000]  就沒有交代到最後的結果是怎樣
[00:06:56.000 --> 00:06:58.000]  只是告訴我們
[00:06:58.000 --> 00:07:01.000]  有一件準備要這樣做的事
[00:07:01.000 --> 00:07:06.000]  也有一些相當具影響力的領袖
[00:07:06.000 --> 00:07:10.000]  就簽了名承諾要這樣做
[00:07:10.000 --> 00:07:12.000]  然後就停在那裏
[00:07:12.000 --> 00:07:15.000]  接著我們進入尼希米記
[00:07:15.000 --> 00:07:18.000]  我們用了一至兩堂的時間
[00:07:18.000 --> 00:07:20.000]  講了一點點背景
[00:07:20.000 --> 00:07:25.000]  尼希米的身份和他的熱心
[00:07:25.000 --> 00:07:28.000]  今天我們來思想一下
[00:07:28.000 --> 00:07:31.000]  當他上到耶路撒冷的時候
[00:07:31.000 --> 00:07:33.000]  他是一位怎樣的領袖呢
[00:07:33.000 --> 00:07:34.000]  在一到第六章
[00:07:34.000 --> 00:07:38.000]  又是尼希米個人的回憶錄
[00:07:38.000 --> 00:07:41.000]  第七章又是一個完整的
[00:07:41.000 --> 00:07:45.000]  一個尼希米帶動的復興
[00:07:45.000 --> 00:07:48.000]  所以那個分段也是相當清楚的
[00:07:48.000 --> 00:07:52.000]  在這個個人回憶裏面
[00:07:52.000 --> 00:07:54.000]  夾雜的就是
[00:07:54.000 --> 00:07:59.000]  你一提起作為領袖的崗位
[00:07:59.000 --> 00:08:02.000]  那個肩頭就很重了
[00:08:02.000 --> 00:08:07.000]  那些咒罵的聲音就來自四面八方
[00:08:07.000 --> 00:08:13.000]  作為領袖必須要有心理準備
[00:08:13.000 --> 00:08:17.000]  一定會面對這個重建
[00:08:17.000 --> 00:08:24.000]  要恢復摩西時代的面貌的盛典
[00:08:24.000 --> 00:08:30.000]  規模、憲制、敬虔
[00:08:30.000 --> 00:08:34.000]  你就要面對當地的外邦人
[00:08:34.000 --> 00:08:38.000]  人家已經盤踞在這裏好幾十年了
[00:08:38.000 --> 00:08:40.000]  盤根錯亂的
[00:08:40.000 --> 00:08:43.000]  這樣來做一個革新
[00:08:43.000 --> 00:08:45.000]  近乎革命
[00:08:45.000 --> 00:08:48.000]  就帶來很大的阻力
[00:08:48.000 --> 00:08:50.000]  尼希米很特別的就是
[00:08:50.000 --> 00:08:51.000]  我們說過
[00:08:51.000 --> 00:08:56.000]  他是在亞達薩西王身邊的一個酒精
[00:08:56.000 --> 00:09:01.000]  他是一個遺居要職的地方官
[00:09:01.000 --> 00:09:04.000]  你可以說他真是波斯帝國的一個
[00:09:04.000 --> 00:09:06.000]  如果我們用比較俗的
[00:09:06.000 --> 00:09:09.000]  在一些很敬虔的
[00:09:09.000 --> 00:09:11.000]  不知就裡的猶太人的內心
[00:09:11.000 --> 00:09:14.000]  說你是波斯帝國的走狗
[00:09:14.000 --> 00:09:16.000]  你現在回來重建
[00:09:16.000 --> 00:09:18.000]  到底你是什麼居心呢?
[00:09:18.000 --> 00:09:20.000]  你是否想借助王的勢力
[00:09:20.000 --> 00:09:26.000]  來令到我們的猶太教世俗化呢?
[00:09:26.000 --> 00:09:31.000]  可能會有這些初步的誤會的衝擊
[00:09:31.000 --> 00:09:35.000]  如果這些由內部而引伸的問題
[00:09:35.000 --> 00:09:37.000]  很難梳理的
[00:09:37.000 --> 00:09:40.000]  第五章很快就出現了
[00:09:40.000 --> 00:09:43.000]  有那些工程
[00:09:43.000 --> 00:09:45.000]  但是沒有工資
[00:09:45.000 --> 00:09:49.000]  那些工人的太太
[00:09:49.000 --> 00:09:51.000]  怨聲載道
[00:09:51.000 --> 00:09:53.000]  又要我們工作
[00:09:53.000 --> 00:09:55.000]  又不給我們工資
[00:09:55.000 --> 00:09:57.000]  可能如果再加上
[00:09:57.000 --> 00:09:59.000]  因為都不是短時間的
[00:09:59.000 --> 00:10:01.000]  再加上有其他的
[00:10:01.000 --> 00:10:05.000]  可能是一些糧食上的困難
[00:10:05.000 --> 00:10:08.000]  就會更加怨聲載道
[00:10:08.000 --> 00:10:11.000]  本來那個工程不關那些事的
[00:10:11.000 --> 00:10:13.000]  都賴了你這個工程
[00:10:13.000 --> 00:10:16.000]  賴了你會不會你們在其中
[00:10:16.000 --> 00:10:18.000]  有些人又落格
[00:10:18.000 --> 00:10:22.000]  有些官員鍾飽私囊
[00:10:22.000 --> 00:10:23.000]  貪污
[00:10:23.000 --> 00:10:25.000]  很多這些的謠言
[00:10:25.000 --> 00:10:28.000]  很多這些的誤傳
[00:10:28.000 --> 00:10:30.000]  就會繼續蔓延
[00:10:30.000 --> 00:10:32.000]  最直接的一定是
[00:10:32.000 --> 00:10:36.000]  由外邦阻撓這個工程的
[00:10:36.000 --> 00:10:38.000]  那些既得利益者
[00:10:38.000 --> 00:10:40.000]  就是我們上個星期提過的
[00:10:40.000 --> 00:10:41.000]  參巴拉
[00:10:41.000 --> 00:10:42.000]  多比亞
[00:10:42.000 --> 00:10:45.000]  阿拉伯人的基善
[00:10:45.000 --> 00:10:47.000]  這些領袖
[00:10:47.000 --> 00:10:50.000]  就是阻礙工程最直接的
[00:10:50.000 --> 00:10:52.000]  因為他們是受害者
[00:10:52.000 --> 00:10:54.000]  當建好之後
[00:10:54.000 --> 00:10:59.000]  他們就不能夠隨隨便便進入耶路撒冷
[00:10:59.000 --> 00:11:01.000]  現在就是冒險雞籠
[00:11:01.000 --> 00:11:03.000]  很多的城牆都破壞了
[00:11:03.000 --> 00:11:04.000]  就是說
[00:11:04.000 --> 00:11:06.000]  外邦人自出自入
[00:11:06.000 --> 00:11:08.000]  那就是說給我們知道
[00:11:08.000 --> 00:11:11.000]  在舊約耶穌還沒有出現的世代
[00:11:11.000 --> 00:11:14.000]  猶太人仍然認為
[00:11:14.000 --> 00:11:16.000]  自己和外邦人
[00:11:16.000 --> 00:11:19.000]  是不可以有太緊密的來往的
[00:11:19.000 --> 00:11:24.000]  猶太人自己是神的選民
[00:11:24.000 --> 00:11:26.000]  所以那個來往
[00:11:26.000 --> 00:11:28.000]  都是很有限度
[00:11:28.000 --> 00:11:31.000]  是要在禮儀的律法底下
[00:11:31.000 --> 00:11:34.000]  是有很嚴格的規限的
[00:11:34.000 --> 00:11:36.000]  所以如果現在
[00:11:36.000 --> 00:11:39.000]  一向都沒有那些城牆的時候
[00:11:39.000 --> 00:11:44.000]  大家都不能夠做得很足這些禮儀
[00:11:44.000 --> 00:11:46.000]  但是當做好之後
[00:11:46.000 --> 00:11:49.000]  就會出現了這個對立
[00:11:49.000 --> 00:11:50.000]  很快
[00:11:50.000 --> 00:11:51.000]  譬如我們去聯想到
[00:11:51.000 --> 00:11:55.000]  在路加福音曾經有一個這樣的神蹟
[00:11:55.000 --> 00:12:00.000]  就是有十個帶麻風的人
[00:12:00.000 --> 00:12:02.000]  來找耶穌
[00:12:02.000 --> 00:12:04.000]  耶穌就叫他們回去
[00:12:04.000 --> 00:12:08.000]  他們一去就馬上康復了
[00:12:08.000 --> 00:12:12.000]  但是那個故事
[00:12:12.000 --> 00:12:14.000]  不是告訴我們
[00:12:14.000 --> 00:12:16.000]  神的恩典
[00:12:16.000 --> 00:12:17.000]  耶穌的能力
[00:12:17.000 --> 00:12:19.000]  可以醫治麻風
[00:12:19.000 --> 00:12:22.000]  那個故事的重點不是在十個麻風
[00:12:22.000 --> 00:12:24.000]  那個故事的重點
[00:12:24.000 --> 00:12:27.000]  是十個帶麻風的人
[00:12:27.000 --> 00:12:31.000]  有九個是猶太人
[00:12:31.000 --> 00:12:35.000]  一個是撒瑪利亞人
[00:12:35.000 --> 00:12:38.000]  當他們康復之後
[00:12:38.000 --> 00:12:43.000]  只有一個撒瑪利亞人回來感謝耶穌
[00:12:43.000 --> 00:12:45.000]  那耶穌就慨歎
[00:12:45.000 --> 00:12:48.000]  那九個猶太人
[00:12:48.000 --> 00:12:52.000]  你可以很清楚的聯想到
[00:12:52.000 --> 00:12:54.000]  大家都落難了
[00:12:54.000 --> 00:12:56.000]  大家都無可救藥
[00:12:56.000 --> 00:12:57.000]  就是沒得醫
[00:12:57.000 --> 00:12:59.000]  大家都患了帶麻風
[00:12:59.000 --> 00:13:01.000]  根本不會再介意你是什麼人
[00:13:01.000 --> 00:13:03.000]  我是猶太人又怎樣
[00:13:03.000 --> 00:13:04.000]  我都生帶麻風
[00:13:04.000 --> 00:13:06.000]  你是撒瑪利亞人
[00:13:06.000 --> 00:13:07.000]  你又生帶麻風
[00:13:07.000 --> 00:13:09.000]  我們是九個猶太人
[00:13:09.000 --> 00:13:11.000]  和這個撒瑪利亞人
[00:13:11.000 --> 00:13:12.000]  這樣來到去
[00:13:12.000 --> 00:13:16.000]  根本大家已經變成難兄難弟的
[00:13:16.000 --> 00:13:17.000]  大家的病友
[00:13:17.000 --> 00:13:19.000]  根本就不會再在意
[00:13:19.000 --> 00:13:20.000]  大家是什麼國籍
[00:13:20.000 --> 00:13:21.000]  什麼的種族
[00:13:21.000 --> 00:13:23.000]  根本就沒有種族歧視
[00:13:23.000 --> 00:13:25.000]  一康復之後
[00:13:25.000 --> 00:13:29.000]  九個猶太人突然間彈開
[00:13:29.000 --> 00:13:30.000]  馬上就發現
[00:13:30.000 --> 00:13:34.000]  這個撒瑪利亞人和我們是不可以來往的
[00:13:34.000 --> 00:13:36.000]  馬上就走這麼遠
[00:13:36.000 --> 00:13:39.000]  馬上那個歧視就立即出現
[00:13:39.000 --> 00:13:40.000]  其實你康復
[00:13:40.000 --> 00:13:42.000]  應該就是感謝耶穌
[00:13:42.000 --> 00:13:46.000]  很明顯是耶穌醫好你們十個
[00:13:46.000 --> 00:13:48.000]  就剩下這個撒瑪利亞人
[00:13:48.000 --> 00:13:51.000]  他不會介意自己是撒瑪利亞人
[00:13:51.000 --> 00:13:54.000]  他是很緊張要回來感謝耶穌
[00:13:54.000 --> 00:13:57.000]  因為我是一個患病的
[00:13:57.000 --> 00:14:02.000]  患這個重病的大麻風的一個病人
[00:14:02.000 --> 00:14:04.000]  我不是一個撒瑪利亞人
[00:14:04.000 --> 00:14:06.000]  再加上如果他更加意識到
[00:14:06.000 --> 00:14:07.000]  真的意識到了
[00:14:07.000 --> 00:14:10.000]  因為開始有人歧視他了
[00:14:10.000 --> 00:14:12.000]  有病的時候沒有人歧視他
[00:14:12.000 --> 00:14:14.000]  一起生活
[00:14:14.000 --> 00:14:16.000]  但是當康復之後
[00:14:16.000 --> 00:14:18.000]  那九個馬上歧視他
[00:14:18.000 --> 00:14:19.000]  說他是撒瑪利亞人
[00:14:19.000 --> 00:14:21.000]  大家沒有來往的
[00:14:21.000 --> 00:14:23.000]  就剩下這個撒瑪利亞人回來
[00:14:23.000 --> 00:14:26.000]  所以你看到在耶穌的年代
[00:14:26.000 --> 00:14:27.000]  那個歧視
[00:14:27.000 --> 00:14:31.000]  那個看自己猶太人身份優越
[00:14:31.000 --> 00:14:33.000]  都是很嚴重的
[00:14:33.000 --> 00:14:36.000]  所以在尼西米他們這個時候
[00:14:36.000 --> 00:14:38.000]  他們已經沒有這種能力
[00:14:38.000 --> 00:14:44.000]  這樣來和外邦人有任何的分別
[00:14:44.000 --> 00:14:46.000]  因為分別不了
[00:14:46.000 --> 00:14:49.000]  你自己的地方亂七八糟
[00:14:49.000 --> 00:14:51.000]  那些城牆都破損
[00:14:51.000 --> 00:14:53.000]  城門都隨便打開
[00:14:53.000 --> 00:14:55.000]  人家喜歡進就進
[00:14:55.000 --> 00:14:57.000]  安息日照進來買賣
[00:14:57.000 --> 00:14:59.000]  所以去到第十二章
[00:14:59.000 --> 00:15:03.000]  十三章就有關於安息日的問題了
[00:15:03.000 --> 00:15:05.000]  所以你就可以想像到
[00:15:05.000 --> 00:15:08.000]  這個關於分別為性
[00:15:08.000 --> 00:15:10.000]  在尼西米的時代
[00:15:10.000 --> 00:15:13.000]  一直延伸到耶穌的時代
[00:15:13.000 --> 00:15:15.000]  都是嚴重的課題
[00:15:15.000 --> 00:15:17.000]  亦都是摩西的律法書
[00:15:17.000 --> 00:15:21.000]  比較重的對猶太人的規範
[00:15:21.000 --> 00:15:23.000]  他們是屬神的子民
[00:15:23.000 --> 00:15:25.000]  要分別出來的
[00:15:25.000 --> 00:15:27.000]  但他們很多時候
[00:15:27.000 --> 00:15:30.000]  就是將人在宗教上的
[00:15:30.000 --> 00:15:32.000]  他們做了就以為分別了
[00:15:32.000 --> 00:15:35.000]  其實真的去到耶穌的時候
[00:15:35.000 --> 00:15:39.000]  真正的分別不是這個物質上的禮儀
[00:15:39.000 --> 00:15:42.000]  不是你去完市集買東西
[00:15:42.000 --> 00:15:44.000]  你回家要做好清潔
[00:15:44.000 --> 00:15:46.000]  那個清潔不是洗手
[00:15:46.000 --> 00:15:49.000]  不是仔細地去洗乾淨手
[00:15:49.000 --> 00:15:52.000]  免得有病菌
[00:15:52.000 --> 00:15:55.000]  而是要行一些禮儀的潔淨
[00:15:55.000 --> 00:15:59.000]  即是我證明外邦人他們的污穢
[00:15:59.000 --> 00:16:01.000]  是不會沾染我這個猶太人的
[00:16:01.000 --> 00:16:05.000]  這樣的一種自欺欺人
[00:16:05.000 --> 00:16:08.000]  但已經成為了一種禮儀了
[00:16:08.000 --> 00:16:10.000]  所以禮儀就大過天了
[00:16:10.000 --> 00:16:13.000]  所以其實重點就是
[00:16:13.000 --> 00:16:15.000]  那個分別
[00:16:15.000 --> 00:16:17.000]  要回來我們討論
[00:16:17.000 --> 00:16:20.000]  所以一開始進入重建
[00:16:20.000 --> 00:16:23.000]  外邦人是沒有份來重建
[00:16:23.000 --> 00:16:27.000]  所以這是上個禮拜第二章說過的
[00:16:27.000 --> 00:16:30.000]  上個禮拜本來我預備了另外一段聖經
[00:16:30.000 --> 00:16:34.000]  在新約和大家去看一看
[00:16:34.000 --> 00:16:38.000]  不同的時代都有不同的面對的困難
[00:16:38.000 --> 00:16:42.000]  特別是為神的工作來侍奉的時候
[00:16:42.000 --> 00:16:46.000]  有不同性質不同程度的困難
[00:16:46.000 --> 00:16:49.000]  但是怎樣去面對呢
[00:16:49.000 --> 00:16:52.000]  到底我們應該用什麼態度去看
[00:16:52.000 --> 00:16:57.000]  神的那個恩典和那個拯救呢
[00:16:57.000 --> 00:17:01.000]  我和大家去看看第十二章的《仕途行傳》
[00:17:01.000 --> 00:17:06.000]  整章聖經值得我們和黎熙敏做一個比對
[00:17:06.000 --> 00:17:08.000]  時代是完全不同的
[00:17:08.000 --> 00:17:10.000]  正正是時代不同
[00:17:10.000 --> 00:17:13.000]  我們就可以透過舊約新約
[00:17:13.000 --> 00:17:18.000]  我們去看到同一個心智去侍奉神的領袖
[00:17:18.000 --> 00:17:20.000]  面對的遭遇都不同
[00:17:20.000 --> 00:17:24.000]  我們就可以有少少結論
[00:17:24.000 --> 00:17:26.000]  我們來到去
[00:17:26.000 --> 00:17:28.000]  在我們自己面對的時代
[00:17:28.000 --> 00:17:31.000]  我們自己要拿捏得準確
[00:17:31.000 --> 00:17:35.000]  尤其是對神那個全面的認識
[00:17:35.000 --> 00:17:37.000]  所謂神學
[00:17:37.000 --> 00:17:39.000]  我們要來到去準確
[00:17:39.000 --> 00:17:41.000]  千萬不要偏向其中一方面
[00:17:41.000 --> 00:17:43.000]  你偏向了其中一方面
[00:17:43.000 --> 00:17:45.000]  我們的神學都不夠平衡
[00:17:45.000 --> 00:17:47.000]  十二章
[00:17:47.000 --> 00:17:51.000]  那時就是一個新的開始
[00:17:51.000 --> 00:17:53.000]  因為第十一章結尾
[00:17:53.000 --> 00:17:57.000]  就是告訴我們安提柯有大復興
[00:17:57.000 --> 00:18:00.000]  有很多人在安提柯信主
[00:18:00.000 --> 00:18:06.000]  甚至他們已經成為一個很有力量的教會
[00:18:06.000 --> 00:18:08.000]  是外邦教會
[00:18:08.000 --> 00:18:10.000]  在敘利亞的安提柯
[00:18:10.000 --> 00:18:13.000]  不是比西底的安提柯
[00:18:13.000 --> 00:18:17.000]  比西底的安提柯就是土耳其的內陸地方
[00:18:17.000 --> 00:18:19.000]  這是敘利亞的地方
[00:18:19.000 --> 00:18:21.000]  在以色列再上一點點的
[00:18:21.000 --> 00:18:24.000]  北面的敘利亞的安提柯的地方
[00:18:24.000 --> 00:18:26.000]  我們詳細不看第十一章結尾
[00:18:26.000 --> 00:18:28.000]  第十二章
[00:18:28.000 --> 00:18:32.000]  那時希律王下手
[00:18:32.000 --> 00:18:35.000]  苦害教會中幾個人
[00:18:35.000 --> 00:18:40.000]  這個希律王不是要殺耶穌的大希律
[00:18:40.000 --> 00:18:44.000]  是他的兒子希律安提柯
[00:18:44.000 --> 00:18:49.000]  那時希律王下手苦害教會中幾個人
[00:18:49.000 --> 00:18:52.000]  用刀殺了若翰的哥哥雅各
[00:18:52.000 --> 00:18:55.000]  用刀殺了雅各
[00:18:55.000 --> 00:18:57.000]  是使徒來的
[00:18:57.000 --> 00:18:59.000]  是跟隨耶穌十二使徒的其中一個
[00:18:59.000 --> 00:19:03.000]  原來耶穌離開世界升天之後
[00:19:03.000 --> 00:19:06.000]  他是第一個殉道的使徒
[00:19:06.000 --> 00:19:10.000]  是有記載在聖經裏面的一個殉道者
[00:19:10.000 --> 00:19:12.000]  是第一個
[00:19:12.000 --> 00:19:15.000]  他見猶太人喜歡者事
[00:19:15.000 --> 00:19:17.000]  你就可以想像到
[00:19:17.000 --> 00:19:20.000]  作者路加醫生告訴我們
[00:19:20.000 --> 00:19:22.000]  當時耶穌的復活
[00:19:22.000 --> 00:19:25.000]  沒有帶來整個耶路撒冷
[00:19:25.000 --> 00:19:27.000]  整個以色列
[00:19:27.000 --> 00:19:30.000]  整個當時的巴勒斯坦轟動
[00:19:30.000 --> 00:19:33.000]  你說一個人復活又不死
[00:19:33.000 --> 00:19:34.000]  而且是永活
[00:19:34.000 --> 00:19:37.000]  甚至這樣來到一路升天
[00:19:37.000 --> 00:19:41.000]  耶穌升天記是不會帶來一個震撼的
[00:19:41.000 --> 00:19:43.000]  全球的大新聞
[00:19:43.000 --> 00:19:48.000]  猶太人喜歡這個雅各殉道
[00:19:48.000 --> 00:19:52.000]  第二節的中間
[00:19:52.000 --> 00:19:54.000]  接著就抓了彼得
[00:19:54.000 --> 00:19:57.000]  那時正是除教的日子
[00:19:57.000 --> 00:19:59.000]  除教即是正月十五
[00:19:59.000 --> 00:20:02.000]  接著就是
[00:20:02.000 --> 00:20:04.000]  希律拿了彼得
[00:20:04.000 --> 00:20:05.000]  即是將他抓了
[00:20:05.000 --> 00:20:06.000]  收在監獄
[00:20:06.000 --> 00:20:09.000]  交付四班兵丁看守
[00:20:09.000 --> 00:20:11.000]  每班四個人
[00:20:11.000 --> 00:20:12.000]  四十一十六
[00:20:12.000 --> 00:20:14.000]  意思要在如月節後
[00:20:14.000 --> 00:20:16.000]  即是正月二十一
[00:20:16.000 --> 00:20:19.000]  因為除教節是要七天的
[00:20:19.000 --> 00:20:21.000]  把他提出來
[00:20:21.000 --> 00:20:25.000]  當著百姓來扮他
[00:20:25.000 --> 00:20:27.000]  扮他即是動他
[00:20:27.000 --> 00:20:28.000]  即是審問他
[00:20:28.000 --> 00:20:29.000]  定他的罪
[00:20:29.000 --> 00:20:31.000]  或者根本不需要再定罪了
[00:20:31.000 --> 00:20:33.000]  根本就有罪了
[00:20:33.000 --> 00:20:35.000]  或者不需要審訊的定罪了
[00:20:35.000 --> 00:20:38.000]  於是彼得被囚在監獄
[00:20:38.000 --> 00:20:42.000]  教會卻為他切切的禱告神
[00:20:42.000 --> 00:20:43.000]  開始有教會
[00:20:43.000 --> 00:20:45.000]  所謂教會
[00:20:45.000 --> 00:20:47.000]  真的不是在政府那裏登記
[00:20:47.000 --> 00:20:49.000]  當時根本不准登記
[00:20:49.000 --> 00:20:51.000]  根本就不承認
[00:20:51.000 --> 00:20:53.000]  是一班人
[00:20:53.000 --> 00:20:56.000]  一班在猶太領袖的眼中
