
[00:00:00.000 --> 00:00:02.000]  各位大英姐妹晚安
[00:02:04.000 --> 00:02:07.000]  他們將一些經文用了很多年
[00:02:07.000 --> 00:02:09.000]  不單單是信義會他們開始
[00:02:09.000 --> 00:02:10.000]  聖公會他們開始
[00:02:10.000 --> 00:02:12.000]  是很早很早期的時候開始
[00:02:12.000 --> 00:02:15.000]  將整本聖經按照耶穌基督降生
[00:02:15.000 --> 00:02:18.000]  按照耶穌基督受死的兩大支柱
[00:02:18.000 --> 00:02:21.000]  將教會在一年裏面分成多少個段落
[00:02:21.000 --> 00:02:25.000]  將舊約的聖經無論是先知書、律法書、詩篇
[00:02:25.000 --> 00:02:29.000]  加上新約裏面的福音書和書信
[00:02:29.000 --> 00:02:33.000]  每一個禮拜都選幾段出來讀
[00:02:33.000 --> 00:02:38.000]  因此三年裏面大體上就會將經文讀一次
[00:02:38.000 --> 00:02:41.000]  只要你回來勤勤力力五十二個禮拜都回來的話
[00:02:41.000 --> 00:02:45.000]  你可以聽到聖經三年裏面
[00:02:45.000 --> 00:02:47.000]  就會在講台上讀一次給你聽
[00:02:47.000 --> 00:02:50.000]  這是三代經文的其中一個作用
[00:02:50.000 --> 00:02:55.000]  在三代經文裏面有兩個選段是講哈巴谷書的
[00:02:55.000 --> 00:02:58.000]  剛才我們所讀的哈巴谷書
[00:02:58.000 --> 00:03:01.000]  讓我們見到哈巴谷這個先知
[00:03:01.000 --> 00:03:06.000]  他說:耶和華,我呼求你,你不應運,要到幾時呢?
[00:03:06.000 --> 00:03:08.000]  我們經常在經文裏面或者在聖經裏面
[00:03:08.000 --> 00:03:10.000]  見到有人祈禱,上帝答應
[00:03:10.000 --> 00:03:12.000]  有些人祈禱,上帝不答應
[00:03:12.000 --> 00:03:14.000]  即是答應與不答應都好
[00:03:14.000 --> 00:03:16.000]  我們儘管要祈禱
[00:03:16.000 --> 00:03:19.000]  這是上帝自己很直接的吩咐
[00:03:19.000 --> 00:03:21.000]  不是說他答應了你就祈禱
[00:03:21.000 --> 00:03:23.000]  他不答應你就不用祈禱
[00:03:23.000 --> 00:03:25.000]  在近代的社會裏面
[00:03:25.000 --> 00:03:28.000]  因為時代慢慢的演變
[00:03:28.000 --> 00:03:30.000]  我們叫做與時並進
[00:03:30.000 --> 00:03:33.000]  慢慢慢慢的進步,很多東西慢慢進步
[00:03:33.000 --> 00:03:35.000]  進入一個階段我們發現到
[00:03:35.000 --> 00:03:38.000]  我們不能夠等
[00:03:38.000 --> 00:03:41.000]  我們甚麼都要快速
[00:03:41.000 --> 00:03:45.000]  將快速的觀念放在信仰裏面
[00:03:45.000 --> 00:03:47.000]  大家記得我們年輕的時候
[00:03:47.000 --> 00:03:49.000]  不要說我們小時候
[00:03:49.000 --> 00:03:51.000]  我們年輕的時候
[00:03:51.000 --> 00:03:53.000]  你吃麵你就去煮
[00:03:53.000 --> 00:03:56.000]  你去街上買,買一口麵回來煮
[00:03:56.000 --> 00:03:58.000]  然後給些湯底
[00:03:58.000 --> 00:04:01.000]  可能是用味精湯,加兩條蔥
[00:04:01.000 --> 00:04:03.000]  或者用炸過的豬油渣
[00:04:03.000 --> 00:04:05.000]  起了它之後,吃清湯寡麵
[00:04:05.000 --> 00:04:07.000]  要煮的
[00:04:07.000 --> 00:04:09.000]  但是現在不用那麼麻煩
[00:04:09.000 --> 00:04:11.000]  只要你想吃的話,三分鐘就搞定了
[00:04:11.000 --> 00:04:13.000]  有杯麵這東西的
[00:04:13.000 --> 00:04:18.000]  因此你不能夠耐煩,不能耐煩等
[00:04:18.000 --> 00:04:20.000]  因此將這個等待的時間
[00:04:20.000 --> 00:04:22.000]  覺得是浪費的時間
[00:04:22.000 --> 00:04:24.000]  我們不情願地等
[00:04:24.000 --> 00:04:26.000]  或者不屑於等
[00:04:26.000 --> 00:04:28.000]  我們很看不起等的
[00:04:28.000 --> 00:04:31.000]  認為等是絕對錯誤的東西
[00:04:31.000 --> 00:04:34.000]  因此我們將不能夠等的觀念
[00:04:34.000 --> 00:04:36.000]  放在我們的信仰裏面
[00:04:36.000 --> 00:04:39.000]  我們向上帝祈禱,上帝要即應的
[00:04:39.000 --> 00:04:41.000]  如果他不立刻答應我們
[00:04:41.000 --> 00:04:42.000]  這個上帝是沒有用的
[00:04:42.000 --> 00:04:46.000]  這個上帝是不等使,不適合使的
[00:04:46.000 --> 00:04:50.000]  你說我們祈禱當然希望上帝答應
[00:04:50.000 --> 00:04:52.000]  但是答正與不答正
[00:04:52.000 --> 00:04:54.000]  真是在上帝
[00:04:54.000 --> 00:04:56.000]  但是在乎上帝這個觀念
[00:04:56.000 --> 00:04:59.000]  我們很多時候不是很想接納
[00:04:59.000 --> 00:05:02.000]  我們真的不是很想接納
[00:05:02.000 --> 00:05:04.000]  事情不臨到你的時候
[00:05:04.000 --> 00:05:05.000]  你就說我等,我等
[00:05:05.000 --> 00:05:08.000]  但是事情真的到你身上的時候
[00:05:08.000 --> 00:05:09.000]  你發覺到
[00:05:09.000 --> 00:05:11.000]  你等一分鐘是嫌多的
[00:05:11.000 --> 00:05:13.000]  你是等不到的
[00:05:13.000 --> 00:05:15.000]  但是我們在聖經裏面
[00:05:15.000 --> 00:05:18.000]  由舊肉創世一直看到啟示
[00:05:18.000 --> 00:05:21.000]  我們見到很多人真的在等
[00:05:21.000 --> 00:05:23.000]  又見到很多人上帝真的聽我們祈禱
[00:05:23.000 --> 00:05:25.000]  即應的
[00:05:25.000 --> 00:05:27.000]  我教會裏面有些老人家
[00:05:27.000 --> 00:05:28.000]  就告訴我
[00:05:28.000 --> 00:05:29.000]  他們祈禱的時候
[00:05:29.000 --> 00:05:32.000]  初信耶穌的時候祈禱很靈驗
[00:05:32.000 --> 00:05:34.000]  即是一信耶穌的時候祈禱
[00:05:34.000 --> 00:05:35.000]  真的很靈驗
[00:05:35.000 --> 00:05:37.000]  這裏的孫女就發燒
[00:05:37.000 --> 00:05:39.000]  按手和她祈禱
[00:05:39.000 --> 00:05:40.000]  舊上帝和她退燒
[00:05:40.000 --> 00:05:42.000]  這裏再量一量就真的退燒
[00:05:42.000 --> 00:05:45.000]  但是好像越祈越不是很靈驗
[00:05:45.000 --> 00:05:48.000]  越祈好像上帝不是很聽
[00:05:48.000 --> 00:05:50.000]  有些人進醫院的時候
[00:05:50.000 --> 00:05:51.000]  發覺到進得到
[00:05:51.000 --> 00:05:52.000]  他出不來的時候
[00:05:52.000 --> 00:05:54.000]  覺得上帝不聽他祈禱
[00:05:54.000 --> 00:05:56.000]  總之進得去又出來的話
[00:05:56.000 --> 00:05:57.000]  這個上帝是聽祈禱的
[00:05:57.000 --> 00:05:58.000]  還要即入即出
[00:05:58.000 --> 00:06:00.000]  最好不要漏過東西
[00:06:00.000 --> 00:06:01.000]  一定要快速
[00:06:01.000 --> 00:06:04.000]  將那個不能等的心態
[00:06:04.000 --> 00:06:06.000]  放到我們自己的信仰裏面來
[00:06:06.000 --> 00:06:08.000]  因此對任何的忍耐
[00:06:08.000 --> 00:06:12.000]  對任何要在上帝的面前安靜等候
[00:06:12.000 --> 00:06:15.000]  我們都不是很忠義來接納的
[00:06:15.000 --> 00:06:18.000]  但是在阿伯谷書裏他就說
[00:06:18.000 --> 00:06:20.000]  我呼求你
[00:06:20.000 --> 00:06:21.000]  他不是不祈禱
[00:06:21.000 --> 00:06:23.000]  他就呼求
[00:06:23.000 --> 00:06:24.000]  大聲呼求
[00:06:24.000 --> 00:06:30.000]  你不應運要到何時呢?
[00:06:30.000 --> 00:06:36.000]  我因強暴舉哀求你
[00:06:36.000 --> 00:06:38.000]  你還不請救
[00:06:38.000 --> 00:06:41.000]  你為何使我看見罪孽呢?
[00:06:41.000 --> 00:06:44.000]  你為何看若奸惡而不理呢?
[00:06:44.000 --> 00:06:47.000]  毀滅和強暴在我面前
[00:06:47.000 --> 00:06:50.000]  又起了爭端和相鬥的事
[00:06:50.000 --> 00:06:51.000]  因此律法放鬆
[00:06:51.000 --> 00:06:53.000]  公義也不見明
[00:06:53.000 --> 00:06:54.000]  惡人為困於人
[00:06:54.000 --> 00:06:58.000]  所以公理顯然顛倒
[00:06:58.000 --> 00:07:00.000]  哈伯谷是一個怎樣的人呢?
[00:07:00.000 --> 00:07:04.000]  為何他會和上帝做這樣的一個呼求
[00:07:04.000 --> 00:07:11.000]  而上帝似乎又不是答應他的祈禱呢?
[00:07:11.000 --> 00:07:12.000]  在舊約聖經裏面
[00:07:12.000 --> 00:07:15.000]  這個哈伯谷是一個名不經傳的人
[00:07:15.000 --> 00:07:17.000]  除了這說出現之外
[00:07:17.000 --> 00:07:21.000]  在其他經文裏面沒有出現這個哈伯谷
[00:07:21.000 --> 00:07:23.000]  所以連哈伯谷的名字
[00:07:23.000 --> 00:07:25.000]  我們都不知道他為何
[00:07:25.000 --> 00:07:28.000]  有時我們要藉著一個人的名字
[00:07:28.000 --> 00:07:30.000]  很多時候他把名字寫出來後
[00:07:30.000 --> 00:07:34.000]  下面加上「哈伯谷的意思是什麼?」
[00:07:34.000 --> 00:07:37.000]  「呂爵撒母意是向神求來的」
[00:07:37.000 --> 00:07:40.000]  我們大體上都有個意思
[00:07:40.000 --> 00:07:43.000]  哈伯谷只得知他的名字
[00:07:43.000 --> 00:07:44.000]  知道他是先知
[00:07:44.000 --> 00:07:45.000]  除此之外
[00:07:45.000 --> 00:07:49.000]  我們真是所知無幾
[00:07:49.000 --> 00:07:52.000]  但這個哈伯谷留給後代後世的
[00:07:52.000 --> 00:07:56.000]  就是這幾張聖經
[00:07:56.000 --> 00:07:58.000]  哈伯谷書裏面不是有一節聖經
[00:07:58.000 --> 00:08:01.000]  「義人必因信得生」嗎?
[00:08:01.000 --> 00:08:07.000]  這節的聖經竟然成為
[00:08:07.000 --> 00:08:10.000]  保羅誤導「因信」「清義」的道理
[00:08:10.000 --> 00:08:13.000]  一節非常重要的經文
[00:08:13.000 --> 00:08:19.000]  哈伯谷書在整個舊約裏面名不經傳
[00:08:19.000 --> 00:08:21.000]  他只是發出一個呼求的聲音
[00:08:21.000 --> 00:08:28.000]  「上帝啊,我向祢求,為何祢不答應呢?」
[00:08:28.000 --> 00:08:35.000]  「我向祢求,但祢讓我見到這麼多我不想見到的東西」
[00:08:35.000 --> 00:08:41.000]  「這些東西讓我非常氣餒,非常氣憤,非常不恭」
[00:08:41.000 --> 00:08:44.000]  「上帝啊,為何祢要讓我見到這些東西呢?」
[00:08:44.000 --> 00:08:48.000]  「公義顯然顛倒,上帝啊,為何是這樣呢?」
[00:08:48.000 --> 00:08:54.000]  「上帝似乎不聽他的,是不聽他的」
[00:08:54.000 --> 00:08:55.000]  當我們讀到這裏的時候
[00:08:55.000 --> 00:09:01.000]  我們便想到舊約裏面有另外一個先知叫耶利米
[00:09:01.000 --> 00:09:06.000]  耶利米在西洋裏面被人說他是一個流淚的先知
[00:09:06.000 --> 00:09:09.000]  因為他可能感情很衝動
[00:09:09.000 --> 00:09:11.000]  所以很多時候會哭
[00:09:11.000 --> 00:09:13.000]  所以有人說
[00:09:13.000 --> 00:09:15.000]  因為在耶利米書裏面他也這樣說
[00:09:15.000 --> 00:09:18.000]  「我願我的頭為水」
[00:09:18.000 --> 00:09:20.000]  即是全身都是水
[00:09:20.000 --> 00:09:23.000]  然後可以為我百姓的罪孽來哭泣
[00:09:23.000 --> 00:09:26.000]  希望我們回轉過來
[00:09:26.000 --> 00:09:32.000]  所以耶利米是一個哭泣的先知
[00:09:32.000 --> 00:09:35.000]  但是耶利米他領受了上帝自己對他的吩咐
[00:09:35.000 --> 00:09:38.000]  他說「你未出母胎,我已經呼召你」
[00:09:38.000 --> 00:09:40.000]  「我要你做一個工作」
[00:09:40.000 --> 00:09:42.000]  「你要做甚麼工作呢?」
[00:09:42.000 --> 00:09:46.000]  「你要向列國的先知宣告上帝自己的話」
[00:09:46.000 --> 00:09:49.000]  然後他就說「我絕口不說的」
[00:09:49.000 --> 00:09:51.000]  「你不要說你絕口不說的」
[00:09:51.000 --> 00:09:53.000]  「你要說的話我都給你」
[00:09:53.000 --> 00:09:55.000]  即是說「講章已經給你了」
[00:09:55.000 --> 00:09:58.000]  「你去讀便可以了」
[00:09:58.000 --> 00:09:59.000]  又是有這樣的緣故
[00:09:59.000 --> 00:10:03.000]  所以傳徒人上來港台的時候
[00:10:03.000 --> 00:10:04.000]  他失去了部分的自由
[00:10:04.000 --> 00:10:06.000]  因為講章,透過你的預備
[00:10:06.000 --> 00:10:07.000]  透過你的禱告
[00:10:07.000 --> 00:10:09.000]  透過上帝直接他的說話
[00:10:09.000 --> 00:10:11.000]  跟你說說話的過程裏面
[00:10:11.000 --> 00:10:12.000]  已經把訊息給過你
[00:10:12.000 --> 00:10:14.000]  在這個層面來講
[00:10:14.000 --> 00:10:15.000]  從這個神學的層面來講
[00:10:15.000 --> 00:10:19.000]  我們失去了部分的自由
[00:10:19.000 --> 00:10:22.000]  但是當上帝對耶利米說
[00:10:22.000 --> 00:10:24.000]  「你未出母胎,我就呼召你了」
[00:10:24.000 --> 00:10:26.000]  「所以你要去」
[00:10:26.000 --> 00:10:28.000]  「你要講的話,我都給你,你要講」
[00:10:28.000 --> 00:10:30.000]  但是我們一直讀耶利米書的時候
[00:10:30.000 --> 00:10:34.000]  發覺了耶利米真的很慘
[00:10:34.000 --> 00:10:35.000]  因為他不講
[00:10:35.000 --> 00:10:39.000]  他就說「我有火閉塞在骨中」
[00:10:39.000 --> 00:10:43.000]  「我講的話,就被人刮他」
[00:10:43.000 --> 00:10:45.000]  因此他講又慘,不講又慘
[00:10:45.000 --> 00:10:47.000]  還被人困在監裏
[00:10:47.000 --> 00:10:50.000]  他說「上帝啊,我是為你工作的」
[00:10:50.000 --> 00:10:54.000]  「為甚麼我的警方會這麼苦呢?」
[00:10:54.000 --> 00:10:55.000]  「為甚麼呢?」
[00:10:55.000 --> 00:10:57.000]  「我可不可以不做呢?」
[00:10:57.000 --> 00:10:59.000]  「但不做,我內心裏面非常激動」
[00:10:59.000 --> 00:11:00.000]  「非常痛苦」
[00:11:00.000 --> 00:11:03.000]  「但我做,又見不到預期的果效」
[00:11:03.000 --> 00:11:05.000]  「到底怎樣算好呢?」
[00:11:05.000 --> 00:11:07.000]  但是我們猜都猜不到
[00:11:07.000 --> 00:11:09.000]  上帝用他自己的智慧
[00:11:09.000 --> 00:11:12.000]  來跟耶利米講一段話
[00:11:12.000 --> 00:11:16.000]  耶利米說「我見到很多惡人是發狂的」
[00:11:16.000 --> 00:11:19.000]  「那些惡人做的惡事很多很多」
[00:11:19.000 --> 00:11:21.000]  「很多人受很多的痛苦」
[00:11:21.000 --> 00:11:22.000]  「不合理的對待」
[00:11:22.000 --> 00:11:25.000]  「上帝啊,求你拯救我們」
[00:11:25.000 --> 00:11:27.000]  上帝說「如果你跟普通的人來賽跑」
[00:11:27.000 --> 00:11:30.000]  「上帝覺得累的話」
[00:11:30.000 --> 00:11:32.000]  「但如果我叫你跟馬來賽跑又會怎樣呢?」
[00:11:32.000 --> 00:11:34.000]  我們猜都猜不到
[00:11:34.000 --> 00:11:36.000]  上帝竟然用很不合理的說話
[00:11:36.000 --> 00:11:38.000]  來跟我們說話
[00:11:38.000 --> 00:11:40.000]  才會自己想
[00:11:40.000 --> 00:11:42.000]  「假如我是耶利米」
[00:11:42.000 --> 00:11:44.000]  「上帝跟我這樣說」
[00:11:44.000 --> 00:11:46.000]  「上帝你有沒有搞錯啊?」
[00:11:46.000 --> 00:11:51.000]  「如果你要我跟一個普通人來賽跑」
[00:11:51.000 --> 00:11:53.000]  「我或許會跟他跑的」
[00:11:53.000 --> 00:11:56.000]  「但你現在將這麼困難的事給我見到」
[00:11:56.000 --> 00:11:58.000]  「是要磨練我,是要訓練我」
[00:11:58.000 --> 00:12:01.000]  「叫我能夠強壯到,快速到」
[00:12:01.000 --> 00:12:03.000]  「可以跟馬來跑」
[00:12:03.000 --> 00:12:06.000]  「上帝啊,你對我的要求是不是過份了一點?」
[00:12:06.000 --> 00:12:08.000]  「怎可以這樣?」
[00:12:08.000 --> 00:12:11.000]  但這是上帝給他的一個答案
[00:12:11.000 --> 00:12:16.000]  上帝啊,為何義人這麼受這麼多的苦
[00:12:16.000 --> 00:12:18.000]  惡人竟然越來越旺呢?
[00:12:18.000 --> 00:12:20.000]  上帝啊,不是很公道,不公道
[00:12:20.000 --> 00:12:22.000]  好像哈巴哥這句話
[00:12:22.000 --> 00:12:24.000]  「公義顯然顛倒」
[00:12:24.000 --> 00:12:27.000]  「上帝啊,求你救我們,求你救我們」
[00:12:27.000 --> 00:12:30.000]  耶華上帝似乎沉默
[00:12:30.000 --> 00:12:34.000]  在這個沉默裏面,我們到底要怎樣算好呢?
[00:12:34.000 --> 00:12:36.000]  怎樣算好呢?
[00:12:36.000 --> 00:12:39.000]  我們見到聖經裏面給很多的先知
[00:12:39.000 --> 00:12:40.000]  給很多的聖人
[00:12:40.000 --> 00:12:42.000]  給很多的普通的人
[00:12:42.000 --> 00:12:44.000]  從他們的生活裏面給我們見到
[00:12:44.000 --> 00:12:46.000]  上帝在這裏工作
[00:12:46.000 --> 00:12:49.000]  但很多時候上帝的工作我們見不到
[00:12:49.000 --> 00:12:51.000]  我們人心裏面非常焦急的
[00:12:51.000 --> 00:12:53.000]  所以,以賽夏
[00:12:53.000 --> 00:12:56.000]  以賽夏書第六章第八節那一節我們記得很清楚的
[00:12:56.000 --> 00:12:58.000]  這節我們大家都很熟悉的
[00:12:58.000 --> 00:13:00.000]  耶華啊,在聖殿裏面
[00:13:00.000 --> 00:13:03.000]  給這個先知以賽夏見到
[00:13:03.000 --> 00:13:06.000]  以賽夏見到基督伯在那裏飛翔
[00:13:06.000 --> 00:13:09.000]  因為上帝在聖殿裏面向我們顯現
[00:13:09.000 --> 00:13:11.000]  所以天使在那裏高歌說:
[00:13:11.000 --> 00:13:14.000]  「聖哉!聖哉!聖哉!」
[00:13:14.000 --> 00:13:17.000]  然後,以賽夏就說:
[00:13:17.000 --> 00:13:21.000]  「我有罪了,因為我在咀唇不潔的人中」
[00:13:21.000 --> 00:13:26.000]  但耶華上帝用了壇上面的火炭來沾他的咀唇
[00:13:26.000 --> 00:13:28.000]  然後就說:「你必正了」
[00:13:28.000 --> 00:13:31.000]  然後耶華上帝就說:
[00:13:31.000 --> 00:13:33.000]  「誰肯為我們去呢?」
[00:13:33.000 --> 00:13:36.000]  「有誰肯為我們出去工作呢?」
[00:13:36.000 --> 00:13:39.000]  先知以賽夏說:「我作者都請齋戒我」
[00:13:39.000 --> 00:13:41.000]  我們很熟悉這段聖經
[00:13:41.000 --> 00:13:45.000]  但講完這句話之後,上帝怎樣跟他說?
[00:13:45.000 --> 00:13:48.000]  「你去講吧,但沒有人聽的」
[00:13:48.000 --> 00:13:50.000]  他們的心好像蒙了油一樣
[00:13:50.000 --> 00:13:52.000]  懵了的,聽不到的
[00:13:52.000 --> 00:13:55.000]  閉塞的,耳朵閉塞的
[00:13:55.000 --> 00:13:57.000]  眼睛閉塞的
[00:13:57.000 --> 00:13:59.000]  你跟他說,他怎麼也不聽
[00:13:59.000 --> 00:14:01.000]  如果你是以賽夏,你會怎樣說呢?
[00:14:01.000 --> 00:14:04.000]  「那你為甚麼要呼召我?你以為我是穩定的嗎?」
[00:14:04.000 --> 00:14:06.000]  「你不應該這樣,上帝」
[00:14:06.000 --> 00:14:07.000]  「怎可以這樣呢?」
[00:14:07.000 --> 00:14:10.000]  「你叫我們去」
[00:14:10.000 --> 00:14:13.000]  「信息又給我們」
[00:14:13.000 --> 00:14:15.000]  「又告訴我們沒有人聽你講話」
[00:14:15.000 --> 00:14:18.000]  「那就不用去了」
[00:14:18.000 --> 00:14:22.000]  但以賽夏竟然跟上帝問一個問題
[00:14:22.000 --> 00:14:24.000]  我覺得我們在這種情況下
[00:14:24.000 --> 00:14:26.000]  有以賽夏這樣用氣
[00:14:26.000 --> 00:14:28.000]  有以賽夏這樣包容和忍耐
[00:14:28.000 --> 00:14:29.000]  是很難得的
[00:14:29.000 --> 00:14:30.000]  他怎樣問上帝呢?
[00:14:30.000 --> 00:14:33.000]  「上帝啊,我出去講,人們不聽」
[00:14:33.000 --> 00:14:36.000]  「要到何時為止?」
[00:14:36.000 --> 00:14:38.000]  以賽夏裡面的意思是
[00:14:38.000 --> 00:14:39.000]  「是的,你叫我講,我就去講」
[00:14:39.000 --> 00:14:41.000]  「沒有人聽,我也要去講」
[00:14:41.000 --> 00:14:44.000]  「但講了沒有效果,講了沒有效果」
[00:14:44.000 --> 00:14:47.000]  「做了所有的事,完全不見效果的時候」
[00:14:47.000 --> 00:14:51.000]  「我要怎樣?要到何時為止?」
[00:14:52.000 --> 00:14:53.000]  上帝說
[00:14:53.000 --> 00:14:58.000]  「要到以色列人家破人亡」
[00:14:58.000 --> 00:15:02.000]  「被擄外邦,在痛苦之中」
[00:15:02.000 --> 00:15:05.000]  「他就會悔改,他就會聽了」
[00:15:05.000 --> 00:15:09.000]  「上帝啊,對著耶利米尼就說」
[00:15:09.000 --> 00:15:12.000]  「我要訓練你和馬賽跑」
[00:15:12.000 --> 00:15:14.000]  「我們對自己的能耐」
[00:15:14.000 --> 00:15:20.000]  「對我們自己屬靈的那種能力」
[00:15:20.000 --> 00:15:23.000]  「對生命裡面那種成熟度」
[00:15:23.000 --> 00:15:25.000]  「能否承擔這麼大的苦難」
[00:15:25.000 --> 00:15:28.000]  「我們真的毫無把握的」
[00:15:28.000 --> 00:15:30.000]  「但上帝竟然對我們說」
[00:15:30.000 --> 00:15:33.000]  「我要訓練你和馬賽跑」
[00:15:33.000 --> 00:15:36.000]  「可能我們眼淺」
[00:15:36.000 --> 00:15:40.000]  「看不到上帝在我們生命裡面的計劃」
[00:15:40.000 --> 00:15:43.000]  「或者我們對自己沒什麼信心」
[00:15:43.000 --> 00:15:45.000]  「認為我們沒辦法強壯到」
[00:15:45.000 --> 00:15:48.000]  「可以和馬賽跑」
[00:15:48.000 --> 00:15:51.000]  「我們很多時候對自己看得低低地」
[00:15:51.000 --> 00:15:52.000]  「低低地就夠了」
[00:15:52.000 --> 00:15:54.000]  「不用這麼高的」
[00:15:54.000 --> 00:15:56.000]  「就好像我們小時候讀書的時候」
[00:15:56.000 --> 00:15:59.000]  「拿六十分,媽媽應該很開心」
[00:15:59.000 --> 00:16:01.000]  「總之不要波波見紅」
[00:16:01.000 --> 00:16:05.000]  「全部藍色,不過都是六十、六十五、六十幾」
[00:16:05.000 --> 00:16:07.000]  「這樣就可以了,還想怎樣」
[00:16:07.000 --> 00:16:11.000]  「不要留著,留著去安慰自己」
[00:16:11.000 --> 00:16:14.000]  「又用去年的書,又可以省媽媽的錢」
[00:16:14.000 --> 00:16:15.000]  「多好啊」
[00:16:15.000 --> 00:16:19.000]  「我們很多時候把自己看得較為低一點」
[00:16:19.000 --> 00:16:22.000]  「但是似乎上帝對我們自己的生命」
[00:16:22.000 --> 00:16:25.000]  「那個素質有一點要求」
[00:16:25.000 --> 00:16:29.000]  「有時候我們覺得那種要求對我們是過分的」
[00:16:29.000 --> 00:16:32.000]  「上帝啊,你將我們擺在這樣的困難之中」
[00:16:32.000 --> 00:16:34.000]  「你不理會我們」
[00:16:34.000 --> 00:16:35.000]  「將我們擺在絕境之中」
[00:16:35.000 --> 00:16:37.000]  「要到什麼時候為止呢」
[00:16:37.000 --> 00:16:40.000]  「你還說要到什麼時候為止呢」
[00:16:40.000 --> 00:16:41.000]  「上帝說我不會忘記你的」
[00:16:41.000 --> 00:16:43.000]  「直到心底」
[00:16:43.000 --> 00:16:45.000]  「直到有一天,直到有一天」
[00:16:45.000 --> 00:16:49.000]  「直到有一天你會見到耶華上帝做他自己的工作」
[00:16:49.000 --> 00:16:54.000]  「但是我們有沒有這樣的耐心等候上帝去到哪一天」
[00:16:54.000 --> 00:16:57.000]  「我們能不能夠有這樣的包容」
[00:16:57.000 --> 00:17:00.000]  「這樣的忍耐,這樣的能耐」
[00:17:00.000 --> 00:17:03.000]  「可以忍耐去到那一天呢」
[00:17:03.000 --> 00:17:06.000]  「要上帝幫助我們」
[00:17:06.000 --> 00:17:10.000]  「哈伯古斯基就說你不應運要到什麼時候呢」
[00:17:10.000 --> 00:17:13.000]  「我們真的不知道上帝什麼時候應運」
[00:17:13.000 --> 00:17:16.000]  「我們有些受學家這樣教導我們」
[00:17:16.000 --> 00:17:17.000]  「上帝聽祈禱的」
[00:17:17.000 --> 00:17:19.000]  「祂的答案早就給了我們」
[00:17:19.000 --> 00:17:20.000]  「不過現在還沒有到」
[00:17:20.000 --> 00:17:22.000]  「還在宇宙中旅行中」
[00:17:22.000 --> 00:17:24.000]  「還在來的」
[00:17:24.000 --> 00:17:25.000]  「給我們一種信心」
[00:17:25.000 --> 00:17:27.000]  「你等吧,你等吧,你等吧」
[00:17:27.000 --> 00:17:30.000]  「無論你是這樣看或者不這樣看」
[00:17:30.000 --> 00:17:34.000]  「但是我們能不能夠信心強壯到」
[00:17:34.000 --> 00:17:36.000]  「盼望強壯到」
[00:17:36.000 --> 00:17:39.000]  「可以等到耶華上帝說」
[00:17:39.000 --> 00:17:41.000]  「我應運」
[00:17:41.000 --> 00:17:43.000]  「我們不知道什麼時候」
[00:17:43.000 --> 00:17:45.000]  「我們真的不知道什麼時候」
[00:17:45.000 --> 00:17:48.000]  「我們只能夠在對著上帝」
[00:17:48.000 --> 00:17:50.000]  「祂的主權那處」
[00:17:50.000 --> 00:17:52.000]  「我們能夠跟上帝說」
[00:17:52.000 --> 00:17:54.000]  「上帝,我只不過是一個人」
