
[00:00:00.000 --> 00:00:03.200]  各位早安,很感恩來到大德當中
[00:01:48.840 --> 00:01:50.840]  他房子有幾個密室
[00:01:50.840 --> 00:01:52.840]  每間房子每一層都有密室
[00:01:52.840 --> 00:01:54.840]  如果有賊官進來就躲進去密室
[00:01:54.840 --> 00:01:56.840]  各樣的考慮
[00:01:56.840 --> 00:01:58.840]  就算這麼富裕的人
[00:01:58.840 --> 00:02:02.840]  這個家庭有沒有歷史的陰影
[00:02:02.840 --> 00:02:04.840]  都有
[00:02:04.840 --> 00:02:06.840]  其實人生故事裏面
[00:02:06.840 --> 00:02:07.840]  我們在年輕的時候
[00:02:07.840 --> 00:02:09.840]  說子女就是說競爭
[00:02:09.840 --> 00:02:11.840]  我自小都會讀數學
[00:02:11.840 --> 00:02:16.840]  我對競爭或類似的東西有興趣
[00:02:16.840 --> 00:02:18.840]  看新聞那裏
[00:02:18.840 --> 00:02:20.840]  後來出了一個
[00:02:20.840 --> 00:02:22.840]  人工智能
[00:02:22.840 --> 00:02:24.840]  後來有一個很出名的
[00:02:24.840 --> 00:02:26.840]  人工智能的圍棋
[00:02:26.840 --> 00:02:29.840]  叫AlphaGo
[00:02:29.840 --> 00:02:30.840]  這個高出人
[00:02:30.840 --> 00:02:31.840]  贏了世界冠軍
[00:02:31.840 --> 00:02:33.840]  贏了中國最厲害的年輕人
[00:02:33.840 --> 00:02:35.840]  叫柯傑的世界冠軍
[00:02:35.840 --> 00:02:36.840]  後來他那句名句
[00:02:36.840 --> 00:02:38.840]  中國人很記得
[00:02:38.840 --> 00:02:40.840]  他這句名句有六個字
[00:02:40.840 --> 00:02:42.840]  人類太多餘了
[00:02:42.840 --> 00:02:45.840]  即是不用學
[00:02:45.840 --> 00:02:47.840]  甚麼都贏了
[00:02:47.840 --> 00:02:48.840]  但更厲害的是
[00:02:48.840 --> 00:02:49.840]  當AlphaGo過了之後
[00:02:49.840 --> 00:02:51.840]  就出了一個叫AlphaGo Zero
[00:02:51.840 --> 00:02:52.840]  那個更厲害
[00:02:52.840 --> 00:02:53.840]  甚麼都不學
[00:02:53.840 --> 00:02:54.840]  幾天
[00:02:54.840 --> 00:02:55.840]  十天
[00:02:55.840 --> 00:02:56.840]  幾天
[00:02:56.840 --> 00:02:58.840]  打敗了全世界的電腦
[00:02:58.840 --> 00:03:01.840]  人類有時競爭有很多心願
[00:03:01.840 --> 00:03:02.840]  有很多壓力
[00:03:02.840 --> 00:03:04.840]  但拿回我們自己
[00:03:04.840 --> 00:03:06.840]  在很多競爭的世界
[00:03:06.840 --> 00:03:07.840]  中國的
[00:03:07.840 --> 00:03:08.840]  剛剛選了習近平
[00:03:08.840 --> 00:03:09.840]  王岐山等等
[00:03:09.840 --> 00:03:10.840]  我們有時留意新聞也好
[00:03:10.840 --> 00:03:12.840]  我們可能是一個小人物
[00:03:12.840 --> 00:03:13.840]  在世代裏面
[00:03:13.840 --> 00:03:17.840]  都是想家裏相對和好
[00:03:17.840 --> 00:03:19.840]  可以奮鬥
[00:03:19.840 --> 00:03:21.840]  但我們都有成長的包袱
[00:03:21.840 --> 00:03:23.840]  我自己也不算很深
[00:03:23.840 --> 00:03:25.840]  不過有少少例子說一下
[00:03:25.840 --> 00:03:29.840]  我小時候住黃大仙散照區
[00:03:29.840 --> 00:03:31.840]  家裏做製衣的山寨廠
[00:03:31.840 --> 00:03:33.840]  也算是這樣
[00:03:33.840 --> 00:03:36.840]  幾歲都幫忙看婆婆剪線頭
[00:03:36.840 --> 00:03:39.840]  我專門管剪線頭的位置
[00:03:39.840 --> 00:03:41.840]  婆婆拿著
[00:03:41.840 --> 00:03:42.840]  我們家裏以前做睡衣
[00:03:42.840 --> 00:03:43.840]  拿給她家裏
[00:03:43.840 --> 00:03:44.840]  然後我管管她
[00:03:44.840 --> 00:03:45.840]  我發覺兩批婆婆
[00:03:45.840 --> 00:03:48.840]  有些婆婆只是留了兩條
[00:03:48.840 --> 00:03:50.840]  有些婆婆是完全沒有剪過
[00:03:50.840 --> 00:03:52.840]  都會給回你
[00:03:52.840 --> 00:03:54.840]  我算是很禮貌
[00:03:54.840 --> 00:03:55.840]  叫她再去剪
[00:03:55.840 --> 00:03:57.840]  不會很渴求她
[00:03:57.840 --> 00:03:58.840]  人人有很多人生
[00:03:58.840 --> 00:03:59.840]  白頭有很多故事
[00:03:59.840 --> 00:04:02.840]  我記得那時有個例子很深
[00:04:02.840 --> 00:04:06.840]  我有個親戚被箍頸
[00:04:06.840 --> 00:04:07.840]  箍完頸之後
[00:04:07.840 --> 00:04:10.840]  我媽媽很怕我的姐姐有危險
[00:04:10.840 --> 00:04:11.840]  那時在洪世義區
[00:04:11.840 --> 00:04:13.840]  沒有自己的廁所
[00:04:13.840 --> 00:04:16.840]  人們要去中間的廁所洗澡
[00:04:16.840 --> 00:04:18.840]  我家裏排行第六
[00:04:18.840 --> 00:04:19.840]  我上面有四個姐姐
[00:04:19.840 --> 00:04:22.840]  我媽媽叫我在街上洗澡時站在門口
[00:04:22.840 --> 00:04:23.840]  那時我只有七八歲
[00:04:23.840 --> 00:04:25.840]  要裝模作樣
[00:04:25.840 --> 00:04:26.840]  我們成長長大
[00:04:26.840 --> 00:04:28.840]  那時反而不覺得
[00:04:28.840 --> 00:04:30.840]  我記得最噁心的是
[00:04:30.840 --> 00:04:31.840]  大家還未吃飯
[00:04:31.840 --> 00:04:33.840]  我曾經小便過兩條蟲
[00:04:33.840 --> 00:04:36.840]  那時有些稻蟲餅
[00:04:36.840 --> 00:04:38.840]  那時反而不覺得
[00:04:38.840 --> 00:04:39.840]  我想說很深刻
[00:04:39.840 --> 00:04:40.840]  那時曾經不開心
[00:04:40.840 --> 00:04:42.840]  但到我長大後
[00:04:42.840 --> 00:04:43.840]  我媽媽去世時
[00:04:43.840 --> 00:04:46.840]  我講見證是很感恩的故事
[00:04:46.840 --> 00:04:48.840]  那時我讀書算厲害
[00:04:48.840 --> 00:04:50.840]  爸爸給我利是錢
[00:04:50.840 --> 00:04:52.840]  零用錢吃東西的錢多些
[00:04:52.840 --> 00:04:55.840]  我便多些錢去買食物
[00:04:55.840 --> 00:04:57.840]  其中有一次
[00:04:57.840 --> 00:04:59.840]  我家在地下地鋪
[00:04:59.840 --> 00:05:00.840]  對面有個士多
[00:05:00.840 --> 00:05:02.840]  我買了三毫子可樂
[00:05:02.840 --> 00:05:04.840]  那時三毫子可樂是大可樂
[00:05:04.840 --> 00:05:05.840]  小可樂是兩毫子
[00:05:05.840 --> 00:05:07.840]  我那時特別開心
[00:05:07.840 --> 00:05:08.840]  三毫子虛豪
[00:05:08.840 --> 00:05:10.840]  買了一瓶冰凍大可樂
[00:05:10.840 --> 00:05:12.840]  怎料一喝一口
[00:05:12.840 --> 00:05:13.840]  拿回隔壁
[00:05:13.840 --> 00:05:16.840]  我姐姐或哥哥拿走了
[00:05:16.840 --> 00:05:18.840]  有人吃一口
[00:05:18.840 --> 00:05:19.840]  親戚朋友吃完後
[00:05:19.840 --> 00:05:21.840]  到我便沒有了
[00:05:21.840 --> 00:05:23.840]  我被迫要還進
[00:05:23.840 --> 00:05:25.840]  那時曾經一幕不開心
[00:05:25.840 --> 00:05:26.840]  有無搞錯
[00:05:26.840 --> 00:05:29.840]  我利用三毫子可樂被人喝完
[00:05:29.840 --> 00:05:32.840]  但這一幕我講故事講多次
[00:05:32.840 --> 00:05:35.840]  但我姐姐有一個姐姐
[00:05:35.840 --> 00:05:37.840]  好幾年前去世
[00:05:37.840 --> 00:05:38.840]  現在只有六個
[00:05:38.840 --> 00:05:39.840]  有些去加拿大
[00:05:39.840 --> 00:05:41.840]  有些去不同地方
[00:05:41.840 --> 00:05:43.840]  現在能夠七個兄弟姐妹
[00:05:43.840 --> 00:05:45.840]  一齊口水尾喝一杯可樂
[00:05:45.840 --> 00:05:49.840]  可能都很難
[00:05:49.840 --> 00:05:53.840]  當時能夠一齊口水尾喝一杯可樂
[00:05:53.840 --> 00:05:55.840]  你說不開心便開心
[00:05:55.840 --> 00:05:58.840]  但都要事後才行
[00:05:58.840 --> 00:05:59.840]  你放下包袱
[00:05:59.840 --> 00:06:01.840]  便會想到未來
[00:06:01.840 --> 00:06:04.840]  父母都是這樣
[00:06:04.840 --> 00:06:06.840]  我家中我爸爸有少少病
[00:06:06.840 --> 00:06:08.840]  做生意又辛苦
[00:06:08.840 --> 00:06:09.840]  親戚姐妹
[00:06:09.840 --> 00:06:10.840]  我媽媽當時只有一招
[00:06:10.840 --> 00:06:12.840]  知不知道是甚麼招
[00:06:12.840 --> 00:06:14.840]  就是藤條
[00:06:14.840 --> 00:06:16.840]  為了要這七個人
[00:06:16.840 --> 00:06:18.840]  因為有些黑社會附近住
[00:06:18.840 --> 00:06:21.840]  要我們不坐便要藤條
[00:06:21.840 --> 00:06:23.840]  我是一個聰明的模特兒
[00:06:23.840 --> 00:06:25.840]  我不知道媽媽為何打我
[00:06:25.840 --> 00:06:28.840]  一舉起藤條我就認錯
[00:06:28.840 --> 00:06:30.840]  我弟弟倒過來
[00:06:30.840 --> 00:06:32.840]  一舉起藤條就死都不認錯
[00:06:32.840 --> 00:06:34.840]  打了十下
[00:06:34.840 --> 00:06:35.840]  我不知道是否對
[00:06:35.840 --> 00:06:38.840]  總之我是軟弱的人
[00:06:38.840 --> 00:06:41.840]  當時很怕媽媽
[00:06:41.840 --> 00:06:42.840]  不是不疼媽媽
[00:06:42.840 --> 00:06:44.840]  但敬而遠之
[00:06:44.840 --> 00:06:45.840]  反而黏著爸爸
[00:06:45.840 --> 00:06:46.840]  因為爸爸是軟的
[00:06:46.840 --> 00:06:49.840]  又給他一些東西
[00:06:49.840 --> 00:06:52.840]  後來我爸爸去世了
[00:06:52.840 --> 00:06:54.840]  我有機會和媽媽去旅行
[00:06:54.840 --> 00:06:55.840]  聊聊天
[00:06:55.840 --> 00:06:57.840]  當我站在她的角度想事情的時候
[00:06:57.840 --> 00:07:00.840]  媽媽其實都很辛苦
[00:07:00.840 --> 00:07:02.840]  媽媽又做仕途婆
[00:07:02.840 --> 00:07:04.840]  又管七個花骨龍
[00:07:04.840 --> 00:07:05.840]  又怎樣怎樣
[00:07:05.840 --> 00:07:07.840]  媽媽又多病
[00:07:07.840 --> 00:07:10.840]  曾經做生意順利又破產
[00:07:10.840 --> 00:07:11.840]  守了這麼多年
[00:07:11.840 --> 00:07:14.840]  其實打兩下也算了
[00:07:14.840 --> 00:07:16.840]  那些事情都忘記了
[00:07:16.840 --> 00:07:18.840]  歷史就是這樣的故事
[00:07:18.840 --> 00:07:21.840]  所以其實每個人都有歷史的陰影
[00:07:21.840 --> 00:07:22.840]  包袱
[00:07:22.840 --> 00:07:26.840]  最蠢的人就將這個包袱鎖了一輩子
[00:07:26.840 --> 00:07:27.840]  鎖住了生命
[00:07:27.840 --> 00:07:28.840]  好像香港過年前
[00:07:28.840 --> 00:07:31.840]  大家記得大埔的車禍
[00:07:31.840 --> 00:07:35.840]  那人和那人的乘客罵了幾句
[00:07:35.840 --> 00:07:36.840]  罵得很厲害
[00:07:36.840 --> 00:07:37.840]  我不知道罵怎樣
[00:07:37.840 --> 00:07:38.840]  乘客不應該罵這麼多
[00:07:38.840 --> 00:07:41.840]  不過那人的態度似乎都一般
[00:07:41.840 --> 00:07:42.840]  但無論如何
[00:07:42.840 --> 00:07:43.840]  你生氣歸生氣
[00:07:43.840 --> 00:07:45.840]  不要拿別人的車子
[00:07:45.840 --> 00:07:47.840]  用巴士和賽車
[00:07:47.840 --> 00:07:51.840]  當一個人要將他的心結不解決的時候
[00:07:51.840 --> 00:07:54.840]  其實他是傷害自己還是傷害人
[00:07:54.840 --> 00:07:56.840]  在剛上個月
[00:07:56.840 --> 00:07:58.840]  美國同步有一個很出名的例子
[00:07:58.840 --> 00:08:01.840]  一個19歲的年輕人
[00:08:01.840 --> 00:08:03.840]  可能心靈不好
[00:08:03.840 --> 00:08:04.840]  回到自己的學校
[00:08:04.840 --> 00:08:06.840]  開槍射死了17個人
[00:08:06.840 --> 00:08:10.840]  一個人不懂得處理自己的心靈的包袱
[00:08:10.840 --> 00:08:12.840]  去產生傷害
[00:08:12.840 --> 00:08:15.840]  是一個很傻和很傷害性的題目
[00:08:15.840 --> 00:08:18.840]  所以當時後來他們就
[00:08:18.840 --> 00:08:20.840]  全美國很憤怒
[00:08:20.840 --> 00:08:23.840]  發覺要做些事情
[00:08:23.840 --> 00:08:26.840]  美國人一直槍戰槍戰
[00:08:26.840 --> 00:08:28.840]  所以在3月的時候
[00:08:28.840 --> 00:08:30.840]  全美國的學校就走出去
[00:08:30.840 --> 00:08:31.840]  一定要禁止
[00:08:31.840 --> 00:08:34.840]  特別是機關槍式的槍戰等等情況
[00:08:34.840 --> 00:08:37.840]  其實世界的故事都很多
[00:08:37.840 --> 00:08:39.840]  當我講家庭為例
[00:08:39.840 --> 00:08:43.840]  其實我們很想母親或家人是很美麗的
[00:08:43.840 --> 00:08:46.840]  好的家庭是真的有這個美麗
[00:08:46.840 --> 00:08:49.840]  西方說的母親很美麗
[00:08:49.840 --> 00:08:52.840]  她說是Our first friend
[00:08:52.840 --> 00:08:54.840]  Our first teacher
[00:08:54.840 --> 00:08:55.840]  Our first friend
[00:08:55.840 --> 00:08:57.840]  我的第一個老師
[00:08:57.840 --> 00:09:00.840]  第一個朋友
[00:09:00.840 --> 00:09:01.840]  第一個粉絲
[00:09:01.840 --> 00:09:03.840]  我都很疼愛我的子女
[00:09:03.840 --> 00:09:06.840]  不過我都有些做爸爸的
[00:09:06.840 --> 00:09:08.840]  最近受傷男人的經歷
[00:09:08.840 --> 00:09:09.840]  為什麼呢
[00:09:09.840 --> 00:09:11.840]  我女兒很小的時候很頂我
[00:09:11.840 --> 00:09:13.840]  三四年級的時候
[00:09:13.840 --> 00:09:15.840]  她睡覺的時候一定要我陪她睡
[00:09:15.840 --> 00:09:17.840]  睡到她不怕
[00:09:17.840 --> 00:09:19.840]  睡著了我才可以悄悄地
[00:09:19.840 --> 00:09:21.840]  靜靜地離開她
[00:09:21.840 --> 00:09:23.840]  那時候覺得很煩
[00:09:23.840 --> 00:09:25.840]  到中二開始就她睡
[00:09:25.840 --> 00:09:26.840]  她開
[00:09:26.840 --> 00:09:27.840]  開始少女時代了
[00:09:27.840 --> 00:09:29.840]  爸爸大開
[00:09:29.840 --> 00:09:30.840]  不要碰我
[00:09:30.840 --> 00:09:32.840]  有些受傷的
[00:09:32.840 --> 00:09:33.840]  媽媽就頂得住
[00:09:33.840 --> 00:09:34.840]  爸爸就不頂得住
[00:09:34.840 --> 00:09:37.840]  頂慣的時候就不覺得
[00:09:37.840 --> 00:09:40.840]  突然不頂我就受傷了男人
[00:09:40.840 --> 00:09:42.840]  現在我出了一招
[00:09:42.840 --> 00:09:43.840]  有一招是怎樣呢
[00:09:43.840 --> 00:09:45.840]  有一些不好學的
[00:09:45.840 --> 00:09:47.840]  我和她去搭地鐵
[00:09:47.840 --> 00:09:48.840]  我鼓勵她看手機
[00:09:48.840 --> 00:09:49.840]  為什麼呢
[00:09:49.840 --> 00:09:50.840]  因為她看手機的時候
[00:09:50.840 --> 00:09:51.840]  看手機會跌倒
[00:09:51.840 --> 00:09:53.840]  看手機的時候就撞到爸爸
[00:09:53.840 --> 00:09:59.840]  出了這一招才會撞到你一下
[00:09:59.840 --> 00:10:00.840]  昨天就撞了一次
[00:10:00.840 --> 00:10:01.840]  撞了兩分鐘
[00:10:01.840 --> 00:10:04.840]  開心了兩分鐘
[00:10:04.840 --> 00:10:07.840]  有時這些人生的故事
[00:10:07.840 --> 00:10:09.840]  人生的故事有很多故事
[00:10:09.840 --> 00:10:12.840]  比較嚴重的就是家庭的破碎
[00:10:12.840 --> 00:10:13.840]  我曾經說過
[00:10:13.840 --> 00:10:14.840]  有一個例子就是
[00:10:14.840 --> 00:10:17.840]  中文很出名的文學家
[00:10:17.840 --> 00:10:18.840]  叫做冰森
[00:10:18.840 --> 00:10:19.840]  大家聽過嗎
[00:10:19.840 --> 00:10:22.840]  冰森在八達嶺有一個很漂亮的碑
[00:10:22.840 --> 00:10:23.840]  就是紀念碑
[00:10:23.840 --> 00:10:25.840]  有一天一個中年男人
[00:10:25.840 --> 00:10:28.840]  去到碑上說林洪友
[00:10:28.840 --> 00:10:29.840]  林洪友就叫
[00:10:29.840 --> 00:10:33.840]  教子無方枉為人婊
[00:10:33.840 --> 00:10:34.840]  這個冰森對人家這麼好
[00:10:34.840 --> 00:10:36.840]  為什麼有一個人叫林洪友呢
[00:10:36.840 --> 00:10:40.840]  後來發現林洪友的人是他的孫子
[00:10:40.840 --> 00:10:43.840]  我對這個人很深刻
[00:10:43.840 --> 00:10:44.840]  為什麼孫子叫林洪友呢
[00:10:44.840 --> 00:10:48.840]  因為他爸爸欺負得他媽媽都要死
[00:10:48.840 --> 00:10:50.840]  因為他們一年離婚
[00:10:50.840 --> 00:10:51.840]  媽媽就精神失常
[00:10:51.840 --> 00:10:54.840]  有很多問題住了醫院等等問題
[00:10:54.840 --> 00:10:56.840]  媽媽因為奶奶很出名
[00:10:56.840 --> 00:10:58.840]  又不想家醜
[00:10:58.840 --> 00:11:00.840]  所以就死忍
[00:11:00.840 --> 00:11:01.840]  他覺得不行
[00:11:01.840 --> 00:11:03.840]  一定要幫媽媽主持公道
[00:11:03.840 --> 00:11:05.840]  但是爸爸就罵不到
[00:11:05.840 --> 00:11:07.840]  罵不到爸爸就罵誰呢
[00:11:07.840 --> 00:11:08.840]  罵奶奶
[00:11:08.840 --> 00:11:09.840]  為什麼罵奶奶呢
[00:11:09.840 --> 00:11:11.840]  你教的壞人
[00:11:11.840 --> 00:11:13.840]  全中國稱讚你是老師
[00:11:13.840 --> 00:11:16.840]  但是你教的壞人是超壞人
[00:11:16.840 --> 00:11:19.840]  當你的孫子罵奶奶
[00:11:19.840 --> 00:11:23.840]  教子無方枉為人婊
[00:11:23.840 --> 00:11:25.840]  請問傷不傷
[00:11:25.840 --> 00:11:29.840]  有時家庭就有這些很深的故事
[00:11:29.840 --> 00:11:32.840]  所以今天用一個家庭的故事跟大家講
[00:11:32.840 --> 00:11:35.840]  《墾道經文》是其中聖經裏面第一本書
[00:11:35.840 --> 00:11:36.840]  叫《創世記》
[00:11:36.840 --> 00:11:39.840]  《創世記》很特別是講到神的創造
[00:11:39.840 --> 00:11:41.840]  也講到神在不同家庭的工作
[00:11:41.840 --> 00:11:43.840]  很特別就是
[00:11:43.840 --> 00:11:45.840]  其中講到兩代的家庭
[00:11:45.840 --> 00:11:49.840]  就是瓦國和下一代的猶大弱勢的故事
[00:11:49.840 --> 00:11:52.840]  如果大家熟悉《創世記》的故事
[00:11:52.840 --> 00:11:55.840]  瓦國和猶大是兩代父子的故事
[00:11:55.840 --> 00:11:59.840]  這兩代父子從《創世記》25章到50章
[00:11:59.840 --> 00:12:03.840]  佔了《創世記》其中一半的經文
[00:12:03.840 --> 00:12:07.840]  瓦國出生後來和他哥哥二嫂爭
[00:12:07.840 --> 00:12:10.840]  然後猶大等等人
[00:12:10.840 --> 00:12:14.840]  曾經想害死他的兄弟弱勢
[00:12:14.840 --> 00:12:17.840]  從這個角度想想聖經就很特別
[00:12:17.840 --> 00:12:21.840]  聖經裏面高舉的神簡的子民
[00:12:21.840 --> 00:12:24.840]  用了一半的章程
[00:12:24.840 --> 00:12:27.840]  就講到他們兩個家族裏面
[00:12:27.840 --> 00:12:30.840]  你死我活,鬥到死
[00:12:30.840 --> 00:12:31.840]  我想問大家
[00:12:31.840 --> 00:12:35.840]  基督徒的家庭有沒有間中有些包袱
[00:12:35.840 --> 00:12:38.840]  有惡面的?
[00:12:38.840 --> 00:12:40.840]  可能也有
[00:12:40.840 --> 00:12:42.840]  其實我們人裏面不知不覺
[00:12:42.840 --> 00:12:44.840]  我們走錯了等情況
[00:12:44.840 --> 00:12:46.840]  所以今天經文就這樣看回這個故事
[00:12:46.840 --> 00:12:49.840]  第一句就說一個人物叫拉班
[00:12:49.840 --> 00:12:50.840]  有兩個兒女
[00:12:50.840 --> 00:12:52.840]  一個女兒叫莉亞,一個叫拉傑
[00:12:52.840 --> 00:12:53.840]  莉亞的名字
[00:12:53.840 --> 00:12:57.840]  希伯留文的表達就是艷凡
[00:12:57.840 --> 00:13:00.840]  每個名字都叫武陽
[00:13:00.840 --> 00:13:04.840]  我不知道為何那個女兒叫艷凡
[00:13:04.840 --> 00:13:06.840]  不知道行山出來的樣子很艷凡,不清楚
[00:13:06.840 --> 00:13:08.840]  最特別的一句17節
[00:13:08.840 --> 00:13:09.840]  一起讀吧
[00:13:09.840 --> 00:13:13.840]  莉亞的眼睛沒有神氣
[00:13:13.840 --> 00:13:16.840]  拉傑的身體卻美貌出色
[00:13:16.840 --> 00:13:18.840]  這句原來的表達就是說
[00:13:18.840 --> 00:13:22.840]  拉傑這個女孩的外形漂亮
[00:13:22.840 --> 00:13:23.840]  樣子也漂亮
[00:13:23.840 --> 00:13:27.840]  如果你的妹妹外形漂亮
[00:13:27.840 --> 00:13:29.840]  一出生就有人稱讚她
[00:13:29.840 --> 00:13:30.840]  一直都不稱讚你
[00:13:30.840 --> 00:13:33.840]  請問做姐姐有沒有多少陰影?
[00:13:33.840 --> 00:13:38.840]  最特別的是後來她來了一個遠方的親戚
[00:13:38.840 --> 00:13:40.840]  叫雅各
[00:13:40.840 --> 00:13:44.840]  雅各的眼睛只看著妹妹
[00:13:44.840 --> 00:13:46.840]  看著妹妹的程度
[00:13:46.840 --> 00:13:50.840]  願意免費打工七年都要娶拉傑
[00:13:50.840 --> 00:13:52.840]  我想想如何免費打工七年
[00:13:52.840 --> 00:13:54.840]  假如一個人中等收入
[00:13:54.840 --> 00:13:56.840]  一月有四萬元薪金
[00:13:56.840 --> 00:13:58.840]  一年有多少錢?
[00:13:58.840 --> 00:14:00.840]  大概五十萬左右吧
[00:14:00.840 --> 00:14:03.840]  七年有多少錢?
[00:14:03.840 --> 00:14:04.840]  三百五十萬
[00:14:04.840 --> 00:14:08.840]  請問大家嫁女兒的時候
[00:14:08.840 --> 00:14:13.840]  娶新婆的聘禮要三百五十萬嗎?
[00:14:13.840 --> 00:14:15.840]  也不錯吧
[00:14:15.840 --> 00:14:18.840]  雅各這個代價厲害嗎?
[00:14:18.840 --> 00:14:21.840]  你猜雅各喜歡拉傑嗎?
[00:14:21.840 --> 00:14:24.840]  所以我想像雅各這七年
[00:14:24.840 --> 00:14:28.840]  一直工作看著親戚拉傑
[00:14:28.840 --> 00:14:29.840]  但我又想像
[00:14:29.840 --> 00:14:32.840]  背後有誰看著他?
[00:14:32.840 --> 00:14:36.840]  為何你怎麼看都不是我呢?
[00:14:36.840 --> 00:14:42.840]  請問這七年會否加深了利亞的傷痕?
[00:14:42.840 --> 00:14:44.840]  如果屬於這個聖經中
[00:14:44.840 --> 00:14:45.840]  有一句很有意思
[00:14:45.840 --> 00:14:46.840]  那道紅色字
[00:14:46.840 --> 00:14:48.840]  「悼了早辰」
[00:14:48.840 --> 00:14:50.840]  如果屬於這個聖經很有趣
[00:14:50.840 --> 00:14:53.840]  話說這個岳父是壞人
[00:14:53.840 --> 00:14:54.840]  欺騙了人七年後
[00:14:54.840 --> 00:14:56.840]  不想讓小女兒去
[00:14:56.840 --> 00:14:59.840]  就冤枉了大女兒去洞房
[00:14:59.840 --> 00:15:02.840]  早上就說
[00:15:02.840 --> 00:15:06.840]  「搞錯了,我要娶你小女兒」
[00:15:06.840 --> 00:15:07.840]  「你給我大女兒」
[00:15:07.840 --> 00:15:09.840]  這樣做多七年
[00:15:09.840 --> 00:15:11.840]  把小女兒也給你
[00:15:11.840 --> 00:15:13.840]  一個人冤枉了人十四年
[00:15:13.840 --> 00:15:14.840]  如果一個男人
[00:15:14.840 --> 00:15:15.840]  十四年免費打工
[00:15:15.840 --> 00:15:17.840]  你生氣嗎?
[00:15:17.840 --> 00:15:18.840]  你會否心平氣和
[00:15:18.840 --> 00:15:21.840]  還是拿刀砍他?
[00:15:21.840 --> 00:15:22.840]  真的很慘
[00:15:22.840 --> 00:15:24.840]  但很多時候我們把問題
[00:15:24.840 --> 00:15:26.840]  說到他爸爸拉班
[00:15:26.840 --> 00:15:27.840]  但我又想到一個問題
[00:15:27.840 --> 00:15:29.840]  這四個字能讀出來嗎?
[00:15:29.840 --> 00:15:31.840]  「悼了早辰」
[00:15:31.840 --> 00:15:32.840]  不計算
[00:15:32.840 --> 00:15:34.840]  說得白一點就很複雜
[00:15:34.840 --> 00:15:36.840]  為甚麼?
[00:15:36.840 --> 00:15:38.840]  一個人洞房後
[00:15:38.840 --> 00:15:40.840]  「悼了早辰」才認出
[00:15:40.840 --> 00:15:43.840]  洞房的人不是他要娶的
[00:15:43.840 --> 00:15:47.840]  這是高難度還是低難度?
[00:15:47.840 --> 00:15:48.840]  你明不明白?
[00:15:48.840 --> 00:15:50.840]  即是你跟那個女人睡了一晚
[00:15:50.840 --> 00:15:53.840]  你追了七年的女人
[00:15:53.840 --> 00:15:54.840]  起身後
[00:15:54.840 --> 00:15:56.840]  原來不是你
