
[00:00:00.000 --> 00:00:04.400]  好 弟兄姊妹 我們有一次再有機會去研讀
[00:02:35.160 --> 00:02:40.280]  因為上個禮拜看到在那個錄音的留言裏面
[00:02:40.280 --> 00:02:42.540]  有弟兄姊妹就說
[00:02:42.540 --> 00:02:44.900]  可能那個現場的雜音
[00:02:44.900 --> 00:02:50.820]  可能就是線上大家沒有關閉到那個講話的那個
[00:02:50.820 --> 00:02:52.680]  所以大家就靜音
[00:02:52.680 --> 00:02:54.680]  除非你真的需要發言
[00:02:54.680 --> 00:02:56.180]  那你可以舉手
[00:02:56.180 --> 00:02:58.180]  那你就開了 如果不是呢
[00:02:58.180 --> 00:02:59.680]  靜音就會方便一些
[00:02:59.680 --> 00:03:01.680]  我們在講的時候
[00:03:01.680 --> 00:03:04.680]  就不會有一些雜音騷擾其他的弟兄姊妹
[00:03:04.680 --> 00:03:06.980]  或者再聽的時候
[00:03:06.980 --> 00:03:08.980]  他們聽到就會比較明顯的
[00:03:08.980 --> 00:03:13.280]  所以大家就幫幫忙來到去處理
[00:03:13.280 --> 00:03:15.280]  好 那我們開始第二講
[00:03:15.280 --> 00:03:17.280]  上次很簡單講了
[00:03:17.280 --> 00:03:19.780]  馬丁路德的那個背景
[00:03:19.780 --> 00:03:21.280]  生平
[00:03:21.280 --> 00:03:23.280]  甚至他在晚年的時候
[00:03:23.280 --> 00:03:27.780]  15、16年就和他的太太結婚
[00:03:27.780 --> 00:03:31.280]  當然他的太太是一個修女
[00:03:31.280 --> 00:03:33.780]  所以是幾世紀婚姻的
[00:03:33.780 --> 00:03:38.280]  就不是查理斯和戴安娜這些皇室的婚姻
[00:03:38.280 --> 00:03:39.780]  是一個神父
[00:03:39.780 --> 00:03:41.780]  當時他就叫做一個
[00:03:41.780 --> 00:03:46.280]  一個類似是祭司
[00:03:46.280 --> 00:03:49.780]  司鐸這一類的天主教的名稱
[00:03:49.780 --> 00:03:51.780]  他不是一個主教
[00:03:51.780 --> 00:03:54.280]  馬丁路德還沒有升到他做主教
[00:03:54.280 --> 00:03:56.280]  但其實在他的轄區
[00:03:56.280 --> 00:04:01.780]  威登堡他都要管理很多教堂的一些行政事務
[00:04:01.780 --> 00:04:03.780]  因為他都是一個相當出色
[00:04:03.780 --> 00:04:06.780]  有神學博士學位的
[00:04:06.780 --> 00:04:09.780]  很能幹的一位神學家
[00:04:09.780 --> 00:04:12.780]  但同時間他自己真的是一個修士
[00:04:12.780 --> 00:04:15.780]  你想一下一個修士
[00:04:15.780 --> 00:04:16.780]  在晚年的時候
[00:04:16.780 --> 00:04:18.780]  接近都年紀大了
[00:04:18.780 --> 00:04:20.780]  和一個修女結婚
[00:04:20.780 --> 00:04:24.780]  體現的不只是可以結婚這麼簡單
[00:04:24.780 --> 00:04:30.780]  是體現你打開了那個救恩的門
[00:04:30.780 --> 00:04:34.780]  叫人不需要懼怕
[00:04:34.780 --> 00:04:38.780]  離開教廷離開教皇的轄區
[00:04:38.780 --> 00:04:41.780]  那個轄館你都可以有救恩
[00:04:41.780 --> 00:04:44.780]  這個是天方夜譚的對於中世紀的人來說
[00:04:44.780 --> 00:04:48.780]  因為教區就是他們的命脈
[00:04:48.780 --> 00:04:49.780]  他們的生存
[00:04:49.780 --> 00:04:52.780]  你想一下他們要去買贖罪券等等
[00:04:52.780 --> 00:04:56.780]  所以和我們今天已經騙著是教會
[00:04:56.780 --> 00:05:01.780]  教堂其實很難這樣做一個類比
[00:05:01.780 --> 00:05:05.780]  當時那些修女真的是無家可歸
[00:05:05.780 --> 00:05:11.780]  還有十個都嫁得出
[00:05:11.780 --> 00:05:13.780]  唯一一個嫁不出
[00:05:13.780 --> 00:05:17.780]  馬的路德就收留她成為夫婦
[00:05:17.780 --> 00:05:20.780]  到底他們的情況是怎樣呢?
[00:05:20.780 --> 00:05:23.780]  將來如果我有機會去看這一類的書
[00:05:23.780 --> 00:05:26.780]  我不知道有沒有他的自傳
[00:05:26.780 --> 00:05:31.780]  和大家再分享一下這樣的婚姻
[00:05:31.780 --> 00:05:33.780]  其實是很有趣的
[00:05:33.780 --> 00:05:36.780]  正正式式他自己作為一個修士
[00:05:36.780 --> 00:05:38.780]  他自己以身作則
[00:05:38.780 --> 00:05:41.780]  來到這樣的年紀
[00:05:41.780 --> 00:05:43.780]  一方面娶一個修女
[00:05:43.780 --> 00:05:46.780]  另一方面有婚姻生活
[00:05:46.780 --> 00:05:49.780]  婚姻的生活都是相當重要的
[00:05:49.780 --> 00:05:51.780]  如果一個好的太太
[00:05:51.780 --> 00:05:53.780]  可能是目者
[00:05:53.780 --> 00:05:54.780]  特別是馬丁路德
[00:05:54.780 --> 00:05:58.780]  那個侍奉有一個非常大的後盾
[00:05:58.780 --> 00:06:03.780]  一個在家庭裏面的模樣
[00:06:03.780 --> 00:06:09.780]  會對他有更大的安全感
[00:06:09.780 --> 00:06:12.780]  因為馬丁路德由1517年之後
[00:06:12.780 --> 00:06:15.780]  其實應該嚴格說是1521年的
[00:06:15.780 --> 00:06:21.780]  最後的大會決裂的時候
[00:06:21.780 --> 00:06:26.780]  他就不斷被教廷追殺
[00:06:26.780 --> 00:06:31.780]  所以當時一些皇室的人
[00:06:31.780 --> 00:06:35.780]  就將馬丁路德收藏
[00:06:35.780 --> 00:06:37.780]  所以你可以想像到
[00:06:37.780 --> 00:06:41.780]  馬丁路德要面對的代價都是很大的
[00:06:41.780 --> 00:06:43.780]  這個就簡單
[00:06:43.780 --> 00:06:45.780]  我們上一個星期講了
[00:06:45.780 --> 00:06:48.780]  所以今天如果大家不夠精神
[00:06:48.780 --> 00:06:50.780]  你看不到我 看不到你
[00:06:50.780 --> 00:06:52.780]  你可以睡覺沒問題
[00:06:52.780 --> 00:06:54.780]  因為我做的時間
[00:06:54.780 --> 00:06:56.780]  真的很神學的
[00:06:56.780 --> 00:07:03.780]  真的很關乎他怎樣理解恩信的青意
[00:07:03.780 --> 00:07:06.780]  我自己一直準備的時間
[00:07:06.780 --> 00:07:11.780]  那個時代其實每個人都很怕死
[00:07:11.780 --> 00:07:14.780]  尤其是我們上個星期講過
[00:07:14.780 --> 00:07:18.780]  黑死病整個歐洲死了差不多四分一人
[00:07:18.780 --> 00:07:21.780]  你可以想像到那個嚴重性
[00:07:21.780 --> 00:07:23.780]  對於死亡這麼近
[00:07:23.780 --> 00:07:26.780]  大又死小又死
[00:07:26.780 --> 00:07:32.780]  你想像一個這麼先進的歐洲文化
[00:07:32.780 --> 00:07:38.780]  當時已經是文藝復興等等的一個世代
[00:07:38.780 --> 00:07:42.780]  其實很崇尚對自由
[00:07:42.780 --> 00:07:45.780]  對那些原著的追尋
[00:07:45.780 --> 00:07:47.780]  很講那個哲學等等
[00:07:47.780 --> 00:07:49.780]  一個黑死病從亞洲
[00:07:49.780 --> 00:07:51.780]  其實應該是從蒙古
[00:07:51.780 --> 00:07:53.780]  一直傳過來的時候
[00:07:53.780 --> 00:07:55.780]  是沒有救的絕症
[00:07:55.780 --> 00:07:57.780]  很多人死
[00:07:57.780 --> 00:08:03.780]  所以很多時候瀰漫著死亡的詩歌 陰影等等
[00:08:03.780 --> 00:08:07.780]  其實是令到歐洲人很害怕
[00:08:07.780 --> 00:08:09.780]  所以馬丁路德其實過了一百年
[00:08:09.780 --> 00:08:11.780]  但是對於死亡這件事
[00:08:11.780 --> 00:08:14.780]  歐洲人就體會得很深
[00:08:14.780 --> 00:08:16.780]  所以你可以想像到
[00:08:16.780 --> 00:08:18.780]  就算是一個平民百姓
[00:08:18.780 --> 00:08:21.780]  或者是一個飽學之士
[00:08:21.780 --> 00:08:23.780]  一樣是面對死亡
[00:08:23.780 --> 00:08:25.780]  他們會覺得很近
[00:08:25.780 --> 00:08:30.780]  固然馬丁路德他自己的見證
[00:08:30.780 --> 00:08:35.780]  就是他遇到一次雷電交加的一個時間
[00:08:35.780 --> 00:08:38.780]  他幾乎被雷劈死
[00:08:38.780 --> 00:08:42.780]  他就懇切向神祈禱
[00:08:42.780 --> 00:08:45.780]  如果你不劈死我
[00:08:45.780 --> 00:08:49.780]  我就要奉獻自己做一個修士
[00:08:49.780 --> 00:08:51.780]  果然真的沒事
[00:08:51.780 --> 00:08:54.780]  他就履行這個承諾
[00:08:54.780 --> 00:09:00.780]  本來他爸爸要求他做一個法律的律師
[00:09:00.780 --> 00:09:04.780]  他真的修養過 讀過這些法律
[00:09:04.780 --> 00:09:07.780]  所以對於他那個思辨的能力
[00:09:07.780 --> 00:09:09.780]  其實都很強的
[00:09:09.780 --> 00:09:13.780]  輾轉就走神學的路
[00:09:13.780 --> 00:09:16.780]  進入神學院進修
[00:09:16.780 --> 00:09:19.780]  我開一些powerpoint給大家看看
[00:09:19.780 --> 00:09:21.780]  因為這樣說
[00:09:21.780 --> 00:09:23.780]  《武聖經》必須要用powerpoint
[00:09:23.780 --> 00:09:32.780]  才能夠大家掌握到馬丁路德的思路
[00:09:32.780 --> 00:09:38.780]  馬丁路德的關於贖罪卷和95條
[00:09:38.780 --> 00:09:42.780]  這是1517年10月31日
[00:09:42.780 --> 00:09:46.780]  大家一定要記住萬聖節的日子
[00:09:46.780 --> 00:09:50.780]  1517年 其實已經超過了500年
[00:09:50.780 --> 00:09:52.780]  在2017年的時候
[00:09:52.780 --> 00:09:55.780]  500年香港的神學界
[00:09:55.780 --> 00:10:00.780]  對於宗教改革有很多研討會
[00:10:00.780 --> 00:10:03.780]  2017年的時候已經發生了
[00:10:03.780 --> 00:10:12.780]  如是者已經過了7年
[00:10:12.780 --> 00:10:14.780]  已經有7年的時間過了
[00:10:14.780 --> 00:10:17.780]  所以我們都需要
[00:10:17.780 --> 00:10:19.780]  這個是舊的powerpoint還是新的powerpoint
[00:10:19.780 --> 00:10:22.780]  我看看 我那個powerpoint
[00:10:22.780 --> 00:10:27.780]  這個是舊的 上個禮拜的
[00:10:27.780 --> 00:10:29.780]  對不起 我應該有一個新的powerpoint
[00:10:29.780 --> 00:10:39.780]  這個 今天做的
[00:10:39.780 --> 00:10:41.780]  所以我奇怪 為什麼是新的
[00:10:41.780 --> 00:10:43.780]  我再從頭再說
[00:10:43.780 --> 00:10:49.780]  我之後整合之後
[00:10:49.780 --> 00:10:52.780]  我會最後給大家這個powerpoint
[00:10:52.780 --> 00:10:54.780]  大家稍為有一點印象
[00:10:54.780 --> 00:10:57.780]  反正我們都不會有機會
[00:10:57.780 --> 00:11:00.780]  在其他主要學會教
[00:11:00.780 --> 00:11:02.780]  大家可以當是一個趣味性來聽一聽
[00:11:02.780 --> 00:11:05.780]  有一些很重要的日子
[00:11:05.780 --> 00:11:06.780]  大家要留意
[00:11:06.780 --> 00:11:09.780]  1512年10月21日
[00:11:09.780 --> 00:11:13.780]  就是他神學博士學位的畢業
[00:11:13.780 --> 00:11:17.780]  在威登堡大學裏面
[00:11:17.780 --> 00:11:18.780]  但要記住
[00:11:18.780 --> 00:11:20.780]  他其實同一時間
[00:11:20.780 --> 00:11:23.780]  他已經是一個修士
[00:11:23.780 --> 00:11:25.780]  他已經在教廷裏面
[00:11:25.780 --> 00:11:28.780]  來做一些牧養
[00:11:28.780 --> 00:11:30.780]  主要是教聖經
[00:11:30.780 --> 00:11:35.780]  所以由1512年一直開始
[00:11:35.780 --> 00:11:37.780]  去到1517年
[00:11:37.780 --> 00:11:39.780]  其中是1515年
[00:11:39.780 --> 00:11:40.780]  很記住
[00:11:40.780 --> 00:11:44.780]  1515年就是他自己一直去教聖經
[00:11:44.780 --> 00:11:46.780]  早期教詩篇
[00:11:46.780 --> 00:11:49.780]  後來1515年
[00:11:49.780 --> 00:11:51.780]  你猜他教什麼書呢
[00:11:51.780 --> 00:11:53.780]  就是教羅馬書
[00:11:53.780 --> 00:11:56.780]  我好像做過一個powerpoint
[00:11:56.780 --> 00:11:58.780]  做了一頁
[00:11:58.780 --> 00:12:00.780]  講到他的時間
[00:12:00.780 --> 00:12:02.780]  我先跳一跳
[00:12:02.780 --> 00:12:05.780]  我等下再給大家看相關的經文
[00:12:05.780 --> 00:12:08.780]  這些是他自己的自述
[00:12:08.780 --> 00:12:13.780]  這就是這一頁
[00:12:13.780 --> 00:12:14.780]  我先看這裏
[00:12:14.780 --> 00:12:16.780]  他教的聖經
[00:12:16.780 --> 00:12:18.780]  是導致他直接自己去
[00:12:18.780 --> 00:12:22.780]  被聖經來挑戰
[00:12:22.780 --> 00:12:24.780]  他的內心
[00:12:24.780 --> 00:12:26.780]  所以就令到他
[00:12:26.780 --> 00:12:29.780]  有很大的發現
[00:12:29.780 --> 00:12:32.780]  就是他發現
[00:12:32.780 --> 00:12:36.780]  這個恩順清二的神的義
[00:12:36.780 --> 00:12:38.780]  到底
[00:12:38.780 --> 00:12:41.780]  1513至1515年
[00:12:41.780 --> 00:12:42.780]  教詩篇
[00:12:42.780 --> 00:12:45.780]  然後用了兩年時間教
[00:12:45.780 --> 00:12:47.780]  應該很仔細地教
[00:12:47.780 --> 00:12:50.780]  用了超過一年的時間
[00:12:50.780 --> 00:12:52.780]  1515至1516年
[00:12:52.780 --> 00:12:55.780]  所以他在1514年的年底
[00:12:55.780 --> 00:12:59.780]  就有重大的心靈自己的發現
[00:12:59.780 --> 00:13:01.780]  就是對於神的義
[00:13:01.780 --> 00:13:04.780]  他有新的理解
[00:13:04.780 --> 00:13:05.780]  一個insight
[00:13:05.780 --> 00:13:07.780]  直接在他自己的內心
[00:13:07.780 --> 00:13:09.780]  所以你會看到
[00:13:09.780 --> 00:13:11.780]  1517年
[00:13:11.780 --> 00:13:13.780]  不是突然自己寫95條出來
[00:13:13.780 --> 00:13:15.780]  控訴教廷
[00:13:15.780 --> 00:13:18.780]  而是他自己先有一個很大的復興
[00:13:18.780 --> 00:13:20.780]  到底什麼是信
[00:13:20.780 --> 00:13:22.780]  他有三個層次
[00:13:22.780 --> 00:13:25.780]  可能大家其實已經擁有了
[00:13:25.780 --> 00:13:28.780]  不過我們等一下再仔細去界定
[00:13:28.780 --> 00:13:30.780]  哪三個層次
[00:13:30.780 --> 00:13:32.780]  缺一不可
[00:13:32.780 --> 00:13:35.780]  因為是有互為關聯的
[00:13:35.780 --> 00:13:37.780]  所以你看到這個時間軸
[00:13:37.780 --> 00:13:39.780]  你就會看到
[00:13:39.780 --> 00:13:41.780]  1516、1517就是迦拉太書
[00:13:41.780 --> 00:13:45.780]  羅馬書的姐妹書信就是迦拉太書
[00:13:45.780 --> 00:13:47.780]  都是講恩順清二
[00:13:47.780 --> 00:13:49.780]  迦拉太書主要就是說
[00:13:49.780 --> 00:13:52.780]  靠律法是不可以清二的
[00:13:52.780 --> 00:13:54.780]  包括猶太人都不行
[00:13:54.780 --> 00:13:56.780]  所以甚至乎
[00:13:56.780 --> 00:13:59.780]  因為迦拉太書第三章就是說
[00:13:59.780 --> 00:14:04.780]  當時的頂姐妹
[00:14:04.780 --> 00:14:07.780]  準備上受割禮
[00:14:07.780 --> 00:14:10.780]  來覺得自己
[00:14:10.780 --> 00:14:13.780]  感覺上不會這麼噁心
[00:14:13.780 --> 00:14:15.780]  給很多人來挑戰
[00:14:15.780 --> 00:14:17.780]  做多無壞
[00:14:17.780 --> 00:14:19.780]  但是阿保羅就說
[00:14:19.780 --> 00:14:22.780]  如果你這樣去做
[00:14:22.780 --> 00:14:25.780]  而你失去了對基督的唯一的
[00:14:25.780 --> 00:14:28.780]  簡單的赤裸裸的信靠
[00:14:28.780 --> 00:14:31.780]  那就是同福音為敵
[00:14:31.780 --> 00:14:34.780]  如果全割禮的人
[00:14:34.780 --> 00:14:35.780]  就更加
[00:14:35.780 --> 00:14:38.780]  阿保羅第五章的迦拉太書
[00:14:38.780 --> 00:14:40.780]  恨不得這樣的人
[00:14:40.780 --> 00:14:42.780]  如果全割禮
[00:14:42.780 --> 00:14:44.780]  就將自己割絕
[00:14:44.780 --> 00:14:49.780]  割禮就是生殖器官的包皮
[00:14:49.780 --> 00:14:50.780]  男性
[00:14:50.780 --> 00:14:55.780]  保羅就罵這些全割禮的猶太人
[00:14:55.780 --> 00:14:59.780]  五章應該是第一節還是第二節
[00:14:59.780 --> 00:15:01.780]  你可以想像得到
[00:15:01.780 --> 00:15:02.780]  保羅看恩順清二
[00:15:02.780 --> 00:15:04.780]  是看得很嚴肅
[00:15:04.780 --> 00:15:07.780]  所以馬丁路德
[00:15:07.780 --> 00:15:09.780]  所以他成為一個修士
[00:15:09.780 --> 00:15:11.780]  你可以想像得到
[00:15:11.780 --> 00:15:14.780]  普通人是沒有機會
[00:15:14.780 --> 00:15:16.780]  不可以自己擁有聖經
[00:15:16.780 --> 00:15:20.780]  不可以自己家裡私藏聖經
[00:15:20.780 --> 00:15:21.780]  讀聖經
[00:15:21.780 --> 00:15:24.780]  更加不可以解經
[00:15:24.780 --> 00:15:25.780]  因為根本不懂
[00:15:25.780 --> 00:15:29.780]  因為當時馬丁路德之前
[00:15:29.780 --> 00:15:34.780]  其實只有很少量的翻譯本的聖經
[00:15:34.780 --> 00:15:36.780]  中文就更加不用說了
[00:15:36.780 --> 00:15:38.780]  去到二十世紀才有
[00:15:38.780 --> 00:15:42.780]  還要等多五六百年才有
[00:15:42.780 --> 00:15:44.780]  你可以想像得到
[00:15:44.780 --> 00:15:46.780]  當時的德國人
[00:15:46.780 --> 00:15:49.780]  是沒有自己的德文聖經
[00:15:49.780 --> 00:15:53.780]  所以我們要看當時的背景去理解
[00:15:53.780 --> 00:15:56.780]  聖經只有拉丁文
[00:15:56.780 --> 00:15:57.780]  當然有希臘文
[00:15:57.780 --> 00:15:59.780]  當然有希伯來文
[00:15:59.780 --> 00:16:03.780]  因為本身就是希臘文和希伯來文
[00:16:03.780 --> 00:16:05.780]  但是在整個中世紀
[00:16:05.780 --> 00:16:11.780]  以拉丁文作為官方講解聖經的語言
[00:16:11.780 --> 00:16:18.780]  所以一定要一些很厲害的教廷裡的專家
[00:16:18.780 --> 00:16:21.780]  主教 修士
[00:16:21.780 --> 00:16:23.780]  一定是每個人都很厲害
[00:16:23.780 --> 00:16:26.780]  讀書的人才可以做得到
[00:16:26.780 --> 00:16:29.780]  所以你想想他們沒有意思
[00:16:29.780 --> 00:16:36.780]  不過客觀地壟斷了解釋聖經的權利
[00:16:36.780 --> 00:16:39.780]  就變成了平信徒沒有機會
[00:16:39.780 --> 00:16:42.780]  沒有能力自己去研經
[00:16:42.780 --> 00:16:45.780]  所以馬丁路德成為修士
[00:16:45.780 --> 00:16:47.780]  既是讀神學
[00:16:47.780 --> 00:16:53.780]  既是他自己是一個法律的律師訓練
[00:16:53.780 --> 00:17:01.780]  所以他自己更加有身份去研讀和教導聖經
[00:17:01.780 --> 00:17:04.780]  所以在這樣的過程裡
[00:17:04.780 --> 00:17:09.780]  由1513至1516年
[00:17:09.780 --> 00:17:12.780]  我相信是1514年年底
[00:17:12.780 --> 00:17:15.780]  或者1515年那段時間
[00:17:15.780 --> 00:17:18.780]  就是他自己最大的心靈啟發
[00:17:18.780 --> 00:17:26.780]  所以這些就是聖經帶來的直接的confrontation
[00:17:26.780 --> 00:17:30.780]  就是衝擊我們人的良心
[00:17:30.780 --> 00:17:34.780]  面對聖經等於面對神
[00:17:34.780 --> 00:17:39.780]  所以為什麼中國改革成為了這麼重要的
[00:17:39.780 --> 00:17:42.780]  似乎是二十世紀近尾
[00:17:42.780 --> 00:17:46.780]  美國開始主日學的運動
[00:17:46.780 --> 00:17:49.780]  有一個很好的牧者
[00:17:49.780 --> 00:17:54.780]  不是牧者 是一個在美國的教會的姐妹
[00:17:54.780 --> 00:17:56.780]  見到很多小朋友
[00:17:56.780 --> 00:17:59.780]  星期天到處在街上玩
[00:17:59.780 --> 00:18:01.780]  不回教會
[00:18:01.780 --> 00:18:03.780]  她覺得很大的觸動
[00:18:03.780 --> 00:18:08.780]  她就邀請他們回來教他們上主日學
[00:18:08.780 --> 00:18:10.780]  就開始一個叫做主日學運動
[00:18:10.780 --> 00:18:13.780]  就遍及全世界的教會
[00:18:13.780 --> 00:18:16.780]  差不多基督教是獨有的
[00:18:16.780 --> 00:18:21.780]  星期天個個無論大人無論小朋友都要上學
[00:18:21.780 --> 00:18:23.780]  就是主日學
[00:18:23.780 --> 00:18:28.780]  成為了聖經普及教育的開始
[00:18:28.780 --> 00:18:30.780]  或者是那個基礎
[00:18:30.780 --> 00:18:35.780]  這個你可以想像得到
[00:18:35.780 --> 00:18:41.780]  肯定是從宗教改革對聖經的重要看待而出現的
[00:18:41.780 --> 00:18:48.780]  所以你會看到
[00:18:48.780 --> 00:18:52.780]  首先是馬丁路德他自己
[00:18:52.780 --> 00:18:59.780]  就有這個得天獨厚的機會去研讀聖經
[00:18:59.780 --> 00:19:03.780]  使他能夠在講解的過程
[00:19:03.780 --> 00:19:07.780]  他自己得到生命的啟迪
[00:19:07.780 --> 00:19:15.780]  從而讓人看到原來中世紀教廷
[00:19:15.780 --> 00:19:21.780]  那些守傳統的月來月
[00:19:21.780 --> 00:19:23.780]  嫁床疊屋
[00:19:23.780 --> 00:19:29.780]  使整個信仰本來很簡單的恩信清義
[00:19:29.780 --> 00:19:33.780]  就變得遙遠複雜
[00:19:33.780 --> 00:19:37.780]  很多的手續層層關卡
[00:19:37.780 --> 00:19:44.780]  所以大家都不會覺得不以為然的買贖罪券是很理所當然
[00:19:44.780 --> 00:19:49.780]  教會沒錢就不如賣贖罪券
[00:19:49.780 --> 00:19:52.780]  一舉兩得一雞兩美
[00:19:52.780 --> 00:19:54.780]  既有錢去收集教堂
[00:19:54.780 --> 00:19:58.780]  又有可以幫到平信徒
[00:19:58.780 --> 00:20:04.780]  好像預先解決了很多他們懼怕的問題
[00:20:04.780 --> 00:20:07.780]  就是死去的親人在煉獄
[00:20:07.780 --> 00:20:12.780]  怎樣可以解除沒那麼多的苦難呢
[00:20:12.780 --> 00:20:14.780]  就賣贖罪券
[00:20:14.780 --> 00:20:17.780]  因為那些聖人死了的聖人
[00:20:17.780 --> 00:20:21.780]  是有過多的功德用不完
[00:20:21.780 --> 00:20:26.780]  就可以賣給那些在地上的親人
[00:20:26.780 --> 00:20:28.780]  那些親人買了之後
[00:20:28.780 --> 00:20:35.780]  就令那些在煉獄裡死去的親人減少那些痛苦
[00:20:35.780 --> 00:20:41.780]  所以就有這些古怪的想法
[00:20:41.780 --> 00:20:46.780]  疊加在了救恩的恩信清義裡面
[00:20:46.780 --> 00:20:52.780]  其實就是源於馬丁路德開始自己去嚴經
[00:20:52.780 --> 00:20:56.780]  他起初是對羅馬書的神的義
[00:20:56.780 --> 00:20:59.780]  神的義是在第一章至第四章
[00:20:59.780 --> 00:21:02.780]  羅馬書是出現很多次的
[00:21:02.780 --> 00:21:04.780]  是不斷在說神的義
[00:21:04.780 --> 00:21:08.780]  所以早期他說自己是很憎恨讀羅馬書的
[00:21:08.780 --> 00:21:10.780]  為什麼保羅會這樣說呢
[00:21:10.780 --> 00:21:12.780]  就說這是這麼寶貴的恩典
[00:21:12.780 --> 00:21:15.780]  神的義他起初的定義
[00:21:15.780 --> 00:21:16.780]  我們回頭看
[00:21:16.780 --> 00:21:18.780]  因為我做了一個PowerPoint
[00:21:18.780 --> 00:21:21.780]  就有很多引述了他自己的
[00:21:21.780 --> 00:21:23.780]  當然這是翻譯本
[00:21:23.780 --> 00:21:25.780]  我們不是看那些原著
[00:21:25.780 --> 00:21:27.780]  所以如果大家要讀神學
[00:21:27.780 --> 00:21:29.780]  嚴格來說是要看原著的
[00:21:29.780 --> 00:21:31.780]  但是我們現在是主一學
[00:21:31.780 --> 00:21:33.780]  我們就不需要看原著
[00:21:33.780 --> 00:21:35.780]  我們看一些翻譯
[00:21:35.780 --> 00:21:39.780]  有人將他自傳的東西
[00:21:39.780 --> 00:21:42.780]  他在他的《釋經書》裡面說的東西
[00:21:42.780 --> 00:21:44.780]  做了一個緝錄
[00:21:44.780 --> 00:21:48.780]  所以我只是引述這些情況
[00:21:48.780 --> 00:21:50.780]  我們回頭看
[00:21:50.780 --> 00:21:52.780]  從頭開始
[00:21:52.780 --> 00:21:54.780]  這裡很清楚
[00:21:54.780 --> 00:22:00.780]  這個肯定是對歐洲人一個很大的衝擊
[00:22:00.780 --> 00:22:05.780]  死亡的陰影濃鑿
[00:22:05.780 --> 00:22:07.780]  大家懼怕死亡
[00:22:07.780 --> 00:22:08.780]  那就對了
[00:22:08.780 --> 00:22:10.780]  教廷只有一個
[00:22:10.780 --> 00:22:12.780]  只有一個天主教
[00:22:12.780 --> 00:22:14.780]  當然他們不是叫天主教
[00:22:14.780 --> 00:22:16.780]  叫大公教會
