
[00:00:00.000 --> 00:00:04.000]  大兄姐妹,我們同心祈禱
[00:05:40.000 --> 00:05:45.000]  當時羅馬帝國統治加利利猶太
[00:05:45.000 --> 00:05:48.000]  有分封的王,有巡撫
[00:05:48.000 --> 00:05:51.000]  有比拉多,有希律
[00:05:51.000 --> 00:05:54.000]  是一定要由羅馬人做的
[00:05:54.000 --> 00:05:58.000]  你就會看到當時的以色列
[00:05:58.000 --> 00:06:00.000]  是受欺壓的
[00:06:00.000 --> 00:06:03.000]  有一定程度的剝削
[00:06:03.000 --> 00:06:06.000]  和武力的鎮壓
[00:06:06.000 --> 00:06:08.000]  另外就是差遣
[00:06:08.000 --> 00:06:13.000]  我去報告被擄的可以得到釋放
[00:06:13.000 --> 00:06:16.000]  這個可能是政治上
[00:06:16.000 --> 00:06:18.000]  可能是物質上
[00:06:18.000 --> 00:06:22.000]  猶太人當時面對的政權
[00:06:22.000 --> 00:06:26.000]  另外就是黑眼的得到漢奸
[00:06:26.000 --> 00:06:29.000]  很有趣地,福音書,盧家福音
[00:06:29.000 --> 00:06:34.000]  不止一次說有黑眼的真的得到復明
[00:06:34.000 --> 00:06:38.000]  當然這裡說的更加可能是屬靈
[00:06:38.000 --> 00:06:40.000]  那個心靈的眼睛
[00:06:40.000 --> 00:06:44.000]  接著就是受壓制的得到自由
[00:06:44.000 --> 00:06:48.000]  例如盧家福音很多是說基層
[00:06:48.000 --> 00:06:51.000]  說一些受壓迫的群體
[00:06:51.000 --> 00:06:55.000]  例如薩馬利亞人,盧家福音有說的
[00:06:55.000 --> 00:06:58.000]  例如有其他的一些,譬如瑞利
[00:06:58.000 --> 00:07:02.000]  很熟悉的就是十九章的瑞利獎,薩該
[00:07:02.000 --> 00:07:06.000]  好像一個逆轉的,他的階層的轉變
[00:07:06.000 --> 00:07:08.000]  因為信了耶穌,遇見耶穌
[00:07:08.000 --> 00:07:11.000]  受壓制的得到自由
[00:07:11.000 --> 00:07:13.000]  本來他是壓制人的那個瑞利獎
[00:07:13.000 --> 00:07:17.000]  但是他在耶穌裡面得到一個轉變
[00:07:17.000 --> 00:07:21.000]  和神預納人的欺凌
[00:07:21.000 --> 00:07:24.000]  欺凌很簡單,就是說第五十年
[00:07:24.000 --> 00:07:27.000]  一切可以從頭再來
[00:07:27.000 --> 00:07:30.000]  你作為奴隸,你可能家道中落
[00:07:30.000 --> 00:07:33.000]  面對很大的困難,經濟的損失
[00:07:33.000 --> 00:07:37.000]  又或者是可能天災,可能是其他的蝗蟲
[00:07:37.000 --> 00:07:40.000]  那你的一切都沒有了
[00:07:40.000 --> 00:07:43.000]  你就要將你的田產賣給那些人
[00:07:43.000 --> 00:07:45.000]  你一直都不能夠贖
[00:07:45.000 --> 00:07:47.000]  但是到了欺凌第五十年
[00:07:47.000 --> 00:07:53.000]  全部可以回到賣的人手中
[00:07:53.000 --> 00:07:55.000]  這個叫欺凌
[00:07:55.000 --> 00:07:58.000]  還有你作為奴隸,你可以得到自由
[00:07:58.000 --> 00:08:01.000]  這個是在說地上的當時猶太人的欺凌
[00:08:01.000 --> 00:08:06.000]  更加說的是神對人的真正的福樂
[00:08:06.000 --> 00:08:10.000]  這裡有六個主耶穌說他要來做
[00:08:10.000 --> 00:08:12.000]  是神差遣的
[00:08:12.000 --> 00:08:16.000]  接著第二十一節也是很重要
[00:08:16.000 --> 00:08:22.000]  主耶穌說這段聖經已經應驗在你們當中
[00:08:22.000 --> 00:08:28.000]  你們就是當時拿撒勒的那些鄉親父老
[00:08:28.000 --> 00:08:32.000]  因為他回到自己成長的地方
[00:08:32.000 --> 00:08:35.000]  在拿撒勒講這一篇道
[00:08:35.000 --> 00:08:39.000]  講完之後,大家起初都很開心
[00:08:39.000 --> 00:08:43.000]  你講了尼塞亞要成就的
[00:08:43.000 --> 00:08:46.000]  我們可以得到神的各方面的恩典
[00:08:46.000 --> 00:08:50.000]  不過當他們問一個問題
[00:08:50.000 --> 00:08:58.000]  接著耶穌怎樣回答
[00:08:58.000 --> 00:09:04.000]  耶穌說這六樣東西不單只是猶太人的尊利
[00:09:04.000 --> 00:09:07.000]  還是外邦人都可以得到的
[00:09:07.000 --> 00:09:13.000]  這件事就令到當時在會堂裏面的猶太人
[00:09:13.000 --> 00:09:15.000]  就撥然大怒
[00:09:15.000 --> 00:09:20.000]  怎麼可能尼塞亞和外邦人有關
[00:09:20.000 --> 00:09:23.000]  主耶穌引了兩個舊約例子
[00:09:23.000 --> 00:09:26.000]  就是以利亞的時候
[00:09:26.000 --> 00:09:29.000]  有一個撒勒法的婦人
[00:09:29.000 --> 00:09:32.000]  可以來得到恩典
[00:09:32.000 --> 00:09:35.000]  另外就是有一個以利沙的時候
[00:09:35.000 --> 00:09:39.000]  就是那個麻風的奶孟又得到恩典
[00:09:39.000 --> 00:09:41.000]  這樣來印證
[00:09:41.000 --> 00:09:44.000]  耶穌說我作為尼塞亞
[00:09:44.000 --> 00:09:46.000]  在一個新的劃時代開始
[00:09:46.000 --> 00:09:49.000]  我要去讓無論猶太人
[00:09:49.000 --> 00:09:54.000]  無論是外邦人都可以蒙到神的恩典
[00:09:54.000 --> 00:09:55.000]  只要你符合
[00:09:55.000 --> 00:09:57.000]  你看你自己這六方面
[00:09:57.000 --> 00:10:00.000]  你都是看到自己有這個需要
[00:10:00.000 --> 00:10:03.000]  你就可以去求神的恩
[00:10:03.000 --> 00:10:05.000]  這件事就令到猶太人
[00:10:05.000 --> 00:10:09.000]  當時的拿撒勒會堂裏面的人
[00:10:09.000 --> 00:10:13.000]  立即憤怒
[00:10:13.000 --> 00:10:15.000]  我讀給大家聽
[00:10:15.000 --> 00:10:17.000]  第28節
[00:10:17.000 --> 00:10:21.000]  講完這兩個歷史的典故
[00:10:21.000 --> 00:10:24.000]  撒勒法的婦人
[00:10:24.000 --> 00:10:27.000]  和這個奶孟的蒙恩
[00:10:27.000 --> 00:10:29.000]  28節
[00:10:29.000 --> 00:10:33.000]  會堂裏的人聽見這些話
[00:10:33.000 --> 00:10:35.000]  都怒氣填空
[00:10:35.000 --> 00:10:37.000]  就起來趕她出城
[00:10:37.000 --> 00:10:40.000]  他們的城坐在山上
[00:10:40.000 --> 00:10:43.000]  他們帶她到山崖
[00:10:43.000 --> 00:10:45.000]  要把她推下去
[00:10:45.000 --> 00:10:49.000]  她腳從他們中間穿過去走了
[00:10:49.000 --> 00:10:52.000]  路加醫生想營造的
[00:10:52.000 --> 00:10:55.000]  剛才14、15節
[00:10:55.000 --> 00:11:00.000]  耶穌受眾人的喜愛稱讚
[00:11:00.000 --> 00:11:03.000]  一年裏面剛剛出來傳道
[00:11:03.000 --> 00:11:07.000]  得到的是各方一致對耶穌的講道
[00:11:07.000 --> 00:11:09.000]  對祂的服侍
[00:11:09.000 --> 00:11:11.000]  一致的稱讚
[00:11:11.000 --> 00:11:14.000]  即是說和人之間的關係
[00:11:14.000 --> 00:11:17.000]  祂已經成為一個網紅
[00:11:17.000 --> 00:11:18.000]  今天的術語
[00:11:18.000 --> 00:11:20.000]  流行的
[00:11:20.000 --> 00:11:23.000]  即是說祂稍為一開咪
[00:11:23.000 --> 00:11:26.000]  基本上祂賣什麼都有人買
[00:11:26.000 --> 00:11:27.000]  類似這樣的意思
[00:11:27.000 --> 00:11:29.000]  但是
[00:11:29.000 --> 00:11:31.000]  耶穌不停在這裏
[00:11:31.000 --> 00:11:35.000]  只是與人有一個好的關係
[00:11:35.000 --> 00:11:37.000]  而是耶穌忠於
[00:11:37.000 --> 00:11:41.000]  祂自己在神面前的那個差遣
[00:11:41.000 --> 00:11:45.000]  祂來就是要使四方流散的人
[00:11:45.000 --> 00:11:48.000]  得到的是神的恩典
[00:11:48.000 --> 00:11:51.000]  所以祂堅持的是討神的喜悅
[00:11:51.000 --> 00:11:53.000]  站在真理這個範疇
[00:11:53.000 --> 00:11:56.000]  不是站在現在這一班猶太
[00:11:56.000 --> 00:11:57.000]  拿撒勒
[00:11:57.000 --> 00:11:59.000]  他的鄉親父老的面前
[00:11:59.000 --> 00:12:01.000]  可能是認識的
[00:12:01.000 --> 00:12:03.000]  這一位是誰
[00:12:03.000 --> 00:12:06.000]  是看著他長大等等等等
[00:12:06.000 --> 00:12:09.000]  聖經給我們有很多空間去聯想
[00:12:09.000 --> 00:12:11.000]  但是
[00:12:11.000 --> 00:12:16.000]  耶穌不會停在人的稱讚
[00:12:16.000 --> 00:12:21.000]  耶穌是要站在神的真理
[00:12:21.000 --> 00:12:23.000]  所以弟兄姊妹
[00:12:23.000 --> 00:12:25.000]  我們錦書家的弟兄姊妹
[00:12:25.000 --> 00:12:31.000]  剛剛我們完結了今年的會友大會
[00:12:31.000 --> 00:12:37.000]  我們有一個很嚴肅的問題
[00:12:37.000 --> 00:12:42.000]  教會是否忠於在神的真理底下
[00:12:42.000 --> 00:12:46.000]  我們是否因為看到我們自己的困難
[00:12:46.000 --> 00:12:49.000]  我們得到上主的恩典
[00:12:49.000 --> 00:12:52.000]  而我們繼續這個教會的存在
[00:12:52.000 --> 00:12:55.000]  就是要將這六方面達至
[00:12:55.000 --> 00:13:01.000]  讓更多人更多人得到神的真正的恩典
[00:13:01.000 --> 00:13:06.000]  今早大家有沒有看程序表的一篇目者之言
[00:13:06.000 --> 00:13:10.000]  其實過去我們在這個疫情期間
[00:13:10.000 --> 00:13:14.000]  我們星期三晚上的一個公土會
[00:13:14.000 --> 00:13:16.000]  我們慢慢一路摸索
[00:13:16.000 --> 00:13:18.000]  如何做得更加好
[00:13:18.000 --> 00:13:20.000]  因為對著鏡頭
[00:13:20.000 --> 00:13:22.000]  沒有弟兄姊妹回來因為疫情
[00:13:22.000 --> 00:13:25.000]  但是我們慢慢一路去探索的時候
[00:13:25.000 --> 00:13:27.000]  有很重的負擔
[00:13:27.000 --> 00:13:29.000]  我們同工齊集
[00:13:29.000 --> 00:13:32.000]  我們完了一個公土的環節之後
[00:13:32.000 --> 00:13:35.000]  我們就兩個兩個為一些病患肢體
[00:13:35.000 --> 00:13:37.000]  開聲提名的禱告
[00:13:37.000 --> 00:13:40.000]  每個禮拜恆常這樣
[00:13:40.000 --> 00:13:43.000]  勵善牧師帶領著一個小組
[00:13:43.000 --> 00:13:47.000]  很深的經歷那種自由
[00:13:47.000 --> 00:13:49.000]  釋放 是心靈的釋放
[00:13:49.000 --> 00:13:51.000]  在困難仍然存在
[00:13:51.000 --> 00:13:54.000]  而且是一些很困難的疾病
[00:13:54.000 --> 00:13:58.000]  但是心靈得到真正的釋放
[00:13:58.000 --> 00:14:02.000]  就是這樣牧羊帶來的那種力量
[00:14:02.000 --> 00:14:04.000]  不會只是個人面對絕境
[00:14:04.000 --> 00:14:08.000]  感懷身世的那種痛苦
[00:14:08.000 --> 00:14:11.000]  而在痛苦裏面有扶持
[00:14:11.000 --> 00:14:14.000]  有同行 有陪伴
[00:14:14.000 --> 00:14:18.000]  這個豈不是教會必須要奉差遣
[00:14:18.000 --> 00:14:21.000]  和來實踐的嗎
[00:14:21.000 --> 00:14:24.000]  我試試用一兩個例子
[00:14:24.000 --> 00:14:28.000]  黑眼的得到漢健
[00:14:28.000 --> 00:14:32.000]  我自己很內疚
[00:14:32.000 --> 00:14:34.000]  很內疚
[00:14:34.000 --> 00:14:36.000]  和我爸爸的關係
[00:14:36.000 --> 00:14:38.000]  由我青年
[00:14:38.000 --> 00:14:42.000]  一直到我已經有兒子
[00:14:42.000 --> 00:14:44.000]  一生人
[00:14:44.000 --> 00:14:46.000]  他的一生
[00:14:46.000 --> 00:14:48.000]  我記大概二三十年
[00:14:48.000 --> 00:14:51.000]  說話不超過十句
[00:14:51.000 --> 00:14:57.000]  很多時候和他的關係
[00:14:57.000 --> 00:14:59.000]  是很疏離
[00:14:59.000 --> 00:15:01.000]  但原來在我自己的內心
[00:15:01.000 --> 00:15:04.000]  是有很深對爸爸的恨
[00:15:04.000 --> 00:15:06.000]  恨得很厲害
[00:15:06.000 --> 00:15:08.000]  所以不和他說話
[00:15:08.000 --> 00:15:10.000]  後來輾轉
[00:15:10.000 --> 00:15:12.000]  媽媽和我說
[00:15:12.000 --> 00:15:15.000]  她很不開心我做傳道
[00:15:15.000 --> 00:15:19.000]  不做政府的公務員
[00:15:19.000 --> 00:15:21.000]  接著更深的恨
[00:15:21.000 --> 00:15:23.000]  大家沒有辦法談
[00:15:23.000 --> 00:15:25.000]  但長話短說
[00:15:25.000 --> 00:15:27.000]  過了一段時間之後
[00:15:27.000 --> 00:15:31.000]  爸爸因為髖骨有事
[00:15:31.000 --> 00:15:33.000]  要做手術
[00:15:33.000 --> 00:15:36.000]  開始有老人的退化
[00:15:36.000 --> 00:15:38.000]  有時家裡沒有人照顧
[00:15:38.000 --> 00:15:40.000]  試過一次他自己開門
[00:15:40.000 --> 00:15:42.000]  坐電梯出街
[00:15:42.000 --> 00:15:44.000]  我們很害怕
[00:15:44.000 --> 00:15:48.000]  規定兄弟姐妹輪著照顧他
[00:15:48.000 --> 00:15:50.000]  等等
[00:15:50.000 --> 00:15:54.000]  他們都知道我星期一放假
[00:15:54.000 --> 00:15:58.000]  星期一就要我一個人陪著爸爸
[00:15:58.000 --> 00:16:00.000]  兩個男士獨處
[00:16:00.000 --> 00:16:04.000]  是很大的試探
[00:16:04.000 --> 00:16:07.000]  對我來說是很難的
[00:16:07.000 --> 00:16:08.000]  沒有話跟他說
[00:16:08.000 --> 00:16:10.000]  不知道說什麼
[00:16:10.000 --> 00:16:14.000]  但有一次
[00:16:14.000 --> 00:16:19.000]  聖靈逼我一定要跟他說對不起
[00:16:19.000 --> 00:16:23.000]  跟我爸爸說對不起
[00:16:23.000 --> 00:16:27.000]  我掙扎了十幾分鐘
[00:16:27.000 --> 00:16:29.000]  我怎麼說呢
[00:16:29.000 --> 00:16:31.000]  我說不是爸爸對不起
[00:16:31.000 --> 00:16:33.000]  我做錯了什麼
[00:16:33.000 --> 00:16:35.000]  我只是說了一句話
[00:16:35.000 --> 00:16:37.000]  類似若拿
[00:16:37.000 --> 00:16:39.000]  我說爸爸
[00:16:39.000 --> 00:16:41.000]  你不用擔心我們兄弟姐妹
[00:16:41.000 --> 00:16:44.000]  我們都成家立室
[00:16:44.000 --> 00:16:49.000]  我說了一句我自己真的起雞皮疙瘩的說話
[00:16:49.000 --> 00:16:53.000]  我說你這麼多年養育我們
[00:16:53.000 --> 00:16:56.000]  你很辛苦
[00:16:56.000 --> 00:16:57.000]  我作為兒子
[00:16:57.000 --> 00:16:58.000]  我自己有兒子
[00:16:58.000 --> 00:17:01.000]  我都會體會這種辛苦
[00:17:01.000 --> 00:17:04.000]  他的眼睛真的流淚
[00:17:04.000 --> 00:17:07.000]  我們兩個其實關係很差的
[00:17:07.000 --> 00:17:10.000]  沒辦法談的
[00:17:10.000 --> 00:17:12.000]  所以這裡是核眼
[00:17:12.000 --> 00:17:16.000]  是說我的核眼得到漢見
[00:17:16.000 --> 00:17:18.000]  其實還有很多這樣的故事
[00:17:18.000 --> 00:17:20.000]  弟兄姐妹
[00:17:20.000 --> 00:17:23.000]  你相信都會面對過
[00:17:23.000 --> 00:17:26.000]  你自己都是一個過來人
[00:17:26.000 --> 00:17:28.000]  不同程度的核眼
[00:17:28.000 --> 00:17:30.000]  我們得到漢見
[00:17:30.000 --> 00:17:34.000]  所以我體會是神讓我在那個獨處的機會
[00:17:34.000 --> 00:17:38.000]  逼我真的要跟爸爸有一個和好
[00:17:38.000 --> 00:17:41.000]  起雞皮疙瘩的說一句話
[00:17:41.000 --> 00:17:43.000]  都不敢說我愛你
[00:17:43.000 --> 00:17:44.000]  對不起
[00:17:44.000 --> 00:17:46.000]  只是說謝謝你
[00:17:46.000 --> 00:17:49.000]  這麼多年養育我們成長
[00:17:49.000 --> 00:17:51.000]  你不用擔心我們了
[00:17:51.000 --> 00:17:52.000]  這麼婉轉
[00:17:52.000 --> 00:17:55.000]  你可想而知人和人之間的恨
[00:17:55.000 --> 00:17:59.000]  是很難一下子去識破
[00:17:59.000 --> 00:18:02.000]  這是其中一樣
[00:18:02.000 --> 00:18:06.000]  另外就是我很想說受壓制的得到自由
[00:18:06.000 --> 00:18:08.000]  有一個見證
[00:18:08.000 --> 00:18:11.000]  我不知道那位是不是一個弟兄
[00:18:11.000 --> 00:18:16.000]  美國一個當年是在越戰十八歲
[00:18:16.000 --> 00:18:20.000]  做美軍去到越南打仗
[00:18:20.000 --> 00:18:25.000]  有一次遇到一個越北越的士兵
[00:18:25.000 --> 00:18:28.000]  那個士兵拿著枝AK47
[00:18:28.000 --> 00:18:33.000]  隨便就可以射殺這個當時十八歲的
[00:18:33.000 --> 00:18:37.000]  叫做娃娃兵的這些美軍
[00:18:37.000 --> 00:18:40.000]  但是大家仍望對著
[00:18:40.000 --> 00:18:43.000]  那個北越的士兵不開槍
[00:18:43.000 --> 00:18:47.000]  這個美國人很自然的反應
[00:18:47.000 --> 00:18:49.000]  馬上開槍射殺了他
[00:18:49.000 --> 00:18:52.000]  接著一群人去搜身
[00:18:52.000 --> 00:18:54.000]  找到一張相片
[00:18:54.000 --> 00:18:58.000]  這張相片在這個士兵的心靈裏面
[00:18:58.000 --> 00:19:00.000]  很大的觸動
[00:19:00.000 --> 00:19:05.000]  因為是這個北越的士兵和他的女兒的合照
[00:19:05.000 --> 00:19:07.000]  不知道什麼原因
[00:19:07.000 --> 00:19:09.000]  這個士兵就帶著這張相
[00:19:09.000 --> 00:19:11.000]  接著打完越戰
[00:19:11.000 --> 00:19:12.000]  回到美國
[00:19:12.000 --> 00:19:15.000]  一路他這張相保留著
[00:19:15.000 --> 00:19:17.000]  但是他內心的那個內疚
[00:19:17.000 --> 00:19:20.000]  為什麼我要殺了這個北越的士兵
[00:19:20.000 --> 00:19:22.000]  當然他說作為一個士兵
[00:19:22.000 --> 00:19:24.000]  當時很危險
[00:19:24.000 --> 00:19:25.000]  自然就要這樣做
[00:19:25.000 --> 00:19:29.000]  但是他內心的那個內疚一直沒有停
[00:19:29.000 --> 00:19:32.000]  經過了長話短說
[00:19:32.000 --> 00:19:34.000]  他有一段時間將這張相
[00:19:34.000 --> 00:19:37.000]  拿去越戰的紀念館
[00:19:37.000 --> 00:19:40.000]  但是不知道什麼原因
[00:19:40.000 --> 00:19:42.000]  那個紀念館的館主
[00:19:42.000 --> 00:19:45.000]  就將這張相和那封道歉信
[00:19:45.000 --> 00:19:47.000]  這個士兵寫給
[00:19:47.000 --> 00:19:52.000]  那個北越已經離世的士兵的女兒的道歉信
[00:19:52.000 --> 00:19:54.000]  就放在那個館裏面
[00:19:54.000 --> 00:19:57.000]  他就將這兩樣東西收集在那個刊物裏面
[00:19:57.000 --> 00:20:01.000]  剛好又被這個士兵看到
[00:20:01.000 --> 00:20:04.000]  他裏面就有一個很強烈的訊息
[00:20:04.000 --> 00:20:06.000]  你去找那個女兒
[00:20:06.000 --> 00:20:08.000]  向她說對不起
[00:20:08.000 --> 00:20:12.000]  過了三十年
[00:20:12.000 --> 00:20:16.000]  這個美國人和他的太太
[00:20:16.000 --> 00:20:18.000]  真的透過領事館
[00:20:18.000 --> 00:20:21.000]  聯絡到這個女兒
[00:20:21.000 --> 00:20:23.000]  當時已經是四十歲
[00:20:23.000 --> 00:20:27.000]  來到他那個村莊
[00:20:27.000 --> 00:20:32.000]  這個士兵親自向這個女兒道歉
[00:20:32.000 --> 00:20:34.000]  和將這張相物歸原主
[00:20:34.000 --> 00:20:36.000]  還給他
[00:20:36.000 --> 00:20:38.000]  因為原來這個美國人
[00:20:38.000 --> 00:20:40.000]  這個內疚的心
[00:20:40.000 --> 00:20:43.000]  困擾了他三十年
[00:20:43.000 --> 00:20:45.000]  每天都是這樣
[00:20:45.000 --> 00:20:50.000]  覺得自己做錯了一件很大的事
[00:20:50.000 --> 00:20:52.000]  受壓制
[00:20:52.000 --> 00:20:55.000]  得到自由
[00:20:55.000 --> 00:20:58.000]  所以在神的恩典裏面
[00:20:58.000 --> 00:21:01.000]  主耶穌成為我們人類的救主
[00:21:01.000 --> 00:21:05.000]  傳福音給貧窮人
[00:21:05.000 --> 00:21:10.000]  差遣我報告被擄的得到釋放
[00:21:10.000 --> 00:21:13.000]  受壓制的得到自由
[00:21:13.000 --> 00:21:16.000]  乞訝的得到看見
[00:21:16.000 --> 00:21:18.000]  和報告神
[00:21:18.000 --> 00:21:21.000]  閱立人的欺凌
[00:21:21.000 --> 00:21:26.000]  相信在我自己一直的等候
[00:21:26.000 --> 00:21:28.000]  特別因為會員大會之後
[00:21:28.000 --> 00:21:30.000]  有什麼的訊息
[00:21:30.000 --> 00:21:34.000]  很想和弟兄姊妹分享
[00:21:34.000 --> 00:21:38.000]  一起勉勵的前行呢?
[00:21:38.000 --> 00:21:42.000]  這六樣東西正正就是福音
[00:21:42.000 --> 00:21:44.000]  這六樣東西正正就是最重要的
[00:21:44.000 --> 00:21:47.000]  我們是要有壽高
[00:21:47.000 --> 00:21:50.000]  我們有聖靈的恩高
[00:21:50.000 --> 00:21:54.000]  我們的內心是充滿了對別人的愛
[00:21:54.000 --> 00:21:58.000]  我們要承載別人的需要
[00:21:58.000 --> 00:22:01.000]  我們要真的找到那些有需要的人
[00:22:01.000 --> 00:22:03.000]  去幫助他
[00:22:03.000 --> 00:22:04.000]  說一點點
[00:22:04.000 --> 00:22:06.000]  剛剛這個禮拜
[00:22:06.000 --> 00:22:10.000]  和管理處的董事來談
[00:22:10.000 --> 00:22:14.000]  我們怎樣可以來為這些職工
[00:22:14.000 --> 00:22:16.000]  做得更加好呢?
[00:22:16.000 --> 00:22:18.000]  我們已經開始有一些計劃
[00:22:18.000 --> 00:22:20.000]  怎樣可以幫助到他們
[00:22:20.000 --> 00:22:21.000]  譬如幼稚園
[00:22:21.000 --> 00:22:24.000]  我們怎樣那個橋樑又更加做得好
[00:22:24.000 --> 00:22:26.000]  例如牧師和謝牧師
[00:22:26.000 --> 00:22:28.000]  另外一位新的同工
