
[00:00:00.000 --> 00:00:02.000]  各位弟子早安
[00:03:56.000 --> 00:03:58.000]  有不同的希望
[00:03:58.000 --> 00:04:03.000]  而希望就成為我們生命的一個動力
[00:04:03.000 --> 00:04:05.000]  但是人到了晚年
[00:04:05.000 --> 00:04:08.000]  隨著身體機能的退化
[00:04:08.000 --> 00:04:10.000]  經濟能力的下降
[00:04:10.000 --> 00:04:14.000]  老伴好友一個一個先後的離開
[00:04:14.000 --> 00:04:19.000]  最容易失去了活著的意義和方向
[00:04:19.000 --> 00:04:21.000]  白天等天黑
[00:04:21.000 --> 00:04:23.000]  天黑等天光
[00:04:23.000 --> 00:04:26.000]  人為了什麼活著呢?
[00:04:26.000 --> 00:04:32.000]  隨著營養夠、服務快、醫療街的優勢
[00:04:32.000 --> 00:04:35.000]  香港已經超越日本
[00:04:35.000 --> 00:04:38.000]  成為全球最長壽的都市
[00:04:38.000 --> 00:04:40.000]  但是在過去十年
[00:04:40.000 --> 00:04:46.000]  香港有三千多的長者自殺身亡
[00:04:46.000 --> 00:04:48.000]  平均每日有一個
[00:04:48.000 --> 00:04:53.000]  長者自殺率亦較整體的自殺率高
[00:04:53.000 --> 00:04:58.000]  他們尋死只是不想繼續成為家人的負累
[00:04:58.000 --> 00:05:03.000]  又或者他很掛念他去世的親人
[00:05:03.000 --> 00:05:06.000]  然而人為了什麼活著呢?
[00:05:06.000 --> 00:05:10.000]  豈是長者獨有反思的議題?
[00:05:10.000 --> 00:05:13.000]  原來在九七之後
[00:05:13.000 --> 00:05:17.000]  香港每年有一千宗的自殺
[00:05:17.000 --> 00:05:20.000]  而輕生的不單止是長者
[00:05:20.000 --> 00:05:24.000]  包括中年、學生亦都不少
[00:05:24.000 --> 00:05:28.000]  反映出家庭的問題是非常之嚴重
[00:05:28.000 --> 00:05:33.000]  為什麼這麼多人感覺到走投無路呢?
[00:05:33.000 --> 00:05:37.000]  外在的環境只是一個誘因
[00:05:37.000 --> 00:05:42.000]  絕望、心死才是真正的原因
[00:05:42.000 --> 00:05:45.000]  最近這兩年因著社會的轉變
[00:05:45.000 --> 00:05:47.000]  疫情的肆虐
[00:05:47.000 --> 00:05:53.000]  不少人感覺到恐慌、感覺到絕望
[00:05:53.000 --> 00:05:57.000]  因此甦醒人心、激勵人心
[00:05:57.000 --> 00:05:59.000]  使人找到希望
[00:05:59.000 --> 00:06:02.000]  這是當務之急
[00:06:02.000 --> 00:06:05.000]  而我們信仰福音
[00:06:05.000 --> 00:06:08.000]  不單止使我們能夠恩著接受耶穌基督
[00:06:08.000 --> 00:06:10.000]  聚得到赦免
[00:06:10.000 --> 00:06:12.000]  有永生的盼望
[00:06:12.000 --> 00:06:13.000]  並且聖經說
[00:06:13.000 --> 00:06:17.000]  我們現在耶穌就在我們心裏
[00:06:17.000 --> 00:06:21.000]  成為得榮耀的盼望
[00:06:21.000 --> 00:06:23.000]  使人有盼望
[00:06:23.000 --> 00:06:25.000]  人為了什麼活著呢?
[00:06:25.000 --> 00:06:30.000]  正如我們所讀的《耳窟所書》第一章三至十四節
[00:06:30.000 --> 00:06:32.000]  可以給我們一個答案
[00:06:32.000 --> 00:06:39.000]  這段聖經可以說是一首三一頌
[00:06:39.000 --> 00:06:43.000]  或者我們平時崇拜完唱的贊美詩
[00:06:43.000 --> 00:06:47.000]  在原來的文字這麼長的經節
[00:06:47.000 --> 00:06:53.000]  只是一句完整無間的句子
[00:06:53.000 --> 00:06:56.000]  這個頌詞本身就像一首詩歌
[00:06:56.000 --> 00:06:57.000]  分開三節
[00:06:57.000 --> 00:07:01.000]  第三至第六節是稱頌聖父的簡選
[00:07:01.000 --> 00:07:06.000]  第七至十二節是稱頌聖子的救贖
[00:07:06.000 --> 00:07:11.000]  第十三、十四節是稱頌聖靈的印記
[00:07:11.000 --> 00:07:14.000]  而每一小段都有一個副歌
[00:07:14.000 --> 00:07:15.000]  不知道大家有沒有留意
[00:07:15.000 --> 00:07:20.000]  就是在第六節、第十二節和第十四節
[00:07:20.000 --> 00:07:25.000]  那一段就說使他的榮耀得著稱讚
[00:07:25.000 --> 00:07:29.000]  使他的恩典榮耀得著稱讚
[00:07:29.000 --> 00:07:30.000]  一個重複句
[00:07:30.000 --> 00:07:32.000]  好像一個副歌一樣
[00:07:32.000 --> 00:07:35.000]  首先我們看第四節
[00:07:35.000 --> 00:07:40.000]  那裡看第一個方面就是簡選之福
[00:07:40.000 --> 00:07:43.000]  這個聖經裡面告訴我們
[00:07:43.000 --> 00:07:45.000]  就是在第四節說
[00:07:45.000 --> 00:07:49.000]  因為他從創世以前
[00:07:49.000 --> 00:07:54.000]  在基督女簡選了我們
[00:07:54.000 --> 00:08:02.000]  最專門的科學家認為宇宙是由核子的爆炸
[00:08:02.000 --> 00:08:03.000]  「砰」一聲
[00:08:03.000 --> 00:08:06.000]  宇宙就偶然之間形成
[00:08:06.000 --> 00:08:09.000]  但是創世記第一章第一節
[00:08:09.000 --> 00:08:13.000]  摺鐵地告訴我們
[00:08:13.000 --> 00:08:16.000]  神起初創造天地
[00:08:16.000 --> 00:08:20.000]  每一本書都有他的作者
[00:08:20.000 --> 00:08:23.000]  每一幅畫都有他畫畫的人
[00:08:23.000 --> 00:08:27.000]  每一座建築物都有他的建築師
[00:08:27.000 --> 00:08:31.000]  地球的產生絕不是偶然
[00:08:31.000 --> 00:08:37.000]  而我們的人生也一定有他的策劃者
[00:08:37.000 --> 00:08:41.000]  我們的出生不是一個錯誤或者不幸
[00:08:41.000 --> 00:08:46.000]  更不是一個自然巧合地湊成的
[00:08:46.000 --> 00:08:50.000]  或許我們的父母未必有計劃地生我們出來
[00:08:50.000 --> 00:08:53.000]  但是在神的計劃當中
[00:08:53.000 --> 00:08:57.000]  我們的出世是在神的意料當中
[00:08:57.000 --> 00:08:59.000]  是神期待的事
[00:08:59.000 --> 00:09:01.000]  神定要創造我們
[00:09:01.000 --> 00:09:07.000]  所以人的存在並不是偶然
[00:09:07.000 --> 00:09:10.000]  而是有神的心意和目的
[00:09:10.000 --> 00:09:13.000]  所以聖經繼續說下去
[00:09:13.000 --> 00:09:17.000]  就是神在什麼時間簡選我們呢?
[00:09:17.000 --> 00:09:22.000]  作者追溯到創世之前
[00:09:22.000 --> 00:09:24.000]  即是造化之前
[00:09:24.000 --> 00:09:28.000]  有時間之前進入過去的永恆裡面
[00:09:28.000 --> 00:09:30.000]  在過去的永恆裡
[00:09:30.000 --> 00:09:32.000]  神做了一件事
[00:09:32.000 --> 00:09:35.000]  他心裡定下了一個旨意
[00:09:35.000 --> 00:09:37.000]  就是關乎基督
[00:09:37.000 --> 00:09:39.000]  也都關乎你和我
[00:09:39.000 --> 00:09:44.000]  那就是神在基督裡面簡選了我們
[00:09:44.000 --> 00:09:46.000]  在父神的心目當中
[00:09:46.000 --> 00:09:49.000]  他將我們和基督放在一起
[00:09:49.000 --> 00:09:51.000]  他定義叫我們
[00:09:51.000 --> 00:09:53.000]  我們當時都未存在
[00:09:53.000 --> 00:09:56.000]  藉著耶穌基督的救贖
[00:09:56.000 --> 00:10:00.000]  耶穌都未來世釘十字架
[00:10:00.000 --> 00:10:04.000]  他已經簡選我們成為他的兒女
[00:10:04.000 --> 00:10:08.000]  所以這種簡選是上帝的恩寵
[00:10:08.000 --> 00:10:12.000]  絕不是我們配得或爭取回來的
[00:10:12.000 --> 00:10:15.000]  有人說:牧師
[00:10:15.000 --> 00:10:18.000]  豈不是我們選擇上帝
[00:10:18.000 --> 00:10:21.000]  是我們去決定信耶穌的嗎?
[00:10:21.000 --> 00:10:23.000]  沒錯,面對這個問題
[00:10:23.000 --> 00:10:25.000]  我們必須說
[00:10:25.000 --> 00:10:27.000]  這實在是你的選擇
[00:10:27.000 --> 00:10:29.000]  而且是你自由的選擇
[00:10:29.000 --> 00:10:33.000]  只是因為在永恆裡面
[00:10:33.000 --> 00:10:36.000]  原來神先簡選了你
[00:10:36.000 --> 00:10:38.000]  正如耶穌和門徒說
[00:10:38.000 --> 00:10:40.000]  不是你們簡選我
[00:10:40.000 --> 00:10:42.000]  而是我簡選了你們
[00:10:42.000 --> 00:10:44.000]  上帝簡選我們有什麼目的呢?
[00:10:44.000 --> 00:10:46.000]  不如我們一起看第四節
[00:10:46.000 --> 00:10:48.000]  下半節
[00:10:48.000 --> 00:10:50.000]  我們一起讀
[00:10:50.000 --> 00:10:54.000]  使我們在他面前成為聖潔
[00:10:54.000 --> 00:10:56.000]  滿有瑕疵
[00:10:56.000 --> 00:10:58.000]  滿有愛心
[00:10:58.000 --> 00:10:59.000]  這裡提到
[00:10:59.000 --> 00:11:01.000]  原來神簡選我們的目的
[00:11:01.000 --> 00:11:04.000]  是要我們成為聖潔
[00:11:04.000 --> 00:11:06.000]  滿有瑕疵
[00:11:06.000 --> 00:11:08.000]  滿有愛心
[00:11:08.000 --> 00:11:11.000]  當我們一提到要成為聖潔
[00:11:11.000 --> 00:11:14.000]  我們很容易想到
[00:11:14.000 --> 00:11:17.000]  成為聖潔就是不犯罪
[00:11:17.000 --> 00:11:20.000]  原來聖潔不單止是不犯罪
[00:11:20.000 --> 00:11:23.000]  聖潔這個字含有不同
[00:11:23.000 --> 00:11:25.000]  或者是分開的意思
[00:11:25.000 --> 00:11:28.000]  因此神簡選了基督徒
[00:11:28.000 --> 00:11:32.000]  他就應該和其他人不同
[00:11:32.000 --> 00:11:35.000]  神堅持這種不同
[00:11:35.000 --> 00:11:38.000]  不是叫人脫離世界的意思
[00:11:38.000 --> 00:11:41.000]  而是神要人在世界那裡
[00:11:41.000 --> 00:11:43.000]  顯出他的不同
[00:11:43.000 --> 00:11:46.000]  所以我們應當在我們的家
[00:11:46.000 --> 00:11:48.000]  我們工作的地方
[00:11:48.000 --> 00:11:49.000]  我們的學校
[00:11:49.000 --> 00:11:51.000]  甚至在醫院
[00:11:51.000 --> 00:11:52.000]  在家裡
[00:11:52.000 --> 00:11:53.000]  無論什麼地方
[00:11:53.000 --> 00:11:56.000]  都讓人認出我們是基督徒
[00:11:56.000 --> 00:11:59.000]  也讓人看出我們是基督徒
[00:11:59.000 --> 00:12:03.000]  因為基督徒的行為和世人有點不同
[00:12:03.000 --> 00:12:07.000]  那是基於我們信服上帝的要求
[00:12:07.000 --> 00:12:10.000]  要成為聖潔
[00:12:10.000 --> 00:12:14.000]  這是上帝簡選我們第一個目的
[00:12:14.000 --> 00:12:16.000]  所以一位基督徒的老師
[00:12:16.000 --> 00:12:18.000]  為了滿足基督的要求
[00:12:18.000 --> 00:12:19.000]  要成為聖潔
[00:12:19.000 --> 00:12:22.000]  他一定會採取完全不同的態度
[00:12:22.000 --> 00:12:25.000]  來教導他的學生
[00:12:25.000 --> 00:12:27.000]  一個基督徒的醫生
[00:12:27.000 --> 00:12:29.000]  為了滿足基督的要求
[00:12:29.000 --> 00:12:31.000]  成為聖潔
[00:12:31.000 --> 00:12:36.000]  他一定使他將他的病人
[00:12:36.000 --> 00:12:37.000]  當成一個人
[00:12:37.000 --> 00:12:41.000]  而不是當成一個病人的個案來處理
[00:12:41.000 --> 00:12:42.000]  一個基督徒的老闆
[00:12:42.000 --> 00:12:44.000]  為了滿足基督的要求
[00:12:44.000 --> 00:12:46.000]  成為聖潔
[00:12:46.000 --> 00:12:51.000]  他一定使他更加關心員工的生活
[00:12:51.000 --> 00:12:56.000]  超過支付最低的工資
[00:12:56.000 --> 00:13:01.000]  一個年長的基督徒
[00:13:01.000 --> 00:13:05.000]  他為了滿足基督的要求
[00:13:05.000 --> 00:13:09.000]  成為聖潔
[00:13:09.000 --> 00:13:13.000]  他會選擇與眾不同
[00:13:13.000 --> 00:13:19.000]  很多人感覺年長的嘮叨
[00:13:19.000 --> 00:13:25.000]  囉嗦
[00:13:25.000 --> 00:13:28.000]  我們要做一個與眾不同
[00:13:28.000 --> 00:13:30.000]  明白別人的難處
[00:13:30.000 --> 00:13:33.000]  我們做一個基督徒的子女
[00:13:33.000 --> 00:13:40.000]  我們不僅僅是轉賬家用給家人
[00:13:40.000 --> 00:13:43.000]  而是關心家人
[00:13:43.000 --> 00:13:45.000]  關心自己的父母
[00:13:45.000 --> 00:13:47.000]  就算是做一個病人
[00:13:47.000 --> 00:13:52.000]  我們都要做一個有把握、有信心的病人
[00:13:52.000 --> 00:13:54.000]  而不是只怨天尤人
[00:13:54.000 --> 00:13:57.000]  這就是成為聖潔
[00:13:57.000 --> 00:14:00.000]  第二個目的
[00:14:02.000 --> 00:14:06.000]  第二個目的在第五節
[00:14:06.000 --> 00:14:11.000]  那裡說使我們成為神的兒女
[00:14:11.000 --> 00:14:14.000]  那裡成為神的兒女
[00:14:14.000 --> 00:14:16.000]  預定我們藉著耶穌基督
[00:14:16.000 --> 00:14:18.000]  得著兒子的名分
[00:14:18.000 --> 00:14:21.000]  對於沒有小孩的家庭來說
[00:14:21.000 --> 00:14:24.000]  領養是一個非常普通的事情
[00:14:24.000 --> 00:14:28.000]  讓家庭能夠得以延續
[00:14:28.000 --> 00:14:30.000]  這裏聖經說
[00:14:30.000 --> 00:14:32.000]  神定義收養我們
[00:14:32.000 --> 00:14:36.000]  叫我們成為祂家裏的兒女
[00:14:36.000 --> 00:14:39.000]  成為祂的後子或繼子
[00:14:39.000 --> 00:14:43.000]  按照羅馬的法律
[00:14:43.000 --> 00:14:47.000]  領養和生產權利都是相同的
[00:14:47.000 --> 00:14:51.000]  無論領養和生產
[00:14:51.000 --> 00:14:55.000]  都要得兒子的名分
[00:14:55.000 --> 00:14:57.000]  當得兒子的名分
[00:14:57.000 --> 00:15:02.000]  必須經過收養的合法程序和儀式
[00:15:02.000 --> 00:15:06.000]  父親必須到羅馬政府官署
[00:15:06.000 --> 00:15:09.000]  申請批准立後子
[00:15:09.000 --> 00:15:11.000]  只要經過這個步驟
[00:15:11.000 --> 00:15:15.000]  後子的身份能夠確立
[00:15:15.000 --> 00:15:17.000]  後子的身份確立之後
[00:15:17.000 --> 00:15:21.000]  父子的關係十分明確
[00:15:21.000 --> 00:15:27.000]  父子在新的家庭裏享有一切合法的權利
[00:15:27.000 --> 00:15:33.000]  以往舊的家庭卻脫離一切的關係
[00:15:33.000 --> 00:15:36.000]  在律法面前是一個新做的人
[00:15:36.000 --> 00:15:42.000]  與以前舊的家庭一切的債務或責任毫無關係
[00:15:42.000 --> 00:15:44.000]  這就是保羅所說
[00:15:44.000 --> 00:15:51.000]  神定義要我們做祂的兒子、兒女
[00:15:51.000 --> 00:15:56.000]  得著祂給過我們的名分
[00:15:56.000 --> 00:16:01.000]  我們原來是在世界和罪惡的權勢底下
[00:16:01.000 --> 00:16:05.000]  藉著耶穌基督的補血
[00:16:05.000 --> 00:16:09.000]  從這個權勢底下買熟我們
[00:16:09.000 --> 00:16:11.000]  歸入耶穌的權下
[00:16:11.000 --> 00:16:13.000]  消除我們過去
[00:16:13.000 --> 00:16:15.000]  使我們成為一個新做的人
[00:16:15.000 --> 00:16:19.000]  這個新做的人享有豐富的權利
[00:16:19.000 --> 00:16:23.000]  亦有當盡的責任和義務
[00:16:23.000 --> 00:16:26.000]  有一對夫婦
[00:16:26.000 --> 00:16:28.000]  她有兩個兒子
[00:16:28.000 --> 00:16:31.000]  某一天弟弟和哥哥
[00:16:31.000 --> 00:16:33.000]  不知為何爭取東西玩
[00:16:33.000 --> 00:16:35.000]  爭取甚麼呢?
[00:16:35.000 --> 00:16:38.000]  弟弟當然不夠哥哥爭取
[00:16:38.000 --> 00:16:41.000]  於是弟弟便激哥哥
[00:16:41.000 --> 00:16:43.000]  告訴哥哥
[00:16:43.000 --> 00:16:45.000]  你知不知道我知道一個秘密?
[00:16:45.000 --> 00:16:46.000]  甚麼秘密?
[00:16:46.000 --> 00:16:48.000]  就是你不是媽媽生的
[00:16:48.000 --> 00:16:50.000]  你知不知道?
[00:16:50.000 --> 00:16:52.000]  你說謊話
[00:16:52.000 --> 00:16:55.000]  真的
[00:16:55.000 --> 00:16:58.000]  有一天我無意中聽到爸媽說
[00:16:58.000 --> 00:17:02.000]  你是在街上撿回來的
[00:17:02.000 --> 00:17:04.000]  這個哥哥聽完之後
[00:17:04.000 --> 00:17:06.000]  心裏很不開心
[00:17:06.000 --> 00:17:10.000]  於是他便去他爸爸媽媽的家問
[00:17:10.000 --> 00:17:11.000]  爸爸媽媽
[00:17:11.000 --> 00:17:13.000]  爸爸媽媽弟弟說我撿回來的
[00:17:13.000 --> 00:17:15.000]  是不是?
[00:17:15.000 --> 00:17:17.000]  他爸爸怎麼說呢?
[00:17:17.000 --> 00:17:19.000]  他爸爸說沒錯
[00:17:19.000 --> 00:17:20.000]  不過不是撿回來
[00:17:20.000 --> 00:17:25.000]  你是我在孤兒院的樹領養回來的
[00:17:25.000 --> 00:17:28.000]  因為我們很想有個兒子
[00:17:28.000 --> 00:17:32.000]  所以我們很想領養一個小朋友
[00:17:32.000 --> 00:17:34.000]  做我們的兒子
[00:17:34.000 --> 00:17:36.000]  所以我們去孤兒院的時間
[00:17:36.000 --> 00:17:39.000]  申請的時間看很多小朋友
[00:17:39.000 --> 00:17:42.000]  不過我們兩個一看就很喜歡你
[00:17:42.000 --> 00:17:44.000]  你又很喜歡我們
[00:17:44.000 --> 00:17:46.000]  所以我們便收養你
[00:17:46.000 --> 00:17:49.000]  做我們的兒子
[00:17:49.000 --> 00:17:51.000]  你知不知道?
[00:17:51.000 --> 00:17:54.000]  你弟弟是天賦給我們的
[00:17:54.000 --> 00:17:56.000]  我們沒有選擇的
[00:17:56.000 --> 00:17:58.000]  不過你不同
[00:17:58.000 --> 00:18:01.000]  你是因為他愛你而選擇你
[00:18:01.000 --> 00:18:03.000]  於是哥哥便跟弟弟說
[00:18:03.000 --> 00:18:05.000]  弟弟你知不知道?
[00:18:05.000 --> 00:18:07.000]  你爸爸媽媽是他沒有選擇的
[00:18:07.000 --> 00:18:09.000]  但我又不同
[00:18:09.000 --> 00:18:15.000]  是爸爸媽媽愛我所以選擇我
[00:18:15.000 --> 00:18:16.000]  頂姐妹
[00:18:16.000 --> 00:18:18.000]  上帝選擇我們
[00:18:18.000 --> 00:18:20.000]  是因為愛我們
[00:18:20.000 --> 00:18:27.000]  他希望我們生活能夠有一個豐盛美滿的人生
[00:18:27.000 --> 00:18:29.000]  他選擇我們的目的
[00:18:29.000 --> 00:18:32.000]  是使我們
[00:18:32.000 --> 00:18:35.000]  期望我們成為聖潔
[00:18:35.000 --> 00:18:36.000]  沒有瑕疵
[00:18:36.000 --> 00:18:38.000]  沒有愛心
[00:18:38.000 --> 00:18:44.000]  他選擇我們是要將兒子的名份賜給我們
[00:18:44.000 --> 00:18:51.000]  所以我們要活出上帝選擇我們的期望
[00:18:51.000 --> 00:18:54.000]  接著我們再看下去
[00:18:54.000 --> 00:18:58.000]  第二第十七節就是救贖之福
[00:18:58.000 --> 00:19:03.000]  就是我們在耶穌的裡面可以活出有盼望的人生
[00:19:03.000 --> 00:19:05.000]  上帝在哪裡選擇我們呢?
[00:19:05.000 --> 00:19:08.000]  原來我們蒙神的賜福
[00:19:08.000 --> 00:19:12.000]  和神賜福我們的範圍
[00:19:12.000 --> 00:19:14.000]  都是在主耶穌基督的裡面
[00:19:14.000 --> 00:19:17.000]  所以這段經文最少有十五次提到
[00:19:17.000 --> 00:19:20.000]  耶穌基督愛止他
[00:19:20.000 --> 00:19:24.000]  另外在他裡面
[00:19:24.000 --> 00:19:26.000]  在基督裡面
[00:19:26.000 --> 00:19:29.000]  就是出現過十一次
[00:19:29.000 --> 00:19:31.000]  先前我們在亞當的裡面
[00:19:31.000 --> 00:19:34.000]  是舊有墮落的人類
[00:19:34.000 --> 00:19:38.000]  今天我們在基督裡面是一個新造得熟的人類
[00:19:38.000 --> 00:19:41.000]  神在基督裡面施恩給我們
[00:19:41.000 --> 00:19:45.000]  使我們成為上帝的兒女
[00:19:45.000 --> 00:19:47.000]  蒙著上帝給我們的祝福
[00:19:47.000 --> 00:19:49.000]  而這個福最少有三方面
[00:19:49.000 --> 00:19:52.000]  這裡提到在第七第八節
[00:19:52.000 --> 00:19:53.000]  不如我們一起讀
[00:19:53.000 --> 00:19:54.000]  好嗎? 跟我讀出來
[00:19:54.000 --> 00:19:57.000]  我們藉著這愛止的血
[00:19:57.000 --> 00:19:59.000]  得蒙救贖
[00:19:59.000 --> 00:20:01.000]  罪過得以赦免
[00:20:01.000 --> 00:20:04.000]  這是召他豐富的恩典
[00:20:04.000 --> 00:20:08.000]  充充足足地賞給我們
[00:20:08.000 --> 00:20:10.000]  保羅一開始提到
[00:20:10.000 --> 00:20:16.000]  原來神從人類無法拯救他們自己的情況當中
[00:20:16.000 --> 00:20:18.000]  透過耶穌基督救贖了我們
[00:20:18.000 --> 00:20:21.000]  耶穌基督將人從不能自拔
[00:20:21.000 --> 00:20:23.000]  又憎惡又喜愛的罪惡
[00:20:23.000 --> 00:20:26.000]  奴僕的處境當中拯救出來
[00:20:26.000 --> 00:20:31.000]  簡單來說就是主耶穌透過祂的救贖
[00:20:31.000 --> 00:20:36.000]  使一個壞的人變成一個好的人
[00:20:36.000 --> 00:20:40.000]  因為我們常常有罪的感覺
[00:20:40.000 --> 00:20:42.000]  意識到自己的罪
[00:20:42.000 --> 00:20:46.000]  也都懼怕上帝的懲罰和審判
[00:20:46.000 --> 00:20:47.000]  耶穌來到這個世界
[00:20:47.000 --> 00:20:52.000]  就是要除去人的罪惡感
[00:20:52.000 --> 00:20:55.000]  和對罪的那種無力感
[00:20:55.000 --> 00:20:57.000]  經驗上帝的愛和能力
[00:20:57.000 --> 00:21:00.000]  有勝過罪惡的能力和信心
[00:21:00.000 --> 00:21:04.000]  得到生命的真正的平安
[00:21:04.000 --> 00:21:06.000]  耶穌改變一切
[00:21:06.000 --> 00:21:10.000]  因為祂來到地上拯救罪人
[00:21:10.000 --> 00:21:12.000]  赦免他們的過犯
[00:21:12.000 --> 00:21:14.000]  我們不再被罪所克制
