
[00:00:00.000 --> 00:00:03.560]  今天很高興由陳偉安傳道來到當中
[00:02:49.400 --> 00:02:51.400]  鄧子母早安
[00:02:51.400 --> 00:02:53.400]  很久沒有在佳音樓講道
[00:02:53.400 --> 00:02:57.400]  上一次應該是山竹來的時候
[00:02:57.400 --> 00:03:02.400]  剛好山竹來打斷了一次跟大家分享的機會
[00:03:02.400 --> 00:03:04.400]  隔了很久沒有跟大家見面
[00:03:04.400 --> 00:03:07.400]  這裡有很多變化
[00:03:07.400 --> 00:03:09.400]  多了張沙發在前面
[00:03:09.400 --> 00:03:11.400]  我可以在沙發那裡坐下
[00:03:11.400 --> 00:03:14.400]  今天跟大家分享一段經文
[00:03:14.400 --> 00:03:16.400]  就是這個《約書亞記》第一章
[00:03:16.400 --> 00:03:18.400]  一到九節的經文
[00:03:18.400 --> 00:03:21.400]  《約書亞記》第一章的經文
[00:03:21.400 --> 00:03:27.400]  是一段耶和華上帝向約書亞曉諭的經文
[00:03:27.400 --> 00:03:31.400]  耶和華上帝向年輕的約書亞說話
[00:03:31.400 --> 00:03:33.400]  年老的摩西已經已死去
[00:03:33.400 --> 00:03:36.400]  新的時代將要來臨
[00:03:36.400 --> 00:03:37.400]  第一節的說話是
[00:03:37.400 --> 00:03:39.400]  耶和華的僕人摩西死了以後
[00:03:39.400 --> 00:03:41.400]  耶和華曉諭摩西的幫手
[00:03:41.400 --> 00:03:44.400]  亂的兒子約書亞
[00:03:44.400 --> 00:03:45.400]  聖經很特別
[00:03:45.400 --> 00:03:48.400]  故意給摩西一個很特別的稱呼
[00:03:48.400 --> 00:03:53.400]  叫做摩西的幫手
[00:03:53.400 --> 00:03:54.400]  我們留意這個稱呼
[00:03:54.400 --> 00:03:57.400]  其實這個稱呼不是第一次出現
[00:03:57.400 --> 00:03:59.400]  早在《出合記》
[00:03:59.400 --> 00:04:00.400]  二十四章十三節
[00:04:00.400 --> 00:04:03.400]  三十三章第十一節文述裡
[00:04:03.400 --> 00:04:07.400]  都已經出現了摩西的幫手這個稱呼
[00:04:07.400 --> 00:04:10.400]  這個身份這個崗位
[00:04:10.400 --> 00:04:14.400]  我們看到聖經裡怎樣形容摩西
[00:04:14.400 --> 00:04:18.400]  聖經裡形容摩西為耶和華的僕人
[00:04:18.400 --> 00:04:19.400]  各位就像這樣
[00:04:19.400 --> 00:04:20.400]  摩西的僕人
[00:04:20.400 --> 00:04:24.400]  一個既卑微又尊貴的身份
[00:04:24.400 --> 00:04:25.400]  摩西只是僕人
[00:04:25.400 --> 00:04:28.400]  不過是耶和華的僕人
[00:04:28.400 --> 00:04:30.400]  耶和華上帝呼召摩西
[00:04:30.400 --> 00:04:31.400]  有什麼事都跟摩西說
[00:04:31.400 --> 00:04:33.400]  有什麼事都猜險摩西
[00:04:33.400 --> 00:04:35.400]  有什麼事都召喚摩西
[00:04:35.400 --> 00:04:38.400]  然後摩西有什麼事就叫他的幫手約書亞
[00:04:38.400 --> 00:04:40.400]  有什麼事都去猜險
[00:04:40.400 --> 00:04:42.400]  有什麼事都找他的幫手去做
[00:04:42.400 --> 00:04:44.400]  大家看到那個工作流程嗎
[00:04:44.400 --> 00:04:47.400]  就是耶和華 摩西 約書亞
[00:04:47.400 --> 00:04:51.400]  三個這樣的工作架構
[00:04:51.400 --> 00:04:55.400]  所以就明白第一章裡的這句話
[00:04:55.400 --> 00:04:57.400]  耶和華上帝對約書亞
[00:04:57.400 --> 00:05:00.400]  這句話有多小語有多特別
[00:05:00.400 --> 00:05:02.400]  這是約書亞第一次
[00:05:02.400 --> 00:05:08.400]  直接聽到上帝親自對他的說話
[00:05:08.400 --> 00:05:11.400]  不是經過他的老闆摩西
[00:05:11.400 --> 00:05:14.400]  而是直接去到所謂的大老闆
[00:05:14.400 --> 00:05:15.400]  摩西的那裡
[00:05:15.400 --> 00:05:17.400]  就是耶和華那裡
[00:05:17.400 --> 00:05:20.400]  再不是經過摩西的猜題
[00:05:20.400 --> 00:05:23.400]  是跳到最高級裡
[00:05:23.400 --> 00:05:27.400]  直接對約書亞的吩咐
[00:05:27.400 --> 00:05:32.400]  總之約書亞第一次見他的大老闆
[00:05:32.400 --> 00:05:34.400]  不知道大家有沒有看過一齣
[00:05:34.400 --> 00:05:37.400]  2006年的電影
[00:05:37.400 --> 00:05:39.400]  《黑社會之以和為貴》
[00:05:39.400 --> 00:05:40.400]  大家有沒有看過
[00:05:40.400 --> 00:05:42.400]  很多年前了
[00:05:42.400 --> 00:05:44.400]  當中年輕的應該沒有看過
[00:05:44.400 --> 00:05:45.400]  因為那時候還不夠青
[00:05:45.400 --> 00:05:46.400]  我記得有一幕
[00:05:46.400 --> 00:05:48.400]  那一幕是令我很深刻的
[00:05:48.400 --> 00:05:49.400]  不是很特別的一幕
[00:05:49.400 --> 00:05:52.400]  那一幕是可以沒有的
[00:05:52.400 --> 00:05:56.400]  飾演Jimmy仔的古天樂
[00:05:56.400 --> 00:05:58.400]  他的助手打拳
[00:05:58.400 --> 00:06:01.400]  我記得有一個很大隻的
[00:06:01.400 --> 00:06:05.400]  粗眼鏡長頭髮的助手在打拳
[00:06:05.400 --> 00:06:06.400]  打完拳練完拳之後
[00:06:06.400 --> 00:06:09.400]  兩個人坐在更衣室裡背對背
[00:06:09.400 --> 00:06:12.400]  大家抽著一支不知道是什麼
[00:06:12.400 --> 00:06:15.400]  古天樂有一句話
[00:06:15.400 --> 00:06:19.400]  他說「過來幫我」
[00:06:19.400 --> 00:06:21.400]  然後遞一支煙給他的助手
[00:06:21.400 --> 00:06:23.400]  然後他的助手說
[00:06:23.400 --> 00:06:25.400]  他就抽了一支煙
[00:06:25.400 --> 00:06:29.400]  然後就說不知道他老大高不高興
[00:06:29.400 --> 00:06:31.400]  我記得古天樂回答他的那句話
[00:06:31.400 --> 00:06:33.400]  是非常有型的
[00:06:33.400 --> 00:06:36.400]  大家記得他怎樣回答
[00:06:36.400 --> 00:06:38.400]  古天樂就拍拍胸口
[00:06:38.400 --> 00:06:41.400]  他說「我是你老大的老大」
[00:06:41.400 --> 00:06:42.400]  這句話也很有型
[00:06:42.400 --> 00:06:45.400]  是非常令我深刻的一句話
[00:06:45.400 --> 00:06:49.400]  約書亞面對著耶和華上帝
[00:06:49.400 --> 00:06:51.400]  正正就是一個這樣的情況
[00:06:51.400 --> 00:06:53.400]  約書亞在他的生命裡
[00:06:53.400 --> 00:06:58.400]  第一次直接繞過一切的上頭
[00:06:58.400 --> 00:07:02.400]  直接聽見耶和華上帝對他的小語
[00:07:02.400 --> 00:07:07.400]  直接聽到一些從上帝而來對他的聲音
[00:07:07.400 --> 00:07:11.400]  不知道你有沒有聽過這些聲音
[00:07:11.400 --> 00:07:12.400]  在你生命裡
[00:07:12.400 --> 00:07:15.400]  覺得是有些東西的
[00:07:15.400 --> 00:07:16.400]  你不知道是什麼
[00:07:16.400 --> 00:07:17.400]  但是是有些東西的
[00:07:17.400 --> 00:07:18.400]  我自己十九歲的時候
[00:07:18.400 --> 00:07:20.400]  就聽過耶和華的聲音
[00:07:20.400 --> 00:07:22.400]  呼召我去讀神堂
[00:07:22.400 --> 00:07:24.400]  那時候是大學一年級的時候
[00:07:24.400 --> 00:07:26.400]  突然間我坐在團契的圈子裡
[00:07:26.400 --> 00:07:30.400]  我就突然間聽到一句說話
[00:07:30.400 --> 00:07:32.400]  那時候我迷茫了大半年
[00:07:32.400 --> 00:07:33.400]  不知道自己做什麼好
[00:07:33.400 --> 00:07:36.400]  覺得自己將來可以回到中環工
[00:07:36.400 --> 00:07:38.400]  然後打著領帶就回到工作
[00:07:38.400 --> 00:07:40.400]  我覺得自己很迷茫
[00:07:40.400 --> 00:07:43.400]  突然間那一晚我就聽見一句這樣的聲音
[00:07:43.400 --> 00:07:48.400]  就是覺得原來我可以去全時間侍奉上帝
[00:07:48.400 --> 00:07:51.400]  這句說話令我整個人馬上通了
[00:07:51.400 --> 00:07:54.400]  整個人覺得是很大的震撼
[00:07:54.400 --> 00:07:56.400]  雖然不知道是什麼
[00:07:56.400 --> 00:07:57.400]  但是覺得是有些東西的
[00:07:57.400 --> 00:07:59.400]  不知道你們有沒有試過這樣的情況
[00:07:59.400 --> 00:08:04.400]  聽到一些覺得是有些東西的
[00:08:04.400 --> 00:08:05.400]  你不知道是什麼
[00:08:05.400 --> 00:08:06.400]  但是覺得是有些東西的
[00:08:06.400 --> 00:08:08.400]  因為有些東西和沒有東西是差很遠的
[00:08:08.400 --> 00:08:10.400]  有些東西就是有些東西
[00:08:10.400 --> 00:08:11.400]  是特別的
[00:08:11.400 --> 00:08:13.400]  上帝是跟你去說話
[00:08:13.400 --> 00:08:16.400]  可能是你生命裡的某個關口
[00:08:16.400 --> 00:08:18.400]  可能是你退休之後
[00:08:18.400 --> 00:08:20.400]  或者是你去到某個階段裡
[00:08:20.400 --> 00:08:23.400]  去重新思考生命裡的一個方向
[00:08:23.400 --> 00:08:25.400]  你會覺得有些東西是不同的
[00:08:25.400 --> 00:08:32.400]  上帝是在你生命裡有些很特別的聲音跟你去說
[00:08:32.400 --> 00:08:36.400]  我聽著聽著就看了第三到第五經文
[00:08:36.400 --> 00:08:41.400]  這個就是耶路華上帝對約書亞的小說的第一部分
[00:08:41.400 --> 00:08:43.400]  凡你們腳掌所踏之地
[00:08:43.400 --> 00:08:46.400]  我都照著我所應許摩西的話
[00:08:46.400 --> 00:08:49.400]  你們要從曠野和者黎巴嫩直到幼法拉斯大河
[00:08:49.400 --> 00:08:52.400]  嚇人的泉地有到大海有來之處
[00:08:52.400 --> 00:08:54.400]  都要作你們的警戒
[00:08:54.400 --> 00:08:58.400]  你平生的子必無人能在你面前站立得住
[00:08:58.400 --> 00:09:00.400]  我怎讓與摩西同在
[00:09:00.400 --> 00:09:02.400]  也必照讓與你同在
[00:09:02.400 --> 00:09:04.400]  我必不撇下你也不丟棄你
[00:09:04.400 --> 00:09:07.400]  這段是耶路華上帝的小說
[00:09:07.400 --> 00:09:09.400]  一個非常震撼的一幕
[00:09:09.400 --> 00:09:12.400]  耶路華的說話突入摩西的
[00:09:12.400 --> 00:09:14.400]  即是說約書亞的生命裡
[00:09:14.400 --> 00:09:16.400]  約書亞領受耶路華的曉譽
[00:09:16.400 --> 00:09:18.400]  耶路華向他展示一大片
[00:09:18.400 --> 00:09:21.400]  面前一大片的地圖
[00:09:21.400 --> 00:09:24.400]  約書亞作為第二代接班人
[00:09:24.400 --> 00:09:27.400]  耶路華上帝向他展示前面
[00:09:27.400 --> 00:09:29.400]  他所擁有的一切
[00:09:29.400 --> 00:09:31.400]  《警召經文》裡我們見到
[00:09:31.400 --> 00:09:35.400]  耶路華他見到一個天時地利人和三方面的優勢
[00:09:35.400 --> 00:09:36.400]  首先就是地利
[00:09:36.400 --> 00:09:39.400]  耶路華向約書亞展現一大片的地圖
[00:09:39.400 --> 00:09:41.400]  凡你們腳掌所踏之地
[00:09:41.400 --> 00:09:44.400]  我都照著應許摩西的說話
[00:09:44.400 --> 00:09:45.400]  至給你們了
[00:09:45.400 --> 00:09:47.400]  從曠野和黎巴嫩直到又法拉大河
[00:09:47.400 --> 00:09:49.400]  客人的傳遞到大海之處
[00:09:49.400 --> 00:09:51.400]  都要在利隆的境界
[00:09:51.400 --> 00:09:53.400]  耶路華向約書亞展現
[00:09:53.400 --> 00:09:57.400]  整個迦南地的邊界
[00:09:57.400 --> 00:10:00.400]  經文裡所講的曠野就是他們南邊
[00:10:00.400 --> 00:10:02.400]  他們所站的地方
[00:10:02.400 --> 00:10:05.400]  直到北面的黎巴嫩
[00:10:05.400 --> 00:10:07.400]  東面的又法拉大河
[00:10:07.400 --> 00:10:09.400]  西面日落的地方
[00:10:09.400 --> 00:10:13.400]  全部都要作為疆土
[00:10:13.400 --> 00:10:15.400]  第二就是人王
[00:10:15.400 --> 00:10:17.400]  對約書亞說
[00:10:17.400 --> 00:10:18.400]  你生平的日子
[00:10:18.400 --> 00:10:21.400]  必無人能在你面前站立得住
[00:10:21.400 --> 00:10:24.400]  愚民的意思和中文的意思一樣
[00:10:24.400 --> 00:10:28.400]  就是沒有人能夠在你面前站得住
[00:10:28.400 --> 00:10:30.400]  只要你站在哪裏
[00:10:30.400 --> 00:10:32.400]  那個人就不能站在那裏
[00:10:32.400 --> 00:10:33.400]  他就要跪在那裏
[00:10:33.400 --> 00:10:34.400]  或者趴在那裏
[00:10:34.400 --> 00:10:36.400]  這是一個很有霸氣的說話
[00:10:36.400 --> 00:10:38.400]  你想想你走到哪裏
[00:10:38.400 --> 00:10:41.400]  那個人就立即跪下
[00:10:41.400 --> 00:10:42.400]  或者躺在那裏
[00:10:42.400 --> 00:10:44.400]  非常厲害的說話
[00:10:44.400 --> 00:10:48.400]  沒有人能夠在約書亞面前站得住
[00:10:48.400 --> 00:10:50.400]  雖然經文裡沒有講到
[00:10:50.400 --> 00:10:52.400]  當時的書亞所有處的位置
[00:10:52.400 --> 00:10:53.400]  不過你會發覺
[00:10:53.400 --> 00:10:56.400]  這是非常適合在山頂裏面講的經文
[00:10:56.400 --> 00:10:58.400]  你想想站在山頂的頂峰裏面
[00:10:58.400 --> 00:11:01.400]  望著前面一大片的地圖
[00:11:01.400 --> 00:11:03.400]  由東至西 右至左
[00:11:03.400 --> 00:11:06.400]  日落至處到全部地方都是你們的
[00:11:06.400 --> 00:11:10.400]  並且沒有人能夠在你面前站得住
[00:11:10.400 --> 00:11:13.400]  全部都要跪下
[00:11:13.400 --> 00:11:16.400]  最後就是天時
[00:11:16.400 --> 00:11:20.400]  對不起 原來是沒有天時
[00:11:20.400 --> 00:11:26.400]  原來偏偏唯獨就是欠缺天時
[00:11:26.400 --> 00:11:28.400]  耶和華向約書亞顯現的
[00:11:28.400 --> 00:11:31.400]  漸進地利人和的優勢
[00:11:31.400 --> 00:11:34.400]  卻偏偏沒有天時的元素
[00:11:34.400 --> 00:11:37.400]  大地在我腳下 在我面前無人能敵
[00:11:37.400 --> 00:11:40.400]  不過 卻未是時候
[00:11:40.400 --> 00:11:41.400]  如果你深入了解的時候
[00:11:41.400 --> 00:11:44.400]  你會發現這段經文的竅語其實是甚麼
[00:11:44.400 --> 00:11:48.400]  是一幅將來的圖畫
[00:11:48.400 --> 00:11:55.400]  對不起 未發生的 將來的 未來的 未來的
[00:11:55.400 --> 00:11:57.400]  我們中文有一個很特別的地方
[00:11:57.400 --> 00:11:59.400]  你可以說是一個很方便的地方
[00:11:59.400 --> 00:12:01.400]  是一個很煩的地方
[00:12:01.400 --> 00:12:03.400]  我們說話通常都沒有甚麼語言
[00:12:03.400 --> 00:12:06.400]  沒有甚麼字態
[00:12:06.400 --> 00:12:09.400]  中文是沒有甚麼perfect tense
[00:12:09.400 --> 00:12:11.400]  present tense, past tense
[00:12:11.400 --> 00:12:14.400]  我們全部都是present tense
[00:12:14.400 --> 00:12:17.400]  中文是靠我們的語助詞
[00:12:17.400 --> 00:12:19.400]  去說出我們的字態
[00:12:19.400 --> 00:12:22.400]  你沒嘢 你沒嘢呀嘛 你沒嘢啦
[00:12:22.400 --> 00:12:24.400]  你沒嘢啦 全部都是不同的
[00:12:24.400 --> 00:12:25.400]  全部都是很特別的字
[00:12:25.400 --> 00:12:28.400]  你想說的話 聽起來要加一些字在裡面
[00:12:28.400 --> 00:12:32.400]  吃了飯未 吃左
[00:12:32.400 --> 00:12:36.400]  左就是perfect tense
[00:12:36.400 --> 00:12:39.400]  吃飯就是ing
[00:12:39.400 --> 00:12:42.400]  這些全部都是我們靠中文去加字
[00:12:42.400 --> 00:12:44.400]  食字是沒有tense的
[00:12:44.400 --> 00:12:46.400]  只有食 就食
[00:12:46.400 --> 00:12:48.400]  沒有其他tense
[00:12:48.400 --> 00:12:52.400]  《黑白來文》裡面的字其實是一個quiet perfect
[00:12:52.400 --> 00:12:53.400]  甚麼意思呢
[00:12:53.400 --> 00:12:55.400]  就是一個未完全的意思
[00:12:55.400 --> 00:12:57.400]  一個不完全的字態
[00:12:57.400 --> 00:13:01.400]  因此通常我們都會translate成一個將來式的字
[00:13:01.400 --> 00:13:03.400]  只有一個
[00:13:03.400 --> 00:13:04.400]  因此就是說
[00:13:04.400 --> 00:13:07.400]  凡你們腳掌將要踏之地
[00:13:07.400 --> 00:13:11.400]  我都照著我叔英的說話將要切割你們
[00:13:11.400 --> 00:13:14.400]  從曠野和子泥巴亂尺到拉達大河
[00:13:14.400 --> 00:13:15.400]  下人的全地
[00:13:15.400 --> 00:13:19.400]  都要將作你們的境界
[00:13:19.400 --> 00:13:24.400]  你平生的子將會無人能在你面前站立得住
[00:13:24.400 --> 00:13:25.400]  換句話說
[00:13:25.400 --> 00:13:27.400]  imperfect tense的意思是甚麼
[00:13:27.400 --> 00:13:30.400]  就是這個行動仍然是不完整的
[00:13:30.400 --> 00:13:32.400]  是不完整的
[00:13:32.400 --> 00:13:34.400]  只不過是假設
[00:13:34.400 --> 00:13:36.400]  是一個未完成的事情
[00:13:36.400 --> 00:13:41.400]  原來耶和華向約書亞給了一張未兌現的支票
[00:13:41.400 --> 00:13:42.400]  銀碼寫得很大
[00:13:42.400 --> 00:13:44.400]  但是拿不到錢
[00:13:44.400 --> 00:13:48.400]  所以在約書亞
[00:13:48.400 --> 00:13:51.400]  裡面浮現出來的一個尚未發生的事情
[00:13:51.400 --> 00:13:54.400]  通常這個年代的年輕人將這件事
[00:13:54.400 --> 00:13:57.400]  會稱為一個在你腦裡出現
[00:13:57.400 --> 00:13:58.400]  但未實現的
[00:13:58.400 --> 00:13:59.400]  是實現的
[00:13:59.400 --> 00:14:00.400]  是甚麼意思
[00:14:00.400 --> 00:14:03.400]  我們稱之為FF
[00:14:03.400 --> 00:14:04.400]  就是一些詞語
[00:14:04.400 --> 00:14:06.400]  就是FF
[00:14:06.400 --> 00:14:08.400]  在FF中
[00:14:08.400 --> 00:14:10.400]  一切都是未發生的
[00:14:10.400 --> 00:14:11.400]  甚麼腳踏之地
[00:14:11.400 --> 00:14:12.400]  日落之樹
[00:14:12.400 --> 00:14:13.400]  迦南美地
[00:14:13.400 --> 00:14:14.400]  無人能敵
[00:14:14.400 --> 00:14:17.400]  全部通通都是一些未發生的事情
[00:14:17.400 --> 00:14:21.400]  一切都只不過是imperfect的事情
[00:14:21.400 --> 00:14:24.400]  每一串的書所腳踏的地方
[00:14:24.400 --> 00:14:26.400]  其實都尚未存在
[00:14:26.400 --> 00:14:28.400]  每一句書是需要面對的
[00:14:28.400 --> 00:14:31.400]  其實都尚未出現
[00:14:31.400 --> 00:14:35.400]  耶和華給約書亞一個超乎現實的世界
[00:14:35.400 --> 00:14:37.400]  不在reality裡面
[00:14:37.400 --> 00:14:40.400]  是一個virtual reality
[00:14:40.400 --> 00:14:41.400]  可能是戴著VR眼鏡
[00:14:41.400 --> 00:14:45.400]  看著整個地圖
[00:14:45.400 --> 00:14:47.400]  全部都不是現實的事情
[00:14:47.400 --> 00:14:52.400]  雖然這個是真真正正的耶和華的小語
[00:14:52.400 --> 00:14:56.400]  但這只是尚未實現的事情
[00:14:56.400 --> 00:14:59.400]  整個小語的關鍵是
[00:14:59.400 --> 00:15:03.400]  如何去實踐這個圖畫
[00:15:03.400 --> 00:15:06.400]  從想像到真實
[00:15:06.400 --> 00:15:08.400]  從現在到未來
[00:15:08.400 --> 00:15:11.400]  從可能性到實在性
[00:15:11.400 --> 00:15:15.400]  這個potentiality變成actuality
[00:15:15.400 --> 00:15:20.400]  正正就是整個經文裡面的重點
[00:15:20.400 --> 00:15:22.400]  我們看看下半段經文
[00:15:22.400 --> 00:15:23.400]  第六到第九節經文
[00:15:23.400 --> 00:15:24.400]  我們一起讀
[00:15:24.400 --> 00:15:26.400]  不要再重複powerpoint
[00:15:26.400 --> 00:15:28.400]  第六到第九節經文
[00:15:28.400 --> 00:15:31.400]  他說你當剛強壯膽
[00:15:31.400 --> 00:15:34.400]  因為你必使這百姓承受那地為業
[00:15:34.400 --> 00:15:36.400]  就是我向他們列祖起
[00:15:36.400 --> 00:15:38.400]  誓應去賜給你們的地
[00:15:38.400 --> 00:15:40.400]  只要剛強大大壯膽
[00:15:40.400 --> 00:15:44.400]  謹守遵行我摩西所吩咐你們的一切律法
[00:15:44.400 --> 00:15:46.400]  不可偏離左右
[00:15:46.400 --> 00:15:48.400]  使你無論往那裡去都可以順利
[00:15:48.400 --> 00:15:50.400]  這律法書不可離開你的口
[00:15:50.400 --> 00:15:51.400]  總要晝夜思想
[00:15:51.400 --> 00:15:54.400]  好似你謹守遵行這律法書上的一切話
[00:15:54.400 --> 00:15:56.400]  如此你都可以亨通繁順利
[00:15:56.400 --> 00:15:58.400]  我啟蒙又吩咐你什麼
[00:15:58.400 --> 00:15:59.400]  你當剛強壯膽
[00:15:59.400 --> 00:16:01.400]  不要懼怕不要驚惶
[00:16:01.400 --> 00:16:03.400]  因為你無論往那裡去
[00:16:03.400 --> 00:16:06.400]  而又說神必與你同在
[00:16:06.400 --> 00:16:08.400]  如果說剛才那段經文
[00:16:08.400 --> 00:16:10.400]  是一段有關將來的經文
[00:16:10.400 --> 00:16:14.400]  這段就是有關現在的經文
[00:16:14.400 --> 00:16:16.400]  在六到第九節裡面
[00:16:16.400 --> 00:16:19.400]  全部都是一些現在式的字
[00:16:19.400 --> 00:16:21.400]  Now 現在的字
[00:16:21.400 --> 00:16:25.400]  然後說直接去勸勉書說
[00:16:25.400 --> 00:16:27.400]  你現在應該做什麼
[00:16:27.400 --> 00:16:32.400]  然後說是命令書說你現在要做什麼
[00:16:32.400 --> 00:16:34.400]  然後說命令書說
[00:16:34.400 --> 00:16:37.400]  如果你要實踐那個應許的將來的時候
[00:16:37.400 --> 00:16:40.400]  你現在就應該怎麼做
[00:16:40.400 --> 00:16:43.400]  你要將一到五節的迦南未來去實踐
[00:16:43.400 --> 00:16:49.400]  你就要現在進行六到第九節裡面的那個吩咐
[00:16:49.400 --> 00:16:52.400]  究竟耶和華要做些什麼
[00:16:52.400 --> 00:16:54.400]  大家看看
[00:16:54.400 --> 00:16:55.400]  很明顯
[00:16:55.400 --> 00:16:57.400]  我想大家都不難發現到
[00:16:57.400 --> 00:17:01.400]  六到第九節裡面連續密集式出現了
[00:17:01.400 --> 00:17:05.400]  很多次剛強壯膽這四個字
[00:17:05.400 --> 00:17:08.400]  第六節你當剛強壯膽
[00:17:08.400 --> 00:17:11.400]  第七節只要剛強大大壯膽
[00:17:11.400 --> 00:17:14.400]  第九節你當剛強壯膽
[00:17:14.400 --> 00:17:16.400]  不要懼怕不要驚惶
[00:17:16.400 --> 00:17:20.400]  究竟什麼是剛強壯膽
[00:17:20.400 --> 00:17:25.400]  一開始我們都以為剛強壯膽是一種情緒
[00:17:25.400 --> 00:17:26.400]  我們以為是一種情緒
[00:17:26.400 --> 00:17:28.400]  剛強比較容易理解
[00:17:28.400 --> 00:17:30.400]  就是strong那個字
[00:17:30.400 --> 00:17:34.400]  但是壯膽我們都以為是一剎那的感覺
[00:17:34.400 --> 00:17:38.400]  就是所謂喝杯酒就壯膽
[00:17:38.400 --> 00:17:41.400]  然後就理會了
[00:17:41.400 --> 00:17:43.400]  然後就馬上做了
[00:17:43.400 --> 00:17:47.400]  就是一種剎那間就死就死的感覺
[00:17:47.400 --> 00:17:48.400]  不是這樣的
[00:17:48.400 --> 00:17:53.400]  書裡面所說的剛強壯膽絕對不是一剎那間
[00:17:53.400 --> 00:17:57.400]  硬著頭皮硬著頭皮的感覺
[00:17:57.400 --> 00:17:59.400]  什麼是剛強壯膽
[00:17:59.400 --> 00:18:04.400]  剛強壯膽其實就是勇氣這個字
[00:18:04.400 --> 00:18:06.400]  如果你看英文的時候是什麼
[00:18:06.400 --> 00:18:11.400]  剛強壯膽就是strong and courageous
[00:18:11.400 --> 00:18:16.400]  上帝吩咐要求命令耶穌要有勇氣
[00:18:16.400 --> 00:18:20.400]  勇氣正是整個經文的關鍵
[00:18:20.400 --> 00:18:25.400]  也是整個愛心民族面向未來的關鍵
[00:18:25.400 --> 00:18:29.400]  不過我們華人教會比較少提勇氣這個字
[00:18:29.400 --> 00:18:33.400]  通常在國本裡面就將勇氣譯作壯膽
[00:18:33.400 --> 00:18:35.400]  或者剛強壯膽
[00:18:35.400 --> 00:18:36.400]  身體裡面有什麼
[00:18:36.400 --> 00:18:39.400]  就譯作坦然無懼這四個字
[00:18:39.400 --> 00:18:43.400]  不過無論是壯膽或者坦然無懼
[00:18:43.400 --> 00:18:48.400]  都不能夠真正的去說出原文裡面的意思
[00:18:48.400 --> 00:18:52.400]  勇氣不是膽量上的情緒
[00:18:52.400 --> 00:18:56.400]  也不是叫你不要怕這麼簡單
[00:18:56.400 --> 00:19:00.400]  勇氣是一個非常重要的課題
[00:19:00.400 --> 00:19:08.400]  勇氣是我們人生存裡面最深層次的自我體驗
[00:19:08.400 --> 00:19:10.400]  勇氣是我們生命的本質
