
[00:00:00.000 --> 00:00:07.000]  經文是記載在《約翰福音》十七章二十至二十六節
[00:11:00.500 --> 00:11:23.500]  這個合一是以他自己和父神的合一,為一個範本,為一個模範。這個合一不是好像世界所說的合一,而是以耶穌和天父那種的合一做範本。
[00:11:23.500 --> 00:11:39.500]  我們又可以回溫一下,在XX裏面這個神學思想,究竟是什麼意思呢?什麼在耶穌裏面,天父又在耶穌裏面,然後我們又在耶穌和天父裏面。
[00:11:39.500 --> 00:11:59.500]  在很認真處理這個神學思想,是經文的十五章,我們可以揭一揭去,揭前一點,聖經第約翰福音十五章,166頁而已,我們揭前兩頁就到了。
[00:11:59.500 --> 00:12:21.500]  這裏就是很仔細地,耶穌教導在XX裏面的。我們嘗試一下一起去讀,天早的時候我們多讀幾節聖經,我們也是很有得著的。
[00:12:21.500 --> 00:12:37.500]  我們一起由第一節讀到第六節。
[00:12:37.500 --> 00:12:55.500]  「我就是真葡萄樹,我父是栽培的人,凡屬我不結果子的枝子,他就剪掉,凡結果子的,他就修剪乾淨,使枝子結果子更多。
[00:12:55.500 --> 00:13:16.500]  現在你們因我講給你們的道已經設成了,你們要常在我裏面,我莫常在你們裏面,枝子若不常在葡萄樹上,自己就不能結果子。你們若不常在我裏面,也是這樣。
[00:13:16.500 --> 00:13:43.500]  我就是葡萄樹,你們是枝子,常在我裏面的,我也常在他裏面,這人就多結果子。因為你了我,你們就不能做什麼。人若不常在我裏面,就像枝子被燒在外面,枯乾了,冰進火裏燒了。」
[00:13:43.500 --> 00:13:50.500]  這裏,聽到嗎?都是重覆在什麼裏面的。
[00:13:50.500 --> 00:14:17.500]  耶穌用一個很簡單的比喻,就是在講一個關係,就是在他裏面,講天父和他的關係,就是原來他和我們的緊密關係,就像葡萄樹和枝子的關係那麼緊密。
[00:14:17.500 --> 00:14:38.500]  我們黏著耶穌,耶穌黏著天父,結果我們就和天父和耶穌黏在一起。所以他是用一個比喻去講這個關係。在耶穌第十七章的祈禱裏面,我們又揭到第十七章,就是在講這件事了。
[00:14:38.500 --> 00:14:57.500]  究竟這個合一是怎樣的呢?就是在講要在耶穌裏面的關係的合一。在講的合一,不是我們這班人很齊心,經常黏在一起去做一件事,目標很一致,不是只是這樣。
[00:14:57.500 --> 00:15:18.500]  而是我們每個人都和耶穌有很緊密的關係,就好像我們是枝子黏著那棵葡萄樹那麼緊密。我又舉一個例子,就是我做婚前輔導,我不是幫別人做婚前輔導,我自己去接受婚前輔導。
[00:15:18.500 --> 00:15:37.500]  還記得是張美眉牧師幫我和我先生啟誠做的婚前輔導。她就說,你和啟誠不是只顧著你們兩個自己牽手,而是一隻手牽著對方,一隻手牽著耶穌。
[00:15:37.500 --> 00:15:58.500]  就算你們兩個吵架,小嫻把啟誠的手伸開,但是依然小嫻的手牽著耶穌,啟誠的手又牽著耶穌的話,你們的關係都沒有斷,因為耶穌在你們中間聯繫著你們兩個。
[00:15:58.500 --> 00:16:18.500]  其實弟兄姊妹的關係都是一樣的,弟兄姊妹之間的關係都是有耶穌在中間牽著我,我又牽著耶穌,耶穌的另一隻手又牽著弟兄姊妹。
[00:16:18.500 --> 00:16:33.500]  所以當我和弟兄姊妹吵架,不和,把對方的手伸開,沒有一起牽著他,但是因為我們還有一隻手牽著耶穌的時候,我們的關係都不會斷。
[00:16:33.500 --> 00:16:47.500]  這樣的一個群體的合一,就是在裡面的合一,是有耶穌在當中做我們中間的位置。
[00:16:47.500 --> 00:17:07.500]  而我們這樣去聯繫著一個的時候,我們的關係就算遇到考驗,我們都不會斷,不會分開,而可以進一步學習信任,學習彼此相愛,這個是下一步去做的事情。
[00:17:07.500 --> 00:17:23.500]  這樣的話,這個群體的成員就會在這些關係裡面慢慢嘗到飽足,這個就是耶穌在這個祈禱裡面為我們祈求,我們可以經歷到的這種合一。
[00:17:23.500 --> 00:17:39.500]  因為正如我剛才所說,世界都講合一的,我們想想我們做的那間公司,我們身處工作的組織、機構,哪一間是不講合一的?
[00:17:39.500 --> 00:17:56.500]  都講teamwork,講齊心,講目標一致的。我有一個朋友,他的工作就專門設計一些workshop,設計一些歷期的活動,讓他公司的員工去參加。
[00:17:56.500 --> 00:18:19.500]  老闆就令到這班員工有一個默契,彼此配搭,齊心,合一。往往這樣做的時候,他們經過這些訓練,真的會在工作上面提高了工作效能,又往往會賺更多的錢。
[00:18:19.500 --> 00:18:39.500]  所以做這一類型的訓練,很有market,很有市場,很吃香。所以全世界都在講合一,但是很明顯,我們如果讀這段經文,教會的合一就跟世界追求的合一是有些分別的。
[00:18:39.500 --> 00:18:54.500]  因為我們不只是訓練一班人,目標一致,然後我們就在一起有默契去完成這個task,然後提升,用更短的時間做更多的事,效能提升。
[00:18:54.500 --> 00:19:09.500]  我們不只是追求這些,這段經文提醒我們要黏著耶穌,當我們黏著耶穌的時候,我們就在耶穌裡面,這樣我們就在天父裡面。
[00:19:09.500 --> 00:19:25.500]  我們的合一都會帶來更加高的生產效能,不過不是為了賺更多的錢,而是經文所講的就是,好讓世人信是你差我來的。
[00:19:25.500 --> 00:19:42.500]  而是這個目標,就是作美好的見證,吸引未信的人去信耶穌,吸引未信的人去看看這個群體,跟外面世界的群體有些不一樣。
[00:19:42.500 --> 00:19:55.500]  所以有正經的悉經學者就說,按這個經文來看,這樣教會的合一其實不是什麼成就要我們去追求的。
[00:19:55.500 --> 00:20:12.500]  如果我們在耶穌裡面,耶穌在我們中間,我們信了主,就已經是這樣的了。我們信了主,就已經開放了給我們的心,讓耶穌住在我們裡面。
[00:20:12.500 --> 00:20:29.500]  所以合一其實根本就是一份禮物,是人不需要自己創造出來,不需要人自己去追求回來的合一,而是去接受,去認識,和去展示出來的。
[00:20:29.500 --> 00:20:40.500]  教會的合一其實根本就是一份已經準備好的禮物,視乎我們有沒有去接受,怎樣才算是接受呢?
[00:20:40.500 --> 00:20:46.500]  會不會怎樣才算是接受呢?我缺了自信了主,不就是接受了救恩囉?
[00:20:46.500 --> 00:21:04.500]  原來裡面已經包含了教會的合一。不過,正如上個星期六晚,洪彪牧師提醒我們說,我們有時信主呢,信得有點……
[00:21:04.500 --> 00:21:20.500]  他的說法就是,我用他的說法就是,當我們基督徒習慣了世界的生活,很容易信主只不過是在原來的生活上面,加一些宗教的元素,加一些屬靈的元素。
[00:21:20.500 --> 00:21:44.500]  星期一至五上班,星期六日上下教會,加一些宗教活動,如果只是這樣過一個這麼表面的信仰生活呢,這種方式的弱點就是,屬靈生命不一定生根,整個的生命不一定可以經歷到更新、重整。
[00:21:44.500 --> 00:22:02.500]  所以經過一段日子,沒有根基之下去建立成長的基督徒,慢慢會失去對基督信仰的興趣。用我們另外一句話就是,慢慢失去了一個屬靈的胃口。
[00:22:02.500 --> 00:22:24.500]  對於教會的合一,我們都沒有興趣去知道多一點,去聽多一點,去認識多一點。所以說,如果有一份禮物是教會的合一,你有沒有興趣去接收呢?你有沒有興趣去拆開這份禮物,去打開看看,好像聖誕節收禮物一樣,打開裡面看看是什麼來的呢?
[00:22:24.500 --> 00:22:44.500]  是拼圖?要自己動手砌的?還是可以吃的?是什麼味道的呢?你有沒有這個動力去認識這份禮物呢?教會的合一是什麼一回事呢?在這個祈禱,耶穌沒有仔細教導我們教會的合一是怎麼一回事。
[00:22:44.500 --> 00:23:07.500]  但是,有很多豐富的教導在其他書本裡面。例如,我舉一個例子,保羅在哥倫多前書,用了很長的篇幅去講教會的合一,他用了一個比喻,就是我們每個人都有的,身體,記不記得?就是用一個身體去比喻教會的合一。
[00:23:07.500 --> 00:23:35.500]  耶穌是身體的頭,就是教會的元首,身體其他部份,要聽頭的話,要聽命於耶穌,身體又有不同的肢體器官組成,就是有手有腳有眼耳鼻,所以有不同的因次,不知道你是教會的哪一個部份呢?是行動的手腳,還是會是聽的耳朵呢?
[00:23:35.500 --> 00:23:55.500]  所以,象徵著信徒有不同的因次,但是他們都同心合力,在各按各的地去侍奉主,使到身體去運作,使到教會去運作,成為美好的見證,去延續著耶穌基督拯救世人的工作。
[00:23:55.500 --> 00:24:11.500]  我們又怎樣展示教會的合一呢?其實是在我們日常生活,正如我們去作見證,是在我們日常生活,在我們面對的困難挑戰裏面去展示。
[00:24:11.500 --> 00:24:28.500]  我舉一個例子,就是我們錦宣家今年都面對一個很大的挑戰,其中一個,我們今年面對都幾多挑戰,其中一個都很大的,就是我們決定是不是要續約佳恩樓。
[00:24:28.500 --> 00:24:50.500]  究竟續不續約呢?面對弟兄姊妹意見很不同,合一不是沒有其他的意見,不是說只有一把聲音,合一裏面有不同的聲音,有不同的聲音,有不同的角度,經濟的角度,意象的角度等等。
[00:24:50.500 --> 00:25:02.500]  在商討的過程中,很不容易,大家有時心情起起伏伏,有時說得激動,甚至有些火花擦出。
[00:25:02.500 --> 00:25:31.500]  我們真的咬實牙關的,堅持繼續去聽,堅持繼續去交流,我們繼續去參與祈禱會,無論是支持續約,反對續約,或者支持部分續約,或者有其他的方案,我們咬實牙關的去堅持一同的去繼續聆聽神,尋求神。
[00:25:31.500 --> 00:25:45.500]  我們在祈禱的過程中,我們真的很想神讓我們一同聽到神說,Yes,續約,或者No,不續約,從神說出來就最好,最簡單。
[00:25:45.500 --> 00:25:52.500]  但神偏偏沒有說,沒有在祈禱中給我們一個很明確的答案,Yes,或者No。
[00:25:52.500 --> 00:26:03.500]  反而神讓我們去經歷這個過程,因為這個過程就是在經歷教會的合一,因為Yes,No其實不是最重要。
[00:26:03.500 --> 00:26:22.500]  最重要看來,再看回這個祈禱,就是在決策的過程中,我們就是要去經歷,咬實牙關,堅持去交流,堅持去聆聽,堅持去聽不同自己意見的弟兄姊妹,不同角度的意見。
[00:26:22.500 --> 00:26:32.500]  我們堅持去有一個共識,這個過程原來就是在展示教會的合一。
[00:26:32.500 --> 00:26:45.500]  感謝神,我們最後都是在一個有共識之下,我們又做一個決定,所以我們現在再下一步,就是一起,在續約加恩流的決定之下,
[00:26:45.500 --> 00:26:54.500]  我們又怎樣去邁進一步,經歷神更豐盛的供給,更豐盛的恩典裏面。
[00:26:54.500 --> 00:27:04.500]  我們很經歷到教會的合一,面對的困難越大,但神給我們的恩典又會更大。
[00:27:04.500 --> 00:27:19.500]  日漢寫這本書,寫耶穌臨別的祈禱的時候,他所處的教會,亦都是面臨一些的考驗,而這些考驗又是將教會陷於一個分裂的危機。
[00:27:19.500 --> 00:27:29.500]  耶穌當然預示到,他教會的成長最需要守望的,就是教會的合一。
[00:27:29.500 --> 00:27:48.500]  所以讀到這裏,我們都去想一想,教會的合一,這麼好的一份禮物,我有沒有匆匆走過了,沒有好好地去接受,認識,投入在教會的合一裏面呢?
[00:27:48.500 --> 00:28:04.500]  會不會我們有時候都很容易花了一些時間去追逐了世界外面的,單單追求更高效能,賺更多錢的合一呢?
[00:28:04.500 --> 00:28:16.500]  我們又去繼續看經文,我們又一起讀第22至23節。
[00:28:16.500 --> 00:28:28.500]  「你所賜給我的榮耀,我亦賜給他們,使他們合而為一,像我們合而為一。
[00:28:28.500 --> 00:28:44.500]  我在他們裏面,你在我裏面,使他們完完全全合而為一,讓世人知道是你差我來的,也知道你愛他們,如同愛我一樣。」
[00:28:44.500 --> 00:28:56.500]  第22至23節是一個回顧,剛才說的結構,請求回顧,請求回顧,就是梅花間竹的出現。
[00:28:56.500 --> 00:29:10.500]  回顧耶穌在地上所做的,祂說到「我已經賜給門徒榮耀,也就是神賜給他的榮耀,也都賜給了門徒。」
[00:29:10.500 --> 00:29:23.500]  這裏說的是,祂和門徒共享榮耀,正如天父賜給他的愛和合一,也和門徒共享一樣。
[00:29:23.500 --> 00:29:40.500]  這裏說的再次重複,剛才我們說的在門徒裏面的思想,耶穌在門徒裏面,天父就在耶穌裏面,串燒地將上帝、耶穌、門徒三樣串在一起,聯繫在一起。
[00:29:40.500 --> 00:29:54.500]  因為只有這樣的聯繫,才能令到門徒完完全全合而為一,才向世人見證到,耶穌確實是上帝所差遣來到世界的。
[00:29:54.500 --> 00:30:05.500]  也都唯有是這樣,令世人才知道,門徒就好像被他的天父愛兒子一樣,那麼愛錫他。
[00:30:05.500 --> 00:30:15.500]  這就是耶穌在22、23節所說的。我們一起進入24節的經文,我們一起讀24節。
[00:30:15.500 --> 00:30:32.500]  「我在哪裡,願你所賜給我的人也同在哪裡,使他們看見你所賜給我的榮耀,因為創世以前,你已經愛我了。」
[00:30:32.500 --> 00:30:42.500]  回顧完,又請求了。這次耶穌作了一個請求,就是使門徒與他同在。
[00:30:42.500 --> 00:30:56.500]  耶穌在哪裡,願門徒都與他在哪裡,而目的是為令到門徒看見你所賜給我的榮耀,即是天父賜給耶穌的榮耀。
[00:30:56.500 --> 00:31:07.500]  這裡說的是耶穌將要走上十字架,願門徒都可以與耶穌在十字架上看到天父賜給他的榮耀。
[00:31:07.500 --> 00:31:21.500]  今天,2000年之後的我們,看到十字架的榮耀,但當時的門徒就看不到十字架有什麼榮耀,是羅馬裡面最殘酷的一個形式。
[00:31:21.500 --> 00:31:47.500]  十字架是一個很羞愧的記號,但是今天我們的十字架看到榮耀,我們很願意在家門檻上掛十字架,我們很願意頸鏈嘴掛十字架,我們很願意有很多裝飾都是十字架,但是當時的十字架對門徒來說,看不到是什麼榮耀。
[00:31:47.500 --> 00:32:00.500]  耶穌在這裡為門徒請求看到榮耀,不過可能今天的我們在一些地方我們又看不到的榮耀。
[00:32:00.500 --> 00:32:13.500]  但是這裡我想大家又試一下仔細去看經文,榮耀可能我們很容易看得出,但是很容易錯過的是榮耀前面那幾個字,是嗎?
[00:32:13.500 --> 00:32:20.500]  24節:「使他們看見,你所賜給我的榮耀。」
[00:32:20.500 --> 00:32:33.500]  榮耀這個詞在這段經文裡面出現過八次,我剛才說過,我很快地列出那八次的榮耀,耶穌是怎麼說的。
[00:32:33.500 --> 00:32:55.500]  在第一節裡面,耶穌說已經榮耀了天父,然後在第四第五節裡面,耶穌求被榮耀,第二十二節,耶穌由天父所接受的榮耀已經賜給了門徒,然後在第十節裡面,耶穌在門徒中得了榮耀。
[00:32:55.500 --> 00:33:13.500]  再又在第五節裡面,耶穌和父在未有世界以前,已經和天父同享榮耀,最後在二十節,就是我們現在看的這一節,就是求使門徒都看見神所賜的榮耀。
[00:33:13.500 --> 00:33:38.500]  我一一列出來給大家聽,就是給大家感受一下,你感不感受到耶穌很想讓我們知道的,除了知道天父給他榮耀,他很想強調一樣東西,他的榮耀是從天父而來的,是天父賜的,是天父和他同享的,不是他自己的,是天父的。
[00:33:38.500 --> 00:33:56.500]  他不斷強調這一樣東西,無論是哪一節講榮耀都好,都是強調從天父而來的榮耀。原來榮耀是接受再給出去的,在耶穌身上,他不斷讓我們看到這一樣東西。
[00:33:56.500 --> 00:34:21.500]  我們講榮耀,世界都講榮耀,世界講榮耀更加講得多過我們,我們基督徒都講榮耀,我們都經常講,很想榮耀神,我們很想在我們工作裏面榮耀神,我很想在學校讀書讀好一點榮耀神,我很想在家裏面做見證榮耀神。
[00:34:21.500 --> 00:34:39.500]  這個心智很好,聖靈給我們一個很好的心智,但是有一件事我們要去謹記,亦都是經文給我們提醒,榮耀不是個人追求得來的,榮耀是從神而來的。
[00:34:39.500 --> 00:34:55.500]  你看看耶穌都是求天父榮耀他,但是為的目的是榮耀天父,當耶穌得榮耀,他又將榮耀歸給天父的時候,就是為要神得榮耀。
[00:34:55.500 --> 00:35:14.500]  所以耶穌求他知道榮耀不是靠他自己的力量可以追逐得來的,是白白得來的,好像恩典一樣,以致我們可以很容易地歸還給天父,又很容易地去和我們身邊的人分享。
[00:35:14.500 --> 00:35:40.500]  榮耀歸給神,又賜給其他人,就是耶穌不斷去強調的。我在這裏舉個例子,我的女兒星期日上主日學,有奉獻,我就給她兩元,叫她奉獻,很多次都見到兩元仍然在她的書包裏,我問她為什麼沒有奉獻,她說忘記了。
[00:35:40.500 --> 00:35:57.500]  幾次都是,有一次我妹妹送她,我就叫妹妹幫忙看奉獻的時候,她在做什麼呢?我妹妹說,有啊,她有奉獻,雙手放在奉獻袋,有見到。
[00:35:57.500 --> 00:36:23.500]  但是那次,仍然兩元都在書包裏,我就忍不住問我女兒,為什麼依依明明見到你雙手放在奉獻袋裏,但是錢又在書包裏呢?她做了一個手勢給我看,她說,我這樣放在奉獻袋裏,她做了一個心形,我把我的心奉獻給耶穌了。
[00:36:23.500 --> 00:36:47.500]  我就想一想,你把你的心奉獻給耶穌,耶穌一定很開心,耶穌都不用錢的,不需要錢,我說,也是啊,耶穌需要我們的心多於需要錢,不過教會需要錢,教會需要錢去傳福音和幫助人。
[00:36:47.500 --> 00:37:02.500]  再和她聊天,聊天,聊天,她就說,她原來擔心,一個星期兩元,媽媽很快就沒有錢了,所以她不捨得,她留下了,然後回來就說,忘記了。
[00:37:02.500 --> 00:37:19.500]  我說,不用擔心,我們的錢,耶穌會供應給我們的,用完又有,用完又有的,你看看這麼久以來有沒有沒有錢買菜,有沒有沒有錢,沒有房子住,沒有衣服穿,又沒有。
[00:37:19.500 --> 00:37:47.500]  她明白了,就奉獻了,很好啊,學到這個功課,她明白了,不過故事還沒完,她開始學琴了,學琴呢,我覺得她五歲,KC了,開始有零用錢,我就藉著她每次練琴,就放了一元硬幣在她的珠姐前握,透明的,就看到一天一天增多了,那些硬幣。
[00:37:47.500 --> 00:38:04.500]  一個月了,我就跟女兒說,一個月了,可以奉獻了,她就說,不行,這些錢我很辛苦彈琴儲的,她說,是我的,她很強調,是我的。
[00:38:04.500 --> 00:38:31.500]  她這句話都反映我們人性很真實的一面,我們以為是自己努力追求回來的東西,給白白得來的分出去是更加困難的,有時白白得來的分出去都要信心,都要是不是真的分出去會再有的,就壓實,不敢的,不敢分出去的。
[00:38:31.500 --> 00:38:55.500]  但是,如果我們以為是自己賺回來的東西要分出去,就難上加難了,是不是?所以我知道我女兒這一下要學的功課就是,其實我們所謂自己的努力,我們的恩慈,我們的健康,我們學琴的機會,有個琴在這裡,這些其實都是白白得來的,是不是?
[00:38:55.500 --> 00:39:21.500]  但是表面上好像是靠她努力賺回來的,但其實這些都是白白得來的,當然這個功課又更加難學,要等待她成長去明白才行,當然我沒有逼她,我就有耐性地等她成長,等她可以明白到這個道理的時候,她願意這樣去拿出來奉獻。
[00:39:21.500 --> 00:39:49.500]  要一個五歲的小女孩明白這個道理這麼不容易,其實我們成人要明白這個道理,都一樣這麼不容易的,我們頭腦都明白我們有的一切,其實都是天賦比的,但是由這裡的時候就不容易做到,因為我們從小在世界的訓練,訓練我們去競爭裡面得榮耀,是不是?
[00:39:49.500 --> 00:40:18.500]  我們要訓練是幼稚園面試就已經要贏過隔壁那個才有機會讀的,是不是?我們要考試要排名次的,是不是?我們要追第一、第二、頭三名的,我們很被訓練去追求個人的榮耀,就算奧運會都是為國家贏金牌的,追求群體的榮耀,然後我們很享受榮耀,是不是?
[00:40:18.500 --> 00:40:47.500]  這個在世界是這樣的,很理所當然的,當我們活在世界這麼多年,來到長大信主的時候,突然之間要這樣去顛覆我們,在這樣的概念的時候,其實很不容易,所以耶穌為門徒祈禱就是這樣祈禱,祂希望門徒看見,與祂同在,而且看到祂身上的榮耀是天賦所賜的,
[00:40:48.500 --> 00:41:09.500]  不是他辛辛苦苦靠自己的能力,捱到的,不死的,上到十字架才死,是他的榮耀,是不是?我這麼辛苦被人鞭打,我都沒有斷氣,我要去到十字架才斷氣,都是我努力來的,都不是的,都是天賦賜他的榮耀,
[00:41:10.500 --> 00:41:37.500]  他沒有將任何榮耀歸給自己,他都是歸給天賦,他都是不斷在祈禱裡面去強調榮耀從天賦,如果當我們明白了這件事的時候,或者我們就不需要好像世界的潮流裡面的人一樣,用很多很多的時間去追逐個人的榮耀,去追逐群體的榮耀,因為這些榮耀其實是天賦賜的,
[00:41:38.500 --> 00:42:01.500]  我們又可以求的,我們求天賦賜給我們榮耀,但目的是我要榮耀你的天賦,好像耶穌那樣去求,但我們不需要去換上性命,換上我們的健康去追逐一些的榮耀,我們最後去看25、26節,我們一起又讀25、26節,
[00:42:02.500 --> 00:42:23.500]  公義的父啊,世人未曾認識你,我卻認識你,這些人也知道是你差我來的,我已讓他們認識你的名,還要讓他們認識,好讓你愛我的愛在他們裡面,我也在他們裡面。
[00:42:24.500 --> 00:42:49.500]  最後25、26節,又是耶穌一個回顧,回顧他在地上所作的工作,也是結束整個祈禱的句子,就是他已經讓人認識了天賦的名,認識了,而且繼續會讓他們認識,因為他已經猜了門徒去地上傳他的福音,傳他的道,
[00:42:50.500 --> 00:43:18.500]  同樣神的愛就是在門徒裡面,耶穌就在門徒裡面,再一次又再講在什麼裡面,都是他最後對愛和合一這個心願的最後流露,所以我們今天結束,我們在20至26節,今天耶穌的祈禱這個講題,我們再有一個很簡單的回溫,我們剛才的重點,
[00:43:19.500 --> 00:43:42.500]  第一,教會的合一的約旨就是在耶穌裡面的關係,天父透過耶穌給我們一個很好的禮物,是教會的合一,教會的合一這個禮物已經在這裡了,只不過我們有沒有錯過了去接受它,去認識它,去展示和欣賞這份禮物呢?
[00:43:43.500 --> 00:44:10.500]  聖誕節就是收禮物的時候,我們重新去收一下這份禮物,願我們有動力去好好認識教會的合一,也都有機會一起去展示在教會的合一裡面,第二,耶穌一生所得的榮耀是從神而來的,是白白地得來,他又總是歸還給天父,我們看到他這麼瀟灑地去歸榮耀給天父,
[00:44:11.500 --> 00:44:32.500]  我們跟門徒分享這份榮耀,不知道我們是否學悟了他這份看破、看透,我們是否學悟了他這份自由呢?願意在今天的信息裡面,給我們有這樣的聖靈向我們各人說話,今天我的信息說到這裡。
[00:44:32.500 --> 00:44:34.500]  謝謝大家收看,下次見!

