
[00:00:00.000 --> 00:00:04.800]  路加福音八章四十至五十二節
[00:03:25.840 --> 00:03:30.840]  宣讀以賽亞書來暗示自己的身份
[00:03:30.840 --> 00:03:32.840]  主的靈在我身上
[00:03:32.840 --> 00:03:34.840]  因為祂用高高我
[00:03:34.840 --> 00:03:38.840]  相信大家都有印象
[00:03:38.840 --> 00:03:40.840]  同鄉的人聽得明白
[00:03:40.840 --> 00:03:44.840]  但不相信耶穌的暗示
[00:03:44.840 --> 00:03:46.840]  不相信祂的身份
[00:03:46.840 --> 00:03:49.840]  要求耶穌用神蹟證明
[00:03:49.840 --> 00:03:51.840]  卻被拒絕
[00:03:51.840 --> 00:03:53.840]  離開了拿撒勒
[00:03:53.840 --> 00:03:56.840]  耶穌繼續在加利利地區傳道
[00:03:56.840 --> 00:04:01.840]  醫病、趕鬼甚至令死人復活
[00:04:01.840 --> 00:04:05.840]  不過眾人除了對耶穌的權能感到驚訝
[00:04:05.840 --> 00:04:08.840]  卻只是聯想到舊約的先知
[00:04:08.840 --> 00:04:11.840]  以利亞和以利莎
[00:04:11.840 --> 00:04:12.840]  於是就認為
[00:04:12.840 --> 00:04:16.840]  有大先知在我們當中興起了
[00:04:16.840 --> 00:04:18.840]  也就是七章十六節
[00:04:18.840 --> 00:04:22.840]  甚至連施洗約翰都不肯定耶穌的身份
[00:04:22.840 --> 00:04:24.840]  就派人去問耶穌
[00:04:24.840 --> 00:04:29.840]  當時施洗約翰被希律囚禁
[00:04:29.840 --> 00:04:32.840]  生命和即時都危在旦夕
[00:04:32.840 --> 00:04:34.840]  危機的出現
[00:04:34.840 --> 00:04:37.840]  考驗對耶穌的認識
[00:04:37.840 --> 00:04:41.840]  將要來的那位就是你嗎?
[00:04:41.840 --> 00:04:44.840]  耶穌透過盲人看見
[00:04:44.840 --> 00:04:46.840]  強子行走
[00:04:46.840 --> 00:04:48.840]  麻風病人不潔淨
[00:04:48.840 --> 00:04:50.840]  聾子聽見
[00:04:50.840 --> 00:04:52.840]  死人復活的神蹟
[00:04:52.840 --> 00:04:56.840]  讓施洗約翰更新對他的認識
[00:04:56.840 --> 00:04:58.840]  認識什麼呢?
[00:04:58.840 --> 00:05:02.840]  就是耶穌的真正身份
[00:05:02.840 --> 00:05:03.840]  可能你會想
[00:05:03.840 --> 00:05:06.840]  耶穌的身份有多神秘呢?
[00:05:06.840 --> 00:05:08.840]  就是基督
[00:05:08.840 --> 00:05:13.840]  正如《使徒彼得》在九章二十節所說
[00:05:13.840 --> 00:05:15.840]  的確是的
[00:05:15.840 --> 00:05:17.840]  是一百分
[00:05:17.840 --> 00:05:22.840]  但到底是施洗約翰眼中審判惡人的基督
[00:05:22.840 --> 00:05:26.840]  是使徒眼中推翻羅馬的基督
[00:05:26.840 --> 00:05:28.840]  還是坐在你身旁的那位
[00:05:28.840 --> 00:05:31.840]  他眼中的基督呢?
[00:05:31.840 --> 00:05:35.840]  正如耶穌對約翰的回應
[00:05:35.840 --> 00:05:39.840]  凡不因我跌倒的就有福了
[00:05:39.840 --> 00:05:42.840]  我們重新低頭祈禱
[00:05:42.840 --> 00:05:45.840]  趁著我們將以下的時間交在你的手中
[00:05:45.840 --> 00:05:48.840]  求你帶領我們思想你的話語
[00:05:48.840 --> 00:05:50.840]  又求你讓我們明白
[00:05:50.840 --> 00:05:52.840]  你在我們身上的旨意
[00:05:52.840 --> 00:05:55.840]  多謝你聽我們在你面前同心的祈禱
[00:05:55.840 --> 00:05:57.840]  奉靠教主耶穌的聖名
[00:05:57.840 --> 00:05:59.840]  阿們
[00:05:59.840 --> 00:06:02.840]  去到第八章
[00:06:02.840 --> 00:06:05.840]  跟隨耶穌的經驗不止十二使徒
[00:06:05.840 --> 00:06:08.840]  還有被耶穌醫治
[00:06:08.840 --> 00:06:10.840]  趕鬼的幾個婦女
[00:06:10.840 --> 00:06:14.840]  耶穌成為了很受歡迎的老師
[00:06:14.840 --> 00:06:16.840]  很多人都想見耶穌
[00:06:16.840 --> 00:06:18.840]  想跟耶穌
[00:06:18.840 --> 00:06:19.840]  為什麼呢?
[00:06:19.840 --> 00:06:21.840]  有病就醫病
[00:06:21.840 --> 00:06:23.840]  沒有病又可以怎樣?
[00:06:23.840 --> 00:06:24.840]  又可以趕鬼
[00:06:24.840 --> 00:06:26.840]  甚至在他們的眼中
[00:06:26.840 --> 00:06:28.840]  耶穌是一個
[00:06:28.840 --> 00:06:30.840]  是一個圓湖低西
[00:06:30.840 --> 00:06:34.840]  樂善好施的慈善家
[00:06:34.840 --> 00:06:38.840]  但耶穌不願意他的身份被誤解
[00:06:38.840 --> 00:06:42.840]  於是對跟隨者提出了兩個要求
[00:06:42.840 --> 00:06:43.840]  第一
[00:06:43.840 --> 00:06:46.840]  要對真理的態度認真
[00:06:46.840 --> 00:06:50.840]  耶穌用撒種的比喻來講解真理
[00:06:50.840 --> 00:06:55.840]  由於明白比喻需要認真的態度
[00:06:55.840 --> 00:06:58.840]  於是就將對真理萬不驚心
[00:06:58.840 --> 00:07:02.840]  不認真的人分別出來
[00:07:02.840 --> 00:07:04.840]  第二要求
[00:07:04.840 --> 00:07:09.840]  耶穌提出只有聽了上帝的道而遵行的人
[00:07:09.840 --> 00:07:12.840]  才能成為他的親屬
[00:07:12.840 --> 00:07:16.840]  才能跟隨耶穌
[00:07:16.840 --> 00:07:18.840]  在這樣的情況下
[00:07:18.840 --> 00:07:21.840]  就進入了八章二十二節開始的
[00:07:21.840 --> 00:07:23.840]  三段神蹟的經文
[00:07:23.840 --> 00:07:27.840]  第一段在八章二十二至二十五節
[00:07:27.840 --> 00:07:31.840]  耶穌和門徒坐船橫渡加里里湖
[00:07:31.840 --> 00:07:34.840]  途中遇上狂風大浪
[00:07:34.840 --> 00:07:36.840]  船入了水
[00:07:36.840 --> 00:07:38.840]  是非常危險
[00:07:38.840 --> 00:07:42.840]  門徒立刻去叫醒耶穌
[00:07:42.840 --> 00:07:45.840]  耶穌斥責風浪
[00:07:45.840 --> 00:07:48.840]  風浪指著是不正了
[00:07:48.840 --> 00:07:51.840]  耶穌對門徒說
[00:07:51.840 --> 00:07:54.840]  你們的信心在哪裡呢?
[00:07:54.840 --> 00:07:59.840]  在舊約聖經經常描寫
[00:07:59.840 --> 00:08:02.840]  上帝是宇宙的主宰
[00:08:02.840 --> 00:08:04.840]  能夠平靜風浪
[00:08:04.840 --> 00:08:06.840]  制止狂風
[00:08:06.840 --> 00:08:10.840]  就好像詩篇第一百零四篇
[00:08:10.840 --> 00:08:12.840]  七節提到
[00:08:12.840 --> 00:08:15.840]  你的斥責一發水就崩逃
[00:08:15.840 --> 00:08:19.840]  你的雷聲一發水就崩流
[00:08:19.840 --> 00:08:23.840]  現在耶穌居然能夠平靜風浪
[00:08:23.840 --> 00:08:27.840]  令到門徒既驚訝又懼怕
[00:08:27.840 --> 00:08:29.840]  於是就說
[00:08:29.840 --> 00:08:31.840]  這到底是誰?
[00:08:31.840 --> 00:08:33.840]  他吩咐風和水
[00:08:33.840 --> 00:08:36.840]  連風和水都聽從他
[00:08:36.840 --> 00:08:38.840]  危機的出現
[00:08:38.840 --> 00:08:41.840]  考驗對耶穌的認識
[00:08:41.840 --> 00:08:43.840]  而神跡的出現
[00:08:43.840 --> 00:08:47.840]  迫使門徒更新對耶穌的認識
[00:08:47.840 --> 00:08:51.840]  是否接受耶穌的真正身份
[00:08:51.840 --> 00:08:53.840]  是選擇離開
[00:08:53.840 --> 00:08:56.840]  還是選擇跟隨?
[00:08:56.840 --> 00:08:58.840]  當風浪平靜
[00:08:58.840 --> 00:09:00.840]  耶穌和門徒就在
[00:09:00.840 --> 00:09:03.840]  加拉森林的地區上了岸
[00:09:03.840 --> 00:09:05.840]  正如二十七節所說
[00:09:05.840 --> 00:09:09.840]  迎面而來的不是歡迎的群眾
[00:09:09.840 --> 00:09:13.840]  卻是被一群污鬼所附的人
[00:09:13.840 --> 00:09:17.840]  他看見耶穌就苦服喊叫大聲說
[00:09:17.840 --> 00:09:19.840]  至高神的兒子耶穌
[00:09:19.840 --> 00:09:21.840]  你為什麼干擾我?
[00:09:21.840 --> 00:09:24.840]  我求你不要叫我受苦
[00:09:24.840 --> 00:09:27.840]  污鬼央求耶穌
[00:09:27.840 --> 00:09:30.840]  准許他們進入豬群
[00:09:30.840 --> 00:09:32.840]  之後豬群就跳下山崖
[00:09:32.840 --> 00:09:34.840]  淡死了
[00:09:34.840 --> 00:09:37.840]  原本被鬼附的人
[00:09:37.840 --> 00:09:39.840]  得到耶穌醫好
[00:09:39.840 --> 00:09:41.840]  於是就穿回衣服
[00:09:41.840 --> 00:09:43.840]  回復清醒
[00:09:43.840 --> 00:09:48.840]  在舊約聖經並沒有講鬼的神蹟
[00:09:48.840 --> 00:09:50.840]  比較近似的是
[00:09:50.840 --> 00:09:52.840]  撒姆爾記上十六章
[00:09:52.840 --> 00:09:54.840]  經文這樣說
[00:09:54.840 --> 00:09:59.840]  有邪靈從耶和華那裡來擾亂掃羅
[00:09:59.840 --> 00:10:02.840]  而在新約的時代
[00:10:02.840 --> 00:10:08.840]  鬼附、講鬼並不是一些奇怪的事
[00:10:08.840 --> 00:10:11.840]  正如路加福音十一章提到
[00:10:11.840 --> 00:10:14.840]  法利塞人都會進行講鬼
[00:10:14.840 --> 00:10:18.840]  而外邦人也有他們的講鬼方式
[00:10:18.840 --> 00:10:20.840]  其就其在
[00:10:20.840 --> 00:10:24.840]  耶穌不像外邦人要用咒語、道具
[00:10:24.840 --> 00:10:29.840]  亦不需要奉某某人的名所得的權柄
[00:10:29.840 --> 00:10:34.840]  因為耶穌的權柄是來自自己
[00:10:34.840 --> 00:10:36.840]  按照馬太福音
[00:10:36.840 --> 00:10:39.840]  放諸人目擊事情的經過
[00:10:39.840 --> 00:10:40.840]  就害怕了
[00:10:40.840 --> 00:10:42.840]  全都告訴周圍的人
[00:10:42.840 --> 00:10:45.840]  令到大家更加害怕
[00:10:45.840 --> 00:10:49.840]  因為污鬼竟然聽從耶穌
[00:10:49.840 --> 00:10:52.840]  危機又出現
[00:10:52.840 --> 00:10:55.840]  考驗對耶穌的認識
[00:10:55.840 --> 00:10:57.840]  而神蹟的出現
[00:10:57.840 --> 00:11:00.840]  迫使他們更新對耶穌的認識
[00:11:00.840 --> 00:11:04.840]  是否接受耶穌的真正身份
[00:11:04.840 --> 00:11:05.840]  很可惜
[00:11:05.840 --> 00:11:09.840]  那班賈拉森人要求耶穌離開
[00:11:09.840 --> 00:11:11.840]  各走各路
[00:11:11.840 --> 00:11:13.840]  但另一邊廂
[00:11:13.840 --> 00:11:15.840]  得著耶穌的醫治那位
[00:11:15.840 --> 00:11:18.840]  卻選擇跟隨耶穌
[00:11:18.840 --> 00:11:21.840]  留在一班拒絕耶穌的人當中
[00:11:21.840 --> 00:11:25.840]  繼續傳揚耶穌
[00:11:25.840 --> 00:11:28.840]  去到40至42節
[00:11:28.840 --> 00:11:33.840]  亦即是我們剛才所讀的經文
[00:11:33.840 --> 00:11:35.840]  當耶穌回到加伯隆
[00:11:35.840 --> 00:11:37.840]  有一位會堂的主管
[00:11:37.840 --> 00:11:40.840]  一個頗有社會地位
[00:11:40.840 --> 00:11:42.840]  頗有宗教地位的人
[00:11:42.840 --> 00:11:45.840]  去求耶穌
[00:11:45.840 --> 00:11:49.840]  和修本稱他為葉老
[00:11:49.840 --> 00:11:51.840]  葉老來求耶穌
[00:11:51.840 --> 00:11:55.840]  因為他的獨生女兒快病死了
[00:11:55.840 --> 00:11:59.840]  在耶穌前往葉老家的路上
[00:11:59.840 --> 00:12:02.840]  發生了另一件事
[00:12:02.840 --> 00:12:04.840]  43節說
[00:12:04.840 --> 00:12:07.840]  有一個女人患了經血不止的病
[00:12:07.840 --> 00:12:09.840]  有十二年
[00:12:09.840 --> 00:12:11.840]  在醫生手裡
[00:12:11.840 --> 00:12:13.840]  花盡了一生所有的
[00:12:13.840 --> 00:12:16.840]  但沒有人能治好她
[00:12:16.840 --> 00:12:18.840]  她來到耶穌背後
[00:12:18.840 --> 00:12:20.840]  摸他的衣裳、睡紙
[00:12:20.840 --> 00:12:23.840]  經血立刻止住了
[00:12:23.840 --> 00:12:25.840]  當時耶穌就問
[00:12:25.840 --> 00:12:27.840]  「誰摸我?」
[00:12:27.840 --> 00:12:30.840]  每個人都不肯承認
[00:12:30.840 --> 00:12:31.840]  彼得說
[00:12:31.840 --> 00:12:33.840]  「老師,眾人湧湧滯滯
[00:12:33.840 --> 00:12:36.840]  僅靠著你」
[00:12:36.840 --> 00:12:38.840]  意思是覺得耶穌的問題
[00:12:38.840 --> 00:12:40.840]  很奇怪
[00:12:40.840 --> 00:12:42.840]  因為每個人都擠在你身上
[00:12:42.840 --> 00:12:45.840]  怎知有誰摸你呢?
[00:12:45.840 --> 00:12:46.840]  不如問
[00:12:46.840 --> 00:12:48.840]  誰沒有摸你呢?
[00:12:48.840 --> 00:12:50.840]  正如
[00:12:50.840 --> 00:12:51.840]  我相信大家也有試過
[00:12:51.840 --> 00:12:54.840]  連三十萬去年宵
[00:12:54.840 --> 00:12:56.840]  是吧?
[00:12:56.840 --> 00:12:58.840]  你有沒有試過問你旁邊那個
[00:12:58.840 --> 00:13:01.840]  為何擠在你身上?
[00:13:01.840 --> 00:13:06.840]  你猜他會怎樣回答你呢?
[00:13:06.840 --> 00:13:10.840]  雖然彼得說的大家都明白
[00:13:10.840 --> 00:13:13.840]  不過耶穌並沒有罷休
[00:13:13.840 --> 00:13:16.840]  反而在46節說
[00:13:16.840 --> 00:13:18.840]  「有人摸了我」
[00:13:18.840 --> 00:13:21.840]  「因為我覺得有能力從我身上出去」
[00:13:21.840 --> 00:13:23.840]  有點像
[00:13:23.840 --> 00:13:25.840]  耶穌覺得被人
[00:13:25.840 --> 00:13:26.840]  我形容為
[00:13:26.840 --> 00:13:31.840]  未經授權非法摸了他的私人財產
[00:13:31.840 --> 00:13:33.840]  簡稱偷摸
[00:13:33.840 --> 00:13:36.840]  或者是非法自摸
[00:13:36.840 --> 00:13:38.840]  不問自摸
[00:13:38.840 --> 00:13:41.840]  到底耶穌為何那麼執著呢?
[00:13:41.840 --> 00:13:43.840]  稍後就會知道
[00:13:43.840 --> 00:13:46.840]  另一樣奇怪的事
[00:13:46.840 --> 00:13:50.840]  一個女人患了病12年
[00:13:50.840 --> 00:13:54.840]  花光所有的錢去看醫生都看不好
[00:13:54.840 --> 00:13:58.840]  卻竟然相信摸可以治病
[00:13:58.840 --> 00:14:02.840]  還要是摸衣服
[00:14:02.840 --> 00:14:04.840]  馬可馬太福音提到
[00:14:04.840 --> 00:14:06.840]  當時她想
[00:14:06.840 --> 00:14:11.840]  我只要摸他的衣裳就會痊癒
[00:14:11.840 --> 00:14:15.840]  傳統上華人社會是滿天神佛
[00:14:15.840 --> 00:14:18.840]  你去到台灣看看就知道了
[00:14:18.840 --> 00:14:20.840]  除了滿天神佛
[00:14:20.840 --> 00:14:25.840]  也有很多神奇作用的石頭
[00:14:25.840 --> 00:14:26.840]  奇石
[00:14:26.840 --> 00:14:28.840]  相信大家可能聽過
[00:14:28.840 --> 00:14:31.840]  你摸一摸那塊石頭就會願望成真
[00:14:31.840 --> 00:14:34.840]  摸一摸就會願望成真
[00:14:34.840 --> 00:14:37.840]  就這樣說當然不會相信
[00:14:37.840 --> 00:14:40.840]  但如果有口碑的話
[00:14:40.840 --> 00:14:42.840]  這樣的話
[00:14:42.840 --> 00:14:44.840]  你怎樣也想試試
[00:14:44.840 --> 00:14:47.840]  特別當問題拖了很久
[00:14:47.840 --> 00:14:50.840]  用過很多方法
[00:14:50.840 --> 00:14:53.840]  一個患病12年
[00:14:53.840 --> 00:14:56.840]  花光了所有的錢
[00:14:56.840 --> 00:14:59.840]  人際關係被斷絕
[00:14:59.840 --> 00:15:02.840]  身心都受盡痛苦
[00:15:02.840 --> 00:15:04.840]  如果你是她
[00:15:04.840 --> 00:15:08.840]  你不會試嗎?
[00:15:08.840 --> 00:15:09.840]  在舊約聖經
[00:15:09.840 --> 00:15:13.840]  雖然都有醫病的神蹟
[00:15:13.840 --> 00:15:19.840]  卻沒有透過用摸去醫活人的例子
[00:15:19.840 --> 00:15:22.840]  試問被視為不潔淨的人
[00:15:22.840 --> 00:15:25.840]  怎會有人去摸呢?
[00:15:25.840 --> 00:15:26.840]  在新約
[00:15:26.840 --> 00:15:30.840]  雖然耶穌有用過摸的方法
[00:15:30.840 --> 00:15:32.840]  但不是摸衣服
[00:15:32.840 --> 00:15:37.840]  也沒有試過被人紛紛自摸
[00:15:37.840 --> 00:15:40.840]  更奇怪的是
[00:15:40.840 --> 00:15:44.840]  既然在44節都醫好了
[00:15:44.840 --> 00:15:47.840]  為何還不走呢?
[00:15:47.840 --> 00:15:48.840]  我們去看醫生
[00:15:48.840 --> 00:15:50.840]  拿完藥
[00:15:50.840 --> 00:15:53.840]  付完錢就走人了
[00:15:53.840 --> 00:15:58.840]  更何況他沒有問過人
[00:15:58.840 --> 00:16:03.840]  為何在47節走回頭去自首呢?
[00:16:03.840 --> 00:16:05.840]  要回答這個問題
[00:16:05.840 --> 00:16:07.840]  就需要知道
[00:16:07.840 --> 00:16:08.840]  在他的眼中
[00:16:08.840 --> 00:16:10.840]  耶穌是什麼人
[00:16:10.840 --> 00:16:12.840]  什麼身份
[00:16:12.840 --> 00:16:18.840]  不會當了耶穌是石頭吧?
[00:16:18.840 --> 00:16:21.840]  還是一個能醫百病的醫生?
[00:16:21.840 --> 00:16:23.840]  想知道答案
[00:16:23.840 --> 00:16:25.840]  要看47、48節
[00:16:25.840 --> 00:16:27.840]  47節
[00:16:27.840 --> 00:16:29.840]  那女人知道門不住了
[00:16:29.840 --> 00:16:33.840]  就戰戰兢兢地伏伏在耶穌的筋前
[00:16:33.840 --> 00:16:35.840]  把摸她的緣故
[00:16:35.840 --> 00:16:37.840]  和怎樣立刻痊癒的事
[00:16:37.840 --> 00:16:40.840]  當著眾人都說出來
[00:16:40.840 --> 00:16:43.840]  無論在路加
[00:16:43.840 --> 00:16:44.840]  馬學福音
[00:16:44.840 --> 00:16:47.840]  都沒有詳細交代原因
[00:16:47.840 --> 00:16:52.840]  唯有看48節耶穌的回應
[00:16:52.840 --> 00:16:53.840]  那裡說
[00:16:53.840 --> 00:16:54.840]  女兒
[00:16:54.840 --> 00:16:56.840]  你的信救了你
[00:16:56.840 --> 00:17:00.840]  平安地回去吧
[00:17:00.840 --> 00:17:02.840]  耶穌在福音書
[00:17:02.840 --> 00:17:07.840]  唯一一次用女兒來稱呼一個人
[00:17:07.840 --> 00:17:09.840]  不是因為她年紀小
[00:17:09.840 --> 00:17:11.840]  可能見到一個小朋友
[00:17:11.840 --> 00:17:12.840]  你叫她做女兒
[00:17:12.840 --> 00:17:14.840]  兒子
[00:17:14.840 --> 00:17:16.840]  但是那個血流的人
[00:17:16.840 --> 00:17:20.840]  他隨時有機會年紀大過耶穌
[00:17:20.840 --> 00:17:24.840]  參考聖經學者的觀點
[00:17:24.840 --> 00:17:26.840]  而耶穌堅持要找她
[00:17:26.840 --> 00:17:30.840]  因為不止要醫治她的身體
[00:17:30.840 --> 00:17:34.840]  還要醫治她的靈魂
[00:17:34.840 --> 00:17:38.840]  耶穌不單止是一個能醫百病的醫生
[00:17:38.840 --> 00:17:41.840]  耶穌視她為女兒
[00:17:41.840 --> 00:17:45.840]  是她慈愛的父親
[00:17:45.840 --> 00:17:48.840]  父親的心已經轉向兒女
[00:17:48.840 --> 00:17:53.840]  兒女的心也已經轉向父親
[00:17:53.840 --> 00:17:57.840]  錦繡堂作為宣導會其中一間堂會
[00:17:57.840 --> 00:18:01.840]  承傳了宣導會的信仰傳統
[00:18:01.840 --> 00:18:05.840]  也是宣導會創辦人宣信博士
[00:18:05.840 --> 00:18:07.840]  致力推動的四重福音
[00:18:07.840 --> 00:18:10.840]  相信大家有聽過
[00:18:10.840 --> 00:18:12.840]  基督是拯救的主
[00:18:12.840 --> 00:18:14.840]  是使我們成聖的主
[00:18:14.840 --> 00:18:15.840]  是醫治的主
[00:18:15.840 --> 00:18:17.840]  是在來的和
[00:18:17.840 --> 00:18:21.840]  上了洗禮班的應該有印象了吧
[00:18:21.840 --> 00:18:25.840]  不要說我聽不懂
[00:18:25.840 --> 00:18:29.840]  參考宣導會香港區聯會
[00:18:29.840 --> 00:18:33.840]  對耶穌基督神聖醫治的描述
[00:18:33.840 --> 00:18:34.840]  那裏說
[00:18:34.840 --> 00:18:39.840]  我們相信救贖包含了醫治在裏面
[00:18:39.840 --> 00:18:43.840]  正如已故的彭振輝牧師肯定地說
[00:18:43.840 --> 00:18:48.840]  神對身體的醫治是救贖計劃的一部分
[00:18:48.840 --> 00:18:51.840]  但屬於次要的位置
[00:18:51.840 --> 00:18:57.840]  靈魂的救贖比身體的醫治更重要
[00:18:57.840 --> 00:18:59.840]  在約翰福音
[00:18:59.840 --> 00:19:03.840]  拿丹葉說了一句很有名的說話
[00:19:03.840 --> 00:19:08.840]  「拿撒勒還能出什麼好的嗎?」
[00:19:08.840 --> 00:19:09.840]  輾轉之間
[00:19:09.840 --> 00:19:12.840]  耶穌就回應他一句
[00:19:12.840 --> 00:19:17.840]  「你在無花果樹底下我就看見你了」
[00:19:17.840 --> 00:19:23.840]  這句說話迫使拿丹葉認識到耶穌的超越性
[00:19:23.840 --> 00:19:25.840]  是上帝的兒子
[00:19:25.840 --> 00:19:27.840]  以色列的王
[00:19:27.840 --> 00:19:28.840]  同樣的
[00:19:28.840 --> 00:19:32.840]  耶穌用一句「有人摸了我」
[00:19:32.840 --> 00:19:36.840]  迫使那個患血流病的女人
[00:19:36.840 --> 00:19:39.840]  更新對他的認識
[00:19:39.840 --> 00:19:43.840]  是否接受他的真正身份
[00:19:43.840 --> 00:19:45.840]  到底是選擇醫完病
[00:19:45.840 --> 00:19:47.840]  一去就沒有回頭
[00:19:47.840 --> 00:19:50.840]  好像路加福音十七章裏面
[00:19:50.840 --> 00:19:53.840]  那九個醫好大麻瘋的人
[00:19:53.840 --> 00:19:55.840]  還是選擇服服
[00:19:55.840 --> 00:19:56.840]  相信
[00:19:56.840 --> 00:19:57.840]  跟隨
[00:19:57.840 --> 00:20:00.840]  遵行呢?
[00:20:00.840 --> 00:20:01.840]  在49節
[00:20:01.840 --> 00:20:05.840]  當耶穌還在說話的時候
[00:20:05.840 --> 00:20:09.840]  有人從會堂主管的家裡來說
[00:20:09.840 --> 00:20:13.840]  「你的女兒死了,不要勞駕老師了」
[00:20:13.840 --> 00:20:15.840]  慘了
[00:20:15.840 --> 00:20:19.840]  醫頭醫好了血流十二年的女兒
[00:20:19.840 --> 00:20:22.840]  但葉老十二歲的女兒卻是死了
[00:20:22.840 --> 00:20:26.840]  怎麼辦呢?
[00:20:26.840 --> 00:20:27.840]  除此之外
[00:20:27.840 --> 00:20:30.840]  那個來報信的人說
[00:20:30.840 --> 00:20:33.840]  「女兒死了,不要勞駕老師」
[00:20:33.840 --> 00:20:35.840]  表示了什麼呢?
