
[00:00:00.000 --> 00:00:02.620]  請姐妹主女平安
[00:02:10.640 --> 00:02:12.640]  是由四章第一節
[00:02:12.640 --> 00:02:15.840]  一直延展到五章的二十節
[00:02:15.840 --> 00:02:17.560]  四次提到
[00:02:17.560 --> 00:02:19.560]  你們已不所人
[00:02:19.560 --> 00:02:21.080]  信了主耶穌
[00:02:21.080 --> 00:02:23.800]  要如何行事為人
[00:02:23.800 --> 00:02:27.080]  四章特別強調的合一
[00:02:27.080 --> 00:02:29.400]  基督為我們成就的
[00:02:29.400 --> 00:02:31.880]  外邦人和猶太人
[00:02:31.880 --> 00:02:33.400]  在主耶穌裡面
[00:02:33.400 --> 00:02:35.080]  來到他同歸於一
[00:02:35.080 --> 00:02:37.680]  一主一信一洗一神
[00:02:37.680 --> 00:02:39.520]  同有一位父
[00:02:39.520 --> 00:02:41.960]  和這個教會被建立
[00:02:41.960 --> 00:02:45.480]  四章主要是說這個合一
[00:02:45.480 --> 00:02:46.640]  五章
[00:02:46.640 --> 00:02:49.080]  剛才我們引的兩段經文
[00:02:49.080 --> 00:02:50.920]  就是一到第七節
[00:02:50.920 --> 00:02:52.120]  就很清楚
[00:02:52.120 --> 00:02:54.920]  愛心的行事為人
[00:02:54.920 --> 00:02:57.320]  要效法主耶穌
[00:02:57.320 --> 00:02:59.080]  因為第二節就說
[00:02:59.080 --> 00:03:01.240]  好像主耶穌那樣
[00:03:01.240 --> 00:03:03.040]  第八節就說
[00:03:03.040 --> 00:03:05.600]  從前你們已不所人
[00:03:05.600 --> 00:03:07.000]  是有一定程度
[00:03:07.000 --> 00:03:09.000]  不同程度的暗媒的
[00:03:09.000 --> 00:03:12.600]  特別當然是罪的暗媒
[00:03:12.600 --> 00:03:14.120]  在主耶穌裡面
[00:03:14.120 --> 00:03:16.600]  就要做光明的子女
[00:03:16.600 --> 00:03:19.600]  光明的行事為人
[00:03:19.600 --> 00:03:21.240]  所以今天就集中
[00:03:21.240 --> 00:03:24.720]  我們在五章的一到第七節
[00:03:24.720 --> 00:03:26.200]  來跟大家一起
[00:03:26.200 --> 00:03:28.800]  彼此的勉勵思想
[00:03:28.800 --> 00:03:32.040]  怎樣的愛心的行事為人
[00:03:32.040 --> 00:03:33.720]  五章第一節很特別
[00:03:33.720 --> 00:03:36.640]  這個蒙神慈愛的兒女
[00:03:36.640 --> 00:03:38.920]  就要效法神
[00:03:38.920 --> 00:03:41.680]  有些英文的版本
[00:03:41.680 --> 00:03:43.800]  這個效法這個字
[00:03:43.800 --> 00:03:46.000]  是跟隨
[00:03:46.000 --> 00:03:48.480]  是一個follower
[00:03:48.480 --> 00:03:50.840]  跟隨者
[00:03:50.840 --> 00:03:51.800]  當然
[00:03:51.800 --> 00:03:52.920]  沒有抵觸的
[00:03:52.920 --> 00:03:55.560]  跟隨和效法
[00:03:55.560 --> 00:03:58.920]  是有一個可能不同的角度
[00:03:58.920 --> 00:04:03.920]  去看那個人的行徑
[00:04:03.920 --> 00:04:06.120]  昨晚我忘了問
[00:04:06.120 --> 00:04:07.840]  頂姐妹
[00:04:07.840 --> 00:04:12.240]  你的IG有多少follower
[00:04:12.240 --> 00:04:13.640]  又忘了問
[00:04:13.640 --> 00:04:16.120]  今天早堂
[00:04:16.120 --> 00:04:19.680]  相信有些長者未必知道什麼叫IG
[00:04:19.680 --> 00:04:21.560]  有年輕的弟兄姐妹
[00:04:21.560 --> 00:04:26.280]  你的IG有多少follower
[00:04:26.280 --> 00:04:29.720]  全世界最多follower的IG
[00:04:29.720 --> 00:04:31.520]  你知不知道是誰
[00:04:31.520 --> 00:04:33.600]  有沒有人知道
[00:04:33.600 --> 00:04:36.520]  斯朗拿道
[00:04:36.520 --> 00:04:40.600]  4590萬follower
[00:04:40.600 --> 00:04:42.280]  就是說他出一張圖
[00:04:42.280 --> 00:04:43.960]  就有很多人會追蹤
[00:04:43.960 --> 00:04:46.000]  看到的
[00:04:46.000 --> 00:04:47.200]  我們的特首
[00:04:47.200 --> 00:04:49.120]  新任特首
[00:04:49.120 --> 00:04:54.120]  2014follower
[00:04:54.120 --> 00:04:59.120]  網上追蹤他的一些言論的
[00:04:59.120 --> 00:05:00.520]  不是他自己的
[00:05:00.520 --> 00:05:03.040]  另外一個的IG
[00:05:03.040 --> 00:05:05.720]  反而有三萬多人
[00:05:05.720 --> 00:05:08.040]  追蹤他說過的話
[00:05:08.040 --> 00:05:10.800]  這是很特別的一個事情
[00:05:10.800 --> 00:05:15.840]  主耶穌有12個follower
[00:05:15.840 --> 00:05:18.520]  如果當時有IG的話
[00:05:18.520 --> 00:05:20.440]  後來只剩下11個
[00:05:20.440 --> 00:05:23.720]  因為猶大放棄他的follow
[00:05:23.720 --> 00:05:26.120]  不再跟隨耶穌了
[00:05:26.120 --> 00:05:30.200]  接著保羅成為了新的follower
[00:05:30.200 --> 00:05:33.240]  跟隨主耶穌
[00:05:33.240 --> 00:05:36.800]  哥林多前書的十一章第一節
[00:05:36.800 --> 00:05:39.000]  你們要效法我
[00:05:39.000 --> 00:05:40.640]  又是這個字
[00:05:40.640 --> 00:05:44.880]  好像我效法基督
[00:05:44.880 --> 00:05:46.360]  follow
[00:05:46.360 --> 00:05:48.960]  所以保羅說的follow
[00:05:48.960 --> 00:05:50.120]  是很實在的
[00:05:50.120 --> 00:05:52.120]  他自己就是這樣跟隨
[00:05:52.120 --> 00:05:54.800]  所以你們要跟隨我保羅
[00:05:54.800 --> 00:05:57.840]  好像我跟隨基督一樣
[00:05:57.840 --> 00:06:00.040]  所以第一節他就告訴我們
[00:06:00.040 --> 00:06:03.440]  我們要在這個信仰的路上
[00:06:03.440 --> 00:06:06.120]  慢慢因為這個真理
[00:06:06.120 --> 00:06:07.960]  主耶穌的救恩
[00:06:07.960 --> 00:06:10.240]  帶給我們的生命裡面
[00:06:10.240 --> 00:06:12.200]  慢慢流露一種特質
[00:06:12.200 --> 00:06:15.320]  就是神兒女的特質
[00:06:15.320 --> 00:06:19.520]  而且是一個蒙慈愛的神兒女的特質
[00:06:19.520 --> 00:06:23.040]  蒙慈愛是怎樣的呢
[00:06:23.040 --> 00:06:27.280]  怎樣蒙慈愛呢
[00:06:27.280 --> 00:06:30.440]  我們知道主耶穌在路加福音第二章
[00:06:30.440 --> 00:06:32.480]  最後那段經文就是說
[00:06:32.480 --> 00:06:35.920]  耶穌的智慧和新量
[00:06:35.920 --> 00:06:39.840]  神和人喜愛他的心
[00:06:39.840 --> 00:06:42.360]  是一起增長
[00:06:42.360 --> 00:06:45.040]  一直到30歲出來傳道
[00:06:45.040 --> 00:06:47.720]  就是說由12歲在聖殿那裡
[00:06:47.720 --> 00:06:51.200]  認識自己的身份之後
[00:06:51.200 --> 00:06:53.400]  路加醫生的總結
[00:06:53.400 --> 00:06:56.400]  就是說很多東西我不會再記了
[00:06:56.400 --> 00:06:57.400]  也都沒有興趣去記
[00:06:57.400 --> 00:06:59.360]  由12歲到30歲
[00:06:59.360 --> 00:07:00.800]  這18年裡面
[00:07:00.800 --> 00:07:02.520]  他發生過什麼事
[00:07:02.520 --> 00:07:03.680]  他沒有興趣去記
[00:07:03.680 --> 00:07:05.240]  不過做一個總結
[00:07:05.240 --> 00:07:07.800]  主耶穌他的智慧
[00:07:07.800 --> 00:07:10.680]  和他的新量一直的成長
[00:07:10.680 --> 00:07:15.280]  再加上就是神和人喜愛他的心
[00:07:15.280 --> 00:07:17.240]  都是一起的增長
[00:07:17.240 --> 00:07:18.920]  這個是主耶穌
[00:07:18.920 --> 00:07:20.760]  慢慢慢慢孕育出一個
[00:07:20.760 --> 00:07:23.360]  連他自己或周圍的人
[00:07:23.360 --> 00:07:25.600]  都能夠感受到的
[00:07:25.600 --> 00:07:27.760]  這個人是同神
[00:07:27.760 --> 00:07:28.760]  很近
[00:07:28.760 --> 00:07:30.440]  他很有實的愛
[00:07:30.440 --> 00:07:32.920]  他很蒙神的愛
[00:07:32.920 --> 00:07:36.560]  斯圖保羅教我們要這樣追求
[00:07:36.560 --> 00:07:40.040]  有了這個真理的基礎之後
[00:07:40.040 --> 00:07:42.760]  就你和我要每天
[00:07:42.760 --> 00:07:44.800]  在我們的生活裡面
[00:07:44.800 --> 00:07:46.800]  要學這件事
[00:07:46.800 --> 00:07:51.240]  蒙神的慈愛
[00:07:51.240 --> 00:07:53.000]  如果不蒙神慈愛
[00:07:53.000 --> 00:07:55.520]  我們又是怎樣的呢
[00:07:55.520 --> 00:07:57.280]  可能我們用一些類比
[00:07:57.280 --> 00:07:59.360]  會稍微有些印象
[00:07:59.360 --> 00:08:01.960]  來迫使我們學習
[00:08:01.960 --> 00:08:04.200]  一起去面對
[00:08:04.200 --> 00:08:06.200]  有些事情過了就沒得面對了
[00:08:06.200 --> 00:08:07.920]  因為已經發生了
[00:08:07.920 --> 00:08:09.360]  我們的成長
[00:08:09.360 --> 00:08:10.680]  我們的家庭
[00:08:10.680 --> 00:08:13.080]  我們的父母怎樣孕育我們
[00:08:13.080 --> 00:08:15.120]  我們沒辦法回頭的了
[00:08:15.120 --> 00:08:16.760]  我們可以做的就是
[00:08:16.760 --> 00:08:19.600]  我們不要再複製我們父母的錯
[00:08:19.600 --> 00:08:20.960]  對我們的下一代
[00:08:20.960 --> 00:08:24.600]  我們要刻意的來有一個改變
[00:08:24.600 --> 00:08:26.040]  但有時
[00:08:26.040 --> 00:08:28.920]  因為你已經不知不覺
[00:08:28.920 --> 00:08:31.240]  有了那種印象
[00:08:31.240 --> 00:08:32.920]  有時不知不覺
[00:08:32.920 --> 00:08:35.640]  我們都會照著父母的教導
[00:08:35.640 --> 00:08:38.520]  來加諸在我們的下一代身上
[00:08:38.520 --> 00:08:42.360]  很少人能夠很有意識地
[00:08:42.360 --> 00:08:46.320]  要這樣來改變自己這種性格
[00:08:46.320 --> 00:08:48.240]  是由你自己原生家庭
[00:08:48.240 --> 00:08:50.400]  來去孕育的性格
[00:08:50.400 --> 00:08:54.080]  很少人很有意識地這樣來改變的
[00:08:54.080 --> 00:08:56.040]  可能我們有一個意識就是
[00:08:56.040 --> 00:08:58.120]  盡量物質的供應豐富一點
[00:08:58.120 --> 00:08:59.920]  雪櫃要經常都滿的
[00:08:59.920 --> 00:09:02.440]  因為小時候什麼都沒有
[00:09:02.440 --> 00:09:04.320]  可能就是可以做到這件事
[00:09:04.320 --> 00:09:06.120]  但是脾氣
[00:09:06.120 --> 00:09:07.280]  性格
[00:09:07.280 --> 00:09:09.840]  這些就不容易了
[00:09:09.840 --> 00:09:11.320]  也是我們下一代
[00:09:11.320 --> 00:09:13.160]  當他們長大之後
[00:09:13.160 --> 00:09:17.080]  也都成為了他們的包袱了
[00:09:17.080 --> 00:09:18.160]  我的姐姐
[00:09:18.160 --> 00:09:19.640]  對上的姐姐
[00:09:19.640 --> 00:09:22.600]  大我三年
[00:09:22.600 --> 00:09:25.160]  兩年而已
[00:09:25.160 --> 00:09:28.320]  我那時候看著她面對家裡
[00:09:28.320 --> 00:09:30.040]  我的親媽媽
[00:09:30.040 --> 00:09:33.920]  對她的那種歧視
[00:09:33.920 --> 00:09:35.720]  很多時候
[00:09:35.720 --> 00:09:37.600]  明明不是她錯
[00:09:37.600 --> 00:09:39.720]  一想就想起是她的問題
[00:09:39.720 --> 00:09:41.320]  就要針對她
[00:09:41.320 --> 00:09:43.480]  就要來講一些話
[00:09:43.480 --> 00:09:45.320]  來罵她
[00:09:45.320 --> 00:09:46.360]  有時候很奇怪
[00:09:46.360 --> 00:09:49.880]  為什麼會這樣呢
[00:09:49.880 --> 00:09:52.680]  不知道上一代到底有什麼瓜葛
[00:09:52.680 --> 00:09:54.640]  還是很小的不知道
[00:09:54.640 --> 00:09:57.360]  那我再對上另一個姐姐
[00:09:57.360 --> 00:09:59.240]  就更加嚴重了
[00:09:59.240 --> 00:10:01.800]  被我兩個媽媽針對
[00:10:01.800 --> 00:10:02.760]  我對上那個姐姐
[00:10:02.760 --> 00:10:05.000]  就被我親媽媽針對
[00:10:05.000 --> 00:10:07.520]  我對上另一個姐姐
[00:10:07.520 --> 00:10:09.600]  就被兩個媽媽針對
[00:10:09.600 --> 00:10:12.040]  我媽媽和她媽媽
[00:10:12.040 --> 00:10:13.880]  一起針對她
[00:10:13.880 --> 00:10:16.000]  不知道什麼原因
[00:10:16.000 --> 00:10:17.360]  針對到一個地步
[00:10:17.360 --> 00:10:19.600]  我很深刻印象
[00:10:19.600 --> 00:10:22.480]  那時候也是七歲左右
[00:10:22.480 --> 00:10:25.040]  現在的九龍塘地鐵站
[00:10:25.040 --> 00:10:26.440]  當時叫沙福道
[00:10:26.440 --> 00:10:27.600]  現在也是
[00:10:27.600 --> 00:10:30.880]  珍光中學斜路那裡
[00:10:30.880 --> 00:10:32.800]  以前很靜的
[00:10:32.800 --> 00:10:34.800]  沒有人走的夜晚
[00:10:34.800 --> 00:10:37.640]  我和我姐姐推著木頭車出去
[00:10:37.640 --> 00:10:39.440]  來到去撿柴
[00:10:39.440 --> 00:10:41.720]  我們要燒柴的
[00:10:41.720 --> 00:10:43.480]  她和我說
[00:10:43.480 --> 00:10:45.800]  還盡訴心中情
[00:10:45.800 --> 00:10:48.960]  原來她是不准讀書
[00:10:48.960 --> 00:10:50.560]  她很喜歡讀書
[00:10:50.560 --> 00:10:52.200]  去到三年班四年班
[00:10:52.200 --> 00:10:54.280]  家裡不准她讀書
[00:10:54.280 --> 00:10:55.840]  見到她上學
[00:10:55.840 --> 00:10:57.400]  撕爛了她的書
[00:10:57.400 --> 00:10:59.440]  將她的書包扔掉
[00:10:59.440 --> 00:11:01.400]  做錯任何事
[00:11:01.400 --> 00:11:02.600]  都是賴她
[00:11:02.600 --> 00:11:04.920]  兩個媽媽一起針對她
[00:11:04.920 --> 00:11:05.800]  很特別
[00:11:05.800 --> 00:11:07.680]  不知道為什麼會這樣
[00:11:07.680 --> 00:11:09.560]  後來長大再大一點
[00:11:09.560 --> 00:11:11.280]  到我大概十二歲左右
[00:11:11.280 --> 00:11:13.680]  終於知道一件事
[00:11:13.680 --> 00:11:15.120]  原來她
[00:11:15.120 --> 00:11:18.720]  因為要照顧自己的弟弟妹妹
[00:11:18.720 --> 00:11:20.600]  原來有一天
[00:11:20.600 --> 00:11:22.320]  拿著背帶
[00:11:22.320 --> 00:11:24.160]  小時候應該不知道
[00:11:24.160 --> 00:11:24.880]  背帶
[00:11:24.880 --> 00:11:26.320]  背著我的弟弟
[00:11:26.320 --> 00:11:27.880]  對下的弟弟
[00:11:27.880 --> 00:11:29.800]  那時候很小了
[00:11:29.800 --> 00:11:31.480]  去三角花園
[00:11:31.480 --> 00:11:32.800]  就是九龍塘
[00:11:32.800 --> 00:11:37.600]  就是現在摩門隔對面的公園
[00:11:37.600 --> 00:11:39.720]  那裡有些鞦韆
[00:11:39.720 --> 00:11:41.960]  就讓他玩鞦韆
[00:11:41.960 --> 00:11:43.680]  沒有理會他
[00:11:43.680 --> 00:11:45.600]  拋很遠很高
[00:11:45.600 --> 00:11:47.360]  掉下來
[00:11:47.360 --> 00:11:49.120]  很嚴重
[00:11:49.120 --> 00:11:50.480]  由那次開始
[00:11:50.480 --> 00:11:52.040]  我的親媽媽
[00:11:52.040 --> 00:11:54.360]  對我這個姐姐
[00:11:54.360 --> 00:11:57.520]  恨之入骨
[00:11:57.520 --> 00:11:59.440]  真的恨之入骨
[00:11:59.440 --> 00:12:00.720]  恨到一個地步
[00:12:00.720 --> 00:12:03.720]  時時找她的錯
[00:12:03.720 --> 00:12:09.760]  很大的一個成長的包袱和陰影
[00:12:09.760 --> 00:12:14.760]  她現在已經移民去加拿大很多年了
[00:12:14.760 --> 00:12:19.160]  真的聽她說的那些辛酸事
[00:12:19.160 --> 00:12:22.680]  很難想像我的媽媽其實很純的
[00:12:22.680 --> 00:12:24.400]  沒什麼脾氣的
[00:12:24.400 --> 00:12:26.840]  但居然對這個姐姐
[00:12:26.840 --> 00:12:29.400]  特別針對
[00:12:29.400 --> 00:12:31.080]  可以想像得到
[00:12:31.080 --> 00:12:34.600]  吾蒙慈愛的長大
[00:12:34.600 --> 00:12:36.000]  那個痛苦
[00:12:36.000 --> 00:12:38.080]  那個陰影
[00:12:38.080 --> 00:12:39.760]  那個困難
[00:12:39.760 --> 00:12:40.880]  這些我們明白了
[00:12:40.880 --> 00:12:43.240]  我們有印象了
[00:12:43.240 --> 00:12:44.800]  如果你有共鳴的
[00:12:44.800 --> 00:12:47.760]  就更加寶貴了
[00:12:47.760 --> 00:12:53.360]  原來父母本來應該最有愛自己的兒女
[00:12:53.360 --> 00:12:57.400]  但是基於很多不同的因素
[00:12:57.400 --> 00:13:02.480]  就會帶來那個小朋友受的創傷很大
[00:13:02.480 --> 00:13:03.800]  當然了
[00:13:03.800 --> 00:13:05.720]  社會一直改變
[00:13:05.720 --> 00:13:08.400]  應該更多家庭對自己的兒女
[00:13:08.400 --> 00:13:13.760]  是很有愛心的付出
[00:13:13.760 --> 00:13:17.080]  一定有的了
[00:13:17.080 --> 00:13:18.080]  試試用一些例子
[00:13:18.080 --> 00:13:20.760]  可能更加的共鳴
[00:13:20.760 --> 00:13:24.360]  大家有看過《唐山大地震》
[00:13:24.360 --> 00:13:27.760]  原來那套電影有一個標題
[00:13:27.760 --> 00:13:32.280]  23秒和32年
[00:13:32.280 --> 00:13:34.640]  原來那個故事
[00:13:34.640 --> 00:13:38.800]  是說那個主角方登
[00:13:38.800 --> 00:13:40.040]  因為地震
[00:13:40.040 --> 00:13:44.080]  他和他的媽媽的弟弟
[00:13:44.080 --> 00:13:46.600]  一起掉到那個下面
[00:13:46.600 --> 00:13:48.160]  在瓦礫下面
[00:13:48.160 --> 00:13:52.480]  剛剛被一塊很大的石板壓著他們兩個
[00:13:52.480 --> 00:13:54.680]  記住是一個故事
[00:13:54.680 --> 00:13:57.360]  就是告訴我們地震帶給我們的
[00:13:57.360 --> 00:14:00.800]  那個身心靈的傷害
[00:14:00.800 --> 00:14:05.360]  主角張靖初這位女主角
[00:14:05.360 --> 00:14:06.240]  當時很小
[00:14:06.240 --> 00:14:06.960]  大家都很小
[00:14:06.960 --> 00:14:09.160]  這兩個小朋友
[00:14:09.160 --> 00:14:14.680]  媽媽在那些工人搶救的時候
[00:14:14.680 --> 00:14:19.240]  最終發現只能夠救一個
[00:14:19.240 --> 00:14:20.320]  那些工人很急
[00:14:20.320 --> 00:14:23.520]  因為不斷有些瓦礫在下降
[00:14:23.520 --> 00:14:24.320]  如果不救的話
[00:14:24.320 --> 00:14:26.600]  兩個都沒有了
[00:14:26.600 --> 00:14:29.920]  最後聽到媽媽說
[00:14:29.920 --> 00:14:32.600]  救弟弟
[00:14:32.600 --> 00:14:37.600]  就震到他的心靈受到很深的創傷
[00:14:37.600 --> 00:14:39.840]  不然輾轉他又被救
[00:14:39.840 --> 00:14:42.040]  也都失散了
[00:14:42.040 --> 00:14:46.280]  被解放軍的父母養大
[00:14:46.280 --> 00:14:48.400]  那個故事就是告訴我們
[00:14:48.400 --> 00:14:50.200]  一句話
[00:14:50.200 --> 00:14:52.760]  對這個小朋友的內心
[00:14:52.760 --> 00:14:55.240]  就有一個很大的震撼
[00:14:55.240 --> 00:14:57.720]  令到他對這個生母
[00:14:57.720 --> 00:14:59.800]  很深很深的恨
[00:14:59.800 --> 00:15:03.280]  不想再記憶他的成長
[00:15:03.280 --> 00:15:08.040]  32年沒有告訴他的養父母
[00:15:08.040 --> 00:15:12.720]  和任何人知道他的出生
[00:15:12.720 --> 00:15:16.560]  當然故事輾轉就是認到他的弟弟
[00:15:16.560 --> 00:15:17.920]  終於他明白
[00:15:17.920 --> 00:15:21.200]  原來他的媽媽過去30年
[00:15:21.200 --> 00:15:23.600]  一直為這件事
[00:15:23.600 --> 00:15:27.280]  來到很大的痛苦
[00:15:27.280 --> 00:15:28.960]  原來這個女兒
[00:15:28.960 --> 00:15:30.880]  令到自己的媽媽
[00:15:30.880 --> 00:15:34.040]  在過去帶著很深的罪疚
[00:15:34.040 --> 00:15:36.520]  30年生活
[00:15:36.520 --> 00:15:38.320]  這些我們會很明白
[00:15:38.320 --> 00:15:40.800]  故事帶給我們的共鳴
[00:15:40.800 --> 00:15:44.000]  人類的社會或多或少
[00:15:44.000 --> 00:15:46.880]  有人為的
[00:15:46.880 --> 00:15:48.400]  天災的
[00:15:48.400 --> 00:15:53.400]  令到我們面對那個不忘愛
[00:15:53.400 --> 00:15:56.480]  但是保羅告訴我們
[00:15:56.480 --> 00:15:58.760]  無論過去是怎樣
[00:15:58.760 --> 00:16:00.720]  怎樣暗昧也好
[00:16:00.720 --> 00:16:04.800]  怎樣做一些不合神的事情也好
[00:16:04.800 --> 00:16:07.600]  在主耶穌的救恩裏面
[00:16:07.600 --> 00:16:10.280]  我們開始就要學習
[00:16:10.280 --> 00:16:12.840]  既然是神的兒女
[00:16:12.840 --> 00:16:16.040]  我們就要學習
[00:16:16.040 --> 00:16:20.600]  看自己是蒙神的慈愛的兒女
[00:16:20.600 --> 00:16:23.400]  我們要跟隨這件事
[00:16:23.400 --> 00:16:25.920]  第二節告訴我們
[00:16:25.920 --> 00:16:29.200]  我們要憑愛心行事
[00:16:29.200 --> 00:16:31.160]  不是空泛的
[00:16:31.160 --> 00:16:33.840]  他馬上就講主耶穌這個例子
[00:16:33.840 --> 00:16:37.080]  正如基督愛我們
[00:16:37.080 --> 00:16:39.920]  為我們捨棄了他自己
[00:16:39.920 --> 00:16:44.480]  作為輕輕的供物和祭物獻給神
[00:16:44.480 --> 00:16:47.600]  特別強調是供物和祭物
[00:16:47.600 --> 00:16:50.720]  這樣來獻給神
[00:16:50.720 --> 00:16:53.320]  而且四章的32節
[00:16:53.320 --> 00:16:54.440]  再一次告訴我們
[00:16:54.440 --> 00:16:57.520]  為何我們要以仁慈來相待
[00:16:57.520 --> 00:16:59.720]  對人要有一種kindness
[00:16:59.720 --> 00:17:02.960]  有一種很仁慈的人愛
[00:17:02.960 --> 00:17:06.640]  傳一個憐憫的心靈對別人
[00:17:06.640 --> 00:17:08.680]  彼此的饒恕
[00:17:08.680 --> 00:17:14.000]  正如神在基督裏面饒恕你們一樣
[00:17:14.000 --> 00:17:15.960]  饒恕
[00:17:15.960 --> 00:17:19.120]  神在基督裏面饒恕我們
[00:17:19.120 --> 00:17:20.960]  然後馬上再講
[00:17:20.960 --> 00:17:22.280]  保羅告訴我們
[00:17:22.280 --> 00:17:27.080]  所以我們要效法這位神
[00:17:27.080 --> 00:17:29.800]  他在我們生命裏面的饒恕
[00:17:29.800 --> 00:17:32.680]  然後我們要不斷在這個饒恕裏面
[00:17:32.680 --> 00:17:36.760]  感受到我們是幾個蒙神的慈愛
[00:17:36.760 --> 00:17:40.200]  這樣來成長
[00:17:40.200 --> 00:17:41.560]  所以第二節
[00:17:41.560 --> 00:17:44.880]  我們要走在愛心裏面
[00:17:44.880 --> 00:17:48.040]  好像基督愛我們一樣
[00:17:48.040 --> 00:17:51.600]  這不是一秒鐘的激情
[00:17:51.600 --> 00:17:55.320]  12歲已經知道自己的身份
[00:17:55.320 --> 00:17:58.520]  知道自己來這個世界的目的
[00:17:58.520 --> 00:18:00.520]  30歲出來傳道
[00:18:00.520 --> 00:18:04.240]  有18年沉潛在拿撒勒
[00:18:04.240 --> 00:18:06.920]  做一個普普通通的木匠
[00:18:06.920 --> 00:18:09.240]  等候那個日子
[00:18:09.240 --> 00:18:11.160]  不是飛黃騰達
[00:18:11.160 --> 00:18:14.440]  是成為贖罪的羔羊
[00:18:14.440 --> 00:18:16.600]  無殘疾的羔羊
[00:18:16.600 --> 00:18:19.200]  無論你怎樣驗證我們的主
[00:18:19.200 --> 00:18:20.520]  祂的人生
[00:18:20.520 --> 00:18:22.720]  就是在神眼中
[00:18:22.720 --> 00:18:24.560]  是神所喜悅
[00:18:24.560 --> 00:18:27.440]  無殘疾的羔羊
[00:18:27.440 --> 00:18:30.560]  出來傳道3年
[00:18:30.560 --> 00:18:34.160]  一步一步地走上十字架
[00:18:34.160 --> 00:18:36.160]  這個不是激情
[00:18:36.160 --> 00:18:39.280]  好心的意志
[00:18:39.280 --> 00:18:41.960]  本有神形象的主
[00:18:41.960 --> 00:18:45.920]  不以自己與神同等為強奪
[00:18:45.920 --> 00:18:48.080]  反倒虛己
[00:18:48.080 --> 00:18:51.720]  取的是奴僕的形象
[00:18:51.720 --> 00:18:54.040]  一個人的樣式
[00:18:54.040 --> 00:18:57.480]  死在十架上
[00:18:57.480 --> 00:19:01.080]  所以這個寬恕
[00:19:01.080 --> 00:19:03.400]  愛心的行為
[00:19:03.400 --> 00:19:07.640]  是一個每天我們都要學習
[00:19:07.640 --> 00:19:09.320]  我們是必須來到
[00:19:09.320 --> 00:19:11.120]  好像主耶穌一樣
[00:19:11.120 --> 00:19:14.400]  祂這樣的愛心行事
[00:19:14.400 --> 00:19:16.160]  不是一秒鐘
[00:19:16.160 --> 00:19:17.680]  不是你現在對我好
[00:19:17.680 --> 00:19:19.680]  我就一路有這個印象
[00:19:19.680 --> 00:19:21.440]  何時你對我不好呢
[00:19:21.440 --> 00:19:23.360]  就不好了
