
[00:00:00.000 --> 00:00:03.220]  各位朋友 各位頂尖會員 平安
[00:02:33.920 --> 00:02:36.680]  不單止可以聆聽你的說話
[00:02:36.680 --> 00:02:40.280]  更加可以藉著你給我們的心思想
[00:02:40.280 --> 00:02:43.320]  聖靈感動我們讓我們明白你的說話
[00:02:43.320 --> 00:02:46.120]  今天早上求你讓我們無論說的
[00:02:46.120 --> 00:02:47.200]  我們聽的
[00:02:47.200 --> 00:02:50.240]  我們在你面前都是成為蒙恩的人
[00:02:50.240 --> 00:02:51.560]  所以聽我們的禱告
[00:02:51.560 --> 00:02:53.360]  賜福恩代我們每一位
[00:02:53.360 --> 00:02:55.240]  奉耶穌名字祈求
[00:02:55.240 --> 00:02:56.240]  對的
[00:02:56.240 --> 00:03:01.160]  活在這個不安的世界
[00:03:01.160 --> 00:03:03.880]  只要你是有些人性
[00:03:03.880 --> 00:03:04.800]  我說有些人性
[00:03:04.800 --> 00:03:07.720]  就是你不要太過超絕那種
[00:03:07.720 --> 00:03:10.600]  你都會覺得很多不安
[00:03:10.600 --> 00:03:14.880]  這些不安都是從你看到聽到的
[00:03:14.880 --> 00:03:16.800]  感受到的
[00:03:16.800 --> 00:03:20.960]  然後不知為何這些資訊進去之後
[00:03:20.960 --> 00:03:24.080]  凡是進去的東西是好東西
[00:03:24.080 --> 00:03:26.240]  出來的東西不會壞的
[00:03:26.240 --> 00:03:28.680]  但進去的東西不是好東西
[00:03:28.680 --> 00:03:33.880]  人的心境就不知為何一塌糊塗
[00:03:33.880 --> 00:03:36.440]  在這個情況下
[00:03:36.440 --> 00:03:37.520]  有人跟他說
[00:03:37.520 --> 00:03:39.840]  看開一點吧 算了
[00:03:39.840 --> 00:03:41.640]  看開一點吧 算了
[00:03:41.640 --> 00:03:44.240]  其實明天會更好
[00:03:44.240 --> 00:03:46.400]  是否真的會更好呢
[00:03:46.400 --> 00:03:49.440]  常常成為人一個很大的問號
[00:03:49.440 --> 00:03:51.520]  而且多年前耶穌基督就說了
[00:03:51.520 --> 00:03:53.680]  剛才說的那句話
[00:03:53.680 --> 00:03:57.360]  祂怎麼說呢
[00:03:57.360 --> 00:03:59.720]  我對你們說了這些事
[00:03:59.720 --> 00:04:04.600]  是要告訴你們聽
[00:04:04.600 --> 00:04:09.720]  只有我才可以給你們平安
[00:04:09.720 --> 00:04:12.160]  在世上你們會有苦難
[00:04:12.160 --> 00:04:14.320]  但你們放心
[00:04:14.320 --> 00:04:15.920]  在我裡面有平安
[00:04:15.920 --> 00:04:18.880]  因為我已經勝過這個世界
[00:04:18.880 --> 00:04:22.960]  原來苦難是在這個世上發生的
[00:04:22.960 --> 00:04:26.560]  你和我都活在這個世上 是不是
[00:04:26.560 --> 00:04:27.880]  尤其是這個人生
[00:04:27.880 --> 00:04:29.400]  個個都有的了
[00:04:29.400 --> 00:04:31.600]  只要活著就有人生了
[00:04:31.600 --> 00:04:33.400]  但人生活著
[00:04:33.400 --> 00:04:36.280]  到底是一件賞心樂事
[00:04:36.280 --> 00:04:40.680]  還是一件令你常常悲哀的事呢
[00:04:40.680 --> 00:04:43.320]  今天早上跟大家就透過苦難
[00:04:43.320 --> 00:04:45.320]  和有沒有出路有沒有拯救
[00:04:45.320 --> 00:04:47.440]  來思想這個人生的問題
[00:04:47.440 --> 00:04:49.960]  否則人活著 你活著
[00:04:49.960 --> 00:04:52.120]  環境都一樣的了
[00:04:52.120 --> 00:04:55.440]  有人一覺到天亮
[00:04:55.440 --> 00:05:00.120]  有人慢慢眼光光
[00:05:00.120 --> 00:05:01.320]  是不是
[00:05:01.320 --> 00:05:03.320]  同樣環境而已
[00:05:03.320 --> 00:05:04.360]  你說不是啊
[00:05:04.360 --> 00:05:05.680]  際遇不同啊
[00:05:05.680 --> 00:05:07.920]  他很幸福
[00:05:07.920 --> 00:05:09.560]  幸福在哪裡啊
[00:05:09.560 --> 00:05:12.400]  可能你說他健康
[00:05:12.400 --> 00:05:15.160]  或者他有些金銀
[00:05:15.160 --> 00:05:18.400]  或者他的感情生活好
[00:05:18.400 --> 00:05:22.160]  那你為什麼會這麼淪盡呢
[00:05:22.160 --> 00:05:23.280]  我只是說淪盡而已
[00:05:23.280 --> 00:05:25.760]  我沒有說不好
[00:05:25.760 --> 00:05:28.200]  因為在這個世上活著的時候
[00:05:28.200 --> 00:05:29.680]  耶穌基督早已經說了
[00:05:29.680 --> 00:05:32.800]  在世上有苦難
[00:05:32.800 --> 00:05:36.720]  我們看一次聖經怎麼說呢
[00:05:36.720 --> 00:05:41.120]  它說人生在世上是必如橫瀾
[00:05:41.120 --> 00:05:45.600]  好像這裡叫做火星紛騰
[00:05:45.600 --> 00:05:50.200]  其實不是人類預備移民去那個火星
[00:05:50.200 --> 00:05:52.720]  這個火星好像火花一樣
[00:05:52.720 --> 00:05:56.640]  有些聖經翻譯叫做星火紛騰
[00:05:56.640 --> 00:05:58.560]  天氣開始冷了
[00:05:58.560 --> 00:06:02.400]  花園很多時候都喜歡燒烤
[00:06:02.400 --> 00:06:05.760]  炭不小心弄些灰下去
[00:06:05.760 --> 00:06:06.840]  然後怎麼樣
[00:06:06.880 --> 00:06:11.400]  那些叫做火星紛騰
[00:06:11.400 --> 00:06:13.520]  我們知道這個名詞的意思
[00:06:13.520 --> 00:06:15.760]  人生遇到的混亂
[00:06:15.760 --> 00:06:19.360]  好像火星 星火紛騰
[00:06:19.360 --> 00:06:21.680]  你不想著它爆出來
[00:06:21.680 --> 00:06:23.920]  燒到又會痛的
[00:06:23.920 --> 00:06:26.680]  是不是
[00:06:26.680 --> 00:06:29.520]  很少人說我一生沒有苦難
[00:06:29.520 --> 00:06:32.520]  其實中國有學識之人都會說
[00:06:32.520 --> 00:06:36.720]  人生不如意是多少啊
[00:06:36.720 --> 00:06:41.240]  你說說嘛 我說說
[00:06:41.240 --> 00:06:43.880]  一個人生這麼不幸
[00:06:43.880 --> 00:06:47.480]  但是上帝給我們每個人的旨意是什麼
[00:06:47.480 --> 00:06:48.960]  上帝的命令是什麼
[00:06:48.960 --> 00:06:50.920]  十二個字
[00:06:50.920 --> 00:06:52.440]  上上起落
[00:06:52.440 --> 00:06:53.800]  不住禱告
[00:06:53.800 --> 00:06:56.120]  凡事者因
[00:06:56.120 --> 00:06:58.880]  這個是基督徒的人生
[00:06:58.880 --> 00:07:01.320]  如果基督徒不能夠活出這十二個字
[00:07:01.320 --> 00:07:03.240]  你跟世人沒什麼分別
[00:07:03.240 --> 00:07:07.160]  就是這句他說人生在世必遇患難
[00:07:07.160 --> 00:07:11.400]  好像火星這樣紛騰
[00:07:11.400 --> 00:07:12.520]  各位朋友
[00:07:12.520 --> 00:07:13.880]  我今天安靜時間問題
[00:07:13.880 --> 00:07:18.320]  所以我盡量希望透過《聖經》給你們明白
[00:07:18.320 --> 00:07:21.440]  為什麼人活在世上會這樣呢
[00:07:21.440 --> 00:07:23.440]  環境個個都一樣的了
[00:07:23.440 --> 00:07:24.920]  問題原來是
[00:07:24.920 --> 00:07:26.400]  那個不是環境問題
[00:07:26.400 --> 00:07:29.720]  是心境問題
[00:07:29.720 --> 00:07:32.720]  這次《聖經》我常常用
[00:07:32.720 --> 00:07:35.120]  我以前在學校工作的時候用
[00:07:35.120 --> 00:07:37.920]  我的學生常常聽這支《聖經》
[00:07:37.920 --> 00:07:40.480]  今時今日我遇到很多畢業生
[00:07:40.480 --> 00:07:44.280]  無論他在做在金融界也好
[00:07:44.280 --> 00:07:46.680]  或者教育界也好
[00:07:46.680 --> 00:07:47.920]  他見到我肯定說
[00:07:47.920 --> 00:07:49.920]  何俊仁你記不記得以前給我那支《聖經》
[00:07:49.920 --> 00:07:50.920]  我說什麼
[00:07:50.920 --> 00:07:52.120]  他說這支《聖經》
[00:07:52.120 --> 00:07:53.600]  你要保守你的心
[00:07:53.600 --> 00:07:55.160]  才能夠保守一切
[00:07:55.160 --> 00:07:58.920]  因為一生的果孝是由心發出來的
[00:07:58.920 --> 00:08:01.520]  你信不信呢
[00:08:01.520 --> 00:08:03.880]  請問你們去過太平山頂
[00:08:03.880 --> 00:08:06.360]  走一圈沒有
[00:08:06.360 --> 00:08:08.000]  如果那天風和日麗
[00:08:08.000 --> 00:08:10.600]  秋高氣爽很舒服
[00:08:10.600 --> 00:08:13.480]  如果那天好像現在這樣的天氣
[00:08:13.480 --> 00:08:16.840]  你去到上面好像騰雲駕霧一樣
[00:08:16.840 --> 00:08:18.760]  見過沒有
[00:08:18.760 --> 00:08:20.480]  我拍拖的時候經常走那裡
[00:08:20.480 --> 00:08:22.440]  所以我有這樣的經歷
[00:08:22.440 --> 00:08:24.360]  但問題在這裡
[00:08:24.360 --> 00:08:27.160]  當你看到很多雲霧的時候
[00:08:27.160 --> 00:08:29.400]  你的心境很愉快
[00:08:29.400 --> 00:08:30.960]  好像騰雲駕霧
[00:08:30.960 --> 00:08:32.880]  如入仙境
[00:08:32.880 --> 00:08:34.840]  如果你的心境很詭異
[00:08:34.840 --> 00:08:37.600]  好像快要死的時候
[00:08:37.600 --> 00:08:40.640]  你真的想跳下去
[00:08:40.640 --> 00:08:41.800]  是不是
[00:08:41.800 --> 00:08:44.080]  所以一生的果孝
[00:08:44.080 --> 00:08:46.320]  不是環境造成的
[00:08:46.320 --> 00:08:48.080]  是心境造成的
[00:08:48.080 --> 00:08:50.560]  每個人都吸收環境的資訊
[00:08:50.560 --> 00:08:52.120]  聽的看的
[00:08:52.120 --> 00:08:53.480]  但為什麼
[00:08:53.480 --> 00:08:54.680]  你聽的看的東西
[00:08:54.680 --> 00:08:55.920]  去到裡面
[00:08:55.920 --> 00:08:57.040]  反映出來的東西
[00:08:57.040 --> 00:08:58.080]  就是這麼骯髒邋遢
[00:08:58.080 --> 00:09:00.080]  這麼不好的東西
[00:09:00.080 --> 00:09:01.320]  你看到別人厲害的時候
[00:09:01.320 --> 00:09:03.400]  應該很開心的
[00:09:03.400 --> 00:09:04.640]  為什麼你看到別人厲害的時候
[00:09:04.640 --> 00:09:07.120]  會妒忌呢
[00:09:07.120 --> 00:09:09.480]  我喜歡用這個話題的
[00:09:09.480 --> 00:09:11.120]  學校如是 家庭如是
[00:09:11.120 --> 00:09:13.160]  現在國家都是這樣的
[00:09:13.160 --> 00:09:14.520]  大國對大國都是這樣
[00:09:14.520 --> 00:09:15.440]  因為你要好
[00:09:15.440 --> 00:09:16.880]  恭喜你啊
[00:09:16.880 --> 00:09:18.640]  是不是
[00:09:18.640 --> 00:09:20.920]  你好 我就要砌低你
[00:09:20.920 --> 00:09:23.760]  你以為這些是國家元首競爭嗎
[00:09:23.760 --> 00:09:24.160]  不是
[00:09:24.160 --> 00:09:25.520]  是民族之間鬥爭嗎
[00:09:25.520 --> 00:09:26.120]  不是
[00:09:26.120 --> 00:09:30.280]  家庭裡面的姐妹兄弟都是這樣
[00:09:30.280 --> 00:09:32.080]  我從事教育40年
[00:09:32.080 --> 00:09:35.000]  真的經歷過很多這樣的事故
[00:09:35.000 --> 00:09:38.000]  是家長投訴
[00:09:38.000 --> 00:09:40.680]  兩姐妹在學校讀書
[00:09:40.680 --> 00:09:43.480]  大女兒比較活躍一點
[00:09:43.480 --> 00:09:45.600]  小女兒比較文靜一點
[00:09:45.600 --> 00:09:47.400]  小女兒喜歡看書
[00:09:47.400 --> 00:09:49.040]  大女兒喜歡聽歌
[00:09:49.040 --> 00:09:50.120]  這樣說吧
[00:09:50.120 --> 00:09:52.360]  很正常的
[00:09:52.360 --> 00:09:54.280]  媽媽都經常跟大女兒說
[00:09:54.280 --> 00:09:55.960]  姐姐學一下妹妹吧
[00:09:55.960 --> 00:09:57.520]  不要經常做這些事
[00:09:57.520 --> 00:09:58.920]  找找書好不好
[00:09:58.920 --> 00:10:02.040]  當然這些事要適當運用
[00:10:02.040 --> 00:10:04.480]  姐姐想
[00:10:04.480 --> 00:10:06.080]  為什麼要學她
[00:10:06.080 --> 00:10:09.240]  所以有一次在考試之前
[00:10:09.240 --> 00:10:10.600]  小妹突然跟媽媽說
[00:10:10.600 --> 00:10:13.880]  媽媽 我找到的書本課本不見了
[00:10:13.880 --> 00:10:15.200]  你真是大懵
[00:10:15.200 --> 00:10:16.480]  你留在學校沒有帶回來
[00:10:16.480 --> 00:10:18.120]  不是 我拿了回來的
[00:10:18.120 --> 00:10:20.800]  不見了
[00:10:20.800 --> 00:10:21.680]  媽媽醒不醒
[00:10:21.680 --> 00:10:23.120]  媽媽很醒
[00:10:23.120 --> 00:10:23.760]  姐姐
[00:10:23.760 --> 00:10:24.480]  真的不在哪裡
[00:10:24.480 --> 00:10:27.680]  拿出來
[00:10:27.680 --> 00:10:28.640]  那次她說沒有
[00:10:28.640 --> 00:10:31.360]  沒有
[00:10:31.360 --> 00:10:33.840]  為什麼
[00:10:33.840 --> 00:10:37.400]  開玩笑而已
[00:10:37.400 --> 00:10:39.400]  這是人的心態
[00:10:39.400 --> 00:10:44.280]  人類第一宗兇殺案就是妒忌發生的
[00:10:44.280 --> 00:10:45.920]  那時候沒有第三者
[00:10:45.920 --> 00:10:48.160]  沒有真慘
[00:10:48.160 --> 00:10:50.960]  所以今天回看人的心境
[00:10:50.960 --> 00:10:53.560]  很多時候被資訊進去之後
[00:10:53.560 --> 00:10:56.160]  為什麼不可以產生好的結果
[00:10:56.160 --> 00:10:59.520]  而造成這麼多惡劣的情況出現
[00:10:59.520 --> 00:11:07.640]  帶來這麼多苦難
[00:11:07.640 --> 00:11:09.600]  過去8月1號
[00:11:09.600 --> 00:11:11.640]  港區培靈會議開始之前
[00:11:11.640 --> 00:11:14.680]  我真的很擔心
[00:11:14.680 --> 00:11:16.000]  為什麼呢
[00:11:16.000 --> 00:11:19.840]  因為美國有個女人要去台灣訪問
[00:11:19.840 --> 00:11:24.320]  搞到
[00:11:24.320 --> 00:11:25.160]  對不起我這樣說
[00:11:25.160 --> 00:11:27.240]  我是直話直說
[00:11:27.240 --> 00:11:28.320]  我沒有任何貶義
[00:11:28.320 --> 00:11:30.320]  我只是講中性的話
[00:11:30.320 --> 00:11:34.360]  是不是女人 不是男人
[00:11:34.360 --> 00:11:37.880]  那三個女人搞這些事情
[00:11:37.880 --> 00:11:39.200]  搞到飛機不斷轉
[00:11:39.200 --> 00:11:39.800]  不是飛機不斷轉
[00:11:39.800 --> 00:11:41.840]  是戰機不斷轉
[00:11:41.840 --> 00:11:46.640]  一下誤失就擦槍走火
[00:11:46.640 --> 00:11:48.200]  那怎麼辦
[00:11:48.200 --> 00:11:49.960]  我說神啊 這個罪會是你的
[00:11:49.960 --> 00:11:53.560]  你保守吧
[00:11:53.560 --> 00:11:57.680]  不是有智慧人化解了衝突
[00:11:57.680 --> 00:12:01.200]  而是上帝仍然留下我和你的生命
[00:12:01.200 --> 00:12:04.760]  在這裡要為神做見證
[00:12:04.760 --> 00:12:05.720]  所以我自己覺得
[00:12:05.720 --> 00:12:06.920]  你要保守你的心
[00:12:06.920 --> 00:12:08.640]  才能夠保守一切
[00:12:08.640 --> 00:12:10.440]  很多事情我從事教育
[00:12:10.440 --> 00:12:12.760]  我改變了人的行為
[00:12:12.760 --> 00:12:15.480]  未必改變了人的心
[00:12:15.480 --> 00:12:18.200]  但他的行為好不等於永遠好
[00:12:18.200 --> 00:12:19.840]  我再講一次
[00:12:19.840 --> 00:12:21.720]  人會變的
[00:12:21.720 --> 00:12:23.320]  但人的心好
[00:12:23.320 --> 00:12:27.280]  他永遠不會變壞
[00:12:27.280 --> 00:12:29.080]  為什麼這樣
[00:12:29.080 --> 00:12:31.840]  因為聖經這樣說
[00:12:31.840 --> 00:12:34.480]  私欲懷胎
[00:12:34.480 --> 00:12:36.800]  就生出罪來
[00:12:36.800 --> 00:12:38.520]  罪既長成
[00:12:38.520 --> 00:12:40.360]  就生出死來
[00:12:40.360 --> 00:12:43.080]  人一生因怕死而為人奴隸
[00:12:43.080 --> 00:12:45.840]  這些聖經對我好大的提醒
[00:12:45.840 --> 00:12:49.040]  一會兒最後我會講一個事實給你聽
[00:12:49.040 --> 00:12:51.080]  什麼叫做罪
[00:12:51.080 --> 00:12:52.680]  朋友你不要誤會
[00:12:52.680 --> 00:12:53.720]  跟你說真的
[00:12:53.720 --> 00:12:56.240]  聽到說真的就說罪
[00:12:56.240 --> 00:12:58.280]  我哪有做錯
[00:12:58.280 --> 00:12:59.680]  我沒有犯法
[00:12:59.680 --> 00:13:00.640]  我沒有
[00:13:00.640 --> 00:13:01.680]  不是犯法
[00:13:01.680 --> 00:13:05.600]  犯法的人可能是很犯罪
[00:13:05.600 --> 00:13:09.360]  但不犯法的人都會犯罪
[00:13:09.360 --> 00:13:12.000]  罪是私欲懷胎生出來的
[00:13:12.000 --> 00:13:13.000]  什麼叫私欲懷胎
[00:13:13.000 --> 00:13:15.000]  裡面有個東西
[00:13:15.000 --> 00:13:17.000]  孕育出一種罪出來
[00:13:17.000 --> 00:13:19.600]  你不知道那個是什麼
[00:13:19.600 --> 00:13:20.480]  真的不知道
[00:13:20.480 --> 00:13:22.480]  我一會兒最後我會解釋給你聽
[00:13:22.480 --> 00:13:24.200]  很真實的一個見證
[00:13:24.200 --> 00:13:26.480]  你發覺原來人真的這樣
[00:13:26.480 --> 00:13:28.640]  你不想罵人
[00:13:28.640 --> 00:13:30.120]  為什麼一惹你你會罵
[00:13:30.120 --> 00:13:31.440]  你會發火
[00:13:31.440 --> 00:13:32.080]  當然了
[00:13:32.080 --> 00:13:32.960]  惹我我會發火
[00:13:32.960 --> 00:13:35.400]  但有些人被惹到不發火
[00:13:35.400 --> 00:13:36.800]  你遇過這些人沒有
[00:13:36.800 --> 00:13:39.000]  修養好
[00:13:39.000 --> 00:13:40.680]  你看到東西不會貪婪的
[00:13:40.680 --> 00:13:41.920]  會不會
[00:13:41.920 --> 00:13:43.240]  你知足就不會
[00:13:43.240 --> 00:13:46.120]  你不知足
[00:13:46.120 --> 00:13:50.080]  有人說不貪是沒有人性的
[00:13:50.080 --> 00:13:52.200]  因為人得到滿足才會不貪
[00:13:52.200 --> 00:13:55.160]  有什麼令到你滿足
[00:13:55.160 --> 00:13:56.440]  沒有東西可以令到你滿足的時候
[00:13:56.440 --> 00:13:58.200]  你更貪
[00:13:58.200 --> 00:13:59.800]  私欲懷胎就生出來
[00:13:59.800 --> 00:14:01.600]  罪記長成生出死離
[00:14:01.600 --> 00:14:02.840]  既然如此
[00:14:02.840 --> 00:14:04.520]  在人的心裡面
[00:14:04.520 --> 00:14:05.560]  各位
[00:14:05.560 --> 00:14:07.640]  你有沒有留意到
[00:14:07.640 --> 00:14:09.080]  這個私欲
[00:14:09.080 --> 00:14:11.480]  不是那種想壞事的那些
[00:14:11.480 --> 00:14:13.400]  是正常的
[00:14:13.400 --> 00:14:14.680]  是人的需求來的
[00:14:14.680 --> 00:14:15.360]  不過
[00:14:15.360 --> 00:14:17.960]  不知為什麼放錯地方的時候
[00:14:17.960 --> 00:14:20.480]  那種惡念就產生了
[00:14:20.480 --> 00:14:21.760]  結果造成什麼呢
[00:14:21.760 --> 00:14:24.560]  結果帶來的就是
[00:14:24.560 --> 00:14:26.160]  罪的功架
[00:14:26.160 --> 00:14:29.280]  乃死
[00:14:29.280 --> 00:14:30.640]  不要小看
[00:14:30.640 --> 00:14:33.080]  犯法是要受刑罰
[00:14:33.080 --> 00:14:35.680]  你殺人就要填命
[00:14:35.680 --> 00:14:37.880]  但是罪的功架
[00:14:37.880 --> 00:14:39.800]  就是結束生命之後
[00:14:39.800 --> 00:14:42.200]  永遠滅亡
[00:14:42.200 --> 00:14:44.400]  聖經這樣記載
[00:14:44.400 --> 00:14:46.400]  不是單單一個規律
[00:14:46.400 --> 00:14:47.680]  要你這樣這樣這樣做
[00:14:47.680 --> 00:14:49.080]  而是警告告訴你
[00:14:49.080 --> 00:14:51.240]  原來帶來苦難的
[00:14:51.240 --> 00:14:54.680]  是因為人心裡面孕育出來的罪
[00:14:54.680 --> 00:14:55.560]  這種罪
[00:14:55.560 --> 00:14:57.400]  表現出來的罪行
[00:14:57.400 --> 00:15:00.200]  造成了很多很多苦難
[00:15:00.200 --> 00:15:01.000]  當然你說
[00:15:01.000 --> 00:15:02.480]  那麼天然災害是不是
[00:15:02.480 --> 00:15:04.240]  這個是另外一個話題
[00:15:04.240 --> 00:15:06.920]  今天我不等著跟大家討論這個話題
[00:15:06.920 --> 00:15:08.080]  但是有一樣東西就是
[00:15:08.080 --> 00:15:10.720]  很多事情是人為的
[00:15:10.720 --> 00:15:12.120]  做出來的
[00:15:12.120 --> 00:15:14.640]  是傷害到別人
[00:15:14.640 --> 00:15:16.120]  就算你的不小心
[00:15:16.120 --> 00:15:18.160]  你的不謹慎都是
[00:15:18.160 --> 00:15:20.280]  從事教育工作這麼多年
[00:15:20.280 --> 00:15:20.840]  有人會說
[00:15:20.840 --> 00:15:22.800]  為什麼你做事好像
[00:15:22.800 --> 00:15:24.560]  好像很怕車
[00:15:24.560 --> 00:15:25.880]  我說不是怕車
[00:15:25.880 --> 00:15:26.720]  你要負責任
[00:15:26.720 --> 00:15:29.200]  一定要設計計劃
[00:15:29.200 --> 00:15:30.520]  都要安全
[00:15:30.520 --> 00:15:32.280]  第一
[00:15:32.280 --> 00:15:33.880]  如果不是
[00:15:33.880 --> 00:15:35.240]  我舉個例子
[00:15:35.240 --> 00:15:39.560]  有個老師帶同學去山頂旅行
[00:15:39.560 --> 00:15:42.320]  那些山河不喜歡玩
[00:15:42.320 --> 00:15:43.640]  這麼大的中學生
[00:15:43.640 --> 00:15:46.040]  就是玩「騰騰轉」那些東西
[00:15:46.040 --> 00:15:47.440]  什麼叫「騰騰轉」不知道嗎
[00:15:47.440 --> 00:15:49.200]  那些小朋友玩的
[00:15:49.200 --> 00:15:50.560]  那就是
[00:15:50.560 --> 00:15:51.720]  一放在那裡
[00:15:51.720 --> 00:15:54.720]  一轉轉下一個轉出去
[00:15:54.720 --> 00:15:55.640]  撞到地上
[00:15:55.640 --> 00:15:57.560]  撞到牙齒
[00:15:57.560 --> 00:15:58.600]  那麼大件事
[00:15:58.600 --> 00:16:00.840]  那怎麼辦
[00:16:00.840 --> 00:16:02.080]  結果
[00:16:02.080 --> 00:16:03.960]  那個老師
[00:16:03.960 --> 00:16:05.000]  很聰明
[00:16:05.000 --> 00:16:08.920]  後來帶他去看醫生
[00:16:08.920 --> 00:16:10.240]  接著有人說
[00:16:10.240 --> 00:16:13.400]  那就和保險公司索償
[00:16:13.400 --> 00:16:13.960]  好了
[00:16:13.960 --> 00:16:14.560]  如果索償
[00:16:14.560 --> 00:16:16.400]  就根本不願意落康
[00:16:16.400 --> 00:16:17.320]  那筆錢不多
[00:16:17.320 --> 00:16:18.520]  五百塊而已
[00:16:18.520 --> 00:16:21.440]  看了醫生
[00:16:21.440 --> 00:16:22.720]  保險公司說
[00:16:22.720 --> 00:16:26.440]  誰負責任
[00:16:26.440 --> 00:16:27.680]  後來我和保險公司說
[00:16:27.680 --> 00:16:29.480]  我說這五百塊你不給不要緊
[00:16:29.480 --> 00:16:31.240]  我給都無所謂
[00:16:31.240 --> 00:16:32.320]  但是你這樣保險公司
[00:16:32.320 --> 00:16:37.120]  我說以後你不用做我生意
[00:16:37.120 --> 00:16:39.160]  要有人承擔責任
[00:16:39.160 --> 00:16:42.920]  才肯給錢
[00:16:42.920 --> 00:16:44.520]  這個可能是例子
[00:16:44.520 --> 00:16:45.320]  對不起
[00:16:45.320 --> 00:16:46.880]  中間有保險行業
[00:16:46.880 --> 00:16:50.520]  或者我孤陋寡聞
[00:16:50.520 --> 00:16:51.680]  所以在這個情況下
[00:16:51.680 --> 00:16:54.160]  會看到很多事情要謹慎
[00:16:54.160 --> 00:16:56.160]  所以後來旅行裡面有三件事
[00:16:56.160 --> 00:16:56.880]  不是有兩件事
[00:16:56.880 --> 00:16:58.520]  我不給同學做的
[00:16:58.520 --> 00:16:59.680]  一樣
[00:16:59.680 --> 00:17:03.360]  不准下水
[00:17:03.360 --> 00:17:05.120]  汽水磨汽水
[00:17:05.120 --> 00:17:05.560]  第二
[00:17:05.560 --> 00:17:07.480]  不准踩單車
[00:17:07.480 --> 00:17:08.920]  或者你自己玩
[00:17:08.920 --> 00:17:09.960]  或者學校舉行的
