
[00:00:00.000 --> 00:00:03.000]  感謝天父的豐厚恩典
[00:14:55.100 --> 00:14:58.100]  這個是啟示錄的二十章
[00:14:58.100 --> 00:15:00.100]  有生命冊的
[00:15:00.100 --> 00:15:03.100]  所以我們很多時候
[00:15:03.100 --> 00:15:05.100]  沒有從這個永恆的角度
[00:15:05.100 --> 00:15:07.100]  去看我們自己
[00:15:07.100 --> 00:15:12.100]  是否符合神在我們生命裏面的
[00:15:12.100 --> 00:15:13.100]  即使用劇本
[00:15:13.100 --> 00:15:15.100]  有沒有符合這個劇本呢?
[00:15:15.100 --> 00:15:17.100]  我們是否在演活這個劇本
[00:15:17.100 --> 00:15:19.100]  那個角色呢?
[00:15:19.100 --> 00:15:22.100]  這個就是很重要的
[00:15:22.100 --> 00:15:23.100]  如果我們沒有永恆呢
[00:15:23.100 --> 00:15:25.100]  個個都是這樣生活
[00:15:25.100 --> 00:15:26.100]  個個都是這樣起身
[00:15:26.100 --> 00:15:29.100]  個個都是那個時間擦牙洗面
[00:15:29.100 --> 00:15:30.100]  擠巴士
[00:15:30.100 --> 00:15:31.100]  擠地鐵
[00:15:31.100 --> 00:15:33.100]  星期六就稍為放假
[00:15:33.100 --> 00:15:34.100]  可以行下山
[00:15:34.100 --> 00:15:36.100]  休息下
[00:15:36.100 --> 00:15:38.100]  星期就回教會
[00:15:38.100 --> 00:15:40.100]  如是者可能幾十年就是這樣了
[00:15:40.100 --> 00:15:42.100]  沒有什麼大變化了
[00:15:42.100 --> 00:15:45.100]  但是我們當然是這樣生活
[00:15:45.100 --> 00:15:48.100]  但是讀聖經寶貴的地方就是
[00:15:48.100 --> 00:15:50.100]  在神眼中
[00:15:50.100 --> 00:15:52.100]  我們都是活著的
[00:15:52.100 --> 00:15:54.100]  但是在神的眼中
[00:15:54.100 --> 00:15:58.100]  我們是否在祂的喜悅範圍呢?
[00:15:58.100 --> 00:16:00.100]  所以這個就是
[00:16:00.100 --> 00:16:03.100]  告訴我們三章的十六、十七節
[00:16:03.100 --> 00:16:05.100]  我們是否屬於神呢?
[00:16:05.100 --> 00:16:07.100]  是否特特的歸神呢?
[00:16:07.100 --> 00:16:10.100]  我們是否得到神的連率
[00:16:10.100 --> 00:16:13.100]  好像祂連率自己的兒子那樣的連率呢?
[00:16:13.100 --> 00:16:15.100]  我們是否真的一路侍奉神
[00:16:15.100 --> 00:16:17.100]  被祂分別出來呢?
[00:16:17.100 --> 00:16:20.100]  這個就是將來才會真正的顯明
[00:16:20.100 --> 00:16:22.100]  但是現在呢
[00:16:22.100 --> 00:16:27.100]  我們就是要在神的紀念冊底下生活了
[00:16:27.100 --> 00:16:29.100]  所以我上個星期就說過了
[00:16:29.100 --> 00:16:34.100]  清教徒對金錢官是很重要的
[00:16:34.100 --> 00:16:38.100]  因為他們很怕自己不被揀選
[00:16:38.100 --> 00:16:42.100]  因為宗教改革就是離開天主教
[00:16:42.100 --> 00:16:44.100]  離開大公教會
[00:16:44.100 --> 00:16:46.100]  離開教皇
[00:16:46.100 --> 00:16:48.100]  你沒有了那個Blessing
[00:16:48.100 --> 00:16:52.100]  教皇說你離開不只是教堂
[00:16:52.100 --> 00:16:55.100]  你不只是不去天主堂聚會
[00:16:55.100 --> 00:16:58.100]  而是你跟隨那些宗教改革者
[00:16:58.100 --> 00:17:04.100]  加爾文、馬丁路德、慈雲利等等這些人
[00:17:04.100 --> 00:17:06.100]  離開教廷
[00:17:06.100 --> 00:17:10.100]  那你就沒有了教皇的Blessing
[00:17:10.100 --> 00:17:15.100]  他會警告你離開了在教會以外
[00:17:15.100 --> 00:17:16.100]  是沒有救恩
[00:17:16.100 --> 00:17:18.100]  沒有救恩就是蒙茫揀選
[00:17:18.100 --> 00:17:21.100]  所以他們就被教導
[00:17:21.100 --> 00:17:25.100]  在整個人生的
[00:17:25.100 --> 00:17:28.100]  他們一生的
[00:17:28.100 --> 00:17:33.100]  他們的Profession
[00:17:33.100 --> 00:17:35.100]  他們的專業
[00:17:35.100 --> 00:17:38.100]  他們人生的事業
[00:17:38.100 --> 00:17:40.100]  他們怎樣來看自己的事業呢?
[00:17:40.100 --> 00:17:44.100]  就是他們要拼命殷勤的工作
[00:17:44.100 --> 00:17:48.100]  就是怕自己不被神揀選
[00:17:48.100 --> 00:17:53.100]  所以這個就是清教徒的內心的守則
[00:17:53.100 --> 00:17:56.100]  那就是那一代的牧者
[00:17:56.100 --> 00:17:58.100]  馬丁路德
[00:17:58.100 --> 00:18:01.100]  加爾文比較嚴重
[00:18:01.100 --> 00:18:04.100]  特別是在瑞士一段長時間
[00:18:04.100 --> 00:18:07.100]  令到當時整個瑞士都很基督教化
[00:18:07.100 --> 00:18:12.100]  就真的帶來那個揀選論是很強烈的
[00:18:12.100 --> 00:18:16.100]  所以馬拉基書正正就是講這件事
[00:18:16.100 --> 00:18:19.100]  在地上大家都是猶太人
[00:18:19.100 --> 00:18:24.100]  但是有沒有在神眼中的紀念冊被紀念呢?
[00:18:24.100 --> 00:18:28.100]  有沒有是神連率的兒女呢?
[00:18:28.100 --> 00:18:31.100]  是他所得的連率揀選的呢?
[00:18:31.100 --> 00:18:34.100]  這個就是那個精髓就是這些地方了
[00:18:34.100 --> 00:18:39.100]  所以第二章第三章頭
[00:18:39.100 --> 00:18:41.100]  是有一個強烈的對比的
[00:18:41.100 --> 00:18:44.100]  很多人就說我什麼時候不敬畏你
[00:18:44.100 --> 00:18:47.100]  我什麼時候用鬼扎代弟兄
[00:18:47.100 --> 00:18:49.100]  我什麼時候有什麼
[00:18:49.100 --> 00:18:52.100]  但是第三章近尾
[00:18:52.100 --> 00:18:55.100]  就有一個很正面的給我們看到
[00:18:55.100 --> 00:18:59.100]  原來聽馬拉基先知的教導
[00:18:59.100 --> 00:19:01.100]  去思想神
[00:19:01.100 --> 00:19:04.100]  談論神的猶太人
[00:19:04.100 --> 00:19:09.100]  原來是在神的生命紀念冊裏面被神紀念
[00:19:09.100 --> 00:19:12.100]  最後第四章我們六節快點講完
[00:19:12.100 --> 00:19:14.100]  就完我們這個系列了
[00:19:14.100 --> 00:19:16.100]  剛才提過了
[00:19:16.100 --> 00:19:18.100]  萬君之耶和華的日子
[00:19:18.100 --> 00:19:21.100]  當然了其實這是一個很大的課題
[00:19:21.100 --> 00:19:23.100]  不只是這六節有講的
[00:19:23.100 --> 00:19:25.100]  其實其他的先知書
[00:19:25.100 --> 00:19:27.100]  因為有些先知書我們沒有提的
[00:19:27.100 --> 00:19:29.100]  譬如亞摩斯書
[00:19:29.100 --> 00:19:34.100]  哈巴谷書
[00:19:34.100 --> 00:19:36.100]  是很多提到那個日子的
[00:19:36.100 --> 00:19:40.100]  分散在不同的先知書的寓言裏面
[00:19:40.100 --> 00:19:44.100]  所以這只是其中一小段
[00:19:44.100 --> 00:19:48.100]  這個其實牽涉到舊約怎樣看末世的
[00:19:48.100 --> 00:19:51.100]  所以是有些重疊的
[00:19:51.100 --> 00:19:55.100]  啟示錄講的末世和舊約講的末世
[00:19:55.100 --> 00:19:57.100]  是有少少的重疊的
[00:19:57.100 --> 00:19:59.100]  當然有些可能未是即時的
[00:19:59.100 --> 00:20:02.100]  在地上的應驗
[00:20:02.100 --> 00:20:05.100]  但是啟示錄就是一個比較終極的
[00:20:05.100 --> 00:20:09.100]  人類的結束的日子
[00:20:09.100 --> 00:20:12.100]  所以我們就從舊約去看一看
[00:20:12.100 --> 00:20:17.100]  那個日子會有什麼特徵呢
[00:20:17.100 --> 00:20:19.100]  其實你讀完這些
[00:20:19.100 --> 00:20:21.100]  你回去看福音書
[00:20:21.100 --> 00:20:23.100]  稍微揭曉一些
[00:20:23.100 --> 00:20:25.100]  譬如馬太福音的十三章
[00:20:25.100 --> 00:20:29.100]  貼薩羅尼加的後書
[00:20:29.100 --> 00:20:31.100]  不過我們前面就會講
[00:20:31.100 --> 00:20:35.100]  講很多末日的相呼應
[00:20:35.100 --> 00:20:37.100]  和這一段聖經的相呼應
[00:20:37.100 --> 00:20:39.100]  要留意了
[00:20:39.100 --> 00:20:41.100]  到底那個日子會怎樣呢
[00:20:41.100 --> 00:20:43.100]  這裏又是一個對比
[00:20:43.100 --> 00:20:46.100]  惡人面對那個日子
[00:20:46.100 --> 00:20:50.100]  和一個義人面對那個日子
[00:20:50.100 --> 00:20:53.100]  怎樣是很慘
[00:20:53.100 --> 00:20:55.100]  和怎樣是很好
[00:20:55.100 --> 00:20:57.100]  很榮耀
