
[00:00:00.000 --> 00:00:12.000]  多謝天父讓今天晚上我們再一次在禮拜堂和在線上一起去研讀聖經
[00:08:27.000 --> 00:08:33.000]  心中習慣了貪婪,正是被咒詛的種類
[00:08:33.000 --> 00:08:40.000]  他們離棄正路,就走差了,隨從彼以之子巴蘭的路
[00:08:40.000 --> 00:08:49.000]  巴蘭就是那貪愛不義之功架的先知,他卻為自己的過犯受了責備
[00:08:49.000 --> 00:08:59.000]  那不能夠說話的奴,作者彼得都明白,奴才會說話是不應該的
[00:08:59.000 --> 00:09:04.000]  自然界是不應該的,所以一次,不會有第二次
[00:09:04.000 --> 00:09:12.000]  一次是一個示範,一個很特別的靈界,屬靈的世界,進入物質世界
[00:09:12.000 --> 00:09:16.000]  正常奴才是不會用人的言語說話的
[00:09:16.000 --> 00:09:23.000]  不能夠說話的奴都說話,非彼尋常,事出有因
[00:09:23.000 --> 00:09:28.000]  因為能夠和神溝通的先知,已經沒有了溝通能力
[00:09:28.000 --> 00:09:37.000]  神要用一隻小奴來羞辱先知,要讓他知道犯下的是彌天大禍的意思
[00:09:37.000 --> 00:09:44.000]  所以不要羨慕你家的寵物會和你說話,早安,今早來一餬了沒有
[00:09:44.000 --> 00:09:50.000]  不會的,如果會的話,可能很嚴重的審判快要臨到
[00:09:50.000 --> 00:09:56.000]  所以不應該祈禱,叫自己的寵物會和你聊天
[00:09:56.000 --> 00:10:03.000]  接著說,這隻小奴用人的說話去攔阻先知的狂妄
[00:10:03.000 --> 00:10:09.000]  這裡就說了先知是一位貪愛不義功架的先知
[00:10:09.000 --> 00:10:13.000]  先知是一個走錯路的先知
[00:10:13.000 --> 00:10:21.000]  先知在走一條不義的路,他內心狂妄
[00:10:21.000 --> 00:10:26.000]  狂妄即是內心想的事情都以為自己是對的
[00:10:26.000 --> 00:10:30.000]  對到一個地步都以為是神的旨意
[00:10:30.000 --> 00:10:39.000]  所以回到我們稍後看的文素記,很快要進入神旨意的思考裏
[00:10:39.000 --> 00:10:45.000]  這裡就是彼得後書,我們翻到啟示錄第二章
[00:10:45.000 --> 00:10:54.000]  七教會裏面說到一個教會,然後引述第二章
[00:10:54.000 --> 00:11:11.000]  第二章或者第十四節,十二節讀起來會好一點
[00:11:11.000 --> 00:11:16.000]  全部是真實的教會,七個教會是在亞細亞的
[00:11:16.000 --> 00:11:22.000]  Asia Minor,即是土耳其的一帶地方,土耳其的東南面
[00:11:22.000 --> 00:11:26.000]  有些可能在內部一點,中心一點
[00:11:26.000 --> 00:11:38.000]  以分所就比較入一點,有些地方是沿海的土耳其的西南面
[00:11:38.000 --> 00:11:41.000]  即是近歐洲那邊
[00:11:41.000 --> 00:11:50.000]  第十節,不,是第十二節,是別加摩教會第三個教會
[00:11:50.000 --> 00:11:56.000]  啟示錄七教會只有兩間教會沒有被責備
[00:11:56.000 --> 00:11:59.000]  其他五間都有責備
[00:11:59.000 --> 00:12:26.000]  菲拉鐵飛和薩梅娜教會
[00:12:26.000 --> 00:12:30.000]  這個別加摩教會第十二節
[00:12:30.000 --> 00:12:36.000]  你要寫信給別加摩教會的使者,說:哪有兩人離間的說?
[00:12:36.000 --> 00:12:40.000]  我知道你的居所,就是有撒旦座位之處
[00:12:40.000 --> 00:12:48.000]  當我忠心的見證人安提帕在你們中間撒旦所住的地方被殺之時
[00:12:48.000 --> 00:12:52.000]  你還堅守我的名,沒有棄絕我的道
[00:12:52.000 --> 00:12:55.000]  然而有幾件事我要責備你
[00:12:55.000 --> 00:13:00.000]  因為在你那裡有人服從了巴蘭的教訓
[00:13:00.000 --> 00:13:02.000]  已經成為了教訓了
[00:13:02.000 --> 00:13:08.000]  這巴蘭曾經教導巴勒將絆腳石放在以色列人面前
[00:13:08.000 --> 00:13:13.000]  叫他們吃剩偶像之物,行奸淫的事
[00:13:13.000 --> 00:13:20.000]  你那裡也有人照樣服從了尼哥拉一黨人的教訓
[00:13:20.000 --> 00:13:28.000]  這裡告訴我們,巴蘭曾經教導巴勒
[00:13:28.000 --> 00:13:33.000]  巴勒就是一位君王,摩訶王
[00:13:33.000 --> 00:13:37.000]  另外就是已經成為了一個教訓
[00:13:37.000 --> 00:13:45.000]  在啟示錄的時候,別加摩教會有人服從了巴蘭的教訓
[00:13:45.000 --> 00:13:53.000]  所以作者這位使徒約翰,當時他被放逐到拔摩海島
[00:13:53.000 --> 00:13:56.000]  領受了從上主而來的異象
[00:13:56.000 --> 00:14:05.000]  來告訴七教會和教會將來要發生的事等等
[00:14:05.000 --> 00:14:11.000]  這個別加摩教會是其中一間教會
[00:14:11.000 --> 00:14:13.000]  他們有什麼問題呢?
[00:14:13.000 --> 00:14:18.000]  教會裡面已經有撒旦的座位
[00:14:18.000 --> 00:14:24.000]  也有忠心的見證人安提帕來被殺
[00:14:24.000 --> 00:14:30.000]  但是別加摩教會有一部分的人仍然守住神的道
[00:14:30.000 --> 00:14:32.000]  承認神的名
[00:14:32.000 --> 00:14:39.000]  不過也有一些人已經接受了巴蘭的教訓
[00:14:39.000 --> 00:14:42.000]  什麼是巴蘭的教訓呢?
[00:14:42.000 --> 00:14:48.000]  作者引述原來巴蘭曾經教導巴勒
[00:14:48.000 --> 00:14:52.000]  將絆腳石放在以色列人的面前
[00:14:52.000 --> 00:14:54.000]  絆腳石是什麼呢?
[00:14:54.000 --> 00:14:58.000]  就是說使得以色列人自動地得罪神
[00:14:58.000 --> 00:15:02.000]  神就會刑罰以色列人
[00:15:02.000 --> 00:15:04.000]  那是什麼絆腳石呢?
[00:15:04.000 --> 00:15:06.000]  原來就是拜偶像
[00:15:06.000 --> 00:15:11.000]  只需要他們拜偶像,神就會刑罰他們
[00:15:11.000 --> 00:15:16.000]  所以這就是新約的作者得到的啟示
[00:15:16.000 --> 00:15:21.000]  或者他們都是研讀文素記的22-25章
[00:15:21.000 --> 00:15:25.000]  他們從歷史得到的最好的解釋
[00:15:25.000 --> 00:15:31.000]  所以我們今天去研讀巴蘭的這位人物
[00:15:31.000 --> 00:15:35.000]  應該就不會離得開新約的作者
[00:15:35.000 --> 00:15:41.000]  對巴蘭的定性和審判
[00:15:41.000 --> 00:15:47.000]  所以我們也回頭看回聖經的舊約
[00:15:47.000 --> 00:15:53.000]  要留意,聖經的作者告訴我們
[00:15:53.000 --> 00:15:57.000]  巴蘭最終使得以色列人跌倒
[00:15:57.000 --> 00:16:00.000]  絆腳,絆跌了
[00:16:00.000 --> 00:16:03.000]  是一些教訓
[00:16:03.000 --> 00:16:07.000]  所以他是真的才知道
[00:16:07.000 --> 00:16:12.000]  不過是說一些假的說話
[00:16:12.000 --> 00:16:16.000]  使得以色列人跌倒
[00:16:16.000 --> 00:16:18.000]  很戲劇性
[00:16:18.000 --> 00:16:23.000]  你可以說這個人很具爭議性
[00:16:23.000 --> 00:16:27.000]  和最終的結局都很慘
[00:16:27.000 --> 00:16:31.000]  大家可能未必知道他的結局是怎樣
[00:16:31.000 --> 00:16:33.000]  這個可以遲些揭曉
[00:16:33.000 --> 00:16:35.000]  可能下一堂
[00:16:35.000 --> 00:16:37.000]  我不知道是不是要用三堂
[00:16:37.000 --> 00:16:39.000]  因為用兩堂可以說完
[00:16:39.000 --> 00:16:41.000]  看我們的進度
[00:16:41.000 --> 00:16:43.000]  我們又不是真的太趕
[00:16:43.000 --> 00:16:45.000]  由22章開始
[00:16:45.000 --> 00:16:47.000]  來到這個時候22章
[00:16:47.000 --> 00:16:51.000]  因為我們本來不應該次序調轉
[00:16:51.000 --> 00:16:54.000]  不過我們現在是一個專題式研讀
[00:16:54.000 --> 00:16:56.000]  可以抽一些聖經人物
[00:16:56.000 --> 00:16:58.000]  重要的我們又先說了
[00:16:58.000 --> 00:17:01.000]  將它變成一個獨立的單元去說
[00:17:01.000 --> 00:17:04.000]  我們不是整卷文素記去說
[00:17:04.000 --> 00:17:07.000]  整卷文素記是相當精彩的
[00:17:07.000 --> 00:17:09.000]  不過未必有這麼多時間
[00:17:09.000 --> 00:17:11.000]  逐章逐章地說
[00:17:11.000 --> 00:17:13.000]  但要說一些背景
[00:17:13.000 --> 00:17:15.000]  來到22章
[00:17:15.000 --> 00:17:19.000]  米利暗即是摩西的姐姐已經死了
[00:17:19.000 --> 00:17:23.000]  亞倫都差不多
[00:17:23.000 --> 00:17:25.000]  應該是亞倫都死了
[00:17:25.000 --> 00:17:27.000]  亞倫都死了沒錯
[00:17:27.000 --> 00:17:28.000]  在第20章
[00:17:28.000 --> 00:17:32.000]  兩位陪伴摩西一起出埃及的元老
[00:17:32.000 --> 00:17:35.000]  自己的親的哥哥姐姐
[00:17:35.000 --> 00:17:37.000]  都相繼離開
[00:17:37.000 --> 00:17:40.000]  現在他們去到摩亞平原
[00:17:40.000 --> 00:17:45.000]  米顛摩亞的人
[00:17:45.000 --> 00:17:47.000]  他們都打敗了
[00:17:47.000 --> 00:17:50.000]  現在準備要進迦南
[00:17:50.000 --> 00:17:52.000]  很快就進迦南
[00:17:52.000 --> 00:17:55.000]  即是他們已經經過了38年了
[00:17:55.000 --> 00:17:57.000]  準備要進迦南之前
[00:17:57.000 --> 00:18:01.000]  原來還有一次很大的考驗
[00:18:01.000 --> 00:18:08.000]  這個考驗是由一個最後想去垂死一搏的巴勒
[00:18:08.000 --> 00:18:13.000]  這位君王摩亞王
[00:18:13.000 --> 00:18:18.000]  我們來看看22章
[00:18:18.000 --> 00:18:21.000]  記住讀摩西五經
[00:18:21.000 --> 00:18:22.000]  想出利民生
[00:18:22.000 --> 00:18:24.000]  讀摩西五經
[00:18:24.000 --> 00:18:27.000]  你要不斷有一個前後呼應
[00:18:27.000 --> 00:18:30.000]  前後呼應你就會感覺到
[00:18:30.000 --> 00:18:34.000]  作者他想要帶出的神學的精髓
[00:18:34.000 --> 00:18:38.000]  特別我們分了五卷書
[00:18:38.000 --> 00:18:41.000]  但希伯來人他們是一卷書
[00:18:41.000 --> 00:18:42.000]  不是五卷書
[00:18:42.000 --> 00:18:46.000]  所以摩西五經書卷是只有一卷
[00:18:46.000 --> 00:18:50.000]  希伯來的書信卷軸是一卷
[00:18:50.000 --> 00:18:55.000]  所以你就知道作者是有一個圖謀要這樣說
[00:18:55.000 --> 00:18:57.000]  當然的確是一個事實
[00:18:57.000 --> 00:19:00.000]  他們準備進迦南之前
[00:19:00.000 --> 00:19:07.000]  摩亞王巴勒就要來攻擊以色列人
[00:19:07.000 --> 00:19:09.000]  第22章開始
[00:19:09.000 --> 00:19:11.000]  大家先聽一聽這一章聖經
[00:19:11.000 --> 00:19:17.000]  以色列人起行在摩亞平原約旦河東
[00:19:17.000 --> 00:19:19.000]  對著耶利哥安營
[00:19:19.000 --> 00:19:23.000]  以色列人向阿摩利人所行的一切事
[00:19:23.000 --> 00:19:26.000]  西伯的兒子巴勒都看見了
[00:19:26.000 --> 00:19:29.000]  摩亞人因以色列民甚多
[00:19:29.000 --> 00:19:31.000]  就大大懼怕
[00:19:31.000 --> 00:19:33.000]  心內憂急
[00:19:33.000 --> 00:19:37.000]  因為在埃及他們已經是生養眾多
[00:19:37.000 --> 00:19:39.000]  成為一個大的民族
[00:19:39.000 --> 00:19:42.000]  埃及人感覺是威脅
[00:19:42.000 --> 00:19:47.000]  所以就要來迫迫那些以色列人
[00:19:47.000 --> 00:19:49.000]  他們用一個計謀
[00:19:49.000 --> 00:19:53.000]  慢慢來種族的清洗
[00:19:53.000 --> 00:19:56.000]  就是說生了男孩子
[00:19:56.000 --> 00:20:00.000]  就要扔進埃及的尼羅河浸死他
[00:20:00.000 --> 00:20:03.000]  生女兒就要保留
[00:20:03.000 --> 00:20:08.000]  慢慢慢慢他們就不會再有純種的希伯來人了
[00:20:08.000 --> 00:20:12.000]  這個計謀在出埃及記的第一第二章就出現
[00:20:12.000 --> 00:20:16.000]  摩西都是落在這樣的咒詛下
[00:20:16.000 --> 00:20:20.000]  摩西本來要被殺的
[00:20:20.000 --> 00:20:25.000]  但是因為埃及的公主不忍心
[00:20:25.000 --> 00:20:29.000]  見到這個嬰兒又白又帥
[00:20:29.000 --> 00:20:31.000]  所以就養為養子
[00:20:31.000 --> 00:20:33.000]  就沒有將他殺了
[00:20:33.000 --> 00:20:37.000]  這樣的緣故就導致摩西
[00:20:37.000 --> 00:20:40.000]  摩西的名字就是從水拉上來的意思
[00:20:40.000 --> 00:20:42.000]  摩西Moses這個字
[00:20:42.000 --> 00:20:45.000]  原文就是從水裡拉上來
[00:20:45.000 --> 00:20:47.000]  這個就是摩西
[00:20:47.000 --> 00:20:50.000]  所以原來不同的民族
[00:20:50.000 --> 00:20:54.000]  都有一種對以色列這個希伯來民族
[00:20:54.000 --> 00:20:56.000]  有一種的懼怕
[00:20:56.000 --> 00:20:58.000]  有一種感覺到威脅
[00:20:58.000 --> 00:20:59.000]  為什麼呢
[00:20:59.000 --> 00:21:01.000]  生養眾多
[00:21:01.000 --> 00:21:02.000]  回過頭來
[00:21:02.000 --> 00:21:04.000]  大家一路上創世記就知道
[00:21:04.000 --> 00:21:08.000]  生養眾多是神的blessing來的
[00:21:08.000 --> 00:21:10.000]  祝福來的
[00:21:10.000 --> 00:21:12.000]  他們是要生養眾多
[00:21:12.000 --> 00:21:14.000]  他們是要佩滿全地
[00:21:14.000 --> 00:21:18.000]  這個是神給阿當的祝福
[00:21:18.000 --> 00:21:20.000]  接著去到阿伯蘭
[00:21:20.000 --> 00:21:21.000]  有沒有印象
[00:21:21.000 --> 00:21:22.000]  十二章
[00:21:22.000 --> 00:21:25.000]  就是他仍然都是要生養眾多
[00:21:25.000 --> 00:21:27.000]  將來他的子孫
[00:21:27.000 --> 00:21:29.000]  好像天上的星
[00:21:29.000 --> 00:21:31.000]  好像海邊的沙無數
[00:21:31.000 --> 00:21:33.000]  這樣就是神的blessing
[00:21:33.000 --> 00:21:35.000]  還有最終就是第四代
[00:21:35.000 --> 00:21:39.000]  他們是要由被欺壓的民族
[00:21:39.000 --> 00:21:40.000]  回去
[00:21:40.000 --> 00:21:42.000]  想回去這個應許之地
[00:21:42.000 --> 00:21:44.000]  就是神要給他們的
[00:21:44.000 --> 00:21:48.000]  這樣就是神的blessing的兌現
[00:21:48.000 --> 00:21:51.000]  所以曾經在出埃及的時候
[00:21:51.000 --> 00:21:54.000]  法老是感覺到
[00:21:54.000 --> 00:21:56.000]  將來我們看到摩西我們再說
[00:21:56.000 --> 00:21:58.000]  感覺是威脅
[00:21:58.000 --> 00:21:59.000]  所以要將他們滅絕
[00:21:59.000 --> 00:22:01.000]  現在又有另外一個民族
[00:22:01.000 --> 00:22:03.000]  另外一個國家
[00:22:03.000 --> 00:22:05.000]  這個摩亞
[00:22:05.000 --> 00:22:09.000]  又是要將以色列人置於死地
[00:22:09.000 --> 00:22:12.000]  這次用什麼辦法呢
[00:22:12.000 --> 00:22:15.000]  我們就可以看這三章聖經
[00:22:15.000 --> 00:22:17.000]  第二節開始
[00:22:17.000 --> 00:22:21.000]  這個就是摩亞人因為以色列人民甚多
[00:22:21.000 --> 00:22:22.000]  就大大懼怕
[00:22:22.000 --> 00:22:24.000]  心內憂急
[00:22:24.000 --> 00:22:26.000]  對米顛的長老說
[00:22:26.000 --> 00:22:30.000]  摩亞和米顛是兩兄弟
[00:22:30.000 --> 00:22:32.000]  現在者眾人
[00:22:32.000 --> 00:22:36.000]  要把我們四圍所有的一概都豁盡
[00:22:36.000 --> 00:22:38.000]  就如牛豁盡田間的草一般
[00:22:38.000 --> 00:22:42.000]  那時西伯的兒子巴勒作摩亞王
[00:22:42.000 --> 00:22:47.000]  他差遣使者往大河邊的彼奪去
[00:22:47.000 --> 00:22:51.000]  到彼爾的兒子巴蘭本鄉那裡
[00:22:51.000 --> 00:22:53.000]  照巴蘭來說
[00:22:53.000 --> 00:22:56.000]  留意一下大河那邊
[00:22:56.000 --> 00:23:01.000]  其實就是阿伯蘭的故鄉
[00:23:01.000 --> 00:23:04.000]  米所波大米那個平原
[00:23:04.000 --> 00:23:10.000]  法拉底河底格里斯河的那個地方的發源地
[00:23:10.000 --> 00:23:14.000]  就是神父趙阿伯蘭和他的家族離開
[00:23:14.000 --> 00:23:16.000]  就是在那個地方
[00:23:16.000 --> 00:23:20.000]  原來那個地方一直都有人認識神
[00:23:20.000 --> 00:23:24.000]  所以這裡幾肯定巴蘭先知
[00:23:24.000 --> 00:23:28.000]  是和神一直都有交往認識神
[00:23:28.000 --> 00:23:33.000]  不只是希伯來民族的專利品
[00:23:33.000 --> 00:23:35.000]  所以大家要記得
[00:23:35.000 --> 00:23:37.000]  阿當那條線
[00:23:37.000 --> 00:23:40.000]  即是阿當的兒子阿伯死了之後
[00:23:40.000 --> 00:23:42.000]  瑟特就是另外一個生的兒子
[00:23:42.000 --> 00:23:45.000]  那條線去到第七代就有爾諾
[00:23:45.000 --> 00:23:47.000]  上個星期我們說了
[00:23:47.000 --> 00:23:49.000]  去到第十代就是羅亞
[00:23:49.000 --> 00:23:53.000]  其實他們那些的子孫都是認識神的
[00:23:53.000 --> 00:23:56.000]  所以他們的子孫都是對神有認識的
[00:23:56.000 --> 00:23:59.000]  即是說原來對神的認識
[00:23:59.000 --> 00:24:02.000]  不只是阿伯蘭和他的子孫的
[00:24:02.000 --> 00:24:05.000]  雖然聖經一直摩西五經
[00:24:05.000 --> 00:24:07.000]  一直由阿伯蘭第十二章
[00:24:07.000 --> 00:24:09.000]  一直說到五十章
[00:24:09.000 --> 00:24:12.000]  都是說阿伯蘭的兒子以撒
[00:24:12.000 --> 00:24:15.000]  他的兒子瓦國
[00:24:15.000 --> 00:24:18.000]  接著說在埃及的約瑟
[00:24:18.000 --> 00:24:20.000]  就是這麼多了
[00:24:20.000 --> 00:24:25.000]  接著就說摩西帶領他的族人離開埃及
[00:24:25.000 --> 00:24:30.000]  一直由出埃及記第三章
[00:24:30.000 --> 00:24:33.000]  一直到現在的文素記
[00:24:33.000 --> 00:24:38.000]  都是說這三十八年的事
[00:24:38.000 --> 00:24:41.000]  所以我們見到以為
[00:24:41.000 --> 00:24:44.000]  聖經的年代
[00:24:44.000 --> 00:24:48.000]  只有這個家族認識神
[00:24:48.000 --> 00:24:50.000]  我們就想錯了
[00:24:50.000 --> 00:24:53.000]  原來在不同的經文都告訴我們
[00:24:53.000 --> 00:24:55.000]  偶然告訴我們
[00:24:55.000 --> 00:24:57.000]  原來有些跟以色列人
[00:24:57.000 --> 00:25:00.000]  完全沒有什麼關係
[00:25:00.000 --> 00:25:02.000]  他們很認識神
[00:25:02.000 --> 00:25:04.000]  會尋求神
[00:25:04.000 --> 00:25:07.000]  會得到神給的義務
[00:25:07.000 --> 00:25:09.000]  得到神給的啟示
[00:25:09.000 --> 00:25:12.000]  可以傳給他們自己的民族
[00:25:12.000 --> 00:25:15.000]  或者當地的人
[00:25:15.000 --> 00:25:16.000]  所以要記得
[00:25:16.000 --> 00:25:18.000]  心存謙卑
[00:25:18.000 --> 00:25:23.000]  不要以為只有某一個教會才是屬靈
[00:25:23.000 --> 00:25:26.000]  神可以用一些不同的教會
[00:25:26.000 --> 00:25:28.000]  跟你的體制
[00:25:28.000 --> 00:25:30.000]  跟你的禮儀傳統
[00:25:30.000 --> 00:25:32.000]  完全不相同的
[00:25:32.000 --> 00:25:34.000]  神都會同在
[00:25:34.000 --> 00:25:36.000]  神都會去賜福
[00:25:36.000 --> 00:25:39.000]  只要那個地方是傳耶穌基督
[00:25:39.000 --> 00:25:40.000]  救恩
[00:25:40.000 --> 00:25:41.000]  真理
[00:25:41.000 --> 00:25:43.000]  就有神的聖靈同在
[00:25:43.000 --> 00:25:46.000]  所以我們都要有一種這樣的謙卑
[00:25:46.000 --> 00:25:48.000]  還有那個胸襟要闊一點
[00:25:48.000 --> 00:25:51.000]  看到其他教會都有真理
[00:25:51.000 --> 00:25:52.000]  有恩典
[00:25:52.000 --> 00:25:53.000]  有祝福
[00:25:53.000 --> 00:25:55.000]  當然跟你不同的體制
[00:25:55.000 --> 00:25:57.000]  不同就彼此尊重
[00:25:57.000 --> 00:26:00.000]  有些不是真理就不能去
[00:26:00.000 --> 00:26:02.000]  彼此講對錯的
[00:26:02.000 --> 00:26:04.000]  除非真理才是對錯
[00:26:04.000 --> 00:26:06.000]  如果不是真理就沒有對錯
[00:26:06.000 --> 00:26:09.000]  不要將那些不是對錯的東西
[00:26:09.000 --> 00:26:12.000]  就看為是對錯的去攻擊
[00:26:12.000 --> 00:26:15.000]  那你就浪費了人生很多時間
[00:26:15.000 --> 00:26:18.000]  真正真理那些你不去捍衛
[00:26:18.000 --> 00:26:20.000]  那就很浪費了人力
[00:26:20.000 --> 00:26:24.000]  所以魔鬼就最喜歡我們有空就爭一下
[00:26:24.000 --> 00:26:26.000]  這樣坐好一點嗎
[00:26:26.000 --> 00:26:27.000]  不是那麼好
[00:26:27.000 --> 00:26:29.000]  我喜歡另外這樣坐
[00:26:29.000 --> 00:26:31.000]  那你就為了這些東西
[00:26:31.000 --> 00:26:33.000]  就爭可能幾十年
