
[00:00:00.000 --> 00:00:02.000]  咁孫家鼎姐妹平安
[00:02:26.000 --> 00:02:28.000]  係教導畀會友
[00:02:28.000 --> 00:02:32.000]  咁佢話啲假教師教啲咩呢
[00:02:32.000 --> 00:02:34.000]  有兩個要點
[00:02:34.000 --> 00:02:35.000]  第一就係話呢
[00:02:35.000 --> 00:02:37.000]  佢講一啲無稽嘅傳說
[00:02:37.000 --> 00:02:38.000]  或者呢
[00:02:38.000 --> 00:02:41.000]  同埋背棄真理嘅人嘅命令
[00:02:41.000 --> 00:02:43.000]  咁即係話呢
[00:02:43.000 --> 00:02:45.000]  係以人嘅條例呢
[00:02:45.000 --> 00:02:47.000]  係取代咗神嘅命令
[00:02:47.000 --> 00:02:49.000]  所以喺第一章嘅結尾
[00:02:49.000 --> 00:02:50.000]  一章十六節
[00:02:50.000 --> 00:02:52.000]  保羅就對呢啲人呢
[00:02:52.000 --> 00:02:53.000]  做咗總結
[00:02:53.000 --> 00:02:54.000]  佢點話呢
[00:02:54.000 --> 00:02:57.000]  佢話他們宣稱認識神
[00:02:57.000 --> 00:03:01.000]  卻在行為上否認佢
[00:03:01.000 --> 00:03:03.000]  所以保羅喺第二章一開始
[00:03:03.000 --> 00:03:06.000]  就開宗明義咁樣向提多提出
[00:03:06.000 --> 00:03:08.000]  二章第一節佢咁講
[00:03:08.000 --> 00:03:10.000]  至於理
[00:03:10.000 --> 00:03:13.000]  呢個理當然就係指提多啦
[00:03:13.000 --> 00:03:15.000]  你所講嘅總要合乎啦
[00:03:15.000 --> 00:03:17.000]  健全嘅教導呀
[00:03:17.000 --> 00:03:21.000]  因此二章嘅二節至十節呢
[00:03:21.000 --> 00:03:25.000]  就係保羅對提多提出健全教導嘅內容啦
[00:03:25.000 --> 00:03:26.000]  咁好啦
[00:03:26.000 --> 00:03:27.000]  我哋開始進入呢
[00:03:27.000 --> 00:03:29.000]  講到嘅內容
[00:03:29.000 --> 00:03:31.000]  基督徒能夠行事為人
[00:03:31.000 --> 00:03:34.000]  與因典相稱嘅秘訣就係
[00:03:34.000 --> 00:03:36.000]  喺主嘅話語裏面呢
[00:03:36.000 --> 00:03:38.000]  係約束自己
[00:03:38.000 --> 00:03:41.000]  如果你頭先打開聖經嘅時候呢
[00:03:41.000 --> 00:03:42.000]  你再睇一睇
[00:03:42.000 --> 00:03:44.000]  我哋觀察一下
[00:03:44.000 --> 00:03:46.000]  喺二節同至十節嘅對象
[00:03:46.000 --> 00:03:48.000]  我哋將會發現呢
[00:03:48.000 --> 00:03:50.000]  當中有老年人
[00:03:50.000 --> 00:03:52.000]  有年長嘅婦女
[00:03:52.000 --> 00:03:54.000]  有年輕嘅婦女
[00:03:54.000 --> 00:03:55.000]  有年輕人
[00:03:55.000 --> 00:03:57.000]  同埋僕人
[00:03:57.000 --> 00:03:58.000]  毫無疑問呢
[00:03:58.000 --> 00:04:00.000]  眾多唔同嘅成員呢
[00:04:00.000 --> 00:04:03.000]  構成咗一個家庭嘅組合
[00:04:03.000 --> 00:04:06.000]  亦都係當時教會嘅普遍信徒
[00:04:06.000 --> 00:04:09.000]  因此保羅喺第二章嘅教導
[00:04:09.000 --> 00:04:12.000]  唔單單係針對克里特島教會嘅信徒
[00:04:12.000 --> 00:04:16.000]  亦特別係向當時教會嘅信徒家庭呢
[00:04:16.000 --> 00:04:17.000]  而講
[00:04:17.000 --> 00:04:20.000]  保羅對信徒嘅家庭作出唔同品格
[00:04:20.000 --> 00:04:22.000]  同行為上嘅要求
[00:04:22.000 --> 00:04:25.000]  例如喺品格上去要求佢哋咩呢
[00:04:25.000 --> 00:04:26.000]  節制啦
[00:04:26.000 --> 00:04:27.000]  端正啦
[00:04:27.000 --> 00:04:28.000]  刻技啦
[00:04:28.000 --> 00:04:29.000]  公正啦
[00:04:29.000 --> 00:04:30.000]  精潔啦
[00:04:30.000 --> 00:04:31.000]  善良啦
[00:04:31.000 --> 00:04:32.000]  信服啦
[00:04:32.000 --> 00:04:33.000]  忠誠啦
[00:04:33.000 --> 00:04:34.000]  喺行為上去要求做咩呀
[00:04:34.000 --> 00:04:35.000]  唔好說殘言啦
[00:04:35.000 --> 00:04:37.000]  唔作酒嘅奴隸啦
[00:04:37.000 --> 00:04:39.000]  用善道教導人啦
[00:04:39.000 --> 00:04:41.000]  愛丈夫愛兒女
[00:04:41.000 --> 00:04:42.000]  凡是討主人嘅喜悅
[00:04:42.000 --> 00:04:43.000]  唔可以頂撞主人
[00:04:43.000 --> 00:04:45.000]  唔可以施涉財物
[00:04:45.000 --> 00:04:49.000]  然而喺眾多嘅勸勉裏面呢
[00:04:49.000 --> 00:04:51.000]  你有冇觀察到
[00:04:51.000 --> 00:04:56.000]  有一種嘅品格係保羅不斷又不斷咁重複嘅呢
[00:04:56.000 --> 00:05:01.000]  喺第二節
[00:05:01.000 --> 00:05:05.000]  佢勸老年人要有節制端正刻技
[00:05:05.000 --> 00:05:06.000]  喺第五節
[00:05:06.000 --> 00:05:11.000]  佢要求年輕嘅婦人愛丈夫愛兒女刻技精潔
[00:05:11.000 --> 00:05:12.000]  喺第六節
[00:05:12.000 --> 00:05:16.000]  佢勸年青人凡事刻技
[00:05:16.000 --> 00:05:19.000]  似乎保羅對無論對老年人
[00:05:19.000 --> 00:05:21.000]  對年輕嘅婦女
[00:05:21.000 --> 00:05:22.000]  甚至無年輕人
[00:05:22.000 --> 00:05:26.000]  佢都要求佢哋同樣有一個刻技嘅品格
[00:05:26.000 --> 00:05:30.000]  可見得刻技對一個信徒家庭呢
[00:05:30.000 --> 00:05:32.000]  係相當重要
[00:05:32.000 --> 00:05:34.000]  而保羅都相當重視
[00:05:34.000 --> 00:05:40.000]  咁我哋就深入去睇一睇刻技有幾咁重要啦
[00:05:40.000 --> 00:05:42.000]  刻技喺希臘原文裏面呢
[00:05:42.000 --> 00:05:44.000]  可以譯為自制
[00:05:44.000 --> 00:05:48.000]  咁新漢語譯本呢就譯為自律
[00:05:48.000 --> 00:05:51.000]  咁我覺得中文譯本呢就譯得最全神啦
[00:05:51.000 --> 00:05:52.000]  佢就譯為呢
[00:05:52.000 --> 00:05:55.000]  管束自己或者約束自己
[00:05:55.000 --> 00:06:00.000]  保羅要求呢廣泛嘅信徒好好咁約束自己
[00:06:00.000 --> 00:06:02.000]  究竟保羅
[00:06:02.000 --> 00:06:06.000]  想信徒用乜嘢嘢去約束自己呢
[00:06:06.000 --> 00:06:08.000]  喺二章一節
[00:06:08.000 --> 00:06:12.000]  保羅咪要提醒提多宣講健全嘅教導嘅
[00:06:12.000 --> 00:06:15.000]  而健全教導嘅核心基礎
[00:06:15.000 --> 00:06:18.000]  必然就係神嘅話語
[00:06:18.000 --> 00:06:22.000]  保羅想信徒以神嘅話語去約束自己
[00:06:22.000 --> 00:06:24.000]  咁我哋又要問啦
[00:06:24.000 --> 00:06:29.000]  我哋用神嘅話語約束我哋自己啲乜嘢呀
[00:06:29.000 --> 00:06:31.000]  約束自己嘅內心深處
[00:06:31.000 --> 00:06:35.000]  唔好被私慾懷了胎囉
[00:06:35.000 --> 00:06:37.000]  約束自己唔好放縱自己
[00:06:37.000 --> 00:06:40.000]  唔好被惡所性
[00:06:40.000 --> 00:06:44.000]  約束自己唔好被憤怒仇恨充分咗頭腦
[00:06:44.000 --> 00:06:48.000]  以至我哋唔能夠寬恕人
[00:06:48.000 --> 00:06:51.000]  或者我哋更正確啲咁講
[00:06:51.000 --> 00:06:55.000]  約束自己要行喺主嘅心意裏面
[00:06:55.000 --> 00:06:59.000]  而唔係行喺自己嘅心意裏面
[00:06:59.000 --> 00:07:03.000]  因為唯有喺主嘅話語嘅約束底下
[00:07:03.000 --> 00:07:06.000]  就可以勒住自己嘅口
[00:07:06.000 --> 00:07:09.000]  唔去講呢個慘言
[00:07:09.000 --> 00:07:12.000]  就可以控制住自己口腹之慾
[00:07:12.000 --> 00:07:14.000]  唔作走嘅奴隸
[00:07:14.000 --> 00:07:17.000]  就可以冷卻自己嘅憤怒
[00:07:17.000 --> 00:07:19.000]  唔去頂撞主人
[00:07:19.000 --> 00:07:23.000]  就可以抗拒自己內心嘅貪念
[00:07:23.000 --> 00:07:26.000]  唔施涉財物
[00:07:26.000 --> 00:07:28.000]  只要約束到自己嘅內心
[00:07:28.000 --> 00:07:32.000]  就可以控制自己嘅行為
[00:07:32.000 --> 00:07:36.000]  就好似《針研》四章廿三節所講
[00:07:36.000 --> 00:07:40.000]  你要保守你心勝過保守一切
[00:07:40.000 --> 00:07:46.000]  因為生命嘅傳源由心出發
[00:07:46.000 --> 00:07:49.000]  點樣能夠保守一個人嘅心呢
[00:07:49.000 --> 00:07:52.000]  或者點樣可以約束到一個人嘅心呢
[00:07:52.000 --> 00:07:54.000]  保羅提出嘅秘訣就係
[00:07:54.000 --> 00:07:58.000]  喺主嘅話語裏面約束自己嘅心
[00:07:58.000 --> 00:08:00.000]  唯有靠住主嘅話語
[00:08:00.000 --> 00:08:02.000]  我哋先能夠約束到自己嘅
[00:08:02.000 --> 00:08:06.000]  慾念、惡意、驕傲同自私
[00:08:06.000 --> 00:08:09.000]  咁我哋先至可以實踐到
[00:08:09.000 --> 00:08:12.000]  信仰行為嘅要求
[00:08:12.000 --> 00:08:14.000]  換句話講
[00:08:14.000 --> 00:08:17.000]  如果你冇好好嘅內心心法
[00:08:17.000 --> 00:08:19.000]  就算你懂得招式
[00:08:19.000 --> 00:08:22.000]  內外都唔能夠合一
[00:08:22.000 --> 00:08:24.000]  單靠招式
[00:08:24.000 --> 00:08:26.000]  只係虛有其表
[00:08:26.000 --> 00:08:29.000]  完全冇抵禦嘅能力
[00:08:29.000 --> 00:08:31.000]  既唔能夠讓自己成長
[00:08:31.000 --> 00:08:36.000]  又唔能夠克敵制勝
[00:08:36.000 --> 00:08:38.000]  另外保羅提出另一個品行
[00:08:38.000 --> 00:08:40.000]  或者品格
[00:08:40.000 --> 00:08:43.000]  同黑記一樣係好重要
[00:08:43.000 --> 00:08:47.000]  呢種品格唔單單對信徒家庭重要
[00:08:47.000 --> 00:08:52.000]  亦係喺第一章對揀選長老嘅資格嘅條件之一
[00:08:52.000 --> 00:08:54.000]  同時亦喺提摩太前主第三章
[00:08:54.000 --> 00:08:58.000]  對揀選監督同執事嘅條件之一
[00:08:58.000 --> 00:09:00.000]  喺提多書二章二節
[00:09:00.000 --> 00:09:02.000]  老年人要有節制
[00:09:02.000 --> 00:09:05.000]  喺提多書一章七節八節
[00:09:05.000 --> 00:09:07.000]  監督既然是神嘅管家
[00:09:07.000 --> 00:09:09.000]  必須有節制
[00:09:09.000 --> 00:09:11.000]  喺提前三章二節
[00:09:11.000 --> 00:09:13.000]  監督必須無可指責
[00:09:13.000 --> 00:09:16.000]  只作一個婦人嘅丈夫
[00:09:16.000 --> 00:09:17.000]  有節制
[00:09:17.000 --> 00:09:19.000]  喺提前三章十一節
[00:09:19.000 --> 00:09:22.000]  同樣女執事也必須莊重
[00:09:22.000 --> 00:09:23.000]  不說閒話
[00:09:23.000 --> 00:09:25.000]  有節制
[00:09:25.000 --> 00:09:31.000]  節制就係對人對事唔好做得太過份
[00:09:31.000 --> 00:09:33.000]  要適可而止
[00:09:33.000 --> 00:09:37.000]  節制用今日嘅術語嚟講
[00:09:37.000 --> 00:09:41.000]  就係凡事留一線
[00:09:41.000 --> 00:09:43.000]  他日好相見
[00:09:43.000 --> 00:09:45.000]  做嘢唔好做得咁盡
[00:09:45.000 --> 00:09:51.000]  節制都可以講係管束自己嘅其中一種方法
[00:09:51.000 --> 00:09:53.000]  我做咗一個power point
[00:09:53.000 --> 00:09:59.000]  將保羅喺提多書二章對信徒家庭嘅品格要求
[00:09:59.000 --> 00:10:04.000]  同提多書第一章對長老嘅品格要求
[00:10:04.000 --> 00:10:07.000]  以及喺提摩大前線第三章
[00:10:07.000 --> 00:10:09.000]  對監督同執事嘅品格要求
[00:10:09.000 --> 00:10:11.000]  做咗一個對比
[00:10:11.000 --> 00:10:12.000]  我哋睇一睇
[00:10:12.000 --> 00:10:19.000]  喺呢個對比裏面
[00:10:19.000 --> 00:10:21.000]  我哋要發覺
[00:10:21.000 --> 00:10:26.000]  保羅喺提多書二章對家庭信徒品格嘅要求
[00:10:26.000 --> 00:10:30.000]  好似同監督執事嘅品格要求
[00:10:30.000 --> 00:10:32.000]  係完全一樣
[00:10:32.000 --> 00:10:34.000]  係咪呀
[00:10:34.000 --> 00:10:36.000]  再睇清楚啲
[00:10:36.000 --> 00:10:41.000]  提多書第二章嘅節制客記
[00:10:41.000 --> 00:10:43.000]  喺提多書第一章有要求
[00:10:43.000 --> 00:10:47.000]  提摩大前書三章都有要求
[00:10:47.000 --> 00:10:50.000]  不給酒作奴隸
[00:10:50.000 --> 00:10:52.000]  用善導教訓人
[00:10:52.000 --> 00:10:54.000]  喺提多書一章有要求
[00:10:54.000 --> 00:10:57.000]  提摩大前書三章都同樣有要求
[00:10:57.000 --> 00:11:01.000]  喺端正信心不說殘言裏面
[00:11:01.000 --> 00:11:04.000]  喺提摩大前書第三章同樣有要求
[00:11:04.000 --> 00:11:06.000]  我哋喺度要問一樣嘢
[00:11:06.000 --> 00:11:13.000]  點解保羅對克里特島信徒家庭嘅品格要求
[00:11:13.000 --> 00:11:17.000]  同揀選長老監督執事嘅品格要求
[00:11:17.000 --> 00:11:19.000]  係一樣嘅
[00:11:19.000 --> 00:11:22.000]  我哋會諗如果做長老監督執事嘅侍奉
[00:11:22.000 --> 00:11:24.000]  喺個要求上高一啲
[00:11:24.000 --> 00:11:26.000]  合理呀
[00:11:26.000 --> 00:11:28.000]  你做監督你做長老做執事
[00:11:28.000 --> 00:11:30.000]  有咁嘅要求好正常
[00:11:30.000 --> 00:11:33.000]  但係而家連普通信徒家庭都一樣
[00:11:33.000 --> 00:11:37.000]  都要同一個屬靈領袖一樣
[00:11:37.000 --> 00:11:43.000]  我哋要問點解保羅對克里特島嘅信徒有咁高嘅要求
[00:11:43.000 --> 00:11:48.000]  喺講經文背景嘅時候我曾經提出過
[00:11:48.000 --> 00:11:52.000]  保羅喺一章十六節對假教師作出一個總結
[00:11:52.000 --> 00:11:53.000]  係咩呢
[00:11:53.000 --> 00:11:57.000]  佢話假教師宣稱認識實
[00:11:57.000 --> 00:12:01.000]  卻在行為上否認佢
[00:12:01.000 --> 00:12:03.000]  簡單啲講
[00:12:03.000 --> 00:12:07.000]  就係行為上與所相信嘅信仰背道而馳
[00:12:07.000 --> 00:12:10.000]  所以保羅喺第二章就要撥亂反正
[00:12:10.000 --> 00:12:14.000]  保羅認為一個宣稱耶穌係主嘅信徒
[00:12:14.000 --> 00:12:19.000]  喺言語同行為上都要與所信嘅道相稱
[00:12:19.000 --> 00:12:25.000]  就係既要有良好的品格又要有美好嘅行為見證
[00:12:25.000 --> 00:12:29.000]  咁專家就提醒姐妹
[00:12:29.000 --> 00:12:33.000]  主耶穌對所有信徒嘅品格要求在上
[00:12:33.000 --> 00:12:38.000]  冇話一般信徒嘅要求少啲低啲
[00:12:38.000 --> 00:12:43.000]  冇話要做長老監督執事嘅要求就多啲高啲
[00:12:43.000 --> 00:12:44.000]  唔係
[00:12:44.000 --> 00:12:49.000]  所有相信主耶穌嘅信徒都係同一樣要求
[00:12:49.000 --> 00:12:53.000]  同樣都需要自我管束節制同埋要端正
[00:12:53.000 --> 00:12:58.000]  同樣都需要喺日常生活中表現出美好嘅見證
[00:12:58.000 --> 00:13:03.000]  關鍵係你能唔能夠實踐得到
[00:13:03.000 --> 00:13:08.000]  關鍵係你有冇嗰個德性嘅秘訣
[00:13:10.000 --> 00:13:12.000]  喺神嘅話語裏面
[00:13:12.000 --> 00:13:14.000]  聖靈嘅引導裏面
[00:13:14.000 --> 00:13:18.000]  約束自己嘅內心深處嗰種嘅慾念
[00:13:18.000 --> 00:13:22.000]  約束自己嘅惡意驕傲自私
[00:13:22.000 --> 00:13:24.000]  約束咗佢
[00:13:24.000 --> 00:13:26.000]  從而引發出一個咩呢
[00:13:26.000 --> 00:13:31.000]  一個甘心情願行喺神嘅旨意當中嘅生命
[00:13:31.000 --> 00:13:35.000]  一種羨慕聖公嘅獨人心態
[00:13:35.000 --> 00:13:40.000]  一種為他者而活嘅基督教嘅價值觀
[00:13:40.000 --> 00:13:44.000]  只要你擁有一個內功嘅心法
[00:13:44.000 --> 00:13:49.000]  再去學埋個招式技巧
[00:13:49.000 --> 00:13:51.000]  即係嗰種嘅屬靈操練
[00:13:51.000 --> 00:13:54.000]  你就唔會再原地踏步
[00:13:54.000 --> 00:13:58.000]  而係每日你都能夠成長更生
[00:13:58.000 --> 00:14:03.000]  能夠過一個行事為人與因典相稱嘅人生
[00:14:04.000 --> 00:14:06.000]  所以弟兄姊妹
[00:14:06.000 --> 00:14:09.000]  我哋今日要認真咁思考一下
[00:14:09.000 --> 00:14:13.000]  我哋成為咗一個基督嘅跟隨者之後
[00:14:13.000 --> 00:14:18.000]  我哋應該要點樣去走我哋信仰誠性嘅路程
[00:14:18.000 --> 00:14:21.000]  作為一個基督徒
[00:14:21.000 --> 00:14:26.000]  我哋係咪按住神嘅心意而活
[00:14:26.000 --> 00:14:31.000]  我哋係咪受住神話語去約束我哋嘅心
[00:14:31.000 --> 00:14:35.000]  以致我哋能夠可以有一個好嘅行為見證
[00:14:35.000 --> 00:14:39.000]  喺度我掙扎咗好耐
[00:14:39.000 --> 00:14:42.000]  要分享一個個人嘅見證
[00:14:42.000 --> 00:14:44.000]  好大嘅掙扎
[00:14:44.000 --> 00:14:46.000]  大約兩個月之前
[00:14:46.000 --> 00:14:50.000]  我仔買一部遊戲機返屋企
[00:14:50.000 --> 00:14:53.000]  其實我對遊戲機一般都冇咩興趣
[00:14:53.000 --> 00:14:56.000]  從以前嗰啲食鬼遊戲我完全唔玩
[00:14:56.000 --> 00:14:59.000]  我仔話買遊戲機返嚟可以一齊家庭
[00:14:59.000 --> 00:15:02.000]  台灣返嚟有四個人一齊打機
[00:15:02.000 --> 00:15:03.000]  聽下囉
[00:15:03.000 --> 00:15:05.000]  阿妹未返
[00:15:05.000 --> 00:15:06.000]  佢自己打
[00:15:06.000 --> 00:15:08.000]  啲啲抵呀唔使錢㗎喎
[00:15:08.000 --> 00:15:12.000]  買一部機嗰啲遊戲軟件唔使錢㗎
[00:15:12.000 --> 00:15:16.000]  我睇下又係嗰啲賽車呀
[00:15:16.000 --> 00:15:18.000]  即係我覺得
[00:15:18.000 --> 00:15:20.000]  我唔會玩呀
[00:15:20.000 --> 00:15:24.000]  我覺得好低能嘅遊戲我唔玩
[00:15:24.000 --> 00:15:28.000]  佢後來用錢買咗一個遊戲
[00:15:28.000 --> 00:15:30.000]  佢係喺我面前玩呀
[00:15:30.000 --> 00:15:32.000]  佢喺我面前
[00:15:32.000 --> 00:15:34.000]  佢就坐我隔離咁玩
[00:15:34.000 --> 00:15:36.000]  睇下點玩呀
[00:15:36.000 --> 00:15:38.000]  睇下睇下覺得幾好玩喎
[00:15:38.000 --> 00:15:40.000]  啲畫面幾靚喎
[00:15:40.000 --> 00:15:43.000]  都幾得意呀
[00:15:43.000 --> 00:15:46.000]  佢玩咗唔知兩三個禮拜
[00:15:46.000 --> 00:15:48.000]  我又試
[00:15:48.000 --> 00:15:51.000]  於是佢加咗我個名
[00:15:51.000 --> 00:15:53.000]  等我試
[00:15:53.000 --> 00:15:55.000]  一試就大鑊啦
[00:15:57.000 --> 00:15:59.000]  我真係唔識玩
[00:15:59.000 --> 00:16:01.000]  但係我試咗之後呢
[00:16:01.000 --> 00:16:03.000]  就好似上癮咁
[00:16:03.000 --> 00:16:06.000]  幸好我有一個好溫柔嘅太太
[00:16:06.000 --> 00:16:08.000]  佢提咗
[00:16:08.000 --> 00:16:11.000]  Gary 適可而止
[00:16:11.000 --> 00:16:13.000]  唔好玩咁耐
[00:16:13.000 --> 00:16:15.000]  你明日仲要侍奉
[00:16:15.000 --> 00:16:20.000]  但係人沉迷咗落去就係沉迷咗落去
[00:16:20.000 --> 00:16:23.000]  每次我個仔打完佢機
[00:16:23.000 --> 00:16:25.000]  跟住就到我啦
[00:16:25.000 --> 00:16:27.000]  佢去瞓覺我跟住打
[00:16:27.000 --> 00:16:29.000]  個程裏面呢
[00:16:29.000 --> 00:16:31.000]  就好似呢
[00:16:31.000 --> 00:16:33.000]  呢個講法
[00:16:33.000 --> 00:16:37.000]  放縱咗自己一隻私用
[00:16:37.000 --> 00:16:39.000]  放縱咗自己
[00:16:39.000 --> 00:16:41.000]  玩下冇所謂啦
[00:16:41.000 --> 00:16:43.000]  啱啱先啦
[00:16:43.000 --> 00:16:45.000]  Relax 啱啱先啦
[00:16:45.000 --> 00:16:46.000]  冇所謂啦
[00:16:46.000 --> 00:16:48.000]  如是者咁玩下玩下
[00:16:48.000 --> 00:16:50.000]  我自己一個習慣呢
[00:16:50.000 --> 00:16:52.000]  通常我講到之前呢
[00:16:52.000 --> 00:16:54.000]  兩三日呢我會再睇一睇個講章
[00:16:54.000 --> 00:16:56.000]  睇下有冇啲收穫
[00:16:56.000 --> 00:16:58.000]  我睇到呢度
[00:16:58.000 --> 00:17:00.000]  神嘅話語能唔能約束你呀
[00:17:00.000 --> 00:17:02.000]  你會係一個
[00:17:02.000 --> 00:17:04.000]  放縱自己嘅心意裏面啦
[00:17:04.000 --> 00:17:06.000]  一或你係能夠願意
[00:17:06.000 --> 00:17:08.000]  被神去約束你呢
[00:17:08.000 --> 00:17:10.000]  我成日都喺度
[00:17:10.000 --> 00:17:12.000]  即係主學嘅教
[00:17:12.000 --> 00:17:13.000]  即係主學教導裏面成日都話
[00:17:13.000 --> 00:17:15.000]  我係信咗耶穌係一個自由嘅人
[00:17:15.000 --> 00:17:17.000]  個自由嘅意思就係
[00:17:17.000 --> 00:17:19.000]  你能夠嗰陣時喺你面前
[00:17:19.000 --> 00:17:21.000]  你可以選擇做定係唔做
[00:17:21.000 --> 00:17:23.000]  以往你未識耶穌嘅時候
[00:17:23.000 --> 00:17:25.000]  你唔能夠選擇
[00:17:25.000 --> 00:17:27.000]  你始終永遠都係選擇個惡嗰分別
[00:17:27.000 --> 00:17:29.000]  但係今日信咗主啦
[00:17:29.000 --> 00:17:31.000]  你有神嘅恩典喺當中啦
[00:17:31.000 --> 00:17:33.000]  你係一個自由人啦
[00:17:33.000 --> 00:17:35.000]  你重新喺神嘅面前去選擇
[00:17:35.000 --> 00:17:37.000]  我信服神啦
[00:17:37.000 --> 00:17:39.000]  一或我叛逆神
[00:17:39.000 --> 00:17:41.000]  咁我呢於是就
[00:17:41.000 --> 00:17:43.000]  認罪祈禱啦
[00:17:43.000 --> 00:17:45.000]  跟住我就
[00:17:45.000 --> 00:17:47.000]  即係同屋企講
[00:17:47.000 --> 00:17:49.000]  我唔再打啦
[00:17:49.000 --> 00:17:51.000]  我唔再打啦
[00:17:51.000 --> 00:17:53.000]  我唔再打啦
[00:17:53.000 --> 00:17:55.000]  我唔再掂呢個遊戲機啦
[00:17:55.000 --> 00:17:57.000]  即係唔再掂
[00:17:57.000 --> 00:17:59.000]  唔好畀佢影響咗我
[00:17:59.000 --> 00:18:01.000]  唔好畀佢呢去控制住
[00:18:01.000 --> 00:18:03.000]  我嘅心思意念
[00:18:03.000 --> 00:18:05.000]  因為你一被佢影響呢
[00:18:05.000 --> 00:18:07.000]  你唔知會打幾多個鐘
[00:18:07.000 --> 00:18:09.000]  唔好
