
[00:00:00.000 --> 00:00:03.400]  多謝天父的恩典讓我們今天晚上
[00:02:36.000 --> 00:02:39.000]  親近以色列人所分別為性
[00:02:39.000 --> 00:02:43.000]  歸耶和華聖物的
[00:02:43.000 --> 00:02:46.400]  那人必在我面前剪除
[00:02:46.400 --> 00:02:48.400]  我是耶和華
[00:02:48.400 --> 00:02:50.000]  亞倫的後裔
[00:02:50.000 --> 00:02:52.000]  凡長大麻瘋的
[00:02:52.000 --> 00:02:54.000]  或是有流症的
[00:02:54.000 --> 00:02:56.000]  不可吃聖物
[00:02:56.000 --> 00:02:58.000]  直等他潔淨了
[00:02:58.000 --> 00:03:03.000]  無論誰摸那因死屍不潔淨的物
[00:03:03.000 --> 00:03:05.400]  或是為精的人
[00:03:05.400 --> 00:03:09.000]  或是摸什麼使他不潔淨的爬物
[00:03:09.000 --> 00:03:13.000]  即是死老鼠、死蟑螂
[00:03:13.000 --> 00:03:15.600]  或是摸那使他不潔淨的人
[00:03:15.600 --> 00:03:18.000]  不驅那人有什麼不潔淨
[00:03:18.000 --> 00:03:19.800]  即是碰到那些人
[00:03:19.800 --> 00:03:23.600]  摸了這些人或那些物件
[00:03:23.600 --> 00:03:25.600]  必不潔淨到晚上
[00:03:25.600 --> 00:03:27.600]  如果不用水洗身
[00:03:27.600 --> 00:03:29.600]  就不可吃聖物
[00:03:29.600 --> 00:03:32.400]  即是那些建制元的
[00:03:32.400 --> 00:03:35.400]  祭肉歸祭司
[00:03:35.400 --> 00:03:38.600]  但如果那天你下班後
[00:03:38.600 --> 00:03:42.000]  不小心摸到那些不潔之物
[00:03:42.000 --> 00:03:45.000]  或是你碰到那些大麻瘋的人
[00:03:45.000 --> 00:03:47.000]  你又跟他一起
[00:03:47.000 --> 00:03:48.200]  那你就不潔
[00:03:48.200 --> 00:03:51.800]  當晚就不可以吃聖物
[00:03:51.800 --> 00:03:55.400]  一定要等到那個潔淨
[00:03:55.400 --> 00:03:58.600]  還有第二天就可以了
[00:03:58.600 --> 00:04:00.000]  所以第七節
[00:04:00.000 --> 00:04:02.400]  日落的時候他就潔淨了
[00:04:02.400 --> 00:04:03.600]  即是第二天了
[00:04:03.600 --> 00:04:06.600]  他們是黃昏六點鐘就是當一天
[00:04:06.600 --> 00:04:10.800]  接著由黃昏六點之後就當第二天了
[00:04:10.800 --> 00:04:15.600]  他就潔淨了然後可以吃聖物
[00:04:15.600 --> 00:04:17.600]  因為這是他的食物
[00:04:17.600 --> 00:04:18.600]  記住了
[00:04:18.600 --> 00:04:23.600]  祭司是有份於神的獻祭的
[00:04:23.600 --> 00:04:27.000]  獻祭給神其實某程度是獻祭給祭司的
[00:04:27.000 --> 00:04:33.200]  其實是給祭司的食物生存、維生
[00:04:33.200 --> 00:04:36.600]  所以提摩太前書第五章
[00:04:36.600 --> 00:04:40.800]  那些善於管理教會的長老
[00:04:40.800 --> 00:04:44.200]  當配受加配的敬奉
[00:04:44.200 --> 00:04:48.600]  那些勞苦全道的就更加如此了
[00:04:48.600 --> 00:04:51.600]  接著阿保羅就引述聖經
[00:04:51.600 --> 00:04:55.000]  就是你沒記經文
[00:04:55.000 --> 00:04:58.200]  那些牛在牆上踩穀
[00:04:58.200 --> 00:05:00.400]  就不要摟著牠的嘴
[00:05:00.400 --> 00:05:03.000]  即是牠一路在爬地的時候
[00:05:03.000 --> 00:05:04.400]  可能一路在吃東西的
[00:05:04.400 --> 00:05:06.000]  你讓牠吃
[00:05:06.000 --> 00:05:07.800]  即是牠是生畜來的
[00:05:07.800 --> 00:05:11.400]  但是都讓牠一路吃飽才有力去做
[00:05:11.400 --> 00:05:14.200]  那就工人得工價是應當的
[00:05:14.200 --> 00:05:16.600]  那是大概意思
[00:05:16.600 --> 00:05:20.000]  所以這裡祭物變成食物
[00:05:20.000 --> 00:05:22.800]  獻祭給神的聖物
[00:05:22.800 --> 00:05:25.000]  變成祭司的食物
[00:05:25.000 --> 00:05:30.200]  不過牠吃的時候就要有一個警告
[00:05:30.200 --> 00:05:33.000]  這個是獻了給神的祭物
[00:05:33.000 --> 00:05:38.000]  吃的人如果很隨隨便便
[00:05:38.000 --> 00:05:40.800]  你想想一個窮全道
[00:05:40.800 --> 00:05:44.600]  大江斯丹頓駕駛普什哲
[00:05:44.600 --> 00:05:46.200]  不是不行的
[00:05:46.200 --> 00:05:48.000]  不過好像有些
[00:05:48.000 --> 00:05:49.600]  在外國真的是這樣的
[00:05:49.600 --> 00:05:51.600]  有些教會的大教會
[00:05:51.600 --> 00:05:53.600]  特別是靈恩那些
[00:05:53.600 --> 00:05:57.200]  因為他提出的信念就是說
[00:05:57.200 --> 00:05:59.000]  神是豐富的
[00:05:59.000 --> 00:06:02.200]  所以神的僕人是不可以這麼寒酸的
[00:06:02.200 --> 00:06:05.600]  好像挺合理的
[00:06:05.600 --> 00:06:09.000]  但是這裡告訴我們知道
[00:06:09.000 --> 00:06:11.000]  那個獻祭的人
[00:06:11.000 --> 00:06:14.000]  他享用這些是神的聖物
[00:06:14.000 --> 00:06:15.800]  但是成為了他的食物
[00:06:15.800 --> 00:06:17.000]  就是他的衛生
[00:06:17.000 --> 00:06:21.200]  就是他的賴以衛生的工作
[00:06:21.200 --> 00:06:25.200]  但是他吃的時候要有講究的
[00:06:25.200 --> 00:06:28.400]  他不可以沾染污穢
[00:06:28.400 --> 00:06:31.000]  就是說他自己很警覺
[00:06:31.000 --> 00:06:32.800]  我是服侍神的
[00:06:32.800 --> 00:06:37.000]  那些百姓獻給神的祭物
[00:06:37.000 --> 00:06:38.800]  成為了我的食物
[00:06:38.800 --> 00:06:41.600]  所以這裡是大家都要留意的
[00:06:41.600 --> 00:06:43.600]  我們去敬拜神
[00:06:43.600 --> 00:06:45.600]  去尊榮神
[00:06:45.600 --> 00:06:49.200]  但是如果我們對牧者沒有了尊榮
[00:06:49.200 --> 00:06:51.200]  其實就不是這麼健康的
[00:06:51.200 --> 00:06:53.400]  所以這裡告訴我們知道
[00:06:53.400 --> 00:06:55.200]  這些的聖物
[00:06:55.200 --> 00:06:57.400]  因為這是他的食物
[00:06:57.400 --> 00:07:01.600]  是神已經給了祭司和他的後人的
[00:07:01.600 --> 00:07:03.000]  第八節
[00:07:03.000 --> 00:07:04.600]  致死的
[00:07:04.600 --> 00:07:06.400]  就是暗命死了的那些
[00:07:06.400 --> 00:07:08.400]  或者被野獸撕裂的
[00:07:08.400 --> 00:07:09.600]  他就不可以吃了
[00:07:09.600 --> 00:07:11.600]  更加不可以獻祭
[00:07:11.600 --> 00:07:14.000]  因此污穢自己
[00:07:14.000 --> 00:07:16.400]  就是去打獵、打野味
[00:07:16.400 --> 00:07:18.200]  那祭司就不行的
[00:07:18.200 --> 00:07:21.800]  如果他在街上看到
[00:07:21.800 --> 00:07:23.800]  哇 還是很漂亮的
[00:07:23.800 --> 00:07:25.000]  沒事的
[00:07:25.000 --> 00:07:25.800]  但是死了
[00:07:25.800 --> 00:07:27.800]  不知道什麼原因死了
[00:07:27.800 --> 00:07:29.600]  那都不可以吃的
[00:07:29.600 --> 00:07:32.600]  祭司都不可以拿回去煮來吃的
[00:07:32.600 --> 00:07:35.000]  第九節
[00:07:35.000 --> 00:07:37.400]  所以他們要守我所吩咐的
[00:07:37.400 --> 00:07:39.000]  免得輕忽了
[00:07:39.000 --> 00:07:41.000]  因此擔罪而死
[00:07:41.000 --> 00:07:44.000]  我食叫他們成聖的耶和華
[00:07:44.000 --> 00:07:47.000]  其實有利美紀教導的
[00:07:47.000 --> 00:07:50.600]  待會我們一揭去《馬拉基書》第二章
[00:07:50.600 --> 00:07:51.800]  你就會知道
[00:07:51.800 --> 00:07:54.200]  其實完全犯禁
[00:07:54.200 --> 00:07:58.600]  就是照足這些禁忌去犯
[00:07:58.600 --> 00:08:00.400]  第十節
[00:08:00.400 --> 00:08:02.600]  凡是愛人不可以吃聖物
[00:08:02.600 --> 00:08:06.000]  愛人就是不是亞倫之派的
[00:08:06.000 --> 00:08:07.600]  他不是利美家族的
[00:08:07.600 --> 00:08:09.800]  就不可以吃聖物了
[00:08:09.800 --> 00:08:11.600]  記不記得大衛王逃走
[00:08:11.600 --> 00:08:14.600]  逃避他的兒子阿撒隆的時候
[00:08:14.600 --> 00:08:15.600]  對不起
[00:08:15.600 --> 00:08:18.600]  逃避蘇羅的追殺的時候
[00:08:18.600 --> 00:08:21.800]  在這個獵王紀下的十六章
[00:08:21.800 --> 00:08:23.800]  對不起
[00:08:23.800 --> 00:08:27.600]  《沉悟二記》上的十六章
[00:08:27.600 --> 00:08:31.600]  逃避蘇羅的時候
[00:08:31.600 --> 00:08:35.600]  他就去到聖殿會幕
[00:08:35.600 --> 00:08:38.200]  祭司就問
[00:08:38.200 --> 00:08:39.600]  很害怕
[00:08:39.600 --> 00:08:42.400]  見到大衛不是獻祭的時候
[00:08:42.400 --> 00:08:45.600]  大衛就說有沒有東西吃
[00:08:45.600 --> 00:08:47.600]  我們很久沒有吃東西了
[00:08:47.600 --> 00:08:49.600]  和他的手下
[00:08:49.600 --> 00:08:51.000]  祭司就說
[00:08:51.000 --> 00:08:52.000]  有的
[00:08:52.000 --> 00:08:53.600]  不過是一層切餅
[00:08:53.600 --> 00:08:57.600]  就是剛剛更換的層切餅
[00:08:57.600 --> 00:08:59.400]  其實是祭司才可以吃的
[00:08:59.400 --> 00:09:01.000]  大衛就說
[00:09:01.000 --> 00:09:04.200]  我真的很大需要
[00:09:04.200 --> 00:09:06.600]  祭司就勉為其難
[00:09:06.600 --> 00:09:09.600]  給了他吃層切餅
[00:09:09.600 --> 00:09:11.200]  本來供奉神
[00:09:11.200 --> 00:09:13.200]  是給祭司的下蘭
[00:09:13.200 --> 00:09:16.000]  祭司更換之後就可以吃的
[00:09:16.000 --> 00:09:17.600]  就給了大衛吃
[00:09:17.600 --> 00:09:19.200]  主耶穌在《馬太福音》
[00:09:19.200 --> 00:09:22.600]  都有引述這個事件的
[00:09:22.600 --> 00:09:24.400]  但這裡告訴我們
[00:09:24.400 --> 00:09:25.800]  原則上
[00:09:25.800 --> 00:09:28.200]  外人是不可以吃聖物的
[00:09:28.200 --> 00:09:30.600]  寄居在祭司家的
[00:09:30.600 --> 00:09:32.600]  或是僱工人
[00:09:32.600 --> 00:09:35.000]  都不可以吃聖物的
[00:09:35.000 --> 00:09:38.600]  所以你不要自己去領聖餐
[00:09:38.600 --> 00:09:40.600]  自己看不到
[00:09:40.600 --> 00:09:42.400]  牧師剛剛領開一個麵
[00:09:42.400 --> 00:09:43.800]  來時牧師領開一個麵
[00:09:43.800 --> 00:09:44.600]  你就拿
[00:09:44.600 --> 00:09:46.000]  馬上拿一個聖餅
[00:09:46.000 --> 00:09:47.800]  放在袋子裡
[00:09:47.800 --> 00:09:50.000]  然後拿回去給飛鴻吃
[00:09:50.000 --> 00:09:51.600]  這樣是不行的
[00:09:51.600 --> 00:09:55.000]  這樣他真的會吃了聖物
[00:09:55.000 --> 00:09:57.600]  是會被民眾剪除的
[00:09:57.600 --> 00:10:00.200]  所以你不要害他
[00:10:00.200 --> 00:10:02.400]  倘若祭司買人
[00:10:02.400 --> 00:10:04.200]  是他的錢買的
[00:10:04.200 --> 00:10:06.400]  那人就可以吃聖物了
[00:10:06.400 --> 00:10:09.200]  生在他家的人都可以吃
[00:10:09.200 --> 00:10:12.000]  祭司的女兒如果嫁了外人
[00:10:12.000 --> 00:10:13.400]  就是外嫁女兒
[00:10:13.400 --> 00:10:15.200]  就不可以吃了
[00:10:15.200 --> 00:10:17.600]  就不可以吃舉祭的聖物
[00:10:17.600 --> 00:10:19.200]  但祭司的女兒
[00:10:19.200 --> 00:10:21.400]  因為已經成為了寡婦了
[00:10:21.400 --> 00:10:24.200]  或者被休了
[00:10:24.200 --> 00:10:25.600]  又沒有孩子了
[00:10:25.600 --> 00:10:27.200]  又回娘家了
[00:10:27.200 --> 00:10:29.800]  就跟她做女兒的時候一樣了
[00:10:29.800 --> 00:10:33.800]  就可以吃她父親的聖物了
[00:10:33.800 --> 00:10:36.800]  因為她孤苦無依了
[00:10:36.800 --> 00:10:38.600]  已經沒有丈夫了
[00:10:38.600 --> 00:10:39.800]  沒有家庭了
[00:10:39.800 --> 00:10:41.400]  更加沒有子女養
[00:10:41.400 --> 00:10:44.400]  所以你看到原來那些律法
[00:10:44.400 --> 00:10:46.800]  都是很有人道的
[00:10:46.800 --> 00:10:48.400]  就是她回到爸爸
[00:10:48.400 --> 00:10:49.600]  爸爸是祭司
[00:10:49.600 --> 00:10:51.000]  回到爸爸那裡
[00:10:51.000 --> 00:10:53.000]  她就可以吃聖物了
[00:10:53.000 --> 00:10:55.000]  不是說現在我初二
[00:10:55.000 --> 00:10:57.200]  我回到爸爸家
[00:10:57.200 --> 00:10:58.600]  爸爸剛剛獻祭完
[00:10:58.600 --> 00:10:59.400]  他就可以吃
[00:10:59.400 --> 00:11:00.400]  這樣不行的
[00:11:00.400 --> 00:11:01.400]  你是路過
[00:11:01.400 --> 00:11:02.800]  你是放假回來
[00:11:02.800 --> 00:11:04.600]  你就不准吃聖物
[00:11:04.600 --> 00:11:06.400]  弄得很清楚的
[00:11:06.400 --> 00:11:08.600]  你是很規定的
[00:11:08.600 --> 00:11:11.200]  你已經是回娘家了
[00:11:11.200 --> 00:11:13.800]  就不是跟丈夫吵架
[00:11:13.800 --> 00:11:16.800]  是你真的孤苦無依了
[00:11:16.800 --> 00:11:19.000]  你要回去那裡終老了
[00:11:19.000 --> 00:11:20.800]  陪爸爸陪媽媽了
[00:11:20.800 --> 00:11:23.000]  這樣你就可以吃聖物了
[00:11:23.000 --> 00:11:24.600]  因為那裡已經變成了
[00:11:24.600 --> 00:11:25.200]  記住
[00:11:25.200 --> 00:11:29.200]  聖物和食物是交替的
[00:11:29.200 --> 00:11:31.400]  祭司的食物
[00:11:31.400 --> 00:11:34.400]  即是說是獻祭完的那些下蘭
[00:11:34.400 --> 00:11:38.000]  神已經享用了
[00:11:38.000 --> 00:11:39.600]  是那些精華而已
[00:11:39.600 --> 00:11:41.200]  是那些肝
[00:11:41.200 --> 00:11:44.400]  是那些小小的燒在壇上
[00:11:44.400 --> 00:11:47.400]  其實整隻的祭身是歸祭司的
[00:11:47.400 --> 00:11:52.400]  所以祭司其實嚴格來說是很豐富的
[00:11:52.400 --> 00:11:55.200]  但是當然掛鉤的就是
[00:11:55.200 --> 00:11:57.400]  百姓是不是有心對神
[00:11:57.400 --> 00:11:59.400]  他對神沒有心的
[00:11:59.400 --> 00:12:00.800]  就不獻祭了
[00:12:00.800 --> 00:12:03.600]  不獻祭自然就有一個惡性循環
[00:12:03.600 --> 00:12:06.600]  大家可以想到那個後果
[00:12:06.600 --> 00:12:09.200]  所以這裡告訴我們
[00:12:09.200 --> 00:12:12.200]  一定是有規定那個女兒
[00:12:12.200 --> 00:12:14.400]  即是說在當時的
[00:12:14.400 --> 00:12:17.400]  其實當時沒有綜援的
[00:12:17.400 --> 00:12:19.000]  沒有社會救濟的
[00:12:19.000 --> 00:12:21.600]  女性更加不會出去打工的
[00:12:21.600 --> 00:12:23.200]  不會是女強人
[00:12:23.200 --> 00:12:25.600]  你是沒有了丈夫
[00:12:25.600 --> 00:12:26.600]  沒有了家庭
[00:12:26.600 --> 00:12:28.000]  又沒有了兒女
[00:12:28.000 --> 00:12:30.000]  其實就要回到父家
[00:12:30.000 --> 00:12:33.600]  回到自己父母的家裡
[00:12:33.600 --> 00:12:38.000]  來得到那個基本的維生的供應
[00:12:38.000 --> 00:12:42.200]  所以記住是已經成為了祭司的食物
[00:12:42.200 --> 00:12:43.800]  才可以吃
[00:12:43.800 --> 00:12:46.800]  就不是隨隨便便去吃聖物
[00:12:46.800 --> 00:12:49.000]  兩樣東西是不同的
[00:12:49.000 --> 00:12:51.600]  這個第十三節
[00:12:51.600 --> 00:12:53.800]  就可以吃他父親的食物
[00:12:53.800 --> 00:12:56.000]  只是愛人不可吃
[00:12:56.000 --> 00:12:58.200]  如果有人不吃了聖物
[00:12:58.200 --> 00:13:00.800]  要照聖物的元素
[00:13:00.800 --> 00:13:03.400]  加上五分之一交給祭司
[00:13:03.400 --> 00:13:07.600]  即是要有20%的懲罰金
[00:13:07.600 --> 00:13:10.600]  祭司不可以褻瀆以色列人
[00:13:10.600 --> 00:13:12.400]  說到五分之一
[00:13:12.400 --> 00:13:18.000]  贖獻祭就是小的罪
[00:13:18.000 --> 00:13:21.600]  就要賠償20%
[00:13:21.600 --> 00:13:24.200]  因為我們那時我自己
[00:13:24.200 --> 00:13:26.400]  那時剛剛信主聽到
[00:13:26.400 --> 00:13:28.200]  傳到人就教導
[00:13:28.200 --> 00:13:32.000]  你如果是偷窺拐騙
[00:13:32.000 --> 00:13:34.200]  做了一些不是很嚴重的
[00:13:34.200 --> 00:13:36.200]  即是入屋打劫爆竊
[00:13:36.200 --> 00:13:38.000]  而是有時有些事
[00:13:38.000 --> 00:13:39.400]  譬如你搭車
[00:13:39.400 --> 00:13:41.600]  沒有買足車票
[00:13:41.600 --> 00:13:43.800]  你就騙了地鐵公司
[00:13:43.800 --> 00:13:45.600]  那怎麼辦呢?
[00:13:45.600 --> 00:13:49.000]  有些弟兄姊妹就寫封信給地鐵
[00:13:49.000 --> 00:13:50.800]  接著就買一張車票
[00:13:50.800 --> 00:13:52.000]  就不搭
[00:13:52.000 --> 00:13:54.400]  就賠償自己計算
[00:13:54.400 --> 00:13:56.200]  我都有做
[00:13:56.200 --> 00:13:57.600]  我都有騙過
[00:13:57.600 --> 00:13:59.600]  就買了車票
[00:13:59.600 --> 00:14:01.400]  就銷毀它
[00:14:01.400 --> 00:14:03.800]  就當賠償給地鐵公司
[00:14:03.800 --> 00:14:05.400]  要加上五分之一
[00:14:05.400 --> 00:14:07.200]  20%
[00:14:07.200 --> 00:14:12.600]  這些就是我們要了結對別人的虧欠
[00:14:12.600 --> 00:14:14.000]  這裏告訴我們
[00:14:14.000 --> 00:14:16.000]  你不吃了聖物
[00:14:16.000 --> 00:14:19.200]  聖物未變成食物
[00:14:19.200 --> 00:14:20.400]  又講究了
[00:14:20.400 --> 00:14:21.800]  你可以想像到
[00:14:21.800 --> 00:14:25.600]  連祭司自己的家庭的食物
[00:14:25.600 --> 00:14:27.600]  都是有規矩的
[00:14:27.600 --> 00:14:29.200]  何況是憲制呢
[00:14:29.200 --> 00:14:31.000]  所以你看到利美記
[00:14:31.000 --> 00:14:34.400]  其實是很清楚教導祭司
[00:14:34.400 --> 00:14:41.600]  他要對自己侍奉所得到的供養系統
[00:14:41.600 --> 00:14:43.400]  是神設立的系統
[00:14:43.400 --> 00:14:46.800]  他要有這種警覺性
[00:14:46.800 --> 00:14:49.600]  他的兒女可以吃
[00:14:49.600 --> 00:14:52.400]  他的僕人是他親手買的
[00:14:52.400 --> 00:14:53.200]  他可以吃
[00:14:53.200 --> 00:14:55.600]  因為真是屬於這個家族的
[00:14:55.600 --> 00:14:57.600]  和這個家族有關聯的
[00:14:57.600 --> 00:14:59.400]  就可以吃了
[00:14:59.400 --> 00:15:05.600]  所以這個觀念是很牢固在祭司的家族裏面
[00:15:05.600 --> 00:15:10.600]  亦都是慢慢滲入以色列人當中的
[00:15:10.600 --> 00:15:14.600]  第十五節
[00:15:14.600 --> 00:15:19.200]  祭司不可以褻瀆以色列人所獻給耶和華的聖物
[00:15:19.200 --> 00:15:21.800]  大家記得十五義記上的第一章
[00:15:21.800 --> 00:15:25.000]  這個俄弗尼菲尼哈
[00:15:25.000 --> 00:15:27.000]  就是叉那些祭肉
[00:15:27.000 --> 00:15:29.400]  未獻的他都叉走它
[00:15:29.400 --> 00:15:31.800]  人家講明這些獻給神的
[00:15:31.800 --> 00:15:33.400]  獻完你才要
[00:15:33.400 --> 00:15:34.600]  你是祭司來的
[00:15:34.600 --> 00:15:35.400]  不行
[00:15:35.400 --> 00:15:36.600]  我現在就要
[00:15:36.600 --> 00:15:39.200]  他可能拿來燒
[00:15:39.200 --> 00:15:41.200]  拿來燒烤都不一定
[00:15:41.200 --> 00:15:45.000]  人家獻了給神
[00:15:45.000 --> 00:15:46.200]  可能是平安祭
[00:15:46.200 --> 00:15:48.400]  就是整個祭司是你的
[00:15:48.400 --> 00:15:49.600]  他都不行
[00:15:49.600 --> 00:15:51.000]  他都不能夠容忍
[00:15:51.000 --> 00:15:53.200]  要立即強搶
[00:15:53.200 --> 00:15:57.000]  其實就犯了第十五節
[00:15:57.000 --> 00:15:59.200]  褻瀆了耶和華
[00:15:59.200 --> 00:16:01.600]  獻給耶和華的祭物
[00:16:01.600 --> 00:16:04.400]  所以這個第十六節就說
[00:16:04.400 --> 00:16:08.200]  免得他們在吃聖物上自取罪孽
[00:16:08.200 --> 00:16:11.200]  因為我是叫他們成性的耶和華
[00:16:11.200 --> 00:16:12.800]  然後留意下面這裏
[00:16:12.800 --> 00:16:15.200]  就關乎獻祭的祭僧
[00:16:15.200 --> 00:16:17.000]  十七節
[00:16:17.000 --> 00:16:19.600]  其實看利尼面記都是很好看的
[00:16:19.600 --> 00:16:22.800]  很多跟我們的生活都有關係
[00:16:22.800 --> 00:16:24.800]  其實是一個價值觀
[00:16:24.800 --> 00:16:28.200]  要調教我們對神的心態
[00:16:28.200 --> 00:16:31.400]  其實很重要的
[00:16:31.400 --> 00:16:33.200]  耶和華對摩西說
[00:16:33.200 --> 00:16:36.400]  李曉遇亞倫和他的子孫
[00:16:36.400 --> 00:16:38.200]  並以色列眾人說
[00:16:38.200 --> 00:16:39.800]  以色列家中的人
[00:16:39.800 --> 00:16:42.200]  或在以色列中寄居的
[00:16:42.200 --> 00:16:43.800]  凡是獻供物
[00:16:43.800 --> 00:16:46.000]  無論是所許的願
[00:16:46.000 --> 00:16:48.000]  許願即是還願
[00:16:48.000 --> 00:16:49.800]  是甘心獻的
[00:16:49.800 --> 00:16:53.000]  或者是獻給耶和華作凡祭的
[00:16:53.000 --> 00:16:55.800]  凡祭就沒有任何的原因
[00:16:55.800 --> 00:16:57.600]  我要奉獻給神
[00:16:57.600 --> 00:16:58.600]  凡祭
[00:16:58.600 --> 00:17:00.400]  那隻祭僧
[00:17:00.400 --> 00:17:02.200]  整隻是要燒的
[00:17:02.200 --> 00:17:03.800]  任何人都不准吃的
[00:17:03.800 --> 00:17:06.400]  祭司和普通人都不准吃的
[00:17:06.400 --> 00:17:08.200]  獻祭者都不准吃的
[00:17:08.200 --> 00:17:10.800]  凡祭唯一是歸祭司的
[00:17:10.800 --> 00:17:12.800]  就是凡祭生的皮
[00:17:12.800 --> 00:17:13.600]  歸祭司
[00:17:13.600 --> 00:17:15.600]  這是利美記第六章
[00:17:15.600 --> 00:17:17.200]  還是第五章有說的
[00:17:17.200 --> 00:17:19.600]  這些告訴我們
[00:17:19.600 --> 00:17:21.200]  這是很重要的
[00:17:21.200 --> 00:17:27.200]  第十九節
[00:17:27.200 --> 00:17:30.000]  要將沒有殘疾的公牛
[00:17:30.000 --> 00:17:31.000]  或者綿羊
[00:17:31.000 --> 00:17:32.000]  或者山羊
[00:17:32.000 --> 00:17:34.000]  這是價值的問題
[00:17:34.000 --> 00:17:35.600]  公牛貴一點
[00:17:35.600 --> 00:17:37.600]  綿羊做次要
[00:17:37.600 --> 00:17:39.800]  山羊就再粗糙一點
[00:17:39.800 --> 00:17:41.600]  就會便宜一點
[00:17:41.600 --> 00:17:44.000]  如此荒蒙月立
[00:17:44.000 --> 00:17:46.600]  強調的是沒有殘疾
[00:17:46.600 --> 00:17:48.200]  第二十節
[00:17:48.200 --> 00:17:49.800]  凡是有殘疾
[00:17:49.800 --> 00:17:51.400]  你們不可以獻上
[00:17:51.400 --> 00:17:54.000]  因為這不蒙月立
[00:17:54.000 --> 00:17:56.000]  絕對不是說你那張銀紙
[00:17:56.000 --> 00:17:57.200]  全抄了
[00:17:57.200 --> 00:17:58.600]  沒有換新鈔
[00:17:58.600 --> 00:18:00.600]  獻祭奉獻
[00:18:00.600 --> 00:18:02.600]  我想今天不是說這些的
[00:18:02.600 --> 00:18:04.000]  因為現在都電子化了
[00:18:04.000 --> 00:18:05.000]  支票
[00:18:05.000 --> 00:18:06.800]  Payme
[00:18:06.800 --> 00:18:09.200]  轉數快等等
[00:18:09.200 --> 00:18:11.400]  而是那個心態
[00:18:11.400 --> 00:18:15.400]  對神的敬重這個問題
[00:18:15.400 --> 00:18:16.800]  所以這裡就說
[00:18:16.800 --> 00:18:19.000]  要獻得蒙月立
[00:18:19.000 --> 00:18:20.400]  第廿一節
[00:18:20.400 --> 00:18:23.400]  凡是從牛群或者羊群當中
