
[00:00:00.000 --> 00:00:04.200]  喂,大兄姊妹,午安
[00:03:21.200 --> 00:03:24.200]  就好像我們小時候玩的埋舟的概念
[00:03:24.200 --> 00:03:26.200]  埋舟就立即來就不會捉他
[00:03:26.200 --> 00:03:28.200]  就是一個類似的概念
[00:03:28.200 --> 00:03:33.200]  所以這是一個讓誤殺的人
[00:03:33.200 --> 00:03:37.200]  他可以逃離被追殺的危險
[00:03:37.200 --> 00:03:39.200]  記住是誤殺
[00:03:39.200 --> 00:03:42.200]  在台灣殺自己女朋友的就不是
[00:03:42.200 --> 00:03:45.200]  那些是故意的
[00:03:45.200 --> 00:03:48.200]  《聖經》說有人恨他淪死
[00:03:48.200 --> 00:03:49.200]  如果故意的時候
[00:03:49.200 --> 00:03:51.200]  埋伏起來擊殺他
[00:03:51.200 --> 00:03:52.200]  以致於死
[00:03:52.200 --> 00:03:54.200]  他就逃到那些城的話
[00:03:54.200 --> 00:03:55.200]  是不可行的
[00:03:55.200 --> 00:03:58.200]  那些長老就會立即捉出來
[00:03:58.200 --> 00:04:03.200]  就會被人間生地來補償他的命
[00:04:03.200 --> 00:04:05.200]  你們不可以姑息他
[00:04:05.200 --> 00:04:08.200]  所以仍然是一個以眼還眼
[00:04:08.200 --> 00:04:10.200]  以牙還牙的概念
[00:04:10.200 --> 00:04:15.200]  去保障一些人世間的悲劇
[00:04:15.200 --> 00:04:17.200]  一些誤殺
[00:04:17.200 --> 00:04:19.200]  《聖經》是很有趣
[00:04:19.200 --> 00:04:23.200]  用了一個很有喜感的案例來解釋
[00:04:23.200 --> 00:04:24.200]  雖然是很慘
[00:04:24.200 --> 00:04:25.200]  但也很有喜感
[00:04:25.200 --> 00:04:27.200]  第五節說
[00:04:27.200 --> 00:04:32.200]  就如人與鄰舍一同在樹林裡砍伐樹木
[00:04:32.200 --> 00:04:35.200]  大家一起拿著斧頭去伐木
[00:04:35.200 --> 00:04:38.200]  手拿斧子一砍
[00:04:38.200 --> 00:04:40.200]  本想砍伐樹木不料
[00:04:40.200 --> 00:04:42.200]  斧頭就脫了靶
[00:04:42.200 --> 00:04:43.200]  這個很奇怪
[00:04:43.200 --> 00:04:45.200]  斧頭的柄就脫了出來
[00:04:45.200 --> 00:04:50.200]  就剛好伏在鄰舍的頭上
[00:04:50.200 --> 00:04:51.200]  就劈死了人
[00:04:51.200 --> 00:04:56.200]  整件事是千分之一機會都沒有的事情
[00:04:56.200 --> 00:04:58.200]  總之那個斧頭就脫了靶
[00:04:58.200 --> 00:05:00.200]  伏死了一個人
[00:05:00.200 --> 00:05:04.200]  所以整件事是一個意外
[00:05:04.200 --> 00:05:07.200]  他們兩個只是去砍伐樹木
[00:05:07.200 --> 00:05:09.200]  最多是說他不環保
[00:05:09.200 --> 00:05:11.200]  不能說他是謀殺
[00:05:11.200 --> 00:05:14.200]  所以怎麼辦呢
[00:05:14.200 --> 00:05:18.200]  死者的家人是有權追殺他
[00:05:18.200 --> 00:05:19.200]  追討性命
[00:05:19.200 --> 00:05:23.200]  不過那個沒有心去殺人的人
[00:05:23.200 --> 00:05:28.200]  他就可以立即逃跑去屠城
[00:05:28.200 --> 00:05:32.200]  當他成功能夠去屠城的時候
[00:05:32.200 --> 00:05:34.200]  我們稱之為asylum
[00:05:34.200 --> 00:05:39.200]  所謂的難民身份
[00:05:39.200 --> 00:05:41.200]  他就能夠抵壘
[00:05:41.200 --> 00:05:47.200]  他就能夠逃避別人的追殺
[00:05:47.200 --> 00:05:50.200]  當中也有一定程度的懲罰
[00:05:50.200 --> 00:05:54.200]  他就要長期失去他的自由
[00:05:54.200 --> 00:05:56.200]  在屠城裏面
[00:05:56.200 --> 00:05:58.200]  不能夠離開屠城裏面
[00:05:58.200 --> 00:06:02.200]  這個就是對於一個舊約裏面
[00:06:02.200 --> 00:06:05.200]  如何去維護社會公義之餘
[00:06:05.200 --> 00:06:09.200]  都能夠有很多不同案例的情況
[00:06:09.200 --> 00:06:11.200]  當他不是故意的時候
[00:06:11.200 --> 00:06:16.200]  仍然是需要去承擔那個後果
[00:06:16.200 --> 00:06:20.200]  但那個後果就不是以命填命
[00:06:20.200 --> 00:06:26.200]  今天不是純粹說叫大家不殺的時候怎麼辦
[00:06:26.200 --> 00:06:29.200]  我想大家在香港裏面都沒有什麼機會
[00:06:29.200 --> 00:06:32.200]  可以拿著斧頭去服從別人
[00:06:32.200 --> 00:06:33.200]  沒有什麼機會
[00:06:33.200 --> 00:06:36.200]  大家基本上犯很多法
[00:06:36.200 --> 00:06:38.200]  但都不會犯那些法
[00:06:38.200 --> 00:06:43.200]  平時大家都沒有什麼機會去誤殺別人
[00:06:43.200 --> 00:06:45.200]  不過我想說的是
[00:06:45.200 --> 00:06:49.200]  雖然我們沒有機會親手去誤殺別人
[00:06:49.200 --> 00:06:53.200]  但是說話的誤殺
[00:06:53.200 --> 00:06:55.200]  他是非常容易的
[00:06:55.200 --> 00:06:57.200]  言語上的誤殺
[00:06:57.200 --> 00:06:59.200]  情緒的誤殺
[00:06:59.200 --> 00:07:01.200]  人際關係的誤殺
[00:07:01.200 --> 00:07:03.200]  他是非常容易的
[00:07:03.200 --> 00:07:05.200]  如果大家記得福音書裏面怎樣說
[00:07:05.200 --> 00:07:09.200]  耶穌說你們聽見有寬恤古人說不可殺人
[00:07:09.200 --> 00:07:11.200]  又說凡殺人的難免受審判
[00:07:11.200 --> 00:07:13.200]  此事我告訴你們
[00:07:13.200 --> 00:07:16.200]  凡向弟兄動怒的難免受審斷
[00:07:16.200 --> 00:07:19.200]  凡罵弟兄是拉加的難免公會的審判
[00:07:19.200 --> 00:07:23.200]  凡罵弟兄是摩利的難免地獄的火
[00:07:23.200 --> 00:07:25.200]  對於耶穌來說
[00:07:25.200 --> 00:07:27.200]  到了新約的時候
[00:07:27.200 --> 00:07:30.200]  殺人的意思並不局限於親手殺人
[00:07:30.200 --> 00:07:33.200]  而是口中所說的話
[00:07:33.200 --> 00:07:36.200]  舌頭上的一把刀
[00:07:36.200 --> 00:07:38.200]  這種無形的傷害
[00:07:38.200 --> 00:07:42.200]  同樣可以毀掉人的生命
[00:07:42.200 --> 00:07:44.200]  家庭裏面
[00:07:44.200 --> 00:07:46.200]  情侶之間
[00:07:46.200 --> 00:07:48.200]  一對好朋友
[00:07:48.200 --> 00:07:50.200]  一個群體裏面
[00:07:50.200 --> 00:07:54.200]  有很多語言上的殺人機會
[00:07:54.200 --> 00:07:57.200]  我們發現原來說話可以殺人
[00:07:57.200 --> 00:07:58.200]  這個說話
[00:07:58.200 --> 00:08:02.200]  我想大家出來工作一段時間都很明白
[00:08:02.200 --> 00:08:07.200]  這句說話是足夠謀殺一個人
[00:08:07.200 --> 00:08:10.200]  我們發現這些往往都是誤殺
[00:08:10.200 --> 00:08:11.200]  是沒有意義的
[00:08:11.200 --> 00:08:12.200]  是沒有心的
[00:08:12.200 --> 00:08:17.200]  但它是令一個人的生命被摧毀
[00:08:17.200 --> 00:08:20.200]  甚至我們發現在家庭裏面
[00:08:20.200 --> 00:08:21.200]  或者在教會裏面
[00:08:21.200 --> 00:08:25.200]  一個很親密的群體裏面
[00:08:25.200 --> 00:08:28.200]  都有很多這樣的事情
[00:08:28.200 --> 00:08:31.200]  這也是我自己很多時候在教會裏面聽過
[00:08:31.200 --> 00:08:32.200]  目睹過
[00:08:32.200 --> 00:08:35.200]  親身經歷過一些誤殺的故事
[00:08:35.200 --> 00:08:38.200]  可能是多說了一句說話
[00:08:38.200 --> 00:08:40.200]  或者是沒有說一句說話
[00:08:40.200 --> 00:08:43.200]  可能只不過是群體裏面的一句emoji
[00:08:43.200 --> 00:08:45.200]  或者是一個很輕輕的
[00:08:45.200 --> 00:08:46.200]  沒有出一些emoji
[00:08:46.200 --> 00:08:48.200]  或者是一個沉默
[00:08:48.200 --> 00:08:49.200]  做了一些事情
[00:08:49.200 --> 00:08:50.200]  沒有做一些事情
[00:08:50.200 --> 00:08:51.200]  太快做一些事情
[00:08:51.200 --> 00:08:53.200]  太遲做一些事情
[00:08:53.200 --> 00:08:56.200]  這些都會成為一些無形的斧頭
[00:08:56.200 --> 00:08:59.200]  直接劈進弟兄姊妹的生命裏面
[00:08:59.200 --> 00:09:01.200]  不知不覺
[00:09:01.200 --> 00:09:03.200]  教會
[00:09:03.200 --> 00:09:05.200]  家裏
[00:09:05.200 --> 00:09:08.200]  甚至乎大家在好朋友之間
[00:09:08.200 --> 00:09:12.200]  往往是一些斧頭飛來飛去的地方
[00:09:12.200 --> 00:09:13.200]  很多無形的斧頭
[00:09:13.200 --> 00:09:16.200]  不小心不經意不自知的
[00:09:16.200 --> 00:09:18.200]  飛到人的生命裏面
[00:09:18.200 --> 00:09:20.200]  這些傷害
[00:09:20.200 --> 00:09:24.200]  其實同樣都是一種誤殺
[00:09:24.200 --> 00:09:28.200]  問題是你不能夠怪人玻璃心
[00:09:28.200 --> 00:09:32.200]  你不能夠單單說他玻璃心
[00:09:32.200 --> 00:09:34.200]  當然講者無心
[00:09:34.200 --> 00:09:35.200]  但是聽過的
[00:09:35.200 --> 00:09:39.200]  是很切實地被這些斧頭劈進生命裏面
[00:09:39.200 --> 00:09:41.200]  畢竟相比起一個斧頭
[00:09:41.200 --> 00:09:44.200]  人的心是很脆弱的
[00:09:44.200 --> 00:09:47.200]  對於心靈比較強壯的人來說
[00:09:47.200 --> 00:09:48.200]  他可能會告訴你
[00:09:48.200 --> 00:09:49.200]  你剛剛說的話
[00:09:49.200 --> 00:09:51.200]  即是劈了我
[00:09:51.200 --> 00:09:52.200]  下次不要了
[00:09:52.200 --> 00:09:54.200]  但這些是很少數的
[00:09:54.200 --> 00:09:55.200]  通常會怎樣
[00:09:55.200 --> 00:09:59.200]  通常都是當那個人被劈中之後
[00:09:59.200 --> 00:10:03.200]  是會無聲無息地慢慢靜靜地離開
[00:10:03.200 --> 00:10:06.200]  可能之後就沒有再找你
[00:10:06.200 --> 00:10:09.200]  可能之後就離開了教會
[00:10:09.200 --> 00:10:12.200]  通常不是髒話
[00:10:12.200 --> 00:10:14.200]  通常說髒話的髒話
[00:10:14.200 --> 00:10:18.200]  都是比較有意義的
[00:10:18.200 --> 00:10:20.200]  但通常那些傷害的說話
[00:10:20.200 --> 00:10:22.200]  都不是髒話
[00:10:22.200 --> 00:10:26.200]  所以我想說
[00:10:26.200 --> 00:10:29.200]  但我自己都不是這方面的達人
[00:10:29.200 --> 00:10:33.200]  這篇道都是我無數的失敗經驗
[00:10:33.200 --> 00:10:35.200]  有血有淚
[00:10:35.200 --> 00:10:38.200]  充滿血腥的來寫出來的一篇講章
[00:10:38.200 --> 00:10:40.200]  在我們這個年代
[00:10:40.200 --> 00:10:42.200]  特別是我們年輕的一輩
[00:10:42.200 --> 00:10:44.200]  我們都嚮往率直
[00:10:44.200 --> 00:10:47.200]  真誠 直話直說的性格
[00:10:47.200 --> 00:10:49.200]  我都是這樣的人
[00:10:49.200 --> 00:10:51.200]  愛人不可虛假
[00:10:51.200 --> 00:10:53.200]  我們就不會這麼假
[00:10:53.200 --> 00:10:56.200]  裝作很有禮貌
[00:10:56.200 --> 00:10:58.200]  但我們經常都忘記
[00:10:58.200 --> 00:11:00.200]  愛人不可虛假後面那句是怎樣說的
[00:11:00.200 --> 00:11:04.200]  愛人不可虛假後面是做什麼的
[00:11:04.200 --> 00:11:07.200]  是恭敬人彼此禮讓
[00:11:07.200 --> 00:11:09.200]  愛人當然不虛假
[00:11:09.200 --> 00:11:14.200]  但我們更加要遷就 疼愛 榮耀我們的弟兄姊妹
[00:11:14.200 --> 00:11:19.200]  你要遷就 疼愛 榮耀他們說話
[00:11:19.200 --> 00:11:24.200]  我想說的都是一些比較輕微的
[00:11:24.200 --> 00:11:26.200]  大家在作作當中
[00:11:26.200 --> 00:11:28.200]  如果你知道自己踩到別人的腳
[00:11:28.200 --> 00:11:30.200]  你都會說對不起
[00:11:30.200 --> 00:11:32.200]  如果你知道自己口臭
[00:11:32.200 --> 00:11:34.200]  你都會知道是不好的
[00:11:34.200 --> 00:11:36.200]  但問題是你不知道自己口臭
[00:11:36.200 --> 00:11:38.200]  不會知道自己口臭
[00:11:38.200 --> 00:11:40.200]  現在戴口罩就知道了
[00:11:40.200 --> 00:11:42.200]  以前你不知道的
[00:11:42.200 --> 00:11:44.200]  所以通常得罪人的人
[00:11:44.200 --> 00:11:46.200]  都是不知道自己得罪人
[00:11:46.200 --> 00:11:48.200]  那些口臭的人永遠都是
[00:11:48.200 --> 00:11:50.200]  說話都不知道自己口臭
[00:11:50.200 --> 00:11:52.200]  所以說回一個IQ題
[00:11:52.200 --> 00:11:54.200]  吃一個蘋果
[00:11:54.200 --> 00:11:56.200]  吃了多少條是最恐怖的
[00:11:56.200 --> 00:11:58.200]  吃了半條
[00:11:58.200 --> 00:12:00.200]  最恐怖的就是吃了半條
[00:12:00.200 --> 00:12:04.200]  什麼罪是最難去發現
[00:12:04.200 --> 00:12:06.200]  最難去赦免的
[00:12:06.200 --> 00:12:08.200]  就是當你發現
[00:12:08.200 --> 00:12:12.200]  你自己是受害者的時候
[00:12:12.200 --> 00:12:14.200]  往往是最難
[00:12:14.200 --> 00:12:16.200]  在人與人之間的關係中
[00:12:16.200 --> 00:12:20.200]  當你覺得自己是受害者的時候
[00:12:20.200 --> 00:12:24.200]  當你覺得自己是唯一受害者的時候
[00:12:24.200 --> 00:12:26.200]  往往你都很容易忽略了
[00:12:26.200 --> 00:12:32.200]  你都是事件中的加害者
[00:12:32.200 --> 00:12:36.200]  我這樣說不是要批評受害者
[00:12:36.200 --> 00:12:38.200]  不是說大家受害者的時候
[00:12:38.200 --> 00:12:40.200]  你都要想想自己有什麼不對
[00:12:40.200 --> 00:12:42.200]  但公道一點說
[00:12:42.200 --> 00:12:44.200]  很多時候教會裏面
[00:12:44.200 --> 00:12:46.200]  家裏面
[00:12:46.200 --> 00:12:48.200]  都不是一個人全對
[00:12:48.200 --> 00:12:50.200]  一個人全錯
[00:12:50.200 --> 00:12:52.200]  大家都有些苦頭
[00:12:52.200 --> 00:12:54.200]  飛到人的生命裏面
[00:12:54.200 --> 00:12:56.200]  我們同時是罪人
[00:12:56.200 --> 00:12:58.200]  我們同時是義人
[00:12:58.200 --> 00:13:00.200]  我們同時是犯罪者
[00:13:00.200 --> 00:13:04.200]  我們被仇敵追殺
[00:13:04.200 --> 00:13:06.200]  同時都成為人家的仇敵
[00:13:06.200 --> 00:13:10.200]  我們是被傷害的那個
[00:13:10.200 --> 00:13:12.200]  但同時都是將苦頭
[00:13:12.200 --> 00:13:14.200]  扔到人家生命裏面的那個
[00:13:14.200 --> 00:13:18.200]  今天孫召經文非常有意思
[00:13:18.200 --> 00:13:22.200]  他說:耶和華是我的庇護所
[00:13:22.200 --> 00:13:26.200]  我們經常都唱歌這樣說
[00:13:26.200 --> 00:13:28.200]  耶和華是我的庇護所
[00:13:28.200 --> 00:13:34.200]  其實聖經裏面每一次說到庇護所的時候
[00:13:34.200 --> 00:13:38.200]  那個意思其實就是屠城的意思
[00:13:38.200 --> 00:13:41.200]  當你覺得有仇敵去攻擊你
[00:13:41.200 --> 00:13:43.200]  當你去到禱告
[00:13:43.200 --> 00:13:46.200]  聖淵說有很多仇敵攻擊你的時候
[00:13:46.200 --> 00:13:49.200]  你覺得上帝是你的庇護所的時候
[00:13:49.200 --> 00:13:51.200]  其實這個庇護所同時間
[00:13:51.200 --> 00:13:57.200]  正正就是一個屠城
[00:13:57.200 --> 00:14:00.200]  這一次經文提到庇護所
[00:14:00.200 --> 00:14:05.200]  asylum 就是屠城的意思
[00:14:05.200 --> 00:14:09.200]  所謂庇護所並不是一個純粹被加害的人
[00:14:09.200 --> 00:14:13.200]  而是一個真正發現自己有問題的人
[00:14:13.200 --> 00:14:18.200]  在屠城裏面去發現上帝這份恩典
[00:14:18.200 --> 00:14:23.200]  上帝當然會保護你
[00:14:23.200 --> 00:14:26.200]  但整個更加深的恩典是什麼呢?
[00:14:26.200 --> 00:14:28.200]  就是當你發現自己有錯的時候
[00:14:28.200 --> 00:14:31.200]  上帝會用這樣的程度去愛你
[00:14:31.200 --> 00:14:33.200]  願意赦免你
[00:14:33.200 --> 00:14:40.200]  問題是你首先要發現自己是有問題的人
[00:14:40.200 --> 00:14:41.200]  是很難的
[00:14:41.200 --> 00:14:44.200]  在很多人際關係裏面
[00:14:44.200 --> 00:14:47.200]  大家互劈的時候
[00:14:47.200 --> 00:14:53.200]  自己流的血和傷害永遠都是最直觀的
[00:14:53.200 --> 00:14:55.200]  最容易發覺的
[00:14:55.200 --> 00:14:57.200]  當我們看著自己流血的時候
[00:14:57.200 --> 00:15:03.200]  我們就不容易發現原來對方也是流血
[00:15:03.200 --> 00:15:05.200]  所以耶穌愛仇敵這個說法很有意思
[00:15:05.200 --> 00:15:07.200]  這個命令很有意思
[00:15:07.200 --> 00:15:09.200]  耶穌叫我們愛仇敵
[00:15:09.200 --> 00:15:11.200]  這是很不自然的事
[00:15:11.200 --> 00:15:13.200]  他明明是仇敵為何要愛他呢?
[00:15:13.200 --> 00:15:16.200]  但愛仇敵這個命令正正就是讓你反思
[00:15:16.200 --> 00:15:21.200]  這個仇敵其實是不是純粹的仇敵
[00:15:21.200 --> 00:15:26.200]  還是他也是一個讓你不小心擊中的人
[00:15:26.200 --> 00:15:30.200]  他是一個傳言敗壞的魔鬼
[00:15:30.200 --> 00:15:37.200]  還是大家在誤會當中同時互相受傷害的人
[00:15:37.200 --> 00:15:41.200]  你只會發現自己的苦頭
[00:15:41.200 --> 00:15:44.200]  發現自己的苦頭是我們進入屠城的第一步
[00:15:44.200 --> 00:15:47.200]  也是進入上帝恩典裏的第一步
[00:15:47.200 --> 00:15:49.200]  屠城不是為罪人而設
[00:15:49.200 --> 00:15:53.200]  而是為發現自己有罪的人而設
[00:15:53.200 --> 00:15:55.200]  進入屠城裏面很重要的一步
[00:15:55.200 --> 00:15:59.200]  就是你要發現自己原來真的有這樣的問題
[00:15:59.200 --> 00:16:01.200]  我需要去到避難所裏面
[00:16:01.200 --> 00:16:04.200]  讓上帝保護著
[00:16:04.200 --> 00:16:06.200]  進入屠城不難
[00:16:06.200 --> 00:16:08.200]  但發現自己需要進入屠城
[00:16:08.200 --> 00:16:13.200]  這一下才是我們人的最困難
[00:16:13.200 --> 00:16:18.200]  這才是更加重要的恩典
[00:16:18.200 --> 00:16:22.200]  上帝的恩典不單是保護你
[00:16:22.200 --> 00:16:26.200]  更加是在很多這些關係裏面
[00:16:26.200 --> 00:16:28.200]  同時赦免你
[00:16:28.200 --> 00:16:33.200]  《著土文》唯一一句相互的土文
[00:16:33.200 --> 00:16:38.200]  免我們的債如同我們免了人的債
[00:16:38.200 --> 00:16:41.200]  當我們願意去赦免人的時候
[00:16:41.200 --> 00:16:44.200]  我們同時也要被人赦免
[00:16:44.200 --> 00:16:49.200]  不過很有趣的是
[00:16:49.200 --> 00:16:50.200]  在文素記記載
[00:16:50.200 --> 00:16:52.200]  就是另一段有關屠城的記載裏面
[00:16:52.200 --> 00:16:55.200]  寫了一個很特別的remark
[00:16:55.200 --> 00:16:57.200]  文素記第35章28節
[00:16:57.200 --> 00:17:00.200]  説誤殺的人住在屠城裏
[00:17:00.200 --> 00:17:03.200]  等到大祭司死了
[00:17:03.200 --> 00:17:04.200]  大祭司死了以後
[00:17:04.200 --> 00:17:08.200]  誤殺人的可以回到他所得遺孽之地
[00:17:08.200 --> 00:17:10.200]  原來根據適齡的律法
[00:17:10.200 --> 00:17:15.200]  誤殺的人一直要躲在屠城裏面很長時間
[00:17:15.200 --> 00:17:17.200]  終身要在那裏失去自由
[00:17:17.200 --> 00:17:20.200]  不過直到大祭司死的時候
[00:17:20.200 --> 00:17:26.200]  這個恩怨可以真正得到了結
[00:17:26.200 --> 00:17:29.200]  為什麼特赦司的死會這麼突然
[00:17:29.200 --> 00:17:31.200]  可以轉變這麼多東西
[00:17:31.200 --> 00:17:33.200]  因為對於大祭司的死
[00:17:33.200 --> 00:17:36.200]  仿原了一份贖罪的祭文
[00:17:36.200 --> 00:17:40.200]  大祭司的死取代了誤殺人
[00:17:40.200 --> 00:17:43.200]  被誤殺死的人的生命
[00:17:43.200 --> 00:17:45.200]  雖然誤殺是無意的
[00:17:45.200 --> 00:17:48.200]  但仍然是需要以命償命的
[00:17:48.200 --> 00:17:50.200]  大祭司的死正正是圓滿了
[00:17:50.200 --> 00:17:54.200]  以眼懷眼 以牙懷牙的法則
[00:17:54.200 --> 00:17:56.200]  親愛的姐妹
[00:17:56.200 --> 00:17:58.200]  我們的主耶穌基督
[00:17:58.200 --> 00:18:01.200]  正正就是這位大祭司
[00:18:01.200 --> 00:18:03.200]  在十字架裏面
[00:18:03.200 --> 00:18:06.200]  承擔了人世間所有所有的恩怨
[00:18:06.200 --> 00:18:09.200]  十字架滅掉一切的恩仇
[00:18:09.200 --> 00:18:11.200]  正如二弗書所說
[00:18:11.200 --> 00:18:13.200]  他使我們和睦
[00:18:13.200 --> 00:18:15.200]  將兩下合而為一
[00:18:15.200 --> 00:18:17.200]  拆掉了中間隔絕的牆
[00:18:17.200 --> 00:18:19.200]  而且以自己的身體廢掉冤仇
[00:18:19.200 --> 00:18:21.200]  就使那既在律法上的規條
[00:18:21.200 --> 00:18:25.200]  為了將兩下藉著自己造成的新人
[00:18:25.200 --> 00:18:27.200]  如此便成就了和睦
[00:18:27.200 --> 00:18:29.200]  既在十字架上滅了冤仇
[00:18:29.200 --> 00:18:31.200]  便藉著這十字架
[00:18:31.200 --> 00:18:34.200]  將兩下歸為一體與上帝和好
[00:18:34.200 --> 00:18:36.200]  親愛的姐妹
[00:18:36.200 --> 00:18:38.200]  人世間的恩怨
[00:18:38.200 --> 00:18:41.200]  可能是你和家人
[00:18:41.200 --> 00:18:43.200]  很長期以來的恩怨
[00:18:43.200 --> 00:18:45.200]  或者是教會
[00:18:45.200 --> 00:18:46.200]  以前那間教會
[00:18:46.200 --> 00:18:48.200]  再之前那間教會
[00:18:48.200 --> 00:18:50.200]  很多很多的傷害
[00:18:50.200 --> 00:18:52.200]  都在耶穌基督這位大祭司裏面
[00:18:52.200 --> 00:18:54.200]  得到真正的完結
[00:18:54.200 --> 00:18:56.200]  無論是有意的
[00:18:56.200 --> 00:18:58.200]  無意的
[00:18:58.200 --> 00:19:00.200]  偏見來的
[00:19:00.200 --> 00:19:01.200]  悲劇來的
[00:19:01.200 --> 00:19:03.200]  災難來的
[00:19:03.200 --> 00:19:05.200]  一切一切人與人之間的冤仇
[00:19:05.200 --> 00:19:08.200]  我都能夠藉著耶穌基督的死
[00:19:08.200 --> 00:19:11.200]  真正得到一個永遠的The End
[00:19:11.200 --> 00:19:15.200]  說了這麼久
[00:19:15.200 --> 00:19:19.200]  對我們來說有什麼可以應用的地方呢
[00:19:19.200 --> 00:19:22.200]  第一我想
[00:19:22.200 --> 00:19:24.200]  對於感受堂來說
[00:19:24.200 --> 00:19:26.200]  對於我們的教會來說
[00:19:26.200 --> 00:19:29.200]  我們的教會需要成為一個
[00:19:29.200 --> 00:19:32.200]  恩典的地方
[00:19:32.200 --> 00:19:35.200]  一個所謂庇護所的地方
[00:19:35.200 --> 00:19:36.200]  一個屠城
[00:19:36.200 --> 00:19:38.200]  屠城是恩典之城
[00:19:38.200 --> 00:19:41.200]  因為它讓每一個有缺陷的人
[00:19:41.200 --> 00:19:44.200]  一個不是專登
[00:19:44.200 --> 00:19:46.200]  但很多時候會傷害到人的人
[00:19:46.200 --> 00:19:47.200]  就是我們每一個人
[00:19:47.200 --> 00:19:49.200]  我們都回到這裏
