
[00:00:00.000 --> 00:00:02.380]  好了 我們一起祈禱
[00:02:28.080 --> 00:02:32.000]  所以可能我們從來都是很快地讀完了
[00:02:32.000 --> 00:02:35.840]  就算 甚至乎會有一種厭倦
[00:02:35.840 --> 00:02:42.300]  相當沉悶的這樣的文案 很沉醉等等
[00:02:42.300 --> 00:02:44.820]  但是「盼望」我們都能夠從其中
[00:02:44.820 --> 00:02:48.340]  明白薛豪的內心的想法
[00:02:48.340 --> 00:02:50.340]  求主帶領我們今天晚上
[00:02:50.340 --> 00:02:53.740]  差不多我們去到這本書的結尾
[00:02:53.740 --> 00:02:57.020]  都很需要我們思考
[00:02:57.020 --> 00:02:59.200]  我們查了差不多一年多了
[00:02:59.200 --> 00:03:02.480]  我們有什麼書卷 或者不同的方式
[00:03:02.480 --> 00:03:06.480]  繼續大家彼此學習 我們「仰望神」的一點
[00:03:06.480 --> 00:03:11.860]  這樣禱告奉耶穌基督的名 阿們
[00:03:11.860 --> 00:03:15.940]  好 感恩 我們能夠來到去再看
[00:03:15.940 --> 00:03:20.040]  如果在這個分題 就是來自保羅的文案
[00:03:20.040 --> 00:03:23.940]  當然這個不是開始書信的時候那個文案
[00:03:23.940 --> 00:03:27.880]  而是在羅馬書 特別是一封書信
[00:03:27.880 --> 00:03:30.180]  一封當時的格式
[00:03:30.180 --> 00:03:35.200]  最後都會來去吩咐哪些收信的人
[00:03:35.200 --> 00:03:39.620]  他們會怎樣 這些都是書信的一些格式
[00:03:39.620 --> 00:03:41.620]  也都不會例外
[00:03:41.620 --> 00:03:45.440]  但是我們看到剛才那個祈禱裡面大家都知道
[00:03:45.440 --> 00:03:51.120]  文案有26位的 有男有女
[00:03:51.120 --> 00:03:54.720]  是非常不尋常的
[00:03:54.720 --> 00:03:58.400]  我們有機會再看第17節
[00:03:58.400 --> 00:04:02.740]  連續上次兩星期都點出了
[00:04:02.740 --> 00:04:06.840]  去到第17節立即有一個很強烈的
[00:04:06.840 --> 00:04:09.940]  一個反向的教導
[00:04:09.940 --> 00:04:14.260]  就是如果第3到第16節
[00:04:14.260 --> 00:04:19.480]  是很好的在基督裡面的合一的相交
[00:04:19.480 --> 00:04:22.040]  彼此的來去欣賞
[00:04:22.040 --> 00:04:25.080]  大家不同的崗位的服侍
[00:04:25.080 --> 00:04:27.560]  怎樣為神的救恩
[00:04:27.560 --> 00:04:30.760]  來到去不同的地方 不同的崗位
[00:04:30.760 --> 00:04:34.800]  不同的人生處境來服侍
[00:04:34.800 --> 00:04:38.780]  但是去到第17節 去到第20節
[00:04:38.780 --> 00:04:42.000]  這四節聖經就告訴我們
[00:04:42.000 --> 00:04:46.800]  有人會全心在教會來搗亂的
[00:04:46.800 --> 00:04:50.360]  有時候是他與生俱來的天然的性格
[00:04:50.360 --> 00:04:52.640]  很容易就會和別人作對
[00:04:52.640 --> 00:04:55.300]  又或者有一些小小的嫌隙
[00:04:55.300 --> 00:04:57.440]  擺不低又會容易這樣
[00:04:57.440 --> 00:05:00.240]  但是保羅在這裡講的就是
[00:05:00.240 --> 00:05:05.200]  有幾樣東西 離間 叫人跌倒
[00:05:05.200 --> 00:05:09.400]  將所學的真道背棄
[00:05:09.400 --> 00:05:12.720]  也就是說可能有意無意
[00:05:12.720 --> 00:05:18.500]  有些是處心積慮要來到去攔阻真理的道
[00:05:18.500 --> 00:05:20.040]  那就要很小心了
[00:05:20.040 --> 00:05:23.460]  保羅就是說 叫羅馬的教會
[00:05:23.460 --> 00:05:26.240]  或者叫大力教會的目者
[00:05:26.240 --> 00:05:28.080]  要留意這樣的人
[00:05:28.080 --> 00:05:31.540]  就是說要守望著教會的真理
[00:05:31.540 --> 00:05:36.600]  那個的合一 那個的純全
[00:05:36.600 --> 00:05:40.960]  以致不會有一些像豺狼
[00:05:40.960 --> 00:05:48.360]  背棄真理的人來搶奪了很多人的心靈
[00:05:48.360 --> 00:05:54.440]  所以第17節就好像憤外一個反差
[00:05:54.440 --> 00:05:58.500]  憤外凸顯第三到第16節
[00:05:58.500 --> 00:06:01.640]  如果加上非比這個女執事
[00:06:01.640 --> 00:06:06.040]  羅馬教會要用在主裡面接待他
[00:06:06.040 --> 00:06:09.720]  要合乎聖徒的體統的接待
[00:06:09.720 --> 00:06:15.560]  這樣憤外顯得這一個大段落的文案
[00:06:15.560 --> 00:06:18.480]  就是想帶出一些很重要的含義
[00:06:18.480 --> 00:06:21.180]  就是在主裡面
[00:06:21.180 --> 00:06:24.900]  我們真的要在真理裡面相交
[00:06:24.900 --> 00:06:29.960]  在主裡面我們要排除任何的階級
[00:06:29.960 --> 00:06:35.840]  任何在無論那個社會的主流的民意
[00:06:35.840 --> 00:06:40.460]  那個輿論是怎麼樣不適合聖經呢?
[00:06:40.460 --> 00:06:43.640]  我們都要學習跟聖經
[00:06:43.640 --> 00:06:47.500]  不要跟社會那個思潮 那個輿論
[00:06:47.500 --> 00:06:50.340]  羅馬帝國是很明顯的
[00:06:50.340 --> 00:06:53.140]  差不多有七成是奴隸的
[00:06:53.140 --> 00:06:56.820]  你可以想像得到已經是很普遍的了
[00:06:56.820 --> 00:06:59.380]  保羅都不是會說
[00:06:59.380 --> 00:07:04.340]  信了耶穌做了使徒就要馬上要發起
[00:07:04.340 --> 00:07:07.520]  要完全禁閉任何的奴隸
[00:07:07.520 --> 00:07:11.780]  因為是不人道的 是不合聖經的真理的
[00:07:11.780 --> 00:07:13.580]  神要的是平等的
[00:07:13.580 --> 00:07:18.240]  這些是很高尚的口號和主張
[00:07:18.240 --> 00:07:22.080]  但是我們任何一個的使徒
[00:07:22.080 --> 00:07:24.480]  都沒有在他們有心之年
[00:07:24.480 --> 00:07:29.880]  來將這些東西用一種可能立法、政治
[00:07:29.880 --> 00:07:34.000]  來推翻它 來撥亂它反正
[00:07:34.000 --> 00:07:38.440]  反而我們看到的就是在言語之間
[00:07:38.440 --> 00:07:40.540]  在他們的為人之間
[00:07:40.540 --> 00:07:47.640]  對不同的身份、不同的民族、不同的階層
[00:07:47.640 --> 00:07:52.960]  等等的信徒出於很大的愛心的
[00:07:52.960 --> 00:07:56.360]  互相的平等的相交、接待
[00:07:56.360 --> 00:08:00.160]  這些就變成了好像在一個
[00:08:00.160 --> 00:08:03.360]  因為始終是人 始終是一個制度
[00:08:03.360 --> 00:08:09.400]  有它的結構 如果等於一個主力牆
[00:08:09.400 --> 00:08:12.400]  你硬要將主力牆拆掉 不漂亮就拆掉
[00:08:12.400 --> 00:08:15.440]  上面如果有六、七十層樓
[00:08:15.440 --> 00:08:20.040]  那就很危險了 整座樓就會倒塌了
[00:08:20.040 --> 00:08:24.880]  所以我們有時候就要看到那個利害關係
[00:08:24.880 --> 00:08:28.720]  不是那個神不准我們這樣做
[00:08:28.720 --> 00:08:31.120]  或者保羅不是無視
[00:08:31.120 --> 00:08:35.160]  說明明是剝削 明明是奴隸 是非人生活
[00:08:35.160 --> 00:08:39.400]  是一個物件 是一個只會說話的
[00:08:39.400 --> 00:08:41.560]  不過好像一個機械人一樣
[00:08:41.560 --> 00:08:45.980]  任由那個主人去逮捕的 為什麼會這樣呢?
[00:08:45.980 --> 00:08:50.920]  譬如女性沒有地位的 女性她沒有任何的
[00:08:50.920 --> 00:08:55.520]  甚至在法庭上當時的法律體制下
[00:08:55.520 --> 00:09:00.620]  女性都不可以去做一個見證人的
[00:09:00.620 --> 00:09:04.280]  就是找見證人 找男性都不會找女性的
[00:09:04.280 --> 00:09:10.460]  這是很普遍社會的文化 社會的主流的想法
[00:09:10.460 --> 00:09:14.480]  所以當我們今天 我們好像在香港、在世界
[00:09:14.480 --> 00:09:17.540]  我們看到這麼多女性到處走
[00:09:17.540 --> 00:09:23.380]  完全找工作 各方面是不可能的
[00:09:23.380 --> 00:09:25.700]  在保羅的年代更加不可能的
[00:09:25.700 --> 00:09:29.380]  女性是要在家裏面的 是不可能的
[00:09:29.380 --> 00:09:34.140]  就是她可以這樣自由 自在的生活
[00:09:34.140 --> 00:09:38.120]  你難以想像 如果保羅他這樣的思潮
[00:09:38.120 --> 00:09:43.040]  在今天的社會是兩件事差不多是來源不切的
[00:09:43.040 --> 00:09:47.080]  所以我們就憤外見到保羅
[00:09:47.080 --> 00:09:52.640]  如果刻意這樣來向不同的人去問安
[00:09:52.640 --> 00:09:58.620]  那就是說他背後有一個很強烈的神學的想法
[00:09:58.620 --> 00:10:01.780]  這個神學甚至比地上的
[00:10:01.780 --> 00:10:06.860]  我們認為是不可能改變的這些政治、這些民生
[00:10:06.860 --> 00:10:11.420]  這些奴不可破的制度
[00:10:11.420 --> 00:10:17.180]  原來神學可以慢慢地將這些事情
[00:10:17.180 --> 00:10:19.800]  慢慢地背叛反正
[00:10:19.800 --> 00:10:23.120]  慢慢地要在很多人的心裏面
[00:10:23.120 --> 00:10:25.980]  有了這一種好像共識
[00:10:25.980 --> 00:10:30.480]  這一種慢慢地滲透了的真理
[00:10:30.480 --> 00:10:32.700]  就可以指日可待
[00:10:32.700 --> 00:10:35.760]  那些平等就可以來去發揮了
[00:10:35.760 --> 00:10:38.860]  所以是一件很奇妙的事
[00:10:38.860 --> 00:10:42.920]  原來神往往的工作好像很緩慢
[00:10:42.920 --> 00:10:44.920]  但是非常有效的
[00:10:44.920 --> 00:10:49.280]  但是我們看到《羅馬書》就是一本很不尋常的書
[00:10:49.280 --> 00:10:53.540]  居然間一本這麼重要的講真理的書本
[00:10:53.540 --> 00:10:58.260]  居然間有差不多半章 16章的半章聖經
[00:10:58.260 --> 00:11:01.000]  因為都不止了 三分二
[00:11:01.000 --> 00:11:03.940]  因為全章都只有23節
[00:11:03.940 --> 00:11:07.240]  那你就可以想象到有16節
[00:11:07.240 --> 00:11:11.560]  就是講到保羅對逐個人的文案
[00:11:11.560 --> 00:11:14.440]  今天下午也是有些東西在講
[00:11:14.440 --> 00:11:18.640]  接著逐個名去研究
[00:11:18.640 --> 00:11:21.820]  因為對我們來說 如果我們不看參考書
[00:11:21.820 --> 00:11:24.060]  不看其它的輔助的資料
[00:11:24.060 --> 00:11:27.980]  對我們來說是完全沒有任何意義的一個人
[00:11:27.980 --> 00:11:31.340]  只是記了一筆這個人是哪個名字
[00:11:31.340 --> 00:11:33.340]  我們連他是什麼國籍
[00:11:33.340 --> 00:11:35.340]  保羅都沒有詳細解釋
[00:11:35.340 --> 00:11:40.440]  連他的詞根 到底他是希臘人 猶太人
[00:11:40.440 --> 00:11:43.540]  甚至乎是一些拉丁裔的人等等
[00:11:43.540 --> 00:11:44.820]  我們都不知道的
[00:11:44.820 --> 00:11:49.300]  但是必須是透過學者這麼多年的研究
[00:11:49.300 --> 00:11:52.840]  後來有不同的一些文獻的出土
[00:11:52.840 --> 00:11:55.260]  或者是教父的時代
[00:11:55.260 --> 00:12:00.260]  他們是怎麼理解保羅對這些
[00:12:00.260 --> 00:12:03.840]  在教會裏面的信徒的那個文案
[00:12:03.840 --> 00:12:07.260]  就是說 還是在保羅一代的人
[00:12:07.260 --> 00:12:11.200]  都可能會認識 但是都不是個個都認識的
[00:12:11.200 --> 00:12:14.340]  所以我們一直預備的時候
[00:12:14.340 --> 00:12:16.660]  嘩 講一下這個名字 講一下這個名字
[00:12:16.660 --> 00:12:20.180]  有時候開始頭暈 每個名字都差不多的譯音
[00:12:20.180 --> 00:12:22.980]  接著 其實關我們什麼事呢?
[00:12:22.980 --> 00:12:24.980]  我們在香港這麼多東西要跟
[00:12:24.980 --> 00:12:27.660]  這麼多東西要面對 這麼多的事故
[00:12:27.660 --> 00:12:29.860]  就是你一蓋上《聖經》
[00:12:29.860 --> 00:12:33.320]  這些人根本就馬上淹沒在那個歷史
[00:12:33.320 --> 00:12:37.200]  在那個文字裏面 跟我們是沒有關係的
[00:12:37.200 --> 00:12:41.480]  所以可能是一個很宏觀去看的
[00:12:41.480 --> 00:12:43.480]  宏觀的一個地步就是
[00:12:43.480 --> 00:12:46.760]  因為學者給我們很多的發現
[00:12:46.760 --> 00:12:51.280]  有些名字是很肯定是奴隸來的
[00:12:51.280 --> 00:12:54.440]  而且是普遍的奴隸的名字
[00:12:54.440 --> 00:12:57.540]  就是我們中國人有一些語場片
[00:12:57.540 --> 00:13:00.760]  什麼「來福」啊 什麼「緹」啊
[00:13:00.760 --> 00:13:05.780]  那些類似就是一些下人 約定俗成
[00:13:05.780 --> 00:13:09.640]  通常叫那些狗仔的名字
[00:13:09.640 --> 00:13:14.440]  或者叫阿財啊 旺財啊 這樣 大家約定俗成了
[00:13:14.440 --> 00:13:18.720]  所以 如果使徒們他們來到去
[00:13:18.720 --> 00:13:22.000]  對這些名字這樣的文案
[00:13:22.000 --> 00:13:28.000]  而這些名字的背後 相當肯定是奴隸的身份
[00:13:28.000 --> 00:13:31.720]  而能夠在教會裏面成為弟兄姊妹
[00:13:31.720 --> 00:13:34.560]  這樣保羅的含義
[00:13:34.560 --> 00:13:38.480]  就不是想我們記住哪個人 他的什麼名字這麼簡單
[00:13:38.480 --> 00:13:42.620]  而是保羅是好像不同的類別的人
[00:13:42.620 --> 00:13:46.960]  都在他文案的那個範圍
[00:13:46.960 --> 00:13:50.080]  至少在他寫的時候
[00:13:50.080 --> 00:13:55.420]  一定是他的內心對這些弟兄姊妹
[00:13:55.420 --> 00:13:58.440]  有份外的一份的感情
[00:13:58.440 --> 00:14:04.960]  對他們一份的感恩 一份的讚賞
[00:14:04.960 --> 00:14:06.820]  一份對他們的肯定
[00:14:06.820 --> 00:14:12.900]  還有在智慧行間 就好像想透過這樣的文案
[00:14:12.900 --> 00:14:17.920]  將他之前講的一些很艱深的神學的真理
[00:14:17.920 --> 00:14:24.680]  在基督裏面能夠成為一個好像很抽象的道理
[00:14:24.680 --> 00:14:29.480]  很實實在在 透過不同的人的這些名字
[00:14:29.480 --> 00:14:35.220]  就這樣共野一爐 擺在聖經一本
[00:14:35.220 --> 00:14:38.440]  好像很平原鋪植罪 就是這樣的名字
[00:14:38.440 --> 00:14:42.820]  就是這樣的設定 就是這樣的一個模式
[00:14:42.820 --> 00:14:44.580]  問誰安 問誰安
[00:14:44.580 --> 00:14:49.420]  有些可能會多了一點他們的身份
[00:14:49.420 --> 00:14:51.740]  或者有些他們所做的事情
[00:14:51.740 --> 00:14:55.940]  都是一句起兩句止 都不是長篇大論
[00:14:55.940 --> 00:14:57.940]  因為始終是一封書信
[00:14:57.940 --> 00:15:03.780]  始終是保羅和這些人的關係 日於言表的
[00:15:03.780 --> 00:15:07.140]  收信的 因為收信的是羅馬的教會
[00:15:07.140 --> 00:15:10.920]  是羅馬的教會才會更加明白這一幫人
[00:15:10.920 --> 00:15:14.040]  等於我現在在雄恩
[00:15:14.040 --> 00:15:16.980]  如果我要在海外寫一封信
[00:15:16.980 --> 00:15:20.200]  寫給感受一些我之前跟他們一起服侍的
[00:15:20.200 --> 00:15:23.400]  譬如栽培部 團契部認識的
[00:15:23.400 --> 00:15:30.140]  那就很簡單 感孫一頂姐妹見到趙宇棠
[00:15:30.140 --> 00:15:33.400]  這樣才算 趙小玲這樣才算
[00:15:33.400 --> 00:15:38.800]  我講一兩句就已經是大家都會很明白的了
[00:15:38.800 --> 00:15:44.480]  小玲在聖幕方面給我們有很大的進步
[00:15:44.480 --> 00:15:47.100]  啟發 帶我們去敬拜神
[00:15:47.100 --> 00:15:51.460]  這樣一個描述 感孫一頂姐妹個個都明白
[00:15:51.460 --> 00:15:55.500]  但是對其他的人 可能根本以為不知道是什麼
[00:15:55.500 --> 00:16:00.640]  就變成我們就會明白 保羅這麼簡單的描述
[00:16:00.640 --> 00:16:08.000]  但其實對當時羅馬教會已經是很大的一個突破震撼
[00:16:08.000 --> 00:16:13.880]  首先就是羅馬的教會自己本身有沒有分門別類呢?
[00:16:13.880 --> 00:16:18.660]  有沒有貴族還貴族生活 奴隸還奴隸呢?
[00:16:18.660 --> 00:16:24.360]  有沒有我們有一種文化的洗腦 女性沒有地位
[00:16:24.360 --> 00:16:27.000]  所以在教會都應該有地位
[00:16:27.000 --> 00:16:33.060]  但是我們看到這個尤尼婭是女的使徒
[00:16:33.060 --> 00:16:38.600]  那你就要想了 到底她是在使徒的行列當中
[00:16:38.600 --> 00:16:43.520]  在眾使徒的心裡面 她是有地位
[00:16:43.520 --> 00:16:46.480]  還是她本身就是使徒呢?
[00:16:46.480 --> 00:16:49.720]  使徒這個概念 這個積分
[00:16:49.720 --> 00:16:53.500]  到底是保羅眼中的十二使徒
[00:16:53.500 --> 00:16:59.120]  還是一個宏觀一點的 闊一點的概念呢?
[00:16:59.120 --> 00:17:02.820]  這些學者都是做了很多的研究
[00:17:02.820 --> 00:17:07.980]  所以我們就看到這個不僅是菲比這個人
[00:17:07.980 --> 00:17:11.940]  其餘的都按照著他們的身份
[00:17:11.940 --> 00:17:16.120]  他們的階層來去問案
[00:17:16.120 --> 00:17:18.900]  所以我們其實很感恩
[00:17:18.900 --> 00:17:22.020]  我們能夠在研讀羅馬書
[00:17:22.020 --> 00:17:27.620]  有機會我們稍微慢一點去看這些人的名字
[00:17:27.620 --> 00:17:34.220]  來將整個羅馬書做一個整合的時候
[00:17:34.220 --> 00:17:39.000]  我們發現原來 特別我上一個星期特別強調
[00:17:39.000 --> 00:17:43.360]  加拉太書就是很清楚對錯的神學
[00:17:43.360 --> 00:17:48.100]  就是說如果一有人提出一些異端
[00:17:48.100 --> 00:17:53.340]  信耶穌要加上行為 那個行為可以是割禮
[00:17:53.340 --> 00:17:57.740]  可以是其他的一些禮儀來換取救恩
[00:17:57.740 --> 00:18:02.820]  那就是敵黨神的福音了 那就是錯誤了
[00:18:02.820 --> 00:18:04.900]  但是羅馬書就不是這樣了
[00:18:04.900 --> 00:18:09.060]  羅馬書就是很想透過在生活裡面
[00:18:09.060 --> 00:18:13.440]  將這個合一的平等的這個身份
[00:18:13.440 --> 00:18:19.580]  來去很平鋪直堆地
[00:18:19.580 --> 00:18:23.220]  很生活性地來去換出來
[00:18:23.220 --> 00:18:27.740]  使老人認識 原來真是在耶穌裡面
[00:18:27.740 --> 00:18:34.660]  我們必須學習 大家都是在神的眼中是合一的
[00:18:34.660 --> 00:18:38.380]  這個合一就絕對不是每個人都要一樣
[00:18:38.380 --> 00:18:42.220]  立正一樣 穿的衣服 喜好
[00:18:42.220 --> 00:18:44.820]  全部要一樣 就不是這樣的意思
[00:18:44.820 --> 00:18:48.480]  連侍奉都要一樣 也都不是這樣的意思
[00:18:48.480 --> 00:18:51.580]  仍然給我們大家有不同的思想
[00:18:51.580 --> 00:18:55.320]  有不同的做事的方法 有不同的性格
[00:18:55.320 --> 00:18:58.540]  但是原來在神的裡面
[00:18:58.540 --> 00:19:04.440]  一定要謀求的是一個坦誠主裡面的合一
[00:19:04.440 --> 00:19:07.660]  就是說心靈是要一的
[00:19:07.660 --> 00:19:11.500]  所以很寶貴 我們有機會再去看
[00:19:11.500 --> 00:19:14.860]  我上個星期看過了 專輯都給了大家了
[00:19:14.860 --> 00:19:17.420]  我就不再透露了
[00:19:17.420 --> 00:19:21.400]  所以是一個示範來的 是一個示範來的
[00:19:21.400 --> 00:19:24.760]  是一個告訴我們 原來是可以的
[00:19:24.760 --> 00:19:26.640]  原來在主耶穌裡面
[00:19:26.640 --> 00:19:30.180]  真是可以與不同的人相交的
[00:19:30.180 --> 00:19:35.580]  真是可以來到去活出這個合一來的
[00:19:35.580 --> 00:19:39.220]  加利泰書是應該合一
[00:19:39.220 --> 00:19:42.140]  羅馬書保羅給我們看到的就是
[00:19:42.140 --> 00:19:44.380]  我們已經在這個合一裡面
[00:19:44.380 --> 00:19:46.920]  所以我們要活出來
[00:19:46.920 --> 00:19:49.220]  我們要在我們的生活
[00:19:49.220 --> 00:19:55.500]  盡量與不同的頂姐妹相交 又交往
[00:19:55.500 --> 00:19:59.260]  當然你說心交的就不可能每個人都可以
[00:19:59.260 --> 00:20:02.940]  這個就是我們大家會明白的
[00:20:02.940 --> 00:20:08.140]  我們上個星期講了 伯吉拉夫婦
[00:20:08.140 --> 00:20:11.500]  接著我們就看過這個以拜尼圖
[00:20:11.500 --> 00:20:15.420]  亞細亞初屬的果子
[00:20:15.420 --> 00:20:18.560]  我們也提過其他的初期果子
[00:20:18.560 --> 00:20:22.340]  有斯蒂凡一丹 或者斯蒂凡
[00:20:22.340 --> 00:20:24.780]  是亞干納初期的果子
[00:20:24.780 --> 00:20:30.380]  剛才這個以拜尼圖就是亞細亞 Asia Minor
[00:20:30.380 --> 00:20:34.740]  就是以弗所那一帶 哥羅西那一帶的初期的果子
[00:20:34.740 --> 00:20:38.020]  因為以弗所和哥羅西相當近的
[00:20:38.020 --> 00:20:41.900]  所以都是叫姐妹食的
[00:20:41.900 --> 00:20:46.460]  接著我們就講過 上個星期我們最後講到瑪利亞
[00:20:46.460 --> 00:20:49.540]  為你們多受勞苦的瑪利亞
[00:20:49.540 --> 00:20:54.480]  瑪利亞很簡單 這個就是在羅馬教會
[00:20:54.480 --> 00:21:01.580]  一個相當普通的名字的一位姐妹來服侍
[00:21:01.580 --> 00:21:06.340]  保羅就提到她是為你們多受勞苦的
[00:21:06.340 --> 00:21:08.640]  這一位的瑪利亞
[00:21:08.640 --> 00:21:13.460]  在《聖經》裏面總共有六位的女性 瑪利亞
[00:21:13.460 --> 00:21:19.860]  我們也講過主耶穌的媽媽就是瑪利亞
[00:21:19.860 --> 00:21:21.700]  活達拉的瑪利亞
[00:21:21.700 --> 00:21:26.500]  我們上個星期就比較多時間去看這位姐妹
[00:21:26.500 --> 00:21:31.500]  曾經是有鬼婦 有七隻鬼在她裏面
[00:21:31.500 --> 00:21:36.440]  鬼婦是很慘的 因為不由自主的
[00:21:36.440 --> 00:21:41.000]  那些鬼什麼時候附身呢?它就會發作了
[00:21:41.000 --> 00:21:43.980]  所以它是隨時突然之間
[00:21:43.980 --> 00:21:46.060]  所以那些鬼婦的人是很累的
[00:21:46.060 --> 00:21:51.680]  因為那些鬼一來是會令到她突然之間空神落塞
[00:21:51.680 --> 00:21:56.420]  力大無窮 又或者可以用其它的情況
[00:21:56.420 --> 00:22:02.060]  很憎恨靈 做出一些連她自己都控制不了自己的事情
[00:22:02.060 --> 00:22:05.700]  所以這個是真正的鬼婦
[00:22:05.700 --> 00:22:08.920]  所以不是那些精神病 精神病是另外一種
[00:22:08.920 --> 00:22:12.240]  但是鬼婦就真是受著那個推控的
[00:22:12.240 --> 00:22:17.580]  就是被那些靈界的鬼來操縱著那個人的
[00:22:17.580 --> 00:22:20.000]  是完全不由自主的
[00:22:20.000 --> 00:22:23.900]  她也都不能夠承認耶穌是救主的 講不了的
[00:22:23.900 --> 00:22:29.640]  因為鬼令到她不能夠講的 所以一般來說
[00:22:29.640 --> 00:22:34.080]  如果真是很清楚她是鬼婦 而且有生命危險
[00:22:34.080 --> 00:22:39.900]  因為可能要她做一些自毀的事情 比如自殺
[00:22:39.900 --> 00:22:45.020]  那就要立即趕了 立即要奉主的名
[00:22:45.020 --> 00:22:48.820]  要將這些鬼婦的朋友要趕
[00:22:48.820 --> 00:22:55.120]  當然必須 她趕了之後 她就必須盡快順主
[00:22:55.120 --> 00:23:01.520]  有聖靈在她內心 才能夠有力量去抵擋那些魔鬼
[00:23:01.520 --> 00:23:04.380]  靈界再入她的心
[00:23:04.380 --> 00:23:08.660]  當然就要問 到底她有什麼原因令到她鬼婦
[00:23:08.660 --> 00:23:13.620]  比如她是不是自己以前交軌 迷信 占卜
[00:23:13.620 --> 00:23:17.780]  問米等等那些 她自己開放了那個靈界
[00:23:17.780 --> 00:23:22.360]  甚至可能有些是上一代一些相當重
[00:23:22.360 --> 00:23:26.000]  跟那些靈界有關的 那就要求主幫助
[00:23:26.000 --> 00:23:30.560]  要去清除 了結那些關係
[00:23:30.560 --> 00:23:34.380]  最主要就是讓聖靈在她的內心
[00:23:34.380 --> 00:23:36.760]  是有一個很堅定的依靠
[00:23:36.760 --> 00:23:39.980]  就是說她自己是真的在清醒的時候
[00:23:39.980 --> 00:23:45.300]  是要立即順主 因為她自己知道有靈界在裡面
[00:23:45.300 --> 00:23:48.380]  她知道什麼是鬼婦
[00:23:48.380 --> 00:23:52.340]  所以她更加要快些順主 接受是聖靈
[00:23:52.340 --> 00:23:56.920]  接受是神 這一位聖潔的神進入她的內心
[00:23:56.920 --> 00:24:02.620]  所以梅特拉的瑪麗娜很清楚她自己的那個無助
[00:24:02.620 --> 00:24:04.780]  但是耶穌來到將她拯救
[00:24:04.780 --> 00:24:08.420]  將七隻鬼在她的生命裡面都拿走了
[00:24:08.420 --> 00:24:10.340]  她從此就沒有再鬼婦了
[00:24:10.340 --> 00:24:13.900]  從此就一直跟隨耶穌 服侍耶穌
[00:24:13.900 --> 00:24:15.820]  供養耶穌基督的
