
[00:00:00.000 --> 00:00:03.000]  在會場裏運行
[00:03:10.000 --> 00:03:13.000]  和他去分享神的恩典
[00:03:13.000 --> 00:03:17.000]  保羅知道他們從頭一天
[00:03:17.000 --> 00:03:19.000]  直到如今
[00:03:19.000 --> 00:03:21.000]  是同心合意
[00:03:21.000 --> 00:03:24.000]  興旺福音一章七節
[00:03:24.000 --> 00:03:28.000]  保羅就很大的歡喜
[00:03:28.000 --> 00:03:30.000]  一個傳道者
[00:03:30.000 --> 00:03:32.000]  不孤單
[00:03:32.000 --> 00:03:35.000]  見到弟兄姊妹在外邊繼續傳道
[00:03:35.000 --> 00:03:38.000]  就算保羅不在他們當中
[00:03:38.000 --> 00:03:40.000]  仍然繼續傳道
[00:03:40.000 --> 00:03:43.000]  那就是說那個心智是來自神的感動
[00:03:43.000 --> 00:03:45.000]  不是因為保羅在身邊
[00:03:45.000 --> 00:03:46.000]  他才去傳
[00:03:46.000 --> 00:03:50.000]  令到保羅很開心很感動
[00:03:50.000 --> 00:03:52.000]  今天集中想和大家講的是
[00:03:52.000 --> 00:03:54.000]  四章這一段聖經
[00:03:54.000 --> 00:03:56.000]  其實應該由三章十七
[00:03:56.000 --> 00:03:58.000]  去到四章九節
[00:03:58.000 --> 00:04:00.000]  一個完整的段落
[00:04:00.000 --> 00:04:01.000]  頭尾
[00:04:01.000 --> 00:04:03.000]  三章的十七節
[00:04:03.000 --> 00:04:05.000]  和四章的第八節
[00:04:05.000 --> 00:04:08.000]  保羅都要求肥納比教會
[00:04:08.000 --> 00:04:12.000]  你們要效法我
[00:04:12.000 --> 00:04:13.000]  三章十七節
[00:04:13.000 --> 00:04:14.000]  弟兄們
[00:04:14.000 --> 00:04:16.000]  你們要同效法我
[00:04:16.000 --> 00:04:21.000]  也當留意漢那些照我們榜樣行的人
[00:04:21.000 --> 00:04:24.000]  即不單純保羅自己
[00:04:24.000 --> 00:04:26.000]  和保羅一起同工的
[00:04:26.000 --> 00:04:28.000]  上文第二章就講到提摩太
[00:04:28.000 --> 00:04:31.000]  三章保羅就講自己有一個目標
[00:04:31.000 --> 00:04:35.000]  向著標竿來直跑的
[00:04:35.000 --> 00:04:37.000]  他來到要得到神
[00:04:37.000 --> 00:04:38.000]  在基督耶穌裏面
[00:04:38.000 --> 00:04:41.000]  照他去得的獎賞
[00:04:41.000 --> 00:04:42.000]  所以保羅說
[00:04:42.000 --> 00:04:44.000]  你們要效法我
[00:04:44.000 --> 00:04:48.000]  更加要留意照我們一樣榜樣行的人
[00:04:48.000 --> 00:04:50.000]  四章八節
[00:04:50.000 --> 00:04:52.000]  三文字的頭尾
[00:04:52.000 --> 00:04:53.000]  四章第八節
[00:04:53.000 --> 00:04:55.000]  活了弟兄們
[00:04:55.000 --> 00:04:56.000]  凡是真實的
[00:04:56.000 --> 00:04:57.000]  凡是可敬的
[00:04:57.000 --> 00:04:58.000]  凡是公義的
[00:04:58.000 --> 00:04:59.000]  凡是清潔的
[00:04:59.000 --> 00:05:00.000]  凡是可愛的
[00:05:00.000 --> 00:05:02.000]  凡是有美名的
[00:05:02.000 --> 00:05:04.000]  講了六次
[00:05:04.000 --> 00:05:07.000]  新的修正版真是很有趣
[00:05:07.000 --> 00:05:10.000]  將原文保羅講的照足翻
[00:05:10.000 --> 00:05:11.000]  這樣翻譯出來
[00:05:11.000 --> 00:05:13.000]  其實如果你有舊的和合本
[00:05:13.000 --> 00:05:15.000]  凡是真實
[00:05:15.000 --> 00:05:16.000]  可敬
[00:05:16.000 --> 00:05:17.000]  公義
[00:05:17.000 --> 00:05:18.000]  清潔
[00:05:18.000 --> 00:05:19.000]  可愛
[00:05:19.000 --> 00:05:20.000]  有美名
[00:05:20.000 --> 00:05:24.000]  舊和合本反而幫我們刪減了
[00:05:24.000 --> 00:05:26.000]  不要那麼沉醉
[00:05:26.000 --> 00:05:29.000]  但是修正版做回原文的意思出來
[00:05:29.000 --> 00:05:32.000]  如果你是小學的老師
[00:05:32.000 --> 00:05:35.000]  這樣作文就應該扣分的
[00:05:35.000 --> 00:05:37.000]  因為這麼沉醉
[00:05:37.000 --> 00:05:38.000]  不需要這麼沉醉的
[00:05:38.000 --> 00:05:40.000]  那個凡是就OK的
[00:05:40.000 --> 00:05:44.000]  但是保羅真的逐樣逐樣
[00:05:44.000 --> 00:05:47.000]  不厭其煩講六次
[00:05:47.000 --> 00:05:49.000]  是什麼意思呢
[00:05:49.000 --> 00:05:51.000]  接著就說
[00:05:51.000 --> 00:05:53.000]  若有什麼德行
[00:05:53.000 --> 00:05:55.000]  若有什麼稱讚
[00:05:55.000 --> 00:05:56.000]  你們都要留意
[00:05:56.000 --> 00:05:58.000]  接著第九節
[00:05:58.000 --> 00:06:01.000]  你們從我所學習
[00:06:01.000 --> 00:06:02.000]  所領受
[00:06:02.000 --> 00:06:03.000]  所聽見
[00:06:03.000 --> 00:06:05.000]  所看見的事情
[00:06:05.000 --> 00:06:08.000]  你們都要繼續去做
[00:06:08.000 --> 00:06:10.000]  頭尾
[00:06:10.000 --> 00:06:12.000]  保羅說你們要效法
[00:06:12.000 --> 00:06:14.000]  你們要跟隨
[00:06:14.000 --> 00:06:15.000]  我是怎樣跟隨基督
[00:06:15.000 --> 00:06:18.000]  我是怎樣定精在一個標竿
[00:06:18.000 --> 00:06:20.000]  人生的目標
[00:06:20.000 --> 00:06:22.000]  來去直跑的
[00:06:22.000 --> 00:06:24.000]  我要得到的就是基督耶穌
[00:06:24.000 --> 00:06:26.000]  召我去得的獎賞
[00:06:26.000 --> 00:06:28.000]  在這個三文治裏面
[00:06:28.000 --> 00:06:30.000]  中間
[00:06:30.000 --> 00:06:32.000]  當然一會兒會講的祈禱
[00:06:32.000 --> 00:06:35.000]  祈禱帶給我們有智慧
[00:06:35.000 --> 00:06:37.000]  但是在這裏
[00:06:37.000 --> 00:06:40.000]  有兩個很強烈的對比
[00:06:40.000 --> 00:06:41.000]  和大家看看
[00:06:41.000 --> 00:06:43.000]  就是三章的十八節
[00:06:43.000 --> 00:06:46.000]  講完一個好的榜樣
[00:06:46.000 --> 00:06:47.000]  和有些人
[00:06:47.000 --> 00:06:48.000]  照我們榜樣走的人
[00:06:48.000 --> 00:06:50.000]  你們要效法
[00:06:50.000 --> 00:06:52.000]  留意十八、十九節
[00:06:52.000 --> 00:06:56.000]  因為我屢次告訴你們
[00:06:56.000 --> 00:06:58.000]  現在我又流淚地告訴你們
[00:06:58.000 --> 00:07:00.000]  告訴什麼呢
[00:07:00.000 --> 00:07:04.000]  有許多人行事是基督十字架的仇敵
[00:07:04.000 --> 00:07:07.000]  他們的結局是滅亡
[00:07:07.000 --> 00:07:11.000]  他們的神是自己的禱福
[00:07:11.000 --> 00:07:15.000]  即是說服侍的神明就是自己
[00:07:15.000 --> 00:07:18.000]  自己就是神
[00:07:18.000 --> 00:07:22.000]  他們是拒絕基督十字架的仇敵
[00:07:22.000 --> 00:07:25.000]  他們專以地上的事為念
[00:07:25.000 --> 00:07:27.000]  他們是以自己的羞辱
[00:07:27.000 --> 00:07:31.000]  作為光榮的事情
[00:07:31.000 --> 00:07:33.000]  四個的形容詞
[00:07:33.000 --> 00:07:37.000]  對這些不照保羅的榜樣去走的人
[00:07:37.000 --> 00:07:40.000]  是敵黨基督的人
[00:07:40.000 --> 00:07:44.000]  留意一下四章第二節
[00:07:44.000 --> 00:07:47.000]  幫大家做一個小串連之後
[00:07:47.000 --> 00:07:49.000]  我們才帶出待會的訊息
[00:07:49.000 --> 00:07:50.000]  第二節
[00:07:50.000 --> 00:07:52.000]  或者第一節
[00:07:52.000 --> 00:07:54.000]  我所親愛所想念的弟兄
[00:07:54.000 --> 00:07:56.000]  你們就是我的喜樂
[00:07:56.000 --> 00:07:59.000]  就是我的冠冕
[00:07:59.000 --> 00:08:02.000]  不因為保羅現在收到捐項
[00:08:02.000 --> 00:08:04.000]  因為別人給錢你
[00:08:04.000 --> 00:08:06.000]  你要奉承他們
[00:08:06.000 --> 00:08:08.000]  保羅是真心實意地說
[00:08:08.000 --> 00:08:12.000]  你們現在為主服侍的光景
[00:08:12.000 --> 00:08:14.000]  就是我的喜樂
[00:08:14.000 --> 00:08:16.000]  就是我的冠冕
[00:08:16.000 --> 00:08:19.000]  即是說你們就是我的戰書
[00:08:19.000 --> 00:08:22.000]  因為你們我就有光榮
[00:08:22.000 --> 00:08:24.000]  我就能夠在神的面前
[00:08:24.000 --> 00:08:27.000]  我就有那份喜樂平安
[00:08:27.000 --> 00:08:30.000]  你們今天的服侍
[00:08:30.000 --> 00:08:32.000]  留意一下後面就說了
[00:08:32.000 --> 00:08:34.000]  要靠主站立得穩
[00:08:34.000 --> 00:08:36.000]  留意第二節
[00:08:36.000 --> 00:08:38.000]  相信是頗重要的地方
[00:08:38.000 --> 00:08:41.000]  因為剛才說的那一班人
[00:08:41.000 --> 00:08:42.000]  保羅流著眼淚說
[00:08:42.000 --> 00:08:44.000]  這些人會滅亡的
[00:08:44.000 --> 00:08:46.000]  這些人服侍的不是神
[00:08:46.000 --> 00:08:48.000]  是服侍自己
[00:08:48.000 --> 00:08:50.000]  以自己為神
[00:08:50.000 --> 00:08:53.000]  他們是以地上的事為念
[00:08:53.000 --> 00:08:55.000]  留意下另外一個對比
[00:08:55.000 --> 00:08:58.000]  肥立比教會裏面的弟兄姊妹
[00:08:58.000 --> 00:08:59.000]  第二節
[00:08:59.000 --> 00:09:02.000]  我勸有雅蝶和秦都基
[00:09:02.000 --> 00:09:04.000]  要在主裏面同心
[00:09:04.000 --> 00:09:06.000]  我也求你
[00:09:06.000 --> 00:09:07.000]  真實同父恩厄的
[00:09:07.000 --> 00:09:09.000]  去幫助這兩個女人
[00:09:09.000 --> 00:09:13.000]  因為她們在福音上曾經
[00:09:13.000 --> 00:09:14.000]  記住
[00:09:14.000 --> 00:09:16.000]  為何要同心
[00:09:16.000 --> 00:09:19.000]  她們是曾經同心
[00:09:19.000 --> 00:09:21.000]  現在在主裏面
[00:09:21.000 --> 00:09:25.000]  保羅勸她們要同心
[00:09:25.000 --> 00:09:30.000]  意味著保羅聽到使者
[00:09:30.000 --> 00:09:32.000]  以巴忽提的說話
[00:09:32.000 --> 00:09:35.000]  教會兩位女的領袖
[00:09:35.000 --> 00:09:37.000]  現在不同心
[00:09:37.000 --> 00:09:39.000]  保羅能夠這樣寫
[00:09:39.000 --> 00:09:41.000]  很坦誠地去分享
[00:09:41.000 --> 00:09:45.000]  記住當時教會的書信
[00:09:45.000 --> 00:09:49.000]  是不會有電子版
[00:09:49.000 --> 00:09:51.000]  只有一本
[00:09:51.000 --> 00:09:54.000]  是要使者帶回教會後
[00:09:54.000 --> 00:09:57.000]  在眾人面前聚集時
[00:09:57.000 --> 00:09:59.000]  大聲地誦讀
[00:09:59.000 --> 00:10:01.000]  因為是未有抄本的
[00:10:01.000 --> 00:10:03.000]  只有一本的原著
[00:10:03.000 --> 00:10:06.000]  就是保羅的親筆書信
[00:10:06.000 --> 00:10:07.000]  肥立比書
[00:10:07.000 --> 00:10:11.000]  你想想有雅蝶和秦都基
[00:10:11.000 --> 00:10:12.000]  可能只是坐一個左邊
[00:10:12.000 --> 00:10:14.000]  一個坐右邊
[00:10:14.000 --> 00:10:18.000]  你就知道很容易
[00:10:18.000 --> 00:10:22.000]  但保羅能夠很坦誠地勸她們
[00:10:22.000 --> 00:10:25.000]  要在主裏面同心
[00:10:25.000 --> 00:10:28.000]  留意下保羅怎樣形容
[00:10:28.000 --> 00:10:30.000]  這幾位的同工
[00:10:30.000 --> 00:10:32.000]  曾經為主服侍
[00:10:32.000 --> 00:10:37.000]  現在可能有意見上的問題
[00:10:37.000 --> 00:10:39.000]  不再同心
[00:10:39.000 --> 00:10:41.000]  不同心就不同工
[00:10:41.000 --> 00:10:44.000]  人往往就是這樣
[00:10:44.000 --> 00:10:47.000]  不過你看看保羅怎樣勸勉她們
[00:10:47.000 --> 00:10:50.000]  她們不是剛才那班人的行列
[00:10:50.000 --> 00:10:53.000]  留意下後面的經文描述
[00:10:53.000 --> 00:10:56.000]  是很美麗的
[00:10:56.000 --> 00:10:58.000]  第二節後面
[00:10:58.000 --> 00:11:00.000]  對不起 第三節
[00:11:00.000 --> 00:11:02.000]  因為她們在福音上
[00:11:02.000 --> 00:11:06.000]  曾經與我 格利敏和其餘的同工
[00:11:06.000 --> 00:11:10.000]  一同的為主勞苦
[00:11:10.000 --> 00:11:13.000]  最後的一句描述
[00:11:13.000 --> 00:11:16.000]  新約保羅的書信
[00:11:16.000 --> 00:11:18.000]  只是在這裏出現
[00:11:18.000 --> 00:11:19.000]  另外再出現
[00:11:19.000 --> 00:11:21.000]  關乎生命冊
[00:11:21.000 --> 00:11:25.000]  只是啟示錄出現三次
[00:11:25.000 --> 00:11:27.000]  保羅書信在這裏說了一次
[00:11:27.000 --> 00:11:29.000]  這幾位的人
[00:11:29.000 --> 00:11:31.000]  保羅說我肯定
[00:11:31.000 --> 00:11:35.000]  他們的名字是記載生命冊
[00:11:35.000 --> 00:11:39.000]  這樣的描述是很大 很大膽的
[00:11:39.000 --> 00:11:43.000]  保羅肯定他們在神的裏面
[00:11:43.000 --> 00:11:46.000]  他們現在有少許意見不相同
[00:11:46.000 --> 00:11:48.000]  所以不同心
[00:11:48.000 --> 00:11:50.000]  保羅聽到之後
[00:11:50.000 --> 00:11:53.000]  我勸尤雅蝶 秦都姬
[00:11:53.000 --> 00:11:57.000]  兩位曾經與我勞苦的同工
[00:11:57.000 --> 00:12:00.000]  要在主裏面同心
[00:12:00.000 --> 00:12:03.000]  相信第四節就是那個原因
[00:12:03.000 --> 00:12:06.000]  你們要靠主上上喜樂
[00:12:06.000 --> 00:12:08.000]  我再說你們要喜樂
[00:12:08.000 --> 00:12:13.000]  要使眾人知道你們有謙揚的心
[00:12:13.000 --> 00:12:16.000]  謙揚和同心
[00:12:16.000 --> 00:12:19.000]  似乎是相輔相成
[00:12:19.000 --> 00:12:21.000]  一個謙揚的人
[00:12:21.000 --> 00:12:24.000]  就能夠同人同心
[00:12:24.000 --> 00:12:26.000]  一個驕傲的心靈
[00:12:26.000 --> 00:12:28.000]  永遠你的意見是一百分
[00:12:28.000 --> 00:12:30.000]  別人是五十分
[00:12:30.000 --> 00:12:33.000]  這樣就很難同心
[00:12:33.000 --> 00:12:34.000]  最可惜的就是
[00:12:34.000 --> 00:12:37.000]  不同心就不能夠同工
[00:12:37.000 --> 00:12:41.000]  不能夠將基督耶穌這個救恩去傳揚
[00:12:41.000 --> 00:12:43.000]  所以保羅說
[00:12:43.000 --> 00:12:45.000]  更重要的
[00:12:45.000 --> 00:12:48.000]  我們需要有屬靈的智慧
[00:12:48.000 --> 00:12:51.000]  應當一無掛慮
[00:12:51.000 --> 00:12:56.000]  只要凡事藉著禱告祈求和感謝
[00:12:56.000 --> 00:12:59.000]  剛才我說有件不開心的事
[00:12:59.000 --> 00:13:02.000]  就是這個星期五黃昏的時候
[00:13:02.000 --> 00:13:03.000]  本來已經很忙了
[00:13:03.000 --> 00:13:06.000]  又執事會 又四堂講道
[00:13:06.000 --> 00:13:08.000]  接著下午又有退休會
[00:13:08.000 --> 00:13:10.000]  電話突然間死了
[00:13:10.000 --> 00:13:11.000]  不知什麼原因
[00:13:11.000 --> 00:13:12.000]  這個是我的秘書
[00:13:12.000 --> 00:13:14.000]  秘書小姐死了
[00:13:14.000 --> 00:13:16.000]  不斷地救她
[00:13:16.000 --> 00:13:19.000]  星期五由黃昏一直到晚上
[00:13:19.000 --> 00:13:21.000]  差不多一時
[00:13:21.000 --> 00:13:22.000]  救了WhatsApp
[00:13:22.000 --> 00:13:25.000]  救不了其他的電子郵件的Outlook
[00:13:25.000 --> 00:13:28.000]  又要重新再format過
[00:13:28.000 --> 00:13:31.000]  第二天早上 星期六早上
[00:13:31.000 --> 00:13:32.000]  WhatsApp沒問題了
[00:13:32.000 --> 00:13:34.000]  一樣有其他的問題
[00:13:34.000 --> 00:13:35.000]  又要重新format過
[00:13:35.000 --> 00:13:37.000]  一直到十二點 很急
[00:13:37.000 --> 00:13:39.000]  兩點鐘開會了
[00:13:39.000 --> 00:13:42.000]  都還沒搞定
[00:13:42.000 --> 00:13:47.000]  要再三次format才能搞定
[00:13:47.000 --> 00:13:50.000]  在很焦急 沒平安的時候
[00:13:50.000 --> 00:13:55.000]  第六節的聖經就突然間閃入我的腦海
[00:13:55.000 --> 00:14:01.000]  一無掛類的禱告祈求感謝
[00:14:01.000 --> 00:14:04.000]  原來我們很多時候
[00:14:04.000 --> 00:14:06.000]  往往沒有了禱告
[00:14:06.000 --> 00:14:09.000]  就帶來那個平安遠離我們
[00:14:09.000 --> 00:14:11.000]  所以禱告帶來的就是
[00:14:11.000 --> 00:14:15.000]  看神的同在的平安
[00:14:15.000 --> 00:14:17.000]  所以保羅告訴我們
[00:14:17.000 --> 00:14:19.000]  祈禱不是改變
[00:14:19.000 --> 00:14:21.000]  那部機自然會好起來
[00:14:21.000 --> 00:14:23.000]  都仍然要重新format
[00:14:23.000 --> 00:14:25.000]  當你要重新安裝WhatsApp
[00:14:25.000 --> 00:14:27.000]  是說了二十多億
[00:14:27.000 --> 00:14:30.000]  那些留言 群組
[00:14:30.000 --> 00:14:33.000]  還有那些相片 還有那些影片
[00:14:33.000 --> 00:14:35.000]  加起來
[00:14:35.000 --> 00:14:38.000]  單是下載都要幾個小時
[00:14:38.000 --> 00:14:40.000]  你想想多浪費時間
[00:14:40.000 --> 00:14:42.000]  那個心靈
[00:14:42.000 --> 00:14:43.000]  那些東西很急
[00:14:43.000 --> 00:14:45.000]  有沒有人今天再WhatsApp我呢?
[00:14:45.000 --> 00:14:46.000]  有沒有緊急的事呢?
[00:14:46.000 --> 00:14:48.000]  你很忐忑了
[00:14:48.000 --> 00:14:50.000]  保羅告訴我們
[00:14:50.000 --> 00:14:52.000]  祈禱吧 安靜吧
[00:14:52.000 --> 00:14:54.000]  有回神的平安
[00:14:54.000 --> 00:14:56.000]  保羅告訴我們
[00:14:56.000 --> 00:14:59.000]  將你們所要的告訴神
[00:14:59.000 --> 00:15:04.000]  神所賜超越人所能夠了解的平安
[00:15:04.000 --> 00:15:09.000]  又會再一次在基督耶穌裏面護衛我們
[00:15:09.000 --> 00:15:11.000]  往往我們沒有了平安
[00:15:11.000 --> 00:15:14.000]  不是因為神離開了我們
[00:15:14.000 --> 00:15:16.000]  是往往是我們自己
[00:15:16.000 --> 00:15:20.000]  以為自己可以解決很多很多的問題
[00:15:20.000 --> 00:15:23.000]  導致我們以為不需要倚靠神
[00:15:23.000 --> 00:15:25.000]  我們就來做
[00:15:25.000 --> 00:15:27.000]  所以往往帶來的就是
[00:15:27.000 --> 00:15:29.000]  神的平安遠離了我們
[00:15:29.000 --> 00:15:31.000]  其實不是神遠離了我們
[00:15:31.000 --> 00:15:33.000]  是我們遠離了神
[00:15:33.000 --> 00:15:34.000]  祈禱
[00:15:34.000 --> 00:15:38.000]  給我們有智慧去親近神
[00:15:38.000 --> 00:15:40.000]  所以神的平安
[00:15:40.000 --> 00:15:44.000]  又會超越我們能夠想到的
[00:15:44.000 --> 00:15:47.000]  來保守我們的心懷意念
[00:15:47.000 --> 00:15:49.000]  這是第一次說的平安
[00:15:49.000 --> 00:15:52.000]  第二次是要主動去參與的
[00:15:52.000 --> 00:15:53.000]  第七
[00:15:53.000 --> 00:15:55.000]  對不起 第八 第九節
[00:15:55.000 --> 00:15:58.000]  就剛才保羅已經直接說了
[00:15:58.000 --> 00:16:01.000]  我們能夠在這樣的人生裏面
[00:16:01.000 --> 00:16:04.000]  我們是天上的國民
[00:16:04.000 --> 00:16:07.000]  二十節裏說的三章
[00:16:07.000 --> 00:16:09.000]  並且是等候救主
[00:16:09.000 --> 00:16:12.000]  就是主耶穌基督從天上降臨
[00:16:12.000 --> 00:16:15.000]  祂要按照著能夠使到萬有
[00:16:15.000 --> 00:16:18.000]  歸服自己的大能
[00:16:18.000 --> 00:16:21.000]  將我們這些卑賤的身體改變形狀
[00:16:21.000 --> 00:16:25.000]  跟祂榮耀的身體相似
[00:16:25.000 --> 00:16:28.000]  這個就是主近了
[00:16:28.000 --> 00:16:30.000]  主再來
[00:16:30.000 --> 00:16:34.000]  是不是我們最大的一個渴望呢
[00:16:34.000 --> 00:16:37.000]  不斷挑戰著我們
[00:16:37.000 --> 00:16:40.000]  很多的事情不斷告訴我們
[00:16:40.000 --> 00:16:43.000]  這個世界是短暫的
[00:16:43.000 --> 00:16:45.000]  你操控不了的
[00:16:45.000 --> 00:16:47.000]  我們也操控不了的
[00:16:47.000 --> 00:16:49.000]  突然間的車禍
[00:16:49.000 --> 00:16:51.000]  我們想都沒辦法想像
[00:16:51.000 --> 00:16:53.000]  一個快要下個月結婚的新郎哥
[00:16:53.000 --> 00:16:55.000]  就這樣離開世界
[00:16:55.000 --> 00:16:59.000]  是很慘絕人寰的人間痛苦
[00:16:59.000 --> 00:17:02.000]  沒有人可以操控自己的
[00:17:02.000 --> 00:17:06.000]  保羅說我們是天上的國民
[00:17:06.000 --> 00:17:09.000]  怎樣建立我們的價值觀呢?
[00:17:09.000 --> 00:17:12.000]  主動的去思念
[00:17:12.000 --> 00:17:14.000]  《臣妾臣》其中一個主題
[00:17:14.000 --> 00:17:17.000]  就是你的那個mindset
[00:17:17.000 --> 00:17:20.000]  你們當以基督耶穌的思想
[00:17:20.000 --> 00:17:22.000]  作為你的思想
[00:17:22.000 --> 00:17:24.000]  二章五節
[00:17:24.000 --> 00:17:29.000]  保羅說你們當以基督耶穌的心為心
[00:17:29.000 --> 00:17:31.000]  耶穌是怎樣想事的?
[00:17:31.000 --> 00:17:34.000]  本有神的形象
[00:17:34.000 --> 00:17:38.000]  不以自己與神同等為強奪
[00:17:38.000 --> 00:17:42.000]  反倒主動的虛己
[00:17:42.000 --> 00:17:45.000]  取了奴僕的形象
[00:17:45.000 --> 00:17:48.000]  既有人的樣子就自己卑微
[00:17:48.000 --> 00:17:51.000]  全心信服
[00:17:51.000 --> 00:17:55.000]  信服神在他生命的帶領
[00:17:55.000 --> 00:17:57.000]  就是當時有人誤解他
[00:17:57.000 --> 00:18:00.000]  以為他說自己是尼塞亞
[00:18:00.000 --> 00:18:02.000]  是一個褻瀆
[00:18:02.000 --> 00:18:05.000]  所以一班人要置他於死地
[00:18:05.000 --> 00:18:08.000]  全心信服
[00:18:08.000 --> 00:18:10.000]  以致於死
[00:18:10.000 --> 00:18:13.000]  保羅說「且死在十字架上」
[00:18:13.000 --> 00:18:15.000]  是這件事激勵保羅
[00:18:15.000 --> 00:18:18.000]  不斷的懷著這個初心
[00:18:18.000 --> 00:18:19.000]  坐牢了
[00:18:19.000 --> 00:18:22.000]  都不改變自己這個心智
[00:18:22.000 --> 00:18:24.000]  所以保羅說
[00:18:24.000 --> 00:18:28.000]  你要以基督耶穌的心為心
