
[00:00:00.000 --> 00:00:07.000]  馬太福音13章24-30,36-43節
[00:03:07.000 --> 00:03:09.000]  每一個的比喻
[00:03:09.000 --> 00:03:12.000]  都讓我們的生命有教導和提醒
[00:03:12.000 --> 00:03:14.000]  主啊,我們真的很想懷著
[00:03:14.000 --> 00:03:16.000]  恭敬的心,謙卑的心
[00:03:16.000 --> 00:03:17.000]  來到你面前
[00:03:17.000 --> 00:03:19.000]  接受你永恆的道
[00:03:19.000 --> 00:03:22.000]  又讓我們不是聽了就忘了
[00:03:22.000 --> 00:03:25.000]  而是能夠可以轉化我們的生命
[00:03:25.000 --> 00:03:28.000]  幫助孩子有力
[00:03:28.000 --> 00:03:30.000]  去宣講你的話語清楚
[00:03:30.000 --> 00:03:33.000]  明白我們同心去領受
[00:03:33.000 --> 00:03:36.000]  禱告,是奉耶穌基督的命求
[00:03:36.000 --> 00:03:37.000]  阿們
[00:03:38.000 --> 00:03:39.000]  正邪難分
[00:03:39.000 --> 00:03:43.000]  馬太福音13章24-30節
[00:03:43.000 --> 00:03:47.000]  是那個密字和拜字的比喻本身
[00:03:47.000 --> 00:03:50.000]  剛才讀的版本是用雜草
[00:03:50.000 --> 00:03:53.000]  和合本的版本是用密字和拜字
[00:03:53.000 --> 00:03:55.000]  而36-43節
[00:03:55.000 --> 00:03:58.000]  就是耶穌基督離開眾人
[00:03:58.000 --> 00:03:59.000]  去到密室裏面
[00:03:59.000 --> 00:04:03.000]  就和那班門徒去講解那個比喻的內容
[00:04:03.000 --> 00:04:05.000]  我們必須承認一點
[00:04:05.000 --> 00:04:09.000]  就是我們身處在一個比較複雜的世代
[00:04:09.000 --> 00:04:12.000]  我自己除了在建築神學院
[00:04:12.000 --> 00:04:14.000]  weekday去到教書
[00:04:14.000 --> 00:04:15.000]  我weekend的時候
[00:04:15.000 --> 00:04:17.000]  通常在宣道會有外堂
[00:04:17.000 --> 00:04:21.000]  也就是陳水之紀念中學裏面的教會去到幕會
[00:04:21.000 --> 00:04:24.000]  每一個禮拜早上我都教主日學
[00:04:24.000 --> 00:04:27.000]  教了很久,教到現在
[00:04:27.000 --> 00:04:29.000]  其實那個年日,這個是我母會
[00:04:29.000 --> 00:04:32.000]  我是由中七開始教主日學
[00:04:32.000 --> 00:04:36.000]  教到現在,我就不和大家講我教了多久
[00:04:36.000 --> 00:04:39.000]  但是每一個的主日學其實我不是很厲害
[00:04:39.000 --> 00:04:41.000]  我就不是很多懂得教
[00:04:41.000 --> 00:04:44.000]  我只懂得教舊約
[00:04:44.000 --> 00:04:46.000]  教得滿滿地
[00:04:46.000 --> 00:04:48.000]  我就心想會不會轉一下課題呢
[00:04:48.000 --> 00:04:49.000]  經常都教舊約
[00:04:49.000 --> 00:04:52.000]  你知道舊約只有39卷
[00:04:52.000 --> 00:04:54.000]  總是有一天會耗盡
[00:04:54.000 --> 00:04:57.000]  所以我就在想會不會有新意思
[00:04:57.000 --> 00:04:58.000]  教一些新鮮的主日學
[00:04:58.000 --> 00:05:02.000]  其中一個不如教一下基督教倫理
[00:05:02.000 --> 00:05:04.000]  讓我們去到明瞭
[00:05:04.000 --> 00:05:08.000]  就涉獵了很多不同的倫理決定的場景課題
[00:05:08.000 --> 00:05:12.000]  包括教那班學生如何討論墮胎
[00:05:12.000 --> 00:05:16.000]  以及如何去到理解說謊這件事
[00:05:16.000 --> 00:05:20.000]  如何去到看安樂死之類之類
[00:05:20.000 --> 00:05:22.000]  幹細胞又或者複製人
[00:05:22.000 --> 00:05:25.000]  或者基因改造之類的
[00:05:25.000 --> 00:05:27.000]  在這個複雜的世代裏面
[00:05:27.000 --> 00:05:30.000]  當討論這些課題的時候
[00:05:30.000 --> 00:05:35.000]  我們真的很難看得到黑白二分的倫理決定
[00:05:35.000 --> 00:05:37.000]  我們在倫理決定的時候
[00:05:37.000 --> 00:05:40.000]  有時真的難免要接受更多的善
[00:05:40.000 --> 00:05:41.000]  減少更多的惡
[00:05:41.000 --> 00:05:44.000]  我們很難完全清除所有的惡
[00:05:44.000 --> 00:05:46.000]  因為我們完全在這個世界裏面
[00:05:46.000 --> 00:05:50.000]  是一個不理想的世界
[00:05:50.000 --> 00:05:52.000]  原來開了這個主日學
[00:05:52.000 --> 00:05:54.000]  它的點擊率和收助率
[00:05:54.000 --> 00:05:56.000]  是比舊約更加多
[00:05:56.000 --> 00:05:58.000]  就立刻要換一間大房
[00:05:58.000 --> 00:06:00.000]  大家很想去到明瞭
[00:06:00.000 --> 00:06:02.000]  究竟在這個複雜的世代裏面
[00:06:02.000 --> 00:06:04.000]  如何做出對的決定
[00:06:04.000 --> 00:06:06.000]  我們是正舍難分的世代
[00:06:06.000 --> 00:06:08.000]  我們這個講道
[00:06:08.000 --> 00:06:12.000]  就討論到物質和敗節的比喻
[00:06:12.000 --> 00:06:14.000]  給我們有少許的啟迪和反思
[00:06:14.000 --> 00:06:16.000]  究竟如何面對這個世代
[00:06:16.000 --> 00:06:17.000]  今天的講道
[00:06:17.000 --> 00:06:19.000]  我們很希望透過兩點
[00:06:19.000 --> 00:06:21.000]  去到和大家分享
[00:06:21.000 --> 00:06:23.000]  第一點我們看一看
[00:06:23.000 --> 00:06:27.000]  就是可以分辨但不能分開
[00:06:27.000 --> 00:06:30.000]  可以分辨但不能分開
[00:06:30.000 --> 00:06:32.000]  耶穌在這裏設一個比喻
[00:06:32.000 --> 00:06:33.000]  我們對比喻
[00:06:33.000 --> 00:06:36.000]  有一種慣常的解釋方式
[00:06:36.000 --> 00:06:38.000]  主要有兩個解經的原則
[00:06:38.000 --> 00:06:39.000]  第一個原則就是
[00:06:39.000 --> 00:06:43.000]  比喻不是為了娛樂我們
[00:06:43.000 --> 00:06:46.000]  比喻也不是為了要「Artlike」
[00:06:46.000 --> 00:06:48.000]  比喻主要的目的
[00:06:48.000 --> 00:06:50.000]  是要教導一個教導
[00:06:50.000 --> 00:06:51.000]  一個教訓
[00:06:51.000 --> 00:06:53.000]  比喻本身其實它說出來
[00:06:53.000 --> 00:06:55.000]  是為了背後有一個理論
[00:06:55.000 --> 00:06:58.000]  又或者有一個生命轉化的點
[00:06:58.000 --> 00:06:59.000]  是我們要學習
[00:06:59.000 --> 00:07:02.000]  這是耶穌基督講比喻的目的
[00:07:02.000 --> 00:07:04.000]  這是第一個解經的原則
[00:07:04.000 --> 00:07:06.000]  第二個解經的原則就是
[00:07:06.000 --> 00:07:07.000]  比喻的解釋
[00:07:07.000 --> 00:07:11.000]  就必須用耶穌基督提供的解釋
[00:07:11.000 --> 00:07:13.000]  成為最終極的解釋
[00:07:13.000 --> 00:07:16.000]  若果那個比喻真的有耶穌提供解釋
[00:07:16.000 --> 00:07:18.000]  我們知道不是每個比喻都有的
[00:07:18.000 --> 00:07:21.000]  但若然比喻有耶穌做解釋
[00:07:21.000 --> 00:07:24.000]  我們就不能用我們想出來的解釋
[00:07:24.000 --> 00:07:27.000]  去蓋過耶穌基督的解釋
[00:07:27.000 --> 00:07:29.000]  我們必須以耶穌基督的解釋
[00:07:29.000 --> 00:07:32.000]  成為終極的解釋的權威
[00:07:32.000 --> 00:07:33.000]  所以這段經文
[00:07:33.000 --> 00:07:35.000]  似乎讓我們能夠看得到
[00:07:35.000 --> 00:07:39.000]  分辨和分開的訊息究竟是怎樣
[00:07:39.000 --> 00:07:43.000]  首先,比喻的內容是叫我們分辨
[00:07:43.000 --> 00:07:45.000]  當中有很多對立的元素
[00:07:45.000 --> 00:07:48.000]  譬如僕人和仇敵
[00:07:48.000 --> 00:07:51.000]  物質和敗者
[00:07:51.000 --> 00:07:55.000]  收在倉裡,放在火裡燒
[00:07:55.000 --> 00:07:59.000]  我們就明白正與邪,善與惡
[00:07:59.000 --> 00:08:01.000]  是可以分辨出來的
[00:08:01.000 --> 00:08:02.000]  你這樣看
[00:08:02.000 --> 00:08:05.000]  那個僕人一眼就看得出
[00:08:05.000 --> 00:08:09.000]  哪裡有雜草,哪裡有物質
[00:08:09.000 --> 00:08:10.000]  你就知道他的眼睛
[00:08:10.000 --> 00:08:12.000]  真的可以分辨到哪些是義人
[00:08:12.000 --> 00:08:14.000]  哪些是惡人
[00:08:14.000 --> 00:08:19.000]  正當惡人在那些物質中成長
[00:08:19.000 --> 00:08:22.000]  主人的僕人就發現
[00:08:22.000 --> 00:08:23.000]  他們在睡覺的時候
[00:08:23.000 --> 00:08:25.000]  就有主人的仇敵
[00:08:25.000 --> 00:08:28.000]  在當中殺那些敗者
[00:08:28.000 --> 00:08:31.000]  原來這段經文告訴我們
[00:08:31.000 --> 00:08:35.000]  主的僕人是會睡覺的
[00:08:35.000 --> 00:08:38.000]  而仇敵是不睡覺的
[00:08:38.000 --> 00:08:40.000]  他是通宵工作的
[00:08:40.000 --> 00:08:45.000]  所以如果旁邊的弟兄姊妹不睡覺
[00:08:45.000 --> 00:08:47.000]  提醒一下他們
[00:08:47.000 --> 00:08:51.000]  原來睡覺是正的
[00:08:51.000 --> 00:08:54.000]  不睡覺的是邪的
[00:08:54.000 --> 00:08:56.000]  而當物質和敗者
[00:08:56.000 --> 00:09:02.000]  一起成長到一個長苗吐瘁的時候
[00:09:02.000 --> 00:09:05.000]  也就是讓僕人能夠認出來的時候
[00:09:05.000 --> 00:09:08.000]  是指向快要收割的時候
[00:09:08.000 --> 00:09:12.000]  也就是說物質和敗者在成長的時候
[00:09:12.000 --> 00:09:15.000]  他們的外表可能非常相似
[00:09:15.000 --> 00:09:17.000]  直到他們結果子的時候
[00:09:17.000 --> 00:09:19.000]  才能夠知道哪些是物質
[00:09:19.000 --> 00:09:21.000]  哪些是敗者
[00:09:21.000 --> 00:09:24.000]  這樣就合乎一種憑他們的果子
[00:09:24.000 --> 00:09:27.000]  就能夠分辨到他們出來的做法
[00:09:27.000 --> 00:09:31.000]  另外我們發現物質和敗者的結局
[00:09:31.000 --> 00:09:33.000]  都有不同的
[00:09:33.000 --> 00:09:35.000]  物質就是收在倉裡
[00:09:35.000 --> 00:09:37.000]  而敗者就燒在火裡
[00:09:37.000 --> 00:09:40.000]  讓我們明白物質和敗者
[00:09:40.000 --> 00:09:42.000]  真的可以分辨得到
[00:09:42.000 --> 00:09:46.000]  他的額頭真的有「惡人」的字
[00:09:46.000 --> 00:09:49.000]  你看著他的樣子就知道他是奸還是忠
[00:09:49.000 --> 00:09:52.000]  每個人都知道他有問題
[00:09:52.000 --> 00:09:54.000]  你要知道一眼都能夠看得出
[00:09:54.000 --> 00:09:56.000]  這樣的一種狀況
[00:09:56.000 --> 00:09:59.000]  似乎分辨不是一個問題
[00:09:59.000 --> 00:10:04.000]  但是物質和敗者雖然可以分辨
[00:10:04.000 --> 00:10:06.000]  但卻不能夠分開
[00:10:06.000 --> 00:10:11.000]  經文指出物質和敗者都生在同一個田地裡
[00:10:11.000 --> 00:10:13.000]  這個田地是比喻做世界
[00:10:13.000 --> 00:10:17.000]  物質和敗者都成長在同一個土地
[00:10:17.000 --> 00:10:19.000]  在同一個天空
[00:10:19.000 --> 00:10:21.000]  當僕人詢問主人
[00:10:21.000 --> 00:10:25.000]  是否能夠此時此刻就將敗者拔出來
[00:10:25.000 --> 00:10:28.000]  主人的回答是「不必」
[00:10:28.000 --> 00:10:32.000]  恐怕「好」的敗者就連物質也拔出來
[00:10:32.000 --> 00:10:35.000]  這是由於敗者的根比較霸道
[00:10:35.000 --> 00:10:38.000]  他會深深地抓住泥土
[00:10:38.000 --> 00:10:41.000]  若果我們將他連根拔起
[00:10:41.000 --> 00:10:44.000]  那個物質也無一倖免
[00:10:44.000 --> 00:10:49.000]  所以物質和敗者就形成一個不能分開的局面
[00:10:49.000 --> 00:10:52.000]  惡人和義人在同一個土地成長
[00:10:52.000 --> 00:10:56.000]  甚至連教會裡也有惡人和義人
[00:10:56.000 --> 00:10:59.000]  雖然我們真的可以看他的果子
[00:10:59.000 --> 00:11:03.000]  就能夠分辨出來哪些是惡人哪些是義人
[00:11:03.000 --> 00:11:09.000]  但我們卻真的很難將他完全全被拔走和分開
[00:11:09.000 --> 00:11:12.000]  弟兄姊妹,人生在世
[00:11:12.000 --> 00:11:16.000]  真的要習慣和不同的惡人共處
[00:11:16.000 --> 00:11:19.000]  面對種種不同的罪惡和自私
[00:11:19.000 --> 00:11:22.000]  甚至有些惡人的根比我們更深
[00:11:22.000 --> 00:11:27.000]  非常霸道地霸佔重要的土地和空間
[00:11:27.000 --> 00:11:29.000]  以致作為物質的我們
[00:11:29.000 --> 00:11:31.000]  不可以舒服地好到生存
[00:11:31.000 --> 00:11:34.000]  慢慢地,物質的生存空間有限
[00:11:34.000 --> 00:11:38.000]  帶來惡人當道義人受欺壓的局面
[00:11:38.000 --> 00:11:42.000]  我們也會和主人的僕人一起問這個問題
[00:11:42.000 --> 00:11:46.000]  就是問,你要我們去拘捕他出來嗎?
[00:11:46.000 --> 00:11:49.000]  主人的回答卻往往叫我們失望
[00:11:49.000 --> 00:11:53.000]  因為他不立即拔出那個惡人的工作
[00:11:53.000 --> 00:11:55.000]  他的原因很簡單
[00:11:55.000 --> 00:11:57.000]  就是恐怕拘捕那個敗者
[00:11:57.000 --> 00:12:00.000]  就連物質也拔出來
[00:12:00.000 --> 00:12:04.000]  代表主人是為了我們這群物質的安危
[00:12:04.000 --> 00:12:08.000]  以致他就不立即拔出那個惡人出來
[00:12:08.000 --> 00:12:12.000]  所以這一點我們發現,你可以分辨
[00:12:12.000 --> 00:12:15.000]  善的事,你是要追求
[00:12:15.000 --> 00:12:19.000]  惡的事,你洗手千萬不要做
[00:12:19.000 --> 00:12:22.000]  惡人真的坐在那個額頭上
[00:12:22.000 --> 00:12:24.000]  你就真的分辨得到
[00:12:24.000 --> 00:12:28.000]  你務求自己不要讓那個黑暗
[00:12:28.000 --> 00:12:31.000]  影響你自己光明的心
[00:12:31.000 --> 00:12:34.000]  我們千萬不要讓那個罪惡
[00:12:34.000 --> 00:12:36.000]  吞噬了我們的生命
[00:12:36.000 --> 00:12:39.000]  以致我們能夠變節,來成為那個敗者
[00:12:39.000 --> 00:12:41.000]  這是第一點我們需要分辨
[00:12:41.000 --> 00:12:44.000]  分辨清楚什麼是對,什麼是不對
[00:12:44.000 --> 00:12:46.000]  每個人都有一種準則
[00:12:46.000 --> 00:12:50.000]  而那個準則很明顯是來自聖經的教導和提醒
[00:12:50.000 --> 00:12:51.000]  我們分辨得到
[00:12:51.000 --> 00:12:53.000]  但我們也要接受
[00:12:53.000 --> 00:12:57.000]  原來惡人和義人是形成一個不能分開的局面
[00:12:57.000 --> 00:13:03.000]  所以第二個教導告訴我們要看開一點
[00:13:03.000 --> 00:13:07.000]  有一次有位姊妹
[00:13:07.000 --> 00:13:10.000]  她在一間公司工作
[00:13:10.000 --> 00:13:15.000]  她認定整間公司的同事和老闆都是惡人
[00:13:15.000 --> 00:13:16.000]  為什麼呢?
[00:13:16.000 --> 00:13:19.000]  因為那個人又說是非,那個人又插嘴
[00:13:19.000 --> 00:13:21.000]  那個人又說要一起買六合彩
[00:13:21.000 --> 00:13:24.000]  你又不參與去玩,又或者不參與
[00:13:24.000 --> 00:13:28.000]  合起來的時候,他又當你是惡人去對待
[00:13:28.000 --> 00:13:31.000]  然後又杯葛你,見你正經一點做事
[00:13:31.000 --> 00:13:35.000]  旁邊那個不正經做事的人又說你不知道在博取什麼
[00:13:35.000 --> 00:13:38.000]  所以整間公司都是邪的,她認定
[00:13:38.000 --> 00:13:41.000]  所以她就把心一暈,她就想辭職
[00:13:41.000 --> 00:13:46.000]  她就不想再在這個惡人的群體裡面去共事
[00:13:46.000 --> 00:13:50.000]  還有她就認定所有公司都是惡人
[00:13:50.000 --> 00:13:52.000]  那她怎麼辦呢?
[00:13:52.000 --> 00:13:57.000]  她就心想不如我選一間基督教的機構去做
[00:13:57.000 --> 00:14:00.000]  就會好很多,因為起碼不會買六合彩
[00:14:00.000 --> 00:14:05.000]  起碼大家都能夠有愛心多一點之類的
[00:14:05.000 --> 00:14:08.000]  誰不知她原來去了一個基督教的機構去做服事
[00:14:08.000 --> 00:14:10.000]  情況是一模一樣
[00:14:10.000 --> 00:14:14.000]  也就是說那裡又有人插嘴,那裡又有人說是非
[00:14:14.000 --> 00:14:16.000]  只不過沒有人買六合彩
[00:14:16.000 --> 00:14:21.000]  所以我就很困惑,為什麼這個世界到處都是這樣的呢?
[00:14:21.000 --> 00:14:24.000]  她就去找那位牧師,教會的牧師
[00:14:24.000 --> 00:14:27.000]  就問他牧師你模樣一下我,我不知道怎麼辦
[00:14:27.000 --> 00:14:33.000]  面對這個世界完全找不到全部是正義的人的群體
[00:14:33.000 --> 00:14:39.000]  牧師聽完她的故事,給她一個說話
[00:14:39.000 --> 00:14:44.000]  那個回應就是「睇開啲」
[00:14:44.000 --> 00:14:47.000]  我們要學習和不同的惡人去共處
[00:14:47.000 --> 00:14:52.000]  上帝沒有說過要完全拔除他們的工作
[00:14:52.000 --> 00:14:55.000]  他永遠都在你的眼前,奄奄一言
[00:14:55.000 --> 00:14:58.000]  但是我們要保守我們的心
[00:14:58.000 --> 00:15:03.000]  我們要分辨清楚什麼是善你要追求
[00:15:03.000 --> 00:15:05.000]  什麼是惡你要禁忌不做
[00:15:05.000 --> 00:15:09.000]  如果你最近真的面對到一兩個惡人在你的身邊
[00:15:09.000 --> 00:15:12.000]  我祈求他在你面前消失
[00:15:12.000 --> 00:15:16.000]  但是若然他不能夠在你面前消失
[00:15:16.000 --> 00:15:19.000]  你都要為自己祈禱
[00:15:19.000 --> 00:15:24.000]  希望他的惡不會影響你的善
[00:15:24.000 --> 00:15:26.000]  我們不以惡報惡
[00:15:26.000 --> 00:15:28.000]  人家使那剎招
[00:15:28.000 --> 00:15:33.000]  我們決意不用那剎招去回應他的那剎招
[00:15:33.000 --> 00:15:36.000]  我們用善去對待他的惡
[00:15:36.000 --> 00:15:38.000]  我們以善成惡
[00:15:38.000 --> 00:15:40.000]  當我們要打怪獸
[00:15:40.000 --> 00:15:43.000]  我們確保自己不要成為那個怪獸
[00:15:43.000 --> 00:15:46.000]  這是這段經文
[00:15:46.000 --> 00:15:49.000]  叫我們分辨,但要接受我們不能夠分開
[00:15:49.000 --> 00:15:53.000]  直到什麼時候,直到末日的來臨
[00:15:53.000 --> 00:15:54.000]  這是第一點
[00:15:54.000 --> 00:15:56.000]  第二點我們看看
[00:15:56.000 --> 00:16:02.000]  就是可以盼望,但不要辯折
[00:16:02.000 --> 00:16:05.000]  耶穌離開眾人,進入房子
[00:16:05.000 --> 00:16:07.000]  就叫門徒前來
[00:16:07.000 --> 00:16:11.000]  才開始解釋那個比喻的內容
[00:16:11.000 --> 00:16:13.000]  這個比喻的元素
[00:16:13.000 --> 00:16:16.000]  我嘗試列出一個列表
[00:16:16.000 --> 00:16:17.000]  跟大家一起去看
[00:16:17.000 --> 00:16:19.000]  這個解釋不是我的解釋
[00:16:19.000 --> 00:16:21.000]  是耶穌基督的解釋
[00:16:21.000 --> 00:16:24.000]  他形容那剎好種的其實就是人子
[00:16:24.000 --> 00:16:27.000]  田地比喻做世界
[00:16:27.000 --> 00:16:29.000]  好種就是天國之子
[00:16:29.000 --> 00:16:31.000]  拜子就是惡者之子
[00:16:31.000 --> 00:16:36.000]  而他的特徵就是叫人跌倒和作惡
[00:16:36.000 --> 00:16:38.000]  收割的人就是天使
[00:16:38.000 --> 00:16:41.000]  收割的時候就是世界的末了
[00:16:41.000 --> 00:16:43.000]  火燒其實是一個比喻
[00:16:43.000 --> 00:16:44.000]  不是真的用火燒
[00:16:44.000 --> 00:16:48.000]  是比喻做一種哀哭切齒的現況
[00:16:48.000 --> 00:16:51.000]  收在倉裡,二人在乎他的國女
[00:16:51.000 --> 00:16:54.000]  要發出光來像太陽一樣
[00:16:54.000 --> 00:16:56.000]  我們看看這個清單
[00:16:56.000 --> 00:17:00.000]  我們看到物質和拜子的特徵
[00:17:00.000 --> 00:17:02.000]  其實是形容得最多的
[00:17:02.000 --> 00:17:04.000]  首先我們看看
[00:17:04.000 --> 00:17:07.000]  什麼是耶穌心目當中的拜子
[00:17:07.000 --> 00:17:09.000]  他主要有兩個特徵
[00:17:09.000 --> 00:17:11.000]  第一個特徵
[00:17:11.000 --> 00:17:12.000]  你不要看旁邊那個
[00:17:12.000 --> 00:17:14.000]  你自己想就行
[00:17:14.000 --> 00:17:17.000]  第一個特徵就是叫人跌倒
[00:17:17.000 --> 00:17:20.000]  第二個特徵就是作惡
[00:17:20.000 --> 00:17:23.000]  叫人跌倒翻查希臘文
[00:17:23.000 --> 00:17:27.000]  原來希臘文的字是解作「裝彈弓」
[00:17:27.000 --> 00:17:29.000]  給他一個陷阱
[00:17:29.000 --> 00:17:31.000]  給他一個陷阱讓他跌下去
[00:17:31.000 --> 00:17:33.000]  讓他不可以翻身
[00:17:33.000 --> 00:17:35.000]  這是惡人會做的事
[00:17:35.000 --> 00:17:39.000]  但有些像賢欺公略的情節
[00:17:39.000 --> 00:17:41.000]  高sir,我不看賢欺公略的
[00:17:41.000 --> 00:17:43.000]  其實我看的
[00:17:43.000 --> 00:17:46.000]  用陰謀令人跌倒
[00:17:46.000 --> 00:17:49.000]  其實那些是非稟經常這樣做的
[00:17:49.000 --> 00:17:51.000]  作惡是什麼呢
[00:17:51.000 --> 00:17:53.000]  作惡的中文三個字
[00:17:53.000 --> 00:17:55.000]  原文原來四個字
[00:17:55.000 --> 00:17:59.000]  他的直接翻譯就是行不法的事情的人
[00:17:59.000 --> 00:18:02.000]  就是那些人,心中沒有律法的人
[00:18:02.000 --> 00:18:06.000]  沒有律法的人代表他不敬畏上帝的人
[00:18:06.000 --> 00:18:10.000]  當上帝沒有道,聽上帝的話當他是耳邊風
[00:18:10.000 --> 00:18:13.000]  自把自為,當自己是上帝
[00:18:13.000 --> 00:18:15.000]  這樣就指明心中不敬畏上帝
[00:18:15.000 --> 00:18:19.000]  就做盡律法不應該做的事情
[00:18:19.000 --> 00:18:21.000]  這樣我們就發現
[00:18:21.000 --> 00:18:23.000]  憑這兩個特點
[00:18:23.000 --> 00:18:27.000]  我們就知道什麼叫做敗字
[00:18:27.000 --> 00:18:29.000]  很清楚
[00:18:29.000 --> 00:18:33.000]  第二,我們看看什麼叫做物字
[00:18:33.000 --> 00:18:35.000]  物字是天國之子
[00:18:35.000 --> 00:18:38.000]  他的特徵,最後那段經文有說
[00:18:38.000 --> 00:18:42.000]  就說要發出光來像太陽一樣
[00:18:42.000 --> 00:18:44.000]  代表他們的本質就是光
[00:18:44.000 --> 00:18:47.000]  既然在宗末未來到以先
[00:18:47.000 --> 00:18:51.000]  物字和敗字形成一個不能分開的局面
[00:18:51.000 --> 00:18:53.000]  這樣,這種的光明
[00:18:53.000 --> 00:18:57.000]  其實是一種等於照在黑暗當中的光明
[00:18:57.000 --> 00:19:01.000]  也就是在黑暗當中奮戰的光明
[00:19:01.000 --> 00:19:05.000]  光其實不需要照在光明中
[00:19:05.000 --> 00:19:08.000]  光是要照在黑暗中
[00:19:08.000 --> 00:19:12.000]  也同時不要被黑暗吞噬
[00:19:12.000 --> 00:19:16.000]  我們不需要花精力去證明黑暗的存在
[00:19:16.000 --> 00:19:21.000]  你可以罵他,你可以批評他,你可以投訴他
[00:19:21.000 --> 00:19:25.000]  但是我們與其花這麼多的精力去罵他
[00:19:25.000 --> 00:19:30.000]  不如我們要花更大的精力證明自己的生命有光
[00:19:30.000 --> 00:19:33.000]  當我們仍然保留心中一絲的良善
[00:19:33.000 --> 00:19:36.000]  而不變得黑暗的時候
[00:19:36.000 --> 00:19:38.000]  這樣,我們總有一天
[00:19:38.000 --> 00:19:42.000]  就在宗末的時候,收在倉裡
[00:19:42.000 --> 00:19:45.000]  到那時候,所有發光的天國之子
[00:19:45.000 --> 00:19:49.000]  就要發出極大的光芒來,就像太陽一樣
[00:19:49.000 --> 00:19:54.000]  弟兄姊妹,光不一定要豪光
[00:19:54.000 --> 00:19:56.000]  我也不知道自己在說什麼
[00:19:56.000 --> 00:19:59.000]  光不一定要豪光
[00:19:59.000 --> 00:20:04.000]  光的亮度不是最重要
[00:20:04.000 --> 00:20:08.000]  但是光的本質才是最重要
