
[00:00:00.000 --> 00:00:03.000]  (主席)今日的講題是《逆風的禱告》
[00:02:16.000 --> 00:02:20.000]  今天的講題叫做逆風的禱告
[00:02:20.000 --> 00:02:23.000]  這個題目都幾特別的
[00:02:23.000 --> 00:02:28.000]  逆風這個字我覺得是一個幾有意思的字
[00:02:28.000 --> 00:02:31.000]  對於我們這幾年香港或者中國裏面
[00:02:31.000 --> 00:02:34.000]  我覺得是一個幾能夠描述到
[00:02:34.000 --> 00:02:37.000]  我們香港人或者是中國裏面的情況
[00:02:37.000 --> 00:02:39.000]  開始我們的生活
[00:02:39.000 --> 00:02:43.000]  社會或者是教會都越來越不容易
[00:02:43.000 --> 00:02:46.000]  特別面對中國的情況
[00:02:46.000 --> 00:02:48.000]  很多的十字架被拆毀
[00:02:48.000 --> 00:02:51.000]  很多的人基督徒都被捉拿的時候
[00:02:51.000 --> 00:02:54.000]  我自己是剛剛在上年十二月中的時候
[00:02:54.000 --> 00:02:58.000]  剛剛秋雨之福教會黃彥律師被捕
[00:02:58.000 --> 00:03:01.000]  我剛剛受到在溫州的地方裏面
[00:03:01.000 --> 00:03:03.000]  聽到弟子妹的分享
[00:03:03.000 --> 00:03:04.000]  發覺都很不容易
[00:03:04.000 --> 00:03:08.000]  他們有很多的人在教會門口裏面去檢查
[00:03:08.000 --> 00:03:11.000]  不讓十八歲以下的人回到教會裏面
[00:03:11.000 --> 00:03:14.000]  很多很多童工都面對越來越多艱難
[00:03:14.000 --> 00:03:16.000]  今天我們一起去思考
[00:03:16.000 --> 00:03:18.000]  我們怎樣去面對這樣的情況
[00:03:18.000 --> 00:03:22.000]  無論是香港無論是我們整個的處境
[00:03:22.000 --> 00:03:26.000]  我們怎樣去面對這個年頭
[00:03:26.000 --> 00:03:30.000]  當然還有的就是香港社會
[00:03:30.000 --> 00:03:33.000]  我們香港社會的民生情況都很不容易
[00:03:33.000 --> 00:03:35.000]  我們剛剛都知道
[00:03:35.000 --> 00:03:40.000]  我們全球的物價是最貴
[00:03:40.000 --> 00:03:41.000]  這個大家都知道
[00:03:41.000 --> 00:03:45.000]  我們的樓價已經是連續十幾年破頂
[00:03:45.000 --> 00:03:47.000]  十九個月破頂
[00:03:47.000 --> 00:03:50.000]  我們的租金都是全球最貴的
[00:03:50.000 --> 00:03:53.000]  但是我們的工作生活平衡
[00:03:53.000 --> 00:03:55.000]  就是全球排名第五的
[00:03:55.000 --> 00:03:56.000]  這個大家都感覺到
[00:03:56.000 --> 00:04:00.000]  基本上我們每一個香港人都是很不容易的生活
[00:04:00.000 --> 00:04:01.000]  我們經常都說
[00:04:01.000 --> 00:04:04.000]  香港人是有iPhone的奴隸
[00:04:04.000 --> 00:04:08.000]  我們拿著iPhone每天早上很辛苦的上班
[00:04:08.000 --> 00:04:10.000]  很晚才回到家
[00:04:10.000 --> 00:04:13.000]  這個都很多真實香港人的這招
[00:04:13.000 --> 00:04:16.000]  我們生活能夠可以付出感恩
[00:04:16.000 --> 00:04:19.000]  但我們都記掛著很多不同情況的香港人
[00:04:19.000 --> 00:04:22.000]  都是這些上帝所憐憫的人
[00:04:22.000 --> 00:04:25.000]  最令我們覺得困苦的是
[00:04:25.000 --> 00:04:28.000]  我們香港人是辛苦到連我也不覺得這麼辛苦
[00:04:28.000 --> 00:04:30.000]  我們都已經習慣了
[00:04:30.000 --> 00:04:34.000]  我們都不覺得這是一個很痛苦的事
[00:04:34.000 --> 00:04:38.000]  我們的家很小
[00:04:38.000 --> 00:04:40.000]  基本上我們都覺得很習慣
[00:04:40.000 --> 00:04:43.000]  都不覺得有什麼問題
[00:04:43.000 --> 00:04:47.000]  所以今天我們一起來用一段瑪利亞的經文
[00:04:47.000 --> 00:04:52.000]  我們一起來思考逆風的禱告
[00:04:52.000 --> 00:04:53.000]  一段很寶貴的經文
[00:04:53.000 --> 00:04:57.000]  瑪利亞禱告被稱為「尊鼠頌」
[00:04:57.000 --> 00:04:59.000]  這個大家很熟悉的
[00:04:59.000 --> 00:05:04.000]  一段每逢聖誕節的時間都會教導我們宣講的經文
[00:05:04.000 --> 00:05:09.000]  因此大家可能都聽過很多次關於「尊鼠頌」的講道
[00:05:09.000 --> 00:05:14.000]  不過如果我們細心去思考這個禱告的時候
[00:05:14.000 --> 00:05:18.000]  其實這段經文仍然有很多值得我們去思考的地方
[00:05:18.000 --> 00:05:19.000]  我們一起再讀一遍
[00:05:19.000 --> 00:05:22.000]  將這個禱文我們一起再讀出來
[00:05:22.000 --> 00:05:25.000]  由第46節開始
[00:05:25.000 --> 00:05:26.000]  去讀
[00:05:27.000 --> 00:05:31.000]  瑪利亞說:我心尊鼠為大
[00:05:31.000 --> 00:05:33.000]  我人心尊鼠為大
[00:05:33.000 --> 00:05:34.000]  我心尊鼠為大
[00:05:34.000 --> 00:05:36.000]  我人心尊鼠為大
[00:05:36.000 --> 00:05:38.000]  我人心尊鼠為大
[00:05:38.000 --> 00:05:39.000]  我人心尊鼠為大
[00:05:39.000 --> 00:05:40.000]  我人心尊鼠為大
[00:05:40.000 --> 00:05:41.000]  我人心尊鼠為大
[00:05:41.000 --> 00:05:42.000]  我人心尊鼠為大
[00:05:42.000 --> 00:05:43.000]  我人心尊鼠為大
[00:05:43.000 --> 00:05:44.000]  我人心尊鼠為大
[00:05:44.000 --> 00:05:45.000]  我人心尊鼠為大
[00:05:45.000 --> 00:05:46.000]  我人心尊鼠為大
[00:05:46.000 --> 00:05:47.000]  我人心尊鼠為大
[00:05:47.000 --> 00:05:48.000]  我人心尊鼠為大
[00:05:48.000 --> 00:05:49.000]  我人心尊鼠為大
[00:05:49.000 --> 00:05:50.000]  我人心尊鼠為大
[00:05:50.000 --> 00:05:51.000]  我人心尊鼠為大
[00:05:51.000 --> 00:05:52.000]  我人心尊鼠為大
[00:05:52.000 --> 00:05:53.000]  我人心尊鼠為大
[00:05:53.000 --> 00:05:54.000]  我人心尊鼠為大
[00:05:54.000 --> 00:06:00.000]  我人心尊鼠為大
[00:06:00.000 --> 00:06:25.000]  (主席發言)
[00:06:25.000 --> 00:06:28.000]  簡單講講專主衆的背景
[00:06:28.000 --> 00:06:33.000]  專主衆在教會的傳統裏面稱之為Manifcate
[00:06:33.000 --> 00:06:38.000]  Manifcate其實就是取自於專主衆拉丁文版本的第一個字
[00:06:38.000 --> 00:06:42.000]  就是Manifcate anima mea dominum裏面的第一個字Manifcate
[00:06:42.000 --> 00:06:45.000]  就是Manify的字
[00:06:45.000 --> 00:06:48.000]  Manify就是放大的意思
[00:06:48.000 --> 00:06:50.000]  就是放大
[00:06:50.000 --> 00:06:53.000]  專主衆的圖文可以分為兩個部分
[00:06:53.000 --> 00:06:56.000]  第一部分就是從46節到50節
[00:06:56.000 --> 00:06:59.000]  第二部分就是從51節到55節
[00:06:59.000 --> 00:07:03.000]  你會發現第一部分是瑪利亞對上鼠的尊崇
[00:07:03.000 --> 00:07:08.000]  第二部分是瑪利亞對他身處的狀況的禱告
[00:07:08.000 --> 00:07:14.000]  整個的專主衆其實是路加福音對整個以色列民族歷史的總結
[00:07:14.000 --> 00:07:18.000]  以及對當時候社會狀況的祈禱
[00:07:18.000 --> 00:07:22.000]  因此專主衆其實不是單單一句聖誕節
[00:07:22.000 --> 00:07:25.000]  即是慶祝耶穌降生的圖文這麼簡單
[00:07:25.000 --> 00:07:29.000]  他更加是幫助我們思考我們的禱告
[00:07:29.000 --> 00:07:32.000]  我們的生活和社會狀況
[00:07:32.000 --> 00:07:35.000]  歷史的時代一些很多的關係
[00:07:35.000 --> 00:07:38.000]  要重新去思考專主衆
[00:07:38.000 --> 00:07:42.000]  我們首先要去認識瑪利亞這個人
[00:07:42.000 --> 00:07:47.000]  我都習慣傾向覺得瑪利亞這個角色
[00:07:47.000 --> 00:07:50.000]  在整本聖書裏面有什麼功能
[00:07:50.000 --> 00:07:53.000]  都是生BB
[00:07:53.000 --> 00:07:56.000]  都是為了生BB而出來的角色
[00:07:56.000 --> 00:08:00.000]  我們不覺得天上的女人是一個超然的地位
[00:08:00.000 --> 00:08:04.000]  她不是任何一個神人的角色
[00:08:04.000 --> 00:08:08.000]  我們都覺得她是一個普通人
[00:08:08.000 --> 00:08:14.000]  不過我們都習慣認為瑪利亞是一種傳統家庭主婦女性的角色
[00:08:14.000 --> 00:08:17.000]  都是為了生孩子然後就照顧耶穌
[00:08:17.000 --> 00:08:19.000]  就完成了她整個的使命
[00:08:19.000 --> 00:08:22.000]  通常我們會在整個第一章裏面
[00:08:22.000 --> 00:08:25.000]  我都記得瑪利亞生孩子這一部分
[00:08:25.000 --> 00:08:27.000]  她負責生孩子
[00:08:27.000 --> 00:08:28.000]  然後就沒有了
[00:08:28.000 --> 00:08:30.000]  然後耶穌就出場了
[00:08:30.000 --> 00:08:33.000]  通常我們都是傾向關心瑪利亞生孩子的事
[00:08:33.000 --> 00:08:36.000]  瑪利亞還未結婚
[00:08:36.000 --> 00:08:37.000]  生BB
[00:08:37.000 --> 00:08:38.000]  那怎麼辦呢
[00:08:38.000 --> 00:08:40.000]  瑪利亞有BB
[00:08:40.000 --> 00:08:42.000]  懷著胎兒怎麼辦呢
[00:08:42.000 --> 00:08:44.000]  藥室會不會休了她呢
[00:08:44.000 --> 00:08:47.000]  藥室會不會不娶她呢
[00:08:47.000 --> 00:08:50.000]  我都會覺得瑪利亞怎樣可以照顧耶穌呢
[00:08:50.000 --> 00:08:52.000]  她用哪一種禮品好呢
[00:08:52.000 --> 00:08:55.000]  我們傾向傳統女性的角度
[00:08:55.000 --> 00:08:57.000]  來理解瑪利亞這個角色
[00:08:57.000 --> 00:09:00.000]  因此都不知不覺都普遍認為
[00:09:00.000 --> 00:09:06.000]  我們將一種我們中國傳統女性的形象放在她那裏
[00:09:06.000 --> 00:09:09.000]  瑪利亞都不在乎生孩子做家務
[00:09:09.000 --> 00:09:11.000]  照顧耶穌
[00:09:11.000 --> 00:09:15.000]  沒錯瑪利亞的確有結婚生孩子做家務
[00:09:15.000 --> 00:09:17.000]  還有照顧耶穌的確有
[00:09:17.000 --> 00:09:18.000]  不過我要強調
[00:09:18.000 --> 00:09:21.000]  瑪利亞其實不單單是這樣
[00:09:21.000 --> 00:09:24.000]  瑪利亞絕對不是單單一個這樣的女性
[00:09:24.000 --> 00:09:29.000]  我認為其實瑪利亞是一個頗前衛的女性
[00:09:29.000 --> 00:09:36.000]  是一個很現代女性的角色
[00:09:36.000 --> 00:09:39.000]  最少她絕對不只是懂得生孩子
[00:09:39.000 --> 00:09:43.000]  如果今天瑪利亞在香港
[00:09:43.000 --> 00:09:45.000]  她大概是一個怎樣的人呢
[00:09:45.000 --> 00:09:48.000]  如果瑪利亞在今天的香港
[00:09:48.000 --> 00:09:52.000]  她大概就是一個二十多歲出頭的年青人
[00:09:52.000 --> 00:09:57.000]  一個女生可能剛大學畢業
[00:09:57.000 --> 00:09:59.000]  剛出來工作
[00:09:59.000 --> 00:10:00.000]  收入不多
[00:10:00.000 --> 00:10:01.000]  滿有理想
[00:10:01.000 --> 00:10:03.000]  深信自己一輩子都買不到房子
[00:10:03.000 --> 00:10:07.000]  甚至乎可能要為了實踐自己的理想
[00:10:07.000 --> 00:10:09.000]  甘願成為slash一族
[00:10:09.000 --> 00:10:14.000]  以不斷的有幾份散工來維生
[00:10:14.000 --> 00:10:16.000]  去追逐自己的理想
[00:10:16.000 --> 00:10:17.000]  打幾份散工
[00:10:17.000 --> 00:10:19.000]  做幾份freelance
[00:10:19.000 --> 00:10:21.000]  在餐館裏面做一些兼職
[00:10:21.000 --> 00:10:24.000]  這個都是很多現今一代
[00:10:24.000 --> 00:10:26.000]  即是香港年青人的寫照
[00:10:26.000 --> 00:10:29.000]  可能放完工之後就吉野家
[00:10:29.000 --> 00:10:33.000]  不如就這樣很晚回到家再奮鬥
[00:10:33.000 --> 00:10:36.000]  因此瑪利亞可以說是今時今日
[00:10:36.000 --> 00:10:40.000]  香港人年青一代的寫照
[00:10:40.000 --> 00:10:42.000]  如果你細心去閱讀
[00:10:42.000 --> 00:10:45.000]  瑪利亞專屬眾的圖文
[00:10:45.000 --> 00:10:48.000]  你會發現一個很不一樣的瑪利亞
[00:10:48.000 --> 00:10:52.000]  甚至一個令你很驚訝的瑪利亞
[00:10:52.000 --> 00:10:55.000]  這些都是我們過往教會傳統裏面
[00:10:55.000 --> 00:10:58.000]  經常擔心生孩子的事情
[00:10:58.000 --> 00:11:01.000]  沒有反映出來的圖文
[00:11:01.000 --> 00:11:03.000]  如果你細心留意經文
[00:11:03.000 --> 00:11:05.000]  即是51至55節
[00:11:05.000 --> 00:11:07.000]  他如此的去讀過
[00:11:07.000 --> 00:11:09.000]  他用蚌臂施展大能
[00:11:09.000 --> 00:11:13.000]  那狂我的人性心裡妄想就被他趕散了
[00:11:13.000 --> 00:11:15.000]  他要有權柄的失位
[00:11:15.000 --> 00:11:17.000]  叫卑賤的升高
[00:11:17.000 --> 00:11:19.000]  叫飢餓的得飽未成
[00:11:19.000 --> 00:11:21.000]  叫富足的空手回去
[00:11:21.000 --> 00:11:23.000]  他輔助了他的僕人
[00:11:23.000 --> 00:11:25.000]  為了紀念阿帕拉罕和他的後裔
[00:11:25.000 --> 00:11:28.000]  斯連敏直到永遠
[00:11:28.000 --> 00:11:31.000]  正如從前對我們列祖所說的話
[00:11:31.000 --> 00:11:34.000]  教會以上的這段的圖文
[00:11:34.000 --> 00:11:37.000]  是一段怎樣的圖文來的
[00:11:37.000 --> 00:11:40.000]  即是一段國仇家恨
[00:11:40.000 --> 00:11:44.000]  一段弱勢社群社會公義的圖文
[00:11:44.000 --> 00:11:47.000]  他禱告的是叫狂我的人被趕散
[00:11:47.000 --> 00:11:49.000]  有權柄的失位
[00:11:49.000 --> 00:11:50.000]  卑賤的升高
[00:11:50.000 --> 00:11:52.000]  飢餓的得飽未成
[00:11:52.000 --> 00:11:54.000]  富足的空手而回
[00:11:54.000 --> 00:11:56.000]  一個年紀輕輕
[00:11:56.000 --> 00:11:59.000]  大概十幾歲二十多歲出頭的少女
[00:11:59.000 --> 00:12:00.000]  瑪利亞
[00:12:00.000 --> 00:12:07.000]  瑪利亞絕對沒有為自己的事情去祈禱
[00:12:07.000 --> 00:12:12.000]  瑪利亞沒有為自己將要懷孕的迷惘
[00:12:12.000 --> 00:12:14.000]  或者是那種不安去祈禱
[00:12:14.000 --> 00:12:16.000]  弱勢將會怎樣對待她
[00:12:16.000 --> 00:12:18.000]  這樣的事情去祈禱
[00:12:18.000 --> 00:12:21.000]  相反她是離開自己的需要
[00:12:21.000 --> 00:12:26.000]  站在這個時代社會貧窮人的一邊
[00:12:26.000 --> 00:12:28.000]  站在一個封眼的位置
[00:12:28.000 --> 00:12:31.000]  作出一個稱之為逆風的祈禱
[00:12:31.000 --> 00:12:34.000]  很多社會的事情
[00:12:34.000 --> 00:12:39.000]  都擔當在這個二十歲出頭的少女的禱告裏面
[00:12:39.000 --> 00:12:44.000]  這個是我們見到明明在禱告裏面所發生出來的
[00:12:44.000 --> 00:12:48.000]  天主還在為他者的祈禱
[00:12:48.000 --> 00:12:52.000]  為很多當時被抑壓的人
[00:12:52.000 --> 00:12:54.000]  很多受困苦的人的禱告
[00:12:54.000 --> 00:12:57.000]  這個是瑪利亞自己的生命的宣告
[00:12:57.000 --> 00:12:59.000]  生命的呼求
[00:12:59.000 --> 00:13:01.000]  生命的conviction
[00:13:01.000 --> 00:13:05.000]  我們都可以好好去反省我們的禱告生活
[00:13:05.000 --> 00:13:09.000]  我經常覺得我們很著重禱告
[00:13:09.000 --> 00:13:11.000]  都很不著重禱告
[00:13:11.000 --> 00:13:12.000]  什麼意思呢
[00:13:12.000 --> 00:13:15.000]  我們今天很重視我們的禱告靈修生活
[00:13:15.000 --> 00:13:18.000]  但都沒有好好將我們的禱告
[00:13:18.000 --> 00:13:22.000]  在我們的生活裏面去反映出來
[00:13:22.000 --> 00:13:25.000]  我們的禱告是不是能夠和我們的生活
[00:13:25.000 --> 00:13:29.000]  面對的社會 面對的處境能夠連上來
[00:13:29.000 --> 00:13:31.000]  還是說禱告只是我們去逃避
[00:13:31.000 --> 00:13:34.000]  我們現在很亂的世代裏面
[00:13:34.000 --> 00:13:37.000]  成為一個安樂窩呢
[00:13:37.000 --> 00:13:41.000]  今天我們一起去詳細研究一下這個禱文
[00:13:41.000 --> 00:13:47.000]  怎樣去讓我們的禱告和我們的香港社會能夠接軌
[00:13:47.000 --> 00:13:48.000]  瑪利亞禱告說
[00:13:48.000 --> 00:13:50.000]  我的身尊處為大
[00:13:50.000 --> 00:13:52.000]  我的靈異救主為樂
[00:13:52.000 --> 00:13:56.000]  面對處在一個非常真實的困境裏面
[00:13:56.000 --> 00:13:59.000]  瑪利亞選擇這樣去祈禱
[00:13:59.000 --> 00:14:00.000]  瑪利亞說
[00:14:00.000 --> 00:14:01.000]  我的身尊處為大
[00:14:01.000 --> 00:14:03.000]  我的靈異救主為樂
[00:14:03.000 --> 00:14:05.000]  所謂尊處為大
[00:14:05.000 --> 00:14:07.000]  原文就是manifest
[00:14:07.000 --> 00:14:10.000]  放大的意思
[00:14:10.000 --> 00:14:11.000]  正如剛才所說
[00:14:11.000 --> 00:14:14.000]  原文裏面的字很簡單
[00:14:14.000 --> 00:14:17.000]  manifest的字就是放大
[00:14:17.000 --> 00:14:20.000]  意思就是to make great
[00:14:20.000 --> 00:14:25.000]  然後在猶太文化裏面放大
[00:14:25.000 --> 00:14:28.000]  才會慢慢有所謂讚美的字
[00:14:28.000 --> 00:14:30.000]  praise and worship的字
[00:14:30.000 --> 00:14:34.000]  任何的praise and worship就是放大
[00:14:34.000 --> 00:14:37.000]  想想God is great
[00:14:37.000 --> 00:14:40.000]  上帝是大的
[00:14:40.000 --> 00:14:43.000]  這是讚美裏面最基本的意思
[00:14:43.000 --> 00:14:46.000]  上帝是很大很厲害的
[00:14:46.000 --> 00:14:49.000]  與其說瑪利亞讚美上帝
[00:14:49.000 --> 00:14:52.000]  他就直接地說
[00:14:52.000 --> 00:14:55.000]  要放大上帝
[00:14:55.000 --> 00:14:59.000]  不過究竟甚麼是放大上帝呢
[00:14:59.000 --> 00:15:04.000]  我們怎樣能夠放大上帝呢
[00:15:04.000 --> 00:15:06.000]  當然我們不能夠放大上帝
[00:15:06.000 --> 00:15:08.000]  上帝是偉大的
[00:15:08.000 --> 00:15:10.000]  上帝本來就是偉大的
[00:15:10.000 --> 00:15:12.000]  他不需要我們去放大
[00:15:12.000 --> 00:15:14.000]  我們都無辦法將他放大
[00:15:14.000 --> 00:15:16.000]  他的偉大都不是我們能夠放大的
[00:15:16.000 --> 00:15:18.000]  無論我們怎樣去敬拜讚美
[00:15:18.000 --> 00:15:19.000]  用甚麼樂器都好
[00:15:19.000 --> 00:15:23.000]  都不能夠真正表現出上帝偉大
[00:15:23.000 --> 00:15:26.000]  就好像一個很宏偉的男兒
[00:15:26.000 --> 00:15:29.000]  都是一個很有限的敬拜
[00:15:29.000 --> 00:15:31.000]  我們怎樣去尊崇上帝
[00:15:31.000 --> 00:15:34.000]  都不能夠真正地去放大上帝
[00:15:34.000 --> 00:15:36.000]  God is great
[00:15:36.000 --> 00:15:39.000]  上帝的偉大甚至超乎God is great三個字
[00:15:39.000 --> 00:15:42.000]  我們這句說話都不能夠真正地
[00:15:42.000 --> 00:15:45.000]  表揚、表彰上帝的偉大
[00:15:45.000 --> 00:15:48.000]  不過雖然我們不能夠將上帝放大
[00:15:48.000 --> 00:15:51.000]  但我們仍然要在我們心裏面
[00:15:51.000 --> 00:15:53.000]  有這麼大、有這麼大的地位
[00:15:53.000 --> 00:15:55.000]  放大上帝
[00:15:55.000 --> 00:15:58.000]  我們有說我的心專屬偉大
[00:15:58.000 --> 00:16:00.000]  我們不能夠放大上帝
[00:16:00.000 --> 00:16:02.000]  不過我們要在我們心裏面
[00:16:02.000 --> 00:16:06.000]  將上帝不斷地、盡力地去放大
[00:16:06.000 --> 00:16:08.000]  正如我們所唱的《心領性史》的歌
[00:16:08.000 --> 00:16:10.000]  《你真偉大》
[00:16:10.000 --> 00:16:12.000]  《你真偉大》整首歌唱
[00:16:12.000 --> 00:16:14.000]  讚美救主我的神
[00:16:14.000 --> 00:16:16.000]  你真偉大,何等偉大
[00:16:16.000 --> 00:16:18.000]  我們不能夠放大上帝
[00:16:18.000 --> 00:16:21.000]  但我們卻要極力地在我們心裏面
[00:16:21.000 --> 00:16:24.000]  去放大上帝,有這麼大、有這麼大的地位
[00:16:24.000 --> 00:16:26.000]  讓上帝偉大的澎湃
[00:16:26.000 --> 00:16:29.000]  充斥在我們整個心的靈靈裏面
[00:16:29.000 --> 00:16:32.000]  這個讓上帝在我們心靈裏面
[00:16:32.000 --> 00:16:34.000]  不斷盡力放大的過程
[00:16:34.000 --> 00:16:38.000]  正正就是所謂讚美的意思
[00:16:38.000 --> 00:16:42.000]  讚美、放大,正正就是讚美的本意
[00:16:42.000 --> 00:16:45.000]  事實上任何對上帝的讚美
[00:16:45.000 --> 00:16:48.000]  其實都離不開將上帝放大
[00:16:48.000 --> 00:16:51.000]  讚美上帝其實就是將上帝本來有的偉大
[00:16:51.000 --> 00:16:55.000]  在我們心裏面盡力地放大到極點裏面
[00:16:55.000 --> 00:16:57.000]  讚美上帝、尊主重
[00:16:57.000 --> 00:17:01.000]  就是教導我們不能夠去小看上帝
[00:17:01.000 --> 00:17:03.000]  你不能夠去小看上帝
[00:17:03.000 --> 00:17:07.000]  你沒有好好地將上帝在你心裏面放大的時候
[00:17:07.000 --> 00:17:10.000]  你就是看輕了上帝
[00:17:10.000 --> 00:17:15.000]  總之我們今天不是講敬拜讚美
[00:17:15.000 --> 00:17:20.000]  不過是講面對現實的困境
[00:17:20.000 --> 00:17:25.000]  面對社會的疾苦、社會的動盪
[00:17:25.000 --> 00:17:30.000]  尊主重正正是教導我們去讚美上帝
[00:17:30.000 --> 00:17:33.000]  我想講不是那種的讚美
[00:17:33.000 --> 00:17:38.000]  不是說我們星期一到五在現實裏面很辛苦、很累
[00:17:38.000 --> 00:17:40.000]  星期天就可以得到解脫
[00:17:40.000 --> 00:17:41.000]  離開這個現實
[00:17:41.000 --> 00:17:44.000]  暫時在教會裏面去讚美我們上帝
[00:17:44.000 --> 00:17:47.000]  找一條逃避式的出路
[00:17:47.000 --> 00:17:52.000]  這樣的話我們是錯誤地去理解敬拜讚美的意思
[00:17:52.000 --> 00:17:55.000]  敬拜讚美不是我們要去找一條離開現實的出路
[00:17:55.000 --> 00:17:58.000]  可以暫時離開陳囂
[00:17:58.000 --> 00:18:01.000]  敬拜讚美不是去掩著現實的殘酷不看
[00:18:01.000 --> 00:18:04.000]  無視人間的疾苦
[00:18:04.000 --> 00:18:10.000]  找一個冷氣的地方我們可以很舒服地去暫時逃避一下
[00:18:10.000 --> 00:18:13.000]  這不是真正的讚美
[00:18:13.000 --> 00:18:16.000]  真正的讚美不是去逃避人世間的現實
[00:18:16.000 --> 00:18:18.000]  主啊,Hallelujah,讚美你
[00:18:18.000 --> 00:18:21.000]  然後就漠視社會的現狀
[00:18:21.000 --> 00:18:24.000]  不理現在的情況
[00:18:24.000 --> 00:18:27.000]  真正的敬拜讚美是剛剛相反
[00:18:27.000 --> 00:18:32.000]  讓我們在現實之中去認清去面對
[00:18:32.000 --> 00:18:35.000]  能夠逆風地去稱頌上帝
[00:18:35.000 --> 00:18:39.000]  讚美的本意就是讓上帝偉大的會家日前
[00:18:39.000 --> 00:18:45.000]  那個真實在我們心裏面去放大成為真正的真實
[00:18:45.000 --> 00:18:51.000]  讓你在殘酷的現實裏面發現了上帝真正的真實
[00:18:51.000 --> 00:18:54.000]  從而喚醒我們整個世界觀
[00:18:54.000 --> 00:18:57.000]  讚美不是去逃避現實
[00:18:57.000 --> 00:18:59.000]  讚美是去面對這個現實
[00:18:59.000 --> 00:19:01.000]  去面對更加真實的真實
[00:19:01.000 --> 00:19:03.000]  上帝是大的
[00:19:03.000 --> 00:19:07.000]  讓我們能夠去面對我們每日的情況
[00:19:07.000 --> 00:19:09.000]  讚美告訴我們
[00:19:09.000 --> 00:19:13.000]  沒錯,我們現在的現實是何等的真
[00:19:13.000 --> 00:19:19.000]  不過我們的上帝比起我們所經歷的現實更加的真實
[00:19:19.000 --> 00:19:23.000]  你不能夠忘記這個上帝的偉大
[00:19:23.000 --> 00:19:27.000]  上帝真實沒有取代這個現實
[00:19:27.000 --> 00:19:32.000]  但是真實告訴我們不能夠單單被這個現實擊倒
[00:19:32.000 --> 00:19:35.000]  我的心專屬偉大
[00:19:35.000 --> 00:19:39.000]  在香港在中國這個艱難的環境裏面
