
[00:00:00.000 --> 00:00:04.500]  路加福音第四章十六至三十節
[00:06:32.500 --> 00:06:36.500]  道斷光昔日他也在會堂裏教訓人
[00:06:36.500 --> 00:06:38.500]  眾人聽見就甚稀奇
[00:06:38.500 --> 00:06:40.500]  說:這人從那裏有這些善呢?
[00:06:40.500 --> 00:06:43.500]  那所賜給他的是什麼智慧?
[00:06:43.500 --> 00:06:45.500]  他所做的是何等的義能呢?
[00:06:45.500 --> 00:06:47.500]  這不就是那牧將嗎?
[00:06:47.500 --> 00:06:51.500]  不是瑪利亞的兒子亞各約西猶大西門的掌興嗎?
[00:06:51.500 --> 00:06:54.500]  他妹妹們不也是像我們這類嗎?
[00:06:54.500 --> 00:06:56.500]  他們就厭棄他
[00:06:56.500 --> 00:07:00.500]  耶穌對他們說:大凡先知除了本地親屬
[00:07:00.500 --> 00:07:03.500]  護家之外沒有不被人尊敬的
[00:07:03.500 --> 00:07:07.500]  耶穌就在那裏不行什麼義能
[00:07:07.500 --> 00:07:09.500]  不過按守在幾個病人身上
[00:07:09.500 --> 00:07:10.500]  治好他們
[00:07:10.500 --> 00:07:12.500]  他也察意他們不信
[00:07:12.500 --> 00:07:16.500]  就往周圍鄉村教訓人去治
[00:07:16.500 --> 00:07:18.500]  馬太的版本也類似
[00:07:18.500 --> 00:07:20.500]  也大概說了
[00:07:20.500 --> 00:07:24.500]  耶穌在他的家鄉不被歡迎
[00:07:24.500 --> 00:07:28.500]  大家也熟悉這句很有名的金句
[00:07:28.500 --> 00:07:33.500]  大凡先知在本地本鄉不被歡迎
[00:07:33.500 --> 00:07:36.500]  大家也有印象
[00:07:36.500 --> 00:07:41.500]  耶穌在他的家鄉被人攀走了
[00:07:41.500 --> 00:07:43.500]  不過當我們看回經文
[00:07:43.500 --> 00:07:46.500]  在路加版本裏面
[00:07:46.500 --> 00:07:49.500]  會發現事情並不是那麼簡單
[00:07:49.500 --> 00:07:53.500]  中間很多詳細的內容
[00:07:53.500 --> 00:07:59.500]  更加說明了為什麼耶穌最後被人攀走
[00:07:59.500 --> 00:08:00.500]  我們一起看經文
[00:08:00.500 --> 00:08:04.500]  經文一開始打開路加福音第四章
[00:08:04.500 --> 00:08:07.500]  經文到第四章的時候
[00:08:07.500 --> 00:08:13.500]  我們留意路加福音所強調的地理位置
[00:08:13.500 --> 00:08:16.500]  在第十四至十五節
[00:08:16.500 --> 00:08:19.500]  他說耶穌滿有聖靈的能力
[00:08:19.500 --> 00:08:20.500]  回到加里尼
[00:08:20.500 --> 00:08:23.500]  他的名聲就全遍了四方
[00:08:23.500 --> 00:08:25.500]  他在各會堂裏教訓人
[00:08:25.500 --> 00:08:26.500]  眾人都稱讚他
[00:08:26.500 --> 00:08:30.500]  耶穌是在加里尼裏
[00:08:30.500 --> 00:08:32.500]  加里尼是一個什麼地方
[00:08:32.500 --> 00:08:36.500]  加里尼是一個比較大的省份
[00:08:36.500 --> 00:08:39.500]  如果說實在是一個錦繡花園的話
[00:08:39.500 --> 00:08:42.500]  加里尼是整個新界
[00:08:42.500 --> 00:08:43.500]  或者是整個粵黨
[00:08:43.500 --> 00:08:47.500]  是一個比較大的地方
[00:08:47.500 --> 00:08:50.500]  而實在是一個比較小的地方
[00:08:50.500 --> 00:08:54.500]  是一個很不同的概念
[00:08:54.500 --> 00:08:57.500]  加里尼是山上的一條小村
[00:08:57.500 --> 00:08:59.500]  加里尼是一個整個省份
[00:08:59.500 --> 00:09:02.500]  是一個很不同的地理概念
[00:09:02.500 --> 00:09:04.500]  如果我們再看前一點的時候
[00:09:04.500 --> 00:09:06.500]  在第三章裏面
[00:09:06.500 --> 00:09:10.500]  記載著耶穌在約旦河裏面受洗
[00:09:10.500 --> 00:09:13.500]  所以我們看到整個地理位置是這樣的
[00:09:13.500 --> 00:09:15.500]  第三章的約旦河
[00:09:15.500 --> 00:09:17.500]  約旦河在以色列的南邊的地方
[00:09:17.500 --> 00:09:19.500]  然後第三章到第四章
[00:09:19.500 --> 00:09:23.500]  耶穌從南邊回到加里尼裏面
[00:09:23.500 --> 00:09:25.500]  在不同的地方出了名
[00:09:25.500 --> 00:09:28.500]  在不同的地方周遊列國
[00:09:28.500 --> 00:09:32.500]  四方去傳揚他的大能
[00:09:32.500 --> 00:09:37.500]  他的名字就在整片的地方裏面被傳揚
[00:09:37.500 --> 00:09:39.500]  然後去到第十六節
[00:09:39.500 --> 00:09:41.500]  聖經就說
[00:09:41.500 --> 00:09:43.500]  耶穌來到拿撒勒
[00:09:43.500 --> 00:09:46.500]  就是他長大的地方
[00:09:46.500 --> 00:09:48.500]  所以可以說
[00:09:48.500 --> 00:09:51.500]  從一個越來越收窄的範圍
[00:09:51.500 --> 00:09:52.500]  從南邊的約旦河
[00:09:52.500 --> 00:09:54.500]  再去到加里尼
[00:09:54.500 --> 00:09:57.500]  再去到一個更加小的拿撒勒的地方裏面
[00:09:57.500 --> 00:09:59.500]  然後聖經強調
[00:09:59.500 --> 00:10:03.500]  在安息日照他平常的規矩
[00:10:03.500 --> 00:10:04.500]  進了會堂
[00:10:04.500 --> 00:10:07.500]  站起來就要念聖經
[00:10:07.500 --> 00:10:08.500]  經文強調
[00:10:08.500 --> 00:10:12.500]  整件事都是一件很慣常的事情
[00:10:12.500 --> 00:10:13.500]  另外強調
[00:10:13.500 --> 00:10:16.500]  耶穌回到自己長大的地方
[00:10:16.500 --> 00:10:18.500]  因為他長大的地方
[00:10:18.500 --> 00:10:21.500]  做了一件他慣常會做的事情
[00:10:21.500 --> 00:10:22.500]  熟悉的地
[00:10:22.500 --> 00:10:23.500]  熟悉的人
[00:10:23.500 --> 00:10:25.500]  熟悉的事
[00:10:25.500 --> 00:10:28.500]  全部的人都是看著耶穌
[00:10:28.500 --> 00:10:32.500]  由嬰兒到小孩長大的一個人
[00:10:32.500 --> 00:10:34.500]  好像在錦村裏面
[00:10:34.500 --> 00:10:36.500]  以前我都是十多歲回教會
[00:10:36.500 --> 00:10:38.500]  大家都看著我長大
[00:10:38.500 --> 00:10:42.500]  所以整個的情景就是這樣
[00:10:42.500 --> 00:10:43.500]  一個熟悉的地方
[00:10:43.500 --> 00:10:45.500]  熟悉的習慣
[00:10:45.500 --> 00:10:47.500]  耶穌就按照以前的規矩
[00:10:47.500 --> 00:10:50.500]  在會堂裏面讀經文
[00:10:50.500 --> 00:10:53.500]  這也是猶太會堂的習慣
[00:10:53.500 --> 00:10:54.500]  每次安息的聚會
[00:10:54.500 --> 00:10:58.500]  大家都會拿書卷來中讀
[00:10:58.500 --> 00:10:59.500]  在這時候
[00:10:59.500 --> 00:11:01.500]  耶穌在會堂裏面讀出的經文
[00:11:01.500 --> 00:11:03.500]  都是慣常所讀的做法
[00:11:03.500 --> 00:11:05.500]  耶穌就拿起經卷來
[00:11:05.500 --> 00:11:08.500]  讀的就是以塞亞書卷的經卷
[00:11:08.500 --> 00:11:12.500]  「主的靈在我身上,因為祂用高高我,
[00:11:12.500 --> 00:11:15.500]  叫我傳福音給貧窮的人,
[00:11:15.500 --> 00:11:16.500]  差遣我報告,
[00:11:16.500 --> 00:11:18.500]  被擄得釋放,
[00:11:18.500 --> 00:11:20.500]  核眼得看見,
[00:11:20.500 --> 00:11:22.500]  叫那受溺壓的壓制得自由,
[00:11:22.500 --> 00:11:25.500]  報告神,越納人的欺凌。」
[00:11:25.500 --> 00:11:27.500]  耶穌所讀的經文
[00:11:27.500 --> 00:11:31.500]  正正就是以塞亞書第61章1到2節
[00:11:31.500 --> 00:11:36.500]  加上58章第6節的混合版本
[00:11:36.500 --> 00:11:39.500]  大家可以有興趣去看
[00:11:39.500 --> 00:11:41.500]  以塞亞書第61章1到2節
[00:11:41.500 --> 00:11:45.500]  經文主要是講了三個事實
[00:11:45.500 --> 00:11:51.500]  第一,耶穌正正就是上帝的靈的受告者
[00:11:51.500 --> 00:11:54.500]  這是一個非常重要的身份
[00:11:54.500 --> 00:11:57.500]  他正正就是上帝在舊約裡
[00:11:57.500 --> 00:12:00.500]  所講的上帝耶和華的靈所充滿的一位
[00:12:00.500 --> 00:12:04.500]  第二點,耶穌是舊約所應許
[00:12:04.500 --> 00:12:06.500]  中活地上帝所派發下來
[00:12:06.500 --> 00:12:08.500]  去宣講好消息,即是福音
[00:12:08.500 --> 00:12:10.500]  的一位先知
[00:12:10.500 --> 00:12:14.500]  第三,暗示了耶穌都扮演著
[00:12:14.500 --> 00:12:17.500]  舊約一個尼塞亞的角色
[00:12:17.500 --> 00:12:19.500]  這段經文正正是強調
[00:12:19.500 --> 00:12:23.500]  耶穌將會扮演著舊約先知的角色
[00:12:23.500 --> 00:12:25.500]  去幫助一切有需要的人
[00:12:25.500 --> 00:12:30.500]  貧窮的人,被擄的人,黑眼的人,受壓制的人
[00:12:30.500 --> 00:12:35.500]  通通都是藉著這位上帝所派發的先知得到幫助
[00:12:35.500 --> 00:12:38.500]  然後第19節,正正就是加插內的部分
[00:12:38.500 --> 00:12:41.500]  以塞亞書第58章第6節的經文
[00:12:41.500 --> 00:12:44.500]  就是所謂神所閱立的希臘
[00:12:44.500 --> 00:12:48.500]  正正就是一個在猶太的傳統裡
[00:12:48.500 --> 00:12:51.500]  就是一個上帝新時代的降臨
[00:12:51.500 --> 00:12:55.500]  所以這段耶穌所宣講的經文
[00:12:55.500 --> 00:13:00.500]  是一個不單單是所謂的籠統的靈魂得拯救的事情
[00:13:00.500 --> 00:13:05.500]  而是整個地方,整個社會,整個以色列民族
[00:13:05.500 --> 00:13:10.500]  將會被拯救和改變,是一個突破
[00:13:10.500 --> 00:13:15.500]  被擄的得釋放,貧窮的人得到幫助
[00:13:15.500 --> 00:13:20.500]  黑眼的人能夠看見,受壓制的,被強權壓制的
[00:13:20.500 --> 00:13:22.500]  能夠得到幫助
[00:13:22.500 --> 00:13:29.500]  這是一個非常社會關懷上的經文
[00:13:29.500 --> 00:13:34.500]  對於耶穌這段在經文裡,在所讀的經文
[00:13:34.500 --> 00:13:38.500]  各位鄉親父老的反應是兩個字
[00:13:38.500 --> 00:13:40.500]  就是震驚
[00:13:40.500 --> 00:13:42.500]  經文在第10節這樣記錯的話
[00:13:42.500 --> 00:13:45.500]  於是耶穌就把書卷起來
[00:13:45.500 --> 00:13:48.500]  交給管理人坐下
[00:13:48.500 --> 00:13:54.500]  會堂裡的人都定睛看著他
[00:13:54.500 --> 00:13:56.500]  Dead air
[00:13:56.500 --> 00:14:00.500]  大家都看著他,大家都不出聲
[00:14:00.500 --> 00:14:03.500]  耶穌就坐在那裡
[00:14:03.500 --> 00:14:08.500]  不過最震驚的是耶穌接下來所說的那句話
[00:14:08.500 --> 00:14:10.500]  耶穌對他們說
[00:14:10.500 --> 00:14:18.500]  你們聽見的這段經文,今天已經應驗了
[00:14:18.500 --> 00:14:23.500]  耶穌所說的就是剛才所說的那麼多的應許
[00:14:23.500 --> 00:14:25.500]  在舊約以來所說的應許
[00:14:25.500 --> 00:14:29.500]  黑眼的得看見,被擄得釋放,貧窮得到幫助
[00:14:29.500 --> 00:14:37.500]  全部是今天能夠透過我所說的宣告被應許
[00:14:37.500 --> 00:14:39.500]  得到應驗
[00:14:39.500 --> 00:14:41.500]  所以第12節
[00:14:41.500 --> 00:14:43.500]  眾人就稱讚他
[00:14:43.500 --> 00:14:46.500]  並在他口中所出的恩言感到驚訝
[00:14:46.500 --> 00:14:50.500]  對他們說,這不是約瑟的兒子嗎?
[00:14:50.500 --> 00:14:54.500]  這個我們從小看到長大的弟弟
[00:14:54.500 --> 00:14:56.500]  他不是約瑟的兒子嗎?
[00:14:56.500 --> 00:15:00.500]  為什麼他今天可以說出這麼大的應許
[00:15:00.500 --> 00:15:05.500]  並且說今天能夠應驗這個應許
[00:15:05.500 --> 00:15:09.500]  故事的結局就是不完結
[00:15:09.500 --> 00:15:12.500]  然後是一個非常大喜大樂的過程
[00:15:12.500 --> 00:15:14.500]  然後耶穌就說出那句話
[00:15:14.500 --> 00:15:18.500]  然後整群鄉親父老就非常憤怒
[00:15:18.500 --> 00:15:21.500]  想把耶穌推到山崖裏
[00:15:21.500 --> 00:15:27.500]  不過我們見到當眾人稱讚耶穌的時候
[00:15:27.500 --> 00:15:30.500]  耶穌以下的一番說話
[00:15:30.500 --> 00:15:33.500]  是更加令我們覺得意想不到的
[00:15:33.500 --> 00:15:35.500]  單單在第23節
[00:15:35.500 --> 00:15:40.500]  這句話就令我們百思不得其解
[00:15:40.500 --> 00:15:42.500]  耶穌在第23節這樣說
[00:15:42.500 --> 00:15:48.500]  「你們必忍者逐與向我說,醫生,你醫治自己吧!
[00:15:48.500 --> 00:15:54.500]  我們聘見你在加勃隆所行的事,也當行在你自己的家鄉裏。」
[00:15:54.500 --> 00:15:56.500]  大家可以想到當時的情境
[00:15:56.500 --> 00:15:59.500]  當耶穌讀完這麼震撼的經文
[00:15:59.500 --> 00:16:03.500]  大家坐在一起,靜下來的時候
[00:16:03.500 --> 00:16:07.500]  然後再補充說「今天就會發生這些事情了」
[00:16:07.500 --> 00:16:10.500]  整群人就像中了彩一樣
[00:16:10.500 --> 00:16:13.500]  就起哄了,這麼好
[00:16:13.500 --> 00:16:16.500]  眾人都非常稀奇地稱讚他
[00:16:16.500 --> 00:16:20.500]  本來整件事應該停在這裏
[00:16:20.500 --> 00:16:22.500]  耶穌都坐在一起
[00:16:22.500 --> 00:16:26.500]  整件事應該停在這裏,這樣就完結了
[00:16:26.500 --> 00:16:33.500]  我也猜到對於耶穌這番震撼的說話
[00:16:33.500 --> 00:16:36.500]  會堂裏應該有不同人有不同的反應
[00:16:36.500 --> 00:16:38.500]  大家有不同的看法
[00:16:38.500 --> 00:16:40.500]  大家應該停在這裏
[00:16:40.500 --> 00:16:43.500]  然後回家就成為茶餘飯後的話題
[00:16:43.500 --> 00:16:45.500]  「今天就把兒子說出來」
[00:16:45.500 --> 00:16:47.500]  很多不同的說話
[00:16:47.500 --> 00:16:52.500]  「旁邊孫子的耶穌仔,今天這麼聰明,說出這些話」
[00:16:52.500 --> 00:16:57.500]  「今天就說話,應驗聖經的語言」
[00:16:57.500 --> 00:17:00.500]  「耶穌真是厲害了,耶穌真是好」
[00:17:00.500 --> 00:17:04.500]  「這次真的幫我們威風一次了,出了這樣的人出來」
[00:17:04.500 --> 00:17:07.500]  有些人可能會不認同耶穌的說話
[00:17:07.500 --> 00:17:15.500]  「他這麼死自大,說自己能夠應許聖經裏所說的話」
[00:17:15.500 --> 00:17:18.500]  各人有不同的反應
[00:17:18.500 --> 00:17:22.500]  對於耶穌在會堂裏所說的這麼吸睛的舉動
[00:17:22.500 --> 00:17:24.500]  大家有不同的反應
[00:17:24.500 --> 00:17:28.500]  有人真心稱讚耶穌所說的一番恩言
[00:17:28.500 --> 00:17:31.500]  有人相信耶穌所說的話
[00:17:31.500 --> 00:17:35.500]  不過我也猜到有些人未必會完全同意他
[00:17:35.500 --> 00:17:37.500]  都是不尊敬他,不接納他
[00:17:37.500 --> 00:17:39.500]  就算表面上稱讚他
[00:17:39.500 --> 00:17:42.500]  其實心裏也覺得不相信,不贊成
[00:17:42.500 --> 00:17:46.500]  甚至我也猜到有人可能當場就板著臉
[00:17:46.500 --> 00:17:52.500]  覺得他過份狂妄,不接納耶穌所說的話
[00:17:52.500 --> 00:17:54.500]  不過我要強調
[00:17:54.500 --> 00:17:57.500]  就算你是那些看耶穌不順眼的人
[00:17:57.500 --> 00:17:59.500]  那些當場板著臉的人
[00:17:59.500 --> 00:18:05.500]  你也未必會當場大聲地站在那裏說他
[00:18:05.500 --> 00:18:10.500]  你知道當面要站在那裏指著手指說人家
[00:18:10.500 --> 00:18:13.500]  大聲地向人家反抬
[00:18:13.500 --> 00:18:15.500]  是一件很高的社交成本的事情
[00:18:15.500 --> 00:18:17.500]  大家都不會隨便地做
[00:18:17.500 --> 00:18:19.500]  就算你是不滿意的人
[00:18:19.500 --> 00:18:23.500]  你也未必會當面大聲地罵他
[00:18:23.500 --> 00:18:25.500]  因為你知道,作為成人你明白
[00:18:25.500 --> 00:18:29.500]  有些事情你未必會不滿意
[00:18:29.500 --> 00:18:33.500]  你也不會當面向他反抬
[00:18:33.500 --> 00:18:37.500]  除非真的去到一個迫不得已的位置
[00:18:37.500 --> 00:18:38.500]  或者你意見很低
[00:18:38.500 --> 00:18:40.500]  就覺得自己不能控制情緒
[00:18:40.500 --> 00:18:42.500]  就當面罵他
[00:18:42.500 --> 00:18:46.500]  我們會計算很多這樣的社交成本
[00:18:46.500 --> 00:18:50.500]  所以本來這件事情就應該停在這裏
[00:18:50.500 --> 00:18:52.500]  讚他的人就讚他
[00:18:52.500 --> 00:18:55.500]  不喜歡他的人也不會隨便地發聲
[00:18:55.500 --> 00:18:58.500]  當面向他反抬
[00:18:58.500 --> 00:19:01.500]  不過非常有趣的是
[00:19:01.500 --> 00:19:07.500]  耶穌在這一刻篤穿了整個社交禁忌
[00:19:07.500 --> 00:19:11.500]  耶穌沒有等人開口說出來
[00:19:11.500 --> 00:19:13.500]  自己就這樣說
[00:19:13.500 --> 00:19:14.500]  他說什麼?
[00:19:14.500 --> 00:19:18.500]  你們一定會這樣說的
[00:19:18.500 --> 00:19:20.500]  在這個死海裏
[00:19:20.500 --> 00:19:22.500]  一個死海裏
[00:19:22.500 --> 00:19:26.500]  耶穌說了一個非常不恰當的一句話
[00:19:26.500 --> 00:19:30.500]  他說:你們必引者徒俗語去對我說
[00:19:30.500 --> 00:19:32.500]  醫生你醫治自己吧
[00:19:32.500 --> 00:19:35.500]  我們聽見你在加勃羅斯行事
[00:19:35.500 --> 00:19:38.500]  也當行在你自己家裏
[00:19:38.500 --> 00:19:41.500]  你不明白這句話的唐突之處
[00:19:41.500 --> 00:19:47.500]  耶穌無端白事地說出了人家心裏不想說出來的說話
[00:19:47.500 --> 00:19:49.500]  本來大家可以好好的去
[00:19:49.500 --> 00:19:51.500]  但大家回家就沒事了
[00:19:51.500 --> 00:19:57.500]  耶穌就說了一句人家心裏都不想說的說話
[00:19:57.500 --> 00:20:00.500]  令整件事情由一個大起
[00:20:00.500 --> 00:20:03.500]  變成一個大跌
[00:20:03.500 --> 00:20:07.500]  耶穌勉強要篤穿那張紙
[00:20:07.500 --> 00:20:10.500]  然後承接了這句尷尬的話
[00:20:10.500 --> 00:20:16.500]  耶穌更不留情面地直接擊碎在場很多玻璃心
[00:20:16.500 --> 00:20:17.500]  我們再讀一遍
[00:20:17.500 --> 00:20:19.500]  從第24節到第27節的經文
[00:20:19.500 --> 00:20:20.500]  24到27節了
[00:20:20.500 --> 00:20:22.500]  我們一起找回經文
[00:20:22.500 --> 00:20:23.500]  24節開始
[00:20:23.500 --> 00:20:24.500]  預備1,2,3
[00:20:24.500 --> 00:20:33.500]  我對你們說實話
[00:20:33.500 --> 00:20:35.500]  當以賽亞的時候
[00:20:35.500 --> 00:20:38.500]  天閉塞了三年零六個月
[00:20:38.500 --> 00:20:41.500]  遍地也有大饑荒
[00:20:41.500 --> 00:20:43.500]  那時以色列人
[00:20:43.500 --> 00:20:49.500]  以利亞並沒有逢往他們那一個人那裏去
