
[00:00:00.000 --> 00:00:04.500]  感謝主,我們今天有蔡家仙牧師在我們當中正道
[00:07:53.500 --> 00:07:58.500]  我在那裏和弟兄姊妹建立一個很深厚的感情
[00:07:58.500 --> 00:08:01.500]  有時大陸的弟兄姊妹WhatsApp給我
[00:08:01.500 --> 00:08:04.500]  或者給我一個電郵過來的時候
[00:08:04.500 --> 00:08:06.500]  老師我很想你
[00:08:06.500 --> 00:08:09.500]  我的心已經跟著他走了
[00:08:09.500 --> 00:08:11.500]  所以這次我上去的時候
[00:08:11.500 --> 00:08:14.500]  我帶著一個很沉重的心情上去
[00:08:14.500 --> 00:08:16.500]  我上去的時候覺得自己上去
[00:08:16.500 --> 00:08:19.500]  好像做一個farewell tour
[00:08:19.500 --> 00:08:23.500]  一個告別
[00:08:23.500 --> 00:08:25.500]  但很感激神上到去
[00:08:25.500 --> 00:08:28.500]  神給我碰到一批弟兄姊妹
[00:08:28.500 --> 00:08:32.500]  在北京碰到一批高級的知識份子
[00:08:32.500 --> 00:08:34.500]  和他們談的時候
[00:08:34.500 --> 00:08:39.500]  他說「蔡牧師你所講的神學正是我們所需要聽的」
[00:08:39.500 --> 00:08:43.500]  因為中國教會面對很多神學上的問題的衝擊
[00:08:43.500 --> 00:08:45.500]  很多神學上的極端思想
[00:08:45.500 --> 00:08:47.500]  甚至是疑端思想的時候
[00:08:47.500 --> 00:08:49.500]  他們不知道怎樣處理
[00:08:49.500 --> 00:08:50.500]  我感激神
[00:08:50.500 --> 00:08:53.500]  我說本來是一個告別的tour
[00:08:53.500 --> 00:08:55.500]  我完全沒有想過要做甚麼
[00:08:55.500 --> 00:08:57.500]  但神卻為我開了路
[00:08:57.500 --> 00:08:59.500]  而且是一個不同層面的路
[00:08:59.500 --> 00:09:03.500]  我知道如果要影響中國前面的神學發展的話
[00:09:03.500 --> 00:09:07.500]  唯一是這班高級的知識份子
[00:09:07.500 --> 00:09:10.500]  他們說我會給你12個哲學系的研究生
[00:09:10.500 --> 00:09:12.500]  再給你12個旁聽生
[00:09:12.500 --> 00:09:14.500]  分別在哪裡呢?
[00:09:14.500 --> 00:09:16.500]  研究生可以問問題
[00:09:16.500 --> 00:09:18.500]  旁聽生不准問問題
[00:09:18.500 --> 00:09:20.500]  有意思吧
[00:09:20.500 --> 00:09:23.500]  在這個過程中我再不斷思考
[00:09:23.500 --> 00:09:25.500]  究竟我的服事
[00:09:25.500 --> 00:09:27.500]  我小時候被人說
[00:09:27.500 --> 00:09:32.500]  我們中間有我小時候團契的姐妹
[00:09:32.500 --> 00:09:34.500]  我小時候有個綽號
[00:09:34.500 --> 00:09:36.500]  人家說我是衝動派掌門人
[00:09:36.500 --> 00:09:38.500]  經常說我做事很衝動
[00:09:38.500 --> 00:09:42.500]  我想如果我今時今日這個年紀
[00:09:42.500 --> 00:09:44.500]  我還是很衝動的話
[00:09:44.500 --> 00:09:45.500]  我也感謝神
[00:09:45.500 --> 00:09:46.500]  最少有一把氣
[00:09:46.500 --> 00:09:48.500]  有條氣去衝
[00:09:48.500 --> 00:09:49.500]  感謝神
[00:09:49.500 --> 00:09:53.500]  究竟甚麼是合神心意的服事呢?
[00:09:53.500 --> 00:09:55.500]  特別這段經文
[00:09:55.500 --> 00:09:57.500]  剛才我們主題幫他讀的經文
[00:09:57.500 --> 00:10:00.500]  在馬太福音和馬克福音都很清楚說
[00:10:00.500 --> 00:10:04.500]  耶穌說你去全世界去傳福音的時候
[00:10:04.500 --> 00:10:07.500]  你要紀念這個女人所做的事
[00:10:07.500 --> 00:10:10.500]  大家知道這個故事是怎樣的故事嗎?
[00:10:10.500 --> 00:10:16.500]  我們再看約翰福音十二章一至八節
[00:10:18.500 --> 00:10:20.500]  大家找到聖經了嗎?
[00:10:20.500 --> 00:10:22.500]  很快讀一讀
[00:10:22.500 --> 00:10:30.500]  找到沒有?
[00:10:30.500 --> 00:10:32.500]  一起誦讀神的話語
[00:10:32.500 --> 00:10:34.500]  
[00:10:34.500 --> 00:10:36.500]  
[00:10:37.500 --> 00:10:39.500]  
[00:10:40.500 --> 00:10:42.500]  
[00:10:42.500 --> 00:10:44.500]  
[00:10:45.500 --> 00:10:47.500]  
[00:10:47.500 --> 00:10:49.500]  
[00:10:49.500 --> 00:10:51.500]  
[00:10:52.500 --> 00:10:54.500]  
[00:11:19.500 --> 00:11:21.500]  我們在這裡祈禱
[00:11:21.500 --> 00:11:23.500]  
[00:11:24.500 --> 00:11:26.500]  
[00:11:27.500 --> 00:11:29.500]  
[00:11:30.500 --> 00:11:32.500]  
[00:11:32.500 --> 00:11:34.500]  
[00:11:34.500 --> 00:11:36.500]  
[00:11:37.500 --> 00:11:39.500]  
[00:11:39.500 --> 00:11:41.500]  
[00:11:42.500 --> 00:11:44.500]  
[00:11:44.500 --> 00:11:46.500]  
[00:11:46.500 --> 00:11:48.500]  
[00:11:48.500 --> 00:11:50.500]  
[00:11:50.500 --> 00:11:52.500]  
[00:11:52.500 --> 00:11:54.500]  
[00:11:54.500 --> 00:11:56.500]  
[00:11:56.500 --> 00:11:58.500]  
[00:11:59.500 --> 00:12:01.500]  
[00:12:02.500 --> 00:12:04.500]  
[00:12:05.500 --> 00:12:07.500]  
[00:12:08.500 --> 00:12:10.500]  
[00:12:11.500 --> 00:12:13.500]  
[00:12:14.500 --> 00:12:16.500]  
[00:12:17.500 --> 00:12:19.500]  
[00:12:20.500 --> 00:12:22.500]  
[00:12:23.500 --> 00:12:25.500]  
[00:12:26.500 --> 00:12:28.500]  
[00:12:28.500 --> 00:12:30.500]  
[00:12:31.500 --> 00:12:33.500]  
[00:12:34.500 --> 00:12:36.500]  
[00:12:37.500 --> 00:12:39.500]  
[00:12:39.500 --> 00:12:41.500]  
[00:12:42.500 --> 00:12:44.500]  
[00:12:45.500 --> 00:12:47.500]  
[00:12:47.500 --> 00:12:49.500]  
[00:12:50.500 --> 00:12:52.500]  
[00:12:53.500 --> 00:12:55.500]  
[00:12:56.500 --> 00:12:58.500]  
[00:12:59.500 --> 00:13:01.500]  
[00:13:02.500 --> 00:13:04.500]  
[00:13:05.500 --> 00:13:07.500]  
[00:13:08.500 --> 00:13:10.500]  
[00:13:11.500 --> 00:13:13.500]  
[00:13:14.500 --> 00:13:16.500]  
[00:13:17.500 --> 00:13:19.500]  
[00:13:20.500 --> 00:13:22.500]  
[00:13:22.500 --> 00:13:24.500]  
[00:13:25.500 --> 00:13:27.500]  
[00:13:28.500 --> 00:13:30.500]  
[00:13:31.500 --> 00:13:33.500]  
[00:13:33.500 --> 00:13:35.500]  
[00:13:36.500 --> 00:13:38.500]  
[00:13:39.500 --> 00:13:41.500]  
[00:13:42.500 --> 00:13:44.500]  
[00:13:45.500 --> 00:13:47.500]  
[00:13:48.500 --> 00:13:50.500]  
[00:13:51.500 --> 00:13:53.500]  
[00:13:54.500 --> 00:13:56.500]  
[00:13:57.500 --> 00:13:59.500]  
[00:13:59.500 --> 00:14:01.500]  
[00:14:01.500 --> 00:14:03.500]  
[00:14:04.500 --> 00:14:06.500]  
[00:14:07.500 --> 00:14:09.500]  
[00:14:10.500 --> 00:14:12.500]  
[00:14:13.500 --> 00:14:15.500]  
[00:14:16.500 --> 00:14:18.500]  
[00:14:19.500 --> 00:14:21.500]  
[00:14:22.500 --> 00:14:24.500]  
[00:14:25.500 --> 00:14:27.500]  
[00:14:28.500 --> 00:14:30.500]  
[00:14:31.500 --> 00:14:33.500]  
[00:14:34.500 --> 00:14:36.500]  
[00:14:37.500 --> 00:14:39.500]  
[00:14:40.500 --> 00:14:42.500]  
[00:14:43.500 --> 00:14:45.500]  
[00:14:46.500 --> 00:14:48.500]  
[00:14:49.500 --> 00:14:51.500]  
[00:14:52.500 --> 00:14:54.500]  
[00:14:55.500 --> 00:14:57.500]  
[00:14:58.500 --> 00:15:00.500]  
[00:15:01.500 --> 00:15:03.500]  
[00:15:03.500 --> 00:15:05.500]  
[00:15:06.500 --> 00:15:08.500]  
[00:15:09.500 --> 00:15:11.500]  
[00:15:12.500 --> 00:15:14.500]  
[00:15:15.500 --> 00:15:17.500]  
[00:15:18.500 --> 00:15:20.500]  
[00:15:21.500 --> 00:15:23.500]  
[00:15:24.500 --> 00:15:26.500]  
[00:15:27.500 --> 00:15:29.500]  
[00:15:30.500 --> 00:15:32.500]  
[00:15:33.500 --> 00:15:35.500]  
[00:15:36.500 --> 00:15:38.500]  
[00:15:39.500 --> 00:15:41.500]  
[00:15:42.500 --> 00:15:44.500]  
[00:15:45.500 --> 00:15:47.500]  
[00:15:47.500 --> 00:15:49.500]  
[00:15:50.500 --> 00:15:52.500]  
[00:15:53.500 --> 00:15:55.500]  
[00:15:56.500 --> 00:15:58.500]  
[00:15:59.500 --> 00:16:01.500]  
[00:16:02.500 --> 00:16:04.500]  
[00:16:05.500 --> 00:16:07.500]  
[00:16:08.500 --> 00:16:10.500]  
[00:16:11.500 --> 00:16:13.500]  
[00:16:14.500 --> 00:16:16.500]  
[00:16:17.500 --> 00:16:19.500]  
[00:16:20.500 --> 00:16:22.500]  
[00:16:23.500 --> 00:16:25.500]  
[00:16:26.500 --> 00:16:28.500]  
[00:16:29.500 --> 00:16:31.500]  
[00:16:32.500 --> 00:16:34.500]  
[00:16:35.500 --> 00:16:37.500]  
[00:16:38.500 --> 00:16:40.500]  
[00:16:41.500 --> 00:16:43.500]  
[00:16:44.500 --> 00:16:46.500]  
[00:16:47.500 --> 00:16:49.500]  
[00:16:50.500 --> 00:16:52.500]  
[00:16:53.500 --> 00:16:55.500]  
[00:16:56.500 --> 00:16:58.500]  
[00:16:59.500 --> 00:17:01.500]  
[00:17:01.500 --> 00:17:03.500]  
[00:17:04.500 --> 00:17:06.500]  
[00:17:07.500 --> 00:17:09.500]  
[00:17:10.500 --> 00:17:12.500]  
[00:17:13.500 --> 00:17:15.500]  
[00:17:16.500 --> 00:17:18.500]  
[00:17:19.500 --> 00:17:21.500]  
[00:17:22.500 --> 00:17:24.500]  
[00:17:25.500 --> 00:17:27.500]  
[00:17:28.500 --> 00:17:30.500]  
[00:17:31.500 --> 00:17:33.500]  
[00:17:34.500 --> 00:17:36.500]  
[00:17:37.500 --> 00:17:39.500]  
[00:17:39.500 --> 00:17:41.500]  
[00:17:42.500 --> 00:17:44.500]  
[00:17:44.500 --> 00:17:46.500]  
[00:17:46.500 --> 00:17:48.500]  
[00:17:48.500 --> 00:17:50.500]  
[00:17:51.500 --> 00:17:53.500]  
[00:17:54.500 --> 00:17:56.500]  
[00:17:57.500 --> 00:17:59.500]  
[00:17:59.500 --> 00:18:01.500]  
[00:18:02.500 --> 00:18:04.500]  
[00:18:05.500 --> 00:18:07.500]  
[00:18:08.500 --> 00:18:10.500]  
[00:18:11.500 --> 00:18:13.500]  
[00:18:14.500 --> 00:18:16.500]  
[00:18:17.500 --> 00:18:19.500]  
[00:18:20.500 --> 00:18:22.500]  
[00:18:23.500 --> 00:18:25.500]  
[00:18:26.500 --> 00:18:28.500]  
[00:18:29.500 --> 00:18:31.500]  
[00:18:32.500 --> 00:18:34.500]  
[00:18:35.500 --> 00:18:37.500]  
[00:18:37.500 --> 00:18:39.500]  
[00:18:40.500 --> 00:18:42.500]  
[00:18:43.500 --> 00:18:45.500]  
[00:18:45.500 --> 00:18:47.500]  
[00:18:48.500 --> 00:18:50.500]  
[00:18:50.500 --> 00:18:52.500]  
[00:18:53.500 --> 00:18:55.500]  
[00:18:56.500 --> 00:18:58.500]  
[00:18:59.500 --> 00:19:01.500]  
[00:19:02.500 --> 00:19:04.500]  
[00:19:05.500 --> 00:19:07.500]  
[00:19:08.500 --> 00:19:10.500]  
[00:19:11.500 --> 00:19:13.500]  
[00:19:14.500 --> 00:19:16.500]  
[00:19:17.500 --> 00:19:19.500]  
[00:19:20.500 --> 00:19:22.500]  
[00:19:23.500 --> 00:19:25.500]  
[00:19:26.500 --> 00:19:28.500]  
[00:19:29.500 --> 00:19:31.500]  
[00:19:32.500 --> 00:19:34.500]  
[00:19:35.500 --> 00:19:37.500]  
[00:19:38.500 --> 00:19:40.500]  
[00:19:41.500 --> 00:19:43.500]  
[00:19:44.500 --> 00:19:46.500]  
[00:19:47.500 --> 00:19:49.500]  
[00:19:50.500 --> 00:19:52.500]  
[00:19:53.500 --> 00:19:55.500]  
[00:19:56.500 --> 00:19:58.500]  
[00:19:59.500 --> 00:20:01.500]  
[00:20:02.500 --> 00:20:04.500]  
[00:20:05.500 --> 00:20:07.500]  
[00:20:08.500 --> 00:20:10.500]  
[00:20:11.500 --> 00:20:13.500]  
[00:20:14.500 --> 00:20:16.500]  
[00:20:17.500 --> 00:20:19.500]  
[00:20:20.500 --> 00:20:22.500]  
[00:20:23.500 --> 00:20:25.500]  
[00:20:26.500 --> 00:20:28.500]  
[00:20:29.500 --> 00:20:31.500]  
[00:20:32.500 --> 00:20:34.500]  
[00:20:35.500 --> 00:20:37.500]  
[00:20:38.500 --> 00:20:40.500]  
[00:20:41.500 --> 00:20:43.500]  
[00:20:44.500 --> 00:20:46.500]  
[00:20:47.500 --> 00:20:49.500]  
[00:20:50.500 --> 00:20:52.500]  
[00:20:53.500 --> 00:20:55.500]  
[00:20:56.500 --> 00:20:58.500]  
[00:20:59.500 --> 00:21:01.500]  
[00:21:02.500 --> 00:21:04.500]  
[00:21:05.500 --> 00:21:07.500]  
[00:21:08.500 --> 00:21:10.500]  
[00:21:11.500 --> 00:21:13.500]  
[00:21:14.500 --> 00:21:16.500]  
[00:21:17.500 --> 00:21:19.500]  
[00:21:20.500 --> 00:21:22.500]  
[00:21:23.500 --> 00:21:25.500]  
[00:21:26.500 --> 00:21:28.500]  
[00:21:29.500 --> 00:21:31.500]  
[00:21:32.500 --> 00:21:34.500]  
[00:21:35.500 --> 00:21:37.500]  
[00:21:38.500 --> 00:21:40.500]  
[00:21:41.500 --> 00:21:43.500]  
[00:21:44.500 --> 00:21:46.500]  
[00:21:47.500 --> 00:21:49.500]  
[00:21:50.500 --> 00:21:52.500]  
[00:21:53.500 --> 00:21:55.500]  
[00:21:56.500 --> 00:21:58.500]  
[00:21:59.500 --> 00:22:01.500]  
[00:22:02.500 --> 00:22:04.500]  
[00:22:05.500 --> 00:22:07.500]  
[00:22:08.500 --> 00:22:10.500]  
[00:22:11.500 --> 00:22:13.500]  
[00:22:14.500 --> 00:22:16.500]  
[00:22:17.500 --> 00:22:19.500]  
[00:22:20.500 --> 00:22:22.500]  
[00:22:23.500 --> 00:22:25.500]  
[00:22:26.500 --> 00:22:28.500]  
[00:22:29.500 --> 00:22:31.500]  
[00:22:32.500 --> 00:22:34.500]  
[00:22:35.500 --> 00:22:37.500]  
[00:22:38.500 --> 00:22:40.500]  
[00:22:41.500 --> 00:22:43.500]  
[00:22:44.500 --> 00:22:46.500]  
[00:22:47.500 --> 00:22:49.500]  
[00:22:50.500 --> 00:22:52.500]  
[00:22:53.500 --> 00:22:55.500]  
[00:22:56.500 --> 00:22:58.500]  
[00:22:59.500 --> 00:23:01.500]  
[00:23:02.500 --> 00:23:04.500]  
[00:23:05.500 --> 00:23:07.500]  
[00:23:08.500 --> 00:23:10.500]  
[00:23:11.500 --> 00:23:13.500]  
[00:23:14.500 --> 00:23:16.500]  
[00:23:17.500 --> 00:23:19.500]  
[00:23:20.500 --> 00:23:22.500]  
[00:23:23.500 --> 00:23:25.500]  
[00:23:26.500 --> 00:23:28.500]  
[00:23:29.500 --> 00:23:31.500]  
[00:23:32.500 --> 00:23:34.500]  
[00:23:35.500 --> 00:23:37.500]  
[00:23:38.500 --> 00:23:40.500]  
[00:23:41.500 --> 00:23:43.500]  
[00:23:44.500 --> 00:23:46.500]  
[00:23:47.500 --> 00:23:49.500]  
[00:23:50.500 --> 00:23:52.500]  
[00:23:52.500 --> 00:23:54.500]  
[00:23:55.500 --> 00:23:57.500]  
[00:23:58.500 --> 00:24:00.500]  
[00:24:01.500 --> 00:24:03.500]  
[00:24:03.500 --> 00:24:05.500]  
[00:24:06.500 --> 00:24:08.500]  
[00:24:09.500 --> 00:24:11.500]  
[00:24:12.500 --> 00:24:14.500]  
