
[00:00:00.000 --> 00:00:02.000]  曾俊貴牧師為我們正道
[00:01:37.500 --> 00:01:42.000]  父親,我得罪了天,又得罪了你
[00:01:42.000 --> 00:01:46.000]  從今以後我不配稱為你的兒子
[00:01:46.000 --> 00:01:49.000]  把我當作一個故宮吧
[00:01:49.000 --> 00:01:53.000]  於是他起來往他父親那裡去
[00:01:53.000 --> 00:01:54.500]  相離還原
[00:01:54.500 --> 00:01:58.000]  他父親看見,就動了慈心
[00:01:58.000 --> 00:02:01.500]  跑去擁抱著他,連連親他
[00:02:01.500 --> 00:02:03.500]  兒子對他說
[00:02:03.500 --> 00:02:07.500]  父親,我得罪了天,又得罪了你
[00:02:07.500 --> 00:02:11.500]  從今以後我不配稱為你的兒子
[00:02:11.500 --> 00:02:14.500]  父親卻吩咐僕人
[00:02:14.500 --> 00:02:18.500]  快把那上號的袍子拿出來給他穿
[00:02:18.500 --> 00:02:21.500]  把戒指戴在他指頭上
[00:02:21.500 --> 00:02:24.000]  把鞋穿在他腳上
[00:02:24.000 --> 00:02:27.000]  把那肥牛毒牽來宰了
[00:02:27.000 --> 00:02:29.000]  我們來吃喝慶祝
[00:02:29.000 --> 00:02:32.000]  因為我這個兒子是死而復活
[00:02:32.000 --> 00:02:34.000]  失而復得地
[00:02:34.000 --> 00:02:36.000]  他們就開始慶祝
[00:02:36.000 --> 00:02:38.000]  第25節
[00:02:38.000 --> 00:02:42.000]  那時大兒子正在田裡
[00:02:42.000 --> 00:02:44.500]  他回來離家不遠時
[00:02:44.500 --> 00:02:47.000]  聽見就鱷跳舞的聲音
[00:02:47.000 --> 00:02:49.000]  就叫一個同僕來
[00:02:49.000 --> 00:02:51.000]  問是甚麼事
[00:02:51.000 --> 00:02:52.500]  同僕對他說
[00:02:52.500 --> 00:02:54.500]  你弟弟回來了
[00:02:54.500 --> 00:02:58.000]  你父親因為他無災無病地回來
[00:02:58.000 --> 00:03:00.500]  就把牛毒宰了
[00:03:00.500 --> 00:03:02.500]  大兒子就生氣
[00:03:02.500 --> 00:03:04.000]  不肯進去
[00:03:04.000 --> 00:03:06.500]  他父親出來勸他
[00:03:06.500 --> 00:03:08.500]  他對父親說
[00:03:08.500 --> 00:03:11.500]  你看,我服侍你這麼多年
[00:03:11.500 --> 00:03:14.500]  從來沒有違背過你的命令
[00:03:14.500 --> 00:03:17.500]  而你從來沒有給我一隻小山羊
[00:03:17.500 --> 00:03:21.000]  叫我和朋友們一同快樂
[00:03:21.000 --> 00:03:25.500]  但你這個兒子和昌記吃乾了你的財產
[00:03:25.500 --> 00:03:30.000]  他一回來,你都為他宰了肥牛毒
[00:03:30.000 --> 00:03:32.000]  父親對他說
[00:03:32.000 --> 00:03:35.500]  兒啊,你常和我同在
[00:03:35.500 --> 00:03:38.500]  我所有的一切都是你的
[00:03:38.500 --> 00:03:41.500]  可是你這個弟弟是死而復活
[00:03:41.500 --> 00:03:43.500]  失而復得地
[00:03:43.500 --> 00:03:46.500]  所以我們理當歡喜慶祝
[00:03:46.500 --> 00:03:48.500]  請曾牧師
[00:03:48.500 --> 00:03:56.500]  
[00:03:56.500 --> 00:03:59.500]  請我們一起同心祈禱
[00:03:59.500 --> 00:04:01.500]  親愛的主,我們感謝你
[00:04:01.500 --> 00:04:03.500]  今早我們很盼望
[00:04:03.500 --> 00:04:05.500]  藉著十五章的盧家福音
[00:04:05.500 --> 00:04:07.500]  這三個的比喻
[00:04:07.500 --> 00:04:09.500]  尤其是我們想看到
[00:04:09.500 --> 00:04:11.500]  關於這個浪子的比喻
[00:04:11.500 --> 00:04:14.500]  我們能夠明白天父的心腸
[00:04:14.500 --> 00:04:16.500]  我們一起在你面前等候
[00:04:16.500 --> 00:04:19.500]  禱告奉耶穌基督的命
[00:04:19.500 --> 00:04:20.500]  阿們
[00:04:20.500 --> 00:04:25.500]  我想先用一個例子來引帶今天重點的主題
[00:04:25.500 --> 00:04:30.500]  天父的心靈是怎樣來看地上的罪人呢?
[00:04:30.500 --> 00:04:32.500]  有一位律師在內地的
[00:04:32.500 --> 00:04:34.500]  叫林正鏘
[00:04:34.500 --> 00:04:37.500]  他有一次在一個公開的聚會
[00:04:37.500 --> 00:04:40.500]  講述一個真人真事的故事
[00:04:40.500 --> 00:04:43.500]  是他親自收到一封信
[00:04:43.500 --> 00:04:46.500]  因為他是一個律師
[00:04:46.500 --> 00:04:49.500]  有機會經常去監獄裏面
[00:04:49.500 --> 00:04:52.500]  去探望一些犯人
[00:04:52.500 --> 00:04:55.500]  有一次他收到一封信
[00:04:55.500 --> 00:04:57.500]  這封信是一位織犯
[00:04:57.500 --> 00:04:59.500]  犯了罪很多年
[00:04:59.500 --> 00:05:02.500]  經常都出入監獄
[00:05:02.500 --> 00:05:06.500]  他來到寫信給這位林正鏘律師
[00:05:06.500 --> 00:05:09.500]  就跟他說我很擔心
[00:05:09.500 --> 00:05:12.500]  因為我很快要出獄了
[00:05:12.500 --> 00:05:14.500]  他說在監獄裏面
[00:05:14.500 --> 00:05:16.500]  看到一本書
[00:05:16.500 --> 00:05:20.500]  講述一個跟他一樣的犯人
[00:05:20.500 --> 00:05:22.500]  當然不是內地
[00:05:22.500 --> 00:05:23.500]  可能是外國
[00:05:23.500 --> 00:05:26.500]  來講述這個犯人
[00:05:26.500 --> 00:05:30.500]  他很想他的太太寬恕他
[00:05:30.500 --> 00:05:34.500]  所以他就寫了一封信給他太太
[00:05:34.500 --> 00:05:37.500]  我是說這本書的內容
[00:05:37.500 --> 00:05:39.500]  那個太太收到這封信
[00:05:39.500 --> 00:05:41.500]  那位先生這樣說
[00:05:41.500 --> 00:05:43.500]  那位先生準備要離開監獄了
[00:05:43.500 --> 00:05:46.500]  他說如果你寬恕接納我
[00:05:46.500 --> 00:05:49.500]  你能不能夠在村口那棵大樹
[00:05:49.500 --> 00:05:51.500]  綁一條黃絲帶
[00:05:51.500 --> 00:05:54.500]  代表著你接納我呢
[00:05:54.500 --> 00:05:56.500]  這個犯人看到這本書
[00:05:56.500 --> 00:05:59.500]  就說當他出獄的時候
[00:05:59.500 --> 00:06:03.500]  真的見到那個太太在村口那棵樹裏面
[00:06:03.500 --> 00:06:05.500]  綁了很多很多的黃絲帶
[00:06:05.500 --> 00:06:11.500]  代表著對這個犯罪的丈夫的接納
[00:06:11.500 --> 00:06:16.500]  這個犯人就跟林靜姜律師這樣說
[00:06:16.500 --> 00:06:18.500]  他說我都很想
[00:06:18.500 --> 00:06:22.500]  來得到我的家人對我的接納
[00:06:22.500 --> 00:06:26.500]  這個律師在一個公開的場合
[00:06:26.500 --> 00:06:29.500]  這樣來講中國的法律
[00:06:29.500 --> 00:06:33.500]  重嫌的不只是法治這麼簡單
[00:06:33.500 --> 00:06:36.500]  而是法治之後的人情
[00:06:36.500 --> 00:06:39.500]  接納、寬恕那份愛
[00:06:39.500 --> 00:06:42.500]  今天我們看的第十五章
[00:06:42.500 --> 00:06:44.500]  這裏有三個比喻
[00:06:44.500 --> 00:06:47.500]  其實路加福音很多比喻
[00:06:47.500 --> 00:06:49.500]  其實路加福音的比喻
[00:06:49.500 --> 00:06:51.500]  比馬太福音還要多
[00:06:51.500 --> 00:06:54.500]  只是第十五章已經有三個比喻
[00:06:54.500 --> 00:06:56.500]  三個比喻的重點
[00:06:56.500 --> 00:06:59.500]  都是提到歡樂的筵席
[00:06:59.500 --> 00:07:06.500]  其實十四章都有提到筵席
[00:07:06.500 --> 00:07:08.500]  是一個大筵席
[00:07:08.500 --> 00:07:12.500]  十五章就是這個爸爸
[00:07:12.500 --> 00:07:16.500]  為自己這個歸來的兒子
[00:07:16.500 --> 00:07:18.500]  來去設的筵席
[00:07:18.500 --> 00:07:22.500]  在路加福音不單止比喻多
[00:07:22.500 --> 00:07:26.500]  而是歡樂的筵席都很多
[00:07:26.500 --> 00:07:29.500]  我很快和大家揭兩段經文
[00:07:29.500 --> 00:07:32.500]  來看一看路加這位作者
[00:07:32.500 --> 00:07:37.500]  對筵席的象徵意義是什麼
[00:07:37.500 --> 00:07:39.500]  先看第五章
[00:07:39.500 --> 00:07:44.500]  路加福音第五章
[00:07:44.500 --> 00:07:49.500]  第二十七節開始
[00:07:49.500 --> 00:07:50.500]  這裏說:
[00:07:50.500 --> 00:07:52.500]  「這些事以後耶穌出去
[00:07:52.500 --> 00:07:55.500]  看見一個瑞麗名叫尼微
[00:07:55.500 --> 00:07:57.500]  在瑞關坐著
[00:07:57.500 --> 00:08:00.500]  就對他說:來跟從我
[00:08:00.500 --> 00:08:02.500]  他就撇下所有的
[00:08:02.500 --> 00:08:04.500]  起來跟從耶穌」
[00:08:04.500 --> 00:08:08.500]  這個尼微其實就是馬太福音的作者
[00:08:08.500 --> 00:08:11.500]  瑞尼馬太
[00:08:11.500 --> 00:08:12.500]  現在在路加福音
[00:08:12.500 --> 00:08:15.500]  原來他的真名是尼微
[00:08:15.500 --> 00:08:17.500]  尼微是猶太人的名字
[00:08:17.500 --> 00:08:20.500]  尼微是聯合的意思
[00:08:20.500 --> 00:08:23.500]  他就撇下一切跟隨耶穌
[00:08:23.500 --> 00:08:26.500]  第二十九節:尼微在自己家裏
[00:08:26.500 --> 00:08:29.500]  為耶穌大擺筵席
[00:08:29.500 --> 00:08:32.500]  有一大群瑞麗和別的人
[00:08:32.500 --> 00:08:35.500]  與他們一同坐直
[00:08:35.500 --> 00:08:38.500]  每一次提到坐直
[00:08:38.500 --> 00:08:40.500]  作者都很想凸顯
[00:08:40.500 --> 00:08:43.500]  那個坐直的人是什麼人
[00:08:43.500 --> 00:08:47.500]  和會帶來什麼張力的一個場景
[00:08:47.500 --> 00:08:49.500]  路加福音不止一次
[00:08:49.500 --> 00:08:51.500]  出現好幾次
[00:08:51.500 --> 00:08:53.500]  十五章我們稍後就會看
[00:08:53.500 --> 00:08:54.500]  接著第三十節
[00:08:54.500 --> 00:08:55.500]  留意這裡
[00:08:55.500 --> 00:08:58.500]  「發理塞人和文士
[00:08:58.500 --> 00:09:01.500]  就向耶穌的門徒發怨言」
[00:09:01.500 --> 00:09:04.500]  首先是向他的門徒
[00:09:04.500 --> 00:09:08.500]  即是說要挑撥離間門徒
[00:09:08.500 --> 00:09:12.500]  對耶穌這樣做的原因
[00:09:12.500 --> 00:09:14.500]  你的老師
[00:09:14.500 --> 00:09:16.500]  為什麼跟這些人
[00:09:16.500 --> 00:09:18.500]  社會上的人渣
[00:09:18.500 --> 00:09:20.500]  用我們廣東話說
[00:09:20.500 --> 00:09:22.500]  因為當時的瑞麗
[00:09:22.500 --> 00:09:25.500]  是要替羅馬人打工的
[00:09:25.500 --> 00:09:28.500]  他要用很高的錢
[00:09:28.500 --> 00:09:31.500]  賄賂才買到這些位置
[00:09:31.500 --> 00:09:32.500]  去做瑞麗的
[00:09:32.500 --> 00:09:35.500]  所以當他坐了那個位置之後
[00:09:35.500 --> 00:09:38.500]  很自然就會幫羅馬人
[00:09:38.500 --> 00:09:41.500]  收到應該收的稅之後
[00:09:41.500 --> 00:09:45.500]  他自己都要來中飽私囊
[00:09:45.500 --> 00:09:47.500]  他自己會收多些的稅
[00:09:47.500 --> 00:09:49.500]  羅馬人就不干涉了
[00:09:49.500 --> 00:09:52.500]  因為他收夠自己的稅項之後
[00:09:52.500 --> 00:09:55.500]  其他的額外的羅馬人就不干涉
[00:09:55.500 --> 00:09:57.500]  所以就變成
[00:09:57.500 --> 00:10:00.500]  你可以說是一些很油的位置
[00:10:00.500 --> 00:10:03.500]  不過也帶來很多很多的罪惡
[00:10:03.500 --> 00:10:05.500]  所以瑞麗和罪人
[00:10:05.500 --> 00:10:09.500]  在路加福音經常是一對的詞彙
[00:10:09.500 --> 00:10:11.500]  即是說一提到瑞麗
[00:10:11.500 --> 00:10:14.500]  就是跟罪人兩個是完全等於的
[00:10:14.500 --> 00:10:15.500]  是等號
[00:10:15.500 --> 00:10:17.500]  這裡告訴我們
[00:10:17.500 --> 00:10:20.500]  法利塞人是很敏感的這班人
[00:10:20.500 --> 00:10:22.500]  這班和耶穌坐直的人
[00:10:22.500 --> 00:10:23.500]  很奇怪的
[00:10:23.500 --> 00:10:28.500]  為什麼他們會出席在這些場合呢?
[00:10:28.500 --> 00:10:32.500]  人家是利微大燕親近
[00:10:32.500 --> 00:10:33.500]  來這裡
[00:10:33.500 --> 00:10:34.500]  因為信了耶穌
[00:10:34.500 --> 00:10:35.500]  跟隨耶穌
[00:10:35.500 --> 00:10:38.500]  邀請耶穌和門徒來這裡坐直
[00:10:38.500 --> 00:10:43.500]  為什麼法利塞人又會出現在這些場合呢?
[00:10:43.500 --> 00:10:46.500]  就向他的門徒發怨言
[00:10:46.500 --> 00:10:51.500]  你們為什麼跟瑞麗和罪人一同吃喝呢?
[00:10:51.500 --> 00:10:53.500]  耶穌就回答
[00:10:53.500 --> 00:10:55.500]  健康的人用不著醫生
[00:10:55.500 --> 00:10:58.500]  有病的人才用得著
[00:10:58.500 --> 00:11:01.500]  我不是來召義人悔改
[00:11:01.500 --> 00:11:04.500]  而是召罪人悔改
[00:11:04.500 --> 00:11:06.500]  耶穌知道
[00:11:06.500 --> 00:11:08.500]  耶穌的回答就是說
[00:11:08.500 --> 00:11:12.500]  這個筵席不是單純吃東西這麼簡單
[00:11:12.500 --> 00:11:19.500]  這個筵席是一班需要被醫治的心靈的人的筵席
[00:11:19.500 --> 00:11:25.500]  因為瑞麗和她的朋友和同行
[00:11:25.500 --> 00:11:28.500]  現在在耶穌和他的門徒一起坐直
[00:11:28.500 --> 00:11:31.500]  這個不單是普通吃飯這麼簡單
[00:11:31.500 --> 00:11:33.500]  而是一個被接納
[00:11:33.500 --> 00:11:38.500]  被耶穌神的兒子接納的聚會
[00:11:38.500 --> 00:11:41.500]  所以原來在路加福音所說的吃飯
[00:11:41.500 --> 00:11:46.500]  是有被接納、被寬恕的一個目的
[00:11:46.500 --> 00:11:48.500]  范利賽人就不明白了
[00:11:48.500 --> 00:11:51.500]  范利賽人所見到的是
[00:11:51.500 --> 00:11:55.500]  這一班人從事一些罪惡的勾當
[00:11:55.500 --> 00:11:57.500]  看不到他們有一個心靈
[00:11:57.500 --> 00:11:59.500]  很想靠近耶穌
[00:11:59.500 --> 00:12:02.500]  接受耶穌的寬恕
[00:12:02.500 --> 00:12:07.500]  這是范利賽人在當時的社會的一個問題
[00:12:07.500 --> 00:12:10.500]  親愛的弟兄姊妹
[00:12:10.500 --> 00:12:13.500]  耶穌說沒有病不需要醫生
[00:12:13.500 --> 00:12:16.500]  祂來不是召那些異人
[00:12:16.500 --> 00:12:19.500]  因為異人根本就不需要悔改
[00:12:19.500 --> 00:12:21.500]  異人根本不需要來到教會
[00:12:21.500 --> 00:12:23.500]  如果你是異人
[00:12:23.500 --> 00:12:26.500]  但我們知道沒有一個是異人
[00:12:26.500 --> 00:12:29.500]  我們需要來到神的面前
[00:12:29.500 --> 00:12:30.500]  需要來到禮拜堂
[00:12:30.500 --> 00:12:31.500]  彼此的接納
[00:12:31.500 --> 00:12:35.500]  去經歷神的真實在我們的心靈裏面
[00:12:35.500 --> 00:12:37.500]  所以你不能夠自己一個人說
[00:12:37.500 --> 00:12:38.500]  我自己讀聖經
[00:12:38.500 --> 00:12:39.500]  自己祈禱
[00:12:39.500 --> 00:12:41.500]  我自己親近神
[00:12:41.500 --> 00:12:43.500]  我就是教會
[00:12:43.500 --> 00:12:44.500]  不可以的
[00:12:44.500 --> 00:12:46.500]  教會是一個群體
[00:12:46.500 --> 00:12:48.500]  眾人聚集的地方
[00:12:48.500 --> 00:12:50.500]  一同的去朝見
[00:12:50.500 --> 00:12:51.500]  敬拜
[00:12:51.500 --> 00:12:53.500]  彼此的來學習
[00:12:53.500 --> 00:12:54.500]  彼此的寬恕
[00:12:54.500 --> 00:12:57.500]  這樣來經歷神的同在
[00:12:57.500 --> 00:12:58.500]  這裡告訴我們
[00:12:58.500 --> 00:13:00.500]  言直有這樣的作用
[00:13:00.500 --> 00:13:03.500]  我們再看第七章這一段經文
[00:13:03.500 --> 00:13:06.500]  七章的三十六節
[00:13:06.500 --> 00:13:08.500]  又有一個言直
[00:13:08.500 --> 00:13:10.500]  又有一個這樣的場景
[00:13:10.500 --> 00:13:14.500]  又是法利塞人和罪人同列
[00:13:14.500 --> 00:13:16.500]  留意三十六節這一段經文
[00:13:16.500 --> 00:13:20.500]  有一個法利塞人請耶穌和他吃飯
[00:13:20.500 --> 00:13:23.500]  這個人就叫法利塞人西門
[00:13:23.500 --> 00:13:24.500]  很特別
[00:13:24.500 --> 00:13:28.500]  這次是法利塞人西門請耶穌吃飯
[00:13:28.500 --> 00:13:32.500]  剛才就是瑞利利尼
[00:13:32.500 --> 00:13:33.500]  因為他悔改
[00:13:33.500 --> 00:13:34.500]  跟隨耶穌
[00:13:34.500 --> 00:13:36.500]  邀請耶穌吃飯
[00:13:36.500 --> 00:13:37.500]  請他的同行
[00:13:37.500 --> 00:13:40.500]  希望有見證
[00:13:40.500 --> 00:13:42.500]  有機會來講他的見證
[00:13:42.500 --> 00:13:44.500]  信耶穌的見證
[00:13:44.500 --> 00:13:46.500]  希望他的同行都能夠悔改
[00:13:46.500 --> 00:13:48.500]  但這次是不同的
[00:13:48.500 --> 00:13:49.500]  這裡告訴我們
[00:13:49.500 --> 00:13:50.500]  第三十七節
[00:13:50.500 --> 00:13:54.500]  那城裡有一個女人是個罪人
[00:13:54.500 --> 00:13:56.500]  這些描述是很特別的
[00:13:56.500 --> 00:13:58.500]  有一個女人
[00:13:58.500 --> 00:14:01.500]  在錦繡這個社區有一個女人
[00:14:01.500 --> 00:14:02.500]  我們很難
[00:14:02.500 --> 00:14:05.500]  也不應該說那個是罪人
[00:14:05.500 --> 00:14:07.500]  不可能的
[00:14:07.500 --> 00:14:09.500]  但是路加告訴我們
[00:14:09.500 --> 00:14:12.500]  這個人是人盡皆知的罪人
[00:14:12.500 --> 00:14:14.500]  犯什麼罪呢?
[00:14:14.500 --> 00:14:17.500]  可能不方便講
[00:14:17.500 --> 00:14:19.500]  不想講得那麼明白
[00:14:19.500 --> 00:14:22.500]  甚至這樣的罪人都沒有名字
[00:14:22.500 --> 00:14:25.500]  反過來法利塞人有名字
[00:14:25.500 --> 00:14:27.500]  是法利塞人西門
[00:14:27.500 --> 00:14:29.500]  你看看這些經文
[00:14:29.500 --> 00:14:31.500]  有時這些微妙之處
[00:14:31.500 --> 00:14:35.500]  就是神對人的接納
[00:14:35.500 --> 00:14:37.500]  有時那種微妙
[00:14:37.500 --> 00:14:40.500]  很少會將一個罪人開名
[00:14:40.500 --> 00:14:42.500]  反過來這個法利塞人西門
[00:14:42.500 --> 00:14:44.500]  太過自然
[00:14:44.500 --> 00:14:45.500]  有名字的
[00:14:45.500 --> 00:14:48.500]  你看下面這裡的描述你就知道了
[00:14:48.500 --> 00:14:50.500]  是個罪人
[00:14:50.500 --> 00:14:53.500]  知道耶穌在法利塞人家裡坐寂
[00:14:53.500 --> 00:14:56.500]  就拿著盛滿香膏的玉瓶
[00:14:56.500 --> 00:15:03.500]  很肯定這個女人是沒有邀請卡的
[00:15:03.500 --> 00:15:06.500]  是沒有被邀請的
[00:15:06.500 --> 00:15:08.500]  按我們合理的邏輯去推論
[00:15:08.500 --> 00:15:11.500]  是不請自來的
[00:15:11.500 --> 00:15:13.500]  但是要記住
[00:15:13.500 --> 00:15:16.500]  她的身份是人盡皆知的罪人
[00:15:16.500 --> 00:15:18.500]  一個女人是個罪人
[00:15:18.500 --> 00:15:20.500]  這樣的描述
[00:15:20.500 --> 00:15:22.500]  但是居然間
[00:15:22.500 --> 00:15:26.500]  毅然的去到西門的家
[00:15:26.500 --> 00:15:27.500]  不是想找西門
[00:15:27.500 --> 00:15:29.500]  也不是想坐寂來吃飯
[00:15:29.500 --> 00:15:31.500]  因為是沒有被邀請的
[00:15:31.500 --> 00:15:35.500]  不過重要的地方就是
[00:15:35.500 --> 00:15:39.500]  那個筵席有一個很重要的主角
[00:15:39.500 --> 00:15:41.500]  耶穌在那裡
[00:15:41.500 --> 00:15:43.500]  留意下面的描述
[00:15:43.500 --> 00:15:47.500]  祂就拿了一個盛滿香膏的玉瓶
[00:15:47.500 --> 00:15:49.500]  站在耶穌背後
[00:15:49.500 --> 00:15:52.500]  挨著祂的腳來哭
[00:15:52.500 --> 00:15:54.500]  眼淚滴濕了耶穌的腳
[00:15:54.500 --> 00:15:57.500]  就用自己的頭髮擦乾
[00:15:57.500 --> 00:16:00.500]  又用嘴連連親祂的腳
[00:16:00.500 --> 00:16:01.500]  把香膏抹上
[00:16:01.500 --> 00:16:04.500]  請耶穌的法利賽人看見這事
[00:16:04.500 --> 00:16:06.500]  心裡面說
[00:16:06.500 --> 00:16:08.500]  「這人若是先知
[00:16:08.500 --> 00:16:11.500]  一定知道我她的是誰
[00:16:11.500 --> 00:16:13.500]  是個怎樣的女人
[00:16:13.500 --> 00:16:15.500]  她是個罪人」
[00:16:15.500 --> 00:16:17.500]  耶穌回應她說
[00:16:17.500 --> 00:16:19.500]  「西門,我有話要對你說」
[00:16:19.500 --> 00:16:22.500]  西門說「老師,請說」
[00:16:22.500 --> 00:16:26.500]  耶穌說「有兩個人欠了某一個債主的錢
[00:16:26.500 --> 00:16:28.500]  一個欠五百個銀幣
[00:16:28.500 --> 00:16:30.500]  一個欠五十個銀幣
[00:16:30.500 --> 00:16:33.500]  因為他們無力償還
[00:16:33.500 --> 00:16:36.500]  債主就開恩赦免了他們兩個人的債
[00:16:36.500 --> 00:16:41.500]  那麼這兩個人哪一個更加愛他呢?」
[00:16:41.500 --> 00:16:42.500]  西門就回答
[00:16:42.500 --> 00:16:46.500]  「我想是那多得赦免的人」
[00:16:46.500 --> 00:16:48.500]  耶穌就對她說
[00:16:48.500 --> 00:16:50.500]  「你的判斷不錯」
[00:16:50.500 --> 00:16:54.500]  於是她轉過來對這女人說
[00:16:54.500 --> 00:16:56.500]  向著那女人對西門說
[00:16:56.500 --> 00:16:58.500]  「你看見這女人
[00:16:58.500 --> 00:17:00.500]  我進你的家
[00:17:00.500 --> 00:17:02.500]  你沒有吸我水洗腳
[00:17:02.500 --> 00:17:04.500]  但這女人用眼淚滴濕了我的腳
[00:17:04.500 --> 00:17:06.500]  又用頭髮擦乾
[00:17:06.500 --> 00:17:07.500]  你沒有親我
[00:17:07.500 --> 00:17:09.500]  但這女人從我進來
[00:17:09.500 --> 00:17:11.500]  就不住地親我的腳
[00:17:11.500 --> 00:17:13.500]  你沒有用油抹我的頭
[00:17:13.500 --> 00:17:15.500]  但這女人用香膏抹我的腳
[00:17:15.500 --> 00:17:17.500]  所以我告訴你
[00:17:17.500 --> 00:17:19.500]  她許多的罪都赦免了」
[00:17:19.500 --> 00:17:23.500]  很特別的一個場景
[00:17:23.500 --> 00:17:26.500]  耶穌遇見一個很噁心
[00:17:26.500 --> 00:17:29.500]  不請自來的女人
[00:17:29.500 --> 00:17:30.500]  來找祂
[00:17:30.500 --> 00:17:34.500]  但是是有備而來的一個女人
[00:17:34.500 --> 00:17:36.500]  帶著一瓶香膏
[00:17:36.500 --> 00:17:38.500]  很貴重的香膏
[00:17:38.500 --> 00:17:41.500]  帶來來告納耶穌
[00:17:41.500 --> 00:17:45.500]  整個的舉動好像是一個
[00:17:45.500 --> 00:17:51.500]  很打破了整個環境的氣氛的描述
[00:17:51.500 --> 00:17:54.500]  但是就是這樣帶出了一個
[00:17:54.500 --> 00:18:01.500]  賢直、罪人、耶穌、寬恕的故事
[00:18:01.500 --> 00:18:04.500]  一而再在路加福音出現
[00:18:04.500 --> 00:18:08.500]  賢直不是普通的賢直
[00:18:08.500 --> 00:18:14.500]  賢直有寬恕、有接納、有赦免
[00:18:14.500 --> 00:18:16.500]  但也同樣有什麼呢?
[00:18:16.500 --> 00:18:19.500]  有法理、賽人
[00:18:19.500 --> 00:18:26.500]  那個從外貌來到不能夠接納
[00:18:26.500 --> 00:18:28.500]  這樣的舉動
[00:18:28.500 --> 00:18:32.500]  影響了那個賢直的寬廊
[00:18:32.500 --> 00:18:34.500]  但是路加福音不斷告訴我們
[00:18:34.500 --> 00:18:36.500]  賢直的寬廊
[00:18:36.500 --> 00:18:39.500]  不是因為吃很好吃的食物
[00:18:39.500 --> 00:18:43.500]  是因為耶穌接納這些人
[00:18:43.500 --> 00:18:45.500]  甚至一個不請自來的人
[00:18:45.500 --> 00:18:48.500]  耶穌都接納寬恕
[00:18:48.500 --> 00:18:51.500]  好了,回看我們今天的經文
[00:18:51.500 --> 00:18:55.500]  一直幫大家組織這些經文的時候
[00:18:55.500 --> 00:19:01.500]  相信十五章就是一個呼之欲出的主題
[00:19:01.500 --> 00:19:05.500]  神怎樣來接納迴轉的罪人
[00:19:05.500 --> 00:19:08.500]  我們還沒看十五章之前
[00:19:08.500 --> 00:19:10.500]  十四章都有兩個的比喻
[00:19:10.500 --> 00:19:12.500]  不過我們只看其中一個就算了
[00:19:12.500 --> 00:19:14.500]  就足夠了
[00:19:14.500 --> 00:19:17.500]  十四章有一個大賢直的比喻
[00:19:17.500 --> 00:19:19.500]  十五節開始
[00:19:19.500 --> 00:19:20.500]  十四章十五節
[00:19:20.500 --> 00:19:23.500]  其中留意的就是第二十一節
[00:19:23.500 --> 00:19:26.500]  同席的有一個人就跟耶穌這樣說
[00:19:26.500 --> 00:19:29.500]  在神的國裡面吃飯的人就有福了
[00:19:29.500 --> 00:19:30.500]  耶穌就說:是呀
[00:19:30.500 --> 00:19:32.500]  有人擺設大的賢直
[00:19:32.500 --> 00:19:34.500]  就是一個很有錢的富戶
[00:19:34.500 --> 00:19:36.500]  大的賢直
[00:19:36.500 --> 00:19:37.500]  大到一個地步
