
[00:00:00.000 --> 00:00:04.000]  好,大英姐妹主女平安,都聽得清楚吧
[00:03:59.000 --> 00:04:02.000]  跟已忽所教會的人說的
[00:04:02.000 --> 00:04:04.000]  所以這個最後的教訓
[00:04:04.000 --> 00:04:06.000]  最後的糞便
[00:04:06.000 --> 00:04:08.000]  對已忽所教會來說
[00:04:08.000 --> 00:04:11.000]  是最重要的關鍵
[00:04:11.000 --> 00:04:13.000]  因為他可能沒有機會再說
[00:04:13.000 --> 00:04:16.000]  特別在我們這個時代
[00:04:16.000 --> 00:04:20.000]  其實目者離開他們的教會
[00:04:20.000 --> 00:04:23.000]  某程度都是加上變化
[00:04:23.000 --> 00:04:25.000]  之前我在《佳音流》說到的時候
[00:04:25.000 --> 00:04:28.000]  都有說過一個差不多的題目
[00:04:28.000 --> 00:04:30.000]  大家其實可以上網去聽
[00:04:30.000 --> 00:04:32.000]  要明白現今在香港裏面
[00:04:32.000 --> 00:04:35.000]  有時真是留得最長時間的
[00:04:35.000 --> 00:04:38.000]  不是目者 而是會有
[00:04:38.000 --> 00:04:40.000]  大家看回這張相
[00:04:40.000 --> 00:04:42.000]  弟兄可能會知道多一點
[00:04:42.000 --> 00:04:43.000]  為甚麼呢?
[00:04:43.000 --> 00:04:45.000]  因為這張相掛在二樓
[00:04:45.000 --> 00:04:46.000]  你上去洗手間的時候
[00:04:46.000 --> 00:04:47.000]  你通常都會經過
[00:04:47.000 --> 00:04:50.000]  姐妹可能沒有機會看到這張相
[00:04:50.000 --> 00:04:53.000]  這張相是孫德堂
[00:04:53.000 --> 00:04:56.000]  徐秀雄小學那裏的
[00:04:56.000 --> 00:04:59.000]  開堂禮的時候
[00:04:59.000 --> 00:05:01.000]  2002年
[00:05:01.000 --> 00:05:03.000]  即是19年前
[00:05:03.000 --> 00:05:09.000]  你會發覺有很多人已經不在這張相裏
[00:05:09.000 --> 00:05:10.000]  有很多人已經不在這裏
[00:05:10.000 --> 00:05:12.000]  Yoyo就告訴我她找到自己的樣子
[00:05:12.000 --> 00:05:14.000]  不知道大家找不找到
[00:05:14.000 --> 00:05:19.000]  其實你會發覺這段時間
[00:05:19.000 --> 00:05:22.000]  其實目者的轉變是很常的
[00:05:22.000 --> 00:05:24.000]  我不是鼓勵這件事
[00:05:24.000 --> 00:05:26.000]  或者我不是讓大家
[00:05:26.000 --> 00:05:28.000]  催眠你們 恆常化這件事
[00:05:28.000 --> 00:05:30.000]  不過現實就是這樣
[00:05:30.000 --> 00:05:32.000]  當我們面對現實的情況的時候
[00:05:32.000 --> 00:05:34.000]  我們怎樣做?
[00:05:34.000 --> 00:05:36.000]  當然我們離開的目者
[00:05:36.000 --> 00:05:37.000]  就不是去了殉道
[00:05:37.000 --> 00:05:38.000]  大家放心
[00:05:38.000 --> 00:05:40.000]  他們還沒有死
[00:05:40.000 --> 00:05:43.000]  可能去了不同的地方去服侍
[00:05:43.000 --> 00:05:46.000]  但其實保羅今次這個教導
[00:05:46.000 --> 00:05:48.000]  我覺得都很適合我們的思想
[00:05:48.000 --> 00:05:50.000]  我們作為殉道
[00:05:50.000 --> 00:05:53.000]  當你的目者離開的時候
[00:05:53.000 --> 00:05:56.000]  到底我們要承擔甚麼責任?
[00:05:56.000 --> 00:05:59.000]  你們作為殉道要承擔甚麼責任?
[00:05:59.000 --> 00:06:02.000]  第一點就是為自己的靈命負責
[00:06:02.000 --> 00:06:05.000]  保羅說:我素常在你們中間
[00:06:05.000 --> 00:06:07.000]  到處傳講神的國
[00:06:07.000 --> 00:06:09.000]  現在我知道你們眾人以後
[00:06:09.000 --> 00:06:11.000]  不再見我的面了
[00:06:11.000 --> 00:06:13.000]  所以我今日向你們作證
[00:06:13.000 --> 00:06:15.000]  你們中間無論何人死亡
[00:06:15.000 --> 00:06:17.000]  罪不在我
[00:06:17.000 --> 00:06:19.000]  因為神一切的旨意
[00:06:19.000 --> 00:06:21.000]  我沒有退縮不傳給你們的
[00:06:21.000 --> 00:06:24.000]  一開始保羅這樣說好像很嚴厲
[00:06:24.000 --> 00:06:26.000]  好像很無情
[00:06:26.000 --> 00:06:28.000]  我用廣東話翻譯這句是怎樣?
[00:06:28.000 --> 00:06:32.000]  你們中間誰死都與我無關
[00:06:32.000 --> 00:06:34.000]  即是你死你事
[00:06:34.000 --> 00:06:36.000]  是不是好像很無情?
[00:06:36.000 --> 00:06:38.000]  聽起來好像很無情
[00:06:38.000 --> 00:06:40.000]  不過首先我們要理解這個死亡是甚麼?
[00:06:40.000 --> 00:06:42.000]  是不是肉體的死亡?
[00:06:42.000 --> 00:06:44.000]  不是一個肉體的死亡
[00:06:44.000 --> 00:06:47.000]  你要知道其實25節他在說
[00:06:47.000 --> 00:06:49.000]  傳講神的國
[00:06:49.000 --> 00:06:51.000]  然後27節他在說甚麼?
[00:06:51.000 --> 00:06:54.000]  神一切的旨意我沒有不傳給你們
[00:06:54.000 --> 00:06:56.000]  這個死亡其實是和
[00:06:56.000 --> 00:06:58.000]  傳講神的國
[00:06:58.000 --> 00:07:00.000]  神的道是相關的
[00:07:00.000 --> 00:07:02.000]  所以他在說的不是肉體的死亡
[00:07:02.000 --> 00:07:05.000]  他在說一種靈性的死亡
[00:07:05.000 --> 00:07:08.000]  你們中間有誰死了
[00:07:08.000 --> 00:07:10.000]  與我無關
[00:07:10.000 --> 00:07:12.000]  為甚麼?因為他說我很肯定
[00:07:12.000 --> 00:07:15.000]  自己已經按著自己的良心
[00:07:15.000 --> 00:07:19.000]  將自己所知的有關神國的巨細無遺
[00:07:19.000 --> 00:07:21.000]  都告訴你們
[00:07:21.000 --> 00:07:24.000]  我相信保羅他認為已經
[00:07:24.000 --> 00:07:28.000]  已不鎖教會的人已經有足夠的信仰資源
[00:07:28.000 --> 00:07:30.000]  他們已經有足夠的資料
[00:07:30.000 --> 00:07:34.000]  足夠的教導去跟從上帝跟從耶穌
[00:07:34.000 --> 00:07:36.000]  如果這樣三年講完
[00:07:36.000 --> 00:07:39.000]  講了這麼多都還有人不信耶穌
[00:07:39.000 --> 00:07:41.000]  要走向一條滅亡的道路
[00:07:41.000 --> 00:07:44.000]  責任就不在保羅身上
[00:07:44.000 --> 00:07:46.000]  保羅不是不負責任
[00:07:46.000 --> 00:07:48.000]  或者作出一些免責聲明
[00:07:48.000 --> 00:07:50.000]  好像那些小小的字免責聲明
[00:07:50.000 --> 00:07:52.000]  與我無關這樣
[00:07:52.000 --> 00:07:56.000]  他強調自己知無不言言無不盡
[00:07:56.000 --> 00:07:58.000]  他將自己所懂的都傾囊相授
[00:07:58.000 --> 00:08:00.000]  甚麼都教了
[00:08:00.000 --> 00:08:02.000]  自己的功力都過了給他們
[00:08:02.000 --> 00:08:04.000]  如果這樣都有人自取滅亡
[00:08:04.000 --> 00:08:07.000]  那我都真是無能為力
[00:08:07.000 --> 00:08:09.000]  其實道理很簡單
[00:08:09.000 --> 00:08:11.000]  就好像老師和學生
[00:08:11.000 --> 00:08:14.000]  一個老師無論教書教得多好
[00:08:14.000 --> 00:08:16.000]  學生放學後都不溫習
[00:08:16.000 --> 00:08:18.000]  回家都不做功課
[00:08:18.000 --> 00:08:22.000]  老師講甚麼都沒有用
[00:08:22.000 --> 00:08:24.000]  就算有一個好的老師
[00:08:24.000 --> 00:08:26.000]  他很用心教
[00:08:26.000 --> 00:08:28.000]  教書的方法很厲害
[00:08:28.000 --> 00:08:30.000]  都不可以陪你一輩子
[00:08:30.000 --> 00:08:32.000]  最多陪你一兩年
[00:08:32.000 --> 00:08:34.000]  而且進去市場考試
[00:08:34.000 --> 00:08:36.000]  只有學生自己去面對
[00:08:36.000 --> 00:08:38.000]  那場考試
[00:08:38.000 --> 00:08:40.000]  老師陪不了你一輩子
[00:08:40.000 --> 00:08:42.000]  同樣第一個人信不信耶穌
[00:08:42.000 --> 00:08:44.000]  他生命有沒有成長
[00:08:44.000 --> 00:08:46.000]  或者他能不能夠在這個信仰裏面
[00:08:46.000 --> 00:08:50.000]  其實我們人可以做到甚麼
[00:08:50.000 --> 00:08:52.000]  我們要依靠的是甚麼
[00:08:52.000 --> 00:08:54.000]  神的道
[00:08:54.000 --> 00:08:56.000]  即是聖經的真理
[00:08:56.000 --> 00:08:58.000]  其實是聖經的真理改變它
[00:08:58.000 --> 00:09:00.000]  是神的道改變它
[00:09:00.000 --> 00:09:02.000]  我們做牧者的可以做很多事
[00:09:02.000 --> 00:09:04.000]  我們可以教一些神學
[00:09:04.000 --> 00:09:06.000]  我們可以開一些課程
[00:09:06.000 --> 00:09:08.000]  開一些活動 例如寶劍大會
[00:09:08.000 --> 00:09:10.000]  聖經問答比賽
[00:09:10.000 --> 00:09:14.000]  還有一些靈修的課程
[00:09:14.000 --> 00:09:16.000]  讀經日營 查經班
[00:09:16.000 --> 00:09:18.000]  我們教很多
[00:09:18.000 --> 00:09:20.000]  這些是我們牧者的責任
[00:09:20.000 --> 00:09:22.000]  我們應該做的
[00:09:22.000 --> 00:09:24.000]  但如果信徒自己都不去
[00:09:24.000 --> 00:09:26.000]  親自領受神的道
[00:09:26.000 --> 00:09:28.000]  你自己不肯穩成
[00:09:28.000 --> 00:09:30.000]  不肯自己生命成長
[00:09:30.000 --> 00:09:32.000]  那是沒有用的
[00:09:32.000 --> 00:09:34.000]  一個星期168個小時
[00:09:34.000 --> 00:09:36.000]  港道就是那半個小時
[00:09:36.000 --> 00:09:40.000]  那你剩下的那167個半小時
[00:09:40.000 --> 00:09:42.000]  就甚麼都不做了
[00:09:42.000 --> 00:09:44.000]  那怎麼會成長呢
[00:09:44.000 --> 00:09:46.000]  沒有用的
[00:09:46.000 --> 00:09:48.000]  一定是你自己都要穩成
[00:09:48.000 --> 00:09:50.000]  你自己要靈修讀經
[00:09:50.000 --> 00:09:52.000]  你才能夠有生命成長
[00:09:52.000 --> 00:09:54.000]  所以我們要明白
[00:09:54.000 --> 00:09:56.000]  牧者其實和信徒是各有責任
[00:09:56.000 --> 00:09:58.000]  一方面我們做牧者
[00:09:58.000 --> 00:10:00.000]  我們要盡力宣講
[00:10:00.000 --> 00:10:02.000]  站在台上不可以隨隨便便
[00:10:02.000 --> 00:10:04.000]  我們要認真地去預備
[00:10:04.000 --> 00:10:06.000]  或者認真地去教主日學
[00:10:06.000 --> 00:10:08.000]  認真地預備各樣的課程
[00:10:08.000 --> 00:10:10.000]  自己都要努力去裝備
[00:10:10.000 --> 00:10:12.000]  自己看書學習
[00:10:12.000 --> 00:10:14.000]  另一方面
[00:10:14.000 --> 00:10:18.000]  信徒其實你有沒有在自己的生命裏面去實踐你的信仰
[00:10:18.000 --> 00:10:20.000]  這個是信徒的責任
[00:10:20.000 --> 00:10:22.000]  你不會期望傳道人
[00:10:22.000 --> 00:10:24.000]  走去你公司那裏戳著你
[00:10:24.000 --> 00:10:26.000]  怎樣去到在裏面做一個好的基督徒
[00:10:26.000 --> 00:10:28.000]  這件事是不可能的
[00:10:28.000 --> 00:10:30.000]  你自己的生命責任
[00:10:30.000 --> 00:10:32.000]  你去實踐你的信仰
[00:10:32.000 --> 00:10:36.000]  如果你自己平日又不讀經又不靈修
[00:10:36.000 --> 00:10:38.000]  你自己的生命責任
[00:10:38.000 --> 00:10:40.000]  你自己平日又不讀經又不靈修
[00:10:40.000 --> 00:10:42.000]  祈禱會又不上主日學又不上
[00:10:42.000 --> 00:10:44.000]  那怎樣幫你呢?
[00:10:44.000 --> 00:10:46.000]  是不是?
[00:10:46.000 --> 00:10:48.000]  神仙都難辨
[00:10:48.000 --> 00:10:50.000]  所以再一次提醒
[00:10:50.000 --> 00:10:52.000]  保羅不是推卸責任
[00:10:52.000 --> 00:10:54.000]  他不是說你死你死
[00:10:54.000 --> 00:10:56.000]  而是他想負責任都不行
[00:10:56.000 --> 00:10:58.000]  他接下來去耶路撒冷
[00:10:58.000 --> 00:11:00.000]  真的可能有去沒有回的時候
[00:11:00.000 --> 00:11:02.000]  他唯有很白地講清楚一個事實
[00:11:02.000 --> 00:11:06.000]  就是你們要為你自己的靈命去負責任
[00:11:06.000 --> 00:11:10.000]  第二點和大家講的就是
[00:11:10.000 --> 00:11:12.000]  殉途領袖的責任
[00:11:12.000 --> 00:11:14.000]  聖靈納你們作全群的監督
[00:11:14.000 --> 00:11:16.000]  你們就當自己謹慎
[00:11:16.000 --> 00:11:18.000]  也為全群謹慎
[00:11:18.000 --> 00:11:20.000]  募養神的教會
[00:11:20.000 --> 00:11:22.000]  就是他用自己血所賣來的
[00:11:22.000 --> 00:11:24.000]  我知道在我離開以後
[00:11:24.000 --> 00:11:26.000]  必有凶暴的豺狼進入你們中間
[00:11:26.000 --> 00:11:28.000]  不顧息羊群
[00:11:28.000 --> 00:11:30.000]  就是你們中間也必有人起來
[00:11:30.000 --> 00:11:32.000]  說撥謀的話
[00:11:32.000 --> 00:11:34.000]  要引誘無數的群眾
[00:11:34.000 --> 00:11:36.000]  說撥謀的話
[00:11:36.000 --> 00:11:38.000]  要引誘門徒跟從他們
[00:11:38.000 --> 00:11:40.000]  所以你們要警醒
[00:11:40.000 --> 00:11:42.000]  紀念我三年之久
[00:11:42.000 --> 00:11:44.000]  晝夜不斷地流淚
[00:11:44.000 --> 00:11:46.000]  勸誡你們各人
[00:11:46.000 --> 00:11:48.000]  現在我把你們
[00:11:48.000 --> 00:11:50.000]  教託給神和他恩惠的道
[00:11:50.000 --> 00:11:52.000]  這道能建立你們
[00:11:52.000 --> 00:11:54.000]  使你們每一切成性的人
[00:11:54.000 --> 00:11:56.000]  同得記業
[00:11:56.000 --> 00:11:58.000]  好了
[00:11:58.000 --> 00:12:00.000]  教會的募養
[00:12:00.000 --> 00:12:02.000]  是不是只有募者一個人就可以了
[00:12:02.000 --> 00:12:04.000]  或者只有幾個募者
[00:12:04.000 --> 00:12:06.000]  其實是需要
[00:12:06.000 --> 00:12:08.000]  有信徒領袖一同去
[00:12:08.000 --> 00:12:10.000]  募養的
[00:12:10.000 --> 00:12:12.000]  聖靈建立你們
[00:12:12.000 --> 00:12:14.000]  就是那群已不所長老
[00:12:14.000 --> 00:12:16.000]  是作全群的監督
[00:12:16.000 --> 00:12:18.000]  是作全群的監督
[00:12:18.000 --> 00:12:20.000]  這一句可能就是
[00:12:20.000 --> 00:12:22.000]  保羅整個講論的核心
[00:12:22.000 --> 00:12:24.000]  信徒領袖你不要想著
[00:12:24.000 --> 00:12:26.000]  輕看自己
[00:12:26.000 --> 00:12:28.000]  你的崗位
[00:12:28.000 --> 00:12:30.000]  你的位份是上帝揀選
[00:12:30.000 --> 00:12:32.000]  是上帝揀選的
[00:12:32.000 --> 00:12:34.000]  上帝親自揀選你
[00:12:34.000 --> 00:12:36.000]  讓你可以在這個
[00:12:36.000 --> 00:12:38.000]  教會裏面和其他的
[00:12:38.000 --> 00:12:40.000]  傳道募者
[00:12:40.000 --> 00:12:42.000]  或者其他的同工
[00:12:42.000 --> 00:12:44.000]  一同去到帶領
[00:12:44.000 --> 00:12:46.000]  和看守羊群
[00:12:46.000 --> 00:12:48.000]  你們都有責任去看守羊群
[00:12:48.000 --> 00:12:52.000]  當然我們不同的人有不同的崗位
[00:12:52.000 --> 00:12:54.000]  不同的職份
[00:12:54.000 --> 00:12:56.000]  所以也要先聲明
[00:12:56.000 --> 00:12:58.000]  募者傳道是有一個特殊的地位
[00:12:58.000 --> 00:13:00.000]  有很多的傳統
[00:13:00.000 --> 00:13:02.000]  我們不可以
[00:13:02.000 --> 00:13:04.000]  交給其他人
[00:13:04.000 --> 00:13:06.000]  聖餐、聖禮、洗禮
[00:13:06.000 --> 00:13:08.000]  祝福或者是
[00:13:08.000 --> 00:13:10.000]  這些的聖禮
[00:13:10.000 --> 00:13:12.000]  都要由牧師去執行
[00:13:12.000 --> 00:13:14.000]  我們不可以亂來
[00:13:14.000 --> 00:13:16.000]  我們要相信每一個募者
[00:13:16.000 --> 00:13:18.000]  都是有神的呼召的
[00:13:18.000 --> 00:13:20.000]  由神呼召出來的募者是一個獨特的身份
[00:13:20.000 --> 00:13:22.000]  這件事要提醒大家
[00:13:22.000 --> 00:13:24.000]  但是
[00:13:24.000 --> 00:13:26.000]  這並不代表募養
[00:13:26.000 --> 00:13:28.000]  是只由牧者去做
[00:13:28.000 --> 00:13:30.000]  不是只由牧者去做
[00:13:30.000 --> 00:13:32.000]  如果要做一個比喻的話
[00:13:32.000 --> 00:13:34.000]  牧者其實就好像一個指揮
[00:13:34.000 --> 00:13:36.000]  一個指揮
[00:13:36.000 --> 00:13:38.000]  他負責的就是指揮樂團
[00:13:38.000 --> 00:13:40.000]  令到樂團
[00:13:40.000 --> 00:13:42.000]  可以發揮得淋漓盡致
[00:13:42.000 --> 00:13:44.000]  但是如果只有一個指揮的話
[00:13:44.000 --> 00:13:46.000]  可不可以成為一個樂團呢
[00:13:46.000 --> 00:13:48.000]  是不可以的
[00:13:48.000 --> 00:13:50.000]  你一定要有樂手
[00:13:50.000 --> 00:13:52.000]  樂手跟從指揮去演奏
[00:13:52.000 --> 00:13:54.000]  但是
[00:13:54.000 --> 00:13:56.000]  某程度上
[00:13:56.000 --> 00:13:58.000]  我觀察
[00:13:58.000 --> 00:14:00.000]  我發覺我們現在的教會就好像
[00:14:00.000 --> 00:14:02.000]  這樣
[00:14:02.000 --> 00:14:04.000]  一個人一個牧者就要
[00:14:04.000 --> 00:14:06.000]  十方全能
[00:14:06.000 --> 00:14:08.000]  最好就是入水能遊出水能跳
[00:14:08.000 --> 00:14:10.000]  入得廚房出得廳堂
[00:14:10.000 --> 00:14:12.000]  事實上我現在是監牢的服侍
[00:14:12.000 --> 00:14:14.000]  某程度上都是這樣
[00:14:14.000 --> 00:14:16.000]  講道也是我唱歌也是我
[00:14:16.000 --> 00:14:18.000]  報告也是我
[00:14:18.000 --> 00:14:20.000]  你看監牢的勁拜就發覺全部都是我
[00:14:20.000 --> 00:14:22.000]  然後茶經是我
[00:14:22.000 --> 00:14:24.000]  一日學庇也是我
[00:14:24.000 --> 00:14:26.000]  青少年侍工是我 拍片是我 剪片是我
[00:14:26.000 --> 00:14:28.000]  整電腦也是我
[00:14:28.000 --> 00:14:30.000]  現在有時候連清潔也要做
[00:14:30.000 --> 00:14:32.000]  我不是投訴什麼
[00:14:32.000 --> 00:14:34.000]  大家不要看著曾牧師
[00:14:34.000 --> 00:14:36.000]  我不是投訴什麼
[00:14:36.000 --> 00:14:38.000]  我很樂於服侍
[00:14:38.000 --> 00:14:40.000]  當然有人幫幫忙更好
[00:14:40.000 --> 00:14:42.000]  有感動幫忙記得告訴我
[00:14:42.000 --> 00:14:44.000]  但是我想說
[00:14:44.000 --> 00:14:46.000]  你覺得教會侍工是這樣
[00:14:46.000 --> 00:14:48.000]  一人樂團是不是健康
[00:14:48.000 --> 00:14:50.000]  一種一人樂團
[00:14:50.000 --> 00:14:52.000]  大家見過全身都背著樂器
[00:14:52.000 --> 00:14:54.000]  好像一隊樂隊
[00:14:54.000 --> 00:14:56.000]  其實
[00:14:56.000 --> 00:14:58.000]  這樣的一人樂團
[00:14:58.000 --> 00:15:00.000]  永遠都是街頭表演的水準
[00:15:00.000 --> 00:15:02.000]  是不是
[00:15:02.000 --> 00:15:04.000]  你不會見到他
[00:15:04.000 --> 00:15:06.000]  當然這樣很厲害
[00:15:06.000 --> 00:15:08.000]  但你不會見到他在一些大的演奏廳裏
[00:15:08.000 --> 00:15:10.000]  找多幾個
[00:15:10.000 --> 00:15:12.000]  一人樂團回來可以嗎
[00:15:12.000 --> 00:15:14.000]  找多幾個一人樂團回來
[00:15:14.000 --> 00:15:16.000]  其實都是一堆這樣的人
[00:15:16.000 --> 00:15:18.000]  其實就是一個馬戲團
[00:15:18.000 --> 00:15:20.000]  當然我又不是貶低馬戲團
[00:15:20.000 --> 00:15:22.000]  馬戲團很專業的
[00:15:22.000 --> 00:15:24.000]  但一間教會它應該是怎樣的
[00:15:24.000 --> 00:15:26.000]  其實更加像
[00:15:26.000 --> 00:15:28.000]  一個樂團
[00:15:28.000 --> 00:15:30.000]  由指揮帶領
[00:15:30.000 --> 00:15:32.000]  然後各人負責他自己擅長的項目
[00:15:32.000 --> 00:15:34.000]  演奏一曲
[00:15:34.000 --> 00:15:36.000]  給上帝聽
[00:15:36.000 --> 00:15:38.000]  是不是
[00:15:38.000 --> 00:15:40.000]  你每一個人他有他不同的特質
[00:15:40.000 --> 00:15:42.000]  不同擅長的項目
[00:15:42.000 --> 00:15:44.000]  大家去協調
[00:15:44.000 --> 00:15:46.000]  才能夠演奏到一曲
[00:15:46.000 --> 00:15:48.000]  才像教會
[00:15:48.000 --> 00:15:50.000]  所以我們要想
[00:15:50.000 --> 00:15:52.000]  如果你不想錦宣變成馬戲團
[00:15:52.000 --> 00:15:54.000]  你就要想想
[00:15:54.000 --> 00:15:56.000]  你的崗位是什麼
[00:15:56.000 --> 00:15:58.000]  你不想錦宣變成這樣
[00:15:58.000 --> 00:16:00.000]  你就應該好好地去服事
[00:16:00.000 --> 00:16:02.000]  如果你的靈命又成熟
[00:16:02.000 --> 00:16:04.000]  然後牧者又邀請你去參與
[00:16:04.000 --> 00:16:06.000]  侍奉
[00:16:06.000 --> 00:16:08.000]  我請你認真去考慮一下
[00:16:08.000 --> 00:16:10.000]  因為每一個人
[00:16:10.000 --> 00:16:12.000]  都付出他的努力
[00:16:12.000 --> 00:16:14.000]  教會才可以成為教會
[00:16:14.000 --> 00:16:16.000]  這個家
[00:16:16.000 --> 00:16:18.000]  我們大家都有份
[00:16:18.000 --> 00:16:20.000]  其實坦白說我們教牧團隊
[00:16:20.000 --> 00:16:22.000]  某程度現在的壓力
[00:16:22.000 --> 00:16:24.000]  都頗大
[00:16:24.000 --> 00:16:26.000]  大家如果明白的話
[00:16:26.000 --> 00:16:28.000]  我們都有很多同工離開了
[00:16:28.000 --> 00:16:30.000]  在這樣的時候
[00:16:30.000 --> 00:16:32.000]  大家的
[00:16:32.000 --> 00:16:34.000]  付出就很重要
[00:16:34.000 --> 00:16:36.000]  不可以只靠牧者傳導
[00:16:36.000 --> 00:16:42.000]  接著寶羅又說
[00:16:42.000 --> 00:16:44.000]  在我離開以後
[00:16:44.000 --> 00:16:46.000]  必有凶暴的豺狼進入你們中間
[00:16:46.000 --> 00:16:48.000]  不顧息羊群
[00:16:48.000 --> 00:16:50.000]  就使你們中間也必有人起來說撥謀的話
[00:16:50.000 --> 00:16:52.000]  要引誘門徒跟從他們
[00:16:52.000 --> 00:16:54.000]  寶羅提醒
[00:16:54.000 --> 00:16:56.000]  以弗所的長老
